河岸	flussufer	河岸	flußuf	N	ADJ
代理	proxy	代理	proxy	V	PROPN;NOM;SG
代理	agenten	代理	agent	V	N;PL
代理	vertreter	代理	vertreter	V	ADJ
代理	agent	代理	agent	V	PROPN;NOM;SG
代理	agentin	代理	agentin	V	PROPN;NOM;FEM;SG
材質	materialien	材質	materialien	N	V;NFIN
材質	material	材質	material	N	ADJ
材質	werkstoffe	材質	werkstoff	N	
材質	werkstoff	材質	werkstoff	N	
呂宋	luzon	呂宋	luzon	PROPN	PROPN;NOM;MASC;SG
美味	lecker	美味	lecker	N	ADJ
美味	leckere	美味	lecker	N	ADJ;NOM;FEM;SG
美味	schmackhaft	美味	schmackhaft	N	ADJ
美味	lecker	美味	lecker	N	ADJ
美味	lecker	美味	lecker	N	ADJ
美味	vorzüglich	美味	vorzüglich	N	ADJ
美味	köstlich	美味	köstlich	N	ADJ
虧損	verlust	虧損	verlusen	N	
虧損	verluste	虧損	verlust	N	ADJ
虧損	verluste	虧損	verlust	N	ADJ
虧損	verlust	虧損	verlusen	N	
虧損	verlusten	虧損	verlusten	N	V;NFIN
虧損	haushaltsdefizit	虧損	haushaltsdefizit	N	ADJ
熔	schmelzen	熔	schmelzen	N	V;NFIN
熔	schmelze	熔	schmelz	N	PROPN
口袋	pocket	口袋	pocket	N	PROPN
口袋	tasche	口袋	taschen	N	PROPN;SG
口袋	taschen	口袋	taschen	N	V;NFIN
蜜蜂	bienen	蜜蜂	bienen	N	
蜜蜂	bienenzucht	蜜蜂	bienenzucht	N	
蜜蜂	biene	蜜蜂	bienen	N	
蜜蜂	bienen	蜜蜂	bienen	N	
蜜蜂	bee	蜜蜂	bee	N	PROPN;NOM;SG
吸入	inhalation	吸入	inhalation	V	
瑜伽	yoga	瑜伽	yoga	N	
安第斯	anden	安第斯	anden	PROPN	
硫磺	schwefel	硫磺	schwefel	N	
硫磺	schwefel	硫磺	schwefel	N	
硫磺	schwefeldioxid	硫磺	schwefeldioxid	N	ADJ
快艇	schnellboote	快艇	schnellboot	N	ADJ;NOM;FEM;PL
快艇	schnellboot	快艇	schnellboot	N	ADJ
茉莉	molly	茉莉	molly	PROPN	PROPN;NOM;SG
療	behandlung	療	behandlung	N	
包機	chartered	包機	chartered	N	
注意	aufgepasst	注意	aufdassen	V	ADJ;V.PTCP
注意	beachtung	注意	beachtung	V	
注意	aufmerksamkeit	注意	aufmerksamkeit	V	ADJ
注意	achtung	注意	achtung	V	
狐狸	fuchs	狐狸	fachsen	N	PROPN;NOM;SG
狐狸	fox	狐狸	fox	N	PROPN;NOM;MASC;SG
石灰	kalkstein	石灰	kalkstein	N	
閏	sprung	閏	sprung	N	V;IND;SG;3;PST;FIN
閏	springen	閏	springen	N	V;NFIN
站立	stehend	站立	stehend	V	ADJ
站立	stehendes	站立	stehend	V	ADJ;NOM;NEUT;SG
站立	ständigen	站立	ständig	V	ADJ
站立	messestand	站立	messestehen	V	ADV
站立	ständer	站立	stand	V	
鼓吹	generalanwalt	鼓吹	generalanwalt	V	PROPN;NOM;SG
鼓吹	fürsprecher	鼓吹	fürsprecher	V	ADJ
鼓吹	predigt	鼓吹	predigen	V	PROPN
吞噬	verschlingen	吞噬	verschlingen	N	V;NFIN
風車	mühlen	風車	mühlen	N	V;NFIN
風車	windmühlen	風車	windmühlen	N	V;NFIN
印度	indochina	印度	indochina	PROPN	PROPN;NOM;MASC;SG
同化	assimilation	同化	assimilation	V	PROPN;NOM;SG
對峙	konfrontation	對峙	konfrontation	V	ADJ
對峙	auseinandersetzung	對峙	auseinandersetzen	V	
對峙	pattsituation	對峙	pattsituation	V	ADJ
常年	mehrjährige	常年	mehrjährig	N	ADJ;NOM;FEM;PL
鍋	topf	鍋	topf	N	
鍋	pot	鍋	pot	N	
鍋	kanne	鍋	können	N	
鍋	pott	鍋	pott	N	
職責	pflicht	職責	pflicht	N	ADJ
職責	zoll	職責	zoll	N	
職責	pflichten	職責	pflicht	N	V;FIN
職責	aufgaben	職責	aufgeben	N	V;NFIN
孵化	inkubation	孵化	inkubation	V	N
孵化	luke	孵化	laken	V	PROPN;NOM;SG
大連	dalian	大連	dalian	PROPN	PROPN;NOM;MASC;SG
文藝	renaissance	文藝	renaissanc	N	PROPN;NOM;SG
忠誠	treue	忠誠	treu	N	ADJ;NOM
忠誠	loyal	忠誠	loyal	N	ADJ
忠誠	treu	忠誠	treu	N	ADJ
忠誠	treuen	忠誠	treuen	N	ADJ
忠誠	treue	忠誠	treu	N	ADJ;NOM
忠誠	loyalität	忠誠	loyalität	N	ADJ
忠誠	treue	忠誠	treu	N	ADJ;NOM
忠誠	gläubige	忠誠	gläubig	N	ADJ;NOM;FEM;PL
忠誠	treu	忠誠	treu	N	ADJ
忠誠	gläubigen	忠誠	gläubig	N	ADJ
忠誠	treuen	忠誠	treuen	N	ADJ
祖國	vaterland	祖國	vaterliend	N	
祖國	mutterland	祖國	mutterlinden	N	
祖國	vaterland	祖國	vaterliend	N	
祖國	homeland	祖國	homeland	N	PROPN
祖國	heimatland	祖國	heimatland	N	ADV
祖國	vaterland	祖國	vaterliend	N	
休士頓	houston	休士頓	houston	PROPN	PROPN;NOM;SG
舍利	cheri	舍利	cheri	N	PROPN;NOM;SG
供電	strom	供電	strom	V	N;NOM;MASC;SG
供電	stromverbrauch	供電	stromverbrauch	V	ADJ
供電	stromversorgung	供電	stromversorgung	V	N;NOM;FEM;SG
供電	elektrizität	供電	elektrizität	V	ADJ
四	glieder	四	glied	NUM	
四	gliedmaßen	四	gliedmaßen	NUM	ADJ
四	extremitäten	四	extremität	NUM	V;NFIN
莎莉	sally	莎莉	sally	PROPN	PROPN;NOM;SG
視	windows	視	windows	V	PROPN;NOM;SG
視	schaufenster	視	schaufenster	V	ADJ
視	fenster	視	fenster	V	ADJ
視	schaufenster	視	schaufenster	V	ADJ
視	fenster	視	fenster	V	ADJ
抗	antigene	抗	antigene	V	ADJ;NOM;FEM;SG
抗	antigene	抗	antigene	V	ADJ;NOM;FEM;SG
老化	altern	老化	altern	N	V;NFIN
老化	reifung	老化	reifung	N	
老化	alternde	老化	alternd	N	ADJ;NOM;FEM;SG
老化	alterung	老化	alterung	N	ADJ
老化	altern	老化	altern	N	V;NFIN
老化	reifung	老化	reifung	N	
老化	alterung	老化	alterung	N	ADJ
老化	überalterung	老化	überalterung	N	ADJ
多哈	doha	多哈	doha	PROPN	PROPN;NOM;MASC;SG
守護	hüter	守護	hüt	V	
守護	guardian	守護	guardian	V	PROPN
守護	hüterin	守護	hüterin	V	ADJ
守護	vormund	守護	vormund	V	ADJ
守護	wächter	守護	wacht	V	ADJ
守護	hüter	守護	hüt	V	
守護	vormund	守護	vormund	V	ADJ
守護	wächter	守護	wacht	V	ADJ
經紀	vermittler	經紀	vermittler	N	ADJ
經紀	makler	經紀	makler	N	
經紀	broker	經紀	broker	N	ADJ
發育	entwicklungs	發育	entwicklungs	V	
槍口	schnauze	槍口	schnauze	N	ADJ
槍口	maulkorb	槍口	maulkerben	N	PROPN
槍口	mündung	槍口	mündung	N	ADJ
槍口	maul	槍口	maul	N	
仇恨	haß	仇恨	haßen	N	
仇恨	hass	仇恨	hassen	N	
仇恨	hasse	仇恨	hassen	N	
仇恨	haß	仇恨	haßen	N	
仇恨	hassen	仇恨	hassen	N	V;NFIN
仇恨	hate	仇恨	haben	N	PROPN;NOM;SG
仇恨	hass	仇恨	hassen	N	
矮人	zwerg	矮人	zwerg	N	
矮人	zwerge	矮人	zwerg	N	
琵琶	pipa	琵琶	pipa	PROPN	
不	unregelmäßig	不	unregelmäßig	ADV;NEG	ADJ
不	unregelmäßigen	不	unregelmäßig	ADV;NEG	ADJ
不	unregelmäßige	不	unregelmäßig	ADV;NEG	ADJ;NOM;FEM;PL
菩提	bodhi	菩提	bodhi	N	
穩定	stabilität	穩定	stabilität	ADJ	
穩定	beständigkeit	穩定	beständigkeit	ADJ	
混沌	chaotisch	混沌	chaotisch	N	ADJ
混沌	chaotischen	混沌	chaotisch	N	ADJ
混沌	chaos	混沌	chaos	N	
混沌	durcheinander	混沌	durcheinander	N	ADV
鑰匙	taste	鑰匙	tasten	N	
鑰匙	schlüssel	鑰匙	schlüssel	N	ADJ
鑰匙	key	鑰匙	key	N	
世襲	erblichen	世襲	erblich	N	ADJ
世襲	vererbt	世襲	vererben	N	V;V.PTCP
櫻桃	cherry	櫻桃	cherry	PROPN	PROPN
櫻桃	kirschen	櫻桃	kirschen	PROPN	V;NFIN
櫻桃	kirsche	櫻桃	kirsche	PROPN	PROPN;NOM;SG
櫻桃	kirschen	櫻桃	kirschen	PROPN	V;NFIN
櫻桃	kirsche	櫻桃	kirsche	PROPN	PROPN;NOM;SG
執事	deacon	執事	deacon	N	PROPN;NOM;SG
哀悼	beileid	哀悼	beileid	V	N
哀悼	anteilnahme	哀悼	anteilnahme	V	ADJ;NOM;SG
哀悼	trauer	哀悼	trau	V	ADJ
摩托	motorräder	摩托	motorrad	N	ADJ
摩托	motorrad	摩托	motorrad	N	
摩托	motorräder	摩托	motorrad	N	ADJ
摩托	motorrad	摩托	motorrad	N	
摩托	krafträder	摩托	kraftrad	N	ADJ
摩托	motorrad	摩托	motorrad	N	
摩托	motorräder	摩托	motorrad	N	ADJ
摩托	krafträder	摩托	kraftrad	N	ADJ
地雷	bergbau	地雷	bergbau	N	
地雷	gruben	地雷	graben	N	V;FIN
地雷	bergwerke	地雷	bergwerken	N	
大	mogul	大	mogul	ADJ	PROPN;NOM;SG
大	tycoon	大	tycoon	ADJ	PROPN;NOM;SG
安慰	bequemlichkeit	安慰	bequemlichkeit	V	ADJ;NOM;SG
安慰	komfort	安慰	komfort	V	
安慰	comfort	安慰	comfort	V	
安慰	gemütlichkeit	安慰	gemütlichkeit	V	ADJ;NOM;FEM;SG
安慰	beruhigend	安慰	beruhigend	V	ADJ
空手	karate	空手	karat	N	
乾燥	dry	乾燥	dry	ADJ	
乾燥	trocknen	乾燥	trocknen	ADJ	V;NFIN
乾燥	trocknung	乾燥	trocknung	ADJ	N;NOM;FEM;SG
乾燥	trocknen	乾燥	trocknen	ADJ	V;NFIN
點數	guthaben	點數	guthaben	N	
警示	ausschreibung	警示	ausschreibung	N	ADJ
警示	benachrichtigungen	警示	benachrichtigung	N	V
警示	alarm	警示	alarmen	N	ADJ
警示	ausschreibung	警示	ausschreibung	N	ADJ
警示	wachsam	警示	wachsam	N	ADJ
土佐	tosa	土佐	tosa	PROPN	PROPN;NOM;MASC;SG
潛力	mögliche	潛力	möglich	N	ADJ;NOM;FEM;PL
潛力	potential	潛力	potential	N	ADJ
潛力	potentielle	潛力	potentiell	N	ADJ;NOM;FEM;PL
潛力	potenzial	潛力	potenzial	N	ADJ
潛力	potentiale	潛力	potential	N	ADJ;NOM;FEM;PL
潛力	potenziale	潛力	potenzial	N	ADJ;NOM;FEM;PL
潛力	potenzial	潛力	potenzial	N	ADJ
開墾	rückgewinnung	開墾	rückgewinnung	V	N;NOM;FEM;SG
開墾	aufarbeitung	開墾	aufarbeitung	V	N;NOM;FEM;SG
勞倫斯	lawrence	勞倫斯	lawrence	PROPN	PROPN;NOM;SG
班級	klasse	班級	klasse	N	ADJ
班級	baureihe	班級	baureihe	N	ADJ;NOM;FEM;SG
長年	mehrjährige	長年	mehrjährig	N	ADJ;NOM;FEM;PL
低溫	unterkühlung	低溫	unterkühlung	N	ADJ
奧斯汀	austin	奧斯汀	austin	PROPN	PROPN;NOM;MASC;SG
吉野	yoshino	吉野	yoshino	PROPN	PROPN;NOM;SG
推算	extrapolation	推算	extrapolation	V	ADJ
送出	schick	送出	schick	V	ADJ
管理	geschäftsführer	管理	geschäftsführer	V	ADJ
管理	manager	管理	manager	V	ADJ
管理	betriebsleiter	管理	betriebsleiter	V	ADJ
管理	geschäftsführerin	管理	geschäftsführerin	V	ADJ;NOM;SG
管理	führungskräfte	管理	führungskräfte	V	ADJ;NOM;PL
管理	manager	管理	manager	V	ADJ
管理	betriebsleiter	管理	betriebsleiter	V	ADJ
哈桑	hassan	哈桑	hassan	PROPN	PROPN;NOM;MASC;SG
哈桑	hasan	哈桑	hasan	PROPN	PROPN;NOM;MASC;SG
委派	abtretung	委派	abtretung	V	ADJ
委派	zuordnung	委派	zuordnung	V	ADJ
委派	aufgabe	委派	aufgaben	V	N;NOM;FEM;SG
委派	auftrag	委派	auftragen	V	N;MASC;SG
委派	zuweisung	委派	zuweisung	V	N;SG
卸	entladung	卸	entladung	V	N;NOM;SG
聚焦	schwerpunkt	聚焦	schwerpunkt	V	ADJ
聚焦	fokussierung	聚焦	fokussierung	V	N;NOM;FEM;SG
聚焦	schwerpunkt	聚焦	schwerpunkt	V	ADJ
聚焦	focus	聚焦	focus	V	PROPN;NOM;SG
聚焦	schwerpunkte	聚焦	schwerpunkt	V	ADJ;SG
聚焦	fokussierung	聚焦	fokussierung	V	N;NOM;FEM;SG
聚焦	fokus	聚焦	fokus	V	ADJ
全景	panorama	全景	panorama	N	
全景	panoramablick	全景	panoramablick	N	ADJ
佐賀	saga	佐賀	saga	PROPN	PROPN;NOM;SG
佐賀	sage	佐賀	sagen	PROPN	
後宮	harem	後宮	harem	N	PROPN;NOM;SG
佛羅里達	florida	佛羅里達	florida	PROPN	PROPN;NOM;MASC;SG
誤導	irreführenden	誤導	irreführend	V	ADJ
誤導	irreführend	誤導	irreführend	V	ADJ
誤導	irreführende	誤導	irreführend	V	ADJ;NOM;FEM;PL
誤導	irreführung	誤導	irreführung	V	ADJ
工地	aufstellungsort	工地	aufstellungsort	N	ADJ
工地	webseite	工地	webseite	N	
工地	standort	工地	standoren	N	ADV
比丘	picchu	比丘	picchu	PROPN	PROPN;NOM;SG
特質	merkmal	特質	merkmal	N	ADJ
特質	charakteristik	特質	charakteristik	N	ADJ;SG
腎	niere	腎	nier	N	
腎	nieren	腎	nier	N	
腎	niere	腎	nier	N	
腎	nieren	腎	nier	N	
腎	niereninsuffizienz	腎	niereninsuffizienz	N	PROPN;NOM;SG
腎	nierenerkrankung	腎	nierenerkrankung	N	ADJ
腎	niere	腎	nier	N	
腎	nieren	腎	nier	N	
波恩	bonn	波恩	bonn	PROPN	PROPN;NOM;NEUT;SG
鈎	hook	鈎	hook	N	PROPN
鈎	haken	鈎	haken	N	
鈎	haken	鈎	haken	N	
大修	überholung	大修	überholung	V	N;NOM;FEM;SG
觸發	auslöser	觸發	auslöser	V	ADJ
觸發	trigger	觸發	trigger	V	ADJ
觸發	zünder	觸發	zünd	V	ADJ
觸發	abzug	觸發	abzugen	V	
觸發	auslösung	觸發	auslösung	V	N;NOM;FEM;SG
觸發	auslösung	觸發	auslösung	V	N;NOM;FEM;SG
觸發	auslöser	觸發	auslöser	V	ADJ
觸發	auslöser	觸發	auslöser	V	ADJ
觸發	trigger	觸發	trigger	V	ADJ
觸發	auslöser	觸發	auslöser	V	ADJ
仁愛	wohlwollen	仁愛	wohlwollen	PROPN	
仁愛	barmherzigkeit	仁愛	barmherzigkeit	PROPN	
未婚	unverheiratet	未婚	unverheiratet	V	ADJ
香水	düfte	香水	düfen	N	
香水	düfte	香水	düfen	N	
香水	parfüm	香水	parfüm	N	
香水	parfum	香水	parfum	N	PROPN
香水	parfüm	香水	parfüm	N	
香水	düfte	香水	düfen	N	
美式	amerikanische	美式	amerikanisch	N	ADJ;NOM;FEM;PL
美式	amerikaner	美式	amerikaner	N	ADJ
美式	amerikanischen	美式	amerikanisch	N	ADJ;NOM;PL
美式	amerikanisches	美式	amerikanisch	N	ADJ;NOM;NEUT;SG
美式	amerikanisch	美式	amerikanisch	N	ADJ
診	klinik	診	klinik	N	ADJ
診	krankenhaus	診	krankenhaus	N	ADJ
大膽	frech	大膽	frech	N	ADJ
大膽	fett	大膽	fett	N	
大膽	mutige	大膽	mutig	N	ADJ;NOM;FEM;PL
大膽	kühn	大膽	kühn	N	
胚胎	embryo	胚胎	embryo	N	
胚胎	embryonalen	胚胎	embryonalen	N	ADJ;NOM;PL
胚胎	embryonen	胚胎	embryonen	N	V;NFIN
胚胎	embryos	胚胎	embryos	N	
胚胎	embryonalen	胚胎	embryonalen	N	ADJ;NOM;PL
胚胎	embryonale	胚胎	embryonal	N	ADJ;NOM;FEM;PL
胚胎	embryonen	胚胎	embryonen	N	V;NFIN
胚胎	embryos	胚胎	embryos	N	
感知	erkenntnis	感知	erkenntnis	N	V;IND;SG;3;PRS;FIN
感知	wahrnehmen	感知	wahrnehmen	N	V;NFIN
感知	vorstellungen	感知	vorstellingen	N	V;NFIN
違規	übertretung	違規	übertretung	V	
違規	verletzung	違規	verletzung	V	N;FEM;SG
違規	verstoß	違規	verstoß	V	
違規	bruch	違規	bruch	V	N;SG
違規	verletzung	違規	verletzung	V	N;FEM;SG
違規	verstoß	違規	verstoß	V	
鈣	calcium	鈣	calcium	N	
鈣	kalzium	鈣	kalzium	N	
關節	gemeinsam	關節	gemeinsam	N	ADJ
關節	gemeinsamen	關節	gemeinsam	N	ADJ;SG
關節	gemeinsames	關節	gemeinsam	N	ADJ;NOM;NEUT;SG
關節	gelenk	關節	gelenken	N	
關節	gemeinsame	關節	gemeinsam	N	ADJ;NOM;FEM;PL
關節	fugen	關節	fagen	N	
關節	gelenke	關節	gelenken	N	
淡出	ausblenden	淡出	ausblenden	V	ADJ
煤礦	steinkohle	煤礦	steinkohl	N	
煤礦	kohle	煤礦	kohl	N	
宣揚	predigt	宣揚	predigen	V	PROPN
學期	semester	學期	semester	N	
學期	halbjahr	學期	halbjahr	N	ADV
占卜	weissagung	占卜	weissagung	V	
官司	gerichtsverfahren	官司	gerichtsverfahren	N	V;NFIN
官司	klage	官司	klage	N	ADJ
侵蝕	aushöhlung	侵蝕	aushöhlung	V	N;NOM;FEM;SG
侵蝕	erosion	侵蝕	erosion	V	
侵蝕	bodenerosion	侵蝕	bodenerosion	V	ADJ
後勤	spedition	後勤	spedition	N	PROPN;SG
後勤	logistik	後勤	logistik	N	PROPN
後勤	logistik	後勤	logistik	N	PROPN
後勤	logistische	後勤	logistisch	N	ADJ;NOM;FEM;PL
後勤	logistischen	後勤	logistisch	N	ADJ
後勤	logistische	後勤	logistisch	N	ADJ;NOM;FEM;PL
固體	fest	固體	fest	N	ADV
固體	massiv	固體	massiv	N	ADJ
固體	solide	固體	solide	N	ADJ;NOM
固體	feste	固體	fest	N	ADJ;NOM;FEM;PL
固體	festen	固體	fest	N	ADJ
固體	feststoffe	固體	feststoff	N	
寄宿	boarding	寄宿	boarding	N	PROPN
寄宿	einsteigen	寄宿	einsteigen	N	V;NFIN
寄宿	pension	寄宿	pension	N	
寄宿	wohn	寄宿	wohn	N	;SG
寄宿	wohngebäude	寄宿	wohngebäude	N	ADJ;NOM
寄宿	wohnhäuser	寄宿	wohnhaus	N	
芝麻	sesam	芝麻	sesam	N	
瓷器	porzellan	瓷器	porzellan	N	
勐	mueang	勐	mueang	PROPN	PROPN;NOM;SG
諜	spion	諜	spienen	N	PROPN;SG
諜	spitzel	諜	spitzel	N	
諜	spionage	諜	spionage	N	
諜	spionin	諜	spionin	N	PROPN;NOM;FEM;SG
訂單	bestellungen	訂單	bestellingen	V	N;NOM;FEM;PL
訂單	ordnung	訂單	ordnung	V	N
訂單	auftrag	訂單	auftragen	V	N;MASC;SG
訂單	reihenfolge	訂單	reihenfolge	V	ADJ;NOM;FEM;PL
訂單	bestellung	訂單	bestellung	V	N;NOM;FEM;SG
訂單	bestellungen	訂單	bestellingen	V	N;NOM;FEM;PL
訂單	aufträge	訂單	aufträg	V	ADJ
訂單	befehle	訂單	befehlen	V	
特權	privilegien	特權	privilegien	N	ADJ
特權	privileg	特權	privil	N	ADJ
特權	rechte	特權	recht	N	ADJ;NOM;FEM;PL
特權	privilegien	特權	privilegien	N	ADJ
特權	vorrechte	特權	vorrecht	N	ADJ;NOM;SG
漁民	fischern	漁民	fischern	N	ADJ
漁民	fischer	漁民	fischer	N	ADJ
漁民	fischern	漁民	fischern	N	ADJ
漁民	fischer	漁民	fischer	N	ADJ
漁民	fischer	漁民	fischer	N	ADJ
漁民	angler	漁民	angleren	N	
水解	hydrolyse	水解	hydrolyse	N	
痕跡	gebrauchsspuren	痕跡	gebrauchsspuren	N	ADJ
痕跡	traces	痕跡	traces	N	PROPN;SG
痕跡	spuren	痕跡	spur	N	V;NFIN
朝陽	chaoyang	朝陽	chaoyang	PROPN	PROPN;NOM;SG
猩猩	gorilla	猩猩	gorilla	N	PROPN
猩猩	affen	猩猩	affen	N	
猩猩	affe	猩猩	affen	N	
證人	zeuge	證人	zeuge	N	
證人	zeugen	證人	zeugen	N	V;NFIN
證人	bezeugen	證人	bezeugen	N	V;NFIN
證人	zeugenaussagen	證人	zeugenaussagen	N	V;NFIN
證人	zeuge	證人	zeuge	N	
證人	zeugen	證人	zeugen	N	V;NFIN
證人	zeugin	證人	zeugin	N	
證人	bezeugen	證人	bezeugen	N	V;NFIN
日內瓦	genf	日內瓦	genf	PROPN	PROPN;NOM;MASC;SG
梅森	maurer	梅森	maur	PROPN	ADJ
梅森	mason	梅森	mason	PROPN	PROPN;NOM;SG
本體	ontologie	本體	ontologie	N	
女巫	hexen	女巫	hexen	N	
女巫	hexe	女巫	hexe	N	
擁抱	umarmen	擁抱	umarmen	N	V;NFIN
擁抱	umarmt	擁抱	umarmen	N	V;V.PTCP
擁抱	umarmen	擁抱	umarmen	N	V;NFIN
擁抱	umarmt	擁抱	umarmen	N	V;V.PTCP
擁抱	umarmungen	擁抱	umarmung	N	V;NFIN
西邊	west	西邊	west	N	
西邊	westen	西邊	westen	N	ADV
西邊	westliche	西邊	westlich	N	ADJ;NOM;FEM;PL
滑行	gleiten	滑行	gleit	N	V;NFIN
出國	ausland	出國	auslinden	V	N;NOM;NEUT;SG
出國	auswärts	出國	auswärts	V	ADV
陣列	arrays	陣列	arrays	N	PROPN;NOM;SG
陣列	matrizen	陣列	matriz	N	
陣列	arrays	陣列	arrays	N	PROPN;NOM;SG
陣列	array	陣列	array	N	
陣列	matrix	陣列	matrix	N	PROPN
紡織	textil	紡織	textil	N	
紡織	textilien	紡織	textil	N	
紡織	textilindustrie	紡織	textilindustrie	N	PROPN
紡織	textilien	紡織	textil	N	
紡織	textilindustrie	紡織	textilindustrie	N	PROPN
潛水	taucher	潛水	taucher	V	ADJ
潛水	tauch	潛水	tauch	V	
合法	legitimierung	合法	legitimierung	V	N;NOM;FEM;SG
合法	legitimation	合法	legitimation	V	
合法	legitimität	合法	legitimität	V	N;NOM;FEM;SG
合法	rechtmäßigkeit	合法	rechtmäßigkeit	V	ADJ
合法	rechtmäßigkeit	合法	rechtmäßigkeit	V	ADJ
合法	zulässigkeit	合法	zulässigkeit	V	ADJ
合法	legalität	合法	legalität	V	
合法	rechtmäßigkeit	合法	rechtmäßigkeit	V	ADJ
竇	sinus	竇	sinus	PROPN	
竇	hund	竇	hund	PROPN	N;NOM;MASC;SG
竇	hunde	竇	hund	PROPN	
竇	hündin	竇	hündin	PROPN	
竇	dou	竇	dou	PROPN	
擾亂	störung	擾亂	störung	V	N;FEM;SG
擾亂	unterbrechung	擾亂	unterbrechung	V	ADJ
同源	homologen	同源	homolog	N	
吸引	attraktivität	吸引	attraktivität	V	ADJ
吸引	attraktiver	吸引	attraktiv	V	ADJ
吸引	sehenswürdigkeit	吸引	sehenswürdigkeit	V	N;NOM;FEM;SG
吸引	attraktion	吸引	attraktion	V	ADJ
吸引	anziehung	吸引	anziehung	V	
吸引	ansprechende	吸引	ansprechend	V	ADJ;NOM;FEM;PL
吸引	ansprechend	吸引	ansprechend	V	ADJ
吸引	attraktiven	吸引	attraktiv	V	ADJ;PL
吸引	ansprechend	吸引	ansprechend	V	ADJ
吸引	attraktives	吸引	attraktiv	V	ADJ;NOM;NEUT;SG
吸引	attraktive	吸引	attraktiv	V	ADJ;NOM;FEM;PL
吸引	attraktiv	吸引	attraktiv	V	ADJ
甘蔗	zuckerrohr	甘蔗	zuckerrohr	N	ADJ
甘蔗	rohrzucker	甘蔗	rohrzucker	N	V;NFIN
甘蔗	zuckerrohr	甘蔗	zuckerrohr	N	ADJ
甘蔗	stock	甘蔗	stock	N	PROPN
哭	schrei	哭	schrei	V	N;SG
哭	weine	哭	wein	V	
賭博	glücksspiele	賭博	glücksspiel	N	
賭博	glücksspiel	賭博	glücksspiel	N	
賭博	spielen	賭博	spielen	N	V;NFIN
賭博	glücksspiel	賭博	glücksspiel	N	
賭博	spielen	賭博	spielen	N	V;NFIN
功效	effektivität	功效	effektivität	N	ADJ
功效	wirkungsgrad	功效	wirkungsgrad	N	PROPN
功效	wirksamkeit	功效	wirksamkeit	N	ADJ
功效	effizienz	功效	effizienz	N	
成型	bilden	成型	bilden	N	V;NFIN
成型	formgebung	成型	Formgebung	N	ADJ
成型	formgebung	成型	Formgebung	N	ADJ
腫瘤	tumor	腫瘤	tumor	N	PROPN
腫瘤	tumor	腫瘤	tumor	N	PROPN
紀律	fachrichtung	紀律	fachrichtung	N	ADJ
紀律	disziplin	紀律	disziplin	N	
紀律	fachbereiche	紀律	fachbereich	N	ADJ;NOM;FEM;PL
酷刑	folterungen	酷刑	folterung	N	V;NFIN
酷刑	folter	酷刑	folt	N	ADJ
酷刑	foltern	酷刑	foltern	N	V;NFIN
酷刑	qualen	酷刑	qual	N	V;NFIN
酷刑	quälen	酷刑	quäl	N	V;NFIN
口服	mündlichen	口服	mündlich	N	ADJ
口服	mündliche	口服	mündlich	N	ADJ;NOM;FEM;PL
口服	oral	口服	oral	N	
口服	mündlich	口服	mündlich	N	ADJ
廣東	kantonesisch	廣東	kantonesisch	PROPN	ADJ
三	trident	三	trident	NUM	PROPN
展品	ausstellen	展品	ausstellen	N	V;NFIN
展品	exponate	展品	exponat	N	ADJ;NOM;FEM;PL
仰光	yangon	仰光	yangon	PROPN	PROPN;NOM;SG
豁免	freistellung	豁免	Freistellung		ADJ;SG
豁免	freistellung	豁免	Freistellung		ADJ;SG
豁免	befreiungen	豁免	befreiungen		V;NFIN
豁免	ausnahmen	豁免	ausnehmen		V;NFIN
豁免	befreiungen	豁免	befreiungen		V;NFIN
南昌	nanchang	南昌	nanchang	PROPN	PROPN;NOM;MASC;SG
反	asw	反	asw	V	;SG
史詩	epos	史詩	epos	N	
史詩	epic	史詩	epic	N	PROPN
推斷	extrapolation	推斷	extrapolation	V	ADJ
推斷	extrapolation	推斷	extrapolation	V	ADJ
推斷	folgerung	推斷	folgerung	V	ADJ
推斷	schlußfolgerung	推斷	schlußfolgerung	V	ADJ
推斷	schlussfolgerung	推斷	schlussfolgerung	V	ADJ
花絮	trivia	花絮	trivia	N	ADJ
花絮	wissenswertes	花絮	wissenswertes	N	ADJ;NOM;NEUT;SG
暹羅	siamesische	暹羅	siamesisch	PROPN	ADJ;NOM;FEM;PL
暹羅	siam	暹羅	siam	PROPN	PROPN;NOM;MASC;SG
暹羅	siam	暹羅	siam	PROPN	PROPN;NOM;MASC;SG
鑄造	casting	鑄造	casting	V	PROPN
刪去	löschung	刪去	löschung	V	N;NOM;FEM;SG
礦物	mineral	礦物	mineral	N	PROPN
礦物	bodenschätze	礦物	bodenschätzen	N	ADJ;NOM
礦物	mineralische	礦物	mineralisch	N	ADJ;NOM;FEM;PL
礦物	mineralwasser	礦物	mineralwasser	N	ADJ
礦物	mineral	礦物	mineral	N	PROPN
麻醉	betäubungsmittel	麻醉	betäubungsmittel	N	ADJ
麻醉	narkose	麻醉	narkos	N	ADJ;NOM;FEM;SG
麻醉	narkose	麻醉	narkos	N	ADJ;NOM;FEM;SG
麻醉	narkose	麻醉	narkos	N	ADJ;NOM;FEM;SG
加深	vertiefung	加深	vertiefung	V	
加深	vertiefung	加深	vertiefung	V	
攝政	regenten	攝政	regen	N	ADJ;PL
攝政	regent	攝政	regen	N	
