başrolde	بطولة	başrol	بُطُولَة	N;ESS;SG;3	N;NOM;INDF;SG
ithal	الاستيراد	ithal	اِستِيرَاد		N;NOM;DEF;SG
monako	موناكو	monako	مُونَاكُو	PROPN;NOM;SG;3	
romanlar	روما	roman	رُومَا	N;NOM;PL;3	
scooby	سكوبي	Scooby	سُكُوبِيّ		
tedarik	الامداد	tedarik	إِمدَاد	N;NOM;SG;3	N;NOM;DEF;PL
tedarik	مشتريات	tedarik	مُشتَرَى	N;NOM;SG;3	ADJ;NOM;INDF;FEM;PL
tedarik	المشتريات	tedarik	مُشتَرَى	N;NOM;SG;3	N;NOM;DEF;PL
luna	لونا	li	لونا		
faiz	المصلحة	faiz	مَصلَحَة		N;NOM;DEF;SG
faiz	مصلحة	faiz	مَصلَحَة		N;NOM;INDF;SG
faiz	الاهتمام	faiz	اِهتِمَام		N;NOM;DEF;SG
faiz	الفائدة	faiz	فَائِدَة		N;NOM;DEF;SG
faiz	اهتمام	faiz	اِهتِمَام		N;NOM;INDF;SG
sembolize	ترمز	sembolize	رَمَز		V;IPFV;FEM;IND;SG;3;FIN;ACT
çalışanları	العاملون	çalışan	عَامِل	N;ACC;PL;3	N;NOM;DEF;PL
çalışanları	موظفين	çalışan	مُوَظَّف	N;ACC;PL;3	N;NOM;INDF;PL
çalışanları	الموظفون	çalışan	مُوَظَّف	N;ACC;PL;3	N;NOM;DEF;PL
çalışanları	الموظفين	çalışan	مُوَظَّف	N;ACC;PL;3	N;NOM;DEF;PL
namibya	ناميبيا	namibya	نَامِيبِيَا	PROPN;NOM;SG;3	
vie	vi	vie	مَثّ		
survivor	الناجين	survivor	الناجين	N;NOM;SG;3	N;NOM;DEF;PL
survivor	الناجون	survivor	نَاجُون	N;NOM;SG;3	N;NOM;DEF;PL
survivor	ناجي	survivor	ناجي	N;NOM;SG;3	
şer	الشر	şer	شَرّ		N;NOM;DEF;SG
şer	شرا	şer	شَرّ		N;NOM;INDF;SG
şer	شر	şer	شَرّ		
yakalanan	اشتعلت	yakala	اِشتَعَل	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;FEM;SG;3;ACT
yakalanan	مسك	yakala	مِسك	V;PFV;IND;POS;PRS;V.PTCP;PASS	
yakalanan	اسر	yakala	أُسرَة	V;PFV;IND;POS;PRS;V.PTCP;PASS	
çikolata	الشوكولاتة	çikolata	شُوكُولَات		N;NOM;DEF;SG
çikolata	شوكولا	çikolata	شُوكُولَا		
çikolata	شوكولاتة	çikolata	شوكولاتة		
çikolata	الشوكولاتة	çikolata	شُوكُولَات		N;NOM;DEF;SG
çikolata	شوكولاته	çikolata	شوكولاته		PRO;NOM;FEM;SG;3
kenarları	الحواف	kenar	الحواف	ADJ;NOM;PL;3	N;NOM;DEF;SG
kayıpları	خسائر	kayıp	خَسَارَة	N;ACC;PL;3	N;NOM;INDF;PL
kayıpları	الخسائر	kayıp	خَسَارَة	N;ACC;PL;3	N;NOM;DEF;PL
yap	جعل	yap	جَعَل	V;PFV;IMP;SG;2;POS;PRS	V;PFV;MASC;SG;3;ACT
yap	صنع	yap	صَنَع	V;PFV;IMP;SG;2;POS;PRS	V;PFV;MASC;SG;3;ACT
yap	اجعل	yap	أَجعَل	V;PFV;IMP;SG;2;POS;PRS	V;PFV;MASC;SG;3;ACT
yap	اصنع	yap	أَصنَع	V;PFV;IMP;SG;2;POS;PRS	V;PFV;MASC;SG;3;ACT
balta	المحاور	balta	مِحوَر		N;NOM;DEF;PL
balta	محاور	balta	مِحوَر		N;NOM;INDF;PL
izi	بصمة	izi	بَصمَة		N;NOM;INDF;SG
izi	الطباعة	izi	طِبَاعَة		N;NOM;DEF;SG
izi	طباعة	izi	طِبَاعَة		N;NOM;INDF;SG
wang	وانج	wang	وانج		
wang	وانغ	wang	وانغ		
ortası	الاوسط	orta	أَوسَط		ADJ;NOM;DEF;MASC;SG
ortası	المنتصف	orta	مُنتَصَف		N;NOM;DEF;SG
ortası	الوسط	orta	وَسط		N;NOM;DEF;SG
ortası	وسط	orta	وَسط		N;NOM;INDF;SG
ortası	منتصف	orta	مُنتَصَف		N;NOM;INDF;SG
vakum	امتصاص	vakum	اِمتِصَاص		N;NOM;INDF;SG
vakum	الامتصاص	vakum	اِمتِصَاص		N;NOM;DEF;SG
vakum	فراغ	vakum	فَرَاغ		N;NOM;INDF;SG
içeriğe	محتوى	içerik	مُحتَوَى	N;DAT;SG;3	N;NOM;INDF;SG
içeriğe	المحتوى	içerik	المحتوى	N;DAT;SG;3	N;NOM;DEF;SG
içeriğe	محتويات	içerik	مُحتَوَى	N;DAT;SG;3	N;NOM;INDF;PL
içeriğe	المضمون	içerik	المضمون	N;DAT;SG;3	N;NOM;DEF;SG
dürüst	صادقة	dürüst	صَادِق		ADJ;NOM;INDF;FEM;SG
dürüst	صادق	dürüst	صَادِق		
dürüst	صادقا	dürüst	صَادِق		N;ACC;INDF;SG
giorgio	جيورجيو	giorgio	جيورجيو	PROPN;NOM;SG;3	
giorgio	جورجيو	giorgio	جُورجِيُو	PROPN;NOM;SG;3	
stan	ستان	stan	ستان		
nuh	نواه	nuh	نَاءَه		
nuh	نوح	nuh	نوح		
nuh	نوا	nuh	نَوَا		
pilav	رز	pilav	رز	N;NOM;SG;3	
pilav	ارز	pilav	ارز	N;NOM;SG;3	
pilav	رايس	pilav	رَايس	N;NOM;SG;3	
vida	فيدا	vida	فَيد		
mediawiki	m	mediawik	فَ	N;NOM;SG;3	
böcekler	البق	böcek	البق	N;NOM;PL;3	N;NOM;DEF;SG
elliott	اليوت	elliott	يَوت		
geleceğin	مستقبل	gelecek	مُستَقبَل	ADJ;GEN;SG;3	N;NOM;INDF;SG
geleceğin	مستقبلا	gelecek	مُستَقبَل	ADJ;GEN;SG;3	N;ACC;INDF;SG
geleceğin	المستقبل	gelecek	مُستَقبَل	ADJ;GEN;SG;3	N;NOM;DEF;SG
şapka	القبعات	şapka	قِبعَة		N;NOM;DEF;PL
şapka	قبعات	şapka	قَبعَة		N;NOM;INDF;PL
şapka	كاب	şapka	كَابّ		
şapka	قبعة	şapka	قِبعَة		N;NOM;INDF;SG
şapka	القبعة	şapka	قِبعَة		N;NOM;DEF;SG
şapka	قبعة	şapka	قِبعَة		N;NOM;INDF;SG
maine	مين	maine	مين	PROPN;NOM;SG;3	
maine	ماين	maine	ماين	PROPN;NOM;SG;3	
hapishane	السجون	hapishan	سِجن		N;NOM;DEF;PL
hapishane	سجون	hapishan	سِجن		N;NOM;INDF;PL
hapishane	سجن	hapishan	سِجن		N;NOM;INDF;SG
hapishane	السجن	hapishan	سَجن		N;NOM;DEF;SG
hapishane	سجن	hapishan	سِجن		N;NOM;INDF;SG
hapishane	السجن	hapishan	سَجن		N;NOM;DEF;SG
churchill	تشرشل	churchill	تَشَرشَل	PROPN;NOM;SG;3	
karakol	المحطة	karakol	مَحَطَّة		N;NOM;DEF;SG
karakol	محطة	karakol	مَحَطَّة		N;NOM;INDF;SG
lastik	المطاط	lastik	مَطَاط		N;NOM;DEF;SG
lastik	مطاطية	lastik	مطاطية		ADJ;NOM;INDF;FEM;SG
lastik	الاطارات	lastik	إِطَار		N;NOM;DEF;PL
lastik	اطارات	lastik	إِطَار		N;NOM;INDF;PL
lastik	المطاطي	lastik	مَطَاطِي		N;NOM;DEF;SG
nickelodeon	nick	nickelodeon	مَصفَأ	N;NOM;SG;3	
chen	تشن	chen	شَنّ		V;IPFV;FEM;IND;SG;3;FIN;ACT
chen	تشين	chen	تشِين		
korosu	كورس	koro	كُورس	N;NOM;SG;3	
lily	ليلي	lily	لَيلِيّ		
lily	ليلى	lily	ليلى		
limit	حدود	limit	حَدّ		N;NOM;INDF;PL
limit	الحد	limit	حَدّ		N;NOM;DEF;SG
limit	حد	limit	حَدّ		N;NOM;INDF;SG
private	الخاص	privat	خَاصّ	N;NOM;SG;3	ADJ;NOM;DEF;MASC;SG
private	الخاصة	privat	خَاصّ	N;NOM;SG;3	ADJ;NOM;DEF;FEM;SG
private	خاص	privat	خَاصّ	N;NOM;SG;3	ADJ;NOM;INDF;MASC;SG
private	خاصة	privat	خَاصّ	N;NOM;SG;3	ADJ;ACC;INDF;FEM;SG
namaz	الصلوات	namaz	صَلوَة	N;NOM;SG;3	N;NOM;DEF;PL
namaz	صلوات	namaz	صَلوَة	N;NOM;SG;3	N;NOM;INDF;PL
mescid	مسجد	mescid	مَسجِد		N;NOM;INDF;SG
ileriye	للامام	ileri	لَلَام	ADJ;DAT;SG;3	
ileriye	الامام	ileri	إِمَام	ADJ;DAT;SG;3	N;NOM;DEF;SG
hisse	المخزونات	hisse	مَخزُون	N;NOM;SG;3	N;NOM;DEF;PL
alejandro	اليخاندرو	alejandro	اليخاندرو		
bela	مشاكل	bela	مُشكِلَة		N;NOM;INDF;PL
bela	المشاكل	bela	مُشكِلَة		N;NOM;DEF;PL
bela	ورطة	bela	وَرَطَة		N;NOM;INDF;SG
bela	مشكلة	bela	مُشكِلَة		N;NOM;INDF;SG
dizini	دليل	diz	دَلِيل	N;ACC;SG;3	N;NOM;INDF;SG
dizini	الدليل	diz	دَلِيل	N;ACC;SG;3	N;NOM;DEF;SG
dizini	المجلد	diz	مَجلَد	N;ACC;SG;3	N;NOM;DEF;SG
dizini	مجلد	diz	مُجَلَّد	N;ACC;SG;3	N;NOM;INDF;SG
çarşı	مول	çarşı	مَولَ		
çarşı	بازار	çarşı	بازار		
gabon	غابون	gabon	غابون	PROPN;NOM;SG;3	
javier	خافيير	javier	خَافِيِير		
javier	خافير	javier	خَافِير		
teorileri	نظريات	teori	نَظَرِيَّة	N;ACC;PL;3	ADJ;NOM;INDF;FEM;PL
teorileri	النظريات	teori	نَظَرِيَّة	N;ACC;PL;3	ADJ;NOM;DEF;FEM;PL
istasyonları	محطات	ista	مَحَطَّة	N;ACC;PL;3	N;NOM;INDF;PL
istasyonları	المحطات	ista	مَحَطَّة	N;ACC;PL;3	N;NOM;DEF;PL
diyalog	حوار	diyalog	حِوَار		N;NOM;INDF;SG
diyalog	الحوار	diyalog	حِوَار		N;NOM;DEF;SG
diyalog	حوار	diyalog	حِوَار		N;NOM;INDF;SG
diyalog	الحوار	diyalog	حِوَار		N;NOM;DEF;SG
hood	هود	hood	هود		
hood	القلنسوة	hood	قُلنسُوَّة		N;NOM;DEF;SG
tufan	الفيضان	tuf	الفيضان		N;NOM;DEF;SG
tufan	فيضان	tuf	فَيَضَان		N;NOM;INDF;SG
tufan	فلود	tuf	فُلُود		
tufan	الفيضانات	tuf	فِيضَان		N;NOM;DEF;PL
seçtiği	يختار	seç	اِختَار	V;PFV;IND;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
val	فال	val	فَال	INTJ	
torpido	الطوربيد	torpido	طُوربِيد		N;NOM;DEF;PL
mülk	ملكية	mülk	مِلكِيَّة		N;NOM;INDF;SG
mülk	الملكية	mülk	مِلكِيَّة		N;NOM;DEF;SG
mülk	الممتلكات	mülk	مُمتَلَكَات		N;NOM;DEF;PL
mülk	ممتلكات	mülk	مُمتَلَكَات		N;NOM;INDF;PL
lucia	لوسيا	lucia	لوسيا	PROPN;NOM;SG;3	
yenilik	الابتكارات	yenilik	اِبتِكَار	N;NOM;SG;3	N;NOM;DEF;PL
örtülü	غطى	örtül	غَطَّى	N;NOM;SG;3	V;PFV;MASC;SG;3;ACT
örtülü	غطيت	örtül	غطيت	N;NOM;SG;3	V;PFV;FEM;SG;3;PASS
örtülü	مغطاة	örtül	مُغَطَّا	N;NOM;SG;3	ADJ;NOM;INDF;FEM;SG
örtülü	مغطى	örtül	مَغطَى	N;NOM;SG;3	
örtülü	الضمنية	örtül	ضَمَنِيّ	N;NOM;SG;3	ADJ;NOM;DEF;FEM;SG
örtülü	ضمنا	örtül	ضِمن	N;NOM;SG;3	N;ACC;INDF;SG
örtülü	ضمنيا	örtül	ضَمَنِيّ	N;NOM;SG;3	ADJ;ACC;INDF;MASC;SG
örtülü	ضمنية	örtül	ضَمَنِيّ	N;NOM;SG;3	ADJ;NOM;INDF;FEM;SG
örtülü	ضمني	örtül	ضَمَنِيّ	N;NOM;SG;3	ADJ;NOM;INDF;MASC;SG
örtülü	محجبة	örtül	محجبة	N;NOM;SG;3	ADJ;NOM;INDF;FEM;SG
saldıran	المهاجم	sal	مُهَاجِم	V;PFV;IND;POS;PRS;V.PTCP;CAUS	N;NOM;DEF;SG
ikram	يعامل	ikram	يعامل	N;NOM;SG;3	V;IPFV;MASC;IND;SG;3;FIN;ACT
helyum	الهيليوم	helyu	هِيلِيُوم		
ebeveyn	التربية	ebevey	تَربِيَة		N;NOM;DEF;SG
ebeveyn	الاهل	ebevey	أَهل		N;NOM;DEF;SG
ebeveyn	الوالدين	ebevey	الدالدين		N;NOM;DEF;PL
ebeveyn	الوالدان	ebevey	وَالِدَان		N;NOM;DEF;PL
ebeveyn	الاباء	ebevey	أَبَاء		N;NOM;DEF;PL
ebeveyn	اباء	ebevey	اباء		N;NOM;INDF;PL
ashley	اشلي	ashley	اشلي	PROPN;NOM;SG;3	
levha	الورقة	levha	وَرَقَة		N;NOM;DEF;SG
levha	ورقة	levha	وَرَقَة		N;NOM;INDF;SG
levha	صفيحة	levha	صَفِيح		N;NOM;INDF;SG
levha	الصحن	levha	صَحن		N;NOM;DEF;SG
levha	صحن	levha	صَحن		N;NOM;INDF;SG
levha	طبق	levha	طَبَّق		N;NOM;INDF;SG
avcılık	صيد	avcılık	صَيد	N;NOM;SG;3	
bear	الدب	bear	دَبّ	INTJ	N;NOM;DEF;SG
bear	بير	bear	بَير	INTJ	
bear	دب	bear	دَبّ	INTJ	N;NOM;INDF;SG
darkgrey	darkgr	darkgrey	ثُصَذِث		
rita	ريتا	rita	ريتا		
damla	قطرة	dam	قِطرَة		N;NOM;INDF;SG
damla	اسقط	dam	أَسقَط		V;PFV;MASC;SG;3;ACT
damla	اسقاط	dam	إِسقَاط		N;NOM;INDF;SG
damla	قطرات	dam	قَطَرَة		N;NOM;INDF;PL
hazırlandı	استعداد	hazırla	اِستِعدَاد	V;PFV;IND;SG;3;POS;PST;PASS	N;NOM;INDF;SG
belle	حسناء	belle	حَسَان		
keşke	اتمنى	keşke	اِتَّمَن	ADV	
keşke	تمنى	keşke	مَنَى	ADV	
keşke	ترغب	keşke	رَغِب	ADV	V;IPFV;MASC;IND;SG;2;FIN;ACT
keşke	امنية	keşke	أَمنِيّ	ADV	ADJ;NOM;INDF;FEM;SG
dong	دونج	dong	دونج		
dong	دونغ	dong	دونغ		
söyle	قل	söyle	قَلّ		
söyle	نقول	söyle	قَال		V;IPFV;MASC;IND;PL;1;FIN;ACT
söyle	قولي	söyle	قَولِيّ		
söyle	قول	söyle	قَول		N;NOM;INDF;SG
söyle	اقول	söyle	قَاوَل		
söyle	اخبر	söyle	أَخبَر		V;PFV;MASC;SG;3;ACT
asır	قرن	asır	قَرن		N;NOM;INDF;SG
asır	القرن	asır	قَرن		N;NOM;DEF;SG
anarşist	الفوضويين	anarşist	فُوضُويِيّ		
anarşist	الفوضوي	anarşist	فُوضُوي		N;NOM;DEF;SG
southampton	ساوثهامبتون	southa	ساوثهامبتون	PROPN;NOM;SG;3	
kademeli	تدريجية	kademeli	تَدرِيجِيّ		ADJ;NOM;INDF;FEM;SG
kademeli	التدريجي	kademeli	تَدرِيجِيّ		ADJ;NOM;DEF;MASC;SG
kademeli	تدريجي	kademeli	تَدرِيجِيّ		ADJ;NOM;INDF;MASC;SG
percy	بيرسي	percy	بِيرسِي		
düzenler	التصميمات	düzen	تَصمِيم		N;NOM;DEF;PL
pusu	الكمائن	pus	كَمِيأَة		N;NOM;DEF;PL
pusu	كمين	pus	كَمِين		N;NOM;INDF;SG
pusu	الكمين	pus	كَمِين		N;NOM;DEF;SG
ruhani	روحاني	ruhani	روحاني		ADJ;NOM;INDF;MASC;SG
ruhani	روحانية	ruhani	رُوحَانِيّ		ADJ;NOM;INDF;FEM;SG
ruhani	الروحية	ruhani	رُوحِيَّة		ADJ;NOM;DEF;FEM;SG
ruhani	روحية	ruhani	رُوحِيّ		ADJ;NOM;INDF;FEM;SG
santo	سانتو	santo	سانتو	PROPN;NOM;SG;3	
yüzünü	وجه	yüz	وَجَّه	N;ACC;SG;3	V;PFV;MASC;SG;3;ACT
yüzünü	واجه	yüz	وَاجَه	N;ACC;SG;3	V;PFV;MASC;SG;3;ACT
yüzünü	الوجه	yüz	وَجه	N;ACC;SG;3	N;NOM;DEF;SG
yürüdü	مشيت	yürü	مشيت	V;PFV;IND;SG;3;POS;PST	
athena	اثينا	athena	أَثِينَا		
beck	بيك	beck	بَيكَ		
statü	الوضع	stat	وَضع		N;NOM;DEF;SG
statü	الحالة	stat	حَالَة		N;NOM;DEF;SG
statü	حالة	stat	حَالَة		N;NOM;INDF;SG
ultra	الترا	ultra	تِرَا		
zone	منطقة	zone	مِنطَقَة		N;NOM;INDF;SG
zone	المنطقة	zone	مِنطَقَة		N;NOM;DEF;SG
mistik	باطني	mistik	باطني		ADJ;NOM;INDF;MASC;SG
mistik	الصوفي	mistik	صُوفِيّ		
beethoven	بيتهوفن	beethoven	بيتهوفن	PROPN;NOM;SG;3	
milliyetçilik	قومية	milliyetçilik	قَومِيّ	N;NOM;SG;3	ADJ;NOM;INDF;FEM;SG
milliyetçilik	القومية	milliyetçilik	قَومِيّ	N;NOM;SG;3	ADJ;NOM;DEF;FEM;SG
wonder	عجب	wonder	عَجَب		
tsk	xxxx	tsk	مُثَمَّه		
evre	الطور	evre	طُور		N;NOM;DEF;SG
evre	المرحلة	evre	مَرحَلَة		N;NOM;DEF;SG
evre	مرحلة	evre	مَرحَلَة		N;NOM;INDF;SG
evre	المراحل	evre	مَرحَلَة		N;NOM;DEF;PL
evre	مراحل	evre	مَرحَلَة		N;NOM;INDF;PL
katman	الطبقات	kat	طَبَقَة		N;NOM;DEF;PL
katman	طبقات	kat	طَبَقَة		N;NOM;INDF;PL
katman	طبقة	kat	طَبَقَة		N;NOM;INDF;SG
katman	الطبقة	kat	طَبَقَة		N;NOM;DEF;SG
vitamini	فيتامين	vitam	فيتامين	N;NOM;SG;3	
kelt	سيلتيك	kelt	سيلتيك		
lars	لارس	i	لارس		
atlar	خيل	at	خَيل	N;NOM;PL;3	
atlar	الخيل	at	خَيل	N;NOM;PL;3	N;NOM;DEF;SG
zehir	سموم	zehir	سَمُوم		
zehir	السموم	zehir	سُمُوم		N;NOM;DEF;PL
zehir	سما	zehir	سَمَّا		
zehir	السم	zehir	سَمّ		N;NOM;DEF;SG
zehir	سم	zehir	سَمّ		
kıymetli	الثمينة	kıymetli	ثَمِين		N;NOM;DEF;SG
kıymetli	الغالي	kıymetli	الغالي		
eight	ثمان	eight	ثَمَانِيَة		NUM;NOM;INDF;FEM
eight	ثمانية	eight	ثَمَانِيَة		NUM;NOM;INDF;MASC
eight	eig	eight	كَثَّم		
eight	ثماني	eight	ثَمَانِيَة		NUM;NOM;INDF;FEM
küfür	شتم	küfür	شتم	N;NOM;SG;3	V;PFV;MASC;SG;3;ACT
izlemek	يراقب	izle	رَاقَب	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IPFV;MASC;IND;SG;3;FIN;ACT
izlemek	مشاهدة	izle	مُشَاهَدَة	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;SG
süslü	الهوى	süslü	هُوَيّ		N;NOM;DEF;SG
çalar	المسرحيات	çal	مَسرَحِيّ		N;NOM;DEF;PL
çalar	يلعب	çal	لَعِب		V;IPFV;MASC;IND;SG;3;FIN;ACT
çalar	مسرحيات	çal	مَسرَحِيّ		N;NOM;INDF;PL
tabanca	مسدس	tabanca	مُسَدَّس		N;NOM;INDF;SG
tabanca	مسدس	tabanca	مُسَدَّس		N;NOM;INDF;SG
aba	aba	aba	شَذَا		
togo	توغو	togo	تَوَغُّو	PROPN;NOM;SG;3	
uranyum	يورانيوم	uranyu	يُورَانيُوم	N;NOM;SG;3	
uranyum	اليورانيوم	uranyu	اليورانيوم	N;NOM;SG;3	
uranyum	باليورانيوم	uranyu	باليورانيوم	N;NOM;SG;3	
destiny	القدر	dest	قَدر		N;NOM;DEF;SG
destiny	قدر	dest	قَدر		N;NOM;INDF;SG
destiny	المصير	dest	مَصِير		N;NOM;DEF;SG
montgomery	مونتغمري	montgomery	مونتغمري	PROPN;NOM;SG;3	
fiili	فعل	fiili	فِعل		N;NOM;INDF;SG
fiili	الفعل	fiili	فِعل		N;NOM;DEF;SG
barut	البارود	barut	بَارُود		
barut	بودرة	barut	بُودرَة		N;NOM;INDF;SG
barut	البارود	barut	بَارُود		
barut	المسحوق	barut	مَسحُوق		N;NOM;DEF;SG
barut	مسحوق	barut	مَسحُوق		N;NOM;INDF;SG
stüdyoları	الاستوديوهات	stüdyo	اِستَودَيُوه	N;NOM;PL;3	
stüdyoları	استوديوهات	stüdyo	استوديوهات	N;NOM;PL;3	
stüdyoları	استديوهات	stüdyo	اِستَدَاو	N;NOM;PL;3	
ziyaretçi	الزائر	ziyaretçi	الزائر	N;NOM;SG;3	
ziyaretçi	زائر	ziyaretçi	زَائِر	N;NOM;SG;3	
ziyaretçi	زوار	ziyaretçi	زَارّ	N;NOM;SG;3	N;NOM;INDF;PL
ziyaretçi	الزائرين	ziyaretçi	زَائِر	N;NOM;SG;3	ADJ;ACC;DEF;MASC;PL
ziyaretçi	الزوار	ziyaretçi	زَوَار	N;NOM;SG;3	N;NOM;DEF;PL
baptiste	باتيست	baptis	بَاتِيس		
çukur	ثقب	çukur	ثَقب		N;NOM;INDF;SG
çukur	الحفرة	çukur	حَفرَة		N;NOM;DEF;SG
çukur	حفرة	çukur	حَفرَة		N;NOM;INDF;SG
çukur	فتحة	çukur	فَتحَة		N;NOM;INDF;SG
çukur	حفرة	çukur	حَفرَة		N;NOM;INDF;SG
çukur	الحفرة	çukur	حَفرَة		N;NOM;DEF;SG
federico	فيدريكو	federico	فيدريكو	PROPN;NOM;SG;3	
içeriyor	تحتوي	içer	اِحتَوَى	V;PROG;IND;SG;3;POS;INFM;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
içeriyor	يحتوي	içer	اِحتَوَى	V;PROG;IND;SG;3;POS;INFM;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
içeriyor	تحوي	içer	تَحَوِّي	V;PROG;IND;SG;3;POS;INFM;PRS	V;IPFV;FEM;IND;SG;3;FIN;ACT
içeriyor	احتواء	içer	اِحتِوَاء	V;PROG;IND;SG;3;POS;INFM;PRS	N;NOM;INDF;SG
chandler	تشاندلر	chand	تشاندلر	N;NOM;PL;3	
riga	ريغا	riga	ريغا	PROPN;NOM;SG;3	
candan	خالص	candan	خالص		
candan	مخلص	candan	مُخَلَّص		ADJ;NOM;INDF;MASC;SG
kusursuz	مثالي	kusursuz	مثالي		ADJ;NOM;INDF;MASC;SG
kusursuz	مثالية	kusursuz	مُثَالِيَة		ADJ;NOM;INDF;FEM;SG
kusursuz	الكمال	kusursuz	كَمَال		N;NOM;DEF;SG
kusursuz	ممتاز	kusursuz	مُمتَاز		ADJ;NOM;INDF;MASC;SG
ekonomist	اقتصادي	ekonomist	اِقتِصَادِيّ		ADJ;NOM;INDF;MASC;SG
aydınlanma	انارة	aydınlan	أُنرَة	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;SG
aydınlanma	التنوير	aydınlan	تَنوِير	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;DEF;SG
çalışıyorum	يعمل	çalış	عَمِل	V;PROG;IND;SG;1;POS;INFM;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
çalışıyorum	اعمل	çalış	عَمَل	V;PROG;IND;SG;1;POS;INFM;PRS	
tiran	تيرانا	tir	تَيَرَّان		
tiran	الطاغية	tir	طَاغِيّ		N;NOM;DEF;SG
patricia	باتريشيا	patricia	باتريشيا		
anlaşıldı	يفهم	anlaş	فَهِم	V;PFV;IND;SG;3;POS;PST;PASS	V;IPFV;MASC;IND;SG;3;FIN;ACT
anlaşıldı	مفهوم	anlaş	مَفهُوم	V;PFV;IND;SG;3;POS;PST;PASS	N;NOM;INDF;SG
dunlop	دنلوب	dunlop	دُنلُوب	N;NOM;SG;3	
ark	قوس	ark	قَوس		N;NOM;INDF;SG
ark	ارك	ark	ارك		
rodrigo	رودريجو	rodrigo	رودريجو		
rodrigo	رودريغو	rodrigo	رُودِرِيغُو		
bağış	متبرع	bağış	مُتَبَرِّع		ADJ;NOM;INDF;MASC;SG
bağış	المانح	bağış	مَانِح		ADJ;NOM;DEF;MASC;SG
bağış	المانحة	bağış	مَانِح		ADJ;NOM;DEF;FEM;SG
bağış	المتبرع	bağış	مُتَبَرِّع		
bağış	تبرع	bağış	بَرَع		N;NOM;INDF;SG
bağış	التبرع	bağış	تَبَرُّع		N;NOM;DEF;SG
bağış	تبرع	bağış	بَرَع		N;NOM;INDF;SG
bağış	التبرع	bağış	تَبَرُّع		N;NOM;DEF;SG
bağış	تبرعات	bağış	تَبَرُّع		N;NOM;INDF;PL
bağış	المنح	bağış	مِنحَة		N;NOM;DEF;PL
bağış	الهبات	bağış	هَبَات		N;NOM;DEF;PL
bağış	التبرعات	bağış	تَبَرُّع		N;NOM;DEF;PL
bağış	الاسهام	bağış	إِسهَام		N;NOM;DEF;SG
bağış	مساهمة	bağış	مُسَاهَمَة		N;NOM;INDF;SG
bağış	المساهمة	bağış	مُسَاهَمَة		N;NOM;DEF;SG
toto	توتو	toto	تُوتُو		
fon	تمويل	fon	تَموِيل		N;NOM;INDF;SG
fon	التمويل	fon	تَموِيل		N;NOM;DEF;SG
fon	صندوق	fon	صُندُوق		N;NOM;INDF;SG
fon	الصندوق	fon	صُندُوق		N;NOM;DEF;SG
fon	الفون	fon	فَون		
baktım	نظرت	bak	نَظَر	V;PFV;IND;SG;1;POS;PST	V;PFV;FEM;SG;3;ACT
baktım	بدت	bak	بَدَا	V;PFV;IND;SG;1;POS;PST	V;PFV;FEM;SG;3;ACT
zar	النرد	zar	نَرد		N;NOM;DEF;SG
zar	دايس	zar	دَايس		
zar	نرد	zar	نرد		PRO;NOM;MASC;PL;2
zar	الغشاء	zar	غِشَاء		N;NOM;DEF;SG
zar	غشاء	zar	غِشَاء		N;NOM;INDF;SG
sponsor	الراعية	sponsor	رَاعِي		N;NOM;DEF;SG
sponsor	الرعاية	sponsor	رِعَايَة		N;NOM;DEF;SG
sponsor	رعاية	sponsor	رِعَايَة		N;NOM;INDF;SG
sponsor	ممول	sponsor	مُمَوَّل		N;NOM;INDF;SG
sponsor	الراعي	sponsor	رَاعِي		N;NOM;DEF;SG
sponsor	راع	sponsor	رَاع		
sponsor	مقدمي	sponsor	مُقَدِّم		N;NOM;INDF;PL
sponsor	الرعاة	sponsor	رَعَاة		N;NOM;DEF;PL
günaydın	الصباح	günay	صَبَاح		N;NOM;DEF;SG
günaydın	صباحك	günay	صباحك		
günaydın	صباح	günay	صَبَاح		N;NOM;INDF;SG
notre	نوت	notre	نَوت	PROPN;NOM;SG;3	
luther	لوثر	luther	لوثر	PROPN;NOM;SG;3	
lihtenştayn	ليختنشتاين	lihtenştayn	ليختنشتاين	PROPN;NOM;SG;3	
plaj	شاطئ	plaj	شَاطِئ		N;NOM;INDF;SG
plaj	شاطيء	plaj	شَاطِيّ		N;NOM;INDF;SG
plaj	الشاطئ	plaj	شَاطِئ		N;NOM;DEF;SG
plaj	بيتش	plaj	بيتش		
plaj	الشاطيء	plaj	شَاطِيء		N;NOM;DEF;SG
nebraska	نبراسكا	nebraska	نبراسكا	PROPN;NOM;SG;3	
yansıma	انعكاس	yansı	اِنعِكَاس	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;SG
