que	att	que	att	CONJ	PART
laterales	sidled	lateral	sidled	N;PL	N;NOM;INDF;MASC+FEM;SG
laterales	laterala	lateral	lateral	N;PL	ADJ;NOM;PL
laterales	sidan	lateral	sida	N;PL	N;NOM;DEF;MASC+FEM;SG
laterales	side	lateral	side	N;PL	PROPN;NOM
laterales	sido	lateral	sido	N;PL	N;NOM;INDF;MASC+FEM;SG
estrecho	sundet	estrecho	sund	ADJ;MASC;SG	N;NOM;DEF;NEUT;SG
estrecho	smala	estrecho	smal	ADJ;MASC;SG	ADJ;NOM;PL
papeles	papper	papel	papper	N;MASC;PL	N;NOM;INDF;NEUT;SG
saludo	hälsar	saludo	hälsa	N;MASC;SG	V;IND;PRS;FIN;ACT
indonesia	indonesien	indonesio	indonesien	N;FEM;SG	PROPN;NOM
prentice	prentice	prentize	prentice	N;SG	PROPN;NOM
marino	sailor	marino	saila	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
marino	marina	marino	marin	N;MASC;SG	ADJ;NOM;PL
marino	marine	marino	marine	N;MASC;SG	PROPN;NOM
marino	marint	marino	marint	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
marino	marino	marino	marino	N;MASC;SG	PROPN;NOM
ramos	ramos	ramo	ramos	N;MASC;PL	PROPN;NOM
ray	stråle	ray	stråle	PROPN	N;NOM;INDF;MASC+FEM;SG
ray	ray	ray	ray	PROPN	PROPN;NOM
pelea	slåss	pelea	slåss	N;FEM;SG	V;FIN;PASS
pelea	strida	pelea	strida	N;FEM;SG	V;IMP;NFIN;ACT
pelea	kämpa	pelea	kämpa	N;FEM;SG	V;IMP;FIN;ACT
académico	akademiker	académico	akademik	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;PL
académico	akademiska	académico	akademisk	ADJ;MASC;SG	ADJ;NOM;PL
potencial	potentiella	potencial	potentiell	N;MASC;SG	ADJ;NOM;PL
potencial	potentiell	potencial	potentiell	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
potencial	potentiellt	potencial	potentiell	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
extra	bonus	extra	bonus		N;NOM;INDF;MASC+FEM;SG
extra	statister	extra	statist		N;NOM;INDF;MASC+FEM;PL
extra	extra	extra	extra		ADJ;NOM
pilar	stöttepelare	pilar	stöttepelare	N;SG	N;NOM;INDF;MASC+FEM;PL
pilar	pillar	pilar	pilla	N;SG	V;IMP;FIN;ACT
pilar	pelare	pilar	pelare	N;SG	N;NOM;INDF;MASC+FEM;PL
pilar	pilar	pilar	pil	N;SG	N;NOM;INDF;MASC+FEM;PL
utilizados	använda	utilizado	använda	ADJ;MASC;PL;V.PTCP	V;IMP;FIN;ACT
utilizados	använt	utilizado	använda	ADJ;MASC;PL;V.PTCP	V;V.CVB;ACT
utilizados	begagnad	utilizado	begagnad	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
utilizados	används	utilizado	använda	ADJ;MASC;PL;V.PTCP	V;IND;PRS;FIN;PASS
moral	moraliskt	moral	moralisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
moral	moralisk	moral	moralisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
moral	moraliska	moral	moralisk	N;FEM;SG	ADJ;NOM;PL
cierre	avslutande	cierre	avslutande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
cierre	stänga	cierre	stänga	N;MASC;SG	V;IMP;NFIN;ACT
cierre	nära	cierre	nära	N;MASC;SG	ADV
cierre	stäng	cierre	stäng	N;MASC;SG	V;IMP;FIN;ACT
cierre	stänger	cierre	stang	N;MASC;SG	V;IND;PRS;FIN;ACT
cierre	avslutande	cierre	avslutande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
cierre	stänga	cierre	stänga	N;MASC;SG	V;IMP;NFIN;ACT
vargas	vargas	vargo	vargas	N;FEM;SG	PROPN;NOM
carl	carl	carl	carl	PROPN	PROPN;NOM
paisaje	vyer	paisaje	vyr	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
paisaje	liggande	paisaje	ligga	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
noble	adelsman	noble	adelsman	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
noble	ädla	noble	ädla	ADJ;SG	ADJ;NOM;PL
noble	noble	noble	noble	ADJ;SG	N;NOM;INDF;NEUT;SG
pertenecientes	tillhörighet	perteneciente	tillhörighet	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
aviación	aviation	aviación	aviation	N;FEM;SG	PROPN;NOM
acontecimientos	evenemang	acontecimiento	evenemang	N;MASC;PL	N;NOM;INDF;NEUT;SG
acontecimientos	utveckling	acontecimiento	utveckling	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
acontecimientos	utvecklingen	acontecimiento	utveckling	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
actuó	agerade	actuar	agera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
actuó	agerat	actuar	agera	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
supuesto	antog	supuesto	anta	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
usada	använda	usado	använda	ADJ;FEM;SG;V.PTCP	V;IMP;FIN;ACT
usada	använt	usado	använda	ADJ;FEM;SG;V.PTCP	V;V.CVB;ACT
usada	används	usado	använda	ADJ;FEM;SG;V.PTCP	V;IND;PRS;FIN;PASS
usada	begagnade	usado	begagnad	ADJ;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
penal	påföljd	penal	påföljd	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
penal	straff	penal	straff	ADJ;SG	N;NOM;INDF;NEUT;SG
penal	kriminella	penal	kriminell	ADJ;SG	ADJ;NOM;PL
penal	brottsling	penal	brottsling	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
penal	brottmål	penal	brottmål	ADJ;SG	N;NOM;INDF;NEUT;SG
davis	davis	davis	davis	PROPN	PROPN;NOM
sam	sam	sam	sam	PROPN	N;NOM;INDF;MASC+FEM;SG
resumen	abstrakt	resumen	abstrakt	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
resumen	abstrakta	resumen	abstrakt	N;MASC;SG	ADJ;NOM;PL
medellín	medellín	medellín	medellan	N;MASC;SG	PROPN;NOM
serbia	serbien	serbio	serbien	ADJ;FEM;SG	PROPN;NOM
arcos	arches	arco	arches	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
integrado	integrerade	integrado	integrera	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
existentes	befintligt	existente	befintlig	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
existentes	befintlig	existente	befintlig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
errores	misstag	error	misstag	N;MASC;PL	N;NOM;INDF;NEUT;SG
errores	fel	error	fel	N;MASC;PL	N;NOM;INDF;NEUT;SG
errores	fel	error	fel	N;MASC;PL	N;NOM;INDF;NEUT;SG
amenaza	hotar	amenaza	hota	N;FEM;SG	V;IND;PRS;FIN;ACT
ojo	ögon	ojo	ögon	N;MASC;SG	N;NOM;INDF;NEUT;PL
provocó	provocerade	provocar	provocera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
provocó	framkallat	provocar	framkallad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
habilidades	kompetens	habilidad	kompet	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
habilidades	färdighet	habilidad	färdighet	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
habilidades	skicklighet	habilidad	skicklighet	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
bbc	bbc	bbc	bbc	N;FEM;SG	PROPN;NOM
pago	betalar	pago	betala	N;MASC;SG	V;IND;PRS;FIN;ACT
pago	betala	pago	betala	N;MASC;SG	V;IMP;FIN;ACT
pago	pago	pago	pago	N;MASC;SG	PROPN;NOM
tendencia	populärt	tendencia	populär	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
instalación	installerar	instalación	installera	N;FEM;SG	V;IND;PRS;FIN;ACT
instalación	installera	instalación	installera	N;FEM;SG	V;IMP;FIN;ACT
instalación	installerar	instalación	installera	N;FEM;SG	V;IND;PRS;FIN;ACT
instalación	installera	instalación	installera	N;FEM;SG	V;IMP;FIN;ACT
marcas	varumärket	marca	varumärket	N;FEM;PL	N;NOM;DEF;NEUT;SG
marcas	varumärke	marca	varumärke	N;FEM;PL	N;NOM;INDF;NEUT;SG
marcas	marks	marca	mark	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
gana	vinster	ganar	vinst	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
gana	segrar	ganar	segra	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
gana	win	ganar	pi	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
gana	vinst	ganar	vinst	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
gana	vinna	ganar	vinna	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
gana	vinn	ganar	vinna	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
cambia	ändringar	cambiar	ändring	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
cambia	förändringar	cambiar	förändring	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
cambia	ändra	cambiar	ändra	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
cambia	byt	cambiar	byta	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
cambia	ändring	cambiar	ändring	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
cambia	förändring	cambiar	förändring	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
hectáreas	hektar	hectárea	hektar	N;FEM;PL	N;NOM;INDF;NEUT;SG
hectáreas	hektar	hectárea	hektar	N;FEM;PL	N;NOM;INDF;NEUT;SG
hectáreas	tunnland	hectárea	tunnland	N;FEM;PL	N;NOM;INDF;NEUT;SG
hectáreas	hektar	hectárea	hektar	N;FEM;PL	N;NOM;INDF;NEUT;SG
próximo	härnäst	próximo	härnäst	ADJ;MASC;SG	ADV
explotación	utnyttjande	explotación	utnyttja	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
pena	medlidande	pena	medlidande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
pena	pena	pena	pena	N;FEM;SG	PROPN;NOM
comparación	jämför	comparación	jämföra	N;FEM;SG	V;IMP;FIN;ACT
comparación	jämföra	comparación	jämföra	N;FEM;SG	V;IMP;FIN;ACT
producen	producera	producir	producera	V;IND;PL;3;PRS;FIN	V;IMP;FIN;ACT
tiro	skjuta	tiro	skjuta	N;MASC;SG	V;IMP;FIN;ACT
tiro	skjutande	tiro	skjuta	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
tiro	skjutna	tiro	skjuta	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
tiro	skjuten	tiro	skjuta	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tiro	sköt	tiro	sköta	N;MASC;SG	V;IMP;FIN;ACT
tiro	däck	tiro	däck	N;MASC;SG	N;NOM;INDF;NEUT;PL
navarro	navarro	navarro	navarro	N;MASC;SG	PROPN;NOM
solitario	ensamma	solitario	ensam	ADJ;MASC;SG	ADJ;NOM;PL
solitario	solitaire	solitario	solitaire	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
wisconsin	wisconsin	wisconsin	wisconsin	N;MASC;SG	PROPN;NOM
dioses	gudars	dios	gud	N;MASC;PL	N;NOM;INDF;NEUT;SG
dolor	smärtor	dolor	smärtor	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
num	num	num	num		N
fácilmente	enkelt	fácilmente	enkel	ADV	ADJ;NOM;INDF;NEUT;SG
fácilmente	lätt	fácilmente	lätt	ADV	ADJ;NOM;INDF;NEUT;SG
magdalena	magdalena	magdaleno	magdal	N;FEM;SG	N;NOM;DEF;MASC+FEM;PL
magdalena	magdalena	magdaleno	magdal	N;FEM;SG	N;NOM;DEF;MASC+FEM;PL
hecha	made	hecho	made	ADJ;FEM;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
hecha	tillverkade	hecho	tillverkad	ADJ;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
hecha	gjorda	hecho	göra	ADJ;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
petición	begära	petición	begära	N;FEM;SG	V;IMP;FIN;ACT
petición	begär	petición	begära	N;FEM;SG	V;IMP;FIN;ACT
notables	anmärkningsvärd	notable	anmärkningsvärd	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
notables	anmärkningsvärt	notable	anmärkningsvärd	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
out	ut	out	ut		ADV
out	out	out	out		N;NOM;INDF;MASC+FEM;SG
out	ute	out	ute		ADV
interpretada	tolkas	interpretado	tolka	ADJ;FEM;SG;V.PTCP	V;IND;PRS;FIN;PASS
interpretada	tolkade	interpretado	tolka	ADJ;FEM;SG;V.PTCP	V;NOM;PL;PST;V.PTCP
interpretada	tolkats	interpretado	tolka	ADJ;FEM;SG;V.PTCP	V;V.CVB;PASS
disponibles	tillgänglig	disponible	tillgänglig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
disponibles	tillgängligt	disponible	tillgänglig	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
estadística	statistiska	estadístico	statistisk	N;FEM;SG	ADJ;NOM;PL
estadística	statistisk	estadístico	statistisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
estadística	statistiskt	estadístico	statistisk	N;FEM;SG	ADV
herramientas	verktyg	herramienta	verktyg	N;FEM;PL	N;NOM;INDF;NEUT;SG
simón	simón	simón	simma	N;MASC;SG	PROPN;NOM
blackwell	blackwell	blackwell	blackwell	N	PROPN;NOM
gil	gil	gil	gil	PROPN	PROPN;NOM
escapar	flykten	escapar	flykt	V;NFIN	N;NOM;DEF;MASC+FEM;SG
escapar	rymning	escapar	rymning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
escapar	flykt	escapar	flykt	V;NFIN	N;NOM;INDF;MASC+FEM;SG
espada	klinga	espada	klinga	N;FEM;SG	V;IMP;FIN;ACT
will	will	will	will	PROPN	V;IMP;FIN;ACT
will	kommer	will	komma	PROPN	V;IND;PRS;FIN;ACT
árabes	arab	árabe	arab	N;PL	N;NOM;INDF;MASC+FEM;SG
árabes	arabisk	árabe	arabisk	N;PL	ADJ;NOM;INDF;MASC+FEM;SG
árabes	arabiska	árabe	arabisk	N;PL	N;NOM;INDF;MASC+FEM;SG
sexto	sexan	sexto	sexan	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
sexto	sextus	sexto	sextus	ADJ;MASC;SG	PROPN;NOM
matar	döda	matar	död	V;NFIN	ADJ;NOM;PL
matar	dödande	matar	dödande	V;NFIN	ADJ;NOM;PRS;V.PTCP
matar	killing	matar	killing	V;NFIN	N;NOM;INDF;MASC+FEM;SG
matar	döda	matar	död	V;NFIN	ADJ;NOM;PL
matar	kill	matar	kill	V;NFIN	N;NOM;INDF;MASC+FEM;SG
ninguno	ingen	ninguno	ingen	PRO;MASC;SG	PRO;INDF;MASC+FEM;SG
ninguno	inga	ninguno	ingen	PRO;MASC;SG	PRO;INDF;PL
vertical	vertikala	vertical	vertikal	ADJ;SG	ADJ;NOM;PL
vertical	lodrätt	vertical	lodrätt	ADJ;SG	ADV
vertical	vertikal	vertical	vertikal	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
oficinas	kontor	oficina	kontor	N;FEM;PL	N;NOM;INDF;NEUT;SG
oficinas	kontor	oficina	kontor	N;FEM;PL	N;NOM;INDF;NEUT;SG
oficinas	kontoret	oficina	kontor	N;FEM;PL	N;NOM;DEF;NEUT;SG
oficinas	office	oficina	office	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
kong	kong	kong	kong	N;MASC;SG	PROPN;NOM
contemporánea	samtida	contemporáneo	samtida	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
cech	cech	cech	cech	N;MASC;SG	PROPN;NOM
cristiano	cristiano	cristiano	cristiano	ADJ;MASC;SG	PROPN;NOM
cristiano	christian	cristiano	christian	ADJ;MASC;SG	PROPN;NOM
cristiano	kristna	cristiano	kristen	ADJ;MASC;SG	ADJ;NOM;PL
revolucionario	revolutionära	revolucionario	revolutionär	ADJ;MASC;SG	ADJ;NOM;PL
blancas	white	blanco	white	ADJ;FEM;PL	N;NOM;INDF;MASC+FEM;SG
blancas	vit	blanco	vit	ADJ;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
blancas	vitt	blanco	vitt	ADJ;FEM;PL	ADJ;NOM;INDF;NEUT;SG
derrotado	besegrade	derrotado	besegrad	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
derrotado	besegrades	derrotado	besegra	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
participaciones	innehav	participación	innehav	N;FEM;PL	N;NOM;INDF;NEUT;SG
participaciones	aktieinnehav	participación	aktieinnehav	N;FEM;PL	N;NOM;INDF;NEUT;SG
candidatura	kandidera	candidatura	kandidera	N;FEM;SG	V;IMP;FIN;ACT
candidatura	nominerad	candidatura	nominera	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ortiz	ortiz	ortiz	ortiz	PROPN	PROPN;NOM
cuadros	bord	cuadro	bord	N;MASC;PL	N;NOM;INDF;NEUT;SG
cuadros	pictures	cuadro	pictures	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
voluntad	will	voluntad	will	N;FEM;SG	V;IMP;FIN;ACT
voluntad	kommer	voluntad	komma	N;FEM;SG	V;IND;PRS;FIN;ACT
necesidades	behov	necesidad	behov	N;FEM;PL	N;NOM;INDF;NEUT;SG
necesidades	behöver	necesidad	behöva	N;FEM;PL	V;IND;PRS;FIN;ACT
eliminar	avlägsna	eliminar	avlägsen	V;NFIN	ADJ;NOM;PL
aéreo	antenn	aéreo	antenn	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
france	frankrike	france	frankrike	N;FEM;SG	PROPN;NOM
científicamente	vetenskapligt	científicamente	vetenskaplig	ADV	ADJ;NOM;INDF;NEUT;SG
karl	karl	karl	karl	PROPN	PROPN;NOM
clasificado	betyg	clasificado	betyg	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
clasificado	nominellt	clasificado	nominell	ADJ;MASC;SG;V.PTCP	ADV
clasificado	nominell	clasificado	nominell	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
clasificado	klassificeras	clasificado	klassificera	ADJ;MASC;SG;V.PTCP	V;IND;NFIN;PASS
clasificado	klassificerade	clasificado	klassificerad	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
clasificado	rankad	clasificado	ranka	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
ven	come	ver	come	V;IND;PL;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
ven	kom	ver	komma	V;IND;PL;3;PRS;FIN	V;IMP;FIN;ACT
maestros	masters	maestro	mast	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
negocio	affärer	negocio	affär	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
negocio	företag	negocio	företag	N;MASC;SG	N;NOM;INDF;NEUT;PL
mención	nämner	mención	namn	N;FEM;SG	V;IND;PRS;FIN;ACT
mención	nämna	mención	nämna	N;FEM;SG	V;IMP;FIN;ACT
escribe	skriva	escribir	skriva	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
escribe	skriv	escribir	skriv	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
escribe	typ	escribir	typ	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
dolores	smärta	dolor	smärta	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
dolores	pain	dolor	pain	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
dolores	värk	dolor	värk	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
dolores	dolores	dolor	dolores	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
actuar	tillförordnad	actuar	tillförordnad	V;NFIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
actuar	skådespeleri	actuar	skådespeleri	V;NFIN	N;NOM;INDF;MASC+FEM;SG
necesita	behov	necesitar	behov	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
necesita	behov	necesitar	behov	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
andrea	andrea	andrear	annan	PROPN	PROPN;NOM
gris	grå	gris	grå		N;NOM;INDF;MASC+FEM;SG
gris	grått	gris	gråda		ADJ;NOM;INDF;NEUT;SG
gris	gråa	gris	gråa		ADJ;NOM;PL
gris	grå	gris	grå		N;NOM;INDF;MASC+FEM;SG
gris	grått	gris	gråda		ADJ;NOM;INDF;NEUT;SG
gris	gråa	gris	gråa		ADJ;NOM;PL
periódicos	tidningen	periódico	tidning	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
periódicos	tidning	periódico	tidning	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
periódicos	dagstidning	periódico	dagstidning	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
oviedo	oviedo	oviedo	oviedo	N;MASC;SG	PROPN;NOM
lewis	lewis	lewi	lewis	PROPN	PROPN;NOM
margarita	kajsa	margarita	kajsa	N;FEM;SG	PROPN;NOM
adicional	ytterligare	adicional	ytterlig	ADJ;SG	ADV;CMPR
claudio	claude	claudio	claude	PROPN	PROPN;NOM
claudio	claudius	claudio	claudius	PROPN	PROPN;NOM
claudio	claudio	claudio	claudio	PROPN	PROPN;NOM
graves	gravar	grave	grav	ADJ;PL	N;NOM;INDF;MASC+FEM;PL
graves	graves	grave	grav	ADJ;PL	PROPN;NOM
redacción	utarbetande	redacción	utarbeta	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
redacción	redaktionella	redacción	redaktionell	N;FEM;SG	ADJ;NOM;PL
redacción	ledare	redacción	ledare	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
redacción	redaktionell	redacción	redaktionell	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
redacción	skrivande	redacción	skrivande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
redacción	skriva	redacción	skriva	N;FEM;SG	V;IMP;FIN;ACT
redacción	skriver	redacción	skriva	N;FEM;SG	V;IND;PRS;FIN;ACT
junior	yngre	junior	ung	N;SG	ADJ;NOM;CMPR
tomando	tagande	tomar	taga	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
aventuras	äventyr	aventura	äventyr	N;FEM;PL	N;NOM;INDF;NEUT;SG
aventuras	äventyr	aventura	äventyr	N;FEM;PL	N;NOM;INDF;NEUT;SG
combustible	bränslen	combustible	bränsle	N;MASC;SG	N;NOM;INDF;NEUT;PL
eric	eric	eric	eric	PROPN	PROPN;NOM
eric	erik	eric	erik	PROPN	PROPN;NOM
inaugurado	invigdes	inaugurado	inviga	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
inaugurado	invigde	inaugurado	invigde	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
inaugurado	öppnades	inaugurado	öppna	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;PASS
inaugurado	öppnade	inaugurado	öppna	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
inaugurado	öppnat	inaugurado	öppna	ADJ;MASC;SG;V.PTCP	V;V.CVB;ACT
ocurrió	hänt	ocurrir	hända	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ocurrió	hände	ocurrir	hände	V;IND;SG;3;PST;FIN	V;IMP;FIN;ACT
compra	köpa	compra	köpa	N;FEM;SG	V;IMP;NFIN;ACT
compra	inköp	compra	inköp	N;FEM;SG	N;NOM;INDF;NEUT;PL
compra	köper	compra	köpa	N;FEM;SG	V;IND;PRS;FIN;ACT
compra	köpa	compra	köpa	N;FEM;SG	V;IMP;NFIN;ACT
compra	köper	compra	köpa	N;FEM;SG	V;IND;PRS;FIN;ACT
compra	köpa	compra	köpa	N;FEM;SG	V;IMP;NFIN;ACT
obligado	påtvingade	obligado	påtvinga	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
obligado	tvingade	obligado	tvinga	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
obligado	förpliktade	obligado	förplikta	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
obligado	bundna	obligado	bunden	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
obligado	bindas	obligado	binda	ADJ;MASC;SG;V.PTCP	V;NFIN;PASS
involucrados	involverad	involucrado	involverad	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
involucrados	inblandat	involucrado	inblandad	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
involucrados	delaktig	involucrado	delaktig	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
involucrados	inblandad	involucrado	inblandad	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
desierto	öknen	desierto	ökn	N;MASC;SG	N;NOM;DEF;NEUT;PL
compuestos	sammansatt	compuesto	sammansatt	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
compuestos	sammansatta	compuesto	sammansatta	N;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
compuestos	förening	compuesto	förening	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
compuestos	sammansatt	compuesto	sammansatt	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
lisboa	lissabon	lisboa	lissabon	N;MASC;SG	PROPN;NOM
lisboa	lissabons	lisboa	lissabon	N;MASC;SG	N;GEN;INDF;MASC+FEM;PL
lisboa	lisbon	lisboa	lisbon	N;MASC;SG	PROPN;NOM
juana	johanna	juana	johan	N;FEM;SG	PROPN;NOM
juana	joanna	juana	joan	N;FEM;SG	PROPN;NOM
juana	jane	juana	jane	N;FEM;SG	PROPN;NOM
juana	joan	juana	joan	N;FEM;SG	PROPN;NOM
juana	jeanne	juana	jea	N;FEM;SG	PROPN;NOM
electo	valda	electo	välja	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
electo	vald	electo	välja	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
agentes	ombud	agente	ombud	N;PL	N;NOM;INDF;NEUT;SG
agentes	agens	agente	agen	N;PL	N;NOM;INDF;MASC+FEM;SG
creador	skapare	creador	skapare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
creador	skapare	creador	skapare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
venecia	venedig	venecia	venedig	N;FEM;SG	PROPN;NOM
ensayos	test	ensayo	test	N;MASC;PL	N;NOM;INDF;NEUT;SG
ensayos	testar	ensayo	testa	N;MASC;PL	V;IMP;PRS;FIN;ACT
ensayos	testa	ensayo	testa	N;MASC;PL	V;IMP;FIN;ACT
ensayos	test	ensayo	test	N;MASC;PL	N;NOM;INDF;NEUT;SG
