que	tu	que	tu	PRO	INTJ
sucio	imundos	sucio	imundo	ADJ	N;MASC;PL
amábel	boa	amábel	bom	N	ADJ;FEM;SG
amábel	bom	amábel	bom	N	ADJ;MASC;SG
amábel	legal	amábel	legal	N	ADJ;MASC;SG
amábel	gentil	amábel	gentil	N	ADJ;MASC;SG
amábel	bondoso	amábel	bondoso	N	ADJ;MASC;SG
amábel	amigáveis	amábel	amigável	N	ADJ;MASC;PL
amábel	amigável	amábel	amigável	N	ADJ;MASC;SG
dígame	tu	dígame	tu	PROPN	INTJ
dígame	você	dígame	você	PROPN	PRO;NOM;SG;3
dígame	vc	dígame	vc	PROPN	PRO;NOM;MASC;SG;3
dígame	sim	dígame	sim	PROPN	ADV
dígame	conte	dígame	conte	PROPN	V;SBJV;SG;3;PRS;FIN
dígame	diz	dígame	dizer	PROPN	V;IND;SG;3;PRS;FIN
dígame	diga	dígame	dizer	PROPN	V;SBJV;SG;3;PRS;FIN
dígame	agora	dígame	agora	PROPN	ADV
dígame	conde	dígame	conde	PROPN	N;MASC;SG
dígame	conte	dígame	conte	PROPN	V;SBJV;SG;3;PRS;FIN
dígame	count	dígame	count	PROPN	N;MASC;SG
dígame	contagem	dígame	contagem	PROPN	N;FEM;SG
xuramento	jura	xuramento	jura	N	V;IND;SG;3;PRS;FIN
xuramento	jurou	xuramento	jurar	N	V;IND;SG;3;PST;FIN
solta	deixe	solta	deixar	N	V;SBJV;SG;3;PRS;FIN
solta	deixa	solta	deixar	N	V;IND;SG;3;PRS;FIN
solta	solto	solta	solto	N	V;MASC;SG;V.PTCP
solta	frouxo	solta	frouxo	N	ADJ;MASC;SG
solta	solta	solta	solta	N	V;FEM;SG;V.PTCP
purificación	corta	purificación	cortar	N	V;IND;SG;3;PRS;FIN
purificación	cortar	purificación	cortar	N	V;NFIN
purificación	purificada	purificación	purificar	N	V;FEM;SG;V.PTCP
purificación	purificado	purificación	purificar	N	V;MASC;SG;V.PTCP
bran	bran	bran	bran	PROPN	N;MASC;SG
vide	vem	vidir	vir	N	V;IND;SG;3;PRS;FIN
vide	venham	vidir	vir	N	V;SBJV;PL;3;PRS;FIN
vide	venha	vidir	vir	N	V;SBJV;SG;3;PRS;FIN
áreas	segura	área	seguro	N	ADJ;FEM;SG
cómpre	got	cómprer	got	V	N;MASC;SG
cómpre	tu	cómprer	tu	V	INTJ
cómpre	você	cómprer	você	V	PRO;NOM;SG;3
cómpre	vc	cómprer	vc	V	PRO;NOM;MASC;SG;3
escoito	audiência	escoito	audiência	V	N;FEM;SG
escoito	audição	escoito	audição	V	N;FEM;SG
matalo	mate	matalo	mate	PROPN	V;SBJV;SG;3;PRS;FIN
matalo	kill	matalo	kill	PROPN	N;MASC;SG
matalo	matem	matalo	matar	PROPN	V;SBJV;PL;3;PRS;FIN
matalo	matar	matalo	matar	PROPN	V;NFIN
matalo	mata	matalo	matar	PROPN	N;FEM;SG
matalo	ele	matalo	ele	PROPN	PRO;NOM;MASC;SG;3
matalo	morto	matalo	morrer	PROPN	V;MASC;SG;V.PTCP
matalo	matou	matalo	matar	PROPN	V;IND;SG;3;PST;FIN
ignorancia	ignorante	ignorancia	ignorante	N	ADJ;MASC;SG
comezan	início	comezar	início	V	N;MASC;SG
comezan	eles	comezar	eles	V	PRO;NOM;MASC;PL;3
comezan	elas	comezar	ele	V	PRO;NOM;FEM;PL;3
comezan	são	comezar	ser	V	V;IND;PL;3;PRS;FIN
comezan	estão	comezar	estar	V	V;IND;PL;3;PRS;FIN
comezan	are	comezar	are	V	N;MASC;SG
comezan	início	comezar	início	V	N;MASC;SG
comezan	começo	comezar	começo	V	N;MASC;SG
sentimos	feel	sentir	feel	V	N;MASC;SG
sentimos	sentido	sentir	sentido	V	N;MASC;SG
sentimos	senso	sentir	senso	V	N;MASC;SG
diferencia	diferente	diferencia	diferente	N	ADJ;MASC;SG
diferencia	diferentes	diferencia	diferente	N	ADJ;MASC;PL
diferencia	faça	diferencia	fazer	N	V;SBJV;SG;3;PRS;FIN
diferencia	todas	diferencia	todo	N	DET;FEM;PL
diferencia	tudo	diferencia	tudo	N	PRO;MASC;SG
diferencia	todos	diferencia	todo	N	PRO;MASC;PL
amosa	tabela	amosar	tabela	V	N;FEM;SG
amosa	gráfico	amosar	gráfico	V	N;MASC;SG
amosa	este	amosar	este	V	DET;MASC;SG
amosa	esta	amosar	este	V	PRO;FEM;SG
amosa	isso	amosar	isso	V	PRO;MASC;SG
amosa	isto	amosar	isto	V	PRO;MASC;SG
amosa	essa	amosar	esse	V	PRO;FEM;SG
amosa	esse	amosar	esse	V	DET;MASC;SG
amosa	espetáculos	amosar	espetáculo	V	N;MASC;PL
amosa	espectáculos	amosar	espectáculo	V	N;MASC;PL
amosa	shows	amosar	show	V	N;MASC;PL
amosa	essa	amosar	esse	V	PRO;FEM;SG
amosa	isso	amosar	isso	V	PRO;MASC;SG
amosa	que	amosar	que	V	PRO;MASC;SG
amosa	espetáculo	amosar	espetáculo	V	N;MASC;SG
amosa	show	amosar	show	V	N;MASC;SG
preso	condenado	preso	condenar	N	V;MASC;SG;V.PTCP
preso	aprisionado	preso	aprisionar	N	V;MASC;SG;V.PTCP
cigarros	fumando	cigarro	fumar	N	V;V.MSDR
cigarros	fumar	cigarro	fumar	N	V;NFIN
formar	part	formar	part	V	N;MASC;SG
formar	parte	formar	parte	V	N;FEM;SG
formar	forma	formar	forma	V	N;FEM;SG
formar	formulário	formar	formulário	V	N;MASC;SG
formar	conjunto	formar	conjunto	V	N;MASC;SG
formar	set	formar	set	V	N;MASC;SG
pezas	poupe	peza	pouper	N	V;SBJV;SG;3;PRS;FIN
pezas	poupar	peza	poupar	N	V;NFIN
xuventude	os	xuventude	o	N	PRO;ACC;MASC;PL;3
reducir	cut	reducir	cut	V	N;MASC;SG
reducir	corte	reducir	corte	V	N;MASC;SG
reducir	redução	reducir	redução	V	N;FEM;SG
reducir	redutores	reducir	redutor	V	N;MASC;PL
reducir	redutor	reducir	redutor	V	N;MASC;SG
reducir	down	reducir	down	V	N;MASC;SG
camiñando	caminhada	camiñar	caminhar	V	N;FEM;SG
camiñando	caminhada	camiñar	caminhar	V	N;FEM;SG
camiñando	passeio	camiñar	passeio	V	N;MASC;SG
camiñando	ela	camiñar	ela	V	PRO;NOM;FEM;SG;3
camiñando	she	camiñar	she	V	N;MASC;SG
camiñando	passeios	camiñar	passeio	V	N;MASC;PL
estasme	tu	estasme	tu	PROPN	INTJ
estasme	você	estasme	você	PROPN	PRO;NOM;SG;3
estasme	vc	estasme	vc	PROPN	PRO;NOM;MASC;SG;3
estasme	pense	estasme	pensar	PROPN	V;SBJV;SG;3;PRS;FIN
estasme	pensem	estasme	pensar	PROPN	V;SBJV;PL;3;PRS;FIN
estasme	pensa	estasme	pensar	PROPN	V;IND;SG;3;PRS;FIN
estasme	pensar	estasme	pensar	PROPN	V;NFIN
estasme	don	estasme	don	PROPN	PROPN;MASC;SG
estasme	são	estasme	ser	PROPN	V;IND;PL;3;PRS;FIN
estasme	estão	estasme	estar	PROPN	V;IND;PL;3;PRS;FIN
estasme	sao	estasme	sao	PROPN	V;IND;PL;3;PRS;FIN
estasme	are	estasme	are	PROPN	N;MASC;SG
pedirlle	pergunte	pedirlle	pergunte	ADJ	V;SBJV;SG;3;PRS;FIN
pedirlle	pedir	pedirlle	pedir	ADJ	V;NFIN
pedirlle	pergunta	pedirlle	pergunta	ADJ	N;FEM;SG
pedirlle	perguntar	pedirlle	perguntar	ADJ	V;NFIN
pedirlle	ele	pedirlle	ele	ADJ	PRO;NOM;MASC;SG;3
pedirlle	dela	pedirlle	dela	ADJ	N;MASC;SG
pedirlle	ela	pedirlle	ela	ADJ	PRO;NOM;FEM;SG;3
pedirlle	her	pedirlle	her	ADJ	N;MASC;SG
pedirlle	pedindo	pedirlle	pedir	ADJ	V;V.MSDR
pedirlle	perguntando	pedirlle	perguntar	ADJ	V;V.MSDR
pedirlle	perguntar	pedirlle	perguntar	ADJ	V;NFIN
etc	etc	etc	etc	N	ADV
niveis	estes	nivel	este	N	DET;MASC;PL
niveis	essas	nivel	esse	N	PRO;FEM;PL
niveis	estas	nivel	este	N	PRO;FEM;PL
niveis	esses	nivel	esse	N	DET;MASC;PL
xunta	com	xunta	com	N	ADP
dispara	fogos	disparar	fogo	V	N;MASC;PL
dispara	incêndios	disparar	incêndio	V	N;MASC;PL
dispara	fire	disparar	fire	V	N;MASC;SG
dispara	fogueira	disparar	fogueira	V	N;FEM;SG
dispara	fogo	disparar	fogo	V	N;MASC;SG
dispara	incêndio	disparar	incêndio	V	N;MASC;SG
acabei	totalmente	acabar	totalmente	V	ADV
acabei	completamente	acabar	completamente	V	ADV
acabei	só	acabar	só	V	ADV
acabei	apenas	acabar	apenas	V	ADV
acabei	got	acabar	got	V	N;MASC;SG
lados	certo	lado	certo	N	ADJ;MASC;SG
falsa	false	falsa	false	ADJ	N;MASC;SG
falsa	falsos	falsa	falso	ADJ	N;MASC;PL
falsa	falsos	falsa	falso	ADJ	N;MASC;PL
falsa	fake	falsa	fake	ADJ	N;MASC;SG
vestidos	preta	vestido	preto	V	N;FEM;SG
vestidos	black	vestido	black	V	N;MASC;SG
vestidos	preto	vestido	preto	V	N;MASC;SG
vestidos	negro	vestido	negro	V	ADJ;MASC;SG
vestidos	pretas	vestido	preto	V	N;FEM;PL
vestidos	tu	vestido	tu	V	INTJ
vestidos	você	vestido	você	V	PRO;NOM;SG;3
vestidos	vc	vestido	vc	V	PRO;NOM;MASC;SG;3
vestidos	vestidos	vestido	vestir	V	N;MASC;PL
vestidos	roupas	vestido	roupa	V	N;FEM;PL
vestidos	roupa	vestido	roupa	V	N;FEM;SG
gustaba	like	gustar	like	V	N;MASC;SG
gustaba	curta	gustar	curto	V	ADJ;FEM;SG
gustaba	como	gustar	como	V	ADV
gustaba	estava	gustar	estar	V	V;IND;SG;3;IPFV;FIN
gustaba	tava	gustar	tavo	V	V;IND;SG;1;IPFV;FIN
gustaba	foi	gustar	foi	V	ADV
gustaba	dela	gustar	dela	V	N;MASC;SG
gustaba	ela	gustar	ela	V	PRO;NOM;FEM;SG;3
gustaba	her	gustar	her	V	N;MASC;SG
rato	enquanto	rato	enquanto	N	ADV
seguimos	ainda	seguir	ainda	V	ADV
seguimos	continuação	seguir	continuação	V	N;FEM;SG
seguimos	follow	seguir	follow	V	N;MASC;SG
cruzar	cruz	cruzar	cruz	V	N;FEM;SG
cruzar	cross	cruzar	cross	V	N;MASC;SG
cruzar	cruzamento	cruzar	cruzamento	V	N;MASC;SG
cruzar	travessia	cruzar	travessia	V	N;FEM;SG
pertence	estava	pertencer	estar	V	V;IND;SG;3;IPFV;FIN
pertence	tava	pertencer	tavo	V	V;IND;SG;1;IPFV;FIN
pertence	foi	pertencer	foi	V	ADV
pertence	pertencentes	pertencer	pertencente	V	N;MASC;PL
pertence	pertences	pertencer	pertence	V	N;MASC;PL
pertence	propriedade	pertencer	propriedade	V	N;FEM;SG
pertence	os	pertencer	o	V	PRO;ACC;MASC;PL;3
orixinal	originais	orixinal	original	ADJ	N;MASC;PL
noxo	nojo	noxo	nojo	ADV	N;MASC;SG
noxo	repulsa	noxo	repulsa	ADV	N;FEM;SG
noxo	desgosto	noxo	desgosto	ADV	N;MASC;SG
noxo	nojo	noxo	nojo	ADV	N;MASC;SG
noxo	nojenta	noxo	nojenta	ADV	N;FEM;SG
noxo	repugnante	noxo	repugnante	ADV	ADJ;MASC;SG
noxo	nojento	noxo	nojento	ADV	ADJ;MASC;SG
noxo	suprimir	noxo	suprimir	ADV	V;NFIN
noxo	bruta	noxo	bruto	ADV	N;FEM;SG
noxo	nojento	noxo	nojento	ADV	ADJ;MASC;SG
noxo	gross	noxo	gross	ADV	N;MASC;SG
noxo	brutos	noxo	bruto	ADV	N;MASC;PL
noxo	bruto	noxo	bruto	ADV	N;MASC;SG
significado	significando	significado	significar	N	V;V.MSDR
significado	os	significado	o	N	PRO;ACC;MASC;PL;3
significado	suas	significado	seu	N	DET;FEM;PL
ma	off	ma	off	PROPN	N;MASC;SG
interesado	interessada	interesado	interessado	N	ADJ;FEM;SG
interesado	interessado	interesado	interessado	N	ADJ;MASC;SG
privada	private	privado	private	ADJ	N;MASC;SG
privada	espaço	privado	espaço	ADJ	N;MASC;SG
privada	space	privado	space	ADJ	N;MASC;SG
asegurar	claro	asegurar	claro	V	ADV
asegurar	make	asegurar	make	V	N;FEM;SG
peirao	os	peirao	o	N	PRO;ACC;MASC;PL;3
comercial	comerciais	comercial	comercial	ADJ	N;MASC;PL
comercial	marketing	comercial	marketing	ADJ	N;MASC;SG
comercial	comercialização	comercial	comercialização	ADJ	N;FEM;SG
comercial	compras	comercial	compra	ADJ	N;FEM;PL
esquina	superior	esquina	alto	N	ADJ;MASC;SG
esquina	os	esquina	o	N	PRO;ACC;MASC;PL;3
asi	essa	asi	esse	ADV	PRO;FEM;SG
asi	isso	asi	isso	ADV	PRO;MASC;SG
asi	que	asi	que	ADV	PRO;MASC;SG
asi	maneira	asi	maneira	ADV	N;FEM;SG
asi	way	asi	way	ADV	N;MASC;SG
asi	out	asi	out	ADV	N;MASC;SG
asi	like	asi	like	ADV	N;MASC;SG
asi	curta	asi	curto	ADV	ADJ;FEM;SG
asi	este	asi	este	ADV	DET;MASC;SG
asi	esta	asi	este	ADV	PRO;FEM;SG
asi	isso	asi	isso	ADV	PRO;MASC;SG
asi	isto	asi	isto	ADV	PRO;MASC;SG
asi	essa	asi	esse	ADV	PRO;FEM;SG
asi	esse	asi	esse	ADV	DET;MASC;SG
altas	alto	alto	alto	ADJ	ADV
altas	high	alto	high	ADJ	N;MASC;SG
altas	altos	alto	alto	ADJ	N;MASC;PL
altas	alta	alto	alta	ADJ	N;FEM;SG
altas	highlands	alto	highland	ADJ	N;MASC;PL
altas	highland	alto	highland	ADJ	N;MASC;SG
cantando	sing	cantar	sing	V	N;MASC;SG
conseguiu	got	conseguir	got	V	N;MASC;SG
conseguiu	capaz	conseguir	capaz	V	ADJ;MASC;SG
conseguiu	able	conseguir	ablir	V	N;MASC;SG
conseguiu	did	conseguir	dider	V	PROPN;MASC;SG
conseguiu	tu	conseguir	tu	V	INTJ
conseguiu	você	conseguir	você	V	PRO;NOM;SG;3
conseguiu	vc	conseguir	vc	V	PRO;NOM;MASC;SG;3
puideron	eles	poder	eles	V	PRO;NOM;MASC;PL;3
puideron	elas	poder	ele	V	PRO;NOM;FEM;PL;3
puideron	poderiam	poder	poder	V	V;COND;PL;3;FIN
pensalo	pense	pensalo	pensar	N	V;SBJV;SG;3;PRS;FIN
pensalo	pensem	pensalo	pensar	N	V;SBJV;PL;3;PRS;FIN
pensalo	pensa	pensalo	pensar	N	V;IND;SG;3;PRS;FIN
pensalo	pensar	pensalo	pensar	N	V;NFIN
pensalo	sobre	pensalo	sobre	N	ADP
pensalo	pensando	pensalo	pensar	N	V;V.MSDR
pensalo	pensar	pensalo	pensar	N	V;NFIN
pensalo	pensei	pensalo	pensar	N	V;IND;SG;1;PST;FIN
pensalo	pensado	pensalo	pensar	N	V;MASC;SG;V.PTCP
pensalo	pensou	pensalo	pensar	N	V;IND;SG;3;PST;FIN
marchamos	esquerdo	marchar	esquerdo	V	N;MASC;SG
marchamos	left	marchar	left	V	N;MASC;SG
marchamos	esquerda	marchar	esquerda	V	N;FEM;SG
almacén	conservar	almacén	conservar	N	V;NFIN
almacén	armazenar	almacén	armazenar	N	V;NFIN
postal	encomendar	postal	encomendar	N	V;NFIN
bon	bem	bon	bem	PROPN	ADV
bon	boa	bon	bom	PROPN	ADJ;FEM;SG
bon	bom	bon	bom	PROPN	ADJ;MASC;SG
bon	ok	bon	ok	PROPN	N;FEM;SG
pastel	gostosas	pastel	gostoso	N	ADJ;FEM;PL
chuvia	chover	chuvia	chover	N	V;NFIN
chuvia	de	chuvia	de	N	ADP
chuvia	da	chuvia	da	N	INTJ
chuvia	radioactivos	chuvia	radioactivo	N	ADJ;MASC;PL
chuvia	radioativo	chuvia	radioativo	N	ADJ;MASC;SG
chuvia	radioactivo	chuvia	radioactivo	N	ADJ;MASC;SG
nervios	nervosa	nervio	nervoso	N	ADJ;FEM;SG
nervios	nervosos	nervio	nervoso	N	ADJ;MASC;PL
nervios	apanha	nervio	apanhar	N	V;IND;SG;3;PRS;FIN
nervios	obtenha	nervio	obter	N	V;SBJV;SG;3;PRS;FIN
nervios	receba	nervio	receber	N	V;SBJV;SG;3;PRS;FIN
nervios	obter	nervio	obter	N	V;NFIN
contenta	feliz	contentar	feliz	V	ADJ;MASC;SG
contenta	happy	contentar	happy	V	N;MASC;SG
contenta	felizes	contentar	feliz	V	ADJ;MASC;PL
porto	os	porto	o	N	PRO;ACC;MASC;PL;3
cargos	cobrar	cargo	cobrar	N	V;NFIN
cargos	sido	cargo	ser	N	V;MASC;SG;V.PTCP
cargos	cobrado	cargo	cobrar	N	V;MASC;SG;V.PTCP
cargos	cobrados	cargo	cobrar	N	V;MASC;PL;V.PTCP
cargos	carregado	cargo	carregar	N	V;MASC;SG;V.PTCP
saco	apanha	saco	apanhar	N	V;IND;SG;3;PRS;FIN
saco	obtenha	saco	obter	N	V;SBJV;SG;3;PRS;FIN
saco	receba	saco	receber	N	V;SBJV;SG;3;PRS;FIN
saco	obter	saco	obter	N	V;NFIN
saco	pega	saco	pegar	N	V;IND;SG;3;PRS;FIN
saco	levar	saco	levar	N	V;NFIN
saco	pegue	saco	pegar	N	V;SBJV;SG;3;PRS;FIN
saco	toma	saco	tomar	N	V;IND;SG;3;PRS;FIN
saco	leve	saco	levar	N	V;SBJV;SG;3;PRS;FIN
dalle	ele	dalle	ele	PROPN	PRO;NOM;MASC;SG;3
dalle	certo	dalle	certo	PROPN	ADJ;MASC;SG
dalle	direito	dalle	direito	PROPN	N;MASC;SG
dalle	direita	dalle	direita	PROPN	N;FEM;SG
dalle	dê	dalle	dar	PROPN	V;SBJV;SG;3;PRS;FIN
dalle	dar	dalle	dar	PROPN	V;NFIN
dalle	dá	dalle	dar	PROPN	V;IND;SG;3;PRS;FIN
dalle	atingido	dalle	atingir	PROPN	V;MASC;SG;V.PTCP
dalle	bate	dalle	bater	PROPN	V;IND;SG;3;PRS;FIN
dalle	hit	dalle	hit	PROPN	N;MASC;SG
dalle	bater	dalle	bater	PROPN	V;NFIN
dalle	bateu	dalle	bater	PROPN	V;IND;SG;3;PST;FIN
parabéns	bem	parabén	bem	N	ADV
traballador	trabalhando	traballador	trabalhar	N	V;V.MSDR
traballador	trabalhar	traballador	trabalhar	N	V;NFIN
traballador	funcionando	traballador	funcionar	N	V;V.MSDR
traballador	trabalhar	traballador	trabalhar	N	V;NFIN
traballador	trabalhe	traballador	trabalher	N	V;SBJV;SG;3;PRS;FIN
traballador	sociais	traballador	social	N	ADJ;MASC;PL
traballador	social	traballador	social	N	ADJ;MASC;SG
arco	calado	arco	calar	N	V;MASC;SG;V.PTCP
arco	quietos	arco	quieto	N	ADJ;MASC;PL
arco	curvar	arco	curvar	N	V;NFIN
stuart	stuart	stuart	stuart	V	N;MASC;SG
stuart	johnny	stuart	johnny	V	N;MASC;SG
vítima	os	vítima	o	N	PRO;ACC;MASC;PL;3
soportar	stand	soportar	stand	V	N;MASC;SG
soportar	ursinho	soportar	ursinho	V	N;MASC;SG
soportar	bear	soportar	bear	V	N;MASC;SG
soportar	urso	soportar	urso	V	N;MASC;SG
soportar	take	soportar	take	V	N;MASC;SG
soportar	com	soportar	com	V	ADP
déame	dê	déame	dar	PROPN	V;SBJV;SG;3;PRS;FIN
déame	dar	déame	dar	PROPN	V;NFIN
déame	dá	déame	dar	PROPN	V;IND;SG;3;PRS;FIN
déame	deixe	déame	deixar	PROPN	V;SBJV;SG;3;PRS;FIN
déame	deixa	déame	deixar	PROPN	V;IND;SG;3;PRS;FIN
déame	pega	déame	pegar	PROPN	V;IND;SG;3;PRS;FIN
déame	levar	déame	levar	PROPN	V;NFIN
déame	take	déame	take	PROPN	N;MASC;SG
déame	pegue	déame	pegar	PROPN	V;SBJV;SG;3;PRS;FIN
déame	toma	déame	tomar	PROPN	V;IND;SG;3;PRS;FIN
déame	leve	déame	levar	PROPN	V;SBJV;SG;3;PRS;FIN
sábelo	tu	sábelo	tu	N	INTJ
sábelo	você	sábelo	você	N	PRO;NOM;SG;3
sábelo	vc	sábelo	vc	N	PRO;NOM;MASC;SG;3
sábelo	conheça	sábelo	conhecer	N	V;SBJV;SG;3;PRS;FIN
sábelo	saiba	sábelo	saber	N	V;SBJV;SG;3;PRS;FIN
sábelo	sei	sábelo	saber	N	V;IND;SG;1;PRS;FIN
sábelo	sabe	sábelo	saber	N	V;IND;SG;3;PRS;FIN
sábelo	essa	sábelo	esse	N	PRO;FEM;SG
sábelo	isso	sábelo	isso	N	PRO;MASC;SG
sábelo	que	sábelo	que	N	PRO;MASC;SG
comisión	os	comisión	o	N	PRO;ACC;MASC;PL;3
debín	said	deber	said	V	N;MASC;SG
debín	deveriam	deber	dever	V	V;COND;PL;3;FIN
debín	mosto	deber	mosto	V	N;MASC;SG
debín	must	deber	must	V	N;MASC;SG
tom	tom	tom	tom	PROPN	N;MASC;SG
palacio	os	palacio	o	N	PRO;ACC;MASC;PL;3
jackson	jackson	jackson	jackson	PROPN	N;MASC;SG
jackson	ei	jackson	ei	PROPN	N;MASC;SG
jackson	hey	jackson	hey	PROPN	N;MASC;SG
aparte	apart	aparte	apart	ADV	N;MASC;SG
aparte	mas	aparte	mas	ADV	CONJ
aparte	do	aparte	do	ADV	N;MASC;SG
aparte	de	aparte	de	ADV	ADP
aparte	da	aparte	da	ADV	INTJ
aparte	than	aparte	than	ADV	N;MASC;SG
aparte	gare	aparte	gare	ADV	N;FEM;SG
ide	tu	ide	tu	PROPN	INTJ
ide	você	ide	você	PROPN	PRO;NOM;SG;3
ide	vc	ide	vc	PROPN	PRO;NOM;MASC;SG;3
durmido	dormindo	durmido	dormir	ADJ	V;V.MSDR
durmido	dormindo	durmido	dormir	ADJ	V;V.MSDR
durmido	dormir	durmido	dormir	ADJ	V;NFIN
durmido	dormir	durmido	dormir	ADJ	V;NFIN
durmido	dorme	durmido	dorme	ADJ	V;IND;SG;3;PRS;FIN
durmido	durma	durmido	dormir	ADJ	V;SBJV;SG;3;PRS;FIN
durmido	sono	durmido	sono	ADJ	N;MASC;SG
calar	silencio	calar	silencio	V	N;MASC;SG
calar	silêncio	calar	silêncio	V	N;MASC;SG
calar	quietos	calar	quieto	V	ADJ;MASC;PL
calar	silêncio	calar	silêncio	V	N;MASC;SG
calar	réu	calar	réu	V	N;MASC;SG
calar	ré	calar	ré	V	N;FEM;SG
calar	silêncio	calar	silêncio	V	N;MASC;SG
calar	silencioso	calar	silencioso	V	ADJ;MASC;SG
calar	silent	calar	silent	V	N;MASC;SG
calar	tu	calar	tu	V	INTJ
calar	você	calar	você	V	PRO;NOM;SG;3
calar	vc	calar	vc	V	PRO;NOM;MASC;SG;3
calar	will	calar	will	V	N;MASC;SG
calar	vontade	calar	vontade	V	N;FEM;SG
imán	tem	imán	ter	N	V;IND;SG;3;PRS;FIN
taiji	taiji	taiji	taiji	PROPN	N;MASC;SG
veras	realmente	vera	realmente	N	ADV
veras	certamente	vera	certamente	N	ADV
corenta	forty	corenta	forty	PROPN	N;MASC;SG
corenta	quarenta	corenta	quarenta	PROPN	NUM
barato	barato	barato	barato	N	ADJ;MASC;SG
excepto	exceto	excepto	exceto	ADV	ADP
excepto	mas	excepto	mas	ADV	CONJ
contoume	sobre	contoume	sobre	V	ADP
contoume	tu	contoume	tu	V	INTJ
contoume	você	contoume	você	V	PRO;NOM;SG;3
contoume	vc	contoume	vc	V	PRO;NOM;MASC;SG;3
contoume	ela	contoume	ela	V	PRO;NOM;FEM;SG;3
contoume	she	contoume	she	V	N;MASC;SG
simples	simple	simple	simple	ADJ	N;MASC;SG
simples	irmãos	simple	irmão	ADJ	N;MASC;PL
capaces	able	capaz	ablir	ADJ	N;MASC;SG
motivos	os	motivo	o	N	PRO;ACC;MASC;PL;3
motivos	deveria	motivo	dever	N	V;COND;SG;3;FIN
motivos	devia	motivo	dever	N	V;IND;SG;3;IPFV;FIN
motivos	deve	motivo	dever	N	V;IND;SG;3;PRS;FIN
motivos	deveriam	motivo	dever	N	V;COND;PL;3;FIN
motivos	cause	motivo	cause	N	V;SBJV;SG;3;PRS;FIN
comedor	jantando	comedor	jantar	N	V;V.MSDR
comedor	vivendo	comedor	viver	N	V;V.MSDR
comedor	viver	comedor	viver	N	V;NFIN
pechada	porta	pechada	porta	V	N;FEM;SG
demostrar	espetáculo	demostrar	espetáculo	V	N;MASC;SG
demostrar	show	demostrar	show	V	N;MASC;SG
demostrar	por	demostrar	por	V	ADP
demostrar	para	demostrar	para	V	ADP
demostrar	tu	demostrar	tu	V	INTJ
demostrar	você	demostrar	você	V	PRO;NOM;SG;3
demostrar	vc	demostrar	vc	V	PRO;NOM;MASC;SG;3
todavía	tu	todaver	tu	ADV	INTJ
todavía	você	todaver	você	ADV	PRO;NOM;SG;3
todavía	vc	todaver	vc	ADV	PRO;NOM;MASC;SG;3
pobreza	coitado	pobreza	coitado	N	V;MASC;SG;V.PTCP
pobreza	pobre	pobreza	pobre	N	ADJ;MASC;SG
aprendizaxe	aprender	aprendizaxe	aprender	N	V;NFIN
aprendizaxe	aprendizado	aprendizaxe	aprendizar	N	V;MASC;SG;V.PTCP
aprendizaxe	aprendendo	aprendizaxe	aprender	N	V;V.MSDR
cultural	cultura	cultural	cultura	ADJ	N;FEM;SG
cultural	team	cultural	team	ADJ	N;MASC;SG
cultural	equipa	cultural	equipa	ADJ	N;FEM;SG
cultural	time	cultural	time	ADJ	N;MASC;SG
cultural	equipe	cultural	equipe	ADJ	N;FEM;SG
uu	os	uu	o	PROPN	PRO;ACC;MASC;PL;3
uu	america	uu	americar	PROPN	N;MASC;SG
uu	américa	uu	américo	PROPN	N;FEM;SG
uu	estados	uu	estado	PROPN	N;MASC;PL
uu	eua	uu	eua	PROPN	PROPN;MASC;PL
uu	usa	uu	usar	PROPN	V;IND;SG;3;PRS;FIN
desaparecer	desaparecimento	desaparecer	desaparecimento	V	N;MASC;SG
desaparecer	só	desaparecer	só	V	ADV
desaparecer	apenas	desaparecer	apenas	V	ADV
pregunte	pergunta	pregunte	pergunta	V	N;FEM;SG
pregunte	maravilha	pregunte	maravilha	V	N;FEM;SG
pregunte	wonder	pregunte	wonder	V	N;MASC;SG
pregunte	cujo	pregunte	cujo	V	DET;MASC;SG
toman	take	tomar	take	V	N;MASC;SG
toman	eles	tomar	eles	V	PRO;NOM;MASC;PL;3
toman	elas	tomar	ele	V	PRO;NOM;FEM;PL;3
toman	over	tomar	over	V	N;MASC;SG
pesca	pescar	pesca	pescar	N	V;NFIN
pesca	comercial	pesca	comercial	N	ADJ;MASC;SG
labregos	agricultores	labrego	agricultor	ADJ	N;MASC;PL
labregos	fazendeiros	labrego	fazendeiro	ADJ	N;MASC;PL
labregos	lavradores	labrego	lavrador	ADJ	N;MASC;PL
labregos	camponeses	labrego	camponês	ADJ	N;MASC;PL
vende	venda	vende	venda	V	N;FEM;SG
quilómetros	de	quilómetros	de	N	ADP
quilómetros	da	quilómetros	da	N	INTJ
chocolate	chocolate	chocolate	chocolate	PROPN	N;MASC;SG
chocolate	egg	chocolate	egg	PROPN	N;MASC;SG
chocolate	ovo	chocolate	ovo	PROPN	N;MASC;SG
chocolate	ovos	chocolate	ovo	PROPN	N;MASC;PL
chocolate	alguns	chocolate	algum	PROPN	PRO;MASC;PL
chocolate	algum	chocolate	algum	PROPN	DET;MASC;SG
chocolate	algumas	chocolate	algum	PROPN	PRO;FEM;PL
chocolate	quente	chocolate	quente	PROPN	N;MASC;SG
