năm	pet	năm	pet	N	NUM
junior	mlađi	junior	mlad	N	ADJ;NOM;DEF;CMPR;MASC;SG
kha	kha	kha	kha	V	
ardenne	ardenne	ardenne	ardenni		N;NOM;FEM;PL
howard	howardu	howard	howarda		N;DAT;MASC;SG
howard	howarda	howard	howarda		N;ANIM;ACC;MASC;SG
howard	howard	howard	howard		N;NOM;MASC;SG
brian	brian	brian	brian		N;NOM;MASC;SG
neo	neo	neo	neo	N	PROPN;NOM;MASC;SG
gioan	john	gioan	john	N	PROPN;NOM;MASC;SG
cher	cher	cher	cher	N	ADP
tony	tony	tony	tony		PROPN;NOM;MASC;SG
hao	hao	hao	hao	V	PROPN;NOM;MASC;SG
warren	warrena	warren	warren		N;ACC;MASC;SG
warren	warren	warren	warren		PROPN;NOM;MASC;SG
slovenia	slovenija	slovenia	slovenija	NUM	ADJ;NOM;DEF;CMPR;FEM;SG
santo	santo	santo	santo	N	PROPN;NOM;MASC;SG
cuộn	kotrlja	cuộn	kotrlje	N	V;IND;SG;3;PRS;FIN
franz	franz	franz	franz		PROPN;NOM;MASC;SG
won	osvojio	won	osvojiti		V;MASC;SG;PST;V.PTCP;ACT
won	pobijedio	won	pobijediti		V;MASC;SG;PST;V.PTCP;ACT
won	pobjedio	won	pobjediti		V;MASC;SG;PST;V.PTCP;ACT
mệt	umorna	mệt	umoran	V	ADJ;NOM;DEF;FEM;SG
mệt	umorni	mệt	umoran	V	ADJ;NOM;DEF;MASC;PL
mệt	umoran	mệt	umoran	V	ADJ;NOM;INDF;MASC;SG
ten	oprema	ten	oprema		N;NOM;FEM;SG
oise	oise	oise	oise	N	PROPN;NOM;MASC;SG
steve	steve	steve	stev		N;NOM;MASC;SG
weise	weise	weise	weise	N	
true	prijetiti	true	prijetiti		V;NFIN
true	prijete	true	prijetiti		V;IND;PL;3;PRS;FIN
set	postavi	set	postav		V;IND;SG;3;PRS;FIN
set	set	set	set		N;NOM;MASC;SG
set	komplet	set	komplet		N;NOM;MASC;SG
moths	moljci	moths	moljac	NUM	N;NOM;MASC;PL
kennedy	kennedy	kennedy	kennedy		PROPN;NOM;MASC;SG
mac	mek	mac	mek	N	ADJ;NOM;MASC;SG
starr	starr	starr	starr		PROPN;NOM;MASC;SG
extra	ekstra	extra	ekstar		N;NOM;MASC;SG
extra	extra	extra	extra		N;NOM;MASC;SG
christopher	christopher	christopher	christopher	V	N;NOM;MASC;SG
visual	vizualna	visual	vizualan	N	ADJ;NOM;DEF;FEM;SG
visual	vizualno	visual	vizualan	N	ADV
visual	vizualni	visual	vizualan	N	ADJ;NOM;DEF;MASC;SG
chì	vodi	chì	voditi	N	V;IND;SG;3;PRS;FIN
françois	francois	françois	francois	N	PROPN;NOM;MASC;SG
françois	francois	françois	francois	N	PROPN;NOM;MASC;SG
hạo	hao	hạo	hao	N	PROPN;NOM;MASC;SG
hụt	bum	hụt	bum	ADJ	N;NOM;MASC;SG
robin	robin	robin	robin		N;NOM;MASC;SG
lặn	ronjenje	lặn	ronjenje	V	N;NOM;NEUT;SG
lặn	ronjenja	lặn	ronjenje	V	N;NOM;NEUT;PL
lặn	ronjenje	lặn	ronjenje	V	N;NOM;NEUT;SG
lặn	zaroni	lặn	zaron	V	N;NOM;MASC;SG
studios	studiji	studios	studij		N;NOM;MASC;PL
tiger	tiger	tiger	tiger	N	ADP
tiger	tigre	tiger	tigar	N	PROPN;NOM;MASC;SG
chích	injekcije	chích	injekcija	V	N;NOM;FEM;PL
chích	prirodna	chích	prirodan	V	ADJ;NOM;DEF;FEM;SG
chích	prirodni	chích	prirodan	V	ADJ;NOM;DEF;MASC;SG
chích	prirodne	chích	prirodan	V	ADJ;NOM;DEF;FEM;PL
chích	prirodno	chích	prirodno	V	ADV
chích	pjevica	chích	pjevica	V	N;NOM;FEM;SG
holstein	holstein	holstein	holstein	V	ADJ;NOM;DEF;FEM;SG
nhục	skromni	nhục	skroman	N	ADJ;NOM;DEF;MASC;SG
nhục	skromna	nhục	skroman	N	ADJ;NOM;DEF;FEM;SG
nhục	ponizni	nhục	ponizan	N	ADJ;NOM;DEF;MASC;PL
nhục	skroman	nhục	skroman	N	ADJ;NOM;INDF;MASC;SG
nhục	skromno	nhục	skromno	N	ADV
over	preko	over	preko		ADP;GEN
tho	tho	tho	tho	N	PROPN;NOM;MASC;SG
swift	swift	swift	swift		N;NOM;MASC;SG
thiêu	brent	thiêu	brent	V	N;NOM;MASC;SG
vòm	arch	vòm	arch	N	ADP
uganda	ugandi	uganda	uganda	N	PROPN;DAT;FEM;SG
han	han	han	han	N	PROPN;NOM;MASC;SG
xinh	lijepa	xinh	lijep	N	ADJ;NOM;DEF;FEM;SG
xinh	zgodna	xinh	zgodan	N	ADJ;NOM;DEF;FEM;SG
august	kolovoz	august	kolovoz		N;NOM;MASC;SG
august	kolovoza	august	kolovoz		N;GEN;MASC;SG
august	august	august	august		N;NOM;MASC;SG
prince	prince	prince	princ	N	ADP
harrison	harrisona	harrison	harrison		N;ANIM;ACC;MASC;SG
harrison	harrison	harrison	harrison		N;NOM;MASC;SG
bell	zvono	bell	zvono		N;NOM;NEUT;SG
bell	zvonce	bell	zvonca		N;NOM;NEUT;SG
bell	bell	bell	bell		PROPN;NOM;MASC;SG
chanh	lime	chanh	lima	N	PROPN;NOM;MASC;SG
garden	vrta	garden	vrt		N;GEN;MASC;SG
garden	garden	garden	garden		N;NOM;MASC;SG
garden	vrt	garden	vrt		N;NOM;MASC;SG
slovakia	slovačka	slovakia	slovački	N	ADJ;NOM;DEF;FEM;SG
houston	houston	houston	houston	N	PROPN;NOM;MASC;SG
sierra	sierra	sierra	sierra	N	PROPN;NOM;MASC;SG
htm	htm	htm	htm		
qui	qui	qui	qui	N	ADP
full	pun	full	pun		ADJ;NOM;INDF;MASC;SG
full	full	full	full		N;NOM;MASC;SG
full	puna	full	pun		ADJ;NOM;DEF;FEM;SG
full	puni	full	pun		ADJ;NOM;DEF;MASC;SG
bẫy	zamke	bẫy	zamka	V	N;NOM;FEM;PL
bẫy	klopke	bẫy	klopak	V	N;NOM;FEM;PL
bẫy	zamka	bẫy	zamka	V	N;NOM;FEM;SG
bẫy	trap	bẫy	trap	V	N;NOM;MASC;SG
mardin	mardin	mardin	mardin		PROPN;NOM;MASC;SG
gordon	gordon	gordon	gordon		PROPN;NOM;MASC;SG
ron	ron	ron	ron		N;NOM;MASC;SG
italy	italija	italy	italija	N	PROPN;NOM;FEM;SG
cày	plug	cày	plug	V	N;NOM;MASC;SG
cày	plug	cày	plug	V	N;NOM;MASC;SG
cyathea	cyathea	cyathea	Cyathe		PROPN;NOM;MASC;SG
philadelphia	philadelphia	philadelphia	philadelphia	N	PROPN;NOM;MASC;SG
mike	mike	mike	mika		N;NOM;MASC;SG
schum	schum	schum	schum	N	
shin	shin	shin	shin	N	ADP
cruz	cruz	cruz	cruz	N	PROPN;NOM;MASC;SG
potter	potteru	potter	pottera		N;DAT;MASC;SG
potter	potter	potter	potter		N;NOM;MASC;SG
ueda	ueda	ueda	ued	ADJ	
khôn	smart	khôn	smart	ADJ	N;NOM;MASC;SG
khôn	pametno	khôn	pametan	ADJ	ADV
wright	wright	wright	wright		N;NOM;MASC;SG
plan	plan	plan	plan		N;NOM;MASC;SG
plan	plana	plan	plan		N;GEN;MASC;SG
đun	modul	đun	modul	V	N;NOM;MASC;SG
đun	modula	đun	modul	V	N;GEN;MASC;SG
philip	filipa	philip	filip		N;ACC;MASC;SG
philip	philip	philip	philip		PROPN;NOM;MASC;SG
philip	filip	philip	filip		N;NOM;MASC;SG
nham	magme	nham	magma		N;NOM;FEM;PL
đếm	grof	đếm	grof	V	N;NOM;MASC;SG
đếm	računajući	đếm	računajuć	V	ADV;RL;PRS;V.CVB
đếm	brojanje	đếm	brojanje	V	N;NOM;NEUT;SG
thắt	udvostručio	thắt	udvostručiti		V;MASC;SG;PST;V.PTCP;ACT
ann	ann	ann	ann	N	PROPN;NOM;MASC;SG
ann	en	ann	en	N	
dark	mračno	dark	mračan		ADJ;NOM;NEUT;SG
dark	tamni	dark	taman		ADJ;NOM;DEF;MASC;SG
dark	tamno	dark	tamno		ADV
dark	tamna	dark	tamna		ADJ;NOM;DEF;FEM;SG
dark	mrak	dark	mrak		N;NOM;MASC;SG
khoái	volio	khoái	voliti	ADJ	V;MASC;SG;PST;V.PTCP;ACT
ain	ain	ain	ain	NUM	PROPN;NOM;MASC;SG
gay	pansy	gay	pansy	N	PROPN;NOM;MASC;SG
gay	gay	gay	gay	N	PROPN;NOM;MASC;SG
berg	berg	berg	berg	N	PROPN;NOM;MASC;SG
cưỡi	vožnja	cưỡi	vožnja	V	N;NOM;FEM;SG
cưỡi	jaši	cưỡi	jašiti	V	N;DAT;FEM;SG
cưỡi	prevoz	cưỡi	prevoz	V	N;NOM;MASC;SG
greene	greene	greene	green		N;NOM;MASC;SG
bas	bas	bas	bas		PROPN;NOM;MASC;SG
keyserling	keyserling	keyserling	keyserling	V	N;NOM;MASC;SG
alex	alex	alex	alex	N	PROPN;NOM;MASC;SG
alex	aleks	alex	aleks	N	PROPN;NOM;MASC;SG
pedro	pedro	pedro	pedro	N	PROPN;NOM;MASC;SG
butler	butler	butler	butler		N;NOM;MASC;SG
butler	batler	butler	batler		N;NOM;MASC;SG
ngâm	natopljena	ngâm	natopiti	V	ADJ;NOM;DEF;FEM;SG;V.PTCP
das	das	das	das	N	INTJ
logic	logički	logic	logički	N	ADV
under	pod	under	pod		ADP;INS
under	ispod	under	ispod		ADP;GEN
dập	patlidžan	dập	patlidžan	V	N;NOM;MASC;SG
get	dobiti	get	dobiti		V;NFIN
get	get	get	get		ADP
municipality	općina	municipality	općina		N;NOM;FEM;SG
municipality	općine	municipality	općina		N;NOM;FEM;PL
nón	hat	nón	hat	N	ADP
munich	münchen	munich	münchen	N	PROPN;NOM;MASC;SG
galaxy	galaxy	galaxy	galaxy	N	PROPN;NOM;MASC;SG
nad	nad	nad	nad	NUM	ADP;INS
alice	alisa	alice	alisa		N;NOM;FEM;SG
alice	alice	alice	alice		N;NOM;FEM;SG
jefferson	jefferson	jefferson	jefferson	N	PROPN;NOM;MASC;SG
moscow	moskvi	moscow	moskva	N	PROPN;DAT;FEM;SG
moscow	moskva	moscow	moskav	N	PROPN;NOM;FEM;SG
view	pogled	view	pogled	V	N;NOM;MASC;SG
view	prikaz	view	prikaz	V	N;NOM;MASC;SG
bận	zauzet	bận	zauzeti	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
bận	zauzeto	bận	zauzeto	V	ADJ;NOM;DEF;NEUT;SG
templates	predlošci	templates	predlošac	V	N;NOM;MASC;PL
amsterdam	amsterdam	amsterdam	amsterdam		N;NOM;MASC;SG
nelson	nelson	nelson	nelson		N;NOM;MASC;SG
xii	xii	xii	xii	NUM	ADJ
anthony	anthony	anthony	anthony		PROPN;NOM;MASC;SG
russell	russell	russell	russell		PROPN;NOM;MASC;SG
phil	phila	phil	phila		N;ANIM;ACC;MASC;SG
phil	phil	phil	phil		PROPN;NOM;MASC;SG
phil	fil	phil	fil		N;NOM;MASC;SG
phím	sporo	phím	sporo	N	ADV
santiago	santiago	santiago	santiago		N;NOM;MASC;SG
trơn	sklizak	trơn	sklizak	N	ADJ;NOM;INDF;MASC;SG
trơn	vlažno	trơn	vlažno	N	ADJ;NOM;DEF;NEUT;SG
trơn	mokar	trơn	mokar	N	ADJ;NOM;INDF;MASC;SG
trơn	mokro	trơn	mokro	N	ADJ;NOM;DEF;NEUT;SG
trơn	mokri	trơn	mokar	N	ADJ;NOM;DEF;MASC;SG
estonia	estonski	estonia	estonski	N	ADJ;NOM;MASC;SG
đắt	skupo	đắt	skupo	ADJ	ADV
đắt	skupa	đắt	skupa	ADJ	ADV
đắt	skup	đắt	skup	ADJ	N;NOM;MASC;SG
singles	singla	singles	sing	NUM	N;NOM;MASC;SG
pho	pho	pho	pho	N	ADP
chán	dosadno	chán	dosadno	ADJ	ADV
chán	dosadno	chán	dosadno	ADJ	ADV
tennessee	tennessee	tennessee	tennesse	N	PROPN;NOM;MASC;SG
creek	creek	creek	creek	N	PROPN;NOM;MASC;SG
down	dolje	down	dolje	N	ADV
lát	pločica	lát	pločica		N;NOM;FEM;SG
lát	pločice	lát	pločica		N;NOM;FEM;PL
lát	pločice	lát	pločica		N;NOM;FEM;PL
lát	komad	lát	komad		N;NOM;MASC;SG
lát	trenutak	lát	trenutak		N;NOM;MASC;SG
lát	moment	lát	moment		N;NOM;MASC;SG
lát	kriške	lát	kriška		N;NOM;FEM;PL
mecklenburg	mecklenburg	mecklenburg	mecklenburg	V	N;NOM;MASC;SG
vincent	vincent	vincent	vincent		N;NOM;MASC;SG
warner	warner	warner	warner		N;NOM;MASC;SG
malta	malta	malta	malt		PROPN;NOM;FEM;SG
saudi	saudijske	saudi	saudijski	N	ADJ;NOM;FEM;PL
nick	nick	nick	nick		N;NOM;MASC;SG
edwards	edwards	edwards	edwards		PROPN;NOM;MASC;SG
kiev	kijev	kiev	kijev	N	PROPN;NOM;MASC;SG
mersin	mersin	mersin	mersin	NUM	PROPN;NOM;MASC;SG
festival	festival	festival	festival		N;NOM;MASC;SG
festival	festivala	festival	festival		N;GEN;MASC;SG
powell	powell	powell	powell		PROPN;NOM;MASC;SG
kevin	kevin	kevin	kevin		N;NOM;MASC;SG
kobayashi	kobayashi	kobayashi	kobayasha	V	PROPN;NOM;MASC;SG
johann	johann	johann	johann	N	PROPN;NOM;MASC;SG
human	ljudski	human	ljudski		ADJ;NOM;DEF;MASC;SG
trabzon	trabzona	trabzon	trabzon	NUM	N;ACC;MASC;SG
walt	walt	walt	walt		N;NOM;MASC;SG
aragon	aragona	aragon	aragon	NUM	N;ACC;MASC;SG
schwarz	schwarz	schwarz	schwarz		N;NOM;MASC;SG
sony	sony	sony	sony	N	PROPN;NOM;MASC;SG
andré	andre	andré	andar		N;NOM;MASC;SG
andré	andre	andré	andar		N;NOM;MASC;SG
andré	andré	andré	andré		PROPN;NOM;MASC;SG
istanbul	istanbula	istanbul	istanbul		N;GEN;MASC;SG
istanbul	istanbulu	istanbul	istanbul		N;DAT;MASC;SG
istanbul	istanbul	istanbul	istanbul		N;NOM;MASC;SG
thấm	igranje	thấm	igranje	V	N;NOM;NEUT;SG
lucas	lucas	lucas	lucas		N;NOM;MASC;SG
lucas	lukas	lucas	lukas		N;NOM;MASC;SG
ivan	ivan	ivan	ivan		N;NOM;MASC;SG
ivan	ivana	ivan	ivan		N;NOM;FEM;SG
ivan	ivane	ivan	ivana		N;NOM;FEM;PL
nan	imao	nan	imati	N	V;MASC;SG;PST;V.PTCP;ACT
nan	imali	nan	imati	N	V;MASC;PL;PST;V.PTCP;ACT
nan	imala	nan	imati	N	V;FEM;SG;PST;V.PTCP;ACT
dồn	guranje	dồn	guranje	V	N;NOM;NEUT;SG
chiên	pržene	chiên	pržen	N	ADJ;NOM;FEM;PL;V.PTCP
chiên	pržena	chiên	pržen	N	ADJ;NOM;DEF;FEM;SG
milano	milan	milano	milan	NUM	PROPN;NOM;MASC;SG
milano	milano	milano	milan	NUM	PROPN;NOM;MASC;SG
milano	milana	milano	milan	NUM	N;ANIM;ACC;MASC;SG
milano	milano	milano	milan	NUM	PROPN;NOM;MASC;SG
bahia	bahia	bahia	bah	N	PROPN;NOM;MASC;SG
đục	bang	đục	bang	V	ADP
nova	nova	nova	nov		ADJ;NOM;DEF;FEM;SG
tum	tum	tum	tum	N	
rìa	rub	rìa	rub	ADJ	N;NOM;MASC;SG
rìa	rubu	rìa	rub	ADJ	N;DAT;MASC;SG
chamberlin	chamberlin	chamberlin	chamberlin	V	N;NOM;MASC;SG
dẻo	fleksibilan	dẻo	fleksibilan	V	ADJ;NOM;INDF;MASC;SG
nagar	nagar	nagar	nagar	N	ADP
thề	zavjet	thề	zavjet	V	N;NOM;MASC;SG
luis	luis	luis	luis	N	PROPN;NOM;MASC;SG
luis	luís	luis	luís	N	PROPN;NOM;MASC;SG
rãnh	pratiti	rãnh	pratiti	N	V;NFIN
wayne	wayne	wayne	wayan	N	PROPN;NOM;MASC;SG
cuống	matične	cuống	matičan		ADJ;NOM;DEF;FEM;PL
bull	bika	bull	bikati		N;ACC;MASC;SG
bull	bik	bull	bik		N;NOM;MASC;SG
bull	bull	bull	bull		N;NOM;MASC;SG
korea	koreja	korea	korej		N;NOM;FEM;SG
korea	koreji	korea	korej		N;DAT;FEM;SG
korea	koreju	korea	korej		N;ACC;FEM;SG
clinton	clinton	clinton	clinton	N	PROPN;NOM;MASC;SG
rasmussen	rasmussen	rasmussen	rasmussiti	V	PROPN;NOM;MASC;SG
admin	admin	admin	admin		N;NOM;MASC;SG
admin	administrator	admin	administrator		N;NOM;MASC;SG
admin	administratora	admin	administrator		N;ANIM;ACC;MASC;SG
phiền	um	phiền	um	V	N;NOM;MASC;SG
chéo	dijagonalno	chéo	dijagonalno	V	ADV
phơi	korištene	phơi	koristiti	V	ADJ;NOM;DEF;FEM;PL;V.PTCP
phơi	korišteno	phơi	koristiti	V	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
phơi	korišten	phơi	korišten	V	ADJ;NOM;MASC;SG;V.PTCP;PASS
cẩu	bio	cẩu	biti	N	V;MASC;SG;PST;V.PTCP;ACT
cover	cover	cover	cover		N;NOM;MASC;SG
cover	zaklon	cover	zaklon		N;NOM;MASC;SG
carter	carter	carter	carter		PROPN;NOM;MASC;SG
lyon	lyon	lyon	lyon	N	PROPN;NOM;MASC;SG
maroc	maroko	maroc	maroko	N	PROPN;NOM;MASC;SG
melbourne	melbourne	melbourne	melbouran		ADV
maine	maine	maine	maina	N	PROPN;NOM;MASC;SG
diyarbakır	diyarbakır	diyarbakır	diyarbakır	NUM	PROPN;NOM;MASC;SG
nghênh	inat	nghênh	inat	V	N;NOM;MASC;SG
nghênh	inata	nghênh	inata	V	N;GEN;MASC;SG
liu	liu	liu	liu		PROPN;NOM;MASC;SG
konya	konya	konya	kony	NUM	PROPN;NOM;MASC;SG
sái	cai	sái	cai	N	PROPN;NOM;MASC;SG
gold	zlatna	gold	zlatan		ADJ;NOM;DEF;FEM;SG
gold	zlato	gold	zlato		N;NOM;NEUT;SG
gold	zlatni	gold	zlatan		ADJ;NOM;DEF;MASC;SG
gold	gold	gold	gold		ADP
gold	zlata	gold	zlat		N;GEN;MASC;SG
chay	jetra	chay	jetar	V	N;NOM;FEM;SG
chay	jetre	chay	jetra	V	N;NOM;FEM;PL
ferdinand	ferdinand	ferdinand	ferdinand		N;NOM;MASC;SG
nghiện	ovisnik	nghiện	ovisnik	V	N;NOM;MASC;SG
nghiện	ovisnica	nghiện	ovisnica	V	N;NOM;FEM;SG
nghiện	ovisnik	nghiện	ovisnik	V	N;NOM;MASC;SG
nghiện	ovisnosti	nghiện	ovisnost	V	N;NOM;FEM;PL
nghiện	ovisnost	nghiện	ovisnost	V	N;NOM;FEM;SG
muỗi	muhe	muỗi	muh	V	N;NOM;FEM;PL
muỗi	mušice	muỗi	mušica	V	N;NOM;FEM;PL
muỗi	komaraca	muỗi	komarac	V	N;GEN;MASC;PL
muỗi	komarac	muỗi	komarac	V	N;NOM;MASC;SG
muỗi	komarci	muỗi	komarac	V	N;NOM;MASC;PL
ryan	ryan	ryan	ryan		PROPN;NOM;MASC;SG
barbara	barbara	barbara	barbar		N;NOM;FEM;SG
manh	banda	manh	banda		N;NOM;FEM;SG
manh	gang	manh	gang		ADP
piper	piper	piper	piper		N;NOM;MASC;SG
aleksandr	alexander	aleksandr	alexander	N	PROPN;NOM;MASC;SG
jim	jim	jim	on		PROPN;NOM;MASC;SG
vorpommern	vorpommern	vorpommern	vorpommern	V	N;INS;MASC;SG
lượn	kruže	lượn	kružiti	N	V;IND;PL;3;PRS;FIN
uttar	uttar	uttar	uttar	NUM	ADP
krym	krimski	krym	krimski	N	ADV
krym	krim	krym	krim	N	PROPN;NOM;MASC;SG
summer	ljeto	summer	ljeto		N;NOM;NEUT;SG
summer	ljeta	summer	ljeto		N;NOM;NEUT;PL
gộp	dent	gộp	dent	V	N;NOM;MASC;SG
salvador	salvador	salvador	salvador	N	PROPN;NOM;MASC;SG
diều	dragon	diều	dragon	N	ADP
chuồng	paddock	chuồng	paddock	N	
forster	forster	forster	forster	N	ADP
hamburg	hamburg	hamburg	hamburg	N	PROPN;NOM;MASC;SG
samurai	samuraj	samurai	samuraj		N;NOM;MASC;SG
samurai	samuraja	samurai	samuraj		N;ACC;MASC;SG
samurai	samuraji	samurai	samuraj		N;NOM;MASC;PL
rèn	kovača	rèn	kovač	V	N;ANIM;ACC;MASC;SG
rèn	kovač	rèn	kovač	V	N;NOM;MASC;SG
leader	lider	leader	lider		N;NOM;MASC;SG
leader	vođa	leader	vođa		N;NOM;MASC;SG
ghana	gane	ghana	gan	N	PROPN;NOM;FEM;SG
chồn	odaberite	chồn	odabrati	N	V;IMP;PL;2;FIN
chồn	izaberite	chồn	izabrerati	N	V;IMP;PL;2;FIN
bicolor	bicolor	bicolor	bicolor	N	
beach	beach	beach	beach	N	ADP
khiếp	loše	khiếp	loše	V	ADV
khiếp	bad	khiếp	bad	V	PROPN;NOM;MASC;SG
khiếp	loša	khiếp	loš	V	ADJ;NOM;DEF;FEM;SG
khiếp	lose	khiếp	lose	V	ADJ;NOM;DEF;FEM;PL
antalya	antalya	antalya	antaly	N	PROPN;NOM;FEM;SG
soul	soul	soul	soul	N	ADP
bernard	bernard	bernard	bernard		N;NOM;MASC;SG
giếng	wales	giếng	wales	N	PROPN;NOM;MASC;SG
giếng	wells	giếng	wells	N	PROPN;NOM;MASC;SG
nọc	temelji	nọc	temeljiti	N	V;IND;SG;3;PRS;FIN
gov	gov	gov	gov		N;NOM;MASC;SG
collins	collins	collins	collins		PROPN;NOM;MASC;SG
ralph	ralph	ralph	ralph		PROPN;NOM;MASC;SG
bursa	bursa	bursa	burs	NUM	N;NOM;FEM;SG
baby	beba	baby	beba		N;NOM;FEM;SG
baby	dušo	baby	dušo		N;NOM;FEM;SG
baby	mala	baby	mali		ADJ;NOM;DEF;FEM;SG
head	glavu	head	glava		N;ACC;FEM;SG
head	glava	head	glava		N;NOM;FEM;SG
loir	loir	loir	loir	N	
rang	rang	rang	rang		N;NOM;MASC;SG
rang	čin	rang	čin		N;NOM;MASC;SG
johannes	johannes	johannes	johannes	N	PROPN;NOM;MASC;SG
alpha	alpha	alpha	alpha	N	ADP
trễ	kasno	trễ	kasno	ADJ	ADV
patrick	patrick	patrick	patrick		N;NOM;MASC;SG
patrick	patrik	patrick	patrik		N;NOM;MASC;SG
final	završni	final	završan	N	ADJ;NOM;DEF;MASC;SG
britton	britton	britton	britton		PROPN;NOM;MASC;SG
tao	tao	tao	tao		PROPN;NOM;MASC;SG
georges	georges	georges	georges		PROPN;NOM;MASC;SG
uốn	savijanje	uốn	savijanje	V	N;NOM;NEUT;SG
ken	ken	ken	ken		PROPN;NOM;MASC;SG
dream	dream	dream	dream	N	ADP
dream	sanjaj	dream	sanjaj	N	V;IMP;SG;2;PRS;FIN
marine	marine	marine	marina		N;NOM;FEM;PL
marine	marinac	marine	marinac		N;NOM;MASC;SG
einstein	einstein	einstein	einstein	V	N;NOM;MASC;SG
bơm	pumpu	bơm	pumpa	V	N;ACC;FEM;SG
bơm	pumpa	bơm	pumpa	V	N;NOM;FEM;SG
bơm	crpke	bơm	crpka	V	N;NOM;FEM;PL
bơm	pumpe	bơm	pumpa	V	N;NOM;FEM;PL
giuse	josip	giuse	josip	N	PROPN;NOM;MASC;SG
jason	jason	jason	jason	N	PROPN;NOM;MASC;SG
arena	arena	arena	arena		N;NOM;FEM;SG
arena	arene	arena	aren		N;NOM;FEM;PL
roussillon	roussillon	roussillon	roussillon		ADV
mar	mar	mar	mar		PROPN;NOM;MASC;SG
sinop	sinop	sinop	sinop	NUM	
nevada	nevadi	nevada	nevad	N	PROPN;DAT;FEM;SG
nevada	nevada	nevada	nevad	N	PROPN;NOM;MASC;SG
raymond	raymond	raymond	raymond		PROPN;NOM;MASC;SG
len	vunu	len	vuna		N;ACC;FEM;SG
len	vune	len	vuna		N;NOM;FEM;PL
len	vuna	len	vuna		N;NOM;FEM;SG
len	len	len	len		ADP
languedoc	languedoc	languedoc	languedoc	V	N;NOM;MASC;SG
đuối	utapanje	đuối	utapanje	V	N;NOM;NEUT;SG
maryland	maryland	maryland	maryland		PROPN;NOM;MASC;SG
galium	galium	galium	galium		N;NOM;MASC;SG
case	case	case	casa		N;NOM;FEM;SG
case	slučaj	case	slučaj		N;NOM;MASC;SG
case	slucaj	case	slucaj		N;NOM;MASC;SG
scincidae	scincidae	scincidae	scincida		N;NOM;MASC;SG
alexandros	alexander	alexandros	alexander	N	PROPN;NOM;MASC;SG
mancha	mancha	mancha	mancha	N	ADP
philippe	philippe	philippe	philippa		N;NOM;MASC;SG
philippe	filipe	philippe	filip		INTJ
oklahoma	oklahoma	oklahoma	oklah	N	PROPN;NOM;MASC;SG
shaw	shaw	shaw	shaw		N;NOM;MASC;SG
shaw	šo	shaw	šo		PROPN;NOM;MASC;SG
rich	bogata	rich	bogat		ADJ;NOM;DEF;FEM;SG
rich	rich	rich	rich		ADP
rich	bogat	rich	bogat		ADJ;NOM;INDF;MASC;SG
rich	bogati	rich	bogat		ADJ;NOM;DEF;MASC;SG
mobile	mobilni	mobile	mobilan	N	ADJ;NOM;DEF;MASC;SG
ontario	ontario	ontario	ontariti	N	PROPN;NOM;MASC;SG
izmir	izmiru	izmir	izmirati	NUM	N;DAT;MASC;SG
kelly	kelly	kelly	kelly		PROPN;NOM;FEM;SG
byzantine	byzantium	byzantine	byzantium	N	PROPN;NOM;MASC;SG
byzantine	bizantskog	byzantine	bizantski	N	ADJ;GEN;DEF;MASC;SG
nhôm	podići	nhôm	podići	N	V;NFIN
fort	tvrđava	fort	tvrđava		N;NOM;FEM;SG
fort	utvrda	fort	utvrda		N;NOM;FEM;SG
fort	fort	fort	fort		N;NOM;MASC;SG
rước	povorka	rước	povorak	V	N;NOM;FEM;SG
rước	procesija	rước	procesija	V	N;NOM;FEM;SG
roosevelt	roosevelt	roosevelt	roosevelt		N;NOM;MASC;SG
evans	evans	evans	evans		PROPN;NOM;MASC;SG
lennon	lennon	lennon	lennon		N;NOM;MASC;SG
pink	pink	pink	pink		ADP
pink	ružičasta	pink	ružičast		ADJ;NOM;DEF;FEM;SG
pink	roze	pink	roziti		N;NOM;FEM;PL
pink	roza	pink	roza		N;NOM;FEM;SG
yuri	yuri	yuri	yuri		PROPN;NOM;MASC;SG
yuri	jurij	yuri	jurij		N;NOM;MASC;SG
subphylum	subphylum	subphylum	subphylum		PROPN;NOM;MASC;SG
xbox	xbox	xbox	xbox	N	PROPN;NOM;MASC;SG
hyun	hyun	hyun	hyun	N	PROPN;NOM;MASC;SG
rung	vibracije	rung	vibracija	V	N;NOM;FEM;PL
rung	vibracija	rung	vibracija	V	N;NOM;FEM;SG
rung	vibrira	rung	vibrirati	V	N;NOM;FEM;SG
rung	shake	rung	shak	V	N;NOM;MASC;SG
samuel	samuel	samuel	samuel		N;NOM;MASC;SG
run	runski	run	runski		ADV
abc	abecedno	abc	abecedno	N	ADV
đùa	šala	đùa	šali	V	N;NOM;FEM;SG
đùa	vicevi	đùa	vicev	V	N;NOM;MASC;PL
đùa	sale	đùa	saliti	V	N;NOM;FEM;PL
đùa	šale	đùa	šali	V	N;NOM;FEM;PL
pyotr	pjotr	pyotr	pjotr	N	PROPN;NOM;MASC;SG
adn	dna	adn	dnati	N	
steyerm	steyerm	steyerm	steyerm	V	N;NOM;MASC;SG
dixon	dixon	dixon	dixon		PROPN;NOM;MASC;SG
lót	gaće	lót	gaće	V	N;NOM;FEM;PL
