til	pentru	til	pentru	ADV	ADP;ACC
driver	driver	drive	driver	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
driver	șofer	drive	șofer	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
forkortet	scurtat	forkorte	scurta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forkortet	abreviat	forkorte	abrevia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forkortet	prescurtată	forkorte	prescurta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
flygtede	evadat	flygte	evada	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
oxford	oxford	oxford	oxford		N;INDF;MASC;SG
funktioner	funcțiile	funktion	funcție	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
funktioner	funcționalitate	funktion	funcționalitate	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
marked	piața	marked	piață	N;INDF;NEUT;SG	N;DEF;FEM;SG
marked	piaţa	marked	piagă	N;INDF;NEUT;SG	N;DEF;FEM;SG
marked	piata	marked	piată	N;INDF;NEUT;SG	N;DEF;FEM;SG
digital	digitală	digital	digitală	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
digital	digitale	digital	digital	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
hektar	acre	hektar	acru	N;INDF;MASC+FEM;PL	
hektar	acru	hektar	acru	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;SG
hektar	hectare	hektar	hectare	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
holdning	poziția	holdning	poziție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
holdning	poziţia	holdning	pozigie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
holdning	atitudinea	holdning	atitudine	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
holdning	postura	holdning	postură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tons	tone	ton	tonă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
tons	tone	ton	tonă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
briterne	britanic	brit	britanic	N;DEF;MASC+FEM;PL	ADJ;INDF;MASC;SG
briterne	britanică	brit	britanic	N;DEF;MASC+FEM;PL	ADJ;INDF;FEM;SG
briterne	british	brit	british	N;DEF;MASC+FEM;PL	N;INDF;MASC;SG
briterne	britanici	brit	britanic	N;DEF;MASC+FEM;PL	ADJ;INDF;MASC;PL
ovenstående	deasupra	ovenstående	deasupra	ADV	ADP;GEN
latinske	latin	latinsk	latin	ADJ;PL	N;INDF;MASC;SG
latinske	latina	latinsk	latină	ADJ;PL	N;DEF;FEM;SG
latinske	latină	latinsk	latin	ADJ;PL	N;INDF;FEM;SG
ein	ein	ein	ein		N;INDF;MASC;SG
søer	lacurile	søe	lac	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
korrekt	precise	korrekt	precis	ADJ;INDF;SG	ADJ;INDF;FEM;PL
korrekt	corectează	korrekt	corecta	ADJ;INDF;SG	V;IND;3;PRS;FIN
korrekt	corecta	korrekt	corecta	ADJ;INDF;SG	ADJ;DEF;FEM;SG
korrekt	corect	korrekt	corect	ADJ;INDF;SG	ADV
resterende	rămase	resterende	rămâne	V;PRS;V.PTCP	V;IND;SG;3;PST;FIN
resterende	rezidual	resterende	rezidual	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
resterende	reziduală	resterende	rezidual	V;PRS;V.PTCP	ADJ;INDF;FEM;SG
resterende	reziduale	resterende	rezidual	V;PRS;V.PTCP	ADJ;INDF;FEM;PL
hovedkvarter	sedii	hovedkvarter	sedie	N;INDF;NEUT;SG	N;INDF;FEM;PL
irak	irak	irak	irak	PROPN	PROPN
irak	iraq	irak	iraq	PROPN	N;INDF;MASC;SG
irak	irakul	irak	irak	PROPN	N;DEF;MASC;SG
trafik	traficul	trafik	trafic	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
hjørring	hjørring	hjørring	hjørring	N;INDF;MASC+FEM;SG	
enke	văduvă	enke	văduv	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
enke	vaduva	enke	vaduva	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
enke	văduva	enke	văduvă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
enke	văduvă	enke	văduv	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
sager	cazurile	sag	caz	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
kyst	shore	kyst	shore	N;INDF;MASC+FEM;SG	PROPN
kyst	coasta	kyst	coastă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vinderen	câștigător	vinder	câștigător	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
vinderen	învingător	vinder	învingător	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
vinderen	castigator	vinder	castigator	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
aften	seară	aften	seară	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
aften	noapte	aften	noapte	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
aften	noaptea	aften	noaptea	N;DEF;MASC+FEM;SG	ADV
wwe	wwe	wwe	wwe	PROPN	PROPN
breve	mesajele	brev	mesaj	N;INDF;NEUT;PL	N;DEF;FEM;PL
afhængig	dependente	afhængig	dependent	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
invasion	invazia	invasion	invazie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
airport	aeroportul	airport	aeroport	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
såret	răniți	sår	răni	N;DEF;NEUT;SG	V;IND;PL;2;IPFV;FIN
såret	accidentat	sår	accidentat	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
såret	rănit	sår	răni	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
såret	răniți	sår	răni	N;DEF;NEUT;SG	V;IND;PL;2;IPFV;FIN
såret	ranit	sår	ranit	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
såret	rănită	sår	răni	N;DEF;NEUT;SG	ADJ;INDF;FEM;SG
såret	rănit	sår	răni	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
såret	rană	sår	rană	N;DEF;NEUT;SG	N;INDF;FEM;SG
såret	ranit	sår	ranit	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
såret	rănit	sår	răni	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
gratis	liberă	gratis	liber	ADV	ADJ;INDF;FEM;SG
gratis	liberi	gratis	liber	ADV	ADJ;INDF;MASC;PL
gratis	free	gratis	free	ADV	
gratis	gratuit	gratis	gratuit	ADV	ADJ;INDF;MASC;SG
handlinger	acțiunile	handling	acțiune	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
betydelige	substanțial	betydelig	substanțial	ADJ;PL	ADJ;INDF;MASC;SG
betydelige	semnificativă	betydelig	semnificativ	ADJ;PL	ADJ;INDF;FEM;SG
betydelige	semnificativ	betydelig	semnificativ	ADJ;PL	ADV
fanger	prizonierii	fange	prizonier	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
blanding	amestecarea	blanding	amestecare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
blanding	amestecă	blanding	amesteca	N;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
blanding	amesteca	blanding	amesteca	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
blanding	amestecul	blanding	amestec	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
blanding	amestecarea	blanding	amestecare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rejst	crescută	rejse	crescut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
rejst	ridicată	rejse	ridicat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
rejst	crescut	rejse	crescut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
rejst	călătorit	rejse	călători	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
rejst	călătorit	rejse	călători	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kvalitet	calitatea	kvalitet	calitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
associerede	asociati	associere	asocia	ADJ;PL	
associerede	asociatii	associere	asociat	ADJ;PL	N;INDF;FEM;PL
dominerende	dominante	dominere	dominant	V;PRS;V.PTCP	ADJ;INDF;FEM;PL
dominerende	dominant	dominere	dominant	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
dominerende	dominantă	dominere	dominant	V;PRS;V.PTCP	ADJ;INDF;FEM;SG
nasa	nasa	nasa	nasă	PROPN	N;DEF;FEM;SG
storm	furtuna	storm	furtună	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
målet	țintă	mål	țintă	N;DEF;NEUT;SG	N;INDF;FEM;SG
sorø	sorø	sorø	sorø		
das	das	das	das		N;INDF;MASC;SG
skoven	woods	skov	woods	N;DEF;MASC+FEM;SG	PROPN
skoven	paduri	skov	pad	N;DEF;MASC+FEM;SG	N;INDF;FEM;PL
skoven	păduri	skov	pădure	N;DEF;MASC+FEM;SG	N;INDF;FEM;PL
skoven	padure	skov	padure	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
skoven	pădure	skov	pădure	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
skoven	forest	skov	forest	N;DEF;MASC+FEM;SG	PROPN
skoven	padure	skov	padure	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
skoven	pădure	skov	pădure	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
joachim	joachim	joachim	joachim		PROPN
hollywood	hollywood	hollywood	hollywood	N;INDF;MASC+FEM;SG	PROPN
estland	estoniei	estland	estonie	PROPN	PROPN;DEF;FEM;SG
estland	estonia	estland	estonie	PROPN	PROPN
slettet	șters	slette	șters	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
slettet	sters	slette	sters	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
elektriske	electric	elektrisk	electric	ADJ;PL	ADJ;INDF;MASC;SG
elektriske	electrică	elektrisk	electric	ADJ;PL	ADJ;INDF;FEM;SG
elektriske	electric	elektrisk	electric	ADJ;PL	ADJ;INDF;MASC;SG
elektriske	electrică	elektrisk	electric	ADJ;PL	ADJ;INDF;FEM;SG
nederlandene	olanda	nederland	olanda	N;DEF;NEUT;PL	PROPN
sent	tarziu	sent	tarziu	ADV	
sent	întârziat	sent	întârziat	ADV	ADJ;INDF;MASC;SG
historiker	istoric	historike	istoric	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
sam	sam	sam	sam		
udseende	aspectul	udseende	aspect	N;INDF;NEUT;SG	N;DEF;MASC;SG
chile	chile	chile	chilă	PROPN	PROPN
tryk	apasa	tryk	apasa	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
tryk	apăsați	tryk	apăsa	N;INDF;NEUT;SG	V;IND;PL;2;IPFV;FIN
tryk	apasă	tryk	apăsa	N;INDF;NEUT;SG	V;IND;3;PRS;FIN
tryk	presiuni	tryk	presiune	N;INDF;NEUT;SG	N;INDF;FEM;PL
tryk	presiunea	tryk	presiune	N;INDF;NEUT;SG	N;DEF;FEM;SG
tryk	atinge	tryk	atinge	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
skuespil	actoria	skuespil	actorie	N;INDF;NEUT;SG	N;DEF;FEM;SG
skuespil	hotărând	skuespil	hotărî	N;INDF;NEUT;SG	V;V.MSDR
alternativ	alternative	alternativ	alternativ	N;INDF;NEUT;SG	ADJ;INDF;FEM;PL
alternativ	alternativă	alternativ	alternativ	N;INDF;NEUT;SG	ADJ;INDF;FEM;SG
alternativ	alternativ	alternativ	alternativ	N;INDF;NEUT;SG	ADV
alternativ	alternativa	alternativ	alternativă	N;INDF;NEUT;SG	N;DEF;FEM;SG
alternativ	alternativ	alternativ	alternativ	N;INDF;NEUT;SG	ADV
dna	adn	dna	adn	N;INDF;NEUT;SG	
vælger	alege	vælge	alege	V;IND;PRS;FIN;ACT	
vælger	alegerea	vælge	alegere	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
anton	anton	anton	anton	N;INDF;MASC+FEM;SG	PROPN
skyld	vina	skyld	vină	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skyld	vina	skyld	vină	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skyld	vină	skyld	veni	N;INDF;MASC+FEM;SG	V;SBJV;3;PRS;FIN
flemming	flemming	flemming	flemming		
flemming	fleming	flemming	fleming		PROPN
kongelig	royal	kongelig	royal	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
sikrede	securizat	sikre	securiza	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
sikrede	asigurat	sikre	asigurat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
sikrede	securizată	sikre	securiza	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
ære	onoarea	ære	onoare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ære	onoarea	ære	onoare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
normale	normală	normal	normal	ADJ;PL	ADJ;INDF;FEM;SG
normale	normal	normal	normal	ADJ;PL	ADV
søger	căutări	søge	căutare	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
sea	mare	sea	mare		ADJ;INDF;MASC;SG
sea	marea	sea	mare		N;DEF;FEM;SG
holstein	holstein	holstein	holstein	N;INDF;MASC+FEM;SG	
sproget	limbă	sprog	limbă	N;DEF;NEUT;SG	N;INDF;FEM;SG
sproget	limbaj	sprog	limbaj	N;DEF;NEUT;SG	N;INDF;MASC;SG
admiral	amiralul	admiral	amiral	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
gunnar	gunnar	gunnar	gunnar		PROPN
fag	meserii	fag	meser	N;INDF;NEUT;SG	N;INDF;FEM;PL
fag	golfuri	fag	golf	N;INDF;NEUT;SG	N;INDF;FEM;PL
fag	subiecte	fag	subiect	N;INDF;NEUT;SG	N;INDF;FEM;PL
tanker	gândurile	tanke	gând	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
finn	finn	finn	finn		
markedet	piață	marked	piață	N;DEF;NEUT;SG	N;INDF;FEM;SG
markedet	piaţă	marked	piaţă	N;DEF;NEUT;SG	N;INDF;FEM;SG
markedet	market	marked	market	N;DEF;NEUT;SG	N;INDF;MASC;SG
referencer	referinte	reference	referint	N;INDF;MASC+FEM;PL	
edvard	edvard	edvard	edvard	N;INDF;MASC+FEM;SG	PROPN
edvard	edward	edvard	edward	N;INDF;MASC+FEM;SG	PROPN
edvard	eduard	edvard	eduard	N;INDF;MASC+FEM;SG	PROPN
victor	victor	victor	victor	N;INDF;MASC+FEM;SG	PROPN
indspillede	înregistrate	indspille	înregistra	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
indspillede	înregistrată	indspille	înregistrat	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
indspillede	înregistrat	indspille	înregistrat	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
indspillede	inregistrat	indspille	inregistra	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
holdene	echipe	holde	echipă	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
lake	lacul	lake	lac	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
lake	lake	lake	lakă	N;INDF;MASC+FEM;SG	PROPN
skud	împușcat	skud	împușca	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
skud	impuscat	skud	impusca	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
skud	focuri	skud	foc	N;INDF;NEUT;SG	N;INDF;FEM;PL
grunde	motivele	grund	motiv	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
wcw	wcw	wcw	wcw	PROPN	N
definition	definirea	definition	definire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
definition	definiția	definition	definiție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
traktaten	tratat	traktat	tratat	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
valign	valign	valign	valign	ADJ;INDF;MASC+FEM;SG	
trukket	trasă	trække	trage	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
trukket	atras	trække	atrage	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
trukket	desenat	trække	desena	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
trukket	trase	trække	trage	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
trukket	desenată	trække	desenat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
trukket	tras	trække	trage	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
trukket	retrasă	trække	retrage	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
trukket	retras	trække	retrage	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
trukket	remorcat	trække	remorca	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
moltke	moltke	moltk	moltke		PROPN
dokumentarfilm	documentare	dokumentarfilm	documentare	N;INDF;NEUT;SG	N;INDF;FEM;PL
dokumentarfilm	documentarul	dokumentarfilm	documentar	N;INDF;NEUT;SG	N;DEF;MASC;SG
dokumentarfilm	documentare	dokumentarfilm	documentare	N;INDF;NEUT;SG	N;INDF;FEM;PL
ombygget	reconstruit	ombygge	reconstrui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ombygget	convertite	ombygge	converti	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
ombygget	convertit	ombygge	converti	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ombygget	remodelat	ombygge	remodela	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ombygget	modificată	ombygge	modifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
ombygget	modificate	ombygge	modificat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
ombygget	modificat	ombygge	modificat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forum	forumul	forum	forum	N;INDF;NEUT;SG	N;DEF;MASC;SG
knudsen	knudsen	knuds	knudsen	N;DEF;MASC+FEM;SG	
introduceret	introdusă	introducere	introduce	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
introduceret	introduse	introducere	introduce	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
introduceret	introdus	introducere	introduce	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
note	nota	note	notă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
cross	crucea	cross	cruce		N;DEF;FEM;SG
cross	cruce	cross	cruce		N;INDF;FEM;SG
cross	cross	cross	cross		N;INDF;MASC;SG
kritisk	critică	kritisk	critica	ADJ;INDF;SG	V;IND;SG;3;PST;FIN
kritisk	critica	kritisk	critică	ADJ;INDF;SG	N;DEF;FEM;SG
kritisk	critice	kritisk	critic	ADJ;INDF;SG	ADJ;INDF;FEM;PL
fortalte	spusă	fortælle	spune	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
disney	disney	disney	disney		N;INDF;MASC;SG
regioner	regiunilor	region	regiune	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
regioner	regiunile	region	regiune	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
scenen	scenă	scene	scenă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
scenen	etapă	scene	etapă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
omvendt	inversa	omvendt	inversa	ADJ;INDF;SG	
omvendt	invers	omvendt	invers	ADJ;INDF;SG	ADV
omvendt	inversează	omvendt	inversa	ADJ;INDF;SG	V;IND;3;PRS;FIN
omvendt	reverse	omvendt	reverse	ADJ;INDF;SG	
volkswagen	volkswagen	volkswag	volkswagen	N;DEF;MASC+FEM;SG	PROPN
freden	pace	fred	pace	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
tokyo	tokio	tokyo	tokio		PROPN
tokyo	tokyo	tokyo	tokyo		PROPN
fulgt	urmate	følge	urma	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
fulgt	urmărit	følge	urmări	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
fulgt	urmat	følge	urma	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
fulgt	urmărită	følge	urmări	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
liverpool	liverpool	liverpool	liverpool	N;INDF;MASC+FEM;SG	PROPN
ejendom	proprietatea	ejendom	proprietate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
drives	operate	drive	opera	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
drives	operat	drive	operat	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
drives	operată	drive	opera	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;SG
anti	anti	anti	an		
prøve	eșantionul	prøve	eșantion	V;NFIN;ACT	N;DEF;MASC;SG
prøve	mostră	prøve	mostru	V;NFIN;ACT	N;INDF;FEM;SG
prøve	proba	prøve	proba	V;NFIN;ACT	N;DEF;FEM;SG
prøve	eșantion	prøve	eșantion	V;NFIN;ACT	N;INDF;MASC;SG
prøve	probă	prøve	probă	V;NFIN;ACT	N;INDF;FEM;SG
prøve	test	prøve	test	V;NFIN;ACT	N;INDF;MASC;SG
prøve	testul	prøve	test	V;NFIN;ACT	N;DEF;MASC;SG
prøve	încercarea	prøve	încercare	V;NFIN;ACT	N;DEF;FEM;SG
prøve	încercare	prøve	încercare	V;NFIN;ACT	N;INDF;FEM;SG
prøve	testare	prøve	testare	V;NFIN;ACT	N;INDF;FEM;SG
årsager	motivele	årsag	motiv	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
årsager	cauzele	årsag	cauză	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
jonas	jonas	jonas	jonas	N;INDF;MASC+FEM;SG	PROPN
list	lista	list	listă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
metoder	metodele	metoder	metodă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
bjerge	munti	bjerg	munti	N;INDF;NEUT;PL	
bjerge	muntii	bjerg	munte	N;INDF;NEUT;PL	N;DEF;MASC;PL
bjerge	munţii	bjerg	munhă	N;INDF;NEUT;PL	N;DEF;MASC;PL
wilson	wilson	wilson	wilson		PROPN
officerer	ofițerii	officer	ofițer	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
færøske	feroeze	færøske	feroa	ADJ;PL	
afslutning	închiderea	afslutning	închidere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
afslutning	completarea	afslutning	completare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
afslutning	finalizarea	afslutning	finalizare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
afslutning	sfarsit	afslutning	sfarsi	N;INDF;MASC+FEM;SG	
afslutning	încetarea	afslutning	încetare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
afslutning	concluzii	afslutning	concluzie	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
afslutning	concluzia	afslutning	concluzie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ove	ove	ove	ovă	PROPN	N;INDF;MASC;SG
matematik	matematica	matematik	matematică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
matematik	mate	matematik	mate	N;INDF;MASC+FEM;SG	
matematik	matematica	matematik	matematică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opløsning	dizolvarea	opløsning	dizolvare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opløsning	rezoluția	opløsning	rezoluție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opløsning	soluția	opløsning	soluție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kæreste	iubită	kær	iubit	ADJ;DEF;RL	ADJ;INDF;FEM;SG
kæreste	iubita	kær	iubită	ADJ;DEF;RL	N;DEF;FEM;SG
kæreste	prietenă	kær	prietenă	ADJ;DEF;RL	N;INDF;FEM;SG
kæreste	prietena	kær	prietenă	ADJ;DEF;RL	N;DEF;FEM;SG
kæreste	iubit	kær	iubit	ADJ;DEF;RL	ADJ;INDF;MASC;SG
kæreste	iubitul	kær	iubit	ADJ;DEF;RL	N;DEF;MASC;SG
bidrog	contribuit	bidrog	contribui	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
videnskab	ştiinţe	videnskab	ştiinţe	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
videnskab	stiinta	videnskab	stiintă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
angiver	specifică	angive	specifica	V;IND;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
angiver	indică	angive	indica	V;IND;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
markeret	bifat	markere	bifa	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
markeret	selectate	markere	selecta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
markeret	selectată	markere	selecta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
markeret	selectat	markere	selectat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
markeret	verificate	markere	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
markeret	verificat	markere	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
markeret	verificată	markere	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
markeret	marcată	markere	marca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
markeret	marcat	markere	marca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
markeret	marcate	markere	marca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
afsluttet	terminat	afslutte	termina	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
afsluttet	încheiat	afslutte	încheia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
afsluttet	finalizat	afslutte	finaliza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
afsluttet	completat	afslutte	completa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
afsluttet	finalizată	afslutte	finaliza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
afsluttet	încheiat	afslutte	încheia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
athen	atena	athen	atena	PROPN	PROPN
lyder	sunetele	lyde	sunet	V;IND;PRS;FIN;ACT	N;DEF;FEM;PL
lyder	sunete	lyde	sunet	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
jerusalem	ierusalimul	jerusalem	ierusalim	N;INDF;NEUT;SG	N;DEF;MASC;SG
filmografi	filmografia	filmografi	filmografie	N;INDF;NEUT;SG	N;DEF;FEM;SG
computer	calculatorul	compute	calculator	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
netværk	reţeaua	netværk	regea	N;INDF;NEUT;SG	N;DEF;FEM;SG
netværk	retea	netværk	retea	N;INDF;NEUT;SG	N;DEF;FEM;SG
netværk	rețele	netværk	rețea	N;INDF;NEUT;SG	N;INDF;FEM;PL
netværk	retele	netværk	rete	N;INDF;NEUT;SG	N;INDF;FEM;PL
johansen	johansen	johans	johansen	N;DEF;MASC+FEM;SG	PROPN
skudt	shot	skyde	shot	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
