kategória	categoría	kategória	categoría		N
hangzik	sona	hangzik	sona	V;INDF;IND;SG;3;PRS;FIN;ACT	N
soul	alma	soul	alma		N
barátok	os	barát	o	N;NOM;PL	DET
grant	bolsa	grant	bolsa		N
grant	indultarme	grant	indultarme		V
grant	srta	grant	srta		N
grant	a	grant	o		DET
grant	grant	grant	grant		PROPN
betegek	os	beteg	o	N;NOM;PL	DET
samu	sam	samu	sam		PROPN
klinikai	clínicos	klinikai	clínico	N;NOM;SG	ADJ
klinikai	clínicas	klinikai	clínico	N;NOM;SG	ADJ
klinikai	clínico	klinikai	clínico	N;NOM;SG	ADJ
tanulni	a	tanul	o	V;NFIN;ACT	DET
helyek	onde	hely	onde	N;NOM;PL	PRO
támogatás	apoiar	támogatás	apoiar	N;NOM;SG	V
támogatás	de	támogatás	de	N;NOM;SG	ADP
donald	donald	donald	donald		PROPN
ötven	50	ötven	50		NUM
ötven	cincuenta	ötven	cincuenta		NUM
lehetetlen	imposible	lehetetlen	imposible		ADJ
lehetetlen	imposíbel	lehetetlen	imposíbel		ADJ
átlag	media	átlag	media		N
átlag	medio	átlag	medio		N
átlag	de	átlag	de		ADP
átlag	estadounidense	átlag	estadounidense		ADJ
átlag	mediocre	átlag	mediocre		N
piaci	esa	piaci	ese	N;NOM;SG	DET
jordan	jordan	jordan	jordar		V
malom	mill	malom	mill	N;NOM;SG	PROPN
érzékeny	sensibles	érzékeny	sensible		ADJ
érzékeny	sensible	érzékeny	sensible		ADJ
befolyásolja	á	befolyásol	á	V;DEF;IND;SG;3;PRS;FIN;ACT	N
készülnek	para	készül	para	V;INDF;IND;PL;3;PRS;FIN;ACT	ADP
készülnek	a	készül	o	V;INDF;IND;PL;3;PRS;FIN;ACT	DET
boston	boston	boston	boston		PROPN
boston	de	boston	de		ADP
igény	a	igény	o		DET
igény	que	igény	que		PRO
igény	demanda	igény	demanda		N
igény	pido	igény	pedir		V
igény	custar	igény	custar		V
roy	roy	roy	roy	PROPN;NOM;SG	PROPN
egyén	cada	egyén	cada	N;NOM;SG	DET
egyén	individuais	egyén	individual	N;NOM;SG	ADJ
egyén	individual	egyén	individual	N;NOM;SG	ADJ
jellemzői	as	jellemző	o	N;NOM;PL	DET
termelés	de	termelés	de	N;NOM;SG	ADP
állítás	a	állítás	o	N;NOM;SG	DET
állítás	que	állítás	que	N;NOM;SG	PRO
megsemmisült	con	megsemmisült	con	V;INDF;IND;SG;3;PST;FIN;ACT	ADP
megsemmisült	destruírono	megsemmisült	destruírono	V;INDF;IND;SG;3;PST;FIN;ACT	PROPN
kedveli	gústalle	kedveli	gústalle	V;DEF;IND;SG;3;PRS;FIN;ACT	ADJ
danny	danny	danny	danny		PROPN
main	principal	main	principal		ADJ
main	importante	main	importante		ADJ
hiteles	é	hiteles	ser	ADJ;NOM;SG	V
bizonyítja	proba	bizonyít	proba	V;DEF;IND;SG;3;PRS;FIN;ACT	N
erőt	a	erő	o	N;ACC;SG	DET
erőt	radica	erő	radicar	N;ACC;SG	V
neveket	os	nevék	o	N;ACC;PL	DET
florida	florida	florida	floridar		N
tömeges	foxas	tömeges	foxa	ADJ;NOM;SG	N
tömeges	masa	tömeges	masa	ADJ;NOM;SG	N
tömeges	masas	tömeges	masa	ADJ;NOM;SG	N
tömeges	de	tömeges	de	ADJ;NOM;SG	ADP
tömeges	misa	tömeges	misa	ADJ;NOM;SG	N
drága	querido	drága	querer		V
drága	querida	drága	querer		V
drága	caro	drága	caro		N
drága	caros	drága	caro		ADJ
drága	cara	drága	cara		N
nyilvánvalóan	obviamente	nyilvánvaló	obviamente	ADJ;FRML;SG	ADV
bell	campá	bell	campá		N
vietnam	vietnam	viet	vietnam		PROPN
dick	dick	dick	dick		PROPN
rendesen	ben	rendes	ben	ADJ;FRML;SG	ADV
lények	os	lény	o	N;NOM;PL	DET
gyorsabb	máis	gyors	máis	ADJ;NOM;CMPR;SG	ADV
gyorsabb	axiña	gyors	axiña	ADJ;NOM;CMPR;SG	ADV
élelmiszer	alimentaria	élelmiszer	alimentario	N;NOM;SG	ADJ
sáv	de	sáv	de	N;NOM;SG	ADP
eleje	diante	eleje	diante	N;NOM;SG	ADV
eleje	comezando	eleje	comezar	N;NOM;SG	V
eleje	empezando	eleje	empezar	N;NOM;SG	V
arány	de	arány	de	N;NOM;SG	ADP
dolgozók	os	dolgozó	o	N;NOM;PL	DET
láb	os	láb	o	N;NOM;SG	DET
láb	outro	láb	outro	N;NOM;SG	DET
láb	o	láb	o	N;NOM;SG	DET
láb	as	láb	o	N;NOM;SG	DET
láb	legs	láb	leg	N;NOM;SG	PROPN
láb	unha	láb	un	N;NOM;SG	DET
hadtest	de	hadtest	de	N;NOM;SG	ADP
holnap	mañá	holnap	mañá		ADV
ifjúság	a	ifjúság	o	N;NOM;SG	DET
ifjúság	de	ifjúság	de	N;NOM;SG	ADP
lyuk	hole	lyuk	hole	N;NOM;SG	PROPN
okozza	causa	okoz	causa	V;DEF;IND;SG;3;PRS;FIN;ACT	N
okozza	causas	okoz	causa	V;DEF;IND;SG;3;PRS;FIN;ACT	N
okozza	que	okoz	que	V;DEF;IND;SG;3;PRS;FIN;ACT	PRO
tanuló	estudante	tanuló	estudante	ADJ;NOM;SG	N
tanuló	estudantes	tanuló	estudantes	ADJ;NOM;SG	N
tanuló	alumno	tanuló	alumno	ADJ;NOM;SG	N
sztálin	stalin	sztálin	stalin		PROPN
arc	facial	arc	facial	N;NOM;SG	ADJ
arc	faciais	arc	facial	N;NOM;SG	ADJ
összességében	xeral	összesség	xeral	N;IN+ESS;SG	ADJ
összességében	para	összesség	para	N;IN+ESS;SG	ADP
összességében	todo	összesség	todo	N;IN+ESS;SG	DET
lloyd	lloyd	lloyd	lloyd		PROPN
lucas	lucas	lucas	luca		N
idény	de	idény	de	N;NOM;SG	ADP
tommy	tommy	tommy	tommy		PROPN
tommy	ei	tommy	ei		PROPN
kíváncsi	curioso	kíváncsi	curioso		ADJ
nemsokára	en	nemsoka	en	N;ON+ALL;SG	ADP
nemsokára	canto	nemsoka	canto	N;ON+ALL;SG	PRO
nemsokára	axiña	nemsoka	axiña	N;ON+ALL;SG	ADV
nemsokára	pronto	nemsoka	pronto	N;ON+ALL;SG	ADV
jacob	xacob	jac	xacob		V
magad	te	magad	te	V;INDF;IND;SG;3;PRS;FIN;ACT	PRO
magad	mesmo	magad	mesmo	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
magad	ti	magad	ti	V;INDF;IND;SG;3;PRS;FIN;ACT	
magad	vostede	magad	vostede	V;INDF;IND;SG;3;PRS;FIN;ACT	PROPN
prince	príncipe	prince	príncipe		N
prince	o	prince	o		DET
másképp	contrario	másképp	contrario		N
másképp	ou	másképp	ou		CONJ
másképp	doutro	másképp	doutro		N
másképp	xeito	másképp	xeito		N
másképp	se	másképp	se		CONJ
másképp	non	másképp	non		PART
másképp	senón	másképp	senón		CONJ
ideiglenesen	temporalmente	ideiglenes	témporal	ADJ;FRML;SG	ADV
mesék	as	mesék	o	N;NOM;PL	DET
ohio	ohio	ohio	ohio		PROPN
susan	susan	susan	susar	N;NOM;SG	PROPN
magasan	instituto	magasan	instituto		N
magasan	altos	magasan	alto		N
magasan	alto	magasan	alto		ADJ
magasan	alta	magasan	alto		ADJ
kezelése	se	kezelés	se	N;NOM;SG	CONJ
elavult	obsoleto	el+avul	obsoleto	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
feltűnt	que	fel+tűnik	que	V;INDF;IND;SG;3;PST;FIN;ACT	PRO
feltűnt	conta	fel+tűnik	conta	V;INDF;IND;SG;3;PST;FIN;ACT	N
feltűnt	de	fel+tűnik	de	V;INDF;IND;SG;3;PST;FIN;ACT	ADP
via	través	via	través		N
via	via	via	via		PROPN
via	rúa	via	rúa		N
megszerzése	obter	megszerzés	obter	N;NOM;SG	V
tartós	permanente	tartós	permanente		ADJ
has	estómago	has	estómago		N
has	o	has	o		DET
has	estómago	has	estómago		N
has	ventre	has	ventrar		N
has	barriga	has	barriga		N
fort	forte	for	forte		ADJ
lelkes	interesa	lelkes	interesar		V
fogalmak	a	fogalom	o	N;NOM;PL	DET
sierra	serra	sier	serra		N
formát	figura	forma	figurar	N;ACC;SG	V
módosítás	editar	módosítás	editar	N;NOM;SG	V
módosítás	edit	módosítás	edit	N;NOM;SG	PROPN
tokió	tokio	tokió	tokio		PROPN
punk	un	punk	un		DET
címke	etiqueta	cím	etiqueta		N
eye	ollo	eye	ollo		N
eye	ollos	eye	ollo		N
eye	visual	eye	visual		ADJ
jogos	lexítima	jogos	lexítimo		ADJ
jogos	lexítimo	jogos	lexítimo		ADJ
repülési	voo	repülési	voo	ADJ;NOM;SG	N
szolgálja	e	szolgál	e	V;DEF;IND;SG;3;PRS;FIN;ACT	CONJ
hossz	lonxitude	hossz	lonxitude		N
agy	cerebrais	agy	cerebral		N
agy	cerebro	agy	cerebro		N
agy	cerebral	agy	cerebral		ADJ
agy	cerebro	agy	cerebro		N
agy	cerebros	agy	cerebro		N
agy	os	agy	o		DET
öngyilkos	suicidio	öngyilkos	suicidio		N
öngyilkos	suicidarse	öngyilkos	suicidarse		V
elfoglalt	moi	elfoglalt	moi		ADV
elfoglalt	ocupado	elfoglalt	ocupar		ADJ
elfoglalt	ocupados	elfoglalt	ocupado		ADJ
elfoglalt	negocios	elfoglalt	negocio		N
elfoglalt	ocupada	elfoglalt	ocupado		V
elfoglalt	ocupada	elfoglalt	ocupado		V
japánok	xaponés	japán	xaponés	N;NOM;PL	PROPN
mindenütt	todas	mindenütt	todo		DET
mindenütt	as	mindenütt	o		DET
mindenütt	partes	mindenütt	parte		N
mindenütt	por	mindenütt	por		ADP
mindenütt	en	mindenütt	en		ADP
mindenütt	everywhere	mindenütt	everywhere		PROPN
mindenütt	todo	mindenütt	todo		DET
mindenütt	todos	mindenütt	todo		DET
bányász	minería	bányász	minería		N
bányász	mineiro	bányász	mineiro		ADJ
bányász	mineiro	bányász	mineiro		ADJ
küzdelem	de	küzdelem	de	N;NOM;SG	ADP
küzdelem	esfórzome	küzdelem	esfórzome	N;NOM;SG	PROPN
küzdelem	por	küzdelem	por	N;NOM;SG	ADP
küzdelem	contra	küzdelem	contra	N;NOM;SG	ADP
küzdelem	loitar	küzdelem	loitar	N;NOM;SG	V
küzdelem	loitamos	küzdelem	loitar	N;NOM;SG	V
küzdelem	pelexar	küzdelem	pelexar	N;NOM;SG	V
küzdelem	combater	küzdelem	combater	N;NOM;SG	V
mozgás	mover	mozgás	mover	N;NOM;SG	V
mozgás	moverse	mozgás	moverse	N;NOM;SG	PROPN
mozgás	a	mozgás	o	N;NOM;SG	DET
mérgező	tóxicos	mérgező	tóxico		ADJ
mérgező	tóxica	mérgező	tóxico		ADJ
megtartotta	a	meg+tart	o	V;DEF;IND;SG;3;PST;FIN;ACT	DET
megtartotta	non	meg+tart	non	V;DEF;IND;SG;3;PST;FIN;ACT	PART
vettem	merqueino	vesz	merqueino	V;DEF;IND;SG;1;PST;FIN;ACT	N
vettem	merqueille	vesz	merqueille	V;DEF;IND;SG;1;PST;FIN;ACT	PROPN
megölte	a	megöl	o	V;DEF;IND;SG;3;PST;FIN;ACT	DET
megölte	mortos	megöl	morto	V;DEF;IND;SG;3;PST;FIN;ACT	N
dem	eses	dem	ese		DET
börtönbe	cárcere	börtön	cárcere	N;IN+ALL;SG	V
elv	principio	elv	principio		N
emma	emma	emma	emma		PROPN
rádiós	radio	rádiós	radio		N
perry	perry	perry	perry		PROPN
wild	salvaxe	wild	salvaxe		N
wild	salvaxes	wild	salvaxe		N
ítélet	veredito	ítélet	veredito	N;NOM;SG	V
ítélet	e	ítélet	e	N;NOM;SG	CONJ
ítélet	seguido	ítélet	seguir	N;NOM;SG	V
ellenzéki	oposición	ellenzéki	oposición	ADJ;NOM;SG	N
moszkvában	moscova	moszkva	moscovar	PROPN;IN+ESS;SG	PROPN
delta	delta	delta	deltar		N
delta	mekong	delta	mekong		PROPN
bármi	algo	bármi	algo		PRO
bármi	nada	bármi	nada		PRO
bármi	calquera	bármi	calquera		DET
bármi	cousa	bármi	cousa		N
látszólag	aparentemente	látszólag	aparente		ADV
meglepő	abraiado	meglepő	abraiar		V
meglepő	sorprendidos	meglepő	sorprender		V
meglepő	sorprendeuse	meglepő	sorprendeuse		N
meglepő	sorprendeume	meglepő	sorprendeume		V
meglepő	sorprende	meglepő	sorprender		V
meglepő	sorprendido	meglepő	sorprender		V
meglepő	sorprendente	meglepő	sorprendente		ADJ
meglepő	sorprendentes	meglepő	sorprendente		ADJ
eredményes	efectivos	eredményes	efectivo	ADJ;NOM;SG	N
eredményes	a	eredményes	o	ADJ;NOM;SG	DET
pete	pete	pete	pete		PROPN
ball	bola	ball	bola		N
ball	bóla	ball	bóla		N
ball	pelota	ball	pelota		N
ball	balón	ball	balón		N
többség	maioría	többség	maioría		N
üzem	vexetais	üz	vexetal	N;NOM;SG	ADJ
üzem	de	üz	de	N;NOM;SG	ADP
tyler	tyler	tyler	tyler	PROPN;NOM;SG	PROPN
negyven	40	negyven	40		NUM
hiányzó	a	hiányzó	o	ADJ;NOM;SG	DET
hiányzó	desaparecidos	hiányzó	desaparecer	ADJ;NOM;SG	V
hiányzó	faltan	hiányzó	faltar	ADJ;NOM;SG	V
hiányzó	falta	hiányzó	falta	ADJ;NOM;SG	N
hiányzó	perdidos	hiányzó	perdido	ADJ;NOM;SG	V
hiányzó	faltaba	hiányzó	faltar	ADJ;NOM;SG	V
campbell	campbell	campbell	campbell		PROPN
angel	anxo	angel	anxo		N
murray	murray	murray	murray		PROPN
megfordult	volta	megfordul	volta	V;INDF;IND;SG;3;PST;FIN;ACT	N
hétköznapi	cotiáns	hétköznapi	cotián	ADJ;NOM;SG	N
hétköznapi	era	hétköznapi	ser	ADJ;NOM;SG	V
hétköznapi	normais	hétköznapi	normal	ADJ;NOM;SG	N
szerkesztése	editar	szerkesztés	editar	N;NOM;SG	V
szerkesztése	edit	szerkesztés	edit	N;NOM;SG	PROPN
norman	norman	norman	normar		V
érzelmi	emocionais	érzelmi	emocional	N;NOM;SG	ADJ
érzelmi	emotivo	érzelmi	emotivo	N;NOM;SG	ADJ
érzelmi	sentimentais	érzelmi	sentimental	N;NOM;SG	ADJ
réz	cobre	réz	cubrir	N;NOM;SG	V
california	california	california	california		N
díszes	bonitas	díszes	bonita		N
mohamed	mahoma	mohamed	mahomar		N
folyadék	líquida	folyadék	líquida	N;NOM;SG	ADJ
chilei	chile	chilei	chile	ADJ;NOM;SG	PROPN
szeretet	o	szeretet	o	N;NOM;SG	DET
nagyszerű	xenial	nagyszerű	xenial		ADJ
nagyszerű	gran	nagyszerű	gran		ADJ
nagyszerű	grande	nagyszerű	grande		ADJ
nagyszerű	grandes	nagyszerű	grande		ADJ
bridge	oco	bridge	oco		N
bridge	ponte	bridge	ponte		N
bridge	bridge	bridge	bridge		PROPN
tél	no	tél	no	N;NOM;SG	V
tél	o	tél	o	N;NOM;SG	DET
lenin	lenin	lesz	lenin		PROPN
büntetés	punishment	büntetés	punishment	N;NOM;SG	PROPN
post	posto	post	posto		N
post	poste	post	postar		N
post	correos	post	correo		N
post	correo	post	correo		N
post	de	post	de		ADP
ünnep	de	ünnep	de	N;NOM;SG	ADP
tisztán	puro	tiszta	puro		N
tisztán	pura	tiszta	puro		N
tisztán	puros	tiszta	puro		N
színpadon	no	színpad	no	N;ON+ESS;SG	V
hálózati	de	hálózat	de	N;NOM;SG	ADP
single	cada	single	cada		DET
single	simple	single	simple		ADJ
single	soa	single	só		DET
single	só	single	só		ADV
single	única	single	único		ADJ
single	único	single	único		ADJ
mondtam	díxenlle	mond	díxenlle	V;DEF;IND;SG;1;PST;FIN;ACT	PROPN
mondtam	que	mond	que	V;DEF;IND;SG;1;PST;FIN;ACT	PRO
folytonos	continuo	folytonos	continuo		ADJ
folytonos	continua	folytonos	continuo		ADJ
ősszel	caída	ősszel	caída	ADV	N
ősszel	outono	ősszel	outono	ADV	N
ősszel	caer	ősszel	caer	ADV	V
közösségek	as	közösség	o	N;NOM;PL	DET
kezelni	mango	kezel	mango	V;NFIN;ACT	N
kezelni	diso	kezel	diso	V;NFIN;ACT	PRO
kezelni	trátame	kezel	trátame	V;NFIN;ACT	PROPN
csinál	a	csinál	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
értelmetlen	senso	értelmetlen	senso		N
mozog	se	mozog	se	V;INDF;IND;SG;3;PRS;FIN;ACT	CONJ
mozog	aquí	mozog	aquí	V;INDF;IND;SG;3;PRS;FIN;ACT	ADV
mozog	de	mozog	de	V;INDF;IND;SG;3;PRS;FIN;ACT	ADP
artúr	arthur	artúr	arthur		PROPN
alma	mazá	alma	mazá		N
alma	apple	alma	apple		PROPN
alma	asadas	alma	asada		N
alma	mazás	alma	mazás		N
alma	mazás	alma	mazás		N
használatával	usando	használat	usar	N;INS;SG	V
használatával	usar	használat	usar	N;INS;SG	V
használatával	usan	használat	usar	N;INS;SG	V
mobil	móbil	mobil	móbil		ADJ
gondolkodás	pensando	gondolkodás	pensar	N;NOM;SG	V
gondolkodás	pensar	gondolkodás	pensar	N;NOM;SG	V
gondolkodás	en	gondolkodás	en	N;NOM;SG	ADP
közelben	preto	közel	preto	N;IN+ESS;SG	ADV
amellett	lado	amellett	lado	ADV	N
amellett	ao	amellett	ao	ADV	PROPN
amellett	e	amellett	e	ADV	CONJ
érdeklődés	interesa	érdeklődés	interesar	N;NOM;SG	V
legrosszabb	peores	legrosszabb	peor		ADJ
legrosszabb	peor	legrosszabb	peor		N
tigris	tigre	tigris	tigre		N
tigris	tiger	tigris	tiger		PROPN
tigris	do	tigris	do		PROPN
fair	xusto	fair	xusto		ADV
fair	feira	fair	feira		N
bonnie	coelliño	bonnie	coelliño	V;SG;3;PRS;NFIN;ACT	PROPN
bonnie	bonnie	bonnie	bonnie	V;SG;3;PRS;NFIN;ACT	PROPN
tünetek	os	tűnet	o	N;NOM;PL	DET
váratlan	inesperado	váratlan	inesperar	ADJ;NOM;SG	V
sky	ceo	sky	ceo		N
ült	eu	ül	eu	V;INDF;IND;SG;3;PST;FIN;ACT	PRO
ült	sentei	ül	sentir	V;INDF;IND;SG;3;PST;FIN;ACT	ADV
ült	senteime	ül	senteime	V;INDF;IND;SG;3;PST;FIN;ACT	PROPN
ült	onda	ül	onda	V;INDF;IND;SG;3;PST;FIN;ACT	N
tisztában	consciente	tiszta	consciente	ADV	ADJ
tisztában	conscientes	tiszta	consciente	ADV	ADJ
nemrég	hai	nemrég	haber	ADV	V
nemrég	recente	nemrég	recente	ADV	ADJ
nemrég	recentes	nemrég	recente	ADV	ADJ
nemrég	últimos	nemrég	último	ADV	ADJ
szudán	sudán	szuda	sudar	N;NOM;SG	PROPN
walker	andador	walker	andador		N
walker	walker	walker	walker		PROPN
felfedezése	explorar	felfedezés	explorar	N;NOM;SG	V
felfedezése	descubrir	felfedezés	descubrir	N;NOM;SG	V
felfedezése	que	felfedezés	que	N;NOM;SG	PRO
felfedezése	descobren	felfedezés	descobrar	N;NOM;SG	V
tervezés	deseñar	tervezés	deseñar	N;NOM;SG	V
carter	carter	carter	carter		PROPN
carter	carburadores	carter	carburador		N
függő	dependentes	függő	dependente		ADJ
függő	depende	függő	depender		V
kifejezések	a	kifejezés	o	N;NOM;PL	DET
emelkedő	aumento	emelkedő	aumento	ADJ;NOM;SG	N
parker	parker	parker	parker		PROPN
magic	maxia	magic	maxia		N
magic	máxico	magic	máxico		ADJ
magic	máxica	magic	máxica		ADJ
áldozat	sacrificar	áldozat	sacrificar	N;NOM;SG	V
áldozat	zugue	áldozat	zugue	N;NOM;SG	PROPN
áldozat	o	áldozat	o	N;NOM;SG	DET
áldozat	da	áldozat	da	N;NOM;SG	V
megosztva	dividido	megosztva	dividir	ADV;V.CVB	V
megosztva	compartidos	megosztva	compartir	ADV;V.CVB	V
megosztva	compartiron	megosztva	compartir	ADV;V.CVB	V
megosztva	compartido	megosztva	compartir	ADV;V.CVB	V
megosztva	compartida	megosztva	compartir	ADV;V.CVB	V
megosztva	compartimos	megosztva	compartir	ADV;V.CVB	V
megosztva	compartiu	megosztva	compartir	ADV;V.CVB	V
mentális	mental	mentális	mental	N;NOM;SG	ADJ
szovjetek	soviética	szovjet	soviético	N;NOM;PL	ADJ
point	momento	point	momento		N
point	punto	point	punto		N
spanyolok	español	spanyol	español	N;NOM;PL	ADJ
spanyolok	española	spanyol	español	N;NOM;PL	ADJ
set	conxunto	set	conxunto		N
ehelyett	en	ehelyett	en		ADP
ehelyett	vez	ehelyett	vez		N
ehelyett	lugar	ehelyett	lugar		N
ehelyett	no	ehelyett	no		V
ehelyett	canto	ehelyett	canto		PRO
ehelyett	diso	ehelyett	diso		PRO
mennyiség	o	mennyiség	o	N;NOM;SG	DET
biztonságos	salvo	biztonságos	salvo	ADJ;NOM;SG	ADP
biztonságos	seguro	biztonságos	seguro	ADJ;NOM;SG	N
biztonságos	seguros	biztonságos	seguro	ADJ;NOM;SG	N
biztonságos	a	biztonságos	o	ADJ;NOM;SG	DET
börtönben	cárcere	börtönben	cárcere	N;IN+ESS;SG	V
küzdött	contra	küzdött	contra	V;INDF;IND;SG;3;PST;FIN;ACT	ADP
mögötte	detrás	mögöt	detrás		ADV
mögötte	de	mögöt	de		ADP
mögötte	atrás	mögöt	atrás		ADV
mögötte	tras	mögöt	tras		ADP
mögötte	por	mögöt	por		ADP
olcsó	barato	olcsó	barato		N
kezdeni	a	kezd	o	V;NFIN;ACT	DET
záró	derradeira	záró	derradeiro	N;NOM;SG	ADJ
záró	último	záró	último	N;NOM;SG	ADJ
záró	axuntémonos	záró	axuntémonos	N;NOM;SG	V
záró	todos	záró	todo	N;NOM;SG	DET
záró	definitivo	záró	definitivo	N;NOM;SG	ADJ
megfelelője	equivalente	megfelelő	equivalente	N;NOM;SG	ADJ
reform	reforma	reform	reforma		N
reform	reformatorio	reform	reformatorio		ADJ
walt	walt	walt	walt		PROPN
felek	dos	fél	dos	N;NOM;PL	PROPN
darabja	unha	darab	un	N;NOM;SG	DET
parancsot	as	parancsot	o	N;ACC;SG	DET
erőszak	a	erősz	o	N;NOM;SG	DET
erőszak	viólanme	erősz	viólanme	N;NOM;SG	PROPN
becsült	estimouse	becsül	estimouse	V;INDF;IND;SG;3;PST;FIN;ACT	N
mediterrán	mediterráneo	mediterra	mediterráneo		ADJ
beatles	dos	beatles	dos	N;NOM;SG	PROPN
party	festa	party	festa		N
party	partido	party	partido		N
fejlődő	en	fejlődő	en	ADJ;NOM;SG	ADP
fejlődő	vías	fejlődő	vía	ADJ;NOM;SG	N
fejlődő	desenvolvemento	fejlődő	desenvolvemento	ADJ;NOM;SG	N
fejlődő	desenvolvimento	fejlődő	desenvolvimento	ADJ;NOM;SG	N
fejlődő	e	fejlődő	e	ADJ;NOM;SG	CONJ
fejlődő	desenvolvendo	fejlődő	desenvolver	ADJ;NOM;SG	V
fejlődő	xestación	fejlődő	xestación	ADJ;NOM;SG	N
fejlődő	desenvolver	fejlődő	desenvolver	ADJ;NOM;SG	V
maxi	mackie	maxi	mackie		PROPN
maxi	navalla	maxi	navalla		N
veszteségek	as	veszteség	o	N;NOM;PL	DET
nintendo	nintendo	nintendo	ninter	N;NOM;SG	V
illinois	illinois	illinois	illinol		PROPN
western	occidental	western	occidental		ADJ
befolyása	influír	befolyás	influír	N;NOM;SG	V
kellemes	agradábel	kellemes	agradábel		ADJ
domb	hill	domb	hill	N;NOM;SG	PROPN
domb	924	domb	924	N;NOM;SG	NUM
formális	formal	formális	formal		ADJ
titokzatos	misterioso	titokzatos	misterioso		ADJ
titokzatos	misterio	titokzatos	misterio		N
tükör	o	tükör	o	N;NOM;SG	DET
dinamikus	dinámica	dinamikus	dinámica	ADJ;NOM;SG	N
megtalálni	de	meg+talál	de	V;NFIN;ACT	ADP
megtalálni	que	meg+talál	que	V;NFIN;ACT	PRO
megtalálni	a	meg+talál	o	V;NFIN;ACT	DET
gyógyszer	baseada	gyógyszer	basear	N;NOM;SG	V
sír	chora	sír	chora	N;NOM;SG	V
sír	os	sír	o	N;NOM;SG	DET
sír	chorar	sír	chorar	N;NOM;SG	V
sír	chores	sír	chores	N;NOM;SG	V
sír	grave	sír	grave	N;NOM;SG	ADJ
sír	chorando	sír	chorar	N;NOM;SG	V
sír	choraba	sír	chorar	N;NOM;SG	V
sír	chorar	sír	chorar	N;NOM;SG	V
sír	choran	sír	chorar	N;NOM;SG	V
keletkező	neuronas	keletkező	neurona		N
keletkező	xerado	keletkező	xerar		V
megérkezett	á	meg+érkezik	á	V;INDF;IND;SG;3;PST;FIN;ACT	N
megérkezett	a	meg+érkezik	o	V;INDF;IND;SG;3;PST;FIN;ACT	DET
franco	franco	franco	franco		N
nyitva	aberta	nyitva	aberto	ADV;V.CVB	ADJ
nyitva	abertos	nyitva	aberto	ADV;V.CVB	V
nyitva	abrir	nyitva	abrir	ADV;V.CVB	V
nyitva	aberto	nyitva	abrir	ADV;V.CVB	V
nyitva	abre	nyitva	abre	ADV;V.CVB	V
nyitva	abra	nyitva	abra	ADV;V.CVB	V
ann	ann	ann	ann		PROPN
ann	anne	ann	anne		PROPN
megnyílt	e	megnyílt	e	V;INDF;IND;SG;3;PST;FIN;ACT	CONJ
őrnagy	principais	őrnagy	principal	N;NOM;SG	ADJ
őrnagy	importante	őrnagy	importante	N;NOM;SG	ADJ
őrnagy	maior	őrnagy	maior	N;NOM;SG	ADJ
rózsaszín	rosas	rózsaszín	rosa		N
rózsaszín	rosa	rózsaszín	rosa		N
ain	non	ai	non	PROPN;NOM;SG	PART
ain	é	ai	ser	PROPN;NOM;SG	V
augustus	augustus	augustus	augustus		PROPN
itthon	fogar	itthon	fogar		N
itthon	casa	itthon	casa		N
itthon	á	itthon	á		N
itthon	na	itthon	na		N
máris	xa	máris	xa		ADV
valley	val	valley	val		N
valley	da	valley	da		V
valley	valley	valley	valley		PROPN
gyártás	de	gyártás	de	N;NOM;SG	ADP
elmaradt	de	el+marad	de	V;INDF;IND;SG;3;PST;FIN;ACT	ADP
elmaradt	menos	el+marad	menos	V;INDF;IND;SG;3;PST;FIN;ACT	ADV
tanulók	os	tanuló	o	N;NOM;PL	DET
tanulók	aos	tanuló	aos	N;NOM;PL	PROPN
tanulók	alumnado	tanuló	alumnado	N;NOM;PL	V
tanulók	terceiro	tanuló	terceiro	N;NOM;PL	ADJ
szavazat	votamos	szavazat	votar		V
szavazat	voto	szavazat	voto		N
szavazat	votan	szavazat	votar		V
szavazat	votar	szavazat	votar		V
szavazat	votos	szavazat	voto		N
szavazat	voten	szavazat	votar		V
szavazat	votos	szavazat	voto		N
side	lado	side	lado		N
side	secundarios	side	secundario		ADJ
jórészt	en	jórészt	en		ADP
jórészt	gran	jórészt	gran		ADJ
jórészt	parte	jórészt	parte		N
szerencsére	por	szerencsére	por		ADP
szerencsére	sorte	szerencsére	sorte		N
sós	salgado	sós	salgar	N;NOM;SG	V
magányos	soa	magányos	só		DET
magányos	só	magányos	só		ADV
fája	tree	fája	trear	N;NOM;SG	PROPN
fája	crosstree	fája	crosstree	N;NOM;SG	PROPN
szeret	me	szeret	me	V;INDF;IND;SG;3;PRS;FIN;ACT	PRO
szeret	quéreme	szeret	quéreme	V;INDF;IND;SG;3;PRS;FIN;ACT	PROPN
szeret	ama	szeret	ama	V;INDF;IND;SG;3;PRS;FIN;ACT	N
szeret	quérete	szeret	quérete	V;INDF;IND;SG;3;PRS;FIN;ACT	PROPN
nyers	cru	nyers	cru		N
nyers	groseiro	nyers	groseiro		N
nyers	materia	nyers	materia		N
nyers	materias	nyers	materia		N
programozási	de	programozási	de	ADJ;NOM;SG	ADP
programozási	programación	programozási	programación	ADJ;NOM;SG	N
