del	del	del	del	ADP;MASC;SG	PROPN;ANIM;NOM;MASC;SG
licencia	licenčné	licencia	licenčný	N;FEM;SG	ADJ;NOM;NEUT;SG
licencia	licenčné	licencia	licenčný	N;FEM;SG	ADJ;NOM;NEUT;SG
licencia	licencie	licencia	licencia	N;FEM;SG	N;NOM;FEM;PL
licencia	licenčný	licencia	licenčný	N;FEM;SG	ADJ;INAN;NOM;MASC;SG
licencia	licencie	licencia	licencia	N;FEM;SG	N;NOM;FEM;PL
idiomas	jazyk	idioma	jazyk	N;MASC;PL	N;INAN;NOM;MASC;SG
idiomas	jazyka	idioma	jazyk	N;MASC;PL	N;INAN;GEN;MASC;SG
idiomas	jazyku	idioma	jazyk	N;MASC;PL	N;INAN;DAT;MASC;SG
directa	priama	directo	priama	ADJ;FEM;SG	N;NOM;FEM;SG
directa	priamo	directo	priamo	ADJ;FEM;SG	ADV
directa	direct	directo	direct	ADJ;FEM;SG	
continente	pevniny	continente	pevnina	N;MASC;SG	N;NOM;FEM;PL
corrientes	corrientes	corriente	corrientes	N;FEM;PL	N;INAN;NOM;MASC;SG
corrientes	tečie	corriente	ty	N;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN
presentado	podala	presentado	podať	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
palma	palm	palma	palm	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG
cielo	nebesá	cielo	byť	N;MASC;SG	N;NOM;NEUT;PL
cielo	sky	cielo	sky	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
cielo	nebesá	cielo	byť	N;MASC;SG	N;NOM;NEUT;PL
dinamarca	dánsko	dinamarco	dánsko	N;FEM;SG	ADV
dinamarca	dánska	dinamarco	dánsky	N;FEM;SG	ADJ;NOM;FEM;SG
dinamarca	dánskych	dinamarco	dánsky	N;FEM;SG	ADJ;GEN;MASC;PL
dinamarca	dánske	dinamarco	dánsky	N;FEM;SG	ADJ;NOM;NEUT;SG
dinamarca	dánska	dinamarco	dánsky	N;FEM;SG	ADJ;NOM;FEM;SG
dinamarca	dánsky	dinamarco	dánsky	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG
minnesota	minnesote	minnesota	minnesot	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
producir	produkujúce	producir	produkujúci	V;NFIN	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
pico	pico	pico	pico	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
conserva	konzervy	conservar	konzerva	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL
religiosa	náboženských	religioso	náboženský	ADJ;FEM;SG	ADJ;GEN;MASC;PL
religiosa	veriaci	religioso	veriaci	ADJ;FEM;SG	N;ANIM;NOM;MASC;PL
resolución	uznesenia	resolución	uznesenie	N;FEM;SG	N;NOM;NEUT;PL
violencia	násilia	violencia	násilie	N;FEM;SG	N;NOM;NEUT;PL
terminología	terminológie	terminología	terminológia	N;FEM;SG	N;NOM;FEM;PL
adaptación	adaptívne	adaptación	adaptívne	N;FEM;SG	ADJ;NOM;NEUT;SG
adaptación	prispôsobenia	adaptación	prispôsobenie	N;FEM;SG	N;NOM;NEUT;PL
adaptación	prispôsobiť	adaptación	prispôsobiť	N;FEM;SG	V;PFV;POS;NFIN
utilizada	používali	utilizado	používať	ADJ;FEM;SG;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
bob	bob	bob	bob	PROPN	PROPN;ANIM;NOM;MASC;SG
bob	boba	bob	boba	PROPN	N;ANIM;ACC;MASC;SG
individual	jednotlivo	individual	jednotlivo	ADJ;SG	ADV
individual	individuálne	individual	individuálne	ADJ;SG	ADV
individual	individuálne	individual	individuálne	ADJ;SG	ADV
individual	jednotlivec	individual	jednotlivec	ADJ;SG	N;ANIM;NOM;MASC;SG
individual	jednotlivca	individual	jednotlivec	ADJ;SG	N;ANIM;ACC;MASC;SG
individual	jednotlivých	individual	jednotlivý	ADJ;SG	ADJ;GEN;MASC;PL
once	eleven	once	eleven	NUM;PL	N;INAN;NOM;MASC;SG
once	jedenásť	once	jedenásť	NUM;PL	NUM;NOM;NEUT;SG
once	raz	once	raz	NUM;PL	ADV
once	jedenkrát	once	jedenkrát	NUM;PL	ADV
once	kedysi	once	kedysi	NUM;PL	ADV
descubiertos	objavila	descubierto	objaviť	ADJ;MASC;PL;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
descubiertos	objavili	descubierto	objaviť	ADJ;MASC;PL;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
descubiertos	objavené	descubierto	objavený	ADJ;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
descubiertos	objavil	descubierto	objaviť	ADJ;MASC;PL;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
consumo	spotreby	consumo	spotreby	N;MASC;SG	N;NOM;FEM;PL
compañero	partnerské	compañero	partnerský	N;MASC;SG	ADJ;NOM;NEUT;SG
compañero	spolubývajúci	compañero	spolubývajúci	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;ACT
amplio	širokú	amplio	široký	ADJ;MASC;SG	N;ACC;FEM;SG
amplio	širokú	amplio	široký	ADJ;MASC;SG	N;ACC;FEM;SG
alfredo	alfredo	alfredo	alfredo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
alfredo	alfred	alfredo	alfred	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
trabajando	pracovných	trabajar	pracovný	V;V.MSDR	ADJ;GEN;MASC;PL
trabajando	pracovná	trabajar	pracovný	V;V.MSDR	ADJ;NOM;FEM;SG
trabajando	práca	trabajar	práca	V;V.MSDR	N;NOM;FEM;SG
trabajando	pracovné	trabajar	pracovný	V;V.MSDR	ADJ;NOM;NEUT;SG
emilio	emile	emilio	emila	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
emilio	emil	emilio	emiť	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
emilio	emilio	emilio	emilio	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
kansas	kansas	kansa	kansas	N;FEM;PL	PROPN;ANIM;NOM;MASC;SG
kansas	kansase	kansa	kansas	N;FEM;PL	N;NOM;MASC;SG
blue	blue	blue	blue	N	PROPN;ANIM;NOM;MASC;SG
blue	modrý	blue	modrý	N	ADJ;ANIM;NOM;MASC;SG
blue	modré	blue	modrý	N	ADJ;NOM;NEUT;SG
blue	modrá	blue	modrý	N	ADJ;NOM;FEM;SG
secreto	tajný	secreto	tajný	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG
secreto	tajná	secreto	tajný	N;MASC;SG	ADJ;NOM;FEM;SG
secreto	tajné	secreto	tajný	N;MASC;SG	ADJ;NOM;NEUT;SG
secreto	tajnosti	secreto	tajnosť	N;MASC;SG	N;NOM;FEM;PL
secreto	tajomstva	secreto	tajomstvo	N;MASC;SG	N;NOM;NEUT;PL
colombiano	kolumbijskej	colombiano	kolumbijský	N;MASC;SG	ADJ;GEN;FEM;SG
colombiano	kolumbijská	colombiano	kolumbijský	N;MASC;SG	ADJ;NOM;FEM;SG
inferiores	nižší	inferior	nízky	ADJ;PL	ADJ;ANIM;NOM;CMPR;MASC;SG
peligro	nebezpečenstva	peligro	nebezpečenstvo	N;MASC;SG	N;NOM;NEUT;PL
peligro	ohrozený	peligro	ohrozený	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
peligro	ohrozená	peligro	ohrozený	N;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
peligro	ohrozených	peligro	ohrozený	N;MASC;SG	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
peligro	ohrozené	peligro	ohrozený	N;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
arroyo	brook	arroyo	brook	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
arroyo	creek	arroyo	creek	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
arroyo	arroyo	arroyo	arroyo	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
latino	latinsky	latino	latinsky	N;MASC;SG	ADV
latino	latinskej	latino	latinský	N;MASC;SG	ADJ;GEN;FEM;SG
latino	latinská	latino	latinský	N;MASC;SG	ADJ;NOM;FEM;SG
rama	rama	rama	rám	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG
rama	branch	rama	brana	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG
argentinos	argentínsky	argentino	argentínsky	N;MASC;PL	ADJ;ANIM;NOM;MASC;SG
argentinos	argentínska	argentino	argentínsky	N;MASC;PL	ADJ;NOM;FEM;SG
característica	charakteristická	característica	charakteristický	N;FEM;SG	ADJ;NOM;FEM;SG
raúl	raul	raúl	raul	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
mantenimiento	údržby	mantenimiento	údržey	N;MASC;SG	N;NOM;FEM;PL
morales	morálny	moral	morálny	ADJ;PL	ADJ;ANIM;NOM;MASC;SG
morales	morálnu	moral	morálny	ADJ;PL	ADJ;ACC;FEM;SG
morales	morálne	moral	morálne	ADJ;PL	ADJ;NOM;NEUT;SG
morales	morálka	moral	morálka	ADJ;PL	N;NOM;FEM;SG
morales	morálna	moral	morálny	ADJ;PL	ADJ;NOM;FEM;SG
morales	morales	moral	morales	ADJ;PL	N;ANIM;NOM;MASC;SG
estudiar	štúdium	estudiar	štúdium	V;NFIN	N;NOM;NEUT;SG
estudiar	štúdia	estudiar	štúdium	V;NFIN	N;NOM;NEUT;PL
estudiar	štúdium	estudiar	štúdium	V;NFIN	N;NOM;NEUT;SG
estudiar	študijné	estudiar	študijný	V;NFIN	ADJ;NOM;NEUT;SG
estudiar	štúdie	estudiar	štúdia	V;NFIN	N;NOM;NEUT;PL
comentario	komentovať	comentario	komentovať	N;MASC;SG	V;IPFV;POS;NFIN
comentario	pripomienky	comentario	pripomienka	N;MASC;SG	N;NOM;FEM;PL
comentario	komentáre	comentario	komentár	N;MASC;SG	N;INAN;NOM;MASC;PL
comentario	komentárov	comentario	komentár	N;MASC;SG	N;ANIM;GEN;MASC;PL
ramírez	ramírez	ramírez	ramírez	PROPN	N;NOM;FEM;SG
ramírez	ramirez	ramírez	ramirez	PROPN	PROPN;ANIM;NOM;MASC;SG
libres	voľné	libre	voľný	ADJ;PL	ADJ;NOM;NEUT;SG
libres	slobodný	libre	slobodný	ADJ;PL	ADJ;ANIM;NOM;MASC;SG
libres	volne	libre	volna	ADJ;PL	N;NOM;FEM;SG
libres	free	libre	free	ADJ;PL	
libres	voľný	libre	voľný	ADJ;PL	ADJ;ANIM;NOM;MASC;SG
llevado	prepravovaných	llevado	prepravovaný	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
llevado	niesli	llevado	niesť	ADJ;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
llevado	niesol	llevado	niesť	ADJ;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
planes	plánuje	plan	plánovať	N;MASC;PL	V;IPFV;IND;SG;3;POS;PRS;FIN
jackson	jackson	jackson	jackson	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
enemigos	nepriateľ	enemigo	nepriateľ	N;MASC;PL	N;ANIM;NOM;MASC;SG
enemigos	nepriateľa	enemigo	nepriateľ	N;MASC;PL	N;ANIM;ACC;MASC;SG
enemigos	nepriateľom	enemigo	nepriateľ	N;MASC;PL	N;ANIM;INS;MASC;SG
enemigos	nepriateľ	enemigo	nepriateľ	N;MASC;PL	N;ANIM;NOM;MASC;SG
enemigos	nepriateľom	enemigo	nepriateľ	N;MASC;PL	N;ANIM;INS;MASC;SG
fácil	ľahko	fácil	ľahko	ADJ;SG	ADV
fácil	easy	fácil	eas	ADJ;SG	N;INAN;NOM;MASC;SG
éxitos	zasiahne	éxito	zasiahnuť	N;MASC;PL	V;PFV;IND;SG;3;POS;PRS;FIN
éxitos	úspešné	éxito	úspešný	N;MASC;PL	ADJ;NOM;NEUT;SG
éxitos	úspešný	éxito	úspešný	N;MASC;PL	ADJ;ANIM;NOM;MASC;SG
éxitos	úspešná	éxito	úspešný	N;MASC;PL	ADJ;NOM;FEM;SG
éxitos	úspešnosť	éxito	úspešnosť	N;MASC;PL	N;NOM;FEM;SG
éxitos	úspech	éxito	úspech	N;MASC;PL	N;INAN;NOM;MASC;SG
artística	umeleckých	artístico	umelecký	ADJ;FEM;SG	ADJ;GEN;MASC;PL
victorias	vyhráva	victoria	vyhrávať	N;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN
victorias	vyhrá	victoria	vyhrať	N;FEM;PL	V;PFV;IND;SG;3;POS;PRS;FIN
puestos	pozície	puesto	pozícia	ADJ;MASC;PL;V.PTCP	N;NOM;FEM;PL
puestos	polohy	puesto	poloha	ADJ;MASC;PL;V.PTCP	N;NOM;FEM;PL
puestos	pozícií	puesto	pozícia	ADJ;MASC;PL;V.PTCP	N;GEN;FEM;PL
puestos	príspevky	puesto	príspevok	ADJ;MASC;PL;V.PTCP	N;INAN;NOM;MASC;PL
puestos	príspevkov	puesto	príspevok	ADJ;MASC;PL;V.PTCP	N;INAN;GEN;MASC;PL
puestos	stánky	puesto	stánok	ADJ;MASC;PL;V.PTCP	N;INAN;NOM;MASC;PL
científica	vedca	científico	vedca	ADJ;FEM;SG	N;ANIM;ACC;MASC;SG
científica	vedec	científico	vedec	ADJ;FEM;SG	N;ANIM;NOM;MASC;SG
guía	guide	guía	guísť	N;FEM;SG	
podrían	moze	poder	moz	V;COND;PL;3;FIN	
podrían	mohla	poder	môcť	V;COND;PL;3;FIN	V;IPFV;FEM;SG;POS;PST;V.PTCP
podrían	mohol	poder	môcť	V;COND;PL;3;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
podrían	mohli	poder	môcť	V;COND;PL;3;FIN	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
podrían	mohlo	poder	môcť	V;COND;PL;3;FIN	V;IPFV;NEUT;SG;POS;PST;V.PTCP
arturo	arturo	arturo	arturo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
superiores	nadriadený	superior	nadriadený	ADJ;PL	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
frase	vety	frase	veta	N;FEM;SG	N;NOM;FEM;PL
renta	prenajať	renta	prenajať	N;FEM;SG	V;IPFV;POS;NFIN
renta	nájomné	renta	nájomný	N;FEM;SG	ADJ;NOM;NEUT;SG
renta	príjmy	renta	príjmy	N;FEM;SG	N;INAN;NOM;MASC;PL
renta	výnosy	renta	výnos	N;FEM;SG	N;INAN;NOM;MASC;PL
negocios	obchodné	negocio	obchodný	N;MASC;PL	ADJ;NOM;NEUT;SG
negocios	podnikanie	negocio	podnikanie	N;MASC;PL	N;NOM;NEUT;SG
negocios	biznis	negocio	biznis	N;MASC;PL	N;INAN;NOM;MASC;SG
negocios	business	negocio	business	N;MASC;PL	N;INAN;NOM;MASC;SG
ben	bena	ben	bena	PROPN	N;ANIM;ACC;MASC;SG
ben	ben	ben	ben	PROPN	PROPN;ANIM;NOM;MASC;SG
excepción	výnimky	excepción	výnimka	N;FEM;SG	N;NOM;FEM;PL
gustavo	gustav	gustavo	gustaviť		PROPN;ANIM;NOM;MASC;SG
gustavo	gustavo	gustavo	gustavo		
gustavo	gustaf	gustavo	gustaf		PROPN;ANIM;NOM;MASC;SG
monumentos	poznávanie	monumento	poznávanie	N;MASC;PL	N;NOM;NEUT;SG
nace	nace	nacer	nace	V;IND;SG;3;PRS;FIN	
funcionamiento	operácie	funcionamiento	operácia	N;MASC;SG	N;NOM;FEM;PL
funcionamiento	fungujúce	funcionamiento	fungujúci	N;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
funcionamiento	prevádzkové	funcionamiento	prevádzkový	N;MASC;SG	ADJ;NOM;NEUT;SG
funcionamiento	prevádzková	funcionamiento	prevádzkový	N;MASC;SG	ADJ;NOM;FEM;SG
griega	grécka	griego	grécka	ADJ;FEM;SG	N;NOM;NEUT;SG
cita	vymenovaní	cita	vymenovanie	N;FEM;SG	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
cita	termin	cita	termin	N;FEM;SG	INTJ
cita	citujem	cita	citovať	N;FEM;SG	V;IPFV;IND;SG;1;POS;PRS;FIN
cita	citovať	cita	citovať	N;FEM;SG	V;IPFV;POS;NFIN
ciertos	isté	cierto	istý	PRO;MASC;PL	DET;NOM;NEUT;SG
ciertos	istí	cierto	istý	PRO;MASC;PL	DET;ANIM;NOM;MASC;PL
ciertos	určitých	cierto	určitý	PRO;MASC;PL	ADJ;GEN;MASC;PL
ciertos	určité	cierto	určitý	PRO;MASC;PL	ADJ;NOM;NEUT;SG
turquía	turecko	turquía	turecko	N;FEM;SG	ADV
turquía	turecká	turquía	turecký	N;FEM;SG	ADJ;NOM;FEM;SG
turquía	turecké	turquía	turecký	N;FEM;SG	ADJ;NOM;NEUT;SG
turquía	turecký	turquía	turecký	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG
turquía	tureckých	turquía	turecký	N;FEM;SG	ADJ;GEN;MASC;PL
triunfo	vyhrať	triunfo	vyhrať	N;MASC;SG	V;PFV;POS;NFIN
triunfo	trump	triunfo	trump	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
llegado	prišli	llegar	prísť	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
llegado	dorazili	llegar	doraziť	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
walter	waltera	walter	waltera	PROPN	N;ANIM;ACC;MASC;SG
walter	walter	walter	walter	PROPN	PROPN;ANIM;NOM;MASC;SG
young	mladé	young	mladý	PROPN	ADJ;NOM;NEUT;SG
young	mlada	young	mlada	PROPN	N;NOM;FEM;SG
young	mladí	young	mladý	PROPN	ADJ;ANIM;NOM;MASC;PL
young	young	young	young	PROPN	PROPN;ANIM;NOM;MASC;SG
young	mladá	young	mladý	PROPN	ADJ;NOM;FEM;SG
cristianos	kresťanský	cristiano	kresťanský	N;MASC;PL	ADJ;ANIM;NOM;MASC;SG
cristianos	christian	cristiano	christian	N;MASC;PL	N;ANIM;NOM;MASC;SG
cristianos	kresťanských	cristiano	kresťanský	N;MASC;PL	ADJ;GEN;MASC;PL
cristianos	kresťanské	cristiano	kresťanský	N;MASC;PL	ADJ;NOM;NEUT;SG
cristianos	kresťan	cristiano	kresťan	N;MASC;PL	N;ANIM;NOM;MASC;SG
cristianos	kresťanská	cristiano	kresťanský	N;MASC;PL	ADJ;NOM;FEM;SG
gutiérrez	gutierrez	gutiérrez	gutierrez	N;SG	N;NOM;FEM;PL
descubierto	objavili	descubrir	objaviť	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
descubierto	objavené	descubrir	objavený	V;MASC;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
descubierto	nekryté	descubrir	krytý	V;MASC;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
cáncer	rak	cáncer	rak	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
delantero	dopredu	delantero	dopredu	N;MASC;SG	ADV
delantero	vpred	delantero	vpred	N;MASC;SG	ADV
delantero	predné	delantero	predný	N;MASC;SG	ADJ;NOM;NEUT;SG
delantero	predný	delantero	predný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG
delantero	predná	delantero	predný	N;MASC;SG	ADJ;NOM;FEM;SG
indiana	indiana	indiano	indian	ADJ;FEM;SG	N;ANIM;NOM;MASC;SG
trabaja	diela	trabajar	dielo	V;IND;SG;3;PRS;FIN	N;NOM;NEUT;PL
trabaja	diel	trabajar	dielo	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG
min	min	min	min		
caballeros	gentleman	caballero	gentleman	N;MASC;PL	N;ANIM;NOM;MASC;SG
minas	minas	mina	minas	N;FEM;PL	PROPN;ANIM;NOM;MASC;SG
originales	originálny	original	originálny	ADJ;PL	ADJ;INAN;NOM;MASC;SG
originales	pôvodný	original	pôvodný	ADJ;PL	ADJ;INAN;NOM;MASC;SG
originales	original	original	originať	ADJ;PL	N;INAN;NOM;MASC;SG
originales	originálne	original	originálne	ADJ;PL	ADJ;NOM;NEUT;SG
originales	originál	original	originál	ADJ;PL	N;INAN;NOM;MASC;SG
originales	pôvodné	original	pôvodný	ADJ;PL	ADJ;NOM;NEUT;SG
originales	originály	original	originál	ADJ;PL	N;INAN;NOM;MASC;PL
nuclear	hlavica	nuclear	hlavica	ADJ;SG	N;NOM;FEM;SG
escritos	písomné	escrito	písomný	N;MASC;PL	ADJ;NOM;NEUT;SG
escritos	napísané	escrito	napísaný	N;MASC;PL	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
escritos	písomná	escrito	písomný	N;MASC;PL	ADJ;NOM;FEM;SG
escritos	napísal	escrito	napísať	N;MASC;PL	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
escritos	napísali	escrito	napísať	N;MASC;PL	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
viento	vetry	viento	vetry	N;MASC;SG	N;INAN;NOM;MASC;PL
viento	veterné	viento	veterný	N;MASC;SG	ADJ;NOM;NEUT;SG
viento	veterná	viento	veterný	N;MASC;SG	ADJ;NOM;FEM;SG
americana	američan	americana	američan	ADJ;FEM;SG	N;ANIM;NOM;MASC;SG
americana	american	americana	american	ADJ;FEM;SG	N;NOM;FEM;SG
americana	americana	americana	american	ADJ;FEM;SG	N;NOM;FEM;SG
group	group	group	group	N	
rusa	rusky	ruso	rusky	ADJ;FEM;SG	ADV
rusa	rus	ruso	rus	ADJ;FEM;SG	PROPN;ANIM;NOM;MASC;SG
salas	salas	sala	salas	N;FEM;PL	PROPN;ANIM;NOM;MASC;SG
liberación	prepustiť	liberación	prepustiť	N;FEM;SG	V;PFV;POS;NFIN
liberación	uvoľniť	liberación	uvoľniť	N;FEM;SG	V;PFV;POS;NFIN
pez	ryby	pez	ryba	N;MASC;SG	N;NOM;FEM;PL
pez	fish	pez	fish	N;MASC;SG	PROPN;ANIM;VOC;MASC;SG
pez	rybky	pez	rybka	N;MASC;SG	N;NOM;FEM;PL
quería	chcelo	querer	chcieť	V;IND;SG;3;IPFV;FIN	V;IPFV;NEUT;SG;POS;PST;V.PTCP
quería	chcela	querer	chcieť	V;IND;SG;3;IPFV;FIN	V;IPFV;FEM;SG;POS;PST;V.PTCP
quería	chcel	querer	chcieť	V;IND;SG;3;IPFV;FIN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
quería	hľadaný	querer	hľadaný	V;IND;SG;3;IPFV;FIN	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
momentos	moments	momento	moment	N;MASC;PL	PROPN;ANIM;VOC;MASC;SG
fifa	fifa	fifa	fif	N;FEM;SG	
air	air	air	air	N	PROPN;ANIM;NOM;MASC;SG
georgia	gruzínska	georgia	gruzínsky	ADJ;FEM;SG	N;NOM;FEM;SG
georgia	georgia	georgia	georgia	ADJ;FEM;SG	PROPN;NOM;FEM;SG
georgia	gruzínsko	georgia	gruzínsko	ADJ;FEM;SG	N;NOM;NEUT;SG
hielo	lad	hielo	lad	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
hielo	ľadový	hielo	ľadový	N;MASC;SG	ADJ;INAN;NOM;MASC;SG
hielo	ľadové	hielo	ľadový	N;MASC;SG	ADJ;NOM;NEUT;SG
steve	steve	steve	steve	PROPN	PROPN;ANIM;NOM;MASC;SG
significado	význam	significado	význam	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG
significado	zmysle	significado	zmysel	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG
significado	zmysel	significado	zmysel	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG
significado	význam	significado	význam	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;MASC;SG
significado	významnosť	significado	významnosť	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG
significado	dôležitosť	significado	dôležitosť	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG
cinturón	pásy	cinturón	pása	N;MASC;SG	N;INAN;NOM;MASC;PL
cinturón	opasky	cinturón	opaska	N;MASC;SG	N;NOM;FEM;PL
judicial	súdne	judicial	súdne	ADJ;SG	N;NOM;NEUT;SG
crítico	kontrolór	crítico	kontrolór	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
crítico	kritik	crítico	kritik	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
sirvió	slúžili	servir	slúžiť	V;IND;SG;3;PST;FIN	V;IPFV;MASC;PL;POS;PST;V.PTCP
interpretado	vykresľuje	interpretado	vykresľovať	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN
interpretado	vykladať	interpretado	vykladať	ADJ;MASC;SG;V.PTCP	V;IPFV;POS;NFIN
mis	mis	mi	mis	DET;PL;1	
motores	motorom	motor	motor	N;MASC;PL	N;INAN;INS;MASC;SG
motores	motora	motor	motor	N;MASC;PL	N;INAN;GEN;MASC;SG
motores	motor	motor	motor	N;MASC;PL	N;INAN;NOM;MASC;SG
motores	motors	motor	motors	N;MASC;PL	N;INAN;NOM;MASC;SG
posibles	možná	posible	možný	ADJ;PL	ADJ;NOM;FEM;SG
posibles	možné	posible	možný	ADJ;PL	ADJ;NOM;NEUT;SG
posibles	možný	posible	možný	ADJ;PL	ADJ;ANIM;NOM;MASC;SG
posibles	mozne	posible	mozne	ADJ;PL	
pilotos	vodičom	piloto	vodič	N;PL	N;ANIM;INS;MASC;SG
mike	mike	mike	mika	PROPN	PROPN;ANIM;NOM;MASC;SG
mike	mika	mike	mika	PROPN	PROPN;ANIM;NOM;MASC;SG
foto	obrazok	foto	obrazok	N;FEM;SG	INTJ
foto	photo	foto	photo	N;FEM;SG	
wilson	wilson	wilson	wilson	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
británicos	britská	británico	britský	N;MASC;PL	ADJ;NOM;FEM;SG
británicos	britský	británico	britský	N;MASC;PL	ADJ;ANIM;NOM;MASC;SG
británicos	british	británico	britis	N;MASC;PL	N;NOM;FEM;SG
británicos	britské	británico	britský	N;MASC;PL	ADJ;NOM;NEUT;SG
joe	joe	joe	joe	PROPN	PROPN;ANIM;NOM;MASC;SG
sueño	spi	sueño	spať	N;MASC;SG	INTJ
sueño	spat	sueño	spat	N;MASC;SG	INTJ
sueño	spať	sueño	spať	N;MASC;SG	V;IPFV;POS;NFIN
sueño	snívať	sueño	snívať	N;MASC;SG	V;IPFV;POS;NFIN
sueño	dream	sueño	dream	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
guinea	guiney	guinea	guiney	N;FEM;SG	N;NOM;FEM;PL
informe	hlásiť	informe	hlásiť	N;MASC;SG	V;IPFV;POS;NFIN
informe	nahlásiť	informe	nahlásiť	N;MASC;SG	V;PFV;POS;NFIN
treinta	tridsať	treinta	tridsať	NUM;PL	NUM;NOM;NEUT;SG
treinta	thirty	treinta	thirta	NUM;PL	INTJ
cercano	nablízku	cercano	nablízka	ADJ;MASC;SG	N;NOM;FEM;SG
cercano	neďaleko	cercano	neďaleko	ADJ;MASC;SG	ADV
cercano	blízke	cercano	blízky	ADJ;MASC;SG	ADJ;NOM;NEUT;PL
tráfico	dopravné	tráfico	dopravný	N;MASC;SG	ADJ;NOM;NEUT;SG
