die	os	die	o	DET;DEF	PRO;ACC;MASC;PL;3
voorgestelde	sugeridos	voorstel	sugerir	ADJ;NOM	V;MASC;PL;V.PTCP
straling	radiações	straling	radiação	N;SG	N;FEM;PL
graan	cereais	graan	cereal	N;SG	N;MASC;PL
graan	grãos	graan	grão	N;SG	N;MASC;PL
graan	cereais	graan	cereal	N;SG	N;MASC;PL
jimmy	jimmy	jimmy	jimmy		N;MASC;SG
lenin	lenin	lenin	lenin	V;PRS	PROPN;MASC;SG
lenin	lenine	lenin	lenine	V;PRS	N;MASC;SG
vyftien	fifteen	vyftien	fifteen	NUM	N;MASC;SG
sri	sri	sri	sri	PROPN;SG	N;MASC;SG
franz	franz	franz	franz		N;MASC;SG
vorentoe	forward	vorentoe	forward	V;PRS	N;MASC;SG
vorentoe	avante	vorentoe	avante	V;PRS	N;MASC;SG
vorentoe	avante	vorentoe	avante	V;PRS	N;MASC;SG
boston	boston	boston	boston		N;MASC;SG
verteenwoordiger	representativo	verteenwoordiger	representativo	N;SG	ADJ;MASC;SG
verteenwoordiger	representativa	verteenwoordiger	representativa	N;SG	ADJ;FEM;SG
koreaanse	coreana	koreaans	coreana	ADJ;NOM	N;FEM;SG
koreaanse	coreano	koreaans	coreano	ADJ;NOM	N;MASC;SG
koreaanse	coreanos	koreaans	coreano	ADJ;NOM	N;MASC;PL
liter	litros	liter	litro	N;SG	N;MASC;PL
liter	litros	liter	litro	N;SG	N;MASC;PL
verbrand	queimaduras	verbrand	queimadura		N;FEM;PL
verbrand	burns	verbrand	burm		N;MASC;SG
verbrand	queima	verbrand	queima		N;FEM;SG
gereed	pronto	gereed	pronto		ADJ;MASC;SG
gereed	preparados	gereed	preparar		V;MASC;PL;V.PTCP
gereed	pronta	gereed	pronto		ADJ;FEM;SG
gereed	prontos	gereed	pronto		ADJ;MASC;PL
gereed	preparado	gereed	preparar		V;MASC;SG;V.PTCP
naval	naval	naval	naval		N;MASC;SG
sink	sumidouros	sink	sumidouro	V;PRS	N;MASC;PL
sink	zinco	sink	zinco	V;PRS	N;MASC;SG
vrystelling	solte	vrystelling	soltar	N;SG	V;SBJV;SG;3;PRS;FIN
veronderstel	pretensamente	veronderstel	pretensamente	V;PRS	ADV
veronderstel	supostamente	veronderstel	supostamente	V;PRS	ADV
veronderstel	supunha	veronderstel	supunho	V;PRS	V;IND;SG;3;IPFV;FIN
veronderstel	suposto	veronderstel	suposto	V;PRS	N;MASC;SG
veronderstel	suposta	veronderstel	suposto	V;PRS	N;FEM;SG
saamgestelde	composto	saamstel	compor	ADJ;NOM	V;MASC;SG;V.PTCP
saamgestelde	compósitos	saamstel	compósito	ADJ;NOM	N;MASC;PL
saamgestelde	composto	saamstel	compor	ADJ;NOM	V;MASC;SG;V.PTCP
saamgestelde	compostos	saamstel	compor	ADJ;NOM	V;MASC;PL;V.PTCP
daagliks	semanal	daagliks	semanal	N;PL	ADJ;MASC;SG
daagliks	semanalmente	daagliks	semanalmente	N;PL	ADV
edmund	edmundo	edmund	edmundo	PROPN;SG	N;MASC;SG
edmund	edmund	edmund	edmund	PROPN;SG	N;MASC;SG
pels	pelagem	pels	pelagem	N;PL	N;FEM;SG
pels	pêlo	pels	pêlo	N;PL	N;MASC;SG
oslo	oslo	oslo	oslo	PROPN;SG	N;MASC;SG
klink	sons	klink	som	V;PRS	N;MASC;PL
bitter	amarga	bitter	amarga	N;SG	ADJ;FEM;SG
bitter	amargos	bitter	amargo	N;SG	ADJ;MASC;PL
bitter	amargas	bitter	amarga	N;SG	N;FEM;PL
numberofusers	numberofusers	numberofuser	numberofaser	N;PL	N;MASC;SG
numberofadmins	numberofadmins	numberofadmins	numberofadmin		N;MASC;PL
numberofactiveusers	numberofactiveusers	numberofactiveuser	numberofactiveuser	N;PL	N;MASC;SG
activeusers	activeusers	activeuser	activeuser	N;PL	N;MASC;SG
numberofedits	numberofedits	numberofedits	numberofedits		N;MASC;PL
zürich	zurique	zürich	zurique	PROPN;SG	N;MASC;SG
numberofpages	numberofpages	numberofpage	numberofpage		N;MASC;PL
plattelandse	rústica	plattelands	rústico	ADJ;NOM	N;FEM;SG
intellektuele	intelectuais	intellektueel	intelectual	ADJ;NOM	N;MASC;PL
bos	bos	bos	bo	V;PRS	N;MASC;SG
bos	floresta	bos	floresta	V;PRS	N;FEM;SG
bos	bosque	bos	bosque	V;PRS	N;MASC;SG
bos	florestas	bos	floresta	V;PRS	N;FEM;PL
bos	forest	bos	forest	V;PRS	N;MASC;SG
grafiese	gráfico	grafies	gráfico	ADJ;NOM	N;MASC;SG
grafiese	grafo	grafies	grafo	ADJ;NOM	N;MASC;SG
vermaak	entretenimento	vermaak	entretenimento	V;PRS	N;MASC;SG
vermaak	entertainment	vermaak	entertainment	V;PRS	N;MASC;SG
maleisië	malásia	maleisië	malásia	PROPN;SG	N;FEM;SG
koos	koos	koos	koos		N;MASC;PL
permanent	permanente	permanent	permanente		ADJ;MASC;SG
permanent	permanentes	permanent	permanente		ADJ;MASC;PL
permanent	permanentemente	permanent	permanentemente		ADV
gesonde	sãos	gesond	são	ADJ;NOM	N;MASC;PL
adams	adams	adams	adar		N;MASC;SG
buenos	buenos	buenos	bueno		N;MASC;PL
holstein	holstein	holstein	holstein		N;MASC;SG
kwalifiseer	elegíveis	kwalifiseer	elegível	V;PRS	ADJ;MASC;PL
kwalifiseer	elegível	kwalifiseer	elegível	V;PRS	ADJ;MASC;SG
río	beni	río	beni	PROPN;SG	PROPN;MASC;SG
río	río	río	río	PROPN;SG	N;MASC;SG
río	madalena	río	madalena	PROPN;SG	N;FEM;SG
río	magdalena	río	magdalena	PROPN;SG	N;FEM;SG
suiker	açúcares	suiker	açúcar	N;SG	N;MASC;PL
suiker	sugar	suiker	sugar	N;SG	V;NFIN
kriteria	critério	kriterium	critério	N;PL	N;MASC;SG
suur	ácidos	suur	ácido	N;SG	N;MASC;PL
ontario	ontário	ontario	ontário		N;MASC;SG
persoonlik	personal	persoonlik	personal	ADV	N;MASC;SG
persoonlik	pessoal	persoonlik	pessoal	ADV	N;MASC;SG
persoonlik	pessoais	persoonlik	pessoal	ADV	ADJ;MASC;PL
queenstown	queenstown	queenstown	queenstown		N;MASC;SG
vrug	frutos	vrug	fruto	N;SG	N;MASC;PL
vrug	frutas	vrug	fruta	N;SG	N;FEM;PL
kepler	kepler	kepler	kepler		N;MASC;SG
raymond	raymond	raymond	raymond		N;MASC;SG
raymond	raimundo	raymond	raimundo		N;MASC;SG
mediterreense	mediterrânica	mediterreens	mediterrânica	ADJ;NOM	N;FEM;SG
moi	moi	moi	moi		N;MASC;SG
turke	turcos	turk	turco	ADJ;NOM	N;MASC;PL
turke	turcas	turk	turco	ADJ;NOM	N;FEM;PL
winters	invernos	winters	inverno	N;SG	N;MASC;PL
java	java	java	java		N;MASC;SG
regnum	regnum	regnum	regnum		N;MASC;SG
vooraf	pre	vooraf	pre		N;MASC;SG
vooraf	pré	vooraf	pré		N;MASC;SG
herfs	autumn	herfs	autumn	V;PRS	N;MASC;SG
herfs	outono	herfs	outono	V;PRS	N;MASC;SG
herfs	fall	herfs	fall	V;PRS	N;MASC;SG
herfs	outono	herfs	outono	V;PRS	N;MASC;SG
herfs	queda	herfs	queda	V;PRS	N;FEM;SG
nova	nova	nova	novo		ADJ;FEM;SG
waal	waal	waal	waal		N;MASC;SG
stil	silêncio	stil	silêncio	V;PRS	N;MASC;SG
stil	silencioso	stil	silencioso	V;PRS	ADJ;MASC;SG
stil	silent	stil	silent	V;PRS	N;MASC;SG
selfmoord	suicide	selfmoord	suicide	V;PRS	N;MASC;SG
selfmoord	suicídio	selfmoord	suicídio	V;PRS	N;MASC;SG
michail	mikhail	michail	mikhail	PROPN;SG	N;MASC;SG
kopenhagen	copenhague	kopenhagen	copenhagar		N;FEM;SG
kopenhagen	copenhagen	kopenhagen	copenhagen		N;MASC;SG
kopenhagen	copenhaga	kopenhagen	copenhago		N;FEM;SG
beijing	beijing	beijing	beijing	PROPN;SG	N;MASC;SG
beijing	pequim	beijing	pequim	PROPN;SG	N;MASC;SG
melk	leite	melk	leite		N;MASC;SG
werd	valendo	werd	valer		V;V.MSDR
werd	worth	werd	worth		N;MASC;SG
nuttig	utilidade	nuttig	utilidade	V;PRS	N;FEM;SG
nuttig	útil	nuttig	útil	V;PRS	ADJ;MASC;SG
nuttig	úteis	nuttig	útil	V;PRS	N;MASC;PL
nuttig	útil	nuttig	útil	V;PRS	ADJ;MASC;SG
nuttig	úteis	nuttig	útil	V;PRS	N;MASC;PL
madagaskar	madagáscar	madagaskar	madagáscar	PROPN;SG	N;MASC;SG
madagaskar	madagascar	madagaskar	madagascar	PROPN;SG	N;MASC;SG
xvi	xvi	xvi	xvi		N;MASC;SG
britannica	britannica	britannica	britannico		N;FEM;SG
ordo	ordo	ordo	ordo		N;MASC;SG
bedford	bedford	bedford	bedford		N;MASC;SG
konvensie	convenção	konvensie	convenção		N;FEM;SG
konvensie	convenções	konvensie	convenção		N;FEM;PL
madrid	madrid	madrid	madrid		N;MASC;SG
madrid	madri	madrid	madri		N;MASC;SG
mercedes	mercedes	mercede	mercede		N;MASC;SG
toeneem	rising	toeneem	rising	V;PRS	N;MASC;SG
illinois	illinois	illinois	illinol	PROPN;SG	N;MASC;SG
reise	viaja	reis	viajar	N;PL	V;IND;SG;3;PRS;FIN
müller	müller	müller	müller		N;MASC;SG
bretagne	bretagne	bretag	bretagne	N;PL	N;MASC;SG
sterrekunde	astronomia	sterrekund	astronomia		N;FEM;SG
marokko	marrocos	marokko	marroco	PROPN;SG	N;MASC;SG
kritici	crítico	kritici	crítico	N;PL	N;MASC;SG
kritici	critico	kritici	critico	N;PL	N;MASC;SG
kritici	crítica	kritici	crítico	N;PL	N;FEM;SG
atoom	átomo	atoom	átomo	N;PL	N;MASC;SG
atoom	atom	atoom	atom	N;PL	N;MASC;SG
paulo	paulo	paulo	paulo	PROPN;SG	N;MASC;SG
beswaar	protesto	beswaar	protesto		N;MASC;SG
beswaar	objeção	beswaar	objeção		N;FEM;SG
beswaar	objecção	beswaar	objecção		N;FEM;SG
beswaar	objecções	beswaar	objecção		N;FEM;PL
bas	baixo	bas	baixo	N;SG	ADV
gesoek	queria	gesoek	querer	V;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
pedro	pedro	pedro	pedro		N;MASC;SG
herman	herman	herman	herman		N;MASC;SG
hurricanes	furacões	hurricane	furacão		N;FEM;PL
roger	rogério	roger	rogério		N;MASC;SG
roger	roger	roger	roger		N;MASC;SG
kompakte	compactos	kompak	compacto	N;SG	N;MASC;PL
kompakte	compacta	kompak	compacto	N;SG	ADJ;FEM;SG
worden	worden	worden	worden	V;PRS	N;MASC;SG
sleeswyk	schleswig	sleeswyk	schleswig	N;PL	N;MASC;SG
bonaparte	bonaparte	bonaparte	bonaparte	ADJ;NOM	N;MASC;SG
brisbane	brisbane	brisbaan	brisbane	PROPN;SG	N;MASC;SG
ope	abre	ope	abrir	N;SG	V;IND;SG;3;PRS;FIN
ope	aberto	ope	abrir	N;SG	V;MASC;SG;V.PTCP
ope	abra	ope	abrir	N;SG	V;SBJV;SG;3;PRS;FIN
ope	abrir	ope	abrir	N;SG	V;NFIN
ope	aberta	ope	abrir	N;SG	V;FEM;SG;V.PTCP
statistieke	estatística	statistiek	estatístico	N;PL	N;FEM;SG
statistieke	estatística	statistiek	estatístico	N;PL	N;FEM;SG
location	localização	location	localização		N;FEM;SG
samoa	samoa	samoa	samoa	PROPN;SG	N;MASC;SG
neer	down	neer	down	V;PRS	N;MASC;SG
philadelphia	filadélfia	philadelphia	filadélfia		N;FEM;SG
philadelphia	philadelphia	philadelphia	philadelphia		N;MASC;SG
ray	raia	ray	raia		N;FEM;SG
ray	ray	ray	ray		N;MASC;SG
aanduiding	indicando	aanduiding	indicar	N;SG	V;V.MSDR
vat	take	vat	take	V;PRS	N;MASC;SG
vat	barril	vat	barril	V;PRS	N;MASC;SG
carolina	carolina	carolina	carolina	PROPN;SG	N;FEM;SG
skets	desenho	skets	desenho	V;PRS	N;MASC;SG
nóg	nem	nóg	nem		CONJ
alan	alan	alan	alan		N;MASC;SG
siviele	civil	siviel	civil		N;MASC;SG
siviele	civis	siviel	civil		N;MASC;PL
cecil	cecil	cecil	cecil	PROPN;SG	N;MASC;SG
strale	raios	straal	raio		N;MASC;PL
jason	jason	jason	jason		N;MASC;SG
regstreekse	viva	regstreeks	vivo	N;PL	N;FEM;SG
regstreekse	live	regstreeks	live	N;PL	N;MASC;SG
regstreekse	viver	regstreeks	viver	N;PL	V;NFIN
sam	sam	sam	sam	PROPN;SG	N;MASC;SG
seks	sex	seks	sexta-feira	PRO;NOM;SG;2	N;MASC;SG
seks	sexo	seks	sexo	PRO;NOM;SG;2	N;MASC;SG
geweet	sabia	weet	saber	V;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
geweet	conhecia	weet	conhecer	V;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
geweet	sabiam	weet	saber	V;PST;V.PTCP	V;IND;PL;3;IPFV;FIN
geweet	consciente	weet	consciente	V;PST;V.PTCP	ADJ;MASC;SG
geweet	cientes	weet	ciente	V;PST;V.PTCP	ADJ;MASC;PL
geweet	ciente	weet	ciente	V;PST;V.PTCP	ADV
geweet	conscientes	weet	consciente	V;PST;V.PTCP	ADJ;MASC;PL
skaak	xadrez	skaak	xadrez	V;PRS	N;MASC;SG
skaak	chess	skaak	ches	V;PRS	N;MASC;SG
christen	christian	christen	christian		N;MASC;SG
christen	cristã	christen	cristã		N;FEM;SG
christen	cristiano	christen	cristiano		N;MASC;SG
christen	cristão	christen	cristão		N;MASC;SG
christen	cristãos	christen	cristão		N;MASC;PL
oorsake	causa	oorsaak	causa	N;PL	N;FEM;SG
meubels	mobiliário	meubel	mobiliário	N;PL	N;MASC;SG
thames	tamisa	thame	tamisa		N;MASC;SG
baker	baker	baker	baker		N;MASC;SG
baker	padeiro	baker	padeiro		N;MASC;SG
laai	carga	laai	carga	V;PRS	N;FEM;SG
laai	gaveta	laai	gaveta	V;PRS	N;FEM;SG
laai	tabuleiro	laai	tabuleiro	V;PRS	N;MASC;SG
laai	bandeja	laai	bandeja	V;PRS	N;FEM;SG
finansies	finanças	finansies	finanças	N;SG	N;FEM;PL
anale	anal	anaal	anal	ADJ;NOM	N;FEM;SG
anale	anais	anaal	anal	ADJ;NOM	N;MASC;PL
barry	barry	barry	barry		N;MASC;SG
barry	fada	barry	fada		N;FEM;SG
elliot	elliott	elliot	elliott	PROPN;SG	N;MASC;SG
elliot	elliot	elliot	elliot	PROPN;SG	N;MASC;SG
div	div	div	div		N;MASC;SG
argentynse	argentina	argentyns	argentino	ADJ;NOM	N;FEM;SG
argentynse	argentino	argentyns	argentino	ADJ;NOM	N;MASC;SG
argentynse	argentinos	argentyns	argentino	ADJ;NOM	N;MASC;PL
brein	miolos	brein	miolo	N;SG	N;MASC;PL
pdf	pdf	pdf	pdf		N;MASC;SG
verbod	proibições	verbod	proibição		N;FEM;PL
verbod	interdição	verbod	interdição		N;FEM;SG
verbod	proibição	verbod	proibição		N;FEM;SG
regent	regente	regent	regente		N;MASC;SG
meg	meg	meg	meg		N;FEM;SG
sosiaal	sociais	sosiaal	social	ADV	ADJ;MASC;PL
sosiaal	social	sosiaal	social	ADV	ADJ;MASC;SG
davis	davis	davis	davi		N;MASC;SG
veertien	fourteen	veertien	fourteen	NUM	N;MASC;SG
bethlehem	belém	bethlehem	belém	ADV	N;MASC;SG
stapel	pilha	stapel	pilha		N;FEM;SG
stapel	stack	stapel	stack		N;MASC;SG
stapel	empilhar	stapel	empilhar		V;NFIN
colombia	colômbia	colombia	colômbia	PROPN;SG	N;FEM;SG
colombia	colombia	colombia	colombia	PROPN;SG	N;FEM;SG
kritiese	críticas	krities	crítica	ADJ;NOM	N;FEM;PL
kritiese	crítico	krities	crítico	ADJ;NOM	N;MASC;SG
kritiese	critica	krities	criticar	ADJ;NOM	V;IND;SG;3;PRS;FIN
kritiese	críticos	krities	crítico	ADJ;NOM	N;MASC;PL
kritiese	crítica	krities	crítico	ADJ;NOM	N;FEM;SG
dramatiese	dramática	dramaties	dramático	ADJ;NOM	N;FEM;SG
coates	coates	coates	coate		N;MASC;SG
series	series	series	ser		N;MASC;PL
series	série	series	série		N;FEM;SG
series	séries	series	série		N;FEM;PL
euro	euros	euro	euro	N;SG	N;MASC;PL
diesel	diesel	diesel	diesel		N;MASC;SG
diesel	gasóleo	diesel	gasóleo		N;MASC;SG
drank	beber	drank	beber	N;SG	V;NFIN
drank	beba	drank	bebar	N;SG	V;SBJV;SG;3;PRS;FIN
allen	allen	allen	allen		N;MASC;SG
stirling	stirling	stirling	stirling		N;MASC;SG
teoretiese	teórica	teoreties	teórico	ADJ;NOM	N;FEM;SG
teoretiese	teórico	teoreties	teórico	ADJ;NOM	N;MASC;SG
teoretiese	teóricos	teoreties	teórico	ADJ;NOM	N;MASC;PL
teoretiese	teóricas	teoreties	teórico	ADJ;NOM	N;FEM;PL
strome	alimenta	strome	alimentar		V;IND;SG;3;PRS;FIN
strome	feeds	strome	feed		N;MASC;PL
strome	riachos	strome	riacho		N;MASC;PL
strome	fluxos	strome	fluxo		N;MASC;PL
massachusetts	massachusetts	massachusetts	massachusetts	PROPN;SG	N;MASC;PL
broek	tecidos	broek	tecido	N;SG	N;MASC;PL
broek	calças	broek	calça	N;SG	N;FEM;PL
way	maneira	way	maneira		N;FEM;SG
way	way	way	way		N;MASC;SG
gereedskap	ferramentas	gereedskap	ferramenta	N;SG	N;FEM;PL
lief	ama	lief	amar	ADV	V;IND;SG;3;PRS;FIN
lief	amores	lief	amor	ADV	N;MASC;PL
hms	hms	hms	hms		N;MASC;SG
cook	cook	cook	cook	PROPN;SG	N;MASC;SG
cook	cozinhar	cook	cozinhar	PROPN;SG	V;NFIN
cook	cozinheiro	cook	cozinheiro	PROPN;SG	N;MASC;SG
droogte	secas	droogte	seca	N;SG	N;FEM;PL
marcus	marcus	marcus	marcus		N;MASC;SG
dawid	dawid	dawid	dawid		N;MASC;SG
dawid	davi	dawid	daver		N;MASC;SG
dawid	david	dawid	david		PROPN;MASC;SG
bruto	bruta	bruto	bruto	ADJ;NOM	N;FEM;SG
bruto	gross	bruto	gross	ADJ;NOM	N;MASC;SG
bruto	brutos	bruto	bruto	ADJ;NOM	N;MASC;PL
bruto	bruto	bruto	bruto	ADJ;NOM	N;MASC;SG
geliefde	amei	gelief	amei	ADJ;NOM	V;IND;SG;1;PST;FIN
geliefde	amava	gelief	amavar	ADJ;NOM	V;IND;SG;3;IPFV;FIN
geliefde	amado	gelief	amado	ADJ;NOM	N;MASC;SG
geliefde	amada	gelief	amada	ADJ;NOM	N;FEM;SG
geliefde	amados	gelief	amado	ADJ;NOM	V;MASC;PL;V.PTCP
geliefde	amadas	gelief	amada	ADJ;NOM	V;FEM;PL;V.PTCP
tokio	tokyo	tokio	tokyo		N;MASC;SG
tokio	tóquio	tokio	tóquio		N;MASC;SG
gay	gayo	gay	gayo		N;MASC;SG
gay	gays	gay	gay		N;MASC;PL
gay	gay	gay	gay		N;MASC;SG
gay	homossexual	gay	homossexual		ADJ;MASC;SG
gegewens	material	gewewens	material	N;PL	N;MASC;SG
beplande	planeado	beplan	planear	N;PL	V;MASC;SG;V.PTCP
beplande	planejou	beplan	planejar	N;PL	V;IND;SG;3;PST;FIN
beplande	planejado	beplan	planejar	N;PL	V;MASC;SG;V.PTCP
beplande	planejada	beplan	planejar	N;PL	V;FEM;SG;V.PTCP
beplande	planeada	beplan	planear	N;PL	V;FEM;SG;V.PTCP
christopher	cristóvão	christopher	cristóvão		N;MASC;SG
christopher	christopher	christopher	christopher		N;MASC;SG
tahiti	taiti	tahiti	taiti		N;MASC;SG
felix	felix	felix	felix		N;MASC;SG
felix	félix	felix	félix		N;MASC;SG
montgomery	montgomery	montgomery	montgomery		N;MASC;SG
klop	beat	klop	beat	V;PRS	N;MASC;SG
klop	knock	klop	knock	V;PRS	N;MASC;SG
bang	medo	bang	medo	V;PRS	N;MASC;SG
bang	medo	bang	medo	V;PRS	N;MASC;SG
tafel	tabela	tafel	tabela		N;FEM;SG
tafel	mesa	tafel	mesa		N;FEM;SG
tafel	quadro	tafel	quadro		N;MASC;SG
gerard	gérard	rard	gérard	V;PRS	N;MASC;SG
gerard	gerard	rard	gerard	V;PRS	N;MASC;SG
onze	onze	onze	onze		NUM
bush	mato	bush	mato	PROPN;SG	N;MASC;SG
bush	bush	bush	bush	PROPN;SG	PROPN;MASC;SG
bush	arbusto	bush	arbusto	PROPN;SG	N;MASC;SG
pyn	dores	pyn	dor	N;SG	N;FEM;PL
millennium	milênio	millennium	milênio	PROPN;SG	N;MASC;SG
millennium	millennium	millennium	millennium	PROPN;SG	N;MASC;SG
millennium	milénio	millennium	milénio	PROPN;SG	N;MASC;SG
senegal	senegal	senegal	senegal	PROPN;SG	N;MASC;SG
veilige	seguros	veilig	seguro		N;MASC;PL
veilige	cofre	veilig	cofrer		N;MASC;SG
veilige	seguro	veilig	seguro		N;MASC;SG
veilige	segura	veilig	seguro		ADJ;FEM;SG
sekonde	segundos	sekond	segundo	N;SG	N;MASC;PL
sekonde	segunda	sekond	segundo	N;SG	ADJ;FEM;SG
sekonde	segundo	sekond	segundo	N;SG	ADV
della	della	della	della		N;MASC;SG
verwarring	confusão	verwarring	confusão		N;FEM;SG
verwarring	confusões	verwarring	confusão		N;FEM;PL
poog	tentativa	poog	tentativa	V;PRS	N;FEM;SG
poog	objectivos	poog	objectivo	V;PRS	N;MASC;PL
#aaa	#aaa	#aaa	None		N;FEM;SG
geslote	fechou	gesluit	fechar	N;SG	V;IND;SG;3;PST;FIN
geslote	fechado	gesluit	fechar	N;SG	V;MASC;SG;V.PTCP
geslote	fechada	gesluit	fechar	N;SG	V;FEM;SG;V.PTCP
geslote	fechados	gesluit	fechar	N;SG	V;MASC;PL;V.PTCP
episode	episódios	episode	episódio	N;SG	N;MASC;PL
brabant	brabante	brabant	brabante		N;MASC;SG
elisabeth	isabel	elisabeth	isabel		N;FEM;SG
elisabeth	elizabeth	elisabeth	elizabeth		N;FEM;SG
elisabeth	elisabeth	elisabeth	elisabeth		N;FEM;SG
sak	saco	sak	saco	V;PRS	N;MASC;SG
sak	sacola	sak	sacola	V;PRS	N;FEM;SG
sak	bolsa	sak	bolsa	V;PRS	N;FEM;SG
sak	mala	sak	mala	V;PRS	N;FEM;SG
grawe	escavação	graag	escavação	N;PL	N;FEM;SG
grawe	cavando	graag	cavar	N;PL	V;V.MSDR
grawe	cavar	graag	cavar	N;PL	V;NFIN
seine	sena	seine	sena		N;FEM;SG
seine	seine	seine	seine		N;MASC;SG
vet	arrojado	vet	arrojar		V;MASC;SG;V.PTCP
vet	negrito	vet	negrito		N;MASC;SG
vet	ousada	vet	ousar		V;FEM;SG;V.PTCP
vet	ousado	vet	ousado		V;MASC;SG;V.PTCP
vet	gordura	vet	gordura		N;FEM;SG
vet	gordo	vet	gordo		N;MASC;SG
vet	gorda	vet	gorda		N;FEM;SG
vet	gordas	vet	gorda		N;FEM;PL
vet	fat	vet	fat		N;MASC;SG
lyon	lyon	lyon	lyon		N;MASC;SG
nul	zero	nul	zero		NUM
bonifatius	bonifácio	bonifatius	bonifácio		N;MASC;SG
begrafnis	funerais	begrafnis	funeral	N;SG	N;MASC;PL
ruil	troca	ruil	troca	V;PRS	N;FEM;SG
ruil	swap	ruil	swap	V;PRS	N;MASC;SG
ruil	troca	ruil	troca	V;PRS	N;FEM;SG
ruil	câmbio	ruil	câmbio	V;PRS	N;MASC;SG
ruil	intercâmbio	ruil	intercâmbio	V;PRS	N;MASC;SG
joan	joana	joan	joana		N;FEM;SG
joan	joan	joan	joan		N;FEM;SG
helsinki	helsínquia	helsinki	helsínquia		N;FEM;SG
helsinki	helsinki	helsinki	helsinki		N;MASC;SG
hardloop	running	hardloop	running	V;PRS	N;MASC;SG
hardloop	run	hardloop	run	V;PRS	N;MASC;SG
hardloop	repetição	hardloop	repetição	V;PRS	N;FEM;SG
rex	rex	rex	rex		N;MASC;SG
oordeel	julgamento	oordeel	julgamento	V;PRS	N;MASC;SG
classis	classis	classis	classi		N;MASC;SG
uiteenlopende	diversificado	uiteenloop	diversificar	ADJ;NOM	V;MASC;SG;V.PTCP
niger	níger	nig	níger		N;MASC;SG
palestina	palestina	palestina	palestina	PROPN;SG	N;FEM;SG
community	comunidade	community	comunidade		N;FEM;SG
ateljee	estúdios	ateljee	estúdio	N;SG	N;MASC;PL
wonder	maravilha	wonder	maravilha		N;FEM;SG
wonder	wonder	wonder	wonder		N;MASC;SG
anthony	anthony	anthony	anthony		N;MASC;SG
anthony	antónio	anthony	antónio		N;MASC;SG
anthony	antônio	anthony	antônio		N;MASC;SG
carlo	carlo	carlo	carlo		N;MASC;SG
lanka	lanca	lanka	lanca	PROPN;SG	V;IND;SG;3;PRS;FIN
lanka	lanka	lanka	lanka	PROPN;SG	N;MASC;SG
omvattende	dinâmicas	omvat	dinâmica	ADJ;NOM	N;FEM;PL
omvattende	dynamic	omvat	dynamic	ADJ;NOM	N;MASC;SG
omvattende	dinâmica	omvat	dinâmica	ADJ;NOM	N;FEM;SG
meisies	girls	meisie	girl	N;PL	N;MASC;SG
voc	cov	voc	cov		N;MASC;SG
geheue	temporários	heue	temporário	N;SG	N;MASC;PL
geheue	temporariamente	heue	temporariamente	N;SG	ADV
geheue	temporário	heue	temporário	N;SG	ADJ;MASC;SG
geheue	temporária	heue	temporário	N;SG	ADJ;FEM;SG
geheue	temporárias	heue	temporário	N;SG	ADJ;FEM;PL
nick	nick	nick	nick		N;MASC;SG
kremlin	kremlin	kremlin	kremlin		N;MASC;SG
uniek	únicos	uniek	único	ADV	ADJ;MASC;PL
uniek	único	uniek	único	ADV	ADJ;MASC;SG
uniek	única	uniek	único	ADV	ADJ;FEM;SG
uniek	únicas	uniek	único	ADV	ADJ;FEM;PL
arabiere	árabes	arabier	árabe		N;MASC;PL
amerikaans	americano	amerikaans	americano		N;MASC;SG
amerikaans	americanos	amerikaans	americano		N;MASC;PL
amerikaans	american	amerikaans	american		N;MASC;SG
amerikaans	americana	amerikaans	americana		N;FEM;SG
prince	principe	princ	principe		N;MASC;SG
prince	prince	princ	prince		N;MASC;SG
prince	príncipe	princ	príncipe		N;MASC;SG
mauritius	maurícia	mauritius	maurícia	PROPN;SG	N;FEM;SG
mauritius	maurício	mauritius	maurício	PROPN;SG	N;MASC;SG
mauritius	vencimento	mauritius	vencimento	PROPN;SG	N;MASC;SG
mauritius	maturidade	mauritius	maturidade	PROPN;SG	N;FEM;SG
valley	valley	valley	valley		N;MASC;SG
valley	vale	valley	valer		V;IND;SG;3;PRS;FIN
ore	ouvidos	ore	ouvir	N;PL	V;MASC;PL;V.PTCP
sitting	sentando	sitting	sentar	N;SG	V;V.MSDR
sitting	sentado	sitting	sentar	N;SG	V;MASC;SG;V.PTCP
sitting	sentada	sitting	sentar	N;SG	V;FEM;SG;V.PTCP
sitting	sentados	sitting	sentar	N;SG	V;MASC;PL;V.PTCP
catharina	catherine	catharina	catherine		N;FEM;SG
catharina	catarina	catharina	catarina		N;FEM;SG
animalia	animalia	animalia	animalia		N;MASC;SG
nowgorod	novgorod	nowgorod	novgorodo		N;MASC;SG
onrus	agitação	onrus	agitação	V;PRS	N;FEM;SG
beta	beta	beta	beta		N;MASC;SG
vrag	mercadorias	vrag	mercadoria	N;SG	N;FEM;PL
estadio	estádio	estadio	estádio		N;MASC;SG
groningen	groningen	groningen	groningen		N;MASC;SG
elton	elton	elton	elton		N;MASC;SG
utc+	utc+	utc+	utc+	PROPN;SG	N;MASC;SG
