של	shel	של	shel	PART;GEN	N;MASC;SG
נפרדים	separada	נפרד	separado	V;MASC;PL;V.PTCP;MID	ADJ;FEM;SG;V.PTCP
נפרדים	separado	נפרד	separar	V;MASC;PL;V.PTCP;MID	ADJ;MASC;SG;V.PTCP
נפרדים	separados	נפרד	separado	V;MASC;PL;V.PTCP;MID	ADJ;MASC;PL;V.PTCP
הסורי	siria	הסורי	sirio	PROPN	ADJ;FEM;SG
הסורי	sirios	הסורי	sirio	PROPN	N;MASC;PL
הסורי	sirio	הסורי	sirio	PROPN	N;MASC;SG
מקביל	paralelo	הקביל	paralelo	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG
מקביל	paralelas	הקביל	paralelo	V;MASC;SG;V.PTCP;ACT	ADJ;FEM;PL
מקביל	paralelos	הקביל	paralelo	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;PL
מקביל	paralelismo	הקביל	paralelismo	V;MASC;SG;V.PTCP;ACT	N;MASC;SG
מקביל	paralela	הקביל	paralelo	V;MASC;SG;V.PTCP;ACT	ADJ;FEM;SG
זוהר	resplandeciente	זוהר	resplandeciente	PROPN	ADJ;SG
זוהר	brillando	זוהר	brillar	PROPN	V;V.MSDR
זוהר	brilla	זוהר	brillar	PROPN	V;IND;SG;3;PRS;FIN
זוהר	resplandor	זוהר	resplandor	PROPN	V;V.MSDR
מנהג	hábito	מנהג	hábito		N;MASC;SG
מנהג	personalizado	מנהג	personalizado		ADJ;MASC;SG;V.PTCP
מנהג	personalizada	מנהג	personalizado		ADJ;FEM;SG;V.PTCP
מנהג	costumbre	מנהג	costumbre		N;FEM;SG
מנהג	custom	מנהג	custom		N
מנהג	costumbres	מנהג	costumbre		N;FEM;PL
מרוקו	marruecos	רוקו	marrueco	PROPN	N;MASC;PL
שנתי	anualmente	שנתי	anualmente	PROPN	ADV
שנתי	anual	שנתי	anual	PROPN	ADJ;SG
שנתי	anuales	שנתי	anual	PROPN	ADJ;PL
שנתי	anualmente	שנתי	anualmente	PROPN	ADV
שנתי	anual	שנתי	anual	PROPN	ADJ;SG
שנתי	anuales	שנתי	anual	PROPN	ADJ;PL
נקבר	sepultado	נקבר	sepultado	V;MASC;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
נקבר	enterrada	נקבר	enterrado	V;MASC;SG;3;PST;MID	ADJ;FEM;SG;V.PTCP
נקבר	enterrados	נקבר	enterrar	V;MASC;SG;3;PST;MID	ADJ;MASC;PL;V.PTCP
נקבר	enterrado	נקבר	enterrado	V;MASC;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
פו	pooh	פו	pooh		N
פו	poe	פו	poe		N;SG
רכשה	adquirida	רכש	adquirido	V;FEM;SG;3;PST;ACT	ADJ;FEM;SG;V.PTCP
רכשה	adquiridos	רכש	adquirido	V;FEM;SG;3;PST;ACT	ADJ;MASC;PL;V.PTCP
רכשה	adquiridas	רכש	adquirido	V;FEM;SG;3;PST;ACT	ADJ;FEM;PL;V.PTCP
רכשה	adquirido	רכש	adquirido	V;FEM;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
האומה	nación	האום	nación	PROPN	N;FEM;SG
האומה	nacion	האום	nacion	PROPN	N;FEM;SG
האומה	nation	האום	nation	PROPN	N
שבא	sheba	שבא	sheba		N;FEM;SG
שבא	saba	שבא	saber		N;FEM;SG
איום	amenazas	איום	amenaza	N;MASC;SG	N;FEM;PL
תותח	cañón	הותח	cañón	PROPN	N;MASC;SG
תותח	cañones	הותח	cañón	PROPN	N;MASC;PL
תותח	cañon	הותח	cañon	PROPN	N;MASC;SG
תותח	canon	הותח	canon	PROPN	N;MASC;SG
צמד	dúo	צמד	dúo		N;MASC;SG
מזרחה	este	מזרחה	este	ADV	PRO;MASC;SG
מזרחה	oriente	מזרחה	oriente	ADV	N;MASC;SG
מזרחה	east	מזרחה	east	ADV	N;MASC;SG
העורך	redactor	העורך	redactor	ADV	N;MASC;SG
העורך	editor	העורך	editor	ADV	N;MASC;SG
העורך	editora	העורך	editora	ADV	N;FEM;SG
מקובלת	aceptables	מקובל	aceptable	ADJ;FEM;SG	ADJ;PL
מקובלת	aceptadas	מקובל	aceptado	ADJ;FEM;SG	ADJ;FEM;PL;V.PTCP
מקובלת	aceptados	מקובל	aceptar	ADJ;FEM;SG	ADJ;MASC;PL;V.PTCP
השחרור	liberación	השחרור	liberación	PROPN	N;FEM;SG
סער	stormtrooper	סער	stormtrooper	PROPN	N;MASC;SG
סער	sturm	סער	sturm	PROPN	ADJ;SG
משטרה	policías	משטרה	policía	N;FEM;SG	N;PL
אייר	aire	אייר	aire	PROPN	N;MASC;SG
אייר	air	אייר	air	PROPN	N
מערבה	occidental	מערבה	occidental	ADV	ADJ;SG
מערבה	west	מערבה	west	ADV	N;MASC;SG
מערבה	occidente	מערבה	occidente	ADV	N;MASC;SG
מערבה	oeste	מערבה	oeste	ADV	N;MASC;SG
השכלה	educado	השכלה	educar	N;FEM;SG	ADJ;MASC;SG;V.PTCP
השכלה	educada	השכלה	educado	N;FEM;SG	ADJ;FEM;SG;V.PTCP
השכלה	educados	השכלה	educado	N;FEM;SG	ADJ;MASC;PL;V.PTCP
מקרי	azar	מקרה	azar	PROPN	N;MASC;SG
מקרי	aleatorio	מקרה	aleatorio	PROPN	ADJ;MASC;SG
מקרי	random	מקרה	random	PROPN	N
מקרי	aleatoria	מקרה	aleatoria	PROPN	ADJ;FEM;SG
קרים	crimea	קרים	crimea	PROPN	ADJ;SG
קרים	frio	קרים	frio	PROPN	
קרים	frías	קרים	fría	PROPN	N;FEM;PL
קרים	fría	קרים	fría	PROPN	N
קרים	frío	קרים	frío	PROPN	N;MASC;SG
קרים	cold	קרים	cold	PROPN	N
קרים	crimea	קרים	crimea	PROPN	ADJ;SG
שתיים	dos	שתיים	dos	NUM;FEM;SG	NUM;PL
שתיים	two	שתיים	two	NUM;FEM;SG	PROPN
משולש	triángulo	משולש	triángulo	PROPN	N;MASC;SG
משולש	triangular	משולש	triangular	PROPN	ADJ;SG
משולש	triangulares	משולש	triangular	PROPN	ADJ;PL
להשפיע	influencia	השפיע	influencia	V;NFIN;ACT	N;FEM;SG
להשפיע	balanceo	השפיע	balanceo	V;NFIN;ACT	N;MASC;SG
כישלון	fallas	כישלון	falla	N;MASC;SG	N;FEM;PL
כישלון	fracasos	כישלון	fracaso	N;MASC;SG	N;MASC;PL
כישלון	fallos	כישלון	fallo	N;MASC;SG	N;MASC;PL
נובעת	tallos	נבע	tallo	V;FEM;SG;V.PTCP;ACT	N;MASC;PL
מעטים	pocos	מעטה	poco	N;MASC;PL	PRO;MASC;PL
מעטים	pocas	מעטה	poco	N;MASC;PL	PRO;FEM;PL
הפקולטה	profesores	הפקולטה	profesor	PROPN	N;MASC;PL
הפקולטה	claustro	הפקולטה	claustro	PROPN	N;MASC;SG
הפקולטה	facultad	הפקולטה	facultad	PROPN	N;FEM;SG
הפקולטה	profesorado	הפקולטה	profesorado	PROPN	ADJ;MASC;SG;V.PTCP
סמואל	samuel	סמואל	samuel	PROPN	PROPN
קידום	promovido	קידום	promover	N;MASC;SG	ADJ;MASC;SG;V.PTCP
קידום	promocionada	קידום	promocionado	N;MASC;SG	ADJ;FEM;SG;V.PTCP
קידום	promocionado	קידום	promocionado	N;MASC;SG	ADJ;MASC;SG;V.PTCP
קידום	ascendido	קידום	ascendido	N;MASC;SG	ADJ;MASC;SG;V.PTCP
קידום	ascensos	קידום	ascenso	N;MASC;SG	N;MASC;PL
קידום	promociones	קידום	promoción	N;MASC;SG	N;FEM;PL
קידום	promocionar	קידום	promocionar	N;MASC;SG	V;NFIN
קידום	promocionando	קידום	promocionar	N;MASC;SG	V;V.MSDR
קידום	promoviendo	קידום	promover	N;MASC;SG	V;V.MSDR
נציג	representativas	נציג	representativo	N;MASC;SG	ADJ;FEM;PL
נציג	representativos	נציג	representativo	N;MASC;SG	ADJ;MASC;PL
נציג	representativa	נציג	representativo	N;MASC;SG	ADJ;FEM;SG
נציג	representativo	נציג	representativo	N;MASC;SG	ADJ;MASC;SG
הפניה	remisión	הפניה	remisión		N;FEM;SG
הפניה	reenvío	הפניה	reenvío		N;MASC;SG
תיירות	turistas	תיירות	turista	N;FEM;SG	N;PL
תיירות	turístico	תיירות	turístico	N;FEM;SG	ADJ;MASC;SG
תיירות	turistas	תיירות	turista	N;FEM;SG	N;PL
תיירות	turística	תיירות	turístico	N;FEM;SG	ADJ;FEM;SG
שיחת	conversación	שיחה	conversación	ADV	N;FEM;SG
טיס	corbatas	טיס	corbata	N;MASC;SG	N;FEM;PL
טיס	lazos	טיס	lazo	N;MASC;SG	N;MASC;PL
לוחם	guerrera	לוחם	guerrera	N;MASC;SG	ADJ;FEM;SG
לוחם	luchadora	לוחם	luchador	N;MASC;SG	ADJ;FEM;SG
קורט	kurt	קורט	kurt	PROPN	PROPN
קורט	curt	קורט	curt	PROPN	PROPN
רכבות	ferrocarril	רכבה	ferrocarril	N;FEM;PL	N;MASC;SG
הפסד	pérdidas	הפסד	pérdida	N;MASC;SG	N;FEM;PL
הפסד	perdida	הפסד	perdido	N;MASC;SG	ADJ;FEM;SG;V.PTCP
מכ	radar	מכ	radar		N;MASC;SG
מכ	radares	מכ	radar		N;MASC;PL
מורכבים	compuesto	מורכב	compuesto	V;MASC;PL;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
מורכבים	compuestas	מורכב	compuesto	V;MASC;PL;V.PTCP;PASS	ADJ;FEM;PL;V.PTCP
מורכבים	compuestos	מורכב	compuesto	V;MASC;PL;V.PTCP;PASS	N;MASC;PL
מורכבים	complejas	מורכב	complejo	V;MASC;PL;V.PTCP;PASS	ADJ;FEM;PL
מורכבים	compleja	מורכב	complejo	V;MASC;PL;V.PTCP;PASS	ADJ;FEM;SG
מורכבים	complejo	מורכב	complejo	V;MASC;PL;V.PTCP;PASS	ADJ;MASC;SG
מורכבים	complejos	מורכב	complejo	V;MASC;PL;V.PTCP;PASS	N;MASC;PL
המוסלמי	musulmana	המוסלמי	musulmán	PROPN	ADJ;FEM;SG
המוסלמי	musulmanes	המוסלמי	musulmán	PROPN	N;MASC;PL
המוסלמי	musulmán	המוסלמי	musulmán	PROPN	N;MASC;SG
למכור	venta	מכר	venta	V;NFIN;ACT	N;FEM;SG
קושי	dificultades	קושי	dificultad	N;MASC;SG	N;FEM;PL
מאזן	balanza	מאזן	balanza		N;FEM;SG
מאזן	balance	מאזן	balance		N;MASC;SG
מאזן	saldo	מאזן	saldo		N;MASC;SG
מאזן	equilibrio	מאזן	equilibrio		N;MASC;SG
הכתובת	dirección	הכתובה	dirección	PROPN	N;FEM;SG
הכתובת	direcciones	הכתובה	dirección	PROPN	N;FEM;PL
הכתובת	domicilio	הכתובה	domicilio	PROPN	N;MASC;SG
הכתובת	direccion	הכתובה	direccion	PROPN	N;FEM;SG
רישום	inscripciones	רישום	inscripción	N;MASC;SG	N;FEM;PL
רישום	listado	רישום	listado	N;MASC;SG	ADJ;MASC;SG;V.PTCP
נמלט	escapo	נמלט	escapo	V;MASC;SG;3;PST;MID	V;IND;SG;3;PRS;FIN
נמלט	escapado	נמלט	escapar	V;MASC;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
נמלט	fugitiva	נמלט	fugitivo	V;MASC;SG;3;PST;MID	ADJ;FEM;SG
נמלט	fugitivos	נמלט	fugitivo	V;MASC;SG;3;PST;MID	N;MASC;PL
נמלט	prófugo	נמלט	prófugo	V;MASC;SG;3;PST;MID	N;MASC;SG
נמלט	fugitivo	נמלט	fugitivo	V;MASC;SG;3;PST;MID	ADJ;MASC;SG
דר	der	דר	der	PROPN	PROPN
ניתנה	concedida	ניתן	concedido	V;FEM;SG;3;PST;MID	ADJ;FEM;SG;V.PTCP
ניתנה	concedidos	ניתן	concedido	V;FEM;SG;3;PST;MID	ADJ;MASC;PL;V.PTCP
ניתנה	otorgado	ניתן	otorgar	V;FEM;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
ניתנה	concedido	ניתן	concedido	V;FEM;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
ניתנה	dados	ניתן	dado	V;FEM;SG;3;PST;MID	ADJ;MASC;PL;V.PTCP
מחאה	protestar	מחאה	protestar	N;FEM;SG	V;NFIN
מחאה	protestando	מחאה	protestar	N;FEM;SG	V;V.MSDR
מחאה	protestas	מחאה	protesta	N;FEM;SG	N;FEM;PL
מחאה	protestar	מחאה	protestar	N;FEM;SG	V;NFIN
מחאה	protestas	מחאה	protesta	N;FEM;SG	N;FEM;PL
המפה	plano	המפה	plano		N;MASC;SG
המפה	mapa	המפה	mapa		N;MASC;SG
המפה	mapas	המפה	mapa		N;MASC;PL
מעדיף	prefiera	העדיף	preferir	V;MASC;SG;V.PTCP;ACT	V;SBJV;SG;3;FIN
מעדיף	prefiere	העדיף	preferir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מעדיף	prefiera	העדיף	preferir	V;MASC;SG;V.PTCP;ACT	V;SBJV;SG;3;FIN
מעדיף	prefiero	העדיף	preferir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PRS;FIN
מעדיף	prefieren	העדיף	preferir	V;MASC;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
מעדיף	prefiere	העדיף	preferir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מעדיף	prefería	העדיף	preferir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
מעדיף	preferidos	העדיף	preferido	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;PL;V.PTCP
מעדיף	preferido	העדיף	preferido	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
מעדיף	preferida	העדיף	preferido	V;MASC;SG;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
יוזף	josef	יוזף	josef	PROPN	N;MASC;SG
יוזף	josé	יוזף	josé	PROPN	PROPN
שליחים	enviados	שליח	enviar	N;MASC;PL	ADJ;MASC;PL;V.PTCP
יואל	joel	יואל	joel	PROPN	PROPN
יואל	yoel	יואל	yoel	PROPN	PROPN
מכהן	preside	כיהן	presidir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
פוליטיקאי	político	פוליטיקאי	político	N;MASC;SG	ADJ;MASC;SG
פוליטיקאי	politico	פוליטיקאי	politico	N;MASC;SG	ADJ;MASC;SG
מאגר	repositorios	מאגר	repositorio	N;MASC;SG	N;MASC;PL
ניצול	sobrevivientes	ניצול	sobreviviente	N;MASC;SG	N;PL
ממדי	dimensional	ממד	dimensional	PROPN	ADJ;SG
ממדי	dimensiones	ממד	dimensión	PROPN	N;FEM;PL
ניל	neale	ניל	neale	PROPN	PROPN
ניל	neal	ניל	neal	PROPN	PROPN
ניל	neil	ניל	neil	PROPN	PROPN
נוטה	inclinado	נטה	inclinado	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
נוטה	inclinada	נטה	inclinado	V;MASC;SG;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
נוטה	propenso	נטה	propenso	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG
נוטה	propensas	נטה	propenso	V;MASC;SG;V.PTCP;ACT	ADJ;FEM;PL
נוטה	propensos	נטה	propenso	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;PL
נוטה	propensa	נטה	propenso	V;MASC;SG;V.PTCP;ACT	ADJ;FEM;SG
נוטה	inclinada	נטה	inclinado	V;MASC;SG;V.PTCP;ACT	ADJ;FEM;SG;V.PTCP
נוטה	inclinado	נטה	inclinado	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG;V.PTCP
נטייה	inclinaciones	נטייה	inclinación	N;FEM;SG	N;FEM;PL
פסלים	escultura	פסל	escultura	N;MASC;PL	N;FEM;SG
גולדברג	goldberg	גולדברג	goldberg	PROPN	PROPN
נפל	cayeron	נפל	caer	V;MASC;SG;3;PST;ACT	V;IND;PL;3;PST;FIN
נפל	caí	נפל	caer	V;MASC;SG;3;PST;ACT	V;IND;SG;1;PST;FIN
נפל	caído	נפל	caído	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
נפל	caido	נפל	caido	V;MASC;SG;3;PST;ACT	ADJ;MASC;SG;V.PTCP
נפל	caídos	נפל	caído	V;MASC;SG;3;PST;ACT	ADJ;MASC;PL;V.PTCP
המפתח	llaves	המפתח	llave	PROPN	N;FEM;PL
המפתח	claves	המפתח	clave	PROPN	N;FEM;PL
המפתח	clave	המפתח	clave	PROPN	N;FEM;SG
המפתח	key	המפתח	key	PROPN	
המפתח	llave	המפתח	llave	PROPN	N;FEM;SG
המפתח	tecla	המפתח	tecla	PROPN	N;FEM;SG
רמה	clases	רמה	clase	N;FEM;SG	N;FEM;PL
טיל	cohete	טיל	cohete	PROPN	N;MASC;SG
טיל	rocket	טיל	rocket	PROPN	N;SG
טיל	misiles	טיל	misil	PROPN	N;MASC;PL
טיל	misil	טיל	misil	PROPN	N;MASC;SG
נתקל	tropezado	נתקל	tropezado	V;MASC;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
טים	tim	טים	tim	PROPN	PROPN
ברוס	bruce	ברוס	bruce	PROPN	N;MASC;SG
ברוס	bruno	ברוס	bruno	PROPN	PROPN
מיום	fechado	מיום	fechado		ADJ;MASC;SG;V.PTCP
כאב	dolores	כאב	dolor	N;MASC;SG	N;MASC;PL
צעירה	jóven	צעיר	jóven	N;FEM;SG	ADJ;SG
צעירה	jovenes	צעיר	joven	N;FEM;SG	N;PL
צעירה	young	צעיר	young	N;FEM;SG	PROPN
צעירה	jóvenes	צעיר	joven	N;FEM;SG	N;PL
גלים	oleaje	גל	oleaje	N;MASC;PL	N;MASC;SG
עונש	penal	עונש	penal	N;MASC;SG	ADJ;SG
עונש	castigada	עונש	castigado	N;MASC;SG	ADJ;FEM;SG;V.PTCP
עונש	castigado	עונש	castigar	N;MASC;SG	ADJ;MASC;SG;V.PTCP
עונש	castigados	עונש	castigado	N;MASC;SG	ADJ;MASC;PL;V.PTCP
עונש	castigos	עונש	castigo	N;MASC;SG	N;MASC;PL
ביניים	interino	ביניים	interino		N;MASC;SG
ביניים	provisionales	ביניים	provisional		ADJ;PL
ביניים	interina	ביניים	interino		ADJ;FEM;SG
ביניים	provisional	ביניים	provisional		ADJ;SG
ביניים	middle	ביניים	middle		N
ביניים	intermedios	ביניים	intermedio		ADJ;MASC;PL
ביניים	intermediario	ביניים	intermediario		N;MASC;SG
ביניים	intermedio	ביניים	intermedio		ADJ;MASC;SG
ביניים	intermedias	ביניים	intermedia		N;FEM;PL
מערבי	occidental	מערבי	occidental	PROPN	ADJ;SG
מערבי	occidente	מערבי	occidente	PROPN	N;MASC;SG
מערבי	western	מערבי	western	PROPN	N;MASC;SG
מערבי	occidentales	מערבי	occidental	PROPN	ADJ;PL
מערבי	oeste	מערבי	oeste	PROPN	N;MASC;SG
רוס	ross	רוס	ross	PROPN	PROPN
המטבח	cocina	המטבח	cocina	PROPN	N;FEM;SG
המטבח	gastronomía	המטבח	gastronomía	PROPN	N;FEM;SG
המטבח	cocina	המטבח	cocina	PROPN	N;FEM;SG
שמירת	mantener	שמירה	mantener	N;FEM;SG	V;NFIN
שמירת	manteniendo	שמירה	mantener	N;FEM;SG	V;V.MSDR
בוסטון	boston	בוסטון	boston	PROPN	N;MASC;SG
החלוץ	pioneer	החלוץ	pioneer	PROPN	N;SG
החלוץ	pionera	החלוץ	pionera	PROPN	ADJ;FEM;SG
החלוץ	pioneros	החלוץ	pionero	PROPN	N;MASC;PL
החלוץ	pionero	החלוץ	pionero	PROPN	ADJ;MASC;SG
החלוץ	vanguardia	החלוץ	vanguardia	PROPN	N;FEM;SG
נחתם	firmado	נחתם	firmado	V;MASC;SG;3;PST;MID	ADJ;MASC;SG;V.PTCP
נחתם	firmada	נחתם	firmado	V;MASC;SG;3;PST;MID	ADJ;FEM;SG;V.PTCP
נחתם	firmados	נחתם	firmado	V;MASC;SG;3;PST;MID	ADJ;MASC;PL;V.PTCP
טקסס	tejas	טקסס	teja	PROPN	N;FEM;PL
טקסס	texas	טקסס	texa	PROPN	N;FEM;PL
נאס	nas	נאס	yas	PROPN	
אמין	confiable	אמין	confiable	N;MASC;SG	ADJ;SG
אמין	creíbles	אמין	creíble	N;MASC;SG	ADJ;PL
אמין	creíble	אמין	creíble	N;MASC;SG	ADJ;SG
אמין	confiables	אמין	confiable	N;MASC;SG	ADJ;PL
אמין	fiable	אמין	fiable	N;MASC;SG	ADJ;SG
אמין	confiable	אמין	confiable	N;MASC;SG	ADJ;SG
אמין	fiables	אמין	fiable	N;MASC;SG	ADJ;PL
בולטת	prominentes	בלט	prominente	V;FEM;SG;V.PTCP;ACT	ADJ;PL
בולטת	prominente	בלט	prominente	V;FEM;SG;V.PTCP;ACT	ADJ;SG
מרוץ	carreras	מרוץ	carrera	N;MASC;SG	N;FEM;PL
מרוץ	regatas	מרוץ	regata	N;MASC;SG	N;FEM;PL
קי	kee	קי	kee		N
מחליט	decide	מחליט	decidir	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
באטמן	batman	באטמן	batmar	PROPN	N;MASC;SG
כביכול	aparentemente	כביכול	aparentemente		ADV
כביכול	supuestamente	כביכול	supuestamente		ADV
כביכול	supuesta	כביכול	supuesto		ADJ;FEM;SG;V.PTCP
כביכול	presuntos	כביכול	presunto		ADJ;MASC;PL
כביכול	presunta	כביכול	presunto		ADJ;FEM;SG
כביכול	alegado	כביכול	alegado		ADJ;MASC;SG;V.PTCP
כביכול	presunto	כביכול	presunto		ADJ;MASC;SG
הפליטים	refugiadas	הפליט	refugiado	N;MASC;PL	ADJ;FEM;PL;V.PTCP
הפליטים	refugiado	הפליט	refugiado	N;MASC;PL	ADJ;MASC;SG;V.PTCP
ספורים	numeración	ספור	numeración	N;MASC;PL	N;FEM;SG
ספורים	contados	ספור	contado	N;MASC;PL	ADJ;MASC;PL;V.PTCP
הופ	salto	הופ	salto		N;MASC;SG
הופ	lúpulo	הופ	lúpulo		N;MASC;SG
הופ	hop	הופ	hop		N;MASC;SG
הופ	esperanzas	הופ	esperanza		N;FEM;PL
הופ	hope	הופ	hope		N
הופ	esperanza	הופ	esperanza		N;FEM;SG
פתוחה	abrir	פתוח	abrir	ADJ;FEM;SG	V;NFIN
פתוחה	abre	פתוח	abrir	ADJ;FEM;SG	V;IND;SG;3;PRS;FIN
פתוחה	abra	פתוח	abrir	ADJ;FEM;SG	V;IMP;SG;3;FIN
הקרנה	cribado	הקרנה	cribar	N;FEM;SG	ADJ;MASC;SG;V.PTCP
פרפר	butterfly	פרפר	butterfly	PROPN	N;SG
פרפר	mariposa	פרפר	mariposa	PROPN	N;FEM;SG
פרפר	mariposas	פרפר	mariposo	PROPN	N;FEM;PL
נמנע	abstención	נמנע	abstención	V;MASC;SG;MID	N;FEM;SG
נמנע	evitado	נמנע	evitar	V;MASC;SG;MID	ADJ;MASC;SG;V.PTCP
נמנע	inevitable	נמנע	inevitable	V;MASC;SG;MID	ADJ;SG
נמנע	inevitables	נמנע	inevitable	V;MASC;SG;MID	ADJ;PL
חשבתי	pensamiento	חשב	pensamiento	V;SG;1;PST	N;MASC;SG
חשבתי	pensó	חשב	pensar	V;SG;1;PST	V;IND;SG;3;PST;FIN
צר	angosto	צר	angosto		ADJ;MASC;SG
צר	estrechas	צר	estrecho		ADJ;FEM;PL
צר	estrecha	צר	estrecho		ADJ;FEM;SG
צר	estrecho	צר	estrecho		ADJ;MASC;SG
צר	estrechos	צר	estrecho		ADJ;MASC;PL
סטיוארט	stewart	סטיוארט	stewart	PROPN	PROPN
סטיוארט	stuart	סטיוארט	stuar	PROPN	PROPN
אלקטרוני	electrónicos	אלקטרוני	electrónico	ADJ;MASC;SG	ADJ;MASC;PL
אלקטרוני	electrónicas	אלקטרוני	electrónico	ADJ;MASC;SG	ADJ;FEM;PL
אלקטרוני	electronic	אלקטרוני	electronic	ADJ;MASC;SG	N;MASC;SG
תלמי	ptolomeo	תלם	ptolomeo	PROPN	N;MASC;SG
חלון	ventanas	חלון	ventana	N;MASC;SG	N;FEM;PL
חלון	ventanillas	חלון	ventanilla	N;MASC;SG	N;FEM;PL
לפרוץ	hack	פרץ	hack	V;NFIN;ACT	N;MASC;SG
הרנסאנס	renacimiento	הרנסאנס	renacimiento	PROPN	N;MASC;SG
הרנסאנס	renacentista	הרנסאנס	renacentista	PROPN	ADJ;SG
דולרים	dólar	דולר	dólar	N;MASC;PL	N;MASC;SG
דולרים	dolar	דולר	dolar	N;MASC;PL	N;MASC;SG
אפר	cenizas	אפר	ceniza		N;FEM;PL
אפר	cenizas	אפר	ceniza		N;FEM;PL
אפר	ceniza	אפר	cenizar		N;FEM;SG
אפר	ash	אפר	ash		PROPN
חוקית	legales	חוקי	legal	ADV	ADJ;PL
חוקית	jurídicas	חוקי	jurídico	ADV	ADJ;FEM;PL
חוקית	legal	חוקי	legal	ADV	ADJ;SG
חוקית	jurídico	חוקי	jurídico	ADV	ADJ;MASC;SG
קליין	klein	קליין	klein	PROPN	PROPN
קובי	kobe	קובי	kober	PROPN	PROPN
קובי	coby	קובי	coby	PROPN	N
שדרות	boulevard	שדרה	boulevard	N;FEM;PL	N;MASC;SG
שדרות	bulevar	שדרה	bulevar	N;FEM;PL	N;MASC;SG
שדרות	avenida	שדרה	avenida	N;FEM;PL	N;FEM;SG
שדרות	avenue	שדרה	avenue	N;FEM;PL	N;MASC;SG
שנותרו	restante	שנותר	restante		ADJ;SG
שנותרו	permaneciendo	שנותר	permanecer		V;V.MSDR
שנותרו	restantes	שנותר	restante		ADJ;PL
טבח	cook	טבח	cook	N;MASC;SG	PROPN
טבח	cocinar	טבח	cocinar	N;MASC;SG	V;NFIN
טבח	masacres	טבח	masacre	N;MASC;SG	N;FEM;PL
טבח	matanzas	טבח	matanza	N;MASC;SG	N;FEM;PL
טבח	matanzas	טבח	matanza	N;MASC;SG	N;FEM;PL
טבח	masacres	טבח	masacre	N;MASC;SG	N;FEM;PL
טבח	matanzas	טבח	matanza	N;MASC;SG	N;FEM;PL
אופיר	ofir	אופיר	ofir	PROPN	N;MASC;SG
מאמינים	creyentes	האמין	creyente	V;MASC;PL;V.PTCP;ACT	N;PL
השר	ministro	השר	ministro		N;MASC;SG
השר	pastor	השר	pastor		N;MASC;SG
השר	ministra	השר	ministra		N;FEM;SG
יוונית	griega	יוונית	griego	PROPN	ADJ;FEM;SG
יוונית	griego	יוונית	griego	PROPN	N;MASC;SG
יוונית	griegos	יוונית	griego	PROPN	N;MASC;PL
זרה	extranjeras	זרה	extranjero		ADJ;FEM;PL
זרה	extranjeros	זרה	extranjero		N;MASC;PL
זרה	extranjero	זרה	extranjero		N;MASC;SG
זרה	extranjera	זרה	extranjero		ADJ;FEM;SG
זרה	foreign	זרה	foreign		N
המיועד	designadas	המיועד	designado	N;MASC;SG	ADJ;FEM;PL;V.PTCP
המיועד	designada	המיועד	designado	N;MASC;SG	ADJ;FEM;SG;V.PTCP
המיועד	designado	המיועד	designado	N;MASC;SG	ADJ;MASC;SG;V.PTCP
המיועד	designados	המיועד	designado	N;MASC;SG	ADJ;MASC;PL;V.PTCP
המיועד	pretendía	המיועד	pretender	N;MASC;SG	V;IND;SG;3;IPFV;FIN
המיועד	pretendido	המיועד	pretender	N;MASC;SG	ADJ;MASC;SG;V.PTCP
ידיים	manos	יד	mano		N;FEM;PL
העובר	feto	העובר	feto	ADV	N;MASC;SG
העובר	fetos	העובר	feto	ADV	N;MASC;PL
צפוי	esperaban	צפוי	esperar	ADJ;MASC;SG	V;IND;PL;3;IPFV;FIN
