van	din	van	din		ADP;ACC
herhaal	generale	herhaal	general	V;PRS	ADJ;INDF;FEM;PL
herhaal	general	herhaal	general	V;PRS	ADJ;INDF;MASC;SG
adv	adv	adv	adv	PRO;NOM;SG;3	
brood	paine	brood	pain	N;SG	
brood	paine	brood	pain	N;SG	
assirië	asiria	assirië	asiria	PROPN;SG	N;DEF;FEM;SG
verlig	evidentiaza	verlig	evidentiază	V;PRS	V;IND;SG;3;IPFV;FIN
franke	franks	frank	franks	N;PL	PROPN
yale	yale	yale	yale		PROPN
admins	administratori	admins	administrator		N;INDF;MASC;PL
admins	administratorii	admins	administrator		N;DEF;MASC;PL
maat	partenere	maat	partenere	N;SG	ADJ;INDF;FEM;PL
toulouse	toulouse	toulous	toulou		N;INDF;MASC;SG
herbert	herbert	herbert	herbert		PROPN
groente	vegetala	groent	vegetală	N;PL	N;DEF;FEM;SG
groente	vegetal	groent	vegetal	N;PL	ADJ;INDF;MASC;SG
groente	leguma	groent	legumă	N;PL	N;DEF;FEM;SG
piramide	piramida	piramide	piramidă	N;PL	N;DEF;FEM;SG
piramide	piramida	piramide	piramidă	N;PL	N;DEF;FEM;SG
venezuela	venezuela	venezuela	venezuela	PROPN;SG	N;DEF;FEM;SG
system	tho	system	tho		N;INDF;MASC;SG
waters	waters	waters	waters	N;PL	PROPN
steen	zaruri	steen	zar	V;PRS	N;INDF;FEM;PL
kopiereg	copiaza	kopiereg	copiază	N;SG	V;IND;SG;3;IPFV;FIN
kopiereg	copyright	kopiereg	copyright	N;SG	ADJ;INDF;MASC;SG
globe	glob	glob	glob		N;INDF;MASC;SG
globe	globe	glob	globă		N;INDF;MASC;SG
globe	globul	glob	glob		N;DEF;MASC;SG
luukse	lux	luukse	lux	N;PL	N;INDF;MASC;SG
luukse	luxul	luukse	lux	N;PL	N;DEF;MASC;SG
luukse	inteligent	luukse	inteligent	N;PL	ADJ;INDF;MASC;SG
luukse	destept	luukse	destept	N;PL	
luukse	smart	luukse	smart	N;PL	N;INDF;MASC;SG
luukse	inteligenta	luukse	inteligent	N;PL	N;DEF;FEM;SG
berus	berus	berus	berus	V;PRS	N;INDF;MASC;SG
rondte	rotund	rondte	rotund	N;SG	ADJ;INDF;MASC;SG
rondte	rotunde	rondte	rotund	N;SG	ADJ;INDF;FEM;PL
highlanders	highlanders	highlander	highlanders	N;PL	N;INDF;MASC;SG
omega	omega	omega	omega		N;DEF;FEM;SG
geleef	traia	leef	trai	V;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
geleef	traita	leef	traita	V;PST;V.PTCP	ADJ;DEF;FEM;SG
potensiaal	potential	potensiaal	potential	N;SG	ADJ;INDF;MASC;SG
potensiaal	potential	potensiaal	potential	N;SG	ADJ;INDF;MASC;SG
doeltreffende	eficienta	doeltreffend	eficient	ADJ;NOM	ADJ;DEF;FEM;SG
doeltreffende	eficient	doeltreffend	eficient	ADJ;NOM	ADV
doeltreffende	eficienta	doeltreffend	eficient	ADJ;NOM	ADJ;DEF;FEM;SG
serwië	serbia	serwië	serbia	N;PL	PROPN
andersins	alternativ	andersins	alternativ		ADV
andersins	escaladare	andersins	escaladare		N;INDF;FEM;SG
andersins	escaladarea	andersins	escaladare		N;DEF;FEM;SG
andersins	altfel	andersins	altfel		ADV
linux	linux	linux	linux	N;PL	N;INDF;MASC;SG
alpe	alpii	al	alpiu	N;SG	N;DEF;MASC;PL
milaan	milan	milaan	milan		PROPN
milaan	milano	milaan	milano		PROPN
nuweland	newlands	nuweland	newlands	N;SG	
heilig	sfanta	heilig	sfanta		N;DEF;FEM;SG
uruguay	uruguay	uruguay	uruguay		PROPN
hieronder	dedesubt	hieronder	dedesubt	PRO	
korrek	corecteaza	korrek	corectează	ADV	V;IND;SG;3;IPFV;FIN
korrek	corecta	korrek	corecta	ADV	ADJ;DEF;FEM;SG
korrek	corecta	korrek	corecta	ADV	ADJ;DEF;FEM;SG
modern	moderni	modern	modern		ADJ;INDF;MASC;PL
modern	moderna	modern	moderna		ADJ;DEF;FEM;SG
modern	modern	modern	modern		ADJ;INDF;MASC;SG
modern	moderne	modern	modern		ADJ;INDF;FEM;PL
modern	moderna	modern	moderna		ADJ;DEF;FEM;SG
pienk	pink	pienk	pink		N;INDF;MASC;SG
aar	vena	aar	vena		N;DEF;FEM;SG
aar	vena	aar	vena		N;DEF;FEM;SG
suite	suita	suite	suită		N;DEF;FEM;SG
suite	suite	suite	sui		N;INDF;FEM;PL
suite	suita	suite	suită		N;DEF;FEM;SG
craig	craig	craig	craig		PROPN
ideaal	ideala	ideaal	ideală	N;SG	ADJ;DEF;FEM;SG
ideaal	ideal	ideaal	ideal	N;SG	ADJ;INDF;MASC;SG
ideaal	ideala	ideaal	ideală	N;SG	ADJ;DEF;FEM;SG
ideaal	ideale	ideaal	ideal	N;SG	ADJ;INDF;FEM;PL
peru	peru	peru	peru		PROPN
finaal	finala	finaal	finală	PART	N;DEF;FEM;SG
finaal	final	finaal	final	PART	N;INDF;MASC;SG
finaal	finala	finaal	finală	PART	N;DEF;FEM;SG
sterkte	putere	sterk	putere	V;PRS	N;INDF;FEM;SG
sterkte	puterea	sterk	putere	V;PRS	N;DEF;FEM;SG
sterkte	forta	sterk	forta	V;PRS	N;DEF;FEM;SG
dog	gandit	dog	gandi		ADJ;INDF;MASC;SG
dog	crezut	dog	crede		ADJ;INDF;MASC;SG
collier	collier	collier	collier		PROPN
weier	refuza	weier	refuza	V;PRS	V;IND;SG;3;IPFV;FIN
weier	declinul	weier	declin	V;PRS	N;DEF;MASC;SG
weier	declin	weier	declin	V;PRS	N;INDF;MASC;SG
weier	refuza	weier	refuza	V;PRS	V;IND;SG;3;IPFV;FIN
weier	refuza	weier	refuza	V;PRS	V;IND;SG;3;IPFV;FIN
weier	refuz	weier	refuz	V;PRS	N;INDF;MASC;SG
weier	respingerea	weier	respingere	V;PRS	N;DEF;FEM;SG
napels	neapole	napel	neapol		N;INDF;MASC;SG
napels	napoli	napel	napoli		PROPN
minimum	minimul	minimum	minim		N;DEF;MASC;SG
minimum	minime	minimum	minim		ADJ;INDF;FEM;PL
minimum	minima	minimum	minimă		ADJ;DEF;FEM;SG
minimum	minim	minimum	minim		N;INDF;MASC;SG
minimum	minima	minimum	minimă		ADJ;DEF;FEM;SG
minimum	minime	minimum	minim		ADJ;INDF;FEM;PL
minimum	minim	minimum	minim		N;INDF;MASC;SG
gepaardgaande	insotire	gepaardgaan	insotire		N;INDF;FEM;SG
sekondes	sec	sekonde	sec	N;PL	
vleuel	grand	vleuel	grand	ADV	N;INDF;MASC;SG
singapoer	singapore	singapoer	singapore	PROPN;SG	N;INDF;FEM;PL
potsdam	potsdam	potsdam	potsda		PROPN
winkel	store	winkel	stură	N;SG	
winkel	stocheaza	winkel	stochează	N;SG	V;IND;SG;3;IPFV;FIN
haai	rechin	haai	rechin	V;PRS	N;INDF;MASC;SG
haai	rechinul	haai	rechin	V;PRS	N;DEF;MASC;SG
haai	hei	haai	hei	V;PRS	
hermann	hermann	hermann	hermann		PROPN
bestel	comandat	bestel	comanda	V;PRS	ADJ;INDF;MASC;SG
bestel	ordonat	bestel	ordonat	V;PRS	ADJ;INDF;MASC;SG
bestel	comanda	bestel	comandă	V;PRS	N;DEF;FEM;SG
bestel	ordinea	bestel	ordine	V;PRS	N;DEF;FEM;SG
bestel	comanda	bestel	comandă	V;PRS	N;DEF;FEM;SG
bestel	ordine	bestel	ordine	V;PRS	N;INDF;FEM;SG
bestel	ordin	bestel	ordin	V;PRS	N;INDF;MASC;SG
mac	mac	mac	mac		
michel	michel	michel	michel	PROPN;SG	PROPN
leiden	leiden	leiden	leiden		PROPN
mario	mario	mario	mario		N;INDF;MASC;SG
brons	arzator	brons	arzator	N;PL	N;INDF;MASC;SG
brons	bronz	brons	bronz	N;PL	N;INDF;MASC;SG
onseker	nesigur	onseker	nesigur		ADJ;INDF;MASC;SG
onseker	nesigura	onseker	nesigura		ADJ;DEF;FEM;SG
gevoelens	sentimente	gevoel	sentiment	ADP	N;INDF;FEM;PL
gevoelens	sentimentele	gevoel	sentiment	ADP	N;DEF;FEM;PL
aanbeveel	recomandat	aanbeveel	recomandat	V;PRS	ADJ;INDF;MASC;SG
aanbeveel	recomandate	aanbeveel	recomandat	V;PRS	ADJ;INDF;FEM;PL
aanbeveel	recomandata	aanbeveel	recomandată	V;PRS	N;DEF;FEM;SG
aanbeveel	recomanda	aanbeveel	recomanda	V;PRS	V;IND;SG;3;IPFV;FIN
aanbeveel	recomanda	aanbeveel	recomanda	V;PRS	V;IND;SG;3;IPFV;FIN
tennis	tenisul	tennis	tenis	N;PL	N;DEF;MASC;SG
tennis	tenis	tennis	tenis	N;PL	N;INDF;MASC;SG
visuele	vizuala	visueel	vizual	ADJ;NOM	ADJ;DEF;FEM;SG
visuele	vizual	visueel	vizual	ADJ;NOM	ADV
afghanistan	afganistan	afghanistan	afganistan	PROPN;SG	N;INDF;MASC;SG
afghanistan	afghanistan	afghanistan	afghanistan	PROPN;SG	N;INDF;MASC;SG
afghanistan	afganistanul	afghanistan	afganistan	PROPN;SG	N;DEF;MASC;SG
evangelies	evanghelic	evangelies	evanghelic		ADJ;INDF;MASC;SG
howard	howard	howard	howard	PROPN;SG	PROPN
geluk	felicitari	geluk	felicitar	N;SG	N;INDF;MASC;PL
geluk	felicitari	geluk	felicitar	N;SG	N;INDF;MASC;PL
geluk	felicitari	geluk	felicitar	N;SG	N;INDF;MASC;PL
verse	vers	vers	vers	V;PRS	N;INDF;MASC;SG
verse	versetul	vers	verset	V;PRS	N;DEF;MASC;SG
verse	versul	vers	vers	V;PRS	N;DEF;MASC;SG
berei	pregatiti	berei	pregati	V;PRS	V;IND;PL;2;IPFV;FIN
gehandhaaf	observate	gehandhaaf	observat	V;PST;V.PTCP	ADJ;INDF;FEM;PL
gehandhaaf	observat	gehandhaaf	observa	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gehandhaaf	observata	gehandhaaf	observa	V;PST;V.PTCP	N;DEF;FEM;SG
robinson	robinson	robinson	robinson		N;INDF;MASC;SG
aug	aug	aug	augi	PROPN;SG	
puerto	puerto	puerto	puerto	PROPN;SG	N;INDF;MASC;SG
termiese	termica	termies	termica	ADJ;NOM	N;DEF;FEM;SG
debat	dezbateri	debat	dezbatere	N;SG	N;INDF;FEM;PL
straling	radiatii	straling	radiat	N;SG	N;INDF;FEM;PL
straling	radiatii	straling	radiat	N;SG	N;INDF;FEM;PL
voorberei	pregatiti	voorberei	pregati	V;PRS	V;IND;PL;2;IPFV;FIN
graan	cereale	graan	cereală	N;SG	N;INDF;FEM;PL
graan	grane	graan	gran	N;SG	N;INDF;FEM;PL
graan	cereale	graan	cereală	N;SG	N;INDF;FEM;PL
jimmy	jimmy	jimmy	jimmy		PROPN
lenin	lenin	lenin	lenin	V;PRS	N;INDF;MASC;SG
vyftien	fifteen	vyftien	fifteen	NUM	
sri	sri	sri	sru	PROPN;SG	N
franz	franz	franz	franz		PROPN
vorentoe	inainte	vorentoe	inainte	V;PRS	
vorentoe	inainte	vorentoe	inainte	V;PRS	
boston	boston	boston	boston		PROPN
gesamentlik	colectiv	gesamentlik	colectiv	ADV	ADJ;INDF;MASC;SG
verteenwoordiger	reprezentativ	verteenwoordiger	reprezentativ	N;SG	ADJ;INDF;MASC;SG
verteenwoordiger	reprezentativa	verteenwoordiger	reprezentativ	N;SG	ADJ;DEF;FEM;SG
verteenwoordiger	reprezentative	verteenwoordiger	reprezentativ	N;SG	ADJ;INDF;FEM;PL
rofweg	aproximativ	rofweg	aproximativ		ADV
koreaanse	coreeana	koreaans	coreeană	ADJ;NOM	N;DEF;FEM;SG
liter	litri	liter	litru	N;SG	N;INDF;MASC;PL
verbrand	arsuri	verbrand	ars		N;INDF;FEM;PL
verbrand	burns	verbrand	burns		PROPN
verbrand	arde	verbrand	arde		V;IND;SG;3;PRS;FIN
gereed	pregatit	gereed	pregati		ADJ;INDF;MASC;SG
gereed	gata	gereed	gata		ADV
naval	navale	naval	naval		ADJ;INDF;FEM;PL
naval	naval	naval	naval		N;INDF;MASC;SG
naval	navala	naval	navală		N;DEF;FEM;SG
sink	zinc	sink	zinc	V;PRS	N;INDF;MASC;SG
vrystelling	elibereaza	vrystelling	eliberează	N;SG	V;IND;SG;3;IPFV;FIN
gooi	arunca	gooi	arunca	V;PRS	V;IND;SG;3;IPFV;FIN
gooi	arunca	gooi	arunca	V;PRS	V;IND;SG;3;IPFV;FIN
veronderstel	presupus	veronderstel	presupune	V;PRS	ADJ;INDF;MASC;SG
saamgestelde	compozit	saamstel	compozit	ADJ;NOM	N;INDF;MASC;SG
saamgestelde	compusul	saamstel	compus	ADJ;NOM	N;DEF;MASC;SG
myn	minerit	myn	minerit	N;SG	N;INDF;MASC;PL
myn	miniere	myn	minier	N;SG	ADJ;INDF;FEM;PL
daagliks	saptamanale	daagliks	saptamanal	N;PL	ADJ;INDF;FEM;PL
daagliks	saptamanala	daagliks	saptamanală	N;PL	ADJ;DEF;FEM;SG
daagliks	saptamanal	daagliks	saptamanal	N;PL	N;INDF;MASC;SG
edmund	edmund	edmund	edmunde	PROPN;SG	PROPN
pels	blana	pels	blană	N;PL	N;DEF;FEM;SG
pels	blana	pels	blană	N;PL	N;DEF;FEM;SG
oslo	oslo	oslo	oslo	PROPN;SG	PROPN
bergen	bergen	bergen	bergen	N;SG	PROPN
klink	sunetele	klink	sunet	V;PRS	N;DEF;FEM;PL
klink	sunete	klink	sunet	V;PRS	N;INDF;FEM;PL
nationalyears	nationalyears	nationalyear	nationalyears	N;PL	ADV
bitter	amar	bitter	amar	N;SG	
bitter	amare	bitter	amar	N;SG	ADJ;INDF;FEM;PL
bitter	amara	bitter	amar	N;SG	
numberoffiles	numberoffiles	numberoffile	numberoffiles	N;PL	N;INDF;MASC;SG
numberofarticles	numberofarticles	numberofararticle	numberofarticles	N;PL	ADV
numberofusers	numberofusers	numberofuser	numberofusers	N;PL	V;IND;SG;3;PST+PRF;FIN
numberofadmins	numberofadmins	numberofadmins	numberofadmins		N;INDF;MASC;SG
numberofactiveusers	numberofactiveusers	numberofactiveuser	numberofactiveusers	N;PL	V;IND;SG;1;PST+PRF;FIN
activeusers	activeusers	activeuser	activeusers	N;PL	V;IND;SG;3;PST+PRF;FIN
numberofedits	numberofedits	numberofedits	numberofedits		ADV
zürich	zürich	zürich	zürich	PROPN;SG	PROPN
numberofpages	numberofpages	numberofpage	numberofpages		N;INDF;MASC;SG
plattelandse	rustic	plattelands	rustic	ADJ;NOM	ADV
intellektuele	intelectuali	intellektueel	intelectual	ADJ;NOM	N;INDF;MASC;PL
intellektuele	intelectuala	intellektueel	intelectual	ADJ;NOM	ADJ;DEF;FEM;SG
bos	bos	bos	bos	V;PRS	N;INDF;MASC;SG
bos	forest	bos	forest	V;PRS	PROPN
bos	padurea	bos	padure	V;PRS	N;DEF;FEM;SG
bos	padure	bos	padure	V;PRS	N;INDF;FEM;SG
bos	padure	bos	padure	V;PRS	N;INDF;FEM;SG
grafiese	grafic	grafies	grafic	ADJ;NOM	ADV
alexandrië	alexandria	alexandrië	alexandrie	N;SG	PROPN
vermaak	divertisment	vermaak	divertisment	V;PRS	N;INDF;MASC;SG
vermaak	entertainment	vermaak	entertainment	V;PRS	N;INDF;MASC;SG
maleisië	malaezia	maleisië	malaezie	PROPN;SG	PROPN
maleisië	malaysia	maleisië	malaysie	PROPN;SG	PROPN
permanent	permanente	permanent	permanent		ADJ;INDF;FEM;PL
permanent	permanent	permanent	permanent		ADV
permanent	permanenta	permanent	permanent		ADJ;DEF;FEM;SG
permanent	permanenta	permanent	permanent		ADJ;DEF;FEM;SG
permanent	permanent	permanent	permanent		ADV
gesonde	sanatoasa	gesond	sanatos	ADJ;NOM	ADJ;DEF;FEM;SG
adams	adams	adams	adams		PROPN
buenos	buenos	buenos	buenos		N;INDF;MASC;SG
aires	aires	aires	aires	N;SG	PROPN
kwalifiseer	califica	kwalifiseer	califica	V;PRS	V;IND;SG;3;IPFV;FIN
kwalifiseer	califica	kwalifiseer	califica	V;PRS	V;IND;SG;3;IPFV;FIN
kwalifiseer	eligibili	kwalifiseer	eligibil	V;PRS	ADJ;INDF;MASC;PL
kwalifiseer	eligibile	kwalifiseer	eligibil	V;PRS	ADJ;INDF;FEM;PL
kwalifiseer	eligibil	kwalifiseer	eligibil	V;PRS	ADJ;INDF;MASC;SG
kwalifiseer	eligibila	kwalifiseer	eligibil	V;PRS	N;DEF;FEM;SG
río	beni	río	beni	PROPN;SG	
río	río	río	río	PROPN;SG	N;INDF;MASC;SG
río	magdalena	río	magdalenă	PROPN;SG	N;DEF;FEM;SG
kriteria	criteriu	kriterium	criteriu	N;PL	N;INDF;MASC;SG
suur	acru	suur	acru	N;SG	ADJ;INDF;MASC;SG
ontario	ontario	ontario	ontario		PROPN
persoonlik	personala	persoonlik	personal	ADV	ADJ;DEF;FEM;SG
persoonlik	personala	persoonlik	personal	ADV	ADJ;DEF;FEM;SG
persoonlik	personale	persoonlik	personal	ADV	ADJ;INDF;FEM;PL
queenstown	queenstown	queenstown	queenstown		PROPN
vrug	fructe	vrug	fruct	N;SG	N;INDF;FEM;PL
vrug	fructele	vrug	fruct	N;SG	N;DEF;FEM;PL
kepler	kepler	kepler	kepler		PROPN
raymond	raymond	raymond	raymond		PROPN
westminster	westminster	westminster	westminster	N;SG	PROPN
mediterreense	mediterana	mediterreens	mediteran	ADJ;NOM	N;DEF;FEM;SG
mediterreense	mediterana	mediterreens	mediteran	ADJ;NOM	N;DEF;FEM;SG
mediterreense	mediteranean	mediterreens	mediteranean	ADJ;NOM	ADV
kapel	chapel	kapel	chapel	N;SG	PROPN
moi	moi	moi	moale		ADJ;INDF;PL
opgedra	dedicata	opdra	dedicat	V;PST;V.PTCP	N;DEF;FEM;SG
opgedra	dedicate	opdra	dedica	V;PST;V.PTCP	ADJ;INDF;FEM;PL
opgedra	dedicat	opdra	dedica	V;PST;V.PTCP	ADJ;INDF;MASC;SG
turke	turcii	turk	turc	ADJ;NOM	N;DEF;MASC;PL
turke	turci	turk	turc	ADJ;NOM	N;INDF;MASC;PL
turke	turcilor	turk	turcă	ADJ;NOM	N;DEF;MASC;PL
winters	winters	winters	winters	N;SG	PROPN
winters	ierni	winters	iarnă	N;SG	N;INDF;FEM;PL
java	java	java	javă		N;DEF;FEM;SG
regnum	regnum	regnum	regnum		N;INDF;MASC;SG
kragtige	puternica	kragtig	puternic	ADJ;NOM	ADJ;DEF;FEM;SG
herfs	toamna	herfs	toamnă	V;PRS	N;DEF;FEM;SG
herfs	toamna	herfs	toamnă	V;PRS	N;DEF;FEM;SG
herfs	toamna	herfs	toamnă	V;PRS	N;DEF;FEM;SG
herfs	cadea	herfs	cadea	V;PRS	V;IND;SG;3;IPFV;FIN
nova	nova	nova	novă		N;DEF;FEM;SG
stil	tacut	stil	tace	V;PRS	ADJ;INDF;MASC;SG
selfmoord	sinuciderea	selfmoord	sinucidere	V;PRS	N;DEF;FEM;SG
selfmoord	sinucidere	selfmoord	sinucidere	V;PRS	N;INDF;FEM;SG
selfmoord	suicid	selfmoord	suicid	V;PRS	N;INDF;MASC;SG
michail	mikhail	michail	mikhail	PROPN;SG	PROPN
michail	mihail	michail	mihail	PROPN;SG	PROPN
globale	globala	globaal	globală	ADJ;NOM	ADJ;DEF;FEM;SG
meester	maestre	meester	maestru	N;SG	
kopenhagen	copenhaga	kopenhagen	copenhaga		PROPN
beijing	beijing	beijing	beijing	PROPN;SG	N;INDF;MASC;SG
melk	laptele	melk	lapte		N;DEF;MASC;SG
melk	lapte	melk	lapte		N;INDF;MASC;SG
werd	worth	werd	worth		PROPN
nuttig	util	nuttig	util	V;PRS	ADJ;INDF;MASC;SG
nuttig	folositor	nuttig	folositor	V;PRS	ADJ;INDF;MASC;SG
nuttig	utila	nuttig	utila	V;PRS	ADJ;DEF;FEM;SG
nuttig	utile	nuttig	util	V;PRS	ADJ;INDF;FEM;PL
nuttig	folositoare	nuttig	folositor	V;PRS	ADJ;INDF;FEM
nuttig	util	nuttig	util	V;PRS	ADJ;INDF;MASC;SG
nuttig	utila	nuttig	utila	V;PRS	ADJ;DEF;FEM;SG
madagaskar	madagascar	madagaskar	madagascar	PROPN;SG	N;INDF;MASC;SG
britannica	britannica	britannica	britannic		N;DEF;FEM;SG
bedford	bedford	bedford	bedford		N;INDF;MASC;SG
konvensie	conventia	konvensie	conventia		N;DEF;FEM;SG
konvensie	conventie	konvensie	conventie		N;INDF;FEM;SG
madrid	madrid	madrid	madrid		N;INDF;MASC;SG
mercedes	mercedes	mercede	mercedes		N;INDF;MASC;SG
illinois	illinois	illinois	illinois	PROPN;SG	PROPN
müller	müller	müller	müller		PROPN
bretagne	bretagne	bretag	bretagnu	N;PL	PROPN
sterrekunde	astronomie	sterrekund	astronomie		N;INDF;FEM;SG
marokko	maroc	marokko	maroc	PROPN;SG	PROPN
kritici	critic	kritici	critic	N;PL	ADJ;INDF;MASC;SG
atoom	atom	atoom	atom	N;PL	N;INDF;MASC;SG
paulo	paulo	paulo	paulo	PROPN;SG	PROPN
bas	latrat	bas	latra	N;SG	ADJ;INDF;MASC;SG
gesoek	dorit	gesoek	dorit	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gesoek	dorita	gesoek	dorita	V;PST;V.PTCP	
pedro	pedro	pedro	pedro		PROPN
herman	herman	herman	herman		PROPN
ingedeel	divizat	indeel	diviza	V;PST;V.PTCP	ADJ;INDF;MASC;SG
ingedeel	divizata	indeel	divizat	V;PST;V.PTCP	ADJ;DEF;FEM;SG
hurricanes	uragane	hurricane	uragan		N;INDF;FEM;PL
roger	roger	roger	roger		PROPN
kompakte	compact	kompak	compact	N;SG	ADV
worden	worden	worden	worden	V;PRS	
sleeswyk	schleswig	sleeswyk	schleswig	N;PL	PROPN
bonaparte	bonaparte	bonaparte	bonaparte	ADJ;NOM	N;INDF;FEM;PL
brisbane	brisbane	brisbaan	brisban	PROPN;SG	N;INDF;FEM;PL
ope	deschis	ope	deschis	N;SG	ADJ;INDF;MASC;SG
ope	deschide	ope	deschide	N;SG	V;IND;SG;3;PRS;FIN
redelike	rezonabila	redelik	rezonabil	ADJ;NOM	ADJ;DEF;FEM;SG
redelike	rezonabil	redelik	rezonabil	ADJ;NOM	ADV
statistieke	statistica	statistiek	statistică	N;PL	N;DEF;FEM;SG
statistieke	statistica	statistiek	statistică	N;PL	N;DEF;FEM;SG
statistieke	statistica	statistiek	statistică	N;PL	N;DEF;FEM;SG
statistieke	statistica	statistiek	statistică	N;PL	N;DEF;FEM;SG
location	localizare	location	localizare		N;INDF;FEM;SG
location	locatie	location	locatie		N;INDF;FEM;SG
location	locatia	location	locatie		N;DEF;FEM;SG
location	locatia	location	locatie		N;DEF;FEM;SG
samoa	samoa	samoa	samoa	PROPN;SG	PROPN
neer	jos	neer	jos	V;PRS	ADV
philadelphia	philadelphia	philadelphia	philadelphie		PROPN
ray	ray	ray	ray		PROPN
vat	luarea	vat	luare	V;PRS	N;DEF;FEM;SG
vat	luand	vat	lua	V;PRS	
vat	ia	vat	lua	V;PRS	
vat	luati	vat	lua	V;PRS	
vat	butoi	vat	butoi	V;PRS	N;INDF;MASC;SG
carolina	carolina	carolina	carolina	PROPN;SG	N;DEF;FEM;SG
skets	desenul	skets	desen	V;PRS	N;DEF;MASC;SG
skets	desen	skets	desen	V;PRS	N;INDF;MASC;SG
nóg	nici	nóg	nici		ADV
alan	alan	alan	alan		PROPN
siviele	civil	siviel	civil		ADJ;INDF;MASC;SG
siviele	civila	siviel	civil		ADJ;DEF;FEM;SG
siviele	civila	siviel	civil		ADJ;DEF;FEM;SG
siviele	civile	siviel	civil		ADJ;INDF;FEM;PL
cecil	cecil	cecil	cecil	PROPN;SG	PROPN
strale	raze	straal	rază		N;INDF;FEM;PL
strale	razele	straal	rază		N;DEF;FEM;PL
jason	jason	jason	jason		PROPN
regstreekse	traiasca	regstreeks	traiască	N;PL	N;DEF;FEM;SG
regstreekse	live	regstreeks	livă	N;PL	
sam	sam	sam	sam	PROPN;SG	
seks	sexul	seks	sex	PRO;NOM;SG;2	N;DEF;MASC;SG
seks	sex	seks	sex	PRO;NOM;SG;2	N;INDF;MASC;SG
geweet	stia	weet	sti	V;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
geweet	stiut	weet	sti	V;PST;V.PTCP	ADJ;INDF;MASC;SG
geweet	stiam	weet	sti	V;PST;V.PTCP	V;IND;1;IPFV;FIN
geweet	constient	weet	constient	V;PST;V.PTCP	ADJ;INDF;MASC;SG
skaak	sah	skaak	sah	V;PRS	
skaak	sah	skaak	sah	V;PRS	
skaak	sah	skaak	sah	V;PRS	
christen	crestin	christen	crestin		N;INDF;MASC;SG
christen	crestina	christen	crestina		ADJ;DEF;FEM;SG
christen	crestin	christen	crestin		N;INDF;MASC;SG
christen	christian	christen	christian		PROPN
christen	crestin	christen	crestin		N;INDF;MASC;SG
meubels	mobilier	meubel	mobilier	N;PL	N;INDF;MASC;SG
meubels	mobila	meubel	mobilă	N;PL	N;DEF;FEM;SG
meubels	mobila	meubel	mobilă	N;PL	N;DEF;FEM;SG
thames	tamisa	thame	tamisa		N;DEF;FEM;SG
baker	brutar	baker	brutar		N;INDF;MASC;SG
baker	baker	baker	baker		PROPN
laai	sarcina	laai	sarcină	V;PRS	N;DEF;FEM;SG
laai	incarca	laai	incarca	V;PRS	V;IND;SG;3;IPFV;FIN
laai	sertarul	laai	sertar	V;PRS	N;DEF;MASC;SG
laai	sertar	laai	sertar	V;PRS	N;INDF;MASC;SG
laai	tava	laai	tavă	V;PRS	N;DEF;FEM;SG
laai	tava	laai	tavă	V;PRS	N;DEF;FEM;SG
anale	anal	anaal	anal	ADJ;NOM	N;INDF;MASC;SG
barry	barry	barry	barry		PROPN
barry	florin	barry	florin		PROPN
barry	zana	barry	zană		N;DEF;FEM;SG
barry	zana	barry	zană		N;DEF;FEM;SG
barry	zana	barry	zană		N;DEF;FEM;SG
elliot	elliot	elliot	elliot	PROPN;SG	PROPN
definieer	subliniat	definieer	sublinia	V;PRS	ADJ;INDF;MASC;SG
definieer	subliniaza	definieer	subliniază	V;PRS	V;IND;SG;3;IPFV;FIN
div	div	div	div		
argentynse	argentina	argentyns	argentina	ADJ;NOM	N;DEF;FEM;SG
argentynse	argentinian	argentyns	argentinian	ADJ;NOM	N;INDF;MASC;SG
pdf	pdf	pdf	pdf		N;INDF;MASC;SG
eggenoot	sot	eggenoot	sot	N;SG	
verbod	interdictia	verbod	interdictie		N;DEF;FEM;SG
verbod	interzicerea	verbod	interzicere		N;DEF;FEM;SG
verbod	interdictie	verbod	interdictie		N;INDF;FEM;SG
regent	regent	regent	regent		N;INDF;MASC;SG
meg	meg	meg	meg		N;INDF;MASC;SG
sosiaal	sociale	sosiaal	social	ADV	ADJ;INDF;FEM;PL
sosiaal	sociala	sosiaal	socială	ADV	N;DEF;FEM;SG
sosiaal	sociala	sosiaal	socială	ADV	N;DEF;FEM;SG
sosiaal	socializare	sosiaal	socializare	ADV	N;INDF;FEM;SG
davis	davis	davis	davis		PROPN
veertien	fourteen	veertien	fourteen	NUM	
bethlehem	betleem	bethlehem	betleem	ADV	PROPN
stapel	teanc	stapel	teanc		N;INDF;MASC;SG
colombia	columbia	colombia	columbie	PROPN;SG	PROPN
kritiese	critica	krities	critică	ADJ;NOM	N;DEF;FEM;SG
kritiese	critica	krities	critică	ADJ;NOM	N;DEF;FEM;SG
dramatiese	dramatica	dramaties	dramatică	ADJ;NOM	ADJ;DEF;FEM;SG
coates	coates	coates	coates		PROPN
series	serie	series	serie		N;INDF;FEM;SG
series	serii	series	serie		N;INDF;FEM;PL
series	seria	series	serie		N;DEF;FEM;SG
