של	шел	של	шел	PART;GEN	N;INDF;MASC;SG
גיא	гай	גיא	гай	PROPN	PROPN;INDF;MASC;SG
כספים	финанси	כסף	финанси	N;MASC;PL	N;INDF
הוחלף	сменени	הוחלף	сменя-(се)	V;MASC;SG;3;PST;PASS	V;PFV;INDF;PL;V.PTCP;PASS
הוחלף	сменени	הוחלף	сменя-(се)	V;MASC;SG;3;PST;PASS	V;PFV;INDF;PL;V.PTCP;PASS
הוחלף	разменени	הוחלף	разменя	V;MASC;SG;3;PST;PASS	V;PFV;INDF;PL;V.PTCP;PASS
פיתח	разработена	פיתח	разработя-(се)	N;MASC;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
פיתח	развит	פיתח	развит-(се)	N;MASC;SG	ADJ;INDF;MASC;SG
פיתח	разработени	פיתח	разработя-(се)	N;MASC;SG	V;PFV;INDF;PL;V.PTCP;PASS
פיתח	разработен	פיתח	разработя-(се)	N;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
פיתח	развитите	פיתח	развия-(се)	N;MASC;SG	ADJ;PFV;DEF;PL;V.PTCP;PASS
פיתח	развита	פיתח	развитам	N;MASC;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
רמי	реми	רמי	реми	PROPN	N;INDF;MASC;SG
רמי	рами	רמי	рами	PROPN	N;INDF;MASC;SG
רמי	реми	רמי	реми	PROPN	N;INDF;MASC;SG
משבר	кризите	משבר	криза	N;MASC;SG	N;DEF;FEM;PL
משבר	кризи	משבר	криза	N;MASC;SG	N;INDF;FEM;PL
משבר	кризи	משבר	криза	N;MASC;SG	N;INDF;FEM;PL
האולימפי	олимпик	האולימפי	олимпик	PROPN	N;INDF;MASC;SG
האולימפי	олимпийски	האולימפי	олимпийски	PROPN	PROPN;INDF;MASC;SG
קילומטר	майлс	קילומטר	майлс	N;MASC;SG	PROPN;INDF;MASC;SG
קילומטר	мили	קילומטר	мил	N;MASC;SG	ADJ;INDF;PL
קילומטר	километри	קילומטר	километър	N;MASC;SG	N;INDF;MASC;PL
אמונה	фейт	אמונה	фейт	N;FEM;SG	PROPN;INDF;MASC;SG
הגל	хегел	הגל	хегел		N;INDF;MASC;SG
פופולרי	популярно	פופולרי	популярен	ADJ;MASC;SG	ADV
פופולרי	популярни	פופולרי	популярен	ADJ;MASC;SG	ADJ;INDF;PL
פופולרי	актуални	פופולרי	актуален	ADJ;MASC;SG	ADJ;INDF;PL
פופולרי	актуално	פופולרי	актуален	ADJ;MASC;SG	ADV
גרעיני	ядрено	גרעיני	ядрен	ADJ;MASC;SG	ADV
גרעיני	ядрени	גרעיני	ядрен	ADJ;MASC;SG	ADJ;INDF;PL
נא	сурово	None	суров		ADV
נא	сурови	None	суров		ADJ;INDF;PL
נא	суров	None	суров		ADJ;INDF;MASC;SG
נא	сурова	None	суров		ADJ;INDF;FEM;SG
נא	необработен	None	необработен		ADJ;INDF;MASC;SG
נא	рядко	None	рядко		ADV
נא	редки	None	редка		N;INDF;FEM;PL
נא	рядкост	None	рядкост		N;INDF;FEM;SG
ברי	бари	ברי	бара		PROPN;INDF;MASC;SG
ברי	бри	ברי	бря-(се)		PROPN;INDF;MASC;SG
ברי	брий	ברי	брий		N;INDF;NEUT;SG
ברי	бери	ברי	бера		N;INDF;FEM;SG
ברי	бри	ברי	бря-(се)		PROPN;INDF;MASC;SG
נתיב	пътека	נתיב	пътека		N;INDF;FEM;SG
נתיב	път	נתיב	път		N;INDF;MASC;SG
רובין	рубин	רובין	рубин	PROPN	N;INDF;MASC;SG
רובין	робин	רובין	робин	PROPN	N;INDF;MASC;SG
החלוקה	дял	החלוקה	дял	PROPN	N;INDF;MASC;SG
החלוקה	разделяне	החלוקה	разделяне	PROPN	N;INDF;NEUT;SG
יוגוסלביה	югославия	יוגוסלביה	югославия	PROPN	PROPN;INDF;FEM;SG
המולד	рождество	המולד	рождество		N;INDF;NEUT;SG
המולד	коледа	המולד	коледа		N;INDF;FEM;SG
סינגל	необвързан	סינגל	необвързан	PROPN	ADJ;INDF;MASC;SG
סינגל	единична	סינגל	единичен	PROPN	ADJ;INDF;FEM;SG
סינגל	сингъл	סינגל	сингъл	PROPN	N;INDF;MASC;SG
סינגל	необвързана	סינגל	побвържа	PROPN	ADJ;INDF;FEM;SG
סינגל	единичен	סינגל	единичен	PROPN	ADJ;INDF;MASC;SG
אפס	нулева	אפס	нулева		ADJ;INDF;FEM;SG
אפס	нула	אפס	нула		N;INDF;FEM;SG
אפס	нулев	אפס	нулев		ADJ;INDF;MASC;SG
הוצג	представени	הוצג	представя-(се)	V;MASC;SG;3;PST;PASS	V;PFV;INDF;PL;V.PTCP;PASS
משל	притча	משל	притчам-(се)		N;INDF;FEM;SG
משל	собствен	משל	собствен		ADJ;INDF;MASC;SG
משל	собствена	משל	собствен		ADJ;INDF;FEM;SG
משל	собствено	משל	собствен		ADV
משל	собствени	משל	собствен		ADJ;INDF;PL
משל	басня	משל	басня		N;INDF;FEM;SG
מאמץ	усилия	מאמץ	усилие	N;MASC;SG	N;INDF;NEUT;PL
אילת	ейлат	אילת	ейлат	PROPN	N;INDF;FEM;SG
גור	кученце	גור	кученце	PROPN	N;INDF;NEUT;SG
גור	гор	גור	гор	PROPN	PROPN;INDF;MASC;SG
צודק	правилно	צדק	правилно	V;MASC;SG;V.PTCP;ACT	ADV
בריטית	британско	בריטי	британски	PROPN	ADV
בריטית	британци	בריטי	британец	PROPN	N;INDF;MASC;PL
בריטית	британска	בריטי	британски	PROPN	ADJ;INDF;FEM;SG
בריטית	британец	בריטי	британец	PROPN	N;INDF;MASC;SG
בריטית	британски	בריטי	британски	PROPN	ADJ;INDF;MASC;SG
אפל	тъмна	אפל	тъмен		ADJ;INDF;FEM;SG
אפל	тъмно	אפל	тъмно		ADV
אפל	тъмен	אפל	тъмен		ADJ;INDF;MASC;SG
אפל	епъл	אפל	епъл		N;INDF;MASC;SG
אפל	ябълков	אפל	ябълков		N;INDF;MASC;SG
אפל	ябълка	אפל	ябълка		N;INDF;FEM;SG
אפל	apple	אפל	apple		PROPN
יליד	родна	יליד	роден	PROPN	ADJ;INDF;FEM;SG
יליד	местни	יליד	местен	PROPN	ADJ;INDF;PL
סוס	конче	סוס	конче		N;INDF;NEUT;SG
סוס	кон	סוס	кон		N;INDF;MASC;SG
שיער	косми	שיער	косъм	PROPN	N;INDF;MASC;PL
שיער	косъм	שיער	косъм	PROPN	N;INDF;MASC;SG
שיער	коси	שיער	коса	PROPN	N;INDF;FEM;PL
שיער	косата	שיער	коса	PROPN	N;DEF;FEM;SG
שיער	коса	שיער	коса	PROPN	N;INDF;FEM;SG
ביתן	павилион	ביתן	павилион		N;INDF;MASC;SG
ביתן	бунгало	ביתן	бунгало		N;INDF;NEUT;SG
ביתן	хижа	ביתן	хижа		N;INDF;FEM;SG
ביתן	каюта	ביתן	кают		N;INDF;FEM;SG
ביתן	кабина	ביתן	кабина		N;INDF;FEM;SG
ביתן	колиба	ביתן	колиб		N;INDF;FEM;SG
ביתן	хижата	ביתן	хижа		N;DEF;FEM;SG
תעלת	канал	תעלת	канал	PROPN	N;INDF;MASC;SG
נשמע	звуци	נשמע	звук	V;MASC;SG;MID	N;INDF;MASC;PL
נשמע	звучи	נשמע	звуча	V;MASC;SG;MID	V;IPFV;IND;SG;3;PRS;FIN;ACT
מאני	мени	מאני	аз		V;IPFV;IND;SG;3;PRS;FIN;ACT
מאני	мани	מאני	мана		N;INDF;MASC;SG
תלויה	зависима	תלה	зависим	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;FEM;SG
תלויה	зависими	תלה	зависим	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;PL
תלויה	зависимо	תלה	зависимо	V;FEM;SG;V.PTCP;ACT	ADV
תלויה	зависим	תלה	завися	V;FEM;SG;V.PTCP;ACT	N;INDF;MASC;SG
המכיל	съдържащ	המכיל	съдържам-(се)	V;MASC;SG;3;PST;ACT	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
המכיל	съдържащи	המכיל	съдържам-(се)	V;MASC;SG;3;PST;ACT	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
המכיל	съдържащо	המכיל	съдържам-(се)	V;MASC;SG;3;PST;ACT	ADV
המכיל	съдържаща	המכיל	съдържам-(се)	V;MASC;SG;3;PST;ACT	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
ישירה	преки	ישיר	преки	ADV	ADJ;INDF;PL
ישירה	директна	ישיר	директен	ADV	ADJ;INDF;FEM;SG
ישירה	директен	ישיר	директен	ADV	ADJ;INDF;MASC;SG
ירידה	хвърли	ירידה	хвърля-(се)	N;FEM;SG	V;PFV;IMP;SG;2;FIN
שומר	настойник	שומר	настойник		N;INDF;MASC;SG
שומר	пазител	שומר	пазител		N;INDF;MASC;SG
שומר	попечител	שומר	попечител		N;INDF;MASC;SG
שומר	гардиън	שומר	гардиън		N;INDF;MASC;SG
שומר	гард	שומר	гард		N;INDF;MASC;SG
שומר	пазач	שומר	пазач		N;INDF;MASC;SG
שומר	копър	שומר	копър		N;INDF;MASC;PL
בוצע	готово	בוצע	готов	V;MASC;SG;3;PST;PASS	ADV
למטה	долу	למטה	долу		ADV
למטה	надолу	למטה	надолу		ADV
למטה	долу	למטה	долу		ADV
למטה	отдолу	למטה	отдолу		ADV
למטה	долу	למטה	долу		ADV
סולו	соло	סול	соло		N;INDF;MASC;SG
סולו	сулу	סול	сулу		N;INDF;MASC;SG
ליאור	лиор	ליאור	лиор	PROPN	N;INDF;MASC;SG
שמירה	пазена	שמירה	пазя-(се)	N;FEM;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
שמירה	охраняван	שמירה	охранявам	N;FEM;SG	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
מוגבל	ограничени	מוגבל	огранича-(се)	V;MASC;SG;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
מוגבל	limited	מוגבל	limited	V;MASC;SG;V.PTCP;PASS	PROPN;INDF;MASC;SG
מוגבל	ограничени	מוגבל	огранича-(се)	V;MASC;SG;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
מילא	изпълнен	מילא	изпълня-(се)	N;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
מילא	напълнена	מילא	напълня-(се)	N;MASC;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
רישיון	лицензиран	רישיון	лицензирам	N;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
רישיון	лицензирани	רישיון	лицензирам	N;MASC;SG	V;PFV;INDF;PL;V.PTCP;PASS
הכשרה	тренировки	הכשרה	тренировка	N;FEM;SG	N;INDF;FEM;PL
הכשרה	квалификации	הכשרה	квалификация	N;FEM;SG	N;INDF;FEM;PL
הכשרה	квалификациите	הכשרה	квалификация	N;FEM;SG	N;DEF;FEM;PL
הכשרה	обучен	הכשרה	обуча	N;FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
הכשרה	обучени	הכשרה	обуча	N;FEM;SG	V;PFV;INDF;PL;V.PTCP;PASS
הכשרה	трениран	הכשרה	тренирам	N;FEM;SG	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
הכשרה	обучена	הכשרה	обуча	N;FEM;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
גרין	грийн	מה"גרין	грийн	PROPN	PROPN;INDF;MASC;SG
גרין	грийн	מה"גרין	грийн	PROPN	PROPN;INDF;MASC;SG
גרין	зелено	מה"גרין	зелено	PROPN	ADV
גרין	зелен	מה"גרין	зелен	PROPN	ADJ;INDF;MASC;SG
גרין	зелена	מה"גרין	зелен	PROPN	ADJ;INDF;FEM;SG
גרין	зелени	מה"גרין	зелен	PROPN	ADJ;INDF;PL
חיצוני	външно	חיצוני	външен	ADJ;MASC;SG	ADV
חיצוני	външни	חיצוני	външен	ADJ;MASC;SG	ADJ;INDF;PL
הפדרציה	федерация	הפדרציה	федерация	PROPN	N;INDF;FEM;SG
הפדרציה	федерацията	הפדרציה	федерация	PROPN	N;DEF;FEM;SG
העבר	минали	העבר	мина-(се)		V;PFV;INDF;PL;PST;V.PTCP;ACT
העבר	минало	העבר	минало		N;INDF;NEUT;SG
רומנים	румъния	רומני	румъния	N;MASC;PL	PROPN;INDF;FEM;SG
רומנים	румънски	רומני	румънски	N;MASC;PL	ADJ;INDF;MASC;SG
רומנים	румънска	רומני	румънски	N;MASC;PL	ADJ;INDF;FEM;SG
נשלחו	представени	נשלח	представя-(се)	V;PL;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
נשלחו	представено	נשלח	представя-(се)	V;PL;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נשלחו	подадена	נשלח	подам-(се)	V;PL;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נשלחו	представена	נשלח	представя-(се)	V;PL;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נשלחו	подадено	נשלח	подам-(се)	V;PL;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נשלחו	подадени	נשלח	подам-(се)	V;PL;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
נשלחו	изпратена	נשלח	изпратя	V;PL;3;PST;MID	V;PFV;INDF;FEM;SG;V.PTCP;PASS
נשלחו	изпратено	נשלח	изпратя	V;PL;3;PST;MID	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
נשלחו	изпратен	נשלח	изпратя	V;PL;3;PST;MID	V;PFV;INDF;MASC;SG;V.PTCP;PASS
נשלחו	изпратени	נשלח	изпратя	V;PL;3;PST;MID	V;PFV;INDF;PL;V.PTCP;PASS
יזם	предприемач	יזם	предприемач	PROPN	N;INDF;MASC;SG
יזם	започнати	יזם	започна	PROPN	V;PFV;INDF;PL;V.PTCP;PASS
יזם	започнато	יזם	започна	PROPN	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
יזם	разработка	יזם	разработка	PROPN	N;INDF;FEM;SG
יזם	предприемач	יזם	предприемач	PROPN	N;INDF;MASC;SG
תמך	подкрепен	תמך	подкрепя	PROPN	V;PFV;INDF;MASC;SG;V.PTCP;PASS
תמך	подкрепи	תמך	подкрепя	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
תמך	подкрепена	תמך	подкрепя	PROPN	V;PFV;INDF;FEM;SG;V.PTCP;PASS
תמך	поддържани	תמך	поддържам	PROPN	V;IPFV;INDF;PL;V.PTCP;PASS
תמך	подкрепено	תמך	подкрепя	PROPN	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
ניצחונות	печели	ניצחון	печеля	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
חומרי	материалите	חומרי	материал	ADJ;MASC;PL	N;DEF;MASC;PL
חומרי	материали	חומרי	материал	ADJ;MASC;PL	N;INDF;MASC;PL
הקובץ	файл	הקובץ	файл	PROPN	N;INDF;MASC;SG
הקובץ	файлът	הקובץ	файл	PROPN	N;DEF;MASC;SG
הקובץ	досие	הקובץ	досие	PROPN	N;INDF;NEUT;SG
אלפרד	алфред	אלפרד	алфред	PROPN	PROPN;INDF;MASC;SG
חכם	интелигентен	חכם	интелигентен		ADJ;INDF;MASC;SG
חכם	интелигентно	חכם	интелигентно		ADV
חכם	интелигентна	חכם	интелигентен		ADJ;INDF;FEM;SG
חכם	интелигентни	חכם	интелигентен		ADJ;INDF;PL
חכם	умна	חכם	умна		ADJ;INDF;FEM;SG
חכם	умно	חכם	умно		ADV
חכם	умен	חכם	умен		ADJ;INDF;MASC;SG
חכם	мъдра	חכם	мъдра		ADJ;INDF;FEM;SG
חכם	мъдро	חכם	мъдро		ADV
חכם	мъдри	חכם	мъдря-(се)		ADJ;INDF;PL
חכם	мъдър	חכם	мъдър		ADJ;INDF;MASC;SG
חכם	умна	חכם	умна		ADJ;INDF;FEM;SG
חכם	интелигентно	חכם	интелигентно		ADV
חכם	умно	חכם	умно		ADV
חכם	умни	חכם	умна		ADJ;INDF;PL
חכם	умен	חכם	умен		ADJ;INDF;MASC;SG
אחוזים	процент	אחוז	процент	N;MASC;PL	N;INDF;MASC;SG
מייצג	представляват	ייצג	представлявам	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
מייצג	представляващи	ייצג	представлявам	V;MASC;SG;V.PTCP;ACT	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
מייצג	представляваща	ייצג	представлявам	V;MASC;SG;V.PTCP;ACT	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
מייצג	представляващ	ייצג	представлявам	V;MASC;SG;V.PTCP;ACT	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
מייצג	представлява	ייצג	представлявам	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
המושל	управител	המושל	управител	PROPN	N;INDF;MASC;SG
המושל	губернатор	המושל	губернатор	PROPN	N;INDF;MASC;SG
עמיחי	амихай	עמיחי	амихай	PROPN	V;PFV;IMP;SG;2;FIN
הארמון	палас	הארמון	палас	PROPN	N;INDF;MASC;SG
הארמון	двореца	הארמון	дворец	PROPN	N;DEF;MASC;SG
הארמון	дворец	הארמון	дворец	PROPN	N;INDF;MASC;SG
הארמון	дворецът	הארמון	дворец	PROPN	N;DEF;MASC;SG
הארמון	палат	הארמון	палат	PROPN	N;INDF;MASC;SG
ההרים	планините	ההרים	планини	ADV	N;DEF;FEM;PL
ההרים	планини	ההרים	планина	ADV	N;INDF;FEM;PL
אשדוד	ашдод	אשדוד	ашдод	PROPN	N;INDF;MASC;SG
צפונה	север	צפון	север	ADV	N;INDF;MASC;SG
צפונה	северна	צפון	северен	ADV	ADJ;INDF;FEM;SG
מתחם	владение	מתחם	владение	PROPN	N;INDF;NEUT;SG
מתחם	домейн	מתחם	домейн	PROPN	N;INDF;MASC;SG
מתחם	комплекс	מתחם	комплекс	PROPN	N;INDF;MASC;SG
מתחם	комплексно	מתחם	комплексно	PROPN	ADV
מתחם	сложни	מתחם	сложен	PROPN	ADJ;INDF;PL
מתחם	сложна	מתחם	сложен	PROPN	ADJ;INDF;FEM;SG
מתחם	съединението	מתחם	съединение	PROPN	N;DEF;NEUT;SG
מתחם	съединение	מתחם	съединение	PROPN	N;INDF;NEUT;SG
עיון	разглеждам	עיון	разглеждам	N;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
פירות	плод	פרי	плод	N;MASC;PL	N;INDF;MASC;SG
מסחרי	търговско	מסחרי	търговски	ADJ;MASC;SG	ADV
מסחרי	реклама	מסחרי	реклама	ADJ;MASC;SG	N;INDF;FEM;SG
בסביבה	около	בסביבה	около		ADP
בסביבה	наоколо	בסביבה	наоколо		ADV
בקשה	прилага	בקשה	прилагам	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
בקשה	поиска	בקשה	поискам	N;FEM;SG	V;PFV;IND;SG;3;PST;FIN;ACT
בקשה	поискани	בקשה	поискам	N;FEM;SG	V;PFV;INDF;PL;V.PTCP;PASS
בקשה	поискано	בקשה	поискам	N;FEM;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
בקשה	поискана	בקשה	поискам	N;FEM;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
בקשה	поискаха	בקשה	поискам	N;FEM;SG	V;PFV;IND;PL;3;PST;FIN;ACT
הוכחה	доказателства	הוכחה	доказателство	N;FEM;SG	N;INDF;NEUT;PL
התפתחה	развит	התפתח	развит-(се)	V;FEM;SG;3;PST	ADJ;INDF;MASC;SG
התפתחה	разработени	התפתח	разработя-(се)	V;FEM;SG;3;PST	V;PFV;INDF;PL;V.PTCP;PASS
התפתחה	развитите	התפתח	развия-(се)	V;FEM;SG;3;PST	ADJ;PFV;DEF;PL;V.PTCP;PASS
התפתחה	еволюира	התפתח	еволюирам	V;FEM;SG;3;PST	V;IPFV;IND;SG;3;PRS;FIN;ACT
התפתחה	еволюирали	התפתח	еволюирам	V;FEM;SG;3;PST	V;PFV;INDF;PL;PST;V.PTCP;ACT
קבורה	погребан	קבורה	погребан	N;FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
קבורה	погребана	קבורה	погребан	N;FEM;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
קבורה	заровени	קבורה	заровя-(се)	N;FEM;SG	V;PFV;INDF;PL;V.PTCP;PASS
קבורה	погребани	קבורה	погребан	N;FEM;SG	V;PFV;INDF;PL;V.PTCP;PASS
קבורה	заровено	קבורה	заровя-(се)	N;FEM;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
בז	сокол	בז	сокол		N;INDF;MASC;SG
בז	бежово	בז	бежов		ADV
נציגי	представителите	נציג	представител	N;PSSD;MASC;PL	N;DEF;MASC;PL
נציגי	представители	נציג	представител	N;PSSD;MASC;PL	N;INDF;MASC;PL
הנס	ханс	הנס	ханс		PROPN;INDF;MASC;SG
הכתר	краун	הכתר	краун		N;INDF;MASC;SG
הכתר	корона	הכתר	корон		N;INDF;FEM;SG
הכתר	короната	הכתר	корона		N;DEF;FEM;SG
דגים	фиш	דג	фиш	N;MASC;PL	N;INDF;MASC;SG
