kategória	категории	kategória	категория	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
vzor	схеме	vzor	схема	N;INAN;NOM;MASC;SG	N;INAN;DAT;FEM;SG
vzor	модели	vzor	модель	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
vzor	model	vzor	model	N;INAN;NOM;MASC;SG	PROPN
finistère	финистер	finistère	финистер	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
opisuje	описано	opisovať	описать	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;NEUT;SG;PST;V.PTCP;PASS
pohon	тяги	pohon	тяга	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
pohon	водить	pohon	водить	N;INAN;NOM;MASC;SG	V;IPFV;NFIN;ACT
pohon	drive	pohon	drive	N;INAN;NOM;MASC;SG	PROPN
spoločný	совместных	spoločný	совместный	ADJ;INAN;NOM;MASC;SG	ADJ;GEN;PL
írsko	ирландию	írsko	ирландия	PROPN;INAN;NOM;MASC;SG	N;INAN;ACC;FEM;SG
írsko	ирландия	írsko	ирландия	PROPN;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
írsko	ирландии	írsko	ирландия	PROPN;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
oddelenia	департаментов	oddelenie	департамент	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
oddelenia	отсеков	oddelenie	отсек	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
predaj	продавать	predaj	продавать	N;INAN;NOM;MASC;SG	V;IPFV;NFIN;ACT
predaj	продать	predaj	продать	N;INAN;NOM;MASC;SG	V;PFV;NFIN;ACT
predaj	продажи	predaj	продажа	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
predaj	продажи	predaj	продажа	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
predaj	продаж	predaj	продажа	N;INAN;NOM;MASC;SG	N;INAN;GEN;FEM;PL
medicína	медицины	medicín	медицина	N;NOM;FEM;SG	N;INAN;GEN;FEM;SG
zostala	остались	zostať	остаться	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;MID
alfred	альфред	alfred	альфред	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
eric	эрик	eric	эрик	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
slobodu	свободы	sloboda	свобода	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
slobodu	свобода	sloboda	свобода	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
hill	холм	hill	холм	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
hill	хилл	hill	хилл	PROPN;ANIM;NOM;MASC;SG	
hill	hill	hill	hill	PROPN;ANIM;NOM;MASC;SG	PROPN
queen	королева	queen	королева	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
queen	queen	queen	queen	PROPN;NOM;FEM;SG	PROPN
queen	куин	queen	куин	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
queen	царица	queen	царица	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
pracovala	сработало	pracovať	сработать	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;PFV;NEUT;IND;SG;PST;FIN;ACT
pracovala	работали	pracovať	работать	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
turci	тёркс	turec	тёркс	N;ANIM;NOM;MASC;PL	
turci	турок	turec	турок	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;SG
nórsko	норвегия	nórsko	норвегия	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
nórsko	норвегию	nórsko	норвегия	PROPN;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
nórsko	норвегии	nórsko	норвегия	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
športy	спортивные	šport	спортивный	N;INAN;NOM;MASC;PL	ADJ;NOM;PL
športy	спорт	šport	спорт	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
športy	спортивная	šport	спортивный	N;INAN;NOM;MASC;PL	ADJ;NOM;FEM;SG
športy	sports	šport	sports	N;INAN;NOM;MASC;PL	PROPN
zostáva	останки	zostávať	останки	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;MASC;PL
zostáva	оставшийся	zostávať	остаться	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;NOM;MASC;SG;PST;V.PTCP;MID
zostáva	оставшихся	zostávať	остаться	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;GEN;PL;PST;V.PTCP;MID
zostáva	оставшиеся	zostávať	остаться	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;NOM;PL;PST;V.PTCP;MID
zostáva	осталось	zostávať	остаться	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;NEUT;IND;SG;PST;FIN;MID
zostáva	остающиеся	zostávať	оставаться	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
brown	браун	brown	браун	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
brown	коричневые	brown	коричневый	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;PL
brown	коричневый	brown	коричневый	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
patrick	патрика	patrick	патрика	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
patrick	патрик	patrick	патрик	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
prítomnosti	присутствие	prítomnosť	присутствие	N;DAT;FEM;SG	N;INAN;NOM;NEUT;SG
vojen	войны	vojna	война	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
uss	uss	us	uss	PROPN;ANIM;NOM;MASC;SG	PROPN
bill	билл	bill	билла	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;ANIM;NOM;MASC;SG
bill	законопроект	bill	законопроект	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;INAN;NOM;MASC;SG
internete	internet	internet	internet	N;INAN;NOM;MASC;SG	PROPN
umelci	художников	umelec	художник	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
sir	сэр	sir	сэр	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
sir	сер	sir	сер	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
stred	средняя	stred	средний	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
stred	ближнем	stred	ближний	N;INAN;NOM;MASC;SG	ADJ;ESS;MASC;SG
stred	средний	stred	средний	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
stred	среднее	stred	средний	N;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
stane	палатку	stať	палатка	V;PFV;IND;SG;3;POS;PRS;FIN	N;INAN;ACC;FEM;SG
stane	палатки	stať	палатка	V;PFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;FEM;PL
bojoval	сражались	bojovať	сражаться	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;MID
veľryba	кита	veľryba	кит	N;NOM;FEM;SG	N;ANIM;ACC;MASC;SG
riešenia	раствор	riešenie	раствор	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
riešenia	решение	riešenie	решение	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
dunaja	дунай	dunaj	дуна	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
chránený	охраняемых	chránený	охранять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
chránený	защищена	chránený	защитить	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
chránený	защищены	chránený	защитить	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
chránený	защищен	chránený	защитить	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
sto	hundred	sto	hundred	NUM;NOM;NEUT;SG	PROPN
sto	сотня	sto	сотня	NUM;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
zúčastnili	присутствовала	zúčastniť	присутствовать	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
zúčastnili	присутствовали	zúčastniť	присутствовать	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
zúčastnili	участвовал	zúčastniť	участвовать	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
zúčastnili	участвовала	zúčastniť	участвовать	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
môj	мои	môj	мой	DET;INAN;NOM;MASC;SG;1	DET;NOM;PL
žánre	жанров	žánry	жанр	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
zmeniť	перемены	zmeniť	перемена	V;PFV;POS;NFIN	N;INAN;NOM;FEM;PL
zmeniť	изменение	zmeniť	изменение	V;PFV;POS;NFIN	N;INAN;NOM;NEUT;SG
zmeniť	изменения	zmeniť	изменение	V;PFV;POS;NFIN	N;INAN;NOM;NEUT;PL
všeobecné	общие	všeobecný	общий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
všeobecné	генерал	všeobecný	генерал	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
pamäte	память	pamäť	память	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
pamäte	воспоминание	pamäť	воспоминание	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
pamäte	памяти	pamäť	память	N;NOM;FEM;PL	N;INAN;GEN;FEM;SG
japonský	японские	japonský	японский	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
japonský	японцы	japonský	японец	ADJ;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;PL
japonský	японии	japonský	япония	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
prežil	выжили	prežiť	выжить	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
určenie	определить	určenie	определить	N;NOM;NEUT;SG	V;PFV;NFIN;ACT
určenie	определять	určenie	определять	N;NOM;NEUT;SG	V;IPFV;NFIN;ACT
nicolas	николя	nicolas	николь	PROPN;ANIM;NOM;MASC;SG	PART
dinosaury	динозавров	dinosaur	динозавр	N;INAN;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
dinosaury	динозавр	dinosaur	динозавр	N;INAN;NOM;MASC;PL	N;ANIM;NOM;MASC;SG
letiska	airport	letisko	airport	N;NOM;NEUT;PL	PROPN
letiska	аэропорт	letisko	аэропорт	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
spoločenské	социального	spoločenský	социальный	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
spoločenské	социальные	spoločenský	социальный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
gregor	грегор	gregor	грегор	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
gregor	григорий	gregor	григорий	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
gregor	грегори	gregor	грегорь	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
filozofiu	философия	filozofia	философия	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
filozofiu	философии	filozofia	философия	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
pramene	спрингс	prameň	спрингс	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
jazykoch	языки	jazyk	язык	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
jazykoch	языках	jazyk	язык	N;INAN;GEN;MASC;PL	N;INAN;ESS;MASC;PL
yvelines	ивелин	yvelines	ивелин	N;NOM;FEM;SG	
bezpečnosti	безопасность	bezpečnosť	безопасность	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
bezpečnosti	охрана	bezpečnosť	охрана	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
bezpečnosti	безопасность	bezpečnosť	безопасность	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
ray	ray	ray	ray	PROPN;ANIM;NOM;MASC;SG	PROPN
ray	рэй	ray	рэй	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ray	рей	ray	рей	PROPN;ANIM;NOM;MASC;SG	
stredu	среда	stred	среда	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
stredu	среду	stred	среда	N;INAN;GEN;MASC;SG	N;INAN;ACC;FEM;SG
prijatý	получено	prijatý	получить	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
prijatý	получен	prijatý	получить	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
prijatý	полученная	prijatý	получить	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
prijatý	полученные	prijatý	получить	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
prijatý	получены	prijatý	получить	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
prijatý	принято	prijatý	принять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
prijatý	принята	prijatý	принять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
prijatý	принятый	prijatý	принять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
prijatý	принят	prijatý	принять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
prijatý	принятые	prijatý	принять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
prijatý	признала	prijatý	признать	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
prijatý	признал	prijatý	признать	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
prijatý	принят	prijatý	принять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
prijatý	принята	prijatý	принять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
prijatý	приняты	prijatý	принять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
prijatý	принято	prijatý	принять	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
teplo	тепло	teplo	теплый	N;NOM;NEUT;SG	ADJ;NEUT;SG
teplo	тепла	teplo	тепло	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;SG
teplo	тепло	teplo	теплый	N;NOM;NEUT;SG	ADJ;NEUT;SG
teplo	теплая	teplo	теплый	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
teplo	теплые	teplo	теплый	N;NOM;NEUT;SG	ADJ;NOM;PL
teplo	тёплый	teplo	тёплый	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
teplo	теплый	teplo	теплый	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
teplo	тепло	teplo	теплый	N;NOM;NEUT;SG	ADJ;NEUT;SG
teplo	тепла	teplo	тепло	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;SG
predmety	статей	predmet	статья	N;INAN;NOM;MASC;PL	N;INAN;GEN;FEM;PL
predmety	объектов	predmet	объект	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
večer	вечер	večer	вечер	ADV	N;INAN;NOM;MASC;SG
večer	вечерний	večer	вечерний	ADV	ADJ;NOM;MASC;SG
georg	георг	georg	георг	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
stromov	деревья	strom	дерево	N;INAN;GEN;MASC;PL	N;INAN;NOM;NEUT;PL
prejavuje	выставки	prejavovať	выставка	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;FEM;PL
turistická	туристических	turistický	туристический	ADJ;NOM;FEM;SG	ADJ;GEN;PL
turistická	турист	turistický	турист	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
turistická	походы	turistický	поход	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;PL
turistická	поход	turistický	поход	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG
youtube	youtube	youtuba	youtube	N;NOM;FEM;SG	PROPN
drak	dragon	drak	dragon	PROPN;ANIM;NOM;MASC;SG	PROPN
drak	дракона	drak	дракон	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
drak	дракон	drak	дракон	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
zobrazenie	отображения	zobrazenie	отображение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
zobrazenie	посмотреть	zobrazenie	смотреть	N;NOM;NEUT;SG	V;PFV;NFIN;ACT
zobrazenie	просмотреть	zobrazenie	просмотреть	N;NOM;NEUT;SG	V;PFV;NFIN;ACT
prišla	приехали	prísť	приехать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
prišla	прибыли	prísť	прибыть	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
zóna	зоны	zóna	зона	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
projektov	проекты	projekt	проект	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
vybavené	оснащены	vybavený	оснастить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
plochu	пк	plocha	пк	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
plochu	desktop	plocha	desktop	N;ACC;FEM;SG	PROPN
vol	vol	vol	vol		PROPN
člena	участник	člen	участник	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
člena	член	člen	член	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
turecko	индейка	turecko	индейка	ADV	N;INAN;NOM;FEM;SG
turecko	турция	turecko	турция	ADV	N;INAN;NOM;FEM;SG
turecko	турцию	turecko	турция	ADV	N;INAN;ACC;FEM;SG
turecko	турции	turecko	турция	ADV	N;INAN;NOM;FEM;SG
stredný	ближнем	stredný	ближний	ADJ;ANIM;NOM;MASC;SG	ADJ;ESS;MASC;SG
stredný	средних	stredný	средний	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;PL
stredný	средние	stredný	средний	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
stredný	умеренных	stredný	умеренный	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;PL
stredný	умеренные	stredný	умеренный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
televízia	телевидения	televízia	телевидение	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
ruky	оружие	ruka	оружие	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
ruky	вооружений	ruka	вооружение	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
británie	британия	británie	британие	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
disk	диска	disk	диск	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
disk	водить	disk	водить	N;INAN;NOM;MASC;SG	V;IPFV;NFIN;ACT
disk	drive	disk	drive	N;INAN;NOM;MASC;SG	PROPN
academy	академия	academ	академия	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
trónu	трон	trón	трон	N;INAN;GEN;MASC;SG	N;ANIM;NOM;MASC;SG
trónu	престол	trón	престол	N;INAN;GEN;MASC;SG	N;ANIM;NOM;MASC;SG
jak	как	jak	как	INTJ	CONJ
jak	як	jak	як	INTJ	N;INAN;NOM;MASC;SG
kvalifikácie	квалификации	kvalifikácia	квалификация	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
kvalifikácie	квалификация	kvalifikácia	квалификация	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
kvalifikácie	отборочных	kvalifikácia	отборочный	N;NOM;FEM;PL	ADJ;GEN;PL
kvalifikácie	квалификация	kvalifikácia	квалификация	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
turistov	туристов	turista	турист	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
turistov	туристы	turista	турист	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
čisto	чистая	čisto	чистый	ADV	ADJ;NOM;FEM;SG
čisto	чистые	čisto	чистый	ADV	ADJ;NOM;PL
čisto	чистый	čisto	чистый	ADV	ADJ;NOM;MASC;SG
čisto	чистое	čisto	чистый	ADV	ADJ;NOM;NEUT;SG
zostali	остался	zostať	остаться	V;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;MID
zostali	осталась	zostať	остаться	V;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;MID
zhromaždenia	сборка	zhromaždenie	сборка	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
zhromaždenia	собрание	zhromaždenie	собрание	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
zhromaždenia	ассамблея	zhromaždenie	ассамблея	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
boeing	boeing	boeing	boeing	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
ozbrojených	вооруженный	ozbrojený	вооружить	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
ozbrojených	вооруженная	ozbrojený	вооружить	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
ozbrojených	вооруженных	ozbrojený	вооружить	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
denne	ежедневная	denne	ежедневный	ADV	ADJ;NOM;FEM;SG
denne	daily	denne	daily	ADV	PROPN
denne	ежедневный	denne	ежедневный	ADV	ADJ;NOM;MASC;SG
delta	дельта	delta	дельт	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
pokračovala	продолжил	pokračovať	продолжить	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
pokračovala	продолжение	pokračovať	продолжение	V;IPFV;FEM;SG;POS;PST;V.PTCP	N;INAN;NOM;NEUT;SG
severný	север	severný	север	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
severný	норт	severný	норт	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
severný	северной	severný	северный	ADJ;ANIM;NOM;MASC;SG	ADJ;INS;FEM;SG
severný	северные	severný	северный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
severný	северной	severný	северный	ADJ;ANIM;NOM;MASC;SG	ADJ;INS;FEM;SG
predmet	объекта	predmet	объект	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
predmet	субъект	predmet	субъект	N;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
financií	финансы	financie	финансы	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
financií	финансирование	financie	финансирование	N;GEN;FEM;PL	N;INAN;NOM;NEUT;SG
obzvlášť	особенно	obzvlášť	особенно	PART	ADV
obzvlášť	особенно	obzvlášť	особенно	PART	ADV
mayenne	майенн	mayenne	майный	ADV	
právne	легально	právny	легально	ADJ;NOM;NEUT;PL	ADV
právne	юридически	právny	юридически	ADJ;NOM;NEUT;PL	ADV
právne	законно	právny	законный	ADJ;NOM;NEUT;PL	ADJ;NEUT;SG
právne	юридический	právny	юридический	ADJ;NOM;NEUT;PL	ADJ;NOM;MASC;SG
právne	правовая	právny	правовой	ADJ;NOM;NEUT;PL	ADJ;NOM;FEM;SG
právne	правовой	právny	правовой	ADJ;NOM;NEUT;PL	ADJ;NOM;MASC;SG
právne	юридическая	právny	юридический	ADJ;NOM;NEUT;PL	ADJ;NOM;FEM;SG
planét	планеты	planét	планета	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
piaty	пятой	piaty	пятый	ADJ;INAN;NOM;MASC;SG	ADJ;INS;FEM;SG
mexiku	мексику	mexika	мексика	N;INAN;GEN;MASC;SG	N;INAN;ACC;FEM;SG
mexiku	мексики	mexika	мексика	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;PL
mexiku	мексика	mexika	мексика	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
oči	глаз	oko	глаз	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
ducha	призрак	duch	призрак	N;INAN;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
ducha	призраки	duch	призрак	N;INAN;ACC;MASC;SG	N;INAN;NOM;MASC;PL
ducha	привидение	duch	привидение	N;INAN;ACC;MASC;SG	N;INAN;NOM;NEUT;SG
ducha	дух	duch	дух	N;INAN;ACC;MASC;SG	N;INAN;NOM;MASC;SG
ducha	духом	duch	дух	N;INAN;ACC;MASC;SG	N;INAN;INS;MASC;SG
fínska	финляндия	fínsky	финляндия	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
fínska	финляндии	fínsky	финляндия	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
fínska	финляндии	fínsky	финляндия	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
