din	від	din	від	ADP;ACC	ADP;GEN
hermann	герман	hermann	герман	PROPN	PROPN;ANIM;NOM;MASC;SG
păcate	гріхи	păcat	гріх	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;PL
reprezentant	репутації	reprezentant	репутація	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
prezentă	сьогодення	prezent	сьогодення	ADJ;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
prezentă	подарунок	prezent	подарунок	ADJ;INDF;FEM;SG	N;INAN;NOM;MASC;SG
prezentă	теперішній	prezent	теперішній	ADJ;INDF;FEM;SG	ADJ;DAT;FEM;SG
prezentă	присутні	prezent	присутній	ADJ;INDF;FEM;SG	ADJ;NOM;PL
prezentă	присутня	prezent	присутня	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
secundare	вторинної	secundar	вторинний	ADJ;INDF;FEM;PL	ADJ;GEN;FEM;SG
alimentare	харчування	alimentare	харчування	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
alimentare	їжа	alimentare	їжа	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
scenariu	сценарії	scenariu	сценарія	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
ducatul	герцогство	ducat	герцогство	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
numeroși	безліч	numeros	безліч	V;IND;PL;2;IPFV;FIN	N;INAN;NOM;FEM;SG
discul	диск	disc	диск	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
discul	диск	disc	диск	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
discul	диску	disc	диск	N;DEF;MASC;SG	N;INAN;DAT;MASC;SG
abd	абд	abde	абд	N;INDF;MASC;SG	
treime	трійця	treimă	трійці		N;INAN;NOM;FEM;SG
treime	трійці	treimă	трійка		N;INAN;DAT;FEM;SG
treime	трініті	treimă	трінітий		N;INAN;NOM;MASC;SG
flota	флоту	flotă	флота	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
flota	флот	flotă	флот	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
dovezi	доказ	dovadă	доказ	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
exprimat	висловив	exprima	висловити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
exprimat	висловили	exprima	висловити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
ziare	газета	ziar	газета	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
ordonat	замовила	ordonat	замовити	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
ordonat	замовив	ordonat	замовити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
ordonat	замовили	ordonat	замовити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
ordonat	замовляв	ordonat	замовляти	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
ordonat	замовляли	ordonat	замовляти	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
constituția	конституція	constituție	конституція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
pierderi	збиток	pierdere	збиток	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
pierderi	втрата	pierdere	втрата	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
pierderi	втрату	pierdere	втрата	N;INDF;FEM;PL	N;INAN;ACC;FEM;SG
pierderi	програш	pierdere	програш	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
global	global	global	global	ADJ;INDF;MASC;SG	
global	загальні	global	загальний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
stradă	стріт	stradă	стріт	N;INDF;FEM;SG	
stradă	вулиця	stradă	вулиця	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
văzută	бачили	văzut	бачити	ADJ;INDF;FEM;SG	V;IPFV;IND;PL;PST;FIN
văzută	бачив	văzut	бачити	ADJ;INDF;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN
sârbi	сербська	sârb	сербський	N;INDF;MASC;PL	ADJ;NOM;FEM;SG
fată	дівчинка	fată	дівчинка	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
fată	дівча	fată	дівча	N;INDF;FEM;SG	N;ANIM;NOM;NEUT;SG
fată	дівчина	fată	дівчина	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
fată	дівчину	fată	дівчина	N;INDF;FEM;SG	N;ANIM;ACC;FEM;SG
activi	активна	activ	активний	ADJ;INDF;MASC;PL	ADJ;NOM;FEM;SG
activi	активне	activ	активний	ADJ;INDF;MASC;PL	ADJ;NOM;NEUT;SG
activi	активним	activ	активний	ADJ;INDF;MASC;PL	ADJ;INS;NEUT;SG
activi	активний	activ	активний	ADJ;INDF;MASC;PL	ADJ;NOM;MASC;SG
doresc	бажання	dori	бажання	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
doresc	бажаю	dori	бажати	V;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
funcțiile	функції	funcție	функція	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
intra	введіть	intra	ввести	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;PL;2;FIN
intra	enter	intra	enter	V;IND;SG;3;IPFV;FIN	
minas	мінас	minas	мінас	N;INDF;MASC;SG	
membră	член	membră	член	N;INDF;FEM;SG	N;ANIM;NOM;MASC;SG
membră	учасник	membră	учасник	N;INDF;FEM;SG	N;ANIM;NOM;MASC;SG
membră	учасника	membră	учасник	N;INDF;FEM;SG	N;ANIM;ACC;MASC;SG
membră	члена	membră	член	N;INDF;FEM;SG	N;ANIM;ACC;MASC;SG
frederick	фредерік	frederick	фредерік	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
dezvoltă	розвиває	dezvolta	розвивати	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN
dezvoltă	розробка	dezvolta	розробка	V;IND;SG;3;PST;FIN	N;INAN;NOM;FEM;SG
licență	ліцензію	licență	ліцензія	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
licență	ліцензія	licență	ліцензія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
licență	ліцензію	licență	ліцензія	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
licență	ліцензія	licență	ліцензія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
licență	ліцензії	licență	ліцензія	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
facebook	facebook	facebook	facebook	N;INDF;MASC;SG	
puterile	живить	putere	жити	N;DEF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
puterile	здібності	putere	здібність	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
puterile	силами	putere	сила	N;DEF;FEM;PL	N;INAN;INS;FEM;PL
comerț	комерційні	comerț	комерційний	N;INDF;MASC;SG	ADJ;NOM;PL
comerț	комерційна	comerț	комерційний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
comerț	комерційну	comerț	комерційний	N;INDF;MASC;SG	ADJ;ACC;FEM;SG
comerț	торгівлі	comerț	торгівля	N;INDF;MASC;SG	N;INAN;ACC;FEM;PL
importanța	важливості	importanță	важливість	N;DEF;FEM;SG	N;INAN;GEN;FEM;SG
importanța	важливість	importanță	важливість	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
componentă	компонент	componentă	компонент	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
componentă	компонента	componentă	компонент	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
inițiat	ініціювали	inițiat	ініціювати	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
copilărie	дитинство	copilărie	дитинство	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
copilărie	дитинства	copilărie	дитинство	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
long	довгий	long	довгий		ADJ;NOM;MASC;SG
long	хай	long	хай		PART
long	лонг	long	лонг		
long	long	long	long		
long	довга	long	довга		ADJ;NOM;FEM;SG
long	довгі	long	довгий		ADJ;NOM;PL
spiritul	колорит	spirit	колорит	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
spiritul	дух	spirit	дух	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
spiritul	spirit	spirit	spirit	N;DEF;MASC;SG	
secțiune	розділ	secțiune	розділ	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
secțiune	секція	secțiune	секція	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
secțiune	секції	secțiune	секція	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
urgență	зрозуміле	urgență	зрозумілий	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
urgență	важливість	urgență	важливість	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
urgență	надзвичайні	urgență	надзвичайний	N;INDF;FEM;SG	ADJ;NOM;PL
urgență	аварійні	urgență	аварійний	N;INDF;FEM;SG	ADJ;NOM;PL
urgență	швидка	urgență	швидкий	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
memorie	спогад	memorie	спогад	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
lewis	льюїс	lewis	льюїс	PROPN	PROPN;ANIM;NOM;FEM;SG
lewis	льюіс	lewis	льюіс	PROPN	PROPN;ANIM;NOM;MASC;SG
josef	йозеф	josef	йозеф	PROPN	PROPN;ANIM;NOM;MASC;SG
difuzat	трансляція	difuza	трансляція	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
parlamentare	парламентська	parlamentar	парламентський	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
earth	earth	earth	earth	N	
schleswig	шлезвіг	schleswig	шлезвіг	PROPN	PROPN;INAN;NOM;MASC;SG
ain	ен	ain	ен		
ain	айн	ain	айн		
siria	сирія	sirie	сирія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
siria	сирії	sirie	сирія	N;DEF;FEM;SG	PROPN;INAN;GEN;FEM;SG
prusiei	пруссія	prusie	пруссія	PROPN;DEF;FEM;SG	PROPN;INAN;NOM;FEM;SG
senior	старший	senior	старший	N;INDF;MASC;SG	ADJ;NOM;CMPR;MASC;SG
distribuție	розподіл	distribuție	розподіл	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
rose	роуз	rosă	роуз	PROPN	PROPN;ANIM;NOM;FEM;SG
rose	роза	rosă	роза	PROPN	PROPN;ANIM;NOM;FEM;SG
rose	розі	rosă	роз	PROPN	
rose	троянда	rosă	троянда	PROPN	N;INAN;NOM;FEM;SG
schimbare	зміна	schimbare	зміна	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
schimbare	change	schimbare	change	N;INDF;FEM;SG	
schimbare	змінити	schimbare	змінити	N;INDF;FEM;SG	V;PFV;NFIN
evreu	єврейський	evreu	єврейський	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
evreu	єврейська	evreu	єврейський	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
entertainment	розваги	entertainment	розвага	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
entertainment	entertainment	entertainment	entertainment	N;INDF;MASC;SG	
câștigătoare	вигравати	câștigător	вигравати	ADJ;INDF;FEM	V;IPFV;NFIN
câștigătoare	забив	câștigător	забити	ADJ;INDF;FEM	V;PFV;MASC;IND;SG;PST;FIN
câștigătoare	виграш	câștigător	виграти	ADJ;INDF;FEM	N;INAN;NOM;MASC;SG
câștigătoare	перемагає	câștigător	перемагати	ADJ;INDF;FEM	V;IPFV;IND;SG;3;PRS;FIN
stabilirea	заклад	stabilire	заклад	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
imperiale	імператорський	imperial	імператорський	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
imperiale	імперський	imperial	імперський	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
imperiale	imperial	imperial	imperial	ADJ;INDF;FEM;PL	
propune	пропоную	propune	пропонувати	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
justiție	справедливість	justiție	справедливість	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
justiție	правосуддя	justiție	правосуддя	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
orchestră	оркестр	orchestră	оркестр	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
orchestră	orchestra	orchestră	orchestra	N;INDF;FEM;SG	
mulțime	натовп	mulțime	натовп	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
mulțime	натовпі	mulțime	натовпі	N;INDF;FEM;SG	ADV
ocazie	нагоди	ocazie	нагода	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
ocazie	нагода	ocazie	нагода	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
ocazie	можливість	ocazie	можливість	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
albania	албанії	albania	албанія	PROPN	PROPN;INAN;GEN;FEM;SG
albania	албанія	albania	албанія	PROPN	N;INAN;NOM;FEM;SG
calculator	розрахувати	calculator	розрахувати	N;INDF;MASC;SG	V;PFV;NFIN
calculator	computer	calculator	computer	N;INDF;MASC;SG	
vertical	вертикально	vertical	вертикально	ADJ;INDF;MASC;SG	ADV
vertical	вертикальні	vertical	вертикальний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
vertical	вертикально	vertical	вертикально	ADJ;INDF;MASC;SG	ADV
vertical	вертикаль	vertical	вертикаль	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
tehnica	техніка	tehnică	техніка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tehnica	методика	tehnică	методика	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
alege	виберіть	alege	вибрати		V;PFV;IMP;PL;2;FIN
alege	вибрати	alege	вибрати		V;PFV;NFIN
alege	обрати	alege	обрати		V;PFV;NFIN
alege	обираємо	alege	обирати		V;IPFV;IND;PL;1;PRS;FIN
medical	медичних	medical	медичний	ADJ;INDF;MASC;SG	ADJ;GEN;PL
medical	medical	medical	medical	ADJ;INDF;MASC;SG	
medical	медичні	medical	медичний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
credința	віра	credință	віра	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
credința	переконання	credință	переконання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
credința	віра	credință	віра	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
știri	новина	știre	новина	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
brad	бред	brad	бред	N;INDF;MASC;SG	
operațiunea	дія	operațiune	дія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
operațiunea	операція	operațiune	операція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
jucătorul	гравця	jucător	гравець	N;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
jucătorul	програвач	jucător	програвач	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
jucătorul	гравець	jucător	гравець	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
multiple	декілька	multiplu	декілька	ADJ;INDF;FEM;PL	DET;NOM
stefan	стефан	stefan	стефан	PROPN	PROPN;ANIM;NOM;MASC;SG
stefan	штефан	stefan	штефан	PROPN	PROPN;ANIM;NOM;MASC;SG
grea	heavy	greu	heavy	ADJ;INDF;FEM;SG	
grea	важкий	greu	важкий	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
grea	сильний	greu	сильний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
ian	lan	ian	lan		
ian	яном	ian	яний		PROPN;ANIM;INS;MASC;SG
ian	ієн	ian	ієна		
aude	од	auzi	од	V;IND;SG;3;PRS;FIN	ADP;GEN
libertate	свобода	libertate	свобода	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
libertate	свобода	libertate	свобода	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
pericol	небезпеки	pericol	небезпека	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
premier	premier	premier	premier	N;INDF;MASC;SG	
premier	вищому	premier	вищий	N;INDF;MASC;SG	ADJ;DAT;RL;NEUT;SG
meuse	мез	meu	мез	N;INDF;FEM;SG	
ieșit	завершився	ieși	завершитися	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
gustav	густав	gustav	густати	PROPN	PROPN;ANIM;NOM;MASC;SG
aspectul	вигляд	aspect	вигляд	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
belgrad	белграда	belgrad	белграда	N;INDF;MASC;SG	PROPN;INAN;GEN;MASC;SG
bărbat	чоловічий	bărbat	чоловічий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
bărbat	чоловічі	bărbat	чоловічий	N;INDF;MASC;SG	ADJ;NOM;PL
bărbat	чоловіча	bărbat	чоловічий	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
bărbat	man	bărbat	man	N;INDF;MASC;SG	
sticlă	скло	sticlă	скло	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
sticlă	пляшки	sticlă	пляшка	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
sticlă	пляшка	sticlă	пляшка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
carlo	карло	carlo	карло	PROPN	PROPN;ANIM;NOM;MASC;SG
maximilian	максиміліан	maximilian	максиміліан	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
calabria	калабрія	calabrie	калабрія	PROPN	N;INAN;NOM;FEM;SG
materialul	матеріал	material	матеріал	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
materialul	матеріали	material	матеріал	N;DEF;MASC;SG	N;INAN;NOM;MASC;PL
lățime	ширина	lățime	ширина	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
lățime	ширину	lățime	ширина	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
lățime	товщина	lățime	товщина	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
mobile	мобільна	mobil	мобільний	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
mobile	мобільний	mobil	мобільний	N;INDF;FEM;PL	ADJ;NOM;MASC;SG
mobile	мобільного	mobil	мобільний	N;INDF;FEM;PL	ADJ;GEN;MASC;SG
mobile	мобільні	mobil	мобільний	N;INDF;FEM;PL	ADJ;NOM;PL
tvr	tvr	tvr	tvr	N	
distrugerea	розірвання	distrugere	розірвання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
distrugerea	знищення	distrugere	знищення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
distrugerea	руйнування	distrugere	руйнування	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
distrugerea	знищення	distrugere	знищення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
aleși	обраний	ales	обраний	V;IND;PL;2;IPFV;FIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
aleși	обрання	ales	обрання	V;IND;PL;2;IPFV;FIN	N;INAN;NOM;NEUT;SG
schimbul	обмін	schimb	обмін	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
grădina	садку	grădină	садка	N;DEF;FEM;SG	N;INAN;DAT;MASC;SG
grădina	садок	grădină	садка	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
grădina	сад	grădină	сад	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
universul	всесвіт	univers	всесвіт	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
hotin	хотинська	hotin	хотинський	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
socialiste	соціалістична	socialist	соціалістичний	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
festivalului	festival	festival	festival	N;DEF;MASC;SG	
festivalului	фестиваль	festival	фестиваль	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
temperatură	температура	temperatură	температура	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
nato	нато	nato	нато	N	PROPN;INAN;NOM;FEM;SG
tradiție	традиція	tradiție	традиція	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
tradiție	традиції	tradiție	традиція	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
interpretarea	інтерпретація	interpretare	інтерпретація	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
interpretarea	тлумачення	interpretare	тлумачення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
industrial	промислові	industrial	промисловий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
suport	підтримую	suport	підтримувати	N;INDF;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN
suport	підтримати	suport	підтримати	N;INDF;MASC;SG	V;PFV;NFIN
biroul	бюро	birou	бюро	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
biroul	офіс	birou	офіс	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
biroul	office	birou	office	N;DEF;MASC;SG	
antică	антикваріат	antic	антикваріат	ADJ;INDF;FEM;SG	N;INAN;NOM;FEM;SG
antică	давніх	antic	давній	ADJ;INDF;FEM;SG	ADJ;GEN;PL
antică	стародавні	antic	стародавний	ADJ;INDF;FEM;SG	ADJ;NOM;PL
antică	давні	antic	давний	ADJ;INDF;FEM;SG	ADJ;NOM;PL
antică	стародавній	antic	стародавний	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
antică	давній	antic	давній	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
apel	зателефонувати	apel	зателефонувати	N;INDF;MASC;SG	V;PFV;NFIN
mesajul	повідомлення	mesaj	повідомлення	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
exprimă	виражає	exprima	виражати	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN
exprimă	express	exprima	express	V;IND;SG;3;PST;FIN	
exprimă	експрес	exprima	експрес	V;IND;SG;3;PST;FIN	N;INAN;NOM;MASC;SG
șters	вилучено	șters	вилучити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
șters	вилучені	șters	вилучений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
stan	стан	stan	стан	PROPN	N;INAN;NOM;MASC;SG
stan	стен	stan	стен	PROPN	
victime	постраждалих	victimă	постраждалий	N;INDF;FEM;PL	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
victime	постраждалим	victimă	постраждалий	N;INDF;FEM;PL	ADJ;PFV;INS;MASC;SG;V.PTCP;PASS
pretutindeni	всюди	pretutinden	всюди	ADJ;INDF;MASC;PL	ADV
pretutindeni	скрізь	pretutinden	скрізь	ADJ;INDF;MASC;PL	ADV
scrierile	writings	scriere	writings	N;DEF;FEM;PL	
mass	mass	mass	mass	N	
mort	помер	mort	померти	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
mort	померла	mort	померти	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
mort	dead	mort	dead	ADJ;INDF;MASC;SG	
manche	манш	manche	манш	N;INDF;FEM;SG	
palestina	автономії	palestina	автономія	N;DEF;FEM;SG	N;INAN;DAT;FEM;PL
vreodată	ever	vreodată	ever	ADV	
casele	будинках	casă	будинок	N;DEF;FEM;PL	N;INAN;ESS;MASC;PL
casele	доми	casă	дім	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
casele	будинки	casă	будинок	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
casele	будинків	casă	будинок	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL
casele	домів	casă	дім	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL
asemănător	схожі	asemănător	схожий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
asemănător	подібні	asemănător	подібний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
fondatorul	засновник	fondator	засновник	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
atlantic	атлантичний	atlantic	атлантичний	ADV	ADJ;NOM;MASC;SG
atlantic	атлантична	atlantic	атлантичний	ADV	ADJ;NOM;FEM;SG
