von	from	von	from	ADP	PROPN
viertel	окрестности	viertel	окрестность		N;INAN;NOM;FEM;PL
viertel	районе	viertel	район		N;INAN;ESS;MASC;SG
viertel	район	viertel	район		N;INAN;NOM;MASC;SG
unterricht	уроки	unterrichten	урок		N;INAN;NOM;MASC;PL
unterricht	обучение	unterrichten	обучение		N;INAN;NOM;NEUT;SG
unterricht	преподавание	unterrichten	преподавание		N;INAN;NOM;NEUT;SG
unterricht	преподавания	unterrichten	преподавание		N;INAN;GEN;NEUT;SG
unterricht	просвещение	unterrichten	просвещение		N;INAN;NOM;NEUT;SG
unterricht	образование	unterrichten	образование		N;INAN;NOM;NEUT;SG
unterricht	инструкция	unterrichten	инструкция		N;INAN;NOM;FEM;SG
victoria	victoria	victoria	victoria	PROPN;NOM;MASC;SG	PROPN
victoria	виктория	victoria	виктория	PROPN;NOM;MASC;SG	N;ANIM;NOM;FEM;SG
fakten	факты	fakten	факт	V;NFIN	N;INAN;NOM;MASC;PL
trennung	разрыв	trennung	разрыв	V;SG;FIN	N;INAN;NOM;MASC;SG
trennung	расставание	trennung	расставание	V;SG;FIN	N;INAN;NOM;NEUT;SG
trennung	распад	trennung	распад	V;SG;FIN	N;INAN;NOM;MASC;SG
trennung	сегрегации	trennung	сегрегация	V;SG;FIN	N;INAN;NOM;FEM;PL
trennung	сегрегация	trennung	сегрегация	V;SG;FIN	N;INAN;NOM;FEM;SG
trennung	разделение	trennung	разделение	V;SG;FIN	N;INAN;NOM;NEUT;SG
trennung	разделительной	trennung	разделительный	V;SG;FIN	ADJ;INS;FEM;SG
budapest	будапешт	budapest	будапешт	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
unterstützte	помогали	unterstützen	помогать	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN;ACT
unterstützte	поддерживаемые	unterstützen	поддерживать	V;IND;SG;3;PST;FIN	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
unterstützte	поддерживается	unterstützen	поддерживать	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN;PASS
unterstützte	поддерживаются	unterstützen	поддерживать	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;3;PRS;FIN;PASS
charlotte	шарлотта	charlotte	шарлотт	PROPN;NOM;SG	N;ANIM;NOM;FEM;SG
uss	uss	uss	uss	PROPN;NOM;MASC;SG	PROPN
dirigent	дирижёр	dirigent	дирижёр	ADJ	N;ANIM;NOM;MASC;SG
dirigent	проводник	dirigent	проводник	ADJ	N;INAN;NOM;MASC;SG
aufmerksam	заботливо	aufmerksam	заботливо	ADJ	ADV
kommando	командования	kommando	командование	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
kommando	commando	kommando	commando	N;NOM;NEUT;SG	PROPN
little	little	little	little	PROPN	PROPN
little	маленький	little	маленький	PROPN	ADJ;NOM;MASC;SG
little	маленькая	little	маленький	PROPN	ADJ;NOM;FEM;SG
little	мало	little	мало	PROPN	ADV
little	маленькие	little	маленький	PROPN	ADJ;NOM;PL
vorteil	преимущества	vorteil	преимущество	ADV	N;INAN;NOM;NEUT;PL
vorteil	преимущества	vorteil	преимущество	ADV	N;INAN;NOM;NEUT;PL
vorteil	преимущество	vorteil	преимущество	ADV	N;INAN;NOM;NEUT;SG
schöne	красавица	schön	красавица	ADJ;NOM;FEM;PL	N;ANIM;NOM;FEM;SG
schöne	красивая	schön	красивый	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
schöne	красиво	schön	красиво	ADJ;NOM;FEM;PL	ADV
schöne	красавица	schön	красавица	ADJ;NOM;FEM;PL	N;ANIM;NOM;FEM;SG
schöne	красотка	schön	красотка	ADJ;NOM;FEM;PL	N;INAN;NOM;FEM;SG
schöne	шикарная	schön	шикарный	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
schöne	великолепная	schön	великолепный	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
schöne	прелесть	schön	прелесть	ADJ;NOM;FEM;PL	N;INAN;NOM;FEM;SG
schöne	прекрасно	schön	прекрасно	ADJ;NOM;FEM;PL	ADV
schöne	приятно	schön	приятный	ADJ;NOM;FEM;PL	ADJ;NEUT;SG
schöne	мило	schön	мило	ADJ;NOM;FEM;PL	ADV
güter	товары	gut	товар		N;INAN;NOM;MASC;PL
güter	товаров	gut	товар		N;INAN;GEN;MASC;PL
güter	грузы	gut	груз		N;INAN;NOM;MASC;PL
willen	завещания	willen	завещание	ADV	N;INAN;NOM;NEUT;PL
expedition	экспедиция	expedition	экспедиция		N;INAN;NOM;FEM;SG
expedition	экспедиции	expedition	экспедиция		N;INAN;NOM;FEM;PL
oldenburg	ольденбург	oldenburg	ольденбург	PROPN;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
näher	поближе	nah	близко	ADJ	ADV;CMPR
inne	инна	inne	инна	ADV	N;ANIM;NOM;FEM;SG
gerät	устройство	geraten	устройство	V;V.PTCP	N;INAN;NOM;NEUT;SG
gerät	устройства	geraten	устройство	V;V.PTCP	N;INAN;NOM;NEUT;PL
gerät	аппарат	geraten	аппарат	V;V.PTCP	N;INAN;NOM;MASC;SG
berge	горы	bergen	гора		N;INAN;NOM;FEM;PL
berge	хиллз	bergen	хиллз		N;INAN;NOM;MASC;SG
berge	холмы	bergen	холм		N;INAN;NOM;MASC;PL
berge	горы	bergen	гора		N;INAN;NOM;FEM;PL
berge	горный	bergen	горный		ADJ;NOM;MASC;SG
berge	гора	bergen	гора		N;INAN;NOM;FEM;SG
berge	горных	bergen	горный		ADJ;GEN;PL
grundlagen	основы	grundlagen	основа	V;NFIN	N;INAN;NOM;FEM;PL
grundlagen	фонды	grundlagen	фонд	V;NFIN	N;INAN;NOM;MASC;PL
grundlagen	основы	grundlagen	основа	V;NFIN	N;INAN;NOM;FEM;PL
grundlagen	основы	grundlagen	основа	V;NFIN	N;INAN;NOM;FEM;PL
grundlagen	баз	grundlagen	база	V;NFIN	N;INAN;GEN;FEM;PL
grundlagen	базы	grundlagen	база	V;NFIN	N;INAN;NOM;FEM;PL
wilson	уилсон	wilson	уилсон	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
einstellung	вербовки	einstellung	вербовка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
varianten	вариант	variant	вариант	V;NFIN	N;INAN;NOM;MASC;SG
varianten	варианты	variant	вариант	V;NFIN	N;INAN;NOM;MASC;PL
varianten	вариации	variant	вариация	V;NFIN	N;INAN;NOM;FEM;PL
varianten	версии	variant	версия	V;NFIN	N;INAN;NOM;FEM;PL
varianten	версий	variant	версия	V;NFIN	N;INAN;GEN;FEM;PL
bielefeld	билефельд	bielefeld	билефельд	PROPN	N;INAN;NOM;MASC;SG
verbessert	улучшение	verbessern	улучшение	V;V.PTCP	N;INAN;NOM;NEUT;SG
altar	алтарь	altar	алтарь	ADV	N;INAN;NOM;MASC;SG
tief	глубоко	tief	глубоко	ADJ	ADV
tief	глубоко	tief	глубоко	ADJ	ADV
runden	округления	rund	округление	ADJ	N;INAN;NOM;NEUT;PL
runden	круги	rund	круг	ADJ	N;INAN;NOM;MASC;PL
runden	циркуляр	rund	циркуляр	ADJ	N;INAN;NOM;MASC;SG
runden	обход	rund	обход	ADJ	N;INAN;NOM;MASC;SG
runden	раундов	rund	раунд	ADJ	N;INAN;GEN;MASC;PL
runden	раунд	rund	раунд	ADJ	N;INAN;NOM;MASC;SG
ortsteile	округа	ortsteilen	округ	N;NOM;PL	N;INAN;GEN;MASC;SG
ortsteile	районах	ortsteilen	район	N;NOM;PL	N;INAN;ESS;MASC;PL
ortsteile	округов	ortsteilen	округ	N;NOM;PL	N;INAN;GEN;MASC;PL
california	калифорния	california	калифорния	PROPN;NOM;SG	N;INAN;NOM;FEM;SG
california	калифорнии	california	калифорния	PROPN;NOM;SG	N;INAN;NOM;FEM;PL
utc	utc	utc	utc		
zeitschriften	журнал	zeitschreifen	журнал	V;NFIN	N;INAN;NOM;MASC;SG
zeitschriften	magazine	zeitschreifen	magazine	V;NFIN	PROPN
zeitschriften	журналы	zeitschreifen	журнал	V;NFIN	N;INAN;NOM;MASC;PL
zeitschriften	журналы	zeitschreifen	журнал	V;NFIN	N;INAN;NOM;MASC;PL
zeitschriften	дневники	zeitschreifen	дневник	V;NFIN	N;INAN;NOM;MASC;PL
illinois	иллинойс	illinois	иллинойс	PROPN;NOM;SG	N;INAN;NOM;FEM;SG
chronik	хронологии	chronik	хронология		N;INAN;NOM;FEM;PL
chronik	сроки	chronik	срок		N;INAN;NOM;MASC;PL
chronik	хронике	chronik	хроника		N;INAN;DAT;FEM;SG
chronik	хроника	chronik	хроника		N;INAN;NOM;FEM;SG
chronik	хроники	chronik	хроник		N;ANIM;NOM;MASC;PL
chronik	chronicles	chronik	chronicles		PROPN
chronik	хроники	chronik	хроник		N;ANIM;NOM;MASC;PL
chronik	хроника	chronik	хроника		N;INAN;NOM;FEM;SG
fach	купе	fach	купе		N;INAN;NOM;NEUT;SG
fach	отсек	fach	отсек		N;INAN;NOM;MASC;SG
reformation	реформации	Reformation	реформация	PROPN	N;INAN;NOM;FEM;PL
aussehen	появление	aussehen	появление	V;NFIN	N;INAN;NOM;NEUT;SG
aussehen	внешность	aussehen	внешность	V;NFIN	N;INAN;NOM;FEM;SG
gefängnis	тюрьмах	gefängnis	тюрьма	ADJ	N;INAN;ESS;FEM;PL
gefängnis	тюрьмы	gefängnis	тюрьма	ADJ	N;INAN;NOM;FEM;PL
gefängnis	тюрьме	gefängnis	тюрьма	ADJ	N;INAN;DAT;FEM;SG
gefängnis	тюрьма	gefängnis	тюрьма	ADJ	N;INAN;NOM;FEM;SG
gefängnis	тюрьме	gefängnis	тюрьма	ADJ	N;INAN;DAT;FEM;SG
gefängnis	тюрьма	gefängnis	тюрьма	ADJ	N;INAN;NOM;FEM;SG
vorgestellt	актуальное	vorstellen	актуальный	V;V.PTCP	ADJ;NOM;NEUT;SG
drama	драма	drama	драма	ADJ	N;INAN;NOM;FEM;SG
drama	драмы	drama	драма	ADJ	N;INAN;NOM;FEM;PL
marc	марк	marcen	марк	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
maschine	machine	maschine	machine	ADJ	PROPN
maschine	машина	maschine	машина	ADJ	N;INAN;NOM;FEM;SG
maschine	аппарат	maschine	аппарат	ADJ	N;INAN;NOM;MASC;SG
maschine	мотор	maschine	мотор	ADJ	N;INAN;NOM;MASC;SG
maschine	двигатель	maschine	двигатель	ADJ	N;INAN;NOM;MASC;SG
maschine	движок	maschine	движок	ADJ	N;INAN;NOM;MASC;SG
maschine	двигателя	maschine	двигатель	ADJ	N;INAN;GEN;MASC;SG
maschine	механизм	maschine	механизм	ADJ	N;INAN;NOM;MASC;SG
maschine	механизма	maschine	механизм	ADJ	N;INAN;GEN;MASC;SG
maschine	аппараты	maschine	аппарат	ADJ	N;INAN;NOM;MASC;PL
maschine	машины	maschine	машина	ADJ	N;INAN;NOM;FEM;PL
manuel	мануэль	manuel	мануэль	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
highway	шоссе	highway	шоссе	PROPN	N;INAN;NOM;NEUT;SG
renaissance	возрождения	renaissanc	возрождение	PROPN;NOM;SG	N;INAN;NOM;NEUT;PL
renaissance	возрождение	renaissanc	возрождение	PROPN;NOM;SG	N;INAN;NOM;NEUT;SG
ahnung	догадка	ahnung	догадка		N;INAN;NOM;FEM;SG
sturm	бури	sturm	буря		N;INAN;NOM;FEM;PL
sturm	tempest	sturm	tempest		PROPN
sturm	шторм	sturm	шторм		N;INAN;NOM;MASC;SG
sturm	буря	sturm	буря		N;INAN;NOM;FEM;SG
sturm	гроза	sturm	гроза		N;INAN;NOM;FEM;SG
prinzessin	принцессы	prinzessin	принцесса	N;NOM;FEM;SG	N;ANIM;NOM;FEM;PL
geschwindigkeit	скорость	geschwindigkeit	скорость	ADJ	N;INAN;NOM;FEM;SG
geschwindigkeit	темп	geschwindigkeit	темп	ADJ	N;INAN;NOM;MASC;SG
geschwindigkeit	скорость	geschwindigkeit	скорость	ADJ	N;INAN;NOM;FEM;SG
geschwindigkeit	скорости	geschwindigkeit	скорость	ADJ	N;INAN;NOM;FEM;PL
geschwindigkeit	темп	geschwindigkeit	темп	ADJ	N;INAN;NOM;MASC;SG
geschwindigkeit	темпы	geschwindigkeit	темп	ADJ	N;INAN;NOM;MASC;PL
bob	боб	bob	боб	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
bob	боба	bob	боб	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
exemplare	образцы	exemplar	образец	ADJ	N;INAN;NOM;MASC;PL
exemplare	экземпляры	exemplar	экземпляр	ADJ	N;INAN;NOM;MASC;PL
exemplare	копии	exemplar	копия	ADJ	N;INAN;NOM;FEM;PL
exemplare	копий	exemplar	копия	ADJ	N;INAN;GEN;FEM;PL
exemplare	экземпляры	exemplar	экземпляр	ADJ	N;INAN;NOM;MASC;PL
jesu	jesu	jesu	jesu	PROPN;NOM;MASC;SG	PROPN
jesu	иисус	jesu	иисус	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ungarischen	венгрии	ungarisch	венгрия	ADJ;PL	N;INAN;NOM;FEM;SG
ungarischen	венгерский	ungarisch	венгерский	ADJ;PL	ADJ;NOM;MASC;SG
beschränkt	ограниченные	beschränken	ограничить	ADJ;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
beschränkt	ограниченное	beschränken	ограничить	ADJ;V.PTCP	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
beschränkt	ограничено	beschränken	ограничить	ADJ;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
beschränkt	ограниченные	beschränken	ограничить	ADJ;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
beschränkt	ограниченное	beschränken	ограничить	ADJ;V.PTCP	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
beschränkt	ограниченная	beschränken	ограничить	ADJ;V.PTCP	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
beschränkt	ограниченный	beschränken	ограничить	ADJ;V.PTCP	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
davis	дэвис	davis	дэвис	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
bernard	бернард	bernerd	бернард	PROPN	N;ANIM;NOM;MASC;SG
bernard	бернар	bernerd	бернар	PROPN	N;ANIM;NOM;MASC;SG
jerusalem	иерусалим	jerusal	иерусаль	ADJ;DAT;MASC;SG	N;INAN;NOM;MASC;SG
traditionellen	традиционный	traditionell	традиционный	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
traditionellen	традиционная	traditionell	традиционный	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
traditionellen	традиционное	traditionell	традиционный	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
naja	ну	naja	ну	ADV	PART
erfolgreichen	успешно	erfolgreich	успешно	ADJ	ADV
kino	фильмы	kino	фильм	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
kino	кинотеатрах	kino	кинотеатр	N;NOM;NEUT;SG	N;INAN;ESS;MASC;PL
übergang	переход	übergehen	переход	ADV	N;INAN;NOM;MASC;SG
beteiligte	вовлечены	beteiligen	вовлечь	V;IND;SG;3;PST;FIN	V;PFV;PL;PST;V.PTCP;PASS
beteiligte	участников	beteiligen	участник	V;IND;SG;3;PST;FIN	N;ANIM;GEN;MASC;PL
beteiligte	участники	beteiligen	участник	V;IND;SG;3;PST;FIN	N;ANIM;NOM;MASC;PL
ball	бал	ball	бал	PROPN	N;INAN;NOM;MASC;SG
ball	шар	ball	шар	PROPN	N;INAN;NOM;MASC;SG
ball	мяч	ball	мяч	PROPN	N;INAN;NOM;MASC;SG
woiwodschaft	воеводство	woiwodschaft	воеводство	ADJ	N;INAN;NOM;NEUT;SG
lernen	обучения	lernen	обучение	V;NFIN	N;INAN;GEN;NEUT;SG
lernen	обучение	lernen	обучение	V;NFIN	N;INAN;NOM;NEUT;SG
tunnel	тоннель	tunnel	тоннель		N;INAN;NOM;MASC;SG
tunnel	туннель	tunnel	тоннель		N;INAN;NOM;MASC;SG
tunnel	туннели	tunnel	тоннель		N;INAN;NOM;MASC;PL
tunnel	туннелях	tunnel	тоннель		N;INAN;ESS;MASC;PL
provinzen	провинций	provinz	провинция	N;NOM;PL	N;INAN;GEN;FEM;PL
jüngere	младшая	jung	младший	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
schreibweise	написание	schreibweise	написание	ADJ	N;INAN;NOM;NEUT;SG
schreibweise	нотация	schreibweise	нотация	ADJ	N;INAN;NOM;FEM;SG
marcus	маркуса	marcus	маркус	PROPN	N;ANIM;ACC;MASC;SG
marcus	маркус	marcus	маркус	PROPN	N;ANIM;NOM;MASC;SG
franzosen	француз	franzosen	француз	ADJ	N;ANIM;NOM;MASC;SG
franzosen	французы	franzosen	француз	ADJ	N;ANIM;NOM;MASC;PL
minute	минута	minute	минута		N;INAN;NOM;FEM;SG
minute	минуту	minute	минута		N;INAN;ACC;FEM;SG
minute	мин	minute	минута		N;INAN;NOM;FEM;SG
verteilt	распространен	verteilen	распространенный	V;V.PTCP	ADJ;MASC;SG
funde	находит	fund	находить	N;NOM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
funde	найдет	fund	найти	N;NOM;PL	V;PFV;IND;SG;3;FUT;FIN;ACT
funde	считает	fund	считать	N;NOM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
feierte	праздновали	feiern	праздновать	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN;ACT
feierte	отмечали	feiern	отмечать	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN;ACT
massachusetts	массачусетс	massachusetts	массачусетс	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
griechisch	греки	griechisch	грек	ADJ	N;ANIM;NOM;MASC;PL
griechisch	греков	griechisch	грек	ADJ	N;ANIM;GEN;MASC;PL
griechisch	греко	griechisch	греко	ADJ	ADV
great	здорово	greaen	здорово	PROPN	ADV
great	отлично	greaen	отлично	PROPN	ADV
great	великолепно	greaen	великолепно	PROPN	ADV
stockholm	стокгольм	stockholm	стокгольмый	PROPN	N;INAN;NOM;MASC;SG
stockholm	стокгольмской	stockholm	стокгольмский	PROPN	ADJ;INS;FEM;SG
porträt	портреты	porträt	портрет	N;SG	N;INAN;NOM;MASC;PL
systematik	таксономия	systematik	таксономия	ADJ	N;INAN;NOM;FEM;SG
systematik	номенклатура	systematik	номенклатура	ADJ	N;INAN;NOM;FEM;SG
kantons	кантон	kantons	кантон	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
vorgänger	предшественника	vorgänger	предшественник	ADJ	N;ANIM;ACC;MASC;SG
vorgänger	предшественник	vorgänger	предшественник	ADJ	N;ANIM;NOM;MASC;SG
vorgänger	предшественники	vorgänger	предшественник	ADJ	N;ANIM;NOM;MASC;PL
vorgänger	предшественников	vorgänger	предшественник	ADJ	N;ANIM;ACC;MASC;PL
autobahn	автомагистрали	Autobahn	автомагистраль	ADJ	N;INAN;NOM;FEM;PL
autobahn	шоссе	Autobahn	шоссе	ADJ	N;INAN;NOM;NEUT;SG
autobahn	автобан	Autobahn	автобан	ADJ	N;INAN;NOM;MASC;SG
autobahn	шоссе	Autobahn	шоссе	ADJ	N;INAN;NOM;NEUT;SG
chemiker	химики	chemiker	химик	ADJ	N;ANIM;NOM;MASC;PL
chemiker	химик	chemiker	химик	ADJ	N;ANIM;NOM;MASC;SG
gestern	вчера	gestern	вчера		ADV
gestern	вчерашний	gestern	вчерашний		ADJ;NOM;MASC;SG
beider	оба	beide	оба	PRO;NOM;INDF;PL	NUM;NOM;MASC
beider	обе	beide	оба	PRO;NOM;INDF;PL	NUM;NOM;FEM
bronzemedaille	бронза	bronzemedaille	бронза	ADJ	N;INAN;NOM;FEM;SG
umfangreiche	всеобъемлющий	umfangreich	всеобъемлющий	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
umfangreiche	всеобъемлющего	umfangreich	всеобъемлющий	ADJ;NOM;FEM;PL	ADJ;GEN;MASC;SG
umfangreiche	обширная	umfangreich	обширный	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
umfangreiche	обширный	umfangreich	обширный	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
bereiche	диапазоны	bereich	диапазон		N;INAN;NOM;MASC;PL
bereiche	домены	bereich	домена		N;INAN;NOM;MASC;PL
bereiche	секторов	bereich	сектор		N;INAN;GEN;MASC;PL
bereiche	секторы	bereich	сектор		N;INAN;NOM;MASC;PL
bereiche	сектора	bereich	сектор		N;INAN;NOM;MASC;PL
bereiche	районы	bereich	район		N;INAN;NOM;MASC;PL
bereiche	области	bereich	область		N;INAN;NOM;FEM;PL
keller	подвал	kell	подвал		N;INAN;NOM;MASC;SG
keller	подвале	kell	подвал		N;INAN;ESS;MASC;SG
keller	подвал	kell	подвал		N;INAN;NOM;MASC;SG
keller	подвале	kell	подвал		N;INAN;ESS;MASC;SG
keller	подвалах	kell	подвал		N;INAN;ESS;MASC;PL
keller	келлер	kell	келлер		N;ANIM;NOM;MASC;SG
gutes	хорошо	gut	хорошо	ADJ;NOM;NEUT;SG	ADV
ansatz	подходы	ansatz	подход	N;SG	N;INAN;NOM;MASC;PL
ansatz	подходов	ansatz	подход	N;SG	N;INAN;GEN;MASC;PL
