月	moon	月	moon	N	PROPN;NOM;MASC;SG
修道	samostan	修道	samostan	V	N;NOM;MASC;SG
修道	samostan	修道	samostan	V	N;NOM;MASC;SG
修道	samostan	修道	samostan	V	N;NOM;MASC;SG
修道	abbey	修道	abbey	V	N;NOM;MASC;SG
總	nadzornik	總	nadzornik	PART	N;NOM;MASC;SG
地中	sredozemski	地中	sredozemski	PROPN	ADJ;NOM;DEF;MASC;SG
地中	sredozemlju	地中	sredozemlje	PROPN	N;DAT;NEUT;SG
地中	sredozemsko	地中	sredozemsko	PROPN	ADV
地中	sredozemlje	地中	sredozemlje	PROPN	N;NOM;NEUT;SG
釋放	izpust	釋放	izpust	V	N;NOM;MASC;SG
釋放	sproščanje	釋放	sproščanje	V	N;NOM;NEUT;SG
釋放	sprostitev	釋放	sprostitev	V	N;NOM;FEM;SG
登記	register	登記	register	V	N;NOM;MASC;SG
登記	evidenca	登記	evidenca	V	N;NOM;FEM;SG
登記	registracija	登記	registracija	V	N;NOM;FEM;SG
登記	evidentiranje	登記	evidentiranje	V	N;NOM;NEUT;SG
黃色	rumena	黃色	rumen	N	ADJ;NOM;FEM;SG
黃色	rumeni	黃色	rume	N	ADJ;NOM;DEF;MASC;SG
黃色	rumene	黃色	rumen	N	ADJ;NOM;FEM;PL
黃色	rumen	黃色	rumen	N	ADJ;NOM;INDF;MASC;SG
黃色	rumeno	黃色	rumen	N	ADV
學士	samski	學士	samski	N	ADJ;NOM;MASC;PL
批判	kritični	批判	kritičen	N	ADJ;NOM;MASC;PL
批判	kritična	批判	kritičen	N	ADJ;NOM;FEM;SG
批判	kritičen	批判	kritičen	N	ADJ;NOM;INDF;MASC;SG
批判	kritične	批判	kritičen	N	ADJ;NOM;FEM;PL
批判	kritično	批判	kritično	N	ADV
聖經	biblija	聖經	biblija	PROPN	N;NOM;FEM;SG
聖經	biblijo	聖經	bibliti	PROPN	N;ACC;FEM;SG
聖經	svetopisemsko	聖經	svetopisemski	PROPN	ADJ;NOM;NEUT;SG
威爾斯	wales	威爾斯	wales	PROPN	N;NOM;MASC;SG
招生	sprejemov	招生	sprejem	V	N;GEN;MASC;PL
招生	sprejem	招生	sprejem	V	N;NOM;MASC;SG
招生	vpis	招生	vpis	V	N;NOM;MASC;SG
招生	vpisu	招生	vpis	V	N;DAT;MASC;SG
招生	vpis	招生	vpis	V	N;NOM;MASC;SG
拱	arch	拱	arch	N	
現有	obstoječa	現有	obstoječ	V	ADJ;NOM;FEM;SG;V.PTCP
現有	obstoječo	現有	obstoječ	V	ADJ;NOM;NEUT;SG;V.PTCP
現有	obstoječe	現有	obstoječ	V	ADJ;NOM;FEM;PL;V.PTCP
現有	obstoječi	現有	obstoječ	V	ADJ;NOM;MASC;PL;V.PTCP
銀河	galaktični	銀河	galaktičen	PROPN	ADJ;NOM;MASC;SG
銀河	galaksijo	銀河	galaksija	PROPN	N;ACC;FEM;SG
銀河	galaxy	銀河	galaxy	PROPN	N;NOM;MASC;SG
銀河	galaksija	銀河	galaksija	PROPN	N;NOM;FEM;SG
創辦	ustanovitelj	創辦	ustanovitelj	V	N;NOM;MASC;SG
地質	geološke	地質	geološki	N	ADJ;NOM;FEM;PL
地質	geološko	地質	geološki	N	ADJ;NOM;NEUT;SG
多倫多	toronto	多倫多	toronto	PROPN	N;NOM;MASC;SG
初步	predhodna	初步	predhoden	ADV	ADJ;NOM;FEM;SG
初步	predhodni	初步	predhoden	ADV	ADJ;NOM;MASC;SG
營業	odprto	營業	odprt	V	ADJ;NOM;NEUT;SG;V.PTCP
閱讀	preberite	閱讀	prebrati	N	V;PFV;IMP;PL;2;FIN
檢查	preverjanje	檢查	preverjanje	V	N;NOM;NEUT;SG
檢查	preverjanje	檢查	preverjanje	V	N;NOM;NEUT;SG
增強	izboljšave	增強	izboljšava	V	N;NOM;FEM;PL
增強	okrepljeno	增強	okrepljen	V	ADJ;NOM;NEUT;SG;V.PTCP
增強	izboljšano	增強	izboljšano	V	ADJ;NOM;NEUT;SG;V.PTCP
增強	izboljšana	增強	izboljšan	V	ADJ;NOM;FEM;SG;V.PTCP
增強	povečano	增強	povečan	V	ADJ;NOM;NEUT;SG;V.PTCP
法拉	fara	法拉	fara	PROPN	N;NOM;FEM;SG
法拉	farah	法拉	fara	PROPN	N;ESS;FEM;PL
法拉	farra	法拉	farer	PROPN	N;NOM;MASC;SG
棠	tong	棠	tong	PROPN	
空氣	zračno	空氣	zračen	N	ADJ;NOM;NEUT;SG
空氣	zračna	空氣	zračen	N	ADJ;NOM;FEM;SG
多	večkratno	多	večkraten	NUM	ADV
多	večkratni	多	večkraten	NUM	ADJ;NOM;MASC;SG
一旦	nekoč	一旦	nekoč	ADP	ADV
一旦	enkrat	一旦	enkrat	ADP	ADV
慢	počasno	慢	počasen		ADJ;NOM;NEUT;SG
慢	počasen	慢	počasen		ADJ;NOM;INDF;MASC;SG
慢	počasi	慢	počasi		ADV
親自	osebno	親自	oseben	ADV	ADJ;NOM;NEUT;SG
姐姐	sis	姐姐	sis	N	PROPN;NOM;MASC;SG
單打	samske	單打	samski	N	ADJ;NOM;FEM;PL
子	metka	子	metek	N	ADJ;NOM;FEM;SG
模仿	imitacija	模仿	imitacija	V	N;NOM;FEM;SG
模仿	parodija	模仿	parodija	V	N;NOM;FEM;SG
一	generacija	一	generacija	NUM	N;NOM;FEM;SG
一	generacije	一	generacija	NUM	N;NOM;FEM;PL
一	ustvarjanje	一	ustvarjanje	NUM	N;NOM;NEUT;SG
一	generacijo	一	generacija	NUM	N;ACC;FEM;SG
一	generacije	一	generacija	NUM	N;NOM;FEM;PL
一	generacij	一	generacija	NUM	N;GEN;FEM;PL
廣島	hirošimo	廣島	hirošiti	PROPN	N;ACC;FEM;SG
複雜	zapletenost	複雜	zapletenost	ADJ	N;NOM;FEM;SG
複雜	zapletenosti	複雜	zapletenost	ADJ	N;GEN;FEM;SG
複雜	kompleks	複雜	kompleks	ADJ	N;NOM;MASC;SG
三	samsung	三	samsung	NUM	N;NOM;MASC;SG
復興	renesančni	復興	renesančen	N	ADJ;NOM;MASC;SG
包圍	obleganje	包圍	obleganje	V	N;NOM;NEUT;SG
平行	vzporedno	平行	vzporedno		ADV
平行	vzporedni	平行	vzporeden		ADJ;NOM;MASC;SG
平行	vzporedna	平行	vzporeden		ADJ;NOM;FEM;SG
自主	avtonomne	自主	avtonomen	N	ADJ;NOM;FEM;PL
自主	samostojno	自主	samostojen	N	ADV
自主	avtonomna	自主	avtonomen	N	ADJ;NOM;FEM;SG
預定	rezervacije	預定	rezervacija	V	N;NOM;FEM;PL
金星	venera	金星	vener	PROPN	N;NOM;FEM;SG
寄生	parazitske	寄生	parazitski	V	ADJ;NOM;FEM;PL
寄生	parazit	寄生	parazit	V	N;NOM;MASC;SG
拯救	rešitev	拯救	rešitev	V	N;NOM;FEM;SG
拯救	odrešitev	拯救	odrešitev	V	N;NOM;FEM;SG
拯救	reševalna	拯救	reševalen	V	ADJ;NOM;FEM;SG
拯救	reševanje	拯救	reševanje	V	N;NOM;NEUT;SG
病人	potrpežljiv	病人	potrpežljiv	N	ADJ;NOM;INDF;MASC;SG
消防	gasilska	消防	gasilski	N	ADJ;NOM;FEM;SG
優惠	ponuja	優惠	ponujati	N	V;IPFV;IND;SG;3;PRS;FIN
圭	kyu	圭	kyu	PROPN	N;NOM;MASC;SG
修訂	revizija	修訂	revizija	V	N;NOM;FEM;SG
囊	kapsulo	囊	kapsula	PROPN	N;ACC;FEM;SG
囊	kapsule	囊	kapsula	PROPN	N;NOM;FEM;PL
囊	kapsula	囊	kapsul	PROPN	N;NOM;FEM;SG
執政	odločanje	執政	odločanje	V	N;NOM;NEUT;SG
對外	navzven	對外	navzven		ADV
織田	oda	織田	oda	PROPN	
刊登	objavi	刊登	objava	V	N;DAT;FEM;SG
未	neznan	未	neznan	ADV;NEG	ADJ;NOM;INDF;MASC;SG
未	neznani	未	neznan	ADV;NEG	ADJ;NOM;DEF;MASC;SG
未	neznano	未	neznan	ADV;NEG	ADJ;NOM;NEUT;SG
未	neznana	未	neznan	ADV;NEG	ADJ;NOM;FEM;SG
偵探	detektiv	偵探	detektiv	V	N;NOM;MASC;SG
里昂	lyon	里昂	lyon	PROPN	PROPN;NOM;MASC;SG
里昂	lyons	里昂	lyons	PROPN	PROPN;NOM;MASC;SG
提醒	opozorila	提醒	opozorilo	V	N;NOM;NEUT;PL
提醒	opomnik	提醒	opomnik	V	N;NOM;MASC;SG
提醒	opomin	提醒	opomin	V	N;NOM;MASC;SG
友好	prijateljski	友好	prijateljski	N	ADJ;NOM;MASC;SG
友好	prijazen	友好	prijazen	N	ADJ;NOM;INDF;MASC;SG
友好	prijateljsko	友好	prijateljsko	N	ADV
友好	prijateljska	友好	prijateljski	N	ADJ;NOM;FEM;SG
友好	prijazno	友好	prijazen	N	ADJ;NOM;NEUT;SG
友好	prijazni	友好	prijazen	N	ADJ;NOM;MASC;PL
割	rez	割	rez	V	N;NOM;MASC;SG
岑	cen	岑	cena	PROPN	N;NOM;FEM;SG
分離	odcepitev	分離	odcepitev	V	N;NOM;FEM;SG
分離	ločitev	分離	ločitev	V	N;NOM;FEM;SG
分離	ločevanje	分離	ločevanje	V	N;NOM;NEUT;SG
分離	ločena	分離	ločen	V	ADJ;NOM;FEM;SG;V.PTCP
分離	ločeni	分離	ločen	V	ADJ;NOM;MASC;PL;V.PTCP
分離	ločeno	分離	ločen	V	ADJ;NOM;NEUT;SG;V.PTCP
品質	kakovostno	品質	kakovostno	N	ADJ;NOM;NEUT;SG
可	vidno	可	vidno	V	ADV
可	vidni	可	viden	V	ADJ;NOM;MASC;PL
可	viden	可	viden	V	ADJ;NOM;INDF;MASC;SG
可	vidna	可	viden	V	ADJ;NOM;FEM;SG
液	tekoče	液	tekoče	N	ADJ;NOM;NEUT;SG;V.PTCP
液	tekoča	液	tekoč	N	ADJ;NOM;FEM;SG;V.PTCP
液	tekoči	液	tekoč	N	ADJ;NOM;MASC;PL;V.PTCP
停車	parkiranje	停車	parkiranje	V	N;NOM;NEUT;SG
羅伯特	robert	羅伯特	robert	PROPN	N;NOM;MASC;SG
孟加拉	bengal	孟加拉	bengal	PROPN	N;NOM;MASC;SG
夢想	sanjsko	夢想	sanjski	N	ADJ;NOM;NEUT;SG
覆蓋	kritje	覆蓋	kritje	V	N;NOM;NEUT;SG
寫作	napiši	寫作	napisati	N	V;PFV;IMP;SG;2;FIN
寫作	piši	寫作	pišati	N	V;IPFV;IND;SG;3;PRS;FIN
溝通	obveščanje	溝通	obveščanje	V	N;NOM;NEUT;SG
溝通	komunikacija	溝通	komunikacija	V	N;NOM;FEM;SG
溝通	komuniciranje	溝通	komuniciranje	V	N;NOM;NEUT;SG
溝通	sporazumevanje	溝通	sporazumevanje	V	N;NOM;NEUT;SG
溝通	sporočanje	溝通	sporočanje	V	N;NOM;NEUT;SG
溝通	sporazumevanje	溝通	sporazumevanje	V	N;NOM;NEUT;SG
溝通	komuniciranje	溝通	komuniciranje	V	N;NOM;NEUT;SG
溝通	sporočanje	溝通	sporočanje	V	N;NOM;NEUT;SG
大地	zemeljska	大地	zemeljski	N	ADJ;NOM;FEM;SG
即時	takojšnja	即時	takojšnji	ADV	ADJ;NOM;FEM;SG
即時	takojšnja	即時	takojšnji	ADV	ADJ;NOM;FEM;SG
即時	takojšnje	即時	takojšnji	ADV	ADJ;NOM;NEUT;SG
移植	presaditev	移植	presaditev	V	N;NOM;FEM;SG
移植	presaditve	移植	presaditev	V	N;NOM;FEM;PL
移植	presaditev	移植	presaditev	V	N;NOM;FEM;SG
移植	presaditev	移植	presaditev	V	N;NOM;FEM;SG
四	letne	四	leten	NUM	ADJ;NOM;FEM;PL
四	sezon	四	sezona	NUM	N;GEN;FEM;PL
考古	arheološki	考古	arheološki	V	ADJ;NOM;MASC;PL
考古	arheologijo	考古	arheologija	V	N;ACC;FEM;SG
考古	arheološki	考古	arheološki	V	ADJ;NOM;MASC;PL
考古	arheologija	考古	arheologija	V	N;NOM;FEM;SG
發音	izrazita	發音	izrazit	V	ADJ;NOM;FEM;SG
發音	izrazit	發音	izrazit	V	ADJ;NOM;INDF;MASC;SG
發音	izrazito	發音	izrazito	V	ADV
發音	izgovorjava	發音	izgovorjati	V	N;NOM;FEM;SG
脫	trakovi	脫	trak	V	N;NOM;MASC;PL
脫	trak	脫	trak	V	N;NOM;MASC;SG
神	kanagava	神	kanagava	N	V;IPFV;IND;DU;1;PRS;FIN
忍者	ninja	忍者	nime	N	
禹	woo	禹	Woo	PROPN	PROPN;NOM;MASC;SG
尤其	zlasti	尤其	zlasti	ADV	PART
降落	pristanek	降落	pristanek	V	N;NOM;MASC;SG
降落	pristajanje	降落	pristajanje	V	N;NOM;NEUT;SG
鳳凰	phoenix	鳳凰	phoenixa	PROPN	N;NOM;MASC;SG
五	five	五	fiv	NUM	
喜愛	priljubljeni	喜愛	priljubljen		ADJ;NOM;MASC;PL
喜愛	priljubljeno	喜愛	priljubljen		ADV
喜愛	najljubša	喜愛	uljub		ADJ;NOM;RL;FEM;SG
喜愛	najljubši	喜愛	ujub		ADJ;NOM;DEF;RL;MASC;SG
洪	poplave	洪	poplava	PROPN	N;NOM;FEM;PL
洪	poplavo	洪	poplava	PROPN	N;ACC;FEM;SG
洪	poplava	洪	poplava	PROPN	N;NOM;FEM;SG
洪	poplave	洪	poplava	PROPN	N;NOM;FEM;PL
洪	poplav	洪	poplava	PROPN	N;GEN;FEM;PL
洪	poplava	洪	poplava	PROPN	N;NOM;FEM;SG
洪	poplave	洪	poplava	PROPN	N;NOM;FEM;PL
洪	poplav	洪	poplava	PROPN	N;GEN;FEM;PL
防衛	obramba	防衛	obramba	V	N;NOM;FEM;SG
防衛	obramba	防衛	obramba	V	N;NOM;FEM;SG
相當	ekvivalent	相當	ekvivalent	V	N;NOM;MASC;SG
相當	enakovreden	相當	enakovreden	V	DET;NOM;MASC;SG
相當	enakovredna	相當	enakovreden	V	ADJ;NOM;FEM;SG
相當	enakovredni	相當	enakovreden	V	ADJ;NOM;MASC;PL
相當	enakovredno	相當	enakovredno	V	ADV
水利	hidravlični	水利	hidravličen	N	ADJ;NOM;MASC;PL
水利	hidravlične	水利	hidravličen	N	ADJ;NOM;FEM;PL
慶祝	praznovanje	慶祝	praznovanje	V	N;NOM;NEUT;SG
慶祝	praznovanje	慶祝	praznovanje	V	N;NOM;NEUT;SG
慶祝	slavje	慶祝	slavje	V	N;NOM;NEUT;SG
慶祝	praznovanje	慶祝	praznovanje	V	N;NOM;NEUT;SG
認證	potrjeno	認證	potrjen	N	ADJ;NOM;NEUT;SG;V.PTCP
認證	potrjeni	認證	potrjen	N	ADJ;NOM;MASC;PL;V.PTCP
生長	rastoče	生長	rastoč	V	
生長	gojenje	生長	gojenje	V	N;NOM;NEUT;SG
老人	starejših	老人	star	N	ADJ;GEN;CMPR;MASC;PL
老人	starejši	老人	star	N	ADJ;NOM;DEF;CMPR;MASC;SG
老人	starejše	老人	star	N	ADJ;NOM;CMPR;FEM;SG
韻	rime	韻	rima	PROPN	N;NOM;FEM;PL
韻	rima	韻	rima	PROPN	N;GEN;MASC;SG
放置	dajanje	放置	dajanje	V	N;NOM;NEUT;SG
晴	sončna	晴	sončen	PROPN	ADJ;NOM;FEM;SG
晴	sončni	晴	sončen	PROPN	ADJ;NOM;MASC;SG
晴	sončen	晴	sončen	PROPN	ADJ;NOM;INDF;MASC;SG
晴	sunny	晴	sunny	PROPN	N;NOM;MASC;SG
晴	sončno	晴	sončno	PROPN	ADJ;NOM;NEUT;SG
雁	gos	雁	gos	PROPN	N;NOM;MASC;SG
雁	gosi	雁	gositi	PROPN	N;NOM;MASC;PL
夏威夷	havaji	夏威夷	havaja	PROPN	N;NOM;MASC;PL
夏威夷	havajski	夏威夷	havajski	PROPN	ADJ;NOM;MASC;SG
普及	univerzalno	普及	univerzalno	V	ADJ;NOM;NEUT;SG
普及	univerzalnih	普及	univerzalen	V	ADJ;GEN;MASC;PL
普及	univerzalni	普及	univerzalen	V	ADJ;NOM;MASC;SG
普及	univerzalne	普及	univerzalen	V	ADJ;NOM;FEM;PL
普及	univerzalna	普及	univerzalen	V	ADJ;NOM;FEM;SG
差距	vrzeli	差距	vrzeti	N	V;IPFV;MASC;PL;V.PTCP
貨幣	monetarno	貨幣	monetaren	N	ADJ;NOM;NEUT;SG
貨幣	denarno	貨幣	denaren	N	ADJ;NOM;NEUT;SG
貨幣	denarna	貨幣	denaren	N	ADJ;NOM;FEM;SG
鶴	žerjavi	鶴	žerjava	PROPN	N;NOM;MASC;PL
鶴	dvigala	鶴	dvigati	PROPN	V;IPFV;FEM;SG;V.PTCP
鶴	žerjav	鶴	žerjav	PROPN	N;NOM;MASC;SG
隸屬	pripadnost	隸屬	pripadnost	V	N;NOM;FEM;SG
添	tim	添	tim		N;NOM;MASC;SG
企圖	poizkus	企圖	poizkus	V	N;NOM;MASC;SG
企圖	poskus	企圖	poskus	V	N;NOM;MASC;SG
企圖	poskus	企圖	poskus	V	N;NOM;MASC;SG
廢止	razveljavljen	廢止	razveljavljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
廢止	razveljavljena	廢止	razveljavljen	V	ADJ;NOM;FEM;SG;V.PTCP
廢止	razveljavitev	廢止	razveljavitev	V	N;NOM;FEM;SG
廢止	razveljavitvi	廢止	razveljavitev	V	N;DAT;FEM;SG
鯨	kit	鯨	kit	N	
步行	hodi	步行	hoditi	N	V;IPFV;IND;SG;3;PRS;FIN
步行	hodi	步行	hoditi	N	V;IPFV;IND;SG;3;PRS;FIN
韓	korejsko	韓	korejski	PROPN	ADJ;NOM;NEUT;SG
韓	korejski	韓	korejski	PROPN	ADJ;NOM;DEF;MASC;SG
日	jenov	日	jen	PROPN	N;GEN;MASC;PL
基督	christian	基督	christian	PROPN	PROPN;NOM;MASC;SG
基督	krščanski	基督	krščanski	PROPN	ADJ;NOM;MASC;SG
基督	kristjan	基督	kristjan	PROPN	N;NOM;MASC;SG
基督	kristjane	基督	kristjan	PROPN	N;ACC;MASC;PL
基督	kristjani	基督	kristjan	PROPN	N;NOM;MASC;PL
基督	kristjanov	基督	kristjan	PROPN	N;GEN;MASC;PL
假設	hipotetično	假設	hipotetičen	N	ADV
搭配	mix	搭配	mix	V	
搭配	mešanica	搭配	mešanica	V	N;NOM;FEM;SG
轉移	premestitev	轉移	premestitev	V	N;NOM;FEM;SG
轉移	prenos	轉移	prenos	V	N;NOM;MASC;SG
周邊	okoliških	周邊	okoliški	N	ADJ;GEN;MASC;PL
周邊	obdaja	周邊	obdajati	N	V;IPFV;IND;SG;3;PRS;FIN
周邊	periferni	周邊	periferen	N	ADJ;NOM;DEF;MASC;SG
周邊	bližnje	周邊	bližnji	N	ADJ;NOM;FEM;SG
清真	masjid	清真	masjid	PROPN	
清真	mošeje	清真	moševati	PROPN	N;NOM;FEM;PL
清真	mošeji	清真	mošej	PROPN	N;NOM;FEM;SG
排除	izločitev	排除	izločitev	V	N;NOM;FEM;SG
排除	izključitev	排除	izključitev	V	N;NOM;FEM;SG
排除	izključitev	排除	izključitev	V	N;NOM;FEM;SG
排除	izključitve	排除	izključitev	V	N;NOM;FEM;PL
輔助	dopolnila	輔助	dopolniti	N	V;PFV;FEM;SG;V.PTCP
輔助	dopolnilo	輔助	dopolniti	N	V;PFV;NEUT;SG;V.PTCP
輔助	dopolnjujejo	輔助	dopolnjevati	N	V;IPFV;IND;PL;3;PRS;FIN
輔助	pomožni	輔助	pomožen	N	ADJ;NOM;DEF;MASC;SG
輔助	pomožno	輔助	pomožen	N	ADJ;NOM;NEUT;SG
輔助	pomožna	輔助	pomožen	N	ADJ;NOM;FEM;SG
輔助	pomožne	輔助	pomožen	N	ADJ;NOM;FEM;PL
颶風	orkan	颶風	orkan		N;NOM;MASC;SG
颶風	hurikan	颶風	hurikan		N;NOM;MASC;SG
塞爾維亞	srbija	塞爾維亞	srbija	PROPN	N;NOM;FEM;SG
塞爾維亞	srbije	塞爾維亞	srbeti	PROPN	N;NOM;FEM;PL
塞爾維亞	srbijo	塞爾維亞	srbeti	PROPN	N;ACC;FEM;SG
錯	narobe	錯	narobe		ADV
錯	napačno	錯	napačen		ADJ;NOM;NEUT;SG
錯	napačen	錯	napačen		ADJ;NOM;INDF;MASC;SG
仿	imitacija	仿	imitacija		N;NOM;FEM;SG
曼谷	bangkoku	曼谷	bangkok	PROPN	N;DAT;MASC;SG
加利福尼亞	california	加利福尼亞	california	PROPN	ADJ;NOM;MASC;SG
加利福尼亞	kalifornija	加利福尼亞	kalifornija	PROPN	N;NOM;FEM;SG
改進	izboljšano	改進	izboljšano	V	ADJ;NOM;NEUT;SG;V.PTCP
改進	izboljšani	改進	izboljšan	V	ADJ;NOM;MASC;PL;V.PTCP
改進	izboljšana	改進	izboljšan	V	ADJ;NOM;FEM;SG;V.PTCP
改進	izboljšan	改進	izboljšan	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
改進	izboljšave	改進	izboljšava	V	N;NOM;FEM;PL
改進	izboljšanje	改進	izboljšanje	V	N;NOM;NEUT;SG
改進	izboljševanje	改進	izboljševanje	V	N;NOM;NEUT;SG
改進	izboljšave	改進	izboljšava	V	N;NOM;FEM;PL
改進	izboljšanje	改進	izboljšanje	V	N;NOM;NEUT;SG
改進	izboljševanje	改進	izboljševanje	V	N;NOM;NEUT;SG
改進	izboljšanje	改進	izboljšanje	V	N;NOM;NEUT;SG
正義	pravičen	正義	pravičen	N	ADJ;NOM;INDF;MASC;SG
正義	pravični	正義	pravičen	N	ADJ;NOM;MASC;PL
正義	pravično	正義	pravičen	N	ADJ;NOM;NEUT;SG
模擬	analogni	模擬	analogen	N	ADJ;NOM;MASC;SG
模擬	primerljivi	模擬	primerljiv	N	ADJ;NOM;MASC;PL
模擬	analogni	模擬	analogen	N	ADJ;NOM;MASC;SG
模擬	analogno	模擬	analogno	N	ADV
伊斯蘭	islamske	伊斯蘭	islamski	PROPN	ADJ;NOM;FEM;PL
伊斯蘭	islamski	伊斯蘭	islamski	PROPN	ADJ;NOM;MASC;SG
伊斯蘭	islam	伊斯蘭	islam	PROPN	N;NOM;MASC;SG
最	najmočnejša	最	močen	ADV	ADJ;NOM;RL;FEM;SG
最	najmočnejši	最	močen	ADV	ADJ;NOM;DEF;RL;MASC;SG
最	najmočnejše	最	močen	ADV	ADJ;NOM;RL;NEUT;SG
局部	delne	局部	delen	N	ADJ;NOM;FEM;PL
局部	delno	局部	delno	N	ADV
局部	delna	局部	delen	N	ADJ;NOM;FEM;SG
局部	delni	局部	delen	N	ADJ;NOM;DEF;MASC;SG
局部	krajevna	局部	krajeven	N	ADJ;NOM;FEM;SG
局部	krajevni	局部	krajeven	N	ADJ;NOM;MASC;SG
局部	lokalni	局部	lokalen	N	ADJ;NOM;MASC;SG
局部	krajevno	局部	krajeven	N	ADJ;NOM;NEUT;SG
局部	lokalno	局部	lokalen	N	ADV
局部	delno	局部	delno	N	ADV
局部	deloma	局部	deloma	N	ADV
木星	jupiter	木星	jupiter	PROPN	N;NOM;MASC;SG
天才	genialno	天才	genialno	N	ADJ;NOM;NEUT;SG
影響	učinek	影響	učinek	V	N;NOM;MASC;SG
影響	trk	影響	trk	V	N;NOM;MASC;SG
影響	vpliv	影響	vpliv	V	N;NOM;MASC;SG
影響	vplivanje	影響	vplivanje	V	N;NOM;NEUT;SG
影響	vpliv	影響	vpliv	V	N;NOM;MASC;SG
婷	ting	婷	ting	PROPN	
她們	so	她	biti	PRO;PL;3	V;IND;PL;3;POS;PRS;FIN
孔子	konfucij	孔子	konfucija	PROPN	N;NOM;MASC;SG
推進	pogon	推進	pogon	V	N;NOM;MASC;SG
鵬	peng	鵬	peng	PROPN	PROPN;NOM;MASC;SG
轟炸	bombnik	轟炸	bombnik	V	N;NOM;MASC;SG
轟炸	bombniki	轟炸	bombnik	V	N;NOM;MASC;PL
要	stronghold	要	stronghold	V	N;NOM;MASC;SG
要	utrdba	要	utrdba	V	N;NOM;FEM;SG
要	trdnjavo	要	trdnjava	V	N;ACC;FEM;SG
要	trdnjava	要	trdnjava	V	N;NOM;FEM;SG
要	utrdba	要	utrdba	V	N;NOM;FEM;SG
要	trdnjava	要	trdnjava	V	N;NOM;FEM;SG
要	utrdbo	要	utrdba	V	N;ACC;FEM;SG
要	fort	要	fort	V	N;NOM;MASC;SG
黎明	zoro	黎明	zora	PROPN	N;ACC;FEM;SG
黎明	dawn	黎明	dawn	PROPN	PROPN;NOM;FEM;SG
黎明	zori	黎明	zora	PROPN	V;PFV;IND;SG;3;PRS;FIN
黎明	zora	黎明	zora	PROPN	N;NOM;FEM;SG
巴勒斯坦	palestini	巴勒斯坦	palestina	PROPN	N;DAT;FEM;SG
跨	prečkanje	跨	prečkanje	V	N;NOM;NEUT;SG
跨	prehod	跨	prehod	V	N;NOM;MASC;SG
暖	topla	暖	toplo	N	ADJ;NOM;FEM;SG
暖	topel	暖	topel	N	ADJ;NOM;INDF;MASC;SG
暖	topli	暖	topel	N	ADJ;NOM;MASC;PL
暖	toplo	暖	toplo	N	ADV
刺激	stimulacijo	刺激	stimulacija	V	N;ACC;FEM;SG
刺激	spodbujanje	刺激	spodbujanje	V	N;NOM;NEUT;SG
刺激	spodbudno	刺激	spodbudno	V	ADJ;NOM;NEUT;SG
彪	biao	彪	biti	PROPN	
道教	daoizem	道教	daoizem	PROPN	N;NOM;MASC;SG
借用	izposoja	借用	izposoja	V	N;NOM;FEM;SG
姐	sis	姐	sis	PROPN	PROPN;NOM;MASC;SG
姐	sestrica	姐	sestrica	PROPN	N;NOM;FEM;SG
儲存	skladiščenje	儲存	skladiščenje	V	N;NOM;NEUT;SG
儲存	skladišče	儲存	skladišče	V	N;NOM;NEUT;SG
儲存	shranjevanje	儲存	shranjevanje	V	N;NOM;NEUT;SG
成年	odraslih	成年	odrasel	N	ADJ;GEN;MASC;PL;V.PTCP
成年	odrasel	成年	odrasel	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
成年	odrasli	成年	odrasel	N	ADJ;NOM;MASC;PL;V.PTCP
繁殖	širjenje	繁殖	širjenje	V	N;NOM;NEUT;SG
繁殖	vzrejo	繁殖	vzreja	V	N;ACC;FEM;SG
繁殖	pasme	繁殖	pasma	V	N;NOM;FEM;PL
繁殖	razmnoževanje	繁殖	razmnoževanje	V	N;NOM;NEUT;SG
實驗	laboratorij	實驗	laboratorij	V	N;NOM;MASC;SG
實驗	laboratorijsko	實驗	laboratorijsko	V	ADJ;NOM;NEUT;SG
實驗	laboratorije	實驗	laboratorija	V	N;ACC;MASC;PL
實驗	laboratoriji	實驗	laboratorij	V	N;NOM;MASC;PL
實驗	laboratorijev	實驗	laboratorij	V	N;GEN;MASC;PL
實驗	laboratorij	實驗	laboratorij	V	N;NOM;MASC;SG
敘述	pripoved	敘述	pripoved	V	N;NOM;FEM;SG
敘述	opisni	敘述	opisen	V	ADJ;NOM;DEF;MASC;SG
水晶	kristalno	水晶	kristalno	N	ADV
水晶	crystal	水晶	crystati	N	
跟	sledi	跟	slediti	ADP	V;IPFV;IND;SG;3;PRS;FIN
秘魯	peruja	秘魯	peruj	PROPN	N;GEN;MASC;SG
秘魯	peru	秘魯	peru	PROPN	PROPN;NOM;MASC;SG
秘魯	peruju	秘魯	peru	PROPN	N;DAT;MASC;SG
反射	refleksi	反射	refleks	V	N;NOM;MASC;PL
反射	refleks	反射	refleks	V	N;NOM;MASC;SG
反射	razmislek	反射	razmislek	V	N;NOM;MASC;SG
反射	odsev	反射	odsev	V	N;NOM;MASC;SG
反射	premislek	反射	premislek	V	N;NOM;MASC;SG
反射	odsevi	反射	odseva	V	N;NOM;MASC;PL
後方	zadaj	後方	zadaj	N	
