med	med	med	med	ADP	N;INAN;NOM;MASC;SG;POS
game	hru	game	hra	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG;POS
gul	žluté	gul	žlutý	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL;POS
gul	gul	gul	gul	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
paz	paz	paz	paz	PROPN;NOM	PROPN;NOM;MASC;SG;POS
göta	göta	göta	göto	PROPN;NOM	PROPN;NOM;MASC;SG;POS
hjalmar	hjalmar	hjalma	hjalmar	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
fisk	ryby	fisk	ryba	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
fisk	fish	fisk	fish	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
fisk	rybí	fisk	rybí	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
fisk	rybičky	fisk	rybička	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
kunskap	znalosti	kunskap	znalost	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
kunskap	vědomosti	kunskap	vědomost	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
håkan	hakan	håka	hakan	PROPN;NOM	N;NOM;MASC;SG;POS
håkan	håkan	håka	håkan	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
planer	plánů	plan	plán	N;NOM;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL;POS
cambridge	cambridge	cambridge	cambridge	PROPN;NOM	PROPN;INAN;NOM;MASC;SG;POS
bilda	forma	bilda	forma	V;IMP;FIN;ACT	N;NOM;FEM;SG;POS
bilda	formulář	bilda	formulář	V;IMP;FIN;ACT	N;INAN;NOM;MASC;SG;POS
bilda	formě	bilda	forma	V;IMP;FIN;ACT	N;DAT;FEM;SG;POS
turner	turner	turner	turner	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
turner	turnerová	turner	turnerový	PROPN;NOM	ADJ;NOM;FEM;SG;POS
turner	turnera	turner	turner	PROPN;NOM	N;ANIM;ACC;MASC;SG;POS
papua	papui	papua	papui	PROPN;NOM	PROPN;NOM;FEM;SG;POS
slutar	zastávky	sluta	zastávka	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL;POS
justicia	justicia	justicia	justicium	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG;POS
golden	zlaté	gold	zlatý	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;NEUT;PL;POS
golden	zlatý	gold	zlatý	N;NOM;DEF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
golden	zlatí	gold	zlatit	N;NOM;DEF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;PL;POS
golden	golden	gold	golden	N;NOM;DEF;MASC+FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
golden	zlatá	gold	zlatý	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
värld	world	värld	world	N;NOM;INDF;MASC+FEM;SG	ADJ;POS
värld	světový	värld	světový	N;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
värld	světová	värld	světový	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
värld	světové	värld	světový	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
anthony	anthony	anthony	anthon	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
anthony	anthonyho	anthony	anthony	PROPN;NOM	N;ANIM;ACC;MASC;SG;POS
anthony	antonín	anthony	antonín	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
demokratiska	demokratický	demokratisk	demokratický	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
demokratiska	demokratická	demokratisk	demokratický	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
demokratiska	demokratické	demokratisk	demokratický	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
christina	kristýna	christin	kristýna	PROPN;NOM	N;NOM;FEM;SG;POS
christina	christina	christin	christina	PROPN;NOM	N;NOM;FEM;SG;POS
kristian	kristian	kristian	kristian	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
dead	mrtvá	dead	mrtvý	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
dead	mrtvý	dead	mrtvý	N;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
dead	mrtví	dead	mrtvý	N;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;NOM;MASC;PL;POS
allan	allan	allan	allan	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
porträtt	portréty	porträtt	portrét	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
brandenburg	brandenburg	brandenburg	brandenburg	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
klassisk	klasického	klassisk	klasický	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ANIM;GEN;MASC;SG;POS
klassisk	klasika	klassisk	klasik	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG;POS
klassisk	classic	klassisk	classic	ADJ;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG;POS
zambia	zambie	zambi	zambie	PROPN;NOM	PROPN;NOM;FEM;SG;POS
student	studentská	student	studentský	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
särskilda	specifická	särskild	specifický	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;FEM;SG;POS
särskilda	konkrétní	särskild	konkrétní	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;MASC;SG;POS
särskilda	specifický	särskild	specifický	ADJ;NOM;PL;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
särskilda	zvláštní	särskild	zvláštní	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;MASC;SG;POS
särskilda	speciální	särskild	speciální	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;MASC;SG;POS
särskilda	speciál	särskild	speciál	ADJ;NOM;PL;PST;V.PTCP	N;INAN;NOM;MASC;SG;POS
särskilda	special	särskild	special	ADJ;NOM;PL;PST;V.PTCP	N;INAN;NOM;MASC;SG;POS
utveckla	rozvojových	utveckla	rozvojový	V;IMP;FIN;ACT	ADJ;GEN;MASC;PL;POS
utveckla	rozvíjení	utveckla	rozvíjení	V;IMP;FIN;ACT	N;NOM;NEUT;SG;POS
stewart	stewart	stew	stewart	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
kristina	kristina	kristin	kristina	PROPN;NOM	N;NOM;FEM;SG;POS
jimmy	jimmy	jimmy	jimmy	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
jimmy	jimmyho	jimmy	jimmy	PROPN;NOM	PROPN;ANIM;GEN;MASC;SG;POS
beslutade	rozhodnuto	besluta	rozhodnutý	V;IND;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
television	televizní	television	televizní	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
bell	zvonek	bell	zvonek	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
bell	zvon	bell	zvon	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
bell	bell	bell	bell	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
basse	soukromé	basse	soukromý	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
basse	privátní	basse	privátní	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
basse	soukromá	basse	soukromý	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
basse	soukromý	basse	soukromý	N;NOM;INDF;MASC+FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
ljud	zvuky	ljud	zvuk	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
ljud	zní	ljud	znít	N;NOM;INDF;NEUT;SG	V;IND;SG;3;POS;PRS;FIN;ACT
framträdande	vzhled	framträdande	vzhled	ADJ;NOM;PRS;V.PTCP	N;INAN;NOM;MASC;SG;POS
fullt	plné	full	plný	ADV	ADJ;NOM;NEUT;SG;POS
fullt	plný	full	plný	ADV	ADJ;INAN;NOM;MASC;SG;POS
fullt	plná	full	plný	ADV	ADJ;NOM;FEM;SG;POS
orter	lokalit	ort	lokalita	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;PL;POS
orter	měst	ort	město	N;NOM;INDF;MASC+FEM;PL	N;GEN;NEUT;PL;POS
graham	grahama	graham	grahama	PROPN;NOM	PROPN;ANIM;ACC;MASC;SG;POS
graham	grahame	graham	grahame	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
graham	graham	graham	graham	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
mercedes	mercedes	mercedes	Mercedes	PROPN;NOM	PROPN;INAN;NOM;MASC;SG;POS
salt	slané	salt	slaný	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS
salt	slaná	salt	slaný	N;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG;POS
salt	slaný	salt	slaný	N;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
salt	salt	salt	salt	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;POS
salt	soli	salt	sůl	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
högskolan	vysoká	högskola	vysoký	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;FEM;SG;POS
chen	chen	chen	chen	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
vintern	zimní	vinter	zimní	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
vintern	winter	vinter	winter	N;NOM;DEF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
fasta	půst	fast	půst	ADJ;NOM;PL	N;INAN;NOM;MASC;SG;POS
fasta	stanovena	fast	stanovený	ADJ;NOM;PL	ADJ;POS;V.PTCP;PASS
fasta	pevná	fast	pevný	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
fasta	fixní	fast	fixní	ADJ;NOM;PL	ADJ;NOM;MASC;SG;POS
zürich	curychu	zürich	curych	PROPN;NOM	PROPN;INAN;DAT;MASC;SG;POS
zürich	curychu	zürich	curych	PROPN;NOM	PROPN;INAN;DAT;MASC;SG;POS
viktor	viktor	vikta	viktor	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
viktor	victor	vikta	victor	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
viktor	viktor	vikta	viktor	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
salvador	salvador	salvada	salvador	N;NOM;INDF;MASC+FEM;PL	PROPN;INAN;NOM;MASC;SG;POS
händelser	akce	händelse	akce	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
händelser	událostí	händelse	událost	N;NOM;INDF;MASC+FEM;PL	N;INS;FEM;SG;POS
mandat	mandátů	manda	mandát	N;NOM;INDF;NEUT;SG	N;INAN;GEN;MASC;PL;POS
vattenfall	vodopády	vattenfall	vodopád	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
vattenfall	vodopády	vattenfall	vodopád	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
honda	honda	hond	honda	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG;POS
sent	zpoždění	sen	zpoždění	ADV	N;NOM;NEUT;SG;POS
sent	pozdní	sen	pozdní	ADV	ADJ;NOM;MASC;SG;POS
three	tři	three	tři	N;NOM;INDF;MASC+FEM;SG	NUM;NOM;PL
kejsare	císaři	kejsare	císař	N;NOM;INDF;MASC+FEM;SG	N;ANIM;DAT;MASC;PL;POS
kejsare	císaři	kejsare	císař	N;NOM;INDF;MASC+FEM;SG	N;ANIM;DAT;MASC;PL;POS
grosso	grosso	grosso	grosso	N	PROPN;NOM;MASC;SG;POS
versioner	verze	version	verze	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
samtida	současná	samtida	současný	N;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG;POS
samtida	moderní	samtida	moderní	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;SG;POS
samtida	současné	samtida	současný	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS
samtida	současný	samtida	současný	N;NOM;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
uruguay	uruguay	uruguay	uruguay	PROPN;NOM	PROPN;NOM;FEM;PL;POS
oxford	oxford	oxford	oxford	PROPN;NOM	PROPN;INAN;NOM;MASC;SG;POS
oxford	oxfordu	oxford	oxford	PROPN;NOM	N;INAN;DAT;MASC;SG;POS
objekt	položky	objekt	položka	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
objekt	předměty	objekt	předmět	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
objekt	položek	objekt	položka	N;NOM;INDF;NEUT;SG	N;GEN;FEM;PL;POS
objekt	objekty	objekt	objekt	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
objekt	předměty	objekt	předmět	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
objekt	objektů	objekt	objekt	N;NOM;INDF;NEUT;SG	N;INAN;GEN;MASC;PL;POS
objekt	objektu	objekt	objekt	N;NOM;INDF;NEUT;SG	N;INAN;GEN;MASC;SG;POS
objekt	položku	objekt	položka	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG;POS
home	doma	home	doma	N;NOM;INDF;NEUT;SG	ADV
home	domácí	home	domácí	N;NOM;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;PL;POS
home	domů	home	domů	N;NOM;INDF;NEUT;SG	ADV
relevans	relevantní	relevans	relevantní	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG;POS
visades	zobrazeny	visa	zobrazený	V;IND;PST;FIN;PASS	ADJ;INAN;PL;POS;V.PTCP;PASS
hamburg	hamburku	hamburg	hamburk	PROPN;NOM	PROPN;INAN;GEN;MASC;SG;POS
insatser	akce	insats	akce	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
insatser	úsilí	insats	úsilí	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
luxemburg	lucembursko	luxemburg	lucemburský	PROPN;NOM	PROPN;NOM;NEUT;SG;POS
luxemburg	lucembursko	luxemburg	lucemburský	PROPN;NOM	PROPN;NOM;NEUT;SG;POS
ersatte	nahrazen	ersätta	nahrazený	V;IND;PST;FIN;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
ersatte	nahrazeno	ersätta	nahrazený	V;IND;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
ersatte	nahrazena	ersätta	nahrazený	V;IND;PST;FIN;ACT	ADJ;POS;V.PTCP;PASS
årligen	každoroční	årligen	každoroční	ADV	ADJ;NOM;MASC;SG;POS
årligen	roční	årligen	roční	ADV	ADJ;NOM;MASC;SG;POS
årligen	každoroční	årligen	každoroční	ADV	ADJ;NOM;MASC;SG;POS
årligen	roční	årligen	roční	ADV	ADJ;NOM;MASC;SG;POS
årligen	výroční	årligen	výroční	ADV	ADJ;NOM;MASC;SG;POS
angränsande	sousedících	angränsande	sousedící	ADJ;NOM;PRS;V.PTCP	ADJ;IPFV;GEN;MASC;PL;POS;PRS;V.PTCP;ACT
angränsande	sousedních	angränsande	sousední	ADJ;NOM;PRS;V.PTCP	ADJ;GEN;MASC;PL;POS
hundra	stovku	hundra	stovka	NUM;NOM	N;ACC;FEM;SG;POS
hundra	stovka	hundra	stovka	NUM;NOM	N;NOM;FEM;SG;POS
filosofi	filozofii	filosofi	filozofie	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
maría	maría	marga	maría	PROPN;NOM	PROPN;NOM;FEM;SG;POS
miguel	miguel	miguel	miguel	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
nicholas	nicholas	nichola	nicholas	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
gjorda	vyrobil	göra	vyrobit	ADJ;NOM;PL;PST;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
gjorda	vyrobený	göra	vyrobený	ADJ;NOM;PL;PST;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
gjorda	udělal	göra	udělat	ADJ;NOM;PL;PST;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
gjorda	vyrobeno	göra	vyrobený	ADJ;NOM;PL;PST;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
pettersson	petterson	pettersson	petterson	PROPN;NOM	N;INAN;NOM;MASC;SG;POS
exakt	presne	exakt	presnout	ADV	PROPN;ANIM;NOM;MASC;SG;POS
exakt	přesné	exakt	přesný	ADV	ADJ;NOM;NEUT;SG;POS
exakt	přesná	exakt	přesný	ADV	ADJ;NOM;FEM;SG;POS
exakt	přesný	exakt	přesný	ADV	ADJ;INAN;NOM;MASC;SG;POS
tidig	časně	tidig	časně	ADJ;NOM;INDF;MASC+FEM;SG	ADV;POS
tidig	brzy	tidig	brzy	ADJ;NOM;INDF;MASC+FEM;SG	ADV;POS
fischer	fischer	fisch	fischer	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
sun	sun	sun	sun	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;POS
falls	padá	falla	padat	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
falls	vodopády	falla	vodopád	N;NOM;INDF;NEUT;SG	N;INAN;NOM;MASC;PL;POS
falls	spadne	falla	spadnout	N;NOM;INDF;NEUT;SG	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
falls	falls	falla	falls	N;NOM;INDF;NEUT;SG	PROPN;INAN;NOM;MASC;SG;POS
lämnar	odchod	lämna	odchod	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
lämnar	odchodu	lämna	odchod	V;IND;PRS;FIN;ACT	N;INAN;GEN;MASC;SG;POS
skivor	records	skiva	record	N;NOM;INDF;MASC+FEM;PL	PROPN;MASC;POS
skapat	vytvořené	skapa	vytvořený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;MASC;PL;POS
skapat	stvořil	skapa	stvořit	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
skapat	vytvořil	skapa	vytvořit	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
skapat	vytvořena	skapa	vytvořený	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;POS;V.PTCP;PASS
mil	mile	mil	mile	N;NOM;INDF;MASC+FEM;SG	ADV
mil	míli	mil	míli	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
mil	míle	mil	míla	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
mil	miles	mil	miles	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
mil	kilometry	mil	kilometr	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
mil	míle	mil	míla	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
sist	poslední	sist	poslední	ADV;RL	ADJ;NOM;MASC;SG;POS
sist	posledni	sist	posledný	ADV;RL	N;NOM;MASC;SG;POS
baron	barone	baron	baron	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
studenter	studenty	student	student	N;NOM;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL;POS
león	león	len	león	PROPN;NOM	PROPN;NOM;NEUT;SG;POS
cook	cook	cook	cook	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
cook	vařit	cook	vařit	PROPN;NOM	V;IPFV;POS;NFIN
cook	kuchař	cook	kuchař	PROPN;NOM	N;ANIM;NOM;MASC;SG;POS
cook	kuchařka	cook	kuchařka	PROPN;NOM	N;NOM;FEM;SG;POS
mora	mora	mora	mora	PROPN;NOM	N;NOM;FEM;SG;POS
mötte	splněno	mötte	splněný	V;IND;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
mötte	met	mötte	meta	V;IND;PST;FIN;ACT	PROPN;NOM;MASC;SG;POS
bromsar	brzdění	broms	brzdění	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
bromsar	brzdit	broms	brzdit	N;NOM;INDF;MASC+FEM;PL	V;IPFV;POS;NFIN
bromsar	brzda	broms	brzda	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;POS
förändringar	změn	förändring	změna	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;PL;POS
cove	cove	cove	cove	N;NOM;INDF;NEUT;SG	PROPN;INAN;NOM;MASC;SG;POS
ras	závody	ras	závod	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
ras	race	ras	race	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;POS
ras	ras	ras	rasa	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;PL;POS
unionen	odbory	union	odbory	N;NOM;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
clubnat	clubnat	clubna	clubnat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;POS;NFIN
inne	vevnitř	inne	vevnitř	ADV	V;IPFV;POS;NFIN
werner	werner	werner	werner	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
ren	rene	ren	rene	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
ren	ren	ren	ren	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
ren	vyčistit	ren	vyčistit	ADJ;NOM;INDF;MASC+FEM;SG	V;PFV;POS;NFIN
studio	studia	studio	studium	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL;POS
studio	studiu	studio	studium	N;NOM;INDF;MASC+FEM;SG	N;DAT;NEUT;SG;POS
kloster	klášter	kloster	klášter	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG;POS
kloster	klášter	kloster	klášter	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG;POS
kloster	klášter	kloster	klášter	N;NOM;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG;POS
kloster	opatství	kloster	opatství	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG;POS
kloster	abbey	kloster	abbey	N;NOM;INDF;MASC+FEM;PL	PROPN;FEM;SG;POS
kurt	kurt	kurt	kurt	PROPN;NOM	N;ANIM;NOM;MASC;SG;POS
kurt	kurta	kurt	kurta	PROPN;NOM	N;ANIM;ACC;MASC;SG;POS
herbert	herbert	herber	herbert	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
kansas	kansas	kansas	kansas	PROPN;NOM	PROPN;NOM;NEUT;SG;POS
kansas	kansasu	kansas	kansas	PROPN;NOM	PROPN;INAN;GEN;MASC;SG;POS
cauca	cauca	cauca	cauca	ADJ;NOM;PL	N;NOM;FEM;SG;POS
roy	roy	roy	roy	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
tanzania	tanzanie	tancanium	tanzanie	PROPN;NOM	N;NOM;FEM;SG;POS
hamn	přístavu	hamn	přístav	N;NOM;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG;POS
arkitektur	architektuře	arkitektur	architektura	N;NOM;INDF;MASC+FEM;SG	N;DAT;FEM;SG;POS
arkitektur	architekturu	arkitektur	architektura	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
trodde	myšlenka	tro	myšlenka	V;IND;PST;FIN;ACT	N;NOM;FEM;SG;POS
pastoratet	faře	pastorat	fara	N;NOM;DEF;NEUT;SG	N;DAT;FEM;SG;POS
georges	georges	george	georges	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
franklin	franklin	franklin	franklin	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
jules	jules	jules	jules	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
cap	cap	cap	cap	N;NOM;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
sainte	sainte	sainte	sainte	PROPN;NOM	PROPN;NOM;FEM;SG;POS
statistik	statistiky	statistik	statistika	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
statistik	statistiky	statistik	statistika	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
statistik	přehledy	statistik	přehled	N;NOM;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL;POS
kombination	kombinaci	kombination	kombinace	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
rädda	záchrana	rädda	záchrana	V;IMP;NFIN;ACT	N;NOM;FEM;SG;POS
rädda	záchranu	rädda	záchrana	V;IMP;NFIN;ACT	N;ACC;FEM;SG;POS
metod	metodiky	metod	metodika	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL;POS
metod	metodu	metod	metoda	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG;POS
ökar	navýšení	öka	navýšení	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
ökar	zvyšování	öka	zvyšování	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
besök	návštěvu	besök	návštěva	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG;POS
besök	navštívit	besök	navštívit	N;NOM;INDF;NEUT;SG	V;PFV;POS;NFIN
besök	navštivte	besök	navštivtět	N;NOM;INDF;NEUT;SG	V;IMP;PL;2;POS;FIN
besök	návštěv	besök	návštěva	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
besök	návštěvy	besök	návštěva	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL;POS
gustafsson	gustafsson	gustafsson	gustafsson	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
hessen	hesensko	hess	hesenský	PROPN;NOM	ADJ;POS
hessen	hesse	hess	hesso	PROPN;NOM	PROPN;ANIM;NOM;MASC;SG;POS
steiermark	štýrsko	steiermark	štýrský	PROPN;NOM	ADJ;POS
naturliga	přirozený	naturlig	přirozený	ADJ;NOM;PL	ADJ;INAN;NOM;MASC;SG;POS
naturliga	přirozené	naturlig	přirozený	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;POS
naturliga	přirozená	naturlig	přirozený	ADJ;NOM;PL	ADJ;NOM;FEM;SG;POS
elva	eleven	elva	elevený	NUM;NOM	N;INAN;NOM;MASC;SG;POS
köpa	nákupu	köpa	nákup	V;IMP;NFIN;ACT	N;INAN;GEN;MASC;SG;POS
köpa	koupě	köpa	koupě	V;IMP;NFIN;ACT	N;NOM;FEM;SG;POS
köpa	nákup	köpa	nákup	V;IMP;NFIN;ACT	N;INAN;NOM;MASC;SG;POS
köpa	kup	köpa	kup	V;IMP;NFIN;ACT	N;FEM;SG;POS
köpa	nákup	köpa	nákup	V;IMP;NFIN;ACT	N;INAN;NOM;MASC;SG;POS
forum	fór	forum	fór	N;NOM;INDF;NEUT;SG	N;GEN;FEM;PL;POS
