категория	الفئة	категория	فِئَة	N;INDF;FEM;SG	N;NOM;DEF;SG
спътник	الساتل	спътник	سَاتِل	N;INDF;MASC;SG	N;NOM;DEF;SG
легендата	اسطورة	легенда	أُسطُورَة	N;DEF;FEM;SG	N;NOM;INDF;SG
технология	التقنية	технология	تَقنِيَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
технология	التكنولوجيا	технология	تِكنُولُوجِيَا	N;INDF;FEM;SG	N;NOM;DEF;SG
арена	الساحة	арена	سَاحَة	N;INDF;FEM;SG	N;NOM;DEF;SG
арена	الحلبة	арена	الحلبة	N;INDF;FEM;SG	N;NOM;DEF;SG
арена	ارينا	арена	ارينا	N;INDF;FEM;SG	
изложби	المعارض	изложба	مَعرِض	N;INDF;FEM;PL	N;NOM;DEF;SG
поток	التدفق	поток	تَدَفُّق	N;INDF;MASC;SG	N;NOM;DEF;SG
комбинация	كومبو	комбинация	كُومبُو	N;INDF;FEM;SG	
количества	الكميات	количество	كَمِّيَّة	N;INDF;NEUT;PL	N;NOM;DEF;PL
брака	زواج	брак	زَوَاج	N;DEF;MASC;SG	N;NOM;INDF;SG
градуса	درجات	градус	دَرَجَة	N;DEF;MASC;SG	N;NOM;INDF;PL
регистър	سجل	регистър	سَجَّل	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
регистър	السجل	регистър	سِجِلّ	N;INDF;MASC;SG	N;NOM;DEF;SG
регистър	التسجيل	регистър	تَسجِيل	N;INDF;MASC;SG	N;NOM;DEF;SG
регистър	السجل	регистър	سِجِلّ	N;INDF;MASC;SG	N;NOM;DEF;SG
лято	صيفي	лято	صِيفِيّ	N;INDF;NEUT;SG	ADJ;NOM;INDF;MASC;SG
лято	الصيف	лято	صَيف	N;INDF;NEUT;SG	N;NOM;DEF;SG
лято	سمر	лято	سمر	N;INDF;NEUT;SG	
спорове	النزاعات	спор	نِزَاع	N;INDF;MASC;PL	N;NOM;DEF;PL
спорове	المنازعات	спор	مُنَازَعَة	N;INDF;MASC;PL	N;NOM;DEF;PL
спорове	خلاف	спор	خِلَاف	N;INDF;MASC;PL	N;NOM;INDF;SG
спорове	جدل	спор	جَدَل	N;INDF;MASC;PL	N;NOM;INDF;SG
спорове	الجدل	спор	جَدَل	N;INDF;MASC;PL	N;NOM;DEF;SG
спорове	الخلاف	спор	خِلَاف	N;INDF;MASC;PL	N;NOM;DEF;SG
спорове	الحجج	спор	حَجج	N;INDF;MASC;PL	N;NOM;DEF;PL
спорове	المرافعات	спор	مُرَافَعَة	N;INDF;MASC;PL	N;NOM;DEF;PL
спорове	حجج	спор	حَجج	N;INDF;MASC;PL	
крака	الاقدام	крак	قَدَم	N;INDF;MASC;PL	N;NOM;DEF;PL
крака	القدم	крак	قَدَم	N;INDF;MASC;PL	N;NOM;DEF;SG
крака	قدم	крак	قَدَّم	N;INDF;MASC;PL	V;PFV;MASC;SG;3;ACT
крака	القدمين	крак	قَدَم	N;INDF;MASC;PL	N;ACC;DEF;DU
крака	ارجل	крак	أَرجَل	N;INDF;MASC;PL	
крака	الارجل	крак	أَرجَل	N;INDF;MASC;PL	N;NOM;DEF;SG
крака	السيقان	крак	سِيقَان	N;INDF;MASC;PL	
крака	الساقين	крак	سَاقِين	N;INDF;MASC;PL	N;NOM;DEF;DU
крака	الساق	крак	سَاق	N;INDF;MASC;PL	N;NOM;DEF;SG
крака	ساق	крак	سَاق	N;INDF;MASC;PL	
крака	القدم	крак	قَدَم	N;INDF;MASC;PL	N;NOM;DEF;SG
мисли	فكر	мисля	فِكر	V;IPFV;IMP;SG;2;FIN	N;NOM;INDF;SG
мисли	فكري	мисля	فِكرِيّ	V;IPFV;IMP;SG;2;FIN	
мисли	افكار	мисля	فِكر	V;IPFV;IMP;SG;2;FIN	N;NOM;INDF;PL
мисли	الافكار	мисля	فِكر	V;IPFV;IMP;SG;2;FIN	N;NOM;DEF;PL
определяне	العزيمة	определяне	عَزِيمَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
миг	اللحظة	миг	لَحظَة	N;INDF;MASC;SG	N;NOM;DEF;SG
саудитска	السعودية	саудитски	سَعُودِيَّة	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
саудитска	السعودي	саудитски	سَعُودِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
саудитска	المملكة	саудитски	مَملَكَة	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
къп	كاس	къп	كَاس	N;INDF;MASC;SG	
къп	الكاس	къп	كَاسّ	N;INDF;MASC;SG	
къп	الكوب	къп	كُوب	N;INDF;MASC;SG	N;NOM;DEF;SG
сигнал	الاشارة	сигнал	إِشَارَة	N;INDF;MASC;SG	N;NOM;DEF;SG
библиотеката	مكتبة	библиотека	مَكتَبَة	N;DEF;FEM;SG	N;NOM;INDF;SG
изкуствата	فنون	изкуство	فَنّ	N;DEF;NEUT;PL	N;NOM;INDF;PL
балкански	البلقان	балкански	بَلَق	ADJ;INDF;MASC;SG	
електронни	الالكتروني	електронен	إِلِكترُونِيّ	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
електронни	الكتروني	електронен	إِلِكترُونِيّ	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
електронни	الالكترونية	електронен	إِلِكترُونِيّ	ADJ;INDF;PL	ADJ;NOM;DEF;FEM;SG
електронни	الكترونية	електронен	إِلِكترُونِيّ	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
електронни	الكترونيا	електронен	كِترُونِيَا	ADJ;INDF;PL	ADJ;ACC;INDF;MASC;SG
горите	غابات	гора	غَابَة	N;DEF;FEM;PL	N;NOM;INDF;PL
звук	الصوت	звук	صَوت	N;INDF;MASC;SG	N;NOM;DEF;SG
звук	الصوت	звук	صَوت	N;INDF;MASC;SG	N;NOM;DEF;SG
украински	الاوكرانية	украински	الاوكرانية	ADJ;INDF;MASC;SG	
украински	اوكرانيا	украински	اوكرانيا	ADJ;INDF;MASC;SG	
съставен	تتالف	съставя	تَأَلَّف	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IPFV;FEM;IND;SG;3;FIN;ACT
съставен	مركبة	съставя	مَركَبَة	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;NOM;INDF;SG
съставен	مركب	съставя	مركب	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;NOM;INDF;SG
събота	السبت	събота	سَبت	N;INDF;FEM;SG	N;NOM;DEF;SG
увеличаване	الزيادة	увеличаване	زِيَادَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
увеличаване	كبر	увеличаване	كَبر	N;INDF;NEUT;SG	
използвано	استعمل	използвам	اِستَعمَل	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;MASC;SG;3;ACT
използвано	استخدم	използвам	اِستَخدَم	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;MASC;SG;3;ACT
използвано	مستخدم	използвам	مُستَخدَم	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS	N;NOM;INDF;SG
използвано	استخدمت	използвам	اِستَخدَم	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;FEM;SG;3;PASS
троица	الثالوث	троица	ثَالُوث	N;INDF;FEM;SG	N;NOM;DEF;SG
работници	العمال	работник	عَامِل	N;INDF;MASC;PL	N;NOM;DEF;PL
работници	العاملون	работник	عَامِل	N;INDF;MASC;PL	N;NOM;DEF;PL
писане	الكتابه	писане	الكتابه	N;INDF;NEUT;SG	
писане	اكتب	писане	كِتَاب	N;INDF;NEUT;SG	
писане	الكتابة	писане	كِتَابَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
дует	الثنائي	дует	ثُنَائِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
колония	المستعمرة	колония	مُستَعمِر	N;INDF;FEM;SG	N;NOM;DEF;SG
симон	سايمون	симон	سَايمُون	PROPN;INDF;MASC;SG	
симон	سيمون	симон	سيمون	PROPN;INDF;MASC;SG	
използвайки	باستعمال	използвам	باستعمال	V;IPFV;IMP;SG;2;FIN	N;GEN;DEF;SG
използвайки	استعمال	използвам	اِستِعمَال	V;IPFV;IMP;SG;2;FIN	N;NOM;INDF;SG
използвайки	استخدام	използвам	اِستِخدَام	V;IPFV;IMP;SG;2;FIN	N;NOM;INDF;SG
използвайки	باستخدام	използвам	باستخدام	V;IPFV;IMP;SG;2;FIN	N;NOM;DEF;SG
публично	الجمهور	публично	جُمهُور	ADV	N;NOM;DEF;SG
публично	عام	публично	عَام	ADV	N;NOM;INDF;SG
публично	العامة	публично	عَامَّة	ADV	N;NOM;DEF;SG
публично	عامة	публично	عَامّ	ADV	ADJ;NOM;INDF;FEM;SG
публично	علنية	публично	عَلَنِيّ	ADV	ADJ;NOM;INDF;FEM;SG
публично	علانية	публично	عَلَانِيَّة	ADV	N;NOM;INDF;SG
публично	علنا	публично	عَلَن	ADV	N;ACC;INDF;SG
гана	غانا	гана	غَانَا	N;INDF;FEM;SG	
императрица	الامبراطورة	императрица	أُمبِرطَاطُورَة	N;INDF;FEM;SG	N;NOM;DEF;SG
редовно	منتظم	редовно	مُنتَظِم	ADV	ADJ;NOM;INDF;MASC;SG
редовно	منتظمة	редовно	مُنتَظِم	ADV	ADJ;NOM;INDF;FEM;SG
промените	تغيرات	промяна	تَغَيُّر	N;DEF;FEM;PL	N;NOM;INDF;PL
промените	تغييرات	промяна	تَغيِير	N;DEF;FEM;PL	N;NOM;INDF;PL
истински	ريال	истински	رِيَال	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
истински	اصيل	истински	اصيل	ADJ;INDF;MASC;SG	
резерват	تحفظ	резервам	تَحَفُّظ	N;INDF;FEM;SG	V;IPFV;FEM;IND;SG;3;FIN;ACT
резерват	الحجز	резервам	حَجز	N;INDF;FEM;SG	N;NOM;DEF;SG
резерват	التحفظ	резервам	تَحَفُّظ	N;INDF;FEM;SG	N;NOM;DEF;SG
алберт	البرت	алберт	أَلبِرت	N;INDF;MASC;SG	
времетраене	المدة	времетраене	مُدَّة	N;INDF;NEUT;SG	N;NOM;DEF;SG
записи	السجلات	запис	سِجِلّ	N;INDF;MASC;PL	N;NOM;DEF;PL
записи	المحاضر	запис	مُحَاضِر	N;INDF;MASC;PL	N;NOM;DEF;SG
записи	المدخلات	запис	مُدخِلَة	N;INDF;MASC;PL	N;NOM;DEF;PL
чад	تشاد	чад	تشَاد	PROPN;INDF;MASC;SG	
чад	شاد	чад	شَادّ	PROPN;INDF;MASC;SG	
резиденция	الاقامة	резиденция	إِقَامَة	N;INDF;FEM;SG	N;NOM;DEF;SG
густав	غوستاف	густав	غوستاف	N;INDF;MASC;SG	
разнообразни	المتنوعة	разнообразен	مُتَنَوِّع	ADJ;INDF;PL	ADJ;NOM;DEF;FEM;SG
разнообразни	متنوع	разнообразен	مُتَنَوِّع	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
разнообразни	متنوعة	разнообразен	مُتَنَوِّع	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
разнообразни	متنوعة	разнообразен	مُتَنَوِّع	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
дан	دان	дан	دان	N;INDF;MASC;SG	
водещи	يستضيف	водя	اِستَضَاف	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
водещи	تستضيف	водя	اِستَضَاف	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
възраждане	النهضة	възраждане	نَهضَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
завършен	كامل	завърша	كَامِل	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
завършен	اكتمل	завърша	اِكتَمَل	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;MASC;SG;3;ACT
завършен	كاملة	завърша	كَامِل	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
завършен	اكتمل	завърша	اِكتَمَل	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;MASC;SG;3;ACT
завършен	اكملت	завърша	أَكمَل	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;FEM;SG;3;ACT
завършен	اكتملت	завърша	اِكتَمَل	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;FEM;SG;3;ACT
завършен	منتهي	завърша	منتهي	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
завършен	انتهيت	завърша	اِنتَهَى	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;FEM;SG;3;ACT
завършен	انتهت	завърша	اِنتَهَى	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;FEM;SG;3;ACT
завършен	انتهى	завърша	اِنتَهَى	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;MASC;SG;3;ACT
замбия	زامبيا	замбия	زَامبِيَا	PROPN;INDF;FEM;SG	
разнообразие	التنوع	разнообразие	تَنَوُّع	N;INDF;NEUT;SG	N;NOM;DEF;SG
разнообразие	متنوعة	разнообразие	مُتَنَوِّع	N;INDF;NEUT;SG	ADJ;NOM;INDF;FEM;SG
разнообразие	التنوع	разнообразие	تَنَوُّع	N;INDF;NEUT;SG	N;NOM;DEF;SG
мишел	ميشيل	мишел	ميشيل	PROPN;INDF;MASC;SG	
възможни	ممكن	възможен	مُمكِن	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
шахмат	الشطرنج	шахмат	شَطرَنج	N;INDF;MASC;SG	N;NOM;DEF;SG
шахмат	شطرنج	шахмат	شطرنج	N;INDF;MASC;SG	
колекция	جمع	колекция	جَمَع	N;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
колекция	المجموعة	колекция	مَجمُوعَة	N;INDF;FEM;SG	N;NOM;DEF;SG
колекция	التحصيل	колекция	تَحصِيل	N;INDF;FEM;SG	N;NOM;DEF;SG
планове	الخطط	план	خُطَّة	N;INDF;MASC;PL	N;NOM;DEF;PL
планове	خطط	план	خُطَّة	N;INDF;MASC;PL	
болест	المرض	болест	مَرَض	N;INDF;FEM;SG	N;NOM;DEF;SG
болест	المرض	болест	مَرَض	N;INDF;FEM;SG	N;NOM;DEF;SG
болест	داء	болест	دَاء	N;INDF;FEM;SG	
болест	الامراض	болест	مَرَض	N;INDF;FEM;SG	N;NOM;DEF;PL
болест	المرض	болест	مَرَض	N;INDF;FEM;SG	N;NOM;DEF;SG
запазена	محفوظة	запазя-(се)	مَحفُوظ	V;PFV;INDF;FEM;SG;V.PTCP;PASS	N;NOM;INDF;SG
запазена	محجوز	запазя-(се)	محجوز	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
запазена	محجوزة	запазя-(се)	مَحجُوز	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
сол	الملح	сол	مِلح	N;INDF;FEM;SG	N;NOM;DEF;SG
сол	سولت	сол	سُولت	N;INDF;FEM;SG	
сол	سول	сол	سول	N;INDF;FEM;SG	
сол	سول	сол	سول	N;INDF;FEM;SG	
комедия	الكوميديا	комедия	كُومِيدِيَا	N;INDF;FEM;SG	
комедия	كوميديا	комедия	كُومِيدِيَا	N;INDF;FEM;SG	
белгийски	البلجيكية	белгийски	بِلجِيكِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
белгийски	البلجيكي	белгийски	بِلجِيكِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
белгийски	بلجيكا	белгийски	بِلجِيكَا	ADJ;INDF;MASC;SG	
професия	المهنة	професия	مُهَنِّئ	N;INDF;FEM;SG	N;NOM;DEF;SG
професия	الاحتلال	професия	اِحتِلَال	N;INDF;FEM;SG	N;NOM;DEF;SG
професия	المهنة	професия	مُهَنِّئ	N;INDF;FEM;SG	N;NOM;DEF;SG
класическа	الكلاسيكي	класически	كلَاسِيكِيّ	ADJ;INDF;FEM;SG	
класическа	الكلاسيكية	класически	كُلآسِيكِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
класическа	كلاس	класически	كلاس	ADJ;INDF;FEM;SG	
класическа	الكلاسيكية	класически	كُلآسِيكِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
птиците	الطيور	птица	طَير	N;DEF;MASC;PL	
птиците	طيور	птица	طَير	N;DEF;MASC;PL	
вила	الفيلا	вила	الفيلا	N;INDF;FEM;SG	N;NOM;DEF;SG
чети	قرا	чета	قِرّ	N;INDF;FEM;PL	N;NOM;INDF;SG
чети	قرات	чета	قَرَّة	N;INDF;FEM;PL	V;PFV;MASC;SG;3;ACT
чети	القراءة	чета	قِرَاءَة	N;INDF;FEM;PL	N;NOM;DEF;SG
чети	قراءة	чета	قِرَاءَة	N;INDF;FEM;PL	N;NOM;INDF;SG
чети	اقرا	чета	أَقَرّ	N;INDF;FEM;PL	
редки	النادر	редка	نَادِر	N;INDF;FEM;PL	ADJ;NOM;DEF;MASC;SG
редки	نادر	редка	نَادِر	N;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
редки	نادرة	редка	نَادِر	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
параметри	المعلمة	параметър	مُعَلِّم	N;INDF;MASC;PL	N;NOM;DEF;SG
параметри	معلمة	параметър	مُعَلِّم	N;INDF;MASC;PL	N;NOM;INDF;SG
параметри	ضابطة	параметър	ضَابِط	N;INDF;MASC;PL	ADJ;NOM;INDF;FEM;SG
параметри	المعامل	параметър	مُعَامِل	N;INDF;MASC;PL	N;NOM;DEF;PL
параметри	البارامترات	параметър	بَارَامِتر	N;INDF;MASC;PL	
корона	تاج	корон	تاج	N;INDF;FEM;SG	
корона	كراون	корон	كرَاون	N;INDF;FEM;SG	
корона	التاج	корон	تَاج	N;INDF;FEM;SG	N;NOM;DEF;SG
корона	كورونا	корон	كورونا	N;INDF;FEM;SG	
критично	حرجة	критично	حَرِج	ADV	ADJ;NOM;INDF;FEM;SG
критично	الحرجة	критично	حَرِج	ADV	N;NOM;DEF;SG
критично	حرج	критично	حَرِج	ADV	N;NOM;INDF;SG
специалисти	متخصصين	специалист	مُتَخَصِّص	N;INDF;MASC;PL	ADJ;ACC;INDF;MASC;PL
специалисти	متخصصون	специалист	مُتَخَصِّص	N;INDF;MASC;PL	ADJ;NOM;INDF;MASC;PL
бивша	السابق	бивш	سَابِق	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
роби	العبيد	роба	العبيد	N;INDF;FEM;PL	N;NOM;DEF;PL
роби	عبيد	роба	عبيد	N;INDF;FEM;PL	
будапеща	بودابست	будапеща	بودابست	PROPN;INDF;FEM;SG	
дипломатически	الدبلوماسي	дипломатически	دِبلُومَاسِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
дипломатически	الدبلوماسية	дипломатически	دِبلُومَاسِيَّة	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
максимална	الاقصى	максимален	أَقصَى	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
колежа	كلية	колеж	كُلِّيَّة	N;DEF;MASC;SG	N;NOM;INDF;SG
съществуване	الوجود	съществуване	وُجُود	N;INDF;NEUT;SG	N;NOM;DEF;SG
губят	تخسر	губя-(се)	خَسِر	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
плочи	السجلات	плоча-(се)	سِجِلّ	N;INDF;FEM;PL	N;NOM;DEF;PL
плочи	المحاضر	плоча-(се)	مُحَاضِر	N;INDF;FEM;PL	N;NOM;DEF;SG
милиарда	بليون	милиард	بِليُون	N;DEF;MASC;SG	NUM;NOM;INDF;SG
милиарда	مليار	милиард	مِليَار	N;DEF;MASC;SG	NUM;NOM;INDF;SG
легион	الفيلق	легион	فَيلَق	N;INDF;MASC;SG	N;NOM;DEF;SG
крайно	المتطرف	крайно	مُتَطَرِّف	ADV	N;NOM;DEF;SG
крайно	متطرف	крайно	مُتَطَرِّف	ADV	ADJ;NOM;INDF;MASC;SG
крайно	المدقع	крайно	مُدَقَّع	ADV	N;NOM;DEF;SG
крайно	متطرفة	крайно	مُتَطَرِّف	ADV	ADJ;NOM;INDF;FEM;SG
близко	قريب	близък	قَرِيب	ADV	ADJ;NOM;INDF;MASC;SG
близко	الوثيق	близък	وَثِيق	ADV	ADJ;NOM;DEF;MASC;SG
близко	مقرب	близък	مقرب	ADV	ADJ;NOM;INDF;MASC;SG
близко	اغلاق	близък	إِغلَاق	ADV	N;NOM;INDF;SG
близко	اغلق	близък	أَغلَق	ADV	V;PFV;MASC;SG;3;ACT
близко	بالقرب	близък	بِ	ADV	N;NOM;DEF;SG
близко	قرب	близък	قُربَ	ADV	ADP;ACC
хижа	لودج	хижа	لودج	N;INDF;FEM;SG	
хижа	الكوخ	хижа	الكوخ	N;INDF;FEM;SG	N;NOM;DEF;SG
хижа	مقصورة	хижа	مَقصُور	N;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
хижа	كوخ	хижа	كوخ	N;INDF;FEM;SG	
хижа	المقصورة	хижа	مَقصُورَة	N;INDF;FEM;SG	N;NOM;DEF;SG
животът	حياة	живот	حَيَاة	N;DEF;MASC;SG	N;NOM;INDF;SG
животът	lif	живот	قَثحَة	N;DEF;MASC;SG	
арсенал	ارسنال	арсенал	ارسنال	N;INDF;MASC;SG	
ювентус	يوفنتوس	ювентус	فُنفِنتُوس	PROPN;INDF;MASC;SG	
