και	وال	και	وَال	CONJ	N;NOM;DEF;SG
ορολογία	المصطلحات	ορολογία	مُصطَلَح	N;NOM;FEM;SG	N;NOM;DEF;PL
δημοφιλές	الشعبية	δημοφιλής	شَعبِيّ	ADV	ADJ;NOM;DEF;FEM;SG
δημοφιλές	الشعبي	δημοφιλής	شَعبِيّ	ADV	ADJ;NOM;DEF;MASC;SG
δημοφιλές	مشهور	δημοφιλής	مَشهُور	ADV	ADJ;NOM;INDF;MASC;SG
δημοφιλές	شعبية	δημοφιλής	شَعبِيَّة	ADV	N;NOM;INDF;SG
δημοφιλές	شائع	δημοφιλής	شَائِع	ADV	ADJ;NOM;INDF;MASC;SG
δημοφιλές	شعبي	δημοφιλής	شعبي	ADV	
χειρόγραφα	المخطوطة	χειρόγραφο	مَخطُوط	N;NOM;NEUT;PL	N;NOM;DEF;SG
κλινική	العيادة	κλινικός	عِيَادَة	ADJ;NOM;FEM;SG	N;NOM;DEF;SG
κλινική	عيادة	κλινικός	عِيَادَة	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
κλινική	السريرية	κλινικός	سَرِيرِيّ	ADJ;NOM;FEM;SG	
πόλο	بولو	πόλος	بُولُو	N;NOM;MASC;SG	
πόλο	قطب	πόλος	قطب	N;NOM;MASC;SG	
κάτοχος	مالك	κάτοχος	مَالِك	N;NOM;MASC;SG	
μεθυλο	الميثيل	μεθυλο	مِيثِيل	N	
συμμάχους	حلفاء	σύμμαχος	حَلِيف	N;ACC;MASC;PL	ADJ;NOM;INDF;MASC;PL
συμμάχους	الحلفاء	σύμμαχος	حَلِيف	N;ACC;MASC;PL	N;NOM;DEF;PL
ιδρυτικό	تاسيس	ιδρυτικός	تاسيس	ADJ;NOM;NEUT;SG	N;NOM;INDF;SG
προηγούμενα	سابق	προηγούμενος	سَابِق	ADV	ADJ;NOM;INDF;MASC;SG
προηγούμενα	سابقة	προηγούμενος	سَابِقَة	ADV	N;NOM;INDF;SG
προηγούμενα	السابق	προηγούμενος	سَابِق	ADV	N;NOM;DEF;SG
προηγούμενα	السابقة	προηγούμενος	سَابِق	ADV	ADJ;NOM;DEF;FEM;SG
επίσκεψη	زور	επίσκεψη	زور	N;ACC;FEM;SG	
επίσκεψη	الزيارة	επίσκεψη	زِيَارَة	N;ACC;FEM;SG	N;NOM;DEF;SG
επίσκεψη	زيارة	επίσκεψη	زِيَارَة	N;ACC;FEM;SG	N;NOM;INDF;SG
διακοπή	تكسر	διακοπή	كَسَّر	N;ACC;FEM;SG	V;IPFV;FEM;IND;SG;3;FIN;ACT
διακοπή	كسر	διακοπή	كَسر	N;ACC;FEM;SG	N;NOM;INDF;SG
διακοπή	استراحة	διακοπή	اِستِرَاحَة	N;ACC;FEM;SG	N;NOM;INDF;SG
διακοπή	انقطاع	διακοπή	اِنقِطَاع	N;ACC;FEM;SG	N;NOM;INDF;SG
αποδοχή	قبول	αποδοχή	قُبُول	N;ACC;FEM;SG	N;NOM;INDF;SG
αποδοχή	قبلت	αποδοχή	قَبِل	N;ACC;FEM;SG	V;PFV;FEM;SG;3;ACT
αποδοχή	مقبولة	αποδοχή	مَقبُول	N;ACC;FEM;SG	ADJ;NOM;INDF;FEM;SG
αποδοχή	القبول	αποδοχή	قُبُول	N;ACC;FEM;SG	N;NOM;DEF;SG
αποδοχή	قبول	αποδοχή	قُبُول	N;ACC;FEM;SG	N;NOM;INDF;SG
αποδοχή	نقبل	αποδοχή	نقبل	N;ACC;FEM;SG	V;IPFV;MASC;IND;PL;1;FIN;ACT
αποδοχή	تقبل	αποδοχή	قَبِل	N;ACC;FEM;SG	V;IPFV;FEM;IND;SG;3;FIN;ACT
αποδοχή	قبول	αποδοχή	قُبُول	N;ACC;FEM;SG	N;NOM;INDF;SG
αποδοχή	اقبل	αποδοχή	أَقبَل	N;ACC;FEM;SG	V;PFV;MASC;SG;3;ACT
προστέθηκε	اضاف	προσθέτω	أَضَاف	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;SG;3;ACT
προστέθηκε	اضيف	προσθέτω	أَضِيف	V;PFV;IND;SG;3;PST;FIN;PASS	
άφιξη	وصول	άφιξη	وُصُول	V;PFV;IND;SG;3;PST;FIN;PASS	N;NOM;INDF;SG
άφιξη	الوصول	άφιξη	وُصُول	V;PFV;IND;SG;3;PST;FIN;PASS	N;NOM;DEF;SG
κυνήγι	هنت	κυνήγι	هُنَا	N;NOM;NEUT;SG	
κυνήγι	هانت	κυνήγι	هٰذَا	N;NOM;NEUT;SG	
κυνήγι	صيد	κυνήγι	صَيد	N;NOM;NEUT;SG	
κόκκινη	احمر	κόκκινος	أَحمَر	ADJ;NOM;FEM;SG	
κόκκινη	الاحمر	κόκκινος	الاحمر	ADJ;NOM;FEM;SG	
επιστημονικά	علميا	επιστημονικά	عِلمِيّ	ADV	ADJ;ACC;INDF;MASC;SG
επιστημονικά	علمية	επιστημονικά	عِلمِيّ	ADV	ADJ;NOM;INDF;FEM;SG
επιστημονικά	علميا	επιστημονικά	عِلمِيّ	ADV	ADJ;ACC;INDF;MASC;SG
μουσικές	موسيقي	μουσικός	مُوسِيقِيّ	ADJ;NOM;FEM;PL	N;NOM;INDF;SG
μουσικές	موسيقية	μουσικός	مُوسِيقِيّ	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;FEM;SG
μοναχός	الراهب	μοναχός	رَاهِب	N;NOM;MASC;SG	
μοναχός	مونك	μοναχός	مونك	N;NOM;MASC;SG	
μοναχός	monk	μοναχός	مَحَثّ	N;NOM;MASC;SG	
μισέλ	ميشيل	μισέλ	ميشيل		
πρόθεση	نية	πρόθεση	نِيَّة	N;ACC;FEM;SG	N;NOM;INDF;SG
πρόθεση	النية	πρόθεση	نِيَّة	N;ACC;FEM;SG	N;NOM;DEF;SG
πρόθεση	القصد	πρόθεση	قَصد	N;ACC;FEM;SG	N;NOM;DEF;SG
πρόθεση	نية	πρόθεση	نِيَّة	N;ACC;FEM;SG	N;NOM;INDF;SG
πρόθεση	النية	πρόθεση	نِيَّة	N;ACC;FEM;SG	N;NOM;DEF;SG
ψάρια	مكه	ψάριος	مٰكه	N;NOM;NEUT;PL	N;NOM;INDF;SG
ψάρια	سمكة	ψάριος	سُمكَة	N;NOM;NEUT;PL	N;NOM;INDF;SG
ψάρια	السمك	ψάριος	سَمَك	N;NOM;NEUT;PL	N;NOM;DEF;SG
ψάρια	فيش	ψάριος	فَيشَ	N;NOM;NEUT;PL	
ψάρια	سمك	ψάριος	سَمَك	N;NOM;NEUT;PL	
ψάρια	الاسماك	ψάριος	سَمَك	N;NOM;NEUT;PL	N;NOM;DEF;SG
μπιλ	بيل	μπιλ	بِيل	PROPN;NOM;MASC;SG	
μπιλ	فاتورة	μπιλ	فَاتُورَة	PROPN;NOM;MASC;SG	N;NOM;INDF;SG
μπιλ	الفاتورة	μπιλ	فَاتُورَة	PROPN;NOM;MASC;SG	N;NOM;DEF;SG
παλαιότερο	الاقدم	παλιά	أَقدَم	ADJ;NOM;CMPR;NEUT;SG	N;NOM;DEF;SG
παλαιότερο	اقدم	παλιά	أَقدَم	ADJ;NOM;CMPR;NEUT;SG	V;PFV;MASC;SG;3;ACT
τέξας	تكساس	τέξας	تِكسَاس	PROPN;NOM;NEUT;SG	
διάσημο	شهيرة	διάσημος	شَهِيرَة	N;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
διάσημο	مشهور	διάσημος	مَشهُور	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
διάσημο	شهير	διάσημος	شَهِير	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
διάσημο	مشهورة	διάσημος	مَشهُور	N;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
τζόνσον	جونسن	τζόνσον	جُونسُن		
τζόνσον	جونسون	τζόνσον	جُونسُون		
κόστα	كوستا	κόστα	كُوستَا		
τζαμί	جامع	τζαμί	جَامِع	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
πάλη	نضال	πάλη	نِضَال	N;NOM;FEM;SG	
πάλη	كفاح	πάλη	كَفَاح	N;NOM;FEM;SG	
αδυναμία	ضعف	αδυναμία	ضُعف	N;ACC;FEM;SG	N;NOM;INDF;SG
αδυναμία	الضعف	αδυναμία	ضُعف	N;ACC;FEM;SG	N;NOM;DEF;SG
οχυρό	معقل	οχυρός	مُعَقَّل	N;NOM;NEUT;SG	
οχυρό	حصن	οχυρός	حَصَّن	N;NOM;NEUT;SG	
οχυρό	حصن	οχυρός	حَصَّن	N;NOM;NEUT;SG	
οχυρό	فورت	οχυρός	فورت	N;NOM;NEUT;SG	
τόνι	توني	τόνι	تُونِي		
τόνι	طوني	τόνι	طُونِي		
αγορές	مشتريات	αγορά	مُشتَرَى	N;NOM;FEM;PL	ADJ;NOM;INDF;FEM;PL
σύμπλεγμα	العنقودية	σύμπλεγμα	عُنقُودِيّ	N;NOM;NEUT;SG	
αδερφή	اخت	αδερφή	أَخَى	N;NOM;FEM;SG	
αδερφή	الاخت	αδερφή	الاخت	N;NOM;FEM;SG	
αδερφή	اختي	αδερφή	اختي	N;NOM;FEM;SG	
σαμόα	ساموا	σαμός	سَام		
βασισμένο	قائم	βασίζω	قَائِم	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
έρχονται	ات	έρχομαι	أَت	V;IPFV;IND;PL;3;PRS;FIN;PASS	
έρχονται	قادمون	έρχομαι	قَادِم	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;PL
έρχονται	قادم	έρχομαι	قَادِم	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG
έρχονται	قادمة	έρχομαι	قَادِم	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;INDF;FEM;SG
λόγοι	اسباب	λόγος	سَبَب	N;NOM;MASC;PL	N;NOM;INDF;SG
προσβολή	الاهانة	προσβολή	إِهَانَة	N;ACC;FEM;SG	N;NOM;DEF;SG
λύσεις	حلول	λύση	حُلُول	N;NOM;FEM;PL	N;NOM;INDF;SG
ανεξάρτητες	المستقل	ανεξάρτητος	مُستَقِلّ	ADJ;NOM;FEM;PL	ADJ;NOM;DEF;MASC;SG
ανεξάρτητες	مستقل	ανεξάρτητος	مُستَقِلّ	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC;SG
ανεξάρτητες	مستقلة	ανεξάρτητος	مُستَقِلّ	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;FEM;SG
ανεξάρτητες	المستقلة	ανεξάρτητος	مُستَقِلّ	ADJ;NOM;FEM;PL	ADJ;NOM;DEF;FEM;SG
κριμαίας	القرم	κριμαία	قَرم	N;GEN;FEM;SG	
κρασί	نبيذ	κρασί	نبيذ	N;NOM;NEUT;SG	
επηρέασε	المتضررة	επηρίαζω	مُتَضَرِّر	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;DEF;FEM;SG
επηρέασε	يتاثر	επηρίαζω	تَاثَر	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
νάτριο	الصوديوم	νάτριος	الصوديوم	N;NOM;NEUT;SG	
μαργαρίτα	مارغريت	μαργαρίτα	مارغريت	PROPN;NOM;FEM;SG	
μαργαρίτα	مارجريت	μαργαρίτα	مارجريت	PROPN;NOM;FEM;SG	
μαργαρίτα	ديزي	μαργαρίτα	دِيزِي	PROPN;NOM;FEM;SG	
μαργαρίτα	دايزي	μαργαρίτα	دايزي	PROPN;NOM;FEM;SG	
μαργαρίτα	مارغريتا	μαργαρίτα	مارغريتا	PROPN;NOM;FEM;SG	
πόρτο	بورتو	πόρτος	بُورتُو		
αφροδίτη	الزهرة	αφροδίτης	زُهرَة	PROPN;NOM;FEM;SG	N;NOM;DEF;SG
αποδεκτή	قبلت	αποδεκτός	قَبِل	ADJ;NOM;FEM;SG	V;PFV;FEM;SG;3;ACT
συντάκτες	المؤلفين	συντάκτης	مُؤَلِّف	N;NOM;MASC;PL	ADJ;ACC;DEF;MASC;PL
σαίξπηρ	شيكسبير	σαίξπηρ	شِيكسبِير	N;NOM;FEM;SG	
σαίξπηρ	شكسبير	σαίξπηρ	شكسبير	N;NOM;FEM;SG	
επιστημονικό	علميا	επιστημονικός	عِلمِيّ	ADJ;NOM;NEUT;SG	ADJ;ACC;INDF;MASC;SG
μαίρη	مريم	μαίρης	مريم	N;NOM;FEM;SG	
μαίρη	ماري	μαίρης	مَارِي	N;NOM;FEM;SG	
μαίρη	مارى	μαίρης	مَارِي	N;NOM;FEM;SG	
ακριβή	دقيقا	ακριβός	دَقِيق	ADV	ADJ;ACC;INDF;MASC;SG
ακριβή	دقيق	ακριβός	دَقِيق	ADV	ADJ;NOM;INDF;MASC;SG
ακριβή	غالية	ακριβός	غَالِي	ADV	ADJ;NOM;INDF;FEM;SG
ακριβή	غالي	ακριβός	غالي	ADV	
ακριβή	مكلف	ακριβός	مُكَلَّف	ADV	ADJ;NOM;INDF;MASC;SG
ακριβή	مكلفة	ακριβός	مُكَلَّف	ADV	ADJ;NOM;INDF;FEM;SG
πόδι	قدم	πόδι	قَدَّم	N;NOM;NEUT;SG	V;PFV;MASC;SG;3;ACT
πόδι	ساق	πόδι	سَاق	N;NOM;NEUT;SG	
παρκ	حديقة	παρκ	حَدِيقَة		N;NOM;INDF;SG
παρκ	منتزه	παρκ	منتزه		
παρκ	بارك	παρκ	بَارَك		
παρκ	متنزه	παρκ	متنزه		
βρυξέλλες	بروكسل	βρυξέλλες	برُوكسِل	PROPN;NOM;FEM;PL	
ροπή	عزم	ροπή	عَزم	N;ACC;FEM;SG	N;NOM;INDF;SG
άνθη	الزهور	άνθη	زَهر	N;NOM;NEUT;PL	N;NOM;DEF;SG
άνθη	زهور	άνθη	زُهُور	N;NOM;NEUT;PL	
άνθη	الازهار	άνθη	اِزهَار	N;NOM;NEUT;PL	N;NOM;DEF;SG
άνθη	ازهار	άνθη	ازهار	N;NOM;NEUT;PL	
αστέρι	نجم	αστέρι	نجم	N;NOM;NEUT;SG	
αστέρι	ستار	αστέρι	سِتَار	N;NOM;NEUT;SG	
συμμετέχοντες	المشاركون	συμμετέχων	مُشَارِك	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
συμμετέχοντες	المشتركون	συμμετέχων	مُشتَرَك	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
συμμετέχοντες	الحضور	συμμετέχων	حُضُور	ADJ;NOM;MASC;PL	N;NOM;DEF;SG
συμφώνησε	متفق	συμφωνώ	مُتَّفَق	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG
δημόσιες	الجمهور	δημόσιος	جُمهُور	ADJ;NOM;FEM;PL	N;NOM;DEF;SG
δημόσιες	عام	δημόσιος	عَام	ADJ;NOM;FEM;PL	N;NOM;INDF;SG
δημόσιες	العامة	δημόσιος	عَامَّة	ADJ;NOM;FEM;PL	N;NOM;DEF;SG
δημόσιες	عامة	δημόσιος	عَامّ	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;FEM;SG
δημόσιες	علنية	δημόσιος	عَلَنِيّ	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;FEM;SG
ανθρώπινα	انسان	ανθρώπινος	إِنسَان	ADJ;NOM;NEUT;PL	N;NOM;INDF;SG
ανθρώπινα	بشري	ανθρώπινος	بشري	ADJ;NOM;NEUT;PL	
ανθρώπινα	بشرية	ανθρώπινος	بَشَرِيّ	ADJ;NOM;NEUT;PL	ADJ;NOM;INDF;FEM;SG
ανθρώπινα	الانسان	ανθρώπινος	إِنسَان	ADJ;NOM;NEUT;PL	N;NOM;DEF;SG
φτερά	ريش	φτερά	ريش	N;NOM;NEUT;PL	
φτερά	الريش	φτερά	رِيش	N;NOM;NEUT;PL	N;NOM;DEF;SG
φτερά	اجنحة	φτερά	اجنحة	N;NOM;NEUT;PL	
απαγόρευση	بحظر	απαγόρευση	بحظر	N;ACC;FEM;SG	
απαγόρευση	الحظر	απαγόρευση	حَظر	N;ACC;FEM;SG	N;NOM;DEF;SG
απαγόρευση	حظر	απαγόρευση	حَظر	N;ACC;FEM;SG	N;NOM;INDF;SG
απαγόρευση	الحظر	απαγόρευση	حَظر	N;ACC;FEM;SG	N;NOM;DEF;SG
υιός	ابن	υιός	ابن	N;NOM;MASC;SG	
υιός	بني	υιός	بني	N;NOM;MASC;SG	
αξιωματικοί	ضباط	αξιωματικός	ضَابِط	ADJ;NOM;MASC;PL	N;NOM;INDF;PL
αξιωματικοί	الضباط	αξιωματικός	ضَابِط	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
σερβικά	صربية	σερβικά	صَربِيّ	ADV	ADJ;NOM;INDF;FEM;SG
σερβικά	الصرب	σερβικά	صَرب	ADV	N;NOM;DEF;PL
σερβικά	الصربية	σερβικά	صَربِيّ	ADV	ADJ;NOM;DEF;FEM;SG
σερβικά	الصربي	σερβικά	صَربِيّ	ADV	ADJ;NOM;DEF;MASC;SG
διάλυμα	محلول	διάλυμα	مَحلُول	N;NOM;NEUT;SG	
διάλυμα	حلا	διάλυμα	حَلّ	N;NOM;NEUT;SG	
καύσης	الاحتراق	καύση	اِحتِرَاق	N;GEN;FEM;SG	N;NOM;DEF;SG
καύσης	احتراق	καύση	اِحتِرَاق	N;GEN;FEM;SG	N;NOM;INDF;SG
σύνολα	المجموع	σύνολο	مَجمُوع	N;NOM;NEUT;PL	N;NOM;DEF;SG
διάδοχο	خليفة	διάδοχος	خليفة	N;ACC;MASC;SG	
αξίες	قيم	αξία	قِيمَة	N;NOM;FEM;PL	N;NOM;INDF;SG
δημοφιλή	الشعبية	δημοφιλός	شَعبِيّ	ADV	ADJ;NOM;DEF;FEM;SG
δημοφιλή	الشعبي	δημοφιλός	شَعبِيّ	ADV	ADJ;NOM;DEF;MASC;SG
δημοφιλή	مشهور	δημοφιλός	مَشهُور	ADV	ADJ;NOM;INDF;MASC;SG
δημοφιλή	شعبية	δημοφιλός	شَعبِيَّة	ADV	N;NOM;INDF;SG
δημοφιλή	شائع	δημοφιλός	شَائِع	ADV	ADJ;NOM;INDF;MASC;SG
δημοφιλή	شعبي	δημοφιλός	شعبي	ADV	
δημοφιλή	الرائجة	δημοφιλός	رَائِجَة	ADV	N;NOM;DEF;SG
εξορία	المنفى	εξορία	مَنفَى	N;ACC;FEM;SG	N;NOM;DEF;SG
εξορία	النفي	εξορία	نَفِيّ	N;ACC;FEM;SG	N;NOM;DEF;SG
ανατροπή	تويست	ανατροπή	تويست	N;NOM;FEM;SG	
ανατροπή	الوي	ανατροπή	وَيّ	N;NOM;FEM;SG	
τόμ	توم	τόμ	تَومّ	N	
θεωρητικά	نظري	θεωρητικός	نَظَر	ADV	
αντιπολίτευση	المعارضون	αντιπολίτευση	مُعَارِض	N;NOM;FEM;SG	N;NOM;DEF;PL
εισήλθε	دخلت	εισάλλω	دَخَل	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;SG;3;ACT
υποψήφιοι	المرشحون	υποψήφιος	مُرَشَّح	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
υποψήφιοι	المرشحين	υποψήφιος	مُرَشَّح	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
υποψήφιοι	المرشحون	υποψήφιος	مُرَشَّح	ADJ;NOM;MASC;PL	N;NOM;DEF;PL
υποψήφιοι	مرشحين	υποψήφιος	مُرَشَّح	ADJ;NOM;MASC;PL	N;NOM;INDF;PL
υποψήφιοι	المتقدمين	υποψήφιος	مُتَقَدِّم	ADJ;NOM;MASC;PL	ADJ;ACC;DEF;MASC;PL
θρησκευτικό	متدين	θρησκευτικός	متدين	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;DU
φορτίο	حمل	φορτίο	حَمَل	N;NOM;NEUT;SG	V;PFV;MASC;SG;3;ACT
φορτίο	بضائع	φορτίο	بِضَاعَة	N;NOM;NEUT;SG	N;NOM;INDF;PL
αφιερωμένο	المكرسة	αφιερώνω	مُكَرَّس	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;DEF;FEM;SG
αφιερωμένο	مكرسة	αφιερώνω	مُكرِس	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
αφιερωμένο	مكرس	αφιερώνω	مَكرَس	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
αφιερωμένο	مكرسة	αφιερώνω	مُكرِس	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
αφιερωμένο	مكرس	αφιερώνω	مَكرَس	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
γαλαξίας	غالاكسي	γαλαξία	غالاكسي	N;NOM;MASC;SG	
αζερμπαϊτζάν	اذربيجان	αζερμπαϊτζάν	اذربيجان		
ιωάννα	جوانا	ιωάννα	جَوَان	PROPN;NOM;FEM;SG	
ατλέτικο	اتلتيكو	ατλέτικο	أَتلِتِيكُو		
παίζοντας	اللعب	παίζω	لَعب	V;IPFV;V.CVB;ACT	N;NOM;DEF;SG
πολίτη	مواطن	πολίτης	مُوَاطِن	N;VOC;MASC;SG	N;NOM;INDF;SG
πολίτη	مواطنة	πολίτης	مُوَاطِنَة	N;VOC;MASC;SG	N;NOM;INDF;SG
πολίτη	المواطن	πολίτης	مُوَاطِن	N;VOC;MASC;SG	N;NOM;DEF;SG
συνδέσμους	الوصلات	σύνδεσμος	وُصلَة	N;ACC;MASC;PL	N;NOM;DEF;PL
συνδέσμους	الصلات	σύνδεσμος	صَلَة	N;ACC;MASC;PL	N;NOM;DEF;PL
συνδέσμους	روابط	σύνδεσμος	روابط	N;ACC;MASC;PL	N;NOM;INDF;PL
συνδέσμους	الروابط	σύνδεσμος	رَابِطَة	N;ACC;MASC;PL	N;NOM;DEF;PL
συνδέσμους	وصلات	σύνδεσμος	وُصلَة	N;ACC;MASC;PL	N;NOM;INDF;PL
αριστοτέλη	ارسطو	αριστοτέλλω	أَرسَطُو	N;NOM;FEM;SG	
ελάχιστο	دنيا	λίγο	دَنِيّ	ADJ;NOM;CMPR;NEUT;SG	ADJ;ACC;INDF;MASC;SG
ελάχιστο	الدنيا	λίγο	دِنِّيَا	ADJ;NOM;CMPR;NEUT;SG	N;NOM;DEF;SG
επίλυση	حسم	επίλυση	حَسم	N;ACC;FEM;SG	N;NOM;INDF;SG
επίλυση	العزيمة	επίλυση	عَزِيمَة	N;ACC;FEM;SG	N;NOM;DEF;SG
επίλυση	عزم	επίλυση	عَزم	N;ACC;FEM;SG	N;NOM;INDF;SG
επίλυση	عزيمة	επίλυση	عَزِيم	N;ACC;FEM;SG	N;NOM;INDF;SG
επίλυση	حل	επίλυση	حَلّ	N;ACC;FEM;SG	N;NOM;INDF;SG
κεντρικός	سنترال	κεντρικός	سنترال	ADJ;NOM;MASC;SG	
κεντρικός	الوسطى	κεντρικός	أَوسَط	ADJ;NOM;MASC;SG	N;NOM;DEF;SG
κεντρικός	وسط	κεντρικός	وَسط	ADJ;NOM;MASC;SG	N;NOM;INDF;SG
κουλτούρα	ثقافته	κουλτούρα	ثقافته	N;NOM;FEM;SG	PRO;NOM;FEM;SG;3
προφήτη	نبي	πρόφητος	نبي	N;NOM;MASC;SG	
πτηνά	الطيور	πτηνώ	طَير	N;NOM;NEUT;PL	
πτηνά	طيور	πτηνώ	طَير	N;NOM;NEUT;PL	
βρετανικά	بريطاني	βρετανικά	برِيطَانِيّ	ADV	ADJ;NOM;INDF;MASC;SG
βρετανικά	بريطانيا	βρετανικά	برِيطَانِيَا	ADV	
βρετανικά	بريطانية	βρετανικά	برِيطَانِيّ	ADV	ADJ;NOM;INDF;FEM;SG
βρετανικά	البريطاني	βρετανικά	برِيطَانِيّ	ADV	N;NOM;DEF;SG
βρετανικά	البريطانية	βρετανικά	برِيطَانِيّ	ADV	ADJ;NOM;DEF;FEM;SG
σετ	ضبط	σετ	ضَبط		N;NOM;INDF;SG
σετ	تعيين	σετ	تَعيِين		N;NOM;INDF;SG
προκύπτουν	تنشا	προκύπτω	تنشا	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
φαραώ	الفراعنة	φαραάνω	فُرَاعَنَة	N;NOM;MASC;SG	N;NOM;DEF;PL
φαραώ	فرعون	φαραάνω	فرعون	N;NOM;MASC;SG	
τρόφιμα	طعام	τρόφιμα	طَعَام	N;NOM;NEUT;PL	N;NOM;INDF;SG
τρόφιμα	غذاء	τρόφιμα	غِذَاء	N;NOM;NEUT;PL	N;NOM;INDF;SG
τρόφιμα	الطعام	τρόφιμα	طَعَام	N;NOM;NEUT;PL	N;NOM;DEF;SG
τρόφιμα	الغذاء	τρόφιμα	غِذَاء	N;NOM;NEUT;PL	N;NOM;DEF;SG
συνδέθηκε	متصلة	συνδέκτω	مُتَّصِل	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;FEM;SG
συνδέθηκε	متصل	συνδέκτω	مُتَّصِل	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG
συνδέθηκε	مرتبطة	συνδέκτω	مُرتَبِط	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;FEM;SG
συνδέθηκε	مرتبط	συνδέκτω	مُرتَبِط	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG
χρήσιμο	المفيد	χρήσιμο	مُفِيد	ADJ;NOM;NEUT;SG	
άλατα	املاح	άλατο	مَلَح	N;NOM;NEUT;PL	
εργατικό	العمالة	εργατικός	عَمَالَة	ADJ;NOM;NEUT;SG	N;NOM;DEF;SG
ποταμών	الانهار	ποταμός	إِنهَار	N;GEN;MASC;PL	N;NOM;DEF;PL
ποταμών	انهار	ποταμός	انهار	N;GEN;MASC;PL	
ποταμών	ريفرز	ποταμός	ريفرز	N;GEN;MASC;PL	
ανοιχτό	مفتوح	ανοιχτός	مَفتُوح	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
ανοιχτό	مفتوحة	ανοιχτός	مَفتُوح	N;NOM;NEUT;SG	ADJ;ACC;INDF;FEM;SG
ανοιχτό	افتح	ανοιχτός	فَتَح	N;NOM;NEUT;SG	
ανοιχτό	فتح	ανοιχτός	فتح	N;NOM;NEUT;SG	
θετική	موجب	θετικός	مُوجِب	ADJ;NOM;FEM;SG	N;NOM;INDF;SG
καλύπτεται	غطى	καλύπτω	غَطَّى	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;MASC;SG;3;ACT
καλύπτεται	غطيت	καλύπτω	غطيت	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;FEM;SG;3;PASS
καλύπτεται	مغطاة	καλύπτω	مُغَطَّا	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;FEM;SG
καλύπτεται	مغطى	καλύπτω	مَغطَى	V;IPFV;IND;SG;3;PRS;FIN;PASS	
πέμπτο	خامس	πέμπτος	خَامِس	NUM;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
