το	els	ο	el	DET;NOM;DEF;NEUT;SG	DET;DEF;MASC;PL
αφροδίτη	afrodita	αφροδίτης	afroditar	PROPN;NOM;FEM;SG	N;FEM;SG
αφροδίτη	venus	αφροδίτης	vend	PROPN;NOM;FEM;SG	
αποδεκτή	acceptables	αποδεκτός	acceptable	ADJ;NOM;FEM;SG	ADJ;PL
αποδεκτή	acceptats	αποδεκτός	acceptat	ADJ;NOM;FEM;SG	ADJ;MASC;PL;V.PTCP
οποιονδήποτε	ningú	οποιοσδήποτε	ningú	PRO;ACC;MASC;SG;3	PRO;SG
σύμπαν	univers	σύμπαν	univers	N;NOM;NEUT;SG	
σύμπαν	cosmos	σύμπαν	cosm	N;NOM;NEUT;SG	ADJ;MASC;SG
σαίξπηρ	shakespeare	σαίξπηρ	shakespeare	N;NOM;FEM;SG	
μαίρη	maría	μαίρης	maría	N;NOM;FEM;SG	
μαίρη	mary	μαίρης	mary	N;NOM;FEM;SG	
ακριβή	precisa	ακριβός	precisar	ADV	ADJ;FEM;SG
ακριβή	precís	ακριβός	precís	ADV	ADJ;MASC;SG
ακριβή	car	ακριβός	car	ADV	
τάκης	takis	τάκη	taki	N;NOM;MASC;SG	PROPN
σιδηροδρομικός	ferrocarril	σιδηροδρομικός	ferrocarril	ADJ;NOM;MASC;SG	N;MASC;SG
πόδι	peu	πόδι	peu	N;NOM;NEUT;SG	
πόδι	pota	πόδι	pota	N;NOM;NEUT;SG	
παρκ	park	παρκ	park		
παρκ	parc	παρκ	parc		N;MASC;SG
βρυξέλλες	brussels	βρυξέλλες	brussel	PROPN;NOM;FEM;PL	ADJ;PL
αστέρι	estel	αστέρι	estel	N;NOM;NEUT;SG	
συμμετέχοντες	participants	συμμετέχων	participant	ADJ;NOM;MASC;PL	N;PL
συμμετέχοντες	assistents	συμμετέχων	assistent	ADJ;NOM;MASC;PL	N;PL
συνέβαλε	contribuït	συμβάλλω	contribuir	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
δωμάτιο	room	δωμάτιο	room	N;NOM;NEUT;SG	
πάσχα	pasqua	πάσχα	pasca	N;NOM;NEUT;SG	
συμφώνησε	acordats	συμφωνώ	acordat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
συμφώνησε	acordat	συμφωνώ	acordar	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
συμφώνησε	pactat	συμφωνώ	pactat	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
δημόσιες	públic	δημόσιος	públic	ADJ;NOM;FEM;PL	ADJ;MASC;SG
δημόσιες	public	δημόσιος	public	ADJ;NOM;FEM;PL	
ανθρώπινα	humà	ανθρώπινος	humà	ADJ;NOM;NEUT;PL	ADJ;MASC;SG
φτερά	wings	φτερά	wings	N;NOM;NEUT;PL	PROPN
φτερά	ales	φτερά	ala	N;NOM;NEUT;PL	
απαγόρευση	veta	απαγόρευση	veta	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
απαγόρευση	ban	απαγόρευση	ban	N;ACC;FEM;SG	
φιλοξενεί	amfitrions	φιλοξενώ	amfitrió	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
σερβικά	serbi	σερβικά	serbi	ADV	ADJ;MASC;SG
σύνολα	conjunts	σύνολο	conjunt	N;NOM;NEUT;PL	ADJ;MASC;PL
σύνολα	totals	σύνολο	total	N;NOM;NEUT;PL	ADJ;PL
διάδοχο	successor	διάδοχος	successor	N;ACC;MASC;SG	
δημοφιλή	popular	δημοφιλός	popular	ADV	ADJ;SG
δημοφιλή	populars	δημοφιλός	popular	ADV	ADJ;PL
δημοφιλή	trending	δημοφιλός	trending	ADV	
εξορία	exili	εξορία	exili	N;ACC;FEM;SG	
εξορία	bastava	εξορία	bastar	N;ACC;FEM;SG	V;IND;SG;3;IPFV;FIN
ανατροπή	subversion	ανατροπή	subversió	N;NOM;FEM;SG	
ανατροπή	enderrocar	ανατροπή	enderrocar	N;NOM;FEM;SG	V;NFIN
τόμ	tom	τόμ	tom	N	
φωνές	veus	φωνή	veu	N;NOM;FEM;PL	
θεωρητικά	teòrica	θεωρητικός	teòrica	ADV	ADJ;FEM;SG
θεωρητικά	teòric	θεωρητικός	teòric	ADV	ADJ;MASC;SG
εισήλθε	entrat	εισάλλω	entrat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
υποψήφιοι	candidats	υποψήφιος	candidat	ADJ;NOM;MASC;PL	N;MASC;PL
υποψήφιοι	candidates	υποψήφιος	candidata	ADJ;NOM;MASC;PL	N;FEM;PL
υποψήφιοι	aspirants	υποψήφιος	aspirant	ADJ;NOM;MASC;PL	N;PL
υποψήφιοι	aspirants	υποψήφιος	aspirant	ADJ;NOM;MASC;PL	N;PL
φορτίο	carrega	φορτίο	carregar	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
αφιερωμένο	dedicat	αφιερώνω	dedicat	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
αφιερωμένο	dedicada	αφιερώνω	dedicat	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;FEM;SG;V.PTCP
αζερμπαϊτζάν	azerbaidjan	αζερμπαϊτζάν	azerbaidjar		
ιωάννα	johanna	ιωάννα	johanna	PROPN;NOM;FEM;SG	
ιωάννα	joan	ιωάννα	joan	PROPN;NOM;FEM;SG	
ιωάννα	joanna	ιωάννα	joanna	PROPN;NOM;FEM;SG	ADJ;FEM;SG
ιωάννα	jeanne	ιωάννα	jeanne	PROPN;NOM;FEM;SG	
ατλέτικο	atletico	ατλέτικο	atletico		
ατλέτικο	atlético	ατλέτικο	atléticar		N;MASC;SG
πολίτη	ciutadà	πολίτης	ciutadà	N;VOC;MASC;SG	ADJ;MASC;SG
αριστοτέλη	aristòtil	αριστοτέλλω	aristòtil	N;NOM;FEM;SG	
ελάχιστο	mínims	λίγο	mínim	ADJ;NOM;CMPR;NEUT;SG	ADJ;MASC;PL
γυρίσματα	filmació	γύρισμα	filmació	N;NOM;NEUT;PL	N;FEM;SG
γυρίσματα	rodatge	γύρισμα	rodatge	N;NOM;NEUT;PL	N;MASC;SG
γυρίσματα	tiroteig	γύρισμα	tiroteig	N;NOM;NEUT;PL	N;MASC;SG
επίλυση	resoldre	επίλυση	resoldre	N;ACC;FEM;SG	V;NFIN
επίλυση	resolent	επίλυση	resoldre	N;ACC;FEM;SG	V;V.MSDR
επίλυση	resoldre	επίλυση	resoldre	N;ACC;FEM;SG	V;NFIN
επίλυση	resol	επίλυση	resoldre	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
κεντρικός	centrals	κεντρικός	central	ADJ;NOM;MASC;SG	ADJ;PL
προφήτη	profeta	πρόφητος	profeta	N;NOM;MASC;SG	
πτηνά	aus	πτηνώ	au	N;NOM;NEUT;PL	
βρετανικά	britànic	βρετανικά	britànic	ADV	ADJ;MASC;SG
βρετανικά	british	βρετανικά	british	ADV	
βρετανικά	britànica	βρετανικά	britànic	ADV	ADJ;FEM;SG
σετ	estableix	σετ	establir		V;IND;SG;3;PRS;FIN
σετ	conjunt	σετ	conjunt		N;MASC;SG
σετ	conjunts	σετ	conjunt		ADJ;MASC;PL
χάρις	haris	χάρις	hari	N	
χάρις	harris	χάρις	harri	N	
φαραώ	faraons	φαραάνω	faraó	N;NOM;MASC;SG	N;MASC;PL
τρόφιμα	menjar	τρόφιμα	menjar	N;NOM;NEUT;PL	V;NFIN
τρόφιμα	alimentació	τρόφιμα	alimentació	N;NOM;NEUT;PL	N;FEM;SG
συνδέθηκε	connectat	συνδέκτω	connectat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
χρήσιμο	útils	χρήσιμο	útil	ADJ;NOM;NEUT;SG	ADJ;PL
σάμου	samos	σάμος	samo	PROPN;GEN;FEM;SG	PROPN
εργατικό	laborals	εργατικός	laboral	ADJ;NOM;NEUT;SG	ADJ;PL
ανοιχτό	oberta	ανοιχτός	obert	N;NOM;NEUT;SG	ADJ;FEM;SG;V.PTCP
ανοιχτό	oberts	ανοιχτός	obert	N;NOM;NEUT;SG	ADJ;MASC;PL;V.PTCP
ανοιχτό	open	ανοιχτός	open	N;NOM;NEUT;SG	
ανοιχτό	obre	ανοιχτός	obrir	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
ανοιχτό	obert	ανοιχτός	obert	N;NOM;NEUT;SG	ADJ;MASC;SG;V.PTCP
ημιτελικά	semis	ημιτελικά	semi	ADV	
θετική	positius	θετικός	positiu	ADJ;NOM;FEM;SG	ADJ;MASC;PL
καλύπτεται	cobert	καλύπτω	cobert	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;SG;V.PTCP
καλύπτεται	cobertes	καλύπτω	cobert	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;FEM;PL;V.PTCP
πέμπτο	cinquè	πέμπτος	cinquè	NUM;NOM;NEUT;SG	ADJ;MASC;SG
πέμπτο	cinquena	πέμπτος	cinquè	NUM;NOM;NEUT;SG	ADJ;FEM;SG
χαμηλό	baix	χαμηλός	baix	ADJ;NOM;NEUT;SG	
χαμηλό	baixes	χαμηλός	baix	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
κυμαίνεται	intervals	κυμαίνω	interval	V;IPFV;IND;SG;3;PRS;FIN;PASS	
κατάλληλα	apropiat	κατάλληλα	apropiar	ADV	ADJ;MASC;SG;V.PTCP
κατάλληλα	correspongui	κατάλληλα	correspondre	ADV	V;SBJV;SG;3;PRS;FIN
αστική	urban	αστικός	urban	ADJ;NOM;FEM;SG	
οδηγία	directiva	οδηγία	directiu	N;NOM;FEM;SG	ADJ;FEM;SG
μεταφορών	transport	μεταφορά	transport	N;GEN;FEM;PL	N;MASC;SG
στιούαρτ	stewart	στιούαρτ	stewart		
στιούαρτ	stuart	στιούαρτ	stuar		
έντομα	bugs	έντομα	bug	N;NOM;NEUT;PL	
έντομα	bitxos	έντομα	bitx	N;NOM;NEUT;PL	ADJ;MASC;PL
αθλητισμός	esports	αθλητισμός	esport	N;NOM;MASC;SG	N;MASC;PL
δουλεύει	obres	δουλεύω	obra	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
λειτουργικό	funcionals	λειτουργικός	funcional	ADJ;NOM;NEUT;SG	ADJ;PL
λειτουργικό	operatius	λειτουργικός	operatiu	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
εκλεγεί	elegits	εκλέγω	elegit	V;PFV;NFIN;ACT	ADJ;MASC;PL;V.PTCP
εκλεγεί	electes	εκλέγω	electe	V;PFV;NFIN;ACT	N;PL
γουινέας	guinea	γουινέας	guinea	ADJ;GEN;FEM;SG	PROPN
σοβαρό	greus	σοβαρός	greu	ADJ;NOM;NEUT;SG	ADJ;PL
παρατηρηθεί	observat	παρατηρώ	observar	V;PFV;NFIN;PASS	ADJ;MASC;SG;V.PTCP
παρατηρηθεί	observats	παρατηρώ	observat	V;PFV;NFIN;PASS	ADJ;MASC;PL;V.PTCP
σκάκι	escacs	σκάκι	escacs	N;NOM;NEUT;SG	N;MASC;PL
σπυρίδων	spirídon	σπύριδα	spirídon	N;NOM;MASC;SG	ADJ;MASC;SG
διάγραμμα	diagrama	διάγραμμα	diagrama	N;NOM;NEUT;SG	ADJ;SG
διάγραμμα	gràfica	διάγραμμα	gràfic	N;NOM;NEUT;SG	ADJ;FEM;SG
διάγραμμα	gràfic	διάγραμμα	gràfic	N;NOM;NEUT;SG	ADJ;MASC;SG
διάγραμμα	diagrama	διάγραμμα	diagrama	N;NOM;NEUT;SG	ADJ;SG
πεδιάδα	plain	πεδιάδα	plaar	N;NOM;FEM;SG	
ονόματι	anomenat	ονόματι	anomenat	N;SG	ADJ;MASC;SG;V.PTCP
αρμενία	armènia	αρμενία	armènia	PROPN;ACC;FEM;SG	ADJ;FEM;SG
ποσειδώνα	posidó	ποσειδώνω	posidó	PROPN;NOM;MASC;SG	N;MASC;SG
ποσειδώνα	neptú	ποσειδώνω	neptú	PROPN;NOM;MASC;SG	
σκέψης	pensant	σκέψη	pensar	N;GEN;FEM;SG	V;V.MSDR
κορίνθου	corint	κορίνος	corint	PROPN;GEN;FEM;SG	
σμήνος	esquadró	σμήνος	esquadró	N;NOM;NEUT;SG	
σμήνος	eixam	σμήνος	eixam	N;NOM;NEUT;SG	
ιιι	iii	ιιι	iii	N	
διπλωμάτης	diplomàtic	διπλωμάτης	diplomàtic	N;NOM;MASC;SG	ADJ;MASC;SG
χιλή	xile	χιλός	xile	PROPN;ACC;FEM;SG	
άγρια	wild	άγρια	wild	N;NOM;NEUT;PL	PROPN
άγρια	salvatge	άγρια	salvatge	N;NOM;NEUT;PL	
μαρίνα	marina	μαρίνα	marina	PROPN;NOM;FEM;SG	
πτέρυγα	ward	πτέρυγα	ward	N;NOM;FEM;SG	PROPN
υποψήφια	candidata	υποψήφιος	candidata	ADJ;NOM;FEM;SG	N;FEM;SG
υποψήφια	candidat	υποψήφιος	candidat	ADJ;NOM;FEM;SG	N;MASC;SG
ανώτατη	suprem	ανώτερος	suprem	ADJ;NOM;CMPR;FEM;SG	N;MASC;SG
ανώτατη	suprema	ανώτερος	suprema	ADJ;NOM;CMPR;FEM;SG	
σοσιαλιστικό	socialista	σοσιαλιστικός	socialista	N;NOM;NEUT;SG	ADJ;SG
διάσημος	famós	διάσημος	famós	N;NOM;MASC;SG	ADJ;MASC;SG
διάσημος	famosos	διάσημος	famós	N;NOM;MASC;SG	ADJ;MASC;PL
νυν	actuals	νυν	actual	N	ADJ;PL
νυν	actual	νυν	actual	N	ADJ;SG
νυν	corrent	νυν	corrent	N	
συνεχίζεται	continua	συνεχίζω	continuar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
συνεχίζεται	continuant	συνεχίζω	continuar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.MSDR
συνεχίζεται	continuat	συνεχίζω	continuat	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;SG;V.PTCP
συνεχίζεται	continuada	συνεχίζω	continuat	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;FEM;SG;V.PTCP
χτισμένο	construït	χτίζω	construït	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
χτισμένο	construit	χτίζω	construir	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
χτισμένο	edificat	χτίζω	edificat	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;MASC;SG;V.PTCP
προετοιμασία	prepari	προετοιμασία	prepari	N;ACC;FEM;SG	V;SBJV;SG;3;PRS;FIN
προετοιμασία	preparar	προετοιμασία	preparar	N;ACC;FEM;SG	V;NFIN
προετοιμασία	prepareu	προετοιμασία	preparèixer	N;ACC;FEM;SG	V;IND;PL;1;PRS;FIN
προετοιμασία	preparant	προετοιμασία	preparar	N;ACC;FEM;SG	V;V.MSDR
σύγχυση	confús	σύγχυση	confús	N;ACC;FEM;SG	ADJ;MASC;SG
σύγχυση	confós	σύγχυση	confondre	N;ACC;FEM;SG	ADJ;MASC;SG;V.PTCP
σύγχυση	confosa	σύγχυση	confós	N;ACC;FEM;SG	ADJ;FEM;SG;V.PTCP
σύγχυση	confús	σύγχυση	confús	N;ACC;FEM;SG	ADJ;MASC;SG
καβάλα	kavala	καβάλος	kavala	PROPN;ACC;FEM;SG	ADJ;SG
καβάλα	muntant	καβάλος	muntar	PROPN;ACC;FEM;SG	V;V.MSDR
καβάλα	ride	καβάλος	ride	PROPN;ACC;FEM;SG	N
μάθει	après	μαθαίνω	aprendre	V;PFV;NFIN;ACT	ADJ;MASC;SG;V.PTCP
ντέιβις	davis	ντέιβις	davi		PROPN
ντέιβις	davies	ντέιβις	davia		PROPN
σπαρτιάτες	spartans	σπαρτιάτης	spartà	N;NOM;MASC;PL	
δίπλωμα	diplomat	δίπλωμα	diplomar	N;NOM;NEUT;SG	
κόλπος	vagina	κόλπος	vagina	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
κατερίνα	caterina	κατερίνα	caterina	PROPN;NOM;FEM;SG	
κατερίνα	catherine	κατερίνα	catherine	PROPN;NOM;FEM;SG	PROPN
ματ	matt	ματ	matt	N	PROPN
μίλαν	milà	μίλα	milà		
οδυσσέας	odisseu	οδυσσέας	odisseu	PROPN;NOM;MASC;SG	
οδυσσέας	ulisses	οδυσσέας	ulissa	PROPN;NOM;MASC;SG	
οδυσσέας	odissea	οδυσσέας	odissea	PROPN;NOM;MASC;SG	N;FEM;SG
σέρβοι	serbis	σέρβος	serbi	PROPN;NOM;MASC;PL	ADJ;MASC;PL
μέταλλο	metal	μέταλλο	metal	N;NOM;NEUT;SG	ADJ;SG
ναύπλιο	nàuplia	ναύπλιο	nàuplia	PROPN;NOM;NEUT;SG	
ελέγχει	controlant	ελέγχω	controlar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
διπλή	doble	διπλός	doble	NUM;NOM;FEM;SG	ADJ;SG
διπλή	dual	διπλός	dual	NUM;NOM;FEM;SG	
ακόλουθες	seguint	ακόλουθος	seguir	ADJ;NOM;FEM;PL	V;V.MSDR
τετράγωνο	quadrat	τετράγωνος	quadrat	N;NOM;NEUT;SG	
τετράγωνο	bloqueja	τετράγωνος	bloquejar	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
αέρια	gas	αέριος	gas	N;NOM;NEUT;PL	N;MASC;SG
έκτη	sisena	έκτος	sisè	NUM;NOM;FEM;SG	ADJ;FEM;SG
έκτη	sisè	έκτος	sisè	NUM;NOM;FEM;SG	ADJ;MASC;SG
πάολο	paulo	πάολος	paulo		PROPN
πάολο	paolo	πάολος	paolo		PROPN
καθημερινά	daily	καθημερινά	daily	ADV	N;MASC;SG
αίγυπτος	egypt	αίγυπτος	egypt	PROPN;NOM;NEUT;SG	PROPN
αίγυπτος	egipte	αίγυπτος	egipte	PROPN;NOM;NEUT;SG	
αναμένεται	esperada	αναμένω	esperat	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;FEM;SG;V.PTCP
αναμένεται	esperats	αναμένω	esperat	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;PL;V.PTCP
όνειρο	somia	όνειρο	somia	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
όνειρο	somiar	όνειρο	somiar	N;NOM;NEUT;SG	V;NFIN
στόμα	boca	στόμα	boca	N;NOM;NEUT;SG	
δικαιοσύνη	justicia	δικαιοσύνη	justicia	N;NOM;FEM;SG	
περιστροφή	girar	περιστροφή	girar	N;NOM;FEM;SG	
περιστροφή	gira	περιστροφή	girar	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
περιστροφή	girada	περιστροφή	girada	N;NOM;FEM;SG	ADJ;FEM;SG
περιστροφή	girat	περιστροφή	girat	N;NOM;FEM;SG	
περιστροφή	rotatius	περιστροφή	rotatiu	N;NOM;FEM;SG	ADJ;MASC;PL
περιστροφή	pivot	περιστροφή	pivot	N;NOM;FEM;SG	
περιστροφή	spin	περιστροφή	spin	N;NOM;FEM;SG	
πυρήνας	core	πυρήνας	core	N;NOM;MASC;SG	
επανάληψη	repeteix	επανάληψη	repetir	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
υιοθετήθηκε	adoptats	υιοθετώ	adoptat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;PL;V.PTCP
υιοθετήθηκε	adoptat	υιοθετώ	adoptat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
καλαμάτα	kalamata	καλαμάτα	kalamata	PROPN;ACC;FEM;SG	
σαρλ	charles	σαρλ	charla		
σαρλ	carles	σαρλ	carla		
αναπαραγωγή	playback	αναπαραγωγή	playback	N;NOM;FEM;SG	
ενιαία	unificats	ενιαίος	unificat	ADJ;NOM;FEM;SG	ADJ;MASC;PL;V.PTCP
ενιαία	single	ενιαίος	single	ADJ;NOM;FEM;SG	N;MASC;SG
μπολόνια	bologna	μπολόνια	bologna	ADV	
μπολόνια	bolonya	μπολόνια	bolonya	ADV	
επίκεντρο	epicentre	επίκεντρο	epicentre	N;NOM;NEUT;SG	ADJ;SG
λογοτεχνικό	literàries	λογοτεχνικός	literari	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
μπάντα	banda	μπάντα	banda	N;NOM;FEM;SG	
δακτύλιο	anell	δακτύλιο	anell	N;NOM;NEUT;SG	
σήματα	distintius	σήμα	distintiu	N;NOM;NEUT;PL	ADJ;MASC;PL
πέτρο	peter	πέτρο	peter	PROPN;ACC;MASC;SG	
πέτρο	pere	πέτρο	pere	PROPN;ACC;MASC;SG	
πέτρο	petro	πέτρο	petro	PROPN;ACC;MASC;SG	
διαγραφεί	esborrat	διαγραφώ	esborrar	V;PFV;NFIN;PASS	ADJ;MASC;SG;V.PTCP
διαγραφεί	eliminat	διαγραφώ	eliminat	V;PFV;NFIN;PASS	ADJ;MASC;SG;V.PTCP
ραδιόφωνο	radio	ραδιόφωνος	radio	N;NOM;NEUT;SG	
ατομική	individu	ατομικός	individu	ADJ;NOM;FEM;SG	N;MASC;SG
ατομική	individuals	ατομικός	individual	ADJ;NOM;FEM;SG	ADJ;PL
ατομική	atòmics	ατομικός	atòmic	ADJ;NOM;FEM;SG	ADJ;MASC;PL
άρθουρ	arthur	άρθουρ	arthur	PROPN;NOM;MASC;SG	PROPN
συστατικό	constituent	συστατικό	constituent	N;NOM;NEUT;SG	
συστατικό	component	συστατικό	component	N;NOM;NEUT;SG	
αυξάνει	increments	αυξάνω	increment	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
αυξάνει	augments	αυξάνω	augment	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
στήριξη	suport	στήριξη	suport	N;ACC;FEM;SG	
σκληρή	hard	σκληρός	hard	ADJ;NOM;FEM;SG	N;SG
σκληρή	dur	σκληρός	dur	ADJ;NOM;FEM;SG	
έβρου	evros	έβρος	evro	PROPN;GEN;MASC;SG	
νομικός	legals	νομικός	legal	ADJ;NOM;MASC;SG	ADJ;PL
λουκά	lucas	λουκά	lucas	N;MASC;SG	
μειώνεται	disminucions	μειώνω	disminució	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;FEM;PL
κωδικό	contrasenya	κωδικός	contrasenyar	ADJ;NOM;NEUT;SG	N;FEM;SG
εβραίους	jueus	εβραίος	jueu	PROPN;ACC;MASC;PL	N;MASC;PL
μαλλιά	pèl	μαλλιά	pèl	N;NOM;NEUT;PL	N;MASC;SG
χριστιανός	christian	χριστιανός	christian	N;NOM;MASC;SG	
χριστιανός	cristià	χριστιανός	cristià	N;NOM;MASC;SG	ADJ;MASC;SG
ναπολέων	napoleó	ναπόλη	napoleó	PROPN;NOM;MASC;SG	
ειδικός	especialista	ειδικός	especialista	ADJ;NOM;MASC;SG	N;SG
ειδικός	perit	ειδικός	perit	ADJ;NOM;MASC;SG	
ειδικός	expert	ειδικός	expert	ADJ;NOM;MASC;SG	N;MASC;SG
ομοίως	ídem	ομοίως	ídem	ADV	
παιδικά	infància	παιδικά	infància	N;NOM;NEUT;PL	N;FEM;SG
παιδικά	infantesa	παιδικά	infantesa	N;NOM;NEUT;PL	N;FEM;SG
άργος	argos	άργος	argo	PROPN;NOM;MASC;SG	
αναγνωρίζεται	reconeguts	αναγνωρίζω	reconegut	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;PL;V.PTCP
αναγνωρίζεται	reconegut	αναγνωρίζω	reconegut	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;MASC;SG;V.PTCP
βούλγαροι	búlgars	βούλγαρος	búlgar	PROPN;NOM;MASC;PL	N;PL
βούλγαροι	búlgar	βούλγαρος	búlgar	PROPN;NOM;MASC;PL	ADJ;MASC;SG
θωμάς	thomas	θωμά	thomas	N;NOM;MASC;SG	PROPN
θωμάς	tomàs	θωμά	tomàs	N;NOM;MASC;SG	
αμμοχώστου	famagusta	αμμόχωστος	famagusta	PROPN;GEN;FEM;SG	ADJ;FEM;SG
εκτελέστηκε	executat	εκτελώ	executat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;MASC;SG;V.PTCP
εκτελέστηκε	executada	εκτελώ	executat	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;FEM;SG;V.PTCP
πιερ	pierre	πιερ	pierre	PROPN;NOM;MASC;SG	
έντονες	intens	έντονος	intens	ADJ;NOM;FEM;PL	ADJ;MASC;SG
δοκιμές	provant	δοκιμή	provant	N;NOM;FEM;PL	V;V.MSDR
δοκιμές	assaig	δοκιμή	assaig	N;NOM;FEM;PL	N;MASC;SG
μυαλό	ment	μυαλός	ment	N;NOM;NEUT;SG	
μυαλό	cervells	μυαλός	cervell	N;NOM;NEUT;SG	N;MASC;PL
μπεν	ben	μπεν	ben		ADV
αποφυγή	evitant	αποφυγή	evitar	N;DAT;FEM;SG	V;V.MSDR
αποφυγή	evitar	αποφυγή	evitar	N;DAT;FEM;SG	V;NFIN
νάξου	naxos	νάξος	naxo	PROPN;GEN;FEM;SG	
φυγή	vol	φυγή	voler	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
ψήφοι	votacions	ψήφος	votació		N;FEM;PL
ψήφοι	vots	ψήφος	vot		N;MASC;PL
χορωδία	chorus	χορωδία	chorus	N;NOM;FEM;SG	PROPN
ερώτηση	pregunta	ερώτηση	preguntar	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
αγόρασε	compra	αγοράζω	comprar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
αγόρασε	buy	αγοράζω	buy	V;PFV;IND;SG;3;PST;FIN;ACT	PROPN
αγόρασε	comprat	αγοράζω	comprar	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
μπράουν	marró	μπράω	marró		
μπράουν	brown	μπράω	brown		PROPN
μπράουν	braun	μπράω	braun		PROPN
τραυματίστηκε	ferits	τραυματίζω	ferit	V;PFV;IND;SG;3;PST;FIN;PASS	N;MASC;PL
χιλής	xilè	χιλός	xilè	PROPN;GEN;FEM;SG	ADJ;MASC;SG
χιλής	xile	χιλός	xile	PROPN;GEN;FEM;SG	
πιέρ	pierre	πιέρ	pierre	PROPN;NOM;MASC;SG	
παρατηρητής	observador	παρατηρητής	observador	N;NOM;MASC;SG	ADJ;MASC;SG
φρανσίσκο	francisco	φρανσίσκο	francisco		
κληρονομιά	llegat	κληρονομιά	llegat	N;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
αναγνώστη	lector	αναγνώστης	lector	N;VOC;MASC;SG	ADJ;MASC;SG
μεσιέ	messier	μεσι	messier	N;NOM;MASC;SG	
μεσιέ	monsieur	μεσι	monsieur	N;NOM;MASC;SG	
χειρουργική	cirurgia	χειρουργικός	cirurgia	ADJ;NOM;FEM;SG	N;FEM;SG
ιούνιος	juny	ιούνιος	juny	ADJ;NOM;MASC;SG	N
λένιν	lenin	λένω	lenir	PROPN;NOM;MASC;SG	PROPN
λιθουανίας	lituània	λιθουανία	lituània	PROPN;GEN;FEM;SG	ADJ;FEM;SG
κόπα	copa	κόπα	copa		N;FEM;SG
ασθενής	pacient	ασθενής	pacient	ADJ;NOM;MASC;SG	N;SG
χριστός	crist	χριστός	crist	N;NOM;MASC;SG	
άνδρας	masculí	άντρας	masculí	N;NOM;MASC;SG	ADJ;MASC;SG
άνδρας	mascle	άντρας	mascle	N;NOM;MASC;SG	
