של	shel	של	shel	PART;GEN	PROPN;NOM;MASC;SG;POS
שומר	strážce	שומר	strážce		N;ANIM;NOM;MASC;SG;POS
שומר	stráž	שומר	stráž		N;NOM;FEM;SG;POS
שומר	strážný	שומר	strážný		ADJ;ANIM;NOM;MASC;SG;POS
שומר	hlídač	שומר	hlídač		N;ANIM;NOM;MASC;SG;POS
שומר	fenykl	שומר	fenykl		N;INAN;NOM;MASC;SG;POS
בוצע	provedeno	בוצע	provedený	V;MASC;SG;3;PST;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
בוצע	udělal	בוצע	udělat	V;MASC;SG;3;PST;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
בוצע	hotová	בוצע	hotový	V;MASC;SG;3;PST;PASS	ADJ;NOM;FEM;SG;POS
בוצע	hotovo	בוצע	hotový	V;MASC;SG;3;PST;PASS	N;NOM;NEUT;SG;POS
למטה	down	למטה	down		PROPN;NOM;MASC;SG;POS
למטה	dolů	למטה	dolů		ADV
למטה	dolu	למטה	důl		N;INAN;GEN;MASC;SG;POS
למטה	dole	למטה	důl		N;INAN;NOM;MASC;SG;POS
למטה	níže	למטה	nízko		ADV;CMPR;POS
למטה	podpalubí	למטה	podpalubí		N;NOM;NEUT;SG;POS
למטה	přízemí	למטה	přízemí		N;NOM;NEUT;SG;POS
למטה	dole	למטה	důl		N;INAN;NOM;MASC;SG;POS
כושר	gym	כושר	gym	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
כושר	tělocvičně	כושר	tělocvična	N;MASC;SG	ADV;POS
כושר	posilovny	כושר	posilovna	N;MASC;SG	N;NOM;FEM;PL;POS
סולו	solo	סול	solo		PROPN;NOM;MASC;SG;POS
סולו	sólo	סול	sólo		N;NOM;NEUT;SG;POS
סולו	sulu	סול	sula		N;ANIM;NOM;MASC;SG;POS
אמנון	amnon	אמנון	amnon	PROPN	N;NOM;MASC;SG;POS
שמירה	strážný	שמירה	strážný	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
מוגבל	omezeno	מוגבל	omezený	V;MASC;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
מוגבל	omezený	מוגבל	omezený	V;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
מוגבל	omezená	מוגבל	omezený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
מוגבל	omezené	מוגבל	omezený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
מוגבל	omezeno	מוגבל	omezený	V;MASC;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
מוגבל	omezený	מוגבל	omezený	V;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
מוגבל	omezené	מוגבל	omezený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
מוגבל	omezená	מוגבל	omezený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
מילא	naplněný	מילא	naplněný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
מילא	naplněná	מילא	naplněný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
מילא	naplnil	מילא	naplnit	N;MASC;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
מילא	plněné	מילא	plněný	N;MASC;SG	ADJ;NOM;MASC;PL;POS
הכשרה	trénoval	הכשרה	trénovat	N;FEM;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
גרין	greene	מה"גרין	greene	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
גרין	zelené	מה"גרין	zelený	PROPN	ADJ;NOM;NEUT;SG;POS
גרין	zelený	מה"גרין	zelený	PROPN	ADJ;INAN;NOM;MASC;SG;POS
גרין	green	מה"גרין	green	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
גרין	zeleně	מה"גרין	zeleň	PROPN	ADV;POS
גרין	zelená	מה"גרין	zelený	PROPN	ADJ;NOM;FEM;SG;POS
חיצוני	externích	חיצוני	externí	ADJ;MASC;SG	ADJ;GEN;MASC;PL;POS
הפדרציה	federaci	הפדרציה	federace	PROPN	N;ACC;FEM;SG;POS
הפדרציה	federace	הפדרציה	federace	PROPN	N;NOM;FEM;SG;POS
העבר	minulosti	העבר	minulost		N;NOM;FEM;SG;POS
העבר	minulé	העבר	minulý		ADJ;NOM;NEUT;SG;POS
העבר	minulost	העבר	minulost		N;NOM;FEM;SG;POS
רומנים	rumuni	רומני	rumuna	N;MASC;PL	PROPN;ANIM;NOM;MASC;PL;POS
רומנים	rumunské	רומני	rumunský	N;MASC;PL	ADJ;NOM;NEUT;SG;POS
נשלחו	odesláno	נשלח	odeslaný	V;PL;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
נשלחו	odeslány	נשלח	odeslaný	V;PL;3;PST;MID	ADJ;INAN;PL;POS;V.PTCP;PASS
נשלחו	předložený	נשלח	předložený	V;PL;3;PST;MID	ADJ;INAN;NOM;MASC;SG;POS
נשלחו	předložená	נשלח	předložený	V;PL;3;PST;MID	ADJ;NOM;FEM;SG;POS
נשלחו	předloženo	נשלח	předložený	V;PL;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
נשלחו	předložené	נשלח	předložený	V;PL;3;PST;MID	ADJ;NOM;MASC;PL;POS
נשלחו	předloženy	נשלח	předložený	V;PL;3;PST;MID	ADJ;INAN;PL;POS;V.PTCP;PASS
נשלחו	podané	נשלח	podaný	V;PL;3;PST;MID	ADJ;NOM;NEUT;SG;POS
נשלחו	odesláno	נשלח	odeslaný	V;PL;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
נשלחו	poslal	נשלח	poslat	V;PL;3;PST;MID	V;MASC;SG;POS;PST;V.PTCP;ACT
נשלחו	posláno	נשלח	poslaný	V;PL;3;PST;MID	ADJ;NEUT;SG;POS;V.PTCP;PASS
יזם	podnikatele	יזם	podnikatel	PROPN	N;ANIM;ACC;MASC;PL;POS
יזם	podnikatel	יזם	podnikatel	PROPN	N;ANIM;NOM;MASC;SG;POS
יזם	zahájena	יזם	zahájený	PROPN	ADJ;POS;V.PTCP;PASS
יזם	zahájeno	יזם	zahájený	PROPN	ADJ;NEUT;SG;POS;V.PTCP;PASS
יזם	zahájen	יזם	zahájený	PROPN	ADJ;MASC;SG;POS;V.PTCP;PASS
יזם	vývojář	יזם	vývojář	PROPN	N;ANIM;NOM;MASC;SG;POS
תמך	podpořil	תמך	podpořit	PROPN	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
תמך	podporovaných	תמך	podporovaný	PROPN	ADJ;GEN;MASC;PL;POS
תמך	podporované	תמך	podporovaný	PROPN	ADJ;NOM;MASC;PL;POS
תמך	podporováno	תמך	podporovaný	PROPN	ADJ;NEUT;SG;POS;V.PTCP;PASS
ניצחונות	vyhraje	ניצחון	vyhrát	N;MASC;PL	V;IND;SG;3;POS;PRS;FIN;ACT
ניצחונות	vítězí	ניצחון	vítězit	N;MASC;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ניצחונות	vyhrává	ניצחון	vyhrávat	N;MASC;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
חומרי	materiály	חומרי	materiál	ADJ;MASC;PL	N;INAN;NOM;MASC;PL;POS
חומרי	materiál	חומרי	materiál	ADJ;MASC;PL	N;INAN;NOM;MASC;SG;POS
הקובץ	spis	הקובץ	spis	PROPN	N;INAN;NOM;MASC;SG;POS
הקובץ	soubor	הקובץ	soubor	PROPN	N;INAN;NOM;MASC;SG;POS
אלפרד	alfreda	אלפרד	alfreda	PROPN	N;ANIM;ACC;MASC;SG;POS
אלפרד	alfred	אלפרד	alfréd	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
חכם	inteligentní	חכם	inteligentní		ADJ;ANIM;NOM;MASC;SG;POS
חכם	chytré	חכם	chytrý		ADJ;NOM;NEUT;SG;POS
חכם	chytrý	חכם	chytrý		ADJ;ANIM;NOM;MASC;SG;POS
חכם	moudrý	חכם	moudrý		ADJ;ANIM;NOM;MASC;SG;POS
חכם	moudrá	חכם	moudrý		ADJ;NOM;FEM;SG;POS
חכם	moudré	חכם	moudrý		ADJ;NOM;NEUT;SG;POS
חכם	chytrá	חכם	chytrý		ADJ;NOM;FEM;SG;POS
חכם	chytré	חכם	chytrý		ADJ;NOM;NEUT;SG;POS
חכם	smart	חכם	smart		N;INAN;NOM;MASC;SG;POS
חכם	chytrý	חכם	chytrý		ADJ;ANIM;NOM;MASC;SG;POS
אחוזים	procento	אחוז	procento	N;MASC;PL	N;NOM;NEUT;SG;POS
אחוזים	procento	אחוז	procento	N;MASC;PL	N;NOM;NEUT;SG;POS
מייצג	představují	ייצג	představovat	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
מייצג	zastupování	ייצג	zastupování	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
מייצג	zastupující	ייצג	zastupující	V;MASC;SG;V.PTCP;ACT	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
מייצג	představující	ייצג	představující	V;MASC;SG;V.PTCP;ACT	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
מייצג	zastupuje	ייצג	zastupovat	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מייצג	reprezentuje	ייצג	reprezentovat	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;POS;PRS;FIN;ACT
מייצג	představuje	ייצג	představovat	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
המושל	guvernér	המושל	guvernér	PROPN	N;ANIM;NOM;MASC;SG;POS
המושל	guvernéra	המושל	guvernér	PROPN	N;ANIM;ACC;MASC;SG;POS
נייר	papírové	נייר	papírový	N;MASC;SG	ADJ;NOM;MASC;PL;POS
מבצעים	operace	מבצע	operace	N;MASC;PL	N;NOM;FEM;SG;POS
מבצעים	zabývá	מבצע	zabývat	N;MASC;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
הארמון	palác	הארמון	palác	PROPN	N;INAN;NOM;MASC;SG;POS
הארמון	palace	הארמון	palace	PROPN	N;NOM;FEM;SG;POS
אולפן	studia	אולפן	studium	N;MASC;SG	N;NOM;NEUT;PL;POS
ההרים	hory	ההרים	hora	ADV	N;NOM;FEM;PL;POS
ההרים	pohoří	ההרים	pohoří	ADV	N;NOM;NEUT;SG;POS
ההרים	hor	ההרים	hora	ADV	N;GEN;FEM;PL;POS
צפונה	sever	צפון	sever	ADV	N;INAN;NOM;MASC;SG;POS
צפונה	severní	צפון	severní	ADV	ADJ;NOM;MASC;SG;POS
מתחם	domény	מתחם	doména	PROPN	N;NOM;FEM;PL;POS
מתחם	složité	מתחם	složitý	PROPN	ADJ;NOM;NEUT;SG;POS
מתחם	komplexní	מתחם	komplexní	PROPN	ADJ;NOM;MASC;SG;POS
מתחם	komplex	מתחם	komplex	PROPN	N;INAN;NOM;MASC;SG;POS
מתחם	složitá	מתחם	složitý	PROPN	ADJ;NOM;FEM;SG;POS
עיון	prohlížet	עיון	prohlížet	N;MASC;SG	V;IPFV;POS;NFIN
עיון	procházet	עיון	procházet	N;MASC;SG	V;IPFV;POS;NFIN
פירות	ovoce	פרי	ovoce	N;MASC;PL	N;NOM;NEUT;SG;POS
פירות	ovoce	פרי	ovoce	N;MASC;PL	N;NOM;NEUT;SG;POS
בסביבה	okolo	בסביבה	okolo		ADP;GEN
בסביבה	kolem	בסביבה	kolem		ADP;GEN
בקשה	aplikovat	בקשה	aplikovat	N;FEM;SG	V;POS;NFIN
בקשה	uplatnit	בקשה	uplatnit	N;FEM;SG	V;POS;NFIN
בקשה	požádat	בקשה	požádat	N;FEM;SG	V;PFV;POS;NFIN
בקשה	požadovaná	בקשה	požadovaný	N;FEM;SG	ADJ;NOM;FEM;SG;POS
בקשה	požadováno	בקשה	požadovaný	N;FEM;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
בקשה	požadované	בקשה	požadovaný	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
בקשה	požadována	בקשה	požadovaný	N;FEM;SG	ADJ;POS;V.PTCP;PASS
ירד	upustila	ירד	upustit	V;MASC;SG;3;PST;ACT	V;PFV;POS;PST;V.PTCP;ACT
התפתחה	rozvinutých	התפתח	rozvinutý	V;FEM;SG;3;PST	ADJ;GEN;MASC;PL;POS
התפתחה	rozvinuté	התפתח	rozvinutý	V;FEM;SG;3;PST	ADJ;NOM;NEUT;SG;POS
התפתחה	vyvinutá	התפתח	vyvinutý	V;FEM;SG;3;PST	ADJ;NOM;FEM;SG;POS
התפתחה	vyvinut	התפתח	vyvinutý	V;FEM;SG;3;PST	ADJ;MASC;SG;POS;V.PTCP;PASS
התפתחה	vyvinuté	התפתח	vyvinutý	V;FEM;SG;3;PST	ADJ;NOM;NEUT;PL;POS
התפתחה	vyvinutý	התפתח	vyvinutý	V;FEM;SG;3;PST	ADJ;INAN;NOM;MASC;SG;POS
התפתחה	vyvinutý	התפתח	vyvinutý	V;FEM;SG;3;PST	ADJ;INAN;NOM;MASC;SG;POS
חסידי	chasidský	חסיד	chasidský	PROPN	ADJ;INAN;NOM;MASC;SG;POS
קבורה	pohřbená	קבורה	pohřbený	N;FEM;SG	ADJ;NOM;FEM;SG;POS
קבורה	pohřbené	קבורה	pohřbený	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
קבורה	pohřbený	קבורה	pohřbený	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
קבורה	pohřben	קבורה	pohřbený	N;FEM;SG	ADJ;MASC;SG;POS;V.PTCP;PASS
בז	falcon	בז	falcon		N;INAN;NOM;MASC;SG;POS
בז	sokol	בז	sokol		PROPN;ANIM;NOM;MASC;SG;POS
בז	falcone	בז	falcon		PROPN;ANIM;NOM;MASC;SG;POS
בז	béžová	בז	béžový		ADJ;NOM;FEM;SG;POS
ממשל	vlády	ממשל	vláda	N;MASC;SG	N;NOM;FEM;PL;POS
הנס	hans	הנס	hans		PROPN;ANIM;NOM;MASC;SG;POS
הנס	hansi	הנס	hans		PROPN;ANIM;DAT;MASC;SG;POS
הנס	hanse	הנס	hans		N;ANIM;ACC;MASC;SG;POS
הכתר	korunu	הכתר	koruna		N;ACC;FEM;SG;POS
הכתר	koruny	הכתר	koruna		N;NOM;FEM;PL;POS
הכתר	crown	הכתר	crown		PROPN;INAN;NOM;MASC;SG;POS
הכתר	koruna	הכתר	koruna		N;NOM;FEM;SG;POS
דגים	ryba	דג	ryba	N;MASC;PL	N;NOM;FEM;SG;POS
דגים	fish	דג	fish	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
דגים	rybí	דג	rybí	N;MASC;PL	ADJ;NOM;FEM;SG;POS
גזע	závody	גזע	závod	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
גזע	race	גזע	race	N;MASC;SG	PROPN;NOM;MASC;SG;POS
שרי	cherie	שר	cherie		N;NOM;FEM;SG;POS
שרי	sherry	שר	sherr		N;NOM;FEM;SG;POS
השראה	inspirovala	השראה	inspirovat	N;FEM;SG	V;POS;PST;V.PTCP;ACT
השראה	inspiroval	השראה	inspirovat	N;FEM;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
השראה	inspirativní	השראה	inspirativní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
השראה	inspirující	השראה	inspirující	N;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
השראה	inspirativní	השראה	inspirativní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
השראה	inspirující	השראה	inspirující	N;FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
היתה	byla	היה	být	V;FEM;SG;3;POS;PST	V;POS;PST;V.PTCP;ACT
שירותים	koupelna	שירות	koupelna	N;MASC;PL	N;NOM;FEM;SG;POS
שירותים	toaleta	שירות	toaleta	N;MASC;PL	N;NOM;FEM;SG;POS
שירותים	záchod	שירות	záchod	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
שירותים	záchod	שירות	záchod	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
שירותים	toaleta	שירות	toaleta	N;MASC;PL	N;NOM;FEM;SG;POS
כריס	chris	כריס	chris	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
כריס	chrise	כריס	chris	PROPN	N;ANIM;ACC;MASC;SG;POS
מארוול	marvel	מארוול	marvel	PROPN	N;NOM;MASC;SG;POS
נאמן	loajální	נאמן	loajální	PROPN	ADJ;ANIM;NOM;MASC;SG;POS
נאמן	věrná	נאמן	věrný	PROPN	ADJ;NOM;FEM;SG;POS
נאמן	věrní	נאמן	věrní	PROPN	ADJ;ANIM;NOM;MASC;PL;POS
נאמן	věrný	נאמן	věrný	PROPN	ADJ;ANIM;NOM;MASC;SG;POS
נאמן	věrná	נאמן	věrný	PROPN	ADJ;NOM;FEM;SG;POS
נאמן	věrní	נאמן	věrní	PROPN	ADJ;ANIM;NOM;MASC;PL;POS
נאמן	věrné	נאמן	věrný	PROPN	ADJ;NOM;NEUT;SG;POS
נאמן	věrný	נאמן	věrný	PROPN	ADJ;ANIM;NOM;MASC;SG;POS
נוהג	řízení	נהג	řízení	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
נוהג	jízda	נהג	jízda	V;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG;POS
תשעה	devítka	תשעה	devítka	NUM;MASC;SG	N;NOM;FEM;SG;POS
תשעה	nine	תשעה	nine	NUM;MASC;SG	PROPN;MASC;SG;POS
רוז	rose	רוז	rosa	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
רוז	růži	רוז	růže	PROPN	N;ACC;FEM;SG;POS
רוז	růže	רוז	růže	PROPN	N;NOM;FEM;SG;POS
המורה	učitel	המורה	učitel		N;ANIM;NOM;MASC;SG;POS
המורה	učitelka	המורה	učitelka		N;NOM;FEM;SG;POS
המורה	učiteli	המורה	učitel		N;ANIM;NOM;MASC;PL;POS
טובות	laskavosti	טוב	laskavost	ADJ;FEM;PL	N;NOM;FEM;SG;POS
טובות	zvýhodňuje	טוב	zvýhodňovat	ADJ;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
שור	shore	שור	shore		PROPN;ANIM;NOM;MASC;SG;POS
שור	břeh	שור	břeh		N;INAN;NOM;MASC;SG;POS
שור	pobřeží	שור	pobřeží		N;NOM;NEUT;SG;POS
שור	býk	שור	býk		N;ANIM;NOM;MASC;SG;POS
שור	bull	שור	být		PROPN;ANIM;NOM;MASC;SG;POS
נרו	nero	נרה	nero	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
חוות	farmy	חווה	farma	N;FEM;SG	N;NOM;FEM;PL;POS
מסביב	okolo	מסביב	okolo		ADP;GEN
מסביב	kolem	מסביב	kolem		ADP;GEN
אמון	věřit	אמון	věřit	N;MASC;SG	V;IPFV;POS;NFIN
המושב	sedadlo	המושב	sedadlo		N;NOM;NEUT;SG;POS
המושב	sedačka	המושב	sedačka		N;NOM;FEM;SG;POS
המושב	sedadla	המושב	sedadlo		N;NOM;NEUT;PL;POS
אורן	oren	אורן	oren	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
אורן	pine	אורן	pin	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
אורן	borovice	אורן	borovice	PROPN	N;NOM;FEM;SG;POS
רחוק	daleko	רחוק	daleko		ADV;POS
רחוק	vzdálený	רחוק	vzdálený		ADJ;INAN;NOM;MASC;SG;POS
רחוק	vzdálená	רחוק	vzdálený		ADJ;NOM;FEM;SG;POS
רחוק	vzdálené	רחוק	vzdálený		ADJ;NOM;NEUT;SG;POS
מתכת	kovy	מתכת	kov	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
מתכת	kovové	מתכת	kovový	N;FEM;SG	ADJ;NOM;MASC;PL;POS
מתכת	kovový	מתכת	kovový	N;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
חמישי	čtvrtky	חמישי	čtvrtek	PROPN	N;NOM;FEM;PL;POS
חמישי	pátá	חמישי	pátý	PROPN	ADJ;NOM;FEM;SG
חמישי	páté	חמישי	pátý	PROPN	ADJ;NOM;MASC;SG
חמישי	pátý	חמישי	pátý	PROPN	ADJ;ANIM;NOM;MASC;SG
חמישי	čtvrtek	חמישי	čtvrtek	PROPN	N;INAN;NOM;MASC;SG;POS
יאנג	jang	אנג	jang	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
יאנג	yang	אנג	yang	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
יאנג	mladá	אנג	mladý	PROPN	ADJ;NOM;FEM;SG;POS
יאנג	mladé	אנג	mladý	PROPN	ADJ;NOM;MASC;PL;POS
יאנג	mladý	אנג	mladý	PROPN	ADJ;ANIM;NOM;MASC;SG;POS
יאנג	young	אנג	young	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
יאנג	mladí	אנג	mladý	PROPN	ADJ;ANIM;NOM;MASC;PL;POS
היכן	kde	היכן	kde	ADV	ADV
היכן	kam	היכן	kam	ADV	ADV
רצף	kontinua	רצף	kontinaum		N;NOM;FEM;SG;POS
רצף	posloupnost	רצף	posloupnost		N;NOM;FEM;SG;POS
רצף	sekvence	רצף	sekvence		N;NOM;FEM;SG;POS
דיווח	nahlásit	דיווח	nahlásit	N;MASC;SG	V;PFV;POS;NFIN
דיווח	hlášeny	דיווח	hlášený	N;MASC;SG	ADJ;INAN;PL;POS;V.PTCP;PASS
אנטוניו	antonio	אנטוניו	antonio	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
נפט	oleje	נפט	olej	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
נפט	ropné	נפט	ropný	N;MASC;SG	ADJ;NOM;MASC;PL;POS
נפט	ropný	נפט	ropný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
נפט	ropná	נפט	ropný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
הרמן	hermann	הרמן	hermann	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
הרמן	herman	הרמן	herman	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
המגדל	tower	המגדל	tower	PROPN	PROPN;NOM;FEM;SG;POS
המגדל	věži	המגדל	věž	PROPN	N;DAT;FEM;SG;POS
המגדל	věže	המגדל	věž	PROPN	N;NOM;FEM;PL;POS
המגדל	věž	המגדל	věž	PROPN	N;NOM;FEM;SG;POS
שיח	křoví	שיח	křoví	PROPN	N;NOM;NEUT;SG;POS
שיח	bush	שיח	bush	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
שיח	bushe	שיח	být	PROPN	N;ANIM;ACC;MASC;SG;POS
שיח	keř	שיח	keř	PROPN	N;INAN;NOM;MASC;SG;POS
שיח	bushova	שיח	bushový	PROPN	N;NOM;FEM;SG;POS
שיח	diskurzu	שיח	diskurs	PROPN	N;INAN;GEN;MASC;SG;POS
שיח	keř	שיח	keř	PROPN	N;INAN;NOM;MASC;SG;POS
בדיקות	testování	בדיקה	testování	N;FEM;PL	N;NOM;NEUT;SG;POS
בדיקות	zkoušení	בדיקה	zkoušení	N;FEM;PL	N;NOM;NEUT;SG;POS
בדיקות	zkouška	בדיקה	zkouška	N;FEM;PL	N;NOM;FEM;SG;POS
ולדימיר	vladimír	ולדימיר	vladimír	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
ולדימיר	vladimir	ולדימיר	vladimir	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
הליכוד	likudu	הליכוד	likuda		N;INAN;GEN;MASC;SG;POS
תימן	jemenu	None	jemen	PROPN	PROPN;INAN;GEN;MASC;SG;POS
אומרת	rčení	אמר	rčení	V;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
אומרת	říká	אמר	říkat	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
מתואר	popsáno	תואר	popsaný	V;MASC;SG;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
מתואר	popsána	תואר	popsaný	V;MASC;SG;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
מתואר	popsané	תואר	popsaný	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
מתואר	popsaná	תואר	popsaný	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
בול	známka	בול	známka		N;NOM;FEM;SG;POS
בול	razítko	בול	razítko		N;NOM;NEUT;SG;POS
בול	býk	בול	býk		N;ANIM;NOM;MASC;SG;POS
בול	bull	בול	být		PROPN;ANIM;NOM;MASC;SG;POS
פעילה	aktivně	פעיל	aktivně	ADJ;FEM;SG	ADV;POS
פעילה	aktivních	פעיל	aktivní	ADJ;FEM;SG	ADJ;GEN;MASC;PL;POS
עתיקה	starobylé	עתיק	starobylý	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
עתיקה	starověký	עתיק	starověký	N;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
עתיקה	starověké	עתיק	starověký	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
פרוסיה	prusko	פרוסיה	pruský		ADJ;POS
פרוסיה	pruský	פרוסיה	pruský		ADJ;ANIM;NOM;MASC;SG;POS
מרצה	sloužit	הרצה	sloužit	N;MASC;SG	V;IPFV;POS;NFIN
מרצה	sloužící	הרצה	sloužící	N;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
מרצה	podávám	הרצה	podávat	N;MASC;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
מרצה	poučovat	הרצה	poučovat	N;MASC;SG	V;IPFV;POS;NFIN
החוקה	ústava	החוקה	ústava	ADV	N;NOM;FEM;SG;POS
החוקה	ústavy	החוקה	ústava	ADV	N;NOM;FEM;PL;POS
משתנים	proměnných	משתנה	proměnná	N;MASC;PL	ADJ;GEN;MASC;PL;POS
משתנים	proměnné	משתנה	proměnný	N;MASC;PL	ADJ;NOM;MASC;PL;POS
זר	cizinec	זר	cizinec	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG;POS
זר	cizinec	זר	cizinec	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG;POS
הביזנטית	byzantský	הביזנטית	byzantský	PROPN	ADJ;ANIM;NOM;MASC;SG;POS
סמכות	autority	סמכות	autorita	N;FEM;SG	N;NOM;FEM;PL;POS
ציוני	sionistické	ציוני	sionistický	PROPN	ADJ;NOM;NEUT;SG;POS
טיילור	taylorová	טיילור	taylorový	PROPN	ADJ;NOM;FEM;SG;POS
טיילור	taylor	טיילור	taylor	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
מאן	mann	מאן	mann	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
נעים	příjemné	נעים	příjemný		ADJ;NOM;NEUT;SG;POS
נעים	příjemný	נעים	příjemný		ADJ;INAN;NOM;MASC;SG;POS
נעים	příjemná	נעים	příjemný		ADJ;NOM;FEM;SG;POS
תרם	přispěli	תרם	přispět	PROPN	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
תרם	přispěl	תרם	přispět	PROPN	V;MASC;SG;POS;PST;V.PTCP;ACT
תרם	přispěla	תרם	přispět	PROPN	V;POS;PST;V.PTCP;ACT
תרם	přispěly	תרם	přispět	PROPN	V;INAN;PL;POS;PST;V.PTCP;ACT
תרם	přispělo	תרם	přispět	PROPN	V;NEUT;SG;POS;PST;V.PTCP;ACT
תרם	daroval	תרם	darovat	PROPN	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
