algeriet	algeria	algeri	algeria	N;DEF;NEUT;SG	PROPN
hellig	sacra	hellig	sacră	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
ibm	ibm	ibm	ibm	N;INDF;MASC+FEM;SG	PROPN
udtrykt	exprimat	udtrykke	exprima	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udtrykt	exprimata	udtrykke	exprima	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
udtrykt	exprimate	udtrykke	exprima	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
terminal	terminalul	terminal	terminal	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
terminal	terminale	terminal	terminal	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
berkeley	berkeley	berkeley	berkeley		PROPN
indkomst	venitul	indkomst	venit	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
indkomst	venituri	indkomst	venit	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
indkomst	veniturile	indkomst	venit	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
björn	björn	björn	björn	N;INDF;NEUT;SG	PROPN
faldne	cazut	falden	caze	ADJ;PL	ADJ;INDF;MASC;SG
faldne	cazuta	falden	cazut	ADJ;PL	ADJ;DEF;FEM;SG
faldne	cazut	falden	caze	ADJ;PL	ADJ;INDF;MASC;SG
bedrifter	realizarile	bedrifter	realizare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
indstillede	configurat	indstille	configura	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
perron	platforma	perron	platformă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
perron	platforma	perron	platformă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
omar	omar	omar	omar	PROPN	PROPN
rikke	rikke	rikke	rikke	N;INDF;MASC+FEM;SG	
blok	blocheaza	blok	bloca	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
spænder	catarame	spænde	cataramă	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
klinisk	clinica	klinisk	clinică	ADV	N;DEF;FEM;SG
klinisk	clinic	klinisk	clinic	ADV	ADJ;INDF;MASC;SG
klinisk	clinice	klinisk	clinic	ADV	ADJ;INDF;FEM;PL
klinisk	clinic	klinisk	clinic	ADV	ADJ;INDF;MASC;SG
indså	realizat	indså	realiza	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
indså	realizat	indså	realiza	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
pligt	datoria	pligt	datorie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
pligt	obligatia	pligt	obligatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
onsdag	miercurea	onsdag	miercure	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
onsdag	miercuri	onsdag	miercuri	N;INDF;MASC+FEM;SG	
biologi	biologia	biologi	biologie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gult	galben	gult	galben	ADJ;INDF;NEUT;SG	ADV
gult	galbena	gult	galbena	ADJ;INDF;NEUT;SG	ADJ;DEF;FEM;SG
palme	palma	palme	palmă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
frekvens	frecventa	frekve	frecventa	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
frekvens	frecventa	frekve	frecventa	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opad	ascendent	opad	ascendent	ADV	ADJ;INDF;MASC;SG
opad	ascendenta	opad	ascendenta	ADV	ADJ;DEF;FEM;SG
airways	airways	airway	airways		PROPN
maksimalt	maxima	maksimalt	maxim	ADV	N;DEF;FEM;SG
maksimalt	maxima	maksimalt	maxim	ADV	N;DEF;FEM;SG
maksimalt	maxim	maksimalt	maxim	ADV	ADJ;INDF;MASC;SG
maksimalt	maximum	maksimalt	maximum	ADV	N;INDF;MASC;SG
defensiv	defensiva	defensiv	defensiva	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
defensiv	defensiv	defensiv	defensiv	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
monumenter	monumentele	monument	monument	N;INDF;NEUT;PL	N;DEF;FEM;PL
patienten	pacient	patient	pacient	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
købes	cumpara	købe	cumpară	V;IND;PRS;NFIN;PASS	V;IND;SG;3;IPFV;FIN
købes	cumpara	købe	cumpară	V;IND;PRS;NFIN;PASS	V;IND;SG;3;IPFV;FIN
købes	cumpara	købe	cumpară	V;IND;PRS;NFIN;PASS	V;IND;SG;3;IPFV;FIN
købes	cumparata	købe	cumparat	V;IND;PRS;NFIN;PASS	ADJ;DEF;FEM;SG
købes	cumparat	købe	cumpara	V;IND;PRS;NFIN;PASS	ADJ;INDF;MASC;SG
købes	achizitionat	købe	achizitiona	V;IND;PRS;NFIN;PASS	ADJ;INDF;MASC;SG
købes	cumparat	købe	cumpara	V;IND;PRS;NFIN;PASS	ADJ;INDF;MASC;SG
købes	cumparata	købe	cumparat	V;IND;PRS;NFIN;PASS	ADJ;DEF;FEM;SG
købes	cumparat	købe	cumpara	V;IND;PRS;NFIN;PASS	ADJ;INDF;MASC;SG
købes	cumparate	købe	cumpara	V;IND;PRS;NFIN;PASS	ADJ;INDF;FEM;PL
janeiro	janeiro	janeiro	janeiro		N;INDF;MASC;SG
gotha	gotha	gotha	gothă		PROPN
genoptog	reluata	genoptog	reluat	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
genoptog	reluat	genoptog	relua	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
forbeholdt	rezervata	forbeholde	rezervata	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
forbeholdt	rezervat	forbeholde	rezervat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forbeholdt	rezervate	forbeholde	rezerva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
indvandring	migrarea	indvandring	migrare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hjalmar	hjalmar	hjalmar	hjalmar		PROPN
helte	heroes	helt	heroes	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
helte	eroilor	helt	erou	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
helte	eroii	helt	erou	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
salvador	salvador	salvador	salvador		PROPN
duke	duce	duke	duce		V;IND;SG;3;PRS;FIN
duke	ducele	duke	duce		N;DEF;MASC;SG
duke	duke	duke	duke		PROPN
mønt	monede	mønt	monede	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
mønt	moneda	mønt	moneda	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mønt	moneda	mønt	moneda	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
isaac	isaac	isaac	isaac		PROPN
step	pasul	step	pas	N;INDF;NEUT;SG	N;DEF;MASC;SG
forhandle	negocierea	forhandle	negociere	V;NFIN;ACT	N;DEF;FEM;SG
lis	liz	lis	liz		PROPN
lis	lis	lis	lis		N;INDF;MASC;SG
indeholdende	continand	indeholde	contina	V;PRS;V.PTCP	
parterne	parti	part	parti	N;DEF;MASC+FEM;PL	
parterne	partide	part	partid	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
parterne	petreceri	part	petrecere	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
pour	toarna	pour	toarnă		V;IND;SG;3;IPFV;FIN
tyk	groase	tyk	gros	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
tyk	groasa	tyk	gros	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
tyk	grosime	tyk	grosime	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
genoptaget	reluata	genoptage	reluat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
genoptaget	reluat	genoptage	relua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
påvirkede	influentat	påvirke	influenta	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
påvirkede	influentat	påvirke	influenta	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
påvirkede	afectate	påvirke	afectat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
påvirkede	afectat	påvirke	afecta	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
påvirkede	afectata	påvirke	afectată	V;PL;PST;V.PTCP	N;DEF;FEM;SG
påvirkede	afectata	påvirke	afectată	V;PL;PST;V.PTCP	N;DEF;FEM;SG
grafik	grafic	grafik	grafic	N;INDF;MASC+FEM;SG	ADV
grafik	grafica	grafik	grafică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
grafik	grafice	grafik	grafic	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
grafik	grafica	grafik	grafică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
grafik	grafica	grafik	grafică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forældet	invechita	forælde	invechita	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
forældet	invechit	forælde	invechi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forældet	demodat	forælde	demodat	V;INDF;SG;PST;V.PTCP	ADV
forældet	invechit	forælde	invechi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
fantasi	fantezii	fantasi	fantezie	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
fantasi	fantezia	fantasi	fantezie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rostock	rostock	rostock	rostock	N;INDF;MASC+FEM;SG	PROPN
mos	mos	mos	mos	N;INDF;MASC+FEM;SG	PROPN
mos	muschi	mos	muschi	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
mos	moss	mos	moss	N;INDF;MASC+FEM;SG	PROPN
farvel	pa	farvel	pa	N;INDF;NEUT;SG	
farvel	adio	farvel	adio	N;INDF;NEUT;SG	
farvel	adio	farvel	adio	N;INDF;NEUT;SG	
specialiserede	specializat	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
specialiserede	specializate	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
specialiserede	specializata	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
specialiserede	specializat	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
specialiserede	specializate	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
specialiserede	specializata	specialisere	specializat	V;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
geologisk	geologica	geologisk	geologică	ADV	N;DEF;FEM;SG
geologisk	geologic	geologisk	geologic	ADV	ADJ;INDF;MASC;SG
geologisk	geologice	geologisk	geologic	ADV	ADJ;INDF;FEM;PL
jin	jin	jin	jin		PROPN
vandret	orizontal	vandret	orizontal	V;INDF;SG;PST;V.PTCP	ADV
vandret	orizontal	vandret	orizontal	V;INDF;SG;PST;V.PTCP	ADV
vandret	orizontale	vandret	orizontal	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
vandret	orizontala	vandret	orizontal	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
homoseksuelle	homosexualii	homoseksuel	homosexual	ADJ;PL	N;DEF;MASC;PL
homoseksuelle	gay	homoseksuel	gay	ADJ;PL	N;INDF;MASC;SG
homoseksuelle	homosexual	homoseksuel	homosexual	ADJ;PL	ADJ;INDF;MASC;SG
homoseksuelle	homosexualii	homoseksuel	homosexual	ADJ;PL	N;DEF;MASC;PL
gennemgået	revizuit	gennemgå	revizui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
gennemgået	revizuita	gennemgå	revizuita	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
gennemgået	revizuite	gennemgå	revizui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
ukrainsk	ucraineana	ukrainsk	ucrainean	ADJ;INDF;SG	N;DEF;FEM;SG
tanzania	tanzania	tanzania	tanzanie		N;DEF;FEM;SG
miguel	miguel	miguel	miguel		PROPN
rosen	rosen	rose	rosen	N;DEF;MASC+FEM;SG	PROPN
kollega	colega	kollega	colegă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kollega	colegul	kollega	coleg	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kollega	colega	kollega	colegă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udbygning	extinderea	udbygning	extindere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udbygning	expansiunea	udbygning	expansiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
usikker	nesigure	usikker	nesigur	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
usikker	nesigura	usikker	nesigura	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
usikker	nesigure	usikker	nesigur	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
usikker	nesigura	usikker	nesigura	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
usikker	nesigura	usikker	nesigura	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
clinton	clinton	clinton	clinton		PROPN
bordet	tabel	bord	tabel	N;DEF;NEUT;SG	N;INDF;MASC;SG
uddrag	extras	uddrag	extras	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
uddrag	extracte	uddrag	extract	N;INDF;NEUT;SG	N;INDF;FEM;PL
uddrag	extrase	uddrag	extrage	N;INDF;NEUT;SG	ADJ;INDF;FEM;PL
uddrag	extrage	uddrag	extrage	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
uddrag	extras	uddrag	extras	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
rimelig	fair	rimelig	fair	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
rimelig	corect	rimelig	corect	ADJ;INDF;MASC+FEM;SG	ADV
rimelig	rezonabila	rimelig	rezonabil	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
rimelig	rezonabile	rimelig	rezonabil	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
rimelig	rezonabil	rimelig	rezonabil	ADJ;INDF;MASC+FEM;SG	ADV
tilstande	modurile	tilstand	mod	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
ødelæggelse	distrugerea	ødelæggelse	distrugere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ødelæggelse	distrugeri	ødelæggelse	distrugere	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
lander	terenuri	land	teren	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
lander	pamanturile	land	pamant	V;IND;PRS;FIN;ACT	N;DEF;FEM;PL
lander	meleaguri	land	meleag	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
lander	pamanturi	land	pamant	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
lander	lander	land	lander	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
lander	debarcarea	land	debarcare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
lander	aterizarea	land	aterizare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
lander	debarcare	land	debarcare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
lander	aterizare	land	aterizare	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
lander	teren	land	teren	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
lander	terenuri	land	teren	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
lander	land	land	land	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
lander	pamant	land	pamant	V;IND;PRS;FIN;ACT	
kids	copii	kids	copil	N;INDF;NEUT;SG	N;INDF;MASC;PL
kids	copiii	kids	copil	N;INDF;NEUT;SG	N;DEF;MASC;PL
hang	hung	hænge	hung	V;IMP	N;INDF;MASC;SG
hang	spanzurat	hænge	spanzura	V;IMP	ADJ;INDF;MASC;SG
hang	spanzurare	hænge	spanzurare	V;IMP	N;INDF;FEM;SG
hang	spanzuratoarea	hænge	spanzuratoare	V;IMP	N;DEF;FEM;SG
hang	agatat	hænge	agata	V;IMP	ADJ;INDF;MASC;SG
ålborg	aalborg	ålborg	aalborg		PROPN
ioc	ioc	ioc	ioc	PROPN	
mai	mai	mai	mai		ADV
fjerner	indepartarea	fjerne	indepartare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
metadata	metadatele	metadata	metadat	N;INDF;NEUT;SG	N;DEF;FEM;PL
metadata	metadate	metadata	metada	N;INDF;NEUT;SG	N;INDF;FEM;PL
korset	corset	kors	corset	N;DEF;NEUT;SG	N;INDF;MASC;SG
altona	altona	altona	altona	PROPN	PROPN
udrustet	echipata	udruste	echipată	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
udrustet	echipate	udruste	echipa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
udrustet	echipat	udruste	echipa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tænkning	gandirea	tænkning	gandire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tænkning	gandind	tænkning	gandi	N;INDF;MASC+FEM;SG	V;V.MSDR
bismarck	bismarck	bismarck	bismarck	N;INDF;MASC+FEM;SG	PROPN
stabilitet	stabilitatea	stabilitet	stabilitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
village	satul	villag	sat		N;DEF;MASC;SG
village	village	villag	villag		PROPN
village	satului	villag	sat		N;DEF;MASC;SG
village	sat	villag	sat		N;INDF;MASC;SG
straffe	penalty	straffe	penalty	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
straffe	pedeapsa	straffe	pedeapsă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
straffe	pedeapsa	straffe	pedeapsă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
straffe	penalizare	straffe	penalizare	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
straffe	pedepsi	straffe	pedeaps	N;INDF;MASC+FEM;PL	
straffe	pedeapsa	straffe	pedeapsă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
straffe	pedeapsa	straffe	pedeapsă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
fladt	plate	fladt	plat	ADV	ADJ;INDF;FEM;PL
fladt	plat	fladt	plat	ADV	N;INDF;MASC;SG
raw	raw	raw	raw		
raw	crud	raw	crud		ADJ;INDF;MASC;SG
psykiske	psihologic	psykisk	psihologic	ADJ;PL	ADJ;INDF;MASC;SG
psykiske	psihologica	psykisk	psihologică	ADJ;PL	N;DEF;FEM;SG
psykiske	mintala	psykisk	mintală	ADJ;PL	N;DEF;FEM;SG
psykiske	mental	psykisk	mental	ADJ;PL	ADJ;INDF;MASC;SG
psykiske	mentala	psykisk	mentală	ADJ;PL	ADJ;DEF;FEM;SG
georgien	georgia	georgi	georgie	PROPN	PROPN
krigere	razboinici	krig	razboinic	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
krigere	razboinici	krig	razboinic	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
jefferson	jefferson	jefferson	jefferson	N;INDF;MASC+FEM;SG	PROPN
aps	srl	aps	srl	N;INDF;NEUT;SG	
francesco	francesco	francesco	francesco	N;INDF;MASC+FEM;SG	PROPN
kommercielt	comerciale	kommercielt	comercial	ADV	ADJ;INDF;FEM;PL
kommercielt	comercial	kommercielt	comercial	ADV	ADJ;INDF;MASC;SG
kommercielt	reclama	kommercielt	reclama	ADV	N;DEF;FEM;SG
kommercielt	comerciala	kommercielt	comercial	ADV	ADJ;DEF;FEM;SG
ørkenen	desert	ørken	desert	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
ørkenen	desert	ørken	desert	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
værelse	camera	værelse	cameră	N;INDF;NEUT;SG	N;DEF;FEM;SG
værelse	camera	værelse	cameră	N;INDF;NEUT;SG	N;DEF;FEM;SG
monroe	monroe	monroe	monroe		PROPN
ssr	ssr	ssr	ssr	ADJ;INDF;MASC+FEM;SG	
gibraltar	gibraltar	gibraltar	gibraltar	ADJ;INDF;SG	ADV
gudinde	zeita	gudinde	zeita	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gudinde	zeita	gudinde	zeita	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
américa	américa	américa	amirica		N;DEF;FEM;SG
kristina	kristina	kristina	kristina		N;DEF;FEM;SG
pittsburgh	pittsburgh	pittsburgh	pittsburgh		PROPN
flok	multimea	flok	multime	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flok	cireada	flok	cireadă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flok	turma	flok	turmă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flok	turma	flok	turmă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flok	turma	flok	turmă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
flok	turma	flok	turmă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
produktioner	productions	produktion	productions	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
dawn	dawn	dawn	dawn	N;INDF;MASC+FEM;SG	PROPN
dawn	zorii	dawn	zori	N;INDF;MASC+FEM;SG	N;DEF;MASC;PL
dawn	zori	dawn	zori	N;INDF;MASC+FEM;SG	
gennemsnitlig	medii	gennemsnitlig	medie	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;PL
gennemsnitlig	medie	gennemsnitlig	medie	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
mile	mile	mil	milă		
mile	mila	mil	milă		N;DEF;FEM;SG
bristol	bristol	bristol	bristol		PROPN
grundstof	elementul	grundstof	element	N;INDF;NEUT;SG	N;DEF;MASC;SG
blokere	blocarea	blok	blocare	V;NFIN;ACT	N;DEF;FEM;SG
blokere	bloc	blok	bloc	V;NFIN;ACT	N;INDF;MASC;SG
blokere	block	blok	block	V;NFIN;ACT	N;INDF;MASC;SG
rimeligt	rezonabil	rimelig	rezonabil	ADJ;INDF;NEUT;SG	ADV
rimeligt	fair	rimelig	fair	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
rimeligt	corect	rimelig	corect	ADJ;INDF;NEUT;SG	ADV
rimeligt	rezonabila	rimelig	rezonabil	ADJ;INDF;NEUT;SG	ADJ;DEF;FEM;SG
rimeligt	rezonabile	rimelig	rezonabil	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
rimeligt	rezonabil	rimelig	rezonabil	ADJ;INDF;NEUT;SG	ADV
distance	distanta	distance	distantă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
distance	distanta	distance	distantă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
distance	distanta	distance	distantă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
distance	distanta	distance	distantă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
stab	injunghie	stab	injunghie	N;INDF;MASC+FEM;SG	
forberedt	pregatit	forberede	pregati	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forberedt	pregatita	forberede	pregatit	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
forberedt	preparat	forberede	prepara	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
forberedt	preparate	forberede	preparat	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;PL
negativt	negativa	negativt	negativa	ADV	ADJ;DEF;FEM;SG
negativt	negative	negativt	negativ	ADV	ADJ;INDF;FEM;PL
efterladte	supravietuitori	efterlade	supravietuitor	V;PL;PST;V.PTCP	N;INDF;MASC;PL
kompliceret	complexe	kompliceret	complex	ADJ;INDF;SG	ADJ;INDF;FEM;PL
kompliceret	complexul	kompliceret	complex	ADJ;INDF;SG	N;DEF;MASC;SG
kompliceret	complexa	kompliceret	complex	ADJ;INDF;SG	ADJ;DEF;FEM;SG
kompliceret	complicata	kompliceret	complicat	ADJ;INDF;SG	ADJ;DEF;FEM;SG
kompliceret	complicate	kompliceret	complicat	ADJ;INDF;SG	ADJ;INDF;FEM;PL
kompliceret	complicata	kompliceret	complicat	ADJ;INDF;SG	ADJ;DEF;FEM;SG
bonus	bonusul	bonus	bonus	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bonus	bonusuri	bonus	bonus	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
ghana	ghana	ghana	ghană	PROPN	PROPN
giuseppe	giuseppe	giuseppe	giuseppă	N;INDF;MASC+FEM;SG	PROPN
grupperne	grupe	gruppe	grupă	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
grupperne	grupuri	gruppe	grup	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
grupperne	grupari	gruppe	grupar	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
orienteret	orientate	orientere	orienta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
orienteret	orientat	orientere	orientat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
orienteret	orientata	orientere	orientată	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
orienteret	informat	orientere	informat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
orienteret	informata	orientere	informat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
orienteret	informati	orientere	informa	V;INDF;SG;PST;V.PTCP	
oplyst	informat	oplyse	informat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
oplyst	informata	oplyse	informat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
oplyst	informati	oplyse	informa	V;INDF;SG;PST;V.PTCP	
oplyst	aprinsa	oplyse	aprinsa	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
oplyst	aprins	oplyse	aprins	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
oplyst	iluminat	oplyse	iluminat	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
oplyst	luminat	oplyse	luminat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
gemme	salvati	gemme	salva	V;NFIN;ACT	
eugen	eugen	eugen	eugen	N;DEF;MASC+FEM;SG	PROPN
serv	servi	serv	serv	N;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
serv	serveste	serv	servesta	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
serv	servesc	serv	servi	N;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
skovene	paduri	skov	pad	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
skovene	paduri	skov	pad	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
mon	mon	mon	mon	ADV	
mon	minunea	mon	minunie	ADV	N;DEF;FEM;SG
mon	mirare	mon	mirare	ADV	N;INDF;FEM;SG
mon	minune	mon	minune	ADV	
mon	wonder	mon	wonder	ADV	PROPN
lily	crin	lily	crin		N;INDF;MASC;SG
lily	lily	lily	lily		PROPN
medie	presa	medie	presă	N;INDF;NEUT;SG	N;DEF;FEM;SG
medie	media	medie	medie	N;INDF;NEUT;SG	N;DEF;FEM;SG
medie	presa	medie	presă	N;INDF;NEUT;SG	N;DEF;FEM;SG
medie	medii	medie	medie	N;INDF;NEUT;SG	N;INDF;FEM;PL
medie	mediu	medie	mediu	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
gene	gene	gene	geană	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
gene	gena	gene	genă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
