van	soyadın	van	soya		N;NOM;SG;3
oosterse	doğu	oosters	doğu	ADJ;NOM	
klaar	bitmiş	klaar	bit		V;PFV;NFH;IND;SG;3;POS;PST
klaar	bitti	klaar	bit		V;PFV;IND;SG;3;POS;PST
klaar	bitirdim	klaar	bitir		V;PFV;IND;SG;1;POS;PST
klaar	tamamlandı	klaar	tamamla		V;PFV;IND;SG;3;POS;PST;PASS
klaar	bitti	klaar	bit		V;PFV;IND;SG;3;POS;PST
klaar	yapıldı	klaar	yap		V;PFV;IND;SG;3;POS;PST;PASS
optiese	optik	optiese	optik	ADJ;NOM	
lokomotief	lokomotif	lokomotief	lokomotif	N;SG	
sleutel	anahtar	sleutel	anahtar	V;PRS	N;NOM;SG;3
sleutel	key	sleutel	key	V;PRS	
uitdrukking	deyim	uitdrukking	dey	N;SG	
jane	jane	jane	jane		
sout	tuz	sout	tuz	N;SG	
sout	salt	sout	salt	N;SG	
sout	tuzu	sout	tuz	N;SG	
ideale	idealleri	ideal	ideal	N;SG	N;ACC;PL;3
lui	tembellik	lui	tembellik	V;PRS	N;NOM;SG;3
lui	tembel	lui	tembel	V;PRS	
wolke	bulutların	wolk	bulut	V;PRS	N;GEN;PL;3
wolke	bulut	wolk	bulut	V;PRS	
wolke	bulutlara	wolk	bulut	V;PRS	N;DAT;PL;3
wolke	bulutlar	wolk	bulut	V;PRS	N;NOM;PL;3
dak	dakota	dak	dakot	N;SG	PROPN;NOM;SG;3
vaandel	teğmen	vaandel	teğmen	N;SG	
vaandel	asteğmen	vaandel	asteğmen	N;SG	
lot	sert	lot	sert	N;SG	
lot	zor	lot	zor	N;SG	
lot	zorlu	lot	zorlu	N;SG	
lot	kısmet	lot	kısmet	N;SG	
lot	kader	lot	kader	N;SG	
vyand	düşman	vyand	düşman	N;SG	
vlaktes	plains	vlakte	plains	N;PL	PROPN;NOM;SG;3
ludwig	ludwig	ludwig	ludbig		PROPN;NOM;SG;3
skenk	bağışta	skenk	bağış	V;PRS	N;NOM;SG;3
skenk	bağış	skenk	bağış	V;PRS	
skiet	çekim	skiet	çekim	V;PRS	
skiet	tetikçi	skiet	tetikçi	V;PRS	
skiet	atıcı	skiet	atıcı	V;PRS	
skiet	nişancı	skiet	nişancı	V;PRS	N;NOM;SG;3
skiet	çekim	skiet	çekim	V;PRS	
skiet	atış	skiet	atış	V;PRS	
noordwestelike	northwestern	noordwestelik	northwestern	ADJ;NOM	PROPN;NOM;SG;3
noordwestelike	kuzeybatı	noordwestelik	kuzeybat	ADJ;NOM	
koor	koro	koor	koro	N;SG	
magtige	kudretli	magtig	kudretli	ADJ;NOM	
manne	erkekler	man	erkek	N;PL	ADJ;NOM;PL;3
manne	men	man	men	N;PL	
manne	erkek	man	erkek	N;PL	
geb	geb	geb	geb	V;PST;V.PTCP	
jones	jones	jone	jones		
assiriese	asur	assiries	asur		
skandinawiese	iskandinav	skandinawies	iskandinav	ADJ;NOM	V;PFV;DAT;IND;POS;PST;V.PTCP;PASS
august	ağustos	august	ağustos	PROPN;SG	
august	august	august	august	PROPN;SG	
august	augustus	august	augustus	PROPN;SG	
hard	zor	hard	zor	ADV	
hard	zoru	hard	zoru	ADV	
hard	sert	hard	sert	ADV	
amptenare	yetkililer	amptenaar	yetkili	N;PL	ADJ;NOM;PL;3
amptenare	görevliler	amptenaar	görevli	N;PL	ADJ;NOM;PL;3
volwassenes	yetişkin	volwassene	yetişkin	N;PL	
volwassenes	büyükler	volwassene	büyük	N;PL	ADJ;NOM;PL;3
musiekgroep	band	musiekgroep	ban	N;SG	
musiekgroep	grup	musiekgroep	grup	N;SG	
musiekgroep	bando	musiekgroep	ban	N;SG	
musiekgroep	bant	musiekgroep	bant	N;SG	
gelukkig	şans	gelukkig	şans	ADV	
gelukkig	lucky	gelukkig	lucky	ADV	
gelukkig	şanslı	gelukkig	şanslı	ADV	ADJ
gelukkig	mutluluklar	gelukkig	mutluluk	ADV	N;NOM;PL;3
gelukkig	mutlu	gelukkig	mutlu	ADV	ADJ
gelukkig	happy	gelukkig	happy	ADV	
josé	jose	josé	jose		PROPN;NOM;SG;3
josé	josé	josé	josé		PROPN;NOM;SG;3
arktiese	arktik	arkties	ark	ADJ;NOM	
arktiese	kutup	arkties	kutup	ADJ;NOM	
slaap	uyku	slaap	uyku	N;SG	
slaap	uyu	slaap	uyu	N;SG	V;PFV;IMP;SG;2;POS;PRS
slaap	uyumak	slaap	uyu	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
slaap	uyku	slaap	uyku	N;SG	
slaap	uyuyor	slaap	uy	N;SG	V;PROG;IND;SG;3;POS;INFM;PRS
slaap	uyumak	slaap	uyu	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
slaap	uyuyan	slaap	uyu	N;SG	V;PFV;IND;POS;PRS;V.PTCP
auckland	auckland	auckland	aucklan		PROPN;NOM;SG;3
lading	hücum	lading	hücum	N;SG	
lading	suçlama	lading	suçla	N;SG	
lading	şarj	lading	şarj	N;SG	
nek	boynu	nek	boynu	N;SG	
nek	boyun	nek	boyun	N;SG	
nek	nek	nek	nek	N;SG	
plate	plaka	plaat	plaka	N;PL	
plate	levha	plaat	levha	N;PL	
plate	tabak	plaat	tabak	N;PL	
bemark	tanıtımı	bemark	tanıtım	V;PRS	N;NOM;SG;3
bemark	tanıtımını	bemark	tanıtım	V;PRS	N;ACC;SG;3
bemark	tanıtım	bemark	tanıtım	V;PRS	
staal	çelik	staal	çelik	N;SG	
stade	stade	stade	stade		PROPN;NOM;SG;3
verwelkom	karşılama	verwelkom	karşıl	V;PRS	
stoor	mağazası	stoor	mağaza	V;PRS	N;NOM;SG;3
stoor	mağazadan	stoor	mağaza	V;PRS	N;AT+ABL;SG;3
stoor	dükkan	stoor	dükkan	V;PRS	N;NOM;SG;3
stoor	store	stoor	store	V;PRS	
stoor	mağaza	stoor	mağaz	V;PRS	N;NOM;SG;3
geheim	sır	heim	sır	N;SG	
geheim	secret	heim	secret	N;SG	
geheim	gizli	heim	gizli	N;SG	
atome	atom	atom	atom	N;PL	
omvang	menzil	omvang	menzil	N;SG	
plaaslik	yerli	plaaslik	yerli	ADV	
plaaslik	lokal	plaaslik	lokal	ADV	
plaaslik	yöresel	plaaslik	yöresel	ADV	
plaaslik	yerel	plaaslik	yerel	ADV	
plaaslik	yerli	plaaslik	yerli	ADV	
normandië	normandiya	normandië	normandiya		N;NOM;SG;3
mater	mater	mater	mater	N;SG	
christoffel	christopher	christoffel	christopher		PROPN;NOM;SG;3
argument	tartışma	argument	tartış		V;PFV;NOM;IND;POS;PRS;V.MSDR
tegniek	teknik	tegniek	teknik	N;SG	ADJ
hyundai	hyundai	hyundai	hyundai		N;NOM;SG;3
voorstelling	model	voorstelling	model	N;SG	
voorstelling	maket	voorstelling	maket	N;SG	
western	batılı	western	batılı		
western	western	western	western		PROPN;NOM;SG;3
western	batı	western	batı		
reguit	sekiz	reguit	sekiz		NUM
kuba	küba	kuba	küba	PROPN;SG	
swaziland	svaziland	swaziland	svaziland	PROPN;SG	V;PFV;IND;POS;PRS;PASS
geïnspireer	ilham	inspireer	ilham	V;PST;V.PTCP	
jersey	forma	jersey	forma	N;SG	
jersey	jersey	jersey	jersey	N;SG	PROPN;NOM;SG;3
krim	kırım	krim	kırım	N;SG	
identifiseer	tanımla	identifiseer	tanım	V;PRS	N;INS;SG;3
identifiseer	teşhis	identifiseer	teşhis	V;PRS	N;NOM;SG;3
armoede	sefalet	armoede	sefalet	N;SG	
seisoene	seasons	seisoen	seasons	N;PL	
seisoene	mevsim	seisoen	mevsim	N;PL	
web	web	web	web		
web	ağ	web	ağ		
web	internet	web	internet		N;NOM;SG;3
ridder	şövalye	ridder	şövalye	N;SG	
ridder	knight	ridder	knight	N;SG	
uraan	puan	uraan	pu	N;SG	
uraan	noktalar	uraan	nokta	N;SG	N;NOM;PL;3
uraan	puanlar	uraan	puan	N;SG	N;NOM;PL;3
uraan	avro	uraan	avro	N;SG	
uraan	euro	uraan	euro	N;SG	
naaswenner	kaçak	naaswenner	kaçak	N;SG	
naaswenner	koşucu	naaswenner	koşucu	N;SG	
pen	pen	pen	pen	V;PRS	
pen	kalem	pen	kalem	V;PRS	
margaret	margaret	margaret	margaret		
longew	longew	longew	longew		
opkoms	yüksel	opkoms	yüksel	N;SG	
opkoms	kalkın	opkoms	kalk	N;SG	V;PFV;IMP;PL;2;POS;PRS
opkoms	yükseliş	opkoms	yükseliş	N;SG	
francesco	francesco	francesco	francesco		PROPN;NOM;SG;3
barnard	barnard	barnard	barnard		PROPN;NOM;SG;3
asb	lütfen	asb	lütfen	PRO;NOM;SG;2	ADV
dubbele	ikili	dubbel	ikili	ADJ;NOM	
dubbele	çifte	dubbel	çift	ADJ;NOM	
dubbele	çift	dubbel	çift	ADJ;NOM	
dubbele	duble	dubbel	duble	ADJ;NOM	
kontrak	sözleşme	kontrak	sözleşme	N;SG	
kontrak	kontrat	kontrak	kontrat	N;SG	
klassifikasie	sınıflandırma	klassifikasie	sınıflan	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
sotho	sotho	sotho	sotho	PROPN;SG	
soedan	sudan	soedan	su	PROPN;SG	N;AT+ABL;SG;3
beeste	sığır	bees	sığır	N;PL	
opgelewer	dönüş	oplewer	dönüş	V;PST;V.PTCP	
opgelewer	iade	oplewer	iade	V;PST;V.PTCP	
verken	keşfedin	verken	keşfe	V;PRS	N;GEN;SG;3
verken	keşfet	verken	keşfet	V;PRS	
verken	keşif	verken	keşif	V;PRS	
invloedryke	etkili	invloedryk	etkili	ADJ;NOM	
invloedryke	nüfuzlu	invloedryk	nüfuzlu	ADJ;NOM	
analise	analizi	analise	analiz	N;SG	
analise	analizler	analise	analiz	N;SG	N;NOM;PL;3
galery	galeri	galery	galer	N;SG	
galery	galerisi	galery	galeri	N;SG	N;ACC;PL;3
ondergrondse	yeraltı	ondergronds	yeraltı	ADJ;NOM	
ondergrondse	yeraltında	ondergronds	yeraltı	ADJ;NOM	N;ESS;SG;3
bestuurder	yöneticisi	bestuurder	yönetici		N;NOM;SG;3
now	şimdi	now	şimdi		ADV
faktor	etken	faktor	etken	N;SG	
faktor	faktör	faktor	faktör	N;SG	
columbia	kolombiya	columbia	kolombiya		PROPN;NOM;SG;3
columbia	columbia	columbia	columbia		PROPN;NOM;SG;3
blok	engelle	blok	engel	V;PRS	
blok	blok	blok	blok	V;PRS	
blok	block	blok	block	V;PRS	
blok	engelleme	blok	engelle	V;PRS	
versier	dekore	versier	dekore	V;PRS	N;NOM;SG;3
vermoed	zanlı	vermoed	zanlı	V;PRS	
vermoed	şüpheli	vermoed	şüpheli	V;PRS	
douglas	douglas	douglas	douglas		PROPN;NOM;SG;3
geselskap	topluluk	geselskap	topluluk	N;SG	
geselskap	toplum	geselskap	toplum	N;SG	
dertien	onüç	dertien	onüç		NUM
dertien	thirteen	dertien	thirte		N;NOM;SG;3
deens	danimarkalı	deens	danimarkalı	PROPN;SG	ADJ
deens	poğaça	deens	poğaç	PROPN;SG	N;NOM;SG;3
deens	danimarka	deens	danim	PROPN;SG	
gevul	dolmuş	vul	dol	V;PST;V.PTCP	
gevul	dolu	vul	dolu	V;PST;V.PTCP	
salvador	salvador	salvador	salvador		PROPN;NOM;SG;3
termyn	terimi	termyn	terim	N;SG	
termyn	terim	termyn	terim	N;SG	
termyn	dönem	termyn	dön	N;SG	
wysigings	düzenlemeler	wysiging	düzenle	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
wysigings	düzenlemeleri	wysiging	düzenle	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
wysigings	güncellemeleri	wysiging	güncelle	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
wysigings	güncellemeler	wysiging	güncelle	N;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ooreenstem	maç	ooreenstem	maç		N;NOM;SG;3
streep	şerit	streep	şerit	V;PRS	
streep	stripe	streep	str	V;PRS	N;NOM;SG;3
toestel	cihaz	toestel	cihaz	V;PRS	
toestel	aygıt	toestel	aygıt	V;PRS	
gedagtes	düşünce	dagte	düşünce	N;PL	
gebed	namaz	gebed	namaz		N;NOM;SG;3
gebed	dualar	gebed	dua		N;NOM;PL;3
kanale	kanal	kanaal	kanal	N;PL	
kwart	çeyrek	kwart	çeyrek	N;SG	
charmed	charmed	charmed	charmed		
voertuig	araç	voertuig	araç	N;SG	
grondwetlike	ihlal	grondwetlik	ihlal	ADJ;NOM	
grondwetlike	anayasal	grondwetlik	anayasal	ADJ;NOM	
grondwetlike	anayasa	grondwetlik	anayasa	ADJ;NOM	
kontinent	kıta	kontinent	kıta	N;SG	
records	rekorlar	records	rekor		N;NOM;PL;3
records	kayıtları	records	kayıt		N;ACC;PL;3
records	kayıtlar	records	kayıt		N;NOM;PL;3
records	records	records	records		
oggend	sabah	oggend	sabah		N;NOM;SG;3
oggend	sabahlar	oggend	sabah		N;NOM;PL;3
bad	küvet	bad	küvet		N;NOM;SG;3
bad	küvet	bad	küvet		N;NOM;SG;3
swerm	sürü	swerm	sürü	N;SG	
alabama	alabama	alabama	alaba	N;SG	PROPN;NOM;SG;3
aanleg	flair	aanleg	flair	N;SG	
costa	costa	costa	costa	PROPN;SG	PROPN;NOM;SG;3
costa	kosta	costa	kos	PROPN;SG	PROPN;NOM;SG;3
sigbare	görünür	sigbaar	görün	ADJ;NOM	
sigbare	görülebilir	sigbaar	gör	ADJ;NOM	V;IPFV;POT;SG;3;POS;PASS
getuienis	tanık	getuienis	tanık	N;SG	
getuienis	şahit	getuienis	şahit	N;SG	
getuienis	kanıt	getuienis	kanıt	N;SG	
getuienis	deliller	getuienis	delil	N;SG	N;NOM;PL;3
getuienis	kanıtlar	getuienis	kanıt	N;SG	N;NOM;PL;3
getuienis	delil	getuienis	delil	N;SG	
landgoed	estates	landgoed	estates	N;SG	PROPN;NOM;SG;3
johnson	johnson	johnson	johnson		PROPN;NOM;SG;3
filippyne	filipinler	filippyn	filip		N;NOM;PL;3
tema	tema	tema	tema	N;SG	
afwesigheid	yokluğu	afwesigheid	yokluk		N;ACC;SG;3
afwesigheid	yokluğunda	afwesigheid	yokluk		N;ESS;SG;3
venus	venüs	venus	venüs	N;SG	
helen	helen	helen	hel	PROPN;SG	
arabië	arabistan	arabië	arabistan	PROPN;SG	PROPN;NOM;SG;3
rykdom	servet	rykdom	servet	N;SG	
kontinentale	kıta	kontinentaal	kıta	N;SG	
presidensiële	başkanlık	presidensieel	başkanlık	ADJ;NOM	N;NOM;SG;3
presidensiële	cumhurbaşkanlığı	presidensieel	cumhurbaşkanlığı	ADJ;NOM	N;NOM;SG;3
wild	vahşi	wild	vahşi		
wild	wild	wild	wild		
wild	çılgın	wild	çılgın		
wild	yaban	wild	yaban		
wild	yabani	wild	yabani		
volgelinge	takipçi	volgeling	takipçi	N;PL	N;NOM;SG;3
hannover	hanover	hannover	hanover		PROPN;NOM;SG;3
kitaar	gitar	kitaar	gitar	N;SG	
blacks	siyahlar	blacks	siyah		N;NOM;PL;3
verhoor	duruşma	verhoor	duruş	N;SG	
verhoor	duyma	verhoor	duy	N;SG	
verhoor	işitme	verhoor	işit	N;SG	
relatiewe	kapatılmış	relatief	kapa		V;PFV;NFH;IND;POS;PST;PASS
relatiewe	dondurulmuş	relatief	don		V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
relatiewe	akrabalar	relatief	akraba		N;NOM;PL;3
relatiewe	akrabası	relatief	akraba		N;NOM;SG;3
nigerië	nijerya	nigerië	nijer	PROPN;SG	PROPN;NOM;SG;3
jaco	jaco	jaco	jaco		PROPN;NOM;SG;3
verkeerd	yanlış	verkeerd	yanlış		ADJ
verkeerd	yanlış	verkeerd	yanlış		ADJ
verwydering	kaldırma	verwydering	kaldırma	N;SG	
verwydering	kaldırılması	verwydering	kal	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
agentskap	ajansı	agentskap	ajansı	N;SG	
agentskap	ajans	agentskap	ajans	N;SG	
agentskap	teşkilat	agentskap	teşkilat	N;SG	
barcelona	barselona	barcelona	barselon	N;SG	PROPN;NOM;SG;3
istanboel	istanbul	istanboel	istanbul		PROPN;NOM;SG;3
hongaarse	macar	hongaars	macar	N;PL	
hongaarse	macaristan	hongaars	macaristan	N;PL	PROPN;NOM;SG;3
vincent	vincent	vincent	vincent	PROPN;SG	PROPN;NOM;SG;3
handtekening	imza	handtekening	imza	N;SG	
geloods	başlatılan	geloods	başla	V;PST;V.PTCP	V;PFV;IND;POS;PRS;V.PTCP;PASS
ligter	çakmak	ligter	çak	ADJ;NOM;CMPR	
siel	ruhu	siel	ruh	N;SG	
siel	ruh	siel	ruh	N;SG	
siel	soul	siel	soul	N;SG	
teenstander	rakip	teenstander	rakip	N;SG	
verkose	seçilmiş	verkose	seç	N;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
verkose	seçildi	verkose	seç	N;SG	V;PFV;IND;SG;3;POS;PST;PASS
verkose	seçmeli	verkose	seç	N;SG	
ewenaar	ekvator	ewenaar	ekvator	N;SG	
lidmaatskap	üye	lidmaatskap	üye	N;SG	
lugredery	havayolları	lugredery	havayol	N;SG	N;NOM;PL;3
cornelis	cornelis	cornelis	cornelis	N;SG	
gestoor	kaydedilen	stoor	kaydet	V;PST;V.PTCP	V;PFV;IND;POS;PRS;V.PTCP;PASS
nederlande	hollanda	nederland	hollan	N;SG	
kock	kock	kock	kock	N;SG	
ltd	ltd	ltd	ltd		
bordeaux	bordeaux	bordeaux	bordeau		N;NOM;SG;3
mode	moda	mode	moda	N;SG	
sar	sar	sar	sar		
platform	platform	platform	platform	N;SG	
leuse	sloganı	leuse	slogan	V;PRS	N;ACC;SG;3
leuse	slogan	leuse	slogan	V;PRS	
herhaal	tekrar	herhaal	tekrar	V;PRS	
herhaal	genel	herhaal	genel	V;PRS	ADJ
herhaal	general	herhaal	general	V;PRS	
adv	oyu	adv	oyu	PRO;NOM;SG;3	
asseblief	lütfen	asseblief	lütfen		ADV
brood	ekmek	brood	ekmek	N;SG	
verlig	rahatlamış	verlig	rahatla	V;PRS	V;PFV;NFH;IND;SG;3;POS;PST
verlig	vurgulama	verlig	vurgulama	V;PRS	
franke	franks	frank	franks	N;PL	
admins	yöneticiler	admins	yönetici		N;NOM;PL;3
admins	yöneticileri	admins	yönetici		N;NOM;PL;3
maat	ortak	maat	ortak	N;SG	ADJ
doelwitte	gol	doelwit	gol	N;PL	N;NOM;SG;3
verbintenis	kararlılık	verbintenis	kararlılık	N;SG	
toulouse	toulouse	toulous	toulouse		PROPN;NOM;SG;3
stockholm	stockholm	stockholm	stockholm	N;SG	PROPN;NOM;SG;3
kanker	yengeç	kanker	yengeç	N;SG	
kanker	kanser	kanker	kanser	N;SG	
groente	sebze	groent	sebze	N;PL	
groente	bitkisel	groent	bitkisel	N;PL	
piramide	piramit	piramide	piramit	N;PL	
venezuela	venezuela	venezuela	venez	PROPN;SG	PROPN;NOM;SG;3
waters	waters	waters	waters	N;PL	
waters	sular	waters	su	N;PL	
steen	zar	steen	zar	V;PRS	
kopiereg	kopya	kopiereg	kopya	N;SG	
kopiereg	kopyası	kopiereg	kopya	N;SG	
kopiereg	kopyala	kopiereg	kopyal	N;SG	V;PFV;IMP;SG;2;POS;PRS
kopiereg	telif	kopiereg	telif	N;SG	
navo	nato	navo	nato	N;SG	
globe	küre	glob	küre		
luukse	lüks	luukse	lüks	N;PL	
luukse	zeki	luukse	zeki	N;PL	
luukse	akıllı	luukse	akıllı	N;PL	
luukse	akıllıca	luukse	akıllıca	N;PL	ADV
gauguin	gauguin	gauguin	gauguin	N;SG	
skeiding	ayırıcı	skeiding	ayırıcı	N;SG	
fout	hata	fout	hata	N;SG	
fout	yanlışlık	fout	yanlışlık	N;SG	
fout	hata	fout	hata	N;SG	
fout	böcek	fout	böcek	N;SG	
fout	bug	fout	bug	N;SG	
fout	hata	fout	hata	N;SG	
rondte	yuvarlak	rondte	yuvarlak	N;SG	
highlanders	highlanders	highlander	highlanders	N;PL	
geleef	yaşardı	leef	yaşa	V;PST;V.PTCP	V;IPFV;IND;SG;3;POS
bodem	altta	bodem	altta	N;SG	
bodem	alt	bodem	alt	N;SG	
bodem	alttaki	bodem	alttaki	N;SG	
bodem	dibi	bodem	dibi	N;SG	
bodem	dibe	bodem	dibe	N;SG	
potensiaal	potansiyel	potensiaal	potansiyel	N;SG	
doeltreffende	verimli	doeltreffend	verimli	ADJ;NOM	
doeltreffende	etkili	doeltreffend	etkili	ADJ;NOM	
salaris	ücret	salaris	ücret	N;SG	
salaris	maaş	salaris	maaş	N;SG	
serwië	sırbistan	serwië	sırbistan	N;PL	PROPN;NOM;SG;3
linux	linux	linux	lin	N;PL	
alpe	alp	al	alp	N;SG	
toestelle	aygıt	toestel	aygıt	N;PL	
milaan	milan	milaan	milan		PROPN;NOM;SG;3
milaan	milano	milaan	milano		PROPN;NOM;SG;3
nuweland	newlands	nuweland	newlands	N;SG	PROPN;NOM;SG;3
uruguay	uruguay	uruguay	uruguay		PROPN;NOM;SG;3
bevestiging	onaylama	bevestiging	onayla	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
bevestiging	onay	bevestiging	onay	N;SG	
bevestiging	doğrulama	bevestiging	doğrulama	N;SG	
hieronder	aşağıda	hieronder	aşağı	PRO	ADJ;ESS;SG;3
hieronder	aşağı	hieronder	aşağ	PRO	
hieronder	aşağıya	hieronder	aşağı	PRO	ADJ;DAT;SG;3
hieronder	aşağıdan	hieronder	aşağı	PRO	ADJ;AT+ABL;SG;3
korrek	doğru	korrek	doğru	ADV	
vergaderings	toplantı	vergadering	toplantı	N;PL	N;NOM;SG;3
aar	damarı	aar	damar		N;ACC;SG;3
vlugte	uçuş	vlug	uçuş	N;PL	
suite	süit	suite	süit		N;NOM;SG;3
suite	süiti	suite	süit		N;NOM;SG;3
craig	craig	craig	craig		
oorgang	geçiş	oorgang	geçiş	N;SG	
ideaal	ideal	ideaal	ideal	N;SG	
peru	peru	peru	peru		PROPN;NOM;SG;3
wortels	kök	wortels	kök	N;PL	
verbetering	geliştirme	verbetering	geliş	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
verbetering	iyileştirilmesi	verbetering	iyileş	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
finaal	final	finaal	final	PART	
sterkte	kuvvet	sterk	kuvvet	V;PRS	
sterkte	güç	sterk	güç	V;PRS	
chiefs	şefleri	chiefs	şef		N;ACC;PL;3
weier	düşüş	weier	düşüş	V;PRS	
weier	reddetme	weier	reddet	V;PRS	
weier	reddetme	weier	reddet	V;PRS	
weier	görevden	weier	görev	V;PRS	N;AT+ABL;SG;3
napels	napoli	napel	napoli		PROPN;NOM;SG;3
minimum	minimum	minimum	minim		N;NOM;SG;3
minimum	minimum	minimum	minim		N;NOM;SG;3
sekondes	saniye	sekonde	sani	N;PL	
sekondes	ikinci	sekonde	ikinci	N;PL	ADJ
sekondes	ikincisi	sekonde	ikinci	N;PL	NUM;NOM;SG;3
sekondes	saniye	sekonde	sani	N;PL	
sekondes	sn	sekonde	sn	N;PL	
vleuel	binlik	vleuel	binlik	ADV	
vleuel	grand	vleuel	grand	ADV	N;NOM;SG;3
singapoer	singapur	singapoer	singapur	PROPN;SG	PROPN;NOM;SG;3
potsdam	potsdam	potsdam	potsdam		PROPN;NOM;SG;3
winkel	shop	winkel	shop	N;SG	
winkel	store	winkel	store	N;SG	
haai	köpekbalığı	haai	köpekbalık	V;PRS	N;NOM;SG;3
legende	efsane	leg	efsane	N;SG	
hermann	hermann	hermann	hermann		PROPN;NOM;SG;3
bestel	düzen	bestel	düz	V;PRS	
bestel	emir	bestel	imir	V;PRS	
bestel	sipariş	bestel	sipariş	V;PRS	N;NOM;SG;3
mac	mac	mac	mac		
mac	maç	mac	maç		N;NOM;SG;3
michel	michel	michel	michel	PROPN;SG	
leiden	leiden	leiden	lei		N;NOM;SG;3
brons	yakıcı	brons	yakıcı	N;PL	
brons	bronz	brons	bronz	N;PL	
myne	benim	myne	ben	N;PL	PRO;GEN;SG;1
myne	mine	myne	mine	N;PL	
myne	benimki	myne	benimki	N;PL	
myne	mayın	myne	mayın	N;PL	
myne	maden	myne	maden	N;PL	
gevoelens	duygularını	gevoel	duygu	ADP	N;ACC;PL;3
gevoelens	duygular	gevoel	duygu	ADP	N;NOM;PL;3
gevoelens	hisler	gevoel	his	ADP	N;NOM;PL;3
aanbeveel	tavsiye	aanbeveel	tavsiye	V;PRS	
aanbeveel	tavsiye	aanbeveel	tavsiye	V;PRS	
tennis	tenis	tennis	tenis	N;PL	
visuele	görsel	visueel	görsel	ADJ;NOM	
afghanistan	afganistan	afghanistan	afganistan	PROPN;SG	PROPN;NOM;SG;3
woonbuurt	mahalle	woonbuurt	mahal	N;SG	
woonbuurt	mahalle	woonbuurt	mahal	N;SG	
klavier	piyano	klavier	piyano	N;SG	
howard	howard	howard	holar	PROPN;SG	PROPN;NOM;SG;3
geluk	kutlarım	geluk	kutlarım	N;SG	N;NOM;PL;3
geluk	tebrikler	geluk	tebrik	N;SG	N;NOM;PL;3
geluk	mutluluklar	geluk	mutluluk	N;SG	N;NOM;PL;3
geluk	tebrikler	geluk	tebrik	N;SG	N;NOM;PL;3
verse	ayet	vers	ayet	V;PRS	N;NOM;SG;3
verse	dize	vers	dize	V;PRS	
voorstelle	öneri	voorstel	öneri	N;PL	N;NOM;SG;3
paralimpiese	paralimpik	paralimpies	paralimpik	ADJ;NOM	N;NOM;SG;3
gasheer	konak	gasheer	konak	N;SG	
gasheer	sunucu	gasheer	sunuç	N;SG	
dieet	rejim	dieet	rejim	N;SG	
uitbarsting	patlama	uitbarsting	patla	N;SG	
aug	aug	aug	aug	PROPN;SG	
sel	hücre	sel	hücre	N;SG	
sel	cep	sel	cep	N;SG	
vyande	düşman	vyand	düşman	N;PL	
vyande	düşmanlar	vyand	düşman	N;PL	ADJ;NOM;PL;3
puerto	puerto	puerto	puerto	PROPN;SG	PROPN;NOM;SG;3
puerto	porto	puerto	porto	PROPN;SG	PROPN;NOM;SG;3
immigrasie	göçmen	immigrasie	göçmen	N;SG	
immigrasie	göç	immigrasie	göç	N;SG	
termiese	termal	termies	termal	ADJ;NOM	
voorgestelde	önerilen	voorstel	öner	ADJ;NOM	V;PFV;IND;POS;PRS;V.PTCP;PASS
dagboek	günlük	dagboek	günlük	N;SG	
dagboek	günlüğü	dagboek	günlük	N;SG	ADJ;ACC;SG;3
debat	tartışma	debat	tartış	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
assistent	yardımcı	assistent	yardımcı	N;SG	
assistent	asistan	assistent	asistan	N;SG	
assistent	sihirbazı	assistent	sihirbazı	N;SG	
assistent	büyücü	assistent	büyücü	N;SG	
assistent	sihirbaz	assistent	sihirbaz	N;SG	
straling	radyasyon	straling	radyasyon	N;SG	
goedkeuring	onaylama	goedkeuring	onayla	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
goedkeuring	onay	goedkeuring	onay	N;SG	
graan	tahıl	graan	tahıl	N;SG	
graan	buğday	graan	buğday	N;SG	
graan	gevrek	graan	gevrek	N;SG	
graan	tahıl	graan	tahıl	N;SG	
lenin	lenin	lenin	le	V;PRS	
vyftien	fifteen	vyftien	fifte	NUM	
vyftien	onbeş	vyftien	onbeş	NUM	
sri	sri	sri	sri	PROPN;SG	PROPN;NOM;SG;3
franz	franz	franz	franz		PROPN;NOM;SG;3
vorentoe	ileri	vorentoe	ileri	V;PRS	
vorentoe	öne	vorentoe	ön	V;PRS	
vorentoe	ileriye	vorentoe	ileri	V;PRS	ADJ;DAT;SG;3
vorentoe	ileri	vorentoe	ileri	V;PRS	
