австралийский	australiska	австралийский	australisk	ADJ;NOM;MASC;SG	ADJ;NOM;PL
тропических	tropisk	тропический	tropisk	ADJ;GEN;PL	ADJ;NOM;INDF;MASC+FEM;SG
тропических	tropiska	тропический	tropisk	ADJ;GEN;PL	ADJ;NOM;PL
тропических	tropiskt	тропический	tropisk	ADJ;GEN;PL	ADJ;NOM;INDF;NEUT;SG
изменилась	förändrad	измениться	förändra	V;PFV;FEM;IND;SG;PST;FIN;MID	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
изменилась	ändrat	измениться	ändra	V;PFV;FEM;IND;SG;PST;FIN;MID	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
изменилась	bytt	измениться	byta	V;PFV;FEM;IND;SG;PST;FIN;MID	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
изменилась	byttes	измениться	byta	V;PFV;FEM;IND;SG;PST;FIN;MID	V;IND;PST;FIN;PASS
изменилась	förändrats	измениться	förändra	V;PFV;FEM;IND;SG;PST;FIN;MID	V;V.CVB;PASS
изменилась	ändrats	измениться	ändra	V;PFV;FEM;IND;SG;PST;FIN;MID	V;V.CVB;PASS
долг	skulder	долг	skuld	N;INAN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
ален	allen	ален	allen	N;ANIM;NOM;MASC;SG	PROPN;NOM
ален	alain	ален	alain	N;ANIM;NOM;MASC;SG	PROPN;NOM
колебаний	tveksamhet	колебание	tveksamhet	N;INAN;GEN;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
колебаний	tvekar	колебание	tveka	N;INAN;GEN;NEUT;PL	V;IND;PRS;FIN;ACT
колебаний	tvekan	колебание	tvekan	N;INAN;GEN;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
полезные	användbar	полезный	användbar	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
полезные	användbart	полезный	användbar	ADJ;NOM;PL	ADJ;NOM;INDF;NEUT;SG
полезные	nyttig	полезный	nyttig	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
полезные	hjälpsam	полезный	hjälpsam	ADJ;NOM;PL	N;NOM;INDF;MASC+FEM;SG
совместное	joint	совместный	join	ADJ;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
совместное	gemensamma	совместный	gemensam	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
лонг	långa	лонг	lång		ADJ;NOM;PL
лонг	långt	лонг	långt		ADV
лонг	lång	лонг	lång		ADJ;NOM;INDF;MASC+FEM;SG
лонг	long	лонг	long		N;NOM;INDF;MASC+FEM;SG
лонг	länge	лонг	länge		ADV
полезно	användbara	полезный	användbar	ADJ;NEUT;SG	ADJ;NOM;PL
полезно	hjälpsam	полезный	hjälpsam	ADJ;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
санчес	sanchez	санчес	sanchez	N;ANIM;NOM;MASC;SG	PROPN;NOM
санчес	sánchez	санчес	sánchez	N;ANIM;NOM;MASC;SG	PROPN;NOM
гэри	gary	гэри	gary	N;ANIM;NOM;MASC;SG	PROPN;NOM
уход	omtänksam	уход	omtänksam	N;INAN;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
уход	bryr	уход	bryra	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
неизвестен	okända	неизвестный	okänd	ADJ;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
домашний	hem	домашний	hem	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
домашний	hemma	домашний	hemma	ADJ;NOM;MASC;SG	ADV
домашний	hemmet	домашний	hem	ADJ;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
домашний	home	домашний	home	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
домашний	hemmagjorda	домашний	hemmagjorda	ADJ;NOM;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
лунный	lunar	лунный	luna	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
комиссара	kommissionär	комиссар	kommissionär	N;ANIM;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
комиссара	polismästaren	комиссар	polismästare	N;ANIM;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
оскорбление	förolämpar	оскорбление	förolämpa	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN;ACT
оскорбление	förolämpande	оскорбление	förolämpa	N;INAN;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
оскорбление	kränkande	оскорбление	kränka	N;INAN;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
оскорбление	förolämpa	оскорбление	förolämpa	N;INAN;NOM;NEUT;SG	V;IMP;FIN;ACT
перечислены	listade	перечислить	lisa	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
перечислены	listat	перечислить	listad	V;PFV;PL;PST;V.PTCP;PASS	V;V.CVB;ACT
перечислены	börsnoterade	перечислить	börsnotera	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
расти	rusty	расти	rusty	V;IPFV;NFIN;ACT	PROPN;NOM
моды	fashion	мода	fashion	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
моды	mode	мода	mode	N;INAN;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
моды	mods	мода	mods	N;INAN;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
преподавания	undervisa	преподавание	undervisa	N;INAN;GEN;NEUT;SG	V;IMP;FIN;ACT
преподавания	undervisning	преподавание	undervisning	N;INAN;GEN;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
сервера	servrar	сервер	servra	N;INAN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
сервера	servrarna	сервер	servrare	N;INAN;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;PL
зарегистрировано	registrerad	регистрировать	registrerad	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
зарегистрировано	registrerat	регистрировать	registrerad	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
зарегистрировано	registrerade	регистрировать	registrera	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
единое	enade	единый	enade	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
этнографии	etnografi	этнография	etnografi	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
рекомендую	rekommendera	рекомендая	rekommendera	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IMP;FIN;ACT
рекомендую	rekommenderas	рекомендая	rekommendera	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IND;NFIN;PASS
комбинации	kombinationen	комбинация	kombination	N;INAN;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
комбинации	kombination	комбинация	kombination	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
указатель	visare	указатель	visa	N;INAN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
рог	tuta	рог	tuta	N;INAN;NOM;MASC;SG	V;IMP;FIN;ACT
рог	horn	рог	horn	N;INAN;NOM;MASC;SG	PROPN;NOM
поместье	manor	поместье	mana	N;INAN;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
зла	onda	зло	onda	N;INAN;GEN;NEUT;SG	ADJ;NOM;PL
зла	ondskan	зло	ondska	N;INAN;GEN;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
зла	ondska	зло	ondsk	N;INAN;GEN;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
зла	evil	зло	evil	N;INAN;GEN;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
зла	ond	зло	ond	N;INAN;GEN;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
зла	ont	зло	ond	N;INAN;GEN;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
окружение	omgivningar	окружение	omgivning	N;INAN;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
адриан	adrian	адриан	adrian	N;ANIM;NOM;MASC;SG	PROPN;NOM
возможен	möjliga	возможный	möjlig	ADJ;MASC;SG	ADJ;NOM;PL
жертву	uppoffring	жертва	uppoffring	N;INAN;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
жертву	offra	жертва	offra	N;INAN;ACC;FEM;SG	V;IMP;FIN;ACT
жертву	uppoffringar	жертва	uppoffring	N;INAN;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;PL
жертву	offrar	жертва	offra	N;INAN;ACC;FEM;SG	V;IND;PRS;FIN;ACT
жертву	offer	жертва	offer	N;INAN;ACC;FEM;SG	N;NOM;INDF;NEUT;SG
документальных	dokumentär	документальный	dokumentär	ADJ;GEN;PL	N;NOM;INDF;MASC+FEM;SG
правильное	korrigera	правильный	korrigera	ADJ;NOM;NEUT;SG	V;IMP;FIN;ACT
правильное	rätta	правильный	rätta	ADJ;NOM;NEUT;SG	N;MASC+FEM
правильное	rätt	правильный	rätt	ADJ;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
исследовал	utforskade	исследовать	utforskad	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;PL;PST;V.PTCP
исследовал	utforskat	исследовать	utforskad	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
исследовал	forskat	исследовать	forska	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
специализированных	specialiserade	специализировать	specialisera	V;PFV;GEN;PL;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
специализированных	specialiserad	специализировать	specialiserad	V;PFV;GEN;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
специализированных	specialiserat	специализировать	specialisera	V;PFV;GEN;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
специализированных	specialiserade	специализировать	specialisera	V;PFV;GEN;PL;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
специализированных	specialiserat	специализировать	specialisera	V;PFV;GEN;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
специализированных	specialiserad	специализировать	specialiserad	V;PFV;GEN;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
кучу	högen	куча	hög	N;INAN;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
доминик	dominick	доминик	dominick	N;ANIM;NOM;MASC;SG	PROPN;NOM
доминик	dominic	доминик	dominic	N;ANIM;NOM;MASC;SG	PROPN;NOM
доминик	dominique	доминик	dominique	N;ANIM;NOM;MASC;SG	PROPN;NOM
доминик	dominik	доминик	dominik	N;ANIM;NOM;MASC;SG	PROPN;NOM
шахматы	schack	шахматы	schack	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
будапешт	budapest	будапешт	budapest	N;INAN;NOM;MASC;SG	PROPN;NOM
фактором	faktorn	фактор	faktor	N;INAN;INS;MASC;SG	N;NOM;DEF;MASC+FEM;SG
фактором	faktor	фактор	faktor	N;INAN;INS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
казимир	casimir	казимир	casimir	N;ANIM;NOM;MASC;SG	PROPN;NOM
животное	djur	животное	djur	N;ANIM;NOM;NEUT;SG	N;NOM;INDF;NEUT;PL
тюрингия	thüringen	тюрингия	thnring	N;INAN;NOM;FEM;SG	PROPN;NOM
дракона	draken	дракон	drak	N;ANIM;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
дракона	drake	дракон	drake	N;ANIM;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
дракона	dragon	дракон	dragon	N;ANIM;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
углерода	kol	углерод	kol	N;INAN;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
свидетелей	vittnen	свидетель	vittne	N;ANIM;GEN;MASC;PL	N;NOM;INDF;NEUT;PL
свидетелей	vittne	свидетель	vittne	N;ANIM;GEN;MASC;PL	N;NOM;INDF;NEUT;SG
усиление	förstärkande	усиление	förstärkande	N;INAN;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
усиление	stärka	усиление	stärka	N;INAN;NOM;NEUT;SG	V;NFIN;ACT
усиление	stärkande	усиление	stärka	N;INAN;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
усиление	förstärkningar	усиление	förstärkning	N;INAN;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
атаковали	attackerad	атаковать	attackerad	V;IPFV;IND;PL;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
атаковали	attackerade	атаковать	attackera	V;IPFV;IND;PL;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
атаковали	överfallen	атаковать	överfall	V;IPFV;IND;PL;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG
точная	precist	точный	precist	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
точная	exakta	точный	exakt	ADJ;NOM;FEM;SG	ADJ;NOM;PL
точная	exakta	точный	exakt	ADJ;NOM;FEM;SG	ADJ;NOM;PL
точная	exakt	точный	exakt	ADJ;NOM;FEM;SG	ADV
гоголя	gogol	гоголь	gogol	N;ANIM;ACC;MASC;SG	PROPN;NOM
богатства	rikedom	богатство	rikedom	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
богатства	rikedom	богатство	rikedom	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
богатства	förmögenhet	богатство	förmögenhet	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
богатства	välstånd	богатство	välstånd	N;INAN;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
рейна	rhen	рейн	rhen	N;INAN;NOM;MASC;SG	PROPN;NOM
рейна	reina	рейн	reina	N;INAN;NOM;MASC;SG	PROPN;NOM
организм	organismer	организм	organism	N;INAN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
личинки	striker	личинка	strik	N;ANIM;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
сообщается	anmälda	сообщать	anmäla	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;PL;PST;V.PTCP
сообщается	anmäld	сообщать	anmäla	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
сообщается	rapporterade	сообщать	rapportera	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;PL;PST;V.PTCP
сообщается	anmält	сообщать	anmäla	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
сообщается	rapporterat	сообщать	rapportera	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
опер	operor	опера	opero	N;INAN;GEN;FEM;PL	N;NOM;INDF;MASC+FEM;PL
белок	proteiner	белок	protein	N;INAN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
свердловская	sverdlovsk	свердловский	sverdlovsk	ADJ;NOM;FEM;SG	PROPN;NOM
временный	tillfälliga	временный	tillfällig	ADJ;NOM;MASC;SG	ADJ;NOM;PL
временный	temporärt	временный	temporär	ADJ;NOM;MASC;SG	ADV
временный	tillfälligt	временный	tillfällig	ADJ;NOM;MASC;SG	ADV
временный	vikarie	временный	vikarie	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
завершена	slutfört	завершить	slutföra	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
завершена	avslutad	завершить	avsluta	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
завершена	avslutade	завершить	avsluta	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;PST;FIN;ACT
завершена	slutförd	завершить	slutföra	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
завершена	avslutat	завершить	avsluta	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
завершена	avslutade	завершить	avsluta	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;PST;FIN;ACT
завершена	klar	завершить	klar	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
завершена	avslutat	завершить	avsluta	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
завершена	färdiga	завершить	färdig	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;PL
завершена	färdig	завершить	färdig	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
кастро	castros	кастро	castros	N;ANIM;NOM;MASC;SG	PROPN;GEN
кастро	castro	кастро	castro	N;ANIM;NOM;MASC;SG	PROPN;NOM
матрицы	matrisen	матрица	matris	N;INAN;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
матрицы	matrix	матрица	matrix	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
матрицы	matris	матрица	matris	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
взрослые	vuxna	взрослый	vuxen	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL
взрослые	vuxen	взрослый	vuxen	N;ANIM;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
взрослые	vuxna	взрослый	vuxen	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL
арестованы	anhållen	арестовывать	anhåll	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
арестованы	gripen	арестовывать	grip	V;PFV;PL;PST;V.PTCP;PASS	N;NOM;DEF;MASC+FEM;SG
арестованы	arresterad	арестовывать	arrestera	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
арестованы	häktad	арестовывать	häktad	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
арестованы	arresterade	арестовывать	arrestera	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
документальные	dokumentärer	документальный	dokumentär	ADJ;NOM;PL	N;NOM;INDF;MASC+FEM;PL
медичи	medici	медич	medici	N;ANIM;NOM;FEM;SG	PROPN;NOM
ранний	early	ранний	early	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ранний	tidiga	ранний	tidig	ADJ;NOM;MASC;SG	ADJ;NOM;PL
ранний	tidigt	ранний	tidig	ADJ;NOM;MASC;SG	ADV
исчезновения	försvinnanden	исчезновение	försvinnande	N;INAN;GEN;NEUT;SG	N;NOM;INDF;NEUT;PL
исчезновения	försvinnanden	исчезновение	försvinnande	N;INAN;GEN;NEUT;SG	N;NOM;INDF;NEUT;PL
исчезновения	försvinnande	исчезновение	försvinna	N;INAN;GEN;NEUT;SG	ADJ;NOM;PRS;V.PTCP
исчезновения	försvinnandet	исчезновение	försvinnande	N;INAN;GEN;NEUT;SG	N;NOM;DEF;NEUT;SG
знакомство	bekanta	знакомство	bekant	N;INAN;NOM;NEUT;SG	ADJ;NOM;PL
знакомство	bekant	знакомство	bekant	N;INAN;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
иисус	jesus	иисус	jesus	N;ANIM;NOM;MASC;SG	PROPN;NOM
итальянские	italienare	итальянский	italienare	ADJ;NOM;PL	N;NOM;INDF;MASC+FEM;PL
итальянские	italienskt	итальянский	italiensk	ADJ;NOM;PL	ADJ;NOM;INDF;NEUT;SG
итальянские	italiensk	итальянский	italiensk	ADJ;NOM;PL	ADJ;NOM;INDF;MASC+FEM;SG
объяснил	förklarat	объяснить	förklara	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
искренне	uppriktigt	искренне	uppriktig	ADV	ADJ;NOM;INDF;NEUT;SG
искренне	genuint	искренне	genuin	ADV	ADJ;NOM;INDF;NEUT;SG
удобства	bekvämlighet	удобство	bekvämlighet	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
вэй	wei	вэй	wei	N;INAN;NOM;MASC;SG	PROPN;NOM
хорхе	jorge	хорха	jorge	N;INAN;NOM;MASC;SG	PROPN;NOM
спутники	satellit	спутник	satellit	N;INAN;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
спутники	satelliten	спутник	satelliten	N;INAN;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;SG
опытом	upplevelser	опыт	upplevelse	N;INAN;INS;MASC;SG	N;NOM;INDF;MASC+FEM;PL
опытом	erfarenheter	опыт	erfarenhet	N;INAN;INS;MASC;SG	N;NOM;INDF;MASC+FEM;PL
рон	ron	рон	ron	N;ANIM;NOM;MASC;SG	PROPN;NOM
наблюдение	observerar	наблюдение	observera	N;INAN;NOM;NEUT;SG	V;IND;PRS;FIN;ACT
наблюдение	observera	наблюдение	observera	N;INAN;NOM;NEUT;SG	V;IMP;FIN;ACT
деда	farfar	дед	farfar	N;ANIM;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
деда	morfar	дед	morf	N;ANIM;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
деда	farfar	дед	farfar	N;ANIM;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
деда	morfar	дед	morf	N;ANIM;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
черепа	skallen	череп	skall	N;INAN;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;SG
черепа	skalle	череп	skola	N;INAN;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;SG
герберт	herbert	герберт	herber	N;ANIM;NOM;MASC;SG	PROPN;NOM
якоб	jakob	якоб	jakob	N;ANIM;NOM;MASC;SG	PROPN;NOM
якоб	jacob	якоб	jacob	N;ANIM;NOM;MASC;SG	PROPN;NOM
якоб	jakob	якоб	jakob	N;ANIM;NOM;MASC;SG	PROPN;NOM
словакия	slovakien	словакия	slovakien	N;INAN;NOM;FEM;SG	PROPN;NOM
интеграции	integrering	интеграция	integrering	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
интеграции	integration	интеграция	integration	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
интеграции	integrationen	интеграция	integration	N;INAN;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
женщину	kvinnan	женщина	kvinna	N;ANIM;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
женщину	woman	женщина	woman	N;ANIM;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
женщину	kvinna	женщина	kvinna	N;ANIM;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
мальчиков	boys	мальчик	boys	N;ANIM;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;SG
мальчиков	pojkar	мальчик	pojke	N;ANIM;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
мальчиков	grabbar	мальчик	grabb	N;ANIM;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
агломерации	tätbebyggelse	агломерация	tätbebyggelse	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
агломерации	tätort	агломерация	tätor	N;INAN;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
марке	marche	марка	marche	N;INAN;DAT;FEM;SG	N;NOM;INDF;MASC+FEM;SG
успешного	framgångsrika	успешный	framgångsrika	ADJ;GEN;MASC;SG	ADJ;NOM;PL
успешного	framgångsrik	успешный	framgångsrik	ADJ;GEN;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
успешного	lyckad	успешный	lycka	ADJ;GEN;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
успешного	lyckat	успешный	lyckad	ADJ;GEN;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
успешного	framgångsrikt	успешный	framgångsrikt	ADJ;GEN;MASC;SG	N;NOM;INDF;NEUT;SG
костей	bones	кость	bona	N;INAN;GEN;FEM;PL	N;NOM;INDF;MASC+FEM;SG
костей	ben	кость	ben	N;INAN;GEN;FEM;PL	N;NOM;INDF;NEUT;PL
парков	parker	парк	park	N;INAN;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
парков	parks	парк	park	N;INAN;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;SG
попробуйте	försök	пробовать	försök	V;PFV;IMP;PL;2;FIN;ACT	N;NOM;INDF;NEUT;SG
избирательного	selektivt	избирательный	selektiv	ADJ;GEN;MASC;SG	ADJ;NOM;INDF;NEUT;SG
избирательного	selektiv	избирательный	selektiv	ADJ;GEN;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
избирательного	selektiva	избирательный	selektiv	ADJ;GEN;MASC;SG	ADJ;NOM;PL
николо	nicolò	николо	nicol	N;ANIM;NOM;MASC;SG	PROPN;NOM
греческая	grek	греческий	grek	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
греческая	grekiska	греческий	grekisk	ADJ;NOM;FEM;SG	ADJ;NOM;PL
тысячелетия	millennium	тысячелетие	millennium	N;INAN;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
тысячелетия	årtusende	тысячелетие	årtusende	N;INAN;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
серийный	serie	серийный	serie	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
земледелия	odling	земледелие	odling	N;INAN;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
земледелия	jordbruk	земледелие	jordbruk	N;INAN;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
земледелия	lantbruk	земледелие	lantbruk	N;INAN;NOM;NEUT;PL	N;NOM;INDF;NEUT;SG
