در	dveře	در	dveře	ADP	N;NOM;FEM;PL;POS
دکترای	doktorské	دکترای	doktorský	N;SG	ADJ;NOM;MASC;SG;POS
دکترای	doktoři	دکترای	doktor	N;SG	N;ANIM;NOM;MASC;PL;POS
دکترای	doktorů	دکترای	doktor	N;SG	N;ANIM;GEN;MASC;PL;POS
دکترای	lékaři	دکترای	lékař	N;SG	N;ANIM;NOM;MASC;PL;POS
آلبانی	albany	آلبانی	alban	N;SG	PROPN;NOM;FEM;SG;POS
آلبانی	albánie	آلبانی	albánie	N;SG	PROPN;NOM;FEM;SG;POS
وارنر	warner	وارنر	warner	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
متاسفانه	bohužel	متاسفانه	bohužel	ADV	PART
متاسفانه	naneštěstí	متاسفانه	naneštěstí	ADV	N;NOM;FEM;SG;POS
متاسفانه	bohuzel	متاسفانه	bohuzel	ADV	N;INAN;NOM;MASC;SG;POS
شور	slané	شور	slaný	N;SG	ADJ;NOM;NEUT;SG;POS
شور	slaná	شور	slaný	N;SG	ADJ;NOM;FEM;SG;POS
شور	slaný	شور	slaný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
تمایل	nakloněn	تمایل	nakloněný	N;SG	ADJ;MASC;SG;POS;V.PTCP;PASS
کریس	chris	کریس	chris	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
فقه	judikatury	None	judikatura	N;SG	N;NOM;FEM;PL;POS
اسکندر	alexandr	اسکندر	alexandr	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
اسکندر	alexander	اسکندر	alexander	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
نسبی	relativně	نسبی	relativně	N;SG	ADV;POS
نسبی	relativní	نسبی	relativní	N;SG	ADJ;NOM;MASC;SG;POS
خریداری	zakoupit	خریداری	zakoupit	N;SG	V;PFV;POS;NFIN
خریداری	koupil	خریداری	koupit	N;SG	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
سینه	prsa	None	prsa	N;SG	N;NOM;NEUT;PL;POS
سینه	kozy	None	koza	N;SG	N;NOM;FEM;PL;POS
سینه	prsa	None	prsa	N;SG	N;NOM;NEUT;PL;POS
سینه	ňadra	None	ňadra	N;SG	N;NOM;NEUT;PL;POS
سینه	prsa	None	prsa	N;SG	N;NOM;NEUT;PL;POS
واشنگتن	washington	واشنگتن	washington	N;SG	PROPN;INAN;NOM;MASC;SG;POS
غالب	dominantní	غالب	dominantní	N;SG	ADJ;NOM;MASC;SG;POS
غالب	vítězný	غالب	vítězný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
غالب	vítězné	غالب	vítězný	N;SG	ADJ;NOM;NEUT;SG;POS
آدم	adam	آدم	adam	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
سطحی	povrchní	سطحی	povrchní	N;SG	ADJ;NOM;MASC;SG;POS
رقم	číslice	رقم	číslice	N;SG	N;NOM;FEM;PL;POS
ویروس	viry	ویروس	vir	N;SG	N;INAN;NOM;MASC;PL;POS
ویروس	viry	ویروس	vir	N;SG	N;INAN;NOM;MASC;PL;POS
متشکل	složil	متشکل	složit	ADJ	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
متشکل	skládá	متشکل	skládat	ADJ	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
متشکل	skládají	متشکل	skládat	ADJ	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
متشکل	skládá	متشکل	skládat	ADJ	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
متشکل	sestávají	متشکل	sestávat	ADJ	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
ژنرال	obecně	ژنرال	obecně	N;SG	ADV;POS
ژنرال	všeobecné	ژنرال	všeobecný	N;SG	ADJ;NOM;MASC;SG;POS
ژنرال	obecné	ژنرال	obecný	N;SG	ADJ;NOM;MASC;SG;POS
ضربه	kopnout	ضربه	kopnout	N;SG	V;PFV;POS;NFIN
پیروز	win	پیروز	win	ADJ	PROPN;NOM;MASC;SG;POS
پیروز	výhra	پیروز	výhra	ADJ	N;NOM;FEM;SG;POS
پیروز	vyhrát	پیروز	vyhrát	ADJ	V;POS;NFIN
پیروز	vítězství	پیروز	vítězství	ADJ	N;NOM;NEUT;SG;POS
تایوان	taiwanu	تایوان	taiwan	N;SG	PROPN;INAN;DAT;MASC;SG;POS
عقیده	stanoviska	عقیده	stanovisko	N;SG	N;NOM;NEUT;PL;POS
عقیده	posudky	عقیده	posudek	N;SG	N;INAN;NOM;MASC;PL;POS
عقیده	názory	عقیده	názor	N;SG	N;INAN;NOM;MASC;PL;POS
زیستی	biologický	زیست	biologický	N;SG	ADJ;INAN;NOM;MASC;SG;POS
زیستی	biologická	زیست	biologický	N;SG	ADJ;NOM;FEM;SG;POS
زیستی	biologické	زیست	biologický	N;SG	ADJ;NOM;MASC;SG;POS
زیستی	biodiverzity	زیست	biodiverzita	N;SG	N;NOM;FEM;PL;POS
پزشکان	lékař	پزشک	lékař	N;PL	N;ANIM;NOM;MASC;SG;POS
مرزهای	hranice	مرز	hranice	N;PL	N;NOM;FEM;SG;POS
سطوح	úrovně	سطح	úroveň	N;PL	N;NOM;FEM;SG;POS
معلم	učiteli	معلم	učitel	N;SG	N;ANIM;NOM;MASC;PL;POS
معلم	učitele	معلم	učitel	N;SG	N;ANIM;ACC;MASC;PL;POS
معلم	učitelé	معلم	učitel	N;SG	N;ANIM;NOM;MASC;PL;POS
نشانه	žetony	نشانه	žeton	N;SG	N;INAN;NOM;MASC;PL;POS
پیشرفته	pokročilý	پیشرفته	pokročilý	N;SG	ADJ;INAN;NOM;MASC;SG;POS
پیشرفته	vyspělá	پیشرفته	vyspělý	N;SG	ADJ;NOM;FEM;SG;POS
پیشرفته	pokročilé	پیشرفته	pokročilý	N;SG	ADJ;NOM;NEUT;SG;POS
پیشرفته	pokročilá	پیشرفته	pokročilý	N;SG	ADJ;NOM;FEM;SG;POS
آزمایشگاه	laboratorní	آزمایشگاه	laboratorní	N;SG	ADJ;NOM;MASC;SG;POS
طیف	spektra	طیف	spektrum	N;SG	N;NOM;NEUT;PL;POS
جزئیات	detail	جزئی	detail	N;PL	N;INAN;NOM;MASC;SG;POS
حس	cítit	حس	cítit	N;SG	V;IPFV;POS;NFIN
پیرو	piero	پیرو	piero	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
پیرو	sledující	پیرو	sledující	N;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پیرو	sledujících	پیرو	sledující	N;SG	ADJ;IPFV;GEN;MASC;PL;POS;PRS;V.PTCP;ACT
تیراندازی	střílet	None	střílet	N;SG	V;IPFV;POS;NFIN
استدلال	argumenty	استدلال	argument	N;SG	N;INAN;NOM;MASC;PL;POS
استدلال	argumenty	استدلال	argument	N;SG	N;INAN;NOM;MASC;PL;POS
قله	špičkový	قله	špičkový	N;SG	ADJ;INAN;NOM;MASC;SG;POS
خودمختار	autonomní	خودمختار	autonomní	N;SG	ADJ;NOM;MASC;SG;POS
یورو	euro	None	euro	N;SG	PROPN;NOM;MASC;SG;POS
یورو	euro	None	euro	N;SG	PROPN;NOM;MASC;SG;POS
اون	ona	None	on		PRO;NOM;FEM;SG;3
دفن	pohřbít	دفن	pohřbít	N;SG	V;POS;NFIN
دفن	pochovat	دفن	pochovat	N;SG	V;PFV;POS;NFIN
دفن	zakopat	دفن	zakopat	N;SG	V;PFV;POS;NFIN
خوردن	jíst	خوردن	jíst	N;SG	V;POS;NFIN
ادعای	nárokovat	ادعا	nárokovat	N;SG	V;PFV;POS;NFIN
شیشه	skla	شیشه	sklo	N;SG	N;NOM;NEUT;PL;POS
انتخاباتی	volební	انتخابات	volební	N;PL	ADJ;NOM;MASC;SG;POS
مقدماتی	elementární	مقدمه	elementární	N;PL	ADJ;NOM;MASC;SG;POS
مقدماتی	základní	مقدمه	základní	N;PL	ADJ;NOM;MASC;SG;POS
مقدماتی	předběžná	مقدمه	předběžný	N;PL	ADJ;NOM;FEM;SG;POS
مقدماتی	předběžně	مقدمه	předběžně	N;PL	ADV;POS
مقدماتی	předběžný	مقدمه	předběžný	N;PL	ADJ;INAN;NOM;MASC;SG;POS
مقدماتی	předběžné	مقدمه	předběžný	N;PL	ADJ;NOM;MASC;PL;POS
قومی	etnické	قومی	etnický	N;SG	ADJ;NOM;NEUT;SG;POS
مجتمع	integrovaná	مجتمع	integrovaný	N;SG	ADJ;NOM;FEM;SG;POS
مجتمع	integrovaný	مجتمع	integrovaný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
مجتمع	integrované	مجتمع	integrovaný	N;SG	ADJ;NOM;NEUT;SG;POS
دانشجو	studentská	دانشجو	studentský	N;SG	ADJ;NOM;FEM;SG;POS
زهرا	zahra	زهرا	zahra	N;SG	PROPN;NOM;FEM;SG;POS
نوجوانان	dospívající	نوجوان	dospívající	N;PL	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
نوجوانان	dospívajících	نوجوان	dospívající	N;PL	ADJ;ANIM;IPFV;GEN;MASC;PL;POS;PRS;V.PTCP;ACT
نوجوانان	mladiství	نوجوان	mladistvý	N;PL	ADJ;ANIM;NOM;MASC;PL;POS
نوجوانان	mladistvých	نوجوان	mladistvý	N;PL	ADJ;ANIM;GEN;MASC;PL;POS
نوجوانان	dětinské	نوجوان	dětinský	N;PL	ADJ;NOM;NEUT;SG;POS
نظم	objednat	نظم	objednat	N;SG	V;PFV;POS;NFIN
تنهایی	samotná	تنهایی	samotný	N;SG	ADJ;NOM;FEM;SG;POS
تنهایی	sama	تنهایی	sám	N;SG	DET;NOM;FEM;SG
تنهایی	sám	تنهایی	sám	N;SG	DET;NOM;MASC;SG
تنهایی	samoty	تنهایی	samota	N;SG	N;NOM;FEM;PL;POS
تنهایی	osamělý	تنهایی	osamělý	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
تنهایی	osamělá	تنهایی	osamělý	N;SG	ADJ;NOM;FEM;SG;POS
تنهایی	osamělé	تنهایی	osamělý	N;SG	ADJ;NOM;NEUT;SG;POS
آلفا	alpha	آلفا	alpha	N;SG	PROPN;NOM;MASC;SG;POS
آلفا	alfa	آلفا	alfa	N;SG	PROPN;NOM;FEM;SG;POS
چرخ	kolečka	چرخ	kolečka	N;SG	N;NOM;NEUT;PL;POS
چرخ	koly	چرخ	kolo	N;SG	N;INS;NEUT;PL;POS
چرخ	kol	چرخ	kolo	N;SG	N;GEN;NEUT;PL;POS
چرخ	kola	چرخ	kolo	N;SG	N;NOM;NEUT;PL;POS
هرات	složité	هرات	složitý	N;SG	ADJ;NOM;NEUT;SG;POS
هرات	komplexní	هرات	komplexní	N;SG	ADJ;NOM;MASC;SG;POS
هرات	složitá	هرات	složitý	N;SG	ADJ;NOM;FEM;SG;POS
گردش	výlet	گردش	výlet		N;INAN;NOM;MASC;SG;POS
گردش	exkurze	گردش	exkurze		N;NOM;FEM;SG;POS
گردش	oběhu	گردش	oběh		N;INAN;GEN;MASC;SG;POS
گردش	oběh	گردش	oběh		N;INAN;NOM;MASC;SG;POS
گردش	pamětihodnosti	گردش	pamětihodnost		N;NOM;FEM;PL;POS
بم	bam	بم	bam	N;SG	PROPN;NOM;MASC;SG;POS
پور	por	پور	por	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
آیت	ait	None	ait	N;SG	PROPN;NOM;MASC;SG;POS
جنگلی	lesní	جنگلی	lesní	N;SG	ADJ;NOM;MASC;SG;POS
جنگلی	lesy	جنگلی	les	N;SG	N;INAN;NOM;MASC;PL;POS
روزگار	dní	روزگار	den	N;SG	N;INAN;GEN;MASC;PL;POS
روزگار	dnů	روزگار	den	N;SG	N;INAN;GEN;MASC;PL;POS
روزگار	dny	روزگار	den	N;SG	N;INAN;NOM;MASC;PL;POS
آسیاب	mill	None	mill	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
بحرین	bahrajnu	بحرین	bahrajn	N;SG	PROPN;INAN;GEN;MASC;SG;POS
دانسته	známo	دانست#دان	známý	V;SG;3;V.PTCP	ADJ;NEUT;SG;POS
دانسته	známý	دانست#دان	známý	V;SG;3;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS
دانسته	známí	دانست#دان	známý	V;SG;3;V.PTCP	ADJ;ANIM;NOM;MASC;PL;POS
دانسته	známé	دانست#دان	známý	V;SG;3;V.PTCP	ADJ;NOM;NEUT;SG;POS
دانسته	známá	دانست#دان	známý	V;SG;3;V.PTCP	ADJ;NOM;FEM;SG;POS
خواص	snížené	خاصه	snížený	N;PL	ADJ;NOM;NEUT;SG;POS
خواص	snížený	خاصه	snížený	N;PL	ADJ;INAN;NOM;MASC;SG;POS
خواص	snížen	خاصه	snížený	N;PL	ADJ;MASC;SG;POS;V.PTCP;PASS
خواص	snížená	خاصه	snížený	N;PL	ADJ;NOM;FEM;SG;POS
اریک	eric	اریک	eric	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
اریک	erik	اریک	erik	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
قربانی	obětovat	قربانی	obětovat	N;SG	V;POS;NFIN
قربانی	oběti	قربانی	oběť	N;SG	N;NOM;FEM;PL;POS
جوزف	joseph	جوزف	joseph	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
جوزف	josef	جوزف	josef	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
آندره	andre	آندره	andre	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
آندره	andré	آندره	andré	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
پارس	pars	پارس	pars	N;SG	PROPN;NOM;FEM;SG;POS
وکیل	právníci	وکیل	právník	N;SG	N;ANIM;NOM;MASC;PL;POS
وکیل	právníky	وکیل	právník	N;SG	N;ANIM;ACC;MASC;PL;POS
وکیل	právníků	وکیل	právník	N;SG	N;ANIM;GEN;MASC;PL;POS
وکیل	advokáti	وکیل	advokát	N;SG	N;ANIM;NOM;MASC;PL;POS
اختراع	vymyšlená	اختراع	vymyšlený	N;SG	ADJ;NOM;FEM;SG;POS
اختراع	vynalezl	اختراع	vynaleznout	N;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
اختراع	smyšlený	اختراع	smyšlený	N;SG	ADJ;INAN;NOM;MASC;SG;POS
اختراع	vymyšlený	اختراع	vymyšlený	N;SG	ADJ;INAN;NOM;MASC;SG;POS
گرامی	cti	گرامی	čest	ADJ	N;NOM;FEM;SG;POS
گرامی	pocta	گرامی	pocta	ADJ	N;NOM;FEM;SG;POS
گرامی	čest	گرامی	čest	ADJ	N;NOM;FEM;SG;POS
واگذار	svěřit	واگذار	svěřit	ADJ	V;PFV;POS;NFIN
داغ	sexy	None	sex	N;SG	N;NOM;FEM;PL;POS
داغ	hot	None	hota	N;SG	PROPN;NOM;MASC;SG;POS
داغ	horké	None	horký	N;SG	ADJ;NOM;NEUT;SG;POS
تحقیقاتی	průzkum	تحقیق	průzkum	N;PL	N;INAN;NOM;MASC;SG;POS
تحقیقاتی	výzkum	تحقیق	výzkum	N;PL	N;INAN;NOM;MASC;SG;POS
سینا	sienna	سینا	sienna	N;SG	PROPN;NOM;FEM;SG;POS
الفبای	abecedy	الفبای	abeceda	N;SG	N;NOM;FEM;PL;POS
همراهی	doprovázet	همراهی	doprovázet	N;SG	V;IPFV;POS;NFIN
وسعت	zvětšit	وسعت	zvětšit	N;SG	V;PFV;POS;NFIN
محرم	intimní	محرم	intimní	N;SG	ADJ;NOM;MASC;SG;POS
ادب	způsoby	ادب	způsob	N;SG	N;INAN;NOM;MASC;PL;POS
خودروی	car	خودرو	car	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
خودروی	hybridy	خودرو	hybrid	N;SG	N;INAN;NOM;MASC;PL;POS
خودروی	hybridní	خودرو	hybridní	N;SG	ADJ;NOM;MASC;SG;POS
کوهی	hory	None	hora	N;SG	N;NOM;FEM;PL;POS
بوسنی	bosenské	None	bosenský	N;SG	ADJ;NOM;MASC;PL;POS
بوسنی	bosně	None	bosna	N;SG	PROPN;DAT;FEM;SG;POS
بوسنی	bosna	None	bosna	N;SG	PROPN;NOM;FEM;SG;POS
سیما	sima	سیما	sima	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
افسانه	legend	افسانه	legenda	N;SG	N;GEN;FEM;PL;POS
افسانه	legend	افسانه	legenda	N;SG	N;GEN;FEM;PL;POS
افسانه	legendy	افسانه	legenda	N;SG	N;NOM;FEM;PL;POS
موسوم	nee	موسوم	nee	ADJ	PROPN;MASC;SG;POS
اروگوئه	uruguay	اروگوئه	uruguay	N;SG	PROPN;NOM;FEM;PL;POS
چای	čaje	None	čaj	N;SG	N;INAN;NOM;MASC;PL;POS
چای	tea	None	tea	N;SG	PROPN;INAN;NOM;MASC;SG;POS
محاصره	obklíčeni	محاصره	obklíčený	N;SG	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
محاصره	obklopen	محاصره	obklopený	N;SG	ADJ;MASC;SG;POS;V.PTCP;PASS
محاصره	obklopují	محاصره	obklopovat	N;SG	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
کف	pěny	کف	pěna	N;SG	N;NOM;FEM;PL;POS
کنسرت	koncertní	کنسرت	koncertní	N;SG	ADJ;NOM;MASC;SG;POS
کنسرت	koncertů	کنسرت	koncert	N;SG	N;INAN;GEN;MASC;PL;POS
کنسرت	koncerty	کنسرت	koncert	N;SG	N;INAN;NOM;MASC;PL;POS
بیمه	pojišťovací	بیمه	pojišťovací	N;SG	ADJ;NOM;MASC;SG;POS
آلبرت	alberta	آلبرت	albert	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
آلبرت	albert	آلبرت	albert	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
گلی	hlíny	گل	hlína	N;SG	N;NOM;FEM;PL;POS
گلی	clay	گل	clay	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
کجا	kde	کجا	kde	ADV	ADV
کجا	kam	کجا	kam	ADV	ADV
قیام	stojící	قیام	stojící	N;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
ونزوئلا	venezuelské	ونزوئلا	venezuelský	N;SG	ADJ;NOM;FEM;SG;POS
ونزوئلا	venezuely	ونزوئلا	venezuel	N;SG	PROPN;NOM;FEM;SG;POS
سؤال	otázky	سؤال	otázka	N;SG	N;NOM;FEM;PL;POS
سؤال	dotazy	سؤال	dotaz	N;SG	N;INAN;NOM;MASC;PL;POS
برآورد	odhadnout	برآورد	odhadnout	N;SG	V;PFV;POS;NFIN
برآورد	odhady	برآورد	odhad	N;SG	N;INAN;NOM;MASC;PL;POS
امیدوارم	naděje	امتدوارم	naděje	V;SG;1;PRS	N;NOM;FEM;SG;POS
امیدوارم	hope	امتدوارم	hopně	V;SG;1;PRS	PROPN;NOM;MASC;SG;POS
امیدوارم	naději	امتدوارم	naděje	V;SG;1;PRS	N;ACC;FEM;SG;POS
لیتوانی	litevské	لیتوانی	litevský	N;SG	ADJ;NOM;NEUT;SG;POS
لیتوانی	lotyšsko	لیتوانی	lotyšský	N;SG	PROPN;NOM;NEUT;SG;POS
لیتوانی	litva	لیتوانی	litva	N;SG	PROPN;NOM;FEM;SG;POS
درونی	interiér	درونی	interiér	ADJ	N;INAN;NOM;MASC;SG;POS
درونی	vnitra	درونی	vnitro	ADJ	N;NOM;NEUT;SG;POS
موریس	morris	موریس	morris	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
موریس	maurici	موریس	maurice	N;SG	N;ANIM;NOM;MASC;PL;POS
موریس	maurice	موریس	maurika	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
درج	vložit	درج	vložit	N;SG	V;PFV;POS;NFIN
درج	vložky	درج	vložka	N;SG	N;NOM;FEM;PL;POS
الیزابت	elizabeth	الیزابت	elizabeth	N;SG	PROPN;NOM;FEM;SG;POS
سانتا	santo	سانتا	santo	N;SG	PROPN;NOM;NEUT;SG;POS
مرور	prohlížet	مرور	prohlížet	N;SG	V;IPFV;POS;NFIN
مرور	procházet	مرور	procházet	N;SG	V;IPFV;POS;NFIN
پیروان	sledující	پیرو	sledující	N;PL	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
وحدت	unity	وحدت	unit	N;SG	N;INAN;NOM;MASC;PL;POS
وحدت	jednoty	وحدت	jednota	N;SG	N;NOM;FEM;PL;POS
الهام	inspirovala	None	inspirovat	N;SG	V;POS;PST;V.PTCP;ACT
الهام	inspiroval	None	inspirovat	N;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
الهام	inspirovat	None	inspirovat	N;SG	V;POS;NFIN
محبوب	oblíbená	محبوب	oblíbený	N;SG	ADJ;NOM;FEM;SG;POS
محبوب	oblíbené	محبوب	oblíbený	N;SG	ADJ;NOM;NEUT;SG;POS
محبوب	populární	محبوب	populární	N;SG	ADJ;NOM;MASC;SG;POS
محبوب	oblíbený	محبوب	oblíbený	N;SG	ADJ;INAN;NOM;MASC;SG;POS
محبوب	oblíbené	محبوب	oblíbený	N;SG	ADJ;NOM;NEUT;SG;POS
محبوب	nejoblíbenější	محبوب	oblíbený	N;SG	ADJ;NOM;RL;MASC;SG;POS
محبوب	oblíbená	محبوب	oblíbený	N;SG	ADJ;NOM;FEM;SG;POS
محبوب	oblíbený	محبوب	oblíbený	N;SG	ADJ;INAN;NOM;MASC;SG;POS
محبوب	milovaná	محبوب	milovaný	N;SG	ADJ;NOM;FEM;SG;POS
محبوب	milovaný	محبوب	milovaný	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
محبوب	milované	محبوب	milovaný	N;SG	ADJ;NOM;NEUT;SG;POS
تحویل	doručit	تحویل	doručit	N;SG	V;PFV;POS;NFIN
حرارتی	tepelné	حرارتی	tepelný	N;SG	ADJ;NOM;MASC;PL;POS
حرارتی	tepelná	حرارتی	tepelný	N;SG	ADJ;NOM;FEM;SG;POS
حرارتی	termální	حرارتی	termální	N;SG	ADJ;NOM;MASC;SG;POS
سندی	sandy	None	sand	N;SG	N;NOM;FEM;PL;POS
راس	rossová	None	rossový	N;SG	ADJ;NOM;FEM;SG;POS
راس	rossi	None	ross	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
راس	ross	None	ross	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
مشتری	zákazníci	مشتری	zákazník	N;SG	N;ANIM;NOM;MASC;PL;POS
مشتری	zákazníkům	مشتری	zákazník	N;SG	N;ANIM;DAT;MASC;PL;POS
مشتری	zákazníků	مشتری	zákazník	N;SG	N;ANIM;GEN;MASC;PL;POS
مشتری	zákazníky	مشتری	zákazník	N;SG	N;ANIM;ACC;MASC;PL;POS
مرده	mrtvá	مرده	mrtvý	N;SG	ADJ;NOM;FEM;SG;POS
مرده	mrtvý	مرده	mrtvý	N;SG	ADJ;ANIM;NOM;MASC;SG;POS
مرده	mrtví	مرده	mrtvý	N;SG	ADJ;ANIM;NOM;MASC;PL;POS
نوجوانی	teen	نوجوانی	teen	N;SG	PROPN;NOM;MASC;SG;POS
ورزشکار	sportovní	ورزشکار	sportovní	N;SG	ADJ;NOM;MASC;SG;POS
ورزشکار	sportovní	ورزشکار	sportovní	N;SG	ADJ;NOM;MASC;SG;POS
هواگرد	letadla	هواگرد	letadlo	N;SG	N;NOM;NEUT;PL;POS
مدافعان	obránce	مدافع	obránce	N;PL	N;ANIM;NOM;MASC;SG;POS
نویس	nevis	نویس	nevis	N;SG	PROPN;NOM;MASC;SG;POS
والتر	walter	None	walter	N;SG	PROPN;ANIM;NOM;MASC;SG;POS
چوبی	dřevěné	چوبی	dřevěný	N;SG	ADJ;NOM;MASC;PL;POS
چوبی	dřevěná	چوبی	dřevěný	N;SG	ADJ;NOM;FEM;SG;POS
چوبی	dřevěný	چوبی	dřevěný	N;SG	ADJ;INAN;NOM;MASC;SG;POS
چوبی	dřeva	چوبی	dřevo	N;SG	N;NOM;NEUT;PL;POS
پژوهشگران	výzkumných	پژوهشگر	výzkumný	N;PL	ADJ;GEN;MASC;PL;POS
سیم	dráty	سیم	drát	N;SG	N;INAN;NOM;MASC;PL;POS
نوادا	nevadě	نوادا	vada	N;SG	PROPN;DAT;FEM;SG;POS
اصطلاحات	terminologie	اصطلاح	terminologie	N;PL	N;NOM;FEM;SG;POS
دقیقاً	presne	دقیقاً	presnout	ADV	PROPN;ANIM;NOM;MASC;SG;POS
تخم	vejce	تخم	vejce	N;SG	N;NOM;NEUT;PL;POS
تخم	vajec	تخم	vejce	N;SG	N;GEN;NEUT;PL;POS
تخم	vajíčka	تخم	vajíčko	N;SG	N;NOM;NEUT;PL;POS
تخم	vejce	تخم	vejce	N;SG	N;NOM;NEUT;PL;POS
سالم	zdravě	سالم	zdravě	ADJ	ADV;POS
سالم	bezpečně	سالم	bezpečně	ADJ	ADV;POS
سالم	salemu	سالم	sál	ADJ	N;INAN;DAT;MASC;SG;POS
کامرون	kamerunu	کامرون	kameruna	N;SG	PROPN;ACC;FEM;SG;POS
تحریک	provokativní	تحریک	provokativní	N;SG	ADJ;NOM;MASC;SG;POS
تحریک	vyprovokoval	تحریک	vyprovokovat	N;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
تحریک	stimulovat	تحریک	stimulovat	N;SG	V;POS;NFIN
حسابداری	účetní	حسابداری	účetní	N;SG	ADJ;NOM;MASC;SG;POS
آیلند	ostrovní	آیلند	ostrovní	N;SG	ADJ;NOM;MASC;SG;POS
الهی	bůh	الهی	bůh	N;VOC	N;ANIM;NOM;MASC;SG;POS
الهی	bože	الهی	bůh	N;VOC	INTJ
الهی	boží	الهی	boží	N;VOC	ADJ;NOM;MASC;SG;POS
الهی	božské	الهی	božský	N;VOC	ADJ;NOM;NEUT;SG;POS
الهی	božská	الهی	božský	N;VOC	ADJ;NOM;FEM;SG;POS
الهی	božský	الهی	božský	N;VOC	ADJ;INAN;NOM;MASC;SG;POS
سوار	jezdit	سوار	jezdit	N;SG	V;IPFV;POS;NFIN
سوار	jezdce	سوار	jezdec	N;SG	N;ANIM;ACC;MASC;PL;POS
نادرست	nesprávný	نادرست	správný	N;SG	ADJ;INAN;NOM;MASC;SG;NEG
نادرست	nesprávná	نادرست	správný	N;SG	ADJ;NOM;FEM;SG;NEG
نادرست	nesprávně	نادرست	správně	N;SG	ADV;NEG
نادرست	nesprávné	نادرست	správný	N;SG	ADJ;NOM;NEUT;SG;NEG
نادرست	špatně	نادرست	špatně	N;SG	ADV;POS
نادرست	nesprávné	نادرست	správný	N;SG	ADJ;NOM;NEUT;SG;NEG
نادرست	nepravdivé	نادرست	pravdivý	N;SG	ADJ;NOM;NEUT;SG;NEG
نادرست	falešné	نادرست	falešný	N;SG	ADJ;NOM;NEUT;PL;POS
اصلاحات	modifikace	اصلاح	modifikace	N;PL	N;NOM;FEM;SG;POS
اصلاحات	reformu	اصلاح	reforma	N;PL	N;ACC;FEM;SG;POS
اصلاحات	reformovat	اصلاح	reformovat	N;PL	V;PFV;POS;NFIN
اصلاحات	reforma	اصلاح	reforma	N;PL	N;NOM;FEM;SG;POS
اصلاحات	zlepšení	اصلاح	zlepšení	N;PL	N;NOM;NEUT;SG;POS
اصلاحات	zdokonalení	اصلاح	zdokonalení	N;PL	N;NOM;NEUT;SG;POS
اصلاحات	vylepšení	اصلاح	vylepšení	N;PL	N;NOM;NEUT;SG;POS
اصلاحات	reformace	اصلاح	reformace	N;PL	N;NOM;FEM;SG;POS
اصلاحات	korekce	اصلاح	korekce	N;PL	N;NOM;FEM;SG;POS
اصلاحات	vylepšit	اصلاح	vylepšit	N;PL	V;PFV;POS;NFIN
اصلاحات	zlepšit	اصلاح	zlepšit	N;PL	V;PFV;POS;NFIN
اصلاحات	zlepšovat	اصلاح	zlepšovat	N;PL	V;IPFV;POS;NFIN
