que	das	que	der	CONJ	PRO;NOM;NEUT;SG
claudio	claudius	claudio	claudius	PROPN	PROPN;NOM;SG
claudio	claudio	claudio	claudio	PROPN	PROPN;NOM;SG
graves	gräbern	grave	gräbern	ADJ;PL	V;NFIN
graves	graves	grave	graves	ADJ;PL	PROPN;NOM;MASC;SG
graves	gräber	grave	grab	ADJ;PL	
championship	meisterschaften	championship	meisterschaften	N;MASC;SG	V;NFIN
championship	championship	championship	championship	N;MASC;SG	PROPN
béisbol	baseball	béisbol	baseball	N;MASC;SG	ADJ
béisbol	baseballspieler	béisbol	baseballspiel	N;MASC;SG	ADJ
redacción	abfassung	redacción	abfassung	N;FEM;SG	ADJ
redacción	redaktionelle	redacción	redaktionell	N;FEM;SG	ADJ;NOM;FEM;PL
redacción	leitartikel	redacción	leitartikel	N;FEM;SG	ADJ
redacción	schreiben	redacción	schreiben	N;FEM;SG	V;NFIN
redacción	schriftlich	redacción	schriftlich	N;FEM;SG	ADJ
redacción	schreibe	redacción	schreibe	N;FEM;SG	V;IND;SG;3;PRS;FIN
junior	junioren	junior	junior	N;SG	N;NOM;FEM;PL
junior	junior	junior	junior	N;SG	PROPN;NOM;MASC;SG
combinación	kombi	combinación	kombi	N;FEM;SG	
combinación	kombinationen	combinación	kombination	N;FEM;SG	N;NOM;FEM;PL
aventuras	abenteuer	aventura	abenteuer	N;FEM;PL	
aventuras	erlebnis	aventura	erlebnis	N;FEM;PL	ADJ
aventuras	abenteuer	aventura	abenteuer	N;FEM;PL	
aventuras	erlebnisse	aventura	erlebnis	N;FEM;PL	ADJ;NOM;PL
combustible	treibstoff	combustible	treibstoff	N;MASC;SG	ADJ
combustible	kraftstoffe	combustible	kraftstoff	N;MASC;SG	N;NOM;FEM;PL
combustible	brennstoff	combustible	brennstoff	N;MASC;SG	ADJ
combustible	treibstoffe	combustible	treibstoff	N;MASC;SG	N;NOM;FEM;PL
combustible	brennstoffe	combustible	brennstoff	N;MASC;SG	
combustible	heizöl	combustible	heizöl	N;MASC;SG	
combustible	brennstoff	combustible	brennstoff	N;MASC;SG	ADJ
combustible	kraftstoff	combustible	kraftstoff	N;MASC;SG	ADJ
combustible	treibstoff	combustible	treibstoff	N;MASC;SG	ADJ
combustible	brennstoffe	combustible	brennstoff	N;MASC;SG	
eric	éric	eric	éric	PROPN	PROPN;NOM;MASC;SG
eric	eric	eric	eric	PROPN	PROPN;NOM;MASC;SG
eric	erich	eric	erich	PROPN	PROPN;NOM;MASC;SG
eric	erik	eric	erik	PROPN	PROPN;NOM;MASC;SG
inaugurado	eröffnet	inaugurado	eröffnen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
inaugurado	eingeweiht	inaugurado	eingeweiht	ADJ;MASC;SG;V.PTCP	V;V.PTCP
inaugurado	eröffnet	inaugurado	eröffnen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
inaugurado	geöffnet	inaugurado	öffnen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
inaugurado	öffnete	inaugurado	öffnen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
ocurrió	passiert	ocurrir	passieren	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
embajador	ambassador	embajador	ambassador	N;MASC;SG	PROPN;NOM;SG
embajador	botschafter	embajador	botschafter	N;MASC;SG	ADJ
embajador	botschafterin	embajador	botschafterin	N;MASC;SG	ADJ;NOM;FEM
compra	kaufen	compra	kaufen	N;FEM;SG	V;NFIN
compra	einkauf	compra	einkauf	N;FEM;SG	
compra	kaufen	compra	kaufen	N;FEM;SG	V;NFIN
compra	buy	compra	buy	N;FEM;SG	PROPN;NOM;SG
compra	kaufen	compra	kaufen	N;FEM;SG	V;NFIN
obligado	erzwungene	obligado	erzwungen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
obligado	zwang	obligado	zwingen	ADJ;MASC;SG;V.PTCP	V;SG;FIN
obligado	gezwungen	obligado	zwingen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
obligado	erzwungen	obligado	erzwingen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
obligado	verpflichtete	obligado	verpflichten	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
obligado	verpflichtet	obligado	verpflichten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
obligado	gebundene	obligado	gebunden	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
obligado	gebunden	obligado	binden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
obligado	gefesselt	obligado	fesseln	ADJ;MASC;SG;V.PTCP	V;V.PTCP
involucrados	beteiligte	involucrado	beteiligen	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
involucrados	eingebunden	involucrado	einbinden	ADJ;MASC;PL;V.PTCP	V;V.PTCP
involucrados	beteiligten	involucrado	beteiligt	ADJ;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
desierto	wüsten	desierto	wüst	N;MASC;SG	V;NFIN
desierto	wüste	desierto	wüst	N;MASC;SG	
compuestos	composite	compuesto	composite	N;MASC;PL	
compuestos	verbund	compuesto	verbinden	N;MASC;PL	ADJ
compuestos	zusammengesetzte	compuesto	zusammengesetzt	N;MASC;PL	ADJ;NOM;FEM;SG
compuestos	composites	compuesto	composites	N;MASC;PL	ADJ;NOM;NEUT;SG
compuestos	verbindung	compuesto	verbindung	N;MASC;PL	ADJ
compuestos	zusammengesetzte	compuesto	zusammengesetzt	N;MASC;PL	ADJ;NOM;FEM;SG
compuestos	verbindungen	compuesto	verbindung	N;MASC;PL	V;NFIN
lisboa	lissabon	lisboa	lissabon	N;MASC;SG	PROPN;NOM;SG
juana	joanna	juana	joanna	N;FEM;SG	PROPN;NOM;SG
juana	jane	juana	jane	N;FEM;SG	PROPN;NOM;MASC;SG
juana	johanna	juana	johanna	N;FEM;SG	PROPN;NOM;FEM;SG
juana	joan	juana	joan	N;FEM;SG	PROPN;NOM;MASC;SG
juana	jeanne	juana	jeann	N;FEM;SG	PROPN;NOM;FEM;SG
electo	gewählte	electo	gewählt	N;MASC;SG	ADJ;NOM;FEM;SG
electo	gewählten	electo	gewählt	N;MASC;SG	ADJ;PL
electo	gewählt	electo	wählen	N;MASC;SG	V;V.PTCP
electo	gewählter	electo	gewählter	N;MASC;SG	ADJ
agentes	vertreter	agente	vertreter	N;PL	ADJ
agentes	amtsträger	agente	amtsträger	N;PL	ADJ
agentes	offiziere	agente	offizieren	N;PL	
creador	macher	creador	macher	N;MASC;SG	
creador	schöpfer	creador	schöpfer	N;MASC;SG	
creador	maker	creador	maker	N;MASC;SG	PROPN
creador	schöpfer	creador	schöpfer	N;MASC;SG	
creador	urheber	creador	urheber	N;MASC;SG	
productora	produzent	productora	produzent	N;FEM;SG	ADJ
productora	produzenten	productora	produzent	N;FEM;SG	V;IND;PL;3;PST;FIN
productora	hersteller	productora	hersteller	N;FEM;SG	ADJ
productora	erzeuger	productora	erzeuger	N;FEM;SG	ADJ
power	macht	power	machen	N	V;IND;SG;3;PRS;FIN
power	kraft	power	krafen	N	
power	energie	power	energie	N	
venecia	venedig	venecia	venedig	N;FEM;SG	PROPN;NOM;SG
venecia	venedigs	venecia	venedigs	N;FEM;SG	PROPN;NOM;NEUT;SG
ensayos	prüfungen	ensayo	prüfung	N;MASC;PL	V;NFIN
ensayos	studien	ensayo	studien	N;MASC;PL	V;NFIN
ensayos	versuche	ensayo	versuchen	N;MASC;PL	N;NOM;SG
ensayos	testen	ensayo	testen	N;MASC;PL	V;NFIN
ensayos	prüfung	ensayo	prüfung	N;MASC;PL	N;SG
ensayos	proben	ensayo	proben	N;MASC;PL	V;NFIN
ensayos	essay	ensayo	essey	N;MASC;PL	
ensayos	essays	ensayo	essays	N;MASC;PL	
ensayos	abhandlung	ensayo	abhandlung	N;MASC;PL	N;SG
barroco	barock	barroco	barock	N;MASC;SG	ADJ
barroco	barocken	barroco	barock	N;MASC;SG	ADJ
barroco	barocke	barroco	barock	N;MASC;SG	ADJ;NOM;FEM;PL
rev	rev	rev	rev	INTJ	
alba	alba	alba	Alba	N;FEM;SG	PROPN;NOM;SG
alba	dawn	alba	dawn	N;FEM;SG	PROPN;NOM;SG
alba	morgengrauen	alba	morgengrauen	N;FEM;SG	ADJ
alba	morgendämmerung	alba	morgendämmerung	N;FEM;SG	ADJ
alba	sonnenaufgang	alba	sonnenaufgang	N;FEM;SG	ADJ
ingenieros	ingenieurwissenschaften	ingeniero	ingenieurwissenschaften	N;MASC;PL	ADJ
ingenieros	maschinenbau	ingeniero	maschinenbau	N;MASC;PL	ADJ
ingenieros	engineering	ingeniero	engineering	N;MASC;PL	PROPN
ingenieros	technik	ingeniero	technik	N;MASC;PL	N;SG
ingenieros	ingenieurwesen	ingeniero	ingenieurwesen	N;MASC;PL	ADJ
ingenieros	ingenieur	ingeniero	ingenieur	N;MASC;PL	
ingenieros	ingenieuren	ingeniero	ingenieuren	N;MASC;PL	ADJ
ingenieros	techniker	ingeniero	techniker	N;MASC;PL	ADJ
ingenieros	konstrukteure	ingeniero	konstrukteur	N;MASC;PL	
ingenieros	ingenieure	ingeniero	ingenieur	N;MASC;PL	
ingenieros	ingenieur	ingeniero	ingenieur	N;MASC;PL	
insectos	insekten	insecto	insekt	N;MASC;PL	V;NFIN
insectos	insekt	insecto	insekt	N;MASC;PL	ADJ
insectos	insekten	insecto	insekt	N;MASC;PL	V;NFIN
insectos	fehler	insecto	fehler	N;MASC;PL	ADJ
insectos	insekten	insecto	insekt	N;MASC;PL	V;NFIN
insectos	käfer	insecto	käfer	N;MASC;PL	
pistas	leads	pista	leads	N;FEM;PL	
pistas	führt	pista	führen	N;FEM;PL	V;IND;SG;3;PRS;FIN
pistas	schienen	pista	schienen	N;FEM;PL	V;NFIN
pistas	stücke	pista	stücken	N;FEM;PL	
pistas	titel	pista	titel	N;FEM;PL	
pistas	spuren	pista	spur	N;FEM;PL	V;NFIN
pistas	abfahrten	pista	abfahren	N;FEM;PL	V;IND;PL;3;FIN
pistas	skipisten	pista	skipist	N;FEM;PL	V;NFIN
pistas	hinweisen	pista	hinweisen	N;FEM;PL	V;NFIN
trinidad	trinity	trinidad	trinity	N;FEM;SG	
trinidad	trinidad	trinidad	trinidad	N;FEM;SG	PROPN;NOM;SG
mamíferos	säugetieren	mamífero	säugetieren	N;MASC;PL	
mamíferos	säugetiere	mamífero	säugetieren	N;MASC;PL	
mamíferos	säugetieren	mamífero	säugetieren	N;MASC;PL	
mamíferos	säugetiere	mamífero	säugetieren	N;MASC;PL	
mamíferos	säugetiere	mamífero	säugetieren	N;MASC;PL	
mamíferos	säugetier	mamífero	säugetier	N;MASC;PL	
cinta	band	cinta	binden	N;FEM;SG	
cinta	tape	cinta	tape	N;FEM;SG	
cinta	klebeband	cinta	klebeband	N;FEM;SG	ADJ
cinta	kassette	cinta	kassett	N;FEM;SG	ADJ;SG
cinta	band	cinta	binden	N;FEM;SG	
cinta	schleife	cinta	schleife	N;FEM;SG	ADJ;NOM
cinta	laufband	cinta	laufband	N;FEM;SG	
viajó	reisten	viajar	reisen	V;IND;SG;3;PST;FIN	V;IND;PL;3;PST;FIN
retrato	porträts	retrato	porträts	N;MASC;SG	
retrato	portrait	retrato	portrait	N;MASC;SG	ADJ
retrato	porträts	retrato	porträts	N;MASC;SG	
retrato	portraits	retrato	portraits	N;MASC;SG	PROPN;NOM
calor	wärme	calor	wärm	N;MASC;SG	
calor	heat	calor	heat	N;MASC;SG	PROPN
calor	hitze	calor	hitze	N;MASC;SG	
calor	wärme	calor	wärm	N;MASC;SG	
calor	heiß	calor	heiß	N;MASC;SG	ADJ
calor	hot	calor	hot	N;MASC;SG	
calor	warm	calor	warm	N;MASC;SG	ADJ
calor	heiss	calor	heiß	N;MASC;SG	ADJ
stone	gestein	stone	gestein	N	
stone	stone	stone	stone	N	PROPN;SG
stone	stein	stone	stein	N	PROPN;NOM;MASC;SG
are	sind	are	sein	N	V;IND;PL;3;PRS;FIN
colonias	kolonien	colonia	kolonien	N;FEM;PL	
goya	goya	goya	goya	N;MASC;SG	PROPN;NOM;MASC;SG
mejora	verbessern	mejora	verbessern	N;FEM;SG	V;NFIN
mejora	verbessert	mejora	verbessern	N;FEM;SG	V;V.PTCP
mejora	besserung	mejora	besserung	N;FEM;SG	ADJ
mejora	verbesserungen	mejora	verberseringen	N;FEM;SG	V
mejora	verbessern	mejora	verbessern	N;FEM;SG	V;NFIN
mejora	verbessern	mejora	verbessern	N;FEM;SG	V;NFIN
republicano	republikaner	republicano	republikaner	N;MASC;SG	ADJ
republicano	republikanischen	republicano	republikanisch	N;MASC;SG	ADJ;NOM;MASC;PL
republicano	republikanische	republicano	republikanisch	N;MASC;SG	ADJ;NOM;FEM;PL
lord	fürst	lord	fürsen	N;MASC;SG	PROPN;NOM;SG
lord	lord	lord	lord	N;MASC;SG	PROPN;NOM;SG
míchigan	michigan	míchigar	michigan	ADJ;SG	PROPN;NOM;SG
twitter	twitter	twitter	twitt	N;MASC;SG	
acompañado	begleiteten	acompañado	begleiten	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
acompañado	begleitet	acompañado	begleiten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
acompañado	begleitete	acompañado	begleiten	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
talleres	werkstatt	taller	Werkstatt	N;MASC;PL	N;NOM;FEM;SG
talleres	workshop	taller	workshop	N;MASC;PL	
talleres	workshops	taller	workshops	N;MASC;PL	
talleres	werkstätten	taller	werkstätten	N;MASC;PL	V;NFIN
talleres	werkstatt	taller	Werkstatt	N;MASC;PL	N;NOM;FEM;SG
talleres	workshops	taller	workshops	N;MASC;PL	
talleres	werkstätten	taller	werkstätten	N;MASC;PL	V;NFIN
talleres	seminare	taller	seminar	N;MASC;PL	ADJ;NOM
jim	jim	jim	jim	PROPN	PROPN;NOM;MASC;SG
angeles	angeles	angel	angeles	N;MASC;PL	PROPN;NOM;NEUT;SG
angeles	engel	angel	engel	N;MASC;PL	
angeles	angels	angel	angels	N;MASC;PL	PROPN;NOM;SG
angeles	engeln	angel	engeln	N;MASC;PL	
peor	schlechtesten	peor	schlecht	ADV	ADJ;PL
peor	schlimmste	peor	schlimm	ADV	ADJ;NOM;SG
peor	schlimmsten	peor	schlimm	ADV	ADJ
peor	schlechteste	peor	schlecht	ADV	ADJ;NOM;FEM;SG
peor	schlechter	peor	schlecht	ADV	ADJ
peor	schlimmeres	peor	schlimmer	ADV	ADJ;NOM;NEUT;SG
peor	schlechteren	peor	schlecht	ADV	ADJ
peor	schlimmer	peor	schlimm	ADV	ADJ
anillo	ring	anillo	ringen	N;MASC;SG	
anillo	läuten	anillo	lau	N;MASC;SG	V;NFIN
anillo	klingeln	anillo	klingeln	N;MASC;SG	V;NFIN
anillo	klingel	anillo	klingel	N;MASC;SG	
blues	blues	blues	blues	N	PROPN;NOM;SG
blues	blau	blues	blau	N	ADJ
parejas	paar	pareja	paar	N;FEM;PL	ADV
parejas	paarweise	pareja	paarweise	N;FEM;PL	ADJ
parejas	paare	pareja	paaren	N;FEM;PL	
parejas	paare	pareja	paaren	N;FEM;PL	
parejas	pärchen	pareja	pärchen	N;FEM;PL	
basílica	basilika	basílica	basilika	N;FEM;SG	PROPN;NOM;SG
nieto	enkelin	nieto	enkelin	N;MASC;SG	ADJ
nieto	enkelkind	nieto	enkelkind	N;MASC;SG	
nieto	enkel	nieto	enkel	N;MASC;SG	
nieto	enkel	nieto	enkel	N;MASC;SG	
verdadera	stimmt	verdadero	stimmen	ADJ;FEM;SG	V;IND;SG;3;PRS;FIN
verdadera	true	verdadero	treen	ADJ;FEM;SG	
verdadera	richtig	verdadero	richtig	ADJ;FEM;SG	ADV
acceder	zugang	acceder	zugang	V;NFIN	N
acceder	zugriff	acceder	zugreifen	V;NFIN	N
acceder	zutritt	acceder	zutreten	V;NFIN	ADJ
acceder	zugang	acceder	zugang	V;NFIN	N
acceder	zugriff	acceder	zugreifen	V;NFIN	N
hans	hans	haber	hans	N;MASC;SG	PROPN;NOM;MASC;SG
terrestre	terrestrische	terrestre	terrestrisch	ADJ;SG	ADJ;NOM;FEM;PL
terrestre	erde	terrestre	erde	ADJ;SG	
elenco	gegossen	elenco	gießen	N;MASC;SG	V;V.PTCP
elenco	darsteller	elenco	darsteller	N;MASC;SG	ADJ
elenco	werfen	elenco	werfen	N;MASC;SG	V;NFIN
elenco	gips	elenco	geps	N;MASC;SG	
elenco	geworfen	elenco	werfen	N;MASC;SG	V;V.PTCP
causas	verursachen	causa	verursachen	N;FEM;PL	V;NFIN
causas	gründe	causa	gründen	N;FEM;PL	
causas	ursachen	causa	ursechen	N;FEM;PL	V;NFIN
causas	ursache	causa	ursache	N;FEM;PL	
causas	verursacht	causa	verursachen	N;FEM;PL	V;V.PTCP
virtual	virtuelle	virtual	virtuell	ADJ;SG	ADJ;NOM;FEM;PL
integración	mainstreaming	integración	mainstreaming	N;FEM;SG	PROPN
integración	einbeziehung	integración	einbeziehung	N;FEM;SG	V;V.PTCP
integración	eingliederung	integración	eingliederung	N;FEM;SG	ADJ;NOM;FEM;SG
integración	integration	integración	integration	N;FEM;SG	PROPN
integración	integrieren	integración	integrieren	N;FEM;SG	V;NFIN
integración	integration	integración	integration	N;FEM;SG	PROPN
astronómica	astronomische	astronómico	astronomisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
temporal	zeitliche	temporal	zeitlich	ADJ;SG	ADJ;NOM;FEM;PL
temporal	temporäre	temporal	temporär	ADJ;SG	ADJ;NOM;FEM;PL
temporal	vorübergehende	temporal	vorübergehend	ADJ;SG	ADJ;NOM;FEM;PL
temporal	aushilfe	temporal	aushelfen	ADJ;SG	
temporal	temperatur	temporal	temperatur	ADJ;SG	
contenidos	inhalt	contenido	inhalt	N;MASC;PL	
contenidos	inhalten	contenido	inhalt	N;MASC;PL	V;NFIN
contenidos	gehalt	contenido	halten	N;MASC;PL	
contenidos	inhalt	contenido	inhalt	N;MASC;PL	
contenidos	inhaltsverzeichnis	contenido	inhaltsverzeichnis	N;MASC;PL	
clausura	abschluss	clausura	abschließen	N;FEM;SG	ADV
clausura	schließung	clausura	schließung	N;FEM;SG	ADJ
clausura	schließen	clausura	schließen	N;FEM;SG	V;NFIN
clausura	schliessen	clausura	schließen	N;FEM;SG	V;NFIN
clausura	schließen	clausura	schließen	N;FEM;SG	V;NFIN
clausura	schließung	clausura	schließung	N;FEM;SG	ADJ
frecuente	oft	frecuente	oft	ADJ;SG	ADV
frecuente	gemeinsame	frecuente	gemeinsam	ADJ;SG	ADJ;NOM;FEM;PL
frecuente	häufige	frecuente	häufig	ADJ;SG	ADJ;NOM;FEM;PL
frecuente	oft	frecuente	oft	ADJ;SG	ADV
obteniendo	erlangung	obtener	erlangung	V;V.MSDR	N
alternativo	alternative	alternativo	alternativ	ADJ;MASC;SG	ADJ;NOM;FEM;PL
alternativo	hilfsweise	alternativo	hilfsweise	ADJ;MASC;SG	ADV
alternativo	alternative	alternativo	alternativ	ADJ;MASC;SG	ADJ;NOM;FEM;PL
alternativo	wechseln	alternativo	wechseln	ADJ;MASC;SG	V;NFIN
tenerife	teneriffa	tenerife	teneriffa	N;MASC;SG	PROPN;NOM;SG
útil	nützliche	útil	nützlich	ADJ;SG	ADJ;NOM;FEM;PL
útil	hilfreiche	útil	hilfreich	ADJ;SG	ADJ;NOM;FEM;PL
lunes	montag	lunes	montag	N	ADV
lunes	montags	lunes	montags	N	ADV
lunes	montag	lunes	montag	N	ADV
lunes	montags	lunes	montags	N	ADV
grammy	grammy	grammy	grammy	N;MASC;SG	PROPN
grammy	grammys	grammy	grammys	N;MASC;SG	N;NOM;PL
minuto	minute	minuto	minute	N;MASC;SG	
minuto	minuten	minuto	minuten	N;MASC;SG	V;NFIN
minuto	mind	minuto	mind	N;MASC;SG	
minuto	minute	minuto	minute	N;MASC;SG	
minuto	min	minuto	min	N;MASC;SG	
estilos	stile	estilo	stil	N;MASC;PL	ADJ
estilos	stil	estilo	stil	N;MASC;PL	ADJ
estilos	vorlagen	estilo	vorliegen	N;MASC;PL	V;NFIN
probable	wahrscheinliche	probable	wahrscheinlich	ADJ;SG	ADJ;NOM;FEM;PL
probable	wahrscheinliche	probable	wahrscheinlich	ADJ;SG	ADJ;NOM;FEM;PL
supremo	supreme	supremo	supreme	ADJ;MASC;SG	PROPN;NOM;SG
supremo	höchste	supremo	hoch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
recinto	gehäuse	recinto	gehäus	N;MASC;SG	
equivalente	gleichwertige	equivalente	gleichwertig	ADJ;SG	ADJ;NOM;FEM;PL
campus	campus	campus	campus	N;MASC	
campus	campus	campus	campus	N;MASC	
volúmenes	mengen	volumen	mengen	N;MASC;PL	V;NFIN
volúmenes	volumen	volumen	volum	N;MASC;PL	V;NFIN
volúmenes	bände	volumen	bänden	N;MASC;PL	
tomado	getroffen	tomado	treffen|triefen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
tomado	genommen	tomado	nehmen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
tomado	mitgenommen	tomado	mitnehmen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
tomado	aufgenommen	tomado	aufnehmen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
estancia	aufenthalt	estancia	aufenthalt	N;FEM;SG	ADJ
estancia	bleiben	estancia	bleiben	N;FEM;SG	V;NFIN
jan	jan	janto	jan	PROPN	PROPN;NOM;MASC;SG
anexos	anlagen	anexo	anlagen	N;MASC;PL	V;NFIN
anexos	anhänge	anexo	anhengen	N;MASC;PL	
anexos	anhänge	anexo	anhengen	N;MASC;PL	
anexos	anhänge	anexo	anhengen	N;MASC;PL	
anexos	zubehörteile	anexo	zubehörteil	N;MASC;PL	ADJ;NOM;SG
matemáticas	mathematik	matemático	mathematik	N;FEM;PL	ADJ
matemáticas	mathematische	matemático	mathematisch	N;FEM;PL	ADJ;NOM;FEM;PL
matemáticas	mathe	matemático	mathen	N;FEM;PL	
matemáticas	mathematik	matemático	mathematik	N;FEM;PL	ADJ
matemáticas	mathematisch	matemático	mathematisch	N;FEM;PL	ADJ
matemáticas	mathematisch	matemático	mathematisch	N;FEM;PL	ADJ
matemáticas	mathematische	matemático	mathematisch	N;FEM;PL	ADJ;NOM;FEM;PL
matemáticas	mathematischen	matemático	mathematisch	N;FEM;PL	ADJ;NOM;PL
matemáticas	mathematik	matemático	mathematik	N;FEM;PL	ADJ
matemáticas	rechnen	matemático	rechnen	N;FEM;PL	V;NFIN
matemáticas	mathematische	matemático	mathematisch	N;FEM;PL	ADJ;NOM;FEM;PL
matemáticas	mathe	matemático	mathen	N;FEM;PL	
descendientes	nachkommen	descendiente	nachkommen	N;PL	V;NFIN
descendientes	nachkomme	descendiente	nachkommen	N;PL	N;SG
descendientes	nachkommen	descendiente	nachkommen	N;PL	V;NFIN
descendientes	nachkomme	descendiente	nachkommen	N;PL	N;SG
descendientes	nachwuchs	descendiente	nachwuchs	N;PL	
descendientes	nachkommen	descendiente	nachkommen	N;PL	V;NFIN
descendientes	nachfahren	descendiente	nachfahren	N;PL	V;NFIN
caballos	pferde	caballo	pferd	N;MASC;PL	
caballos	pferd	caballo	pferd	N;MASC;PL	
caballos	pferden	caballo	pferden	N;MASC;PL	V;NFIN
caballos	pferde	caballo	pferd	N;MASC;PL	
caballos	reiten	caballo	reiten	N;MASC;PL	V;NFIN
caballos	pferd	caballo	pferd	N;MASC;PL	
verdes	green	verde	Green	ADJ;PL	PROPN;NOM;SG
boy	jungen	boy	jung	N	ADJ
boy	junge	boy	jung	N	ADJ;NOM;FEM;PL
boy	boy	boy	boy	N	PROPN
back	zurück	back	zurück		ADV
back	wieder	back	wieder		ADV
back	rücken	back	rücken		V;NFIN
back	hinten	back	hinten		ADV
back	rückseite	back	rückseite		ADJ
retablo	altar	retablo	altar	N;MASC;SG	ADV
lara	lara	lara	lara	N;FEM;SG	PROPN
evidencia	beweismittel	evidencia	beweismittel	N;FEM;SG	
evidencia	hinweise	evidencia	hinweisen	N;FEM;SG	N;NOM;FEM;PL
evidencia	beweise	evidencia	Beweis	N;FEM;SG	N;NOM;PL
hidalgo	hidalgo	hidalgo	hidalgo	N;MASC;SG	PROPN;NOM;MASC;SG
marruecos	marokkanische	marrueco	marokkanisch	N;MASC;PL	ADJ;NOM;FEM;PL
marruecos	marokko	marrueco	marokko	N;MASC;PL	PROPN
marruecos	marrakesch	marrueco	marrakesch	N;MASC;PL	PROPN;NOM;NEUT;SG
marruecos	marrakech	marrueco	marrakech	N;MASC;PL	ADJ
amiga	amiga	amiga	amiga	N;FEM;SG	PROPN;NOM;SG
amiga	freund	amiga	freund	N;FEM;SG	
amiga	freunde	amiga	freund	N;FEM;SG	N;NOM;PL
hola	hallo	hola	hallo	INTJ	
hola	hello	hola	hello	INTJ	PROPN;SG
hola	servus	hola	servus	INTJ	
gales	wales	gal	wales	N;MASC;SG	PROPN;NOM;MASC;SG
gales	schottland	gal	schottland	N;MASC;SG	ADJ
defensor	verteidiger	defensor	verteidiger	N;MASC;SG	ADJ
tokio	tokyo	tokio	tokyo	N;MASC;SG	PROPN;NOM;MASC;SG
tokio	tokio	tokio	tokio	N;MASC;SG	PROPN;NOM;MASC;SG
sir	sir	sir	sir	PROPN	PROPN;NOM;MASC;SG
sir	herr	sir	herr	PROPN	N;NOM;MASC;SG
euros	eur	euro	eur	N;MASC;PL	
euros	euro	euro	euro	N;MASC;PL	PROPN;NOM;MASC;SG
euros	euros	euro	euros	N;MASC;PL	
euros	euro	euro	euro	N;MASC;PL	PROPN;NOM;MASC;SG
ciclismo	radsport	ciclismo	radsporen	N;MASC;SG	
ciclismo	radtouren	ciclismo	radtour	N;MASC;SG	V;NFIN
ciclismo	radfahren	ciclismo	radfahren	N;MASC;SG	V;NFIN
ciclismo	fahrrad	ciclismo	Fahrrad	N;MASC;SG	ADJ
ciclismo	radtour	ciclismo	radtour	N;MASC;SG	V;IND;SG;3;PRS;FIN
ciclismo	radsport	ciclismo	radsporen	N;MASC;SG	
ciclismo	radtouren	ciclismo	radtour	N;MASC;SG	V;NFIN
ciclismo	radfahren	ciclismo	radfahren	N;MASC;SG	V;NFIN
ciclismo	fahrrad	ciclismo	Fahrrad	N;MASC;SG	ADJ
ciclismo	radtour	ciclismo	radtour	N;MASC;SG	V;IND;SG;3;PRS;FIN
definitiva	endgültige	definitivo	endgültig	ADJ;FEM;SG	ADJ;NOM;FEM;PL
definitiva	definitive	definitivo	definitiv	ADJ;FEM;SG	ADJ;NOM;FEM;PL
controlar	control	controlar	control	V;NFIN	PROPN
controlar	steuerung	controlar	steuerung	V;NFIN	ADJ
controlar	kontrolle	controlar	kontroll	V;NFIN	ADJ;NOM;FEM;SG
controlar	steuerung	controlar	steuerung	V;NFIN	ADJ
controlar	controlling	controlar	controlling	V;NFIN	ADJ
alpes	alpen	alpe	alpe	N;MASC;PL	PROPN
alpes	alpes	alpe	alp	N;MASC;PL	PROPN;NOM;NEUT;SG
alpes	alpin	alpe	alpin	N;MASC;PL	
alpes	alpinen	alpe	alpin	N;MASC;PL	
alpes	alpine	alpe	alpin	N;MASC;PL	
benito	benedikt	benito	benediken		PROPN;SG
benito	benedict	benito	benedict		PROPN;NOM;SG
benito	benito	benito	benito		PROPN;NOM;MASC;SG
benito	benny	benito	benny		PROPN;NOM;SG
copas	becher	copa	becher	N;FEM;PL	
copas	cups	copa	cups	N;FEM;PL	
copas	schalen	copa	schalen	N;FEM;PL	V;NFIN
copas	sonnenbrillen	copa	sonnenbrillen	N;FEM;PL	V;NFIN
copas	gläser	copa	glas	N;FEM;PL	ADJ
copas	brille	copa	brill	N;FEM;PL	
