nakład	усилия	nakład	усилие	N;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
niska	низкое	niska	низкий		ADJ;NOM;NEUT;SG
twierdzą	претензия	twierdzić	претензия	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
testament	завет	testament	завет	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
testament	завещание	testament	завещание	N;ACC;MASC;SG	N;INAN;NOM;NEUT;SG
berg	берг	berg	берга	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
anhalt	анхальт	anhalt	анхальт	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
podobieństwo	сходства	podobieństwo	сходство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
mitsubishi	mitsubishi	mitsubisha	mitsubishi		PROPN
przedni	передняя	przednia	передний	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
zatrudnienie	найма	zatrudnienie	наем	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
horror	ужасы	horror	ужас	N;NOM;MASC;SG	N;INAN;NOM;MASC;PL
technologia	технологии	technologia	технология	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
konkretne	конкретных	konkretny	конкретный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
konkretne	конкретные	konkretny	конкретный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
konkretne	конкретные	konkretny	конкретный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
konkretne	бетон	konkretny	бетон	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
konflikty	конфликт	konflikt	конфликт	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG
konflikty	коллизия	konflikt	коллизия	N;NOM;MASC;PL	N;INAN;NOM;FEM;SG
kings	королей	kings	король		N;ANIM;GEN;MASC;PL
kings	короли	kings	король		N;ANIM;NOM;MASC;PL
dokładne	точные	dokładny	точный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
dokładne	точные	dokładny	точный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
dokładne	точной	dokładny	точный	ADJ;NOM;NEUT;SG	ADJ;INS;FEM;SG
podziemia	подполье	podziemiać	подполье		N;INAN;NOM;NEUT;SG
podziemia	подземные	podziemiać	подземный		ADJ;NOM;PL
podziemia	метро	podziemiać	метро		N;INAN;NOM;NEUT;SG
podziemia	подземный	podziemiać	подземный		ADJ;NOM;MASC;SG
podziemia	underworld	podziemiać	underworld		PROPN
zapobiec	предотвращать	zapobiec	предотвращать	V;PFV;NFIN;ACT	V;IPFV;NFIN;ACT
skrzyżowanie	пересечения	skrzyżowanie	пересечение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
skrzyżowanie	перекрестка	skrzyżowanie	перекресток	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
poprawę	совершенствование	poprawa	совершенствование	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
poprawę	улучшение	poprawa	улучшение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
architektów	архитекторов	architekt	архитектор	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
muza	муза	muza	муза		N;ANIM;NOM;FEM;SG
czytać	прочитать	czytać	прочесть	V;IPFV;NFIN;ACT	V;PFV;NFIN;ACT
czytać	прочесть	czytać	прочесть	V;IPFV;NFIN;ACT	V;PFV;NFIN;ACT
organizatorów	организаторов	organizator	организатор	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
organizatorów	организаторы	organizator	организатор	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
organizatorów	организаторов	organizator	организатор	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
organizatorów	организаторы	organizator	организатор	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
dopuszczalna	приемлемые	dopuścizalny	приемлемый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
dopuszczalna	приемлемым	dopuścizalny	приемлемый	ADJ;NOM;FEM;SG	ADJ;INS;NEUT;SG
dopuszczalna	допустимые	dopuścizalny	допустимый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
dopuszczalna	приемлемые	dopuścizalny	приемлемый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
dopuszczalna	допустимые	dopuścizalny	допустимый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
dopuszczalna	приемлемым	dopuścizalny	приемлемый	ADJ;NOM;FEM;SG	ADJ;INS;NEUT;SG
dopuszczalna	допустимой	dopuścizalny	допустимый	ADJ;NOM;FEM;SG	ADJ;INS;FEM;SG
dopuszczalna	допустимые	dopuścizalny	допустимый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
spada	фоллс	spadać	фоллс	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
siódmego	седьмой	siódmy	седьмой	N;GEN;MASC;SG	ADJ;NOM;MASC;SG
siódmego	седьмое	siódmy	седьмой	N;GEN;MASC;SG	ADJ;NOM;NEUT;SG
siódmego	седьмая	siódmy	седьмой	N;GEN;MASC;SG	ADJ;NOM;FEM;SG
zapasy	поставок	zapas	поставка	N;NOM;MASC;PL	N;INAN;GEN;FEM;PL
zapasy	запасов	zapas	запас	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL
zapasy	борьба	zapas	борьба	N;NOM;MASC;PL	N;INAN;NOM;FEM;SG
zapasy	наличии	zapas	наличие	N;NOM;MASC;PL	N;INAN;ESS;NEUT;SG
żyły	вены	żyły	вена	V;PFV;MASC;IND;PL;PST;FIN;ACT	N;INAN;NOM;FEM;PL
żyły	вена	żyły	вена	V;PFV;MASC;IND;PL;PST;FIN;ACT	N;INAN;NOM;FEM;SG
żyły	вену	żyły	вена	V;PFV;MASC;IND;PL;PST;FIN;ACT	N;INAN;ACC;FEM;SG
donieck	донецк	donieck	донецк	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
cesarzem	император	cesarz	император	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG
organiczny	органические	organiczny	органический	ADJ;NOM;MASC;SG	ADJ;NOM;PL
organiczny	органических	organiczny	органический	ADJ;NOM;MASC;SG	ADJ;GEN;PL
make	сделать	maka	делать		V;PFV;NFIN;ACT
make	make	maka	make		PROPN
instrukcji	инструкция	instrukcja	инструкция	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
instrukcji	инструкции	instrukcja	инструкция	N;GEN;FEM;SG	N;INAN;NOM;FEM;PL
hope	надеюсь	hopy	надеяться		V;IPFV;IND;SG;1;PRS;FIN;MID
hope	хоуп	hopy	хоупоть		N;ANIM;NOM;MASC;SG
hope	надежда	hopy	надежда		N;INAN;NOM;FEM;SG
hope	надеемся	hopy	надеяться		V;IPFV;IND;PL;1;PRS;FIN;MID
zgoda	согласия	zgoda	согласие	N;NOM;FEM;SG	N;INAN;GEN;NEUT;SG
zgoda	согласился	zgoda	согласиться	N;NOM;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;MID
zgoda	согласна	zgoda	согласный	N;NOM;FEM;SG	ADJ;FEM;SG
zgoda	согласен	zgoda	согласный	N;NOM;FEM;SG	ADJ;MASC;SG
zgoda	согласовано	zgoda	согласовать	N;NOM;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
zgoda	согласованные	zgoda	согласовать	N;NOM;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
face	лицом	faka	лицо		N;INAN;INS;NEUT;SG
face	лицо	faka	лицо		N;INAN;NOM;NEUT;SG
opada	фоллс	opadać	фоллс	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
genewie	женевская	genew	женевский	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
ojców	отцы	ojciec	отец	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
ojców	отцы	ojciec	отец	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
ojców	папы	ojciec	папа	N;ACC;MASC;PL	N;ANIM;ACC;MASC;SG
zapewnienie	обеспечить	zapewnić	обеспечить	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;PFV;NFIN;ACT
zapewnienie	заверения	zapewnić	заверение	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;PL
barwa	цвета	barwa	цвет	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
barwa	цвета	barwa	цвет	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
wspomnień	воспоминания	wspomnienie	воспоминание	N;GEN;NEUT;PL	N;INAN;NOM;NEUT;PL
inżynieria	инженерии	inżynierie	инженерия	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
inżynieria	инженеров	inżynierie	инженер	N;NOM;FEM;SG	N;ANIM;GEN;MASC;PL
inżynieria	инженеры	inżynierie	инженер	N;NOM;FEM;SG	N;ANIM;NOM;MASC;PL
sale	залах	sala	зал	N;NOM;FEM;PL	N;INAN;ESS;MASC;PL
sale	продажа	sala	продажа	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
sale	распродажа	sala	распродажа	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
literaturę	литература	literatura	литература	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
dat	dat	dat	dat		PROPN
filmweb	filmweb	filmweb	filmweb		PROPN
artyleria	снаряды	artylerium	снаряд	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
artyleria	артиллерийские	artylerium	артиллерийский	N;NOM;FEM;SG	ADJ;NOM;PL
artyleria	артиллерийский	artylerium	артиллерийский	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
siatkówki	сетчатки	siatkówka	сетчатка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
siatkówki	сетчатки	siatkówka	сетчатка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
roślinności	растительности	roślinność	растительность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
roślinności	растительность	roślinność	растительность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
design	design	design	design		PROPN
design	конструкция	design	конструкция		N;INAN;NOM;FEM;SG
design	проектирование	design	проектирование		N;INAN;NOM;NEUT;SG
design	дизайн	design	дизайн		N;INAN;NOM;MASC;SG
sklepy	магазинах	sklep	магазин	N;NOM;MASC;PL	N;INAN;ESS;MASC;PL
concacaf	конкакаф	concacaf	конкакаф	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
maks	max	maks	max		PROPN
doradcą	советник	doradca	советник	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG
uzupełnić	пополнения	uzupełnić	пополнение	V;PFV;NFIN;ACT	N;INAN;NOM;NEUT;PL
hetman	гетман	hetman	гетман		N;ANIM;NOM;MASC;SG
zwłoki	трупов	zwłoki	труп	N;ACC;NEUT;PL	N;INAN;GEN;MASC;PL
zwłoki	трупы	zwłoki	труп	N;ACC;NEUT;PL	N;INAN;NOM;MASC;PL
zwłoki	труп	zwłoki	труп	N;ACC;NEUT;PL	N;INAN;NOM;MASC;SG
zwłoki	труп	zwłoki	труп	N;ACC;NEUT;PL	N;INAN;NOM;MASC;SG
pokoleń	поколений	pokolenie	поколение		N;INAN;GEN;NEUT;PL
pokoleń	поколения	pokolenie	поколение		N;INAN;NOM;NEUT;PL
wieczny	вечной	wieczny	вечный	ADJ;NOM;MASC;SG	ADJ;INS;FEM;SG
odkryć	открытия	odkryć	открытие	V;PFV;NFIN;ACT	N;INAN;NOM;NEUT;PL
stężenie	концентрации	stężyć	концентрация	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
stężenie	концентрации	stężyć	концентрация	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
zrobione	принято	zrobić	принять	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
zrobione	принятых	zrobić	принять	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
zrobione	взяты	zrobić	брать	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
zrobione	сделанные	zrobić	делать	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
zrobione	сделано	zrobić	делать	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
zrobione	сделана	zrobić	делать	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
zrobione	сделал	zrobić	делать	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
zrobione	сделаны	zrobić	делать	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
zrobione	сделано	zrobić	делать	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
rozbił	разбили	rozbić	разбить	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN;ACT
rozbił	разбился	rozbić	разбиться	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;MID
inżynierów	инженеров	inżynier	инженер	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
inżynierów	инженеры	inżynier	инженер	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
bonaparte	бонапарт	bonaparty	бонапарт		N;ANIM;NOM;MASC;SG
odwołany	отменена	odwołać	отменить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
odwołany	отменено	odwołać	отменить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
odwołany	отменен	odwołać	отменить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
odwołany	отменены	odwołać	отменить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
odwołany	отменена	odwołać	отменить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
odwołany	отменил	odwołać	отменить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
odwołany	отменено	odwołać	отменить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
odwołany	отменен	odwołać	отменить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
żyła	прожил	żyć	прожить	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
żyła	жили	żyć	жить	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;IPFV;IND;PL;PST;FIN;ACT
żyła	вена	żyć	вена	V;IPFV;FEM;IND;SG;PST;FIN;ACT	N;INAN;NOM;FEM;SG
żyła	вену	żyć	вена	V;IPFV;FEM;IND;SG;PST;FIN;ACT	N;INAN;ACC;FEM;SG
zjednoczenie	единства	zjednoczenie	единство	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;GEN;NEUT;SG
wnioski	заключение	wniosek	заключение	N;NOM;MASC;PL	N;INAN;NOM;NEUT;SG
wnioski	вывод	wniosek	вывод	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG
podłoża	субстратов	podłoże	субстрат		N;INAN;GEN;MASC;PL
luksemburga	люксембург	luksemburga	люксембург	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
radiowy	radio	radiowy	radio	ADJ;NOM;MASC;SG	PROPN
radiowy	радио	radiowy	радио	ADJ;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
emi	emi	em	emi		PROPN
sauber	sauber	sauber	sauber	N;NOM;MASC;SG	PROPN
somerset	сомерсет	somerset	сомерсеть	V;IPFV;IND;SG;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
atlantyku	атлантик	atlantyk	атлантика	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
atlantyku	атлантике	atlantyk	атлантика	N;GEN;MASC;SG	N;INAN;DAT;FEM;SG
pytaj	спроси	pytać	спросить	V;IPFV;IMP;SG;2;FIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
pytaj	спросить	pytać	спросить	V;IPFV;IMP;SG;2;FIN;ACT	V;PFV;NFIN;ACT
pytaj	спросите	pytać	спросить	V;IPFV;IMP;SG;2;FIN;ACT	V;PFV;IMP;PL;2;FIN;ACT
parki	парк	park	парк	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG
parki	park	park	park	N;NOM;MASC;PL	PROPN
parki	пак	park	пак	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG
parki	парков	park	парк	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL
konstrukcje	конструкций	konstrukcja	конструкция	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
konstrukcje	структур	konstrukcja	структура	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
hong	хун	hong	хун	V;IPFV;IND;SG;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
hong	хон	hong	хон	V;IPFV;IND;SG;PRS;FIN;ACT	PART
rain	дожди	raina	дождь		N;INAN;NOM;MASC;PL
rain	дождь	raina	дождь		N;INAN;NOM;MASC;SG
jam	ям	ja	ям		N;INAN;GEN;FEM;PL
jam	джем	ja	джем		N;INAN;NOM;MASC;SG
jam	jam	ja	jam		PROPN
połączyć	слияние	połączyć	слияние	V;PFV;NFIN;ACT	N;INAN;NOM;NEUT;SG
połączyć	объединение	połączyć	объединение	V;PFV;NFIN;ACT	N;INAN;NOM;NEUT;SG
połączyć	объединять	połączyć	объединять	V;PFV;NFIN;ACT	V;IPFV;NFIN;ACT
pozytywne	положительные	pozytywny	положительный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
pozytywne	положительно	pozytywny	положительно	ADJ;NOM;NEUT;SG	ADV
pozytywne	позитивные	pozytywny	позитивный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
pętli	петли	pętla	петля		N;INAN;NOM;FEM;PL
pętli	цикл	pętla	цикл		N;INAN;NOM;MASC;SG
pętli	петля	pętla	петля		N;INAN;NOM;FEM;SG
historie	истории	histora	история	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
historie	рассказы	histora	рассказ	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
sheffield	шеффилд	sheffield	шеффилд	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
intensywnie	интенсивных	intensywnie	интенсивный	ADV	ADJ;GEN;PL
intensywnie	интенсивный	intensywnie	интенсивный	ADV	ADJ;NOM;MASC;SG
niepełnosprawnych	отключена	niepełnosprawny	отключить	ADJ;GEN;MASC;PL	V;PFV;FEM;SG;PST;V.PTCP;PASS
niepełnosprawnych	отключен	niepełnosprawny	отключить	ADJ;GEN;MASC;PL	V;PFV;MASC;SG;PST;V.PTCP;PASS
niepełnosprawnych	инвалид	niepełnosprawny	инвалид	ADJ;GEN;MASC;PL	N;ANIM;NOM;MASC;SG
kolejce	очереди	kolejka	очередь	N;DAT;FEM;SG	N;INAN;NOM;FEM;PL
przejęcia	приобретений	przejąć	приобретение	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;PL
przejęcia	приобретения	przejąć	приобретение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
przejęcia	поглощений	przejąć	поглощение	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;PL
libii	ливия	libić	ливия	PROPN;GEN;FEM;SG	N;INAN;NOM;FEM;SG
libii	ливии	libić	ливия	PROPN;GEN;FEM;SG	N;INAN;NOM;FEM;PL
fizyka	физика	fizyk	физик		N;INAN;NOM;FEM;SG
fizyka	физики	fizyk	физика		N;ANIM;NOM;MASC;PL
islamu	ислам	islam	ислам		N;INAN;NOM;MASC;SG
sporów	споры	spór	спор		N;INAN;NOM;MASC;PL
malarzy	художники	malarz	художник	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
jeremy	джереми	jeremć	джерь	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
nagrobek	надгробие	nagrobek	надгробие	N;ACC;MASC;SG	N;INAN;NOM;NEUT;SG
nagrobek	могила	nagrobek	могила	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
nagrobek	гробнице	nagrobek	гробница	N;ACC;MASC;SG	N;INAN;DAT;FEM;SG
nagrobek	надгробии	nagrobek	надгробие	N;ACC;MASC;SG	N;INAN;ESS;NEUT;SG
haiti	гаити	haiti	гаить		N;INAN;NOM;FEM;SG
rozmieszczenie	развертывания	rozmieszczenie	развертывание	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;PL
calcio	calcio	calcio	calcio	INTJ	PROPN
przekształcenia	преобразования	przekształcenie	преобразование	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
przekształcenia	трансформации	przekształcenie	трансформация	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
przekształcenia	преобразований	przekształcenie	преобразование	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;PL
dłoni	палм	dłoń	палм	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG
dłoni	ладони	dłoń	ладонь	N;GEN;FEM;SG	N;INAN;NOM;FEM;PL
dłoni	palm	dłoń	palm	N;GEN;FEM;SG	PROPN
dłoni	ладонь	dłoń	ладонь	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
wiara	вере	wiara	вера	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
wiara	веру	wiara	вера	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
jesień	осенний	jesień	осенний		ADJ;NOM;MASC;SG
jesień	осень	jesień	осень		N;INAN;NOM;FEM;SG
jesień	осень	jesień	осень		N;INAN;NOM;FEM;SG
jesień	падение	jesień	падение		N;INAN;NOM;NEUT;SG
jesień	осенью	jesień	осень		N;INAN;INS;FEM;SG
jesień	упасть	jesień	падать		V;PFV;NFIN;ACT
walczących	воюющими	walczyć	воевить	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT	V;IPFV;INS;PL;PRS;V.PTCP;ACT
rejestracji	регистрация	rejestracja	регистрация	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
myślenia	думаю	myślenie	думать	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
zmiennych	переменные	zmienny	переменная	ADJ;GEN;MASC;PL	ADJ;NOM;PL
prześladowań	преследование	prześladowanie	преследование	N;GEN;NEUT;PL	N;INAN;NOM;NEUT;SG
prześladowań	преследования	prześladowanie	преследование	N;GEN;NEUT;PL	N;INAN;NOM;NEUT;PL
kolorado	колорадо	kolorado	колорадо		N;INAN;NOM;MASC;SG
bezpośredni	прямая	bezpośredni	прямой		ADJ;NOM;FEM;SG
bezpośredni	direct	bezpośredni	direct		PROPN
bezpośredni	прямые	bezpośredni	прямой		ADJ;NOM;PL
bezpośredni	директ	bezpośredni	директ		N;INAN;NOM;MASC;SG
błony	мембраны	błon	мембрана		N;INAN;NOM;FEM;PL
derby	дерби	derba	дербь		N;INAN;NOM;NEUT;SG
głębokie	глубокую	głęboki	глубокий	ADJ;NOM;NEUT;SG	ADJ;ACC;FEM;SG
głębokie	глубокие	głęboki	глубокий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
głębokie	глубоко	głęboki	глубоко	ADJ;NOM;NEUT;SG	ADV
głębokie	глубокую	głęboki	глубокий	ADJ;NOM;NEUT;SG	ADJ;ACC;FEM;SG
przejęcie	приобретения	przejąć	приобретение	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;PL
pieszych	пешеходов	pieszy	пешеход		N;ANIM;GEN;MASC;PL
pieszych	пешеходов	pieszy	пешеход		N;ANIM;GEN;MASC;PL
laurent	лоран	laurent	лоран	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
przedstawiona	представил	przedstawić	представить	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
palermo	палермо	palermo	палермо	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
wdowa	вдовы	wdowa	вдова	N;NOM;FEM;SG	N;ANIM;NOM;FEM;PL
cole	коул	cól	коул		N;ANIM;NOM;MASC;SG
kulturowe	культурные	kulturowy	культурный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
mma	мма	mma	мма		N;INAN;NOM;MASC;SG
prywatny	частного	prywatny	частный	ADJ;NOM;MASC;SG	ADJ;GEN;MASC;SG
prywatny	частные	prywatny	частный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
gil	гил	gil	гить	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
boliwii	боливии	boliwia	боливия		N;INAN;NOM;FEM;PL
boliwii	боливии	boliwia	боливия		N;INAN;NOM;FEM;PL
boliwii	боливия	boliwia	боливие		N;INAN;NOM;FEM;SG
wyrażenia	фраз	wyrażenie	фраза	N;NOM;NEUT;SG	N;INAN;GEN;FEM;PL
wyrażenia	фразы	wyrażenie	фраза	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
wyrażenia	выражения	wyrażenie	выражение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
