szczegółowe	podrobně	szczegółowy	podrobně	ADJ;NOM;NEUT;SG	ADV;POS
act	jednat	act	jednat		V;IPFV;POS;NFIN
act	čin	act	čin		N;INAN;NOM;MASC;SG;POS
act	akt	act	akt		N;INAN;NOM;MASC;SG;POS
act	dějství	act	dějství		N;NOM;NEUT;SG;POS
nationale	nationale	nationale	nationale		PROPN;FEM;POS
skała	skály	skała	skála	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
skała	skalní	skała	skalní	N;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
ponownego	opakování	ponowny	opakování	ADJ;ACC;MASC;SG	N;NOM;NEUT;SG;POS
leonarda	leonarda	leonard	leonarda		N;ANIM;ACC;MASC;SG;POS
leonarda	leonard	leonard	leonard		N;ANIM;NOM;MASC;SG;POS
łaski	milosrdenství	łaska	milosrdenství	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
łaski	mercy	łaska	mercy	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
łaski	slitování	łaska	slitování	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
łaski	milost	łaska	milost	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
łaski	grace	łaska	grace	N;ACC;FEM;SG	PROPN;NOM;FEM;SG;POS
łaski	milost	łaska	milost	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
wykorzystane	použité	wykorzystać	použitý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
wykorzystane	využívané	wykorzystać	využívaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS
wykorzystane	využil	wykorzystać	využít	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;POS;PST;V.PTCP;ACT
wykorzystane	využívané	wykorzystać	využívaný	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS
zamieszkania	osídlení	zamieszkanie	osídlení	N;GEN;NEUT;SG	N;NOM;NEUT;SG;POS
nina	nina	nina	nina	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
nina	nino	nina	nino	PROPN;NOM;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
zachowań	chování	zachowanie	chování	N;GEN;NEUT;PL	N;NOM;NEUT;SG;POS
montana	montana	montany	montana		N;NOM;FEM;SG;POS
hansen	hansen	hansen	hansený		PROPN;ANIM;NOM;MASC;SG;POS
eyes	oči	eyes	oko		N;NOM;FEM;PL;POS
terytoriów	území	terytoria	území	N;GEN;NEUT;PL	N;NOM;NEUT;SG;POS
terytoriów	teritoria	terytoria	teritorium	N;GEN;NEUT;PL	N;NOM;NEUT;PL;POS
ochotników	dobrovolníků	ochotnik	dobrovolník	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL;POS
ochotników	dobrovolníci	ochotnik	dobrovolník	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
pojęć	pojmy	pojęć	pojem	N;GEN;NEUT;PL	N;INAN;NOM;MASC;PL;POS
pojęć	koncepce	pojęć	koncepce	N;GEN;NEUT;PL	N;NOM;FEM;SG;POS
pojęć	koncepty	pojęć	koncept	N;GEN;NEUT;PL	N;INAN;NOM;MASC;PL;POS
circle	kruh	circle	kruh		N;INAN;NOM;MASC;SG;POS
circle	kroužek	circle	kroužka		N;INAN;NOM;MASC;SG;POS
circle	kruhu	circle	kruh		N;INAN;GEN;MASC;SG;POS
circle	kružnice	circle	kružnice		N;NOM;FEM;SG;POS
otoczone	obklíčeni	otoczyć	obklíčený	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
otoczone	obklíčení	otoczyć	obklíčení	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	N;NOM;NEUT;SG;POS
absolwentów	absolventů	absolwent	absolvent	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL;POS
absolwentów	absolventi	absolwent	absolvent	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
absolwentów	absolventů	absolwent	absolvent	N;ACC;MASC;PL	N;ANIM;GEN;MASC;PL;POS
absolwentów	absolventi	absolwent	absolvent	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
dłuższe	déle	długi	dlouho	ADJ;NOM;CMPR;NEUT;SG	ADV;CMPR;POS
auf	auf	auf	auf		PROPN;FEM;SG;POS
uruchomienie	spustit	uruchomienie	spustit	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;PFV;POS;NFIN
imdb	imdb	imdb	imdb		N;NOM;MASC;SG;POS
gilles	gilles	gilles	gilles	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
senat	senátu	senat	senát		N;INAN;GEN;MASC;SG;POS
senat	senát	senat	senát		N;INAN;NOM;MASC;SG;POS
zaproszenie	pozvat	zaprosić	pozvat	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;POS;NFIN
zaproszenie	pozvánku	zaprosić	pozvánka	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;ACC;FEM;SG;POS
zamiar	úmysl	zamiar	úmysl	V;PFV;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
zamiar	záměr	zamiar	záměr	V;PFV;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
zamiar	úmysl	zamiar	úmysl	V;PFV;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
zamiar	záměr	zamiar	záměr	V;PFV;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
podwozie	podvozku	podwóź	podvozek	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
iranie	írán	iran	írán		PROPN;INAN;NOM;MASC;SG;POS
lane	lane	lany	lane		PROPN;NOM;MASC;SG;POS
lane	pruh	lany	pruh		N;INAN;NOM;MASC;SG;POS
minas	minas	minas	minas		PROPN;NOM;MASC;SG;POS
reggae	reggae	reggać	reggae		N;NEUT;POS
blog	blogu	blog	blog	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
zębów	zuby	ząb	zub	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
zębów	zoubky	ząb	zoubka	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
dziesiątki	desítky	dziesiątka	desítka		N;NOM;FEM;PL;POS
dziesiątki	desítek	dziesiątka	desítka		N;GEN;FEM;PL;POS
dziesiątki	desítky	dziesiątka	desítka		N;NOM;FEM;PL;POS
dziesiątki	tucty	dziesiątka	tucty		N;INAN;NOM;MASC;PL;POS
dziesiątki	desítek	dziesiątka	desítka		N;GEN;FEM;PL;POS
orbicie	orbitu	orbić	orbit	N;DAT;FEM;SG	N;ACC;FEM;SG;POS
aten	aténách	aten	atény	PROPN;NOM;NEUT;SG	N;DAT;FEM;PL;POS
lars	lars	lars	lars	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
ter	ter	ter	ter		PROPN;NOM;MASC;SG;POS
full	plné	full	plný		ADJ;NOM;NEUT;SG;POS
full	plný	full	plný		ADJ;INAN;NOM;MASC;SG;POS
full	plná	full	plný		ADJ;NOM;FEM;SG;POS
odra	spalničky	odra	spalničky		N;NOM;FEM;PL;POS
odra	odra	odra	odra		PROPN;INAN;NOM;MASC;SG;POS
afryka	afriku	afryka	afrika		N;ACC;FEM;SG;POS
afryka	africe	afryka	afrika		PROPN;DAT;FEM;SG;POS
afryka	afrika	afryka	afrika		N;NOM;FEM;SG;POS
afryka	africký	afryka	africký		ADJ;INAN;NOM;MASC;SG;POS
afryka	africká	afryka	africký		ADJ;NOM;FEM;SG;POS
afryka	africké	afryka	africký		ADJ;NOM;MASC;PL;POS
opublikowano	zveřejněné	opublikować	zveřejněný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;MASC;PL;POS
opublikowano	zveřejněno	opublikować	zveřejněný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
opublikowano	zveřejněné	opublikować	zveřejněný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;MASC;PL;POS
opublikowano	zveřejněno	opublikować	zveřejněný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
opublikowano	zveřejněna	opublikować	zveřejněný	V;PFV;IND;0;PST;FIN;ACT	ADJ;POS;V.PTCP;PASS
opublikowano	vydané	opublikować	vydaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;NEUT;SG;POS
monet	mince	monet	mince	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
monet	mincí	monet	mince	N;GEN;FEM;PL	N;INS;FEM;SG;POS
monet	monet	monet	monet	N;GEN;FEM;PL	PROPN;ANIM;NOM;MASC;SG;POS
lufy	sudy	lufa	sud	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL;POS
lufy	hlaveň	lufa	hlaveň	N;GEN;FEM;PL	N;NOM;FEM;SG;POS
lufy	barel	lufa	barel	N;GEN;FEM;PL	N;INAN;NOM;MASC;SG;POS
lufy	sud	lufa	sud	N;GEN;FEM;PL	N;INAN;NOM;MASC;SG;POS
lufy	hlaveň	lufa	hlaveň	N;GEN;FEM;PL	N;NOM;FEM;SG;POS
money	money	money	money		N;INAN;NOM;MASC;SG;POS
money	peníze	money	peníze		N;INAN;NOM;MASC;PL;POS
korzyść	výhodu	korzyść	výhoda	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
korzyść	výhodou	korzyść	výhoda	N;NOM;FEM;SG	N;INS;FEM;SG;POS
krotnie	složit	krotnić	složit	ADV	V;PFV;POS;NFIN
calgary	calgary	calgary	calgar	N;NOM;MASC;SG	PROPN;NEUT;POS
szybciej	rychlejší	szybko	rychlý	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
bakterii	bakteriální	bakteria	bakteriální		ADJ;NOM;MASC;SG;POS
bakterii	bakterie	bakteria	bakterie		N;NOM;FEM;PL;POS
bakterii	bakterií	bakteria	bakterie		N;INS;FEM;SG;POS
gospodarcza	ekonomické	gospodarczy	ekonomický	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL;POS
texas	texasu	texas	texas		PROPN;INAN;GEN;MASC;SG;POS
texas	texas	texas	texas		PROPN;INAN;NOM;MASC;SG;POS
heavy	těžká	heav	těžký		ADJ;NOM;FEM;SG;POS
heavy	těžké	heav	těžký		ADJ;NOM;NEUT;SG;POS
heavy	těžký	heav	těžký		ADJ;INAN;NOM;MASC;SG;POS
słowian	slované	słowiać	slovaný		N;ANIM;NOM;MASC;PL;POS
jake	jake	jaki	jako		PROPN;ANIM;NOM;MASC;SG;POS
jake	jaka	jaki	jako		N;NOM;FEM;SG;POS
portland	portlandu	portland	portland	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
terytoria	území	terytoria	území	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
terytoria	území	terytoria	území	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
terytoria	teritorium	terytoria	teritorium	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
algorytm	algoritmus	algoryt	algoritmus	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG;POS
koronę	koruny	korona	koruna	N;ACC;FEM;SG	N;NOM;FEM;PL;POS
koronę	crown	korona	crown	N;ACC;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
koronę	koruna	korona	koruna	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
wróć	návrat	wróć	návrat	V;PFV;IMP;SG;2;FIN;ACT	N;INAN;NOM;MASC;SG;POS
kamienie	kamenů	kamień	kámen	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
kamienie	kamení	kamień	kamení	N;NOM;MASC;PL	N;NOM;NEUT;SG;POS
kamienie	kamenný	kamień	kamenný	N;NOM;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
kamienie	stone	kamień	stůn	N;NOM;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
kamienie	kámen	kamień	kámen	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
kamienie	kamení	kamień	kamení	N;NOM;MASC;PL	N;NOM;NEUT;SG;POS
kamienie	skal	kamień	skála	N;NOM;MASC;PL	N;GEN;FEM;PL;POS
honor	cti	honor	čest		N;NOM;FEM;SG;POS
honor	pocta	honor	pocta		N;NOM;FEM;SG;POS
honor	čest	honor	čest		N;NOM;FEM;SG;POS
honor	cti	honor	čest		N;NOM;FEM;SG;POS
honor	pocta	honor	pocta		N;NOM;FEM;SG;POS
honor	čest	honor	čest		N;NOM;FEM;SG;POS
umiera	umírání	umierać	umírání	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
umiera	umírající	umierać	umírající	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
niewielu	málokdo	niewiele	málokdo		PRO;ANIM;NOM;MASC
iras	iras	iras	iras		PROPN;NOM;MASC;SG;POS
sprzedano	prodané	sprzedać	prodaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;NEUT;SG;POS
sprzedano	prodán	sprzedać	prodaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
sprzedano	prodáno	sprzedać	prodaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
chen	chen	chen	chen	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
tygodniach	týdny	tydzień	týden	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
zen	zen	zen	zen		PROPN;ANIM;NOM;MASC;SG;POS
ewakuacji	evakuaci	ewakuacja	evakuace	N;GEN;FEM;SG	N;ACC;FEM;SG;POS
ewakuacji	evakuace	ewakuacja	evakuace	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
jürgen	jürgen	jürgen	jürgen	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
wymiar	dimenzi	wymiar	dimenze	N;NOM;MASC;SG	N;ACC;FEM;SG;POS
wymiar	rozměry	wymiar	rozměr	N;NOM;MASC;SG	N;INAN;NOM;MASC;PL;POS
bonus	prémie	bonus	prémie	N;NOM;MASC;SG	N;NOM;FEM;PL;POS
bonus	bonusy	bonus	bonus	N;NOM;MASC;SG	N;INAN;NOM;MASC;PL;POS
sncf	sncf	sncf	sncf		PROPN;NOM;MASC;SG;POS
web	web	web	web		N;INAN;NOM;MASC;SG;POS
web	webu	web	web		N;INAN;NOM;MASC;SG;POS
connecticut	connecticutu	connecticut	connecticut		N;ACC;FEM;SG;POS
rolnictwo	zemědělské	rolnictwo	zemědělský	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
simone	simone	simon	simone	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
juniors	junioři	juniors	junior	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;PL;POS
poezja	poezii	poezja	poezie		N;ACC;FEM;SG;POS
poezja	poezie	poezja	poezie		N;NOM;FEM;SG;POS
litwa	lotyšsko	litwa	lotyšský		PROPN;NOM;NEUT;SG;POS
litwa	litva	litwa	litva		PROPN;NOM;FEM;SG;POS
pokład	palubě	pokład	paluba	N;NOM;MASC;SG	N;DAT;FEM;SG;POS
pokład	palubu	pokład	paluba	N;NOM;MASC;SG	N;ACC;FEM;SG;POS
pokład	paluby	pokład	paluba	N;NOM;MASC;SG	N;NOM;FEM;PL;POS
sprzeciw	námitky	sprzeciw	námitka	N;NOM;MASC;SG	N;NOM;FEM;PL;POS
sprzeciw	námitku	sprzeciw	námitka	N;NOM;MASC;SG	N;ACC;FEM;SG;POS
atlanta	atlantě	atlant	atlant	N;NOM;MASC;SG	PROPN;DAT;FEM;SG;POS
atlanta	atlanty	atlant	atlant	N;NOM;MASC;SG	PROPN;NOM;FEM;PL;POS
sól	salt	sól	salt		PROPN;NOM;MASC;SG;POS
sól	sůl	sól	sůl		N;NOM;FEM;SG;POS
sól	soli	sól	sůl		N;NOM;FEM;PL;POS
traktować	ošetřit	traktować	ošetřit	V;IPFV;NFIN;ACT	V;PFV;POS;NFIN
traktować	léčbě	traktować	léčba	V;IPFV;NFIN;ACT	N;DAT;FEM;SG;POS
kolonię	kolonií	kolonia	kolonie	N;ACC;FEM;SG	N;INS;FEM;SG;POS
kolonię	kolonie	kolonia	kolonie	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
opady	srážek	opad	srážka	N;NOM;MASC;PL	N;GEN;FEM;PL;POS
opady	srážek	opad	srážka	N;NOM;MASC;PL	N;GEN;FEM;PL;POS
opady	srážení	opad	srážení	N;NOM;MASC;PL	N;NOM;NEUT;SG;POS
słowacja	slovensko	słowacja	slovenský	N;NOM;FEM;SG	PROPN;NOM;NEUT;SG;POS
odchodzi	odchod	odchodzić	odchod	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
odchodzi	odcházím	odchodzić	odcházet	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
odchodzi	odchodu	odchodzić	odchod	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;GEN;MASC;SG;POS
usuwanie	likvidaci	usuwać	likvidace	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;ACC;FEM;SG;POS
klein	klein	klein	klein		PROPN;ANIM;NOM;MASC;SG;POS
odwrót	ústup	odwrót	ústup	V;IPFV;IND;SG;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
odwrót	ustoupit	odwrót	ustoupit	V;IPFV;IND;SG;PRS;FIN;ACT	V;PFV;POS;NFIN
rany	zranění	rana	zranění	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
rany	rána	rana	ráno	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
rany	zranění	rana	zranění	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
rany	rány	rana	rána	N;ACC;FEM;SG	N;NOM;FEM;PL;POS
substancje	látka	substancja	látka	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
substancje	substance	substancja	substance	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
substancje	látek	substancja	látka	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
publikowane	zveřejněné	publikować	zveřejněný	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
publikowane	zveřejněna	publikować	zveřejněný	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
publikowane	publikoval	publikować	publikovat	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;POS;PST;V.PTCP;ACT
działek	balíky	działka	balík	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL;POS
oczywiste	zřejmý	oczywisty	zřejmý	V;IPFV;IND;SG;PRS;FIN;ACT	ADJ;INAN;NOM;MASC;SG;POS
oczywiste	zjevné	oczywisty	zjevný	V;IPFV;IND;SG;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;POS
oczywiste	zřejmá	oczywisty	zřejmý	V;IPFV;IND;SG;PRS;FIN;ACT	ADJ;NOM;FEM;SG;POS
oczywiste	zřejmé	oczywisty	zřejmý	V;IPFV;IND;SG;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;POS
fotografia	photo	fotografia	photo	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;POS
fotografia	fotku	fotografia	fotka	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
fotografia	fotografii	fotografia	fotografie	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
gmt	gmt	gętić	gmt	PROPN;NOM;MASC;SG	N;NEUT;POS
przekierowanie	přesměrovat	przekierować	přesměrovat	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;PFV;POS;NFIN
przekierowanie	přesměroval	przekierować	přesměrovat	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
krajobraz	krajinu	krajobraz	krajina	N;NOM;MASC;SG	N;ACC;FEM;SG;POS
ted	ted	ted	ted		PROPN;NOM;MASC;SG;POS
tramwaj	tramvaje	tramwa	tramvaj	N;NOM;MASC;SG	N;NOM;FEM;PL;POS
zdecydowała	rozhodnuto	zdecydować	rozhodnutý	V;PFV;FEM;IND;SG;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
zdecydowała	rozhodli	zdecydować	rozhodnout	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
zdecydowała	rozhodla	zdecydować	rozhodnout	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;POS;PST;V.PTCP;ACT
belgradzie	bělehradu	belgrad	bělehrada	PROPN;DAT;MASC;SG	PROPN;INAN;GEN;MASC;SG;POS
tkanki	tkáň	tkanka	tkáň	N;ACC;FEM;PL	N;NOM;FEM;SG;POS
tkanki	tkáně	tkanka	tkáň	N;ACC;FEM;PL	N;NOM;FEM;PL;POS
tkanki	tkáně	tkanka	tkáň	N;ACC;FEM;PL	N;NOM;FEM;PL;POS
tkanki	tkání	tkanka	tkáň	N;ACC;FEM;PL	N;INS;FEM;SG;POS
podstawowego	základní	podstawowy	základní	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG;POS
skuteczność	výkony	skuteczność	výkon	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL;POS
przypadkowo	omylem	przypadkowo	omyl	ADV	N;INAN;INS;MASC;SG;POS
erich	erich	erich	erich	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
dama	dáma	dam	dáma		N;NOM;FEM;SG;POS
dama	lady	dam	lady		N;FEM;SG;POS
dama	paní	dam	paní		N;NOM;FEM;SG;POS
władcą	vládce	władca	vládce	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG;POS
ślad	stopu	ślad	stopa	N;NOM;MASC;SG	N;ACC;FEM;SG;POS
ślad	stopové	ślad	stopový	N;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
przyjęte	přijaté	przyjąć	přijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS
przyjęte	přijata	przyjąć	přijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
przyjęte	přijata	przyjąć	přijatý	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
bloki	bloků	blok	blok	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
niska	nízko	niska	nízko		ADV;POS
niska	nízký	niska	nízký		ADJ;INAN;NOM;MASC;SG;POS
niska	nízké	niska	nízký		ADJ;NOM;MASC;PL;POS
niska	nízká	niska	nízký		ADJ;NOM;FEM;SG;POS
twierdzą	nárokovat	twierdzić	nárokovat	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;POS;NFIN
twierdzą	tvrzení	twierdzić	tvrzení	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
twierdzą	nárok	twierdzić	nárok	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
berg	berg	berg	berg	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
anhalt	anhaltsko	anhalt	anhaltský	PROPN;NOM;MASC;SG	PROPN;NOM;NEUT;SG;POS
podobieństwo	podobnosti	podobieństwo	podobnost	N;NOM;NEUT;SG	N;NOM;FEM;PL;POS
mitsubishi	mitsubishi	mitsubisha	mitsubishu		N;INAN;NOM;MASC;SG;POS
zatrudnienie	najmout	zatrudnienie	najmout	N;NOM;NEUT;SG	V;POS;NFIN
technologia	technologii	technologia	technologie	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
oklahoma	oklahoma	oklahy	oklahoma	N;NOM;NEUT;SG	PROPN;NOM;FEM;SG;POS
konkretne	specifické	konkretny	specifický	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
konkretne	betonu	konkretny	beton	ADJ;NOM;NEUT;SG	N;INAN;GEN;MASC;SG;POS
konkretne	beton	konkretny	beton	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
konflikty	konfliktů	konflikt	konflikt	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
konflikty	rozpor	konflikt	rozpor	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
konflikty	střet	konflikt	střet	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
konflikty	konfliktu	konflikt	konflikt	N;NOM;MASC;PL	N;INAN;GEN;MASC;SG;POS
konflikty	konflikt	konflikt	konflikt	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
sophie	sophie	soph	sophie	N;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
kings	kings	kings	kings		PROPN;INAN;NOM;MASC;SG;POS
kings	králové	kings	král		PROPN;NOM;FEM;SG;POS
kings	králů	kings	král		N;ANIM;GEN;MASC;PL;POS
podziemia	podzemní	podziemiać	podzemní		ADJ;NOM;MASC;SG;POS
podziemia	podzemí	podziemiać	podzemí		N;NOM;NEUT;SG;POS
podziemia	podsvětí	podziemiać	podsvětí		N;NOM;NEUT;SG;POS
zapobiec	předcházet	zapobiec	předcházet	V;PFV;NFIN;ACT	V;IPFV;POS;NFIN
skrzyżowanie	křižovatce	skrzyżowanie	křižovatka	N;NOM;NEUT;SG	N;DAT;FEM;SG;POS
skrzyżowanie	křižovatky	skrzyżowanie	křižovatka	N;NOM;NEUT;SG	N;NOM;FEM;PL;POS
poprawę	zlepšení	poprawa	zlepšení	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
poprawę	zlepšování	poprawa	zlepšování	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
architektów	architekti	architekt	architekt	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
muza	múza	muza	múza		N;NOM;FEM;SG;POS
czytać	čtěte	czytać	číst	V;IPFV;NFIN;ACT	V;PFV;IMP;PL;2;POS;FIN
organizatorów	organizátoři	organizator	organizátor	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
spada	vodopády	spadać	vodopád	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;PL;POS
spada	spadne	spadać	spadnout	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
spada	falls	spadać	falls	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;INAN;NOM;MASC;SG;POS
siódmego	sedmé	siódmy	sedmý	N;GEN;MASC;SG	ADJ;NOM;NEUT;SG;POS
siódmego	sedmá	siódmy	sedmý	N;GEN;MASC;SG	ADJ;NOM;FEM;SG;POS
siódmego	sedmý	siódmy	sedmý	N;GEN;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
zapasy	zásobování	zapas	zásobování	N;NOM;MASC;PL	N;NOM;NEUT;SG;POS
zapasy	zásoba	zapas	zásoba	N;NOM;MASC;PL	N;NOM;FEM;SG;POS
zapasy	wrestling	zapas	wrestling	N;NOM;MASC;PL	PROPN;INAN;MASC;SG;POS
zapasy	skladem	zapas	sklad	N;NOM;MASC;PL	N;INAN;INS;MASC;SG;POS
żyły	žíly	żyły	žíla	V;PFV;MASC;IND;PL;PST;FIN;ACT	N;NOM;FEM;PL;POS
