категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	PROPN;SG
звучит	suara	звучать	suara	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;SG
звучит	bunyi	звучать	bunyi	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
звучит	kedengarannya	звучать	kedengaran	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
звучит	sounds	звучать	sounds	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN
звучит	bunyinya	звучать	bunyi	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;SG
неделя	week	неделя	week	N;INAN;NOM;FEM;SG	PROPN
болгария	bulgaria	болгария	bulgaria	N;INAN;NOM;FEM;SG	PROPN;SG
будущее	future	будущее	future	N;INAN;NOM;NEUT;SG	PROPN
наследие	legacy	наследие	legacy	N;INAN;NOM;NEUT;SG	PROPN
наследие	heritage	наследие	heritage	N;INAN;NOM;NEUT;SG	PROPN
носитель	carrier	носитель	carrier	N;ANIM;NOM;MASC;SG	PROPN
освобождение	melepaskan	освобождение	menlepaskan	N;INAN;NOM;NEUT;SG	V;SG;ACT
освобождение	lepaskan	освобождение	lepaskan	N;INAN;NOM;NEUT;SG	V;SG;ACT
стефан	stephen	стефанный	stephen	N;ANIM;NOM;MASC;SG	PROPN
стефан	stefan	стефанный	stefan	N;ANIM;NOM;MASC;SG	PROPN
товаров	barangnya	товар	barang	N;INAN;GEN;MASC;PL	N;SG
товаров	barang	товар	barang	N;INAN;GEN;MASC;PL	N;SG
девушки	cewek	девушка	cewek	N;ANIM;NOM;FEM;PL	PROPN
девушки	girls	девушка	girls	N;ANIM;NOM;FEM;PL	PROPN
девушки	gadis	девушка	gadis	N;ANIM;NOM;FEM;PL	N;SG
рекомендации	rekomendasi	рекомендация	rekomendasi	N;INAN;NOM;FEM;PL	N;SG
рекомендации	rekomendasi	рекомендация	rekomendasi	N;INAN;NOM;FEM;PL	N;SG
рекомендации	saran	рекомендация	saran	N;INAN;NOM;FEM;PL	N;SG
словакии	slowakia	словакия	slowakia	N;INAN;NOM;FEM;PL	PROPN
горный	gunung	горный	gunung	ADJ;NOM;MASC;SG	N;SG
горный	mountain	горный	mountain	ADJ;NOM;MASC;SG	PROPN
горный	pegunungan	горный	pegunungan	ADJ;NOM;MASC;SG	N;SG
музеи	museum	музей	museum	N;INAN;NOM;MASC;PL	PROPN
медицинский	kedokteran	медицинский	kedokteran	ADJ;NOM;MASC;SG	N;SG
медицинский	medis	медицинский	medis	ADJ;NOM;MASC;SG	N;SG
медицинский	medical	медицинский	medical	ADJ;NOM;MASC;SG	PROPN
оси	sumbu	ось	sumbu	N;INAN;NOM;FEM;PL	N;SG
оси	sumbu	ось	sumbu	N;INAN;NOM;FEM;PL	N;SG
оси	axis	ось	axis	N;INAN;NOM;FEM;PL	PROPN
яндекс	yandex	яндекс	yandex	N;INAN;NOM;MASC;SG	PROPN
постановление	memerintah	постановление	menperintah	N;INAN;NOM;NEUT;SG	V;SG;ACT
коста	costa	коста	costa	N;INAN;NOM;MASC;SG	PROPN
коста	kosta	коста	kosta	N;INAN;NOM;MASC;SG	PROPN
сайтов	situs	сайт	situs	N;INAN;GEN;MASC;PL	N;SG
ислам	islam	ислам	islam	N;INAN;NOM;MASC;SG	PROPN;SG
встреча	meeting	встреча	meeting	N;INAN;NOM;FEM;SG	PROPN
адам	adam	ад-м	adam	N;ANIM;NOM;MASC;SG	PROPN;SG
внешние	eksternal	внешний	eksternal	ADJ;NOM;PL	N
внешние	eksterior	внешний	eksterior	ADJ;NOM;PL	N
отряды	skuat	отряд	skuat	N;INAN;NOM;MASC;PL	N;SG
отряды	regu	отряд	regu	N;INAN;NOM;MASC;PL	N;SG
ресурсы	sumberdaya	ресурс	sumberdaya	N;INAN;NOM;MASC;PL	N;SG
жилой	pemukiman	жилой	penmukiman	ADJ;NOM;MASC;SG	N;SG
жилой	perumahan	жилой	penrumahan	ADJ;NOM;MASC;SG	N;SG
среднее	middle	средний	middle	ADJ;NOM;NEUT;SG	PROPN
среднее	pertengahan	средний	pertengahan	ADJ;NOM;NEUT;SG	N;SG
среднее	tengah	средний	tengah	ADJ;NOM;NEUT;SG	PROPN;SG
среднее	medium	средний	medium	ADJ;NOM;NEUT;SG	N
среднее	sedang	средний	sedang	ADJ;NOM;NEUT;SG	ADV
среднее	menengah	средний	menengah	ADJ;NOM;NEUT;SG	N;SG
среднее	median	средний	median	ADJ;NOM;NEUT;SG	N;SG
среднее	sekunder	средний	sekunder	ADJ;NOM;NEUT;SG	N;SG
электронная	elektronika	электронный	elektronika	ADJ;NOM;FEM;SG	N
электронная	electronic	электронный	electronic	ADJ;NOM;FEM;SG	PROPN
электронная	elektronik	электронный	elektronik	ADJ;NOM;FEM;SG	N;SG
исследователь	explorer	исследователь	explorer	N;ANIM;NOM;MASC;SG	PROPN
конфликты	bentrok	конфликт	bentrok	N;INAN;NOM;MASC;PL	
конфликты	konflik	конфликт	konflik	N;INAN;NOM;MASC;PL	N;SG
конфликты	konflik	конфликт	konflik	N;INAN;NOM;MASC;PL	N;SG
двигателей	mesin	двигатель	mesin	N;INAN;GEN;MASC;PL	N;SG
десятки	tens	десяток	tens	N;INAN;NOM;MASC;PL	PROPN
десятки	puluhan	десяток	puluhan	N;INAN;NOM;MASC;PL	N;SG
десятки	lusinan	десяток	lusinan	N;INAN;NOM;MASC;PL	N;SG
десятки	puluhan	десяток	puluhan	N;INAN;NOM;MASC;PL	N;SG
десятки	belasan	десяток	belasan	N;INAN;NOM;MASC;PL	NUM
комедии	komedi	комедия	komedi	N;INAN;NOM;FEM;PL	N;SG
комедии	comedy	комедия	comedy	N;INAN;NOM;FEM;PL	PROPN
комедии	komedi	комедия	komedi	N;INAN;NOM;FEM;PL	N;SG
буква	letter	буква	letter	N;INAN;NOM;FEM;SG	PROPN
квартира	kempes	квартира	kempes	N;INAN;NOM;FEM;SG	
квартира	flat	квартира	flat	N;INAN;NOM;FEM;SG	PROPN
квартира	rata	квартира	rata	N;INAN;NOM;FEM;SG	ADJ;SG
взгляды	dilihat	взгляд	dilihat	N;INAN;NOM;MASC;PL	V;SG;PASS
взгляды	tayangan	взгляд	tayangan	N;INAN;NOM;MASC;PL	N;SG
взгляды	tampilan	взгляд	tampilan	N;INAN;NOM;MASC;PL	N;SG
соглашения	perjanjian	соглашение	perjanjian	N;INAN;NOM;NEUT;PL	N;SG
взаимодействия	interaksi	взаимодействие	interaksi	N;INAN;NOM;NEUT;PL	N;SG
взаимодействия	interaksi	взаимодействие	interaksi	N;INAN;NOM;NEUT;PL	N;SG
тебя	you	ты	you	PRO;ACC;SG;2	PROPN
стив	steve	стив	steve	N;ANIM;NOM;MASC;SG	PROPN
крыла	sayap	крыло	sayap	N;INAN;NOM;NEUT;PL	N;SG
крыла	wing	крыло	wing	N;INAN;NOM;NEUT;PL	PROPN
эссе	essay	эссе	essay	N;INAN;NOM;NEUT;SG	PROPN
принята	adopsi	принять	adopsi	V;PFV;FEM;SG;PST;V.PTCP;PASS	N;SG
принята	mengadopsi	принять	menadopsi	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;SG;ACT
сто	hundred	сто	hundred	NUM;NOM	PROPN
сто	sto	сто	sto	NUM;NOM	PROPN
дин	dean	дина	dean	N;ANIM;NOM;MASC;SG	PROPN
оставив	leaving	оставить	leaving	V;PFV;PST;V.CVB;ACT	PROPN
независимые	independen	независимый	independen	ADJ;NOM;PL	ADJ;SG
независимые	independent	независимый	independent	ADJ;NOM;PL	PROPN
независимые	mandiri	независимый	mandiri	ADJ;NOM;PL	ADJ;SG
размещения	peletakan	размещение	penletakan	N;INAN;NOM;NEUT;PL	N;SG
размещения	penempatan	размещение	pentempatan	N;INAN;NOM;NEUT;PL	N;SG
размещения	posting	размещение	posting	N;INAN;NOM;NEUT;PL	PROPN
размещения	mengirim	размещение	menkirim	N;INAN;NOM;NEUT;PL	V;SG;ACT
размещения	mengirimkan	размещение	menkirimkan	N;INAN;NOM;NEUT;PL	V;SG;ACT
греция	yunani	греция	yunani	N;INAN;NOM;FEM;SG	PROPN;SG
графство	county	графство	county	N;INAN;NOM;NEUT;SG	PROPN
социального	social	социальный	social	ADJ;GEN;MASC;SG	PROPN
социального	sosial	социальный	sosial	ADJ;GEN;MASC;SG	N;SG
значительные	substansial	значительный	substansial	ADJ;NOM;PL	N;SG
значительные	signifikan	значительный	signifikan	ADJ;NOM;PL	ADJ;SG
вызвало	terpicu	вызвать	terpicu	V;PFV;NEUT;IND;SG;PST;FIN;ACT	V;SG;PASS
вызвало	dipicu	вызвать	dipicu	V;PFV;NEUT;IND;SG;PST;FIN;ACT	V;SG;PASS
вагонов	gerobak	вагон	gerobak	N;INAN;GEN;MASC;PL	N;SG
вагонов	gerbong	вагон	gerbong	N;INAN;GEN;MASC;PL	N;SG
анри	henry	анри	henry	N;ANIM;NOM;MASC;SG	PROPN
анри	henri	анри	henri	N;ANIM;NOM;MASC;SG	PROPN
администраторы	pengurus	администратор	penurus	N;ANIM;NOM;MASC;PL	N;SG
администраторы	administrator	администратор	administrator	N;ANIM;NOM;MASC;PL	N;SG
администраторы	admin	администратор	admin	N;ANIM;NOM;MASC;PL	PROPN
администраторы	pengurus	администратор	penurus	N;ANIM;NOM;MASC;PL	N;SG
перечисленных	tercantum	перечислить	tercantum	V;PFV;GEN;PL;PST;V.PTCP;PASS	V;SG;PASS
перечисленных	terdaftar	перечислить	terdaftar	V;PFV;GEN;PL;PST;V.PTCP;PASS	V;SG;PASS
акт	acp	акт	acp	N;INAN;NOM;MASC;SG	PROPN
акт	bertindak	акт	bertindak	N;INAN;NOM;MASC;SG	V;SG;ACT
акт	bertindaklah	акт	bertindak	N;INAN;NOM;MASC;SG	V;SG;ACT
акт	act	акт	act	N;INAN;NOM;MASC;SG	PROPN
копия	menyalin	копия	mensalin	N;INAN;NOM;FEM;SG	V;SG;ACT
копия	copy	копия	copy	N;INAN;NOM;FEM;SG	PROPN
майк	mike	майк	mike	N;ANIM;NOM;MASC;SG	PROPN
османской	ottoman	османский	ottoman	ADJ;INS;FEM;SG	PROPN
османской	utsmaniyah	османский	utsmaniyah	ADJ;INS;FEM;SG	N
ряды	peringkat	ряд	peringkat	N;INAN;NOM;MASC;PL	N;SG
ряды	pangkat	ряд	pangkat	N;INAN;NOM;MASC;PL	N;SG
ряды	barisan	ряд	barisan	N;INAN;NOM;MASC;PL	N;SG
ряды	jajaran	ряд	jajaran	N;INAN;NOM;MASC;PL	N;SG
ряды	baris	ряд	baris	N;INAN;NOM;MASC;PL	N;SG
увеличение	naikkan	увеличение	naikkan	N;INAN;NOM;NEUT;SG	V;SG;ACT
увеличение	tingkatkan	увеличение	tingkatkan	N;INAN;NOM;NEUT;SG	V;SG;ACT
увеличение	meningkat	увеличение	mentingkat	N;INAN;NOM;NEUT;SG	V;SG;ACT
увеличение	meningkatkan	увеличение	mentingkatkan	N;INAN;NOM;NEUT;SG	V;SG;ACT
мишель	michele	мишель	michele	N;ANIM;NOM;FEM;SG	PROPN
мишель	michel	мишель	michel	N;ANIM;NOM;FEM;SG	PROPN
тбилиси	tbilisi	тбилиси	tbilisi	N;INAN;NOM;MASC;PL	PROPN
топ	top	топ	top	N;INAN;NOM;MASC;SG	ADJ;SG
топ	teratas	топ	teratas	N;INAN;NOM;MASC;SG	ADJ;RL;SG
львов	singa	лев	singa	N;INAN;GEN;MASC;PL	PROPN;SG
львов	lions	лев	lions	N;INAN;GEN;MASC;PL	PROPN
львов	lviv	лев	lviv	N;INAN;GEN;MASC;PL	PROPN
произошла	terjadi	произойти	terjadi	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;SG;PASS
чрезвычайно	amat	чрезвычайно	amat	ADV	
верно	kanan	верный	kanan	ADJ;NEUT;SG	N;SG
верно	right	верный	right	ADJ;NEUT;SG	PROPN
полномочия	kredensial	полномочие	kredensial	N;INAN;NOM;NEUT;PL	N;SG
полномочия	powers	полномочие	powers	N;INAN;NOM;NEUT;PL	PROPN
полномочия	otoritas	полномочие	otoritas	N;INAN;NOM;NEUT;PL	N;SG
полномочия	kewenangan	полномочие	kewenangan	N;INAN;NOM;NEUT;PL	N;SG
полномочия	authority	полномочие	authority	N;INAN;NOM;NEUT;PL	PROPN
соответствия	kesesuaian	соответствие	kesesuaian	N;INAN;NOM;NEUT;PL	N;SG
нападения	menyerang	нападение	menserang	N;INAN;NOM;NEUT;PL	V;SG;ACT
нападения	serangan	нападение	serangan	N;INAN;NOM;NEUT;PL	N;SG
нападения	penyerangan	нападение	penserangan	N;INAN;NOM;NEUT;PL	N;SG
переданы	ditransmisikan	передать	ditransmisikan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
переданы	dipancarkan	передать	dipancarkan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
переданы	ditularkan	передать	ditularkan	V;PFV;PL;PST;V.PTCP;PASS	V;SG;PASS
ново	novo	новый	novo	ADJ;NEUT;SG	PROPN
жилых	pemukiman	жилой	penmukiman	ADJ;GEN;PL	N;SG
жилых	perumahan	жилой	penrumahan	ADJ;GEN;PL	N;SG
буквально	harafiah	буквально	harafiah	ADV	N
буквально	harfiah	буквально	harfiah	ADV	N
буквально	literal	буквально	literal	ADV	N;SG
буквально	harafiah	буквально	harafiah	ADV	N
социальная	social	социальный	social	ADJ;NOM;FEM;SG	PROPN
социальная	sosial	социальный	sosial	ADJ;NOM;FEM;SG	N;SG
коллегии	collegium	коллегия	collegium	N;INAN;NOM;FEM;PL	PROPN
мексика	meksiko	мексика	meksiko	N;INAN;NOM;FEM;SG	PROPN;SG
мексика	mexico	мексика	mexico	N;INAN;NOM;FEM;SG	PROPN
ансамбль	ensemble	ансамбль	ensemble	N;INAN;NOM;MASC;SG	PROPN
звук	sound	звук	sound	N;INAN;NOM;MASC;SG	PROPN
звук	suara	звук	suara	N;INAN;NOM;MASC;SG	PROPN;SG
друзья	teman	друг	teman	N;ANIM;NOM;MASC;PL	N;SG
друзья	friends	друг	friends	N;ANIM;NOM;MASC;PL	PROPN
друзья	berteman	друг	berteman	N;ANIM;NOM;MASC;PL	V;SG;ACT
диапазон	range	диапазон	range	N;INAN;NOM;MASC;SG	PROPN
японская	jepang	японский	jepang	ADJ;NOM;FEM;SG	PROPN;SG
японская	japanese	японский	japanese	ADJ;NOM;FEM;SG	PROPN
оценить	evaluasi	оценить	evaluasi	V;PFV;NFIN;ACT	N;SG
оценить	perkirakan	оценить	perkirakan	V;PFV;NFIN;ACT	N;SG
оценить	perkiraan	оценить	perkiraan	V;PFV;NFIN;ACT	N;SG
оценить	estimasi	оценить	estimasi	V;PFV;NFIN;ACT	N
америка	amerika	америка	amerika	N;INAN;NOM;FEM;SG	PROPN;SG
америка	america	америка	america	N;INAN;NOM;FEM;SG	PROPN
америка	amerika	америка	amerika	N;INAN;NOM;FEM;SG	PROPN;SG
уильямс	doank	уильямс	doank	N;ANIM;DAT;NEUT;PL	PROPN
уильямс	williams	уильямс	williams	N;ANIM;DAT;NEUT;PL	PROPN
карлос	carlos	карлос	carlos	N;ANIM;NOM;MASC;SG	PROPN
занятия	kelas	занятие	kelas	N;INAN;NOM;NEUT;PL	N;SG
любое	sembarang	любой	sembarang	DET;NOM;NEUT;SG	N
любое	any	любой	any	DET;NOM;NEUT;SG	PROPN
ткани	kain	ткань	kain	N;INAN;NOM;FEM;PL	N;SG
ткани	jaringan	ткань	jaringan	N;INAN;NOM;FEM;PL	N;SG
ткани	tissue	ткань	tissue	N;INAN;NOM;FEM;PL	PROPN
ткани	tisu	ткань	tisu	N;INAN;NOM;FEM;PL	PROPN
ткани	kain	ткань	kain	N;INAN;NOM;FEM;PL	N;SG
ткани	kain	ткань	kain	N;INAN;NOM;FEM;PL	N;SG
лучшее	terbaik	лучший	terbaik	ADJ;NOM;NEUT;SG	ADJ;RL;SG
лучшее	best	лучший	best	ADJ;NOM;NEUT;SG	PROPN
журналистов	jurnalis	журналист	jurnalis	N;ANIM;ACC;MASC;PL	N;SG
журналистов	wartawan	журналист	wartawan	N;ANIM;ACC;MASC;PL	N;SG
мяч	ball	мяч	ball	N;INAN;NOM;MASC;SG	PROPN
петров	petrov	петр	petrov	N;ANIM;NOM;MASC;SG	PROPN
различия	perbedaan	различие	perbedaan	N;INAN;NOM;NEUT;PL	N;SG
различия	bedanya	различие	beda	N;INAN;NOM;NEUT;PL	N;SG
различия	perbedaan	различие	perbedaan	N;INAN;NOM;NEUT;PL	N;SG
различия	perbedaan	различие	perbedaan	N;INAN;NOM;NEUT;PL	N;SG
различия	perbedaannya	различие	perbedaan	N;INAN;NOM;NEUT;PL	N;SG
кризис	crisis	кризис	crisis	N;INAN;NOM;MASC;SG	PROPN
подразделение	division	подразделение	division	N;INAN;NOM;NEUT;SG	PROPN
практики	praktek	практика	praktek	N;INAN;NOM;MASC;PL	N;SG
практики	praktik	практика	praktik	N;INAN;NOM;MASC;PL	N;SG
продолжительность	panjang	продолжительность	panjang	N;INAN;NOM;FEM;SG	ADJ;SG
спортивных	sporting	спортивный	sporting	ADJ;GEN;PL	PROPN
европейский	eropa	европейский	eropa	ADJ;NOM;MASC;SG	N;SG
европейский	european	европейский	european	ADJ;NOM;MASC;SG	PROPN
никита	nikita	никита	nikita	N;ANIM;NOM;MASC;SG	PROPN
индонезии	indonesian	индонезия	indonesian	N;INAN;NOM;FEM;PL	PROPN
индонезии	indonesia	индонезия	indonesia	N;INAN;NOM;FEM;PL	PROPN;SG
рока	roca	рок	roca	N;INAN;GEN;MASC;SG	PROPN
мероприятия	kegiatan	мероприятие	kegiatan	N;INAN;NOM;NEUT;PL	N;SG
мероприятия	aktifitas	мероприятие	aktifitas	N;INAN;NOM;NEUT;PL	N;SG
мероприятия	aktivitas	мероприятие	aktivitas	N;INAN;NOM;NEUT;PL	PROPN;SG
мероприятия	keluaran	мероприятие	keluaran	N;INAN;NOM;NEUT;PL	N;SG
мероприятия	peristiwa	мероприятие	peristiwa	N;INAN;NOM;NEUT;PL	N;SG
мероприятия	kegiatan	мероприятие	kegiatan	N;INAN;NOM;NEUT;PL	N;SG
мероприятия	acara	мероприятие	acara	N;INAN;NOM;NEUT;PL	N;SG
верх	top	верх	top	N;INAN;NOM;MASC;SG	ADJ;SG
верх	teratas	верх	teratas	N;INAN;NOM;MASC;SG	ADJ;RL;SG
маленький	small	маленький	small	ADJ;NOM;MASC;SG	PROPN
маленький	little	маленький	little	ADJ;NOM;MASC;SG	PROPN
маленький	sedikit	маленький	sedikit	ADJ;NOM;MASC;SG	ADV;SG
маленький	beraktifitas	маленький	beraktifitas	ADJ;NOM;MASC;SG	V;SG;ACT
агентства	agency	агентство	agency	N;INAN;NOM;NEUT;PL	PROPN
агентства	agen	агентство	agen	N;INAN;NOM;NEUT;PL	PROPN;SG
агентства	agensi	агентство	agensi	N;INAN;NOM;NEUT;PL	N;SG
агентства	badan	агентство	badan	N;INAN;NOM;NEUT;PL	N;SG
агентства	agen	агентство	agen	N;INAN;NOM;NEUT;PL	PROPN;SG
агентства	lembaga	агентство	lembaga	N;INAN;NOM;NEUT;PL	N;SG
агентства	agensi	агентство	agensi	N;INAN;NOM;NEUT;PL	N;SG
центров	pusat	центр	pusat	N;INAN;GEN;MASC;PL	N;SG
центров	pusat	центр	pusat	N;INAN;GEN;MASC;PL	N;SG
достопримечательности	atraksi	достопримечательность	atraksi	N;INAN;NOM;FEM;PL	N;SG
достопримечательности	landmark	достопримечательность	landmark	N;INAN;NOM;FEM;PL	N;SG
достопримечательности	pemandangan	достопримечательность	penpandangan	N;INAN;NOM;FEM;PL	N;SG
достопримечательности	tamasya	достопримечательность	tamasya	N;INAN;NOM;FEM;PL	N;SG
молодая	young	молодой	young	ADJ;NOM;FEM;SG	PROPN
молодая	mudanya	молодой	muda	ADJ;NOM;FEM;SG	N;SG
каждое	every	каждый	every	DET;NOM;NEUT;SG	PROPN
каждое	each	каждый	each	DET;NOM;NEUT;SG	PROPN
нигде	nowhere	нигде	nowhere	ADV	PROPN
руководителей	supervisor	руководитель	supervisor	N;ANIM;ACC;MASC;PL	PROPN
артиллерийский	artileri	артиллерийский	artileri	ADJ;NOM;MASC;SG	N;SG
алекс	alex	алекс	alex	N;ANIM;NOM;MASC;SG	PROPN
египет	mesir	египет	mesir	N;INAN;NOM;MASC;SG	PROPN;SG
колхоз	kolkhoz	колхоз	kolkhoz	N;INAN;NOM;MASC;SG	PROPN
созданные	tercipta	создать	tercipta	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;SG;PASS
созданные	dibuat	создать	dibuat	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;SG;PASS
ракет	rudal	ракета	rudal	N;INAN;GEN;FEM;PL	N;SG
ракет	roket	ракета	roket	N;INAN;GEN;FEM;PL	N;SG
ракет	misil	ракета	misil	N;INAN;GEN;FEM;PL	N;SG
деревень	desa	деревня	desa	N;INAN;GEN;FEM;PL	N;SG
начато	memulai	начать	menmulai	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;SG;ACT
детали	perincian	деталь	penrincian	N;INAN;NOM;FEM;PL	N;SG
детали	rincian	деталь	rincian	N;INAN;NOM;FEM;PL	N;SG
