категорія	kategorien	категорія	kategorien	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
наступ	offensiv	наступ	offensiv	N;INAN;NOM;MASC;SG	ADJ
наступ	beleidigend	наступ	beleidigend	N;INAN;NOM;MASC;SG	ADJ
наступ	offensive	наступ	offensiv	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
композиції	schienen	композиція	schienen	N;INAN;NOM;FEM;PL	V;NFIN
композиції	stücke	композиція	stücken	N;INAN;NOM;FEM;PL	
композиції	titel	композиція	titel	N;INAN;NOM;FEM;PL	
композиції	spuren	композиція	spur	N;INAN;NOM;FEM;PL	V;NFIN
оцінки	bewertungen	оцінка	bewertungen	N;INAN;NOM;FEM;PL	V;NFIN
оцінки	ratings	оцінка	ratings	N;INAN;NOM;FEM;PL	PROPN
оцінки	rangfolge	оцінка	rangfolge	N;INAN;NOM;FEM;PL	ADJ;NOM;FEM;SG
оцінки	weltrangliste	оцінка	weltrangliste	N;INAN;NOM;FEM;PL	ADJ
оцінки	rankings	оцінка	rankings	N;INAN;NOM;FEM;PL	
оцінки	rangliste	оцінка	ranglist	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
оцінки	kostenvoranschlag	оцінка	kostenvoranschlag	N;INAN;NOM;FEM;PL	ADJ
оцінки	schätzung	оцінка	schätzung	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
оцінки	schätzungen	оцінка	schätzen	N;INAN;NOM;FEM;PL	V;NFIN
оцінки	schätzen	оцінка	schätzen	N;INAN;NOM;FEM;PL	V;NFIN
запису	schreiben	запис	schreiben	N;INAN;GEN;MASC;SG	V;NFIN
запису	schriftlich	запис	schriftlich	N;INAN;GEN;MASC;SG	ADJ
запису	schreibe	запис	schreibe	N;INAN;GEN;MASC;SG	V;IND;SG;3;PRS;FIN
святий	saint	святий	sainen	ADJ;NOM;MASC;SG	PROPN;NOM;SG
святий	st	святий	st	ADJ;NOM;MASC;SG	;SG
святий	heilige	святий	heilig	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
святий	holy	святий	holy	ADJ;NOM;MASC;SG	PROPN
сторін	seiten	сторона	seiten	N;INAN;GEN;FEM;PL	V;NFIN
міністерство	bildungsministerium	міністерство	bildungsministerium	N;INAN;NOM;NEUT;SG	ADJ
міністерство	ministerium	міністерство	ministerium	N;INAN;NOM;NEUT;SG	ADJ
щорічно	jährliche	щорічно	jährlich	ADV	ADJ;NOM;FEM;PL
щорічно	jährlich	щорічно	jährlich	ADV	ADJ
щорічно	jährlichen	щорічно	jährlich	ADV	ADJ
могла	könnte	могти	können	V;IPFV;FEM;IND;SG;PST;FIN	V;SBJV;SG;3;PST;FIN
могла	könnten	могти	können	V;IPFV;FEM;IND;SG;PST;FIN	V;SBJV;PL;3;PST;FIN
могла	konnte	могти	können	V;IPFV;FEM;IND;SG;PST;FIN	V;IND;SG;3;PST;FIN
конфлікт	konflikten	конфлікт	konflikt	N;INAN;NOM;MASC;SG	V;NFIN
конфлікт	konflikte	конфлікт	konflikt	N;INAN;NOM;MASC;SG	ADJ
конфлікт	konflikt	конфлікт	konflikt	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
металів	härten	метал	hart	N;INAN;GEN;MASC;PL	V;NFIN
зроблено	fertig	зробити	fertig	V;PFV;IND;0;FIN	ADJ
зброя	waffe	зброя	waffen	N;INAN;NOM;FEM;SG	
зброя	bewaffnung	зброя	bewaffnung	N;INAN;NOM;FEM;SG	
зброя	waffenhandel	зброя	waffenhandel	N;INAN;NOM;FEM;SG	ADJ
зброя	waffen	зброя	waffen	N;INAN;NOM;FEM;SG	
зброя	waffe	зброя	waffen	N;INAN;NOM;FEM;SG	
зброя	waffen	зброя	waffen	N;INAN;NOM;FEM;SG	
зброя	pistolen	зброя	pistol	N;INAN;NOM;FEM;SG	N;NOM;PL
зброя	gewehre	зброя	gewehr	N;INAN;NOM;FEM;SG	N;NOM;PL
зброя	kanonen	зброя	kanon	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
зброя	schusswaffen	зброя	schußwaffen	N;INAN;NOM;FEM;SG	V;NFIN
зброя	waffen	зброя	waffen	N;INAN;NOM;FEM;SG	
розробка	entwicklungspolitik	розробка	entwicklungspolitik	N;INAN;NOM;FEM;SG	ADJ
розробка	entwicklungen	розробка	entwicklung	N;INAN;NOM;FEM;SG	V;NFIN
розробка	weiterentwickeln	розробка	weiterentwickeln	N;INAN;NOM;FEM;SG	V;NFIN
розробка	entwickeln	розробка	entwickeln	N;INAN;NOM;FEM;SG	V;NFIN
розробка	planung	розробка	planung	N;INAN;NOM;FEM;SG	ADJ
розробка	entwerfen	розробка	entwerfen	N;INAN;NOM;FEM;SG	V;NFIN
крила	schwingen	крило	schwingen	N;INAN;NOM;NEUT;PL	V;NFIN
крила	flügel	крило	flügeln	N;INAN;NOM;NEUT;PL	ADJ
крила	wings	крило	wings	N;INAN;NOM;NEUT;PL	PROPN;NOM;SG
крила	flügeln	крило	flügeln	N;INAN;NOM;NEUT;PL	
андрія	andrija	андрій	andrija	PROPN;ANIM;ACC;MASC;SG	PROPN;NOM;SG
хмельницький	chmelnyzkyj	хмельницький	chmelnyzkyj	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG
музику	musik	музика	musik	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
техніка	ingenieurwissenschaften	техніка	ingenieurwissenschaften	N;INAN;NOM;FEM;SG	ADJ
техніка	maschinenbau	техніка	maschinenbau	N;INAN;NOM;FEM;SG	ADJ
техніка	engineering	техніка	engineering	N;INAN;NOM;FEM;SG	PROPN
техніка	ingenieurwesen	техніка	ingenieurwesen	N;INAN;NOM;FEM;SG	ADJ
техніка	ingenieur	техніка	ingenieur	N;INAN;NOM;FEM;SG	
техніка	techniken	техніка	technik	N;INAN;NOM;FEM;SG	V;NFIN
техніка	apparatur	техніка	apparatur	N;INAN;NOM;FEM;SG	
техніка	gerät	техніка	geraten	N;INAN;NOM;FEM;SG	V;V.PTCP
техніка	maschinen	техніка	maschen	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
техніка	maschine	техніка	maschine	N;INAN;NOM;FEM;SG	ADJ
техніка	maschinenbau	техніка	maschinenbau	N;INAN;NOM;FEM;SG	ADJ
дохід	ertrag	дохід	ertragen	N;INAN;NOM;MASC;SG	
дохід	einnahmen	дохід	einnehmen	N;INAN;NOM;MASC;SG	V;NFIN
дохід	einkommen	дохід	einkommen	N;INAN;NOM;MASC;SG	V;NFIN
дохід	einnahmen	дохід	einnehmen	N;INAN;NOM;MASC;SG	V;NFIN
дохід	einkünfte	дохід	einkünfen	N;INAN;NOM;MASC;SG	;SG
музиканти	musikern	музикант	musikern	N;ANIM;NOM;MASC;PL	V;NFIN
музиканти	musiker	музикант	musik	N;ANIM;NOM;MASC;PL	ADJ
одружений	verheiratete	одружений	verheiraten	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;IND;SG;3;PST;FIN
спеціальні	specials	спеціальний	specials	ADJ;NOM;PL	ADV
спеціальні	besonderheiten	спеціальний	besonderheiten	ADJ;NOM;PL	V;NFIN
спеціальні	spezial	спеціальний	spezial	ADJ;NOM;PL	
спеціальні	spezialitäten	спеціальний	spezialität	ADJ;NOM;PL	V;NFIN
спеціальні	besonderes	спеціальний	besonder	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
спеціальні	spezielles	спеціальний	speziell	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
спеціальні	spezial	спеціальний	spezial	ADJ;NOM;PL	
іноземних	außenpolitik	іноземний	außenpolitik	ADJ;ACC;PL	PROPN
іноземних	ausländische	іноземний	ausländisch	ADJ;ACC;PL	ADJ;NOM;FEM;PL
іноземних	ausland	іноземний	auslinden	ADJ;ACC;PL	N;NOM;NEUT;SG
координати	koordinaten	координати	koordinat	N;INAN;NOM;FEM;PL	
майкл	michael	майкл	michael	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
блок	bloc	блок	bloc	N;INAN;NOM;MASC;SG	PROPN
блок	block	блок	block	N;INAN;NOM;MASC;SG	
блок	rahmen	блок	rahmen	N;INAN;NOM;MASC;SG	V;NFIN
блок	frame	блок	framen	N;INAN;NOM;MASC;SG	
блок	gestell	блок	gestell	N;INAN;NOM;MASC;SG	
блок	rahmens	блок	rahmens	N;INAN;NOM;MASC;SG	N;NOM;PL
блок	blok	блок	blok	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
блок	sperren	блок	sperren	N;INAN;NOM;MASC;SG	V;NFIN
блок	blockieren	блок	blockieren	N;INAN;NOM;MASC;SG	V;NFIN
блок	block	блок	block	N;INAN;NOM;MASC;SG	
генрі	heinrich	генрі	heinrich	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
генрі	henry	генрі	henry	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
подальшому	gegründet	подальший	gründen	ADJ;DAT;MASC;SG	V;V.PTCP
подальшому	eingerichtet	подальший	einrichten	ADJ;DAT;MASC;SG	V;V.PTCP
подальшому	etablierte	подальший	etablieren	ADJ;DAT;MASC;SG	V;IND;SG;3;PST;FIN
подальшому	etabliert	подальший	etablieren	ADJ;DAT;MASC;SG	V;V.PTCP
томас	tomas	томас	tomas	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
томас	tomás	томас	tomás	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
томас	thomas	томас	thomas	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
вод	wasser	вода	wasser	N;INAN;GEN;FEM;PL	N;NOM;NEUT;SG
вод	waters	вода	waters	N;INAN;GEN;FEM;PL	PROPN;NOM;SG
вод	gewässern	вода	gewäßtern	N;INAN;GEN;FEM;PL	V;NFIN
вод	gewässer	вода	gewässer	N;INAN;GEN;FEM;PL	
рослина	pflanzen	рослина	pflanz	N;INAN;NOM;FEM;SG	V;NFIN
рослина	pflanze	рослина	pflanz	N;INAN;NOM;FEM;SG	
станіслав	stanislav	станіслати	stanislav	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
станіслав	stanisław	станіслати	stanisław	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
станіслав	stanisław	станіслати	stanisław	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
норвегії	norwegen	норвегія	norwegen	PROPN;INAN;NOM;FEM;SG	PROPN
перш	perche	перш	perchen	ADV	PROPN;NOM;SG
лондон	london	лондон	london	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;NEUT;SG
територій	territorien	територія	territorien	N;INAN;GEN;FEM;PL	N;NOM;PL
територій	gebieten	територія	gebieten	N;INAN;GEN;FEM;PL	V;NFIN
територій	gebiete	територія	gebieten	N;INAN;GEN;FEM;PL	
територій	territorium	територія	territorium	N;INAN;GEN;FEM;PL	ADJ
серіалу	hbo	серіал	hbo	N;INAN;GEN;MASC;SG	PROPN;NOM;SG
часі	verschlechtern	час	verschlechtern	N;INAN;DAT;MASC;SG	V;NFIN
клімат	klima	клімат	klima	N;INAN;NOM;MASC;SG	PROPN
клімат	klimawandel	клімат	klimawandel	N;INAN;NOM;MASC;SG	
командира	befehlshaber	командир	befehlshaber	N;ANIM;ACC;MASC;SG	
командира	kommandanten	командир	kommandant	N;ANIM;ACC;MASC;SG	V;IND;PL;3;PST;FIN
командира	kommandant	командир	kommandant	N;ANIM;ACC;MASC;SG	ADJ
командира	commander	командир	commander	N;ANIM;ACC;MASC;SG	PROPN
напрямок	richtung	напрямок	richtung	N;INAN;NOM;MASC;SG	V;V.PTCP
групі	biegen	група	biegen	N;INAN;DAT;FEM;SG	V;NFIN
групі	beugen	група	beugen	N;INAN;DAT;FEM;SG	V;NFIN
групі	bend	група	bend	N;INAN;DAT;FEM;SG	PROPN;NOM;SG
вибір	selektion	вибір	selektion	N;INAN;NOM;MASC;SG	
вибір	selektieren	вибір	selektieren	N;INAN;NOM;MASC;SG	V;NFIN
вибір	auswählen	вибір	auswählen	N;INAN;NOM;MASC;SG	V;NFIN
вибір	wählen	вибір	wählen	N;INAN;NOM;MASC;SG	V;NFIN
вибір	wähle	вибір	wählen	N;INAN;NOM;MASC;SG	V;SBJV;SG;3;PRS;FIN
вибір	wahlmöglichkeit	вибір	wahlmöglichkeit	N;INAN;NOM;MASC;SG	ADJ
вибір	wahlmöglichkeiten	вибір	wahlmöglichkeiten	N;INAN;NOM;MASC;SG	V;NFIN
вибір	wahl	вибір	wahl	N;INAN;NOM;MASC;SG	
певних	bestimmten	певний	bestimmen	ADJ;GEN;PL	V;PL;FIN
певних	gewisse	певний	gewiß	ADJ;GEN;PL	ADJ;NOM;FEM;PL
певних	bestimmte	певний	bestimmt	ADJ;GEN;PL	ADJ;NOM;FEM;PL
найкраща	best	найкращий	best	ADJ;NOM;RL;FEM;SG	PROPN
найкраща	beste	найкращий	gut	ADJ;NOM;RL;FEM;SG	ADJ;NOM;FEM;PL
запис	schreiben	запис	schreiben	N;INAN;NOM;MASC;SG	V;NFIN
запис	schriftlich	запис	schriftlich	N;INAN;NOM;MASC;SG	ADJ
запис	schreibe	запис	schreibe	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
запис	aufzeichnen	запис	aufzeichnen	N;INAN;NOM;MASC;SG	V;NFIN
запис	aufnehmen	запис	aufnehmen	N;INAN;NOM;MASC;SG	V;NFIN
запис	aufnahme	запис	aufnehmen	N;INAN;NOM;MASC;SG	
запис	aufnahmen	запис	aufnehmen	N;INAN;NOM;MASC;SG	V;IND;PL;3;PST;FIN
запис	datensatz	запис	datensatz	N;INAN;NOM;MASC;SG	ADJ
запис	rekord	запис	rekord	N;INAN;NOM;MASC;SG	
запис	aufnehmen	запис	aufnehmen	N;INAN;NOM;MASC;SG	V;NFIN
запис	record	запис	record	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
запис	eintragung	запис	eintragung	N;INAN;NOM;MASC;SG	ADJ
запис	einreise	запис	einreise	N;INAN;NOM;MASC;SG	
запис	eintritt	запис	eintreten	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
публікації	erzählung	публікація	erzählung	N;INAN;NOM;FEM;PL	N;FEM;SG
публікації	geschichte	публікація	geschicht	N;INAN;NOM;FEM;PL	
публікації	meldung	публікація	meldung	N;INAN;NOM;FEM;PL	ADJ
публікації	geschichten	публікація	geschecht	N;INAN;NOM;FEM;PL	V;NFIN
публікації	meldungen	публікація	meldung	N;INAN;NOM;FEM;PL	V;NFIN
бар	bar	бар	bar	N;INAN;NOM;MASC;SG	PROPN
бар	balken	бар	balken	N;INAN;NOM;MASC;SG	V;NFIN
гір	gere	гора	geren	N;INAN;GEN;FEM;PL	PROPN;NOM;SG
мережа	netzwerk	мережа	netzwerk	N;INAN;NOM;FEM;SG	PROPN
мережа	streckennetz	мережа	streckennetz	N;INAN;NOM;FEM;SG	ADJ
мережа	netzwerke	мережа	netzwerk	N;INAN;NOM;FEM;SG	
мережа	netz	мережа	netz	N;INAN;NOM;FEM;SG	
мережа	skynet	мережа	skynen	N;INAN;NOM;FEM;SG	PROPN;SG
очі	blicke	око	blick	N;INAN;NOM;NEUT;PL	ADJ;NOM;PL
очі	eyes	око	eyes	N;INAN;NOM;NEUT;PL	PROPN;NOM;SG
доступ	zufahrt	доступ	zufahren	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
доступ	zutritt	доступ	zutreten	N;INAN;NOM;MASC;SG	ADJ
доступ	zugänglich	доступ	zugänglich	N;INAN;NOM;MASC;SG	ADJ
доступ	zugegriffen	доступ	zugreifen	N;INAN;NOM;MASC;SG	V;V.PTCP
зниження	herabsetzen	зниження	herabsetzen	N;INAN;NOM;NEUT;SG	V;NFIN
зниження	senken	зниження	senken	N;INAN;NOM;NEUT;SG	V;NFIN
катерина	katherine	катерина	katherin	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
катерина	katharina	катерина	katharina	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
катерина	catherine	катерина	catherine	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
катерина	katharina	катерина	katharina	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
катерина	jekaterina	катерина	jekaterina	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
катерина	kat	катерина	kaben	N;ANIM;NOM;FEM;SG	
виробів	textilien	виріб	textil	N;INAN;GEN;MASC;PL	
виробів	textilindustrie	виріб	textilindustrie	N;INAN;GEN;MASC;PL	PROPN
редагування	schnitt	редагування	schneiden	N;INAN;NOM;NEUT;SG	ADJ
редагування	editieren	редагування	editieren	N;INAN;NOM;NEUT;SG	V;NFIN
редагування	bearbeiten	редагування	bearbeiten	N;INAN;NOM;NEUT;SG	V;NFIN
перевагу	vorziehen	перевага	vorziehen	N;INAN;ACC;FEM;SG	V;NFIN
перевагу	bevorzuge	перевага	bevorzugen	N;INAN;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
перевагу	bevorzugen	перевага	bevorzugen	N;INAN;ACC;FEM;SG	V;NFIN
перевагу	lieber	перевага	lieb	N;INAN;ACC;FEM;SG	
перевагу	vorteil	перевага	vorteil	N;INAN;ACC;FEM;SG	ADV
мар	mar	мар.	mar	PROPN;ANIM;NOM;MASC;SG	PROPN
зберігається	ersparnis	зберігатися	ersparnis	V;IPFV;IND;SG;3;PRS;FIN	ADJ
зберігається	einsparung	зберігатися	einsparung	V;IPFV;IND;SG;3;PRS;FIN	N;FEM;SG
картина	gemälde	картина	gemälde	N;INAN;NOM;FEM;SG	
картина	malen	картина	malen	N;INAN;NOM;FEM;SG	V;NFIN
картина	malerei	картина	malerei	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
фауна	fauna	фауна	fauna	N;INAN;NOM;FEM;SG	
фауна	tierwelt	фауна	tierwelt	N;INAN;NOM;FEM;SG	PROPN
фауна	tiere	фауна	tier	N;INAN;NOM;FEM;SG	N;NOM;NEUT;PL
бойові	kampfkunst	бойовий	kampfkunst	ADJ;NOM;PL	
австрія	österreich	австрія	österreich	PROPN;INAN;NOM;FEM;SG	PROPN;SG
молодий	junge	молодий	jung	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
квітень	april	квітень	april	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
перекладач	übersetzerin	перекладач	übersetzerin	N;ANIM;NOM;MASC;SG	ADJ
перекладач	übersetzer	перекладач	übersetzer	N;ANIM;NOM;MASC;SG	ADJ
перекладач	dolmetscher	перекладач	dolmetsch	N;ANIM;NOM;MASC;SG	ADJ
батьки	vater	батько	vater	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG
батьки	väter	батько	vat	N;ANIM;NOM;MASC;PL	
батьки	ahnen	батько	ahnen	N;ANIM;NOM;MASC;PL	V;NFIN
батьки	vätern	батько	vätern	N;ANIM;NOM;MASC;PL	
батьки	vaters	батько	vaters	N;ANIM;NOM;MASC;PL	
батьки	eltern	батько	eltern	N;ANIM;NOM;MASC;PL	
батьки	muttergesellschaft	батько	muttergesellschaft	N;ANIM;NOM;MASC;PL	ADJ
батьки	eltern	батько	eltern	N;ANIM;NOM;MASC;PL	
батьки	elternteil	батько	elternteil	N;ANIM;NOM;MASC;PL	
батьки	mutterunternehmen	батько	mutterunternehmen	N;ANIM;NOM;MASC;PL	V
донька	tochter	донька	tocht	N;ANIM;NOM;FEM;SG	
якість	qualitätssicherung	якість	qualitätssicherung	N;INAN;NOM;FEM;SG	ADJ
якість	qualitätskontrolle	якість	qualitätskontrolle	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
листя	laub	листя	laub	N;INAN;NOM;NEUT;SG	
листя	blätter	листя	blätt	N;INAN;NOM;NEUT;SG	ADJ
листя	blättern	листя	blättern	N;INAN;NOM;NEUT;SG	V;NFIN
медичних	medizinische	медичний	medizinisch	ADJ;GEN;PL	ADJ;NOM;FEM;PL
медичних	arzt	медичний	arzen	ADJ;GEN;PL	N;SG
медичних	medizin	медичний	medizin	ADJ;GEN;PL	N;NOM;SG
східного	nordost	східний	nordost	ADJ;GEN;MASC;SG	PROPN
східного	nordöstlichen	східний	nordöstlich	ADJ;GEN;MASC;SG	ADJ;NOM;MASC;PL
східного	nordosten	східний	nordosten	ADJ;GEN;MASC;SG	V;FIN
павлович	pawlowitsch	павловичнути	pawlowitsch	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
ірина	iryna	ірина	iryna	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
ірина	irina	ірина	irina	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
батальйон	bataillon	батальйон	bataillon	N;INAN;NOM;MASC;SG	PROPN
колектив	kollektives	колектив	kollektiv	N;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
колектив	kollektive	колектив	kollektiv	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
колектив	kollektiven	колектив	kollektiv	N;INAN;NOM;MASC;SG	ADJ
колектив	kollektiv	колектив	kollektiv	N;INAN;NOM;MASC;SG	ADJ
канаді	kanada	канада	kanada	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;NEUT;SG
грає	stücke	грати	stücken	V;IPFV;IND;SG;3;PRS;FIN	
цілі	ziel	цілий	ziel	ADJ;NOM;PL	N;NOM;NEUT;SG
цілі	tore	цілий	tor	ADJ;NOM;PL	N;NOM;NEUT;PL
цілі	ziele	цілий	ziel	ADJ;NOM;PL	N;NOM;NEUT;PL
цілі	zielsetzungen	цілий	zielsetzehen	ADJ;NOM;PL	V;NFIN
швеція	schweden	швеція	schweden	PROPN;INAN;NOM;FEM;SG	PROPN
пропонує	angebot	пропонувати	anpieten	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;NEUT;SG
пропонує	angebote	пропонувати	angebit	V;IPFV;IND;SG;3;PRS;FIN	ADJ;NOM;PL
пропонує	gewerbe	пропонувати	gewerb	V;IPFV;IND;SG;3;PRS;FIN	
точка	punkt	точка	punken	N;INAN;NOM;FEM;SG	
точка	point	точка	poinen	N;INAN;NOM;FEM;SG	
басейн	waschbecken	басейн	waschbecken	N;INAN;NOM;MASC;SG	V;NFIN
басейн	schüssel	басейн	schüssel	N;INAN;NOM;MASC;SG	
басейн	einzugsgebiet	басейн	eingsgebieten	N;INAN;NOM;MASC;SG	V;NFIN
басейн	becken	басейн	becken	N;INAN;NOM;MASC;SG	V;NFIN
басейн	freibad	басейн	freibaden	N;INAN;NOM;MASC;SG	
басейн	schwimmbad	басейн	schwimmbad	N;INAN;NOM;MASC;SG	ADJ
басейн	schwimmbecken	басейн	schwimmbecken	N;INAN;NOM;MASC;SG	V;NFIN
басейн	pool	басейн	pool	N;INAN;NOM;MASC;SG	
зменшення	reduzieren	зменшення	reduzieren	N;INAN;NOM;NEUT;SG	V;NFIN
зменшення	schrumpft	зменшення	schrumpfen	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
зменшення	psychiater	зменшення	psychiat	N;INAN;NOM;NEUT;SG	ADJ
зменшення	verkleinern	зменшення	verkleinern	N;INAN;NOM;NEUT;SG	V;NFIN
