در	ajtó	در	ajtó	ADP	N;NOM;SG
اریک	erik	اریک	erik	N;SG	
جوزف	joseph	جوزف	joseph	N;SG	
جوزف	józsef	جوزف	józsef	N;SG	
آندره	andre	آندره	andre	N;SG	PROPN;NOM;SG
آندره	andré	آندره	andré	N;SG	
وکیل	ügyvédek	وکیل	ügyvéd	N;SG	N;NOM;PL
اختراع	fantázia	اختراع	fantázia	N;SG	
گرامی	bőkezű	گرامی	bőkezű	ADJ	
گرامی	nagylelkű	گرامی	nagylelkű	ADJ	
گرامی	megtiszteltetés	گرامی	megtiszteltetés	ADJ	
گرامی	becsület	گرامی	becsület	ADJ	N;NOM;SG
گرامی	megtiszteltetés	گرامی	megtiszteltetés	ADJ	
گرامی	nemes	گرامی	nemes	ADJ	
گرامی	noble	گرامی	noble	ADJ	
داغ	forró	None	forró	N;SG	
داغ	hot	None	hot	N;SG	
داغ	meleg	None	meleg	N;SG	
مزرعه	farm	None	farm	N;SG	
لیسانس	agglegény	لیسانس	agglegény	N;SG	
لیسانس	nőtlen	لیسانس	nőtlen	N;SG	
تحقیقاتی	kutatás	تحقیق	kutatás	N;PL	N;NOM;SG
تحقیقاتی	kutatási	تحقیق	kutatási	N;PL	N;NOM;SG
سینا	sienna	سینا	sienna	N;SG	
سینا	sina	سینا	sina	N;SG	PROPN;NOM;SG
الفبای	abc	الفبای	abc	N;SG	
همراهی	kísérje	همراهی	kísér	N;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
همراهی	kísérő	همراهی	kísérő	N;SG	ADJ;NOM;SG
محرم	intim	محرم	int	N;SG	ADJ;NOM;SG
محرم	meghitt	محرم	meghitt	N;SG	
خودروی	kocsival	خودرو	kocsi	N;SG	
خودروی	hibrid	خودرو	hibrid	N;SG	
کوهی	hegyi	None	hegyi	N;SG	
کوهی	hegyek	None	hegy	N;SG	N;NOM;PL
بوسنی	boszniai	None	boszniai	N;SG	ADJ;NOM;SG
بوسنی	boszniai	None	boszniai	N;SG	ADJ;NOM;SG
جداگانه	külön	جداگانه	kül	ADV	
افسانه	legendák	افسانه	legenda	N;SG	N;NOM;PL
افسانه	legenda	افسانه	legenda	N;SG	
افسانه	legendák	افسانه	legenda	N;SG	N;NOM;PL
قفقاز	kaukázusi	قفقاز	kaukázusi	N;SG	ADJ;NOM;SG
قفقاز	kaukázusi	قفقاز	kaukázusi	N;SG	ADJ;NOM;SG
مجاز	engedélyezett	مجاز	engedélyezett	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
مجاز	engedélyezve	مجاز	engedélyezve	ADJ	ADV;V.CVB
مجاز	engedélyezett	مجاز	engedélyezett	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
مجاز	engedélyezve	مجاز	engedélyezve	ADJ	ADV;V.CVB
مجاز	legális	مجاز	legális	ADJ	
مجاز	engedélyezett	مجاز	engedélyezett	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
مجاز	engedélyezve	مجاز	engedélyezve	ADJ	ADV;V.CVB
مجاز	megengedett	مجاز	megengedett	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
معمولا	általában	معمولاً	általában	ADV	
معمولا	rendszerint	معمولاً	rendszerint	ADV	
معمولا	általában	معمولاً	általában	ADV	
اروگوئه	uruguay	اروگوئه	uruguay	N;SG	PROPN;NOM;SG
سراب	mirage	سراب	mirage	N;SG	
گمان	vélemény	گمان	vélemény	N;SG	
گمان	vélemények	گمان	vélemény	N;SG	N;NOM;PL
گمان	díszes	گمان	díszes	N;SG	
محاصره	körül	محاصره	körül	N;SG	ADP
کف	hab	کف	hab	N;SG	
اکران	akron	اکران	akron	N;SG	
فرماندار	kormányzó	فرماندار	kormányzó	N;SG	ADJ;NOM;SG
کنسرت	koncertek	کنسرت	koncer	N;SG	N;NOM;PL
بیمه	biztosítási	بیمه	biztosítási	N;SG	ADJ;NOM;SG
آلبرت	albert	آلبرت	albert	N;SG	
گلی	goli	گل	goli	N;SG	
گلی	glee	گل	glee	N;SG	
گلی	clay	گل	clay	N;SG	
کجا	ahol	کجا	ahol	ADV	ADV
قیام	áll	قیام	áll	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
قیام	állva	قیام	állva	N;SG	
ونزوئلا	venezuelai	ونزوئلا	venezuelai	N;SG	ADJ;NOM;SG
ونزوئلا	venezuelai	ونزوئلا	venezuelai	N;SG	ADJ;NOM;SG
ونزوئلا	venezuela	ونزوئلا	venezuela	N;SG	
سؤال	kérdéseket	سؤال	kérdés	N;SG	N;ACC;PL
سؤال	kérdések	سؤال	kérdés	N;SG	N;NOM;PL
مقادیر	érték	مقدار	ők	N;PL	N;NOM;SG
برآورد	becsült	برآورد	becsül	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
برآورد	becslési	برآورد	becslési	N;SG	ADJ;NOM;SG
برآورد	becslések	برآورد	becslés	N;SG	N;NOM;PL
امیدوارم	remény	امتدوارم	remény	V;SG;1;PRS	N;NOM;SG
امیدوارم	remélem	امتدوارم	remél	V;SG;1;PRS	
لیتوانی	litván	لیتوانی	litván	N;SG	
درونی	belső	درونی	belső	ADJ	
درونی	belseje	درونی	belső	ADJ	N;NOM;SG
درونی	belső	درونی	belső	ADJ	
درونی	belső	درونی	belső	ADJ	
سرور	kiszolgáló	سرور	kiszolgáló	N;SG	
موریس	mauritius	موریس	mauritius	N;SG	
موریس	morris	موریس	morris	N;SG	
موریس	maurice	موریس	maurice	N;SG	
زابل	zabel	زابل	zabel	N;SG	
الیزابت	elizabeth	الیزابت	elizabeth	N;SG	
سانتا	santa	سانتا	santa	N;SG	
سانتا	télapó	سانتا	télapó	N;SG	
سایه	árnyékok	سایه	árnyék	N;SG	N;NOM;PL
سایه	árny	سایه	árny	N;SG	
گذار	átmenet	گذار	átmenet	N;SG	
گذار	átmeneti	گذار	átmeneti	N;SG	
الهام	inspirált	None	inspirált	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
الهام	ihlet	None	ihlet	N;SG	
محبوب	népszerű	محبوب	népszerű	N;SG	
محبوب	népszerűek	محبوب	népszerű	N;SG	ADJ;NOM;PL
محبوب	imádott	محبوب	imád	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
محبوب	kedvenc	محبوب	kedvenc	N;SG	
محبوب	imádott	محبوب	imád	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
محبوب	szeretett	محبوب	szeret	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
سندی	sandy	None	sandy	N;SG	
راس	ross	None	ross	N;SG	
مشتری	ügyfél	مشتری	ügyfél	N;SG	
مشتری	vevő	مشتری	vevő	N;SG	ADJ;NOM;SG
مشتری	vásárlói	مشتری	vásárlói	N;SG	N;NOM;PL
مشتری	vásárló	مشتری	vásárló	N;SG	ADJ;NOM;SG
مشتری	ügyfelek	مشتری	ügyfel	N;SG	N;NOM;PL
مشتری	vásárlók	مشتری	vásárló	N;SG	N;NOM;PL
مشتری	vendégek	مشتری	vendég	N;SG	N;NOM;PL
مشتری	vevők	مشتری	vevő	N;SG	N;NOM;PL
مشتری	fogyasztók	مشتری	fogyasztó	N;SG	N;NOM;PL
مشتری	ügyfél	مشتری	ügyfél	N;SG	
مشتری	jupiter	مشتری	jupiter	N;SG	
بابا	apu	None	apu	N;SG	
مرده	halott	مرده	halott	N;SG	
مرده	halottak	مرده	halott	N;SG	N;NOM;PL
ورزشکار	sportos	ورزشکار	sportos	N;SG	ADJ;NOM;SG
ورزشکار	atlétikai	ورزشکار	atlétikai	N;SG	ADJ;NOM;SG
ورزشکار	sport	ورزشکار	sport	N;SG	
هواگرد	repülőgépek	هواگرد	repülőgép	N;SG	N;NOM;PL
سونی	sony	سونی	sony	N;SG	
والتر	walter	None	walter	N;SG	
چوبی	fa	چوبی	fa	N;SG	
چوبی	wood	چوبی	wood	N;SG	
چوبی	erdő	چوبی	erdő	N;SG	
دفاعی	védelmi	دفاعی	védelmi	N;SG	
سیم	vezetékek	سیم	vezeték	N;SG	N;NOM;PL
نوادا	nevada	نوادا	nevad	N;SG	
اصطلاحات	terminológia	اصطلاح	terminológia	N;PL	N;NOM;SG
آبشارها	vízesés	آبشار	vízesés	N;PL	N;NOM;SG
دقیقاً	pontosan	دقیقاً	pontos	ADV	ADJ;FRML;SG
تخم	tojások	تخم	tojás	N;SG	N;NOM;PL
سالم	salem	سالم	salem	ADJ	
کامرون	kamerun	کامرون	kamerun	N;SG	PROPN;NOM;SG
تحریک	provokatív	تحریک	provokatív	N;SG	
تحریک	provokálta	تحریک	provokál	N;SG	V;DEF;IND;SG;3;PST;FIN;ACT
حسابداری	számviteli	حسابداری	számviteli	N;SG	ADJ;NOM;SG
الهی	isten	الهی	isten	N;VOC	N;NOM;SG
الهی	isteni	الهی	isteni	N;VOC	
سوار	lovagolni	سوار	lovagol	N;SG	V;NFIN;ACT
سوار	lovas	سوار	lovas	N;SG	
نادرست	helytelen	نادرست	helytelen	N;SG	
نادرست	rossz	نادرست	rossz	N;SG	
نادرست	helytelen	نادرست	helytelen	N;SG	
نادرست	hamis	نادرست	hamis	N;SG	
اصلاحات	reform	اصلاح	reform	N;PL	
اصلاحات	javulás	اصلاح	javulás	N;PL	N;NOM;SG
اصلاحات	reformáció	اصلاح	reformáció	N;PL	N;NOM;SG
اصلاحات	korrekció	اصلاح	korrekció	N;PL	N;NOM;SG
اصلاحات	javítása	اصلاح	javítás	N;PL	N;NOM;SG
هزاران	ezrek	هزار	ezer	NUM	N;NOM;PL
تظاهرات	bemutató	تظاهرات	bemutató	N;SG	
تظاهرات	demonstrációs	تظاهرات	demonstrációs	N;SG	ADJ;NOM;SG
تظاهرات	tüntetések	تظاهرات	tüntetés	N;SG	N;NOM;PL
مرزی	határokon	مرز	határ	N;SG	N;ON+ESS;PL
کارائیب	karibi	کارائیب	karibi	N;SG	ADJ;NOM;SG
زمستانی	téli	زمستانی	téli	N;SG	
زمستانی	télen	زمستانی	tél	N;SG	
تبلیغاتی	hirdetési	تبلیغ	hirdetési	N;SG	ADJ;NOM;SG
تبلیغاتی	hirdetések	تبلیغ	hirdetés	N;SG	N;NOM;PL
تبلیغاتی	hirdetés	تبلیغ	hirdetés	N;SG	
تبلیغاتی	propaganda	تبلیغ	propaganda	N;SG	
فردا	holnap	فردا	holnap	ADV	
کمتری	kevesebben	کم	keveseb	ADJ;CMPR	ADV
کمتری	kevesebb	کم	kevesebb	ADJ;CMPR	
مرتب	rendezve	مرتب	rendezve	N;SG	ADV;V.CVB
استیو	steve	استیو	steve	N;SG	
تل	tal	تل	tal	N;SG	
تل	magas	تل	magas	N;SG	ADJ;NOM;SG
تل	tel	تل	tel	N;SG	
قصر	vár	None	vár	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
قصر	castle	None	castle	N;SG	
قصر	palace	None	palace	N;SG	
پرستاری	ápolói	None	ápoló	N;SG	N;NOM;PL
پرستاری	ápoló	None	ápoló	N;SG	ADJ;NOM;SG
رساله	röpiratokat	رساله	röpirat	N;SG	N;ACC;PL
توده	tömegek	None	tömeg	N;SG	N;NOM;PL
توده	tömeges	None	tömeges	N;SG	ADJ;NOM;SG
سوخته	elégett	سوخته	elégett	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
سوخته	égett	سوخته	éget	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
سوخته	megégett	سوخته	megégett	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
سوخته	égetett	سوخته	éget	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
شعار	szlogen	شعار	szlogen	N;SG	
وحشی	wild	وحشی	wild	N;SG	
وحشی	vadon	وحشی	vad	N;SG	
وحشی	vadak	وحشی	vad	N;SG	N;NOM;PL
وحشی	vad	وحشی	vad	N;SG	
وحشی	savage	وحشی	savag	N;SG	
خبرنگار	tudósító	خبرنگار	tudósító	N;SG	ADJ;NOM;SG
آنتونیو	antonio	آنتونیو	antonio	N;SG	
فیلتر	szűrés	فیلتر	szűrés	ADJ;CMPR	N;NOM;SG
فیلتر	szűrő	فیلتر	szűrő	ADJ;CMPR	N;NOM;SG
مترو	metro	مترو	metro	N;SG	
دخالت	intervenciós	دخالت	intervenciós	N;SG	ADJ;NOM;SG
ابی	abby	ابی	abby		PROPN;NOM;SG
ازبکستان	üzbegisztán	ازبکستان	üzbegiszta	N;SG	
سرکوب	elnyomni	سرکوب	elnyom	N;SG	V;NFIN;ACT
سرکوب	elnyomott	سرکوب	elnyomott	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
سرکوب	elnyomott	سرکوب	elnyomott	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
هشدار	riadó	هشدار	riadó	N;SG	
شاهین	sólymok	شاهین	sólym	N;SG	N;NOM;PL
شاهین	sólyom	شاهین	sólyom	N;SG	
کوچکتر	kisebbet	کوچک	kis	ADJ;CMPR	N;ACC;SG
کوچکتر	kisebbek	کوچک	kis	ADJ;CMPR	PRO;NOM;PL;3
سیب	almás	سیب	almás	N;SG	
سیب	alma	سیب	alma	N;SG	
سیب	apple	سیب	apple	N;SG	
سیب	alma	سیب	alma	N;SG	
ماهواره	műholdas	ماهواره	műholdas	N;SG	
برگشت	vissza	بر#گشت#گرد	vissza	V;SG;3;PST	ADV
یخ	ice	None	ice	N;SG	
صلیب	cross	صلیب	cross	N;SG	
صلیب	keresztbe	صلیب	keresztbe	N;SG	
بیس	bass	بیس	bass	N;SG	
بیس	bis	بیس	bis	N;SG	
بل	harang	بل	harang		N;NOM;SG
ناخالص	bruttó	None	bruttó	N;SG	
داوری	judge	داوری	jud	N;SG	
داوری	bíró	داوری	bíró	N;SG	
نمایشی	teljesítő	نمایشی	teljesítő	N;SG	ADJ;NOM;SG
نمایشی	tüntetések	نمایشی	tüntetés	N;SG	N;NOM;PL
پراکنده	szétszórt	پراکنده	szétszórt	ADJ	
بیگ	nagyok	بیگ	nagy	N;SG	N;NOM;PL
بیگ	nagy	بیگ	nagy	N;SG	ADJ;NOM;SG
محقق	kutatói	محقق	kutató	N;SG	N;NOM;PL
کاظم	kazim	کاظم	kazim	N;SG	
اختلالات	rendellenesség	اختلال	rendellenesség	N;PL	N;NOM;SG
اختلالات	zavar	اختلال	zavar	N;PL	N;NOM;SG
قطار	vonatok	قطار	vonat	N;SG	N;NOM;PL
مهاجران	migráns	مهاجر	migráns	N;PL	N;NOM;SG
پری	perry	پری	perry	N;SG	
پری	pari	پری	pari	N;SG	
موافقم	egyetértek	مافقمه	egyetért	N;SG	V;INDF;IND;PL;3;PST;FIN;ACT
متحرک	mobilos	متحرک	mobilos	N;SG	
متحرک	mobile	متحرک	mobile	N;SG	
متحرک	mobil	متحرک	mobil	N;SG	
کوهستان	hegyi	کوهستان	hegyi	N;SG	
کوهستان	hegyek	کوهستان	hegy	N;SG	N;NOM;PL
کوهستان	hegyek	کوهستان	hegy	N;SG	N;NOM;PL
دیسک	korong	دیسک	korong	N;SG	
دیسک	korong	دیسک	korong	N;SG	
تقلید	utánozni	None	utánoz	N;SG	V;NFIN;ACT
نهضت	keresztes	نهضت	keresztes	N;SG	
کهنه	idős	کهنه	idős	ADJ	
کهنه	régit	کهنه	régit	ADJ	N;ACC;SG
کهنه	régi	کهنه	régi	ADJ	
کهنه	öreg	کهنه	öreg	ADJ	
کهنه	régiek	کهنه	régiek	ADJ	N;NOM;PL
اجباری	kényszer	اجباری	kényszer	N;SG	
اجباری	kényszerített	اجباری	kényszerít	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
اجباری	erőltetett	اجباری	erőltet	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
اجباری	force	اجباری	force	N;SG	
اجباری	kötelező	اجباری	kötelező	N;SG	
اجباری	kötelezően	اجباری	kötelező	N;SG	ADJ;FRML;SG
اجباری	kötelező	اجباری	kötelező	N;SG	
اجباری	kötelezően	اجباری	kötelező	N;SG	ADJ;FRML;SG
ضریب	együttható	ضریب	együttható	N;SG	ADJ;NOM;SG
نان	nan	نان	nan	N;SG	
خورده	ettem	خورد#خور	ez	V;SG;3;V.PTCP	V;INDF;IND;SG;1;PST;FIN;ACT
خورده	megették	خورد#خور	meg+esz	V;SG;3;V.PTCP	V;DEF;IND;PL;3;PST;FIN;ACT
خورده	ettem	خورد#خور	ez	V;SG;3;V.PTCP	V;INDF;IND;SG;1;PST;FIN;ACT
امریکا	america	امریکا	america	N;SG	
نیل	nílus	نیل	nílus	N;SG	
بخصوص	különösen	بخصوص	különös	CONJ	ADJ;FRML;SG
بخصوص	főleg	بخصوص	főleg	CONJ	
گازی	moped	گاز	moped	N;SG	
مرکب	összetett	None	összetett	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
مرکب	összetett	None	összetett	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
ماندن	marad	ماندن	marad	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
ماندن	maradni	ماندن	marad	N;SG	V;NFIN;ACT
ماندن	maradj	ماندن	marad	N;SG	V;INDF;IND;SG;1;PRS;FIN;ACT
نفس	ego	نفس	ego	N;SG	
نفس	soul	نفس	soul	N;SG	
نفس	lelked	نفس	lelked	N;SG	
براون	brown	براون	brown	N;SG	
براون	barna	براون	bar	N;SG	
براون	braun	براون	braun	N;SG	
واسطه	köztes	واسطه	köztes	N;SG	
واسطه	közvetítő	واسطه	közvetítő	N;SG	ADJ;NOM;SG
واسطه	közvetítő	واسطه	közvetítő	N;SG	ADJ;NOM;SG
فشرده	sűrített	فشرده	sűrített	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
فشرده	sűrített	فشرده	sűrített	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
مری	mary	None	mary	N;SG	
مری	mária	None	mária	N;SG	
مری	víg	None	víg	N;SG	
وسیع	kiterjedt	وسیع	kiterjedik	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
وسیع	tágas	وسیع	tágas	N;SG	
تار	web	تار	web	N;SG	
سودان	szudáni	None	szudáni	N;SG	ADJ;NOM;SG
سودان	szudáni	None	szudáni	N;SG	ADJ;NOM;SG
اسلواکی	szlovák	اسلواکی	szlovák	N;SG	ADJ;NOM;SG
شکلی	számadatok	شکل	számadat	N;SG	N;NOM;PL
شکلی	számok	شکل	szám	N;SG	N;NOM;PL
شکلی	figurák	شکل	figura	N;SG	N;NOM;PL
عملیاتی	operatív	عملیاتی	operatív	N;PL	ADJ;NOM;SG
سازهای	szerkezeti	ساز	szerkezeti	N;PL	N;NOM;SG
سازهای	strukturális	ساز	strukturális	N;PL	N;NOM;SG
حرم	menedék	حرم	menedék	N;SG	
راهنما	kézi	None	kézi	N;SG	
راهنما	manuális	None	manuális	N;SG	
دوستدار	szerető	None	szerető	N;SG	
رمز	kriptográfiai	رمز	kriptográfiai	N;SG	ADJ;NOM;SG
سیدنی	sidney	سیدنی	sidney	N;SG	
سیدنی	sydney	سیدنی	sydney	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
جونز	jones	جونز	jones	N;SG	
سران	chiefs	سر	chiefs	N;PL	N;NOM;SG
اپرا	opera	None	opera	N;SG	
اسلحه	fegyver	اسلحه	fegyver	N;PL	N;NOM;SG
اسلحه	pisztoly	اسلحه	pisztoly	N;PL	N;NOM;SG
آلفرد	alfred	آلفرد	alfred	N;SG	
نمادهای	szimbólum	نماد	szimbólum	N;PL	N;IN+ABL;SG
فرانسیس	feri	فرانسیس	feri	N;SG	
فرانسیس	francis	فرانسیس	francis	N;SG	
فرانسیس	ferenc	فرانسیس	ferenc	N;SG	PROPN;NOM;SG
امتداد	nyúlik	امتداد	nyúlik	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
سهم	részvények	سهم	részvény	N;SG	N;NOM;PL
متمرکز	koncentrált	متمرکز	koncentrált	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
متمرکز	koncentrált	متمرکز	koncentrált	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
متمرکز	összpontosított	متمرکز	összpontosított	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
ماجرای	kalandok	ماجرا	kaland	N;SG	N;NOM;PL
کارگر	dolgozó	کارگر	dolgozó	N;SG	ADJ;NOM;SG
دایره	körök	دایره	körök	N;SG	N;NOM;PL
مغزی	agyat	مغزی	agyat	N;SG	
مغزی	agyam	مغزی	agyam	N;SG	
مغزی	agy	مغزی	agy	N;SG	
مانی	mani	None	mani	N;SG	
خوراکی	ehető	None	ehető	N;SG	
سرچشمه	szökőkút	سرچشمه	szökő	N;SG	N;ACC;PL
عقاید	vélemény	عقیده	vélemény	N;PL	
خزندگان	hüllő	خزنده	hüllő	N;PL	N;NOM;SG
تحمل	elviselni	تحمل	elvisel	N;SG	V;NFIN;ACT
تحمل	tolerálható	تحمل	tolerálható	N;SG	ADJ;NOM;SG
متخصص	szakértő	متخصص	szakértő	N;SG	
عاشق	love	عاشق	love	N;SG	
داوران	zsűri	داور	zsűri	N;PL	N;NOM;SG
آستانه	küszöb	آستانه	küszöb	N;SG	
آستانه	astana	آستانه	astana	N;SG	
آستانه	brink	آستانه	brink	N;SG	
اثرات	hatás	اثر	hatás	N;PL	N;NOM;SG
تعادل	trim	تعادل	trim	N;SG	
کاغذ	papírokat	کاغذ	papír	N;SG	N;ACC;PL
کاغذ	papírok	کاغذ	papír	N;SG	N;NOM;PL
زوج	páros	زوج	páros	N;SG	
زوج	pár	زوج	pár	N;SG	
گرگ	farkas	گرگ	farkas	N;SG	
گرگ	wolf	گرگ	wolf	N;SG	
گرگ	gregg	گرگ	gregg	N;SG	PROPN;NOM;SG
اسلوونی	szlovénia	اسلوونی	szlovénia	N;SG	
اسلوونی	szlovén	اسلوونی	szlovén	N;SG	
آماری	statisztikai	آماری	statisztikai	N;SG	ADJ;NOM;SG
سراسری	globális	سراسری	globális	N;SG	ADJ;NOM;SG
سراسری	global	سراسری	global	N;SG	
مالیات	adóztatás	مالیه	adóztatás	N;PL	N;NOM;SG
مالیات	adózás	مالیه	adózás	N;PL	N;NOM;SG
مالیات	adó	مالیه	adó	N;PL	
مالیات	adózás	مالیه	adózás	N;PL	N;NOM;SG
مالیات	adó	مالیه	adó	N;PL	
کشتن	megölni	کشتن	meg+öl	N;SG	V;NFIN;ACT
کشتن	ölj	کشتن	ölj	N;SG	V;DEF;IMP;SG;2;PRS;FIN;ACT
کشتن	gyilkol	کشتن	gyilkol	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
اثری	megjelenések	اثر	megjelenés	N;SG	N;NOM;PL
آغازین	init	None	ini	ADJ	N;NOM;SG
سواحل	shores	ساحل	shores	N;PL	
سواحل	tengerpart	ساحل	tengerpart	N;PL	N;NOM;SG
یادگیری	tanulok	یادگیری	tanul	N;SG	V;INDF;IND;SG;1;PRS;FIN;ACT
یادگیری	tanul	یادگیری	tanul	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
یادگیری	tanulni	یادگیری	tanul	N;SG	V;NFIN;ACT
یادگیری	tanuljon	یادگیری	tanul	N;SG	V;INDF;IMP;SG;3;PRS;FIN;ACT
یادگیری	tanul	یادگیری	tanul	N;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
مجازات	büntető	مجازات	büntető	N;SG	
سازمانی	szervezési	None	szervezési	N;SG	ADJ;NOM;SG
دوک	duke	دوک	duke	N;SG	
رز	rózsa	رز	rózsa	N;SG	
رز	rose	رز	rose	N;SG	
رز	rosa	رز	rosa	N;SG	
سکه	érméket	سکه	érmék	N;SG	N;ACC;PL
سکه	érmék	سکه	érmék	N;SG	N;NOM;PL
هالیوود	hollywood	هالیوود	hollywood	N;SG	
هالیوود	hollywoodi	هالیوود	hollywoodi	N;SG	
بمب	bomba	بمب	bomba	N;SG	
تیمور	timor	تیمور	timor	N;SG	
تیمور	timur	تیمور	timur	N;SG	
بچه	bébi	بچه	bébi	N;SG	
کنیا	kenya	کنیا	kenya	N;SG	PROPN;NOM;SG
استون	stone	استون	stone	N;SG	PROPN;NOM;SG
پوشیده	kopott	پوشید#پوش	kop	V;SG;3;V.PTCP	
هلندی	holland	هلندی	holland	N;SG	
هلندی	dutch	هلندی	dutch	N;SG	
روزه	gyorsan	روزه	gyors	N;SG	ADJ;FRML;SG
روزه	gyors	روزه	gyors	N;SG	
موش	eger	موش	eger	N;SG	PROPN;NOM;SG
آگاه	tájékoztatta	آگاه	tájékozódik	ADJ	V;DEF;IND;SG;3;PST;FIN;ACT
آگاه	tájékoztatott	آگاه	tájékoztatott	ADJ	V;INDF;IND;SG;3;PST;FIN;ACT
آگاه	tájékozott	آگاه	tájékozik	ADJ	
آگاه	tudatában	آگاه	tudat	ADJ	N;IN+ESS;SG
آگاه	tisztában	آگاه	tiszta	ADJ	ADV
جامد	tömör	جامد	tömör	N;SG	
جامد	szilárd	جامد	szilárd	N;SG	
اخراج	lőtt	اخراج	lőtt	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
دژ	fort	دژ	for	N;SG	
جمعیتی	demográfiai	جمعیتی	demográfiai	N;SG	ADJ;NOM;SG
کمترین	minimum	کم	minimum	ADJ;RL	
کمترین	minimális	کم	minimális	ADJ;RL	
کمترین	minimálisan	کم	minimális	ADJ;RL	
کمترین	legkevesebb	کم	kevev	ADJ;RL	
کمترین	legkevésbé	کم	kevésbé	ADJ;RL	
کمترین	minimális	کم	minimális	ADJ;RL	
کمترین	minimálisan	کم	minimális	ADJ;RL	
تدریج	fokozatosan	تدریج	fokozatos	N;SG	ADJ;FRML;SG
خزر	xəzər	خزر	xəzər	N;SG	
خزر	caspian	خزر	caspian	N;SG	
شکسته	megtört	شکسته	megtört	ADJ;SG;3;V.PTCP	
شکسته	törött	شکسته	törött	ADJ;SG;3;V.PTCP	
شکسته	törve	شکسته	törv	ADJ;SG;3;V.PTCP	
شکسته	tört	شکسته	tört	ADJ;SG;3;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
شکسته	eltört	شکسته	eltört	ADJ;SG;3;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
شکسته	összetört	شکسته	összetört	ADJ;SG;3;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
شکسته	eltörte	شکسته	el+tör	ADJ;SG;3;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
لوکزامبورگ	luxemburgi	لوکزامبورگ	luxemburgi	N;SG	ADJ;NOM;SG
لوکزامبورگ	luxemburg	لوکزامبورگ	luxemburg	N;SG	
لوکزامبورگ	luxembourg	لوکزامبورگ	luxembourg	N;SG	
برتری	kiválóság	برتری	kiválóság	ADJ;CMPR	N;NOM;SG
برتری	előny	برتری	előny	ADJ;CMPR	N;NOM;SG
بارگذاری	feltöltve	بارگذاری	feltöltve	N;SG	ADV;V.CVB
بارگذاری	töltve	بارگذاری	töltve	N;SG	
بارگذاری	terhelt	بارگذاری	terhelt	N;SG	
بارگذاری	töltött	بارگذاری	tölt	N;SG	V;INDF;IND;SG;3;PST;FIN;ACT
جانی	johnny	جانی	johnny	N;SG	
هیل	hill	هیل	hill	N;SG	
بنگلادش	banglades	بنگلادش	banglades	N;SG	
مار	mar	مار	mar	N;SG	
مار	snake	مار	snake	N;SG	
شواهد	bizonyíték	شاهد	bizonyíték	N;PL	N;NOM;SG
دهان	szád	دهان	szád	N;SG	V;DEF;IND;SG;1;PRS;FIN;ACT
