fantasy	fantasier	fantasy	fantasi	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
freeman	freeman	freman	freeman	PROPN;NOM	
körs	løber	köra	løbe	V;IND;PRS;FIN;PASS	V;IND;PRS;FIN;ACT
palo	palo	palo	palo	PROPN;NOM	PROPN
bom	bom	bom	bom	PROPN;NOM	N;INDF;MASC+FEM;SG
bom	boom	bom	boom	PROPN;NOM	N;INDF;NEUT;SG
bom	bom	bom	bom	PROPN;NOM	N;INDF;MASC+FEM;SG
bom	bum	bom	bum	PROPN;NOM	
nikolai	nikolaj	nikolai	nikolaj	PROPN;NOM	
nikolai	nikolai	nikolai	nikolai	PROPN;NOM	
erbjuda	tilbyder	erbjuda	tilbyde	V;IMP;NFIN;ACT	V;IND;PRS;FIN;ACT
kungar	kings	kung	kings	N;NOM;INDF;MASC+FEM;PL	
karel	karel	karel	karel	PROPN;NOM	N;INDF;MASC+FEM;SG
följs	fulgte	följa	følge	V;IND;PRS;FIN;PASS	V;IND;PST;FIN;ACT
följs	efterfulgt	följa	efterfølge	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
följs	fulgt	följa	følge	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
provinser	provinserne	provins	provins	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
drive	kør	drive	kør	N;NOM;INDF;MASC+FEM;SG	V;IMP
drive	køre	drive	køre	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
planerad	planlagte	planera	planlægge	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PL;PST;V.PTCP
planerad	planlagt	planera	planlægge	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
planerad	planlagte	planera	planlægge	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PL;PST;V.PTCP
planerad	planlagt	planera	planlægge	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
planerad	påtænkt	planera	påtænke	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
walt	walt	walt	walt	PROPN;NOM	
avsett	tiltænkt	avse	tiltænkt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
avsett	påtænkte	avse	påtænke	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;DEF;SG;PST;V.PTCP
avsett	tilsigtet	avse	tilsigt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;DEF;NEUT;SG
avsett	påtænkt	avse	påtænke	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
protester	protest	protest	protest	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
protester	protestere	protest	protestere	N;NOM;INDF;MASC+FEM;PL	V;NFIN;ACT
protester	protesterne	protest	protest	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
protester	protest	protest	protest	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
betyg	grade	betyg	grad	N;NOM;INDF;NEUT;SG	
betyg	karakterer	betyg	karakter	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
betyg	kvaliteter	betyg	kvalitet	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
betyg	bedømt	betyg	bedømme	N;NOM;INDF;NEUT;SG	V;INDF;SG;PST;V.PTCP
betyg	vurderet	betyg	vurdere	N;NOM;INDF;NEUT;SG	V;INDF;SG;PST;V.PTCP
betyg	bedømte	betyg	bedømme	N;NOM;INDF;NEUT;SG	V;IND;PST;FIN;ACT
betyg	nominel	betyg	nominel	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
betyg	vurderinger	betyg	vurdering	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
betyg	bedømmelser	betyg	bedømmelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
beier	beier	beier	bei	N;NOM;INDF;MASC+FEM;SG	
övrig	andre	övrig	anden	ADJ;NOM;INDF;MASC+FEM;SG	PRO;PL
övrig	andet	övrig	anden	ADJ;NOM;INDF;MASC+FEM;SG	PRO;NEUT;SG
spara	opsparing	spara	opsparing	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
spara	besparelse	spara	besparelse	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
spara	gemmer	spara	gemme	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
spara	besparelser	spara	besparelse	V;IMP;FIN;ACT	N;INDF;MASC+FEM;PL
iata	iata	iata	iata	N;NOM;INDF;MASC+FEM;SG	
nagy	nagy	nagy	nagy	PROPN;NOM	
gäster	gæsterne	gästa	gæst	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
specifik	specifikt	specifik	specifikt	ADJ;NOM;INDF;MASC+FEM;SG	ADV
specifik	specifikke	specifik	specifikke	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
medveten	bevidste	medveten	bevidst	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
medveten	bevidsthed	medveten	bevidsthed	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
akademi	akademiet	akademi	akademium	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
ljudet	lyd	ljud	lyd	N;NOM;DEF;NEUT;SG	N;INDF;MASC+FEM;SG
ljudet	lyde	ljud	lyde	N;NOM;DEF;NEUT;SG	V;NFIN;ACT
ljudet	sound	ljud	sound	N;NOM;DEF;NEUT;SG	
brooklyn	brooklyn	brooklyn	brooklyn	PROPN;NOM	N;INDF;MASC+FEM;SG
moberg	moberg	moberg	moberg	PROPN;NOM	
barndom	barndommen	barndom	barndom	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
utgåvor	frigiver	utgåva	frigiv	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
utgåvor	udslip	utgåva	udslip	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
slutat	standset	sluta	standse	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
slutat	stoppede	sluta	stoppe	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
slutat	stoppet	sluta	stop	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;DEF;NEUT;SG
fortsättning	fortsættes	fortsättning	fortsætte	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;PASS
fortsättning	fortsatte	fortsättning	fortsætte	N;NOM;INDF;MASC+FEM;SG	V;PST;V.PTCP
fortsättning	fortsættes	fortsättning	fortsætte	N;NOM;INDF;MASC+FEM;SG	V;IND;PRS;FIN;PASS
fortsättning	fortsat	fortsättning	fortsat	N;NOM;INDF;MASC+FEM;SG	ADV
eliza	eliza	eliza	eliza	PROPN;NOM	
tyler	tyler	tyla	tyle	PROPN;NOM	N;INDF;MASC+FEM;SG
tyler	tylers	tyla	tyle	PROPN;NOM	N;GEN;INDF;MASC+FEM;PL
planerat	planlagte	planera	planlægge	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PL;PST;V.PTCP
planerat	planlagt	planera	planlægge	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
planerat	påtænkt	planera	påtænke	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
fowler	fowler	folla	fowle	PROPN;NOM	
liberty	liberty	liberty	liberty	PROPN;NOM	N;INDF;MASC+FEM;SG
liberty	frihed	liberty	frihed	PROPN;NOM	N;INDF;MASC+FEM;SG
underhåll	vedligeholder	underhåll	vedligeholde	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
underhåll	vedligehold	underhåll	vedligehold	N;NOM;INDF;NEUT;SG	ADJ;PL
stones	sten	ston	sten	PROPN;NOM	N;INDF;MASC+FEM;SG
bakterier	bakterie	bakterie	bakterie	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
dalen	dal	dal	dal	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dalen	valley	dal	valley	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
fasad	facaden	fasad	facaden	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
fasad	facaden	fasad	facaden	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
senegal	senegal	senegal	senegal	PROPN;NOM	
trondheim	trondheim	trondheim	trondheim	PROPN;NOM	N;INDF;NEUT;SG
bishop	biskop	bishop	biskop	PROPN;NOM	N;INDF;MASC+FEM;SG
bishop	bishop	bishop	bishop	PROPN;NOM	N;INDF;MASC+FEM;SG
bishop	løber	bishop	løbe	PROPN;NOM	V;IND;PRS;FIN;ACT
utöka	forlænger	utöka	forlænge	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
utöka	udvider	utöka	udvide	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
anläggning	faciliteten	anläggning	facilitet	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
detalj	detaljer	detalj	detalje	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
jobba	arbejder	jobba	arbejde	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
jobba	arbejde	jobba	arbejde	V;IMP;FIN;ACT	N;INDF;NEUT;SG
jobba	arbejdet	jobba	arbejde	V;IMP;FIN;ACT	N;DEF;NEUT;SG
blume	blume	blume	blume	PROPN;NOM	
michail	mikhail	michail	mikhail	PROPN;NOM	PROPN
justice	justice	justice	justic	N;NOM;INDF;MASC+FEM;SG	
justice	justitsministeriet	justice	justitsministerium	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
nutid	nutiden	nutid	nutid	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
nutid	nuværende	nutid	nuværende	N;NOM;INDF;MASC+FEM;SG	ADJ
pernambuco	pernambuco	pernambuco	pernambuco	PROPN;NOM	
summa	summen	summa	sum	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
summa	samlet	summa	samle	N;NOM;INDF;MASC+FEM;SG	V;INDF;SG;PST;V.PTCP
signal	signalet	signal	signal	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
meridionalis	meridionalis	meridionalis	meridionalis	N;NOM;INDF;MASC+FEM;SG	
britton	britton	britton	britton	N;NOM;INDF;MASC+FEM;SG	
nederlag	nederlaget	nederlag	nederlag	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
nederlag	besejre	nederlag	besejre	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
eye	øjne	eye	øje	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;PL
eye	eye	eye	ey	N;NOM;INDF;MASC+FEM;SG	
eye	øjet	eye	øje	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
fördelar	ydelserne	fördel	ydelse	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
fördelar	fordelen	fördel	fordel	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;SG
fördelar	begunstigelse	fördel	begunstigelse	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
fördelar	fordel	fördel	fordel	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
tillämpas	anvendte	tillämpa	anvende	V;IND;PRS;FIN;PASS	V;PL;PST;V.PTCP
tillämpas	anvendt	tillämpa	anvende	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
tillämpas	ansøgt	tillämpa	ansøge	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
tillämpas	ansøgte	tillämpa	ansøge	V;IND;PRS;FIN;PASS	V;IND;PST;FIN;ACT
calamagrostis	rørhvene	calamagrostis	rørhv	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;PL
högkvarter	hovedkvarteret	högkvart	hovedkvarter	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
högkvarter	hovedsædet	högkvart	hovedsæde	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
marinen	navy	marin	navy	N;NOM;DEF;MASC+FEM;SG	
marinen	flåde	marin	flåde	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
marinen	marine	marin	marine	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
förmögenhet	formuen	förmögenhet	formue	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
förmögenhet	rigdomme	förmögenhet	rigdom	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
benen	benene	ben	ben	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;PL
benen	legs	ben	legs	N;NOM;DEF;NEUT;SG	
benen	ben	ben	ben	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;PL
djupa	deep	djup	deep	ADJ;NOM;PL	
djupa	dyb	djup	dyb	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
djupa	dybt	djup	dybt	ADJ;NOM;PL	ADV
third	tredje	third	tredje	N;NOM;SG	ADJ
bonus	bonusser	bonus	bonusse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
bonus	forhøjelser	bonus	forhøjelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
bohus	bohus	bohus	bohus	PROPN;NOM	N;INDF;MASC+FEM;SG
meddelande	beskeden	meddelande	beskeden	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
powiat	powiat	powiat	powiat	PROPN;NOM	
komplexa	kompliceret	komplex	kompliceret	ADJ;NOM;PL	ADJ;INDF;SG
komplexa	indviklet	komplex	indviklet	ADJ;NOM;PL	ADJ;INDF;SG
komplexa	kompleks	komplex	kompleks	ADJ;NOM;PL	ADJ;INDF;SG
komplexa	komplekst	komplex	komplekst	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
paula	paula	paula	paula	N;NOM;INDF;MASC+FEM;SG	
rincón	rincón	rinca	rincón	N;NOM;INDF;MASC+FEM;SG	
utökade	forlænget	utöka	forlænge	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
utökade	udvidede	utöka	udvide	ADJ;NOM;PL;PST;V.PTCP	V;PL;PST;V.PTCP
utökade	udvidet	utöka	udvide	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
utökade	udvidede	utöka	udvide	ADJ;NOM;PL;PST;V.PTCP	V;PL;PST;V.PTCP
utökade	udvidet	utöka	udvide	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
dawn	dawn	da	dawn	PROPN;NOM	N;INDF;MASC+FEM;SG
dawn	daggry	da	daggry	PROPN;NOM	N;INDF;NEUT;SG
dawn	gry	da	gry	PROPN;NOM	N;INDF;MASC+FEM;SG
generationer	generationers	generation	generation	N;NOM;INDF;MASC+FEM;PL	N;GEN;INDF;MASC+FEM;PL
generationer	generationerne	generation	generation	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
tjäna	serv	tjäna	serv	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
tjäna	tjener	tjäna	tjene	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
volymer	bind	volym	bind	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;SG
volymer	volumen	volym	volumen	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
thessalien	thessalien	thessalien	thessalie	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sammanhängande	sammenhængskraft	sammanhängande	sammenhængskraft	ADJ;NOM;PRS;V.PTCP	N;INDF;NEUT;SG
runeberg	runeberg	runeberg	runeberg	PROPN;NOM	N;INDF;NEUT;SG
bestämmelser	proviant	bestämmelse	proviant	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
forbes	forbes	forbes	forbes	PROPN;NOM	
nature	naturen	nature	natur	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
nature	nature	nature	natur	N;NOM;INDF;MASC+FEM;SG	
mozart	mozart	mommor	mozart	PROPN;NOM	
återställa	nulstilling	återställa	nulstilling	V;IMP;NFIN;ACT	N;INDF;MASC+FEM;SG
återställa	nulstilling	återställa	nulstilling	V;IMP;NFIN;ACT	N;INDF;MASC+FEM;SG
teman	temaerne	teman	tema	N;NOM;INDF;NEUT;PL	N;DEF;MASC+FEM;PL
livsmedel	levnedsmidler	livsmedel	levnedsmiddel	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
livsmedel	fødevarer	livsmedel	fødevare	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
livsmedel	fødevarer	livsmedel	fødevare	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
livsmedel	levnedsmidler	livsmedel	levnedsmiddel	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
livsmedel	fødevarer	livsmedel	fødevare	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
varvet	skibsværft	varv	skibsværft	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
varvet	værft	varv	værft	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
fördelade	fordelt	fördela	fordele	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
fördelade	uddelt	fördela	uddele	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
fördelade	distribueret	fördela	distribuere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
fördelade	omdelt	fördela	omdele	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
ensamma	alene	ensam	alene	ADJ;NOM;PL	ADV
ensamma	ensomt	ensam	ensomt	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
ensamma	ensom	ensam	ensom	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
mollis	akantus	mollis	akantus	N;NOM;INDF;MASC+FEM;SG	
fuller	fuller	fuller	fuller	PROPN;NOM	
ricardo	ricardo	ricardo	ricardo	N;NOM;INDF;MASC+FEM;SG	
härnösand	härnösand	härnösand	härnösand	PROPN;NOM	N;INDF;MASC+FEM;SG
willem	willem	willem	willem	PROPN;NOM	
institution	institutionen	institution	institution	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
väder	vejret	väder	vejr	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
sylvia	sylvia	sylvia	sylvia	PROPN;NOM	
alliansen	forbund	allians	forbund	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
alliansen	alliance	allians	alliance	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
splendens	etagemos	splende	etagemos	N;NOM;INDF;NEUT;PL	
gara	gara	gara	gara	N;NOM;INDF;MASC+FEM;SG	
innehållande	indeholder	innehålla	indeholde	ADJ;NOM;PRS;V.PTCP	V;IND;PRS;FIN;ACT
innehållande	indeholdende	innehålla	indeholde	ADJ;NOM;PRS;V.PTCP	V;PRS;V.PTCP
sveti	sveti	sveti	sveti	PROPN;NOM	
räkning	bill	räkning	bill	N;NOM;INDF;MASC+FEM;SG	
timrå	timrå	timrå	timrå	PROPN;NOM	
akademisk	akademisk	akademisk	akademisk	ADJ;NOM;INDF;MASC+FEM;SG	ADV
akademisk	akademiske	akademisk	akademisk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
desert	ørkenen	desera	ørken	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
industrin	industri	industri	industri	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
industrin	erhverv	industri	erhverv	N;NOM;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
cola	koks	cola	koks	N;NOM;INDF;MASC+FEM;SG	
cola	cola	cola	cola	N;NOM;INDF;MASC+FEM;SG	
cola	cola	cola	cola	N;NOM;INDF;MASC+FEM;SG	
primära	primært	primär	primært	ADJ;NOM;PL	ADV
primära	primær	primär	primær	ADJ;NOM;PL	N;INDF;NEUT;SG
bröd	brødet	bröd	bryde	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
knutsson	knutsson	knutsson	knutsson	PROPN;NOM	N;INDF;MASC+FEM;SG
fas	fasen	fas	fasen	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
lissabon	lissabon	lissabon	lissabon	PROPN;NOM	
lissabon	lisbon	lissabon	lisbon	PROPN;NOM	N;INDF;MASC+FEM;SG
markera	marker	markera	mark	V;IMP;FIN;ACT	N;INDF;MASC+FEM;PL
markera	markér	markera	mark	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
markera	mark	markera	mark	V;IMP;FIN;ACT	N;INDF;MASC+FEM;SG
markera	højdepunkt	markera	højdepunkt	V;IMP;FIN;ACT	N;INDF;NEUT;SG
kritiserade	kritiserede	kritisera	kritisere	ADJ;NOM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
kritiserade	kritiseret	kritisera	kritisere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
kritiserade	kritiserede	kritisera	kritisere	ADJ;NOM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
kritiserade	kritiseres	kritisera	kritisere	ADJ;NOM;PL;PST;V.PTCP	V;NFIN;PASS
kritiserade	kritiseret	kritisera	kritisere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
fragment	fragment	fragment	fragment	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
stand	stå	stand	stå	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
konrad	konrad	konrad	konrad	PROPN;NOM	
chester	chester	chest	chester	PROPN;NOM	N;INDF;MASC+FEM;SG
patricia	patricia	patricia	patricia	PROPN;NOM	
kalender	kalenderen	kalender	kalender	N;NOM;INDF;NEUT;PL	N;DEF;MASC+FEM;SG
kalender	kalender	kalender	kalende	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;SG
kurser	kurserne	kurs	kurs	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
ovanlig	usædvanlige	ovanlig	usædvanlig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
sega	sega	sega	sega	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
edmonton	edmonton	edmonton	edmonton	PROPN;NOM	
wallenberg	wallenberg	wallenberg	wallenberg	PROPN;NOM	
antigua	antigua	antigua	antigua	N;NOM;INDF;NEUT;SG	
rapporterade	rapporteret	rapportera	rapportere	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
rapporterade	anmeldt	rapportera	anmelde	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
rapporterade	rapporterede	rapportera	rapportere	ADJ;NOM;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
rapporterade	indberettet	rapportera	indberettet	ADJ;NOM;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
gardner	gardner	gardn	gard	PROPN;NOM	N;INDF;MASC+FEM;SG
negativt	negativt	negativ	negativt	ADJ;NOM;INDF;NEUT;SG	ADV
negativt	negative	negativ	negativ	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
släkting	relativ	släkting	relativ	N;NOM;INDF;MASC+FEM;SG	ADV
väsby	väsby	väsby	väsby	PROPN;NOM	
läsaren	læser	läsare	læse	N;NOM;DEF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
allians	alliancen	allians	alliance	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
utmärkelse	tilslag	utmärkelse	tilslag	N;NOM;INDF;MASC+FEM;SG	
ham	skinke	ham	skinke	PROPN;NOM	N;INDF;MASC+FEM;SG
sigrid	sigrid	sigrid	sigrid	PROPN;NOM	N;INDF;MASC+FEM;SG
armeniska	armenien	armenisk	armenie	ADJ;NOM;PL	N;DEF;MASC+FEM;SG
ngc	ngc	ngc	ngc	PROPN;NOM	N;INDF;NEUT;SG
antônio	antônio	antônio	antônio	PROPN;NOM	
etablerat	fastslået	etablera	fastslå	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
etablerat	etableret	etablera	etablere	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
etablerat	etablerede	etablera	etablere	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PL;PST;V.PTCP
synpunkter	tilbagemelding	synpunkt	tilbagemelding	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
synpunkter	feedback	synpunkt	feedback	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
synpunkter	kommenterer	synpunkt	kommentere	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
flyg	flyver	flyg	flyve	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
flyg	flyv	flyg	flyv	N;NOM;INDF;NEUT;SG	V;IMP
flyg	flyve	flyg	flyve	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
flyg	flight	flyg	flight	N;NOM;INDF;NEUT;SG	
flyg	flyrejser	flyg	flyrejse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
flyg	afgange	flyg	afgange	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
flyg	flyvninger	flyg	flyvning	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
ajax	ajax	ajax	ajax	PROPN;NOM	PROPN
stärka	styrke	stärka	styrke	V;NFIN;ACT	N;INDF;MASC+FEM;SG
stärka	styrkelse	stärka	styrkelse	V;NFIN;ACT	N;INDF;MASC+FEM;SG
enorma	kæmpestort	enorm	kæmpestort	ADJ;NOM;PL	ADV
enorma	enorm	enorm	enorm	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
enorma	enormt	enorm	enormt	ADJ;NOM;PL	ADV
enorma	enorm	enorm	enorm	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
enorma	umådeligt	enorm	umådeligt	ADJ;NOM;PL	ADV
enorma	umådelig	enorm	umådelig	ADJ;NOM;PL	ADV
klaus	klaus	klaus	klaus	PROPN;NOM	
gang	slænget	gang	slænge	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
gang	banden	gang	band	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
begravningsplats	kirkegårde	begravningsplats	kirkegårde	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;PL
begravningsplats	kirkegården	begravningsplats	kirkegård	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
giftermål	ægteskabet	giftermål	ægteskab	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
giftermål	ægteskaber	giftermål	ægteskab	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
nordström	nordström	nordström	nordström	PROPN;NOM	N;INDF;NEUT;SG
anopheles	anopheles	anophel	anopheles	N;NOM;INDF;MASC+FEM;SG	V;NFIN;PASS
eden	eden	eden	eden	N;NOM;INDF;MASC+FEM;SG	
