leonor	eleonora	leonor	eleonor	N;FEM;SG	PROPN;NOM;FEM;SG;POS
exposto	vystaven	expor	vystavený	V;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
exposto	vystavené	expor	vystavený	V;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
exposto	nechráněný	expor	chráněný	V;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;NEG
combinado	kombinovaný	combinar	kombinovaný	V;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
combinado	kombinovaná	combinar	kombinovaný	V;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
combinado	kombinované	combinar	kombinovaný	V;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
holstein	holštýnsko	holstein	holštýnský	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
secundários	sekundární	secundário	sekundární	ADJ;MASC;PL	ADJ;NOM;MASC;SG;POS
nomeados	jmenovaný	nomear	jmenovaný	V;MASC;PL;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS
nomeados	jmenované	nomear	jmenovaný	V;MASC;PL;V.PTCP	ADJ;NOM;MASC;PL;POS
nomeados	jmenován	nomear	jmenovaný	V;MASC;PL;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
nomeados	nominován	nomear	nominovaný	V;MASC;PL;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
meridiano	meridian	meridiano	meridian	N;MASC;SG	PROPN;NOM;MASC;SG;POS
catherine	catherine	catherine	catherine	N;FEM;SG	PROPN;FEM;SG;POS
imperadores	císař	imperador	císař	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
andares	poschodí	andar	poschodí	N;MASC;PL	N;NOM;NEUT;SG;POS
derivada	odvozené	derivar	odvozený	V;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
ódio	nesnáším	ódio	snášet	N;MASC;SG	V;IPFV;IND;SG;1;NEG;PRS;FIN;ACT
ódio	nenávidím	ódio	nenávidět	N;MASC;SG	V;IPFV;IND;SG;1;NEG;PRS;FIN;ACT
foguetes	raketa	foguete	raketa	N;MASC;PL	N;NOM;FEM;SG;POS
ensinamentos	lekce	ensinamento	lekce	N;MASC;PL	N;NOM;FEM;SG;POS
ensinamentos	poučení	ensinamento	poučení	N;MASC;PL	N;NOM;NEUT;SG;POS
imóvel	nemovitosti	imóvel	nemovitost	N;MASC;SG	N;NOM;FEM;PL;POS
imóvel	nepohyblivé	imóvel	pohyblivý	N;MASC;SG	ADJ;NOM;NEUT;SG;NEG
léo	lea	léo	lea	N;MASC;SG	PROPN;NOM;FEM;SG;POS
léo	leo	léo	leo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
turim	torino	turim	torino	N;MASC;SG	PROPN;NOM;NEUT;SG;POS
turim	turín	turim	turín	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
nancy	nancy	nancy	nanc	N;FEM;SG	PROPN;NOM;FEM;SG;POS
incrível	pecka	incrível	pecka	ADJ;MASC;SG	N;NOM;FEM;SG;POS
incrível	super	incrível	super	ADJ;MASC;SG	N;MASC;SG;POS
incrível	paráda	incrível	paráda	ADJ;MASC;SG	N;NOM;FEM;SG;POS
porcentagem	procenta	porcentagem	procento	N;FEM;SG	N;NOM;NEUT;PL;POS
porcentagem	procenta	porcentagem	procento	N;FEM;SG	N;NOM;NEUT;PL;POS
aquático	vodní	aquático	vodní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
chocolate	čokoládové	chocolate	čokolád	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
chocolate	čokolády	chocolate	čokoláda	N;MASC;SG	N;NOM;FEM;PL;POS
chocolate	čokoládová	chocolate	čokoládový	N;MASC;SG	ADJ;NOM;FEM;SG;POS
ródano	rhone	ródano	rhona	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
ródano	rhône	ródano	rhknout	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
acompanhou	doprovázen	acompanhar	doprovázený	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;POS;V.PTCP;PASS
medir	měřicí	medir	měřicí	V;NFIN	ADJ;NOM;MASC;SG;POS
medir	měření	medir	měření	V;NFIN	N;NOM;NEUT;SG;POS
medir	opatření	medir	opatření	V;NFIN	N;NOM;NEUT;SG;POS
terminais	terminál	terminal	terminál	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
terminais	terminálu	terminal	terminál	N;MASC;PL	N;INAN;GEN;MASC;SG;POS
schmidt	schmidt	schmidt	schmidt	PROPN;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
minho	minho	minho	minho	N;MASC;SG	PROPN;NOM;MASC;SG;POS
fechar	blízko	fechar	blízko	V;NFIN	ADV;POS
fechar	zavírání	fechar	zavírání	V;NFIN	N;NOM;NEUT;SG;POS
fechar	uzavření	fechar	uzavření	V;NFIN	N;NOM;NEUT;SG;POS
arqueológico	archeologické	arqueológico	archeologický	ADJ;MASC;SG	ADJ;NOM;MASC;PL;POS
arqueológico	archeologické	arqueológico	archeologický	ADJ;MASC;SG	ADJ;NOM;MASC;PL;POS
etnia	etnika	etniar	etnikum	N;FEM;SG	N;NOM;NEUT;PL;POS
etnia	etnické	etniar	etnický	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
sobreviver	přežití	sobreviver	přežití	V;NFIN	N;NOM;NEUT;SG;POS
apollo	apollo	apollo	apolný	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
listados	uvedených	listar	uvedený	V;MASC;PL;V.PTCP	ADJ;GEN;MASC;PL;POS
morris	morris	morrer	morris	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
genes	gene	gene	gene	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
genes	gen	gene	gen	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
lunar	lunární	lunar	lunární	N;MASC;SG	ADJ;NOM;MASC;SG;POS
estreita	zúžit	estreito	zúžit	ADJ;FEM;SG	V;PFV;POS;NFIN
oferecido	nabízené	oferecer	nabízený	V;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
oferecido	nabízená	oferecer	nabízený	V;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
oferecido	nabízených	oferecer	nabízený	V;MASC;SG;V.PTCP	ADJ;GEN;MASC;PL;POS
afiliada	přidružené	afiliar	přidružený	V;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
afiliada	affiliate	afiliar	affiliate	V;FEM;SG;V.PTCP	N;INAN;NOM;MASC;PL;POS
urso	medvědí	urso	medvědí	N;MASC;SG	ADJ;NOM;MASC;SG;POS
urso	bear	urso	bear	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
chá	čaje	chá	čaj	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
chá	tea	chá	tea	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
reynolds	reynolds	reynold	reynolds	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
curiosidade	zvědavá	curiosidade	zvědavý	N;FEM;SG	ADJ;NOM;FEM;SG;POS
curiosidade	zvědavý	curiosidade	zvědavý	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
errada	špatně	errar	špatně	V;FEM;SG;V.PTCP	ADV;POS
errada	nesprávné	errar	správný	V;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;NEG
turca	turecký	turco	turecký	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
turca	turecké	turco	turecký	N;FEM;SG	ADJ;NOM;MASC;PL;POS
turca	turecká	turco	turecký	N;FEM;SG	ADJ;NOM;FEM;SG;POS
andreas	andreas	andrea	andreas	N;MASC;PL	PROPN;ANIM;NOM;MASC;SG;POS
discutido	probírali	discutir	probírat	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
mares	moře	mar	moře	N;MASC;PL	N;NOM;NEUT;SG;POS
desculpas	omluva	desculpa	omluva	N;FEM;PL	N;NOM;FEM;SG;POS
desculpas	omluvu	desculpa	omluva	N;FEM;PL	N;ACC;FEM;SG;POS
moto	motorky	moto	motorka	N;FEM;SG	N;NOM;FEM;PL;POS
definidas	vymezené	definido	vymezený	V;FEM;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS
definidas	definovaný	definido	definovaný	V;FEM;PL;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
definidas	definováno	definido	definovaný	V;FEM;PL;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
definidas	definovaná	definido	definovaný	V;FEM;PL;V.PTCP	ADJ;NOM;FEM;SG;POS
definidas	definované	definido	definovaný	V;FEM;PL;V.PTCP	ADJ;NOM;NEUT;PL;POS
circuitos	okruh	circuito	okruh	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
circuitos	obvod	circuito	obvod	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
circuitos	okruhu	circuito	okruh	N;MASC;PL	N;INAN;GEN;MASC;SG;POS
disposto	ochoten	disposto	ochotný	N;MASC;SG	ADJ;MASC;SG;POS
disposto	ochotný	disposto	ochotný	N;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
disposto	ochotny	disposto	ochotný	N;MASC;SG	ADJ;INAN;PL;POS
disposto	ochotná	disposto	ochotný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
esqui	lyže	esqui	lyže	N;MASC;SG	N;NOM;FEM;PL;POS
esqui	lyžařská	esqui	lyžařský	N;MASC;SG	ADJ;NOM;FEM;SG;POS
esqui	lyžařské	esqui	lyžařský	N;MASC;SG	ADJ;NOM;MASC;PL;POS
editada	upraveno	editar	upravený	V;FEM;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
editada	upravené	editar	upravený	V;FEM;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
divulgado	propuštěn	divulgar	propuštěný	V;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
divulgado	uvolněna	divulgar	uvolněný	V;MASC;SG;V.PTCP	ADJ;POS;V.PTCP;PASS
adulta	dospělých	adulta	dospělý	N;FEM;SG	ADJ;ANIM;GEN;MASC;PL;POS
adulta	dospělé	adulta	dospělý	N;FEM;SG	ADJ;ANIM;NOM;MASC;PL;POS
adulta	dospělá	adulta	dospělý	N;FEM;SG	ADJ;NOM;FEM;SG;POS
adulta	dospělí	adulta	dospělý	N;FEM;SG	ADJ;ANIM;NOM;MASC;PL;POS
adulta	dospělý	adulta	dospělý	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
nomenclatura	nomenklatury	nomenclatura	nomenklatura	N;FEM;SG	N;NOM;FEM;PL;POS
concorda	souhlasím	concordar	souhlasit	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
jenkins	jenkins	jenkin	jenkins	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
acompanhada	doprovázen	acompanhar	doprovázený	V;FEM;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
confirmada	potvrzené	confirmar	potvrzený	V;FEM;SG;V.PTCP	ADJ;NOM;NEUT;PL;POS
confirmada	potvrzen	confirmar	potvrzený	V;FEM;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
confirmada	potvrzena	confirmar	potvrzený	V;FEM;SG;V.PTCP	ADJ;POS;V.PTCP;PASS
confirmada	potvrzeno	confirmar	potvrzený	V;FEM;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
gibson	gibson	gibson	gibson	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
enrique	enrique	enrique	enrique	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
debaixo	vespod	debaixo	vespod	ADV	N;NOM;FEM;SG;POS
debaixo	pod	debaixo	pod	ADV	ADP;ACC
parciais	částečné	parcial	částečný	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;POS
parciais	částečná	parcial	částečný	ADJ;MASC;PL	ADJ;NOM;FEM;SG;POS
parciais	částečný	parcial	částečný	ADJ;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
bater	beat	bater	beat	V;NFIN	N;INAN;NOM;MASC;SG;POS
bater	bití	bater	bití	V;NFIN	N;NOM;NEUT;SG;POS
bater	výprask	bater	výprask	V;NFIN	N;INAN;NOM;MASC;SG;POS
bater	hit	bater	hit	V;NFIN	N;INAN;NOM;MASC;SG;POS
coreana	korejský	coreana	korejský	N;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
coreana	korejské	coreana	korejský	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
coreana	korejská	coreana	korejský	N;FEM;SG	ADJ;NOM;FEM;SG;POS
partindo	odlet	partir	odlet	V;V.MSDR	N;INAN;NOM;MASC;SG;POS
partindo	odchod	partir	odchod	V;V.MSDR	N;INAN;NOM;MASC;SG;POS
partindo	odchodu	partir	odchod	V;V.MSDR	N;INAN;GEN;MASC;SG;POS
through	skrz	through	skrz	N;MASC;SG	
through	přes	through	přes	N;MASC;SG	ADP;ACC
through	skrze	through	skrz	N;MASC;SG	ADP;ACC
script	skriptovací	script	skriptovací	N;MASC;SG	ADJ;NOM;MASC;SG;POS
cairo	káhiře	cairo	káhira	N;MASC;SG	PROPN;DAT;FEM;SG;POS
antoine	antoine	antoine	antoine	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
terminado	dokončeno	terminar	dokončený	V;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
terminado	dokončené	terminar	dokončený	V;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
terminado	hotovo	terminar	hotový	V;MASC;SG;V.PTCP	N;NOM;NEUT;SG;POS
traça	můra	traçar	můra	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG;POS
traça	mol	traçar	mol	V;IND;SG;3;PRS;FIN	PROPN;FEM;SG;POS
proteína	proteiny	proteína	protein	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
proteína	bílkoviny	proteína	bílkovina	N;FEM;SG	N;NOM;FEM;PL;POS
proteína	bílkovin	proteína	bílkovina	N;FEM;SG	N;GEN;FEM;PL;POS
dominicana	dominikánské	dominicano	dominikánský	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
bin	bin	bin	bin	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
swift	swift	swift	swift	N;MASC;SG	PROPN;NOM;MASC;SG;POS
leslie	leslie	leslie	leslie	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
parente	relativně	parente	relativně	N;MASC;SG	ADV;POS
parente	relativní	parente	relativní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
nuvens	oblak	nuvem	oblak	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
nuvens	mrak	nuvem	mrak	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
nuvens	cloud	nuvem	cloud	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
fêmea	ženská	fêmea	ženský	N;FEM;SG	ADJ;NOM;FEM;SG;POS
distâncias	vzdálenost	distância	vzdálenost	N;FEM;PL	N;NOM;FEM;SG;POS
distâncias	odstup	distância	odstup	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
semanal	týdně	semanal	týdně	ADJ;MASC;SG	ADV
macedônia	makedonské	macedônia	makedonský	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
macedônia	makedonie	macedônia	makedonie	N;FEM;SG	PROPN;NOM;FEM;SG;POS
ávila	ávila	ávila	ávit	N;MASC;SG	PROPN;NOM;FEM;SG;POS
essenciais	zásadní	essencial	zásadní	ADJ;MASC;PL	ADJ;NOM;MASC;SG;POS
essenciais	nezbytné	essencial	zbytný	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;NEG
essenciais	podstatné	essencial	podstatný	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;POS
essenciais	essentials	essencial	essentials	ADJ;MASC;PL	N;INAN;NOM;MASC;SG;POS
ensinar	vyučování	ensinar	vyučování	V;NFIN	N;NOM;NEUT;SG;POS
ensinar	učení	ensinar	učení	V;NFIN	N;NOM;NEUT;SG;POS
ensinar	výuka	ensinar	výuka	V;NFIN	N;NOM;FEM;SG;POS
ensinar	výuky	ensinar	výuka	V;NFIN	N;NOM;FEM;SG;POS
bach	bach	bach	být	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
sega	sega	segar	sega	N;MASC;SG	PROPN;NOM;FEM;SG;POS
cola	lepidla	cola	lepidlo	N;FEM;SG	N;NOM;NEUT;PL;POS
cola	coly	cola	cola	N;FEM;SG	N;NOM;FEM;PL;POS
cola	cola	cola	cola	N;FEM;SG	PROPN;NOM;FEM;SG;POS
proibição	zakázat	proibição	zakázat	N;FEM;SG	V;POS;NFIN
sobreviveu	přežili	sobreviver	přežít	V;IND;SG;3;PST;FIN	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
sobreviveu	přežily	sobreviver	přežít	V;IND;SG;3;PST;FIN	V;INAN;PL;POS;PST;V.PTCP;ACT
sobreviveu	přežila	sobreviver	přežít	V;IND;SG;3;PST;FIN	V;POS;PST;V.PTCP;ACT
ângelo	angelo	ângelo	angelo	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
key	klíče	key	klíč	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
key	klíčové	key	klíčový	N;MASC;SG	ADJ;NOM;MASC;PL;POS
key	klíčová	key	klíčový	N;MASC;SG	ADJ;NOM;FEM;SG;POS
residente	bydliště	residente	bydliště	ADJ;MASC;SG	N;NOM;NEUT;SG;POS
residente	rezident	residente	rezident	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG;POS
carla	carla	carla	carlo	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
carla	carlo	carla	carlo	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
periódico	pravidelné	periódico	pravidelný	N;MASC;SG	ADJ;NOM;MASC;PL;POS
periódico	pravidelné	periódico	pravidelný	N;MASC;SG	ADJ;NOM;MASC;PL;POS
obrigatório	povinně	obrigatório	povinně	ADJ;MASC;SG	ADV;POS
obrigatório	povinně	obrigatório	povinně	ADJ;MASC;SG	ADV;POS
preservar	zachování	preservar	zachování	V;NFIN	N;NOM;NEUT;SG;POS
cook	cook	cook	cook	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
cook	vařit	cook	vařit	N;MASC;SG	V;IPFV;POS;NFIN
entregar	doručování	entregar	doručování	V;NFIN	N;NOM;NEUT;SG;POS
equipado	namontováno	equipar	namontovaný	V;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
equipado	vybaveni	equipar	vybavený	V;MASC;SG;V.PTCP	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
equipado	vybavené	equipar	vybavený	V;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
equipado	vybavená	equipar	vybavený	V;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
equipado	vybaveno	equipar	vybavený	V;MASC;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
sódio	sodný	sódio	sodný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
caixas	krabice	caixa	krabice	N;FEM;PL	N;NOM;FEM;SG;POS
contínuo	nepřetržité	contínuo	nepřetržitý	N;MASC;SG	ADJ;NOM;NEUT;SG;NEG
contínuo	kontinuální	contínuo	kontinuální	N;MASC;SG	ADJ;NOM;MASC;SG;POS
contínuo	nepřetržitý	contínuo	přetržitý	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;NEG
contínuo	průběžné	contínuo	průběžný	N;MASC;SG	ADJ;NOM;MASC;PL;POS
early	časně	early	časně	N;MASC;SG	ADV;POS
early	rané	early	raný	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
early	brzy	early	brzy	N;MASC;SG	ADV;POS
abrigo	kryt	abrigo	krytý	N;MASC;SG	ADJ;INAN;MASC;SG;POS;V.PTCP;PASS
acompanhamento	průvodní	acompanhamento	průvodní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
acompanhamento	doprovázející	acompanhamento	doprovázející	N;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
permaneceram	zůstal	permanecer	zůstat	V;IND;PL;3;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
explicou	vysvětleno	explicar	vysvětlený	V;IND;SG;3;PST;FIN	ADJ;NEUT;SG;POS;V.PTCP;PASS
explicou	vysvětlila	explicar	vysvětlit	V;IND;SG;3;PST;FIN	V;PFV;POS;PST;V.PTCP;ACT
impulso	impulsní	impulso	impulsní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
randy	randy	randy	rand	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
bebida	pít	beber	pít	N;FEM;SG	V;POS;NFIN
bebida	pít	beber	pít	N;FEM;SG	V;POS;NFIN
bebida	nápoje	beber	nápoj	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
máscara	masky	máscara	maska	N;FEM;SG	N;NOM;FEM;PL;POS
máscara	masky	máscara	maska	N;FEM;SG	N;NOM;FEM;PL;POS
dublin	dublin	dublin	dublina	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
gostava	líbilo	gostar	líbit	V;IND;SG;3;IPFV;FIN	V;IPFV;NEUT;SG;POS;PST;V.PTCP;ACT
daria	dario	dar	dario	V;COND;SG;3;FIN	PROPN;ANIM;NOM;MASC;SG;POS
mineração	důlní	mineração	důlní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
mineração	těžební	mineração	těžební	N;FEM;SG	ADJ;NOM;MASC;SG;POS
random	náhodný	randar	náhodný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
random	náhodná	randar	náhodný	N;MASC;SG	ADJ;NOM;FEM;SG;POS
random	náhodné	randar	náhodný	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
random	náhodně	randar	náhodně	N;MASC;SG	ADV;POS
ten	deset	ten	deset	N;MASC;SG	NUM;NOM;SG
abandonada	opuštěné	abandonar	opuštěný	V;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
abandonada	opuštěná	abandonar	opuštěný	V;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
abandonada	opuštěný	abandonar	opuštěný	V;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
dividir	rozděl	dividir	rozděl	V;NFIN	N;NOM;MASC;SG;POS
dividir	split	dividir	split	V;NFIN	N;INAN;NOM;MASC;SG;POS
agr	agr	agr	agr	N;MASC;SG	PROPN;MASC;SG;POS
vilões	padouch	vilão	padouch	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
vilões	darebák	vilão	darebák	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
vilões	zloduch	vilão	zloduch	N;MASC;PL	N;ANIM;NOM;MASC;SG;POS
obrigada	diky	obrigar	dik	V;FEM;SG;V.PTCP	N;NOM;MASC;SG;POS
obrigada	dík	obrigar	dík	V;FEM;SG;V.PTCP	N;INAN;NOM;MASC;SG;POS
obrigada	díky	obrigar	díky	V;FEM;SG;V.PTCP	ADP;DAT
tropa	jednotky	tropa	jednotka	N;FEM;SG	N;NOM;FEM;PL;POS
tropa	vojska	tropa	vojsko	N;FEM;SG	N;NOM;NEUT;PL;POS
tropa	vojáci	tropa	voják	N;FEM;SG	N;ANIM;NOM;MASC;PL;POS
tropa	armádní	tropa	armádní	N;FEM;SG	ADJ;NOM;MASC;PL;POS
tropa	army	tropa	arma	N;FEM;SG	PROPN;FEM;POS
indicados	doporučené	indicar	doporučený	V;MASC;PL;V.PTCP	ADJ;NOM;NEUT;SG;POS
indicados	doporučeno	indicar	doporučený	V;MASC;PL;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
indicados	uvedeno	indicar	uvedený	V;MASC;PL;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
indicados	uvedené	indicar	uvedený	V;MASC;PL;V.PTCP	ADJ;NOM;MASC;PL;POS
exemplar	příkladné	exemplar	příkladný	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
maciço	masivní	maciço	masivní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
maciço	mohutný	maciço	mohutný	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
concorrência	soutěže	concorrência	soutěž	N;FEM;SG	N;NOM;FEM;PL;POS
concorrência	soutěžní	concorrência	soutěžní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
ilustrado	illustrated	ilustrar	illustrated	V;MASC;SG;V.PTCP	N;MASC;POS
ilustrado	ilustrace	ilustrar	ilustrace	V;MASC;SG;V.PTCP	N;NOM;FEM;SG;POS
lava	umýt	lavar	umýt	N;FEM;SG	V;POS;NFIN
islâmica	islámský	islâmico	islámský	N;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
islâmica	islámské	islâmico	islámský	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
observou	pozorovány	observar	pozorovaný	V;IND;SG;3;PST;FIN	ADJ;INAN;PL;POS;V.PTCP;PASS
observou	pozorováno	observar	pozorovaný	V;IND;SG;3;PST;FIN	ADJ;NEUT;SG;POS;V.PTCP;PASS
observou	pozorované	observar	pozorovaný	V;IND;SG;3;PST;FIN	ADJ;NOM;MASC;PL;POS
observou	pozorován	observar	pozorovaný	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;POS;V.PTCP;PASS
observou	pozorována	observar	pozorovaný	V;IND;SG;3;PST;FIN	ADJ;POS;V.PTCP;PASS
observou	zaznamenáno	observar	zaznamenaný	V;IND;SG;3;PST;FIN	ADJ;NEUT;SG;POS;V.PTCP;PASS
observou	zaznamenána	observar	zaznamenaný	V;IND;SG;3;PST;FIN	ADJ;POS;V.PTCP;PASS
leiria	leiria	leiria	leirium	N;FEM;SG	PROPN;NOM;NEUT;SG;POS
quântica	kvantová	quântico	kvantový	N;FEM;SG	ADJ;NOM;FEM;SG;POS
quântica	kvantové	quântico	kvantový	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
five	pět	fiver	pět	N;MASC;SG	NUM;NOM;SG
armado	ozbrojená	armar	ozbrojený	V;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
armado	ozbrojený	armar	ozbrojený	V;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
armado	ozbrojen	armar	ozbrojený	V;MASC;SG;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
armado	ozbrojené	armar	ozbrojený	V;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
valle	valle	valler	valle	N;MASC;SG	PROPN;NOM;FEM;SG;POS
alba	alba	alba	album	N;FEM;SG	N;NOM;NEUT;PL;POS
chances	šance	chance	šance	N;FEM;PL	N;NOM;FEM;SG;POS
chances	šance	chance	šance	N;FEM;PL	N;NOM;FEM;SG;POS
feijão	fazole	feijão	fazole	N;MASC;SG	N;NOM;FEM;PL;POS
feijão	fazole	feijão	fazole	N;MASC;SG	N;NOM;FEM;PL;POS
feijão	boby	feijão	bob	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
vendendo	prodej	vender	prodej	V;V.MSDR	N;INAN;NOM;MASC;SG;POS
val	vale	val	vale	N;MASC;SG	PROPN;MASC;SG;POS
val	val	val	tít	N;MASC;SG	PROPN;NEUT;POS
mason	mason	mason	mason	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
