steven	стивен	stevnout	стивный	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
oslavy	праздник	oslava	праздник	N;NOM;FEM;PL;POS	N;INAN;NOM;MASC;SG
oslavy	празднование	oslava	празднование	N;NOM;FEM;PL;POS	N;INAN;NOM;NEUT;SG
oslavy	торжество	oslava	торжество	N;NOM;FEM;PL;POS	N;INAN;NOM;NEUT;SG
poddruh	подвида	poddruh	подвид	N;INAN;NOM;MASC;SG;POS	N;INAN;GEN;MASC;SG
dallas	даллас	dallas	даллас	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
zrychlení	ускорения	zrychlení	ускорение	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
čekat	ожидание	čekat	ожидание	V;IPFV;POS;NFIN	N;INAN;NOM;NEUT;SG
organismy	организмов	organismus	организм	N;INAN;NOM;MASC;PL;POS	N;INAN;GEN;MASC;PL
obytné	жилых	obytný	жилой	ADJ;NOM;MASC;PL;POS	ADJ;GEN;PL
obytné	жилой	obytný	жилой	ADJ;NOM;MASC;PL;POS	ADJ;NOM;MASC;SG
zachována	оставляется	zachovaný	оставлять	ADJ;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
haas	хаас	haas	хаас	PROPN;ANIM;NOM;MASC;SG;POS	PART
mor	мор	mor	мор	N;INAN;NOM;MASC;SG;POS	
arabsky	арабская	arabsky	арабский	ADV;POS	ADJ;NOM;FEM;SG
arabsky	арабский	arabsky	арабский	ADV;POS	ADJ;NOM;MASC;SG
julian	джулиан	julian	джулиан	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
estonsko	эстонии	estonský	эстония	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;SG
estonsko	эстония	estonský	эстония	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;SG
missouri	миссури	missour	миссури	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;MASC;SG
jedině	только	jedině	только	ADV;POS	PART
zásahy	вмешательство	zásah	вмешательство	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;NEUT;SG
plošiny	платформ	plošin	платформа	N;NOM;FEM;PL;POS	N;INAN;GEN;FEM;PL
viru	вирус	vir	вирус	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
viru	вирусы	vir	вирус	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;PL
sestavy	сборки	sestava	сборка	N;NOM;FEM;PL;POS	N;INAN;GEN;FEM;SG
sestavy	собраний	sestava	собрание	N;NOM;FEM;PL;POS	N;INAN;GEN;NEUT;PL
sestavy	распорядок	sestava	распорядок	N;NOM;FEM;PL;POS	N;INAN;NOM;MASC;SG
mlýny	миллс	mlýn	миллс	N;INAN;NOM;MASC;PL;POS	N;ANIM;NOM;MASC;SG
ramat	рамат	rama	рамата	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;MASC;SG
podvozku	шасси	podvozek	шасси	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;NEUT;SG
podvozku	буги	podvozek	буг	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
hamburku	гамбург	hamburk	гамбург	PROPN;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
kantonů	кантоны	kanton	кантон	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;MASC;PL
profilu	профиль	profil	профиль	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
kanadská	канадские	kanadský	канадский	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
kanadská	канады	kanadský	канада	ADJ;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
slam	slam	slam	slam	PROPN;INAN;NOM;MASC;SG;POS	PROPN
konkurenční	конкурсных	konkurenční	конкурсный	ADJ;NOM;MASC;SG;POS	ADJ;GEN;PL
konkurenční	конкурирующих	konkurenční	конкурировать	ADJ;NOM;MASC;SG;POS	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
transformace	преобразования	transformace	преобразование	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
transformace	трансформации	transformace	трансформация	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
transformace	преобразования	transformace	преобразование	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
transformace	трансформации	transformace	трансформация	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
transformace	преобразований	transformace	преобразование	N;NOM;FEM;SG;POS	N;INAN;GEN;NEUT;PL
jonas	джонас	jonas	джонас	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
profesionál	профессиональное	profesionál	профессиональный	N;ANIM;NOM;MASC;SG;POS	ADJ;NOM;NEUT;SG
profesionál	professional	profesionál	professional	N;ANIM;NOM;MASC;SG;POS	PROPN
profesionál	профессиональная	profesionál	профессиональный	N;ANIM;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
odpověděl	ответили	odpovědět	ответить	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;IND;PL;PST;FIN;ACT
odpověděl	ответили	odpovědět	ответить	V;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;IND;PL;PST;FIN;ACT
gilles	жиль	gilles	жиль	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
zpravodaj	бюллетень	zpravodaj	бюллетень	N;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
zpravodaj	бюллетень	zpravodaj	бюллетень	N;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
zpravodaj	докладчика	zpravodaj	докладчик	N;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
přeložen	переведены	přeložený	перевести	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
přeložen	переданные	přeložený	передать	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
sdělení	коммуникации	sdělení	коммуникация	N;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
sdělení	связи	sdělení	связь	N;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
sdělení	сообщения	sdělení	сообщение	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
pruh	лэйн	pruh	лэйн	N;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;FEM;SG
piloti	пилотов	pilot	пилот	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
důlní	добычи	důlní	добыча	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
důlní	добыча	důlní	добыча	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
plavidel	суда	plavidlo	суд	N;GEN;NEUT;PL;POS	N;INAN;NOM;MASC;PL
plavidel	сосуды	plavidlo	сосуд	N;GEN;NEUT;PL;POS	N;INAN;NOM;MASC;PL
deutscher	deutscher	deutscher	deutscher	N;MASC;SG;POS	PROPN
koloniální	колониальным	koloniální	колониальный	ADJ;NOM;MASC;SG;POS	ADJ;INS;MASC;SG
ovce	овец	ovce	овца	N;NOM;FEM;PL;POS	N;ANIM;GEN;FEM;PL
ovce	овца	ovce	овца	N;NOM;FEM;PL;POS	N;ANIM;NOM;FEM;SG
krakově	кракове	krakově	краков	ADV;POS	N;INAN;ESS;MASC;SG
konfederace	конфедерации	konfederace	конфедерация	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
konfederace	конфедерации	konfederace	конфедерация	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
účetní	бухгалтеров	účetní	бухгалтер	ADJ;NOM;MASC;SG;POS	N;ANIM;GEN;MASC;PL
účetní	учета	účetní	учет	ADJ;NOM;MASC;SG;POS	N;INAN;GEN;MASC;SG
účetní	учет	účetní	учет	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
účetní	бухгалтер	účetní	бухгалтер	ADJ;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
účetní	бухгалтера	účetní	бухгалтер	ADJ;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
náboženský	религиозных	náboženský	религиозный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;PL
hluboký	глубокую	hluboký	глубокий	ADJ;INAN;NOM;MASC;SG;POS	ADJ;ACC;FEM;SG
hluboký	глубокие	hluboký	глубокий	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
hluboký	глубоко	hluboký	глубоко	ADJ;INAN;NOM;MASC;SG;POS	ADV
synovec	племянника	synovec	племянник	N;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
pokusů	попытки	pokus	попытка	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;FEM;PL
marketing	маркетинга	marketing	маркетинг	N;INAN;NOM;MASC;SG;POS	N;INAN;GEN;MASC;SG
rozšířená	расширенный	rozšířený	расширить	ADJ;NOM;FEM;SG;POS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
rozšířená	расширенная	rozšířený	расширить	ADJ;NOM;FEM;SG;POS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
rozšířená	расширенное	rozšířený	расширить	ADJ;NOM;FEM;SG;POS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
rozšířená	продлен	rozšířený	продлить	ADJ;NOM;FEM;SG;POS	V;PFV;MASC;SG;PST;V.PTCP;PASS
rozšířená	расширенная	rozšířený	расширить	ADJ;NOM;FEM;SG;POS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
rozšířená	расширенный	rozšířený	расширить	ADJ;NOM;FEM;SG;POS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
rozšířená	расширена	rozšířený	расширный	ADJ;NOM;FEM;SG;POS	V;PFV;FEM;SG;PST;V.PTCP;PASS
potrubí	трубопровода	potrubí	трубопровод	N;NOM;NEUT;SG;POS	N;INAN;GEN;MASC;SG
potrubí	трубопроводов	potrubí	трубопровод	N;NOM;NEUT;SG;POS	N;INAN;GEN;MASC;PL
potrubí	трубопроводы	potrubí	трубопровод	N;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;PL
potrubí	трубы	potrubí	труба	N;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
potrubí	трубы	potrubí	труба	N;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
zatčení	арестовать	zatčení	арестовывать	N;NOM;NEUT;SG;POS	V;PFV;NFIN;ACT
zatčení	аресты	zatčení	арест	N;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;PL
nutná	необходимые	nutný	необходимый	ADJ;NOM;FEM;SG;POS	ADJ;NOM;PL
položek	пункты	položka	пункт	N;GEN;FEM;PL;POS	N;INAN;NOM;MASC;PL
položek	предметы	položka	предмет	N;GEN;FEM;PL;POS	N;INAN;NOM;MASC;PL
frederick	фредерик	frederick	фредерик	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
frederick	фридрих	frederick	фридрий	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
odborníci	специалистов	odborník	специалист	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
odborníci	экспертов	odborník	эксперт	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
odborníci	специалистам	odborník	специалист	N;ANIM;NOM;MASC;PL;POS	N;ANIM;DAT;MASC;PL
odborníci	специалистов	odborník	специалист	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
portugalské	португалии	portugalský	португалия	ADJ;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
stanovena	стационарных	stanovený	стационарный	ADJ;POS;V.PTCP;PASS	ADJ;GEN;PL
stanovena	исправлена	stanovený	исправить	ADJ;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
gov	gov	gov	gov	PROPN;MASC;SG;POS	PROPN
panorama	skyline	panorama	skyline	N;NOM;NEUT;SG;POS	PROPN
alpha	alpha	alpha	alpha	PROPN;NOM;MASC;SG;POS	PROPN
alpha	альфа	alpha	альф	PROPN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
mercury	ртути	mercura	ртуть	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
mercury	ртуть	mercura	ртуть	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
mercury	меркурий	mercura	меркурия	N;NOM;FEM;PL;POS	N;INAN;NOM;MASC;SG
jet	jet	jet	jet	V;POS;NFIN	PROPN
arménie	армении	arménie	армение	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
arménie	армения	arménie	армение	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;FEM;SG
mozek	мозги	mozek	мозг	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;PL
mozek	мозги	mozek	мозг	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;PL
mozek	мозгов	mozek	мозг	N;INAN;NOM;MASC;SG;POS	N;INAN;GEN;MASC;PL
zločin	преступления	zločin	преступление	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;NEUT;PL
kanálů	каналы	kanál	канал	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;MASC;PL
ničení	разрушения	ničení	разрушение	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
ničení	уничтожения	ničení	уничтожение	N;NOM;NEUT;SG;POS	N;INAN;GEN;NEUT;SG
zveřejnil	опубликовано	zveřejnit	опубликовать	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
návštěvníky	посетители	návštěvník	посетитель	N;ANIM;ACC;MASC;PL;POS	N;ANIM;NOM;MASC;PL
návštěvníky	посетителей	návštěvník	посетитель	N;ANIM;ACC;MASC;PL;POS	N;ANIM;GEN;MASC;PL
návštěvníky	гости	návštěvník	гость	N;ANIM;ACC;MASC;PL;POS	N;ANIM;NOM;MASC;PL
dosáhli	достигнуто	dosáhnout	достичь	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
dosáhli	достигнут	dosáhnout	достичь	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
dosáhli	достиг	dosáhnout	достичь	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
porýní	рейна	porýnit	рейн	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;SG
porýní	рейн	porýnit	рейн	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;SG
porýní	рейнланд	porýnit	рейнланд	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;SG
systematicky	систематический	systematicky	систематический	ADV;POS	ADJ;NOM;MASC;SG
systematicky	систематическая	systematicky	систематический	ADV;POS	ADJ;NOM;FEM;SG
systematicky	систематические	systematicky	систематический	ADV;POS	ADJ;NOM;PL
systematicky	систематическое	systematicky	систематический	ADV;POS	ADJ;NOM;NEUT;SG
systematicky	систематического	systematicky	систематический	ADV;POS	ADJ;GEN;MASC;SG
vrstvou	зоб	vrstva	зоб	N;INS;FEM;SG;POS	N;INAN;NOM;MASC;SG
unit	подразделение	unit	подразделение	PROPN;NOM;MASC;SG;POS	N;INAN;NOM;NEUT;SG
unit	единицы	unit	единица	PROPN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
unit	единица	unit	единица	PROPN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
virginia	вирджиния	virginium	вирджиние	PROPN;NOM;FEM;SG;POS	N;INAN;NOM;FEM;SG
předchůdci	предшественников	předchůdce	предшественник	N;ANIM;NOM;MASC;PL;POS	N;ANIM;ACC;MASC;PL
chicagu	чикаго	chicag	чикий	PROPN;DAT;NEUT;SG;POS	N;INAN;NOM;MASC;SG
mořských	морские	mořský	морской	ADJ;ANIM;GEN;MASC;PL;POS	ADJ;NOM;PL
mořských	морской	mořský	морской	ADJ;ANIM;GEN;MASC;PL;POS	ADJ;NOM;MASC;SG
mořských	морская	mořský	морской	ADJ;ANIM;GEN;MASC;PL;POS	ADJ;NOM;FEM;SG
rfc	rfc	rfc	rfc	PROPN;MASC;SG;POS	PROPN
pozemek	земли	pozemek	земля	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
pozemek	земельный	pozemek	земельный	N;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
pozemek	land	pozemek	land	N;INAN;NOM;MASC;SG;POS	PROPN
kongo	конго	kongo	конго	PROPN;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;SG
připraven	готовы	připravený	готовый	ADJ;MASC;SG;POS;V.PTCP;PASS	ADJ;PL
ostré	острые	ostrý	острый	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
ostré	шарп	ostrý	шарп	ADJ;NOM;NEUT;SG;POS	N;INAN;NOM;MASC;SG
adrian	эдриан	adrian	эдриан	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
adrian	эдриен	adrian	эдриен	PROPN;ANIM;NOM;MASC;SG;POS	
adrian	адриан	adrian	адриан	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
zeměpisné	географической	zeměpisný	географический	ADJ;NOM;NEUT;SG;POS	ADJ;INS;FEM;SG
zeměpisné	географические	zeměpisný	географический	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
zeměpisné	географические	zeměpisný	географический	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
drak	dragon	drak	dragon	N;ANIM;NOM;MASC;SG;POS	PROPN
drak	дракона	drak	дракон	N;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
chemický	химического	chemický	химический	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;MASC;SG
sud	sud	sud	sud	N;INAN;NOM;MASC;SG;POS	PROPN
astronomie	астрономии	astronomie	астрономия	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
přirozený	естественные	přirozený	естественный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
přirozený	природных	přirozený	природный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;PL
přirozený	натуральные	přirozený	натуральный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
allmusic	allmusic	allmusic	allmusic	N;INAN;NOM;MASC;SG;POS	PROPN
kyjev	киев	kyjev	киев	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
kyjev	киевский	kyjev	киевский	PROPN;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
uhlíku	углерод	uhlík	углерод	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
lyon	лион	lyon	лион	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
dělník	рабочий	dělník	рабочий	N;ANIM;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
potkal	встретили	potkat	встретить	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;IND;PL;PST;FIN;ACT
potkal	встретились	potkat	встретиться	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;IND;PL;PST;FIN;MID
zvuky	звучит	zvuk	звучать	N;INAN;NOM;MASC;PL;POS	V;IPFV;IND;SG;3;PRS;FIN;ACT
alexandre	александр	alexandre	александр	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
bibli	библия	bible	библия	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
bibli	библии	bible	библия	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;PL
reed	рид	reed	рид	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
požadoval	потребовал	požadovat	требовать	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
palestině	палестины	palestina	палестина	N;DAT;FEM;SG;POS	N;INAN;NOM;FEM;PL
palestině	палестину	palestina	палестина	N;DAT;FEM;SG;POS	N;INAN;ACC;FEM;SG
palestině	палестина	palestina	палестина	N;DAT;FEM;SG;POS	N;INAN;NOM;FEM;SG
holt	холт	holt	холт	ADV	N;ANIM;NOM;MASC;SG
homosexuální	гомосексуальные	homosexuální	гомосексуальный	ADJ;NOM;MASC;SG;POS	ADJ;NOM;PL
výpočetní	вычисления	výpočetní	вычисление	ADJ;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
marshall	маршалл	marshall	маршалл	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
marshall	маршал	marshall	маршал	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
prezidentských	президентский	prezidentský	президентский	ADJ;GEN;MASC;PL;POS	ADJ;NOM;MASC;SG
bankovní	банковской	bankovní	банковский	ADJ;NOM;MASC;SG;POS	ADJ;INS;FEM;SG
bankovní	банк	bankovní	банк	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
bankovní	bank	bankovní	bank	ADJ;NOM;MASC;SG;POS	PROPN
bankovní	банка	bankovní	банк	ADJ;NOM;MASC;SG;POS	N;INAN;GEN;MASC;SG
buňka	ячейки	buňka	ячейка	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
buňka	камере	buňka	камера	N;NOM;FEM;SG;POS	N;INAN;DAT;FEM;SG
jevgenij	евгений	jevgenij	евгений	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
proteinů	белки	protein	белок	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;MASC;PL
duši	души	duše	душа	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;PL
duši	душа	duše	душа	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
duši	soul	duše	soul	N;ACC;FEM;SG;POS	PROPN
duši	соул	duše	соул	N;ACC;FEM;SG;POS	N;INAN;NOM;MASC;SG
zveřejnění	раскрытия	zveřejnění	раскрытие	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
pat	застой	pat	застой	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
pat	тупик	pat	тупик	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
pat	пэт	pat	пэт	PROPN;ANIM;NOM;MASC;SG;POS	PROPN;ANIM;NOM;FEM;SG
írán	иран	írán	иран	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
jar	банку	jar	банк	N;GEN;NEUT;PL;POS	N;INAN;DAT;MASC;SG
hitlera	гитлер	hitler	гитлер	N;ANIM;ACC;MASC;SG;POS	N;ANIM;NOM;MASC;SG
porazit	бит	porazit	бит	V;PFV;POS;NFIN	
porazit	поражение	porazit	поражение	V;PFV;POS;NFIN	N;INAN;NOM;NEUT;SG
porazit	поражения	porazit	поражение	V;PFV;POS;NFIN	N;INAN;NOM;NEUT;PL
porucha	расстройства	porucha	расстройство	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
schválen	утверждено	schválený	утвердить	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
schválen	одобрено	schválený	одобрить	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
schválen	одобрен	schválený	одобрить	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
schválen	утвержден	schválený	утвердить	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
schválen	одобрена	schválený	одобрить	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
léky	медицина	lék	медицина	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;FEM;SG
léky	лекарство	lék	лекарство	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;NEUT;SG
léky	медицины	lék	медицина	N;INAN;NOM;MASC;PL;POS	N;INAN;GEN;FEM;SG
krajinu	ландшафт	krajina	ландшафт	N;ACC;FEM;SG;POS	N;INAN;NOM;MASC;SG
krajinu	ландшафта	krajina	ландшафт	N;ACC;FEM;SG;POS	N;INAN;GEN;MASC;SG
krajinu	пейзаж	krajina	пейзаж	N;ACC;FEM;SG;POS	N;INAN;NOM;MASC;SG
pohřební	похороны	pohřební	похороны	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
drobná	петит	drobný	петить	ADJ;NOM;FEM;SG;POS	N;INAN;NOM;MASC;SG
zima	холодная	zima	холодный	N;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
zima	холодное	zima	холодный	N;NOM;FEM;SG;POS	ADJ;NOM;NEUT;SG
zima	холодный	zima	холодный	N;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
zima	холодно	zima	холодный	N;NOM;FEM;SG;POS	ADJ;NEUT;SG
zima	зимняя	zima	зимний	N;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
zima	зимний	zima	зимний	N;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
zima	зимние	zima	зимний	N;NOM;FEM;SG;POS	ADJ;NOM;PL
nicole	николь	nicole	николь	PROPN;NOM;FEM;SG;POS	N;ANIM;NOM;FEM;SG
frankfurtu	франкфурте	frankfurt	франкфурт	N;INAN;GEN;MASC;SG;POS	N;INAN;ESS;MASC;SG
frankfurtu	франкфурт	frankfurt	франкфурт	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
hnědý	браун	hnědý	браун	ADJ;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
hnědý	коричневые	hnědý	коричневый	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
mississippi	миссисипи	mississippe	миссисипи	PROPN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
sporné	сомнительных	sporný	сомнительный	ADJ;NOM;NEUT;SG;POS	ADJ;GEN;PL
sporné	спорных	sporný	спорный	ADJ;NOM;NEUT;SG;POS	ADJ;GEN;PL
sporné	спорные	sporný	спорный	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
sporné	спорных	sporný	спорный	ADJ;NOM;NEUT;SG;POS	ADJ;GEN;PL
