szeroki	wide	szeroki	wide	ADJ;NOM;MASC;SG	N;MASC;SG
wiosna	primavera	wiosna	primavera		N;FEM;SG
wiosna	mola	wiosna	mola		N;FEM;SG
rządowe	governo	rządowy	governo	ADJ;NOM;NEUT;SG	N;MASC;SG
przekonany	convencidos	przekonany	convencer	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
przekonany	convencido	przekonany	convencer	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
przekonany	convencidas	przekonany	convencer	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
przekonany	convencida	przekonany	convencer	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
kaliber	calibre	kaliber	calibre		N;MASC;SG
kaliber	calibre	kaliber	calibre		N;MASC;SG
moritz	moritz	moritz	moritz	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
din	din	din	din		N;MASC;SG
ciężki	pesado	ciężki	pesar	ADJ;NOM;MASC;SG	V;MASC;SG;V.PTCP
ciężki	heavy	ciężki	heavy	ADJ;NOM;MASC;SG	N;MASC;SG
ciężki	pesadas	ciężki	pesar	ADJ;NOM;MASC;SG	V;FEM;PL;V.PTCP
ciężki	pesados	ciężki	pesar	ADJ;NOM;MASC;SG	V;MASC;PL;V.PTCP
ciężki	pesada	ciężki	pesar	ADJ;NOM;MASC;SG	V;FEM;SG;V.PTCP
zarejestrowany	registrada	zarejestrować	registrar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zarejestrowany	registada	zarejestrować	registar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zarejestrowany	registrado	zarejestrować	registrar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zarejestrowany	registado	zarejestrować	registar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zarejestrowany	registados	zarejestrować	registar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
zarejestrowany	gravou	zarejestrować	gravar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
zarejestrowany	gravado	zarejestrować	gravar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zarejestrowany	registrado	zarejestrować	registrar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zarejestrowany	gravados	zarejestrować	gravado	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
zależność	dependências	zależność	dependência	N;NOM;FEM;SG	N;FEM;PL
child	criança	child	criança		N;FEM;SG
podejścia	abordagens	podejść	abordagem	N;GEN;NEUT;SG	N;FEM;PL
podejścia	aproximações	podejść	aproximação	N;GEN;NEUT;SG	N;FEM;PL
okładki	cobertura	okładka	cobertura	N;ACC;FEM;PL	N;FEM;SG
okładki	cover	okładka	cover	N;ACC;FEM;PL	N;MASC;SG
okładki	cubra	okładka	cubrar	N;ACC;FEM;PL	V;SBJV;SG;3;PRS;FIN
okładki	cobrir	okładka	cobrir	N;ACC;FEM;PL	V;NFIN
okładki	capa	okładka	capa	N;ACC;FEM;PL	N;FEM;SG
okładki	abrange	okładka	abranger	N;ACC;FEM;PL	V;IND;SG;3;PRS;FIN
podmiot	sujeito	podmiot	sujeitar	N;NOM;MASC;SG	V;MASC;SG;V.PTCP
podmiot	entidades	podmiot	entidade	N;NOM;MASC;SG	N;FEM;PL
volley	volley	volley	volley		N;MASC;SG
url	url	urla	url		N;MASC;SG
rzymian	romanos	rzymianin	romano		N;MASC;PL
zaproszony	convidou	zaprosić	convidar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
zaproszony	convidadas	zaprosić	convidar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
zaproszony	convidados	zaprosić	convidado	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	N;MASC;PL
zaproszony	convidada	zaprosić	convidar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zaproszony	convidado	zaprosić	convidar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zbiorowe	coletiva	zbiorowy	coletivo	ADJ;NOM;NEUT;SG	N;FEM;SG
zbiorowe	colectivo	zbiorowy	colectivo	ADJ;NOM;NEUT;SG	N;MASC;SG
zbiorowe	coletivo	zbiorowy	coletivo	ADJ;NOM;NEUT;SG	N;MASC;SG
reprezentujący	representar	reprezentować	representar	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	V;NFIN
reprezentujący	representando	reprezentować	representar	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	V;V.MSDR
ostro	áspero	ostro	áspero		ADJ;MASC;SG
ostro	bruto	ostro	bruto		N;MASC;SG
kość	ossos	kość	osso	N;NOM;FEM;SG	N;MASC;PL
sucha	seca	suchy	seca		N;FEM;SG
sucha	secos	suchy	seco		N;MASC;PL
sucha	secas	suchy	seca		N;FEM;PL
sucha	secar	suchy	secar		V;NFIN
sucha	seco	suchy	seco		ADJ;MASC;SG
współpracownik	associada	współpracownik	associar	N;NOM;MASC;SG	V;FEM;SG;V.PTCP
współpracownik	associado	współpracownik	associar	N;NOM;MASC;SG	V;MASC;SG;V.PTCP
współpracownik	associados	współpracownik	associado	N;NOM;MASC;SG	V;MASC;PL;V.PTCP
współpracownik	associar	współpracownik	associar	N;NOM;MASC;SG	V;NFIN
lokomotywy	locomotiva	lokomotywa	locomotiva	N;ACC;FEM;PL	N;FEM;SG
zagrzeb	zagreb	zagrzeb	zagreb	PROPN;NOM;MASC;SG	N;MASC;SG
tomáš	tomáš	tomry	tomáš	PROPN;NOM;MASC;SG	N;MASC;SG
księżniczki	princesas	księżniczka	princesa	N;GEN;FEM;SG	N;FEM;PL
kopiowania	copiar	kopiować	copiar	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	V;NFIN
kopiowania	copiando	kopiować	copiar	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	V;V.MSDR
techniczna	técnicos	techniczny	técnico	ADJ;NOM;FEM;SG	N;MASC;PL
techniczna	técnico	techniczny	técnico	ADJ;NOM;FEM;SG	N;MASC;SG
techniczna	técnica	techniczny	técnica	ADJ;NOM;FEM;SG	N;FEM;SG
miles	miles	miles	mile		N;MASC;SG
miles	quilómetros	miles	quilómetro		N;MASC;PL
miles	milhas	miles	milha		N;FEM;PL
mongolii	mongólia	mongolia	mongólia		N;FEM;SG
smak	provar	smak	provar	N;NOM;MASC;SG	V;NFIN
smak	prove	smak	provar	N;NOM;MASC;SG	V;SBJV;SG;3;PRS;FIN
utrata	perda	utratać	perda	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
utrata	perdas	utratać	perda	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
weber	weber	weber	weber		N;MASC;SG
zatwierdzony	validado	zatwierdzić	validar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zatwierdzony	validadas	zatwierdzić	validar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
zatwierdzony	validados	zatwierdzić	validar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
zatwierdzony	validada	zatwierdzić	validar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zatwierdzony	aprovada	zatwierdzić	aprovar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zatwierdzony	aprovados	zatwierdzić	aprovar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
zatwierdzony	aprovadas	zatwierdzić	aprovar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
zatwierdzony	aprovado	zatwierdzić	aprovar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
potocki	potocki	potocka	potocki	PROPN;NOM;MASC;SG	N;MASC;SG
michelle	michelle	michelle	michelle	PROPN;NOM;FEM;SG	N;FEM;SG
baden	baden	baden	baden		N;MASC;SG
przestępstwa	delitos	przestępstwo	delito	N;NOM;NEUT;SG	N;MASC;PL
przestępstwa	ofensas	przestępstwo	ofensa	N;NOM;NEUT;SG	N;FEM;PL
przestępstwa	infracções	przestępstwo	infracção	N;NOM;NEUT;SG	N;FEM;PL
przestępstwa	crimes	przestępstwo	crime	N;NOM;NEUT;SG	N;MASC;PL
alma	alma	alma	alma		N;FEM;SG
jutro	amanha	jutro	amanha	ADV	INTJ
ostre	afiada	ostry	afiar		V;FEM;SG;V.PTCP
ostre	sharp	ostry	sharp		N;MASC;SG
ostre	afiados	ostry	afiado		V;MASC;PL;V.PTCP
ostre	afiado	ostry	afiar		V;MASC;SG;V.PTCP
ostre	picante	ostry	picante		N;MASC;SG
ostre	picantes	ostry	picante		N;MASC;PL
ostre	aguda	ostry	aguda		N;FEM;SG
ostre	agudos	ostry	agudo		N;MASC;PL
ostre	agudas	ostry	aguda		N;FEM;PL
ostre	agudo	ostry	agudo		N;MASC;SG
luftwaffe	luftwaffe	luftwaffe	luftwaffe		N;FEM;SG
podgatunki	subespécie	podgatunka	subespécie	N;NOM;MASC;PL	N;FEM;SG
tychy	tychy	tychy	tychy		N;MASC;SG
software	software	softwary	software		N;MASC;SG
zatopiony	afundou	zatopić	afundar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
zatopiony	afundaram	zatopić	afundar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;PL;3;FIN
zatopiony	afundado	zatopić	afundar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zatopiony	afundado	zatopić	afundar	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
giorgio	giorgio	giorgio	giorgio		N;MASC;SG
sandra	sandra	sandra	sandra	PROPN;NOM;FEM;SG	N;FEM;SG
wallace	wallace	wallace	wallace		N;MASC;SG
wellington	wellington	wellington	wellington		N;MASC;SG
regionalny	regionais	regionalny	regional	ADJ;NOM;MASC;SG	N;MASC;PL
regionalny	regional	regionalny	regional	ADJ;NOM;MASC;SG	N;MASC;SG
następna	seguinte	następny	seguinte		ADJ;MASC;SG
następna	próximo	następny	próximo		ADV
następna	próxima	następny	próximo		ADJ;FEM;SG
następna	next	następny	next		N;MASC;SG
strategii	estratégias	strategia	estratégia	N;GEN;FEM;SG	N;FEM;PL
informuje	informem	informować	informer	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SBJV;PL;3;PRS;FIN
świeckich	secular	świecki	secular	ADJ;GEN;MASC;PL	ADJ;MASC;SG
świeckich	seculares	świecki	secular	ADJ;GEN;MASC;PL	N;MASC;PL
emmy	emmy	emmy	emmy	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;MASC;SG
satelitarne	satélite	satelitarny	satélite	ADJ;NOM;NEUT;SG	N;MASC;SG
satelitarne	satellite	satelitarny	satellite	ADJ;NOM;NEUT;SG	N;MASC;SG
satelitarne	satélites	satelitarny	satélite	ADJ;NOM;NEUT;SG	N;MASC;PL
zabawy	divertida	zabawa	divertido	N;ACC;FEM;SG	ADJ;FEM;SG
zabawy	divertido	zabawa	divertido	N;ACC;FEM;SG	ADJ;MASC;SG
operatora	operadores	operator	operador	N;ACC;MASC;SG	N;MASC;PL
nico	nico	nico	nico		N;MASC;SG
łuk	arcos	łuk	arco	N;NOM;MASC;SG	N;MASC;PL
łuk	curvar	łuk	curvar	N;NOM;MASC;SG	V;NFIN
lucie	lucie	luto	lucie	PROPN;NOM;FEM;SG	N;FEM;SG
regionalna	regionais	regionalny	regional	ADJ;NOM;FEM;SG	N;MASC;PL
regionalna	regional	regionalny	regional	ADJ;NOM;FEM;SG	N;MASC;SG
smoka	dragões	smoka	dragão	N;ACC;MASC;SG	N;MASC;PL
opisano	descreveu	opisać	descrever	V;PFV;IND;0;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tajne	segredo	tajny	segredo		N;MASC;SG
tajne	secret	tajny	secret		N;MASC;SG
tajne	secreto	tajny	secreto		N;MASC;SG
tajne	secreta	tajny	secreto		N;FEM;SG
tajne	classificadas	tajny	classificar		V;FEM;PL;V.PTCP
tajne	confidencial	tajny	confidencial		ADJ;MASC;SG
tajne	classificada	tajny	classificar		V;FEM;SG;V.PTCP
tajne	classificados	tajny	classificar		V;MASC;PL;V.PTCP
tajne	classificado	tajny	classificar		V;MASC;SG;V.PTCP
julius	julius	julius	juliu	PROPN;NOM;MASC;SG	N;MASC;SG
julius	júlio	julius	júlio	PROPN;NOM;MASC;SG	N;MASC;SG
ciepło	heat	ciepło	heat		N;MASC;SG
ciepło	calor	ciepło	calor		N;MASC;SG
ciepło	quentes	ciepło	quente		ADJ;MASC;PL
ciepło	quente	ciepło	quente		N;MASC;SG
ciepło	morno	ciepło	morno		ADJ;MASC;SG
ciepło	cordialidade	ciepło	cordialidade		N;FEM;SG
ciepło	calor	ciepło	calor		N;MASC;SG
jankowski	jankowski	jankowski	jankowski	PROPN;NOM;MASC;SG	N;MASC;SG
aniołów	angels	anioł	angel	N;GEN;MASC;PL	N;MASC;SG
wycofanie	levantamentos	wycofać	levantamento	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;MASC;PL
wycofanie	retiradas	wycofać	retirar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;FEM;PL;V.PTCP
gość	visitante	gość	visitante	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;SG
gość	visitantes	gość	visitante	V;IPFV;IND;SG;PST;FIN;ACT	N;PL
gość	guy	gość	guy	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;SG
gość	hóspede	gość	hóspede	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;SG
gość	convidados	gość	convidado	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;PL
gość	guest	gość	guest	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;SG
gran	gran	grano	gran		N;MASC;SG
fale	onda	fala	onda	N;NOM;FEM;PL	N;FEM;SG
fale	acenar	fala	acenar	N;NOM;FEM;PL	V;NFIN
fale	wave	fala	wave	N;NOM;FEM;PL	N;MASC;SG
statut	estatutos	statut	estatuto	N;NOM;MASC;SG	N;MASC;PL
statut	estatutos	statut	estatuto	N;NOM;MASC;SG	N;MASC;PL
dochodów	renda	dochód	renda	N;GEN;MASC;PL	N;FEM;SG
dochodów	rendimento	dochód	rendimento	N;GEN;MASC;PL	N;MASC;SG
koszalin	koszalin	koszalin	koszalin		N;MASC;SG
dyplomatyczne	diplomática	dyplomatyczny	diplomático	ADJ;NOM;NEUT;SG	N;FEM;SG
dyplomatyczne	diplomáticos	dyplomatyczny	diplomático	ADJ;NOM;NEUT;SG	N;MASC;PL
częstotliwość	frequências	częstotliwość	frequência	N;NOM;FEM;SG	N;FEM;PL
too	também	too	também		ADV
too	demais	too	demais		ADV
wbc	wbc	wbiąć	wbc		N;MASC;SG
rydze	riga	ryda	riga		N;MASC;SG
poznaje	reconhecem	poznawać	reconhecer	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
kostki	tornozelo	kostka	tornozelo		N;MASC;SG
kostki	tornozelos	kostka	tornozelo		N;MASC;PL
kostki	tornozelos	kostka	tornozelo		N;MASC;PL
kostki	cubos	kostka	cubo		N;MASC;PL
kostki	knuckles	kostka	knuckles		N;MASC;PL
rozbudowa	prolongamento	rozbudowy	prolongamento		N;MASC;SG
rozbudowa	extensão	rozbudowy	extensão		N;FEM;SG
rozbudowa	prorrogação	rozbudowy	prorrogação		N;FEM;SG
rozbudowa	expandindo	rozbudowy	expandir		V;V.MSDR
rozbudowa	expansão	rozbudowy	expansão		N;FEM;SG
rozbudowa	expansão	rozbudowy	expansão		N;FEM;SG
przeprowadzona	conduzida	przeprowadzić	conduzido	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
przeprowadzona	conduzido	przeprowadzić	conduzir	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
nowoczesne	moderna	nowoczesny	moderno	ADJ;NOM;NEUT;SG	N;FEM;SG
nowoczesne	modernas	nowoczesny	moderno	ADJ;NOM;NEUT;SG	N;FEM;PL
nowoczesne	modern	nowoczesny	modern	ADJ;NOM;NEUT;SG	N;MASC;SG
emily	emily	emil	emily	V;IPFV;IND;SG;PRS;FIN;ACT	N;FEM;SG
ostateczny	ultimate	ostateczny	ultimate	ADJ;NOM;MASC;SG	N;MASC;SG
ostateczny	finais	ostateczny	final	ADJ;NOM;MASC;SG	N;MASC;PL
ostateczny	final	ostateczny	final	ADJ;NOM;MASC;SG	N;MASC;SG
ostateczny	definitivas	ostateczny	definitivo	ADJ;NOM;MASC;SG	ADJ;FEM;PL
ostateczny	definitivos	ostateczny	definitivo	ADJ;NOM;MASC;SG	ADJ;MASC;PL
fin	fin	fina	fin		N;MASC;SG
fin	barbatana	fina	barbatana		N;FEM;SG
clinton	clinton	clinton	clinton	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
eduard	eduard	eduard	eduard	PROPN;NOM;MASC;SG	N;MASC;SG
nauczanie	ensinando	nauczanie	ensinar	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
nauczanie	ensinar	nauczanie	ensinar	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
biskupstwa	bispados	biskupstwo	bispar	N;GEN;NEUT;SG	N;MASC;PL
rejestr	regista	rejestr	registar	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
rejestr	registrar	rejestr	registrar	N;NOM;MASC;SG	V;NFIN
rejestr	registar	rejestr	registar	N;NOM;MASC;SG	V;NFIN
holowania	rebocar	holować	rebocar	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	V;NFIN
karpaty	cárpatos	karpata	cárpato		N;MASC;PL
koch	koch	koch	koch	PROPN;NOM;MASC;SG	N;MASC;SG
rzadkie	raros	rzadki	raro	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
rzadkie	raras	rzadki	raro	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
syntezy	síntese	syntez	síntese		N;FEM;SG
replika	réplicas	replik	réplica	N;NOM;FEM;SG	N;FEM;PL
bellona	bellona	bellon	bellona		N;FEM;SG
przemysłowy	industriais	przemysłowy	industrial	ADJ;NOM;MASC;SG	N;MASC;PL
słup	pilares	słup	pilar	N;NOM;MASC;SG	N;MASC;PL
uderzył	bate	uderzyć	bater	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
uderzył	hit	uderzyć	hit	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;MASC;SG
audi	audi	audia	audi		N;MASC;SG
nsdap	nsdap	nsdapyp	nsdap	PROPN;NOM;MASC;SG	N;MASC;SG
oskarżenia	acusação	oskarżenie	acusação	N;NOM;NEUT;PL	N;FEM;SG
rejs	cruzeiros	rejs	cruzeiro	N;NOM;MASC;SG	N;MASC;PL
arabii	arábia	arabia	arábia	PROPN;GEN;FEM;SG	N;FEM;SG
panie	senhor	pan	senhor		N;MASC;SG
panie	senhoritas	pan	senhorita		N;FEM;PL
panie	senhoras	pan	senhora		N;FEM;PL
panie	damas	pan	damas		N;FEM;PL
kong	kong	kong	kong	PROPN;NOM;MASC;SG	N;MASC;SG
tradycję	tradições	tradycja	tradição	N;ACC;FEM;SG	N;FEM;PL
cali	cali	cala	cali		N;MASC;SG
cali	polegadas	cala	polegada		N;FEM;PL
cali	centímetros	cala	centímetro		N;MASC;PL
edgar	edgar	edgar	edgar	PROPN;NOM;MASC;SG	N;MASC;SG
jensen	jensen	jensen	jensen	PROPN;NOM;MASC;SG	N;MASC;SG
chrzest	batizado	chrzest	batizar	N;NOM;MASC;SG	V;MASC;SG;V.PTCP
fia	fia	fia	fia		N;FEM;SG
przegrana	derrotas	przegrać	derrota	N;NOM;FEM;SG	N;FEM;PL
przegrana	derrotar	przegrać	derrotar	N;NOM;FEM;SG	V;NFIN
przegrana	perder	przegrać	perder	N;NOM;FEM;SG	V;NFIN
przegrana	perdendo	przegrać	perder	N;NOM;FEM;SG	V;V.MSDR
england	inglaterra	england	inglaterra		N;FEM;SG
england	england	england	england		N;MASC;SG
dee	dee	dee	dee		N;MASC;SG
sprzeczne	contraditórias	sprzeczny	contraditório		ADJ;FEM;PL
sprzeczne	contrário	sprzeczny	contrário		ADV
sprzeczne	contraditório	sprzeczny	contraditório		ADJ;MASC;SG
sprzeczne	contraditórias	sprzeczny	contraditório		ADJ;FEM;PL
sprzeczne	contraditória	sprzeczny	contraditório		ADJ;FEM;SG
renata	renata	renata	renatar	PROPN;NOM;FEM;SG	N;FEM;SG
zasadnicza	fundamentais	zasadniczy	fundamental	ADJ;NOM;FEM;SG	N;MASC;PL
płock	płock	płock	płock		N;MASC;SG
rheinland	rheinland	rheinland	rheinland		N;FEM;SG
podkategorii	subcategorias	podkategoria	subcategoria	N;GEN;FEM;SG	N;FEM;PL
podkategorii	subcategorias	podkategoria	subcategoria	N;GEN;FEM;SG	N;FEM;PL
rodzeństwa	irmãos	rodzeństwo	irmão	N;NOM;NEUT;SG	N;MASC;PL
traktuje	guloseimas	traktować	guloseima	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
dialogu	dialogar	dialog	dialogar	N;GEN;MASC;SG	V;NFIN
dialogu	diálogos	dialog	diálogo	N;GEN;MASC;SG	N;MASC;PL
missisipi	mississippi	missisipa	mississippi		N;MASC;SG
missisipi	mississipi	missisipa	mississipiar		N;MASC;SG
missisipi	mississípi	missisipa	mississípi		N;MASC;SG
stężenia	concentrações	stężyć	concentração	N;NOM;NEUT;SG	N;FEM;PL
wyjaśnienie	explicações	wyjaśnić	explicação	N;NOM;NEUT;SG	N;FEM;PL
wyjaśnienie	esclarecimentos	wyjaśnić	esclarecimento	N;NOM;NEUT;SG	N;MASC;PL
polo	polo	polo	polo		N;MASC;SG
polo	pólo	polo	pólo		N;MASC;SG
czynne	ativos	czynny	ativo	ADJ;NOM;NEUT;SG	N;MASC;PL
odbiór	recebendo	odbiór	receber	N;NOM;MASC;SG	V;V.MSDR
odbiór	receber	odbiór	receber	N;NOM;MASC;SG	V;NFIN
czeskie	tcheca	czeski	tcheca	ADJ;NOM;NEUT;SG	N;FEM;SG
czeskie	checo	czeski	checo	ADJ;NOM;NEUT;SG	N;MASC;SG
czeskie	tcheco	czeski	tcheco	ADJ;NOM;NEUT;SG	N;MASC;SG
czeskie	checa	czeski	checa	ADJ;NOM;NEUT;SG	N;FEM;SG
ashley	ashley	ashley	ashley	PROPN;NOM;FEM;SG	N;FEM;SG
obywatele	cidadã	obywatele	cidadã	N;NOM;MASC;PL	N;FEM;SG
obywatele	cidadão	obywatele	cidadão	N;NOM;MASC;PL	N;MASC;SG
piętro	andar	piętro	andar	N;NOM;NEUT;SG	V;NFIN
ain	ain	ain	ain	PROPN;NOM;MASC;SG	N;MASC;SG
mięsa	carnes	mięso	carne	N;GEN;NEUT;SG	N;FEM;PL
mięsa	carnes	mięso	carne	N;GEN;NEUT;SG	N;FEM;PL
speedway	speedway	speedway	speedway		N;MASC;SG
mechaniczne	mecânico	mechaniczny	mecânico	ADJ;NOM;NEUT;SG	N;MASC;SG
mechaniczne	mecânicos	mechaniczny	mecânico	ADJ;NOM;NEUT;SG	N;MASC;PL
mechaniczne	mecânica	mechaniczny	mecânico	ADJ;NOM;NEUT;SG	N;FEM;SG
nbc	nbc	nbc	nbc		N;FEM;SG
wasilij	vasily	wasilać	vasily	PROPN;NOM;MASC;SG	N;MASC;SG
wasilij	basílio	wasilać	basílio	PROPN;NOM;MASC;SG	N;MASC;SG
mauzoleum	mausoléu	mauzoleum	mausoléu		N;MASC;SG
butler	butler	butler	butler		N;MASC;SG
butler	mordomo	butler	mordomo		N;MASC;SG
tunezji	tunisino	tunezja	tunisino	PROPN;GEN;FEM;SG	N;MASC;SG
paliwo	combustíveis	paliwo	combustível	N;NOM;NEUT;SG	N;MASC;PL
piłsudski	piłsudski	piłsudski	piłsudski	ADJ;NOM;MASC;SG	N;MASC;SG
ren	ren	ren	ren		N;MASC;SG
ren	reno	ren	reno		N;MASC;SG
grey	cinzenta	grać	cinzento		ADJ;FEM;SG
grey	cinzento	grać	cinzento		ADJ;MASC;SG
grey	cinza	grać	cinza		N;FEM;SG
grey	grey	grać	grey		N;MASC;SG
grey	cinzentos	grać	cinzento		N;MASC;PL
tokyo	tokyo	tokyo	tokyo		N;MASC;SG
tokyo	tóquio	tokyo	tóquio		N;MASC;SG
kolumbia	colúmbia	kolumbia	colúmbia	V;IPFV;IND;SG;PRS;FIN;ACT	N;FEM;SG
kolumbia	columbia	kolumbia	columbia	V;IPFV;IND;SG;PRS;FIN;ACT	N;FEM;SG
kolumbia	colômbia	kolumbia	colômbia	V;IPFV;IND;SG;PRS;FIN;ACT	N;FEM;SG
kolumbia	colômbia	kolumbia	colômbia	V;IPFV;IND;SG;PRS;FIN;ACT	N;FEM;SG
kolumbia	colombia	kolumbia	colombia	V;IPFV;IND;SG;PRS;FIN;ACT	N;FEM;SG
cameron	cameron	cameron	cameron	PROPN;NOM;MASC;SG	N;MASC;SG
piw	cervejas	piw	cerveja		N;FEM;PL
motorsport	motorsport	motorsport	motorsport	V;IPFV;IND;SG;2;PRS;FIN;ACT	N;MASC;SG
germain	germain	germain	germain		N;MASC;SG
glenn	glenn	glenny	glenn	PROPN;NOM;MASC;SG	N;MASC;SG
treningi	formação	trening	formação	N;NOM;MASC;PL	N;FEM;SG
treningi	treinamento	trening	treinamento	N;NOM;MASC;PL	N;MASC;SG
treningi	treino	trening	treino	N;NOM;MASC;PL	N;MASC;SG
leeds	leeds	leeds	leed	PROPN;NOM;MASC;SG	N;MASC;SG
aaron	aaron	aaron	aaron	PROPN;NOM;MASC;SG	N;MASC;SG
aaron	aarão	aaron	aarão	PROPN;NOM;MASC;SG	INTJ
operacyjnych	operando	operacyjny	operar	ADJ;GEN;MASC;PL	V;V.MSDR
operacyjnych	operar	operacyjny	operar	ADJ;GEN;MASC;PL	V;NFIN
operacyjnych	operacional	operacyjny	operacional	ADJ;GEN;MASC;PL	N;MASC;SG
operacyjnych	operacionais	operacyjny	operacional	ADJ;GEN;MASC;PL	N;MASC;PL
council	concílio	council	concílio		N;MASC;SG
council	conselho	council	conselho		N;MASC;SG
camp	acampamento	campa	acampamento		N;MASC;SG
camp	camp	campa	camp		N;MASC;SG
camp	campo	campa	campo		N;MASC;SG
fabio	fabio	fabio	fabio	PROPN;NOM;MASC;SG	N;MASC;SG
fabio	fábio	fabio	fábio	PROPN;NOM;MASC;SG	N;MASC;SG
wojciechowski	wojciechowski	wojciechowski	wojciechowski	PROPN;NOM;MASC;SG	N;MASC;SG
ręczny	handheld	ręczny	handheld	ADJ;NOM;MASC;SG	N;MASC;SG
komiksów	comics	komiks	comics	N;GEN;MASC;PL	N;MASC;SG
