اتھاہ	깊은	اتھاہ	깊+ㄴ		ADJ
آگّیا	명령	آگّیا	명령	PROPN;NOM;MASC;SG;3	N
آگّیا	명령어	آگّیا	명령+어	PROPN;NOM;MASC;SG;3	N
آگّیا	사령부	آگّیا	사령부	PROPN;NOM;MASC;SG;3	N
آگّیا	지휘	آگّیا	지휘	PROPN;NOM;MASC;SG;3	
آگّیا	위임통치령	آگّیا	위임통치령	PROPN;NOM;MASC;SG;3	N
آگّیا	라이선스	آگّیا	라이선스	PROPN;NOM;MASC;SG;3	N
آگّیا	라이센스	آگّیا	라이센스	PROPN;NOM;MASC;SG;3	
آگّیا	면허	آگّیا	면허	PROPN;NOM;MASC;SG;3	N
آل	부족	آل	부족	PROPN;NOM;MASC;SG;3	N
آل	아동	آل	아동	PROPN;NOM;MASC;SG;3	
آل	어린이들	آل	어린이+들	PROPN;NOM;MASC;SG;3	N
آل	자녀	آل	자녀	PROPN;NOM;MASC;SG;3	N
آل	어린이	آل	어린이	PROPN;NOM;MASC;SG;3	N
آل	아이들	آل	아이+들	PROPN;NOM;MASC;SG;3	N
آل	습도	آل	습+도	PROPN;NOM;MASC;SG;3	N
آل	습기	آل	습기	PROPN;NOM;MASC;SG;3	
آل	습기가	آل	습기+가	PROPN;NOM;MASC;SG;3	N
آل	왕조	آل	왕조	PROPN;NOM;MASC;SG;3	N
آل	레이스	آل	레이스	PROPN;NOM;MASC;SG;3	
آل	경주	آل	경주	PROPN;NOM;MASC;SG;3	PROPN
آل	인종	آل	인종	PROPN;NOM;MASC;SG;3	N
آل	경쟁	آل	경쟁	PROPN;NOM;MASC;SG;3	N
آل	습기	آل	습기	PROPN;NOM;MASC;SG;3	
آل	수분	آل	수분	PROPN;NOM;MASC;SG;3	
آلا	젖은	آلا	젖+ㄴ		V
آلا	젖어	آلا	젖+어		V
آلابالا	게으름	آلابالا	게으름	PROPN;NOM;MASC;SG;3	
آلات	디바이스	آلہ	디바이스	N;NOM;MASC;PL;3	
آلام	통증	آلام	통증		N
آلام	슬픔	آلام	슬픔		N
آلام	고통	آلام	고통		N
آلائش	거절	آلائش	거절	PROPN;NOM;MASC;SG;3	
آلائش	고름	آلائش	고름	PROPN;NOM;MASC;SG;3	
آلائش	쓰레기	آلائش	쓰레+기	PROPN;NOM;MASC;SG;3	N
آلپن	pin	آلپن	pin	PROPN;NOM;MASC;SG;3	
آلپن	고정	آلپن	고정	PROPN;NOM;MASC;SG;3	
آلت	공구	آلت	공구	PROPN;NOM;MASC;SG;3	N
آلت	도구	آلت	도구	PROPN;NOM;MASC;SG;3	N
آلت	구현	آلت	구현	PROPN;NOM;MASC;SG;3	N
آلت	성기	آلت	성기	PROPN;NOM;MASC;SG;3	N
آلت	음경	آلت	음경	PROPN;NOM;MASC;SG;3	N
آلسی	졸려	آلسی	졸리+어	ADJ	
آلنگ	터널	آلنگ	터널	PROPN;NOM;MASC;SG;3	N
آلو	감자	آلو	감자	N;NOM;MASC;SG;3	
آلوچہ	자두	آلوچہ	자두		N
آلودگی	오염	آلودگی	오염	ADJ	N
آلودگی	오염	آلودگی	오염	ADJ	N
آلودگی	오염	آلودگی	오염	ADJ	N
آلودہ	오염	آلودہ	오염	ADJ	N
آلودہ	오염	آلودہ	오염	ADJ	N
آلودہ	파울	آلودہ	파울	ADJ	
آلودہ	더러운	آلودہ	더럽+ㄴ	ADJ	
آلہات	신학	آلہ	신학	PROPN;NOM;MASC;SG;3	N
آماج	쉼터	آماج	쉼터	PROPN;NOM;MASC;SG;3	
آماج	엉덩이	آماج	엉덩이	PROPN;NOM;MASC;SG;3	
آماج	타깃	آماج	타깃	PROPN;NOM;MASC;SG;3	N
آماج	대상	آماج	대상	PROPN;NOM;MASC;SG;3	N
آماج	타겟	آماج	타산	PROPN;NOM;MASC;SG;3	N
آمادہ	경보	آمادہ	경보	ADJ	N
آمادہ	알림	آمادہ	알리+ㅁ	ADJ	N
آمادہ	경고	آمادہ	경+고	ADJ	N
آمادہ	현재	آمادہ	현재	ADJ	N
آمادہ	선물	آمادہ	선물	ADJ	N
آمادہ	준비	آمادہ	준비	ADJ	
آمادہ	경보	آمادہ	경보	ADJ	N
آمادہ	알림	آمادہ	알리+ㅁ	ADJ	N
آمادہ	경고	آمادہ	경+고	ADJ	N
آمادہ	현재	آمادہ	현재	ADJ	N
آمادہ	선물	آمادہ	선물	ADJ	N
آماس	종양	آماس	종양	PROPN;NOM;MASC;SG;3	N
آماس	부어	آماس	붓+어	PROPN;NOM;MASC;SG;3	
آماس	종양	آماس	종양	PROPN;NOM;MASC;SG;3	N
آماس	부어	آماس	붓+어	PROPN;NOM;MASC;SG;3	
آمال	희망	آمال	희망	PROPN;NOM;MASC;SG;3	N
آمال	소망	آمال	소망	PROPN;NOM;MASC;SG;3	
آمال	소원	آمال	소원	PROPN;NOM;MASC;SG;3	
آمال	욕망	آمال	욕망	PROPN;NOM;MASC;SG;3	
آمال	욕구	آمال	욕구	PROPN;NOM;MASC;SG;3	N
آمدن	coming	آمدن	coming	N;NOM;MASC;SG;3	
آمِر	지휘관	آمِر	지휘관	PROPN;NOM;MASC;SG;3	N
آمِر	사령관	آمِر	사령관	PROPN;NOM;MASC;SG;3	N
آمِر	커맨더	آمِر	커맨더	PROPN;NOM;MASC;SG;3	
آمِر	독재자	آمِر	독재자	PROPN;NOM;MASC;SG;3	N
آمِر	통치자	آمِر	통치자	PROPN;NOM;MASC;SG;3	N
آمُرزش	용서	آمُرزش	용서	PROPN;NOM;MASC;SG;3	
آمُرزش	그레이스	آمُرزش	그레이스	PROPN;NOM;MASC;SG;3	
آمُرزش	은혜	آمُرزش	은혜	PROPN;NOM;MASC;SG;3	
آمِن	보안	آمِن	보안	PROPN;NOM;MASC;SG;3	N
آمِن	안전한	آمِن	안전+하+ㄴ	PROPN;NOM;MASC;SG;3	V
آمِن	무사히	آمِن	무사+히	PROPN;NOM;MASC;SG;3	ADV
آمِن	안전	آمِن	안전	PROPN;NOM;MASC;SG;3	N
آمِن	보호	آمِن	보호	PROPN;NOM;MASC;SG;3	N
آموز	교육	آموز	교육	PROPN;NOM;MASC;SG;3	N
آموز	교사	آموز	교사	PROPN;NOM;MASC;SG;3	N
آموز	가르침	آموز	가르치+ㅁ	PROPN;NOM;MASC;SG;3	V
آموز	학습	آموز	학습	PROPN;NOM;MASC;SG;3	N
آموزگاہ	학교	آموزگاہ	학교	PROPN;NOM;MASC;SG;3	N
آموزگاہ	학교는	آموزگاہ	학교+는	PROPN;NOM;MASC;SG;3	N
آموزگاہ	스쿨	آموزگاہ	스쿨	PROPN;NOM;MASC;SG;3	
آموزگاہ	학원	آموزگاہ	학원	PROPN;NOM;MASC;SG;3	
آموزش	교육	آموزش	교육	ADJ	N
آموزش	교사	آموزش	교사	ADJ	N
آموزش	가르침	آموزش	가르치+ㅁ	ADJ	V
آموزش	학습	آموزش	학습	ADJ	N
آموزش	교육학	آموزش	교육학	ADJ	N
آموزش	교육	آموزش	교육	ADJ	N
آموزش	학력	آموزش	학력	ADJ	N
آمیخت	혼합물	آمیخت	혼합물	PROPN;NOM;MASC;SG;3	N
آمیخت	반죽	آمیخت	반죽	PROPN;NOM;MASC;SG;3	N
آمیخت	혼합	آمیخت	혼합	PROPN;NOM;MASC;SG;3	
آمیخت	혼합	آمیخت	혼합	PROPN;NOM;MASC;SG;3	
آمیختہ	화합물	آمیختہ	화합물	ADJ	N
آمیختہ	복합	آمیختہ	복합	ADJ	N
آمیختہ	복합체	آمیختہ	복합체	ADJ	N
آمیختہ	엇갈린다	آمیختہ	엇가리+ㄴ다	ADJ	
آمیختہ	혼합	آمیختہ	혼합	ADJ	
آمیز	합성	آمیز	합성	ADJ	N
آمیز	작곡	آمیز	작곡	ADJ	N
آمیز	엇갈린다	آمیز	엇가리+ㄴ다	ADJ	
آمیز	혼합	آمیز	혼합	ADJ	
آمیز	화합물	آمیز	화합물	ADJ	N
آمیز	복합	آمیز	복합	ADJ	N
آمیز	복합체	آمیز	복합체	ADJ	N
آمیزش	혼합	آمیزش	혼합	N;NOM;MASC;SG;3	
آمیزش	음모론	آمیزش	음모론	N;NOM;MASC;SG;3	
آمیزہ	혼합	آمیزہ	혼합	ADJ	
آمیزہ	합금	آمیزہ	합금	ADJ	N
آمیزہ	혼합물	آمیزہ	혼합물	ADJ	N
آمیزہ	반죽	آمیزہ	반죽	ADJ	N
آمیزہ	혼합	آمیزہ	혼합	ADJ	
آمیزہ	혼합	آمیزہ	혼합	ADJ	
آمین	아멘	آمین	아멘	N;NOM;MASC;SG;3	
آن	욕망	آن	욕망	PROPN;NOM;MASC;SG;3	
آن	욕구	آن	욕구	PROPN;NOM;MASC;SG;3	N
آن	욕망이	آن	욕망+이	PROPN;NOM;MASC;SG;3	
آن	자존심	آن	자존심	PROPN;NOM;MASC;SG;3	
آن	프라이드	آن	프라이드	PROPN;NOM;MASC;SG;3	
آن	그녀	آن	그녀	PROPN;NOM;MASC;SG;3	
آن	그녀는	آن	그녀+는	PROPN;NOM;MASC;SG;3	PRO
آن	소원	آن	소원	PROPN;NOM;MASC;SG;3	
آن	맹세	آن	맹세	PROPN;NOM;MASC;SG;3	
آن	항공	آن	항공	PROPN;NOM;MASC;SG;3	N
آن	에어	آن	에어	PROPN;NOM;MASC;SG;3	
آن	공기	آن	공기	PROPN;NOM;MASC;SG;3	N
آن	버릇	آن	버릇	PROPN;NOM;MASC;SG;3	
آن	습관	آن	습관	PROPN;NOM;MASC;SG;3	N
آن	허영	آن	허영	PROPN;NOM;MASC;SG;3	
آن	자연	آن	자연	PROPN;NOM;MASC;SG;3	N
آن	위엄	آن	위엄	PROPN;NOM;MASC;SG;3	
آن	존엄	آن	존엄	PROPN;NOM;MASC;SG;3	
آن	품위	آن	품위	PROPN;NOM;MASC;SG;3	
آن	기질	آن	기질	PROPN;NOM;MASC;SG;3	N
آن	계급	آن	계급	PROPN;NOM;MASC;SG;3	N
آن	순위	آن	순위	PROPN;NOM;MASC;SG;3	N
آن	약속	آن	약속	PROPN;NOM;MASC;SG;3	
آن	즉석	آن	즉석	PROPN;NOM;MASC;SG;3	
آن	인스턴트	آن	인스턴트	PROPN;NOM;MASC;SG;3	
آن	즉시	آن	즉시	PROPN;NOM;MASC;SG;3	
آنا	방울	آ	방울	V;MASC;SG;NFIN;ACT	
آنا	drop	آ	drop	V;MASC;SG;NFIN;ACT	
آنا	드롭	آ	드롭	V;MASC;SG;NFIN;ACT	
آنا	자라	آ	자+이+라	V;MASC;SG;NFIN;ACT	
آنا	미리	آ	미리	V;MASC;SG;NFIN;ACT	ADV
آنا	시간	آ	시간	V;MASC;SG;NFIN;ACT	N
آنا	타임	آ	타임	V;MASC;SG;NFIN;ACT	
آنا	time	آ	time	V;MASC;SG;NFIN;ACT	
آنا	증가	آ	증가	V;MASC;SG;NFIN;ACT	N
آنا	입국	آ	입국	V;MASC;SG;NFIN;ACT	N
آنا	도착	آ	도착	V;MASC;SG;NFIN;ACT	N
آنا	나타납니다	آ	나타나+ㅂ니다	V;MASC;SG;NFIN;ACT	
آنا	접근법	آ	접근법	V;MASC;SG;NFIN;ACT	N
آنا	접근	آ	접근	V;MASC;SG;NFIN;ACT	N
آنا	도달	آ	도달	V;MASC;SG;NFIN;ACT	
آنا	도착	آ	도착	V;MASC;SG;NFIN;ACT	N
آنا	방울	آ	방울	V;MASC;SG;NFIN;ACT	
آنا	drop	آ	drop	V;MASC;SG;NFIN;ACT	
آنا	드롭	آ	드롭	V;MASC;SG;NFIN;ACT	
آنا	자라	آ	자+이+라	V;MASC;SG;NFIN;ACT	
آنا	미리	آ	미리	V;MASC;SG;NFIN;ACT	ADV
آنا	시간	آ	시간	V;MASC;SG;NFIN;ACT	N
آنا	타임	آ	타임	V;MASC;SG;NFIN;ACT	
آنا	time	آ	time	V;MASC;SG;NFIN;ACT	
آنا	증가	آ	증가	V;MASC;SG;NFIN;ACT	N
آنا	입국	آ	입국	V;MASC;SG;NFIN;ACT	N
آنا	도착	آ	도착	V;MASC;SG;NFIN;ACT	N
آنا	나타납니다	آ	나타나+ㅂ니다	V;MASC;SG;NFIN;ACT	
آنا	접근법	آ	접근법	V;MASC;SG;NFIN;ACT	N
آنا	접근	آ	접근	V;MASC;SG;NFIN;ACT	N
آنا	도달	آ	도달	V;MASC;SG;NFIN;ACT	
آنا	도착	آ	도착	V;MASC;SG;NFIN;ACT	N
آنٹ	매듭	آنٹ	매듭		N
آنٹا	물건	آنٹا	물건	PROPN;NOM;MASC;SG;3	
آنٹا	난이도	آنٹا	난이+도	PROPN;NOM;MASC;SG;3	ADV
آنٹا	어려움	آنٹا	어렵+ㅁ	PROPN;NOM;MASC;SG;3	V
آنٹا	가득	آنٹا	가득	PROPN;NOM;MASC;SG;3	ADV
آنٹا	부족함	آنٹا	부족+하+ㅁ	PROPN;NOM;MASC;SG;3	V
آنٹی	포켓	آنٹی	포켓	PROPN;NOM;MASC;SG;3	
آنٹی	주머니	آنٹی	주머니	PROPN;NOM;MASC;SG;3	
آنٹی	숙모	آنٹی	숙모	PROPN;NOM;MASC;SG;3	
آنٹی	고모	آنٹی	고모	PROPN;NOM;MASC;SG;3	N
آنٹی	이모	آنٹی	이모	PROPN;NOM;MASC;SG;3	
آنٹی	이모가	آنٹی	이모+가	PROPN;NOM;MASC;SG;3	
آنجہانی	사망	آنجہانی	사망	ADJ	N
آنچ	블레이즈	آنچ	블레이즈	N;NOM;MASC;SG;3	
آنچ	글로	آنچ	글+로	N;NOM;MASC;SG;3	
آنچ	난이도	آنچ	난이+도	N;NOM;MASC;SG;3	ADV
آنچ	어려움	آنچ	어렵+ㅁ	N;NOM;MASC;SG;3	V
آنچ	불꽃	آنچ	불꽃	N;NOM;MASC;SG;3	
آند	어둠	آند	어둠		N
آندھی	허리케인	آندھی	허리케+이+ㄴ	N;NOM;MASC;SG;3	V
آندھی	hurricane	آندھی	hurricane	N;NOM;MASC;SG;3	
آندھی	템페스트	آندھی	템페스트	N;NOM;MASC;SG;3	PROPN
آندھی	허리케인	آندھی	허리케+이+ㄴ	N;NOM;MASC;SG;3	V
آندھی	hurricane	آندھی	hurricane	N;NOM;MASC;SG;3	
آنڈو	황소	آنڈو	황소	PROPN;NOM;MASC;SG;3	
آنِسہ	그리워	آنِسہ	그립+어	PROPN;NOM;MASC;SG;3	
آنِسہ	미스	آنِسہ	미스	PROPN;NOM;MASC;SG;3	
آنک	공유해	آنک	공유+하+어		V
آنک	공유하기	آنک	공유+하+기		V
آنک	공유	آنک	공유		N
آنک	추정치	آنک	추정치		N
آنک	추정	آنک	추정		N
آنک	추산	آنک	추산		N
آنک	커브	آنک	커브		N
آنک	심판	آنک	심판		N
آنکنا	평가	آنکنا	평가		N
آنکنا	비율	آنکنا	비율		N
آنکنا	평가	آنکنا	평가		N
آنکنا	측정	آنکنا	측정		N
آنکھ	광경	آنکھ	광경	N;NOM;MASC;SG;3	
آنکھ	아동	آنکھ	아동	N;NOM;MASC;SG;3	
آنکھ	기대	آنکھ	기대	N;NOM;MASC;SG;3	
آنگن	마당	آنگن	마당	N;NOM;MASC;SG;3	
آنند	행복	آنند	행복	PROPN;NOM;MASC;SG;3	N
آنند	happiness	آنند	happiness	PROPN;NOM;MASC;SG;3	
آنند	delight	آنند	delight	PROPN;NOM;MASC;SG;3	
آنند	즐거움	آنند	즐거움	PROPN;NOM;MASC;SG;3	
آنند	기쁨	آنند	기쁘+ㅁ	PROPN;NOM;MASC;SG;3	
آنند	쾌락	آنند	쾌락	PROPN;NOM;MASC;SG;3	N
آنند	부주의	آنند	부주+의	PROPN;NOM;MASC;SG;3	N
آنند	위안	آنند	위안	PROPN;NOM;MASC;SG;3	
آنند	위안부	آنند	위안부	PROPN;NOM;MASC;SG;3	N
آنند	엔터테인먼트	آنند	엔터테인먼트	PROPN;NOM;MASC;SG;3	
آنند	오락	آنند	오락	PROPN;NOM;MASC;SG;3	N
آنند	해피	آنند	해피	PROPN;NOM;MASC;SG;3	
آنند	행복	آنند	행복	PROPN;NOM;MASC;SG;3	N
آنند	행복해	آنند	행복+하+어	PROPN;NOM;MASC;SG;3	CONJ
آنند	행복하다	آنند	행복+하+다	PROPN;NOM;MASC;SG;3	
آنند	행복한	آنند	행복+하+ㄴ	PROPN;NOM;MASC;SG;3	V
آنند	즐거움	آنند	즐거움	PROPN;NOM;MASC;SG;3	
آنند	쾌락	آنند	쾌락	PROPN;NOM;MASC;SG;3	N
آنندتا	행복	آنندتا	행복	ADJ	N
آنندتا	happiness	آنندتا	happiness	ADJ	
آنندی	축복	آنندی	축복	PROPN;NOM;MASC;SG;3	
آنندی	축복받은	آنندی	축복받+ㄴ	PROPN;NOM;MASC;SG;3	
آنندی	해피	آنندی	해피	PROPN;NOM;MASC;SG;3	
آنندی	행복	آنندی	행복	PROPN;NOM;MASC;SG;3	N
آنندی	행복해	آنندی	행복+하+어	PROPN;NOM;MASC;SG;3	CONJ
آنندی	행복하다	آنندی	행복+하+다	PROPN;NOM;MASC;SG;3	
آنندی	행복한	آنندی	행복+하+ㄴ	PROPN;NOM;MASC;SG;3	V
آنول	태반	آنول	태반		N
آنہ	안나	آنہ	안나	PROPN;NOM;MASC;SG;3	
آنی	죽음	آنی	죽음	ADJ	N
آنی	사망	آنی	사망	ADJ	N
آنی	데스	آنی	데스	ADJ	
آنی	불가피한	آنی	불가피+하+ㄴ	ADJ	V
آنی	불가피	آنی	불가피	ADJ	
آنی	운명	آنی	운명	ADJ	N
آوارگی	방황	آوارگی	방황	N;NOM;MASC;SG;3	
آوارہ	방랑자	آوارہ	방랑자	PROPN;NOM;MASC;SG;3	
آوارہ	낭비	آوارہ	낭비	PROPN;NOM;MASC;SG;3	N
آوارہ	홀로	آوارہ	홀로	PROPN;NOM;MASC;SG;3	ADV
آوارہ	혼자	آوارہ	혼자	PROPN;NOM;MASC;SG;3	ADV
آوارہ	노숙자	آوارہ	노숙자	PROPN;NOM;MASC;SG;3	N
آوارہ	방랑자	آوارہ	방랑자	PROPN;NOM;MASC;SG;3	
آوارہ	낭비	آوارہ	낭비	PROPN;NOM;MASC;SG;3	N
آوارہ	홀로	آوارہ	홀로	PROPN;NOM;MASC;SG;3	ADV
آوارہ	혼자	آوارہ	혼자	PROPN;NOM;MASC;SG;3	ADV
آوارہ	노숙자	آوارہ	노숙자	PROPN;NOM;MASC;SG;3	N
آواز	소리쳐	آواز	소리치+어	N;NOM;FEM;SG;3	
آواز	울음	آواز	울음	N;NOM;FEM;SG;3	
آواز	명성	آواز	명성	N;NOM;FEM;SG;3	
آواز	페임	آواز	페임	N;NOM;FEM;SG;3	
آواز	소리쳐	آواز	소리치+어	N;NOM;FEM;SG;3	
آواز	잡음	آواز	잡음	N;NOM;FEM;SG;3	
آواز	울음	آواز	울음	N;NOM;FEM;SG;3	
آواز	사운드	آواز	사운드	N;NOM;FEM;SG;3	
آواز	명성	آواز	명성	N;NOM;FEM;SG;3	
آواز	페임	آواز	페임	N;NOM;FEM;SG;3	
آوازہ	소음	آوازہ	소음	PROPN;NOM;MASC;SG;3	N
آوازہ	잡음	آوازہ	잡음	PROPN;NOM;MASC;SG;3	
آوازہ	평판	آوازہ	평판	PROPN;NOM;MASC;SG;3	N
آوازہ	명성	آوازہ	명성	PROPN;NOM;MASC;SG;3	
آوازہ	소문	آوازہ	소문	PROPN;NOM;MASC;SG;3	
آوازہ	명성	آوازہ	명성	PROPN;NOM;MASC;SG;3	
آوازہ	페임	آوازہ	페임	PROPN;NOM;MASC;SG;3	
آوازہ	신고	آوازہ	신+고	PROPN;NOM;MASC;SG;3	
آوازہ	보고서	آوازہ	보고서	PROPN;NOM;MASC;SG;3	
آوازہ	보고	آوازہ	보+고	PROPN;NOM;MASC;SG;3	
آور	베어링	آور	베어링	ADJ	N
زورآور	강한	زورآور	강하+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
زورآور	스트롱	زورآور	스트롱	PROPN;NOM;MASC;SG;3	
آورتک	소용돌이	آورتک	소용돌+이	PROPN;NOM;MASC;SG;3	
آوُرد	싸워라	آوُرد	싸우+어라	PROPN;NOM;MASC;SG;3	
آوُرد	싸움	آوُرد	싸움	PROPN;NOM;MASC;SG;3	
آوُرد	싸우기	آوُرد	싸우+기	PROPN;NOM;MASC;SG;3	V
آوُرد	싸워	آوُرد	싸우+어	PROPN;NOM;MASC;SG;3	
آوُرد	싸우다	آوُرد	싸우+다	PROPN;NOM;MASC;SG;3	
آوُرد	영향받음	آوُرد	영향받+ㅁ	PROPN;NOM;MASC;SG;3	
آوُرد	영향권	آوُرد	영향권	PROPN;NOM;MASC;SG;3	N
آون	입국	آون	입국	V;SG;ACT	N
آون	도착	آون	도착	V;SG;ACT	N
آون	출시	آون	출시	V;SG;ACT	N
آون	coming	آون	coming	V;SG;ACT	
آوند	선박	آوند	선박	PROPN;NOM;MASC;SG;3	N
آوند	사발	آوند	사발	PROPN;NOM;MASC;SG;3	
آوند	그릇	آوند	그릇	PROPN;NOM;MASC;SG;3	
آوند	냄비	آوند	냄비	PROPN;NOM;MASC;SG;3	
آونگ	붕대	آونگ	붕대	PROPN;NOM;MASC;SG;3	N
آویز	첨부된	آویز	첨부+되+ㄴ		V
آویزہ	귀걸이	آویزہ	귀걸+이	PROPN;NOM;MASC;SG;3	N
آہ	한숨	آہ	한숨	PROPN;NOM;MASC;SG;3	
آہ	한숨	آہ	한숨	PROPN;NOM;MASC;SG;3	
آہار	음식	آہار	음식		N
آہار	식량	آہار	식량		N
آہار	식품	آہار	식품		N
آہار	붙이기	آہار	붙이+기		V
آہار	붙여넣기	آہار	붙이+어+나+기		V
آہار	접착제	آہار	접착제		N
آہستہ	천천히	آہستہ	천천히	N;NOM;MASC;SG;3	ADV
آہستہ	느린	آہستہ	느리+ㄴ	N;NOM;MASC;SG;3	ADJ
آہستہ	느려	آہستہ	느리+어	N;NOM;MASC;SG;3	
آہستہ	느리게	آہستہ	느리+게	N;NOM;MASC;SG;3	ADJ
آہستہ	점차	آہستہ	점차	N;NOM;MASC;SG;3	ADV
آہستہ	천천히	آہستہ	천천히	N;NOM;MASC;SG;3	ADV
آہستہ	느린	آہستہ	느리+ㄴ	N;NOM;MASC;SG;3	ADJ
آہستہ	느려	آہستہ	느리+어	N;NOM;MASC;SG;3	
آہستہ	느리게	آہستہ	느리+게	N;NOM;MASC;SG;3	ADJ
آہستہ	점차	آہستہ	점차	N;NOM;MASC;SG;3	ADV
آہن	강한	آہن	강하+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
آہن	스트롱	آہن	스트롱	PROPN;NOM;MASC;SG;3	
آہن	열심히	آہن	열심히	PROPN;NOM;MASC;SG;3	ADV
آہن	하드	آہن	하드	PROPN;NOM;MASC;SG;3	
آہن	어려워	آہن	어렵+어	PROPN;NOM;MASC;SG;3	
آہنکار	오만	آہنکار	오만	PROPN;NOM;MASC;SG;3	
آہنگ	태도	آہنگ	태도	N;NOM;MASC;SG;3	
آہنگ	사운드	آہنگ	사운드	N;NOM;MASC;SG;3	
آہنگ	melody	آہنگ	melody	N;NOM;MASC;SG;3	
آہنگ	멜로디	آہنگ	멜로디	N;NOM;MASC;SG;3	
آہنگ	태도	آہنگ	태도	N;NOM;MASC;SG;3	
آہنگ	사운드	آہنگ	사운드	N;NOM;MASC;SG;3	
آہنگ	하모니	آہنگ	하모+니	N;NOM;MASC;SG;3	
آہنگ	화합	آہنگ	화합	N;NOM;MASC;SG;3	
آہنگ	melody	آہنگ	melody	N;NOM;MASC;SG;3	
آہنگ	멜로디	آہنگ	멜로디	N;NOM;MASC;SG;3	
آہنی	스트롱	آہنی	스트롱	ADJ	
آہنی	열심히	آہنی	열심히	ADJ	ADV
آہنی	하드	آہنی	하드	ADJ	
آہنی	어려워	آہنی	어렵+어	ADJ	
آہُو	사슴	آہُو	사슴	PROPN;NOM;MASC;SG;3	N
آہُو	영양	آہُو	영양	PROPN;NOM;MASC;SG;3	N
آہُوتی	희생	آہہوتی	희생	PROPN;NOM;MASC;SG;3	N
آہوری	겨자	آہوری	겨자	PROPN;NOM;MASC;SG;3	
آہوری	머스터드	آہوری	머스터드	PROPN;NOM;MASC;SG;3	
آئل	오일	آئل	오일	N;NOM;MASC;SG;3	
آئل	기름	آئل	기름	N;NOM;MASC;SG;3	
آئند	출시	آئند	출시	ADJ	N
آئند	coming	آئند	coming	ADJ	
آئندہ	미래	آئندہ	미래	ADJ	
آئندہ	퓨처	آئندہ	퓨처	ADJ	
آئندہ	출시	آئندہ	출시	ADJ	N
آئندہ	coming	آئندہ	coming	ADJ	
آئندہ	후속	آئندہ	후속	ADJ	
آئندہ	팔로우	آئندہ	팔로우	ADJ	
آئندہ	다음	آئندہ	다음	ADJ	N
آئندہ	넥스트	آئندہ	넥스트	ADJ	
آؤبھگت	환영	آؤبھگت	환영	PROPN;NOM;MASC;SG;3	
آؤبھگت	환영합니다	آؤبھگت	환영+하+ㅂ니다	PROPN;NOM;MASC;SG;3	V
آئی	죽음	آ	죽음	V;PFV;FEM;SG;V.PTCP;ACT	N
آئی	사망	آ	사망	V;PFV;FEM;SG;V.PTCP;ACT	N
آئی	데스	آ	데스	V;PFV;FEM;SG;V.PTCP;ACT	
آئی	시간	آ	시간	V;PFV;FEM;SG;V.PTCP;ACT	N
آئی	타임	آ	타임	V;PFV;FEM;SG;V.PTCP;ACT	
آئی	time	آ	time	V;PFV;FEM;SG;V.PTCP;ACT	
آئی	출시	آ	출시	V;PFV;FEM;SG;V.PTCP;ACT	N
آئی	coming	آ	coming	V;PFV;FEM;SG;V.PTCP;ACT	
آئی	기회	آ	기회	V;PFV;FEM;SG;V.PTCP;ACT	
آئی	행사	آ	행사	V;PFV;FEM;SG;V.PTCP;ACT	N
آئی	받음	آ	받+ㅁ	V;PFV;FEM;SG;V.PTCP;ACT	
آئے	이익	آ	이익	V;PFV;V.PTCP;ACT	N
آئے	소득	آ	소득	V;PFV;V.PTCP;ACT	N
آئے	수입	آ	수입	V;PFV;V.PTCP;ACT	N
آئین	태도	آئین	태도	N;NOM;MASC;SG;3	
آئین	커스텀	آئین	커스텀	N;NOM;MASC;SG;3	
آئین	맞춤	آئین	맞추+ㄴ	N;NOM;MASC;SG;3	
آئین	코드	آئین	코드	N;NOM;MASC;SG;3	
آئینہ	밝아	آئینہ	밝+아	N;NOM;MASC;SG;3	
آئینہ	밝고	آئینہ	밝+고	N;NOM;MASC;SG;3	
آئینہ	밝은	آئینہ	밝+ㄴ	N;NOM;MASC;SG;3	
آئینہ	밝게	آئینہ	밝+게	N;NOM;MASC;SG;3	
آئینہ	지우기	آئینہ	지우+기	N;NOM;MASC;SG;3	V
آئینہ	지우	آئینہ	지우	N;NOM;MASC;SG;3	
آئینہ	맑음	آئینہ	맑음	N;NOM;MASC;SG;3	
آئینہ	거울	آئینہ	거울	N;NOM;MASC;SG;3	
آئینہ	미러	آئینہ	미+러	N;NOM;MASC;SG;3	
آئینہ	밝아	آئینہ	밝+아	N;NOM;MASC;SG;3	
آئینہ	밝고	آئینہ	밝+고	N;NOM;MASC;SG;3	
آئینہ	밝은	آئینہ	밝+ㄴ	N;NOM;MASC;SG;3	
آئینہ	밝게	آئینہ	밝+게	N;NOM;MASC;SG;3	
آئینہ	지우기	آئینہ	지우+기	N;NOM;MASC;SG;3	V
آئینہ	지우	آئینہ	지우	N;NOM;MASC;SG;3	
آئینہ	맑음	آئینہ	맑음	N;NOM;MASC;SG;3	
آیُو	연령	آیُو	연령		N
آیُو	나이에	آیُو	나이+에		ADV
آیُو	나이	آیُو	나이		N
آیُو	생명	آیُو	생명		N
آیُو	생활	آیُو	생활		N
آیُو	인생	آیُو	인생		N
بَ	출신	بَ	출신		N
بَ	함께	بَ	함께		ADV
