žagatas	sroki	žagata	srok	N;NOM;FEM;PL	
tīra	czysta	tīra	czysty	ADJ;NOM;FEM;SG	
tīra	czyści	tīra	czyść	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
tīra	sprząta	tīra	sprząć	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
tīra	czysta	tīra	czysty	ADJ;NOM;FEM;SG	
baumas	plotki	baumas	plotka	N;NOM;FEM	N;NOM;FEM;PL
baumas	pogłoski	baumas	pogłoski	N;NOM;FEM	
baumas	plotka	baumas	plotka	N;NOM;FEM	N;NOM;FEM;SG
baumas	pogłoski	baumas	pogłoski	N;NOM;FEM	
izabella	isabel	izabells	isabel	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
izabella	izabela	izabells	izabel	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
izabella	izabela	izabells	izabel	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
izabella	isabella	izabells	isabell	PROPN;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
izabella	isabelle	izabells	isabelle	PROPN;NOM;FEM;SG	
prāga	pradze	prāgt	pradać		PROPN;DAT;FEM;SG
prāga	praga	prāgt	praga		
nieres	nerki	niere	nerka	N;NOM;FEM;PL	
nieres	nerki	niere	nerka	N;NOM;FEM;PL	
nieres	nerka	niere	nerka	N;NOM;FEM;PL	N;NOM;FEM;SG
nieres	nerek	niere	nerek	N;NOM;FEM;PL	
pasākuma	środek	pasākums	środek	N;GEN;MASC;SG	N;NOM;MASC;SG
pasākuma	miara	pasākums	miara	N;GEN;MASC;SG	N;NOM;FEM;SG
pasākuma	miary	pasākums	miara	N;GEN;MASC;SG	
patērē	zużyte	patērēt	zużyć	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;NEUT;SG
zālamana	salomon	zālamana	salomon	N;NOM;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
zālamana	salomona	zālamana	salomon	N;NOM;MASC;SG	
apsūdzēts	oskarżony	apsūdzēt	oskarżyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	
apsūdzēts	oskarżonych	apsūdzēt	oskarżony	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;ACC;MASC;PL
apsūdzēts	oskarżeni	apsūdzēt	oskarżyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;MASC;PL
apsūdzēts	oskarżona	apsūdzēt	oskarżyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;NOM;FEM;SG
reklāma	reklamy	reklāma	reklama	N;NOM;FEM;SG	N;ACC;FEM;SG
reklāma	reklamę	reklāma	reklama	N;NOM;FEM;SG	N;ACC;FEM;SG
sidnejas	sydney	sidneja	sydney	N;NOM;FEM;PL	
munīcijas	amunicja	munīcija	amunicja	N;NOM;FEM;PL	N;NOM;FEM;SG
munīcijas	amunicję	munīcija	amunicja	N;NOM;FEM;PL	N;ACC;FEM;SG
munīcijas	amunicji	munīcija	amunicja	N;NOM;FEM;PL	N;GEN;FEM;SG
plānā	plan	plāns	plan	N;ESS;MASC;SG	N;NOM;MASC;SG
muguru	back	mugura	back	N;ACC;FEM;SG	
muguru	wstecz	mugura	wstecz	N;ACC;FEM;SG	
muguru	powrót	mugura	powrót	N;ACC;FEM;SG	
mūris	ściany	mūris	ściana	N;NOM;MASC;SG	N;ACC;FEM;PL
mūris	mury	mūris	mur	N;NOM;MASC;SG	N;NOM;MASC;PL
mūris	ścianie	mūris	ściana	N;NOM;MASC;SG	N;DAT;FEM;SG
apzīmējumi	legendę	apzīmējums	legenda	N;NOM;MASC;PL	N;ACC;FEM;SG
apzīmējumi	legendy	apzīmējums	legenda	N;NOM;MASC;PL	
apzīmējumi	legend	apzīmējums	legend	N;NOM;MASC;PL	
apzīmējumi	legenda	apzīmējums	legenda	N;NOM;MASC;PL	N;NOM;FEM;SG
porto	porto	ports	porto		PROPN;NOM;MASC;SG
polo	polo	polo	polo		
laivas	łodzi	laiva	łódź	N;NOM;FEM;PL	
laivas	łódki	laiva	łódka	N;NOM;FEM;PL	N;ACC;FEM;SG
interscope	interscope	interscope	interscop		
svētdienas	niedziele	svētdiena	niedziela	N;NOM;FEM;PL	
mainsnak	mainsnak	mainsnak	mainsnak	N;NOM;FEM;SG	
eksperimenti	eksperymentów	eksperiments	eksperyment	N;NOM;MASC;PL	N;GEN;MASC;PL
ievada	wprowadzające	ievadīt	wprowadzać	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
ievada	wstępne	ievadīt	wstępny	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;NOM;NEUT;SG
clippers	clippers	clippers	clippers	N;NOM;MASC;SG	
leonards	leonarda	leonards	leonard	N;NOM;MASC;SG	
atpūta	wypoczynek	atpūst	wypoczynek	N;NOM;FEM;SG	N;ACC;FEM;SG
atpūta	odpoczynek	atpūst	odpoczynek	N;NOM;FEM;SG	N;ACC;MASC;SG
atpūta	rekreacji	atpūst	rekreacja	N;NOM;FEM;SG	N;GEN;FEM;SG
atpūta	wypoczynek	atpūst	wypoczynek	N;NOM;FEM;SG	N;ACC;FEM;SG
atpūta	wypoczynek	atpūst	wypoczynek	N;NOM;FEM;SG	N;ACC;FEM;SG
atpūta	odpoczynek	atpūst	odpoczynek	N;NOM;FEM;SG	N;ACC;MASC;SG
nirnbergas	norymberdze	nirnberga	norymberdzy	N;NOM;FEM;PL	
dzemdes	macicy	dzemde	macica	N;NOM;FEM;PL	
dzemdes	macicy	dzemde	macica	N;NOM;FEM;PL	
dzemdes	łonie	dzemde	łonąć	N;NOM;FEM;PL	N;GEN;FEM;SG
dzemdes	łono	dzemde	łono	N;NOM;FEM;PL	N;NOM;NEUT;SG
dzemdes	łona	dzemde	łona	N;NOM;FEM;PL	
saimnieki	masters	saimnieks	masters	N;NOM;MASC;PL	V;IPFV;IND;SG;2;PRS;FIN;ACT
saimnieki	gospodarzy	saimnieks	gospodarz	N;NOM;MASC;PL	N;ACC;MASC;PL
tarkovskis	tarkowski	tarkovskis	tarkowski	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
gods	honoru	gods	honor	N;NOM;MASC;SG	N;GEN;MASC;SG
gods	zaszczyt	gods	zaszczyt	N;NOM;MASC;SG	N;ACC;MASC;SG
gods	honor	gods	honor	N;NOM;MASC;SG	
gods	honoru	gods	honor	N;NOM;MASC;SG	N;GEN;MASC;SG
gods	zaszczyt	gods	zaszczyt	N;NOM;MASC;SG	N;ACC;MASC;SG
gods	honor	gods	honor	N;NOM;MASC;SG	
gods	honorem	gods	honor	N;NOM;MASC;SG	N;INS;MASC;SG
skaļi	głośne	skaļi	głośny	ADV	ADJ;NOM;NEUT;SG
skaļi	głośny	skaļi	głośny	ADV	ADJ;NOM;MASC;SG
algu	pensja	alga	pensja	N;ACC;FEM;SG	N;NOM;FEM;SG
algu	zarobki	alga	zarobek	N;ACC;FEM;SG	N;NOM;MASC;PL
algu	wynagrodzenie	alga	wynagrodzenie	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS;V.MSDR
algu	wynagrodzenia	alga	wynagrodzić	N;ACC;FEM;SG	N;NOM;NEUT;SG
veru	võru	vērs	vór	N;ACC;MASC;SG	
uzplaukums	bum	uzplaukums	bum	N;NOM;MASC;SG	
piramīdas	piramida	piramīda	piramida	N;NOM;FEM;PL	N;NOM;FEM;SG
augstākas	wyżej	augsta	wysoko	ADJ;NOM;CMPR;FEM;PL	ADV;CMPR
augstākas	wyższe	augsta	wysoki	ADJ;NOM;CMPR;FEM;PL	ADJ;NOM;CMPR;NEUT;SG
augstākas	wyższy	augsta	wysoki	ADJ;NOM;CMPR;FEM;PL	ADJ;NOM;CMPR;MASC;SG
augstākas	wyższa	augsta	wysoki	ADJ;NOM;CMPR;FEM;PL	ADJ;NOM;CMPR;FEM;SG
publikācija	publikacji	publikācija	publikacja	N;NOM;FEM;SG	N;GEN;FEM;SG
publikācija	publikacje	publikācija	publikacja	N;NOM;FEM;SG	N;NOM;FEM;PL
publikācija	publikacje	publikācija	publikacja	N;NOM;FEM;SG	N;NOM;FEM;PL
publikācija	publikowania	publikācija	publikowanie	N;NOM;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
gps	gps	gps	gpo	N	
elo	elo	elot	elo	NUM	
risinājumi	rozwiązań	risinājums	rozwiązanie	N;NOM;MASC;PL	N;GEN;NEUT;PL
teju	prawie	teju	prawie		PART
uzraudzības	obserwacja	uzraudzība	obserwacja	N;NOM;FEM;PL	N;NOM;FEM;SG
uzraudzības	nadzór	uzraudzība	nadzór	N;NOM;FEM;PL	N;NOM;MASC;SG
uzraudzības	nadzoru	uzraudzība	nadzór	N;NOM;FEM;PL	N;GEN;MASC;SG
tīrs	czysta	tīrs	czysty	ADJ;NOM;MASC;SG	
tīrs	czysta	tīrs	czysty	ADJ;NOM;MASC;SG	
konflikti	konfliktów	konflikts	konflikt	N;NOM;MASC;PL	N;GEN;MASC;PL
konflikti	konflikt	konflikts	konflikt	N;NOM;MASC;PL	N;NOM;MASC;SG
konflikti	konfliktu	konflikts	konflikt	N;NOM;MASC;PL	N;GEN;MASC;SG
konflikti	konflikt	konflikts	konflikt	N;NOM;MASC;PL	N;NOM;MASC;SG
sārmu	alkalicznych	sārma	alkaliczny	N;ACC;MASC;SG	ADJ;GEN;MASC;PL
mijiedarbība	interakcje	mijiedarbība	interakcja	N;NOM;FEM;SG	N;NOM;FEM;PL
mijiedarbība	interakcji	mijiedarbība	interakcja	N;NOM;FEM;SG	N;GEN;FEM;SG
mijiedarbība	interakcje	mijiedarbība	interakcja	N;NOM;FEM;SG	N;NOM;FEM;PL
kritiski	krytyczne	kritiski	krytyczny	ADV	ADJ;NOM;NEUT;SG
kritiski	krytyczna	kritiski	krytyczny	ADV	ADJ;NOM;FEM;SG
kritiski	krytyczny	kritiski	krytyczny	ADV	ADJ;NOM;MASC;SG
kritiski	krytycznych	kritiski	krytyczny	ADV	ADJ;GEN;MASC;PL
markss	marx	markss	marna	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
markss	marks	markss	marks	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
tulkots	przetłumaczone	tulkot	przetłumaczyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
nintendo	nintendo	nintendot	nintendo	N	
jfk	jfk	jfk	jfk	PROPN	PROPN;NOM;MASC;SG
sertificēts	certyfikat	sertificēt	certyfikat	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;ACC;MASC;SG
sertificēts	kwalifikowanego	sertificēt	kwalifokować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;IPFV;ACC;MASC;SG;POS;V.PTCP;PASS
sertificēts	certyfikowany	sertificēt	certyfikować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
internazionale	internazionale	internazionale	internazionale		
kurši	kurowie	kurši	kurowie	N;NOM;MASC;PL	
piecpadsmit	fifteen	piecpadsmit	fifteen	NUM;PL	
piecpadsmit	piętnaście	piecpadsmit	piętnaście	NUM;PL	
tipiski	zazwyczaj	tipiski	zazwyczaj	ADV	
tipiski	zwykle	tipiski	zwykle	ADV	
tipiski	typowo	tipiski	typowo	ADV	
tipiski	typowe	tipiski	typowy	ADV	ADJ;NOM;NEUT;SG
tipiski	typowa	tipiski	typowy	ADV	ADJ;NOM;FEM;SG
tipiski	typowo	tipiski	typowo	ADV	
tipiski	typowy	tipiski	typowy	ADV	ADJ;NOM;MASC;SG
laukiem	fields	lauks	fields	N;DAT;MASC;PL	V;IPFV;IND;SG;2;PRS;FIN;ACT
laukiem	pola	lauks	pole	N;DAT;MASC;PL	
urālu	ural	urāls	ural	N;ACC;MASC;SG	PROPN;NOM;MASC;SG
mir	mir	mirt	mir	PROPN	
sems	sama	sems	sam	PROPN;NOM;MASC;SG	ADJ;NOM;FEM;SG
sems	sam	sems	sam	PROPN;NOM;MASC;SG	ADJ;NOM;MASC;SG
viltus	fałsz	vilti	fałsz	N;ACC;MASC;PL	
viltus	fałszywa	vilti	fałszywać	N;ACC;MASC;PL	ADJ;NOM;FEM;SG
viltus	fałszywe	vilti	fałszywy	N;ACC;MASC;PL	ADJ;NOM;NEUT;SG
viltus	nieprawdziwe	vilti	nieprawdziwy	N;ACC;MASC;PL	ADJ;NOM;NEUT;SG
viltus	fałszywy	vilti	fałszywa	N;ACC;MASC;PL	ADJ;NOM;MASC;SG
viltus	fałszywy	vilti	fałszywa	N;ACC;MASC;PL	ADJ;NOM;MASC;SG
viltus	fałszywe	vilti	fałszywy	N;ACC;MASC;PL	ADJ;NOM;NEUT;SG
viltus	fałszywa	vilti	fałszywać	N;ACC;MASC;PL	ADJ;NOM;FEM;SG
maisījums	mix	maisījums	mix	N;NOM;MASC;SG	
maisījums	mieszać	maisījums	mieszać	N;NOM;MASC;SG	V;IPFV;NFIN;ACT
maisījums	wymieszać	maisījums	wymieszać	N;NOM;MASC;SG	V;PFV;NFIN;ACT
maisījums	mieszaniny	maisījums	mieszanina	N;NOM;MASC;SG	N;ACC;FEM;SG
dalīšanās	podziału	dalīšanās	podział	N;NOM;FEM;SG	N;GEN;MASC;SG
automašīna	car	automašīna	car	N;NOM;FEM;SG	
extra	dodatkowa	extra	dodatkowy		ADJ;NOM;FEM;SG
extra	ekstra	extra	ekstra		
extra	dodatkowe	extra	dodatkowy		ADJ;NOM;NEUT;SG
extra	dodatkowy	extra	dodatkowy		ADJ;NOM;MASC;SG
extra	extra	extra	extra		
lēna	lena	lēna	len	ADJ;NOM;FEM;SG	PROPN;NOM;FEM;SG
lēna	powoli	lēna	powoli	ADJ;NOM;FEM;SG	ADV
lēna	wolno	lēna	wolno	ADJ;NOM;FEM;SG	V;IND;PRS;FIN
plānus	planów	plāns	plan	N;ACC;MASC;PL	N;GEN;MASC;PL
plānus	planuje	plāns	planować	N;ACC;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
plānus	plany	plāns	plan	N;ACC;MASC;PL	N;NOM;MASC;PL
aizstāvji	obrońcy	aizstāvis	obrońca	N;NOM;MASC;PL	N;NOM;MASC;SG
aizstāvji	obrońców	aizstāvis	obrońca	N;NOM;MASC;PL	N;ACC;MASC;PL
amsterdamā	amsterdam	amstert	amsterdam	V;NOM;FEM;SG;V.CVB	N;NOM;MASC;SG
sīrija	syrii	sīrija	syria	N;NOM;FEM;SG	PROPN;GEN;FEM;SG
jaunieši	młodzież	jaunietis	młodzież	N;NOM;MASC;PL	N;NOM;FEM;SG
jaunieši	młodzieży	jaunietis	młodzież	N;NOM;MASC;PL	
jaunieši	młodości	jaunietis	młodość	N;NOM;MASC;PL	N;GEN;FEM;SG
jaunieši	młodość	jaunietis	młodość	N;NOM;MASC;PL	N;NOM;FEM;SG
adatas	igłę	adata	igła	N;NOM;FEM;PL	N;ACC;FEM;SG
adatas	igły	adata	igły	N;NOM;FEM;PL	N;ACC;FEM;PL
adatas	igła	adata	igła	N;NOM;FEM;PL	
adatas	igieł	adata	igieł	N;NOM;FEM;PL	
adatas	igły	adata	igły	N;NOM;FEM;PL	N;ACC;FEM;PL
tūre	tour	tūre	tour	N;NOM;FEM;SG	
intensitāte	intensywności	intensitāte	intensywność	N;NOM;FEM;SG	N;GEN;FEM;SG
intensitāte	intensywności	intensitāte	intensywność	N;NOM;FEM;SG	N;GEN;FEM;SG
ovis	ovis	ovis	ovis	N;NOM;FEM;SG	
jūdžu	mile	jūdžs	mile	N;ACC;MASC;SG	
jūdžu	mila	jūdžs	mila	N;ACC;MASC;SG	
kļūmes	niepowodzenia	kļūme	niepowodzenie	N;NOM;FEM;PL	N;NOM;NEUT;SG
kļūmes	porażki	kļūme	porażka	N;NOM;FEM;PL	N;ACC;FEM;PL
kļūmes	usterki	kļūme	usterka	N;NOM;FEM;PL	N;ACC;FEM;PL
tulkojumi	tłumaczeń	tulkojums	tłumaczenie	N;NOM;MASC;PL	N;GEN;NEUT;PL
allmusic	allmusic	allmusicēt	allmusic	N;NOM;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
sajūta	czucie	sajūta	czucie	N;NOM;FEM;SG	
aizdomas	podejrzany	aizdomas	podejrzany	N;NOM;FEM	ADJ;NOM;MASC;SG
aizdomas	podejrzana	aizdomas	podejrzany	N;NOM;FEM	ADJ;NOM;FEM;SG
aizdomas	podejrzenia	aizdomas	podejrzenie	N;NOM;FEM	N;NOM;NEUT;SG
aizdomas	podejrzenie	aizdomas	podejrzenie	N;NOM;FEM	N;NOM;NEUT;SG
aizdomas	podejrzenia	aizdomas	podejrzenie	N;NOM;FEM	N;NOM;NEUT;SG
aizdomas	podejrzenie	aizdomas	podejrzenie	N;NOM;FEM	N;NOM;NEUT;SG
aizdomas	podejrzeń	aizdomas	podejrzenie	N;NOM;FEM	N;GEN;NEUT;PL
tic	tik	ticēt	tik	INTJ	
tic	tic	ticēt	tic	INTJ	
domāja	myśl	domāt	myśleć	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;IMP;SG;2;FIN;ACT
pretinieki	przeciwników	pretinieks	przeciwnik	N;NOM;MASC;PL	N;ACC;MASC;PL
pretinieki	wrogów	pretinieks	wróg	N;NOM;MASC;PL	N;ACC;MASC;PL
alba	alba	alba	alba		
garsija	garcia	garsija	garcia	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
indes	trucizny	inde	trucizna	N;NOM;FEM;SG	
pieaugušiem	dorosłe	pieaugt	dorosły	V;PFV;DAT;INDF;MASC;PL;PST;V.PTCP	V;PFV;NEUT;IND;SG;PST;FIN;ACT
pieaugušiem	dorosłych	pieaugt	dorosły	V;PFV;DAT;INDF;MASC;PL;PST;V.PTCP	ADJ;GEN;MASC;PL
keita	kate	keita	kat	N;NOM;FEM;SG	
vienkāršā	prosta	vienkārša	prosty	ADJ;NOM;FEM;SG	
vienkāršā	proste	vienkārša	prosty	ADJ;NOM;FEM;SG	
vienkāršā	podstawowej	vienkārša	podstawowy	ADJ;NOM;FEM;SG	ADJ;GEN;FEM;SG
drēzdenes	dresden	drēzdene	dresden	PROPN;NOM;FEM;SG	
cieš	cierpienia	ciest	cierpienie	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;NEUT;SG
cieš	cierpienie	ciest	cierpienie	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;NEUT;SG
sitiens	zastrzelony	sitiens	zastrzelić	N;NOM;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
sitiens	postrzelony	sitiens	postrzelić	N;NOM;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
pasliktinājās	pogorszeniu	pasliktināties	pogorszyć	V;FH;IND;3;POS;REFL;PST;FIN;ACT	N;PFV;DAT;NEUT;SG;POS;V.MSDR
pasliktinājās	pogorszeniu	pasliktināties	pogorszyć	V;FH;IND;3;POS;REFL;PST;FIN;ACT	N;PFV;DAT;NEUT;SG;POS;V.MSDR
adrijas	adriatyku	adrija	adriatyk	PROPN;NOM;FEM;SG	N;GEN;MASC;SG
zemāks	niżej	zems	nisko	ADJ;NOM;CMPR;MASC;SG	ADV;CMPR
zemāks	lower	zems	lower	ADJ;NOM;CMPR;MASC;SG	N;NOM;MASC;SG
zemāks	dolna	zems	dolny	ADJ;NOM;CMPR;MASC;SG	
stratēģiski	strategicznych	stratēģiski	strategiczny	ADV	ADJ;GEN;MASC;PL
stratēģiski	strategiczne	stratēģiski	strategiczny	ADV	ADJ;NOM;NEUT;SG
stratēģiski	strategiczny	stratēģiski	strategiczny	ADV	ADJ;NOM;MASC;SG
haizivs	rekiny	haizivs	rekin	N;NOM;FEM;SG	N;NOM;MASC;PL
haizivs	rekina	haizivs	rekina	N;NOM;FEM;SG	N;ACC;MASC;SG
kabeļu	kabel	kabelis	kabel	N;ACC;MASC;PL	N;ACC;MASC;SG
kabeļu	kable	kabelis	kabeł	N;ACC;MASC;PL	N;NOM;MASC;PL
interjera	wnętrze	interjers	wnętrze	N;GEN;MASC;SG	N;NOM;NEUT;SG
interjera	wnętrz	interjers	wnętrz	N;GEN;MASC;SG	
interjera	wnętrza	interjers	wnętrze	N;GEN;MASC;SG	N;NOM;NEUT;SG
interjera	wewnętrzne	interjers	wewnętrzny	N;GEN;MASC;SG	ADJ;NOM;NEUT;SG
apmatojums	włosy	apmatojums	włos	N;NOM;MASC;SG	N;NOM;MASC;PL
apmatojums	sierść	apmatojums	sierść	N;NOM;MASC;SG	
apmatojums	włosów	apmatojums	włos	N;NOM;MASC;SG	N;GEN;MASC;PL
sadalīšanās	podziału	sadalīšanās	podział	N;NOM;FEM;SG	N;GEN;MASC;SG
sadalīšanās	rozkładu	sadalīšanās	rozkład	N;NOM;FEM;SG	N;GEN;MASC;SG
hornets	szerszenie	hornets	szerszenie	N;NOM;MASC;SG	N;NOM;MASC;PL
itunes	itunes	itune	itunes	N;NOM;FEM;PL	
cola	cola	cola	cola	N;NOM;FEM;SG	
stadija	etapie	stadija	etap	N;NOM;FEM;SG	N;INS;MASC;SG
apsūdzības	oskarżenie	apsūdzība	oskarżyć	N;NOM;FEM;PL	N;NOM;NEUT;SG
apsūdzības	oskarżeń	apsūdzība	oskarżenie	N;NOM;FEM;PL	N;GEN;NEUT;PL
rīks	narzędzia	rīks	narzędzie	N;NOM;MASC;SG	N;NOM;NEUT;PL
lexikon	lexikon	lexikon	lexikon		
komunisti	komunistów	komunists	komunista	N;NOM;MASC;PL	N;ACC;MASC;PL
ģeogrāfisko	geograficzne	ģeogrāfiska	geograficzny	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG
ģeogrāfisko	geograficzna	ģeogrāfiska	geograficzny	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG
ģeogrāfisko	geograficzny	ģeogrāfiska	geograficzny	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG
imperatori	cesarzy	imperators	cesarz	N;NOM;MASC;PL	N;GEN;MASC;PL
xml	xml	xml	0ml	N	
gruzija	gruzja	gruzija	gruzja	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
gruzija	georgia	gruzija	georgia	PROPN;NOM;FEM;SG	
veģetācijas	roślinności	veģetācija	roślinność	N;NOM;FEM;PL	N;GEN;FEM;SG
imdb	imdb	imdb	imdb		
vakaros	wieczory	vakars	wieczór	N;ESS;MASC;PL	N;NOM;MASC;PL
panda	panda	pands	panda	N;NOM;FEM;SG	
zīmols	brand	zīmols	brand	N;NOM;MASC;SG	
zīmols	marka	zīmols	marka	N;NOM;MASC;SG	
zīmols	markę	zīmols	marka	N;NOM;MASC;SG	N;ACC;FEM;SG
zīmols	marki	zīmols	marka	N;NOM;MASC;SG	N;ACC;FEM;SG
būtnes	istoty	būtne	istota	N;NOM;FEM;PL	N;ACC;FEM;SG
būtnes	istot	būtne	istot	N;NOM;FEM;PL	
degviela	paliwa	degviela	paliwy	N;NOM;FEM;SG	
piedāvājums	czuł	piedāvājums	czuć	N;NOM;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
piedāvājums	przetargu	piedāvājums	przetarg	N;NOM;MASC;SG	N;GEN;MASC;SG
piedāvājums	ofert	piedāvājums	ofert	N;NOM;MASC;SG	V;IPFV;IND;PL;FIN;ACT
piedāvājums	oferty	piedāvājums	oferta	N;NOM;MASC;SG	N;ACC;FEM;PL
piedāvājums	dostaw	piedāvājums	dostawa	N;NOM;MASC;SG	
piedāvājums	ofertę	piedāvājums	oferta	N;NOM;MASC;SG	N;ACC;FEM;SG
piedāvājums	oferty	piedāvājums	oferta	N;NOM;MASC;SG	N;ACC;FEM;PL
duets	duety	duets	dubyć	N;NOM;MASC;SG	N;NOM;MASC;PL
rīkoties	act	rīkoties	act	V;POS;REFL;NFIN	
rīkoties	akt	rīkoties	akt	V;POS;REFL;NFIN	N;NOM;MASC;SG
timberwolves	timberwolves	timbervolve	timberwolves		N;NOM;MASC;SG
aprakstītas	opisane	aprakstīt	opisać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aprakstītas	opisał	aprakstīt	opisać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
aprakstītas	opisana	aprakstīt	opisać	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
aizmugurējā	tylny	aizmugurējs	tylny	ADJ;ESS;FEM;SG	ADJ;NOM;MASC;SG
aizmugurējā	tyły	aizmugurējs	tył	ADJ;ESS;FEM;SG	N;NOM;MASC;PL
aizmugurējā	tylne	aizmugurējs	tylny	ADJ;ESS;FEM;SG	ADJ;NOM;NEUT;SG
aizmugurējā	tył	aizmugurējs	tył	ADJ;ESS;FEM;SG	
aizmugurējā	tylna	aizmugurējs	tylny	ADJ;ESS;FEM;SG	ADJ;NOM;FEM;SG
stāvus	pionowo	stāvs	pionowo	N;ACC;MASC;PL	ADV
zieds	kwiaty	zieds	kwiat	N;NOM;MASC;SG	N;NOM;MASC;PL
zieds	kwiecie	zieds	kwiecie	N;NOM;MASC;SG	
akcija	udostępnić	akcija	udostępnić	N;NOM;FEM;SG	V;PFV;NFIN;ACT
akcija	udział	akcija	udział	N;NOM;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
raidījums	transmisje	raidījums	transmisja	N;NOM;MASC;SG	N;NOM;FEM;PL
raidījums	transmisji	raidījums	transmisja	N;NOM;MASC;SG	N;GEN;FEM;SG
caurules	rura	caurule	rura	N;NOM;FEM;PL	N;NOM;FEM;SG
caurules	fajkę	caurule	fajka	N;NOM;FEM;PL	N;ACC;FEM;SG
caurules	rury	caurule	rura	N;NOM;FEM;PL	
caurules	rur	caurule	rur	N;NOM;FEM;PL	
caurules	rurki	caurule	rurka	N;NOM;FEM;PL	
caurules	rurki	caurule	rurka	N;NOM;FEM;PL	
caurules	rurka	caurule	rurek	N;NOM;FEM;PL	N;NOM;FEM;SG
kimi	kimi	kimēt	kto		
zobiem	zęby	zobs	ząb	N;DAT;MASC;PL	N;NOM;MASC;PL
zobiem	zębów	zobs	ząb	N;DAT;MASC;PL	N;GEN;MASC;PL
zobiem	ząbki	zobs	ząbek	N;DAT;MASC;PL	
uzpildes	wypełnianie	uzpilde	wypełniać	N;NOM;FEM;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
uzpildes	napełniania	uzpilde	napełniać	N;NOM;FEM;PL	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
uzpildes	wypełnienie	uzpilde	wypełnić	N;NOM;FEM;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
agnese	agnese	agnese	agnes	N;NOM;FEM;SG	
agnese	agnieszka	agnese	agnieszka	N;NOM;FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
timbaland	timbaland	timbaland	timbaland	N;NOM;MASC;SG	
cēloņi	powoduje	cēlonis	powodować	N;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
cēloņi	przyczyny	cēlonis	przyczyna	N;NOM;MASC;PL	N;ACC;FEM;PL
cēloņi	przyczyn	cēlonis	przyczyna	N;NOM;MASC;PL	N;GEN;FEM;PL
dziļa	głęboko	dziļa	głęboko	ADJ;NOM;FEM;SG	ADV
dziļa	deep	dziļa	deep	ADJ;NOM;FEM;SG	
