מהות	esencie	מהות	esencia	N;FEM;SG	N;NOM;FEM;PL
מאבד	prehrá	מאבד	prehrý	V;MASC;SG;V.PTCP;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
מאבד	prehráva	מאבד	prehráva	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
מאבד	stráca	מאבד	strácať	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
מאבד	stratí	מאבד	stratiť	V;MASC;SG;V.PTCP;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
קינן	keenan	קינן	keenan	PROPN	N;INAN;NOM;MASC;SG
התקדם	dopredu	התקדם	dopredu	V;MASC;SG;3;PST	ADV
התקדם	vopred	התקדם	vopred	V;MASC;SG;3;PST	ADV
התקדם	predstihu	התקדם	predstih	V;MASC;SG;3;PST	N;GEN;FEM;SG
השדות	políčka	השדה	políček	N;MASC;PL	N;INAN;NOM;MASC;SG
השתנתה	zmenené	השתנה	zmenený	V;FEM;SG;3;PST	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
השתנתה	zmenená	השתנה	zmenený	V;FEM;SG;3;PST	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
בלעדי	výhradné	בלעדי	výhradný	PROPN	ADJ;NOM;NEUT;SG
בלעדי	exkluzívne	בלעדי	exkluzívny	PROPN	ADV
בלעדי	exkluzívny	בלעדי	exkluzívny	PROPN	ADJ;ANIM;NOM;MASC;SG
בלעדי	výlučné	בלעדי	výlučný	PROPN	ADJ;NOM;NEUT;SG
נשבר	pokazená	נשבר	pokazený	V;MASC;SG;3;PST;MID	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
נשבר	zlomený	נשבר	zlomený	V;MASC;SG;3;PST;MID	ADJ;ANIM;NOM;MASC;SG
נשבר	zlomená	נשבר	zlomenať	V;MASC;SG;3;PST;MID	ADJ;NOM;FEM;SG
נשבר	zlomené	נשבר	zlomený	V;MASC;SG;3;PST;MID	N;NOM;NEUT;SG
סיציליה	sicília	סיציליה	sicília	PROPN	N;NOM;FEM;SG
איליה	iľja	איליה	iľja	PROPN	N;ANIM;NOM;MASC;SG
איליה	elia	איליה	eli	PROPN	PROPN;ANIM;NOM;MASC;SG
נעלמו	preč	נעלם	preč	V;PL;3;PST;MID	ADV
נעלמו	prec	נעלם	prec	V;PL;3;PST;MID	INTJ
נעלמו	zmizla	נעלם	zmiznúť	V;PL;3;PST;MID	V;PFV;FEM;SG;POS;PST;V.PTCP
נעלמו	zmizol	נעלם	zmiznúť	V;PL;3;PST;MID	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
אוילר	euler	אוילר	euler	PROPN	N;ANIM;NOM;MASC;SG
טיטוס	titus	טיטוס	titus	PROPN	PROPN;ANIM;NOM;MASC;SG
הניסוח	formuláciu	הניסוח	formulácia	PROPN	N;ACC;FEM;SG
לואיז	luiz	לואיז	luiz	PROPN	PROPN;ANIM;NOM;MASC;SG
לואיז	louisa	לואיז	louis	PROPN	N;ANIM;ACC;MASC;SG
לואיז	louise	לואיז	louis	PROPN	N;NOM;FEM;SG
פסולת	trosky	פסולת	trosk	N;FEM;SG	N;NOM;FEM;PL
פסולת	úlomky	פסולת	úlomok	N;FEM;SG	N;INAN;NOM;MASC;PL
פסולת	odpady	פסולת	odpad	N;FEM;SG	N;INAN;NOM;MASC;PL
רגלי	nohy	רגל	noha		N;NOM;FEM;PL
רגלי	nôh	רגל	noha		N;GEN;FEM;PL
רגלי	nohami	רגל	noha		N;INS;FEM;PL
רגלי	pešiak	רגל	pešiak		N;ANIM;NOM;MASC;SG
בארט	bart	בארט	bart	PROPN	PROPN;ANIM;NOM;MASC;SG
בארט	barrett	בארט	barrett	PROPN	N;NOM;FEM;SG
נשיפה	vydýchnuť	נשיפה	vydýchnuť	N;FEM;SG	V;PFV;POS;NFIN
אימוץ	adopcie	אימוץ	adopcia	N;MASC;SG	N;NOM;FEM;PL
אימוץ	prijatý	אימוץ	prijatý	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
אימוץ	prijaté	אימוץ	prijatý	N;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
אימוץ	prijatá	אימוץ	prijatý	N;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
מופעל	povolené	הופעל	povolený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
מופעל	zapnuté	הופעל	zapnutý	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
מופעל	povolená	הופעל	povolený	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
מופעל	aktivovaná	הופעל	aktivovaný	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
מופעל	aktivované	הופעל	aktivovaný	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
מופעל	aktivovaný	הופעל	aktivovaný	V;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
מופעל	aktivuje	הופעל	aktivovať	V;MASC;SG;V.PTCP;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
מופעל	poháňané	הופעל	poháňaný	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
רווחים	zárobok	רווח	zárobok	N;MASC;PL	N;INAN;NOM;MASC;SG
ויל	will	ויל	will	PROPN	
ויל	budú	ויל	byť	PROPN	V;IPFV;IND;PL;3;POS;FUT;FIN
ויל	bude	ויל	byť	PROPN	V;IPFV;IND;SG;3;POS;FUT;FIN
ויל	vôľa	ויל	vôľa	PROPN	N;NOM;FEM;SG
אוהל	stany	אוהל	stať	PROPN	N;NOM;FEM;PL
אוהל	stanov	אוהל	stať	PROPN	N;GEN;FEM;PL
אוהל	stan	אוהל	stan	PROPN	N;INAN;NOM;MASC;SG
אוהל	stanu	אוהל	stať	PROPN	N;INAN;GEN;MASC;SG
אוהל	stane	אוהל	stať	PROPN	V;PFV;IND;SG;3;POS;PRS;FIN
אפריקאית	africký	אפריקני	africký	PROPN	ADJ;ANIM;NOM;MASC;SG
אפריקאית	afrického	אפריקני	africký	PROPN	ADJ;ANIM;GEN;MASC;SG
אפריקאית	africké	אפריקני	africký	PROPN	ADJ;NOM;NEUT;SG
אפריקאית	africká	אפריקני	africký	PROPN	ADJ;NOM;FEM;SG
אפריקאית	afrických	אפריקני	africký	PROPN	ADJ;ANIM;GEN;MASC;PL
דיזל	naftu	דיזל	nafta	PROPN	N;NOM;FEM;SG
דיזל	diesel	דיזל	diesť	PROPN	N;INAN;NOM;MASC;SG
דיזל	dieselové	דיזל	dieselový	PROPN	ADJ;NOM;NEUT;SG
דיזל	nafta	דיזל	nafta	PROPN	N;NOM;FEM;SG
אוסטרלי	austrálsky	אוסטרלי	austrálsky	PROPN	ADJ;ANIM;NOM;MASC;SG
לוסי	lucy	לוסי	luca	PROPN	PROPN;NOM;FEM;SG
ליאון	leon	ליאון	leon	PROPN	PROPN;ANIM;NOM;MASC;SG
שורק	pískanie	שורק	pískanie	PROPN	N;NOM;NEUT;SG
נוגע	dotkne	נגע	dotknúť	V;MASC;SG;V.PTCP;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
עצמאיות	nezávislý	עצמאי	nezávislý	ADJ;FEM;PL	ADJ;ANIM;NOM;MASC;SG
עצמאיות	nezávislá	עצמאי	závislo	ADJ;FEM;PL	ADJ;NOM;FEM;SG
עצמאיות	nezávislé	עצמאי	závislý	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
בריא	zdravý	בריא	zdravý	PROPN	ADJ;ANIM;NOM;MASC;SG
בריא	zdravá	בריא	zdravý	PROPN	ADJ;NOM;FEM;SG
בריא	zdravo	בריא	zdravo	PROPN	ADV
בריא	zdravé	בריא	zdravý	PROPN	ADJ;NOM;NEUT;SG
בריא	zdraví	בריא	zdravie	PROPN	N;NOM;NEUT;SG
תאודור	theodore	תאודור	theodor	PROPN	N;ANIM;NOM;MASC;SG
תאודור	theodor	תאודור	theodor	PROPN	PROPN;ANIM;NOM;MASC;SG
ניקסון	nixon	ניקסון	nixon	PROPN	PROPN;ANIM;NOM;MASC;SG
סלים	selim	סל	seliť	PROPN	N;ANIM;NOM;MASC;SG
סלים	slim	סל	slim	PROPN	
סלים	koše	סל	kôš	PROPN	N;INAN;NOM;MASC;PL
חוקיות	zákonnosti	חוקיות	zákonnosť	N;FEM;SG	N;NOM;FEM;PL
חוקיות	zákonné	חוקיות	zákonný	N;FEM;SG	ADJ;NOM;NEUT;SG
חוקיות	právna	חוקיות	právny	N;FEM;SG	ADJ;NOM;FEM;SG
חוקיות	právny	חוקיות	právny	N;FEM;SG	ADJ;INAN;NOM;MASC;SG
חוקיות	právne	חוקיות	právny	N;FEM;SG	ADJ;NOM;NEUT;PL
חוקיות	legálne	חוקיות	legálny	N;FEM;SG	ADV
להתחתן	wed	התחתן	wed	V;NFIN	N;NOM;FEM;SG
פיוס	zosúladenie	פיוס	zosúladenie	PROPN	N;NOM;NEUT;SG
פיוס	zmierenia	פיוס	zmierenie	PROPN	N;NOM;NEUT;PL
פיוס	zmierenie	פיוס	zmierenie	PROPN	N;NOM;NEUT;SG
הסתיימו	skončilo	הסתיים	skončiť	V;PL;3;PST	V;PFV;NEUT;SG;POS;PST;V.PTCP
הסתיימו	skončil	הסתיים	skončiť	V;PL;3;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
הסתיימו	skončila	הסתיים	skončiť	V;PL;3;PST	V;PFV;FEM;SG;POS;PST;V.PTCP
הסתיימו	ukončené	הסתיים	ukončený	V;PL;3;PST	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
פיליפס	philips	פיליפס	philips	PROPN	N;INAN;NOM;MASC;SG
פיליפס	phillips	פיליפס	phillips	PROPN	PROPN;ANIM;NOM;MASC;SG
דורשים	vyžadujú	דרש	vyžadovať	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
דורשים	vyžaduje	דרש	vyžadovať	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
ויימאר	weimar	ויימאר	weimar	PROPN	PROPN;ANIM;NOM;MASC;SG
תיעודי	dokument	תעודי	dokument	PROPN	N;INAN;NOM;MASC;SG
דיכאון	depresie	דיכאון	depresie	N;MASC;SG	N;NOM;FEM;PL
להרים	výťah	הרים	výťah	V;NFIN;ACT	N;INAN;NOM;MASC;SG
צאצא	potomok	צאצא	potomok		N;ANIM;NOM;MASC;SG
צאצא	potomstvo	צאצא	potomstvo		N;NOM;NEUT;SG
צאצא	potomkovia	צאצא	potomok		N;ANIM;NOM;MASC;PL
צאצא	potomkov	צאצא	potomok		N;ANIM;ACC;MASC;PL
צאצא	potomka	צאצא	potomka		N;ANIM;ACC;MASC;SG
צאצא	potomok	צאצא	potomok		N;ANIM;NOM;MASC;SG
אסיר	väzeň	אסיר	väzeň	PROPN	N;ANIM;NOM;MASC;SG
אסיר	väzeň	אסיר	väzeň	PROPN	N;ANIM;NOM;MASC;SG
קתולי	katolík	קתולי	katolík	PROPN	N;ANIM;NOM;MASC;SG
קתולי	katolíckej	קתולי	katolícky	PROPN	ADJ;GEN;FEM;SG
במול	byt	במול	byt	PROPN	N;INAN;NOM;MASC;SG
במול	ploché	במול	plochý	PROPN	ADJ;NOM;NEUT;SG
במול	plochá	במול	plochý	PROPN	ADJ;NOM;FEM;SG
לית	leigh	לית	leigh		PROPN;NOM;FEM;SG
כוס	šálka	כוס	šálka		N;NOM;FEM;SG
כוס	hrnček	כוס	hrnček		N;INAN;NOM;MASC;SG
כוס	pohár	כוס	pohár		N;INAN;NOM;MASC;SG
כוס	pohára	כוס	pohár		N;INAN;GEN;MASC;SG
סינגפור	singapur	סינגפור	singapur	PROPN	N;INAN;NOM;MASC;SG
סינגפור	singapure	סינגפור	singapur	PROPN	N;INAN;NOM;MASC;SG
יושבים	posedenie	ישב	posedenie	V;MASC;PL;V.PTCP;ACT	N;NOM;NEUT;SG
יושבים	sedenie	ישב	sedenie	V;MASC;PL;V.PTCP;ACT	N;NOM;NEUT;SG
יושבים	rokovanie	ישב	rokovanie	V;MASC;PL;V.PTCP;ACT	N;NOM;NEUT;SG
יושבים	sedí	ישב	sedieť	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
התעללות	zneužil	התעללות	zneužiť	N;FEM;SG	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
התעללות	zneužívané	התעללות	zneužívaný	N;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
התעללות	zneužitia	התעללות	zneužitie	N;FEM;SG	N;NOM;NEUT;PL
רגש	emócie	רגש	emócia	N;MASC;SG	N;NOM;FEM;PL
רגש	emócií	רגש	emócia	N;MASC;SG	N;GEN;FEM;PL
רגש	emocionálne	רגש	emocionálny	N;MASC;SG	ADV
רגש	emocionálny	רגש	emocionálny	N;MASC;SG	ADJ;INAN;NOM;MASC;SG
תרגיל	cvičiť	תרגיל	cvičiť	N;MASC;SG	V;IPFV;POS;NFIN
הוסר	odstránené	הוסר	odstránený	V;MASC;SG;3;PST;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
הוסר	odstránený	הוסר	odstránený	V;MASC;SG;3;PST;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
הוסר	odstránená	הוסר	odstránený	V;MASC;SG;3;PST;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
מחמוד	mahmud	מחמוד	mahmud	PROPN	N;ANIM;NOM;MASC;SG
התמחות	stáže	התמחה	stáže	N;FEM;SG	N;NOM;FEM;PL
הנבחר	zvolené	הנבחר	zvolený	PROPN	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
הנבחר	vybratý	הנבחר	vybratý	PROPN	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
הנבחר	zvolená	הנבחר	zvolený	PROPN	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
הנבחר	vybraný	הנבחר	vybraný	PROPN	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
הנבחר	vybraté	הנבחר	vybratý	PROPN	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
הנבחר	zvolený	הנבחר	zvolený	PROPN	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
גרי	garyho	גרי	garyho	PROPN	N;ANIM;ACC;MASC;SG
גרי	gary	גרי	gary	PROPN	PROPN;ANIM;NOM;MASC;SG
נבל	zloduch	נבל	zloduch		N;ANIM;NOM;MASC;SG
נבל	harfu	נבל	harfa		N;ACC;FEM;SG
מרתון	maratón	מרתון	maratón		N;INAN;NOM;MASC;SG
המפקח	inšpektor	המפקח	inšpektor	PROPN	N;ANIM;NOM;MASC;SG
המפקח	inšpektora	המפקח	inšpektor	PROPN	N;ANIM;ACC;MASC;SG
דרבי	derby	דרבי	derba	N;MASC;SG	N;INAN;NOM;MASC;PL
ארליך	erlich	ארליך	erlich	PROPN	N;ANIM;NOM;MASC;SG
משפיעה	ovplyvňuje	השפיע	ovplyvňovať	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
משפיעה	postihuje	השפיע	postihovať	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
משפיעה	ovplyvní	השפיע	ovplyvniť	V;FEM;SG;V.PTCP;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
משפיעה	ovplyvnenie	השפיע	ovplyvnenie	V;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG
משפיעה	ovplyvňovanie	השפיע	ovplyvňovanie	V;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG
משפיעה	ovplyvňujúce	השפיע	ovplyvňujúci	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT
משפיעה	ovplyvňujúce	השפיע	ovplyvňujúci	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT
בורוסיה	borussia	בורוסיה	borussie	PROPN	N;NOM;FEM;SG
מונרו	monroe	מונר	monro	PROPN	PROPN;NOM;FEM;SG
מחסום	zátarasy	None	zátaras		N;NOM;FEM;PL
מחסום	zábrany	None	zábrana		N;NOM;FEM;PL
מחסום	bariéry	None	bariéra		N;INAN;NOM;MASC;PL
מחסום	prekážky	None	prekážka		N;NOM;FEM;PL
מחסום	bariéra	None	bariéra		N;NOM;FEM;SG
מחסום	bariéru	None	bariéra		N;ACC;FEM;SG
מחסום	bariéry	None	bariéra		N;INAN;NOM;MASC;PL
מחסום	prekážka	None	prekážka		N;NOM;FEM;SG
השרת	server	השרה	server	PROPN	N;INAN;NOM;MASC;SG
אוסבורן	osborne	אוסבורן	osborne	PROPN	PROPN;ANIM;NOM;MASC;SG
אוסבורן	osborn	אוסבורן	osborn	PROPN	PROPN;ANIM;NOM;MASC;SG
גרוסמן	grossman	גרוסמן	grossman	PROPN	PROPN;ANIM;NOM;MASC;SG
אוהבים	milenci	אהב	milenec	V;MASC;PL;V.PTCP;ACT	N;ANIM;NOM;MASC;PL
אוהבים	milovníkov	אהב	milovník	V;MASC;PL;V.PTCP;ACT	N;ANIM;ACC;MASC;PL
אוהבים	milencov	אהב	milenec	V;MASC;PL;V.PTCP;ACT	N;ANIM;ACC;MASC;PL
פורים	purim	פורים	purim	PROPN	N;INAN;NOM;MASC;SG
חצות	polnoc	חצות	polnoc		N;NOM;FEM;SG
חצות	polnoci	חצות	polnoc		N;NOM;FEM;PL
מרפי	murphy	מרפי	murpeh	PROPN	PROPN;NOM;FEM;SG
ההכנות	prípravky	ההכנה	prípravka	PROPN	N;NOM;FEM;PL
ההכנות	preparáty	ההכנה	preparát	PROPN	N;INAN;NOM;MASC;PL
ההכנות	prípravy	ההכנה	príprava	PROPN	N;NOM;FEM;PL
הפיצוץ	explózie	הפיצוץ	explózia	N;MASC;SG	N;NOM;FEM;PL
הפרישה	odtrhnutie	הפריש	odtrhnutie	V;FEM;SG;3;PST;ACT	N;NOM;NEUT;SG
אוכלים	jedenie	אכל	jedenie	V;MASC;PL;V.PTCP;ACT	N;NOM;NEUT;SG
אוכלים	jem	אכל	jem	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
אוכלים	stravovanie	אכל	stravovanie	V;MASC;PL;V.PTCP;ACT	N;NOM;NEUT;SG
היוזמה	iniciatívu	היוזמה	iniciatíva	PROPN	N;ACC;FEM;SG
היוזמה	iniciatívy	היוזמה	iniciatíva	PROPN	N;NOM;FEM;PL
היוזמה	iniciatíva	היוזמה	iniciatíva	PROPN	N;NOM;FEM;SG
התעמולה	propagandy	התעמולה	propaganda	N;FEM;SG	N;NOM;FEM;PL
אורה	ora	אורה	ora	PROPN	PROPN;NOM;FEM;SG
קרתגו	kartágo	קרתגו	kartágo	PROPN	N;NOM;NEUT;SG
נסוג	ustupujú	נסוג	ustupovať	V;MASC;SG;3;PST;MID	V;IPFV;IND;PL;3;POS;PRS;FIN
נסוג	ustupuje	נסוג	ustupovať	V;MASC;SG;3;PST;MID	V;IPFV;IND;SG;3;POS;PRS;FIN
נסוג	odňaté	נסוג	odňatý	V;MASC;SG;3;PST;MID	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
נסוג	odobraté	נסוג	odobratý	V;MASC;SG;3;PST;MID	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
נסוג	stiahnuté	נסוג	stiahnutý	V;MASC;SG;3;PST;MID	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
בירד	vtáčik	בירד	vtáčik	PROPN	N;ANIM;NOM;MASC;SG
בירד	bird	בירד	bird	PROPN	PROPN;ANIM;NOM;MASC;SG
בירד	vták	בירד	vták	PROPN	N;ANIM;NOM;MASC;SG
בירד	vtáka	בירד	vták	PROPN	N;ANIM;ACC;MASC;SG
שיפורים	zlepšenie	שיפור	zlepšenie	N;MASC;PL	N;NOM;NEUT;SG
פלש	napadli	פלש	napadnúť	PROPN	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
קור	studená	קור	studený		ADJ;NOM;FEM;SG
קור	studené	קור	studený		ADJ;NOM;NEUT;SG
קור	chladná	קור	chladný		ADJ;NOM;FEM;SG
קור	zima	קור	zima		N;NOM;FEM;SG
קור	chlad	קור	chlad		N;INAN;NOM;MASC;SG
קור	kor	קור	kor		
קור	vr	קור	vr		PROPN;ANIM;NOM;MASC;SG
סוויפט	swift	סוויפט	swift	PROPN	PROPN;ANIM;NOM;MASC;SG
רוד	rod	רוד	rod	PROPN	N;ANIM;NOM;MASC;SG
ציינו	spomenul	ציין	spomenúť	V;PL;3;PST;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ציינו	spomenula	ציין	spomenúť	V;PL;3;PST;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
ציינו	spomenuté	ציין	spomenutý	V;PL;3;PST;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
תראה	pozri	תראה	pozrieť	V;MASC;SG;3;FUT	V;PFV;IMP;SG;2;POS;FIN
תראה	pozrite	תראה	pozrieť	V;MASC;SG;3;FUT	V;PFV;IMP;PL;2;POS;FIN
נסה	vyskúšať	נסה	vyskúšať	PROPN	V;PFV;POS;NFIN
נסה	skúsiť	נסה	skúsiť	PROPN	V;PFV;POS;NFIN
נסה	skúste	נסה	skúsiť	PROPN	V;PFV;IMP;PL;2;POS;FIN
נסה	skús	נסה	skús	PROPN	V;IPFV;IMP;SG;2;POS;FIN
נסה	vyskúšajte	נסה	vyskúšať	PROPN	V;PFV;IMP;PL;2;POS;FIN
נסה	skus	נסה	skus	PROPN	INTJ
פצצה	bomby	פצץ	bomba	PROPN	N;NOM;FEM;PL
פצצה	bomba	פצץ	bomba	PROPN	N;NOM;FEM;SG
מינימום	minimálne	מינימום	minimálne	N;MASC;SG	ADV
מינימום	minimálny	מינימום	minimálny	N;MASC;SG	ADJ;INAN;NOM;MASC;SG
מינימום	minimálna	מינימום	minimálny	N;MASC;SG	ADJ;NOM;FEM;SG
פנימה	vnútri	פנימה	vnútro	ADV	N;NOM;NEUT;SG
צפה	sledovaní	צפה	sledovanie	PROPN	N;NOM;NEUT;PL
צפה	pozerali	צפה	pozerať	PROPN	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
צפה	sledované	צפה	sledovaný	PROPN	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
צפה	sledoval	צפה	sledovať	PROPN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
צפה	pozeral	צפה	pozerať	PROPN	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
צפה	plávajúce	צפה	plávajúci	PROPN	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
צפה	pozeraj	צפה	pozerať	PROPN	V;IPFV;IMP;SG;2;POS;FIN
צפה	sledovať	צפה	sledovať	PROPN	V;IPFV;POS;NFIN
צפה	hodinky	צפה	hodinky	PROPN	N;NOM;FEM;PL
צפה	sledujte	צפה	sledovať	PROPN	V;IPFV;IMP;PL;2;POS;FIN
צפה	pozerať	צפה	pozerať	PROPN	V;IPFV;POS;NFIN
צפה	výhľad	צפה	výhľad	PROPN	N;INAN;NOM;MASC;SG
צפה	zobraziť	צפה	zobraziť	PROPN	V;PFV;POS;NFIN
צפה	pohľad	צפה	pohľad	PROPN	N;INAN;NOM;MASC;SG
צפה	zobrazenie	צפה	zobrazenie	PROPN	N;NOM;NEUT;SG
טיפולים	ošetrovanie	טיפול	ošetrovanie	N;MASC;PL	N;NOM;NEUT;SG
צרה	problémy	צר	problém		N;INAN;NOM;MASC;PL
צרה	problemy	צר	problem		N;INAN;NOM;MASC;PL
צרה	úzka	צר	úzky		ADJ;NOM;FEM;SG
צרה	úzky	צר	úzky		ADJ;INAN;NOM;MASC;SG
צרה	úzke	צר	úzka		ADJ;NOM;NEUT;SG
צרה	nepriazni	צר	nepriazeň		N;DAT;FEM;SG
זהירות	opatrne	זהירות	opatrne	N;FEM;SG	ADV
זהירות	pozor	זהירות	pozor	N;FEM;SG	INTJ
זהירות	opatrný	זהירות	opatrný	N;FEM;SG	ADJ;ANIM;NOM;MASC;SG
ריימונד	raymond	ריימונד	raymond	PROPN	PROPN;ANIM;NOM;MASC;SG
סאם	sama	סאם	sám		DET;NOM;FEM;SG
סאם	same	סאם	sám		N;NOM;MASC;SG
סאם	sam	סאם	sam		PROPN;ANIM;NOM;MASC;SG
רוסו	rosso	רוסו	rosso	PROPN	PROPN;ANIM;NOM;MASC;SG
רוסו	russo	רוסו	russo	PROPN	PROPN;ANIM;NOM;MASC;SG
רוסו	rousseau	רוסו	roussea	PROPN	N;ANIM;NOM;MASC;SG
סעד	saad	סעד	saad		PROPN;ANIM;NOM;MASC;SG
שוחד	úplatky	שוחד	úplatok	N;MASC;SG	N;INAN;NOM;MASC;PL
שוחד	úplatky	שוחד	úplatok	N;MASC;SG	N;INAN;NOM;MASC;PL
שוחד	podplatiť	שוחד	podplatiť	N;MASC;SG	V;PFV;POS;NFIN
אוטונומיה	autonómie	אוטונומיה	autonómia	N;FEM;SG	N;NOM;FEM;PL
ירמיהו	jeremiah	ירמיהו	jeriť	PROPN	N;ANIM;NOM;MASC;SG
שמאלה	ľavá	שמאלה	ľavý	ADV	ADJ;NOM;FEM;SG
שמאלה	ľavé	שמאלה	ľavý	ADV	ADJ;NOM;NEUT;SG
שמאלה	ľavý	שמאלה	ľavý	ADV	ADJ;ANIM;NOM;MASC;SG
העמידה	postoj	העמיד	postoj	V;FEM;SG;3;PST;ACT	N;INAN;NOM;MASC;SG
נחמה	komfort	נחמה	komfort		N;INAN;NOM;MASC;SG
נחמה	pohodlie	נחמה	pohodlie		N;NOM;NEUT;SG
נחמה	útechu	נחמה	útech		N;ACC;FEM;SG
נחמה	útecha	נחמה	útech		N;NOM;FEM;SG
נחמה	útecha	נחמה	útech		N;NOM;FEM;SG
היוקרתי	prestížnej	היוקרתי	prestížny	V;SG;1;PST;PASS	N;GEN;FEM;SG
גנטי	genetický	גנטי	genetický	N;MASC;SG	ADJ;INAN;NOM;MASC;SG
גנטי	genetická	גנטי	genetický	N;MASC;SG	ADJ;NOM;FEM;SG
גנטי	genetické	גנטי	genetický	N;MASC;SG	ADJ;NOM;NEUT;SG
גנטי	genetického	גנטי	genetický	N;MASC;SG	ADJ;GEN;NEUT;SG
בוני	bonnie	בוני	bonnie	PROPN	PROPN;NOM;FEM;SG
בוני	bonny	בוני	bonny	PROPN	N;ANIM;NOM;MASC;SG
ורנר	werner	ורנר	werner	PROPN	N;ANIM;NOM;MASC;SG
סת	seth	סת	seth		PROPN;ANIM;NOM;MASC;SG
פרעה	faraón	פרע	faraón	PROPN	N;ANIM;NOM;MASC;SG
אנכי	vertikálne	אנך	vertikálne		ADJ;NOM;NEUT;SG
אנכי	vertikálna	אנך	vertikálny		ADJ;NOM;FEM;SG
אנכי	vertikálne	אנך	vertikálne		ADJ;NOM;NEUT;SG
אנכי	vertikálny	אנך	vertikálny		ADJ;INAN;NOM;MASC;SG
הבלטי	baltského	הבלטי	baltský	PROPN	ADJ;GEN;NEUT;SG
הבלטי	baltské	הבלטי	baltský	PROPN	ADJ;NOM;NEUT;SG
