aliado	الحلفاء	aliado	حَلِيف	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;PL
observado	لوحظ	observar	لَاحَظ	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;PASS
uva	عنب	uvar	عُنبَ	N;FEM;SG	
uva	عنب	uvar	عُنبَ	N;FEM;SG	
emilia	اميلي	emilia	أَمِيلِيّ	N;FEM;SG	
emilia	ايميلي	emilia	أَيمِيلِي	N;FEM;SG	
pioneros	رائدا	pionero	رَائِد	N;MASC;PL	ADJ;ACC;INDF;MASC;SG
pioneros	بايونير	pionero	بايونير	N;MASC;PL	
pioneros	رائدة	pionero	رَائِدَة	N;MASC;PL	ADJ;NOM;INDF;FEM;SG
pioneros	الرائدة	pionero	رَائِدَة	N;MASC;PL	N;NOM;DEF;SG
surgido	برز	surgido	برز	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
know	اعلم	know	أَعلَم	PROPN	
know	اعرف	know	اعرف	PROPN	
know	تعرف	know	عَرَف	PROPN	V;IPFV;FEM;IND;SG;3;FIN;PASS
cierra	قريب	cerrar	قَرِيب	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC;SG
cierra	الوثيق	cerrar	وَثِيق	V;IND;SG;3;PRS;FIN	ADJ;NOM;DEF;MASC;SG
cierra	مقرب	cerrar	مقرب	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC;SG
cierra	اغلاق	cerrar	إِغلَاق	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
fibras	الياف	fibra	يَاف	N;FEM;PL	
fibras	الياف	fibra	يَاف	N;FEM;PL	
fibras	الياف	fibra	يَاف	N;FEM;PL	
corral	الدواجن	corral	دَاجِن	N;MASC;SG	N;NOM;DEF;PL
ferreira	فيريرا	ferreira	فَيرِيرَا	PROPN	
patriarca	البطريرك	patriarca	البطريرك	N;MASC;SG	
claire	كلير	claire	كلير	N;FEM;SG	
evil	شر	evil	شَرّ	N	
run	اهرب	run	أَهرَب	N	
seda	سيلك	seda	سيلك	N;FEM;SG	
seda	حرير	seda	حَرِير	N;FEM;SG	
administrativos	اداري	administrativo	أَدَارِيّ	ADJ;MASC;PL	ADJ;NOM;INDF;MASC;SG
administrativos	ادارية	administrativo	إِدَارِيّ	ADJ;MASC;PL	ADJ;NOM;INDF;FEM;SG
andina	الانديز	andino	الانديز	ADJ;FEM;SG	
jesse	جيسي	jesse	جيسي	N;SG	
disposiciones	احكام	disposición	حُكم	N;FEM;PL	N;NOM;INDF;SG
comisionado	مفوضة	comisionado	مفوضة	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;SG
comisionado	المفوض	comisionado	مُفَوَّض	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;SG
comisionado	مفوض	comisionado	مفوض	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;SG
comisionado	المفوضة	comisionado	مُفَوَّض	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;SG
her	لها	her	لها	N	
her	هي	her	هُوَ	N	PRO;NOM;FEM;SG;3
rogers	روجرز	roger	رُوجرِز	N;MASC;SG	
orchestra	الاوركسترا	orchestra	الاوركسترا	N;FEM;SG	
orchestra	اوركسترا	orchestra	اوركسترا	N;FEM;SG	
ingresa	ادخال	ingresar	إِدخَال	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
standard	قياسي	standard	قِيَاسِيّ	PROPN	ADJ;NOM;INDF;MASC;SG
standard	المعيار	standard	مِعيَار	PROPN	N;NOM;DEF;SG
standard	معيار	standard	مُعِير	PROPN	N;NOM;INDF;SG
helsinki	هلسنكي	helsinki	هِلسِنكِي	N;MASC;SG	
peligroso	خطر	peligroso	خَطَر	ADJ;MASC;SG	N;NOM;INDF;SG
aéreos	جوية	aéreo	جَوِّيّ	ADJ;MASC;PL	ADJ;NOM;INDF;FEM;SG
portales	البوابة	portal	بَوَّابَة	N;MASC;PL	N;NOM;DEF;SG
portales	بوابة	portal	بَوَّابَة	N;MASC;PL	N;NOM;INDF;SG
vestuario	ازياء	vestuario	زِيّ	N;MASC;SG	
vestuario	زي	vestuario	زي	N;MASC;SG	
egipcio	المصري	egipcio	مِصرِيّ	ADJ;MASC;SG	N;NOM;DEF;SG
pesados	ثقيل	pesado	ثَقِيل	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC;SG
pesados	ثقيلة	pesado	ثَقِيل	ADJ;MASC;PL;V.PTCP	ADJ;NOM;INDF;FEM;SG
pesados	الثقيل	pesado	ثَقِيل	ADJ;MASC;PL;V.PTCP	
pesados	الثقيلة	pesado	ثَقِيل	ADJ;MASC;PL;V.PTCP	N;NOM;DEF;SG
paquetes	الحزم	paquete	حِزم	N;MASC;PL	N;NOM;DEF;SG
paquetes	حزم	paquete	حِزم	N;MASC;PL	
válido	صالح	válido	صالح	ADJ;MASC;SG	
got	حصلت	got	حَصَل	PROPN	V;PFV;FEM;SG;3;ACT
stefan	ستيفان	stefar	ستِيفَان	N;MASC;SG	
ceremonias	الاحتفالية	ceremonia	اِحتِفَالِيّ	N;FEM;PL	ADJ;NOM;DEF;FEM;SG
apache	اباتشي	apache	اِبتَشَى	N;MASC;SG	
colabora	تعاون	colaborar	تَعَاوُن	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
apareciendo	الظهور	aparecer	ظُهُور	V;V.MSDR	N;NOM;DEF;SG
demostración	تجريبي	demostración	تجريبي	N;FEM;SG	ADJ;NOM;INDF;MASC;SG
demostración	التجريبي	demostración	تَجرِيبِيّ	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
fall	سقوط	fall	سُقُوط	PROPN	N;NOM;INDF;SG
fall	اسقط	fall	أَسقَط	PROPN	V;PFV;MASC;SG;3;ACT
fall	السقوط	fall	سُقُوط	PROPN	N;NOM;DEF;SG
fall	الخريف	fall	خَرِيف	PROPN	N;NOM;DEF;SG
congresos	الكونغرس	congreso	اَلكُونغرِس	N;MASC;PL	
congresos	المؤتمر	congreso	مُؤتَمَر	N;MASC;PL	N;NOM;DEF;SG
congresos	الكونجرس	congreso	اَلكُونجرِس	N;MASC;PL	
congresos	كونغرس	congreso	كُونغرِس	N;MASC;PL	
embarazada	الحوامل	embarazado	حَامِل	ADJ;FEM;SG;V.PTCP	N;NOM;DEF;PL
embarazada	حبلى	embarazado	حَبلِيّ	ADJ;FEM;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
embarazada	حامل	embarazado	حَامِل	ADJ;FEM;SG;V.PTCP	
benedicto	بنديكت	benedicto	بَندِيكت	N;MASC;SG	
benedicto	بينديكت	benedicto	بِيندِيكت	N;MASC;SG	
butler	باتلر	butler	باتلر	N;MASC;SG	
inspiró	الهم	inspirar	هُوَ	V;IND;SG;3;PST;FIN	
hongos	فطر	hongo	فِطر	N;MASC;PL	
hongos	الفطر	hongo	فِطر	N;MASC;PL	N;NOM;DEF;SG
hongos	فطر	hongo	فِطر	N;MASC;PL	
arrestado	اعتقل	arrestado	اِعتَقَل	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;PASS
arrestado	معتقل	arrestado	مُعتَقَل	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;SG
planet	كوكب	planet	كَوكَب	N;SG	
poderosos	قوى	poderoso	قُوَّة	ADJ;MASC;PL	N;NOM;INDF;PL
poderosos	قوي	poderoso	قَوِيّ	ADJ;MASC;PL	ADJ;NOM;INDF;MASC;SG
poderosos	قوية	poderoso	قَوِيّ	ADJ;MASC;PL	ADJ;NOM;INDF;FEM;SG
cameron	كاميرون	camer	كاميرون	N;MASC;SG	
beat	تغلب	beat	تَغَلَّب	N	V;PFV;MASC;SG;3;ACT
case	كايس	case	كَايس	N	
visibles	مرئي	visible	مرئي	ADJ;PL	N;NOM;INDF;SG
visibles	ظاهر	visible	ظاهر	ADJ;PL	
visibles	مرئية	visible	مَرئِيّ	ADJ;PL	ADJ;NOM;INDF;FEM;SG
jesus	يسوع	jesus	يسوع	N	
elige	الاختيار	elegir	اِختِيَار	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
elige	اختر	elegir	آخِت	V;IND;SG;3;PRS;FIN	V;MASC;IMP;SG
elige	اختيار	elegir	اِختِيَار	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
obligatorio	الزام	obligatorio	زَام	ADJ;MASC;SG	N;NOM;DEF;SG
preliminar	تمهيدي	preliminar	تَمهِيدِيّ	ADJ;SG	
preliminar	اولي	preliminar	أَوَّلِيّ	ADJ;SG	
mixta	المختلط	mixto	مُختَلِط	ADJ;FEM;SG	N;NOM;DEF;SG
darwin	داروين	darwin	دَارُوين	PROPN	
manzana	ابل	manzana	أَبل	N;FEM;SG	
manzana	تفاح	manzana	تَفَاحِي	N;FEM;SG	
estimaciones	التقدير	estimación	تَقدِير	N;FEM;PL	N;NOM;DEF;SG
estimaciones	تقدير	estimación	تَقدِير	N;FEM;PL	N;NOM;INDF;SG
demografía	الديمغرافية	demografía	دِيمُغرَافِيّ	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
maquinaria	الالات	maquinaria	آلَة	N;FEM;SG	N;NOM;DEF;PL
maquinaria	الاليات	maquinaria	أَلِيّ	N;FEM;SG	N;NOM;DEF;PL
maquinaria	الالات	maquinaria	آلَة	N;FEM;SG	N;NOM;DEF;PL
maquinaria	ماكينات	maquinaria	مَاكِينَة	N;FEM;SG	N;NOM;INDF;PL
hardcore	صاخب	hardcore	صَاخِب	N;MASC;SG	
hardcore	المتشددين	hardcore	مُتَشَدِّد	N;MASC;SG	N;NOM;DEF;PL
afectada	يتاثر	afectado	تَاثَر	ADJ;FEM;SG;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
extraídos	استخرجت	extraído	اِستَخرَج	ADJ;MASC;PL;V.PTCP	V;PFV;FEM;SG;3;ACT
romántico	رومانسي	romántico	رُومَانسِيّ	ADJ;MASC;SG	
card	كارد	card	كارد	N	
card	كارت	card	كَار	N	
laboratorios	مختبرات	laboratorio	مُختَبَر	N;MASC;PL	ADJ;NOM;INDF;FEM;PL
laboratorios	المختبر	laboratorio	مُختَبَر	N;MASC;PL	N;NOM;DEF;SG
laboratorios	مختبر	laboratorio	مُختَبِر	N;MASC;PL	N;NOM;INDF;SG
laboratorios	مختبرات	laboratorio	مُختَبَر	N;MASC;PL	ADJ;NOM;INDF;FEM;PL
birmania	بورما	birmania	بُورمَا	N;FEM;SG	
birmania	بورما	birmania	بُورمَا	N;FEM;SG	
birmania	البورميين	birmania	بُورَمِيّ	N;FEM;SG	ADJ;NOM;DEF;MASC;PL
birmania	ميانمار	birmania	مُنَانَمَار	N;FEM;SG	
basta	كفاية	bastar	كِفَايَة	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
basta	كفى	bastar	كفى	V;IND;SG;3;PRS;FIN	
basta	كافي	bastar	كافي	V;IND;SG;3;PRS;FIN	
pau	pau	pau	ثَصَث	PROPN	
andreas	اندرياس	andrea	أَندرِيَاس	PROPN	
homosexual	شاذ	homosexual	شَاذ	ADJ;SG	N;NOM;INDF;SG
mitos	الاسطورة	mito	أُسطُورَة	N;MASC;PL	N;NOM;DEF;SG
mitos	اسطورة	mito	أُسطُورَة	N;MASC;PL	N;NOM;INDF;SG
progresista	التدريجي	progresista	تَدرِيجِيّ	N;SG	ADJ;NOM;DEF;MASC;SG
progresista	تدريجي	progresista	تَدرِيجِيّ	N;SG	ADJ;NOM;INDF;MASC;SG
reconocidas	المعترف	reconocido	مُعتَرَف	ADJ;FEM;PL;V.PTCP	ADJ;NOM;DEF;MASC;SG
reconocidas	معترف	reconocido	مُعتَرَف	ADJ;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC;SG
siberia	سيبيريا	siberia	سِيبِيرِيَا	N;FEM;SG	
siberia	سيبيريا	siberia	سِيبِيرِيَا	N;FEM;SG	
mártires	شهيدا	mártir	شَهِيد	N;MASC;PL	N;ACC;INDF;SG
mártires	شهيد	mártir	شَهِيد	N;MASC;PL	N;NOM;INDF;SG
mártires	الشهيد	mártir	شَهِيد	N;MASC;PL	
gimnasio	لياقته	gimnasio	لياقته	N;MASC;SG	PRO;NOM;MASC;SG;3
lógico	منطق	lógico	مَنطِق	ADJ;MASC;SG	N;NOM;INDF;SG
lógico	المنطق	lógico	مَنطِق	ADJ;MASC;SG	N;NOM;DEF;SG
internacionalmente	دوليا	internacionalmente	دُوَلِيّ	ADV	ADJ;ACC;INDF;MASC;SG
hermoso	جميل	hermoso	جَمِيل	ADJ;MASC;SG	N;NOM;INDF;SG
hermoso	جميله	hermoso	جميله	ADJ;MASC;SG	PRO;NOM;FEM;SG;3
dados	نظرا	dado	نَظَر	ADJ;MASC;PL;V.PTCP	N;ACC;INDF;SG
dados	النرد	dado	نَرد	ADJ;MASC;PL;V.PTCP	N;NOM;DEF;SG
dados	دايس	dado	دَايس	ADJ;MASC;PL;V.PTCP	
dados	نرد	dado	نرد	ADJ;MASC;PL;V.PTCP	PRO;NOM;MASC;PL;2
criminales	جنائية	criminal	جِنَائِيّ	N;PL	ADJ;NOM;INDF;FEM;SG
criminales	مجرم	criminal	مُجرِم	N;PL	N;NOM;INDF;SG
criminales	المجرم	criminal	مَجرِم	N;PL	N;NOM;DEF;SG
criminales	مجرمين	criminal	مُجرِم	N;PL	ADJ;ACC;INDF;MASC;PL
consorte	كونسرت	consorte	كُونسِرت	N;FEM;SG	
ascender	الارتقاء	ascender	اِرتِقَاء	V;NFIN	N;NOM;DEF;SG
ascender	الصاعد	ascender	صَاعِد	V;NFIN	N;NOM;DEF;SG
ascender	صعود	ascender	صُعُود	V;NFIN	N;NOM;INDF;SG
alcázar	الكازار	alcázar	كَازَار	N;MASC;SG	
euro	يورو	euro	يورو	N;MASC;SG	
convencer	اقناع	convencer	إِقنَاع	V;NFIN	N;NOM;INDF;SG
leído	قرا	leer	قِرّ	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;SG
leído	قرات	leer	قَرَّة	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
leído	القراءة	leer	قِرَاءَة	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;SG
leído	قراءة	leer	قِرَاءَة	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;SG
leído	اقرا	leer	أَقَرّ	ADJ;MASC;SG;V.PTCP	
chevrolet	شيفرولية	chevrolet	شِيفرُولِيّ	N;MASC;SG	
siento	تحس	sentir	تَحِسس	V;IND;SG;1;PRS;FIN	
siento	تشعر	sentir	شَعَر	V;IND;SG;1;PRS;FIN	V;IPFV;MASC;IND;SG;2;FIN;ACT
siento	اشعر	sentir	أَشعَر	V;IND;SG;1;PRS;FIN	
siento	يشعر	sentir	شَعَر	V;IND;SG;1;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
acabado	انهاء	acabar	إِنهَاء	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;SG
acabado	انهي	acabar	أَنهَى	ADJ;MASC;SG;V.PTCP	
acabado	انتهيت	acabar	اِنتَهَى	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
acabado	انتهت	acabar	اِنتَهَى	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
acabado	انتهى	acabar	اِنتَهَى	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
acabado	الانتهاء	acabar	اِنتِهَاء	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;SG
enviada	شحنها	enviado	شحنها	ADJ;FEM;SG;V.PTCP	PRO;NOM;MASC;SG;3
enviada	مبعوث	enviado	مبعوث	ADJ;FEM;SG;V.PTCP	N;NOM;INDF;SG
enviada	المبعوث	enviado	مَبعُوث	ADJ;FEM;SG;V.PTCP	N;NOM;DEF;SG
enviada	المبعوثين	enviado	مَبعُوث	ADJ;FEM;SG;V.PTCP	ADJ;NOM;DEF;MASC;PL
enviada	ارسلت	enviado	أَرسَل	ADJ;FEM;SG;V.PTCP	V;PFV;FEM;SG;3;PASS
enviada	ارسل	enviado	أَرسَل	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
delegados	مندوب	delegado	مَندُوب	N;MASC;PL	N;NOM;INDF;SG
delegados	مندوبة	delegado	مَندُوب	N;MASC;PL	N;NOM;INDF;SG
delegados	المندوب	delegado	مَندُوب	N;MASC;PL	N;NOM;DEF;SG
mural	جدارية	mural	جِدَارِيّ	N;MASC;SG	ADJ;NOM;INDF;FEM;SG
teodoro	تيودور	teodoro	تيودور	N;MASC;SG	
madres	امهات	madre	أُمّ	N;FEM;PL	
madres	الامهات	madre	مِهَة	N;FEM;PL	N;NOM;DEF;SG
madres	امهات	madre	أُمّ	N;FEM;PL	
madres	الامهات	madre	مِهَة	N;FEM;PL	N;NOM;DEF;SG
precisa	دقيقا	precisar	دَقِيق	V;IND;SG;3;PRS;FIN	ADJ;ACC;INDF;MASC;SG
precisa	دقيق	precisar	دَقِيق	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC;SG
aplicado	طبقت	aplicado	طَبَّق	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
aplicado	تطبق	aplicado	طَبَّق	ADJ;MASC;SG;V.PTCP	V;IPFV;FEM;IND;SG;3;FIN;ACT
listo	مستعدون	listo	مُستَعِدّ	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;PL
listo	استعداد	listo	اِستِعدَاد	ADJ;MASC;SG	N;NOM;INDF;SG
listo	ذكي	listo	ذَكَى	ADJ;MASC;SG	N;NOM;INDF;SG
listo	ذكي	listo	ذَكَى	ADJ;MASC;SG	N;NOM;INDF;SG
listo	ذكاء	listo	ذَكَاء	ADJ;MASC;SG	
listo	سمارت	listo	سَمَار	ADJ;MASC;SG	
mongolia	المنغولية	mongolia	مُنغُولِيّ	N;FEM;SG	
mongolia	منغوليا	mongolia	مُنغُولِيَا	N;FEM;SG	
mongolia	منغوليا	mongolia	مُنغُولِيَا	N;FEM;SG	
müller	مولر	müller	مولر	N;MASC;SG	
müller	مولر	müller	مولر	N;MASC;SG	
mejorado	المحسن	mejorar	المحسن	ADJ;MASC;SG;V.PTCP	
mejorado	تحسن	mejorar	تَحَسُّن	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;SG
mejorado	محسن	mejorar	محسن	ADJ;MASC;SG;V.PTCP	
mejorado	محسن	mejorar	محسن	ADJ;MASC;SG;V.PTCP	
mejorado	معزز	mejorar	مُعَزَّز	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;SG
votaciones	التصويت	votación	تَصوِيت	N;FEM;PL	N;NOM;DEF;SG
votaciones	تصويت	votación	تَصوِيت	N;FEM;PL	N;NOM;INDF;SG
votaciones	صوتوا	votación	صَوت	N;FEM;PL	V;PFV;MASC;PL;3;ACT
votaciones	التصويت	votación	تَصوِيت	N;FEM;PL	N;NOM;DEF;SG
votaciones	تصويت	votación	تَصوِيت	N;FEM;PL	N;NOM;INDF;SG
actrices	الممثلات	actriz	مُمَثِّل	N;FEM;PL	ADJ;NOM;DEF;FEM;PL
actrices	ممثلات	actriz	مُمَثِّل	N;FEM;PL	ADJ;NOM;INDF;FEM;PL
representados	التمثيل	representado	تَمثِيل	ADJ;MASC;PL;V.PTCP	N;NOM;DEF;SG
representados	تمثيل	representado	تَمثِيل	ADJ;MASC;PL;V.PTCP	N;NOM;INDF;SG
diplomáticos	الدبلوماسي	diplomático	دِبلُومَاسِيّ	ADJ;MASC;PL	N;NOM;DEF;SG
diplomáticos	دبلوماسية	diplomático	دِبلُومَاسِيّ	ADJ;MASC;PL	ADJ;NOM;INDF;FEM;SG
diplomáticos	الدبلوماسية	diplomático	دِبلُومَاسِيَّة	ADJ;MASC;PL	N;NOM;DEF;SG
diplomáticos	دبلوماسي	diplomático	دِبلُومَاسِيّ	ADJ;MASC;PL	ADJ;NOM;INDF;MASC;SG
diplomáticos	الدبلوماسيون	diplomático	دِبلُومَاسِيّ	ADJ;MASC;PL	N;NOM;DEF;PL
diplomáticos	الدبلوماسيين	diplomático	دِبلُومَاسِيّ	ADJ;MASC;PL	N;NOM;DEF;PL
descubren	اكتشف	descubrir	اِكتَشَف	V;IND;PL;3;PRS;FIN	V;PFV;MASC;SG;3;PASS
descubren	اكتشاف	descubrir	اِكتِشَاف	V;IND;PL;3;PRS;FIN	N;NOM;INDF;SG
descubren	يكتشف	descubrir	اِكتَشَف	V;IND;PL;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
muebles	اثاث	mueble	أَثَاث	N;MASC;PL	N;NOM;INDF;SG
muebles	الاثاث	mueble	أَثَاث	N;MASC;PL	N;NOM;DEF;SG
adquirida	اكتسبت	adquirido	اِكتَسَب	ADJ;FEM;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
adquirida	اكتسب	adquirido	اِكتَسَب	ADJ;FEM;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
armstrong	ارمسترونغ	armstrong	ارمسترونغ	PROPN	
tel	تل	tel	تَلّ		
peruanos	البيروفية	peruano	بِيرُوفِيّ	N;MASC;PL	
peruanos	البيروفي	peruano	بِيرُوفِيّ	N;MASC;PL	N;NOM;DEF;SG
peruanos	البيرو	peruano	بَيرُو	N;MASC;PL	
peruanos	بيروفي	peruano	بِيرُوفِي	N;MASC;PL	
peruanos	بيروفية	peruano	بِيرُوفِيّ	N;MASC;PL	
peruanos	بيرو	peruano	بِيرُو	N;MASC;PL	
comerciante	مروج	comerciante	مُرُوج	N;SG	
anfitrión	المضيف	anfitrión	مُضِيف	N;MASC;SG	ADJ;NOM;DEF;MASC;SG
anfitrión	المضيفة	anfitrión	مُضِيف	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
chase	تشيس	chase	شِيس	N;SG	
hell	جهنم	hell	جَهَنَّم	N	
protestante	البروتستانتية	protestante	برُوتستَانتِيّ	ADJ;SG	
protestante	البروتستانتي	protestante	برُوتستَانتِيّ	ADJ;SG	
búlgaro	البلغارية	búlgaro	بُلغَارِيّ	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
michigan	ميشيغان	michigar	ميشيغان	N;FEM;SG	
michigan	ميتشيغان	michigar	مِيتشِيغَان	N;FEM;SG	
michigan	ميتشيجان	michigar	مِيتشِيجَان	N;FEM;SG	
amanda	اماندا	amanda	أَمَاندَا	N;FEM;SG	
detección	كشف	detección	كَشَف	N;FEM;SG	V;PFV;MASC;SG;3;ACT
amantes	عشاق	amante	عِشَاق	N;PL	
amantes	حبايب	amante	حبايب	N;PL	
amantes	العشاق	amante	عِشَاق	N;PL	N;NOM;DEF;SG
semilla	البذور	semilla	بَذر	N;FEM;SG	N;NOM;DEF;PL
semilla	بذور	semilla	بَذر	N;FEM;SG	N;NOM;INDF;PL
semilla	البذور	semilla	بَذر	N;FEM;SG	N;NOM;DEF;PL
sobrevivientes	ناج	sobreviviente	نَاج	N;PL	N;NOM;INDF;SG
sobrevivientes	ناجي	sobreviviente	ناجي	N;PL	
jules	جولز	jul	جولز	PROPN	
distribuida	توزع	distribuido	توزع	ADJ;FEM;SG;V.PTCP	V;IPFV;FEM;IND;SG;3;FIN;ACT
unitario	الوحدوي	unitario	وَحدَوِيّ	ADJ;MASC;SG	N;NOM;DEF;SG
sufrieron	عانت	sufrir	عَانَى	V;IND;PL;3;PST;FIN	V;PFV;FEM;SG;3;ACT
sufrieron	عانى	sufrir	عَانَى	V;IND;PL;3;PST;FIN	V;PFV;MASC;SG;3;ACT
sufrieron	عانيت	sufrir	عَانَى	V;IND;PL;3;PST;FIN	V;PFV;FEM;SG;3;ACT
wallace	والاس	wallace	وَالَاس	PROPN	
wallace	والس	wallace	والس	PROPN	
wallace	ولاس	wallace	وَلَاس	PROPN	
true	حقيقي	true	حَقِيقِيّ	N	ADJ;NOM;INDF;MASC;SG
true	صحيح	true	صَحِيح	N	ADJ;NOM;INDF;MASC;SG
lucky	محظوظة	lucky	مَحظُوظ	N;MASC;SG	ADJ;NOM;INDF;FEM;SG
lucky	لاكي	lucky	لاكي	N;MASC;SG	
lucky	محظوظ	lucky	محظوظ	N;MASC;SG	ADJ;NOM;INDF;MASC;SG
morning	صباحك	morning	صباحك	N	
parma	بارما	parma	بَارِم	N;MASC;SG	
greco	غريكو	greco	غريكو	N;MASC;SG	
cumbres	قمة	cumbre	قِمَّة	N;FEM;PL	N;NOM;INDF;SG
cumbres	القمة	cumbre	قِمَّة	N;FEM;PL	N;NOM;DEF;SG
tyler	تايلر	tyler	تايلر	N;SG	
tyler	تيلر	tyler	أَيلَر	N;SG	
sugieren	اقتراح	sugerir	اِقتِرَاح	V;IND;PL;3;PRS;FIN	N;NOM;INDF;SG
sugieren	اقترح	sugerir	اِقتَرَح	V;IND;PL;3;PRS;FIN	V;PFV;MASC;SG;3;ACT
sugieren	نقترح	sugerir	نقترح	V;IND;PL;3;PRS;FIN	V;IPFV;MASC;IND;PL;1;FIN;ACT
súper	سوبر	súper	سُوبَر		
súper	السوبر	súper	سُوبِر		N;NOM;DEF;SG
tablero	لوح	tablero	لَوح	N;MASC;SG	
pennsylvania	بنسلفانيا	pennsylvania	بَنسلَفَانِيَا	N;FEM;SG	
confirma	تاكيد	confirmar	تَأكِيد	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
confirma	التاكيد	confirmar	التاكيد	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
demonios	الشياطين	demonio	شِيطَاط	N;MASC;PL	N;ACC;DEF;DU
demonios	الشياطين	demonio	شِيطَاط	N;MASC;PL	N;ACC;DEF;DU
teórico	نظري	teórico	نَظَر	ADJ;MASC;SG	
zúrich	زيورخ	zúrich	زيورخ	N;MASC;SG	
zúrich	زيوريخ	zúrich	زيوريخ	N;MASC;SG	
