кама	kama	кам	kams	N;INAN;NOM;FEM;SG	
спасение	glābšanas	спасение	glābšana	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
спасение	pestīšanas	спасение	pestīšana	N;INAN;NOM;NEUT;SG	N;GEN;FEM;SG
мичиган	mičiganā	мичиган	mičigana	N;INAN;NOM;MASC;SG	PROPN;ESS;FEM;SG
кросс	krustu	кросс	krustu	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
нельсон	nelsons	нельсон	nelsons	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
западное	rietumu	западный	rietumi	ADJ;NOM;NEUT;SG	N;ACC;MASC;SG
западное	western	западный	westerne	ADJ;NOM;NEUT;SG	
фильтр	filtrē	фильтр	filtre	N;INAN;NOM;MASC;SG	V;FH;IND;3;POS;PRS;FIN;ACT
фильтр	filtru	фильтр	filtrs	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
фильтр	filtrēt	фильтр	filtrēt	N;INAN;NOM;MASC;SG	V;POS;NFIN
закончилось	beidzās	закончиться	beigties	V;PFV;NEUT;IND;SG;PST;FIN;MID	V;FH;IND;3;POS;REFL;PST;FIN;ACT
электроники	elektronikas	электроника	elektronika	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
квебек	kvebekā	квебек	kvebeks	N;INAN;NOM;MASC;SG	N;ESS;MASC;SG
колеса	ritenis	колесо	ritenis	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
лукас	lucas	лукас	luka	N;ANIM;NOM;MASC;SG	N;NOM;FEM;PL
пал	pal	пасть	pal	V;PFV;MASC;IND;SG;PST;FIN;ACT	N
мужские	vīrietis	мужской	vīrietis	ADJ;NOM;PL	N;NOM;MASC;SG
мужские	vīriešu	мужской	vīrietis	ADJ;NOM;PL	N;GEN;MASC;PL
мужские	tēviņi	мужской	tēviņš	ADJ;NOM;PL	N;NOM;MASC;PL
мужские	vīrieši	мужской	vīrietis	ADJ;NOM;PL	N;NOM;MASC;PL
вычисления	aprēķinātu	вычисление	aprēķināt	N;INAN;NOM;NEUT;PL	V;COND;POS;FIN;ACT
вычисления	aprēķināt	вычисление	aprēķināt	N;INAN;NOM;NEUT;PL	V;POS;NFIN
вычисления	aprēķins	вычисление	aprēķins	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
вычисления	aprēķināšana	вычисление	aprēķināšana	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
вычисления	skaitļošanas	вычисление	skaitļošana	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
продал	pārdoti	продать	pārdot	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
продал	pārdod	продать	pārdot	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IMP;SG;2;POS;FIN;ACT
акул	haizivis	акул	haizivis	N;ANIM;GEN;MASC;PL	N;NOM;FEM;PL
правильный	pareizi	правильный	pareizi	ADJ;NOM;MASC;SG	ADV
правильный	pareizu	правильный	pareizs	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
правильный	pareizas	правильный	pareiza	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
операторов	operatori	оператор	operators	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
операторов	uzņēmēji	оператор	uzņēmējs	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
поляки	poļu	поляк	polis	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
тереза	terēzas	терез	terēza	N;ANIM;NOM;FEM;SG	N;NOM;FEM;PL
держит	uztur	держать	uzturēt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IMP;SG;2;POS;FIN;ACT
приобрести	iegāde	приобрести	iegāde	V;PFV;NFIN;ACT	N;NOM;FEM;SG
приобрести	pirkums	приобрести	pirkums	V;PFV;NFIN;ACT	N;NOM;MASC;SG
приобрести	pirkšana	приобрести	pirkšana	V;PFV;NFIN;ACT	N;NOM;FEM;SG
защищает	aizsargā	защищать	aizsargs	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IMP;SG;2;POS;FIN;ACT
особая	īpaši	особый	īpaši	ADJ;NOM;FEM;SG	ADV
ген	gēnu	ген	gēns	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
ген	gen	ген	gen	N;INAN;NOM;MASC;SG	
смешанные	jaukti	смешанный	jaukt	ADJ;NOM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
смешанные	jauktie	смешанный	jaukt	ADJ;NOM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
смешанные	jaukts	смешанный	jaukt	ADJ;NOM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
смешанные	sajaukts	смешанный	sajaukt	ADJ;NOM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
смешанные	jaukta	смешанный	jaukt	ADJ;NOM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
адамс	adams	адамс	adams	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
мятеж	sacelšanos	мятеж	sacelšanās	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
социальное	sociālie	социальный	sociāls	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
просмотр	pārlūkot	просмотр	pārlūkot	N;INAN;NOM;MASC;SG	V;POS;NFIN
просмотр	pārlūkošanas	просмотр	pārlūkošana	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
просмотр	apskatīt	просмотр	apskatīt	N;INAN;NOM;MASC;SG	V;POS;NFIN
подъёма	patskanis	подъем	patskanis	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
максимальное	maksimums	максимальный	maksimums	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
максимальное	maksimāli	максимальный	maksimāli	ADJ;NOM;NEUT;SG	ADV
рика	riks	рик	rikt	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
рика	kostarikā	рик	kostarika	N;ANIM;NOM;FEM;SG	N;ESS;FEM;SG
неизвестный	nezināma	неизвестный	nezināt	ADJ;NOM;MASC;SG	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
неизвестный	nezināms	неизвестный	nezināt	ADJ;NOM;MASC;SG	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
социалистов	sociālisti	социалист	sociālists	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
социалистов	sociālistiem	социалист	sociālists	N;ANIM;GEN;MASC;PL	N;DAT;MASC;PL
буш	krūmu	буш	krūms	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
буш	bush	буш	bush	N;ANIM;NOM;MASC;SG	
буш	buša	буш	buša	N;ANIM;NOM;MASC;SG	PROPN;NOM;FEM;SG
тайвань	taivāna	тайвань	taivāna	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
тайвань	taivānas	тайвань	taivāna	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;PL
миф	mītu	миф	mīts	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
убежище	patversmes	убежище	patversme	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
убежище	patvēruma	убежище	patvērums	N;INAN;NOM;NEUT;SG	N;GEN;MASC;SG
убежище	patvērumu	убежище	patvērums	N;INAN;NOM;NEUT;SG	N;ACC;MASC;SG
мышь	peles	мышь	pele	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
биг	liels	биг	liels		ADJ;NOM;MASC;SG
биг	lielais	биг	liels		ADJ;NOM;MASC;SG
биг	lieli	биг	liels		ADJ;NOM;MASC;PL
биг	liela	биг	liela		ADJ;NOM;FEM;SG
биг	lielā	биг	liels		ADJ;NOM;FEM;SG
биг	bih	биг	būt		
тезис	disertāciju	тезис	disertācija	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
потребности	vajadzībām	потребность	vajadzība	N;INAN;NOM;FEM;PL	N;DAT;FEM;PL
потребности	vajag	потребность	vajadzēt	N;INAN;NOM;FEM;PL	V;FH;IND;3;POS;PRS;FIN;ACT
кен	ken	кен	ken	N;ANIM;NOM;MASC;SG	
дольше	ilgāku	долго	ilgs	ADV;CMPR	ADJ;ACC;CMPR;MASC;SG
дольше	ilgāka	долго	ilga	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
дольше	garāks	долго	gars	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
дольше	ilgāks	долго	ilgs	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
подтверждена	apstiprināja	подтвердить	apstiprināt	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FH;IND;3;POS;PST;FIN;ACT
подтверждена	apstiprinātas	подтвердить	apstiprināt	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
подтверждена	apstiprināti	подтвердить	apstiprināt	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
координации	koordinē	координация	koordinēt	N;INAN;NOM;FEM;PL	V;FH;IND;3;POS;PRS;FIN;ACT
координации	koordinēt	координация	koordinēt	N;INAN;NOM;FEM;PL	V;POS;NFIN
рождество	ziemassvētkos	рождество	ziemassvētkis	N;INAN;NOM;NEUT;SG	N;ESS;MASC;PL
рождество	ziemassvētku	рождество	ziemassvētki	N;INAN;NOM;NEUT;SG	N;ACC;MASC;SG
рождество	ziemassvētkus	рождество	ziemassvētkis	N;INAN;NOM;NEUT;SG	N;ACC;MASC;PL
рождество	ziemassvētki	рождество	ziemassvētki	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
ральф	ralf	ральф	ralf	N;ANIM;NOM;MASC;SG	
ральф	ralfs	ральф	ralfs	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
ральф	ralfs	ральф	ralfs	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
стандартный	standartam	стандартный	standarts	ADJ;NOM;MASC;SG	N;DAT;MASC;SG
стандартный	standarta	стандартный	standarts	ADJ;NOM;MASC;SG	N;GEN;MASC;SG
стандартный	standarts	стандартный	standarts	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
отделений	biroji	отделение	birojs	N;INAN;GEN;NEUT;PL	N;NOM;MASC;PL
отделений	birojiem	отделение	birojs	N;INAN;GEN;NEUT;PL	N;DAT;MASC;PL
отделений	birojus	отделение	birojs	N;INAN;GEN;NEUT;PL	N;ACC;MASC;PL
отделений	filiāles	отделение	filiāle	N;INAN;GEN;NEUT;PL	N;NOM;FEM;PL
отделений	zarus	отделение	zars	N;INAN;GEN;NEUT;PL	N;ACC;MASC;PL
сул	sul	сул	sulēt	PART	
поло	polo	поло	polo	N;ANIM;NOM;MASC;SG	
чистый	attīrīti	чистый	attīrīt	ADJ;NOM;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
чистый	attīrīta	чистый	attīrīt	ADJ;NOM;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
чистый	attīrīts	чистый	attīrīt	ADJ;NOM;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
чистый	neto	чистый	netas	ADJ;NOM;MASC;SG	
чистый	net	чистый	net	ADJ;NOM;MASC;SG	
чистый	tīrīt	чистый	tīrīt	ADJ;NOM;MASC;SG	V;POS;NFIN
чистый	tīri	чистый	tīri	ADJ;NOM;MASC;SG	ADV
чистый	pure	чистый	pure	ADJ;NOM;MASC;SG	
тепло	karstums	теплый	karstums	ADJ;NEUT;SG	N;NOM;MASC;SG
тепло	siltuma	теплый	siltums	ADJ;NEUT;SG	N;GEN;MASC;SG
тепло	siltums	теплый	siltums	ADJ;NEUT;SG	N;NOM;MASC;SG
тепло	silti	теплый	silti	ADJ;NEUT;SG	ADV
тепло	siltums	теплый	siltums	ADJ;NEUT;SG	N;NOM;MASC;SG
пароход	tvaikoni	пароход	tvaikons	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
мартинес	martinez	мартинес	martine	N;ANIM;NOM;MASC;SG	
таджикистан	tadžikistānas	таджикистан	tadžikistāna	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
погода	laikapstākļi	погода	laikapstāklis	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL
погода	laika	погода	laiks	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
удаляется	izņemti	удалять	izņemt	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
удаляется	izņemts	удалять	izņemt	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
удаляется	noņemts	удалять	noņemt	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
суды	tiesām	суд	tiesām	N;INAN;NOM;MASC;PL	N;DAT;FEM;PL
приобрел	iegādāti	приобрести	iegādāt	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
раннее	agri	ранний	agri	ADJ;NOM;NEUT;SG	ADV
днепропетровск	dņepropetrovska	днепропетровск	dņepropetrovskis	N;INAN;GEN;MASC;PL	N;NOM;FEM;SG
днепропетровск	dņepropetrovskā	днепропетровск	dņepropetrovska	N;INAN;GEN;MASC;PL	N;ESS;MASC;SG
болота	purvs	болото	purvs	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
болота	purva	болото	purva	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
болота	purviem	болото	purvs	N;INAN;NOM;NEUT;PL	N;DAT;MASC;PL
окружности	aprindās	окружность	aprinda	N;INAN;NOM;FEM;PL	N;ESS;FEM
окружности	apkārtmērs	окружность	apkārtmērs	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
соединяет	savieno	соединять	savienot	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IMP;2;POS;FIN;ACT
празднование	svinam	празднование	svins	N;INAN;NOM;NEUT;SG	V;FH;IND;PL;1;POS;PRS;FIN;ACT
празднование	svinības	празднование	svinība	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
празднование	piemiņas	празднование	piemiņa	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
празднование	svinības	празднование	svinība	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
празднование	svētki	празднование	svētki	N;INAN;NOM;NEUT;SG	N;NOM;MASC
туркменистана	turkmenistānas	туркменистан	turkmenistāna	N;INAN;GEN;MASC;SG	N;NOM;FEM;PL
спорных	strīdīgs	спорный	strīdīgs	ADJ;GEN;PL	ADJ;NOM;MASC;SG
спорных	apstrīdēts	спорный	apstrīdēt	ADJ;GEN;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
спорных	pretrunīgi	спорный	pretrunīgs	ADJ;GEN;PL	ADV
спорных	pretrunīgs	спорный	pretrunīgs	ADJ;GEN;PL	ADJ;NOM;MASC;SG
спорных	strīdīgs	спорный	strīdīgs	ADJ;GEN;PL	ADJ;NOM;MASC;SG
спорных	pretrunīga	спорный	pretrunīga	ADJ;GEN;PL	ADJ;NOM;FEM;SG
римлян	romieši	римлянин	romietis	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
длинная	ilgi	длинный	ilgi	ADJ;NOM;FEM;SG	ADV
длинная	garas	длинный	gara	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
дождь	līst	дождь	līt	N;INAN;NOM;MASC;SG	V;FH;IND;3;POS;PRS;FIN;ACT
рено	reno	рено	reno	N;INAN;NOM;MASC;SG	PROPN
заготовки	ieguve	заготовка	ieguve	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
заготовки	novākšanas	заготовка	novākšana	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
клиент	klientu	клиент	klients	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
клиент	klienti	клиент	klients	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
клиент	klientu	клиент	klients	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
клиент	klienta	клиент	klients	N;ANIM;NOM;MASC;SG	N;GEN;MASC;SG
таллин	tallinas	таллин	tallina	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
таллин	tallinā	таллин	tallina	N;INAN;NOM;MASC;SG	PROPN;ESS;FEM;SG
прибыла	ieradušies	прибыть	ierasties	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;PL;REFL;PST;V.PTCP
быков	buļļu	бык	buļļa	N;ANIM;GEN;MASC;PL	N;ACC;FEM;SG
быков	buļļiem	бык	bulļi	N;ANIM;GEN;MASC;PL	N;DAT;MASC;PL
ударных	sitamie	ударный	sitams	ADJ;GEN;PL	N;NOM;MASC;PL
шум	trokšņi	шум	troksnis	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
шум	troksni	шум	troksnis	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
сталь	steel	сталь	stelt	N;INAN;NOM;FEM;SG	
говард	hovards	говард	hovards	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
скот	lopkopības	скот	lopkopība	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
скот	lopi	скот	lopi	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
скот	liellopi	скот	liellops	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
скот	liellopiem	скот	liellops	N;INAN;NOM;MASC;SG	N;DAT;MASC;PL
скот	lopi	скот	lopi	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
выделил	izceltas	выделить	izcelt	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
органических	organisko	органический	organiska	ADJ;GEN;PL	ADJ;ACC;MASC;SG
органических	organiskie	органический	organisks	ADJ;GEN;PL	ADJ;NOM;MASC;PL
кальция	kalcija	кальций	kalcijs	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
робот	robotu	робот	robot	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
ева	eva	ева	eva	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
ева	priekšvakarā	ева	priekšvakars	N;ANIM;NOM;FEM;SG	N;ESS;MASC;SG
восстановлено	atjaunotas	восстановить	atjaunot	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
заболевание	slimības	заболевание	slimība	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
ствол	barelu	ствол	barels	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
ствол	ierocis	ствол	ierokt	N;INAN;NOM;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ствол	ieroci	ствол	ieroce	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
справедливо	taisnīgi	справедливый	taisnīgi	ADJ;NEUT;SG	ADV
справедливо	godīgi	справедливый	godīgi	ADJ;NEUT;SG	ADV
справедливо	taisnīgi	справедливый	taisnīgi	ADJ;NEUT;SG	ADV
тренеров	treneru	тренер	treneris	N;ANIM;ACC;MASC;PL	N;ACC;MASC;SG
тренеров	vagoni	тренер	vagons	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
мирза	mirza	мирза	mirzīt	N;ANIM;NOM;MASC;SG	
запрещены	aizliegta	запретить	aizliegt	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
запрещены	aizliedza	запретить	aizliegt	V;PFV;PL;PST;V.PTCP;PASS	V;FH;IND;3;POS;PST;FIN;ACT
братства	brālība	братство	brālība	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
цифра	attēlā	цифра	attēls	N;INAN;NOM;FEM;SG	N;ESS;MASC;SG
неясно	neskaidri	неясный	neskaidri	ADJ;NEUT;SG	ADJ;NOM;MASC;PL
либертадорес	libertadores	либертадорес	libertadore	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
водителя	vadītājs	водитель	vadītājs	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
водителя	autovadītājs	водитель	autovadītājs	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
водителя	vadītāja	водитель	vadītāja	N;ANIM;ACC;MASC;SG	N;NOM;FEM;SG
водителя	šoferis	водитель	šoferis	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
лиссабон	lisabona	лиссабон	lisabons	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
лиссабон	lisabonas	лиссабон	lisabona	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
лиссабон	lisabonā	лиссабон	lisabons	N;INAN;NOM;MASC;SG	N;ESS;MASC;SG
металлургии	metalurģijas	металлургия	metalurģija	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
серого	pelēks	серый	pelēks	ADJ;GEN;MASC;SG	ADJ;NOM;MASC;SG
величайших	vislielākais	великий	liels	ADJ;GEN;RL;PL	ADJ;NOM;CMPR;MASC;SG
величайших	lielākais	великий	liels	ADJ;GEN;RL;PL	ADJ;NOM;CMPR;MASC;SG
творческих	radoši	творческий	radoši	ADJ;GEN;PL	ADV
творческих	radošo	творческий	radīt	ADJ;GEN;PL	V;IPFV;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
творческих	radoša	творческий	radoša	ADJ;GEN;PL	V;IPFV;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
творческих	radošā	творческий	radīt	ADJ;GEN;PL	V;IPFV;NOM;DEF;FEM;SG;PRS;V.PTCP;PASS
творческих	radošais	творческий	radošs	ADJ;GEN;PL	V;IPFV;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
творческих	radošs	творческий	radīt	ADJ;GEN;PL	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
джорджия	gruzija	джорджия	gruzija	N;INAN;NOM;FEM;SG	PROPN;NOM;FEM;SG
спектра	spektrs	спектр	spektrs	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
спектра	spektra	спектр	spektrs	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
норт	ziemeļi	норт	ziemelis	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
норт	ziemeļos	норт	ziemelis	N;INAN;NOM;MASC;SG	N;ESS;MASC;PL
норт	ziemeļu	норт	ziemelis	N;INAN;NOM;MASC;SG	N;GEN;MASC;PL
домохозяйства	mājsaimniecību	домохозяйство	mājsaimniecība	N;INAN;NOM;NEUT;PL	N;ACC;FEM;SG
домохозяйства	mājsaimniecībām	домохозяйство	mājsaimniecība	N;INAN;NOM;NEUT;PL	N;DAT;FEM;PL
домохозяйства	mājsaimniecības	домохозяйство	mājsaimniecība	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
домохозяйства	mājsaimniecībā	домохозяйство	mājsaimniecība	N;INAN;NOM;NEUT;PL	N;ESS;FEM;SG
побег	izbēgt	побег	izbēgt	N;INAN;NOM;MASC;SG	V;POS;NFIN
побег	evakuācijas	побег	evakuācija	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
побег	izbēgt	побег	izbēgt	N;INAN;NOM;MASC;SG	V;POS;NFIN
побег	aizbēgt	побег	aizbēgt	N;INAN;NOM;MASC;SG	V;POS;NFIN
визита	vizīte	визит	vizīte	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG
визита	apmeklējums	визит	apmeklējums	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
визита	apmeklēt	визит	apmeklēt	N;INAN;GEN;MASC;SG	V;POS;NFIN
ввод	ievades	ввод	ievade	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
ввод	ieejas	ввод	ieeja	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
ввод	ievadīt	ввод	ievadīt	N;INAN;NOM;MASC;SG	V;POS;NFIN
ввод	ievadi	ввод	ievads	N;INAN;NOM;MASC;SG	V;IMP;SG;2;POS;FIN;ACT
ввод	ieiet	ввод	ieiet	N;INAN;NOM;MASC;SG	V;IMP;2;POS;FIN;ACT
атомов	atomi	атом	atome	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
измерений	mērījumi	измерение	mērījums	N;INAN;GEN;NEUT;PL	N;NOM;MASC;PL
документация	dokumenti	документация	dokuments	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL
бордо	bordo	бордо	bords	N;INAN;NOM;MASC;SG	PROPN
спора	domstarpības	спор	domstarpība	N;INAN;GEN;MASC;SG	N;NOM;FEM;PL
спора	strīdu	спор	strīds	N;INAN;GEN;MASC;SG	N;ACC;MASC;SG
спора	strīds	спор	strīds	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
верди	verdi	верди	verds	N;INAN;NOM;FEM;SG	PROPN
заняты	aizņemta	занять	aizņemt	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
заняты	aizņemts	занять	aizņemt	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
существенные	nozīmīga	существенный	nozīmīga	ADJ;NOM;PL	ADJ;NOM;FEM;SG
существенные	nozīmīgs	существенный	nozīmīgs	ADJ;NOM;PL	ADJ;NOM;MASC;SG
существенные	ievērojams	существенный	ievērojams	ADJ;NOM;PL	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
двигаться	gājiens	двигаться	gājiens	V;IPFV;NFIN;MID	N;NOM;MASC;SG
двигаться	pārvietojas	двигаться	pārvietoties	V;IPFV;NFIN;MID	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
лена	lena	лена	lena	N;ANIM;NOM;FEM;SG	
