نيبال	nepalu	نيبال	nepal		PROPN;NOM;MASC;SG
المضيف	gospodarza	مُضِيف	gospodarz	ADJ;NOM;DEF;MASC;SG	N;ACC;MASC;SG
المضيف	organizator	مُضِيف	organizator	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
المضيف	gospodarz	مُضِيف	gospodarz	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
تقليدي	tradycyjnie	تَقلِيدِيّ	tradycyjnie	ADJ;NOM;INDF;MASC;SG	ADV
تقليدي	tradycja	تَقلِيدِيّ	tradycja	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
تقليدي	tradycyjnych	تَقلِيدِيّ	tradycyjny	ADJ;NOM;INDF;MASC;SG	ADJ;GEN;MASC;PL
تقليدي	klasyk	تَقلِيدِيّ	klasyk	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG
تقليدي	klasyka	تَقلِيدِيّ	klasyka	ADJ;NOM;INDF;MASC;SG	
تقليدي	classic	تَقلِيدِيّ	classicie	ADJ;NOM;INDF;MASC;SG	
غارسيا	garcia	غارسيا	garcia		PROPN;NOM;MASC;SG
رويال	królewska	رويال	królewski		ADJ;NOM;FEM;SG
رويال	królewski	رويال	królewski		ADJ;NOM;MASC;SG
رويال	królewskie	رويال	królewski		ADJ;NOM;NEUT;SG
رويال	royal	رويال	royal		
شهيد	shahid	شَهِيد	shahid	N;NOM;INDF;SG	
شهيد	męczennika	شَهِيد	męczennik	N;NOM;INDF;SG	N;ACC;MASC;SG
بالتحديد	konkretnie	بِ	konkretnie	N;GEN;DEF;SG	ADV
بالتحديد	specjalnie	بِ	specjalnie	N;GEN;DEF;SG	ADV
هدية	obecny	هَدِيَّة	obecny	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
هدية	obecni	هَدِيَّة	obecny	N;NOM;INDF;SG	N;NOM;MASC;PL
هدية	obecna	هَدِيَّة	obecny	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
هدية	obecne	هَدِيَّة	obecny	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
هدية	prezentu	هَدِيَّة	prezent	N;NOM;INDF;SG	N;GEN;MASC;SG
هدية	podarunek	هَدِيَّة	podarunek	N;NOM;INDF;SG	N;ACC;MASC;SG
هدية	prezenty	هَدِيَّة	prezent	N;NOM;INDF;SG	N;NOM;MASC;PL
انتقادات	krytyka	اِنتِقَاد	krytyka	N;NOM;INDF;PL	N;NOM;FEM;SG
انتقادات	krytyki	اِنتِقَاد	krytyk	N;NOM;INDF;PL	N;GEN;FEM;SG
انتقادات	krytykę	اِنتِقَاد	krytyka	N;NOM;INDF;PL	N;ACC;FEM;SG
انتقادات	krytyki	اِنتِقَاد	krytyk	N;NOM;INDF;PL	N;GEN;FEM;SG
تشعر	czuję	شَعَر	czuć	V;IPFV;MASC;IND;SG;2;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
ملاك	anioł	ملاك	anioł		N;NOM;MASC;SG
ملاك	aniele	ملاك	aniel		V;IPFV;IND;SG;2;PRS;FIN;ACT
ملاك	aniołek	ملاك	aniołek		N;NOM;MASC;SG
ملاك	angel	ملاك	angel		
يضرب	trafień	ضَرَب	trafień	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;GEN;NEUT;PL
يضرب	trafienia	ضَرَب	trafić	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;NEUT;SG
تطالب	wymagający	طَالَب	wymagać	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
تطالب	wymagająca	طَالَب	wymagać	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
تطالب	wymagających	طَالَب	wymagać	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
تطالب	wymagające	طَالَب	wymagać	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
الدخان	pal	دَخَّان	pal	N;NOM;DEF;SG	
الجزاء	karny	جَزَاء	karny	N;NOM;DEF;SG	
الجزاء	sankcji	جَزَاء	sankcja	N;NOM;DEF;SG	N;GEN;FEM;SG
الجزاء	sankcje	جَزَاء	sankcja	N;NOM;DEF;SG	N;NOM;FEM;PL
الاعتقال	aresztowany	اِعتِقَال	aresztować	N;NOM;DEF;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
الاعتقال	zatrzymania	اِعتِقَال	zatrzymać	N;NOM;DEF;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
الزوايا	rogach	زَاوِيَة	róg	N;NOM;DEF;PL	N;GEN;MASC;PL
المستقيم	odbytnicy	مُستَقِيم	odbytnik		
المستقيم	odbyt	مُستَقِيم	odbyt		
خلاصة	abstrakcyjne	خُلَاصَة	abstrakcyjny	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
الصوفي	mystic	صُوفِيّ	mystic		
الوفاق	pojednania	وِفَاق	pojednać	N;NOM;DEF;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
متصفح	przeglądarkę	متصفح	przeglądarka	N;NOM;INDF;SG	N;ACC;FEM;SG
متصفح	przeglądarki	متصفح	przeglądarka	N;NOM;INDF;SG	N;GEN;FEM;SG
متصفح	przeglądarce	متصفح	przeglądarka	N;NOM;INDF;SG	N;DAT;FEM;SG
دعاء	modlitwie	دِعَاء	modlitwa	N;NOM;INDF;SG	N;DAT;FEM;SG
دعاء	modlitwy	دِعَاء	modlitwa	N;NOM;INDF;SG	N;GEN;FEM;SG
دعاء	modlitwę	دِعَاء	modlitwa	N;NOM;INDF;SG	N;ACC;FEM;SG
غرامي	grammy	غرامي	grać		N;ACC;FEM;SG
تمدد	stretch	تَمَدُّد	stret	N;NOM;INDF;SG	
سماء	niebie	سَمَاء	niebo	N;NOM;INDF;SG	N;DAT;NEUT;SG
سماء	sky	سَمَاء	ska	N;NOM;INDF;SG	
سماء	nieba	سَمَاء	niebo	N;NOM;INDF;SG	
سماء	nieba	سَمَاء	niebo	N;NOM;INDF;SG	
حقا	naprawdę	حَقّ	naprawdę	N;NOM;INDF;SG	PART
مهد	kołyski	مَهَّد	kołyska	N;NOM;INDF;SG	
مساكن	rezydencja	مَسكَن	rezydencja	N;NOM;INDF;PL	N;NOM;FEM;SG
مساكن	mieszkalnictwa	مَسكَن	mieszkalnictwo	N;NOM;INDF;PL	N;NOM;NEUT;SG
فو	foo	فو	foo		
فو	pho	فو	pho		
فو	phu	فو	phu		V;IPFV;IND;SG;2;PRS;FIN;ACT
بنيامين	benjamin	بِنيَامِين	benjamin		N;NOM;MASC;SG
بنيامين	benjamina	بِنيَامِين	benjamina		N;NOM;FEM;SG
نبيلة	noble	نَبِيل	nobly		
نبيلة	szlachetnych	نَبِيل	szlachetny		ADJ;GEN;MASC;PL
نبيلة	szlachetne	نَبِيل	szlachetny		ADJ;NOM;NEUT;SG
نبيلة	szlachetna	نَبِيل	szlachetny		ADJ;NOM;FEM;SG
نبيلة	szlachetny	نَبِيل	szlachetny		ADJ;NOM;MASC;SG
الزهري	syfilis	زِهرِيّ	syfilis		N;NOM;MASC;SG
ترمز	symbolizują	رَمَز	symbolizować	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
الميثاق	paktu	مِيثَاق	pakt	N;NOM;DEF;SG	N;GEN;MASC;SG
الميثاق	compact	مِيثَاق	compact	N;NOM;DEF;SG	
الانتقادات	krytyka	اِنتِقَاد	krytyka	N;NOM;DEF;PL	N;NOM;FEM;SG
الانتقادات	krytyki	اِنتِقَاد	krytyk	N;NOM;DEF;PL	N;GEN;FEM;SG
الانتقادات	krytykę	اِنتِقَاد	krytyka	N;NOM;DEF;PL	N;ACC;FEM;SG
الانتقادات	krytyki	اِنتِقَاد	krytyk	N;NOM;DEF;PL	N;GEN;FEM;SG
باز	buzz	بَاز	buzz		
خبز	chleba	خَبز	chleb	N;NOM;INDF;SG	N;GEN;MASC;SG
خبز	chleb	خَبز	chleb	N;NOM;INDF;SG	N;ACC;MASC;SG
البيضاوي	owalne	بَيضَاوِيّ	owalny		ADJ;NOM;NEUT;SG
هجر	porzucenie	هَجر	porzucić		N;PFV;NOM;NEUT;SG;POS;V.MSDR
زيمبابوي	łotwa	زِيمبَابوِي	łotwy		
زيمبابوي	zimbabwe	زِيمبَابوِي	zimbabwy		
تقوية	wzmocnić	تَقوِيَة	wzmocnić	N;NOM;INDF;SG	V;PFV;NFIN;ACT
تقوية	wzmocnienia	تَقوِيَة	wzmocnić	N;NOM;INDF;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
تقوية	wzmocnienia	تَقوِيَة	wzmocnić	N;NOM;INDF;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
ناس	ludzi	نَاسِي	człowiek		N;ACC;MASC;PL
ناس	osoby	نَاسِي	osoba		N;NOM;FEM;PL
ناس	people	نَاسِي	peopło		
ناس	ludzie	نَاسِي	człowiek		N;NOM;MASC;PL
قزم	gnome	قَزَّم	gnoma	N;NOM;INDF;SG	
تشارلي	charlie	تشَارلِي	charlie		
تشارلي	charliego	تشَارلِي	charlić		
بدوي	badawi	بدوي	badawić		
حشد	tłumy	حَشد	tłum	N;NOM;INDF;SG	N;NOM;MASC;PL
القيادات	przewodnictwo	قِيَادَة	przewodnictwo	N;NOM;DEF;PL	N;NOM;NEUT;SG
القيادات	kierownictwo	قِيَادَة	kierownictwo	N;NOM;DEF;PL	N;NOM;NEUT;SG
القيادات	przywództwa	قِيَادَة	przywództwo	N;NOM;DEF;PL	N;GEN;NEUT;SG
القيادات	przywódcy	قِيَادَة	przywódca	N;NOM;DEF;PL	N;NOM;MASC;SG
القيادات	przywództwo	قِيَادَة	przywództwo	N;NOM;DEF;PL	N;NOM;NEUT;SG
فاتح	light	فاتح	light		
فاتح	światło	فاتح	światło		N;NOM;NEUT;SG
فاتح	światła	فاتح	światło		N;NOM;NEUT;SG
فاتح	lekka	فاتح	lekki		ADJ;NOM;FEM;SG
فاتح	lekki	فاتح	lekki		ADJ;NOM;MASC;SG
فاتح	fatih	فاتح	fatih		PROPN;NOM;MASC;SG
جيرسي	jersey	جِيرسِي	jerszyć		PROPN;NOM;MASC;SG
نيوكاسل	newcastle	نِيُوكَاسل	newcastla		N;NOM;NEUT;SG
ضرر	szkody	ضَرَّر	szkoda	N;NOM;INDF;SG	
الموضة	moda	مُوضَة	moda	N;NOM;DEF;SG	
الموضة	fashion	مُوضَة	fashion	N;NOM;DEF;SG	
الموضة	mody	مُوضَة	moda	N;NOM;DEF;SG	
متكرر	powtarza	مُتَكَرِّر	powtarzać	ADJ;NOM;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
متكرر	powtórzyć	مُتَكَرِّر	powtórzyć	ADJ;NOM;INDF;MASC;SG	V;PFV;NFIN;ACT
متكرر	częste	مُتَكَرِّر	częsty	ADJ;NOM;INDF;MASC;SG	
متكرر	często	مُتَكَرِّر	często	ADJ;NOM;INDF;MASC;SG	ADV
التحضير	preparat	تَحضِير	preparat	N;NOM;DEF;SG	N;ACC;MASC;SG
جوليان	julian	جوليان	julianin		PROPN;NOM;MASC;SG
جوليان	juliana	جوليان	juliany		
الصنوبر	sosna	صُنُوبِر	sosna	N;NOM;DEF;SG	
الصنوبر	pine	صُنُوبِر	pin	N;NOM;DEF;SG	
الصنوبر	sosny	صُنُوبِر	sosna	N;NOM;DEF;SG	
توت	jagody	تَوتَ	jagoda		N;NOM;FEM;PL
توت	tut	تَوتَ	tut		
بيني	grosz	بَينِيّ	grosz		N;NOM;MASC;SG
بيني	penny	بَينِيّ	penny		
بيني	cent	بَينِيّ	cent		
مولود	urodzony	مولود	urodzić	N;NOM;INDF;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
مولود	urodzona	مولود	urodzić	N;NOM;INDF;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
مولود	urodzone	مولود	urodzić	N;NOM;INDF;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
العاصفة	storm	عَاصِفَة	storm	N;NOM;DEF;SG	
الكهنة	kapłani	كُهنَة	kapłan	N;NOM;DEF;SG	N;NOM;MASC;PL
الكهنة	księży	كُهنَة	ksiądz	N;NOM;DEF;SG	
الكهنة	księża	كُهنَة	ksiądz	N;NOM;DEF;SG	N;NOM;MASC;PL
ميزات	właściwości	مِيزَة	właściwość	N;NOM;INDF;PL	N;ACC;FEM;PL
مربعة	plac	مُرَبَّع	plac	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
مربعة	kwadrat	مُرَبَّع	kwadrat	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
مربعة	square	مُرَبَّع	squary	ADJ;NOM;INDF;FEM;SG	
العمالة	zatrudnienia	عَمَالَة	zatrudnienie	N;NOM;DEF;SG	N;GEN;NEUT;SG
التمثال	pomnik	تَمَثَّال	pomnik	N;NOM;DEF;SG	N;ACC;MASC;SG
التمثال	posąg	تَمَثَّال	posąg	N;NOM;DEF;SG	N;ACC;MASC;SG
المواشي	inwentarz	مَوشِي	inwentarz	N;NOM;DEF;PL	N;ACC;MASC;SG
فارغة	puste	فارغة	pusty	ADJ;NOM;INDF;FEM;SG	
فارغة	pusto	فارغة	pusto	ADJ;NOM;INDF;FEM;SG	
فارغة	puste	فارغة	pusty	ADJ;NOM;INDF;FEM;SG	
خطية	napisano	خَطِّيّ	napisać	ADJ;NOM;INDF;FEM;SG	V;PFV;IND;0;PST;FIN;ACT
السموم	trucizny	سُمُوم	trucizna	N;NOM;DEF;PL	
السموم	toksyn	سُمُوم	toksyn	N;NOM;DEF;PL	V;IPFV;IND;SG;FIN;ACT
انجلترا	anglia	إِنجِلتِرَا	anglia		
انجلترا	anglii	إِنجِلتِرَا	anglia		
انجلترا	england	إِنجِلتِرَا	england		
وود	drewno	وَودَ	drewno		N;NOM;NEUT;SG
وود	wood	وَودَ	wood		
وود	drewna	وَودَ	drewna		
سعيدة	szczęśliwi	سَعِيد	szczęśliwy	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL
سعيدة	wszystkiego	سَعِيد	wszystko	ADJ;NOM;INDF;FEM;SG	PRO;GEN;NEUT;SG
القفز	skacze	قَفز	skakać	N;NOM;DEF;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
القفز	skoki	قَفز	skok	N;NOM;DEF;SG	N;NOM;MASC;PL
السلاحف	żółwie	سَلَاحِف	żółwa	N;NOM;DEF;PL	N;NOM;MASC;SG
التحرر	emancypacji	تَحَرُّر	emancypacja	N;NOM;DEF;SG	N;GEN;FEM;SG
التحرر	wyzwolenia	تَحَرُّر	wyzwolić	N;NOM;DEF;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
القوارب	łodzi	قَارِبَة	łódź	N;NOM;DEF;PL	
القوارب	łódki	قَارِبَة	łódka	N;NOM;DEF;PL	N;ACC;FEM;SG
تدقيق	sprawdzamy	تَدقِيق	sprawdzać	N;NOM;INDF;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
تدقيق	sprawdzam	تَدقِيق	sprawdzać	N;NOM;INDF;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
الانسان	ludzkie	إِنسَان	ludzki	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الانسان	ludzka	إِنسَان	ludzki	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الانسان	ludzki	إِنسَان	ludzki	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
الانسان	human	إِنسَان	human	N;NOM;DEF;SG	
الانسان	człowieka	إِنسَان	człowiek	N;NOM;DEF;SG	N;ACC;MASC;SG
رونالد	ronald	رُونَالد	ronald		N;NOM;MASC;SG
المعرفية	poznawcze	مَعرِفِيّ	poznawczy	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
كوين	quinna	كُوَين	quinna		
كوين	quinn	كُوَين	quinn		
لوكاس	lucasa	لوكاس	lucasa		
لوكاس	lucas	لوكاس	lucas		PROPN;NOM;MASC;SG
لوكاس	łukasz	لوكاس	łukasz		V;IPFV;IND;SG;2;PRS;FIN;ACT
لوكاس	lukas	لوكاس	lukas		N;NOM;MASC;SG
ستين	sixty	سِتُّون	sirta	NUM;NOM;INDF	
ستين	sześćdziesiąt	سِتُّون	sześćdziesiąt	NUM;NOM;INDF	
تحديدا	konkretnie	تَحدِيد	konkretnie	N;ACC;INDF;SG	ADV
تحديدا	specjalnie	تَحدِيد	specjalnie	N;ACC;INDF;SG	ADV
التقاط	połów	اِلتِقَاط	połów	N;NOM;INDF;SG	
التقاط	złap	اِلتِقَاط	złap	N;NOM;INDF;SG	V;PFV;IMP;SG;2;FIN;ACT
التقاط	złapać	اِلتِقَاط	złapać	N;NOM;INDF;SG	V;PFV;NFIN;ACT
التقاط	łap	اِلتِقَاط	łap	N;NOM;INDF;SG	V;IPFV;IMP;SG;2;FIN;ACT
التقاط	schwytać	اِلتِقَاط	schwytać	N;NOM;INDF;SG	V;PFV;NFIN;ACT
التقاط	uchwycić	اِلتِقَاط	uchwycić	N;NOM;INDF;SG	V;PFV;NFIN;ACT
القماش	tkaniny	قِمَاش	tkanina	N;NOM;DEF;SG	N;ACC;FEM;PL
القماش	tkaniny	قِمَاش	tkanina	N;NOM;DEF;SG	N;ACC;FEM;PL
فكرية	intelektualnej	فِكرِيّ	intelektualny	ADJ;NOM;INDF;FEM;SG	ADJ;GEN;FEM;SG
جرير	greer	جَرِير	greer		PROPN;NOM;MASC;SG
الحيتان	wieloryby	حَيَتَان	wieloryb		N;NOM;MASC;PL
بقعة	plamy	بقعة	plać	N;NOM;INDF;SG	N;NOM;MASC;PL
بقعة	plam	بقعة	plam	N;NOM;INDF;SG	
بقعة	spot	بقعة	spot	N;NOM;INDF;SG	
الرقبة	szyja	رَقبَة	szyj	N;NOM;DEF;SG	
الرقبة	szyi	رَقبَة	szyi	N;NOM;DEF;SG	
المزرعة	farma	مَزرَعَة	farma	N;NOM;DEF;SG	
المزرعة	farmie	مَزرَعَة	farma	N;NOM;DEF;SG	N;DAT;FEM;SG
الطماطم	pomidor	طَمَاطِم	pomidor	N;NOM;DEF;SG	
الطماطم	pomidory	طَمَاطِم	pomidor	N;NOM;DEF;SG	N;NOM;MASC;PL
الطماطم	pomidorów	طَمَاطِم	pomidor	N;NOM;DEF;SG	N;GEN;MASC;PL
الطماطم	pomidory	طَمَاطِم	pomidor	N;NOM;DEF;SG	N;NOM;MASC;PL
اطلاق	start	إِطلَاق	start	N;NOM;INDF;SG	
اطلاق	startu	إِطلَاق	stary	N;NOM;INDF;SG	N;GEN;MASC;SG
سانتوس	santos	سانتوس	santos		PROPN;NOM;MASC;SG
تنظيف	chemiczna	تَنظِيف	chemiczny	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
تنظيف	porządki	تَنظِيف	porządek	N;NOM;INDF;SG	N;NOM;MASC;PL
هرقل	herkulesa	هرقل	herkules		
هرقل	herkules	هرقل	herkules		
ستانلي	stanley	ستانلي	stanle		
ستانلي	stanleya	ستانلي	stanley		
التشريعات	prawodawstwo	تَشرِيع	prawodawstwo	N;NOM;DEF;PL	N;NOM;NEUT;SG
التشريعات	prawodawstwa	تَشرِيع	prawodawstwo	N;NOM;DEF;PL	N;GEN;NEUT;SG
التشريعات	ustawodawstwo	تَشرِيع	ustawodawstwo	N;NOM;DEF;PL	N;NOM;NEUT;SG
سمة	temat	سِمَّة	temat	N;NOM;INDF;SG	N;ACC;MASC;SG
سمة	motywu	سِمَّة	motyw	N;NOM;INDF;SG	N;GEN;MASC;SG
بارما	parma	بَارِم	parma		
محفوظة	zastrzeżony	مَحفُوظ	zastrzeżyć	N;NOM;INDF;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
محفوظة	zarezerwowany	مَحفُوظ	zarezerwować	N;NOM;INDF;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
محفوظة	zastrzeżone	مَحفُوظ	zastrzeżyć	N;NOM;INDF;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
محفوظة	zarezerwowane	مَحفُوظ	zarezerwować	N;NOM;INDF;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
يونكس	unix	يُونكس	unix		
الملايين	miliony	مِليُون	miliony	NUM;NOM;DEF;PL	
الملايين	milionów	مِليُون	milion	NUM;NOM;DEF;PL	N;GEN;MASC;PL
مستقيم	prosto	مُستَقِيم	prosto		
جبريل	gabriel	جبريل	gabriel		N;NOM;MASC;SG
جبريل	gabriela	جبريل	gabriel		N;NOM;FEM;SG
جداول	tabele	جَدوَل	tabel	N;NOM;INDF;PL	V;IPFV;IND;FIN;ACT
جداول	strumieni	جَدوَل	strumień	N;NOM;INDF;PL	N;GEN;MASC;PL
المتزايد	rośnie	مُتَزَايِد	rosnąć	ADJ;NOM;DEF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
المتزايد	uprawa	مُتَزَايِد	uprawa	ADJ;NOM;DEF;MASC;SG	
المتزايد	uprawy	مُتَزَايِد	uprawa	ADJ;NOM;DEF;MASC;SG	N;GEN;FEM;SG
مفاعل	reaktora	مُفَاعِل	reaktor	N;NOM;INDF;SG	N;GEN;MASC;SG
الذئب	wolf	ذِئب	wolf	N;NOM;DEF;SG	
الذئب	wilka	ذِئب	wilka	N;NOM;DEF;SG	N;ACC;MASC;SG
الفخار	ceramiki	فِخَار	ceramika	N;NOM;DEF;SG	N;ACC;FEM;SG
سحاب	chmury	سَحَّاب	chmura	N;NOM;INDF;SG	N;ACC;FEM;PL
سحاب	chmury	سَحَّاب	chmura	N;NOM;INDF;SG	N;ACC;FEM;PL
سحاب	cloud	سَحَّاب	cloud	N;NOM;INDF;SG	
حافلة	autobusem	حَافِلَة	autobus	N;NOM;INDF;SG	N;INS;MASC;SG
الرفع	podnoszenia	رَفع	podnosić	N;NOM;DEF;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
مبتدئ	początkujący	مُبتَدَع	początkiwać	N;NOM;INDF;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
مشعل	beacon	مشعل	beacon		V;IPFV;IND;SG;PRS;FIN;ACT
مشعل	latarnia	مشعل	latarniać		N;NOM;FEM;SG
مشعل	ognisko	مشعل	ognisko		N;NOM;NEUT;SG
مشعل	ognisku	مشعل	ognisko		N;DAT;NEUT;SG
محليا	miejscowo	مَحَلِّيّ	miejscowo	ADJ;ACC;INDF;MASC;SG	ADV
محليا	lokalnie	مَحَلِّيّ	lokalnie	ADJ;ACC;INDF;MASC;SG	ADV
محليا	miejscowa	مَحَلِّيّ	miejscowy	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;FEM;SG
محليا	lokalny	مَحَلِّيّ	lokalny	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;MASC;SG
محليا	lokalna	مَحَلِّيّ	lokalny	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;FEM;SG
محليا	lokalne	مَحَلِّيّ	lokalny	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;NEUT;SG
محليا	miejscowy	مَحَلِّيّ	miejscowy	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;MASC;SG
محليا	lokalnych	مَحَلِّيّ	lokalny	ADJ;ACC;INDF;MASC;SG	ADJ;GEN;MASC;PL
مكسيكي	meksykanie	مكسيكي	meksykanin	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;PL
تشو	chu	تشو	chu		
تشو	cho	تشو	cho		
اليوتيوب	youtube	اليوتيوب	youtub	N;NOM;DEF;SG	N;ACC;MASC;SG
السلمية	pokojowych	سِلمِيّ	pokojowy	ADJ;NOM;DEF;FEM;SG	ADJ;GEN;MASC;PL
الجراثيم	bakterie	جَرَاثُوم	bakter		
الجراثيم	zarazków	جَرَاثُوم	zarazek		N;GEN;MASC;PL
مصور	fotografa	مُصَوِّر	fotograf	N;NOM;INDF;SG	N;ACC;MASC;SG
مصور	fotografem	مُصَوِّر	fotograf	N;NOM;INDF;SG	N;INS;MASC;SG
باسكال	pascal	باسكال	pascal		
فرنسيس	franciszka	فَرَنسِيس	franciszka		
فرنسيس	francis	فَرَنسِيس	francis		PROPN;NOM;MASC;SG
فرنسيس	franciszek	فَرَنسِيس	franciszek		N;NOM;MASC;SG
العيوب	skazy	عَيب	skaz	N;NOM;DEF;PL	
العيوب	wady	عَيب	wada	N;NOM;DEF;PL	V;IPFV;IND;SG;FIN;ACT
العيوب	niedoskonałości	عَيب	niedoskonałość	N;NOM;DEF;PL	N;ACC;FEM;SG
العيوب	usterki	عَيب	usterka	N;NOM;DEF;PL	N;ACC;FEM;PL
العيوب	wad	عَيب	wada	N;NOM;DEF;PL	
العيوب	wady	عَيب	wada	N;NOM;DEF;PL	V;IPFV;IND;SG;FIN;ACT
رونالدو	ronaldo	رُونَالدُو	ronaldo		N;NOM;MASC;SG
لورد	panie	لورد	pan		
مغطاة	objętych	مُغَطَّا	objąć	ADJ;NOM;INDF;FEM;SG	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
مغطاة	kryty	مُغَطَّا	kryć	ADJ;NOM;INDF;FEM;SG	N;ACC;MASC;SG
بيلا	bello	بَيل	bello		
بيلا	bella	بَيل	bella		
نزلت	pobrane	نَزَل	pobrać	V;PFV;FEM;SG;3;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
نزلت	pobrano	نَزَل	pobrać	V;PFV;FEM;SG;3;ACT	V;PFV;IND;0;PST;FIN;ACT
نزلت	pobrana	نَزَل	pobrana	V;PFV;FEM;SG;3;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
نزلت	pobierane	نَزَل	pobierać	V;PFV;FEM;SG;3;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ملبورن	melbourne	ملبورن	melbourne		PROPN;NOM;MASC;SG
صيغ	wzory	صَيغ	wzór	N;NOM;INDF;SG	N;NOM;MASC;PL
صيغ	formuły	صَيغ	formuła	N;NOM;INDF;SG	N;ACC;FEM;PL
بستان	grove	بستان	grovy		N;NOM;MASC;SG
بستان	sadzie	بستان	sada		V;PFV;IND;SG;3;PRS;FIN;ACT
بستان	orchard	بستان	orchard		V;IPFV;IND;SG;PRS;FIN;ACT
بستان	sad	بستان	sad		N;NOM;MASC;SG
العبارات	zwrotów	عِبَارَة	zwrót	N;NOM;DEF;PL	N;GEN;MASC;PL
العبارات	wyrażenia	عِبَارَة	wyrażenie	N;NOM;DEF;PL	N;NOM;NEUT;SG
ثور	thora	ثُور	thor		N;ACC;MASC;SG
ثور	thor	ثُور	thor		
اكتسب	pozyskane	اِكتَسَب	pozyskać	V;PFV;MASC;SG;3;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
اكتسب	zdobyte	اِكتَسَب	zdobyć	V;PFV;MASC;SG;3;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
اكتسب	nabyte	اِكتَسَب	nabyć	V;PFV;MASC;SG;3;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
القلوب	serduszka	قَلب	serduszko	N;NOM;DEF;PL	N;NOM;NEUT;SG
القلوب	hearts	قَلب	hearts	N;NOM;DEF;PL	
القلوب	serc	قَلب	serc	N;NOM;DEF;PL	
القلوب	serca	قَلب	serce	N;NOM;DEF;PL	N;NOM;NEUT;SG
