hovards	howard	hovards	howard	PROPN;NOM;MASC;SG	PROPN
cietā	sólidos	cieta	sólido	ADJ;NOM;FEM;SG	ADJ;MASC;PL
cietā	macizo	cieta	macizo	ADJ;NOM;FEM;SG	N;MASC;SG
sargs	guardiana	sargs	guardiano	N;NOM;MASC;SG	ADJ;FEM;SG
sargs	guarda	sargs	guardar	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
sekunžu	segundos	sekunda	segundo	N;ACC;MASC;SG	N;MASC;PL
ivo	ivo	ivo	ivo	PROPN;NOM;MASC;SG	N;MASC;SG
slovēņu	esloveno	slovēns	esloveno	N;ACC;FEM;PL	N;MASC;SG
slovēņu	esloveno	slovēns	esloveno	N;ACC;FEM;PL	N;MASC;SG
slovēņu	eslovenia	slovēns	eslovenia	N;ACC;FEM;PL	N;FEM;SG
slovēņu	eslovena	slovēns	eslovena	N;ACC;FEM;PL	ADJ;FEM;SG
unikāla	únicos	unikāls	único	ADJ;NOM;FEM;SG	ADJ;MASC;PL
unikāla	unica	unikāls	unico	ADJ;NOM;FEM;SG	N;FEM;SG
unikāla	únicas	unikāls	único	ADJ;NOM;FEM;SG	ADJ;FEM;PL
stratēģiskā	estratégicos	stratēģisks	estratégico	ADJ;NOM;FEM;SG	ADJ;MASC;PL
stratēģiskā	estratégicas	stratēģisks	estratégico	ADJ;NOM;FEM;SG	ADJ;FEM;PL
konstante	constante	konstante	constante	N;NOM;FEM;SG	ADJ;SG
konstante	constantes	konstante	constante	N;NOM;FEM;SG	ADJ;PL
motīvi	motivos	motīvi	motivo	ADJ;NOM;MASC;PL	N;MASC;PL
motīvi	motivos	motīvi	motivo	ADJ;NOM;MASC;PL	N;MASC;PL
saglabāta	salvados	saglabāt	salvado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
saglabāta	salvado	saglabāt	salvar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
saglabāta	guardado	saglabāt	guardar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
saglabāta	guardados	saglabāt	guardado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
atkārtot	repetición	atkārtot	repetición	V;POS;NFIN	N;FEM;SG
atkārtot	repetición	atkārtot	repetición	V;POS;NFIN	N;FEM;SG
mīksts	soft	mīksts	soft	ADJ;NOM;MASC;SG	N
kampaņa	campañas	kampaņa	campaña	N;NOM;FEM;SG	N;FEM;PL
konts	cuenta	konts	contar	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
slikta	pobres	slikta	pobre	ADJ;NOM;FEM;SG	N;PL
slikta	malas	slikta	malo	ADJ;NOM;FEM;SG	ADJ;FEM;PL
slikta	malos	slikta	malo	ADJ;NOM;FEM;SG	ADJ;MASC;PL
slikta	bad	slikta	bad	ADJ;NOM;FEM;SG	N;MASC;SG
slikta	mal	slikta	mal	ADJ;NOM;FEM;SG	ADV
netieši	indirecto	netieši	indirecto	ADV	ADJ;MASC;SG
netieši	indirectos	netieši	indirecto	ADV	ADJ;MASC;PL
netieši	indirectas	netieši	indirecto	ADV	ADJ;FEM;PL
netieši	indirecta	netieši	indirecto	ADV	ADJ;FEM;SG
dzirde	oído	dzirde	oír	N;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
pelēkās	gris	pelēka	gris	ADJ;NOM;FEM;PL	
pelēkās	grey	pelēka	grey	ADJ;NOM;FEM;PL	N
pelēkās	grises	pelēka	gris	ADJ;NOM;FEM;PL	N;PL
skaitās	condes	skaitīties	conde	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;FEM;PL
lūkas	escotilla	lūka	escotilla	N;NOM;FEM;PL	N;FEM;SG
tipiska	típicas	tipiska	típico	ADJ;NOM;FEM;SG	ADJ;FEM;PL
tipiska	típicos	tipiska	típico	ADJ;NOM;FEM;SG	ADJ;MASC;PL
viedokļi	vistas	viedoklis	visto	N;NOM;MASC;PL	ADJ;FEM;PL;V.PTCP
ternopiļas	ternopil	ternopila	ternopil	N;NOM;FEM;PL	
pole	polo	pole	polo	PROPN;NOM;FEM;SG	N;MASC;SG
pole	caña	pole	caña	PROPN;NOM;FEM;SG	N;FEM;SG
pole	pole	pole	pole	PROPN;NOM;FEM;SG	N;FEM;SG
pole	poste	pole	poste	PROPN;NOM;FEM;SG	N;MASC;SG
spējīgi	capaz	spējīgs	capaz	ADJ;NOM;MASC;PL	ADJ;SG
jaunība	jovenes	jaunība	joven	N;NOM;FEM;SG	N;PL
jaunība	jóvenes	jaunība	joven	N;NOM;FEM;SG	N;PL
sat	senté	sat	sentar		V;IND;SG;1;PST;FIN
sat	sat	sat	sat		N;MASC;SG
emi	ime	emīt	ime		
emi	emi	emīt	emi		PROPN
rezervē	reserva	rezerve	reserva	V;FH;IND;SG;2;POS;PRS;FIN;ACT	N;FEM;SG
rezervē	reserve	rezerve	reserve	V;FH;IND;SG;2;POS;PRS;FIN;ACT	V;SBJV;SG;3;PRS;FIN
serbijā	serbia	serbija	serbio	N;ESS;FEM;SG	ADJ;FEM;SG
pārvarēt	superación	pārvarēt	superación	V;POS;NFIN	N;FEM;SG
pārvarēt	superada	pārvarēt	superado	V;POS;NFIN	ADJ;FEM;SG;V.PTCP
pārvarēt	superación	pārvarēt	superación	V;POS;NFIN	N;FEM;SG
apvienots	combinada	apvienot	combinado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
apvienots	combinadas	apvienot	combinado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
apvienots	combinado	apvienot	combinado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
apvienots	combinados	apvienot	combinado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
apvienots	fusionada	apvienot	fusionado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
apvienots	fusionado	apvienot	fusionado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
viesis	invitada	viesis	invitada	N;NOM;MASC;SG	ADJ;FEM;SG;V.PTCP
viesis	invitado	viesis	invitado	N;NOM;MASC;SG	ADJ;MASC;SG;V.PTCP
viesis	invitados	viesis	invitado	N;NOM;MASC;SG	N;MASC;PL
limited	limited	limited	limited		N
limited	limitados	limited	limitado		ADJ;MASC;PL;V.PTCP
limited	limitado	limited	limitado		ADJ;MASC;SG;V.PTCP
limited	limitada	limited	limitado		ADJ;FEM;SG;V.PTCP
limited	limitadas	limited	limitado		ADJ;FEM;PL;V.PTCP
ētika	éticos	ētikt	ético	N;NOM;FEM;SG	ADJ;MASC;PL
ētika	éticas	ētikt	ético	N;NOM;FEM;SG	ADJ;FEM;PL
aristotelis	aristóteles	aristotelis	aristótel	N;NOM;MASC;SG	N;FEM;PL
panama	panamá	panams	panamá	PROPN;NOM;FEM;SG	N;MASC;SG
panama	panama	panams	panama	PROPN;NOM;FEM;SG	N;MASC;SG
migrācija	migraciones	migrācija	migración	N;NOM;FEM;SG	N;FEM;PL
atkarīgi	dependientes	atkarīgi	dependiente	ADV	N;PL
atkarīgi	dependiente	atkarīgi	dependiente	ADV	ADJ;SG
atkarīgi	adictos	atkarīgi	adicto	ADV	N;MASC;PL
atkarīgi	adicto	atkarīgi	adicto	ADV	ADJ;MASC;SG
atkarīgi	adicta	atkarīgi	adicta	ADV	ADJ;FEM;SG
tvaiku	vapores	tvaika	vapor	N;ACC;MASC;SG	N;MASC;PL
fidži	fiji	fidži	fiji		N;FEM;SG
fidži	fiyi	fidži	fiyi		N;FEM;SG
goes	goes	goes	goe		N
pārliecināts	claro	pārliecināt	claro	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADV
pārliecināts	seguro	pārliecināt	seguro	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG
pārliecināts	convencidos	pārliecināt	convencido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
pārliecināts	convencido	pārliecināt	convencido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
pārliecināts	convencida	pārliecināt	convencido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
konstitūcijā	constitucional	konstitūcija	constitucional	N;ESS;FEM;SG	ADJ;SG
interwiki	interwiki	interviks	interwiki		
inovāciju	innovaciones	inovācija	innovación	N;ACC;FEM;SG	N;FEM;PL
uzbrucēji	ofensa	uzbrucēt	ofensa	N;NOM;MASC;PL	N;FEM;SG
grunts	inferior	grunts	inferior	N;NOM;MASC;SG	ADJ;SG
tumšs	dark	tumšs	dark	ADJ;NOM;MASC;SG	N
tumšs	oscuridad	tumšs	oscuridad	ADJ;NOM;MASC;SG	N;FEM;SG
tumšs	oscuros	tumšs	oscuro	ADJ;NOM;MASC;SG	ADJ;MASC;PL
bremzēšanas	frenando	bremzēšana	frenar	N;NOM;FEM;SG	V;V.MSDR
bremzēšanas	frenado	bremzēšana	frenar	N;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
investīcijas	inversion	investīcija	inversion	N;NOM;FEM;PL	N;FEM;SG
investīcijas	invertir	investīcija	invertir	N;NOM;FEM;PL	V;NFIN
investīcijas	inversión	investīcija	inversión	N;NOM;FEM;PL	N;FEM;SG
rtu	rtu	rta	rtu	PROPN	N;FEM;SG
pārbauda	comprobación	pārbaudīt	comprobación	V;FH;IND;3;POS;PRS;FIN;ACT	N;FEM;SG
pārbauda	verificación	pārbaudīt	verificación	V;FH;IND;3;POS;PRS;FIN;ACT	N;FEM;SG
pārbauda	verifique	pārbaudīt	verificar	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;SG;3;FIN
pārbauda	check	pārbaudīt	check	V;FH;IND;3;POS;PRS;FIN;ACT	N;MASC;SG
pārbauda	comprobación	pārbaudīt	comprobación	V;FH;IND;3;POS;PRS;FIN;ACT	N;FEM;SG
pārbauda	compruebe	pārbaudīt	compruebir	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;SG;3;FIN
pārbauda	cheque	pārbaudīt	cheque	V;FH;IND;3;POS;PRS;FIN;ACT	N;MASC;SG
ženēvā	génova	ženēvs	génovo	PROPN;ESS;FEM;SG	N;FEM;SG
ženēvā	ginebra	ženēvs	ginebra	PROPN;ESS;FEM;SG	N;FEM;SG
patiesība	cierto	patiesība	cierto	N;NOM;FEM;SG	ADJ;MASC;SG
patiesība	verdadera	patiesība	verdadero	N;NOM;FEM;SG	ADJ;FEM;SG
patiesība	verdadero	patiesība	verdadero	N;NOM;FEM;SG	ADJ;MASC;SG
ieņēmumi	ingreso	ieņēmums	ingreso	N;NOM;MASC;PL	N;MASC;SG
ieņēmumi	renta	ieņēmums	renta	N;NOM;MASC;PL	N;FEM;SG
iegūšana	adquiriendo	iegūšana	adquirir	N;NOM;FEM;SG	V;V.MSDR
iegūšana	adquirir	iegūšana	adquirir	N;NOM;FEM;SG	V;NFIN
dārzi	jardín	dārzs	jardín	N;NOM;MASC;PL	N;MASC;SG
dārzi	gardens	dārzs	garden	N;NOM;MASC;PL	N;MASC;SG
bordo	bordeaux	bords	bordeaux	PROPN	N;MASC;SG
bordo	burdeos	bords	burdeo	PROPN	N;MASC;PL
bordo	borgoña	bords	borgoña	PROPN	N;FEM;SG
atļauta	autorizadas	atļaut	autorizado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
atļauta	autorizados	atļaut	autorizado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
atļauta	autorizada	atļaut	autorizado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
atļauta	autorizado	atļaut	autorizado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
atļauta	permitida	atļaut	permitido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
atļauta	permitidos	atļaut	permitido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
atļauta	permitido	atļaut	permitido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
atļauta	permitida	atļaut	permitido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
atļauta	permitidos	atļaut	permitido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
atļauta	permitido	atļaut	permitido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
trešdaļas	terceras	trešdaļa	tercero	N;NOM;FEM;PL	ADJ;FEM;PL
atkarīgas	dependientes	atkarīga	dependiente	ADJ;NOM;FEM;PL	N;PL
atkarīgas	dependiente	atkarīga	dependiente	ADJ;NOM;FEM;PL	ADJ;SG
lada	lada	ladīt	lada	PROPN;NOM;FEM;SG	N;MASC;SG
saņemšanas	recibo	saņemšana	recibo	N;NOM;FEM;PL	N;MASC;SG
saņemšanas	recepción	saņemšana	recepción	N;NOM;FEM;PL	N;FEM;SG
zinu	conozca	zināt	conocer	V;FH;IND;SG;1;POS;PRS;FIN;ACT	V;IMP;SG;3;FIN
zinu	sepa	zināt	saber	V;FH;IND;SG;1;POS;PRS;FIN;ACT	V;IMP;SG;3;FIN
zinu	know	zināt	know	V;FH;IND;SG;1;POS;PRS;FIN;ACT	PROPN
zinu	zee	zināt	zee	V;FH;IND;SG;1;POS;PRS;FIN;ACT	N;SG
taizemes	tailandesa	taizeme	tailandés	N;NOM;FEM;PL	N;FEM;SG
taizemes	thai	taizeme	thai	N;NOM;FEM;PL	N;MASC;SG
taizemes	tailandés	taizeme	tailandés	N;NOM;FEM;PL	N;MASC;SG
taizemes	tailandia	taizeme	tailandia	N;NOM;FEM;PL	N;FEM;SG
aizstāt	reemplazo	aizstāt	reemplazo	V;POS;NFIN	N;MASC;SG
apvienošanos	fusiones	apvienošanās	fusión	N;ACC;FEM;SG	N;FEM;PL
apvienošanos	concentraciones	apvienošanās	concentración	N;ACC;FEM;SG	N;FEM;PL
pārbaudi	compruebe	pārbaude	compruebir	N;ACC;FEM;SG	V;IMP;SG;3;FIN
pārbaudi	comprobar	pārbaude	comprobar	N;ACC;FEM;SG	V;NFIN
slavenais	famosas	slavenais	famoso	ADJ;NOM;MASC;SG	ADJ;FEM;PL
slavenais	famosos	slavenais	famoso	ADJ;NOM;MASC;SG	ADJ;MASC;PL
testa	probar	tests	probar	N;NOM;MASC;SG	V;NFIN
gatavi	listo	gatavs	listo	ADJ;NOM;MASC;PL	ADJ;MASC;SG
gatavi	ready	gatavs	ready	ADJ;NOM;MASC;PL	N
gatavi	lista	gatavs	lista	ADJ;NOM;MASC;PL	N;FEM;SG
gatavi	listas	gatavs	lista	ADJ;NOM;MASC;PL	N;FEM;PL
kirils	kirill	kirils	kirill	PROPN;NOM;MASC;SG	N;MASC;SG
amerika	américas	amerika	américo	N;NOM;FEM;SG	N;FEM;PL
matricu	matrices	matrica	matriz	N;ACC;FEM;SG	N;FEM;PL
matricu	matrix	matrica	matrix	N;ACC;FEM;SG	INTJ
vērtīga	valiosas	vērtīga	valioso	ADJ;NOM;FEM;SG	ADJ;FEM;PL
vērtīga	valiosos	vērtīga	valioso	ADJ;NOM;FEM;SG	ADJ;MASC;PL
toni	toni	tonis	toni	N;ACC;MASC;SG	PROPN
toni	tonos	tonis	tono	N;ACC;MASC;SG	N;MASC;PL
sabrukšanas	desintegración	sabrukšana	desintegración	N;NOM;FEM;PL	N;FEM;SG
sabrukšanas	decadencia	sabrukšana	decadencia	N;NOM;FEM;PL	N;FEM;SG
sabrukšanas	descomposición	sabrukšana	descomposición	N;NOM;FEM;PL	N;FEM;SG
emocijas	emoción	emocija	emoción	N;NOM;FEM;PL	N;FEM;SG
audzināšanas	crianza	audzināšana	crianza	N;NOM;FEM;PL	N;FEM;SG
audzināšanas	paternidad	audzināšana	paternidad	N;NOM;FEM;PL	N;FEM;SG
palestīnā	palestinos	palestīna	palestino	PROPN;ESS;FEM;SG	N;MASC;PL
palestīnā	palestino	palestīna	palestino	PROPN;ESS;FEM;SG	N;MASC;SG
palestīnā	palestina	palestīna	palestino	PROPN;ESS;FEM;SG	ADJ;FEM;SG
rezidences	residencia	rezidence	residencia	N;NOM;FEM;PL	N;FEM;SG
izlaist	skip	izlaist	skip	V;POS;NFIN	
izlaist	salto	izlaist	salto	V;POS;NFIN	N;MASC;SG
izlaist	salta	izlaist	salta	V;POS;NFIN	
izstrādājumi	preparados	izstrādājums	preparado	N;NOM;MASC;PL	ADJ;MASC;PL;V.PTCP
misūri	missouri	misūri	missouri	PROPN;NOM;FEM;SG	N;MASC;SG
misūri	misuri	misūri	misuri	PROPN;NOM;FEM;SG	N;MASC;SG
gatava	listos	gatava	listo	ADJ;NOM;FEM;SG	ADJ;MASC;PL
gatava	preparados	gatava	preparado	ADJ;NOM;FEM;SG	ADJ;MASC;PL;V.PTCP
gatava	ready	gatava	ready	ADJ;NOM;FEM;SG	N
gatava	lista	gatava	lista	ADJ;NOM;FEM;SG	N;FEM;SG
gatava	listas	gatava	lista	ADJ;NOM;FEM;SG	N;FEM;PL
apstrāde	manejando	apstrāde	manejar	N;NOM;FEM;SG	V;V.MSDR
apstrāde	procesando	apstrāde	procesar	N;NOM;FEM;SG	V;V.MSDR
apstrāde	procesado	apstrāde	procesado	N;NOM;FEM;SG	ADJ;MASC;SG;V.PTCP
profesionālais	profesionalidad	profesionāls	profesionalidad	ADJ;NOM;MASC;SG	N;FEM;SG
profesionālais	profesionales	profesionāls	profesional	ADJ;NOM;MASC;SG	N;PL
ķirurģijas	quirúrgicos	ķirurģija	quirúrgico	N;NOM;FEM;PL	ADJ;MASC;PL
ķirurģijas	quirúrgico	ķirurģija	quirúrgico	N;NOM;FEM;PL	ADJ;MASC;SG
ķirurģijas	cirugía	ķirurģija	cirugía	N;NOM;FEM;PL	N;FEM;SG
ķirurģijas	quirúrgica	ķirurģija	quirúrgico	N;NOM;FEM;PL	ADJ;FEM;SG
silva	silva	silva	silva	PROPN;NOM;FEM;SG	N;MASC;SG
novērojamas	observable	novērot	observable	V;NOM;INDF;FEM;PL;PRS;V.PTCP;PASS	ADJ;SG
fib	fbi	fib	fbi	PROPN	N;MASC;SG
kampaņā	campañas	kampaņa	campaña	N;ESS;FEM;SG	N;FEM;PL
ziņots	denunciado	ziņot	denunciado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
ziņots	reportado	ziņot	reportado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
ziņots	informado	ziņot	informado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
zināja	sabían	zināt	saber	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;PL;3;IPFV;FIN
zināja	sabia	zināt	sabio	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
zināja	sabía	zināt	saber	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
zināja	conocía	zināt	conocer	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
galerijas	galería	galerija	galería	N;NOM;FEM;PL	N;FEM;SG
galerijas	galería	galerija	galería	N;NOM;FEM;PL	N;FEM;SG
galerijas	galeria	galerija	galeria	N;NOM;FEM;PL	N;FEM;SG
tops	top	tops	top	N;NOM;MASC;SG	
tops	arriba	tops	arriba	N;NOM;MASC;SG	ADV
cukuru	azucar	cukurs	azucar	N;ACC;MASC	N;MASC;SG
cukuru	azúcar	cukurs	azúcar	N;ACC;MASC	N;MASC;SG
bojājumi	lesión	bojājums	lesión	N;NOM;MASC;PL	N;FEM;SG
uzlabojumi	mejoría	uzlabojums	mejoría	N;NOM;MASC;PL	N;FEM;SG
uzlabojumi	mejoramiento	uzlabojums	mejoramiento	N;NOM;MASC;PL	N;MASC;SG
uzlabojumi	perfeccionamiento	uzlabojums	perfeccionamiento	N;NOM;MASC;PL	N;MASC;SG
uzlabojumi	mejora	uzlabojums	mejora	N;NOM;MASC;PL	N;FEM;SG
bruņas	armadura	bruņas	armadura	N;NOM;FEM	N;FEM;SG
bruņas	armaduras	bruņas	armadura	N;NOM;FEM	N;FEM;PL
bruņas	blindaje	bruņas	blindaje	N;NOM;FEM	N;MASC;SG
bruņas	armadura	bruņas	armadura	N;NOM;FEM	N;FEM;SG
bruņas	armaduras	bruņas	armadura	N;NOM;FEM	N;FEM;PL
bruņas	blindaje	bruņas	blindaje	N;NOM;FEM	N;MASC;SG
eksports	exporta	eksports	exportar	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
eksports	exportaciones	eksports	exportación	N;NOM;MASC;SG	N;FEM;PL
eksports	exportaciones	eksports	exportación	N;NOM;MASC;SG	N;FEM;PL
eksports	exportar	eksports	exportar	N;NOM;MASC;SG	V;NFIN
src	src	src	src		N
čīle	chile	čīle	chile	PROPN;NOM;FEM;SG	PROPN
atļaujas	permisos	atļauties	permiso	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;MASC;PL
atļaujas	autorizaciones	atļauties	autorización	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;FEM;PL
atļaujas	permisos	atļauties	permiso	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;MASC;PL
zosu	oca	zoss	oca	N;ACC;MASC;SG	
zosu	gansos	zoss	ganso	N;ACC;MASC;SG	N;MASC;PL
studio	estudio	studio	estudio		N;MASC;SG
studio	studio	studio	studio		N;MASC;SG
dūmu	fumar	dūmi	fumar	N;ACC;MASC;SG	V;NFIN
dūmu	humos	dūmi	humo	N;ACC;MASC;SG	N;MASC;PL
pensijā	jubilados	pensija	jubilado	N;ESS;FEM;SG	ADJ;MASC;PL;V.PTCP
pensijā	retirados	pensija	retirar	N;ESS;FEM;SG	ADJ;MASC;PL;V.PTCP
pensijā	retirado	pensija	retirado	N;ESS;FEM;SG	ADJ;MASC;SG;V.PTCP
pensijā	jubilado	pensija	jubilado	N;ESS;FEM;SG	ADJ;MASC;SG;V.PTCP
pensijā	retirarse	pensija	retirar	N;ESS;FEM;SG	V;SBJV;SG;3;IPFV;FIN
pensijā	jubilarse	pensija	jubilarse	N;ESS;FEM;SG	V;SBJV;SG;3;FIN
polis	polo	polis	polo	PROPN;NOM;MASC;SG	N;MASC;SG
polis	caña	polis	caña	PROPN;NOM;MASC;SG	N;FEM;SG
polis	pole	polis	pole	PROPN;NOM;MASC;SG	N;FEM;SG
polis	poste	polis	poste	PROPN;NOM;MASC;SG	N;MASC;SG
taivānas	taiwán	taivāna	taiwán	PROPN;NOM;FEM;PL	N;MASC;SG
taivānas	taiwan	taivāna	taiwar	PROPN;NOM;FEM;PL	N;MASC;SG
neue	neue	neuet	neue		PROPN
klīniskā	clínicos	klīnisks	clínico	ADJ;NOM;FEM;SG	N;MASC;PL
klīniskā	clínica	klīnisks	clínica	ADJ;NOM;FEM;SG	N;FEM;SG
zunda	sunda	zunds	sunda	PROPN;NOM;FEM;SG	N;MASC;SG
modelēšanas	modelado	modelēšana	modelado	N;NOM;FEM;SG	ADJ;MASC;SG
mogiļevas	mogilev	mogiļeva	mogilev	N;NOM;FEM;PL	
