din	vom	din	vom	ADP;ACC	
acid	säure	acid	säuer	N;INDF;MASC;SG	
colonel	colonel	colonel	colonel	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
colonel	oberstleutnant	colonel	oberstleutnant	N;INDF;MASC;SG	ADJ
colonel	oberst	colonel	oberst	N;INDF;MASC;SG	
colonel	col	colonel	col	N;INDF;MASC;SG	PROPN;NOM;SG
automat	automatischen	automat	automatisch	ADV	ADJ
automat	automatisches	automat	automatisch	ADV	ADJ;NOM;NEUT;SG
automat	automatik	automat	automatik	ADV	ADJ
automat	automatische	automat	automatisch	ADV	ADJ;NOM;FEM;PL
automat	automatisch	automat	automatisch	ADV	ADJ
automat	automatisch	automat	automatisch	ADV	ADJ
bogat	reichen	bogat	reichen	ADJ;INDF;MASC;SG	V;NFIN
bogat	rich	bogat	reihen	ADJ;INDF;MASC;SG	
oceanul	ozean	ocean	ozean	N;DEF;MASC;SG	
oceanul	ozeane	ocean	ozean	N;DEF;MASC;SG	
oceanul	meer	ocean	meer	N;DEF;MASC;SG	ADJ
repertoriul	repertoire	repertoriu	repertoire	N;DEF;MASC;SG	N;NOM;NEUT;SG
atras	gezeichnet	atrage	zeichnen	ADJ;INDF;MASC;SG	V;V.PTCP
atras	gezogen	atrage	ziehen	ADJ;INDF;MASC;SG	V;V.PTCP
atras	hingezogen	atrage	hinziehen	ADJ;INDF;MASC;SG	V;V.PTCP
atras	angezogen	atrage	anziehen	ADJ;INDF;MASC;SG	V;V.PTCP
luate	getroffen	luat	treffen|triefen	ADJ;INDF;FEM;PL	V;V.PTCP
luate	genommen	luat	nehmen	ADJ;INDF;FEM;PL	V;V.PTCP
luate	mitgenommen	luat	mitnehmen	ADJ;INDF;FEM;PL	V;V.PTCP
luate	aufgenommen	luat	aufnehmen	ADJ;INDF;FEM;PL	V;V.PTCP
suma	summe	sumă	summen	N;DEF;FEM;SG	
suma	sum	sumă	sum	N;DEF;FEM;SG	
suma	höhe	sumă	höch	N;DEF;FEM;SG	
suma	summe	sumă	summen	N;DEF;FEM;SG	
suma	sum	sumă	sum	N;DEF;FEM;SG	
suma	höhe	sumă	höch	N;DEF;FEM;SG	
doreste	wünsche	dorest	wünschen	V;IND;SG;3;PRS;FIN	;SG
protectia	schutzmaßnahmen	protectie	schutzmaßnahmen	N;DEF;FEM;SG	V;NFIN
cetate	zitadelle	cetate	zitadelle		
bill	rechnung	bill	rechnung	PROPN	PROPN;SG
bill	bill	bill	billen	PROPN	PROPN;NOM;MASC;SG
bill	schein	bill	schein	PROPN	
capitan	kapitän	capitan	kapitän	N;INDF;MASC;SG	
capitan	captain	capitan	captain	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
capitan	hauptmann	capitan	hauptmann	N;INDF;MASC;SG	
capitan	käpt	capitan	kapen	N;INDF;MASC;SG	
scene	kulissen	scenă	Kulissen	N;INDF;FEM;PL	V;NFIN
procesului	verfahren	proces	verfahren	N;DEF;MASC;SG	V;NFIN
procesului	prozess	proces	prozeß	N;DEF;MASC;SG	
asociat	assoziierte	asociat	assoziieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
asociat	assoziierten	asociat	assoziiert	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
asociat	assoziiert	asociat	assoziieren	ADJ;INDF;MASC;SG	V;V.PTCP
asociat	assoziierte	asociat	assoziieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
asociat	verknüpfen	asociat	verknüpfen	ADJ;INDF;MASC;SG	V;NFIN
lanka	lanka	lankă	lanka	PROPN	PROPN;NOM;MASC;SG
obtinerea	bekommen	obtinere	bekommen	N;DEF;FEM;SG	V;NFIN
obtinerea	bekommen	obtinere	bekommen	N;DEF;FEM;SG	V;NFIN
descoperite	entdeckte	descoperi	entdecken	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
descoperite	gefunden	descoperi	finden	ADJ;INDF;FEM;PL	V;V.PTCP
descoperite	herausgefunden	descoperi	herausfinden	ADJ;INDF;FEM;PL	V;V.PTCP
descoperite	entdeckt	descoperi	entdecken	ADJ;INDF;FEM;PL	V;V.PTCP
hugo	hugo	hugo	hugo	PROPN	PROPN;NOM;MASC;SG
ajuta	hilfe	ajuta	helfen	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG
ajuta	help	ajuta	help	V;IND;SG;3;IPFV;FIN	PROPN
ajuta	hilft	ajuta	helfen	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
samuel	samuel	samuel	samuel	PROPN	PROPN;NOM;MASC;SG
margareta	margaret	margaretă	margaret	N;DEF;FEM;SG	PROPN;SG
margareta	margarethe	margaretă	margarethe	N;DEF;FEM;SG	ADJ
margareta	margarete	margaretă	margaret	N;DEF;FEM;SG	N;NOM;FEM;SG
margareta	daisy	margaretă	daisy	N;DEF;FEM;SG	PROPN;NOM;SG
firma	firma	firmă	firma	N;DEF;FEM;SG	N;NOM;FEM;SG
firma	kanzlei	firmă	kanzlei	N;DEF;FEM;SG	
firma	firma	firmă	firma	N;DEF;FEM;SG	N;NOM;FEM;SG
firma	kanzlei	firmă	kanzlei	N;DEF;FEM;SG	
denis	denis	denide	denis	PROPN	PROPN;NOM;MASC;SG
domnia	herrschen	domnie	herrschen	N;DEF;FEM;SG	V;NFIN
domnia	herrschaft	domnie	herrschaft	N;DEF;FEM;SG	ADJ
domnia	regieren	domnie	regieren	N;DEF;FEM;SG	V;NFIN
domnia	regierungszeit	domnie	regierungszeit	N;DEF;FEM;SG	ADJ
home	startseite	homă	startseite		ADJ
home	haus	homă	haus		N;NOM;NEUT;SG
home	heimat	homă	heimat		N;FEM;SG
claude	claude	claudă	claude	PROPN	PROPN;NOM;MASC;SG
psd	psd	psd	psd	N	PROPN;NOM;SG
campanie	kampagne	campanie	kampagne	N;INDF;FEM;SG	N;NOM;FEM;SG
campanie	wahlkampf	campanie	wahlkampf	N;INDF;FEM;SG	ADJ
campanie	werbekampagne	campanie	werbekampagne	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
campanie	kampagnen	campanie	kampagnen	N;INDF;FEM;SG	V;NFIN
parlament	parlament	parlament	parlament	N;INDF;MASC;SG	ADJ
varf	höhepunkt	varf	höhrunkt	N;INDF;MASC;SG	ADJ
varf	gipfel	varf	gipfel	N;INDF;MASC;SG	ADV
varf	peak	varf	peak	N;INDF;MASC;SG	
varf	spitze	varf	spitz	N;INDF;MASC;SG	ADJ
mitologia	mythologie	mitologie	mythologie	N;DEF;FEM;SG	N;NOM;FEM;SG
pacific	pazifischen	pacific	pazifisch	N;INDF;MASC;SG	ADJ;NOM;MASC;PL
pacific	pazifische	pacific	pazifisch	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
pacific	pacific	pacific	pacific	N;INDF;MASC;SG	PROPN
pacific	pazifik	pacific	pazifik	N;INDF;MASC;SG	PROPN;NOM;SG
doamna	madam	doamnă	madam	N;DEF;FEM;SG	
doamna	madame	doamnă	madam	N;DEF;FEM;SG	PROPN;NOM;SG
doamna	lady	doamnă	lady	N;DEF;FEM;SG	PROPN;NOM;SG
doamna	herrin	doamnă	herrin	N;DEF;FEM;SG	
doamna	dame	doamnă	damen	N;DEF;FEM;SG	
doamna	madam	doamnă	madam	N;DEF;FEM;SG	
doamna	madame	doamnă	madam	N;DEF;FEM;SG	PROPN;NOM;SG
doamna	lady	doamnă	lady	N;DEF;FEM;SG	PROPN;NOM;SG
doamna	herrin	doamnă	herrin	N;DEF;FEM;SG	
doamna	dame	doamnă	damen	N;DEF;FEM;SG	
gresit	falsche	gresit	falsch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
gresit	falsche	gresit	falsch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
retragerea	rückzug	retragere	rückzug	N;DEF;FEM;SG	V;SG
retragerea	zurückziehen	retragere	zurückziehen	N;DEF;FEM;SG	V;NFIN
retragerea	widerrufsrecht	retragere	widerrufsrecht	N;DEF;FEM;SG	ADJ
retragerea	rücktritt	retragere	rücktreten	N;DEF;FEM;SG	V;IND;SG;3;PST;FIN
ferate	bahnen	ferată	bahnen	N;INDF;FEM;PL	V;NFIN
ferate	eisenbahn	ferată	eisenbehnen	N;INDF;FEM;PL	
ferate	eisenbahnverkehr	ferată	eisenbahnverkehr	N;INDF;FEM;PL	ADJ
street	strassen	street	strassen	N;INDF;MASC;SG	V;NFIN
street	strasse	street	straß	N;INDF;MASC;SG	
street	street	street	streen	N;INDF;MASC;SG	PROPN
street	straße	street	straß	N;INDF;MASC;SG	ADJ
street	straßen	street	straß	N;INDF;MASC;SG	N;NOM;PL
hautes	hautes	hautes	hautes	PROPN	N;NOM;NEUT;SG
armenia	armenien	armenia	armenien	PROPN	PROPN;NOM;SG
armenia	armenier	armenia	armenier	PROPN	N;NOM;PL
definitiv	endgültige	definitiv	endgültig	ADV	ADJ;NOM;FEM;PL
definitiv	endgültig	definitiv	endgültig	ADV	ADJ
definitiv	endgültigen	definitiv	endgültig	ADV	ADJ
definitiv	definitive	definitiv	definitiv	ADV	ADJ;NOM;FEM;PL
definitiv	endgültiges	definitiv	endgültig	ADV	ADJ;NOM;NEUT;SG
design	planung	design	planung	N;INDF;MASC;SG	ADJ
taylor	taylor	tay	taylor	PROPN	PROPN;NOM;MASC;SG
fire	garn	fire	garn	N;INDF;FEM;SG	
fire	garnen	fire	garnen	N;INDF;FEM;SG	V;NFIN
fire	garne	fire	garn	N;INDF;FEM;SG	N;NOM;FEM;SG
fire	draht	fire	drahen	N;INDF;FEM;SG	
fire	drähte	fire	drähen	N;INDF;FEM;SG	N;NOM;SG
fire	leitungen	fire	leitung	N;INDF;FEM;SG	N;NOM;FEM;PL
fire	gewinde	fire	gewinde	N;INDF;FEM;SG	
fire	threads	fire	threads	N;INDF;FEM;SG	
fire	themen	fire	them	N;INDF;FEM;SG	V;FIN
fire	fäden	fire	faden	N;INDF;FEM;SG	V;NFIN
fire	diskussionen	fire	diskussion	N;INDF;FEM;SG	V;NFIN
virgil	virgil	virgil	virgil	PROPN	PROPN;NOM;MASC;SG
jud	jud	jud	Jud	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
mers	gang	mers	gang	N;INDF;MASC;SG	
frati	geschwister	frate	geschwister		ADJ
frati	geschwistern	frate	geschwistern		V;NFIN
frati	brothers	frate	brothers		PROPN;NOM;SG
frati	brüder	frate	brüder		N;NOM;MASC;PL
asezat	sitzen	aseza	sitzen	ADJ;INDF;MASC;SG	V;NFIN
asezat	sitzen	aseza	sitzen	ADJ;INDF;MASC;SG	V;NFIN
plin	voll	plin	voll	ADV	ADJ
plin	voller	plin	voll	ADV	
plin	vollständig	plin	vollständig	ADV	ADJ
plin	vollen	plin	voll	ADV	
plin	volle	plin	voll	ADV	N;NOM;FEM;PL
raportul	berichte	raport	bericht	N;DEF;MASC;SG	
raportul	report	raport	report	N;DEF;MASC;SG	PROPN
raportul	meldung	raport	meldung	N;DEF;MASC;SG	ADJ
raportul	melden	raport	melden	N;DEF;MASC;SG	V;NFIN
land	grundstück	land	grundstücken	N;INDF;MASC;SG	
land	land	land	land	N;INDF;MASC;SG	
land	grundstücke	land	grundstück	N;INDF;MASC;SG	ADJ;NOM;PL
directa	direkte	directa	direkt	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
directa	direktes	directa	direkt	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
directa	direkte	directa	direkt	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
directa	direktes	directa	direkt	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
cornel	cornel	cornel	cornel	PROPN	PROPN;NOM;SG
planuri	planungen	plan	planung	N;INDF;FEM;PL	V;NFIN
planuri	plänen	plan	plänen	N;INDF;FEM;PL	V;NFIN
servit	serviert	servi	servieren	ADJ;INDF;MASC;SG	V;V.PTCP
servit	gedient	servi	dienen	ADJ;INDF;MASC;SG	V;V.PTCP
servit	zugestellt	servi	zustellen	ADJ;INDF;MASC;SG	V;V.PTCP
servit	dienten	servi	dienen	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
servit	diente	servi	dienen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
front	front	front	fronen	N;INDF;MASC;SG	PROPN
front	vorderseite	front	vorderseite	N;INDF;MASC;SG	
front	vorne	front	vorne	N;INDF;MASC;SG	ADV
front	vorn	front	vorn	N;INDF;MASC;SG	ADV
front	vor	front	vor	N;INDF;MASC;SG	ADP
ochi	blicke	ochi	blick	N;INDF;MASC	ADJ;NOM;PL
ochi	eyes	ochi	eyes	N;INDF;MASC	PROPN;NOM;SG
ochi	eye	ochi	eye	N;INDF;MASC	PROPN
senator	senator	senator	senator	N;INDF;MASC;SG	PROPN;NOM;SG
senator	senatorin	senator	senatorin	N;INDF;MASC;SG	PROPN;NOM;FEM;SG
senator	senators	senator	senators	N;INDF;MASC;SG	
cher	cher	cher	cher	PROPN	PROPN;NOM;SG
aeroportul	flugplatz	aeroport	flugplatz	N;DEF;MASC;SG	ADJ
aeroportul	flughäfen	aeroport	flughäfen	N;DEF;MASC;SG	N;PL
aeroportul	flughafen	aeroport	flughafen	N;DEF;MASC;SG	
mentioneaza	erwähnte	mentiona	erwähnen	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
mentioneaza	erwähnung	mentiona	Erwähnung	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG
sebastian	sebastian	sebastian	sebastian	N;INDF;MASC;SG	PROPN;NOM;SG
contextul	kontext	context	kontext	N;DEF;MASC;SG	ADJ
costa	costa	costa	costa	V;IND;SG;3;IPFV;FIN	PROPN
louise	luise	loui	luesen	V;IND;SG;3;PST+PRF;FIN	PROPN;NOM;FEM;SG
louise	louise	loui	louise	V;IND;SG;3;PST+PRF;FIN	PROPN;NOM;FEM;SG
spencer	spencer	spencer	spencer	PROPN	PROPN;NOM;MASC;SG
franco	franco	franco	franco	PROPN	PROPN;NOM;MASC;SG
europe	europa	europă	europa		PROPN;NOM;SG
localizarea	auffinden	localizare	auffinden	N;DEF;FEM;SG	V;NFIN
localizarea	lokalisieren	localizare	lokalisieren	N;DEF;FEM;SG	V;NFIN
gospodarii	haushalt	gospodar	haushalt	N;INDF;FEM;PL	
gospodarii	haushalten	gospodar	haushalten	N;INDF;FEM;PL	V;NFIN
gospodarii	haushalte	gospodar	haushalt	N;INDF;FEM;PL	
gospodarii	privathaushalte	gospodar	privathaushalte	N;INDF;FEM;PL	ADJ;NOM;FEM;PL
mitologie	mythologie	mitologie	mythologie	N;INDF;FEM;SG	N;NOM;FEM;SG
irina	irina	irină	irina	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
slovacia	slowakisch	slovacie	slowakisch	PROPN	ADJ
slovacia	slowakische	slovacie	slowakisch	PROPN	ADJ;NOM;FEM;PL
slovacia	slowakischen	slovacie	slowakisch	PROPN	ADJ;NOM;PL
slovacia	slowakei	slovacie	slowakei	PROPN	PROPN;NOM;SG
profilul	profil	profil	profil	N;DEF;MASC;SG	N;NOM;SG
sankt	sankt	sankt	sanken	PROPN	
sankt	st	sankt	st	PROPN	;SG
enciclopedia	lexikon	enciclopedie	lexikon	N;DEF;FEM;SG	
enciclopedia	enzyklopädie	enciclopedie	enzyklopädie	N;DEF;FEM;SG	N;NOM;FEM;SG
inmormantat	vergraben	inmormanta	vergraben	ADJ;INDF;MASC;SG	V;V.PTCP
inmormantat	begraben	inmormanta	begraben	ADJ;INDF;MASC;SG	V;V.PTCP
inmormantat	bestattet	inmormanta	bestatten	ADJ;INDF;MASC;SG	V;V.PTCP
inmormantat	beerdigt	inmormanta	beerdigen	ADJ;INDF;MASC;SG	V;V.PTCP
medievala	mittelalter	medieval	mittelalt	ADJ;DEF;FEM;SG	ADV
medievala	mittelalterliche	medieval	mittelalterlich	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
medievala	mittelalters	medieval	mittelalters	ADJ;DEF;FEM;SG	
implica	impliziert	implica	implizieren	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
open	offene	open	offen	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
open	offen	open	offen	N;INDF;MASC;SG	ADJ
open	geöffnet	open	öffnen	N;INDF;MASC;SG	V;V.PTCP
open	open	open	open	N;INDF;MASC;SG	
open	öffnen	open	öffnen	N;INDF;MASC;SG	V;NFIN
rhône	rhône	rhône	rhônen	N;INDF;FEM;SG	PROPN;NOM;SG
poetul	poet	poet	poet	N;DEF;MASC;SG	PROPN
poetul	dichter	poet	dicht	N;DEF;MASC;SG	ADJ
poetul	dichterin	poet	dichterin	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
poetul	lyriker	poet	lyrik	N;DEF;MASC;SG	ADJ
fond	fonds	fond	fonds	N;INDF;MASC;SG	
fond	finanzieren	fond	finanzieren	N;INDF;MASC;SG	V;NFIN
animalelor	tieren	animal	tier	N;DEF;FEM;PL	V;NFIN
animalelor	tiere	animal	tier	N;DEF;FEM;PL	N;NOM;NEUT;PL
efecte	wirkungen	efect	wirkingen	N;INDF;FEM;PL	V;NFIN
efecte	wirkung	efect	wirkung	N;INDF;FEM;PL	N;NOM;FEM;SG
efecte	auswirkungen	efect	auswirkingen	N;INDF;FEM;PL	V;NFIN
calvados	calvados	calvados	calvados	N;INDF;FEM;SG	PROPN;NOM;SG
deschide	offene	deschide	offen	V;IND;SG;3;PRS;FIN	ADJ;NOM;FEM;PL
deschide	offen	deschide	offen	V;IND;SG;3;PRS;FIN	ADJ
deschide	open	deschide	open	V;IND;SG;3;PRS;FIN	
culori	farbe	culoare	farben	N;INDF;FEM;PL	
culori	farbstoffe	culoare	farbstoff	N;INDF;FEM;PL	PROPN;NOM
culori	farben	culoare	farben	N;INDF;FEM;PL	V;NFIN
culori	farbig	culoare	farbig	N;INDF;FEM;PL	ADJ
culori	farbe	culoare	farben	N;INDF;FEM;PL	
culori	farben	culoare	farben	N;INDF;FEM;PL	V;NFIN
savoia	savoy	savoie	savoy	PROPN	PROPN;NOM;SG
savoia	savoyen	savoie	savoyen	PROPN	PROPN;NOM;MASC;SG
evreii	juden	evreu	juden	N;DEF;MASC;PL	
clasat	rangliste	clasa	ranglist	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
enciclopedie	lexikon	enciclopedie	lexikon	N;INDF;FEM;SG	
enciclopedie	enzyklopädie	enciclopedie	enzyklopädie	N;INDF;FEM;SG	N;NOM;FEM;SG
old	alten	old	alt	N;INDF;MASC;SG	ADJ;NOM;MASC;PL
old	alte	old	alt	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
old	altstadt	old	altstadt	N;INDF;MASC;SG	ADJ
old	alter	old	alt	N;INDF;MASC;SG	ADJ
old	alt	old	alt	N;INDF;MASC;SG	ADJ
slab	dünn	slab	dünn	ADV	ADJ
slab	schlank	slab	schlank	ADV	ADJ
slab	dünne	slab	dünn	ADV	ADJ;NOM;PL
slab	schmal	slab	schmal	ADV	ADJ
slab	mager	slab	mager	ADV	ADJ
slab	schwache	slab	schwach	ADV	ADJ;NOM;FEM;PL
slab	schwachen	slab	schwachen	ADV	ADJ
slab	schwach	slab	schwach	ADV	ADJ
slab	schwacher	slab	schwach	ADV	ADJ
antice	antike	antic	antik	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
masina	maschine	masină	maschine	N;DEF;FEM;SG	ADJ
masina	werkzeugmaschinen	masină	werkzeugmaschinen	N;DEF;FEM;SG	V;NFIN
masina	mietwagen	masină	mietwagen	N;DEF;FEM;SG	V;NFIN
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;SG
masina	wagen	masină	wagen	N;DEF;FEM;SG	
masina	pkw	masină	pkw	N;DEF;FEM;SG	
masina	autovermietung	masină	autovermietung	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	mietwagen	masină	mietwagen	N;DEF;FEM;SG	V;NFIN
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;SG
masina	wagen	masină	wagen	N;DEF;FEM;SG	
masina	pkw	masină	pkw	N;DEF;FEM;SG	
masina	autovermietung	masină	autovermietung	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	mietwagen	masină	mietwagen	N;DEF;FEM;SG	V;NFIN
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;SG
masina	wagen	masină	wagen	N;DEF;FEM;SG	
masina	pkw	masină	pkw	N;DEF;FEM;SG	
masina	autovermietung	masină	autovermietung	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	mietwagen	masină	mietwagen	N;DEF;FEM;SG	V;NFIN
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;SG
masina	wagen	masină	wagen	N;DEF;FEM;SG	
masina	pkw	masină	pkw	N;DEF;FEM;SG	
masina	autovermietung	masină	autovermietung	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	mietwagen	masină	mietwagen	N;DEF;FEM;SG	V;NFIN
masina	auto	masină	auto	N;DEF;FEM;SG	N;NOM;SG
masina	wagen	masină	wagen	N;DEF;FEM;SG	
masina	pkw	masină	pkw	N;DEF;FEM;SG	
masina	autovermietung	masină	autovermietung	N;DEF;FEM;SG	N;NOM;MASC;SG
renuntat	verzichtet	renunta	verzichten	ADJ;INDF;MASC;SG	V;V.PTCP
renuntat	verzichtete	renunta	verzichten	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
renuntat	verzichtete	renunta	verzichten	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
echipele	mannschaften	echipă	mannschaften	N;DEF;FEM;PL	N;NOM;PL
echipele	teams	echipă	teams	N;DEF;FEM;PL	N;NOM;NEUT;PL
diferit	verschiedenen	diferit	verschieden	ADJ;INDF;MASC;SG	ADJ;NOM;PL
diferit	unterschiedliche	diferit	unterschiedlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
diferit	verschiedene	diferit	verschieden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
teorie	theorie	teorie	theorie	N;INDF;FEM;SG	PROPN
teorie	theory	teorie	theory	N;INDF;FEM;SG	PROPN
teorie	theoretisch	teorie	theoretisch	N;INDF;FEM;SG	ADJ
rezerva	ersparen	rezervă	ersparen	N;DEF;FEM;SG	V;NFIN
rezerva	spare	rezervă	sparen	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
rezerva	ersatzteile	rezervă	ersatzteil	N;DEF;FEM;SG	N;NOM;FEM;SG
rezerva	datensicherung	rezervă	datensicherung	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
rezerva	sichern	rezervă	sichern	N;DEF;FEM;SG	V;NFIN
rezerva	backup	rezervă	backup	N;DEF;FEM;SG	PROPN
rezerva	naturschutzgebiet	rezervă	naturschutzgebieten	N;DEF;FEM;SG	ADJ
rezerva	reservieren	rezervă	reservieren	N;DEF;FEM;SG	V;NFIN
rezerva	reserve	rezervă	reserve	N;DEF;FEM;SG	
rezerva	naturschutzgebiet	rezervă	naturschutzgebieten	N;DEF;FEM;SG	ADJ
rezerva	reservieren	rezervă	reservieren	N;DEF;FEM;SG	V;NFIN
rezerva	reserve	rezervă	reserve	N;DEF;FEM;SG	
las	las	lăsa	lesen	V;IND;SG;1;PRS;FIN	
las	feige	lăsa	feig	V;IND;SG;1;PRS;FIN	ADJ
las	feigling	lăsa	feigling	V;IND;SG;1;PRS;FIN	ADJ
interesul	zinsen	interes	zinsen	N;DEF;MASC;SG	
interesul	interessen	interes	interesse	N;DEF;MASC;SG	N;NOM;PL
interesul	zins	interes	zins	N;DEF;MASC;SG	
interesul	interesse	interes	interesse	N;DEF;MASC;SG	
utilizata	gebraucht	utiliza	brauchen|gebrauchen	ADJ;DEF;FEM;SG	V;V.PTCP
utilizata	benutzt	utiliza	benutzen	ADJ;DEF;FEM;SG	V;V.PTCP
utilizata	gebrauchte	utiliza	gebraucht	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
utilizata	verwendete	utiliza	verwenden	ADJ;DEF;FEM;SG	V;IND;SG;3;PST;FIN
utilizata	verwendet	utiliza	verwenden	ADJ;DEF;FEM;SG	V;V.PTCP
turul	tour	tur	tour	N;DEF;MASC;SG	
turul	rundgang	tur	rundgang	N;DEF;MASC;SG	
turul	besichtigung	tur	Besichtigung	N;DEF;MASC;SG	N;NOM;FEM;SG
avocat	rechtsanwalt	avocat	rechtsanwalt	N;INDF;MASC;SG	ADJ
avocat	staatsanwalt	avocat	staatsanwalt	N;INDF;MASC;SG	PROPN
avocat	anwältin	avocat	anwältin	N;INDF;MASC;SG	ADJ
avocat	rechtsanwalt	avocat	rechtsanwalt	N;INDF;MASC;SG	ADJ
avocat	juristen	avocat	juristen	N;INDF;MASC;SG	N;NOM;PL
avocat	anwältin	avocat	anwältin	N;INDF;MASC;SG	ADJ
initiativa	eigeninitiative	initiativă	eigeninitiativ	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
initiativa	initiative	initiativă	initiativ	N;DEF;FEM;SG	N;NOM;FEM;SG
initiativa	eigeninitiative	initiativă	eigeninitiativ	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
initiativa	initiative	initiativă	initiativ	N;DEF;FEM;SG	N;NOM;FEM;SG
initiativa	eigeninitiative	initiativă	eigeninitiativ	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
initiativa	initiative	initiativă	initiativ	N;DEF;FEM;SG	N;NOM;FEM;SG
utilizeaza	verwendung	utilizează	verwendung	V;IND;SG;3;IPFV;FIN	N;SG
utilizeaza	nutzung	utilizează	nutzung	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG
utilizeaza	gebrauch	utilizează	gebrauch	V;IND;SG;3;IPFV;FIN	ADJ
carolina	carolina	carolina	carolina	N;DEF;FEM;SG	PROPN;NOM;SG
story	geschichte	story	geschicht	N;INDF;MASC;SG	
story	meldung	story	meldung	N;INDF;MASC;SG	ADJ
medici	mediziner	medic	medizin	N;INDF;MASC;PL	ADJ
medici	arzt	medic	arzen	N;INDF;MASC;PL	N;SG
medici	ärzten	medic	ärzt	N;INDF;MASC;PL	V;FIN
medici	sanitäter	medic	sanität	N;INDF;MASC;PL	ADJ
medici	medici	medic	medici	N;INDF;MASC;PL	PROPN;NOM;MASC;SG
medici	ärzten	medic	ärzt	N;INDF;MASC;PL	V;FIN
medici	arzt	medic	arzen	N;INDF;MASC;PL	N;SG
peninsula	peninsula	peninsulă	peninsula	N;DEF;FEM;SG	PROPN
peninsula	halbinsel	peninsulă	halbinsel	N;DEF;FEM;SG	ADJ
ahmad	ahmed	ahmad	ahmed	PROPN	PROPN;NOM;MASC;SG
ahmad	ahmad	ahmad	ahmad	PROPN	PROPN;NOM;MASC;SG
doctorat	doktortitel	doctorat	doktortitel	N;INDF;MASC;SG	ADJ
doctorat	promotion	doctorat	promotion	N;INDF;MASC;SG	ADJ
doctorat	promoviert	doctorat	promovieren	N;INDF;MASC;SG	V;V.PTCP
doctorat	phd	doctorat	phd	N;INDF;MASC;SG	;SG
doctorat	doktortitel	doctorat	doktortitel	N;INDF;MASC;SG	ADJ
doctorat	promotion	doctorat	promotion	N;INDF;MASC;SG	ADJ
doctorat	doktorarbeit	doctorat	doktorarbeit	N;INDF;MASC;SG	ADJ
calcul	berechnung	calcul	berechnung	N;INDF;MASC;SG	ADJ
calcul	berechnungen	calcul	berechnung	N;INDF;MASC;SG	V;NFIN
acoperit	erfaßt	acoperi	erfaßen	ADJ;INDF;MASC;SG	V;V.PTCP
acoperit	gedeckt	acoperi	decken	ADJ;INDF;MASC;SG	V;V.PTCP
acoperit	abgedeckt	acoperi	abdecken	ADJ;INDF;MASC;SG	V;V.PTCP
billboard	billboard	billboard	billboard	N;INDF;MASC;SG	PROPN
