aires	айресе	aires	айрес	PROPN	N;INAN;NOM;MASC;SG
voluntar	добровольцы	voluntar	доброволец	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
voluntar	добровольцев	voluntar	доброволец	ADJ;INDF;MASC;SG	N;ANIM;ACC;MASC;PL
voluntar	доброволец	voluntar	доброволец	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
responsabilitatea	ответственность	responsabilitate	ответственность	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
elias	элиас	elias	элиас	PROPN	N;ANIM;NOM;MASC;SG
stanca	скала	stancă	скала	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
stanca	камень	stancă	камень	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
stanca	рок	stancă	рок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
stanca	rock	stancă	rock	N;DEF;FEM;SG	PROPN
stanca	скала	stancă	скала	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
stanca	камень	stancă	камень	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
stanca	рок	stancă	рок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
stanca	rock	stancă	rock	N;DEF;FEM;SG	PROPN
colt	кольт	colt	кольто	N;INDF;MASC;SG	INTJ
esec	неудачи	esec	неудача	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
esec	неудачи	esec	неудача	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
cannes	cannes	cannes	cannes	N;INDF;MASC;SG	PROPN
trib	племени	trib	племя	N;INDF;MASC;SG	N;INAN;NOM;NEUT;PL
anatomie	анатомии	anatomie	анатомия	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
varna	варна	varnă	варный	PROPN	N;INAN;NOM;FEM;SG
confirma	подтвердите	confirma	подтвердить	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;PL;2;FIN;ACT
confirma	подтверждение	confirma	подтверждение	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;NEUT;SG
confirma	подтвердите	confirma	подтвердить	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;PL;2;FIN;ACT
confirma	подтверждение	confirma	подтверждение	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;NEUT;SG
houston	хьюстон	houston	хьюстон	PROPN	N;INAN;NOM;MASC;SG
eficienta	эффективное	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
eficienta	эффективный	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
eficienta	эффективная	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
eficienta	эффективного	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;GEN;MASC;SG
eficienta	эффективно	eficient	эффективно	ADJ;DEF;FEM;SG	ADV
eficienta	эффективное	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
eficienta	эффективность	eficient	эффективность	ADJ;DEF;FEM;SG	N;INAN;NOM;FEM;SG
eficienta	эффективный	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
eficienta	эффективная	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
eficienta	эффективные	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;PL
eficienta	эффективно	eficient	эффективно	ADJ;DEF;FEM;SG	ADV
eficienta	эффективность	eficient	эффективность	ADJ;DEF;FEM;SG	N;INAN;NOM;FEM;SG
eficienta	эффективность	eficient	эффективность	ADJ;DEF;FEM;SG	N;INAN;NOM;FEM;SG
eficienta	эффективное	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
eficienta	эффективный	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
eficienta	эффективная	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
eficienta	эффективного	eficient	эффективный	ADJ;DEF;FEM;SG	ADJ;GEN;MASC;SG
eficienta	эффективно	eficient	эффективно	ADJ;DEF;FEM;SG	ADV
eficienta	эффективность	eficient	эффективность	ADJ;DEF;FEM;SG	N;INAN;NOM;FEM;SG
proiectare	design	proiectare	design	N;INDF;FEM;SG	PROPN
proiectare	конструкция	proiectare	конструкция	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
proiectare	проектирование	proiectare	проектирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
proiectare	дизайн	proiectare	дизайн	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
proiectare	проектирование	proiectare	проектирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
marche	марке	marche	марка	N;INDF;FEM;PL	N;INAN;DAT;FEM;SG
violenta	насилие	violentă	насилие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
violenta	насильственные	violentă	насильственный	N;DEF;FEM;SG	ADJ;NOM;PL
violenta	насилие	violentă	насилие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
violenta	насилие	violentă	насилие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
eleanor	элеонора	eleanor	элеонор	PROPN	N;ANIM;NOM;FEM;SG
eleanor	элеонор	eleanor	элеонор	PROPN	N;ANIM;NOM;FEM;SG
oferta	предложение	ofertă	предложение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
oferta	предложение	ofertă	предложение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
favorabile	благоприятная	favorabil	благоприятный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
favorabile	благоприятный	favorabil	благоприятный	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
favorabile	благоприятное	favorabil	благоприятный	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
favorabile	благоприятная	favorabil	благоприятный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
favorabile	благоприятный	favorabil	благоприятный	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
castro	кастро	castro	кастро	PROPN	N;ANIM;NOM;MASC;SG
geologice	геологической	geologic	геологический	ADJ;INDF;FEM;PL	ADJ;INS;FEM;SG
flavius	флавий	flaviu	флавия	PROPN	N;ANIM;NOM;MASC;SG
koch	кох	koch	кох	PROPN	N;ANIM;NOM;MASC;SG
israeliene	израильский	israelian	израильский	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
israeliene	израильская	israelian	израильский	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
furtuna	гроза	furtună	гроза	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
furtuna	шторм	furtună	шторм	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
furtuna	буря	furtună	буря	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
furtuna	гроза	furtună	гроза	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
furtuna	шторм	furtună	шторм	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
furtuna	буря	furtună	буря	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
furtuna	гроза	furtună	гроза	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
ken	кен	ken	кен	PROPN	N;ANIM;NOM;MASC;SG
remarcabil	выдающиеся	remarcabil	выдающийся	ADJ;INDF;MASC;SG	ADJ;NOM;PL
biologice	биологическая	biologic	биологический	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
biologice	биологический	biologic	биологический	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
biologice	биологическое	biologic	биологический	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
stiut	знали	sti	знать	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN;ACT
stiut	знала	sti	знать	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;PST;FIN;ACT
stiut	знал	sti	знать	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
regulate	регулярный	regulat	регулярный	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
regulate	регулярная	regulat	регулярный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
regulate	регулярное	regulat	регулярный	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
regulate	регулярного	regulat	регулярный	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;SG
rwanda	руанде	rwanda	руанда	PROPN	N;INAN;NOM;FEM;SG
rwanda	руанда	rwanda	руанд	PROPN	N;INAN;NOM;FEM;SG
ciudat	странная	ciudat	странный	ADV	ADJ;NOM;FEM;SG
ciudat	странное	ciudat	странный	ADV	ADJ;NOM;NEUT;SG
ciudat	странный	ciudat	странный	ADV	ADJ;NOM;MASC;SG
ciudat	странно	ciudat	странный	ADV	ADJ;NEUT;SG
ciudat	странные	ciudat	странный	ADV	ADJ;NOM;PL
ciudat	странная	ciudat	странный	ADV	ADJ;NOM;FEM;SG
ciudat	странное	ciudat	странный	ADV	ADJ;NOM;NEUT;SG
ciudat	странный	ciudat	странный	ADV	ADJ;NOM;MASC;SG
ciudat	странно	ciudat	странный	ADV	ADJ;NEUT;SG
ciudat	странные	ciudat	странный	ADV	ADJ;NOM;PL
ciudat	странно	ciudat	странный	ADV	ADJ;NEUT;SG
productions	productions	productions	productions	N;INDF;MASC;SG	PROPN
natiune	нация	natiune	нация	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
natiune	нации	natiune	нация	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
natiune	нация	natiune	нация	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
natiune	нации	natiune	нация	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
mal	тза	mal	тза	N;INDF;MASC;SG	
mal	мал	mal	маленький	N;INDF;MASC;SG	ADJ;MASC;SG
mal	мол	mal	мол	N;INDF;MASC;SG	ADV
tower	башня	tower	башня	PROPN	N;INAN;NOM;FEM;SG
tower	tower	tower	tower	PROPN	PROPN
tower	тауэр	tower	тауэр	PROPN	N;INAN;NOM;MASC;SG
prada	добыча	pradă	добыча	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
prada	добычу	pradă	добыча	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
prada	добыча	pradă	добыча	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
prada	добычу	pradă	добыча	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
franconia	франкония	franconie	франкония	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
feb	февраля	feb	февраль		N;INAN;GEN;MASC;SG
feb	февраль	feb	февраль		N;INAN;NOM;MASC;SG
artista	исполнитель	artista	исполнитель	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
artista	художник	artista	художник	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
artista	артист	artista	артист	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
artista	artist	artista	artist	N;DEF;FEM;SG	PROPN
artista	исполнитель	artista	исполнитель	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
artista	художник	artista	художник	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
artista	артист	artista	артист	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
artista	artist	artista	artist	N;DEF;FEM;SG	PROPN
marci	маркс	marcă	маркс	N;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
marci	марси	marcă	марс	N;INDF;FEM;PL	N;ANIM;NOM;FEM;SG
ordinele	заказы	ordin	заказ	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
ordinele	приказы	ordin	приказ	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
ordinele	приказ	ordin	приказ	N;DEF;FEM;PL	N;INAN;NOM;MASC;SG
monroe	монро	monroe	монро	PROPN	N;INAN;NOM;FEM;SG
facultate	университет	facultate	университет	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
facultate	коллегия	facultate	коллегия	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
facultate	колледж	facultate	колледж	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
facultate	преподаватели	facultate	преподаватель	N;INDF;FEM;SG	N;ANIM;NOM;MASC;PL
facultate	факультет	facultate	факультет	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
neptun	нептун	neptun	нептун	PROPN	N;INAN;NOM;MASC;SG
apache	apache	apache	apache	N;INDF;MASC;SG	PROPN
rezistat	сопротивлялся	rezista	сопротивлять	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;MID
monarhiei	монархии	monarhie	монархия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
raf	raf	raf	raf	PROPN	PROPN
ierarhia	иерархии	ierarhie	иерархия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
ierarhia	иерархия	ierarhie	иерархия	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
saraci	бедные	sarac	бедный		ADJ;NOM;PL
saraci	бедный	sarac	бедный		ADJ;NOM;MASC;SG
saraci	бедная	sarac	бедный		ADJ;NOM;FEM;SG
saraci	бедных	sarac	бедный		ADJ;GEN;PL
regulamentul	регламент	regulament	регламент	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
regulamentul	регулирование	regulament	регулирование	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
randy	рэнди	randy	рэнди	PROPN	N;ANIM;NOM;MASC;SG
provocate	спровоцировал	provocat	провоцировать	ADJ;INDF;FEM;PL	V;PFV;MASC;IND;SG;PST;FIN;ACT
administratorii	администраторы	administrator	администратор	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
administratorii	администраторов	administrator	администратор	N;DEF;MASC;PL	N;ANIM;GEN;MASC;PL
administratorii	администраторы	administrator	администратор	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
administratorii	администраторов	administrator	администратор	N;DEF;MASC;PL	N;ANIM;GEN;MASC;PL
colorate	цветные	colorat	цветной	N;INDF;FEM;PL	ADJ;NOM;PL
colorate	цветной	colorat	цветной	N;INDF;FEM;PL	ADJ;NOM;MASC;SG
colorate	цветные	colorat	цветной	N;INDF;FEM;PL	ADJ;NOM;PL
colorate	цветной	colorat	цветной	N;INDF;FEM;PL	ADJ;NOM;MASC;SG
versiunile	версии	versiune	версия	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
versiunile	версий	versiune	версия	N;DEF;FEM;PL	N;INAN;GEN;FEM;PL
seven	seven	seven	seven	N;INDF;MASC;SG	PROPN
seven	семь	seven	семь	N;INDF;MASC;SG	NUM;NOM
seven	седьмая	seven	седьмой	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
luftwaffe	люфтваффе	luftwaffă	люфтваффе	PROPN	N;INAN;NOM;MASC;SG
dorita	желаемое	dorita	желать		V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;PASS
dorita	желаемых	dorita	желать		V;IPFV;GEN;PL;PRS;V.PTCP;PASS
dorita	разыскивается	dorita	разыскивать		V;IPFV;IND;SG;3;PRS;FIN;PASS
dorita	хотел	dorita	хотеть		V;IPFV;MASC;IND;SG;PST;FIN;ACT
dorita	хотела	dorita	хотеть		V;IPFV;FEM;IND;SG;PST;FIN;ACT
dorita	желаемое	dorita	желать		V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;PASS
dorita	желаемых	dorita	желать		V;IPFV;GEN;PL;PRS;V.PTCP;PASS
pasarea	птичка	pasare	птичка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
pasarea	бёрд	pasare	бёрд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
pasarea	птицы	pasare	птица	N;DEF;FEM;SG	N;ANIM;NOM;FEM;PL
pasarea	птица	pasare	птица	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
tei	линден	tei	линден		N;ANIM;NOM;MASC;SG
tei	лайм	tei	лайм		N;INAN;NOM;MASC;SG
vaduva	вдовы	vaduva	вдова	N;DEF;FEM;SG	N;ANIM;NOM;FEM;PL
vaduva	вдова	vaduva	вдова	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
vaduva	вдова	vaduva	вдова	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
vaduva	вдовы	vaduva	вдова	N;DEF;FEM;SG	N;ANIM;NOM;FEM;PL
vaduva	вдова	vaduva	вдова	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
vaduva	вдовы	vaduva	вдова	N;DEF;FEM;SG	N;ANIM;NOM;FEM;PL
vaduva	вдова	vaduva	вдова	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
garcia	гарсия	garcia	гарсия	PROPN	N;INAN;NOM;FEM;SG
garcia	гарсиа	garcia	гарсиа	PROPN	N;INAN;NOM;FEM;SG
ark	арк	ark	арк	N;INDF;MASC;SG	
caseta	кассета	caseta	кассета	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
caseta	кассета	caseta	кассета	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
caseta	лента	caseta	лента	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
caseta	ленту	caseta	лента	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
caseta	кассета	caseta	кассета	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
musical	музыкальные	musical	музыкальный	N;INDF;MASC;SG	ADJ;NOM;PL
musical	музыкальная	musical	музыкальный	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
gyula	дьюла	gyula	дьял	PROPN	N;INAN;NOM;FEM;SG
fericit	счастливые	fericit	счастливый	ADJ;INDF;MASC;SG	ADJ;NOM;PL
insotita	сопровождал	insotita	сопровождать	ADJ;DEF;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
insotita	сопровождали	insotita	сопровождать	ADJ;DEF;FEM;SG	V;IPFV;IND;PL;PST;FIN;ACT
patriei	родину	patrie	родина	PROPN;DEF;FEM;SG	N;INAN;ACC;FEM;SG
patriei	родина	patrie	родина	PROPN;DEF;FEM;SG	N;INAN;NOM;FEM;SG
poze	фото	poză	фото	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
poze	pictures	poză	pictures	N;INDF;FEM;PL	PROPN
procent	проценты	procent	процент	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
armat	вооруженный	armat	вооружить	ADJ;INDF;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
armat	вооруженная	armat	вооружить	ADJ;INDF;MASC;SG	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
armat	вооруженных	armat	вооружить	ADJ;INDF;MASC;SG	V;PFV;GEN;PL;PST;V.PTCP;PASS
armat	усилены	armat	усилить	ADJ;INDF;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
mongolii	монголы	mongol	монгол	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
prenume	фамилия	prenume	фамилия		N;INAN;NOM;FEM;SG
tentativa	покушение	tentativa	покушение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
tentativa	попытка	tentativa	попытка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
tentativa	предварительные	tentativa	предварительный	N;DEF;FEM;SG	ADJ;NOM;PL
tentativa	предварительный	tentativa	предварительный	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
tentativa	покушение	tentativa	покушение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
tentativa	попытка	tentativa	попытка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
prinde	поймай	prinde	пойма	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;FIN;ACT
prinde	улов	prinde	улов	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
prinde	лови	prinde	лов	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
lut	глины	lut	глина	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
istria	истрия	istrie	истрия	PROPN	N;INAN;NOM;FEM;SG
judecat	судили	judeca	судить	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN;ACT
dieter	дитер	dieter	дитер	PROPN	N;ANIM;NOM;MASC;SG
raspandire	распространяется	raspandire	распространяться	N;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
patricia	патриция	patricie	патриция	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
esenta	сущность	esent	сущность	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
esenta	суть	esent	суть	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
esenta	сущность	esent	сущность	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
esenta	суть	esent	суть	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
cetatenia	гражданство	cetatenie	гражданство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
cetatenia	национальность	cetatenie	национальность	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
cetatenia	гражданства	cetatenie	гражданство	N;DEF;FEM;SG	N;INAN;GEN;NEUT;SG
cetatenia	гражданство	cetatenie	гражданство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
usd	usd	usd	usd	N	
nice	приятно	nice	приятный		ADJ;NEUT;SG
nice	мило	nice	мило		ADV
beatrice	беатрис	beatric	беатрис	N;INDF;FEM;PL	N;ANIM;NOM;FEM;SG
atasat	придает	atasa	придавать	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
atasat	прилагается	atasa	прилагать	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
atasat	придает	atasa	придавать	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
atasat	прилагается	atasa	прилагать	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
spada	меч	spadă	меч	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
bolivia	боливии	bolivie	боливия	PROPN	N;INAN;NOM;FEM;PL
bolivia	боливия	bolivie	боливие	PROPN	N;INAN;NOM;FEM;SG
ciuperci	гриб	ciupercă	гриб	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
criteriul	критерий	criteriu	критерий	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
performante	исполнение	performant	исполнение	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
performante	производительность	performant	производительность	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
pakistan	пакистана	pakistan	пакистан	PROPN	N;INAN;GEN;MASC;SG
pakistan	пакистан	pakistan	пакистан	PROPN	N;INAN;NOM;MASC;SG
optica	оптических	optic	оптический	N;DEF;FEM;SG	ADJ;GEN;PL
optica	оптика	optic	оптика	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
optica	оптика	optic	оптика	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
profesoara	учитель	profesoară	учитель	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
profesoara	преподаватель	profesoară	преподаватель	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
profesoara	учительница	profesoară	учительница	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
nad	nad	nade	nad	PROPN	PROPN
éditions	éditions	éditions	éditions	PROPN	PROPN
solide	твердое	solid	твердый	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
