din	no	din	no	ADP;ACC	
medicale	medicīniskā	medical	medicīniska	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
conducatori	līderi	conducator	līderis	N;INDF;MASC;PL	N;ACC;MASC;SG
initiala	sākotnējā	initial	sākotnēja	ADJ;DEF;FEM;SG	ADJ;ESS;FEM;SG
initiala	sākotnējais	initial	sākotnējs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
initiala	sākotnējā	initial	sākotnēja	ADJ;DEF;FEM;SG	ADJ;ESS;FEM;SG
initiala	sākotnējais	initial	sākotnējs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
initiala	sākotnējā	initial	sākotnēja	ADJ;DEF;FEM;SG	ADJ;ESS;FEM;SG
initiala	sākotnējais	initial	sākotnējs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
principiul	pamatprincips	principiu	pamatprincips	N;DEF;MASC;SG	N;NOM;MASC;SG
principiul	princips	principiu	princips	N;DEF;MASC;SG	N;NOM;MASC;SG
mormantul	kapu	mormant	kaps	N;DEF;MASC;SG	N;ACC;MASC;SG
mormantul	kapa	mormant	kaps	N;DEF;MASC;SG	N;NOM;MASC;SG
mormantul	kapā	mormant	kaps	N;DEF;MASC;SG	N;ESS;MASC;SG
bisericile	baznīcas	biserică	baznīca	N;DEF;FEM;PL	N;NOM;FEM;PL
alexandra	aleksandra	alexandra	aleksandrs	PROPN	PROPN;NOM;FEM;SG
frumoase	skaists	frumos	skaists	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
frumoase	skaista	frumos	skaista	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
frumoase	skaisti	frumos	skaisti	ADJ;INDF;FEM;PL	ADV
frumoase	skaistā	frumos	skaista	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
bernard	bernard	bernard	bernard	PROPN	
andré	andrē	andré	andre	PROPN	PROPN
andré	andrē	andré	andre	PROPN	PROPN
efectul	efekts	efect	efekts	N;DEF;MASC;SG	N;NOM;MASC;SG
efectul	ietekme	efect	ietekme	N;DEF;MASC;SG	N;NOM;FEM;SG
ofiteri	virsnieku	ofiteri	virsnieks	N;INDF;MASC;PL	N;ACC;MASC;SG
ofiteri	virsnieku	ofiteri	virsnieks	N;INDF;MASC;PL	N;ACC;MASC;SG
solar	saules	solar	saule	N;INDF;MASC;SG	N;NOM;FEM;PL
candidat	kandidāti	candidat	kandidāts	N;INDF;MASC;SG	N;NOM;MASC;PL
curte	pagalms	curte	pagalms	N;INDF;FEM;SG	N;NOM;MASC;SG
curte	pagalma	curte	pagalms	N;INDF;FEM;SG	N;GEN;MASC;SG
curte	pagalmā	curte	pagalms	N;INDF;FEM;SG	N;ESS;MASC;SG
curte	pagalmu	curte	pagalma	N;INDF;FEM;SG	N;ACC;MASC;SG
curte	tiesa	curte	tiesa	N;INDF;FEM;SG	N;NOM;FEM;SG
curte	palāta	curte	palātīt	N;INDF;FEM;SG	N;NOM;FEM;SG
curte	pagalms	curte	pagalms	N;INDF;FEM;SG	N;NOM;MASC;SG
curte	būvētava	curte	būvētava	N;INDF;FEM;SG	N;NOM;FEM;SG
curte	būvētavas	curte	būvētava	N;INDF;FEM;SG	N;NOM;FEM;PL
remix	skaņās	remix	skaņa		N;ESS;FEM;PL
potential	potenciāli	potential	potenciāli	ADJ;INDF;MASC;SG	ADV
lucrurile	lietas	lucru	lieta	N;DEF;FEM;PL	N;NOM;FEM;PL
coloana	sleja	coloană	sleja	N;DEF;FEM;SG	N;NOM;FEM;SG
coloana	kolonna	coloană	kolonna	N;DEF;FEM;SG	N;NOM;FEM;SG
coloana	slejā	coloană	sleja	N;DEF;FEM;SG	N;ESS;FEM;SG
coloana	kolonnu	coloană	kolonna	N;DEF;FEM;SG	N;ACC;FEM;SG
coloana	sleja	coloană	sleja	N;DEF;FEM;SG	N;NOM;FEM;SG
coloana	kolonna	coloană	kolonna	N;DEF;FEM;SG	N;NOM;FEM;SG
coloana	slejā	coloană	sleja	N;DEF;FEM;SG	N;ESS;FEM;SG
coloana	kolonnu	coloană	kolonna	N;DEF;FEM;SG	N;ACC;FEM;SG
stergerea	dzēšana	stergere	dzēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
stergerea	dzēš	stergere	dzēš	N;DEF;FEM;SG	V;FH;IND;3;POS;PRS;FIN;ACT
comedie	komēdija	comedie	komēdija	N;INDF;FEM;SG	N;NOM;FEM;SG
traditional	tradicionālie	traditional	tradicionāls	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
traditional	tradicionāli	traditional	tradicionāli	ADJ;INDF;MASC;SG	ADV
traditional	tradicionālie	traditional	tradicionāls	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
traditional	tradicionāli	traditional	tradicionāli	ADJ;INDF;MASC;SG	ADV
traditional	tradicionālie	traditional	tradicionāls	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
traditional	tradicionāli	traditional	tradicionāli	ADJ;INDF;MASC;SG	ADV
like	patīk	like	patikt		V;FH;IND;3;POS;PRS;FIN;ACT
like	like	like	like		
tancuri	tanku	tanc	tanka	N;INDF;FEM;PL	N;ACC;FEM;SG
steve	stīvs	stev	stīvs	PROPN	PROPN;NOM;MASC;SG
acid	skābes	acid	skābe	N;INDF;MASC;SG	N;NOM;FEM;PL
automat	automātiska	automat	automātiska	ADV	ADJ;NOM;FEM;SG
automat	automātiskā	automat	automātisks	ADV	ADJ;NOM;FEM;SG
automat	automātiskais	automat	automātisks	ADV	ADJ;NOM;MASC;SG
automat	automātisks	automat	automātisks	ADV	ADJ;NOM;MASC;SG
bogat	bagātas	bogat	bagāta	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
bogat	bagāti	bogat	bagāts	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
oceanul	okeānā	ocean	okeāns	N;DEF;MASC;SG	N;ESS;MASC;SG
oceanul	okeāns	ocean	okeāns	N;DEF;MASC;SG	N;NOM;MASC;SG
oceanul	okeāna	ocean	okeāns	N;DEF;MASC;SG	N;GEN;MASC;SG
atras	piesaistīja	atrage	piesaistīt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
luate	ņemta	luat	ņemt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
luate	ņemts	luat	ņemt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
luate	veikti	luat	veikt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
suma	sum	sumă	sumēt	N;DEF;FEM;SG	
suma	summa	sumă	summa	N;DEF;FEM;SG	N;NOM;FEM;SG
suma	apjoms	sumă	apjoms	N;DEF;FEM;SG	N;NOM;MASC;SG
suma	apmērs	sumă	apmērs	N;DEF;FEM;SG	N;NOM;MASC;SG
suma	summa	sumă	summa	N;DEF;FEM;SG	N;NOM;FEM;SG
suma	sum	sumă	sumēt	N;DEF;FEM;SG	
suma	summa	sumă	summa	N;DEF;FEM;SG	N;NOM;FEM;SG
suma	apjoms	sumă	apjoms	N;DEF;FEM;SG	N;NOM;MASC;SG
suma	apmērs	sumă	apmērs	N;DEF;FEM;SG	N;NOM;MASC;SG
suma	summa	sumă	summa	N;DEF;FEM;SG	N;NOM;FEM;SG
doreste	novēl	dorest	novēlēt	V;IND;SG;3;PRS;FIN	V;FH;IND;2;POS;FUT;FIN;ACT
doreste	vēlmes	dorest	vēlme	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL
doreste	vēlmju	dorest	vēlme	V;IND;SG;3;PRS;FIN	N;ACC;FEM;SG
protectia	aizsardzība	protectie	aizsardzība	N;DEF;FEM;SG	N;NOM;FEM;SG
cetate	cietoksnis	cetate	cietoksnis		N;NOM;MASC;SG
cetate	citadeli	cetate	citadele		N;NOM;MASC;SG
bill	rēķinu	bill	rēķins	PROPN	N;ACC;MASC;SG
bill	bils	bill	bils	PROPN	PROPN;NOM;MASC;SG
procesului	process	proces	process	N;DEF;MASC;SG	N;NOM;MASC;SG
procesului	procesā	proces	process	N;DEF;MASC;SG	N;ESS;MASC;SG
intelege	saprotu	intelege	saprast	V;IND;SG;3;PRS;FIN	V;FH;IND;SG;1;POS;PRS;FIN;ACT
intelege	saprotu	intelege	saprast	V;IND;SG;3;PRS;FIN	V;FH;IND;SG;1;POS;PRS;FIN;ACT
asociat	saistīts	asociat	saistīt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
asociat	asociējas	asociat	asociēties	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
lanka	lanka	lankă	lanka	PROPN	N;NOM;FEM;SG
obtinute	iegūtie	obtinet	iegūt	ADJ;INDF;FEM;PL	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
obtinute	iegūti	obtinet	iegūt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
obtinute	iegūta	obtinet	iegūt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
obtinute	iegūts	obtinet	iegūt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
obtinute	iegūtā	obtinet	iegūt	ADJ;INDF;FEM;PL	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
obtinerea	kļūst	obtinere	kļūt	N;DEF;FEM;SG	V;FH;IND;3;POS;PRS;FIN;ACT
obtinerea	kļūst	obtinere	kļūt	N;DEF;FEM;SG	V;FH;IND;3;POS;PRS;FIN;ACT
descoperite	atklāju	descoperi	atklāt	ADJ;INDF;FEM;PL	V;FH;IND;SG;1;POS;PRS;FIN;ACT
hugo	igo	hugo	igo	PROPN	PROPN
hugo	hugo	hugo	hugs	PROPN	PROPN
ajuta	palīgā	ajuta	palīgs	V;IND;SG;3;IPFV;FIN	N;ESS;MASC;SG
ajuta	palīdzība	ajuta	palīdzība	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG
ajuta	help	ajuta	help	V;IND;SG;3;IPFV;FIN	
ajuta	palīdz	ajuta	palīdzēt	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
samuel	semjuels	samuel	semjuels	PROPN	N;NOM;MASC;SG
margareta	margaret	margaretă	margaret	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
margareta	dēzija	margaretă	dēzija	N;DEF;FEM;SG	N;NOM;FEM;SG
firma	firma	firmă	firma	N;DEF;FEM;SG	N;NOM;FEM;SG
firma	firma	firmă	firma	N;DEF;FEM;SG	N;NOM;FEM;SG
denis	denis	denide	denis	PROPN	
denis	deniss	denide	deniss	PROPN	N;NOM;MASC;SG
home	mājās	homă	māja		N;ESS;FEM;PL
home	home	homă	home		
home	mājas	homă	māja		N;NOM;FEM;PL
home	majas	homă	maja		ADJ;NOM;FEM;PL
claude	claude	claudă	claude	PROPN	
claude	klods	claudă	klods	PROPN	PROPN;NOM;MASC;SG
psd	psd	psd	psd	N	
campanie	kampaņa	campanie	kampaņa	N;INDF;FEM;SG	N;NOM;FEM;SG
campanie	kampaņā	campanie	kampaņa	N;INDF;FEM;SG	N;ESS;FEM;SG
mitologia	mitoloģija	mitologie	mitoloģija	N;DEF;FEM;SG	N;NOM;FEM;SG
pacific	klusais	pacific	kluss	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
doamna	kundze	doamnă	kundze	N;DEF;FEM;SG	N;NOM;FEM;SG
doamna	dāma	doamnă	dāma	N;DEF;FEM;SG	N;NOM;FEM;SG
doamna	lēdija	doamnă	lēdija	N;DEF;FEM;SG	N;NOM;FEM;SG
doamna	kundze	doamnă	kundze	N;DEF;FEM;SG	N;NOM;FEM;SG
doamna	dāma	doamnă	dāma	N;DEF;FEM;SG	N;NOM;FEM;SG
doamna	lēdija	doamnă	lēdija	N;DEF;FEM;SG	N;NOM;FEM;SG
gresit	nepareizi	gresit	nepareizi	ADJ;INDF;MASC;SG	ADV
gresit	nepareizi	gresit	nepareizi	ADJ;INDF;MASC;SG	ADV
retragerea	atkāpties	retragere	atkāpties	N;DEF;FEM;SG	V;POS;REFL;NFIN
retragerea	atsaukšana	retragere	atsaukšana	N;DEF;FEM;SG	N;NOM;FEM;SG
retragerea	atsaukšanu	retragere	atsaukšana	N;DEF;FEM;SG	N;ACC;FEM;SG
retragerea	izstāšanās	retragere	izstāšanās	N;DEF;FEM;SG	N;NOM;FEM;SG
retragerea	anulēšana	retragere	anulēšana	N;DEF;FEM;SG	N;NOM;FEM;SG
ferate	dzelzceļš	ferată	dzelzceļš	N;INDF;FEM;PL	N;NOM;MASC;SG
hautes	hautes	hautes	haute	PROPN	PROPN;NOM;FEM;SG
armenia	armēnija	armenia	armēnija	PROPN	N;NOM;FEM;SG
definitiv	galīga	definitiv	galīga	ADV	ADJ;NOM;FEM;SG
taylor	teilors	tay	teilors	PROPN	N;NOM;MASC;SG
fire	pavedieni	fire	pavediens	N;INDF;FEM;SG	N;NOM;MASC;PL
fire	dzijas	fire	dzija	N;INDF;FEM;SG	N;NOM;FEM;PL
fire	vadi	fire	vads	N;INDF;FEM;SG	N;NOM;MASC;PL
fire	pavedieni	fire	pavediens	N;INDF;FEM;SG	N;NOM;MASC;PL
frati	brāļi	frate	brālis		N;NOM;MASC;PL
frati	brāļi	frate	brālis		N;NOM;MASC;PL
asezat	sēdošu	aseza	sēdot	ADJ;INDF;MASC;SG	V;IPFV;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS
asezat	sēdošu	aseza	sēdot	ADJ;INDF;MASC;SG	V;IPFV;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS
plin	pilnu	plin	pilna	ADV	ADJ;ACC;MASC;SG
plin	pilnas	plin	pilna	ADV	ADJ;NOM;FEM;PL
plin	pilns	plin	pilns	ADV	ADJ;NOM;MASC;SG
plin	pilnā	plin	pilns	ADV	ADJ;NOM;FEM;SG
plin	pilni	plin	pilns	ADV	ADJ;NOM;MASC;PL
plin	pilna	plin	pilna	ADV	ADJ;NOM;FEM;SG
raportul	ziņot	raport	ziņot	N;DEF;MASC;SG	V;POS;NFIN
raportul	ziņojums	raport	ziņojums	N;DEF;MASC;SG	N;NOM;MASC;SG
land	zemes	land	zeme	N;INDF;MASC;SG	N;NOM;FEM;PL
directa	tiešā	directa	tieša	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
directa	tiešs	directa	tiešs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
directa	tiešais	directa	tiešais	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
directa	direct	directa	direct	ADJ;DEF;FEM;SG	
directa	tieša	directa	tieša	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
directa	tiešā	directa	tieša	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
directa	tiešs	directa	tiešs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
directa	tiešais	directa	tiešais	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
directa	direct	directa	direct	ADJ;DEF;FEM;SG	
directa	tieša	directa	tieša	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
planuri	plāni	plan	plāns	N;INDF;FEM;PL	ADJ;NOM;MASC;PL
den	den	den	den		
servit	kalpoja	servi	kalpot	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
front	priekšējais	front	priekšējs	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
front	priekšā	front	priekšā	N;INDF;MASC;SG	ADV
front	priekšējie	front	priekšējs	N;INDF;MASC;SG	ADJ;NOM;MASC;PL
cher	šēra	cher	šēra	PROPN	N;NOM;FEM;SG
aeroportul	lidosta	aeroport	lidosta	N;DEF;MASC;SG	N;NOM;FEM;SG
aeroportul	lidostā	aeroport	lidosta	N;DEF;MASC;SG	N;ESS;FEM;SG
aeroportul	lidostas	aeroport	lidosta	N;DEF;MASC;SG	N;NOM;FEM;PL
mentioneaza	minēta	mentiona	minēt	V;IND;SG;3;IPFV;FIN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
mentioneaza	piemin	mentiona	pieminēt	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
sebastian	sebastians	sebastian	sebastians	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
contextul	konteksts	context	konteksts	N;DEF;MASC;SG	N;NOM;MASC;SG
contextul	konteksta	context	konteksts	N;DEF;MASC;SG	N;GEN;MASC;SG
costa	costa	costa	cost	V;IND;SG;3;IPFV;FIN	PROPN;NOM;FEM;SG
louise	luīze	loui	luīze	V;IND;SG;3;PST+PRF;FIN	PROPN;NOM;FEM;SG
spencer	spensers	spencer	spensers	PROPN	N;NOM;MASC;SG
franco	franko	franco	franka	PROPN	PROPN
europe	eiropa	europă	eiropa		N;NOM;FEM;SG
europe	europe	europă	europe		
gospodarii	mājsaimniecību	gospodar	mājsaimniecība	N;INDF;FEM;PL	N;ACC;FEM;SG
gospodarii	mājsaimniecības	gospodar	mājsaimniecība	N;INDF;FEM;PL	N;NOM;FEM;SG
mitologie	mitoloģija	mitologie	mitoloģija	N;INDF;FEM;SG	N;NOM;FEM;SG
irina	irina	irină	irināt	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
slovacia	slovāku	slovacie	slovāks	PROPN	N;ACC;MASC;SG
slovacia	slovākijas	slovacie	slovākija	PROPN	N;NOM;FEM;PL
slovacia	slovākija	slovacie	slovākija	PROPN	N;NOM;FEM;SG
profilul	profilu	profil	profils	N;DEF;MASC;SG	N;ACC;FEM;SG
profilul	profila	profil	profils	N;DEF;MASC;SG	N;NOM;FEM;SG
profilul	profils	profil	profils	N;DEF;MASC;SG	N;NOM;MASC;SG
sankt	sankt	sankt	sankt	PROPN	
determina	nosaka	determina	nosacīt	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
determina	nosaka	determina	nosacīt	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
determina	nosaka	determina	nosacīt	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
enciclopedia	enciklopēdija	enciclopedie	enciklopēdija	N;DEF;FEM;SG	N;NOM;FEM;SG
inmormantat	aprakts	inmormanta	aprakts	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
medievala	viduslaiku	medieval	viduslaiks	ADJ;DEF;FEM;SG	N;ACC;MASC
implica	iesaista	implica	iesaistīt	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
open	atklāts	open	atklāt	N;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
open	atvērts	open	atvērts	N;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
open	atvērta	open	atvērt	N;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
open	atvērt	open	atvērt	N;INDF;MASC;SG	V;POS;NFIN
rhône	rhône	rhône	rhône	N;INDF;FEM;SG	
poetul	dzejnieks	poet	dzejnieks	N;DEF;MASC;SG	N;NOM;MASC;SG
animalelor	dzīvniekus	animal	dzīvnieks	N;DEF;FEM;PL	N;ACC;MASC;PL
animalelor	dzīvniekiem	animal	dzīvnieks	N;DEF;FEM;PL	N;DAT;MASC;PL
animalelor	dzīvnieki	animal	dzīvnieks	N;DEF;FEM;PL	N;NOM;MASC;PL
efecte	efekts	efect	efekts	N;INDF;FEM;PL	N;NOM;MASC;SG
efecte	iedarbība	efect	iedarbība	N;INDF;FEM;PL	N;NOM;FEM;SG
efecte	ietekme	efect	ietekme	N;INDF;FEM;PL	N;NOM;FEM;SG
deschide	atklāts	deschide	atklāt	V;IND;SG;3;PRS;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
deschide	atvērts	deschide	atvērts	V;IND;SG;3;PRS;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
deschide	atvērta	deschide	atvērt	V;IND;SG;3;PRS;FIN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
savoia	savojas	savoie	savoties	PROPN	ADJ;NOM;FEM;PL
evreii	ebreji	evreu	ebreji	N;DEF;MASC;PL	N;NOM;MASC;PL
evreii	ebrejiem	evreu	ebrejs	N;DEF;MASC;PL	N;DAT;MASC;PL
clasat	ierindojās	clasa	ierindoties	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PST;FIN;ACT
enciclopedie	enciklopēdija	enciclopedie	enciklopēdija	N;INDF;FEM;SG	N;NOM;FEM;SG
old	vecā	old	veca	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
old	veca	old	veca	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
old	veci	old	vecs	N;INDF;MASC;SG	ADJ;NOM;MASC;PL
old	vecs	old	vecs	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
slab	tievs	slab	tievs	ADV	ADJ;NOM;MASC;SG
slab	vājš	slab	vājš	ADV	ADJ;NOM;MASC;SG
slab	vājā	slab	vājā	ADV	ADJ;NOM;FEM;SG
slab	vāja	slab	vāja	ADV	ADJ;NOM;FEM;SG
slab	vājas	slab	vāja	ADV	N;NOM;FEM;PL
antice	senā	antic	sens	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
masina	mašīna	masină	mašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automašīna	masină	automašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automobilis	masină	automobilis	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	mašīna	masină	mašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automašīna	masină	automašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automobilis	masină	automobilis	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	mašīna	masină	mašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automašīna	masină	automašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automobilis	masină	automobilis	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	mašīna	masină	mašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automašīna	masină	automašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automobilis	masină	automobilis	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	mašīna	masină	mašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automašīna	masină	automašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
masina	automobilis	masină	automobilis	N;DEF;FEM;SG	N;NOM;MASC;SG
masina	mašīna	masină	mašīna	N;DEF;FEM;SG	N;NOM;FEM;SG
renuntat	izstājās	renunta	izstāties	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PST;FIN;ACT
renuntat	atteikušās	renunta	atteikt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
echipele	komandām	echipă	komanda	N;DEF;FEM;PL	N;DAT;FEM;PL
echipele	komandas	echipă	komanda	N;DEF;FEM;PL	N;NOM;FEM;PL
diferit	atšķirīgi	diferit	atšķirīgs	ADJ;INDF;MASC;SG	ADV
diferit	dažādi	diferit	dažāds	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
diferit	dažādas	diferit	dažāda	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
teorie	teorija	teorie	teorija	N;INDF;FEM;SG	N;NOM;FEM;SG
rezerva	rezerves	rezervă	rezerve	N;DEF;FEM;SG	N;NOM;FEM;PL
rezerva	rezervē	rezervă	rezerve	N;DEF;FEM;SG	V;FH;IND;SG;2;POS;PRS;FIN;ACT
rezerva	rezerves	rezervă	rezerve	N;DEF;FEM;SG	N;NOM;FEM;PL
rezerva	rezerve	rezervă	rezerve	N;DEF;FEM;SG	N;NOM;FEM;SG
rezerva	rezervē	rezervă	rezerve	N;DEF;FEM;SG	V;FH;IND;SG;2;POS;PRS;FIN;ACT
rezerva	rezerves	rezervă	rezerve	N;DEF;FEM;SG	N;NOM;FEM;PL
rezerva	rezerve	rezervă	rezerve	N;DEF;FEM;SG	N;NOM;FEM;SG
las	las	lăsa	las	V;IND;SG;1;PRS;FIN	
interesul	procentiem	interes	procents	N;DEF;MASC;SG	N;DAT;MASC;PL
interesul	procentus	interes	procents	N;DEF;MASC;SG	N;ACC;MASC;PL
interesul	procenti	interes	procents	N;DEF;MASC;SG	N;NOM;MASC;PL
interesul	interese	interes	interese	N;DEF;MASC;SG	N;NOM;FEM;SG
utilizata	izmanto	utiliza	izmantot	ADJ;DEF;FEM;SG	V;IMP;SG;2;POS;FIN;ACT
utilizata	lietots	utiliza	lietot	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
utilizata	izmantotais	utiliza	izmantot	ADJ;DEF;FEM;SG	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
utilizata	izmantots	utiliza	izmantot	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
utilizata	lietoti	utiliza	lietot	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
utilizata	lietota	utiliza	lietot	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
turul	ekskursija	tur	ekskursija	N;DEF;MASC;SG	N;NOM;FEM;SG
turul	tūre	tur	tūre	N;DEF;MASC;SG	N;NOM;FEM;SG
turul	tour	tur	tour	N;DEF;MASC;SG	
initiativa	iniciatīva	initiativă	iniciatīva	N;DEF;FEM;SG	N;NOM;FEM;SG
initiativa	iniciatīvu	initiativă	iniciatīva	N;DEF;FEM;SG	ADJ;ACC;MASC;SG
initiativa	iniciatīva	initiativă	iniciatīva	N;DEF;FEM;SG	N;NOM;FEM;SG
initiativa	iniciatīvu	initiativă	iniciatīva	N;DEF;FEM;SG	ADJ;ACC;MASC;SG
initiativa	iniciatīva	initiativă	iniciatīva	N;DEF;FEM;SG	N;NOM;FEM;SG
initiativa	iniciatīvu	initiativă	iniciatīva	N;DEF;FEM;SG	ADJ;ACC;MASC;SG
utilizeaza	lietošana	utilizează	lietošana	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG
utilizeaza	lietojums	utilizează	lietojums	V;IND;SG;3;IPFV;FIN	N;NOM;MASC;SG
utilizeaza	izmantošana	utilizează	izmantošana	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG
carolina	karolīna	carolina	karolīns	N;DEF;FEM;SG	N;NOM;FEM;SG
medici	medici	medic	medici	N;INDF;MASC;PL	
peninsula	pussalā	peninsulă	pussala	N;DEF;FEM;SG	N;ESS;FEM;SG
peninsula	pussala	peninsulă	pussala	N;DEF;FEM;SG	N;NOM;FEM;SG
ahmad	ahmad	ahmad	ahmad	PROPN	
doctorat	phd	doctorat	phd	N;INDF;MASC;SG	
calcul	aprēķini	calcul	aprēķināt	N;INDF;MASC;SG	N;NOM;MASC;PL
macedonia	maķedonija	macedonie	maķedonija	PROPN	N;NOM;FEM;SG
reala	reāli	reală	reāli	ADJ;DEF;FEM;SG	ADV
reala	īstais	reală	īsts	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
reala	īsta	reală	īsta	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
reala	reālā	reală	reāls	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
reala	reālās	reală	reāla	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
reala	īstas	reală	īsta	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
