улицата	street	улица	street	N;DEF;FEM;SG	N;INDF;MASC;SG
включено	activat	включа-(се)	activat	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
включено	activata	включа-(се)	activat	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	N;DEF;FEM;SG
включено	inclusa	включа-(се)	inclus	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
включено	inclus	включа-(се)	include	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
включено	incluse	включа-(се)	inclus	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
пръстените	inelele	пръстя	inel	ADJ;DEF;PL	N;DEF;FEM;PL
пръстените	inele	пръстя	inel	ADJ;DEF;PL	N;INDF;FEM;PL
напредък	progresul	напредък	progres	N;INDF;MASC;SG	N;DEF;MASC;SG
напредък	progresele	напредък	progres	N;INDF;MASC;SG	N;DEF;FEM;PL
напредък	progrese	напредък	progres	N;INDF;MASC;SG	N;INDF;FEM;PL
вековете	secole	век	secol	N;DEF;MASC;PL	N;INDF;FEM;PL
рейчъл	rachel	рейчъл	rachel	PROPN;INDF;FEM;SG	PROPN
ниши	nishi	ниша	nishi	N;INDF;FEM;PL	
роуз	trandafir	роуз	trandafir	PROPN;INDF;FEM;SG	N;INDF;MASC;SG
роуз	rose	роуз	rosă	PROPN;INDF;FEM;SG	PROPN
увреждания	dezactivate	увреждане	dezactiva	N;INDF;NEUT;PL	ADJ;INDF;FEM;PL
увреждания	dezactivata	увреждане	dezactivat	N;INDF;NEUT;PL	N;DEF;FEM;SG
увреждания	dezactivat	увреждане	dezactiva	N;INDF;NEUT;PL	ADJ;INDF;MASC;SG
увреждания	handicap	увреждане	handicap	N;INDF;NEUT;PL	N;INDF;MASC;SG
увреждания	invaliditate	увреждане	invaliditate	N;INDF;NEUT;PL	N;INDF;FEM;SG
увреждания	incapacitate	увреждане	incapacitate	N;INDF;NEUT;PL	N;INDF;FEM;SG
съществена	esentiala	съществен	esentială	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
съществена	esentiale	съществен	esential	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
колинс	collins	колинс	collins	PROPN;INDF;MASC;SG	PROPN
дарвин	darwin	дарвин	darwin	N;INDF;MASC;SG	PROPN
братислава	bratislava	братиславам	bratislavă	PROPN;INDF;FEM;SG	N;DEF;FEM;SG
нели	nelly	неля	nelly	PROPN;INDF;FEM;SG	N;INDF;MASC;SG
нели	nellie	неля	nellie	PROPN;INDF;FEM;SG	PROPN
отмъщение	razbunarea	отмъщение	razbunare	N;INDF;NEUT;SG	N;DEF;FEM;SG
отмъщение	razbunarea	отмъщение	razbunare	N;INDF;NEUT;SG	N;DEF;FEM;SG
милена	milena	милен	milenă	PROPN;INDF;FEM;SG	N;DEF;FEM;SG
любима	iubita	любим	iubită	N;INDF;FEM;SG	N;DEF;FEM;SG
любима	iubit	любим	iubit	N;INDF;FEM;SG	ADJ;INDF;MASC;SG
екипировка	echipamente	екипировка	echipament	N;INDF;FEM;SG	N;INDF;FEM;PL
депутатите	parlamentari	депутат	parlamentar	N;DEF;MASC;PL	N;INDF;MASC;PL
стабилност	stabilitatea	стабилност	stabilitate	N;INDF;FEM;SG	N;DEF;FEM;SG
бедни	saracul	беден	sarac	ADJ;INDF;PL	N;DEF;MASC;SG
бедни	saraci	беден	sarac	ADJ;INDF;PL	
бедни	saraca	беден	saracă	ADJ;INDF;PL	ADJ;DEF;FEM;SG
словашки	slovaca	словашки	slovacă	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
словашки	slovacia	словашки	slovacie	ADJ;INDF;MASC;SG	PROPN
янкович	jankovic	янкович	jankovic	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
царуването	domnie	царуване	domnie	N;DEF;NEUT;SG	N;INDF;FEM;SG
тръба	pipe	тръба	pipă	N;INDF;FEM;SG	
тръба	conducta	тръба	conducta	N;INDF;FEM;SG	N;DEF;FEM;SG
тръба	pipa	тръба	pipă	N;INDF;FEM;SG	N;DEF;FEM;SG
тръба	pipa	тръба	pipă	N;INDF;FEM;SG	N;DEF;FEM;SG
тръба	tubul	тръба	tub	N;INDF;FEM;SG	N;DEF;MASC;SG
никъде	nicaieri	никъде	nicaieri	ADV	
никъде	nicaieri	никъде	nicaieri	ADV	
месото	carne	месо	carne	N;DEF;NEUT;SG	N;INDF;FEM;SG
такси	taxi	такса	taxi	N;INDF;FEM;PL	N;INDF;MASC;SG
такси	taxiul	такса	taxiu	N;INDF;FEM;PL	N;DEF;MASC;SG
такси	taxi	такса	taxi	N;INDF;FEM;PL	N;INDF;MASC;SG
такси	taxiul	такса	taxiu	N;INDF;FEM;PL	N;DEF;MASC;SG
албумите	albume	албум	album	N;DEF;MASC;PL	N;INDF;FEM;PL
лош	rau	лош	rau	ADJ;INDF;MASC;SG	
лош	bad	лош	bad	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
лош	rau	лош	rau	ADJ;INDF;MASC;SG	
докторат	doctoratul	доктор	doctorat	N;INDF;FEM;SG	N;DEF;MASC;SG
разработване	dezvoltarea	разработване	dezvoltare	N;INDF;NEUT;SG	N;DEF;FEM;SG
разработване	dezvoltarea	разработване	dezvoltare	N;INDF;NEUT;SG	N;DEF;FEM;SG
документа	document	документ	document	N;DEF;MASC;SG	N;INDF;MASC;SG
запазено	rezervata	запазя-(се)	rezervata	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
запазено	rezervat	запазя-(се)	rezervat	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
запазено	rezervate	запазя-(се)	rezerva	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
запазено	conservata	запазя-(се)	conservat	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
запазено	conservate	запазя-(се)	conserva	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
запазено	pastrate	запазя-(се)	pastra	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
запазено	pastrata	запазя-(се)	pastrat	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
запазено	conservat	запазя-(се)	conserva	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
статуи	statuile	статуя	stat	N;INDF;FEM;PL	N;DEF;FEM;PL
коридор	coridorul	коридор	coridor	N;INDF;MASC;SG	N;DEF;MASC;SG
лора	laura	лора	laură	N;INDF;FEM;SG	N;DEF;FEM;SG
лора	lora	лора	loră	N;INDF;FEM;SG	N;DEF;FEM;SG
слухове	zvonurile	слух	zvon	N;INDF;MASC;PL	N;DEF;FEM;PL
плячка	prada	плячка	pradă	N;INDF;FEM;SG	N;DEF;FEM;SG
плячка	prada	плячка	pradă	N;INDF;FEM;SG	N;DEF;FEM;SG
параклиса	capela	параклис	capela	N;INDF;FEM;SG	N;DEF;FEM;SG
параклиса	capela	параклис	capela	N;INDF;FEM;SG	N;DEF;FEM;SG
параклиса	chapel	параклис	chapel	N;INDF;FEM;SG	PROPN
пера	penele	пера	penă	N;INDF;NEUT;PL	N;DEF;FEM;PL
противниците	adversari	противник	adversar	N;DEF;MASC;PL	N;INDF;MASC;PL
достатъчна	suficiente	достатъчен	suficient	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
достатъчна	suficienta	достатъчен	suficient	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
младен	mladen	младен	mladen	PROPN;INDF;MASC;SG	PROPN
лоша	rau	лош	rau	ADJ;INDF;FEM;SG	
лоша	bad	лош	bad	ADJ;INDF;FEM;SG	N;INDF;MASC;SG
лоша	rau	лош	rau	ADJ;INDF;FEM;SG	
достъпен	accesibile	достъпя	accesibil	ADJ;INDF;MASC;SG	ADJ;INDF;FEM;PL
достъпен	accesibil	достъпя	accesibil	ADJ;INDF;MASC;SG	ADV
достъпен	accesibila	достъпя	accesibila	ADJ;INDF;MASC;SG	ADJ;DEF;FEM;SG
евдокия	evdochia	евдоки	evdochie	N;INDF;FEM;SG	N;DEF;FEM;SG
петрол	benzina	петрол	benzină	N;INDF;MASC;SG	N;DEF;FEM;SG
петрол	benzina	петрол	benzină	N;INDF;MASC;SG	N;DEF;FEM;SG
петрол	petrolul	петрол	petrol	N;INDF;MASC;SG	N;DEF;MASC;SG
лихтенщайн	liechtenstein	лихтенщайн	liechtenstein	ADJ;INDF;MASC;SG	PROPN
лихтенщайн	lichtenstein	лихтенщайн	lichtenstein	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
беатрис	beatrice	беатрис	beatric	N;INDF;FEM;SG	N;INDF;FEM;PL
беатрис	beatriz	беатрис	beatriz	N;INDF;FEM;SG	PROPN
суматра	sumatra	суматра	sumatra	N;INDF;FEM;SG	N;DEF;FEM;SG
лентул	lentulus	лентул	lentulus	PROPN;INDF;MASC;SG	N;DEF;MASC;SG
оператори	operatorii	оператор	operator	N;INDF;MASC;PL	N;DEF;MASC;PL
оператори	operatorilor	оператор	operator	N;INDF;MASC;PL	N;DEF;MASC;PL
слива	plum	сливам	plum	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
слива	prune	сливам	prune	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
зареждане	sarcina	зареждане	sarcină	N;INDF;NEUT;SG	N;DEF;FEM;SG
зареждане	incarca	зареждане	incarca	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
зареждане	incarc	зареждане	incarc	N;INDF;NEUT;SG	V;IND;SG;1;PRS;FIN
харисън	harrison	харисън	harrison	PROPN;INDF;MASC;SG	PROPN
добавка	adaugarea	добавка	adaugare	N;INDF;FEM;SG	N;DEF;FEM;SG
добавка	suplimentul	добавка	supliment	N;INDF;FEM;SG	N;DEF;MASC;SG
интервал	intervalul	интервам	interval	N;INDF;MASC;SG	N;DEF;MASC;SG
лингвистика	lingvistica	лингвистика	lingvistică	N;INDF;FEM;SG	N;DEF;FEM;SG
моделите	manechine	модел	manechine	N;DEF;MASC;PL	N;INDF;FEM;PL
моделите	modele	модел	model	N;DEF;MASC;PL	N;INDF;FEM;PL
панорама	panorama	панорама	panoramă	N;INDF;FEM;SG	N;DEF;FEM;SG
панорама	panorama	панорама	panoramă	N;INDF;FEM;SG	N;DEF;FEM;SG
хрушчов	hrusciov	хрушчов	hrusciov	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
сервилий	servilius	сервилий	servilius	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT	N;INDF;MASC;SG
деян	dejan	деян	dejan	PROPN;INDF;MASC;SG	PROPN
лидия	lidia	лидия	lidie	N;INDF;FEM;SG	N;DEF;FEM;SG
лидия	lidia	лидия	lidie	N;INDF;FEM;SG	N;DEF;FEM;SG
лидия	lydia	лидия	lydia	N;INDF;FEM;SG	N;DEF;FEM;SG
възможен	posibile	възможен	posibil	ADJ;INDF;MASC;SG	ADJ;INDF;FEM;PL
възможен	posibil	възможен	posibil	ADJ;INDF;MASC;SG	ADV
възможен	posibila	възможен	posibil	ADJ;INDF;MASC;SG	ADJ;DEF;FEM;SG
възможен	posibila	възможен	posibil	ADJ;INDF;MASC;SG	ADJ;DEF;FEM;SG
преториански	pretoriana	преториански	pretorian	ADJ;INDF;MASC;SG	N;DEF;FEM;SG
раул	raoul	раул	rao	PROPN;INDF;MASC;SG	N;DEF;MASC;SG
раул	raul	раул	raul	PROPN;INDF;MASC;SG	N;DEF;MASC;SG
миграция	migrarea	миграция	migrare	N;INDF;FEM;SG	N;DEF;FEM;SG
митове	miturile	мит	mitură	N;INDF;MASC;PL	N;DEF;FEM;PL
мюзикъл	muzical	мюзикъл	muzical	N;INDF;MASC;SG	ADJ;INDF;MASC;SG
работилница	atelierul	работилница	atelier	N;INDF;FEM;SG	N;DEF;MASC;SG
галактика	galaxia	галактика	galaxia	N;INDF;FEM;SG	N;DEF;FEM;SG
кавалерия	cavaleria	кавалерия	cavalerie	N;INDF;FEM;SG	N;DEF;FEM;SG
клиент	clientul	клиент	client	N;INDF;MASC;SG	N;DEF;MASC;SG
клиент	clientul	клиент	client	N;INDF;MASC;SG	N;DEF;MASC;SG
завой	intoarce	завой	intoarce	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
завой	indoi	завой	indoi	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
завой	indoaie	завой	indoi	N;INDF;MASC;SG	
речи	discursurile	реч	discurs	N;INDF;FEM;PL	N;DEF;FEM;PL
емили	emilie	емил	emilie	PROPN;INDF;FEM;SG	PROPN
емили	emily	емил	emily	PROPN;INDF;FEM;SG	PROPN
светкавица	fulgerul	светкавица	fulger	N;INDF;FEM;SG	N;DEF;MASC;SG
светкавица	fulger	светкавица	fulger	N;INDF;FEM;SG	
светкавица	fulgere	светкавица	fulger	N;INDF;FEM;SG	N;INDF;FEM;PL
светкавица	fulgerul	светкавица	fulger	N;INDF;FEM;SG	N;DEF;MASC;SG
светкавица	fulger	светкавица	fulger	N;INDF;FEM;SG	
мазнини	grasa	мазнин	grasă	N;INDF;FEM;PL	N;DEF;FEM;SG
мазнини	grasa	мазнин	grasă	N;INDF;FEM;PL	N;DEF;FEM;SG
мазнини	grasime	мазнин	grasime	N;INDF;FEM;PL	N;INDF;FEM;SG
мазнини	gras	мазнин	gras	N;INDF;FEM;PL	N;INDF;MASC;SG
самоубийство	sinuciderea	самоубийство	sinucidere	N;INDF;NEUT;SG	N;DEF;FEM;SG
завършила	absolvit	завърша	absolvi	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
достигане	impactul	достигане	impact	N;INDF;NEUT;SG	N;DEF;MASC;SG
крайни	extrema	краен	extrema	ADJ;INDF;PL	
крайни	extrem	краен	extrem	ADJ;INDF;PL	ADV;RL
крайни	extrema	краен	extrema	ADJ;INDF;PL	
крайни	extreme	краен	extremă	ADJ;INDF;PL	
смесена	amestecate	смесен	amestecat	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
смесена	mixta	смесен	mixta	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
таун	towne	таун	townă	N;INDF;MASC;SG	
проектиран	proiectat	проектирам	proiecta	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
проектиран	proiectata	проектирам	proiectat	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;DEF;FEM;SG
проектиран	conceput	проектирам	conceput	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
проектиран	proiectate	проектирам	proiecta	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
проектиран	concepute	проектирам	conceput	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
соломон	solomon	соломон	solomon	N;INDF;MASC;SG	PROPN
теодорих	theuderic	теодоря	theuderic	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
екрана	ecran	екран	ecran	N;DEF;MASC;SG	N;INDF;MASC;SG
джеси	jessie	джеса	jessie	PROPN;INDF;MASC;SG	N;INDF;FEM;SG
джеси	jesse	джеса	jesse	PROPN;INDF;MASC;SG	PROPN
велбъжд	velbužd	велбъжд	velbužd	N;INDF;MASC;SG	
съчетава	combina	съчетавам	combina	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
съчетава	combine	съчетавам	combine	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
глазгоу	glasgow	глазгоу	glasgow	PROPN;INDF;MASC;SG	PROPN
растат	creste	раста	creste	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
растат	creasca	раста	crească	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;DEF;FEM;SG
растат	creste	раста	creste	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
растат	creste	раста	creste	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
съкровище	comoara	съкровище	comoară	N;INDF;NEUT;SG	N;DEF;FEM;SG
съкровище	comoara	съкровище	comoară	N;INDF;NEUT;SG	N;DEF;FEM;SG
съкровище	comori	съкровище	comori	N;INDF;NEUT;SG	N;INDF;FEM;PL
астероид	asteroid	астероид	asteroid	N;INDF;MASC;SG	ADJ;INDF;MASC;SG
кейн	cain	кейн	cain	PROPN;INDF;MASC;SG	PROPN
кейн	kane	кейн	kane	PROPN;INDF;MASC;SG	PROPN
кейн	cane	кейн	cane	PROPN;INDF;MASC;SG	
кейн	trestie	кейн	trestie	PROPN;INDF;MASC;SG	N;INDF;FEM;SG
кейн	baston	кейн	baston	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
кейн	caine	кейн	caină	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
унищожена	distrusa	унищожа	distrus	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
унищожена	distrus	унищожа	distruge	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
унищожена	distrusa	унищожа	distrus	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;DEF;FEM;SG
положително	pozitiv	положително	pozitiv	ADV	ADJ;INDF;MASC;SG
положително	pozitiva	положително	pozitivă	ADV	ADJ;DEF;FEM;SG
положително	pozitive	положително	pozitiv	ADV	ADJ;INDF;FEM;PL
заплата	salariul	заплата	salariu	N;INDF;FEM;SG	N;DEF;MASC;SG
моравия	moravia	морав	moravie	PROPN;INDF;FEM;SG	PROPN
страбон	strabo	страбон	strabo	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
американци	americanilor	американец	american	N;INDF;MASC;PL	N;DEF;MASC;PL
американци	americanii	американец	american	N;INDF;MASC;PL	N;DEF;MASC;PL
американци	americani	американец	american	N;INDF;MASC;PL	ADJ;INDF;MASC;PL
ренесанса	renascentist	ренесанс	renascentist	N;DEF;MASC;SG	ADJ;INDF;MASC;SG
подиум	pasarela	подиум	pasarelă	N;INDF;MASC;SG	N;DEF;FEM;SG
богатството	averi	богатство	aver	N;DEF;NEUT;SG	N;INDF;FEM;PL
богатството	avere	богатство	avere	N;DEF;NEUT;SG	N;INDF;FEM;SG
богатството	bunastare	богатство	bunastare	N;DEF;NEUT;SG	N;INDF;FEM;SG
кръгли	rotund	кръгъл	rotund	ADJ;INDF;PL	ADJ;INDF;MASC;SG
кръгли	runda	кръгъл	runda	ADJ;INDF;PL	N;DEF;FEM;SG
кръгли	rotunda	кръгъл	rotunda	ADJ;INDF;PL	N;DEF;FEM;SG
кръгли	runda	кръгъл	runda	ADJ;INDF;PL	N;DEF;FEM;SG
лена	lena	лена	lena	N;INDF;FEM;SG	N;DEF;FEM;SG
лена	lenei	лена	lenă	N;INDF;FEM;SG	N;DEF;FEM;SG
етажа	podele	етаж	podea	N;DEF;MASC;SG	N;INDF;FEM;PL
етажа	etaje	етаж	etaj	N;DEF;MASC;SG	N;INDF;FEM;PL
фасада	fatada	фасада	fatadă	N;INDF;FEM;SG	N;DEF;FEM;SG
фасада	fatada	фасада	fatadă	N;INDF;FEM;SG	N;DEF;FEM;SG
фасада	fatada	фасада	fatadă	N;INDF;FEM;SG	N;DEF;FEM;SG
ограничаване	restrictii	ограничаване	restrict	N;INDF;NEUT;SG	N;INDF;FEM;PL
ограничаване	limitarea	ограничаване	limitare	N;INDF;NEUT;SG	N;DEF;FEM;SG
ограничаване	limitarea	ограничаване	limitare	N;INDF;NEUT;SG	N;DEF;FEM;SG
ограничаване	limiteaza	ограничаване	limitează	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
ограничаване	limita	ограничаване	limită	N;INDF;NEUT;SG	N;DEF;FEM;SG
ограничаване	limita	ограничаване	limită	N;INDF;NEUT;SG	N;DEF;FEM;SG
доза	doza	доза	doză	N;INDF;FEM;SG	N;DEF;FEM;SG
доза	doza	доза	doză	N;INDF;FEM;SG	N;DEF;FEM;SG
доза	doza	доза	doză	N;INDF;FEM;SG	N;DEF;FEM;SG
доза	doza	доза	doză	N;INDF;FEM;SG	N;DEF;FEM;SG
хендрикс	hendricks	хендрикс	hendricks	N;INDF;MASC;SG	PROPN
хендрикс	hendrix	хендрикс	hendrix	N;INDF;MASC;SG	PROPN
измервания	masuratorile	измерване	masurator	N;INDF;NEUT;PL	N;DEF;FEM;PL
измервания	masurare	измерване	masurare	N;INDF;NEUT;PL	N;INDF;FEM;SG
измервания	masurarea	измерване	masurare	N;INDF;NEUT;PL	N;DEF;FEM;SG
емблема	emblema	емблем	emblemă	N;INDF;FEM;SG	N;DEF;FEM;SG
емблема	emblema	емблем	emblemă	N;INDF;FEM;SG	N;DEF;FEM;SG
пиеро	pierrot	пиеро	pierrot	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
пиеро	piero	пиеро	piero	PROPN;INDF;MASC;SG	PROPN
петра	petra	петра	petra	N;INDF;FEM;SG	PROPN
желев	jelev	желев	jelev	PROPN;INDF;MASC;SG	PROPN
мускул	muschi	мускул	muschi	N;INDF;MASC;SG	N;INDF;MASC;PL
мускул	muschi	мускул	muschi	N;INDF;MASC;SG	N;INDF;MASC;PL
мускул	musculare	мускул	muscular	N;INDF;MASC;SG	ADJ;INDF;FEM;PL
тбилиси	tbilisi	тбилис	tbilisi	N;INDF;FEM;PL	PROPN
разкрити	descoperit	разкрия-(се)	descoperit	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
разкрити	dezvaluit	разкрия-(се)	dezvalui	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
разкрити	dezvaluita	разкрия-(се)	dezvaluita	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;DEF;FEM;SG
разкрити	dezvaluit	разкрия-(се)	dezvalui	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
разкрити	dezvaluita	разкрия-(се)	dezvaluita	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;DEF;FEM;SG
разкрити	dezvaluite	разкрия-(се)	dezvalui	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;FEM;PL
разкрити	dezvaluit	разкрия-(се)	dezvalui	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
колонията	colonie	колония	colonie	N;DEF;FEM;SG	N;INDF;FEM;SG
сиви	gray	сив	gray	ADJ;INDF;PL	PROPN
сиви	gri	сив	gri	ADJ;INDF;PL	
сиви	grey	сив	grey	ADJ;INDF;PL	PROPN
сиви	gri	сив	gri	ADJ;INDF;PL	
полезна	utila	полезен	utila	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
полезна	utile	полезен	util	ADJ;INDF;FEM;SG	ADJ;INDF;FEM;PL
полезна	utila	полезен	utila	ADJ;INDF;FEM;SG	ADJ;DEF;FEM;SG
показани	afisata	покажа-(се)	afisat	V;PFV;INDF;PL;V.PTCP;PASS	N;DEF;FEM;SG
показани	afisat	покажа-(се)	afisa	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;MASC;SG
показани	afisate	покажа-(се)	afisat	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;FEM;PL
крайници	membrele	крайник	membră	N;INDF;MASC;PL	N;DEF;FEM;PL
крайници	membrelor	крайник	membră	N;INDF;MASC;PL	N;DEF;FEM;PL
размножаване	reproducerea	размножаване	reproducere	N;INDF;NEUT;SG	N;DEF;FEM;SG
статуята	statuie	статуя	statuie	N;DEF;FEM;SG	N;INDF;FEM;SG
териториално	teritoriala	териториален	teritorial	ADV	N;DEF;FEM;SG
териториално	teritoriale	териториален	teritorial	ADV	ADJ;INDF;FEM;PL
верни	loiala	верен	loială	ADJ;INDF;PL	ADJ;DEF;FEM;SG
верни	loial	верен	loial	ADJ;INDF;PL	ADJ;INDF;MASC;SG
верни	adevarat	верен	adevarat	ADJ;INDF;PL	ADJ;INDF;MASC;SG
верни	adevarat	верен	adevarat	ADJ;INDF;PL	ADJ;INDF;MASC;SG
верни	credincios	верен	credincios	ADJ;INDF;PL	N;INDF;MASC;SG
верни	credincioasa	верен	credinciosa	ADJ;INDF;PL	ADJ;DEF;FEM;SG
алпите	alpi	алп	alp	N;DEF;FEM;PL	N;INDF;MASC;SG
архиви	records	архив	records	N;INDF;MASC;PL	N;INDF;MASC;SG
архиви	arhiva	архив	arhivă	N;INDF;MASC;PL	N;DEF;FEM;SG
архиви	arhivele	архив	arhivă	N;INDF;MASC;PL	N;DEF;FEM;PL
