から	fra	から	fra	CONJ	ADV
チョウ	butterfly	チョウ	butterfly	PROPN	
チョウ	sommerfugl	チョウ	sommerfugl	PROPN	N;INDF;MASC+FEM;SG
チョウ	sommerfugle	チョウ	sommerfugle	PROPN	N;INDF;MASC+FEM;PL
同	kammerat	同	kammerat	ADJ	N;INDF;MASC+FEM;SG
同	kammerater	同	kammerat	ADJ	N;INDF;MASC+FEM;PL
平田	hirata	平田	hirata	PROPN	
尾崎	ozaki	尾崎	ozaki	PROPN	
予報	prognose	予報	prognose	V	N;INDF;MASC+FEM;SG
直樹	naoki	直樹	naoki	PROPN	
化合物	sammensatte	化合物	sammensætte	N	V;PL;PST;V.PTCP
所有者	ejer	所有者	eje	N	V;IND;PRS;FIN;ACT
大介	daisuke	大介	daisuke	PROPN	N;INDF;MASC+FEM;SG
ルカ	luke	ルカ	luke	PROPN	N;INDF;MASC+FEM;SG
ルカ	lukas	ルカ	lukas	PROPN	N;INDF;MASC+FEM;SG
ルカ	luca	ルカ	luca	PROPN	
祝日	holiday	祝日	holiday	N	
マーケット	market	マーケット	mark	N	
ちく	chikuma	ちく	chikuma	PROPN	
デッキ	dækket	デッキ	dække	N	V;INDF;SG;PST;V.PTCP
偶然	tilfældigheder	偶然	tilfældighed	ADV	N;INDF;MASC+FEM;PL
偶然	tilfældighed	偶然	tilfældighed	ADV	N;INDF;MASC+FEM;SG
偶然	sammentræf	偶然	sammentræf	ADV	N;INDF;NEUT;SG
三人	tre	三人	tre	N	NUM
三人	three	三人	thre	N	
バランス	afbalanceret	バランス	afbalanceret	N	V;INDF;SG;PST;V.PTCP
バランス	balanceret	バランス	balanceret	N	V;INDF;SG;PST;V.PTCP
液体	flydende	液体	flydende	N	ADJ
ウェールズ	wales	ウェールズ	wales	PROPN	
バット	bat	バット	bat	N	
ルパン	lupin	ルパン	lupin	PROPN	
予測	prognose	予測	prognose	V	N;INDF;MASC+FEM;SG
予測	forudsigelse	予測	forudsigelse	V	N;INDF;MASC+FEM;SG
予測	forudsigelser	予測	forudsigelse	V	N;INDF;MASC+FEM;PL
メアリー	mary	メアリー	mary	PROPN	N;INDF;MASC+FEM;SG
メアリー	maria	メアリー	maria	PROPN	
欲しい	ønsker	欲しい	ønske	ADJ	V;IND;PRS;FIN;ACT
欲しい	vil	欲しい	ville	ADJ	V;IND;PRS;FIN;ACT
不安	angst	不安	angst	ADJ	N;INDF;MASC+FEM;SG
不安	ængstelse	不安	ængstelse	ADJ	N;INDF;MASC+FEM;SG
不安	uro	不安	uro	ADJ	N;INDF;MASC+FEM;SG
不安	bekymring	不安	bekymring	ADJ	N;INDF;MASC+FEM;SG
食べる	spisning	食べる	spisning	V	N;INDF;MASC+FEM;SG
住吉	sumiyoshi	住吉	sumiyoshi	PROPN	
トマス	thomas	トマス	thomas	PROPN	
メタ	meta	メタ	meta	PROPN	
理想	ideelt	理想	ideel	N	ADJ;INDF;NEUT;SG
理想	ideelle	理想	ideelle	N	ADJ;PL
理想	ideel	理想	ideel	N	ADJ;INDF;MASC+FEM;SG
ひろし	hiroshi	ひろし	hiroshi	PROPN	
たけし	takeshi	たけし	takeshi	PROPN	
遊び	play	遊ぶ	play	V	
遊び	spil	遊ぶ	spil	V	N;INDF;NEUT;SG
遊び	leg	遊ぶ	leg	V	N;INDF;MASC+FEM;SG
服部	hattori	服部	hattori	PROPN	
ハリウッド	hollywood	ハリウッド	hollywood	PROPN	N;INDF;MASC+FEM;SG
ショック	chokere	ショック	chok	N	V;NFIN;ACT
ショック	shock	ショック	shock	N	
ショック	chokerede	ショック	chokere	N	V;PL;PST;V.PTCP
ショック	chokeret	ショック	chokere	N	V;INDF;SG;PST;V.PTCP
フェイス	faith	フェイス	faith	N	
フェイス	tro	フェイス	tro	N	V;NFIN;ACT
行使	øvelse	行使	øvelse	V	N;INDF;MASC+FEM;SG
行使	øvelsen	行使	øvelse	V	N;DEF;MASC+FEM;SG
行使	udøvelse	行使	udøvelse	V	N;INDF;MASC+FEM;SG
行使	motion	行使	motion	V	N;INDF;MASC+FEM;SG
京王	keio	京王	keio	PROPN	
ピット	hul	ピット	hul	PROPN	N;INDF;NEUT;SG
ピット	pit	ピット	pit	PROPN	
ピット	pitt	ピット	pitt	PROPN	
伏見	fushimi	伏見	fushimi	PROPN	
松岡	matsuoka	松岡	matsuoka	PROPN	
炭素	carbon	炭素	carbon	N	
ワーク	arbejder	ワーク	arbejde	N	V;IND;PRS;FIN;ACT
ワーク	arbejd	ワーク	arbejd	N	V;IMP
美濃	mino	美濃	mino	PROPN	
セーブ	gemme	セーブ	gemme	N	V;NFIN;ACT
セーブ	gem	セーブ	gem	N	V;IMP
セーブ	spar	セーブ	spar	N	V;IMP
エンジェル	angel	エンジェル	angel	N	
大西洋	atlantic	大西洋	atlantic	PROPN	
大西洋	atlanterhavet	大西洋	atlanterhavet	PROPN	N;DEF;NEUT;SG
大西洋	atlanterhav	大西洋	atlanterhav	PROPN	N;INDF;NEUT;SG
大西洋	atlantisk	大西洋	atlantisk	PROPN	ADJ;INDF;SG
ダース	dusin	ダース	dusin	PROPN	N;INDF;NEUT;SG
懸念	bekymring	懸念	bekymring	V	N;INDF;MASC+FEM;SG
懸念	betænkeligheder	懸念	betænkelighed	V	N;INDF;MASC+FEM;PL
懸念	bekymringer	懸念	bekymring	V	N;INDF;MASC+FEM;PL
工芸	craft	工芸	craft	N	
ジア	gia	ジア	gia	PROPN	
ジア	zia	ジア	zia	PROPN	N;INDF;MASC+FEM;SG
主婦	hjemmegående	主婦	hjemmegående	N	ADJ
日本橋	nihonbashi	日本橋	nihonbashi	PROPN	N;INDF;NEUT;SG
ワイルド	vildt	ワイルド	vildt	PROPN	ADJ;INDF;NEUT;SG
ワイルド	vilde	ワイルド	vild	PROPN	ADJ;PL
ワイルド	vildtlevende	ワイルド	vildtlevende	PROPN	ADJ
ワイルド	wild	ワイルド	wild	PROPN	
ワイルド	vild	ワイルド	vild	PROPN	ADJ;INDF;MASC+FEM;SG
ワイルド	wilde	ワイルド	wilde	PROPN	N;INDF;MASC+FEM;SG
チーフ	chef	チーフ	chef	PROPN	N;INDF;MASC+FEM;SG
チーフ	chief	チーフ	chief	PROPN	N;INDF;MASC+FEM;SG
チーフ	høvding	チーフ	høvding	PROPN	N;INDF;MASC+FEM;SG
内側	inderste	内側	inderste	N	ADJ;PL
内側	indre	内側	indre	N	ADJ
内側	inder	内側	inder	N	ADJ;INDF;MASC+FEM;SG
内側	indvendig	内側	indvendig	N	ADJ;INDF;MASC+FEM;SG
寄付	donation	寄付	donation	V	N;INDF;MASC+FEM;SG
寄付	donationer	寄付	donation	V	N;INDF;MASC+FEM;PL
寄付	donation	寄付	donation	V	N;INDF;MASC+FEM;SG
学問	lærer	学問	lære	N	V;IND;PRS;FIN;ACT
復元	restaurering	復元	restaurering	V	N;INDF;MASC+FEM;SG
復元	genopretning	復元	genopretning	V	N;INDF;MASC+FEM;SG
復元	genskabelse	復元	genskabelse	V	N;INDF;MASC+FEM;SG
復元	genoprettelse	復元	genoprettelse	V	N;INDF;MASC+FEM;SG
死ぬ	die	死ぬ	die	V	
オハイオ	ohio	オハイオ	ohio	PROPN	PROPN
河合	kawai	河合	kawai	PROPN	
フランツ	franz	フランツ	franz	N	
個別	individuelt	個別	individuelt		ADV
個別	enkeltvis	個別	enkeltvis		ADV
個別	individuelt	個別	individuelt		ADV
個別	individ	個別	individ		N;INDF;NEUT;SG
個別	individuelle	個別	individuel		ADJ;PL
個別	individuel	個別	individuel		ADJ;INDF;MASC+FEM;SG
古河	furukawa	古河	furukawa	PROPN	
プラット	perron	プラット	perron	PROPN	N;INDF;MASC+FEM;SG
プラット	platform	プラット	platform	PROPN	N;INDF;MASC+FEM;SG
プラット	perronen	プラット	perron	PROPN	N;DEF;MASC+FEM;SG
プラット	platformen	プラット	platform	PROPN	N;DEF;MASC+FEM;SG
プラット	platforme	プラット	platform	PROPN	N;INDF;MASC+FEM;PL
水泳	svømme	水泳	svømme	N	V;NFIN;ACT
水泳	svømmer	水泳	svømme	N	V;IND;PRS;FIN;ACT
水泳	svømmer	水泳	svømme	N	V;IND;PRS;FIN;ACT
水泳	svømme	水泳	svømme	N	V;NFIN;ACT
ダンサー	danser	ダンサー	danse	N	V;IND;PRS;FIN;ACT
外側	ydre	外側	ydre	N	ADJ
外側	udvendige	外側	udvendig	N	ADJ;PL
外側	udvendig	外側	udvendig	N	ADJ;INDF;MASC+FEM;SG
外側	udvendigt	外側	udvendig	N	ADV
レム	lem	レム	lem	PROPN	N;INDF;NEUT;SG
レム	rem	レム	rem	PROPN	N;INDF;MASC+FEM;SG
征服	erobringer	征服	erobring	V	N;INDF;MASC+FEM;PL
征服	erobring	征服	erobring	V	N;INDF;MASC+FEM;SG
征服	erobrer	征服	erobrer	V	N;INDF;MASC+FEM;SG
監査	reviderede	監査	revidere	N	V;PL;PST;V.PTCP
監査	revideret	監査	revidere	N	V;INDF;SG;PST;V.PTCP
アミ	ami	アミ	ami	PROPN	
杉山	sugiyama	杉山	sugiyama	PROPN	
早い	tidligt	早い	tidligt	ADJ	ADV
港湾	port	港湾	port	N	
ミラノ	milan	ミラノ	milan	PROPN	PROPN
ミラノ	milano	ミラノ	milano	PROPN	PROPN
ミラノ	milano	ミラノ	milano	PROPN	PROPN
封印	forsegling	封印	forsegling	V	N;INDF;MASC+FEM;SG
封印	lukning	封印	lukning	V	N;INDF;MASC+FEM;SG
封印	segl	封印	segl	V	N;INDF;NEUT;SG
封印	sæl	封印	sæl	V	N;INDF;MASC+FEM;SG
封印	forsegling	封印	forsegling	V	N;INDF;MASC+FEM;SG
封印	seal	封印	seal	V	N;INDF;MASC+FEM;SG
切り替え	skift	切り替える	skift	V	N;INDF;NEUT;SG
切り替え	switch	切り替える	switch	V	
嫌い	had	嫌い	had		N;INDF;NEUT;SG
嫌い	hadefuld	嫌い	hadefuld		ADJ;INDF;MASC+FEM;SG
嫌い	hade	嫌い	hade		V;NFIN;ACT
嫌い	hate	嫌い	hate		
嫌い	hader	嫌い	hade		V;IND;PRS;FIN;ACT
人材	personale	人材	personal	N	ADJ;PL
藩士	hanshi	藩士	hanshi	N	
スイッチ	skifter	スイッチ	skifte	N	V;IND;PRS;FIN;ACT
スイッチ	byt	スイッチ	byt	N	V;IMP
スイッチ	switch	スイッチ	switch	N	
レスリング	wrestle	レスリング	wrestle	N	V;NFIN;ACT
壊滅	tilintetgørelse	壊滅	tilintetgørelse	V	N;INDF;MASC+FEM;SG
椎名	shiina	椎名	shiina	PROPN	
豊臣	toyotomi	豊臣	toyotomi	PROPN	
フラッシュ	skylle	フラッシュ	skylle	N	V;NFIN;ACT
ボイス	voice	ボイス	voice	N	
修復	restaurering	修復	restaurering	V	N;INDF;MASC+FEM;SG
修復	genopretning	修復	genopretning	V	N;INDF;MASC+FEM;SG
修復	genskabelse	修復	genskabelse	V	N;INDF;MASC+FEM;SG
修復	genoprettelse	修復	genoprettelse	V	N;INDF;MASC+FEM;SG
トライ	prøv	トライ	prøve	N	V;IMP
くま	winnie	くま	winnie	PROPN	
くま	kuma	くま	kuma	PROPN	
保証	garanteres	保証	garantere	N	V;PRS;NFIN;PASS
保証	garanteret	保証	garantere	N	V;INDF;SG;PST;V.PTCP
保証	sikret	保証	sikre	N	V;INDF;SG;PST;V.PTCP
保証	garanterede	保証	garantere	N	V;PL;PST;V.PTCP
三田	sanda	三田	sanda	PROPN	
三十	thirty	三十	thirty	NUM	
想い	tanker	想う	tanke	V	N;INDF;MASC+FEM;PL
ダグラス	douglas	ダグラス	douglas	PROPN	
流用	omdirigering	流用	omdirigering	V	N;INDF;MASC+FEM;SG
流用	afledning	流用	afledning	V	N;INDF;MASC+FEM;SG
流用	afledningsmanøvre	流用	afledningsmanøvre	V	N;INDF;MASC+FEM;SG
ラウ	lau	ラウ	lau	PROPN	
維新	restaurering	維新	restaurering	PROPN	N;INDF;MASC+FEM;SG
維新	genopretning	維新	genopretning	PROPN	N;INDF;MASC+FEM;SG
維新	genskabelse	維新	genskabelse	PROPN	N;INDF;MASC+FEM;SG
維新	genoprettelse	維新	genoprettelse	PROPN	N;INDF;MASC+FEM;SG
コナ	kona	コナ	kona	PROPN	
踊り	dans	踊り	dans	V	N;INDF;MASC+FEM;SG
パーティ	party	パーティ	party	N	
クラーク	clarke	クラーク	clarke	PROPN	
クラーク	clark	クラーク	clark	PROPN	
信託	stoler	信託	stol	N	V;IND;PRS;FIN;ACT
ジャージー	jersey	ジャージー	jersey	N	
松下	matsushita	松下	matsushita	PROPN	
追跡	forfølgelsen	追跡	forfølgelse	V	N;DEF;MASC+FEM;SG
彫刻	skærer	彫刻	skære	N	V;IND;PRS;FIN;ACT
フィル	phil	フィル	phil	PROPN	
無	irrelevante	無	irrelevant	N	ADJ;PL
無	ligegyldig	無	ligegyldig	N	ADJ;INDF;MASC+FEM;SG
無	irrelevant	無	irrelevant	N	ADJ;INDF;SG
セミ	cicada	セミ	cicada	N	
マーガレット	margaret	マーガレット	margar	PROPN	N;DEF;NEUT;SG
ひかり	hikari	ひかり	hikari	PROPN	
新井	arai	新井	arai	PROPN	
スロー	langsomme	スロー	langsom	N	ADJ;PL
スロー	langsom	スロー	langsom	N	ADJ;INDF;MASC+FEM;SG
スロー	langsomt	スロー	langsomt	N	ADV
レビュー	gennemgå	レビュー	gennemgå	N	V;NFIN;ACT
レビュー	gennemse	レビュー	gennemse	N	
小笠原	ogasawara	小笠原	ogasawara	PROPN	
ピア	pia	ピア	pia	N	PROPN
ピア	ligestillede	ピア	ligestillet	N	V;PL;PST;V.PTCP
ピア	jævnaldrende	ピア	jævnaldrende	N	ADJ
パレード	optog	パレード	optog	N	V;IND;PST;FIN;ACT
フィン	finne	フィン	finne	PROPN	N;INDF;MASC+FEM;SG
フィン	fin	フィン	fin	PROPN	ADJ;INDF;MASC+FEM;SG
フィン	finn	フィン	finn	PROPN	
レオン	león	レオン	león	PROPN	PROPN
レオン	leon	レオン	leon	PROPN	
結晶	crystal	結晶	crystal	N	
ハンド	hand	ハンド	hand	N	
見出し	overskriften	見出し	overskrift	V	N;DEF;MASC+FEM;SG
見出し	overskrift	見出し	overskrift	V	N;INDF;MASC+FEM;SG
見出し	overskrifter	見出し	overskrift	V	N;INDF;MASC+FEM;PL
見出し	overskrifterne	見出し	overskrift	V	N;DEF;MASC+FEM;PL
見出し	overskrift	見出し	overskrift	V	N;INDF;MASC+FEM;SG
真田	sanada	真田	sanada	PROPN	
妖精	fe	妖精	fe	N	PROPN
妊娠	graviditet	妊娠	graviditet	V	N;INDF;MASC+FEM;SG
妊娠	gravide	妊娠	gravid	V	ADJ;SG
妊娠	drægtige	妊娠	drægtig	V	ADJ;PL
妊娠	gravid	妊娠	gravid	V	ADJ;INDF;MASC+FEM;SG
野菜	vegetabilsk	野菜	vegetabilsk	N	ADJ;INDF;SG
叔父	uncle	叔父	uncle	N	
コンクリート	konkret	コンクリート	konkret	N	ADJ;INDF;SG
コンクリート	konkrete	コンクリート	konkret	N	ADJ;PL
足立	adachi	足立	adachi	PROPN	
釣り	fiskede	釣り	fiske	N	V;IND;PST;FIN;ACT
釣り	fiske	釣り	fisk	N	V;NFIN;ACT
ストア	opbevares	ストア	opbevare	N	V;IND;PRS;FIN;PASS
南極	antarktis	南極	antarktis	PROPN	N;INDF;MASC+FEM;SG
南極	antarktis	南極	antarktis	PROPN	N;INDF;MASC+FEM;SG
パシフィック	stillehavet	パシフィック	stillehavet	PROPN	N;DEF;NEUT;SG
パシフィック	pacific	パシフィック	pacific	PROPN	
ハッピー	lykkelig	ハッピー	lykkelig	N	ADJ;INDF;MASC+FEM;SG
ハッピー	glade	ハッピー	glad	N	ADJ;PL
ハッピー	tilfreds	ハッピー	tilfreds	N	ADJ;INDF;MASC+FEM;SG
ハッピー	glad	ハッピー	glad	N	ADJ;INDF;SG
ハッピー	happy	ハッピー	happy	N	
ノーベル	nobels	ノーベル	nobels	N	ADJ;INDF;MASC+FEM;SG
ノーベル	nobel	ノーベル	nobel	N	
シェル	shell	シェル	shell	N	
シェル	skal	シェル	skulle	N	V;IND;PRS;FIN;ACT
グラス	glass	グラス	glass	N	
化粧	sminke	化粧	sminke	V	N;INDF;MASC+FEM;SG
化粧	makeup	化粧	makeup	V	N;INDF;MASC+FEM;SG
恒星	star	恒星	star	N	
ビス	bis	ビス	bis	PROPN	
シュート	skyde	シュート	skyde	N	V;NFIN;ACT
シュート	skyd	シュート	skyd	N	V;IMP
シュート	skyder	シュート	skyde	N	V;IND;PRS;FIN;ACT
ハンス	hans	ハンス	hans	PROPN	DET;3
プー	bæ	プー	bæ	PROPN	N;INDF;NEUT;SG
下流	downstream	下流	downstream	N	
ヒュー	hugh	ヒュー	hugh	PROPN	
横綱	yokozuna	横綱	yokozuna	N	
水平	vandret	水平	vandret	N	V;INDF;SG;PST;V.PTCP
水平	vandrette	水平	vandrette	N	ADJ;PL
水平	horisontalt	水平	horisontalt	N	ADV
水平	horisontal	水平	horisontal	N	ADJ;INDF;MASC+FEM;SG
ネル	nell	ネル	nell	N	
本	honda	本	honda	N	
じゅん	jun	じゅん	jun	PROPN	
職人	faglært	職人	faglært	N	ADJ;INDF;SG
改定	revidering	改定	revidering	V	N;INDF;MASC+FEM;SG
改定	revision	改定	revision	V	N;INDF;MASC+FEM;SG
調理	kogning	調理	kogning	V	N;INDF;MASC+FEM;SG
調理	madlavning	調理	madlavning	V	N;INDF;MASC+FEM;SG
秀樹	hideki	秀樹	hideki	PROPN	
エロ	erotisk	エロ	erotisk	N	ADV
エロ	erotiske	エロ	erotisk	N	ADJ;PL
ホセ	jose	ホセ	jose	PROPN	
ホセ	josé	ホセ	josé	PROPN	
ホセ	josé	ホセ	josé	PROPN	
サイクル	cycle	サイクル	cycle	N	
マット	matt	マット	matt	N	
ツイン	twin	ツイン	twin	N	
最小	mindst	最小	mindst	N	ADV;RL
書き込み	skrivning	書き込み	skrivning	V	N;INDF;MASC+FEM;SG
書き込み	brænding	書き込み	brænding	V	N;INDF;MASC+FEM;SG
地中海	middelhavsområdet	地中海	middelhavsområde	PROPN	N;DEF;NEUT;SG
地中海	middelhavslandene	地中海	middelhavsland	PROPN	N;DEF;NEUT;PL
地中海	middelhavet	地中海	middelhavet	PROPN	N;DEF;NEUT;SG
地中海	middelhavslande	地中海	middelhavsland	PROPN	N;INDF;NEUT;PL
勇者	modigt	勇者	modig	N	ADV
勇者	modige	勇者	modig	N	ADJ;PL
勇者	modig	勇者	modig	N	ADJ;INDF;MASC+FEM;SG
貫通	gennemtrængt	貫通	gennemtrænge	V	ADJ;INDF;SG
シェア	deler	シェア	dele	N	V;IND;PRS;FIN;ACT
シェア	deler	シェア	dele	N	V;IND;PRS;FIN;ACT
大洋	havene	大洋	have	PROPN	N;DEF;NEUT;PL
大洋	oceaner	大洋	ocean	PROPN	N;INDF;MASC+FEM;PL
大洋	havet	大洋	hav	PROPN	N;DEF;NEUT;SG
大洋	hav	大洋	hav	PROPN	N;INDF;NEUT;SG
大洋	ocean	大洋	ocean	PROPN	
カリ	cali	カリ	cali	N	
カリ	kari	カリ	kari	N	
ハインリヒ	heinrich	ハインリヒ	heinrich	PROPN	
鈴鹿	suzuka	鈴鹿	suzuka	PROPN	
マルクス	marcus	マルクス	marcus	PROPN	N;INDF;MASC+FEM;SG
マルクス	marx	マルクス	marx	PROPN	
ヴァン	varevogn	ヴァン	varevogn	PROPN	N;INDF;MASC+FEM;SG
ヴァン	van	ヴァン	van	PROPN	
ヴァン	varevognen	ヴァン	varevogn	PROPN	N;DEF;MASC+FEM;SG
喪失	tab	喪失	tab	V	N;INDF;NEUT;SG
エール	råbe	エール	råbe	N	V;NFIN;ACT
エール	ale	エール	ale	N	
分散	fordelt	分散	fordele	N	V;INDF;SG;PST;V.PTCP
分散	uddelt	分散	uddele	N	V;INDF;SG;PST;V.PTCP
分散	distribueret	分散	distribuere	N	V;INDF;SG;PST;V.PTCP
分散	omdelt	分散	omdele	N	V;INDF;SG;PST;V.PTCP
ビリー	billy	ビリー	billy	PROPN	
乾燥	tørre	乾燥	tør	V	ADJ;PL
乾燥	tørt	乾燥	tør	V	ADJ;INDF;NEUT;SG
乾燥	tørring	乾燥	tørring	V	N;INDF;MASC+FEM;SG
落下	efterår	落下	efterår	V	N;INDF;NEUT;SG
落下	fald	落下	fald	V	N;INDF;NEUT;SG
告示	bemærk	告示	bemærke	N	V;IMP
マリン	marín	マリン	marín	N	
待ち	ventetid	待つ	ventetid	V	N;INDF;MASC+FEM;SG
スパ	spa	スパ	spa	PROPN	N;INDF;NEUT;SG
検出	detektion	検出	detektion	V	N;INDF;MASC+FEM;SG
検出	afsløring	検出	afsløring	V	N;INDF;MASC+FEM;SG
検出	påvisning	検出	påvisning	V	N;INDF;MASC+FEM;SG
検出	detektering	検出	detektering	V	N;INDF;MASC+FEM;SG
検出	detektion	検出	detektion	V	N;INDF;MASC+FEM;SG
コンテナ	beholder	コンテナ	beholde	N	V;IND;PRS;FIN;ACT
ライアン	ryan	ライアン	ryan	PROPN	PROPN
ペルー	peruvianske	ペルー	peruviansk	PROPN	ADJ;PL
ペルー	perú	ペルー	perú	PROPN	
ペルー	peru	ペルー	peru	PROPN	PROPN
はるか	haruka	はるか	haruka	ADV	
ケンタッキー	kentucky	ケンタッキー	kentucky	PROPN	
荒木	araki	荒木	araki	PROPN	
ルシア	lucia	ルシア	lucia	PROPN	
ヒロ	hiro	ヒロ	hiro	PROPN	
ラマ	lama	ラマ	lama	PROPN	N;INDF;MASC+FEM;SG
ラマ	lamas	ラマ	lamas	PROPN	
ラマ	lama	ラマ	lama	PROPN	N;INDF;MASC+FEM;SG
フェニックス	phoenix	フェニックス	phoenix	PROPN	
狩り	jagten	狩る	jagt	V	N;DEF;MASC+FEM;SG
狩り	hunt	狩る	hun	V	
狩り	jagt	狩る	jagt	V	N;INDF;MASC+FEM;SG
狩り	jagten	狩る	jagt	V	N;DEF;MASC+FEM;SG
狩り	jagt	狩る	jagt	V	N;INDF;MASC+FEM;SG
キッド	knægten	キッド	knægt	PROPN	N;DEF;MASC+FEM;SG
キッド	dreng	キッド	dreng	PROPN	N;INDF;MASC+FEM;SG
キッド	knægt	キッド	knægt	PROPN	N;INDF;MASC+FEM;SG
キッド	kid	キッド	kid	PROPN	N;INDF;MASC+FEM;SG
エコ	eco	エコ	eco	N	
クリスチャン	christian	クリスチャン	christian	PROPN	
クリスチャン	kristen	クリスチャン	kristen	PROPN	ADJ;INDF;MASC+FEM;SG
青葉	aoba	青葉	aoba	PROPN	
イリノイ	illinois	イリノイ	illinois	PROPN	
フォト	photo	フォト	photo	N	
ウィルソン	wilson	ウィルソン	wilson	PROPN	
ボウ	buk	ボウ	buk	N	ADJ;INDF;MASC+FEM;SG
ループ	loop	ループ	loop	N	
ラジ	raj	ラジ	raj	N	
書き換え	omskrivning	書き換える	omskrivning	V	N;INDF;MASC+FEM;SG
せつ	koger	せつ	koge		V;IND;PRS;FIN;ACT
せつ	koger	せつ	koge		V;IND;PRS;FIN;ACT
せつ	byld	せつ	byld		N;INDF;MASC+FEM;SG
せつ	kog	せつ	koge		V;IMP
せつ	koge	せつ	koge		V;NFIN;ACT
開く	åbent	開く	åben	V	ADJ;INDF;NEUT;SG
開く	åben	開く	åben	V	ADJ;INDF;MASC+FEM;SG
開く	åbning	開く	åbning	V	N;INDF;MASC+FEM;SG
流し	vasken	流す	vask	V	N;DEF;MASC+FEM;SG
ジェリー	jerry	ジェリー	jerry	PROPN	
和解	forsoning	和解	forsoning	V	N;INDF;MASC+FEM;SG
和解	forlig	和解	forlig	V	N;INDF;NEUT;SG
和解	afvikling	和解	afvikling	V	N;INDF;MASC+FEM;SG
和解	afregning	和解	afregning	V	N;INDF;MASC+FEM;SG
光学	optiske	光学	optisk	N	ADJ;PL
光学	optisk	光学	optisk	N	ADJ;INDF;SG
トミー	tommy	トミー	tommy	PROPN	
ライター	lysere	ライター	lys	N	ADJ;CMPR
ライター	lettere	ライター	let	N	ADJ;CMPR
信用	kredit	信用	kredit	V	N;INDF;MASC+FEM;SG
信用	credit	信用	credit	V	N;INDF;MASC+FEM;SG
タイガー	tiger	タイガー	tige	PROPN	N;INDF;MASC+FEM;SG
タイガー	tigeren	タイガー	tiger	PROPN	N;DEF;MASC+FEM;SG
ビジュアル	visuelle	ビジュアル	visuel	N	ADJ;PL
ビジュアル	visuelt	ビジュアル	visuelt	N	ADJ;INDF;NEUT;SG
ビジュアル	visuel	ビジュアル	visuel	N	ADJ;INDF;MASC+FEM;SG
増田	masuda	増田	masuda	PROPN	
歩行	går	歩行	gå	N	V;IND;PRS;FIN;ACT
歩行	gående	歩行	gå	N	V;PRS;V.PTCP
歩行	gå	歩行	gå	N	V;NFIN;ACT
歩行	walk	歩行	walk	N	
デヴィッド	david	デヴィッド	david	PROPN	
カナ	kana	カナ	kana	PROPN	
クレイ	cray	クレイ	cray	PROPN	
クレイ	ler	クレイ	le	PROPN	N;INDF;MASC+FEM;SG
クレイ	clay	クレイ	clay	PROPN	
変数	variable	変数	variable	N	ADJ;PL
変数	variable	変数	variable	N	ADJ;PL
ストレート	lige	ストレート	lige	N	ADV
ストレート	straight	ストレート	straight	N	
ストレート	nydeligt	ストレート	nydelig	N	ADJ;INDF;NEUT;SG
ウルフ	wolf	ウルフ	wolf	PROPN	
ウルフ	ulven	ウルフ	ulv	PROPN	N;DEF;NEUT;SG
ウルフ	ulve	ウルフ	ulv	PROPN	N;INDF;MASC+FEM;PL
ウルフ	ulv	ウルフ	ulv	PROPN	N;INDF;MASC+FEM;SG
支払	indbetaling	支払	indbetaling	V	N;INDF;MASC+FEM;SG
支払	betaling	支払	betaling	V	N;INDF;MASC+FEM;SG
支払	udbetaling	支払	udbetaling	V	N;INDF;MASC+FEM;SG
支払	betalingen	支払	betaling	V	N;DEF;MASC+FEM;SG
正しく	korrekt	正しく	korrekt	ADV	ADJ;INDF;SG
誘拐	kidnapningen	誘拐	kidnapning	V	N;DEF;MASC+FEM;SG
誘拐	kidnapning	誘拐	kidnapning	V	N;INDF;MASC+FEM;SG
誘拐	bortførelse	誘拐	bortførelse	V	N;INDF;MASC+FEM;SG
侵略	invasion	侵略	invasion	V	N;INDF;MASC+FEM;SG
侵略	invasionen	侵略	invasion	V	N;DEF;MASC+FEM;SG
侵略	aggressivitet	侵略	aggressivitet	V	N;INDF;MASC+FEM;SG
侵略	aggression	侵略	aggression	V	N;INDF;MASC+FEM;SG
侵略	aggressioner	侵略	aggression	V	N;INDF;MASC+FEM;PL
いずみ	izumi	いずみ	izumi	PROPN	
冷却	afkøling	冷却	afkøling	V	N;INDF;MASC+FEM;SG
冷却	køling	冷却	køling	V	N;INDF;MASC+FEM;SG
冷却	køling	冷却	køling	V	N;INDF;MASC+FEM;SG
市原	ichihara	市原	ichihara	PROPN	
踊る	dans	踊る	dans	V	N;INDF;MASC+FEM;SG
ジョニー	johnny	ジョニー	johnny	PROPN	
デッド	dødt	デッド	død	PROPN	ADJ;INDF;NEUT;SG
デッド	døde	デッド	død	PROPN	ADJ;PL
デッド	død	デッド	død	PROPN	N;INDF;MASC+FEM;SG
デッド	dead	デッド	dead	PROPN	
北西部	nordvestlige	北西部	nordvestlig	N	ADJ;PL
高島	takashima	高島	takashima	PROPN	
エアロ	aero	エアロ	aero	N	
ドット	dot	ドット	dot	N	
虐殺	massakrer	虐殺	massakre	V	N;INDF;MASC+FEM;PL
虐殺	massakre	虐殺	massakre	V	N;INDF;MASC+FEM;SG
虐殺	massakren	虐殺	massakr	V	N;DEF;MASC+FEM;SG
土屋	tsuchiya	土屋	tsuchiya	PROPN	
玩具	legetøj	玩具	legetøj		N;INDF;NEUT;SG
