日	dia	日	dia	PROPN	N;MASC;SG
諮詢	consultar	諮詢	consultar	N	V;NFIN
諮詢	consulte	諮詢	consultar	N	V;SBJV;SG;3;PRS;FIN
岑	cen	岑	cen	PROPN	N;MASC;SG
分離	secessão	分離	secessão	V	N;FEM;SG
分離	separação	分離	separação	V	N;FEM;SG
可	visíveis	可	visível	V	ADJ;MASC;PL
可	visível	可	visível	V	ADJ;MASC;SG
液	fluido	液	fluido	N	V;MASC;SG;V.PTCP
液	líquido	液	líquido	N	ADJ;MASC;SG
液	líquida	液	líquido	N	ADJ;FEM;SG
騰	teng	騰	teng		N;MASC;SG
資產	activo	資產	activo	N	ADJ;MASC;SG
資產	ativo	資產	ativo	N	ADJ;MASC;SG
名詞	substantivo	名詞	substantivo	N	ADJ;MASC;SG
停車	estacionamento	停車	estacionamento	V	N;MASC;SG
羅伯特	robert	羅伯特	robert	PROPN	N;MASC;SG
羅伯特	roberto	羅伯特	roberto	PROPN	N;MASC;SG
孟加拉	bengala	孟加拉	bengalar	PROPN	N;FEM;SG
夢想	sonhar	夢想	sonhar	N	V;NFIN
夢想	sonha	夢想	sonhar	N	V;IND;SG;3;PRS;FIN
覆蓋	cobertura	覆蓋	cobertura	V	N;FEM;SG
覆蓋	cover	覆蓋	cover	V	N;MASC;SG
覆蓋	capa	覆蓋	capa	V	N;FEM;SG
寫作	escreve	寫作	escrever	N	V;IND;SG;3;PRS;FIN
寫作	escreva	寫作	escrever	N	V;SBJV;SG;3;PRS;FIN
寫作	escrever	寫作	escrever	N	V;NFIN
寫作	escrevendo	寫作	escrever	N	V;V.MSDR
寫作	escrever	寫作	escrever	N	V;NFIN
青海	qinghai	青海	qinghai	PROPN	N;FEM;SG
溝通	comunicação	溝通	comunicação	V	N;FEM;SG
溝通	comunicação	溝通	comunicação	V	N;FEM;SG
珠海	zhuhai	珠海	zhuhai	PROPN	N;MASC;SG
即時	instante	即時	instante	ADV	N;MASC;SG
即時	instantânea	即時	instantâneo	ADV	ADJ;FEM;SG
即時	instantâneo	即時	instantâneo	ADV	ADJ;MASC;SG
即時	instantâneos	即時	instantâneo	ADV	ADJ;MASC;PL
即時	imediatas	即時	imediato	ADV	ADJ;FEM;PL
即時	imediata	即時	imediato	ADV	ADJ;FEM;SG
即時	imediato	即時	imediato	ADV	N;MASC;SG
即時	imediatos	即時	imediato	ADV	N;MASC;PL
航空	portadora	航空	portadora	N	ADJ;FEM;SG
移植	transplantes	移植	transplante	V	N;MASC;PL
移植	transplante	移植	transplante	V	N;MASC;SG
移植	transplantação	移植	transplantação	V	N;FEM;SG
移植	transplante	移植	transplante	V	N;MASC;SG
移植	transplantação	移植	transplantação	V	N;FEM;SG
四	estações	四	estação	NUM	N;FEM;PL
四	temporadas	四	temporada	NUM	N;FEM;PL
四	seasons	四	seasom	NUM	N;MASC;SG
考古	arqueológico	考古	arqueológico	V	ADJ;MASC;SG
考古	arqueologia	考古	arqueologia	V	N;FEM;SG
考古	arqueológica	考古	arqueológico	V	N;FEM;SG
考古	arqueológico	考古	arqueológico	V	ADJ;MASC;SG
考古	arqueológicos	考古	arqueológico	V	N;MASC;PL
考古	arqueológicas	考古	arqueológico	V	N;FEM;PL
考古	arqueologia	考古	arqueologia	V	N;FEM;SG
考古	arqueologia	考古	arqueologia	V	N;FEM;SG
發音	pronúncia	發音	pronúncia	V	N;FEM;SG
試驗	testando	試驗	testar	N	V;V.MSDR
試驗	testar	試驗	testar	N	V;NFIN
忍	shinobu	忍	shinobu	ADV	N;MASC;SG
脫	strip	脫	strip	V	N;MASC;SG
禹	woo	禹	woo	PROPN	N;MASC;SG
降落	desembarque	降落	desembarque	V	N;MASC;SG
降落	aterragem	降落	aterragem	V	N;FEM;SG
降落	pouso	降落	pouso	V	N;MASC;SG
鳳凰	fénix	鳳凰	fénix	PROPN	N;FEM;SG
鳳凰	fênix	鳳凰	fênix	PROPN	N;FEM;SG
鳳凰	phoenix	鳳凰	phoenix	PROPN	N;MASC;SG
五	five	五	fiver	NUM	N;MASC;SG
肇	hajime	肇	hajime	PROPN	N;MASC;SG
喜愛	favorita	喜愛	favorito		N;FEM;SG
喜愛	preferida	喜愛	preferir		V;FEM;SG;V.PTCP
喜愛	preferido	喜愛	preferir		V;MASC;SG;V.PTCP
喜愛	favorito	喜愛	favorito		N;MASC;SG
洪	enchente	洪	enchente	PROPN	N;FEM;SG
洪	flood	洪	floodo	PROPN	N;MASC;SG
洪	inundações	洪	inundação	PROPN	N;FEM;PL
洪	dilúvio	洪	dilúvio	PROPN	N;MASC;SG
洪	inundação	洪	inundação	PROPN	N;FEM;SG
洪	enchentes	洪	enchente	PROPN	N;FEM;PL
洪	inundação	洪	inundação	PROPN	N;FEM;SG
洪	inundações	洪	inundação	PROPN	N;FEM;PL
洪	enchentes	洪	enchente	PROPN	N;FEM;PL
洪	cheias	洪	cheia	PROPN	ADJ;FEM;PL
洪	inundações	洪	inundação	PROPN	N;FEM;PL
防衛	defesa	防衛	defesa	V	N;FEM;SG
防衛	defesa	防衛	defesa	V	N;FEM;SG
相當	equivalentes	相當	equivalente	V	ADJ;MASC;PL
相當	equivalente	相當	equivalente	V	ADJ;MASC;SG
委託	comissionamento	委託	comissionamento	V	N;MASC;SG
思考	pensando	思考	pensar	N	V;V.MSDR
思考	pensar	思考	pensar	N	V;NFIN
慶祝	celebração	慶祝	celebração	V	N;FEM;SG
慶祝	comemoração	慶祝	comemoração	V	N;FEM;SG
認證	certificar	認證	certificar	N	V;NFIN
認證	certifica	認證	certificar	N	V;IND;SG;3;PRS;FIN
認證	certificadas	認證	certificar	N	V;FEM;PL;V.PTCP
認證	certificado	認證	certificar	N	V;MASC;SG;V.PTCP
認證	certificada	認證	certificar	N	V;FEM;SG;V.PTCP
生長	crescente	生長	crescente	V	ADJ;MASC;SG
老人	idosas	老人	idosa	N	ADJ;FEM;PL
老人	idosa	老人	idosa	N	V;FEM;SG;V.PTCP
老人	idoso	老人	idoso	N	V;MASC;SG;V.PTCP
韻	rima	韻	rima	PROPN	N;FEM;SG
韻	rimas	韻	rima	PROPN	N;FEM;PL
放置	colocação	放置	colocação	V	N;FEM;SG
晴	ensolarado	晴	ensolarar	PROPN	V;MASC;SG;V.PTCP
晴	sunny	晴	sunny	PROPN	N;MASC;SG
新	caloiros	新	caloiro	PART	N;MASC;PL
新	calouros	新	calouro	PART	N;MASC;PL
雁	goose	雁	goose	PROPN	N;MASC;SG
雁	ganso	雁	ganso	PROPN	N;MASC;SG
雁	gansos	雁	ganso	PROPN	N;MASC;PL
夏威夷	havaí	夏威夷	haver	PROPN	N;MASC;SG
夏威夷	hawaii	夏威夷	hawair	PROPN	N;MASC;SG
夏威夷	havai	夏威夷	haver	PROPN	N;MASC;SG
夏威夷	havaiana	夏威夷	havaiano	PROPN	N;FEM;SG
夏威夷	havaiano	夏威夷	havaiano	PROPN	N;MASC;SG
普及	universal	普及	universal	V	N;MASC;SG
普及	universais	普及	universal	V	ADJ;MASC;PL
北洋	beiyang	北洋	beiyang	PROPN	N;MASC;SG
鶴	gruas	鶴	grua	PROPN	N;FEM;PL
鶴	guindastes	鶴	guindaste	PROPN	N;MASC;PL
鶴	guindaste	鶴	guindaste	PROPN	N;MASC;SG
鶴	crane	鶴	crane	PROPN	N;MASC;SG
鶴	garça	鶴	garça	PROPN	N;FEM;SG
鶴	grua	鶴	grua	PROPN	N;FEM;SG
隸屬	filiação	隸屬	filiação	V	N;FEM;SG
隸屬	afiliação	隸屬	afiliação	V	N;FEM;SG
添	tim	添	tim		N;MASC;SG
企圖	tentativa	企圖	tentativa	V	N;FEM;SG
企圖	tentativas	企圖	tentativa	V	N;FEM;PL
企圖	tentativa	企圖	tentativa	V	N;FEM;SG
台中	taichung	台中	taichung	PROPN	N;MASC;SG
廢止	revogação	廢止	revogação	V	N;FEM;SG
步行	passear	步行	passear	N	V;NFIN
步行	andar	步行	andar	N	V;NFIN
步行	caminhar	步行	caminhar	N	V;NFIN
步行	passear	步行	passear	N	V;NFIN
步行	andar	步行	andar	N	V;NFIN
步行	caminhar	步行	caminhar	N	V;NFIN
韓	coreana	韓	coreana	PROPN	N;FEM;SG
韓	coreano	韓	coreano	PROPN	N;MASC;SG
韓	coreanos	韓	coreano	PROPN	N;MASC;PL
日	iene	日	iene	PROPN	N;MASC;SG
日	ienes	日	iene	PROPN	N;MASC;PL
日	yen	日	yen	PROPN	N;MASC;SG
基督	christian	基督	christian	PROPN	N;MASC;SG
基督	cristã	基督	cristã	PROPN	N;FEM;SG
基督	cristiano	基督	cristiano	PROPN	N;MASC;SG
基督	cristão	基督	cristão	PROPN	N;MASC;SG
基督	cristãos	基督	cristão	PROPN	N;MASC;PL
基督	cristãos	基督	cristão	PROPN	N;MASC;PL
假設	hipotética	假設	hipotético	N	ADJ;FEM;SG
假設	hipoteticamente	假設	hipoteticamente	N	ADV
假設	hipotético	假設	hipotético	N	ADJ;MASC;SG
假設	presumindo	假設	presumir	N	V;V.MSDR
假設	assumindo	假設	assumir	N	V;V.MSDR
假設	supondo	假設	supor	N	V;V.MSDR
搭配	mistura	搭配	mistura	V	N;FEM;SG
搭配	mix	搭配	mix	V	N;MASC;SG
搭配	mixagem	搭配	mixagem	V	N;FEM;SG
轉移	transfer	轉移	transfer	V	N;MASC;SG
轉移	transferência	轉移	transferência	V	N;FEM;SG
周邊	circundante	周邊	circundante	N	ADJ;MASC;SG
周邊	periférica	周邊	periférico	N	ADJ;FEM;SG
周邊	periféricas	周邊	periférico	N	ADJ;FEM;PL
周邊	periférico	周邊	periférico	N	ADJ;MASC;SG
繁忙	ocupados	繁忙	ocupar	ADJ	V;MASC;PL;V.PTCP
繁忙	ocupado	繁忙	ocupar	ADJ	V;MASC;SG;V.PTCP
繁忙	ocupada	繁忙	ocupar	ADJ	V;FEM;SG;V.PTCP
清真	masjid	清真	masjid	PROPN	N;MASC;SG
清真	mesquitas	清真	mesquita	PROPN	N;FEM;PL
清真	mesquita	清真	mesquita	PROPN	N;FEM;SG
排除	exclusões	排除	exclusão	V	N;FEM;PL
排除	exclusão	排除	exclusão	V	N;FEM;SG
排除	exclusões	排除	exclusão	V	N;FEM;PL
輔助	complementar	輔助	complementar	N	ADJ;MASC;SG
輔助	auxiliar	輔助	auxiliar	N	V;NFIN
颶風	furacão	颶風	furacão		N;MASC;SG
颶風	furacões	颶風	furacão		N;FEM;PL
塞爾維亞	sérvia	塞爾維亞	sérvio	PROPN	N;FEM;SG
錯	errado	錯	errar		V;MASC;SG;V.PTCP
錯	errada	錯	errar		V;FEM;SG;V.PTCP
仿	imitação	仿	imitação		N;FEM;SG
仿	imitações	仿	imitação		N;FEM;PL
曼谷	bangkok	曼谷	bangkok	PROPN	N;MASC;SG
曼谷	banguecoque	曼谷	banguecoque	PROPN	N;MASC;SG
嘉義	chiayi	嘉義	chiayi	PROPN	N;MASC;SG
加利福尼亞	califórnia	加利福尼亞	califórnia	PROPN	N;FEM;SG
加利福尼亞	california	加利福尼亞	california	PROPN	N;FEM;SG
改進	melhoramento	改進	melhoramento	V	N;MASC;SG
改進	aperfeiçoamento	改進	aperfeiçoamento	V	N;MASC;SG
改進	melhoria	改進	melhoria	V	N;FEM;SG
改進	melhorias	改進	melhoria	V	N;FEM;PL
改進	melhoramentos	改進	melhoramento	V	N;MASC;PL
改進	melhorias	改進	melhoria	V	N;FEM;PL
改進	melhoria	改進	melhoria	V	N;FEM;SG
改進	melhora	改進	melhora	V	N;FEM;SG
正義	justo	正義	justo	N	ADJ;MASC;SG
正義	íntegro	正義	íntegro	N	ADJ;MASC;SG
模擬	análogo	模擬	análogo	N	ADJ;MASC;SG
模擬	analógico	模擬	analógico	N	ADJ;MASC;SG
模擬	analógica	模擬	analógico	N	ADJ;FEM;SG
模擬	análogos	模擬	análogo	N	ADJ;MASC;PL
模擬	análogo	模擬	análogo	N	ADJ;MASC;SG
模擬	analógico	模擬	analógico	N	ADJ;MASC;SG
模擬	analógica	模擬	analógico	N	ADJ;FEM;SG
伊斯蘭	islâmica	伊斯蘭	islâmico	PROPN	N;FEM;SG
伊斯蘭	islâmico	伊斯蘭	islâmico	PROPN	ADJ;MASC;SG
伊斯蘭	islâmicos	伊斯蘭	islâmico	PROPN	N;MASC;PL
伊斯蘭	islâmicas	伊斯蘭	islâmico	PROPN	N;FEM;PL
伊斯蘭	islam	伊斯蘭	islar	PROPN	N;MASC;SG
伊斯蘭	islã	伊斯蘭	islã	PROPN	N;MASC;SG
伊斯蘭	islamismo	伊斯蘭	islamismo	PROPN	N;MASC;SG
伊斯蘭	islão	伊斯蘭	islão	PROPN	N;MASC;SG
局部	parcial	局部	parcial	N	ADJ;MASC;SG
局部	parciais	局部	parcial	N	ADJ;MASC;PL
局部	parcialmente	局部	parcialmente	N	ADV
木星	júpiter	木星	júpiter	PROPN	N;MASC;SG
天才	genial	天才	genial	N	ADJ;MASC;SG
影響	impact	影響	impact	V	N;MASC;SG
影響	impacte	影響	impacte	V	N;MASC;SG
影響	impacto	影響	impacto	V	N;MASC;SG
影響	impactos	影響	impacto	V	N;MASC;PL
影響	influência	影響	influência	V	N;FEM;SG
影響	influências	影響	influência	V	N;FEM;PL
附屬	afiliado	附屬	afiliar	N	V;MASC;SG;V.PTCP
附屬	afiliada	附屬	afiliar	N	V;FEM;SG;V.PTCP
婷	ting	婷	ting	PROPN	N;MASC;SG
孔子	confúcio	孔子	confúcio	PROPN	N;MASC;SG
推進	propulsão	推進	propulsão	V	N;FEM;SG
鵬	peng	鵬	peng	PROPN	PROPN;MASC;SG
轟炸	bombista	轟炸	bombista	V	N;MASC;SG
轟炸	bombardeiro	轟炸	bombardeiro	V	N;MASC;SG
轟炸	bombardeiros	轟炸	bombardeiro	V	N;MASC;PL
要	reduto	要	reduto	V	N;MASC;SG
要	fortaleza	要	fortaleza	V	N;FEM;SG
要	forte	要	forte	V	ADJ;MASC;SG
要	fortaleza	要	fortaleza	V	N;FEM;SG
要	fort	要	fort	V	N;MASC;SG
平定	pacificação	平定	pacificação	V	N;FEM;SG
黎明	dawn	黎明	dawn	PROPN	N;MASC;SG
黎明	alvorada	黎明	alvorada	PROPN	V;FEM;SG;V.PTCP
黎明	madrugada	黎明	madrugada	PROPN	N;FEM;SG
黎明	amanhecer	黎明	amanhecer	PROPN	N;MASC;SG
巴勒斯坦	palestina	巴勒斯坦	palestina	PROPN	N;FEM;SG
跨	cruzamento	跨	cruzamento	V	N;MASC;SG
跨	travessia	跨	travessia	V	N;FEM;SG
暖	quentes	暖	quente	N	ADJ;MASC;PL
暖	morno	暖	morno	N	ADJ;MASC;SG
刺激	estímulo	刺激	estímulo	V	N;MASC;SG
刺激	estimulação	刺激	estimulação	V	N;FEM;SG
刺激	estímulo	刺激	estímulo	V	N;MASC;SG
刺激	estímulos	刺激	estímulo	V	N;MASC;PL
刺激	estimulante	刺激	estimulante	V	ADJ;MASC;SG
刺激	estimulantes	刺激	estimulante	V	N;MASC;PL
彪	biao	彪	biao	PROPN	N;MASC;SG
道教	taoísta	道教	taoísta	PROPN	ADJ;MASC;SG
道教	taoismo	道教	taoismo	PROPN	N;MASC;SG
姐	sis	姐	ser	PROPN	N;MASC;SG
姐	mana	姐	mana	PROPN	N;FEM;SG
儲存	armazenagem	儲存	armazenagem	V	N;FEM;SG
儲存	armazenamento	儲存	armazenamento	V	N;MASC;SG
儲存	arsenais	儲存	arsenal	V	N;MASC;PL
供奉	oferendas	供奉	oferenda	V	N;FEM;PL
繁殖	propagação	繁殖	propagação	V	N;FEM;SG
繁殖	reprodutores	繁殖	reprodutor	V	N;MASC;PL
繁殖	procriação	繁殖	procriação	V	N;FEM;SG
繁殖	reprodução	繁殖	reprodução	V	N;FEM;SG
繁殖	raça	繁殖	raça	V	N;FEM;SG
繁殖	mestiço	繁殖	mestiço	V	N;MASC;SG
繁殖	reprodução	繁殖	reprodução	V	N;FEM;SG
實驗	laboratório	實驗	laboratório	V	N;MASC;SG
實驗	laboratórios	實驗	laboratório	V	N;MASC;PL
實驗	laboratórios	實驗	laboratório	V	N;MASC;PL
實驗	laboratório	實驗	laboratório	V	N;MASC;SG
實驗	lab	實驗	lab	V	N;MASC;SG
敘述	narrativas	敘述	narrativa	V	N;FEM;PL
敘述	narrativa	敘述	narrativa	V	N;FEM;SG
敘述	descritiva	敘述	descritivo	V	N;FEM;SG
敘述	descritivos	敘述	descritivo	V	ADJ;MASC;PL
敘述	descritivo	敘述	descritivo	V	ADJ;MASC;SG
跟	siga	跟	siga	ADP	V;SBJV;SG;3;PRS;FIN
跟	segue	跟	seguir	ADP	V;IND;SG;3;PRS;FIN
跟	seguir	跟	seguir	ADP	V;NFIN
跟	sigam	跟	seguir	ADP	V;SBJV;PL;3;PRS;FIN
跟	follow	跟	follow	ADP	N;MASC;SG
秘魯	perú	秘魯	perú	PROPN	N;MASC;SG
秘魯	peru	秘魯	peru	PROPN	N;MASC;SG
反射	reflexivo	反射	reflexivo	V	ADJ;MASC;SG
反射	reflexo	反射	reflexo	V	N;MASC;SG
反射	reflexão	反射	reflexão	V	N;FEM;SG
反射	reflexo	反射	reflexo	V	N;MASC;SG
反射	reflexos	反射	reflexo	V	N;MASC;PL
反射	reflexões	反射	reflexão	V	N;FEM;PL
那	essa	那	esse	DET	PRO;FEM;SG
那	isso	那	isso	DET	PRO;MASC;SG
那	que	那	que	DET	PRO;MASC;SG
訊號	sinalizar	訊號	sinalizar	N	V;NFIN
日常	quotidiana	日常	quotidiano	N	ADJ;FEM;SG
依靠	confiando	依靠	confiar	ADP	V;V.MSDR
審查	rever	審查	rever	N	V;NFIN
分解	decomposição	分解	decomposição	V	N;FEM;SG
馬德里	madrid	馬德里	madrid	PROPN	N;MASC;SG
馬德里	madri	馬德里	madri	PROPN	N;MASC;SG
標示	marcação	標示	marcação	V	N;FEM;SG
標示	mark	標示	mark	V	N;MASC;SG
標示	marca	標示	marca	V	N;FEM;SG
標示	marcos	標示	marco	V	N;MASC;PL
減	diminuição	減	diminuição	ADP	N;FEM;SG
減	diminuir	減	diminuir	ADP	V;NFIN
減	menos	減	menos	ADP	ADV
談判	negociação	談判	negociação	V	N;FEM;SG
談判	negociações	談判	negociação	V	N;FEM;PL
談判	negociação	談判	negociação	V	N;FEM;SG
談判	negociações	談判	negociação	V	N;FEM;PL
談判	negociações	談判	negociação	V	N;FEM;PL
流通	circulação	流通	circulação	V	N;FEM;SG
流通	tiragem	流通	tiragem	V	N;FEM;SG
流通	caudal	流通	caudal	V	N;MASC;SG
流通	flow	流通	flow	V	N;MASC;SG
流通	fluxo	流通	fluxo	V	N;MASC;SG
重慶	chongqing	重慶	chongqing	PROPN	N;MASC;SG
彰化	changhua	彰化	changhua	PROPN	N;MASC;SG
加里	gary	加里	gary	PROPN	N;MASC;SG
最少	mínimos	最少	mínimo	ADJ	N;MASC;PL
最少	mínimo	最少	pequeno	ADJ	N;MASC;SG
最少	mínima	最少	pequeno	ADJ	N;FEM;SG
最少	minimo	最少	minimo	ADJ	N;MASC;SG
撤銷	evasão	撤銷	evasão	V	N;FEM;SG
盟軍	aliado	盟軍	aliar	N	V;MASC;SG;V.PTCP
盟軍	aliadas	盟軍	aliar	N	V;FEM;PL;V.PTCP
盟軍	aliada	盟軍	aliar	N	V;FEM;SG;V.PTCP
盟軍	aliados	盟軍	aliado	N	V;MASC;PL;V.PTCP
盟軍	aliados	盟軍	aliado	N	V;MASC;PL;V.PTCP
灰色	cinzento	灰色	cinzento	N	ADJ;MASC;SG
灰色	cinzenta	灰色	cinzento	N	ADJ;FEM;SG
灰色	cinzento	灰色	cinzento	N	ADJ;MASC;SG
妍	yeon	妍	yeon	PROPN	N;MASC;SG
累積	cumulativo	累積	cumulativo	V	ADJ;MASC;SG
累積	cumulativos	累積	cumulativo	V	ADJ;MASC;PL
累積	cumulativa	累積	cumulativo	V	ADJ;FEM;SG
累積	acúmulo	累積	acúmulo	V	N;MASC;SG
累積	acumulação	累積	acumulação	V	N;FEM;SG
秩序	encomendar	秩序	encomendar	N	V;NFIN
蘇丹	sudão	蘇丹	sudão	PROPN	N;MASC;SG
徐	xuzhou	徐	xuzhar	PROPN	N;MASC;SG
促進	promoção	促進	promoção	V	N;FEM;SG
獵	caçar	獵	caçar	N	V;NFIN
獵	caçar	獵	caçar	N	V;NFIN
獵	caçando	獵	caçar	N	V;V.MSDR
遺產	legados	遺產	legar	N	V;MASC;PL;V.PTCP
俄國	russia	俄國	russia	PROPN	N;FEM;SG
俄國	rússia	俄國	rússia	PROPN	N;FEM;SG
為	porque	為	porque	ADP	CONJ
為	porquê	為	porquê	ADP	ADV
評估	apreciação	評估	apreciação	V	N;FEM;SG
評估	avaliação	評估	avaliação	V	N;FEM;SG
評估	apreciações	評估	apreciação	V	N;FEM;PL
評估	avaliações	評估	avaliação	V	N;FEM;PL
評估	avaliação	評估	avaliação	V	N;FEM;SG
擴展	prolongamento	擴展	prolongamento	V	N;MASC;SG
擴展	extensão	擴展	extensão	V	N;FEM;SG
擴展	prorrogação	擴展	prorrogação	V	N;FEM;SG
擴展	expansão	擴展	expansão	V	N;FEM;SG
建國	fundação	建國	fundação	V	N;FEM;SG
龐	pang	龐	pang	PROPN	N;MASC;SG
解放	sla	解放	sla	V	N;MASC;SG
解放	pla	解放	pla	V	N;MASC;SG
較	maiores	較	grande	ADV	ADJ;MASC;PL
較	maior	較	grande	ADV	ADJ;MASC;SG
較	maiores	較	grande	ADV	ADJ;MASC;PL
較	maior	較	grande	ADV	ADJ;MASC;SG
泰山	tarzan	泰山	tarzan	PROPN	N;MASC;SG
每月	mensal	每月	mensal	DET	ADJ;MASC;SG
每月	mensalmente	每月	mensalmente	DET	ADV
每月	mensais	每月	mensal	DET	N;MASC;PL
更換	substituição	更換	substituição	V	N;FEM;SG
更換	substituto	更換	substituto	V	N;MASC;SG
更換	substituição	更換	substituição	V	N;FEM;SG
快樂	feliz	快樂	feliz	N	ADJ;MASC;SG
快樂	felizes	快樂	feliz	N	ADJ;MASC;PL
守護	guardada	守護	guardar	N	V;FEM;SG;V.PTCP
法	french	法	french	PROPN	N;MASC;SG
法	franceses	法	francês	PROPN	N;MASC;PL
法	francês	法	francês	PROPN	N;MASC;SG
增長	crescimento	增長	crescimento	V	N;MASC;SG
消除	eliminação	消除	eliminação	V	N;FEM;SG
拖	arrasto	拖	arrastar	V	N;MASC;SG
拖	arraste	拖	arrastar	V	N;MASC;SG
拖	drag	拖	drag	V	N;MASC;SG
消滅	extermínio	消滅	extermínio	V	N;MASC;SG
配偶	cônjuge	配偶	cônjuge	V	N;MASC;SG
配偶	esposo	配偶	esposo	V	N;MASC;SG
配偶	cônjuges	配偶	cônjuge	V	N;MASC;PL
強化	intensificação	強化	intensificação	V	N;FEM;SG
強化	melhoramentos	強化	melhoramento	V	N;MASC;PL
強化	melhorias	強化	melhoria	V	N;FEM;PL
強化	reforço	強化	reforço	V	N;MASC;SG
代表	representação	代表	representação	V	N;FEM;SG
約克	york	約克	york	PROPN	N;MASC;SG
約克	iorque	約克	iorque	PROPN	N;FEM;SG
設計	designers	設計	designer	V	N;MASC;PL
設計	estilistas	設計	estilista	V	N;MASC;PL
設計	desenhador	設計	desenhador	V	N;MASC;SG
設計	designer	設計	designer	V	N;MASC;SG
設計	desenhista	設計	desenhista	V	N;MASC;SG
設計	estilista	設計	estilista	V	N;MASC;SG
抑制	inibição	抑制	inibição	V	N;FEM;SG
抑制	supressão	抑制	supressão	V	N;FEM;SG
互動	interação	互動	interação	V	N;FEM;SG
互動	interacção	互動	interacção	V	N;FEM;SG
互動	interações	互動	interação	V	N;FEM;PL
互動	interacções	互動	interacção	V	N;FEM;PL
互動	noivado	互動	noivado	V	N;MASC;SG
互動	interação	互動	interação	V	N;FEM;SG
互動	envolvimento	互動	envolvimento	V	N;MASC;SG
互動	interativo	互動	interativo	V	ADJ;MASC;SG
互動	interativa	互動	interativo	V	N;FEM;SG
互動	interactiva	互動	interactivo	V	ADJ;FEM;SG
互動	interactivo	互動	interactivo	V	ADJ;MASC;SG
互動	interactive	互動	interactive	V	N;MASC;SG
突擊	assalto	突擊	assalto	V	N;MASC;SG
突擊	agressão	突擊	agressão	V	N;FEM;SG
西蒙	simon	西蒙	simon	PROPN	N;MASC;SG
西蒙	simão	西蒙	simão	PROPN	N;MASC;SG
西蒙	simón	西蒙	simón	PROPN	N;MASC;SG
中	médio	中	médio	N	ADJ;MASC;SG
中	meio	中	meio	N	ADV
中	moderar	中	moderar	N	V;NFIN
中	moderado	中	moderar	N	V;MASC;SG;V.PTCP
中	moderados	中	moderar	N	V;MASC;PL;V.PTCP
中	moderada	中	moderar	N	V;FEM;SG;V.PTCP
淡	pálido	淡	pálido	N	ADJ;MASC;SG
淡	pálida	淡	pálida	N	ADJ;FEM;SG
淡	desaparecer	淡	desaparecer	N	V;NFIN
淡	desvanecer	淡	desvanecer	N	V;NFIN
等	iguais	等	igual	N	ADJ;MASC;PL
保加利亞	bulgaria	保加利亞	bulgaria	PROPN	N;FEM;SG
保加利亞	bulgária	保加利亞	bulgário	PROPN	N;FEM;SG
羅馬尼亞	roménia	羅馬尼亞	roménia	PROPN	N;FEM;SG
羅馬尼亞	romênia	羅馬尼亞	romênia	PROPN	N;FEM;SG
入境	entrada	入境	entrada	V	N;FEM;SG
提示	dicas	提示	dica	V	N;FEM;PL
提示	pontas	提示	ponta	V	N;FEM;PL
提示	sugestões	提示	sugestão	V	N;FEM;PL
提示	dica	提示	dica	V	N;FEM;SG
提示	ponta	提示	ponta	V	N;FEM;SG
提示	tip	提示	tip	V	N;MASC;SG
提示	dica	提示	dica	V	N;FEM;SG
提示	sugestão	提示	sugestão	V	N;FEM;SG
短暫	transitórias	短暫	transitório	ADV	ADJ;FEM;PL
短暫	transitória	短暫	transitório	ADV	ADJ;FEM;SG
短暫	transitório	短暫	transitório	ADV	ADJ;MASC;SG
短暫	transitórios	短暫	transitório	ADV	ADJ;MASC;PL
狙擊	atirador	狙擊	atirador	V	N;MASC;SG
狙擊	sniper	狙擊	sniper	V	N;MASC;SG
滅絕	extinção	滅絕	extinção	V	N;FEM;SG
滅絕	extermínio	滅絕	extermínio	V	N;MASC;SG
納粹	nazista	納粹	nazista	PROPN	N;MASC;SG
納粹	nazi	納粹	nazi	PROPN	N;MASC;SG
納粹	nazis	納粹	nazi	PROPN	N;MASC;PL
納粹	nazistas	納粹	nazista	PROPN	N;MASC;PL
納粹	nazistas	納粹	nazista	PROPN	N;MASC;PL
納粹	nazis	納粹	nazi	PROPN	N;MASC;PL
勞動	labor	勞動	labor	V	N;MASC;SG
航行	navegar	航行	navegar	N	V;NFIN
航行	navegar	航行	navegar	N	V;NFIN
流亡	exílio	流亡	exílio	V	N;MASC;SG
吹	sopra	吹	soprar		V;IND;SG;3;PRS;FIN
吹	golpe	吹	golpe		N;MASC;SG
吹	soprar	吹	soprar		V;NFIN
吹	exploda	吹	explodar		V;SBJV;SG;3;PRS;FIN
修復	conserto	修復	conserto	V	N;MASC;SG
修復	reparações	修復	reparação	V	N;FEM;PL
修復	reparo	修復	reparo	V	N;MASC;SG
修復	reparação	修復	reparação	V	N;FEM;SG
修復	restauro	修復	restauro	V	N;MASC;SG
修復	restauração	修復	restauração	V	N;FEM;SG
九十	ninety	九十	ninety	NUM	N;MASC;SG
飲食	culinária	飲食	culinário	V	N;FEM;SG
飲食	cozinha	飲食	cozinha	V	N;FEM;SG
飲食	gastronomia	飲食	gastronomia	V	N;FEM;SG
飲食	dietas	飲食	dieta	V	N;FEM;PL
飲食	alimentação	飲食	alimentação	V	N;FEM;SG
飲食	dieta	飲食	dieta	V	N;FEM;SG
飲食	diet	飲食	diet	V	N;MASC;SG
輻射	radioactivos	輻射	radioactivo	N	ADJ;MASC;PL
