پِرچ	schotel	پِرچ	schotel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹَّیل	eenzame	پُھٹَّیل	eenzaam	PROPN;NOM;MASC;SG;3	ADJ
پُھٹَّیل	isoleercel	پُھٹَّیل	isoleercel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹَّیل	solitaire	پُھٹَّیل	solitair	PROPN;NOM;MASC;SG;3	ADJ
پُھٹَّیل	ongepaarde	پُھٹَّیل	ongepaard	PROPN;NOM;MASC;SG;3	ADJ
پُھٹَّیل	alleenstaande	پُھٹَّیل	alleenstaande	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُھٹَّیل	single	پُھٹَّیل	single	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹَّیل	alleenstaand	پُھٹَّیل	alleenstaand	PROPN;NOM;MASC;SG;3	ADJ
پُھٹَّیل	vrijgezel	پُھٹَّیل	vrijgezel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھٹَّیل	lone	پُھٹَّیل	lone	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھدپھدانا	gisten	پھدپھدانا	gisten	PROPN;NOM;MASC;SG;3	V;NFIN
پھدک	kokend	پھدک	koken		V;V.PTCP
پھدک	enthousiasme	پھدک	enthousiasme		N;NEUT;SG
پھدک	geestdrift	پھدک	geestdrift		N;MASC+FEM;SG
پُھدکنا	hop	پُھدک	hop	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھدکنا	jump	پُھدک	jump	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھدکنا	spring	پُھدک	spring	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پُھدکنا	springen	پُھدک	springen	PROPN;NOM;MASC;SG;3	V;NFIN
پُھدکنا	sprong	پُھدک	springen	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
پُھدکی	sprong	پُھدکی	springen	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
پُھدکی	hop	پُھدکی	hop	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھدکی	jump	پُھدکی	jump	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھدکی	spring	پُھدکی	spring	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پُھدکی	springen	پُھدکی	springen	PROPN;NOM;MASC;SG;3	V;NFIN
پُھدکی	sprong	پُھدکی	springen	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
پھڈّا	onenigheid	پھڈّا	onenigheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڈّا	oproer	پھڈّا	oproer	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھڈّا	rellen	پھڈّا	rel	PROPN;NOM;MASC;SG;3	N;PL
پھڈّا	rel	پھڈّا	rel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڈّا	geschillen	پھڈّا	geschil	PROPN;NOM;MASC;SG;3	N;PL
پھڈّا	geschil	پھڈّا	geschil	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھڈّا	betwisten	پھڈّا	betwisten	PROPN;NOM;MASC;SG;3	V;NFIN
پھڈّا	vechten	پھڈّا	vechten	PROPN;NOM;MASC;SG;3	V;NFIN
پھڈّا	strijd	پھڈّا	strijd	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڈّا	gevecht	پھڈّا	gevecht	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھڈّا	vecht	پھڈّا	vechten	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پِھڈّا	geplet	پِھڈّا	pleten	PROPN;NOM;MASC;SG;3	V;V.PTCP
پِھر	alweer	پِھر	alweer	V;SG;ACT	ADV
پِھر	opnieuw	پِھر	opnieuw	V;SG;ACT	ADV
پِھر	nogmaals	پِھر	nogmaals	V;SG;ACT	ADV
پِھر	vervolgens	پِھر	vervolgens	V;SG;ACT	ADV
پِھر	naderhand	پِھر	naderhand	V;SG;ACT	ADV
پِھر	dan	پِھر	dan	V;SG;ACT	ADV
پِھر	daarna	پِھر	daarna	V;SG;ACT	ADV
پھرّاٹا	cane	پھرّاٹا	cane	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرّاٹا	rietsuiker	پھرّاٹا	rietsuiker	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرّاٹا	wandelstok	پھرّاٹا	wandelstok	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرّاٹا	stok	پھرّاٹا	stok	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرارا	vlag	پھرارا	vlag	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھرانا	rollen	پِھرانا	rol	PROPN;NOM;MASC;SG;3	N;PL
پِھرانا	rol	پِھرانا	rol	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھرانا	rad	پِھرانا	rad	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پِھرانا	wiel	پِھرانا	wiel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھرّانا	fladderen	پھرّانا	fladderen	PROPN;NOM;MASC;SG;3	V;NFIN
پھرّانا	fluitje	پھرّانا	fluit	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھرّانا	fluit	پھرّانا	fluit	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرّانا	fluiten	پھرّانا	fluiten	PROPN;NOM;MASC;SG;3	V;NFIN
پھرّانا	snuiven	پھرّانا	snuif	PROPN;NOM;MASC;SG;3	V;NFIN
پھرّانا	flap	پھرّانا	flap	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھرائوُ	periodiek	پِھرائوُ	periodiek	PROPN;NOM;MASC;SG;3	ADJ
پِھرائوُ	roerend	پِھرائوُ	roerend	PROPN;NOM;MASC;SG;3	V;V.PTCP
پِھرائوُ	roerende	پِھرائوُ	roeren	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُھرپُھرانا	fladderen	پُھرپُھرانا	fladderen	PROPN;NOM;MASC;SG;3	V;NFIN
پُھرپُھرانا	beven	پُھرپُھرانا	beven	PROPN;NOM;MASC;SG;3	V;NFIN
پُھرپُھرانا	flap	پُھرپُھرانا	flap	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھرپُھری	beven	پُھرپُھری	beven	ADJ	V;NFIN
پُھرپُھری	trillen	پُھرپُھری	tril	ADJ	V;NFIN
پُھرپُھری	gevoel	پُھرپُھری	gevoel	ADJ	N;NEUT;SG
پُھرپُھری	sensatie	پُھرپُھری	sensatie	ADJ	N;MASC+FEM;SG
پھرپھند	bedrog	پھرپھند	bedrog	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھرپھند	trick	پھرپھند	trick	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرپھند	truc	پھرپھند	truc	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرپھند	truuk	پھرپھند	truuk	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرپھند	verraad	پھرپھند	verraad	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھرپھندی	verraderlijk	پھرپھندی	verraderlijk	PROPN;NOM;MASC;SG;3	ADJ
پھرپھندی	verraderlijke	پھرپھندی	verraderlijk	PROPN;NOM;MASC;SG;3	ADJ
پھرپھندی	lastig	پھرپھندی	lastig	PROPN;NOM;MASC;SG;3	ADJ
پھرپھندی	listig	پھرپھندی	listig	PROPN;NOM;MASC;SG;3	ADJ
پھرپھندی	lastige	پھرپھندی	lastig	PROPN;NOM;MASC;SG;3	ADJ
پِھرت	draaien	پِھرت	draaien	PROPN;NOM;MASC;SG;3	V;NFIN
پِھرت	spin	پِھرت	spin	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھرتا	terugkeer	پِھرتا	terugkeer	V;IPFV;MASC;SG;V.PTCP;ACT	N;MASC+FEM;SG
پِھرتا	retour	پِھرتا	retour	V;IPFV;MASC;SG;V.PTCP;ACT	ADJ
پِھرتا	return	پِھرتا	return	V;IPFV;MASC;SG;V.PTCP;ACT	
پُھرتی	behendigheid	پُھرتی	behendigheid	ADJ	N;MASC+FEM;SG
پُھرتی	alertheid	پُھرتی	alertheid	ADJ	N;MASC+FEM;SG
پُھرتیلا	behendig	پُھرتیلا	behendig	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	lenig	پُھرتیلا	lenig	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	alarm	پُھرتیلا	alarm	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُھرتیلا	waarschuwing	پُھرتیلا	waarschuwing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھرتیلا	signalering	پُھرتیلا	signalering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھرتیلا	alert	پُھرتیلا	aleren	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	slimme	پُھرتیلا	slim	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	slim	پُھرتیلا	slim	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	smart	پُھرتیلا	smart	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھرتیلا	active	پُھرتیلا	active	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھرتیلا	actieve	پُھرتیلا	actief	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	actief	پُھرتیلا	actief	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	snel	پُھرتیلا	snel	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	snelle	پُھرتیلا	snel	PROPN;NOM;MASC;SG;3	ADJ
پُھرتیلا	vlug	پُھرتیلا	vlug	PROPN;NOM;MASC;SG;3	ADJ
پھرچھا	vereffening	پھرچھا	vereffening	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	nederzetting	پھرچھا	nederzetting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	schikking	پھرچھا	schikking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	afwikkeling	پھرچھا	afwikkeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	release	پھرچھا	release	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	vrijlating	پھرچھا	vrijlating	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	loslaten	پھرچھا	loslaten	PROPN;NOM;MASC;SG;3	V;NFIN
پھرچھا	vrijgave	پھرچھا	vrijgave	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	vrijspraak	پھرچھا	vrijspraak	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	lozing	پھرچھا	lozing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	ontladen	پھرچھا	ontladen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھرچھا	lozen	پھرچھا	lozen	PROPN;NOM;MASC;SG;3	V;NFIN
پھرچھا	regeling	پھرچھا	regeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرچھا	arrangement	پھرچھا	arrangement	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھرچھانا	pools	پھرچھانا	pools	PROPN;NOM;MASC;SG;3	ADJ
پھرچھانا	poolse	پھرچھانا	pools	PROPN;NOM;MASC;SG;3	ADJ
پھرچھانا	schikken	پھرچھانا	schikken	PROPN;NOM;MASC;SG;3	V;NFIN
پھرچھانا	vegen	پھرچھانا	vegen	PROPN;NOM;MASC;SG;3	V;NFIN
پھرچھانا	veeg	پھرچھانا	veeg	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھرچھانا	aanpassen	پھرچھانا	aanpassen	PROPN;NOM;MASC;SG;3	V;NFIN
پھرچھانا	clear	پھرچھانا	clear	PROPN;NOM;MASC;SG;3	
پھرچھانا	duidelijk	پھرچھانا	duidelijk	PROPN;NOM;MASC;SG;3	ADJ
پھرچھانا	helder	پھرچھانا	helder	PROPN;NOM;MASC;SG;3	ADJ
پھرسا	bijl	پھرسا	bijl	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرسا	axe	پھرسا	ax	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرسا	bijl	پھرسا	bijl	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرسا	strijdbijl	پھرسا	strijdbijl	PROPN;NOM;MASC;SG;3	ADJ
پھرک	schilden	پھرک	schilden		N;PL
پھرک	afschermen	پھرک	afschermen		V;NFIN
پھرک	afscherming	پھرک	afscherming		N;MASC+FEM;SG
پھرک	schild	پھرک	schild		N;NEUT;SG
پِھرکئی	verdraaid	پِھرکئی	verdraaien	PROPN;NOM;MASC;SG;3	V;V.PTCP
پِھرکئی	gedraaid	پِھرکئی	draaien	PROPN;NOM;MASC;SG;3	V;V.PTCP
پِھرکئی	verwrongen	پِھرکئی	verwringen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پِھرکئی	gedraaide	پِھرکئی	draaien	PROPN;NOM;MASC;SG;3	V;V.PTCP
پِھرکی	schrijvertje	پِھرکی	schrijver	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پِھرنا	terugkeer	پِھر	terugkeer	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
پِھرنا	retour	پِھر	retour	V;MASC;SG;NFIN;ACT	ADJ
پِھرنا	return	پِھر	return	V;MASC;SG;NFIN;ACT	
پِھرنا	opstand	پِھر	opstand	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
پِھرنا	wijziging	پِھر	wijziging	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
پِھرنا	verandering	پِھر	verandering	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
پِھرنا	veranderingen	پِھر	verandering	V;MASC;SG;NFIN;ACT	N;PL
پِھرنا	reis	پِھر	reis	V;MASC;SG;NFIN;ACT	N;MASC+FEM;SG
پھرَہرا	vlag	پھرَہرا	vlag	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھرَہرا	wimpel	پھرَہرا	wimpel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھری	schilden	پھری	schilden	PROPN;NOM;MASC;SG;3	N;PL
پھری	afschermen	پھری	afschermen	PROPN;NOM;MASC;SG;3	V;NFIN
پھری	afscherming	پھری	afscherming	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھری	schild	پھری	schild	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھریرا	vlag	پھریرا	vlag	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھریرا	wimpel	پھریرا	wimpel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھریری	lint	پُھریری	linten	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُھریری	spanning	پُھریری	spanning	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھریری	opwinding	پُھریری	opwinding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھریری	gevoel	پُھریری	gevoel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُھریری	sensatie	پُھریری	sensatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھریری	sensatie	پُھریری	sensatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھریری	kick	پُھریری	kicken	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑپھڑانا	worsteling	پھڑپھڑا	worsteling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑپھڑانا	worstel	پھڑپھڑا	worstel	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھڑپھڑانا	strijd	پھڑپھڑا	strijd	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑپھڑانا	flap	پھڑپھڑا	flap	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑپھڑاہٹ	worsteling	پھڑپھڑاہٹ	worsteling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑپھڑاہٹ	worstel	پھڑپھڑاہٹ	worstel	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھڑپھڑاہٹ	strijd	پھڑپھڑاہٹ	strijd	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑپھڑاہٹ	fladderen	پھڑپھڑاہٹ	fladderen	PROPN;NOM;MASC;SG;3	V;NFIN
پھڑپھڑاہٹ	agitatie	پھڑپھڑاہٹ	agitatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑپھڑیا	haastig	پھڑپھڑیا	haastig	PROPN;NOM;MASC;SG;3	ADJ
پھڑپھڑیا	bruisende	پھڑپھڑیا	bruisen	PROPN;NOM;MASC;SG;3	ADJ
پھڑپھڑیا	active	پھڑپھڑیا	active	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑپھڑیا	actieve	پھڑپھڑیا	actief	PROPN;NOM;MASC;SG;3	ADJ
پھڑپھڑیا	actief	پھڑپھڑیا	actief	PROPN;NOM;MASC;SG;3	ADJ
پھڑک	rusteloosheid	پھڑک	rusteloosheid		N;MASC+FEM;SG
پھڑک	agitatie	پھڑک	agitatie		N;MASC+FEM;SG
پھڑک	kloppende	پھڑک	kloppen		V;V.PTCP
پھڑک	kloppend	پھڑک	kloppen		V;V.PTCP
پھڑکا	zonnesteek	پھڑکا	zonnesteek	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑکانا	moord	پھڑکانا	moord	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑکانا	schud	پھڑکانا	schud	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھڑکانا	schudden	پھڑکانا	schudden	PROPN;NOM;MASC;SG;3	V;NFIN
پھڑکانا	shake	پھڑکانا	shake	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑکانا	kill	پھڑکانا	kill	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑکانا	doden	پھڑکانا	dood	PROPN;NOM;MASC;SG;3	ADJ
پھڑکانا	verplaatsen	پھڑکانا	verplaatsen	PROPN;NOM;MASC;SG;3	V;NFIN
پھڑکانا	bewegen	پھڑکانا	bewegen	PROPN;NOM;MASC;SG;3	V;NFIN
پھڑکانا	beweeg	پھڑکانا	bewegen	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھڑکانا	verplaats	پھڑکانا	verplaats	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پھڑکتا	kloppende	پھڑک	kloppen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھڑکتا	kloppend	پھڑک	kloppen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھڑکن	fladderen	پھڑکن	fladderen		V;NFIN
پھڑکن	puls	پھڑکن	puls		N;MASC+FEM;SG
پھڑکن	pols	پھڑکن	pols		N;MASC+FEM;SG
پھڑکن	polsslag	پھڑکن	polsslag		N;MASC+FEM;SG
پھڑکن	pulse	پھڑکن	puls		N;MASC+FEM;SG
پھڑکن	verlang	پھڑکن	verlang		V;SG;PRS;FIN
پھڑکن	verlangen	پھڑکن	verlangen		N;NEUT;SG
پھڑکن	wish	پھڑکن	wish		
پھڑکن	wensen	پھڑکن	wens		N;PL
پھڑکن	wens	پھڑکن	wens		ADJ
پھڑکن	agitatie	پھڑکن	agitatie		N;MASC+FEM;SG
پھڑکنا	dennen	پھڑک	dennen	V;SG;NFIN;ACT	N;PL
پھڑکنا	pine	پھڑک	pine	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھڑکنا	twitch	پھڑک	twitch	V;SG;NFIN;ACT	N;MASC+FEM;SG
پھڑکی	partitie	پھڑکی	partitie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑوا	gescheurd	پھڑوا	scheuren	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھڑوا	verscheurd	پھڑوا	verscheuren	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھڑوا	spade	پھڑوا	spade	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑوال	spade	پھڑوال	spade	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھڑَیت	gokker	پھڑَیت	gokker	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھُس	gefluister	پھُس	gefluister		N;NEUT;SG
پھُس	fluisteren	پھُس	fluisteren		V;NFIN
پھساوا	moeilijkheidsgraad	پھساوا	moeilijkheidsgraad	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھساوا	moeilijkheden	پھساوا	moeilijkheid	PROPN;NOM;MASC;SG;3	N;PL
پھساوا	moeilijkheid	پھساوا	moeilijkheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھساوا	snare	پھساوا	snaar	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھساوا	verstrengeling	پھساوا	verstrengeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھساہِندا	stinkende	پُھساہِندا	stinken	ADJ	V;V.PTCP
پُھساہِندا	stinkend	پُھساہِندا	stinken	ADJ	V;V.PTCP
پھسائو	aanhouding	پھسائو	aanhouding		N;MASC+FEM;SG
پھسائو	vangen	پھسائو	vangen		V;NFIN
پھسائو	vastleggen	پھسائو	vastleggen		V;NFIN
پھسائو	vangst	پھسائو	vangst		N;MASC+FEM;SG
پھسائو	gevangenneming	پھسائو	gevangenneming		N;MASC+FEM;SG
پِھسڈّی	mislukkeling	پِھسڈّی	mislukkeling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھسڈّی	loser	پِھسڈّی	loser	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھسڈّی	verliezer	پِھسڈّی	verliezer	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھُسرپھُسر	gefluister	پھُسرپھُسر	gefluister	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پھُسرپھُسر	fluisteren	پھُسرپھُسر	fluisteren	PROPN;NOM;MASC;SG;3	V;NFIN
پُھسکا	zwak	پُھسکا	zwak	PROPN;NOM;MASC;SG;3	ADJ
پُھسکا	zwakken	پُھسکا	zwak	PROPN;NOM;MASC;SG;3	V;NFIN
پُھسکا	slap	پُھسکا	slap	PROPN;NOM;MASC;SG;3	ADJ
پُھسکا	zwakke	پُھسکا	zwak	PROPN;NOM;MASC;SG;3	ADJ
پُھسکا	los	پُھسکا	los	PROPN;NOM;MASC;SG;3	ADJ
پُھسکا	losjes	پُھسکا	los	PROPN;NOM;MASC;SG;3	N;PL
پُھسکا	losse	پُھسکا	losse	PROPN;NOM;MASC;SG;3	ADJ
پھسکنا	slip	پھسک	slip	V;SG;NFIN;ACT	N;MASC+FEM;SG
پُھسکنا	gefluister	پُھسک	gefluister		N;NEUT;SG
پُھسکنا	fluisteren	پُھسک	fluisteren		V;NFIN
پُھسلا	verleiden	پُھسلا	verleiden	PROPN;NOM;MASC;SG;3	V;NFIN
پُھسلا	verleiding	پُھسلا	verleiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھسلا	trick	پُھسلا	trick	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھسلا	truc	پُھسلا	truc	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھسلا	truuk	پُھسلا	truuk	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھسلانا	ontvoering	پُھسلانا	ontvoering	V;MASC;SG;V.PTCP;ACT	N;MASC+FEM;SG
پُھسلانا	coax	پُھسلانا	coax	V;MASC;SG;V.PTCP;ACT	N;MASC+FEM;SG
پُھسلاوا	verleiden	پُھسلاوا	verleiden	PROPN;NOM;MASC;SG;3	V;NFIN
پُھسلاوا	verleiding	پُھسلاوا	verleiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھسلاہٹ	glijden	پِھسلاہٹ	glijden	PROPN;NOM;MASC;SG;3	V;NFIN
پُھسلاہٹ	vleierij	پُھسلاہٹ	vleierij	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُھسلاہٹ	verleiden	پُھسلاہٹ	verleiden	PROPN;NOM;MASC;SG;3	V;NFIN
پُھسلاہٹ	verleiding	پُھسلاہٹ	verleiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھسلائو	glijden	پِھسلائو	glijden	PROPN;NOM;MASC;SG;3	V;NFIN
پُھسلاؤُ	verleider	پُھسلاؤُ	verleider	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھسلاؤُ	verleiden	پُھسلاؤُ	verleiden	PROPN;NOM;MASC;SG;3	V;NFIN
پِھسلنا	glibberig	پِھسلنا	glibberig	PROPN;NOM;MASC;SG;3	ADJ
پِھسلنا	glad	پِھسلنا	glad	PROPN;NOM;MASC;SG;3	ADJ
پِھسلنا	glippen	پِھسلنا	glippen	PROPN;NOM;MASC;SG;3	V;NFIN
پِھسلنا	slip	پِھسلنا	slip	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِھسلنا	soepel	پِھسلنا	soepel	PROPN;NOM;MASC;SG;3	ADJ
پِھسلنا	gladde	پِھسلنا	glad	PROPN;NOM;MASC;SG;3	ADJ
پِھسلنا	glad	پِھسلنا	glad	PROPN;NOM;MASC;SG;3	ADJ
پِھسلواں	glibberig	پِھسلواں	glibberig	PROPN;NOM;MASC;SG;3	ADJ
پِھسلواں	glad	پِھسلواں	glad	PROPN;NOM;MASC;SG;3	ADJ
پھُسلونیا	verleider	پھُسلونیا	verleider	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھُسَینڈا	stinkende	پھُسَینڈا	stinken	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھُسَینڈا	stinkend	پھُسَینڈا	stinken	PROPN;NOM;MASC;SG;3	V;V.PTCP
پِھش	gemiddelde	پِھش	gemiddeld	PROPN;NOM;MASC;SG;3	ADJ
پِھش	gemeen	پِھش	gemeen	PROPN;NOM;MASC;SG;3	ADJ
پِھش	mean	پِھش	mean	PROPN;NOM;MASC;SG;3	
پھک	kaf	پھک	kaf	V;ACT	N;NEUT;SG
پھک	kaf	پھک	kaf	V;ACT	N;NEUT;SG
پھُکا	verbrand	پھنکا	verbranden	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھُکا	aangebrand	پھنکا	aanbranden	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھکّڑ	pauper	پھکّڑ	paup	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھکّڑ	brak	پھکّڑ	breken	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
پھکّڑ	blut	پھکّڑ	blut	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھکّڑ	gebroken	پھکّڑ	breken	PROPN;NOM;MASC;SG;3	V;V.PTCP
پھکّڑ	humoristische	پھکّڑ	humoristisch	PROPN;NOM;MASC;SG;3	ADJ
پھکڑی	grof	پھکڑی	grof	PROPN;NOM;MASC;SG;3	ADJ
پھکڑی	schande	پھکڑی	schanden	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پھکسا	modder	پھکسا	modder	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُھکنا	brand	پُھک	brand	V;NFIN;ACT	N;MASC+FEM;SG
پُھکنا	burn	پُھک	burn	V;NFIN;ACT	N;MASC+FEM;SG
پُھکنی	blaaspijp	پُھکنی	blaaspijp	ADJ	N;MASC+FEM;SG
پِھکَیت	spearman	پِھکَیت	spearman	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
