que	that	que	that	PRO;MASC;SG	PROPN
contemporânea	современных	contemporâneo	современный	N;FEM;SG	ADJ;GEN;PL
contemporânea	современное	contemporâneo	современный	N;FEM;SG	ADJ;NOM;NEUT;SG
técnicos	технические	técnico	технический	N;MASC;PL	ADJ;NOM;PL
técnicos	техническое	técnico	технический	N;MASC;PL	ADJ;NOM;NEUT;SG
técnicos	технический	técnico	технический	N;MASC;PL	ADJ;NOM;MASC;SG
page	page	pagar	page	N;MASC;SG	PROPN
page	страницы	pagar	страница	N;MASC;SG	N;INAN;NOM;FEM;PL
libertadores	либертадорес	libertador	либертадорес	N;MASC;PL	N;INAN;NOM;MASC;SG
teorias	теория	teoria	теория	N;FEM;PL	N;INAN;NOM;FEM;SG
games	games	game	games	N;MASC;PL	PROPN
sessão	сессии	sessão	сессия	N;FEM;SG	N;INAN;NOM;FEM;PL
assis	ассис	assi	ассис	N;MASC;SG	
cristão	христиане	cristão	христианин	N;MASC;SG	N;ANIM;NOM;MASC;PL
cristão	христиан	cristão	христианин	N;MASC;SG	N;ANIM;GEN;MASC;PL
mantendo	поддержание	manter	поддержание	V;V.MSDR	N;INAN;NOM;NEUT;SG
columbia	колумбийский	columbia	колумбийский	N;FEM;SG	ADJ;NOM;MASC;SG
falando	разговоры	falar	разговор	V;V.MSDR	N;INAN;NOM;MASC;PL
onze	eleven	onze	eleven	NUM	PROPN
off	off	off	off	N;MASC;SG	
britânicos	британское	britânico	британский	N;MASC;PL	ADJ;NOM;NEUT;SG
britânicos	британская	britânico	британский	N;MASC;PL	ADJ;NOM;FEM;SG
britânicos	британские	britânico	британский	N;MASC;PL	ADJ;NOM;PL
britânicos	великобритании	britânico	великобритание	N;MASC;PL	N;INAN;NOM;FEM;SG
britânicos	британский	britânico	британский	N;MASC;PL	ADJ;NOM;MASC;SG
kong	конг	kong	конг	N;MASC;SG	
eletrônica	электронная	eletrônico	электронный	N;FEM;SG	ADJ;NOM;FEM;SG
eletrônica	электронные	eletrônico	электронный	N;FEM;SG	ADJ;NOM;PL
eletrônica	электронное	eletrônico	электронный	N;FEM;SG	ADJ;NOM;NEUT;SG
eletrônica	электронный	eletrônico	электронный	N;FEM;SG	ADJ;NOM;MASC;SG
light	light	light	light	N;MASC;SG	PROPN
light	светло	light	светлый	N;MASC;SG	ADJ;NEUT;SG
religiosos	религиозное	religioso	религиозный	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
religiosos	религиозный	religioso	религиозный	ADJ;MASC;PL	ADJ;NOM;MASC;SG
religiosos	религиозная	religioso	религиозный	ADJ;MASC;PL	ADJ;NOM;FEM;SG
morrer	die	morrer	die	V;NFIN	
viagens	путешествует	viagem	путешествовать	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
viagens	проезд	viagem	проезд	N;FEM;PL	N;INAN;NOM;MASC;SG
viagens	путешествие	viagem	путешествие	N;FEM;PL	N;INAN;NOM;NEUT;SG
journal	journal	journal	journal	N;MASC;SG	PROPN
computação	вычисления	computação	вычисление	N;FEM;SG	N;INAN;NOM;NEUT;PL
computação	вычисления	computação	вычисление	N;FEM;SG	N;INAN;NOM;NEUT;PL
subtropicais	субтропических	subtropical	субтропический	N;MASC;PL	ADJ;GEN;PL
virtual	виртуальные	virtual	виртуальный	ADJ;MASC;SG	ADJ;NOM;PL
negros	черные	negro	черный	N;MASC;PL	ADJ;NOM;PL
negros	чёрные	negro	черный	N;MASC;PL	ADJ;NOM;PL
negros	чернокожих	negro	чернокожий	N;MASC;PL	ADJ;GEN;PL
máquinas	механизм	máquina	механизм	N;FEM;PL	N;INAN;NOM;MASC;SG
máquinas	механизма	máquina	механизм	N;FEM;PL	N;INAN;GEN;MASC;SG
poderoso	мощные	poderoso	мощный	ADJ;MASC;SG	ADJ;NOM;PL
vidas	живёт	vida	жить	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
vidas	живет	vida	жить	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
anualmente	ежегодная	anualmente	ежегодный	ADV	ADJ;NOM;FEM;SG
associados	сообщников	associado	сообщник	V;MASC;PL;V.PTCP	N;ANIM;GEN;MASC;PL
verificar	чек	verificar	чек	V;NFIN	N;INAN;NOM;MASC;SG
verificar	проверка	verificar	проверка	V;NFIN	N;INAN;NOM;FEM;SG
quente	горячие	quente	горячий	N;MASC;SG	ADJ;NOM;PL
quente	hot	quente	hot	N;MASC;SG	PROPN
quente	жарко	quente	жаркий	N;MASC;SG	ADJ;NEUT;SG
quente	горячо	quente	горячо	N;MASC;SG	ADV
quente	горячая	quente	горячий	N;MASC;SG	ADJ;NOM;FEM;SG
quente	тепло	quente	теплый	N;MASC;SG	ADJ;NEUT;SG
quente	теплая	quente	теплый	N;MASC;SG	ADJ;NOM;FEM;SG
quente	теплые	quente	теплый	N;MASC;SG	ADJ;NOM;PL
quente	тёплый	quente	тёплый	N;MASC;SG	ADJ;NOM;MASC;SG
quente	теплый	quente	теплый	N;MASC;SG	ADJ;NOM;MASC;SG
danos	ущерб	dano	ущерб	N;MASC;PL	N;INAN;NOM;MASC;SG
danos	ущерба	dano	ущерб	N;MASC;PL	N;INAN;GEN;MASC;SG
danos	ущерб	dano	ущерб	N;MASC;PL	N;INAN;NOM;MASC;SG
danos	повреждение	dano	повреждение	N;MASC;PL	N;INAN;NOM;NEUT;SG
danos	вред	dano	вред	N;MASC;PL	N;INAN;NOM;MASC;SG
ampla	широкие	ampla	широкий	ADJ;FEM;SG	ADJ;NOM;PL
ampla	широкие	ampla	широкий	ADJ;FEM;SG	ADJ;NOM;PL
sony	sony	sony	sony	N;MASC;SG	PROPN
sony	сони	sony	сонь	N;MASC;SG	N;ANIM;NOM;FEM;PL
junior	младшие	junior	младший	N;MASC;SG	ADJ;NOM;PL
junior	младший	junior	младший	N;MASC;SG	ADJ;NOM;MASC;SG
argumentação	аргументы	argumentação	аргумент	N;FEM;SG	N;INAN;NOM;MASC;PL
argumentação	аргументы	argumentação	аргумент	N;FEM;SG	N;INAN;NOM;MASC;PL
argumentação	доводы	argumentação	довод	N;FEM;SG	N;INAN;NOM;MASC;PL
freitas	фрейтас	freita	фрейтас	N;FEM;PL	N;INAN;NOM;FEM;SG
procurar	поиск	procurar	поиск	V;NFIN	N;INAN;NOM;MASC;SG
agrícola	сельскохозяйственные	agrícola	сельскохозяйственный	N;MASC;SG	ADJ;NOM;PL
agrícola	сельскохозяйственных	agrícola	сельскохозяйственный	N;MASC;SG	ADJ;GEN;PL
agrícola	сельскохозяйственная	agrícola	сельскохозяйственный	N;MASC;SG	ADJ;NOM;FEM;SG
torcida	twisted	torcida	twisted	N;FEM;SG	PROPN
correto	исправить	correto	исправить	ADJ;MASC;SG	V;PFV;NFIN;ACT
tupi	тупи	tupi	тупь	N;MASC;SG	
nossos	наше	nosso	наш	DET;MASC;PL	DET;NOM;NEUT;SG
nossos	наш	nosso	наш	DET;MASC;PL	DET;NOM;MASC;SG
nossos	наша	nosso	наш	DET;MASC;PL	DET;NOM;FEM;SG
maurício	маврикий	maurício	маврикия	N;MASC;SG	ADJ;NOM;MASC;SG
teologia	теологии	teologia	теология	N;FEM;SG	N;INAN;NOM;FEM;PL
project	project	project	project	N;MASC;SG	PROPN
pinturas	живопись	pintura	живопись	N;FEM;PL	N;INAN;NOM;FEM;SG
howard	ховард	howard	ховард	N;MASC;SG	INTJ
system	system	syetir	system	N;MASC;SG	PROPN
iluminação	освещения	iluminação	освещение	N;FEM;SG	N;INAN;NOM;NEUT;PL
iluminação	освещения	iluminação	освещение	N;FEM;SG	N;INAN;NOM;NEUT;PL
abc	abc	abc	abc	N;MASC;SG	PROPN
menina	girl	menina	girl	N;FEM;SG	PROPN
menina	miss	menina	miss	N;FEM;SG	PROPN
relacionado	связанные	relacionar	связать	V;MASC;SG;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
apresentador	ведущая	apresentador	вести	N;MASC;SG	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT
apresentador	принимающих	apresentador	принимать	N;MASC;SG	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
apresentador	принимающая	apresentador	принимать	N;MASC;SG	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT
sueco	шведский	sueco	шведский	N;MASC;SG	ADJ;NOM;MASC;SG
sueco	шведское	sueco	шведский	N;MASC;SG	ADJ;NOM;NEUT;SG
sueco	шведская	sueco	шведский	N;MASC;SG	ADJ;NOM;FEM;SG
republicano	республиканцы	republicano	республиканец	N;MASC;SG	N;ANIM;NOM;MASC;PL
republicano	республиканский	republicano	республиканский	N;MASC;SG	ADJ;NOM;MASC;SG
republicano	республиканской	republicano	республиканский	N;MASC;SG	ADJ;INS;FEM;SG
violão	гитары	violão	гитара	N;MASC;SG	N;INAN;NOM;FEM;PL
recebendo	получение	receber	получение	V;V.MSDR	N;INAN;NOM;NEUT;SG
recebendo	получения	receber	получение	V;V.MSDR	N;INAN;GEN;NEUT;SG
recebendo	получение	receber	получение	V;V.MSDR	N;INAN;NOM;NEUT;SG
definida	определены	definir	определить	V;FEM;SG;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
correspondente	корреспондент	correspondente	корреспондент	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
correspondente	соответствующая	correspondente	соответствовать	ADJ;MASC;SG	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT
more	более	more	более	N;MASC;SG	ADV;CMPR
more	больше	more	больше	N;MASC;SG	ADV;CMPR
more	еще	more	еще	N;MASC;SG	ADV
separação	разделительной	separação	разделительный	N;FEM;SG	ADJ;INS;FEM;SG
compostos	комплекса	compor	комплекс	V;MASC;PL;V.PTCP	N;INAN;GEN;MASC;SG
compostos	соединение	compor	соединение	V;MASC;PL;V.PTCP	N;INAN;NOM;NEUT;SG
compostos	соединения	compor	соединение	V;MASC;PL;V.PTCP	N;INAN;NOM;NEUT;PL
compostos	соединений	compor	соединение	V;MASC;PL;V.PTCP	N;INAN;GEN;NEUT;PL
aventuras	приключение	aventura	приключение	N;FEM;PL	N;INAN;NOM;NEUT;SG
sofia	софии	sofiar	софия	N;FEM;SG	N;INAN;NOM;FEM;PL
absoluta	абсолютной	absoluto	абсолютный	N;FEM;SG	ADJ;INS;FEM;SG
absoluta	абсолютный	absoluto	абсолютный	N;FEM;SG	ADJ;NOM;MASC;SG
absoluta	абсолютная	absoluto	абсолютный	N;FEM;SG	ADJ;NOM;FEM;SG
absoluta	абсолютное	absoluto	абсолютный	N;FEM;SG	ADJ;NOM;NEUT;SG
pau	пау	pau	пау	N;MASC;SG	
pau	держаться	pau	держаться	N;MASC;SG	V;IPFV;NFIN;MID
clássicos	классика	clássico	классик	N;MASC;PL	N;INAN;NOM;FEM;SG
clássicos	классику	clássico	классика	N;MASC;PL	N;INAN;ACC;FEM;SG
clássicos	классические	clássico	классический	N;MASC;PL	ADJ;NOM;PL
clássicos	классическая	clássico	классический	N;MASC;PL	ADJ;NOM;FEM;SG
clássicos	классический	clássico	классический	N;MASC;PL	ADJ;NOM;MASC;SG
clássicos	классика	clássico	классик	N;MASC;PL	N;INAN;NOM;FEM;SG
clássicos	классической	clássico	классический	N;MASC;PL	ADJ;INS;FEM;SG
clássicos	классические	clássico	классический	N;MASC;PL	ADJ;NOM;PL
clássicos	классическая	clássico	классический	N;MASC;PL	ADJ;NOM;FEM;SG
clássicos	классический	clássico	классический	N;MASC;PL	ADJ;NOM;MASC;SG
clássicos	классика	clássico	классик	N;MASC;PL	N;INAN;NOM;FEM;SG
clássicos	classic	clássico	classic	N;MASC;PL	PROPN
adultos	взрослая	adulto	взрослый	N;MASC;PL	ADJ;NOM;FEM;SG
adultos	взрослый	adulto	взрослый	N;MASC;PL	ADJ;NOM;MASC;SG
ritmo	темпы	ritmo	темп	N;MASC;SG	N;INAN;NOM;MASC;PL
estilos	стайлз	estilo	стайлза	N;MASC;PL	N;ANIM;NOM;MASC;SG
atacar	нападение	atacar	нападение	V;NFIN	N;INAN;NOM;NEUT;SG
atacar	атака	atacar	атака	V;NFIN	N;INAN;NOM;FEM;SG
atacar	атаку	atacar	атака	V;NFIN	N;INAN;ACC;FEM;SG
atacar	атака	atacar	атака	V;NFIN	N;INAN;NOM;FEM;SG
cerimônia	церемонии	cerimônia	церемония	N;FEM;SG	N;INAN;NOM;FEM;PL
gigante	гигантский	gigante	гигантский	N;MASC;SG	ADJ;NOM;MASC;SG
gigante	гигантская	gigante	гигантский	N;MASC;SG	ADJ;NOM;FEM;SG
gigante	гигантские	gigante	гигантский	N;MASC;SG	ADJ;NOM;PL
vírus	вирусы	vírus	вирус	N;MASC;SG	N;INAN;NOM;MASC;PL
vírus	вирусов	vírus	вирус	N;MASC;SG	N;INAN;GEN;MASC;PL
vírus	вирусы	vírus	вирус	N;MASC;SG	N;INAN;NOM;MASC;PL
chuva	дожди	chuva	дождь	N;FEM;SG	N;INAN;NOM;MASC;PL
raízes	рут	raíz	рут	N;FEM;PL	N;INAN;NOM;FEM;SG
raízes	корень	raíz	корень	N;FEM;PL	N;INAN;NOM;MASC;SG
corporation	corporation	corporation	corporation	N;MASC;SG	PROPN
corporation	корпорации	corporation	корпорация	N;MASC;SG	N;INAN;NOM;FEM;PL
símbolos	символ	símbolo	символ	N;MASC;PL	N;INAN;NOM;MASC;SG
ditadura	диктатуры	ditadura	диктатура	N;FEM;SG	N;INAN;NOM;FEM;PL
restante	оставшийся	restante	остаться	N;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;MID
restante	оставшихся	restante	остаться	N;MASC;SG	V;PFV;GEN;PL;PST;V.PTCP;MID
restante	оставшиеся	restante	остаться	N;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;MID
restante	осталось	restante	остаться	N;MASC;SG	V;PFV;NEUT;IND;SG;PST;FIN;MID
restante	остающиеся	restante	оставаться	N;MASC;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
soul	души	soul	душа	N;MASC;SG	N;INAN;NOM;FEM;PL
soul	soul	soul	soul	N;MASC;SG	PROPN
estradas	дорог	estrada	дорога	N;FEM;PL	N;INAN;GEN;FEM;SG
estradas	шоссе	estrada	шоссе	N;FEM;PL	N;INAN;NOM;NEUT;SG
esquerdo	левой	esquerdo	левый	N;MASC;SG	ADJ;INS;FEM;SG
esquerdo	слева	esquerdo	слева	N;MASC;SG	ADV
esquerdo	налево	esquerdo	налево	N;MASC;SG	ADV
esquerdo	осталось	esquerdo	остаться	N;MASC;SG	V;PFV;NEUT;IND;SG;PST;FIN;MID
esquerdo	оставил	esquerdo	оставить	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
transformação	преобразования	transformação	преобразование	N;FEM;SG	N;INAN;NOM;NEUT;PL
transformação	трансформации	transformação	трансформация	N;FEM;SG	N;INAN;NOM;FEM;PL
play	play	play	play	N;MASC;SG	PROPN
play	играть	play	играть	N;MASC;SG	V;IPFV;NFIN;ACT
play	играйте	play	играть	N;MASC;SG	V;IPFV;IMP;PL;2;FIN;ACT
play	играй	play	играть	N;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
xadrez	шахматы	xadrez	шахматы	N;MASC;SG	N;INAN;NOM;FEM;PL
africano	африканский	africano	африканский	N;MASC;SG	ADJ;NOM;MASC;SG
africano	африканского	africano	африканский	N;MASC;SG	ADJ;GEN;MASC;SG
africano	африканские	africano	африканский	N;MASC;SG	ADJ;NOM;PL
africano	африканская	africano	африканский	N;MASC;SG	ADJ;NOM;FEM;SG
médica	медицинская	médico	медицинский	N;FEM;SG	ADJ;NOM;FEM;SG
médica	медицинских	médico	медицинский	N;FEM;SG	ADJ;GEN;PL
médica	медицинское	médico	медицинский	N;FEM;SG	ADJ;NOM;NEUT;SG
médica	медицинский	médico	медицинский	N;FEM;SG	ADJ;NOM;MASC;SG
andar	прогулки	andar	прогулка	V;NFIN	N;INAN;NOM;FEM;PL
andar	пол	andar	пол	V;NFIN	N;INAN;NOM;MASC;SG
andar	этаж	andar	этаж	V;NFIN	N;INAN;NOM;MASC;SG
andar	прогулка	andar	прогулка	V;NFIN	N;INAN;NOM;FEM;SG
andar	пешком	andar	пешком	V;NFIN	ADV
levaram	забрала	levar	забрать	V;IND;PL;3;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
levaram	взял	levar	брать	V;IND;PL;3;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
levaram	забрал	levar	забрать	V;IND;PL;3;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
matemático	математические	matemático	математический	N;MASC;SG	ADJ;NOM;PL
chinesa	китайская	chinês	китайский	N;FEM;SG	ADJ;NOM;FEM;SG
chinesa	китайское	chinês	китайский	N;FEM;SG	ADJ;NOM;NEUT;SG
chinesa	китайцы	chinês	китаец	N;FEM;SG	N;ANIM;NOM;MASC;PL
chinesa	китайский	chinês	китайский	N;FEM;SG	ADJ;NOM;MASC;SG
nomeação	номинации	nomeação	номинация	N;FEM;SG	N;INAN;NOM;FEM;PL
mac	mac	mac	mac	N;MASC;SG	PROPN
fachada	передние	fachada	передний	N;FEM;SG	ADJ;NOM;PL
fachada	передняя	fachada	передний	N;FEM;SG	ADJ;NOM;FEM;SG
romênia	румынии	romênia	румыния	N;FEM;SG	N;INAN;NOM;FEM;PL
aeronave	самолеты	aeronave	самолет	N;FEM;SG	N;INAN;NOM;MASC;PL
confronto	разборки	confronto	разборка	N;MASC;SG	N;INAN;NOM;FEM;PL
confronto	конфронтации	confronto	конфронтация	N;MASC;SG	N;INAN;NOM;FEM;PL
confronto	столкновения	confronto	столкновение	N;MASC;SG	N;INAN;NOM;NEUT;PL
fale	разговор	falar	разговор	V;SBJV;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
fale	разговоры	falar	разговор	V;SBJV;SG;3;PRS;FIN	N;INAN;NOM;MASC;PL
fale	говорите	falar	говорить	V;SBJV;SG;3;PRS;FIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
fale	говори	falar	говорить	V;SBJV;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
correia	пояса	correia	пояс	N;MASC;SG	N;INAN;NOM;MASC;PL
sal	соли	sal	соль	N;MASC;SG	N;INAN;NOM;FEM;PL
xiv	xiv	xiv	xiv	N;MASC;SG	NUM
piauí	пиауи	piauí	пиауи	N;MASC;SG	
idh	ирчп	idh	ирчп	N;MASC;SG	
graus	степень	grau	степень	N;MASC;PL	N;INAN;NOM;FEM;SG
autonomia	автономии	autonomia	автономия	N;FEM;SG	N;INAN;NOM;FEM;PL
bulgária	болгарии	bulgário	болгария	N;FEM;SG	N;INAN;NOM;FEM;PL
operacional	оперативный	operacional	оперативный	N;MASC;SG	ADJ;NOM;MASC;SG
operacional	оперативной	operacional	оперативный	N;MASC;SG	ADJ;INS;FEM;SG
faça	make	fazer	make	V;SBJV;SG;3;PRS;FIN	PROPN
primeiramente	первый	primeiramente	первый	ADV	ADJ;NOM;MASC;SG
primeiramente	первое	primeiramente	первый	ADV	ADJ;NOM;NEUT;SG
primeiramente	первая	primeiramente	первый	ADV	ADJ;NOM;FEM;SG
primeiramente	first	primeiramente	first	ADV	PROPN
cerco	осады	cerco	осада	N;MASC;SG	N;INAN;NOM;FEM;PL
capazes	способная	capaz	способный	ADJ;MASC;PL	ADJ;NOM;FEM;SG
capazes	способный	capaz	способный	ADJ;MASC;PL	ADJ;NOM;MASC;SG
percussão	ударных	percussão	ударный	N;FEM;SG	ADJ;GEN;PL
permanece	останки	permanecer	останки	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;PL
iraque	иракские	iraque	иракский	N;MASC;SG	ADJ;NOM;PL
iraque	иракцы	iraque	иракец	N;MASC;SG	N;ANIM;NOM;MASC;PL
iraque	иракский	iraque	иракский	N;MASC;SG	ADJ;NOM;MASC;SG
iraque	иракская	iraque	иракский	N;MASC;SG	ADJ;NOM;FEM;SG
legenda	легенды	legenda	легенда	N;FEM;SG	N;INAN;NOM;FEM;PL
legenda	субтитры	legenda	субтитр	N;FEM;SG	N;INAN;NOM;MASC;PL
fenômeno	явления	fenômeno	явление	N;MASC;SG	N;INAN;NOM;NEUT;PL
fenômeno	явлений	fenômeno	явление	N;MASC;SG	N;INAN;GEN;NEUT;PL
morro	морро	morro	морро	N;MASC;SG	
road	дорожной	road	дорожный	N;MASC;SG	ADJ;INS;FEM;SG
road	road	road	road	N;MASC;SG	PROPN
cientistas	учёный	cientista	учёный	N;MASC;PL	N;ANIM;NOM;MASC;SG
cientistas	ученый	cientista	ученый	N;MASC;PL	N;ANIM;NOM;MASC;SG
gato	cat	gato	cat	N;MASC;SG	PROPN
desconhecido	неизвестное	desconhecer	неизвестный	V;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG
desconhecido	неизвестный	desconhecer	неизвестный	V;MASC;SG;V.PTCP	ADJ;NOM;MASC;SG
desconhecido	неизвестно	desconhecer	неизвестный	V;MASC;SG;V.PTCP	ADJ;NEUT;SG
desconhecido	неизвестная	desconhecer	неизвестный	V;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG
desconhecido	неизвестен	desconhecer	неизвестный	V;MASC;SG;V.PTCP	ADJ;MASC;SG
supremo	верховный	supremo	верховный	N;MASC;SG	ADJ;NOM;MASC;SG
supremo	высшая	supremo	высший	N;MASC;SG	ADJ;NOM;FEM;SG
supremo	высший	supremo	высший	N;MASC;SG	ADJ;NOM;MASC;SG
humor	настроения	humor	настроение	N;MASC;SG	N;INAN;NOM;NEUT;PL
