van	uzvārds	van	uzvārds		N;NOM;MASC;SG
potensiaal	potenciāla	potensiaal	potenciāla	N;SG	ADJ;NOM;FEM;SG
doeltreffende	efektīvi	doeltreffend	efektīvi	ADJ;NOM	ADV
salaris	algas	salaris	alga	N;SG	N;NOM;FEM;PL
serwië	serbijas	serwië	serbija	N;PL	PROPN;NOM;FEM;SG
serwië	serbija	serwië	serbija	N;PL	N;NOM;FEM;SG
serwië	serbijā	serwië	serbija	N;PL	N;ESS;FEM;SG
andersins	pārmaiņus	andersins	pārmaiņi		N;ACC;MASC;PL
andersins	eskalāciju	andersins	eskalācija		N;ACC;FEM;SG
andersins	savādāk	andersins	savādi		ADV;CMPR
andersins	citādi	andersins	citādi		ADV
linux	linux	linux	linux	N;PL	N;ACC;MASC;SG
alpe	alpos	al	alps	N;SG	N;ESS;FEM;PL
milaan	milānas	milaan	milāna		PROPN;NOM;FEM;SG
milaan	milāna	milaan	milāna		PROPN;NOM;FEM;SG
heilig	svēto	heilig	svēts		N
heilig	svētais	heilig	svēts		ADJ;NOM;MASC;SG
uruguay	urugvaja	uruguay	urugva		
uruguay	urugvajas	uruguay	urugva		PROPN;NOM;FEM;SG
hieronder	zemāk	hieronder	zemi	PRO	ADV;CMPR
hieronder	zem	hieronder	zem	PRO	ADP
korrek	pareiza	korrek	pareiza	ADV	ADJ;NOM;FEM;SG
korrek	pareizu	korrek	pareizs	ADV	ADJ;ACC;MASC;SG
korrek	pareizs	korrek	pareizs	ADV	ADJ;NOM;MASC;SG
korrek	pareizas	korrek	pareiza	ADV	ADJ;NOM;FEM;PL
modern	mūsdienu	modern	mūsdienas		N;GEN;FEM
modern	modernā	modern	moderna		ADJ;NOM;FEM;SG
modern	moderni	modern	moderns		ADV
modern	moderns	modern	moderns		ADJ;NOM;MASC;SG
modern	moderna	modern	moderna		ADJ;NOM;FEM;SG
pienk	rozā	pienk	rozā		N
vergaderings	tikšanās	vergadering	tikšanās	N;PL	N;NOM;FEM;SG
aar	vēnā	aar	vēns		N;ESS;MASC;SG
aar	vēnas	aar	vēna		N;NOM;FEM;PL
aar	vēnu	aar	vēns		N;ACC;MASC;SG
suite	numuriņā	suite	numuriņš		N;ESS;MASC;SG
craig	kreigs	craig	kreigs		PROPN;NOM;MASC;SG
oorgang	pārejas	oorgang	pāreja	N;SG	N;NOM;FEM;PL
ideaal	ideāls	ideaal	ideāls	N;SG	ADJ;NOM;MASC;SG
ideaal	ideāli	ideaal	ideāli	N;SG	ADV
ideaal	ideāla	ideaal	ideāla	N;SG	ADJ;NOM;FEM;SG
peru	peru	peru	pera		
verbetering	uzlabo	verbetering	uzlabot	N;SG	V;IMP;SG;2;POS;FIN;ACT
finaal	galīgais	finaal	galīgs	PART	ADJ;NOM;MASC;SG
finaal	galīgo	finaal	galīgs	PART	ADJ;ACC;MASC;SG
finaal	gala	finaal	gals	PART	N;NOM;MASC;SG
finaal	galīgā	finaal	galīga	PART	ADJ;NOM;FEM;SG
sterkte	stiprums	sterk	stiprums	V;PRS	N;NOM;MASC;SG
sterkte	stiprība	sterk	stiprība	V;PRS	N;NOM;FEM;SG
sterkte	spēka	sterk	spēks	V;PRS	N;GEN;MASC;SG
sterkte	izturība	sterk	izturība	V;PRS	N;NOM;FEM;SG
sterkte	spēks	sterk	spēks	V;PRS	N;NOM;MASC;SG
dog	domāja	dog	domāt		V;FH;IND;3;POS;PST;FIN;ACT
dog	doma	dog	doma		N;NOM;FEM;SG
dog	domāju	dog	domāt		V;FH;IND;SG;1;POS;PRS;FIN;ACT
dog	likās	dog	likties		V;FH;IND;3;POS;REFL;PST;FIN;ACT
weier	kritums	weier	kritums	V;PRS	N;NOM;MASC;SG
napels	neapoles	napel	neapole		PROPN;NOM;FEM;SG
minimum	minimālā	minimum	minimāls		ADJ;NOM;FEM;SG
minimum	minimālais	minimum	minimāls		ADJ;NOM;MASC;SG
minimum	minimums	minimum	minimums		N;NOM;MASC;SG
minimum	minimāls	minimum	minimāls		ADJ;NOM;MASC;SG
minimum	minimāla	minimum	minimāls		ADJ;NOM;FEM;SG
minimum	minimāli	minimum	minimāli		ADV
sekondes	sekunžu	sekonde	sekunda	N;PL	N;ACC;MASC;SG
sekondes	otrais	sekonde	otrais	N;PL	ADJ;NOM;DEF;MASC;SG
sekondes	otrs	sekonde	otrs	N;PL	NUM;NOM;MASC;SG
sekondes	otrie	sekonde	otrais	N;PL	ADJ;NOM;DEF;MASC;PL
sekondes	otrā	sekonde	otrā	N;PL	ADJ;NOM;DEF;FEM;SG
sekondes	sek	sekonde	sek	N;PL	NUM
vleuel	grand	vleuel	grand	ADV	
singapoer	singapūrā	singapoer	singapūra	PROPN;SG	N;ESS;FEM;SG
singapoer	singapūra	singapoer	singapūra	PROPN;SG	N;NOM;FEM;SG
potsdam	potsdamas	potsdam	potsdama		V;NOM;FEM;V.CVB
winkel	glabāt	winkel	glabāt	N;SG	V;POS;NFIN
winkel	uzglabāt	winkel	uzglabāt	N;SG	V;POS;NFIN
regdeur	viscaur	regdeur	viscaur		ADV
haai	haizivis	haai	haizivis	V;PRS	N;NOM;FEM;PL
haai	haizivs	haai	haizivs	V;PRS	N;NOM;FEM;SG
haai	hei	haai	heit	V;PRS	INTJ
haai	hey	haai	hey	V;PRS	
legende	apzīmējumi	leg	apzīmējums	N;SG	N;NOM;MASC;PL
hermann	hermanis	hermann	hermanis		N;NOM;MASC;SG
bestel	sakārtots	bestel	sakārtot	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bestel	lika	bestel	likt	V;PRS	V;FH;IND;3;POS;PST;FIN;ACT
bestel	pasūtījums	bestel	pasūtījums	V;PRS	N;NOM;MASC;SG
bestel	kārtība	bestel	kārtība	V;PRS	N;NOM;FEM;SG
bestel	rīkojums	bestel	rīkojums	V;PRS	N;NOM;MASC;SG
bestel	secība	bestel	secība	V;PRS	N;NOM;FEM;SG
mac	mac	mac	macēt		
mac	mak	mac	mak		
michel	michel	michel	michel	PROPN;SG	
leiden	leidenes	leiden	leidene		N;NOM;FEM;PL
veiligheid	drošības	veiligheid	drošība	N;SG	N;NOM;FEM;PL
mario	mario	mario	mario		PROPN
brons	degļa	brons	degļa	N;PL	N;NOM;FEM;SG
brons	bronza	brons	bronzs	N;PL	N;NOM;FEM;SG
onseker	pārliecināta	onseker	pārliecināt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
gevoelens	jūtām	gevoel	just	ADP	N;DAT;FEM
gevoelens	sajūtas	gevoel	sajūta	ADP	N;NOM;FEM;PL
gevoelens	jūtas	gevoel	justies	ADP	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
aanbeveel	ieteikts	aanbeveel	ieteikt	V;PRS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
aanbeveel	ieteikta	aanbeveel	ieteikt	V;PRS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
aanbeveel	ieteica	aanbeveel	ieteikt	V;PRS	V;FH;IND;3;POS;PST;FIN;ACT
tennis	tenisa	tennis	tenisa	N;PL	N;NOM;MASC;SG
visuele	redzes	visueel	redze	ADJ;NOM	N;NOM;FEM;PL
afghanistan	afganistāna	afghanistan	afganistāna	PROPN;SG	N;NOM;MASC;SG
woonbuurt	kaimiņvalstis	woonbuurt	kaimiņvalsts	N;SG	N;NOM;FEM;PL
woonbuurt	kaimiņi	woonbuurt	kaimiņš	N;SG	N;NOM;MASC;PL
hond	suņi	hond	suns	N;SG	N;NOM;MASC;PL
klavier	klavieres	klavier	klaviere	N;SG	N;NOM;FEM;PL
howard	hovards	howard	hovards	PROPN;SG	PROPN;NOM;MASC;SG
geluk	apsveicu	geluk	apsveikt	N;SG	V;FH;IND;SG;1;POS;PST;FIN;ACT
geluk	laimes	geluk	laime	N;SG	N;NOM;FEM;PL
geluk	sveic	geluk	sveikt	N;SG	V;FH;IND;3;POS;PRS;FIN;ACT
geluk	apsveicu	geluk	apsveikt	N;SG	V;FH;IND;SG;1;POS;PST;FIN;ACT
verse	dzejā	vers	dzeja	V;PRS	N;ESS;FEM;SG
gasheer	uzņem	gasheer	uzņemt	N;SG	V;IMP;SG;2;POS;FIN;ACT
gasheer	rīko	gasheer	rīkot	N;SG	V;IMP;SG;2;POS;FIN;ACT
dieet	diētas	dieet	diēta	N;SG	N;NOM;FEM;PL
robinson	robinsons	robinson	robinsons		N;NOM;MASC;SG
puerto	puerto	puerto	puerts	PROPN;SG	
immigrasie	imigrācijas	immigrasie	imigrācija	N;SG	N;NOM;FEM;PL
voorgestelde	ieteikts	voorstel	ieteikt	ADJ;NOM	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
voorgestelde	ierosināja	voorstel	ierosināt	ADJ;NOM	V;FH;IND;3;POS;PST;FIN;ACT
voorgestelde	ieteica	voorstel	ieteikt	ADJ;NOM	V;FH;IND;3;POS;PST;FIN;ACT
voorgestelde	ierosināts	voorstel	ierosināt	ADJ;NOM	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
debat	debates	debat	debate	N;SG	N;NOM;FEM;PL
graan	graudi	graan	grauds	N;SG	N;NOM;MASC;PL
jimmy	džimijs	jimmy	džimijs		N;NOM;MASC;SG
lenin	ļeņins	lenin	ļeņins	V;PRS	N;NOM;MASC;SG
sri	šrī	sri	šrī	PROPN;SG	PROPN
franz	franz	franz	franz		
franz	francis	franz	francis		PROPN;NOM;MASC;SG
boston	bostonas	boston	bostona		N;NOM;FEM;PL
gesamentlik	kolektīvi	gesamentlik	kolektīvi	ADV	N;NOM;MASC;PL
rofweg	aptuveni	rofweg	aptuveni		ADV
rofweg	rupji	rofweg	rupji		ADJ;NOM;MASC;PL
koreaanse	korejas	koreaans	koreja	ADJ;NOM	PROPN;NOM;FEM;SG
liter	litri	liter	litri	N;SG	N;NOM;MASC;PL
liter	litros	liter	litrs	N;SG	N;ESS;MASC;PL
verbrand	dedzina	verbrand	dedzināt		V;FH;IND;3;POS;PRS;FIN;ACT
verbrand	deg	verbrand	degt		V;FH;IND;3;POS;PRS;FIN;ACT
gereed	gatavi	gereed	gatavs		ADJ;NOM;MASC;PL
gereed	gatava	gereed	gatava		ADJ;NOM;FEM;SG
gereed	gatavs	gereed	gatavs		ADJ;NOM;MASC;SG
gereed	gatavas	gereed	gatava		ADJ;NOM;FEM;PL
sink	izlietnes	sink	izlietne	V;PRS	N;NOM;FEM;PL
sink	cinks	sink	cinks	V;PRS	N;NOM;MASC;SG
sink	cinka	sink	cinka	V;PRS	N;NOM;FEM;SG
plaat	plāksnes	plaat	plāksne	N;SG	N;NOM;FEM;PL
venesië	venēcijas	venesië	venēcija	N;SG	N;NOM;FEM;PL
vrystelling	atlaist	vrystelling	atlaist	N;SG	V;POS;NFIN
vrystelling	atbrīvot	vrystelling	atbrīvot	N;SG	V;POS;NFIN
saamgestelde	salikta	saamstel	salikt	ADJ;NOM	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
saamgestelde	kompozītu	saamstel	kompozīts	ADJ;NOM	N;ACC;MASC;SG
saamgestelde	salikti	saamstel	salikt	ADJ;NOM	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
mont	mont	mont	mont	N;SG	
daagliks	nedēļā	daagliks	nedēļa	N;PL	N;ESS;FEM;SG
edmund	edmund	edmund	edmund	PROPN;SG	PROPN;NOM;MASC;SG
pels	kažokādu	pels	kažokāds	N;PL	N;ACC;MASC;SG
oslo	oslo	oslo	osls	PROPN;SG	PROPN
bergen	bergenas	bergen	bergena	N;SG	PROPN;NOM;FEM;PL
klink	skaņas	klink	skaņa	V;PRS	N;NOM;FEM;PL
nationalyears	nationalyears	nationalyear	nationalyears	N;PL	N;NOM;MASC;SG
bitter	rūgta	bitter	rūgta	N;SG	ADJ;NOM;FEM;SG
bitter	rūgts	bitter	rūgts	N;SG	ADJ;NOM;MASC;SG
zürich	zürich	zürich	zurich	PROPN;SG	
bos	bos	bos	būt	V;PRS	
bos	meža	bos	mežs	V;PRS	N;GEN;MASC;SG
bos	meži	bos	mežs	V;PRS	N;NOM;MASC;PL
bos	mežs	bos	mežs	V;PRS	N;NOM;MASC;SG
grafiese	grafikā	grafies	grafika	ADJ;NOM	N;ESS;MASC;SG
grafiese	grafiks	grafies	grafiks	ADJ;NOM	N;NOM;MASC;SG
effekte	efekts	effekte	efekts	N;PL	N;NOM;MASC;SG
effekte	iedarbība	effekte	iedarbība	N;PL	N;NOM;FEM;SG
effekte	ietekme	effekte	ietekme	N;PL	N;NOM;FEM;SG
alexandrië	aleksandrija	alexandrië	aleksandrija	N;SG	PROPN;NOM;FEM;SG
vermaak	izklaide	vermaak	izklaide	V;PRS	N;NOM;FEM;SG
vermaak	izklaides	vermaak	izklaide	V;PRS	N;NOM;FEM;PL
maleisië	malaizijā	maleisië	malaizija	PROPN;SG	N;ESS;FEM;SG
maleisië	malaizija	maleisië	malaizija	PROPN;SG	N;NOM;FEM;SG
maleisië	malaizijas	maleisië	malaizija	PROPN;SG	N;NOM;FEM;PL
permanent	pastāvīgu	permanent	pastāvīga		ADJ;ACC;MASC;SG
permanent	pastāvīgs	permanent	pastāvīgs		ADJ;NOM;MASC;SG
permanent	pastāvīgās	permanent	pastāvīga		ADJ;NOM;FEM;PL
permanent	pastāvīgā	permanent	pastāvīgs		ADJ;NOM;FEM;SG
permanent	pastāvīga	permanent	pastāvīga		ADJ;NOM;FEM;SG
permanent	neatgriezeniski	permanent	neatgriezeniski		ADV
permanent	pastāvīgi	permanent	pastāvīgi		ADV
gesonde	veselīgi	gesond	veselīgs	ADJ;NOM	ADV
adams	adams	adams	adams		PROPN;NOM;MASC;SG
buenos	buenos	buenos	buens		N;ESS;MASC;PL
holstein	holstein	holstein	holstein		
río	beni	río	bens	PROPN;SG	
río	río	río	rno	PROPN;SG	
río	magdalena	río	magdalens	PROPN;SG	PROPN;NOM;FEM;SG
suiker	cukura	suiker	cukurs	N;SG	N;NOM;MASC
suiker	cukurs	suiker	cukurs	N;SG	N;NOM;MASC
suiker	cukuru	suiker	cukurs	N;SG	N;ACC;MASC
suur	skābes	suur	skābe	N;SG	N;NOM;FEM;PL
ontario	ontario	ontario	ontario		
persoonlik	personiska	persoonlik	personiska	ADV	ADJ;NOM;FEM;SG
persoonlik	personīgie	persoonlik	personīgs	ADV	ADJ;NOM;MASC;PL
persoonlik	personīgais	persoonlik	personīgs	ADV	ADJ;NOM;MASC;SG
persoonlik	personīgā	persoonlik	personīga	ADV	ADJ;NOM;FEM;SG
persoonlik	personīga	persoonlik	personīga	ADV	ADJ;NOM;FEM;SG
vrug	augļi	vrug	auglis	N;SG	N;NOM;MASC;PL
kepler	kepler	kepler	keplert		PROPN;NOM;FEM;SG
raymond	raymond	raymond	raymond		PROPN
westminster	vestminsteras	westminster	vestminstera	N;SG	PROPN;NOM;FEM;PL
mediterreense	vidusjūras	mediterreens	vidusjūra	ADJ;NOM	N;NOM;FEM;PL
mediterreense	vidusjūra	mediterreens	vidusjūra	ADJ;NOM	N;NOM;FEM;SG
moi	moi	moi	mos		
turke	turkiem	turk	turks	ADJ;NOM	N;DAT;MASC;PL
java	java	java	java		
regnum	regnum	regnum	regns		N;ACC;MASC;SG
kragtige	spēcīgi	kragtig	spēcīgs	ADJ;NOM	ADV
vooraf	pre	vooraf	pre		
herfs	rudens	herfs	rudens	V;PRS	N;NOM;MASC;SG
herfs	rudenī	herfs	rudens	V;PRS	N;ESS;MASC;SG
herfs	kritiens	herfs	kritiens	V;PRS	N;NOM;MASC;SG
herfs	kritums	herfs	kritums	V;PRS	N;NOM;MASC;SG
nova	nova	nova	nova		
kwessie	emitēt	kwessie	emitēt	N;SG	V;POS;NFIN
kwessie	izdot	kwessie	izdot	N;SG	V;POS;NFIN
stil	kluss	stil	kluss	V;PRS	ADJ;NOM;MASC;SG
selfmoord	pašnāvības	selfmoord	pašnāvība	V;PRS	N;NOM;FEM;PL
selfmoord	pašnāvība	selfmoord	pašnāvība	V;PRS	N;NOM;FEM;SG
selfmoord	pašnāvību	selfmoord	pašnāvība	V;PRS	N;ACC;FEM;SG
michail	mihails	michail	mihails	PROPN;SG	PROPN;NOM;MASC;SG
globale	globāli	globaal	globālis	ADJ;NOM	ADV
kopenhagen	kopenhāgena	kopenhagen	kopenhāgens		N;NOM;FEM;SG
kopenhagen	kopenhāgenas	kopenhagen	kopenhāgena		N;NOM;FEM;PL
kopenhagen	kopenhāgenā	kopenhagen	kopenhāgens		N;ESS;MASC;SG
beijing	pekinas	beijing	pekinas	PROPN;SG	N;NOM;FEM;PL
beijing	pekinā	beijing	pekināt	PROPN;SG	PROPN
melk	piens	melk	piens		N;NOM;MASC
prestasies	sasniegtais	prestasie	sasniegt	N;PL	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
werd	vērta	werd	vērtīt		ADJ;NOM;FEM;SG
werd	vērts	werd	vērts		ADJ;NOM;MASC;SG
nuttig	lietderīga	nuttig	lietderīga	V;PRS	ADJ;NOM;FEM;SG
nuttig	noderīgs	nuttig	noderīgs	V;PRS	ADJ;NOM;MASC;SG
nuttig	noderīgas	nuttig	noderīga	V;PRS	ADJ;NOM;FEM;PL
nuttig	noderīga	nuttig	noderīga	V;PRS	ADJ;NOM;FEM;SG
nuttig	noderīgi	nuttig	noderīgs	V;PRS	ADV
nuttig	noderīga	nuttig	noderīga	V;PRS	ADJ;NOM;FEM;SG
nuttig	noderīgi	nuttig	noderīgs	V;PRS	ADV
madagaskar	madagaskaras	madagaskar	madagaskarties	PROPN;SG	N;NOM;FEM;PL
xvi	xvi	xvi	xvi		PROPN
ceres	ceres	ceres	cere	N;SG	N;NOM;FEM;PL
britannica	britannica	britannica	britannica		
ordo	ordo	ordo	ordot		
konvensie	konvents	konvensie	konvents		N;NOM;MASC;SG
konvensie	konvencija	konvensie	konvencija		N;NOM;FEM;SG
konvensie	konventa	konvensie	konvents		N;NOM;MASC;SG
konvensie	konvenciju	konvensie	konvencija		N;ACC;FEM;SG
madrid	madrid	madrid	madrid		
madrid	madridē	madrid	madride		PROPN;ESS;FEM;SG
madrid	madrides	madrid	madride		PROPN;NOM;FEM;SG
madrid	madride	madrid	madride		
mercedes	mercedes	mercede	mercede		N;NOM;FEM;PL
toeneem	celšanās	toeneem	celšanās	V;PRS	N;NOM;FEM;SG
illinois	ilinoisas	illinois	ilinoisa	PROPN;SG	N;NOM;FEM;PL
reise	ceļo	reis	ceļot	N;PL	V;FH;IND;SG;2;POS;PRS;FIN;ACT
reise	trips	reis	trips	N;PL	
müller	müller	müller	müller		
bretagne	bretagne	bretag	bretagne	N;PL	
sterrekunde	astronomijas	sterrekund	astronomija		N;NOM;FEM;PL
marokko	maroka	marokko	maroks	PROPN;SG	N;NOM;FEM;SG
kritici	kritiķis	kritici	kritiķis	N;PL	N;NOM;MASC;SG
atoom	atoms	atoom	atoms	N;PL	N;NOM;MASC;SG
paulo	paulo	paulo	paulot	PROPN;SG	PROPN
paulo	paulu	paulo	pauls	PROPN;SG	N;ACC;MASC;SG
beswaar	iebildumu	beswaar	iebildums		N;ACC;MASC;SG
beswaar	iebildumi	beswaar	iebildums		N;NOM;MASC;PL
beswaar	iebildums	beswaar	iebildums		N;NOM;MASC;SG
alledaagse	ikdienas	alledaags	ikdiena	ADJ;NOM	N;NOM;FEM;PL
alledaagse	ikdienā	alledaags	ikdiena	ADJ;NOM	N;ESS;FEM;SG
bas	mizas	bas	miza	N;SG	N;NOM;FEM;PL
bas	bass	bas	bass	N;SG	PROPN;NOM;MASC;SG
voordele	ieguvums	voordeel	ieguvums	N;PL	N;NOM;MASC;SG
pedro	pedro	pedro	pedrot		
herman	herman	herman	herman		
konsentrasie	koncentrācijas	konsentrasie	koncentrācija	N;SG	N;NOM;FEM;PL
ingedeel	dala	indeel	dala	V;PST;V.PTCP	V;FH;IND;3;POS;PRS;FIN;ACT
hurricanes	viesuļvētrām	hurricane	viesuļvētra		N;DAT;FEM;PL
roger	sapratu	roger	saprast		V;FH;IND;SG;1;POS;PST;FIN;ACT
roger	rodžers	roger	rodžers		N;NOM;MASC;SG
sleeswyk	schleswig	sleeswyk	schleswig	N;PL	
bonaparte	bonaparte	bonaparte	bonaparte	ADJ;NOM	PROPN;NOM;FEM;SG
brisbane	brisbena	brisbaan	brisbena	PROPN;SG	PROPN;NOM;FEM;SG
ope	atklāts	ope	atklāt	N;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ope	atvērts	ope	atvērts	N;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ope	atvērta	ope	atvērt	N;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
ope	atvērt	ope	atvērt	N;SG	V;POS;NFIN
redelike	saprātīgi	redelik	saprātīgi	ADJ;NOM	ADV
statistieke	statistika	statistiek	statistika	N;PL	N;NOM;FEM;SG
statistieke	statistika	statistiek	statistika	N;PL	N;NOM;FEM;SG
statistieke	statistika	statistiek	statistika	N;PL	N;NOM;FEM;SG
meervoud	daudzskaitlī	meervoud	daudzskaitlis	N;SG	
location	vieta	location	vieta		N;NOM;FEM;SG
location	novietojums	location	novietojums		N;NOM;MASC;SG
atlas	atlas	atlas	atla	N;SG	
samoa	samoa	samoa	samoa	PROPN;SG	
neer	leju	neer	leja	V;PRS	N;ACC;FEM;SG
neer	lejā	neer	lejā	V;PRS	ADV
neer	lejup	neer	lejup	V;PRS	ADV
philadelphia	filadelfijas	philadelphia	filadelfija		N;NOM;FEM;PL
ray	stars	ray	stars		N;NOM;MASC;SG
ray	ray	ray	ray		
vat	ņemšana	vat	ņemšana	V;PRS	N;NOM;FEM;SG
vat	barelu	vat	barels	V;PRS	N;ACC;MASC;SG
carolina	karolīna	carolina	karolīns	PROPN;SG	N;NOM;FEM;SG
skets	zīmējums	skets	zīmējums	V;PRS	N;NOM;MASC;SG
skets	zīmēšanas	skets	zīmēšana	V;PRS	N;NOM;FEM;SG
skets	rasējums	skets	rasējums	V;PRS	N;NOM;MASC;SG
alan	alan	alan	alan		
siviele	civilā	siviel	civils		ADJ;NOM;FEM;SG
siviele	civiliem	siviel	civils		ADJ;DAT;MASC;PL
siviele	civilās	siviel	civila		ADJ;NOM;FEM;PL
cecil	sesils	cecil	sesils	PROPN;SG	PROPN;NOM;MASC;SG
strale	stariem	straal	stars		N;DAT;MASC;PL
strale	starus	straal	stari		N;ACC;MASC;PL
strale	stari	straal	stari		N;NOM;MASC;PL
regstreekse	dzīvas	regstreeks	dzīva	N;PL	ADJ;NOM;FEM;PL
regstreekse	dzīvot	regstreeks	dzīvot	N;PL	V;POS;NFIN
regstreekse	dzīvi	regstreeks	dzīve	N;PL	N;ACC;FEM;SG
regstreekse	dzīvo	regstreeks	dzīvot	N;PL	V;FH;IND;3;POS;PRS;FIN;ACT
regstreekse	live	regstreeks	live	N;PL	
regstreekse	tiešraide	regstreeks	tiešraide	N;PL	N;NOM;FEM;SG
sam	sems	sam	sems	PROPN;SG	PROPN;NOM;MASC;SG
sam	sem	sam	sem	PROPN;SG	
sam	sam	sam	sas	PROPN;SG	
seks	sekss	seks	sekss	PRO;NOM;SG;2	N;NOM;MASC;SG
seks	dzimums	seks	dzimums	PRO;NOM;SG;2	N;NOM;MASC;SG
skaak	šaha	skaak	šahs	V;PRS	N;NOM;MASC;SG
christen	kristians	christen	kristians		PROPN;NOM;MASC;SG
christen	kristiešu	christen	kristiesis		N;GEN;MASC;PL
christen	kristiāns	christen	kristiāns		PROPN;NOM;MASC;SG
thames	temzas	thame	temzēties		N;NOM;FEM;PL
baker	baker	baker	baker		
bundesliga	bundeslīgas	bundesliga	bundeslīga	N;SG	ADJ;NOM;FEM;PL
laai	slodze	laai	slodze	V;PRS	N;NOM;FEM;SG
laai	slodzes	laai	slodze	V;PRS	N;NOM;FEM;PL
laai	krava	laai	krava	V;PRS	N;NOM;FEM;SG
finansies	finanses	finansies	finanses	N;SG	N;NOM;FEM;PL
finansies	finanšu	finansies	finanses	N;SG	N;GEN;FEM
barry	berijs	barry	berijs		PROPN;NOM;MASC;SG
elliot	eliots	elliot	eliots	PROPN;SG	N;NOM;MASC;SG
div	div	div	div		N;NOM;MASC;SG
argentynse	argentīna	argentyns	argentīns	ADJ;NOM	PROPN;NOM;FEM;SG
argentynse	argentīnas	argentyns	argentīna	ADJ;NOM	PROPN;NOM;FEM;SG
brein	smadzenes	brein	smadzenes	N;SG	N;NOM;FEM
brein	smadzeņu	brein	smadzenes	N;SG	N;GEN;FEM
pdf	pdf	pdf	pdf		N
eggenoot	laulātā	eggenoot	laulāt	N;SG	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
eggenoot	laulātais	eggenoot	laulāt	N;SG	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
verbod	aizliegums	verbod	aizliegums		N;NOM;MASC;SG
verbod	aizliegumi	verbod	aizliegums		N;NOM;MASC;PL
verbod	aizliegšana	verbod	aizliegšana		N;NOM;FEM;SG
reputasie	reputācijas	reputasie	reputācija	N;SG	N;NOM;FEM;PL
regent	reģenta	regent	reģenta		N;NOM;MASC;SG
meg	meg	meg	megt		
sosiaal	sociāla	sosiaal	sociāla	ADV	ADJ;NOM;FEM;SG
sosiaal	sociālie	sosiaal	sociāls	ADV	ADJ;NOM;MASC;PL
sosiaal	sociālais	sosiaal	sociāls	ADV	ADJ;NOM;MASC;SG
sosiaal	sociālā	sosiaal	sociāls	ADV	ADJ;NOM;FEM;SG
sosiaal	sociāls	sosiaal	sociāls	ADV	ADJ;NOM;MASC;SG
davis	davis	davis	davis		PROPN;NOM;MASC;SG
stapel	steks	stapel	steks		N;NOM;MASC;SG
grot	alas	grot	ala	N;SG	N;NOM;FEM;PL
colombia	kolumbija	colombia	kolumbija	PROPN;SG	N;NOM;FEM;SG
colombia	kolumbijas	colombia	kolumbija	PROPN;SG	PROPN;NOM;FEM;SG
kritiese	kritiski	krities	kritiski	ADJ;NOM	ADV
kritiese	kritisko	krities	kritiska	ADJ;NOM	ADJ;ACC;MASC;SG
dramatiese	dramatiski	dramaties	dramatiski	ADJ;NOM	ADV
besittings	iedzīvi	besitting	iedzīve	N;PL	N;ACC;FEM;SG
aanvaarding	pieņemšanas	aanvaarding	pieņemšana	N;SG	N;NOM;FEM;PL
series	sērija	series	sērija		N;NOM;FEM;SG
series	sērijas	series	sērija		N;NOM;FEM;PL
euro	euro	euro	euro	N;SG	
alaska	aļaskas	alaska	aļaska	N;SG	N;NOM;FEM;PL
diesel	dīzeļdegviela	diesel	dīzeļdegviela		N;NOM;FEM;SG
diesel	dīzeļdegvielas	diesel	dīzeļdegviela		N;NOM;FEM;PL
drank	dzērieni	drank	dzēriens	N;SG	N;NOM;MASC;PL
drank	dzer	drank	dzert	N;SG	V;FH;IND;3;POS;PRS;FIN;ACT
drank	dzert	drank	dzert	N;SG	V;POS;NFIN
allen	alens	allen	alens		PROPN;NOM;MASC;SG
gestem	balsoju	stem	balsot	V;PST;V.PTCP	V;FH;IND;SG;1;POS;PRS;FIN;ACT
gif	gif	gif	gif	N;SG	
stirling	stirlinga	stirling	stirlings		N;NOM;MASC;SG
teoretiese	teorētisko	teoreties	teorētiska	ADJ;NOM	ADJ;ACC;MASC;SG
teoretiese	teorētiski	teoreties	teorētiski	ADJ;NOM	ADV
strome	baro	strome	barot		V;FH;IMP;SG;2;POS;PRS;FIN;ACT
strome	barība	strome	barība		N;NOM;FEM;SG
strome	plūsmas	strome	plūsma		N;NOM;FEM;PL
massachusetts	masačūsetsas	massachusetts	masačūsets	PROPN;SG	PROPN;NOM;FEM;SG
broek	biksēm	broek	bikses	N;SG	N;DAT;FEM
broek	bikses	broek	bikses	N;SG	N;NOM;FEM
gereedskap	rīki	gereedskap	rīki	N;SG	N;NOM;MASC;PL
