kate	kate	kate	kate	PROPN;NOM	
palo	palo	palo	palo	PROPN;NOM	PROPN
bom	bom	bom	bom	PROPN;NOM	
bom	boom	bom	boom	PROPN;NOM	N;INDF;MASC;SG
bom	bum	bom	bum	PROPN;NOM	
nikolai	nikolai	nikolai	nikolai	PROPN;NOM	PROPN
nikolai	nikolai	nikolai	nikolai	PROPN;NOM	PROPN
erbjuda	oferirea	erbjuda	oferire	V;IMP;NFIN;ACT	N;DEF;FEM;SG
erbjuda	ofranda	erbjuda	ofranda	V;IMP;NFIN;ACT	N;DEF;FEM;SG
erbjuda	ofer	erbjuda	oferi	V;IMP;NFIN;ACT	V;IND;SG;1;PRS;FIN
kungar	regilor	kung	regilor	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
kungar	kings	kung	kings	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
karel	karel	karel	karel	PROPN;NOM	PROPN
följs	urmate	följa	urma	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
följs	urmarit	följa	urmarit	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
följs	urmat	följa	urma	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
följs	urmarita	följa	urmarita	V;IND;PRS;FIN;PASS	N;DEF;FEM;SG
provinser	provinciile	provins	provincie	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
berberis	berberis	berberis	berberis	N;NOM;INDF;MASC+FEM;SG	PROPN
personlighet	personalitate	personlighet	personalitate	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
personlighet	personalitatea	personlighet	personalitate	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
planerad	programata	planera	programat	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
planerad	programate	planera	programa	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
planerad	planificate	planera	planificat	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
planerad	planificata	planera	planificat	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
walt	walt	walt	walt	PROPN;NOM	PROPN
avsett	destinate	avse	destinat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
protester	protest	protest	protest	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
protester	protestul	protest	protest	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;SG
protester	protesteaza	protest	protesteaza	N;NOM;INDF;MASC+FEM;PL	V;IND;SG;3;IPFV;FIN
protester	protestele	protest	protest	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
betyg	evaluare	betyg	evaluare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
betyg	notele	betyg	notă	N;NOM;INDF;NEUT;SG	N;DEF;FEM;PL
betyg	gradele	betyg	grad	N;NOM;INDF;NEUT;SG	N;DEF;FEM;PL
betyg	evaluat	betyg	evaluat	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;SG
betyg	nominala	betyg	nominal	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
betyg	evaluari	betyg	evaluar	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
betyg	ratinguri	betyg	ratingură	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
betyg	ratingurile	betyg	rating	N;NOM;INDF;NEUT;SG	N;DEF;FEM;PL
beier	beier	beier	beier	N;NOM;INDF;MASC+FEM;SG	
övrig	altele	övrig	altul	ADJ;NOM;INDF;MASC+FEM;SG	PRO;FEM;PL;3
övrig	alte	övrig	alt	ADJ;NOM;INDF;MASC+FEM;SG	DET;FEM;PL;3
övrig	alti	övrig	alti	ADJ;NOM;INDF;MASC+FEM;SG	
hänvisning	referinta	hänvisning	referint	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hänvisning	referinta	hänvisning	referint	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hänvisning	trimitere	hänvisning	trimitere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
spara	salveaza	spara	salvează	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
spara	salvati	spara	salva	V;IMP;FIN;ACT	
spara	salveaza	spara	salvează	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
spara	economisire	spara	economisire	V;IMP;FIN;ACT	N;INDF;FEM;SG
spara	salvarea	spara	salvare	V;IMP;FIN;ACT	N;DEF;FEM;SG
nagy	nagy	nagy	nagy	PROPN;NOM	PROPN
minut	minutul	minut	minut	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
specifik	specifica	specifik	specifica	ADJ;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
specifik	specifice	specifik	specific	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
akademi	academia	akademi	academie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
akademi	academie	akademi	academie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
ljudet	sunet	ljud	sunet	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
ljudet	sound	ljud	sound	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
ljudet	sunetul	ljud	sunet	N;NOM;DEF;NEUT;SG	N;DEF;MASC;SG
brooklyn	brooklyn	brooklyn	brooklyn	PROPN;NOM	PROPN
lineata	lineata	lineat	lineată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
barndom	copilarie	barndom	copilarie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
barndom	copilarie	barndom	copilarie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
barndom	copilaria	barndom	copilarie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
barndom	copilaria	barndom	copilarie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gradvis	treptata	gradvis	treptat	ADV	ADJ;DEF;FEM;SG
brunner	brunner	brunna	brunner	N;NOM;INDF;MASC+FEM;SG	PROPN
fortsättning	continuarea	fortsättning	continuare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fortsättning	continuare	fortsättning	continuare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
fortsättning	continuat	fortsättning	continua	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
restaurering	restaurare	restaurering	restaurare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
restaurering	restaurarea	restaurering	restaurare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
eliza	eliza	eliza	eliza	PROPN;NOM	N;DEF;FEM;SG
tyler	tyler	tyla	tyler	PROPN;NOM	PROPN
planerat	planificate	planera	planificat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
planerat	planificata	planera	planificat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
fowler	fowler	folla	fowler	PROPN;NOM	PROPN
liberty	libertate	liberty	libertate	PROPN;NOM	N;INDF;FEM;SG
liberty	liberty	liberty	liberty	PROPN;NOM	N;INDF;MASC;SG
underhåll	responsabilul	underhåll	responsabil	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
underhåll	responsabil	underhåll	responsabil	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;SG
underhåll	intretinerea	underhåll	intretinere	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
underhåll	intretinere	underhåll	intretinere	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
underhåll	intretinere	underhåll	intretinere	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
stones	pietre	ston	piatră	PROPN;NOM	N;INDF;FEM;PL
stones	pietrele	ston	pietru	PROPN;NOM	N;DEF;FEM;PL
bakterier	bacterie	bakterie	bacterie	N;NOM;INDF;MASC+FEM;PL	N;INDF;FEM;SG
bakterier	bacteriile	bakterie	bacterie	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
bakterier	bacteria	bakterie	bacterie	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;SG
bakterier	microbii	bakterie	microbie	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
dalen	valea	dal	vale	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
dalen	valley	dal	valley	N;NOM;DEF;MASC+FEM;SG	PROPN
dalen	vale	dal	vale	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
fasad	fatada	fasad	fatadă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fasad	fatada	fasad	fatadă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fasad	fatada	fasad	fatadă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
senegal	senegal	senegal	senegal	PROPN;NOM	N;INDF;MASC;SG
trondheim	trondheim	trondheim	trondheim	PROPN;NOM	PROPN
bishop	episcop	bishop	episcop	PROPN;NOM	N;INDF;MASC;SG
bishop	bishop	bishop	bishop	PROPN;NOM	N;INDF;MASC;SG
bishop	episcopul	bishop	episcop	PROPN;NOM	N;DEF;MASC;SG
utöka	extinde	utöka	extinde	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
utöka	extinde	utöka	extinde	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
anläggning	planta	anläggning	plantă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
anläggning	planta	anläggning	plantă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
anläggning	instalatie	anläggning	instalatie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
anläggning	montare	anläggning	montare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
anläggning	instalarea	anläggning	instalare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
anläggning	instalare	anläggning	instalare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
anläggning	facilitatea	anläggning	facilitate	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
anläggning	facilitate	anläggning	facilitate	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
anläggning	stabilirea	anläggning	stabilire	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
anläggning	stabilire	anläggning	stabilire	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
detalj	detalii	detalj	detaliu	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
jobba	munca	jobba	muncă	V;IMP;FIN;ACT	N;DEF;FEM;SG
jobba	lucru	jobba	lucru	V;IMP;FIN;ACT	N;INDF;MASC;SG
jobba	munca	jobba	muncă	V;IMP;FIN;ACT	N;DEF;FEM;SG
blume	blume	blume	blumă	PROPN;NOM	PROPN
michail	mikhail	michail	mikhail	PROPN;NOM	PROPN
michail	mihail	michail	mihail	PROPN;NOM	PROPN
justice	dreptate	justice	dreptate	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
justice	dreptatea	justice	dreptate	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
justice	justitie	justice	justitie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
justice	justitie	justice	justitie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
nutid	prezente	nutid	prezent	N;NOM;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
nutid	prezentul	nutid	prezent	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
nutid	prezenta	nutid	prezent	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
pernambuco	pernambuco	pernambuco	pernambuco	PROPN;NOM	PROPN
summa	sum	summa	sum	N;NOM;INDF;MASC+FEM;SG	
summa	suma	summa	sumă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
summa	suma	summa	sumă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
summa	total	summa	total	N;NOM;INDF;MASC+FEM;SG	ADV
summa	totalul	summa	total	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
summa	totala	summa	total	N;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
signal	semnalizeaza	signal	semnalizează	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
signal	semnalul	signal	semnal	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
meridionalis	meridionalis	meridionalis	meridionalis	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
britton	britton	britton	britton	N;NOM;INDF;MASC+FEM;SG	
nederlag	infrangere	nederlag	infrangere	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
nederlag	infrangerea	nederlag	infrangere	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
eye	ochiul	eye	ochi	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
eye	eye	eye	ey	N;NOM;INDF;MASC+FEM;SG	
fördelar	beneficiile	fördel	beneficiu	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
fördelar	avantaj	fördel	avantaj	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
fördelar	avantajul	fördel	avantaj	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;SG
fördelar	avantajele	fördel	avantaj	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tillämpas	aplicate	tillämpa	aplicat	V;IND;PRS;FIN;PASS	ADJ;INDF;FEM;PL
tillämpas	aplicat	tillämpa	aplicat	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
tillämpas	aplicata	tillämpa	aplicat	V;IND;PRS;FIN;PASS	ADJ;DEF;FEM;SG
högkvarter	sedii	högkvart	sedie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
taxon	taxon	taxon	taxon	N;NOM;INDF;NEUT;PL	N;INDF;MASC;SG
marinen	marina	marin	marină	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
marinen	navy	marin	navy	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
marinen	marina	marin	marină	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
förmögenhet	fortune	förmögenhet	fortune	N;NOM;INDF;MASC+FEM;SG	
förmögenhet	avere	förmögenhet	avere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
förmögenhet	averi	förmögenhet	aver	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
förmögenhet	averea	förmögenhet	avere	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
förmögenhet	avere	förmögenhet	avere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
förmögenhet	bunastare	förmögenhet	bunastare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
benen	picioarele	ben	picior	N;NOM;DEF;NEUT;SG	N;DEF;FEM;PL
benen	picioare	ben	picior	N;NOM;DEF;NEUT;SG	N;INDF;FEM;PL
djupa	adanc	djup	adanc	ADJ;NOM;PL	
djupa	profund	djup	profund	ADJ;NOM;PL	ADV
djupa	adanca	djup	adanca	ADJ;NOM;PL	ADJ;DEF;FEM;SG
djupa	adanc	djup	adanc	ADJ;NOM;PL	
muhammad	muhammad	muhammad	muhammad	N;NOM;INDF;MASC+FEM;SG	PROPN
muhammad	mohammed	muhammad	mohammed	N;NOM;INDF;MASC+FEM;SG	PROPN
bonus	bonusul	bonus	bonus	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bonus	bonusuri	bonus	bonus	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
bohus	bohus	bohus	bohus	PROPN;NOM	
meddelande	comunicare	meddelande	comunicare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
meddelande	comunicari	meddelande	comunicar	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
meddelande	comunicarea	meddelande	comunicare	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
meddelande	mesajul	meddelande	mesaj	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
meddelande	anuntul	meddelande	anunt	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
meddelande	anuntul	meddelande	anunt	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
powiat	powiat	powiat	powiat	PROPN;NOM	PROPN
komplexa	complex	komplex	complex	ADJ;NOM;PL	ADJ;INDF;MASC;SG
komplexa	complexul	komplex	complex	ADJ;NOM;PL	N;DEF;MASC;SG
komplexa	complexa	komplex	complex	ADJ;NOM;PL	ADJ;DEF;FEM;SG
paula	paula	paula	paulă	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rincón	rincón	rinca	rincón	N;NOM;INDF;MASC+FEM;SG	
utökade	prelungita	utöka	prelungita	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
utökade	prelungit	utöka	prelungi	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
utökade	extins	utöka	extins	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
utökade	extinsa	utöka	extinsa	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
utökade	extins	utöka	extins	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
utökade	extinsa	utöka	extinsa	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
dawn	dawn	da	dawn	PROPN;NOM	PROPN
dawn	zorii	da	zori	PROPN;NOM	N;DEF;MASC;PL
dawn	zori	da	zori	PROPN;NOM	
generationer	generatii	generation	generat	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
generationer	generatii	generation	generat	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
tjäna	castiga	tjäna	castiga	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
tjäna	servi	tjäna	serv	V;IMP;FIN;ACT	V;IND;SG;3;PST;FIN
tjäna	serveste	tjäna	servesta	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
tjäna	servesc	tjäna	servi	V;IMP;FIN;ACT	V;IND;PL;3;PRS;FIN
volymer	volumele	volym	volum	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
thessalien	tesalia	thessalien	tesalia	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
sammanhängande	coerenta	sammanhängande	coerenta	ADJ;NOM;PRS;V.PTCP	N;DEF;FEM;SG
sammanhängande	contigua	sammanhängande	contigua	ADJ;NOM;PRS;V.PTCP	
runeberg	runeberg	runeberg	runeberg	PROPN;NOM	N;INDF;MASC;SG
bestämmelser	regulile	bestämmelse	regulă	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
forbes	forbes	forbes	forbes	PROPN;NOM	N;INDF;MASC;SG
nature	natura	nature	natură	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nature	natura	nature	natură	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
axelsson	axelsson	axelsson	axelsson	N;NOM;INDF;MASC+FEM;SG	
mozart	mozart	mommor	mozart	PROPN;NOM	N;INDF;MASC;SG
återställa	resetare	återställa	resetare	V;IMP;NFIN;ACT	N;INDF;FEM;SG
återställa	restaurare	återställa	restaurare	V;IMP;NFIN;ACT	N;INDF;FEM;SG
återställa	restabili	återställa	restabili	V;IMP;NFIN;ACT	
återställa	resetarea	återställa	resetare	V;IMP;NFIN;ACT	N;DEF;FEM;SG
återställa	restabilirea	återställa	restabilire	V;IMP;NFIN;ACT	N;DEF;FEM;SG
livsmedel	mancare	livsmedel	mancare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
livsmedel	mancare	livsmedel	mancare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
livsmedel	alimentare	livsmedel	alimentare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
livsmedel	alimente	livsmedel	aliment	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
livsmedel	hrana	livsmedel	hrană	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
livsmedel	mancaruri	livsmedel	mancar	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
livsmedel	alimente	livsmedel	aliment	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
fördelade	distribuita	fördela	distribuita	ADJ;NOM;PL;PST;V.PTCP	N;DEF;FEM;SG
underhuset	commons	underhus	commons	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
ensamma	singura	ensam	singur	ADJ;NOM;PL	ADJ;DEF;FEM;SG
ensamma	singur	ensam	singur	ADJ;NOM;PL	ADJ;INDF;MASC;SG
ensamma	singuri	ensam	singur	ADJ;NOM;PL	V;IND;PL;2;IPFV;FIN
ensamma	singuratic	ensam	singuratic	ADJ;NOM;PL	ADJ;INDF;MASC;SG
ensamma	singur	ensam	singur	ADJ;NOM;PL	ADJ;INDF;MASC;SG
fuller	fuller	fuller	fuller	PROPN;NOM	PROPN
ricardo	ricardo	ricardo	ricardo	N;NOM;INDF;MASC+FEM;SG	PROPN
härnösand	härnösand	härnösand	hârnhsa	PROPN;NOM	N;INDF;MASC;SG
willem	willem	willem	willem	PROPN;NOM	PROPN
inledning	introducere	inledning	introducere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
inledning	introducerea	inledning	introducere	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
institution	institutie	institution	institutie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
institution	institutie	institution	institutie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
väder	vremea	väder	vreme	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
väder	vreme	väder	vreme	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
sylvia	sylvia	sylvia	sylvia	PROPN;NOM	N;DEF;FEM;SG
sylvia	silvia	sylvia	silvie	PROPN;NOM	N;DEF;FEM;SG
alliansen	alianta	allians	aliantă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
alliansen	alianta	allians	aliantă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
alliansen	alianta	allians	aliantă	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
splendens	splendens	splende	splendens	N;NOM;INDF;NEUT;PL	N;INDF;MASC;SG
harriet	harriet	harri	harriet	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
innehållande	continand	innehålla	contina	ADJ;NOM;PRS;V.PTCP	
sveti	sveti	sveti	sveti	PROPN;NOM	
räkning	bill	räkning	bill	N;NOM;INDF;MASC+FEM;SG	PROPN
räkning	factura	räkning	factură	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
räkning	enumerare	räkning	enumerare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
räkning	numarare	räkning	numarare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
boulder	boulder	bould	boulder	N;NOM;INDF;MASC+FEM;PL	PROPN
boulder	bolovan	bould	bolovan	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
akademisk	academica	akademisk	academică	ADJ;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
akademisk	academice	akademisk	academic	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
bedömning	evaluarea	bedömning	evaluare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bedömning	evaluare	bedömning	evaluare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
bedömning	evaluarea	bedömning	evaluare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bedömning	evaluare	bedömning	evaluare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
desert	desertul	desera	desert	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
campus	campusul	campus	campus	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
industrin	industrie	industri	industrie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
industrin	industria	industri	industrie	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
cola	cocaina	cola	cocaina	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
cola	cola	cola	cola	N;NOM;INDF;MASC+FEM;SG	
cola	cola	cola	cola	N;NOM;INDF;MASC+FEM;SG	
case	case	case	casă	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
case	cazul	case	caz	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
primära	primara	primär	primar	ADJ;NOM;PL	ADJ;DEF;FEM;SG
primära	primar	primär	primar	ADJ;NOM;PL	N;INDF;MASC;SG
medborgarskap	cetatenie	medborgarskap	cetatenie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
medborgarskap	cetatenia	medborgarskap	cetatenie	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
medborgarskap	cetatenie	medborgarskap	cetatenie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
medborgarskap	cetatenia	medborgarskap	cetatenie	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
rosea	rosea	rose	rosi	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bröd	paine	bröd	pain	N;NOM;INDF;NEUT;SG	
bröd	paine	bröd	pain	N;NOM;INDF;NEUT;SG	
bröd	painea	bröd	paine	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
oberthür	oberthür	obertha	oberthür	N;NOM;INDF;MASC+FEM;SG	
knutsson	knutsson	knutsson	knutsson	PROPN;NOM	N;INDF;MASC;SG
fas	faza	fas	fază	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fas	faza	fas	fază	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
lissabon	lisabona	lissabon	lisabonă	PROPN;NOM	PROPN
lissabon	lisbon	lissabon	lisbon	PROPN;NOM	N;INDF;MASC;SG
markera	marcu	markera	marcu	V;IMP;FIN;ACT	
markera	marcheaza	markera	marcheaza	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
markera	marca	markera	marcă	V;IMP;FIN;ACT	N;DEF;FEM;SG
markera	mark	markera	mark	V;IMP;FIN;ACT	PROPN
markera	subliniez	markera	sublinia	V;IMP;FIN;ACT	V;IND;SG;1;PRS;FIN
markera	evidentiaza	markera	evidentiază	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
markera	selecteaza	markera	selecteaza	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
markera	alegeti	markera	alegeti	V;IMP;FIN;ACT	V;IND;PL;2;PRS;FIN
markera	selectare	markera	selectare	V;IMP;FIN;ACT	N;INDF;FEM;SG
kritiserade	criticat	kritisera	criticat	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
kritiserade	criticata	kritisera	criticat	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
kritiserade	criticat	kritisera	criticat	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
kritiserade	criticata	kritisera	criticat	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
noterade	notat	notera	nota	V;IND;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
noterade	remarcat	notera	remarca	V;IND;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
fragment	fragment	fragment	fragment	N;NOM;INDF;NEUT;PL	N;INDF;MASC;SG
