les	на	le	на	DET;DEF;PL	ADP;ACC
johnny	джонні	johnny	джонний	PROPN	PROPN;ANIM;NOM;MASC;SG
précisément	саме	précisément	саме	ADV	PART
espoir	надії	espoir	надія	N;MASC;SG	N;INAN;NOM;FEM;PL
espoir	надіюсь	espoir	надіясь	N;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN
actuels	поточний	actuel	поточний	ADJ;MASC;PL	ADJ;NOM;MASC;SG
actuels	поточна	actuel	поточний	ADJ;MASC;PL	ADJ;NOM;FEM;SG
actuels	течія	actuel	течія	ADJ;MASC;PL	N;INAN;NOM;FEM;SG
actuels	струм	actuel	струм	ADJ;MASC;PL	N;INAN;NOM;MASC;SG
jardins	садку	jardin	садка	N;MASC;PL	N;INAN;DAT;MASC;SG
jardins	садок	jardin	садка	N;MASC;PL	N;INAN;NOM;MASC;SG
jardins	сад	jardin	сад	N;MASC;PL	N;INAN;NOM;MASC;SG
destinée	доля	destiner	доля	V;FEM;SG;PST;V.PTCP	N;INAN;NOM;FEM;SG
médailles	медаль	médaille	медаль	N;FEM;PL	N;INAN;ACC;FEM;SG
angers	анже	anger	анже	PROPN	PROPN;INAN;NOM;MASC;SG
détails	докладно	détail	докладно	N;MASC;PL	ADV
détails	детально	détail	детально	N;MASC;PL	ADV
détails	детальні	détail	детальня	N;MASC;PL	ADJ;NOM;PL
populaires	популярне	populaire	популярний	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
populaires	популярна	populaire	популярний	ADJ;MASC;PL	ADJ;NOM;FEM;SG
populaires	популярний	populaire	популярний	ADJ;MASC;PL	ADJ;NOM;MASC;SG
populaires	популярне	populaire	популярний	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
populaires	актуальне	populaire	актуальний	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
populaires	тенденції	populaire	тенденція	ADJ;MASC;PL	N;INAN;NOM;FEM;PL
monaco	монако	monaco	монако	N;MASC;SG	PROPN;INAN;NOM;MASC;SG
mises	ставки	mettre	ставка	V;FEM;PL;PST;V.PTCP	N;INAN;NOM;FEM;PL
gagner	win	gagner	win	V;NFIN	
gagner	виграш	gagner	виграти	V;NFIN	N;INAN;NOM;MASC;SG
dijon	діжон	dijon	діжон	PROPN	PROPN;INAN;NOM;MASC;SG
invité	запрошує	inviter	запрошувати	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
invité	запрошують	inviter	запрошувати	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN
invité	запрошені	inviter	запрошений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
invité	гостя	inviter	гість	V;MASC;SG;PST;V.PTCP	N;ANIM;ACC;MASC;SG
invité	гість	inviter	гість	V;MASC;SG;PST;V.PTCP	N;ANIM;NOM;MASC;SG
invité	guest	inviter	guest	V;MASC;SG;PST;V.PTCP	
invité	гостем	inviter	гість	V;MASC;SG;PST;V.PTCP	N;ANIM;INS;MASC;SG
affiche	показати	affiche	показати	N;FEM;SG	V;PFV;NFIN
affiche	показувати	affiche	показувати	N;FEM;SG	V;IPFV;NFIN
prêt	напоготові	prêt	напоготові	ADJ;MASC;SG	ADV
prêt	готові	prêt	готовий	ADJ;MASC;SG	ADJ;NOM;PL
prêt	готовність	prêt	готовність	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
prêt	борг	prêt	борг	ADJ;MASC;SG	N;INAN;NOM;MASC;SG
prêt	кредитні	prêt	кредитний	ADJ;MASC;SG	ADJ;NOM;PL
prêt	кредит	prêt	кредит	ADJ;MASC;SG	N;INAN;NOM;MASC;SG
prêt	кредиту	prêt	кредит	ADJ;MASC;SG	N;INAN;GEN;MASC;SG
publiés	опублікований	publier	опублікований	V;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
mauvaise	bad	mauvais	bad	ADJ;FEM;SG	
mauvaise	погано	mauvais	погано	ADJ;FEM;SG	ADV
seigneurs	lords	seigneur	lords	N;MASC;PL	
violon	скрипці	violon	скрипка	N;MASC;SG	N;INAN;NOM;MASC;PL
effectué	виступали	effectuer	виступати	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
élevée	високий	élever	високий	V;FEM;SG;PST;V.PTCP	ADJ;NOM;MASC;SG
élevée	висока	élever	високий	V;FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
élevée	значне	élever	значний	V;FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG
élevée	високе	élever	високий	V;FEM;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG
élevée	високі	élever	високий	V;FEM;SG;PST;V.PTCP	ADJ;NOM;PL
élevée	підвищеними	élever	підвищений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;INS;PL;V.PTCP;PASS
traditionnelle	традиційними	traditionnel	традиційний	ADJ;FEM;SG	ADJ;INS;PL
traditionnelle	традиційні	traditionnel	традиційний	ADJ;FEM;SG	ADJ;NOM;PL
remplacement	замініть	remplacement	замінити	N;MASC;SG	V;PFV;IMP;PL;2;FIN
remplacement	замінити	remplacement	замінити	N;MASC;SG	V;PFV;NFIN
battu	били	battre	бити	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
battu	біт	battre	біт	V;MASC;SG;PST;V.PTCP	
battu	побили	battre	побити	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
battu	побили	battre	побити	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
battu	перемогли	battre	перемогти	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
battu	поразки	battre	поразка	V;MASC;SG;PST;V.PTCP	N;INAN;NOM;FEM;PL
envoie	надсилання	envoyer	надсилання	V;IND;SG;3;PRS;FIN	N;INAN;NOM;NEUT;SG
réduit	зменшує	réduire	зменшувати	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
réduit	зведена	réduire	зведений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
traces	траса	trace	траса	N;FEM;PL	N;INAN;NOM;FEM;SG
traces	трасування	trace	трасування	N;FEM;PL	N;INAN;NOM;NEUT;SG
égalité	доходів	égalité	дохід	N;FEM;SG	N;INAN;GEN;MASC;PL
égalité	рахунки	égalité	рахунок	N;FEM;SG	N;INAN;NOM;MASC;PL
égalité	акцій	égalité	акція	N;FEM;SG	N;INAN;GEN;FEM;PL
créateur	designer	créateur	designer	N;MASC;SG	
créateur	створив	créateur	створити	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
expliquer	пояснення	expliquer	пояснення	V;NFIN	N;INAN;NOM;NEUT;SG
expliquer	пояснення	expliquer	пояснення	V;NFIN	N;INAN;NOM;NEUT;SG
environs	місцевість	environs	місцевість	N;MASC;PL	N;INAN;NOM;FEM;SG
environs	condition	environs	condition	N;MASC;PL	
juridique	правові	juridique	правовий	ADJ;MASC;SG	ADJ;NOM;PL
juridique	правова	juridique	правовий	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
juridique	юридичні	juridique	юридичний	ADJ;MASC;SG	ADJ;NOM;PL
coalition	коаліції	coalition	коаліція	N;FEM;SG	N;INAN;NOM;FEM;PL
intérêts	зацікавлення	intérêt	зацікавлення	N;MASC;PL	N;INAN;NOM;NEUT;SG
intérêts	зацікавлення	intérêt	зацікавлення	N;MASC;PL	N;INAN;NOM;NEUT;SG
intérêts	відсоткова	intérêt	відсотковий	N;MASC;PL	ADJ;NOM;FEM;SG
intérêts	інтерес	intérêt	інтерес	N;MASC;PL	N;INAN;NOM;MASC;SG
intérêts	вигода	intérêt	вигода	N;MASC;PL	N;INAN;NOM;FEM;SG
fox	фокс	fox	фокс	PROPN	
fox	лисиця	fox	лисиця	PROPN	N;ANIM;NOM;FEM;SG
due	через	devoir	через	V;FEM;SG;PST;V.PTCP	ADP;ACC
marais	маре	marais	маре	N;MASC;SG	
marais	марші	marais	марший	N;MASC;SG	N;INAN;NOM;MASC;PL
marais	болота	marais	болота	N;MASC;SG	N;INAN;NOM;NEUT;PL
kong	конг	kong	конг	PROPN	
chimie	хімікатів	chimie	хімікат	N;FEM;SG	N;INAN;GEN;MASC;PL
poisson	риби	poisson	риба	N;MASC;SG	N;ANIM;NOM;FEM;PL
poisson	риб	poisson	риба	N;MASC;SG	N;ANIM;ACC;FEM;PL
poisson	риби	poisson	риба	N;MASC;SG	N;ANIM;NOM;FEM;PL
poisson	пуассон	poisson	пуассон	N;MASC;SG	
inter	інтер	inter	інтер	PROPN	
fruits	фрукт	fruit	фрукт	N;MASC;PL	N;INAN;NOM;MASC;SG
fruits	плід	fruit	плід	N;MASC;PL	N;INAN;NOM;MASC;SG
fruits	фруктові	fruit	фруктовий	N;MASC;PL	ADJ;NOM;PL
passion	passion	passion	passion	N;FEM;SG	
passion	пристрасті	passion	пристрасть	N;FEM;SG	N;INAN;NOM;FEM;PL
soi	soi	soi	soi	PRO;SG;3	
soi	самостійно	soi	самостійно	PRO;SG;3	ADV
chercheurs	вчені	chercheur	вченя	N;MASC;PL	ADJ;PFV;NOM;PL;V.PTCP;PASS
secours	врятувати	secours	врятувати	N;MASC;SG	V;PFV;NFIN
chat	балачки	chat	балачка	N;MASC;SG	N;INAN;NOM;FEM;PL
stratégie	стратегії	stratégie	стратегія	N;FEM;SG	N;INAN;NOM;FEM;PL
johann	йоганн	johann	йоганн	PROPN	PROPN;ANIM;NOM;MASC;SG
johann	йоган	johann	йоган	PROPN	PROPN;ANIM;NOM;MASC;SG
tirs	стрільба	tir	стрільба	N;MASC;PL	N;INAN;NOM;FEM;SG
sarah	сара	sarah	сара	PROPN	PROPN;ANIM;NOM;FEM;SG
géorgie	грузинська	géorgie	грузинський	PROPN	ADJ;NOM;FEM;SG
géorgie	грузія	géorgie	грузія	PROPN	PROPN;INAN;NOM;FEM;SG
géorgie	грузії	géorgie	грузія	PROPN	PROPN;INAN;GEN;FEM;SG
géorgie	грузію	géorgie	грузія	PROPN	PROPN;INAN;ACC;FEM;SG
âme	soul	âme	soul	N;FEM;SG	
gothique	гот	gothique	гот	ADJ;MASC;SG	
bloc	блокувати	bloc	блокувати	N;MASC;SG	V;IPFV;NFIN
bloc	заблокувати	bloc	заблокувати	N;MASC;SG	V;PFV;NFIN
méditerranée	середземне	méditerranée	середземний	N;FEM;SG	ADJ;NOM;NEUT;SG
express	express	express	express	N;MASC;SG	
veux	вимагаємо	vouloir	вимагати	V;IND;SG;1;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN
veux	хочеш	vouloir	хотіти	V;IND;SG;1;PRS;FIN	V;IPFV;IND;SG;2;PRS;FIN
électricité	електрики	électricité	електрика	N;FEM;SG	N;INAN;NOM;FEM;PL
électricité	електроенергії	électricité	електроенергія	N;FEM;SG	N;INAN;NOM;FEM;PL
mit	mit	mettre	mit	V;IND;SG;3;PST;FIN	
facile	легкі	facile	легкий	ADJ;MASC;SG	ADJ;NOM;PL
facile	легко	facile	легко	ADJ;MASC;SG	ADV
différent	different	différent	different	ADJ;MASC;SG	
différent	інше	différent	інший	ADJ;MASC;SG	DET;NOM;NEUT;SG
différent	різні	différent	різний	ADJ;MASC;SG	ADJ;NOM;PL
différent	різних	différent	різний	ADJ;MASC;SG	ADJ;ACC;PL
différent	відмінні	différent	відмінний	ADJ;MASC;SG	ADJ;NOM;PL
découvrir	discovering	découvrir	discovering	V;NFIN	
découvrir	огляд	découvrir	огляд	V;NFIN	N;INAN;NOM;MASC;SG
changements	зміна	changement	зміна	N;MASC;PL	N;INAN;NOM;FEM;SG
changements	change	changement	change	N;MASC;PL	
changements	змінити	changement	змінити	N;MASC;PL	V;PFV;NFIN
fred	фред	fred	фред	PROPN	PROPN;ANIM;NOM;MASC;SG
chrétien	християни	chrétien	християнин	ADJ;MASC;SG	N;ANIM;NOM;MASC;PL
chrétien	християнин	chrétien	християнин	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
chrétien	крістіан	chrétien	крістіан	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
chrétien	кретьєн	chrétien	кретьєн	ADJ;MASC;SG	PROPN;ANIM;NOM;MASC;SG
oxford	оксфорд	oxford	оксфорд	PROPN	PROPN;INAN;NOM;MASC;SG
croatie	хорватії	croatie	хорватія	N;FEM;SG	PROPN;INAN;GEN;FEM;SG
gaston	гастон	gaston	гастон	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
robin	робін	robin	робін	PROPN	PROPN;ANIM;NOM;MASC;SG
agricoles	аграрна	agricole	аграрний	ADJ;MASC;PL	N;INAN;NOM;FEM;SG
agricoles	аграрний	agricole	аграрний	ADJ;MASC;PL	ADJ;NOM;MASC;SG
bonnes	добрий	bon	добрий	ADJ;FEM;PL	ADJ;NOM;MASC;SG
bonnes	добре	bon	добре	ADJ;FEM;PL	ADV
xiv	xiv	xiv	xiv	NUM	
conflits	конфлікт	conflit	конфлікт	N;MASC;PL	N;INAN;NOM;MASC;SG
transformation	обробки	transformation	обробка	N;FEM;SG	N;INAN;NOM;FEM;PL
transformation	перетворити	transformation	перетворити	N;FEM;SG	V;PFV;NFIN
remplace	замініть	remplacer	замінити	V;IND;SG;3;PRS;FIN	V;PFV;IMP;PL;2;FIN
remplace	заміна	remplacer	заміна	V;IND;SG;3;PRS;FIN	N;INAN;NOM;FEM;SG
étudier	навчання	étudier	навчання	V;NFIN	N;INAN;NOM;NEUT;SG
étudier	вивчення	étudier	вивчення	V;NFIN	N;INAN;NOM;NEUT;SG
étudier	навчання	étudier	навчання	V;NFIN	N;INAN;NOM;NEUT;SG
viii	viii	viii	viii	NUM	
limitée	обмежені	limiter	обмежений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
limitée	обмежений	limiter	обмежений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
limitée	обмежена	limiter	обмежений	V;FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
andrea	андреа	andrea	андреа	PROPN	PROPN;ANIM;NOM;FEM;SG
virginie	вірджинія	virginie	вірджинія	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
deviennent	стануть	devenir	стати	V;IND;PL;3;PRS;FIN	V;PFV;IND;PL;3;FUT;FIN
appui	підтримую	appui	підтримувати	N;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN
appui	підтримати	appui	підтримати	N;MASC;SG	V;PFV;NFIN
engagé	заручена	engager	заручений	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
engagé	вивели	engager	вивети	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
objectifs	цілі	objectif	цілий	N;MASC;PL	ADJ;NOM;PL
objectifs	реалізується	objectif	реалізуватися	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
ann	енн	ann	енн	PROPN	PROPN;ANIM;NOM;FEM;SG
soirée	вечірки	soirée	вечірка	N;FEM;SG	N;INAN;NOM;FEM;PL
soirée	party	soirée	party	N;FEM;SG	
soirée	вечірня	soirée	вечірень	N;FEM;SG	ADJ;NOM;FEM;SG
soirée	вечірній	soirée	вечірній	N;FEM;SG	ADJ;NOM;FEM;SG
soirée	ночі	soirée	ніч	N;FEM;SG	N;INAN;NOM;FEM;PL
mélange	суміші	mélange	суміш	N;MASC;SG	N;INAN;NOM;FEM;PL
mélange	змішували	mélange	змішувати	N;MASC;SG	V;IPFV;IND;PL;PST;FIN
mélange	змішати	mélange	змішати	N;MASC;SG	V;IPFV;NFIN
mine	моє	mine	мій	N;FEM;SG	DET;NOM;NEUT;SG;1
mine	мій	mine	мій	N;FEM;SG	DET;NOM;MASC;SG;1
costa	коста	costa	кістий	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
alphonse	альфонс	alphonse	альфонс	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
alphonse	альфонсо	alphonse	альфонсо	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
acquis	придбані	acquérir	придбаний	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
lucien	люсьєн	lucien	люсьєн	PROPN	PROPN;ANIM;NOM;MASC;SG
sydney	сідні	sydney	сідний	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
introduit	впроваджує	introduire	впроваджувати	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
caractéristique	характеристика	caractéristique	характеристика	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
caractéristique	можливість	caractéristique	можливість	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
nba	нба	nba	нба	N;MASC;SG	N;INAN;NOM;MASC;PL
howard	говард	howard	говард	PROPN	PROPN;ANIM;NOM;MASC;SG
charlie	чарлі	charlie	чарлі	PROPN	PROPN;ANIM;NOM;MASC;SG
communautaire	громада	communautaire	громада	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
communautaire	спільнота	communautaire	спільнота	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
communautaire	спільноти	communautaire	спільнота	ADJ;MASC;SG	N;INAN;NOM;FEM;PL
évêques	єпископа	évêque	єпископ	N;MASC;PL	N;ANIM;ACC;MASC;SG
évêques	єпископ	évêque	єпископ	N;MASC;PL	N;ANIM;NOM;MASC;SG
défendre	захисти	défendre	захисти	V;NFIN	N;INAN;NOM;MASC;PL
conséquences	євросоюзу	conséquence	євросіюз	N;FEM;PL	PROPN;INAN;GEN;MASC;SG
maires	мер	maire	мер.	N;MASC;PL	N;ANIM;NOM;MASC;SG
maires	мера	maire	мера	N;MASC;PL	N;ANIM;NOM;MASC;SG
maires	майор	maire	майор	N;MASC;PL	N;ANIM;NOM;MASC;SG
elizabeth	єлизавета	elizabeth	єлизавета	ADJ;MASC;SG	N;ANIM;NOM;FEM;SG
elizabeth	елізабет	elizabeth	елізабет	ADJ;MASC;SG	N;ANIM;NOM;FEM;SG
recevoir	отримання	recevoir	отримання	V;NFIN	N;INAN;NOM;NEUT;SG
performances	ефективність	performance	ефективність	N;FEM;PL	N;INAN;NOM;FEM;SG
performances	виступ	performance	виступ	N;FEM;PL	N;INAN;NOM;MASC;SG
brest	брест	brest	брест	PROPN	PROPN;INAN;NOM;MASC;SG
étrangère	іноземних	étranger	іноземний	ADJ;FEM;SG	ADJ;ACC;PL
étrangère	іноземні	étranger	іноземний	ADJ;FEM;SG	ADJ;NOM;PL
friedrich	фрідріх	friedrich	фрідрий	PROPN	PROPN;ANIM;NOM;MASC;SG
occupé	зайнята	occuper	зайнятий	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
occupé	зайнятість	occuper	зайнятість	V;MASC;SG;PST;V.PTCP	N;INAN;NOM;FEM;SG
occupé	зайнятий	occuper	зайнятий	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
occupé	зайнятого	occuper	зайнятий	V;MASC;SG;PST;V.PTCP	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
occupé	зайняте	occuper	зайнятий	V;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
archéologique	archéologique	archéologique	archéologique	ADJ;MASC;SG	
musées	музеї	musée	музей	N;MASC;PL	N;INAN;NOM;MASC;SG
musées	museum	musée	museum	N;MASC;PL	
musées	музей	musée	музей	N;MASC;PL	N;INAN;NOM;MASC;SG
traversée	перехресті	traverser	перехресть	V;FEM;SG;PST;V.PTCP	N;INAN;DAT;FEM;SG
réussi	успішно	réussir	успішно	V;MASC;SG;PST;V.PTCP	ADV
réussi	успішне	réussir	успішний	V;MASC;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG
réussi	вдало	réussir	вдало	V;MASC;SG;PST;V.PTCP	ADV
réussi	успішний	réussir	успішний	V;MASC;SG;PST;V.PTCP	ADJ;NOM;MASC;SG
réussi	успішне	réussir	успішний	V;MASC;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG
armand	арман	armand	арман	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
antiquité	давніх	antiquité	давній	N;FEM;SG	ADJ;GEN;PL
antiquité	стародавні	antiquité	стародавний	N;FEM;SG	ADJ;NOM;PL
antiquité	давні	antiquité	давний	N;FEM;SG	ADJ;NOM;PL
antiquité	стародавній	antiquité	стародавний	N;FEM;SG	ADJ;NOM;FEM;SG
antiquité	давній	antiquité	давній	N;FEM;SG	ADJ;NOM;MASC;SG
produite	ролик	produire	ролик	V;FEM;SG;PST;V.PTCP	N;INAN;NOM;MASC;SG
doctorat	докторський	doctorat	докторський	N;MASC;SG	ADJ;NOM;MASC;SG
doctorat	phd	doctorat	phd	N;MASC;SG	
vestiges	vestiges	vestige	vestiges	N;MASC;PL	
calcul	розрахунки	calcul	розрахунок	N;MASC;SG	N;INAN;NOM;MASC;PL
rêve	dream	rêve	dream	N;MASC;SG	
rêve	сни	rêve	сон	N;MASC;SG	N;INAN;NOM;MASC;PL
rêve	снів	rêve	сон	N;MASC;SG	N;INAN;GEN;MASC;PL
rêve	мрій	rêve	мрія	N;MASC;SG	N;INAN;GEN;FEM;PL
rêve	мрії	rêve	мрія	N;MASC;SG	N;INAN;NOM;FEM;PL
rêve	dreams	rêve	dreams	N;MASC;SG	
mathieu	матвія	mathieu	матвія	PROPN	PROPN;ANIM;NOM;FEM;SG
mathieu	матвій	mathieu	матвій	PROPN	PROPN;ANIM;NOM;MASC;SG
mathieu	метью	mathieu	меть	PROPN	PROPN;ANIM;NOM;FEM;SG
mathieu	матьє	mathieu	матьє	PROPN	PROPN;ANIM;NOM;FEM;SG
camille	каміла	camille	каміло	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
camille	каміль	camille	каміль	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG
dérivés	похідні	dériver	похідний	V;MASC;PL;PST;V.PTCP	ADJ;NOM;PL
dérivés	похідна	dériver	похідний	V;MASC;PL;PST;V.PTCP	N;INAN;NOM;FEM;SG
simples	просту	simple	простий	ADJ;MASC;PL	ADJ;ACC;FEM;SG
simples	простий	simple	простий	ADJ;MASC;PL	ADJ;NOM;MASC;SG
simples	проста	simple	простий	ADJ;MASC;PL	ADJ;NOM;FEM;SG
simples	просте	simple	прости	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
simples	розряд	simple	розряд	ADJ;MASC;PL	N;INAN;NOM;MASC;SG
quai	ке	quai	ке	N;MASC;SG	
quai	платформи	quai	платформа	N;MASC;SG	N;INAN;NOM;FEM;PL
barre	проведених	barre	проведений	N;FEM;SG	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
barre	bar	barre	bar	N;FEM;SG	
barre	барр	barre	барр	N;FEM;SG	PROPN;ANIM;NOM;MASC;SG
meilleures	краща	meilleur	кращий	ADJ;FEM;PL	ADJ;NOM;RL;FEM;SG
