van	vom	van	vom	ADP	
liga	league	liga	league	N;MASC+FEM;SG	PROPN;SG
nicolas	nicolas	nicolas	nicolas	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
nicolas	nicolás	nicolas	nicolás	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
hertogdom	herzogtum	hertogdom	herzogtum	N;NEUT;SG	PROPN
hond	hunde	hond	hund	N;MASC+FEM;SG	
hond	hündin	hond	hündin	N;MASC+FEM;SG	
systemen	systemen	systeem	systemen	N;PL	V;NFIN
systemen	system	systeem	system	N;PL	N;NOM;NEUT;SG
halverwege	halbe	halverwege	halb	ADV	ADJ;NOM;FEM;PL
halverwege	halb	halverwege	halb	ADV	ADJ
jules	jules	jules	jules	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
ludwig	ludwigs	ludwig	ludwigs	N;MASC+FEM;SG	
ludwig	ludwig	ludwig	ludwig	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
tijdvak	zeit	tijdvak	zeit	N;NEUT;SG	ADJ
tijdvak	zeitraum	tijdvak	zeitraum	N;NEUT;SG	ADV
tijdvak	zeitabschnitt	tijdvak	zeitabschnitten	N;NEUT;SG	ADJ
boy	jungen	boy	jung	N;MASC+FEM;SG	ADJ
boy	junge	boy	jung	N;MASC+FEM;SG	ADJ;NOM;FEM;PL
boy	boy	boy	boy	N;MASC+FEM;SG	PROPN
arabisch	araber	arabisch	araber	ADJ	
arabisch	araber	arabisch	araber	ADJ	
bestuurder	treiber	bestuurder	treiber	N;MASC+FEM;SG	PROPN
bestuurder	fahrzeugführer	bestuurder	fahrzeugführer	N;MASC+FEM;SG	ADJ
bestuurder	driver	bestuurder	driver	N;MASC+FEM;SG	PROPN;SG
bestuurder	fahrer	bestuurder	fahrer	N;MASC+FEM;SG	ADJ
bestuurder	autofahrer	bestuurder	autofahrer	N;MASC+FEM;SG	ADJ
taken	aufgabenstellung	taak	aufgabenstellung	N;PL	N;NOM;FEM;SG
taken	aufgabenbereich	taak	aufgabenbereich	N;PL	ADJ
taken	aufgaben	taak	aufgeben	N;PL	V;NFIN
taken	pflichten	taak	pflicht	N;PL	V;FIN
taken	aufgaben	taak	aufgeben	N;PL	V;NFIN
camera	digitalkamera	camera	digitalkamera	N;MASC+FEM;SG	
camera	kamera	camera	kamera	N;MASC+FEM;SG	PROPN
camera	kameras	camera	kameras	N;MASC+FEM;SG	ADV
camera	videokamera	camera	videokamera	N;MASC+FEM;SG	
testament	testament	testament	testament	N;NEUT;SG	ADJ
stockholm	stockholm	stockholm	stockholm	N;NEUT;SG	PROPN
stockholm	schweden	stockholm	schweden	N;NEUT;SG	PROPN
breken	break	breken	break	V;NFIN	PROPN
breken	auszeit	breken	auszeit	V;NFIN	N;NOM;FEM;SG
breken	pause	breken	pausen	V;NFIN	
breken	bruch	breken	bruch	V;NFIN	N;SG
wijn	wein	wijn	wein	N;MASC+FEM;SG	
wijn	weinen	wijn	wein	N;MASC+FEM;SG	V;NFIN
wijn	weine	wijn	wein	N;MASC+FEM;SG	
wijn	weinbau	wijn	weinbau	N;MASC+FEM;SG	
wijn	wein	wijn	wein	N;MASC+FEM;SG	
wijn	weine	wijn	wein	N;MASC+FEM;SG	
power	macht	power	machen	N;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
power	kraft	power	krafen	N;MASC+FEM;SG	
power	energie	power	energie	N;MASC+FEM;SG	
koningen	kings	koning	kings	N;PL	PROPN;NOM;SG
koningen	könige	koning	könig	N;PL	ADJ;NOM;FEM;PL
koningen	königen	koning	könig	N;PL	ADJ
philip	philip	philip	philip	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
philip	philipp	philip	philipp	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
howard	howard	howard	howard	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
gelukkig	glücklicherweise	gelukkig	glücklicherweise	ADJ	ADV
gelukkig	glücklicherweise	gelukkig	glücklicherweise	ADJ	ADV
gelukkig	erfreulicherweise	gelukkig	erfreulicherweise	ADJ	ADV
gelukkig	glück	gelukkig	glück	ADJ	N;NOM;SG
gelukkig	lucky	gelukkig	lucky	ADJ	PROPN
gelukkig	gerne	gelukkig	gerne	ADJ	ADV
gelukkig	happy	gelukkig	happy	ADJ	PROPN;SG
masters	meister	master	meist	N;PL	N;NOM;MASC;SG
masters	masters	master	masters	N;PL	PROPN
masters	meistern	master	meistern	N;PL	V;NFIN
masters	master	master	master	N;PL	ADJ
islamitische	islamisten	islamitisch	islamist	ADJ	PROPN
toegelaten	zugelassene	toelaten	zugelassen	V;V.PTCP	ADJ;NOM;FEM;PL
toegelaten	zulässig	toelaten	zulässig	V;V.PTCP	ADJ
toegelaten	gestattet	toelaten	gestatten|statten	V;V.PTCP	ADJ;V.PTCP
toegelaten	zulässig	toelaten	zulässig	V;V.PTCP	ADJ
bruine	brown	bruin	brown	ADJ	PROPN
instelling	träger	instelling	träger	N;MASC+FEM;SG	ADJ
instelling	institution	instelling	institution	N;MASC+FEM;SG	
vreemd	strange	vreemd	strangen	ADJ	
ontsnappen	flucht	ontsnappen	fluchen	V;NFIN	N
ontsnappen	flucht	ontsnappen	fluchen	V;NFIN	N
ontsnappen	escape	ontsnappen	escape	V;NFIN	PROPN
steven	jörg	steven	jörgen	N;PL	PROPN;NOM;MASC;SG
steven	steven	steven	steven	N;PL	PROPN;NOM;SG
kroeg	kneipe	kroeg	kneip	N;MASC+FEM;SG	
kroeg	gaststätte	kroeg	gaststätte	N;MASC+FEM;SG	;SG
ali	ali	ali	ali	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
analyse	analytik	analyse	analytik	N;MASC+FEM;SG	PROPN
analyse	analysen	analyse	analyse	N;MASC+FEM;SG	V;NFIN
vietnam	vietnam	vietnemen	vietnam	PROPN;NEUT;SG	PROPN
johanna	johanna	johanna	johanna	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
johanna	johanna	johanna	johanna	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
johanna	joan	johanna	joan	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
johanna	joanna	johanna	joanna	N;MASC+FEM;SG	PROPN;NOM;SG
johanna	jeanne	johanna	jeann	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
trek	pull	trek	pull	V;SG;PRS;FIN	
trek	wanderung	trek	wanderung	V;SG;PRS;FIN	N;NOM;FEM;SG
trek	trek	trek	trek	V;SG;PRS;FIN	PROPN;NOM;SG
trek	trekking	trek	trekking	V;SG;PRS;FIN	
story	geschichte	story	geschicht	N;MASC+FEM;SG	
story	meldung	story	meldung	N;MASC+FEM;SG	ADJ
drama	drama	drama	drama	N;NEUT;SG	ADJ
drama	spielfilm	drama	spielfilm	N;NEUT;SG	PROPN
drama	schauspiel	drama	schauspiel	N;NEUT;SG	
drama	dramen	drama	dramen	N;NEUT;SG	
dak	decke	dak	decken	N;NEUT;SG	
dak	dächer	dak	dach	N;NEUT;SG	ADJ
dak	dachterrasse	dak	dachterrasse	N;NEUT;SG	ADJ;NOM;FEM;SG
redden	ersparnis	redden	ersparnis	V;NFIN	ADJ
redden	einsparung	redden	einsparung	V;NFIN	N;FEM;SG
redden	rettungs	redden	rettungs	V;NFIN	
redden	bergung	redden	Bergung	V;NFIN	N;SG
redden	rettung	redden	rettung	V;NFIN	N;FEM;SG
eer	ehren	eer	ehr	N;MASC+FEM;SG	
eer	ehre	eer	ehr	N;MASC+FEM;SG	
eer	ewr	eer	ewr	N;MASC+FEM;SG	
eer	eea	eer	eea	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
eer	eua	eer	eua	N;MASC+FEM;SG	PROPN;NOM;SG
eer	wirtschaftsraum	eer	wirtschaftsraum	N;MASC+FEM;SG	ADJ
eer	ehren	eer	ehr	N;MASC+FEM;SG	
eer	ehre	eer	ehr	N;MASC+FEM;SG	
eer	honor	eer	honor	N;MASC+FEM;SG	
voortaan	künftig	voortaan	künftig	ADV	ADJ
more	weiteres	more	weit		ADJ;NOM;NEUT;SG
more	mehr	more	mehr		ADV
more	weitere	more	weit		ADJ;NOM;FEM;PL
verkregen	erworbene	verkrijgen	erworben	V;V.PTCP	ADJ;NOM;FEM;PL
boys	jungs	boys	jungs	N;PL	ADV
boys	jungen	boys	jung	N;PL	ADJ
journal	fachzeitschrift	journal	fachzeitschrift		ADJ
journal	zeitschrift	journal	zeitschrefen		ADJ
journal	tagebuch	journal	tagebuch		ADJ
charlie	charlie	charlie	charlie	N;MASC+FEM;SG	PROPN;NOM;SG
documentaire	dokumentation	documentaire	dokumentation	ADJ	N;NOM;FEM;SG
documentaire	dokumentarfilm	documentaire	dokumentarfilm	ADJ	PROPN
documentaire	doku	documentaire	doku	ADJ	
podium	podest	podium	podest	N;NEUT;SG	
podium	podium	podium	podium	N;NEUT;SG	
podium	stufe	podium	stufen	N;NEUT;SG	ADJ
podium	bühnen	podium	bühnen	N;NEUT;SG	N;NOM;PL
podium	stage	podium	stage	N;NEUT;SG	
drummer	drummer	drummer	drummer	N;MASC+FEM;SG	
drummer	schlagzeuger	drummer	schlagzeuger	N;MASC+FEM;SG	ADJ
test	testen	test	testen	N;MASC+FEM;SG	V;NFIN
dave	dave	dave	dave	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
verdediging	verteidigungsministerium	verdediging	verteidigungsministerium	N;MASC+FEM;SG	ADJ
verdediging	verteidigungspolitik	verdediging	verteidigungspolitik	N;MASC+FEM;SG	ADJ
kopje	becher	kopje	becher	N;NEUT;SG	
kopje	kelch	kopje	kelch	N;NEUT;SG	
kopje	tasse	kopje	tassen	N;NEUT;SG	
kopje	cup	kopje	cup	N;NEUT;SG	PROPN;NOM;MASC;SG
dordrecht	dordrecht	dordrecht	dordrecht	N;NEUT;SG	PROPN
dame	lady	dame	lady	N;MASC+FEM;SG	PROPN;NOM;SG
dame	herrin	dame	herrin	N;MASC+FEM;SG	
dame	dame	dame	damen	N;MASC+FEM;SG	
dame	dame	dame	damen	N;MASC+FEM;SG	
bert	bert	bert	bert	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
hoeven	hufe	hoeven	hufen	V;NFIN	
draaien	drehung	draaien	drehung	V;NFIN	
draaien	rotierenden	draaien	rotierend	V;NFIN	ADJ
draaien	rotierende	draaien	rotierend	V;NFIN	ADJ;NOM;FEM;PL
draaien	wende	draaien	wenden	V;NFIN	
draaien	turn	draaien	turn	V;NFIN	PROPN
draaien	drehung	draaien	drehung	V;NFIN	
draaien	spin	draaien	spin	V;NFIN	
bewust	bewusstsein	bewust	bewußtsein	ADJ	V;IND;SG;3;PRS;FIN
bewust	bewußtsein	bewust	bewußtsein	ADJ	PROPN
bezet	fleißig	bezetten	fleißig	V;V.PTCP	ADJ
bezet	belegt	bezetten	belegen	V;V.PTCP	ADJ;V.PTCP
bezet	belegt	bezetten	belegen	V;V.PTCP	ADJ;V.PTCP
like	mögen	lik	mögen		V;FIN
like	gefällt	lik	gefallen		V;IND;SG;3;PRS;FIN
like	wie	lik	wie		ADP
like	like	lik	like		PROPN;NOM;SG
peking	peking	peking	peking	N;NEUT;SG	PROPN;NOM;MASC;SG
peking	peking	peking	peking	N;NEUT;SG	PROPN;NOM;MASC;SG
getroffen	betroffene	treffen	betroffen	V;V.PTCP	ADJ;NOM;FEM;PL
getroffen	betroffenen	treffen	betroffen	V;V.PTCP	ADJ;PL
getroffen	betroffen	treffen	betreffen	V;V.PTCP	ADJ
getroffen	betroffen	treffen	betreffen	V;V.PTCP	ADJ
paulo	paulo	paulo	paulo	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
boeren	kleinbauern	boer	kleinbauern	N;PL	ADJ
boeren	bauern	boer	bauern	N;PL	V;NFIN
boeren	landwirt	boer	landwiren	N;PL	
boeren	bauern	boer	bauern	N;PL	V;NFIN
boeren	landwirten	boer	landwirt	N;PL	V;FIN
boeren	landwirte	boer	landwirt	N;PL	
kopenhagen	kopenhagen	kopenhaag	kopenhagen	N;PL	PROPN;NOM;NEUT;SG
platen	kennzeichen	plaat	kennzeichen	N;PL	
platen	teller	plaat	teller	N;PL	
platen	platten	plaat	platt	N;PL	V;NFIN
toestand	situation	toestand	situation	N;MASC+FEM;SG	ADJ
toestand	lage	toestand	lagen	N;MASC+FEM;SG	ADJ
toestand	bedingung	toestand	bedingung	N;MASC+FEM;SG	
toestand	voraussetzung	toestand	voraussetzung	N;MASC+FEM;SG	
toestand	zustand	toestand	zustand	N;MASC+FEM;SG	
toestand	kondition	toestand	kondition	N;MASC+FEM;SG	ADJ
oostende	ostende	oostende	ostend	N;MASC+FEM;SG	
vijftien	fifteen	vijftien	fiften	NUM	PROPN
thomson	thomson	thomson	thomson	N;MASC+FEM;SG	PROPN;NOM;SG
mannetjes	männliche	man	männlich	N;PL	ADJ;NOM;FEM;PL
mannetjes	männlich	man	männlich	N;PL	ADJ
leipzig	leipzig	leipzig	leipzig	N;NEUT;SG	PROPN;NOM;NEUT;SG
iran	iran	iran	iran	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
iran	persien	iran	persein	PROPN;NEUT;SG	
ernstige	ernst	ernstig	ernst	ADJ	PROPN
typisch	normalerweise	typisch	normalerweise	ADJ	ADV
typisch	üblicherweise	typisch	üblicherweise	ADJ	ADV
typisch	typischerweise	typisch	typischerweise	ADJ	ADV
zürich	zürich	zürich	zürich	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
zürich	zürich	zürich	zürich	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
benoemde	namens	benoemen	namens	V;V.PTCP	ADV
sprint	sprint	sprint	sprinten	N;MASC+FEM;SG	
pogingen	versuche	poging	versuchen	N;PL	N;NOM;SG
volume	lautstärke	volume	lautstärk	N;NEUT;SG	ADJ;NOM;SG
volume	volumen	volume	volum	N;NEUT;SG	V;NFIN
volume	umfang	volume	umfingen	N;NEUT;SG	
vorming	gründung	vorming	gründung	N;MASC+FEM;SG	ADJ
vorming	bildung	vorming	bildung	N;MASC+FEM;SG	
vorming	formation	vorming	formation	N;MASC+FEM;SG	ADJ
vorming	entstehung	vorming	Entstehung	N;MASC+FEM;SG	
races	wettrennen	race	wettrennen	N;PL	V;NFIN
races	rennen	race	rennen	N;PL	V;NFIN
vriendin	freundinnen	vriendin	freundinnen	N;MASC+FEM;SG	N;NOM;PL
vriendin	freund	vriendin	freund	N;MASC+FEM;SG	
vriendin	freunde	vriendin	freund	N;MASC+FEM;SG	N;NOM;PL
stephen	stephen	stephen	stephen	N;SG	PROPN
stephen	stephan	stephen	stephan	N;SG	PROPN;NOM;MASC;SG
nicolaas	nikolaus	nicolaas	nikolaus	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
nicolaas	nikolai	nicolaas	nikolai	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
nicolaas	nicholas	nicolaas	nicholas	N;MASC+FEM;SG	PROPN;NOM;SG
religie	religion	religie	religion	N;MASC+FEM;SG	PROPN
religie	religionen	religie	religion	N;MASC+FEM;SG	N;NOM;PL
robin	robin	robin	robin	N;MASC+FEM;SG	PROPN;NOM;SG
opnemen	aufnahme	opnemen	aufnehmen	V;NFIN	
opnemen	aufzeichnung	opnemen	aufzeichnung	V;NFIN	N;NOM;FEM;SG
negentig	ninety	negentig	ninety	NUM	PROPN;NOM;SG
waarheid	wahrheit	waarheid	wahrheit	N;MASC+FEM;SG	
waarheid	wahrheiten	waarheid	wahrheiten	N;MASC+FEM;SG	V;NFIN
verbond	pakt	verbinden	pakt	V;SG;PST;FIN	PROPN
verbond	verpflichtung	verbinden	verpflichtung	V;SG;PST;FIN	V;IND;SG;3;PRS;FIN
verbond	bund	verbinden	bund	V;SG;PST;FIN	
verbond	bündnis	verbinden	bündnis	V;SG;PST;FIN	
verbond	alliance	verbinden	alliance	V;SG;PST;FIN	PROPN;NOM;SG
verbond	allianz	verbinden	allianz	V;SG;PST;FIN	PROPN;NOM;SG
figuren	kennzahlen	figuur	kennzahlen	N;PL	V;NFIN
figuren	figuren	figuur	figur	N;PL	V;NFIN
figuren	abbildungen	figuur	abbildung	N;PL	V;NFIN
figuren	zahlen	figuur	zahlen	N;PL	V;NFIN
transport	transportwesen	transport	transportwesen	N;NEUT;SG	N;PL
transport	verkehr	transport	verkehr	N;NEUT;SG	
transport	verkehrsmittel	transport	verkehrsmittel	N;NEUT;SG	ADJ
transport	transportwesen	transport	transportwesen	N;NEUT;SG	N;PL
transport	verkehr	transport	verkehr	N;NEUT;SG	
transport	verkehrswesen	transport	verkehrswesen	N;NEUT;SG	ADJ
transport	verkehrspolitik	transport	verkehrspolitik	N;NEUT;SG	ADJ
transport	verkehrsmittel	transport	verkehrsmittel	N;NEUT;SG	ADJ
jacobus	jakob	jacobus	jakob	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
jacobus	james	jacobus	james	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
jacobus	jacobus	jacobus	jacobus	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
graden	grade	graad	grad	N;PL	
graden	grad	graad	grad	N;PL	
main	wichtigsten	main	wichtig	N;MASC+FEM;SG	ADJ;PL
main	main	main	main	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
main	wichtigste	main	wichtig	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
main	hauptsache	main	hauptsache	N;MASC+FEM;SG	ADV
main	haupt	main	haupen	N;MASC+FEM;SG	
palts	pfalz	palts	pfalz	N;MASC+FEM;SG	PROPN;NOM;NEUT;SG
federale	federal	federaal	federal	ADJ	PROPN
federale	bundes	federaal	bund	ADJ	
volgorde	sequenz	volgorde	sequenz	N;MASC+FEM;SG	ADJ
volgorde	sequenzen	volgorde	sequenz	N;MASC+FEM;SG	V;NFIN
volgorde	ablauf	volgorde	ablauf	N;MASC+FEM;SG	ADV
volgorde	reihenfolge	volgorde	reihenfolge	N;MASC+FEM;SG	ADJ;NOM;FEM;PL
sturen	schick	sturen	schick	V;NFIN	ADJ
wijziging	modifikation	wijziging	modifikation	N;MASC+FEM;SG	ADJ
wijziging	ändern	wijziging	ändern	N;MASC+FEM;SG	V;NFIN
wijziging	wechseln	wijziging	wechseln	N;MASC+FEM;SG	V;NFIN
wijziging	wechsel	wijziging	wechsel	N;MASC+FEM;SG	ADV
dochters	töchtern	dochter	töcht	N;PL	V;PL;FIN
dochters	töchter	dochter	tocht	N;PL	ADJ;NOM;PL
ervaren	erfahrene	ervaren	erfahren	V;V.PTCP	ADJ;NOM;FEM;PL
ervaren	erlebnisse	ervaren	erlebnis	V;V.PTCP	ADJ;NOM;PL
ervaren	erlebnis	ervaren	erlebnis	V;V.PTCP	ADJ
ervaren	erfahrung	ervaren	erfahrung	V;V.PTCP	ADJ
vreemde	strange	vreemd	strangen	ADJ	
afkorting	kürzel	afkorting	kürzel	N;MASC+FEM;SG	
afkorting	abkürzung	afkorting	abkürzung	N;MASC+FEM;SG	ADJ
afkorting	abkürzungen	afkorting	abkürzingen	N;MASC+FEM;SG	V;NFIN
afkorting	akronym	afkorting	akronym	N;MASC+FEM;SG	ADJ
afkorting	abkürzung	afkorting	abkürzung	N;MASC+FEM;SG	ADJ
afkorting	kurzbezeichnung	afkorting	kurzbezeichnung	N;MASC+FEM;SG	ADJ;NOM;SG
rudolf	rudolph	rudolf	rudolph	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
rudolf	rudolf	rudolf	rudolf	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
rudolf	rudi	rudolf	rudi	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
rudolf	rudolf	rudolf	rudolf	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
banden	reifen	band	reif	N;PL	
banden	reifen	band	reif	N;PL	
banden	bändern	band	bändern	N;PL	V;NFIN
banden	kassetten	band	kassett	N;PL	V;NFIN
vertrekken	abgänge	vertrekken	abgehen	V;NFIN	
vertrekken	abreise	vertrekken	abreise	V;NFIN	ADJ
vertrekken	abflug	vertrekken	abflagen	V;NFIN	
vertrekken	abfahrt	vertrekken	abfahren	V;NFIN	PROPN
ondersteuning	förderung	ondersteuning	förderung	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
ondersteuning	unterstützung	ondersteuning	unterstützung	N;MASC+FEM;SG	ADJ
ondersteuning	unterstützen	ondersteuning	unterstützen	N;MASC+FEM;SG	V;NFIN
andrew	andreas	andrew	andreas	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
andrew	andrew	andrew	andrew	N;MASC+FEM;SG	PROPN;NOM;SG
chili	chili	chili	chili	N;NEUT;SG	
chili	chile	chili	chile	N;NEUT;SG	PROPN;NOM;NEUT;SG
conservatorium	wintergarten	conservatorium	wintergarten	N;NEUT;SG	V;NFIN
conservatorium	konservatorium	conservatorium	konservatorium	N;NEUT;SG	PROPN
conservatorium	conservatoire	conservatorium	conservatoire	N;NEUT;SG	PROPN;NOM;MASC;SG
conservatorium	konservatorium	conservatorium	konservatorium	N;NEUT;SG	PROPN
heart	herz	heart	herz		
heart	herzens	heart	herzens		N;NOM;NEUT;PL
heart	herzen	heart	herzen		
heart	heart	heart	hearen		PROPN
nederlaag	besiegen	nederlaag	besiegen	N;MASC+FEM;SG	V;NFIN
conclusie	abschluss	conclusie	abschließen	N;MASC+FEM;SG	ADV
conclusie	schlußfolgerung	conclusie	schlußfolgerung	N;MASC+FEM;SG	ADJ
conclusie	schlussfolgerung	conclusie	schlussfolgerung	N;MASC+FEM;SG	ADJ
voorwaarden	nutzungsbedingungen	voorwaarde	nutzungsbedingung	N;PL	V
voorwaarden	konditionen	voorwaarde	kondition	N;PL	V;NFIN
voorwaarden	begriffe	voorwaarde	begreifen	N;PL	ADJ
voorwaarden	bedingungen	voorwaarde	bedingung	N;PL	V;NFIN
voorwaarden	voraussetzungen	voorwaarde	voraussetzehen	N;PL	V;NFIN
voorwaarden	konditionen	voorwaarde	kondition	N;PL	V;NFIN
voorwaarden	bedingungen	voorwaarde	bedingung	N;PL	V;NFIN
ivan	ivan	ivan	ivan	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
ivan	iwan	ivan	iwan	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
stappen	treppe	stap	treppe	N;PL	
stappen	schritten	stap	schreiten	N;PL	V;NFIN
stappen	schritte	stap	schritt	N;PL	
stappen	stufen	stap	stufen	N;PL	V;NFIN
kandidaten	bewerber	kandidaat	bewerber	N;PL	
kandidaten	anwärter	kandidaat	anwärter	N;PL	ADJ
firma	kanzlei	firma	kanzlei	N;MASC+FEM;SG	
serieus	ernst	serieus	ernst	ADJ	PROPN
serieus	ernst	serieus	ernst	ADJ	PROPN
bijen	bienen	bij	bienen	N;PL	
bijen	bienenzucht	bij	bienenzucht	N;PL	
bijen	biene	bij	bienen	N;PL	
bijen	bienen	bij	bienen	N;PL	
bijen	bee	bij	bee	N;PL	PROPN;NOM;SG
krijg	erhalten	krijgen	erhalten	V;SG;PRS;FIN	ADJ;V.PTCP
onderhouden	gepflegt	onderhouden	pflegen	V;V.PTCP	ADJ;V.PTCP
onderhouden	aufrechterhalten	onderhouden	aufrechterhalten	V;V.PTCP	ADJ
kees	kees	kijzen	kees	PROPN;MASC+FEM;SG	PROPN;NOM;MASC;SG
georg	georg	georg	georgen	PROPN;MASC+FEM;SG	PROPN;NOM;MASC;SG
vergeten	vergiß	vergeten	vergeßen	V;V.PTCP	;SG
vergeten	vergessenen	vergeten	vergessen	V;V.PTCP	ADJ
vergeten	vergessenheit	vergeten	vergessenheit	V;V.PTCP	ADJ
vergeten	vergessene	vergeten	vergessen	V;V.PTCP	ADJ;NOM;FEM;PL
vos	voc	vos	voc	N;MASC+FEM;SG	
vos	fuchs	vos	fachsen	N;MASC+FEM;SG	PROPN;NOM;SG
vos	fox	vos	fox	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
vos	vos	vos	vos	N;MASC+FEM;SG	PROPN;NOM;SG
hernoemen	umbenennung	hernoemen	umbenennung	V;NFIN	ADJ
knvb	knvb	knvb	knvb	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
wetten	gesetze	wet	gesetzen	N;PL	
wetten	gesetzen	wet	gesetzen	N;PL	V;NFIN
planeet	planet	planeet	planen	N;MASC+FEM;SG	PROPN
planeet	planeten	planeet	planen	N;MASC+FEM;SG	V;IND;PL;3;FIN
zeg	say	zeggen	seyen	V;SG;PRS;FIN	PROPN
zeg	sag	zeggen	saugen	V;SG;PRS;FIN	
atletiek	leichtathletik	atletiek	leichtathletik	N;MASC+FEM;SG	ADJ
verdwijnen	verschwindet	verdwijnen	verschwinden	V;PL;PRS;FIN	V;IND;SG;3;PRS;FIN
verdwijnen	verschwindet	verdwijnen	verschwinden	V;PL;PRS;FIN	V;IND;SG;3;PRS;FIN
verdwijnen	verschwindet	verdwijnen	verschwinden	V;PL;PRS;FIN	V;IND;SG;3;PRS;FIN
verdwijnen	verschwinde	verdwijnen	verschwinde	V;PL;PRS;FIN	V;IND;SG;3;PRS;FIN
woordenboek	wörterbuch	woordenboek	wörterbuch	N;NEUT;SG	ADJ
douglas	douglas	douglas	douglas	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
toneel	stufe	toneel	stufen	N;NEUT;SG	ADJ
toneel	bühnen	toneel	bühnen	N;NEUT;SG	N;NOM;PL
toneel	stage	toneel	stage	N;NEUT;SG	
bezwaar	einwand	bezwaar	einwand	N;NEUT;SG	ADV
bezwaar	einwendungen	bezwaar	einwendüngen	N;NEUT;SG	V;NFIN
bezwaar	einsprüche	bezwaar	einsprüchen	N;NEUT;SG	
doctor	doctor	doctor	doctor	N;MASC+FEM;SG	PROPN
gemeenteraadslid	stadtrat	gemeenteraadslid	stadtret	N;NEUT;SG	
gemeenteraadslid	stadträtin	gemeenteraadslid	stadträtin	N;NEUT;SG	ADJ
zinnen	sätze	zin	satzen	N;PL	
zinnen	ausdrücke	zin	ausdrücken	N;PL	
zinnen	sätze	zin	satzen	N;PL	
zinnen	sätzen	zin	sätzen	N;PL	V;NFIN
drenthe	drenthe	drenth	drenthe	N;MASC+FEM;SG	
israëlische	israelis	israëlisch	israelis	ADJ	
districten	landkreise	district	landkreise	N;PL	PROPN
districten	bezirke	district	bezirken	N;PL	
districten	stadtviertel	district	stadtviertel	N;PL	ADJ
gelderland	gelderland	gelderland	gelderland	N;MASC+FEM;SG	ADJ
pianist	pianistin	pianist	pianistin	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
pianist	pianist	pianist	pianist	N;MASC+FEM;SG	PROPN;NOM;SG
pianist	pianisten	pianist	pianisten	N;MASC+FEM;SG	
instellingen	organe	instelling	organ	N;PL	
instellingen	einrichtungen	instelling	einrichtung	N;PL	V;NFIN
instellingen	einstellungen	instelling	einstellingen	N;PL	V;NFIN
davie	davie	davie	davie	N;MASC+FEM;SG	
andreas	andreas	andreas	andreas	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
gelezen	read	lezen	read	V;V.PTCP	PROPN;SG
gelezen	lies	lezen	lesen	V;V.PTCP	
bruce	bruce	bruc	bruce	N;MASC+FEM;SG	PROPN;NOM;SG
verbeterde	verbesserung	verbeteren	verbesserung	V;SG;PST;FIN	N;NOM;FEM;SG
volle	voller	vol	voll	ADJ	
volle	vollen	vol	voll	ADJ	
volle	volle	vol	voll	ADJ	N;NOM;FEM;PL
verbleef	blieben	verblijven	bleiben	V;SG;PST;FIN	V;IND;PL;3;PST;FIN
besluiten	entscheiden	besluit	entscheiden	N;PL	V;NFIN
besluiten	entscheide	besluit	entscheiden	N;PL	V;IND;SG;3;PRS;FIN
besluiten	entscheidungen	besluit	entscheidung	N;PL	V;NFIN
besluiten	beschlüsse	besluit	beschlüssen	N;PL	N;NOM;SG
force	erzwingen	force	erzwingen		V;NFIN
