com	com	com	com	ADP	
empate	לצייר	empate	צייר	N;MASC;SG	V;NFIN;ACT
empate	שלוף	empate	שלוף	N;MASC;SG	
empate	צייר	empate	צייר	N;MASC;SG	PROPN
facebook	facebook	facebook	facebook	N;MASC;SG	PRO;PL;1
facebook	פייסבוק	facebook	פייסבוק	N;MASC;SG	PROPN
areia	סאנד	areiar	סאנד	N;FEM;SG	PROPN
areia	חול	areiar	חול	N;FEM;SG	
areia	סנדס	areiar	סנדס	N;FEM;SG	PROPN
areia	חולות	areiar	חלה	N;FEM;SG	
areia	החולות	areiar	החולה	N;FEM;SG	N;FEM;PL
teclado	קלידים	teclado	קליד	N;MASC;SG	N;MASC;PL
cavalaria	פרשים	cavalaria	פרש	N;FEM;SG	N;MASC;PL
cavalaria	הפרשים	cavalaria	הפרש	N;FEM;SG	N;MASC;PL
aceita	התקבלה	aceitar	התקבל	V;IND;SG;3;PRS;FIN	V;FEM;SG;3;PST
aceita	התקבל	aceitar	התקבל	V;IND;SG;3;PRS;FIN	V;MASC;SG;3;PST
aceita	קיבל	aceitar	קיבל	V;IND;SG;3;PRS;FIN	V;MASC;SG;3;PST;ACT
aceita	שהתקבלו	aceitar	שהתקבל	V;IND;SG;3;PRS;FIN	V;PL;3;PST
aceita	מקובלת	aceitar	מקובל	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
aceita	מקובל	aceitar	מקובל	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
aceita	מקבל	aceitar	קיבל	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
aceita	קבל	aceitar	קבל	V;IND;SG;3;PRS;FIN	PROPN
aceita	קבלי	aceitar	קבל	V;IND;SG;3;PRS;FIN	PROPN
lobo	לובו	lobo	לובה	N;MASC;SG	
lobo	וולף	lobo	וולף	N;MASC;SG	PROPN
lobo	זאב	lobo	זאב	N;MASC;SG	PROPN
patrick	פטריק	patrick	פטריק	N;MASC;SG	PROPN
abriu	נפתח	abrir	נפתח	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;MID
abriu	פתחתי	abrir	פתח	V;IND;SG;3;PST;FIN	V;SG;1;PST
dead	מת	dead	מת	N;MASC;SG	ADJ;MASC;SG
dead	מתים	dead	מת	N;MASC;SG	N;MASC;PL
dead	מתה	dead	מת	N;MASC;SG	PROPN
armadas	חמוש	armar	חמוש	N;FEM;PL	PROPN
armadas	חמושה	armar	חמושה	N;FEM;PL	
armadas	חמושים	armar	חמוש	N;FEM;PL	ADJ;MASC;PL
regimento	גדוד	regimento	גדוד	N;MASC;SG	PROPN
xiii	xiii	xiii	xiii	N;MASC;SG	NUM
culto	כת	culto	כת	N;MASC;SG	
culto	לסגוד	culto	סגד	N;MASC;SG	V;NFIN;ACT
culto	סוגדים	culto	סוגד	N;MASC;SG	V;MASC;PL;V.PTCP;ACT
democracia	הדמוקרטיה	democracia	הדמוקרטיה	N;FEM;SG	PROPN
billy	בילי	billy	בילי	N;MASC;SG	PROPN
moral	מורל	moral	מורל	N;FEM;SG	PROPN
moral	מוסרי	moral	מוסרי	N;FEM;SG	ADJ;MASC;SG
moral	המוסר	moral	המוסר	N;FEM;SG	
organizada	מאורגן	organizar	מאורגן	V;FEM;SG;V.PTCP	ADJ;MASC;SG
organizada	מאורגן	organizar	מאורגן	V;FEM;SG;V.PTCP	ADJ;MASC;SG
organizada	מסודרת	organizar	מסודר	V;FEM;SG;V.PTCP	ADJ;FEM;SG
organizada	מאורגנים	organizar	אורגן	V;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP;PASS
retirar	נסיגה	retirar	נסיגה	V;NFIN	N;FEM;SG
flórida	פלורידה	flórida	פלורידה	N;FEM;SG	PROPN
calor	היט	calor	היט	N;MASC;SG	PROPN
calor	חום	calor	חום	N;MASC;SG	
calor	חום	calor	חום	N;MASC;SG	
provável	סבירות	provável	סבירה	ADJ;MASC;SG	N;FEM;SG
provável	סבירות	provável	סבירה	ADJ;MASC;SG	N;FEM;SG
fiáveis	אמין	fiável	אמין	ADJ;MASC;PL	N;MASC;SG
fiáveis	אמינה	fiável	אמין	ADJ;MASC;PL	ADV
fiáveis	אמינות	fiável	אמינות	ADJ;MASC;PL	N;FEM;SG
constantinopla	קונסטנטינופול	constantinopla	קונסטנטינופול	N;FEM;SG	PROPN
pede	שואל	pedir	שאל	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
pede	שואלת	pedir	שאל	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
dirigiu	ביים	dirigir	ביים	V;IND;SG;3;PST;FIN	PROPN
nunes	נונס	nune	נונס	N;MASC;SG	PROPN
polónia	פולין	polónia	פולין	N;FEM;SG	PROPN
liberal	ליברלית	liberal	ליברל	ADJ;MASC;SG	N;FEM;SG
liberal	ליברלי	liberal	ליברלי	ADJ;MASC;SG	N;MASC;SG
lourenço	לורנס	lourenço	לורנס	N;MASC;SG	PROPN
lourenço	לורנזו	lourenço	לורנזו	N;MASC;SG	PROPN
lourenço	לורנצו	lourenço	לורנץ	N;MASC;SG	PROPN
lourenço	לורנס	lourenço	לורנס	N;MASC;SG	PROPN
interno	המתמחה	interno	המתמח	ADJ;MASC;SG	V;FEM;SG;3;PST
interno	מתמחה	interno	התמחה	ADJ;MASC;SG	V;MASC;SG;V.PTCP
interno	פנימית	interno	פנימי	ADJ;MASC;SG	ADV
interno	פנימיות	interno	פנימייה	ADJ;MASC;SG	N;FEM;PL
interno	פנימי	interno	פנימי	ADJ;MASC;SG	
interno	ביתית	interno	ביתית	ADJ;MASC;SG	ADV
caetano	קייטנו	caetano	קייטנו	N;MASC;SG	PROPN
moreira	מוריירה	moreira	הורייר	N;MASC;SG	PROPN
produzidos	הפיק	produzir	הפיק	V;MASC;PL;V.PTCP	V;MASC;SG;3;PST;ACT
produzidos	מיוצר	produzir	יוצר	V;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP;PASS
compra	לרכישה	compra	לרכישה	N;FEM;SG	
compra	קונים	compra	קונה	N;FEM;SG	N;MASC;PL
compra	לקנות	compra	קנה	N;FEM;SG	V;NFIN;ACT
leve	אור	levar	אור	V;SBJV;SG;3;PRS;FIN	
leve	קח	levar	קח	V;SBJV;SG;3;PRS;FIN	PROPN
dark	אפל	dark	אפל	N;MASC;SG	
dark	אפלה	dark	אפלה	N;MASC;SG	PROPN
dark	כהה	dark	כהה	N;MASC;SG	
alteração	התיקון	alteração	התיקון	N;FEM;SG	PROPN
designada	המיועד	designar	המיועד	V;FEM;SG;V.PTCP	N;MASC;SG
nintendo	נינטנדו	nintender	נינטנדו	N;MASC;SG	PROPN
artilheiro	גאני	artilheiro	גאני	N;MASC;SG	PROPN
artilheiro	גאנר	artilheiro	גאנר	N;MASC;SG	PROPN
raimundo	ריימונד	raimundo	ריימונד	N;MASC;SG	PROPN
rota	רוטה	rota	רטה	N;FEM;SG	PROPN
elizabeth	אליזבט	elizabeth	אליזבט	N;FEM;SG	PROPN
elizabeth	אליזבת	elizabeth	אליזבת	N;FEM;SG	PROPN
microsoft	מיקרוסופט	microsoft	מיקרוסופט	N;MASC;SG	PROPN
sun	השמש	sun	השמש	N;MASC;SG	
sun	שמש	sun	שמש	N;MASC;SG	
sun	סון	sun	סון	N;MASC;SG	PROPN
sun	סאן	sun	סאן	N;MASC;SG	PROPN
revela	מגלה	revelar	גילה	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP
revela	חושפת	revelar	חשף	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
revela	חושף	revelar	חושף	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
pensar	חשיבה	pensar	חשיבה	V;NFIN	N;FEM;SG
trama	העלילה	trama	העליל	N;FEM;SG	V;FEM;SG;3;PST;ACT
foco	להתרכז	foco	התרכז	N;MASC;SG	V;NFIN
foco	מיקוד	foco	מיקוד	N;MASC;SG	
foco	פוקוס	foco	פוקוס	N;MASC;SG	PROPN
sucessos	הצלחה	sucesso	הצלחה	N;MASC;PL	N;FEM;SG
molecular	מולקולרית	molecular	מולקולרית	ADJ;MASC;SG	N;FEM;SG
molecular	מולקולרי	molecular	מולקולרי	ADJ;MASC;SG	N;MASC;SG
dimensões	ממדי	dimensão	ממד	N;FEM;PL	PROPN
warner	וורנר	warner	וורנר	N;FEM;SG	PROPN
amizade	חברויות	amizade	חברות	N;FEM;SG	N;FEM;PL
amizade	חברות	amizade	חברה	N;FEM;SG	N;FEM;PL
descendência	צאצאים	descendência	צאצאי	N;FEM;SG	N;MASC;PL
descendência	צאצא	descendência	צאצא	N;FEM;SG	
peixes	דג	peixe	דג	N;MASC;PL	
peixes	פיש	peixe	פיש	N;MASC;PL	PROPN
cláudio	קלאודיוס	cláudio	קלאודיוס	N;MASC;SG	PROPN
cláudio	קלאודיו	cláudio	קלאודיו	N;MASC;SG	PROPN
goethe	גתה	goethe	גתה	N;MASC;SG	PROPN
médicos	רפואה	médico	רפואה	N;MASC;PL	N;FEM;SG
médicos	רפואי	médico	רפואי	N;MASC;PL	ADJ;MASC;SG
sanderson	סנדרסון	sanderson	סנדרסון	N;MASC;SG	PROPN
modalidade	מוד	modalidade	מוד	N;FEM;SG	
transição	המעבר	transição	המעבר	N;FEM;SG	PROPN
transição	מעבר	transição	מעבר	N;FEM;SG	
muda	אילם	mudar	אילם	V;IND;SG;3;PRS;FIN	PROPN
muda	אילמת	mudar	אילמת	V;IND;SG;3;PRS;FIN	N;FEM;SG
terror	הטרור	terror	הטרור	N;MASC;SG	PROPN
cri	cri	cri	cri	N;MASC;SG	
baterista	מתופף	baterista	מתופף	N;MASC;SG	V;MASC;SG;V.PTCP;PASS
religiosas	דת	religioso	דת	ADJ;FEM;PL	N;FEM;SG
religiosas	דתי	religioso	דתי	ADJ;FEM;PL	N;MASC;SG
religiosas	דתית	religioso	דתי	ADJ;FEM;PL	N;FEM;SG
religiosas	דתיים	religioso	דתי	ADJ;FEM;PL	N;MASC;PL
bad	רעה	bad	רע	N;MASC;SG	
bad	רעים	bad	רעים	N;MASC;SG	ADJ;MASC;PL
bad	רעות	bad	רעות	N;MASC;SG	PROPN
net	נטו	net	נטו	N;FEM;SG	
fundadores	המייסדים	fundador	המייסדים	N;MASC;PL	PROPN
clark	קלארק	clark	קלארק	N;MASC;SG	PROPN
conquistar	כובש	conquistar	כבש	V;NFIN	PROPN
experiências	ניסוי	experiência	ניסוי	N;FEM;PL	N;MASC;SG
apresentando	בהשתתפות	apresentar	בהשתתפות	V;V.MSDR	ADV
privada	פרטית	privado	פרטי	ADJ;FEM;SG	ADV
privada	פרטי	privado	פרט	ADJ;FEM;SG	N;MASC;PL
privada	טוראי	privado	טוראי	ADJ;FEM;SG	PROPN
privada	לפרטי	privado	לפרטי	ADJ;FEM;SG	
visconde	ויקונט	visconder	ויקונט	N;MASC;SG	PROPN
visconde	ויקונט	visconder	ויקונט	N;MASC;SG	PROPN
rose	רוז	rose	רוז	N;FEM;SG	PROPN
rose	ורד	rose	ורד	N;FEM;SG	PROPN
dependendo	תלוי	depender	תלוי	V;V.MSDR	ADJ;MASC;SG
cavaleiros	אביר	cavaleiro	אביר	N;MASC;PL	PROPN
paranaense	פרנאאנסה	paranaense	פרנאאנסה	N;MASC;SG	PROPN
posteriores	אחוריים	posterior	אחורי	ADJ;MASC;PL	N;MASC;DU
posteriores	אחורי	posterior	אחורי	ADJ;MASC;PL	ADJ;MASC;SG
crescente	גדל	crescente	גדל	ADJ;MASC;SG	
crescente	גדלים	crescente	גודל	ADJ;MASC;SG	N;MASC;PL
crescente	צומח	crescente	צומח	ADJ;MASC;SG	
crescente	הגדלה	crescente	הגדלה	ADJ;MASC;SG	N;FEM;SG
crescente	מתגבר	crescente	התגבר	ADJ;MASC;SG	V;MASC;SG;V.PTCP
crescente	הגדלת	crescente	הגדלה	ADJ;MASC;SG	N;PSSD;FEM;SG
crescente	סהר	crescente	סהר	ADJ;MASC;SG	
feliz	שמחה	feliz	שמחה	ADJ;MASC;SG	PROPN
feliz	שמח	feliz	שמח	ADJ;MASC;SG	
feliz	מאושרת	feliz	מאושר	ADJ;MASC;SG	V;FEM;SG;V.PTCP;PASS
síria	סוריה	sírio	סוריה	N;FEM;SG	PROPN
síria	סורי	sírio	סורי	N;FEM;SG	PROPN
síria	הסורי	sírio	הסורי	N;FEM;SG	PROPN
roupas	ביגוד	roupa	ביגוד	N;FEM;PL	
roupas	הלבשה	roupa	הלבשה	N;FEM;PL	N;FEM;SG
primavera	מעיין	primavera	מעיין	N;FEM;SG	PROPN
primavera	האביב	primavera	האביב	N;FEM;SG	V;MASC;SG;3;PST;ACT
básica	בסיסי	básico	בסיסי	N;FEM;SG	ADJ;MASC;SG
básica	בסיסיים	básico	בסיסי	N;FEM;SG	ADJ;MASC;PL
básica	בסיסית	básico	בסיסי	N;FEM;SG	ADV
básica	בסיסיות	básico	בסיסי	N;FEM;SG	ADJ;FEM;PL
vitor	ויקטור	vitor	ויקטור	N;MASC;SG	PROPN
vitor	ויטור	vitor	ויטור	N;MASC;SG	PROPN
dave	דייב	daver	דייב	PROPN;MASC;SG	PROPN
democrática	דמוקרטית	democrático	דמוקרטי	N;FEM;SG	ADV
dúvidas	ספק	dúvida	ספק	N;FEM;PL	N;MASC;SG
dúvidas	בספק	dúvida	בספק	N;FEM;PL	ADV
dúvidas	ספקות	dúvida	ספקה	N;FEM;PL	
spam	ספאם	spam	ספאם	N;MASC;SG	PROPN
esforços	המאמצים	esforço	המאמץ	N;MASC;PL	PROPN
esforços	מאמץ	esforço	מאמץ	N;MASC;PL	N;MASC;SG
baby	בייבי	baby	בייבי	N;MASC;SG	PROPN
baby	מותק	baby	מותק	N;MASC;SG	
baby	מאמי	baby	מאמי	N;MASC;SG	
juntou	הצטרפתי	juntar	הצטרפתי	V;IND;SG;3;PST;FIN	V;SG;1;PST
marvel	מארוול	marvel	מארוול	N;MASC;SG	PROPN
definir	סט	definir	סט	V;NFIN	
definir	הסט	definir	הסט	V;NFIN	
definir	קבע	definir	קבע	V;NFIN	N;MASC;SG
definir	הגדר	definir	הגדר	V;NFIN	
definir	הגדר	definir	הגדר	V;NFIN	
jogando	משחק	jogar	משחק	V;V.MSDR	N;MASC;SG
jogando	מנגן	jogar	מנגן	V;V.MSDR	N;MASC;SG
equador	אקוודור	equador	אקוודור	N;MASC;SG	PROPN
olímpica	אולימפי	olímpico	אולימפי	N;FEM;SG	PROPN
olímpica	האולימפי	olímpico	האולימפי	N;FEM;SG	PROPN
network	הרשת	network	הרשה	N;MASC;SG	PROPN
terrestre	ארצי	terrestre	ארצי	N;MASC;SG	PROPN
técnicos	טכניים	técnico	טכני	N;MASC;PL	ADJ;MASC;PL
técnicos	טכני	técnico	טכני	N;MASC;PL	N;MASC;SG
page	דף	pagar	דף	N;MASC;SG	
page	עמוד	pagar	עמוד	N;MASC;SG	
page	הדף	pagar	הדף	N;MASC;SG	
miller	מילר	miller	מילר	N;MASC;SG	PROPN
libertadores	ליברטדורס	libertador	ליברטדורס	N;MASC;PL	PROPN
teorias	תאוריה	teoria	תאוריה	N;FEM;PL	N;FEM;SG
teorias	תיאוריה	teoria	תיאוריה	N;FEM;PL	PROPN
julgamento	השיפוט	julgamento	השיפוט	N;MASC;SG	PROPN
toronto	טורונטו	toronto	טורונטו	N;MASC;SG	PROPN
assis	עסיס	assi	עסיס	N;MASC;SG	PROPN
assis	assisi	assi	assisi	N;MASC;SG	
cristão	כריסטיאן	cristão	כריסטיאן	N;MASC;SG	PROPN
cristão	נוצרי	cristão	נוצרי	N;MASC;SG	PROPN
mantendo	שמירת	manter	שמירה	V;V.MSDR	N;FEM;SG
columbia	קולומביה	columbia	קולומביה	N;FEM;SG	PROPN
falando	מדבר	falar	מדבר	V;V.MSDR	N;MASC;SG
falando	דיבורים	falar	דיבור	V;V.MSDR	N;MASC;PL
falando	דיבור	falar	דיבור	V;V.MSDR	N;MASC;SG
falando	מדבר	falar	מדבר	V;V.MSDR	N;MASC;SG
onze	onze	onze	onze	NUM	
onze	eleven	onze	eleven	NUM	
off	כבוי	off	כבוי	N;MASC;SG	
off	off	off	off	N;MASC;SG	
off	מכובה	off	מכובה	N;MASC;SG	ADJ;MASC;SG
aceitar	קבלת	aceitar	קבלה	V;NFIN	N;FEM;SG
aceitar	קבל	aceitar	קבל	V;NFIN	PROPN
aceitar	קבלי	aceitar	קבל	V;NFIN	PROPN
britânicos	בריטי	britânico	בריטי	N;MASC;PL	N;MASC;SG
britânicos	בריטית	britânico	בריטי	N;MASC;PL	PROPN
kong	קונג	kong	קונג	N;MASC;SG	PROPN
eletrônica	אלקטרונית	eletrônico	אלקטרוני	N;FEM;SG	ADV
eletrônica	אלקטרוני	eletrônico	אלקטרוני	N;FEM;SG	ADJ;MASC;SG
fortemente	בחוזקה	fortemente	בחוזקה	ADV	PROPN
light	אור	light	אור	N;MASC;SG	
religiosos	דת	religioso	דת	ADJ;MASC;PL	N;FEM;SG
religiosos	דתי	religioso	דתי	ADJ;MASC;PL	N;MASC;SG
religiosos	דתית	religioso	דתי	ADJ;MASC;PL	N;FEM;SG
religiosos	דתיים	religioso	דתי	ADJ;MASC;PL	N;MASC;PL
morrer	תמות	morrer	מת	V;NFIN	
morrer	למות	morrer	מת	V;NFIN	
morrer	גוסס	morrer	גסס	V;NFIN	PROPN
morrer	למות	morrer	מת	V;NFIN	
viagens	מסע	viagem	מסע	N;FEM;PL	N;MASC;SG
viagens	נסיעה	viagem	נסיעה	N;FEM;PL	N;FEM;SG
journal	יומן	journal	יומן	N;MASC;SG	PROPN
computação	מחשוב	computação	מחשוב	N;FEM;SG	PROPN
magalhães	מגלן	magalhão	מגלן	N;MASC;SG	PROPN
subtropicais	הסובטרופית	subtropical	הסובטרופי	N;MASC;PL	PROPN
virtual	וירטואלי	virtual	וירטואלי	ADJ;MASC;SG	N
virtual	וירטואלית	virtual	וירטואלי	ADJ;MASC;SG	N
neves	נבס	neve	נבס	N;MASC;SG	PROPN
negros	שחורים	negro	שחור	N;MASC;PL	ADJ;MASC;PL
máquinas	מכונה	máquina	כונה	N;FEM;PL	V;MASC;SG;V.PTCP;PASS
poderoso	האדיר	poderoso	האדיר	ADJ;MASC;SG	PROPN
poderoso	עוצמה	poderoso	עוצמה	ADJ;MASC;SG	N;FEM;SG
anualmente	שנתי	anualmente	שנתי	ADV	PROPN
associados	שותפה	associado	שותף	V;MASC;PL;V.PTCP	N;FEM;SG
associados	עמית	associado	עמית	V;MASC;PL;V.PTCP	PROPN
associados	שותף	associado	שותף	V;MASC;PL;V.PTCP	N;MASC;SG
impedir	תמנע	impedir	מנע	V;NFIN	PROPN
impedir	מנע	impedir	מנע	V;NFIN	PROPN
verificar	אמתי	verificar	אמתי	V;NFIN	
verificar	בדוק	verificar	בדוק	V;NFIN	
produz	מייצרת	produzir	ייצר	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
quente	הוט	quente	הוט	N;MASC;SG	
quente	חם	quente	חם	N;MASC;SG	
quente	חמה	quente	חם	N;MASC;SG	PROPN
quente	שווה	quente	שווה	N;MASC;SG	PROPN
quente	חמים	quente	חם	N;MASC;SG	ADJ;MASC;PL
quente	חם	quente	חם	N;MASC;SG	
quente	חמה	quente	חם	N;MASC;SG	PROPN
danos	נזק	dano	נזק	N;MASC;PL	N;MASC;SG
ampla	רחבה	ampla	רחבה	ADJ;FEM;SG	N;FEM;SG
ampla	רחבות	ampla	רחבה	ADJ;FEM;SG	N;FEM;PL
ampla	רחב	ampla	רחב	ADJ;FEM;SG	
ampla	רחבה	ampla	רחבה	ADJ;FEM;SG	N;FEM;SG
ampla	רחב	ampla	רחב	ADJ;FEM;SG	
sony	סוני	sony	סוני	N;MASC;SG	PROPN
michel	מישל	michel	מישל	N;MASC;SG	PROPN
junior	זוטר	junior	זוטר	N;MASC;SG	ADJ;MASC;SG
argumentação	ויכוחים	argumentação	ויכוח	N;FEM;SG	N;MASC;PL
argumentação	טיעונים	argumentação	טיעון	N;FEM;SG	N;MASC;PL
matt	מט	matt	מט	N;MASC;SG	
matt	מאט	matt	האט	N;MASC;SG	
freitas	פרייטס	freita	פרייטס	N;FEM;PL	PROPN
superman	סופרמן	superman	סופרמן	N;MASC;SG	PROPN
procurar	חפש	procurar	חפש	V;NFIN	
procurar	חיפוש	procurar	חיפוש	V;NFIN	N;MASC;SG
procurar	חפשי	procurar	חפש	V;NFIN	
procurar	חפש	procurar	חפש	V;NFIN	
torcida	מעוותת	torcida	מעוות	N;FEM;SG	ADJ;FEM;SG
torcida	מעוות	torcida	מעוות	N;FEM;SG	ADJ;MASC;SG
professora	המורה	professora	המורה	N;FEM;SG	
nossos	שלנו	nosso	None	DET;MASC;PL	
maurício	מאוריציוס	maurício	מאוריציוס	N;MASC;SG	PROPN
maurício	מוריס	maurício	הוריס	N;MASC;SG	PROPN
escudo	מגן	escudo	מגן	N;MASC;SG	PROPN
escudo	המגן	escudo	המגן	N;MASC;SG	
bbc	bbc	bbc	bbc	N;FEM;SG	
project	פרוייקט	project	פרוייקט	N;MASC;SG	PROPN
howard	האוורד	howard	האוורד	N;MASC;SG	PROPN
howard	הווארד	howard	הווארד	N;MASC;SG	PROPN
explicar	הסבר	explicar	הסבר	V;NFIN	N;MASC;SG
cumprir	ציית	cumprir	ציית	V;NFIN	PROPN
lutas	נאבק	luta	נאבק	N;FEM;PL	V;MASC;SG;3;PST;MID
system	המערכת	syetir	המערך	N;MASC;SG	
macau	מקאו	macar	מקאה	N;MASC;SG	PROPN
macau	מקאו	macar	מקאה	N;MASC;SG	PROPN
sobrinho	אחיין	sobrinho	אחיין	N;MASC;SG	
sobrinho	אחיינו	sobrinho	אחיין	N;MASC;SG	PROPN
quartas	רביעי	quarto	רביעי	N;FEM;PL	PROPN
foz	מאות	foz	מאות	N;FEM;SG	NUM;FEM;PL
abc	abc	abc	abc	N;MASC;SG	
menina	מיס	menina	מיס	N;FEM;SG	
menina	מתגעגעת	menina	התגעגע	N;FEM;SG	V;FEM;SG;V.PTCP
menina	מתגעגע	menina	התגעגע	N;FEM;SG	V;MASC;SG;V.PTCP
menina	מתגעגעים	menina	התגעגע	N;FEM;SG	V;MASC;PL;V.PTCP
relacionado	קשורות	relacionar	קשר	V;MASC;SG;V.PTCP	V;FEM;PL;V.PTCP;ACT
relacionado	קשורים	relacionar	קשר	V;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP;ACT
apresentador	מנחה	apresentador	מנחה	N;MASC;SG	
apresentador	מגיש	apresentador	הגיש	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
apresentador	מארחים	apresentador	מארח	N;MASC;SG	N;MASC;PL
apresentador	המארח	apresentador	המארח	N;MASC;SG	PROPN
apresentador	מארח	apresentador	מרח	N;MASC;SG	PROPN
apresentador	מנחה	apresentador	מנחה	N;MASC;SG	
ministros	השרים	ministro	השרים	N;MASC;PL	ADV
sueco	שוודי	sueco	שוודי	N;MASC;SG	PROPN
sueco	שוודי	sueco	שוודי	N;MASC;SG	PROPN
republicano	הרפובליקני	republicano	הרפובליקני	N;MASC;SG	PROPN
ryan	ריאן	ryan	ריאן	N;MASC;SG	PROPN
ryan	ראיין	ryan	ראיין	N;MASC;SG	PROPN
recebendo	קבלת	receber	קבלה	V;V.MSDR	N;FEM;SG
definida	מוגדרים	definir	הוגדר	V;FEM;SG;V.PTCP	V;MASC;PL;V.PTCP;PASS
correspondente	המתאימות	correspondente	המתאימות	ADJ;MASC;SG	N;FEM;PL
more	עוד	more	עוד	N;MASC;SG	ADV
more	יותר	more	יותר	N;MASC;SG	ADV
compostos	המתחם	compor	המתחם	V;MASC;PL;V.PTCP	N;MASC;SG
compostos	מתחם	compor	מתחם	V;MASC;PL;V.PTCP	PROPN
compostos	תרכובת	compor	תרכובת	V;MASC;PL;V.PTCP	N;FEM;SG
compostos	תרכובות	compor	תרכובה	V;MASC;PL;V.PTCP	N;FEM;PL
aventuras	הרפתקאות	aventura	הרפתקאות	N;FEM;PL	N;FEM;SG
aventuras	הרפתקה	aventura	הרפתק	N;FEM;PL	N;FEM;SG
aventuras	הרפתקאות	aventura	הרפתקאות	N;FEM;PL	N;FEM;SG
cristina	כריסטינה	cristina	כריסטינה	N;FEM;SG	PROPN
cristina	קריסטינה	cristina	קריסטינה	N;FEM;SG	PROPN
cristina	כריסטינה	cristina	כריסטינה	N;FEM;SG	PROPN
cristina	קריסטינה	cristina	קריסטינה	N;FEM;SG	PROPN
cristina	כריסטין	cristina	כריסטין	N;FEM;SG	PROPN
cristina	קריסטין	cristina	קריסטין	N;FEM;SG	PROPN
sofia	סופי	sofiar	סופי	N;FEM;SG	
sofia	סופיה	sofiar	סופיה	N;FEM;SG	PROPN
sofia	סופיה	sofiar	סופיה	N;FEM;SG	PROPN
inúmeros	אינספור	inúmero	אינספור	ADJ;MASC;PL	
inúmeros	אינספור	inúmero	אינספור	ADJ;MASC;PL	
absoluta	מוחלט	absoluto	מוחלט	N;FEM;SG	ADJ;MASC;SG
absoluta	המוחלט	absoluto	המוחלט	N;FEM;SG	
absoluta	מוחלטת	absoluto	מוחלט	N;FEM;SG	ADJ;FEM;SG
pau	פאו	pau	פאו	N;MASC;SG	PROPN
pau	מקל	pau	הקל	N;MASC;SG	
pau	סטיק	pau	סטיק	N;MASC;SG	
indiana	אינדיאנה	indiana	אינדיאנה	N;FEM;SG	PROPN
clássicos	קלאסיקה	clássico	קלאסיקה	N;MASC;PL	N;FEM;SG
clássicos	קלאסי	clássico	קלאסי	N;MASC;PL	ADJ;MASC;SG
clássicos	קלאסית	clássico	קלאסי	N;MASC;PL	ADV
clássicos	קלאסיקה	clássico	קלאסיקה	N;MASC;PL	N;FEM;SG
clássicos	קלאסי	clássico	קלאסי	N;MASC;PL	ADJ;MASC;SG
clássicos	קלאסית	clássico	קלאסי	N;MASC;PL	ADV
adultos	בוגרת	adulto	בוגר	N;MASC;PL	N;FEM;SG
adultos	בוגר	adulto	בוגר	N;MASC;PL	
adultos	מבוגר	adulto	מבוגר	N;MASC;PL	ADJ;MASC;SG
entidades	הישות	entidade	הישות	N;FEM;PL	N;FEM;SG
entidades	ישות	entidade	ישות	N;FEM;PL	N;FEM;SG
glória	גלוריה	glória	גלוריה	N;FEM;SG	PROPN
glória	תפארת	glória	תפארת	N;FEM;SG	PROPN
glória	תהילה	glória	תהילה	N;FEM;SG	PROPN
glória	גלורי	glória	גלורי	N;FEM;SG	PROPN
ritmo	פייס	ritmo	פייס	N;MASC;SG	PROPN
ritmo	קצב	ritmo	קצב	N;MASC;SG	PROPN
ritmo	קצב	ritmo	קצב	N;MASC;SG	PROPN
estilos	סטיילס	estilo	סטיילס	N;MASC;PL	PROPN
atacar	התקפה	atacar	התקפה	V;NFIN	N;FEM;SG
atacar	התקף	atacar	התקף	V;NFIN	N;MASC;SG
atacar	פיגוע	atacar	פיגוע	V;NFIN	N;MASC;SG
atacar	תקיפה	atacar	תקיפה	V;NFIN	N;FEM;SG
atacar	תוקפים	atacar	תוקף	V;NFIN	N;MASC;PL
atacar	תוקף	atacar	תוקף	V;NFIN	N;MASC;SG
cerimônia	טכס	cerimônia	טקס	N;FEM;SG	PROPN
cerimônia	הטקס	cerimônia	הטקס	N;FEM;SG	
gigante	הענק	gigante	הענק	N;MASC;SG	
gigante	ענקית	gigante	ענקי	N;MASC;SG	ADV
munique	מינכן	munique	מינכן	N;MASC;SG	PROPN
trem	טריין	trem	טריין	N;MASC;SG	PROPN
vírus	נגיף	vírus	נגיף	N;MASC;SG	PROPN
vírus	וירוסים	vírus	וירוסים	N;MASC;SG	PROPN
ganha	נצחונות	ganhar	נצחון	V;IND;SG;3;PRS;FIN	N;MASC;PL
