die	do	die	do	DET;DEF	PROPN
mislukking	cardíacos	mislukking	cardíaco	N;SG	ADJ
mislukking	fracasado	mislukking	fracasar	N;SG	V
fritz	fritz	fritz	fritz	N;SG	PROPN
tour	xira	tour	xira		N
columbus	columbus	columbus	columbus		PROPN
common	común	common	común		ADJ
common	comúns	common	común		ADJ
jakob	xacob	jakob	xacob		V
england	inglaterra	england	inglaterra		N
gevonnis	a	gevonnis	o	V;PRS	DET
ondervinding	experimentar	ondervinding	experimentar	N;SG	V
ondervinding	experimentan	ondervinding	experimentar	N;SG	V
northern	do	northern	do		PROPN
northern	norte	northern	norte		N
renault	renault	renault	renault		PROPN
mitchell	mitchell	mitchell	mitchell	PROPN;SG	PROPN
geregtigheid	justice	geregtigheid	justice	N;SG	PROPN
geregtigheid	a	geregtigheid	o	N;SG	DET
geregtigheid	da	geregtigheid	da	N;SG	V
geregtigheid	aos	geregtigheid	aos	N;SG	PROPN
geregtigheid	con	geregtigheid	con	N;SG	ADP
rou	materia	rou	materia		N
rou	materias	rou	materia		N
blink	brillante	blink	brillante		ADJ
blink	brillantes	blink	brillante		ADJ
ooreengekom	en	ooreenkom	en	V;PST;V.PTCP	ADP
ooreengekom	acordo	ooreenkom	acordo	V;PST;V.PTCP	N
susan	susan	susan	susar		PROPN
visie	vision	visie	vision	N;SG	PROPN
dieretuin	zoolóxico	dieretuin	zoolóxico	N;SG	ADJ
bystand	apoiar	bystand	apoiar	N;SG	V
bystand	de	bystand	de	N;SG	ADP
vriendskap	a	vriendskap	o	N;SG	DET
jura	xurásico	jura	xurásico	N;SG	ADJ
chaos	un	chaos	un		DET
chaos	caos	chaos	caos		PROPN
herroep	recordo	herroep	recordo	V;PRS	N
herroep	lembras	herroep	lembra	V;PRS	N
apart	separado	apart	separado		N
apart	parte	apart	parte		N
apart	abaixo	apart	abaixo		ADV
apart	separados	apart	separar		ADJ
bekostig	frota	bekostig	frota	V;PRS	N
coasts	costas	coasts	costa		N
army	exército	army	exército	PROPN;SG	N
army	do	army	do	PROPN;SG	PROPN
gelykop	unha	gelykop	un	ADV	DET
gelykop	os	gelykop	o	ADV	DET
gelykop	gravata	gelykop	gravatar	ADV	N
gelykop	átenos	gelykop	átenos	ADV	N
gelykop	garavata	gelykop	garavatar	ADV	PROPN
nooi	a	nooi	o	V;PRS	DET
trappe	as	trap	o	N;PL	DET
verkeerde	mal	verkeerd	mal	PRO	ADV
verkeerde	malo	verkeerd	malo	PRO	PROPN
strook	de	strook	de		ADP
voorkant	diante	voorkant	diante	N;SG	ADV
vals	falsa	vals	falsa		ADJ
vals	falso	vals	falso		ADJ
kloof	canón	kloof	canón	V;PRS	N
spraak	fala	spraak	falar	N;SG	V
openlik	publicamente	openlik	publicamente	PRO;NOM;SG;3	ADV
kombuis	sloan	kombuis	sloar	N;SG	PROPN
masjiene	as	masjien	o	N;PL	DET
orange	laranxa	orang	laranxir		N
gedood	a	dood	o	V;PST;V.PTCP	DET
gedood	mortos	dood	morto	V;PST;V.PTCP	N
klomp	varios	klomp	varios		DET
klomp	varias	klomp	varios		DET
orals	todas	orals	todo	ADV	DET
orals	as	orals	o	ADV	DET
orals	partes	orals	parte	ADV	N
orals	por	orals	por	ADV	ADP
orals	en	orals	en	ADV	ADP
orals	everywhere	orals	everywhere	ADV	PROPN
orals	todo	orals	todo	ADV	DET
orals	todos	orals	todo	ADV	DET
engel	anxo	engel	anxo	V;PRS	N
stewart	stewart	stewart	stewart		V
stukkie	peza	stukkie	peza		N
stukkie	anaco	stukkie	anaco		N
stukkie	unha	stukkie	un		DET
india	india	india	indiar		PROPN
skoonheid	a	skoonheid	o	N;SG	DET
leeg	baleira	leeg	baleira		ADJ
leeg	baleiro	leeg	baleiro		ADJ
leeg	baleiras	leeg	baleira		ADJ
leeg	valeiro	leeg	valeiro		N
giuseppe	giuseppe	giusep	giuseppe		PROPN
koud	frío	koud	frío	V;PRS	N
koud	fría	koud	fría	V;PRS	N
koud	arrefriado	koud	arrefriar	V;PRS	N
ronald	ronald	ronald	ronald		ADJ
heuning	meu	heuning	meu	N;SG	DET
heuning	ben	heuning	ben	N;SG	ADV
rook	cigarros	rook	cigarro		N
liewe	querido	lief	querer		V
liewe	querida	lief	querer		V
basic	básica	basic	básico		ADJ
basic	básicos	basic	básico		ADJ
basic	básico	basic	básico		ADJ
basic	básicas	basic	básico		ADJ
basic	as	basic	o		DET
balans	o	balans	o	N;SG	DET
haarself	mesma	haarself	mesmo	PRO;ACC;SG;3	DET
haarself	súa	haarself	seu	PRO;ACC;SG;3	DET
haarself	si	haarself	si	PRO;ACC;SG;3	ADV
haarself	propia	haarself	propio	PRO;ACC;SG;3	DET
haarself	se	haarself	se	PRO;ACC;SG;3	CONJ
atheense	ateniense	atheens	ateniense	ADJ;NOM	PROPN
franco	franco	franco	franco		N
enigiemand	ninguén	enigiemand	ninguén	PRO	ADV
enigiemand	calquera	enigiemand	calquera	PRO	DET
enigiemand	a	enigiemand	o	PRO	DET
marseille	marsella	marseil	marsella		N
kommunisme	o	kommunisme	o	N;SG	DET
solomon	solomon	solomon	solomon		PROPN
slagoffer	da	slagoffer	da	N;SG	V
skerm	da	skerm	da	N;SG	V
skerm	ecrán	skerm	ecrán	N;SG	V
before	de	before	de		ADP
before	antes	before	antes		ADV
laboratorium	no	laboratorium	no	N;SG	V
egte	real	egte	real	N;PL	ADJ
egte	de	egte	de	N;PL	ADP
deeltjie	de	deel	de		ADP
deeltjie	partículas	deel	partícula		N
deeltjie	partícula	deel	partícula		N
parker	parker	parker	parker		PROPN
enigiets	calquera	enigiets	calquera	PRO	DET
enigiets	cousa	enigiets	cousa	PRO	N
zoo	ángeles	zoo	ángele		N
zoo	zoolóxico	zoo	zoolóxico		ADJ
zoo	zoo	zoo	zoo		N
wraak	vinganza	wraak	vinganza	V;PRS	N
dakar	dakar	dakar	dakar		PROPN
heers	norma	heers	norma	V;PRS	N
heers	regra	heers	regra	V;PRS	N
heers	reglamento	heers	reglamento	V;PRS	PROPN
ekwivalent	equivalente	ekwivalent	equivalente		ADJ
afsonderlik	separado	afsonderlik	separado	ADV	N
optog	marzo	optog	marzo	V;PRS	N
optog	de	optog	de	V;PRS	ADP
optog	marcha	optog	marcha	V;PRS	N
wins	gaña	wins	gaña	N;SG	V
manlik	salvar	manlik	salvar		V
manlik	aforrar	manlik	aforrar		V
manlik	salvalo	manlik	salvalo		N
herstelwerk	reparar	herstelwerk	reparar	N;SG	V
campbell	campbell	campbell	campbell		PROPN
ervarings	as	ervaring	o	N;PL	DET
california	california	california	california		N
haas	coello	haas	coello		N
birmingham	birmingham	birmingham	birmingham	N;SG	PROPN
ann	ann	ann	ann		PROPN
ann	anne	ann	anne		PROPN
soliede	sólida	soliede	sólida	N;PL	ADJ
ontslae	dela	ontslae	delar	N;PL	PROPN
ontslae	del	ontslae	del	N;PL	PROPN
ontslae	librar	ontslae	librar	N;PL	V
ontslae	quítao	ontslae	quítao	N;PL	PROPN
pomp	surtidor	pomp	surtidor	V;PRS	N
etage	no	etag	no	N;SG	V
justisie	justice	justisie	justice	N;SG	PROPN
justisie	a	justisie	o	N;SG	DET
justisie	da	justisie	da	N;SG	V
justisie	aos	justisie	aos	N;SG	PROPN
justisie	con	justisie	con	N;SG	ADP
hallo	ola	hallo	ola		N
hallo	ei	hallo	ei		PROPN
hallo	oe	hallo	oe		N
hallo	ola	hallo	ola		N
harmonie	harmonía	harmonie	harmonía		N
positief	positivo	positief	positivo	ADV	ADJ
positief	positiva	positief	positivo	ADV	ADJ
waartoe	mecanismo	waartoe	mecanismo	PRO	N
fondament	foundation	fondament	foundation	N;SG	PROPN
fondament	transformado	fondament	transformar	N;SG	V
advies	consello	advies	consello		N
parallelle	paralelo	parallel	paralelo	N;PL	ADJ
voorrade	de	voorrade	de	N;PL	ADP
oes	colleita	oes	colleita		N
onderstaande	na	onderstaande	na	V;PRS	N
onderstaande	debaixo	onderstaande	debaixo	V;PRS	ADV
onderstaande	por	onderstaande	por	V;PRS	ADP
onderstaande	baixo	onderstaande	baixo	V;PRS	ADP
onderstaande	abaixo	onderstaande	abaixo	V;PRS	ADV
onderstaande	embaixo	onderstaande	embaixo	V;PRS	N
fantasie	fantasía	fantasie	fantasía	V;PRS	N
agterste	última	agters	último	N;PL	ADJ
studio	estudio	studio	estudio		N
minuut	agarda	minuut	agarda	N;SG	V
regop	pé	regop	pé		N
môre	mañá	môre	mañá		ADV
môre	mañá	môre	mañá		ADV
môre	bo	môre	bo		ADJ
môre	día	môre	día		N
môre	pola	môre	pola		N
môre	días	môre	día		N
môre	bos	môre	bo		N
keel	gorxa	keel	gorxa		N
voorraad	de	voorraad	de	N;SG	ADP
independent	independente	independent	independente		ADJ
jammer	sinto	jammer	sinto		V
jammer	síntoo	jammer	síntoo		V
jammer	perdón	jammer	perdón		N
jammer	desculpe	jammer	desculpe		PROPN
aanvraag	demanda	aanvraag	demanda	V;PRS	N
norman	norman	norman	normar		V
etiek	de	etiek	de	N;SG	ADP
steven	steven	steven	stevar		PROPN
swanger	preñado	swanger	preñar	V;PRS	N
engine	máquina	engine	máquina		N
engine	motor	engine	motor		N
doc	doc	doc	doc		PROPN
cats	gatos	cats	gato		N
herken	te	herken	te	V;PRS	PRO
verbode	prohibido	verbode	prohibir		V
verbode	prohibidas	verbode	prohibir		V
stanford	stanford	stanford	stanford		PROPN
lokale	o	lokaal	o	N;PL	DET
lokale	de	lokaal	de	N;PL	ADP
markplein	esa	markplein	ese	N;SG	DET
gedreig	ameazada	gedreig	ameazar		V
chinese	os	chinese	o		DET
chinese	chineses	chinese	chinés		N
chinese	chinés	chinese	chinés		N
chinese	chinesas	chinese	chinés		ADJ
chinese	chinesa	chinese	chinés		ADJ
oekraïens	ucraniano	oekraïens	ucraniano		PROPN
moore	moore	moor	moore		PROPN
nota	nota	nota	nota		N
nota	a	nota	o		DET
verlang	precisa	verlang	preciso		ADJ
verlang	ten	verlang	ter		V
verlang	necesita	verlang	necesitar		V
verlang	necesidades	verlang	necesidade		N
baard	barba	baard	barba		N
baard	home	baard	home		N
vreugde	ledicia	vreugde	ledicia	ADJ;NOM	N
vreugde	alegría	vreugde	alegríar	ADJ;NOM	N
vreugde	desfrute	vreugde	desfrute	ADJ;NOM	N
vreugde	da	vreugde	da	ADJ;NOM	V
annie	annie	annie	annie	PRO;NOM;SG;3	PROPN
negatief	negativo	negatief	negativo	ADV	ADJ
akkuraat	preciso	akkuraat	preciso		ADJ
akkuraat	precisa	akkuraat	preciso		ADJ
hills	outeiros	hills	outeiro		N
stort	ducha	stort	ducha	V;PRS	N
gehoop	que	gehoop	que	V;PRS	PRO
rapporteer	informe	rapporteer	informe	V;PRS	N
rapporteer	bandeira	rapporteer	bandeira	V;PRS	N
skadu	sombra	skadu	sombra	V;PRS	N
skadu	sombra	skadu	sombra	V;PRS	N
iewers	nalgures	iewers	nalgures		ADV
iewers	nalgún	iewers	nalgún		PROPN
iewers	lugar	iewers	lugar		N
iewers	sitio	iewers	sitio		N
iewers	parte	iewers	parte		N
pikkewyne	pingüíns	pikkewyne	pingüín	N;PL	PROPN
prinse	o	prins	o	N;PL	DET
europees	europea	europees	europeo	N;PL	ADJ
europees	europeas	europees	europeo	N;PL	ADJ
oopgemaak	e	oopmaak	e	V;PST;V.PTCP	CONJ
armes	pobre	arme	pobre	N;PL	ADJ
kar	coche	kar	coche	V;PRS	N
kar	auto	kar	auto	V;PRS	N
kar	carro	kar	carro	V;PRS	N
berigte	as	berigte	o	N;PL	DET
selfde	mesmo	selfde	mesmo		DET
selfde	mesmas	selfde	mesmo		DET
selfde	mesma	selfde	mesmo		DET
oord	recorren	oord	recorrer	N;SG	V
oord	recorrer	oord	recorrer	N;SG	V
cassini	cassini	cassini	cassinir		N
betekenisvolle	significativo	betekenisvol	significativo		ADJ
reuk	a	reuk	o	N;SG	DET
reuk	ulir	reuk	ulir	N;SG	V
reuk	cheira	reuk	cheira	N;SG	V
reuk	ules	reuk	ul	N;SG	PROPN
sag	suave	sag	suave		ADJ
wysheid	a	wysheid	o	N;SG	DET
dubbel	o	dubbel	o		DET
dubbel	dobre	dubbel	dobre		N
dubbel	double	dubbel	double		PROPN
vaal	fracasar	vaal	fracasar		V
vaal	fallan	vaal	fallar		V
vaal	non	vaal	non		PART
vaal	falla	vaal	falla		N
vaal	a	vaal	o		DET
oorlewing	supervivencia	oorlewing	supervivencia	V;PRS	N
oorlewing	mortandade	oorlewing	mortandade	V;PRS	N
oorlewing	infantil	oorlewing	infantil	V;PRS	ADJ
mozart	mozart	mozart	mozart		N
motion	movemento	motion	movemento		N
disney	disney	disney	disney		PROPN
markus	mark	markus	mark	N;SG	PROPN
markus	a	markus	o	N;SG	DET
hong	hong	hong	hong	PROPN;SG	PROPN
snit	track	snit	track	N;SG	PROPN
bangladesj	bangladesh	banglade	bangladesh	ADJ;NOM	N
anderson	anderson	anderson	anderson		PROPN
ubuntu	ubuntu	ubuntu	ubuntu		N
propaganda	propaganda	propaganda	propaganda		N
trop	rabaño	trop	rabaño		N
huur	renda	huur	renda	V;PRS	N
huur	aluguer	huur	aluguer	V;PRS	PROPN
afgehandel	xa	afhandel	xa	V;PST;V.PTCP	ADV
afgehandel	remate	afhandel	remate	V;PST;V.PTCP	PROPN
afgehandel	remataches	afhandel	remataches	V;PST;V.PTCP	N
afgehandel	os	afhandel	o	V;PST;V.PTCP	DET
afgehandel	total	afhandel	total	V;PST;V.PTCP	N
afgehandel	completo	afhandel	completo	V;PST;V.PTCP	ADJ
virtuele	virtual	virtueel	virtual		N
guy	tipo	guy	tipo		N
guy	home	guy	home		N
georgia	georgia	georgia	georgia		PROPN
oorkom	dignidade	oorkom	dignidade	V;PRS	N
moeiliker	avanzado	moeilik	avanzar	ADV;CMPR	V
moeiliker	avanzada	moeilik	avanzar	ADV;CMPR	V
enkel	cada	enkel	cada		DET
enkel	simple	enkel	simple		ADJ
enkel	soa	enkel	só		DET
enkel	só	enkel	só		ADV
enkel	única	enkel	único		ADJ
enkel	único	enkel	único		ADJ
hugh	hugh	hugh	hugh		PROPN
lippe	os	lip	o	N;PL	DET
onderliggende	base	onderliggend	base	ADJ;NOM	N
macdonald	macdonald	macdonald	macdonald		ADJ
reëlings	os	reëling	o	N;PL	DET
bid	rezo	bid	rezo	V;PRS	N
beroemd	famoso	beroemd	famoso	V;PRS	ADJ
beroemd	famosos	beroemd	famoso	V;PRS	ADJ
beroemd	famosa	beroemd	famor	V;PRS	ADJ
galileo	galileo	galileo	galileo		N
finansieel	financeira	finansieel	financeiro		ADJ
finansieel	finanzas	finansieel	finanzas		PROPN
dames	señoritas	dame	señoritar	N;PL	V
dames	as	dame	o	N;PL	DET
moordenaar	do	moordenaar	do	N;SG	PROPN
rwanda	ruanda	rwanda	ruanda	PROPN;SG	PROPN
middag	serán	middag	ser	N;SG	V
maklike	calma	maklik	calma	ADJ;NOM	N
maklike	acouguen	maklik	acougar	ADJ;NOM	PROPN
gaste	convidados	gas	convidar	N;PL	V
vennoot	socio	vennoot	socio	V;PRS	N
akkurate	preciso	akkuraat	preciso	N;PL	ADJ
akkurate	precisa	akkuraat	preciso	N;PL	ADJ
blokke	de	blok	de	N;PL	ADP
tone	dos	tone	dos	N;PL	PROPN
hospitale	os	hospitaal	o	N;PL	DET
bure	os	bure	o		DET
bure	veciños	bure	veciño		N
arizona	arizona	arizona	arizona		PROPN
skok	de	skok	de	N;SG	ADP
oorwin	derrota	oorwin	derrota	V;PRS	N
populasie	poboación	populasie	poboación		N
populasie	mundial	populasie	mundial		ADJ
pyp	con	pyp	con	N;SG	ADP
pyp	esta	pyp	este	N;SG	DET
opneem	de	opneem	de	V;PRS	ADP
opneem	disco	opneem	disco	V;PRS	N
gewag	a	gewag	o	V;PST;V.PTCP	DET
minh	minh	minh	minh		PROPN
minh	vietminh	minh	vietminh		PROPN
versigtig	coidado	versigtig	coidado	V;PRS	N
versigtig	con	versigtig	con	V;PRS	ADP
versigtig	tede	versigtig	teder	V;PRS	ADV
versigtig	prudente	versigtig	prudente	V;PRS	ADJ
versigtig	conta	versigtig	conta	V;PRS	N
versigtig	atento	versigtig	atento	V;PRS	N
sukkel	problema	sukkel	problema	V;PRS	N
sukkel	problemas	sukkel	problema	V;PRS	N
sukkel	loita	sukkel	loita	V;PRS	N
sukkel	esfórzome	sukkel	esfórzome	V;PRS	PROPN
sukkel	por	sukkel	por	V;PRS	ADP
bull	touro	bull	touro		N
katoen	de	katoen	de	N;SG	ADP
byl	machada	byl	machada		V
voed	de	voed	de	V;PRS	ADP
grafiek	gráfico	grafiek	gráfico	N;SG	ADJ
grafiek	gráfica	grafiek	gráfico	N;SG	ADJ
sondae	os	sondae	o	N;PL	DET
lyke	da	lyak	da	N;PL	V
basies	básica	basie	básico	N;PL	ADJ
basies	básicos	basie	básico	N;PL	ADJ
basies	básico	basie	básico	N;PL	ADJ
basies	básicas	basie	básico	N;PL	ADJ
basies	as	basie	o	N;PL	DET
infeksie	infección	infeksie	infección		N
meng	mestura	meng	mestura	V;PRS	N
meng	as	meng	o	V;PRS	DET
emma	emma	emma	emma		PROPN
bewussyn	a	bewussyn	o	N;SG	DET
bewussyn	da	bewussyn	da	N;SG	V
bewussyn	a	bewussyn	o	N;SG	DET
bewussyn	da	bewussyn	da	N;SG	V
roy	roy	roy	roy		PROPN
vrouens	as	vrou	o	N;PL	DET
digital	dixital	digital	dixital		ADJ
digital	dixitais	digital	dixital		N
onverwags	inesperado	onverwags	inesperar		V
safari	safaris	safari	safaris		N
safari	safari	safari	safar		PROPN
kook	cociñar	kook	cociñar	N;SG	V
kook	cociñando	kook	cociñar	N;SG	V
kreatiwiteit	a	kreatiwiteit	o	N;SG	DET
vors	príncipe	vors	príncipe		N
vors	o	vors	o		DET
sjokolade	chocolate	sjokolade	chocolate	N;SG	PROPN
aangespreek	a	aanspreek	o	V;PST;V.PTCP	DET
dokters	os	dokter	o	N;PL	DET
svalbard	svalbard	svalbard	svalbard	N;SG	V
billy	billy	billy	billy		PROPN
helde	son	held	ser	N;PL	V
vloer	chan	vloer	chan	V;PRS	N
vloer	piso	vloer	piso	V;PRS	N
geïsoleerde	illado	isoleer	illar	ADJ;NOM	V
geïsoleerde	illada	isoleer	illado	ADJ;NOM	V
satan	satán	satan	satán	V;PRS	
staking	¡	staking	¡	N;SG	
staking	que	staking	que	N;SG	PRO
staking	empece	staking	empecer	N;SG	V
kwaai	enfadado	kwaai	enfadar		V
kwaai	anoxados	kwaai	anoxar		V
kwaai	anoxado	kwaai	anoxar		V
kwaai	enfadada	kwaai	enfadar		V
bepalings	a	bepaling	o	N;PL	DET
paartjie	par	paartjig	par	ADP	N
paartjie	dous	paartjig	dous	ADP	N
paartjie	parella	paartjig	parella	ADP	N
paartjie	uns	paartjig	un	ADP	DET
opgeleide	adestrados	oplei	adestrar	ADJ;NOM	V
opgeleide	para	oplei	para	ADJ;NOM	ADP
opgeleide	adestrada	oplei	adestrar	ADJ;NOM	V
opgeleide	adestrado	oplei	adestrar	ADJ;NOM	V
titan	titán	titan	ter		PROPN
oefening	estudan	oefening	estudar	N;SG	V
vlek	sobre	vlek	sobre	N;SG	ADP
spasie	substituír	spasie	substituír	N;SG	V
spasie	no	spasie	no	N;SG	V
gepas	para	pas	para		ADP
gepas	máis	pas	máis		ADV
gepas	relevante	pas	relevante		ADJ
gepas	relevantes	pas	relevante		ADJ
skywe	conduce	skyfe	conducir	N;PL	V
girl	moza	girl	mozo		N
girl	rapaza	girl	rapaza		N
girl	nena	girl	nena		N
korps	de	korp	de	N;SG	ADP
lewendig	vivos	lewendig	vivo	ADV	ADJ
lewendig	viva	lewendig	vivo	ADV	ADJ
lewendig	vivo	lewendig	vivo	ADV	ADJ
lewendig	vida	lewendig	vida	ADV	N
lewendig	con	lewendig	con	ADV	ADP
wettig	xudicial	wettig	xudicial	PART	ADJ
wettig	legal	wettig	legal	PART	ADJ
wettig	legais	wettig	legal	PART	ADJ
werkplek	de	werkplek	de	N;SG	ADP
tin	metálico	tin	metálico	N;SG	ADJ
vreemd	raro	vreemd	raro		ADJ
vreemd	estraño	vreemd	estraño		ADJ
vreemd	estraña	vreemd	estraña		ADJ
vreemd	extraño	vreemd	extraño		ADJ
vreemd	moi	vreemd	moi		ADV
vreemd	rara	vreemd	raro		ADJ
vreemd	raro	vreemd	raro		ADJ
sonde	pecado	sonde	pecado		N
uitgenooi	convidei	uitnooi	convidir	V;PST;V.PTCP	PROPN
uitgenooi	a	uitnooi	o	V;PST;V.PTCP	DET
verskriklike	terrible	verskriklik	terrible	N;SG	ADJ
verskriklike	horríbel	verskriklik	horríbel	N;SG	ADJ
sweet	suor	sweet	suor	V;PRS	N
sweet	factoría	sweet	factoría	V;PRS	N
lag	rir	lag	rir	N;SG	V
lag	de	lag	de	N;SG	ADP
lag	nunca	lag	nunca	N;SG	ADV
lag	rir	lag	rir	N;SG	V
lag	rían	lag	rían	N;SG	V
gewoonte	o	gewoonte	o	N;SG	DET
amptenaar	oficial	amptenaar	oficial	N;SG	ADJ
obama	obama	obama	obamar		PROPN
kommersieel	comercial	kommersieel	comercial	ADV	ADJ
kommersieel	anuncio	kommersieel	anuncio	ADV	N
sekerlik	que	sekerlik	que	ADV	PRO
verjaarsdag	aniversario	verjaarsdag	aniversario	V;PRS	N
justin	justin	justin	justin		PROPN
tik	tipo	tik	tipo	V;PRS	N
tik	de	tik	de	V;PRS	ADP
tik	clase	tik	clase	V;PRS	N
drome	soños	drom	soño	V;PRS	N
vertrou	en	vertrou	en	V;PRS	ADP
vertrou	confianza	vertrou	confianza	V;PRS	N
vertrou	de	vertrou	de	V;PRS	ADP
vertrou	confianza	vertrou	confianza	V;PRS	N
vertrou	en	vertrou	en	V;PRS	ADP
sapiens	sapiens	sapiens	sapien		PROPN
castro	castro	castro	castro		N
gepaste	o	pas	o	ADJ;NOM	DET
systems	sistemas	system	sistema		N
systems	dos	system	dos		PROPN
vertikaal	verticais	vertikaal	vertical		N
vertikaal	vertical	vertikaal	vertical		N
relevant	relevante	relevant	relevante		ADJ
relevant	relevantes	relevant	relevante		ADJ
raam	foto	raam	foto	V;PRS	N
gesteel	datos	steel	dato	V;PST;V.PTCP	N
noot	bill	noot	bill	N;SG	PROPN
leefstyl	de	leefstyl	de	N;SG	ADP
skoot	disparou	skoot	disparar	N;SG	V
katoliek	católica	katoliek	católico		ADJ
katoliek	católico	katoliek	católico		ADJ
katoliek	catholic	katoliek	catholic		PROPN
massas	masas	massas	masa		N
kriminele	criminais	krimineel	criminal	ADJ;NOM	N
kriminele	crime	krimineel	crime	ADJ;NOM	N
volgehoue	continuou	volhou	continuar	ADJ;NOM	V
hot	quente	hot	quente		N
hot	calor	hot	calor		N
commander	comandante	commander	comandante		N
sekuriteit	de	sekuriteit	de	N;SG	ADP
tier	tigre	tier	tigre		N
tier	tiger	tier	tiger		PROPN
tier	do	tier	do		PROPN
much	canto	much	canto		PRO
much	grazas	much	graza		N
much	moito	much	moito		ADV
much	máis	much	máis		ADV
much	tanto	much	tanto		ADV
mes	mackie	mes	mackie	N;SG	PROPN
koeie	as	koeie	o	N;PL	DET
lloyd	lloyd	lloyd	lloyd		PROPN
basketbal	básquet	basketbal	básquet	N;PL	PROPN
nood	precisamos	nood	precisar	PRO	V
nood	necesitamos	nood	necesitar	PRO	V
nood	preciso	nood	preciso	PRO	ADJ
slim	intelixente	slim	intelixente		ADJ
slim	intelixentes	slim	intelixente		ADJ
slim	listos	slim	listo		V
slim	moi	slim	moi		ADV
slim	listo	slim	listo		N
plastiek	os	plastiek	o	N;SG	DET
plastiek	de	plastiek	de	N;SG	ADP
ergste	peores	erg	peor	ADV;RL	ADJ
ergste	peor	erg	peor	ADV;RL	N
registreer	rexistro	registreer	rexistro	V;PRS	N
bees	gando	bees	gando		N
bees	vacas	bees	vaca		N
bees	gado	bees	gado		N
diana	diana	diana	diana		N
pool	polo	pool	polo		N
pool	poste	pool	postar		N
vierkantige	square	vierkantig	square	ADJ;NOM	V
vierkantige	praza	vierkantig	praza	ADJ;NOM	N
binnekort	en	binnekort	en		ADP
binnekort	canto	binnekort	canto		PRO
binnekort	axiña	binnekort	axiña		ADV
binnekort	pronto	binnekort	pronto		ADV
were	eran	were	ser		V
were	estaban	were	estar		V
were	foron	were	ser		V
pisa	pisa	pisa	pisar		PROPN
bestuurders	encargados	bestuurder	encargar	N;PL	V
plasing	de	plasing	de	N;SG	ADP
realiteit	a	realiteit	o	N;SG	DET
wense	desexa	wens	desexar	PRO;SG;3	V
geraamde	estimouse	raam	estimouse	ADJ;NOM	N
honger	famentos	honger	famento	V;PRS	N
honger	fame	honger	fame	V;PRS	N
telefoon	ao	telefoon	ao	N;SG	PROPN
telefoon	telefonar	telefoon	telefonar	N;SG	V
linda	linda	linda	linda		N
funksionele	funcional	funksioneel	funcional	ADJ;NOM	N
kelly	kelly	kelly	kelly		PROPN
harder	máis	harder	máis	V;PRS	ADV
harder	alto	harder	alto	V;PRS	ADJ
harder	máis	harder	máis	V;PRS	ADV
harder	difícil	harder	difícil	V;PRS	ADJ
aantreklike	á	aantreklik	á	ADJ;NOM	N
krities	crítica	krities	crítica	ADV	N
stempel	filatelia	stempel	filatelia	V;PRS	N
stempel	selo	stempel	selo	V;PRS	N
christ	xesucristo	christ	xesucristo		N
christ	cristo	christ	cristo		N
christ	advindo	christ	advir		V
christ	están	christ	estar		V
christ	aos	christ	aos		PROPN
christ	por	christ	por		ADP
search	buscar	search	buscar		V
search	procura	search	procura		N
search	busca	search	buscar		V
else	máis	else	máis		ADV
else	outro	else	outro		DET
else	outra	else	outro		DET
else	demais	else	demais		DET
else	cousa	else	cousa		N
jordan	jordan	jordan	jordar		V
picasso	picasso	picasso	picasso		N
opinie	que	opinie	que	N;SG	PRO
opinie	a	opinie	o	N;SG	DET
waarborg	garantía	waarborg	garantía	V;PRS	N
skoene	os	skoen	o	N;PL	DET
brandewyn	brandy	brandewyn	brandy	N;SG	PROPN
natuurlewe	vida	natuurlewe	vida	ADJ;NOM	N
natuurlewe	salvaxe	natuurlewe	salvaxe	ADJ;NOM	N
ambassade	embaixada	ambassade	embaixar	N;SG	V
base	base	base	base		N
nommers	os	nommer	o	N;PL	DET
geestelik	espiritual	geestelik	espiritual	PRO	ADJ
geestelik	senda	geestelik	senda	PRO	N
onse	onzas	onse	onza		N
afwesig	a	afwesig	o		DET
afwesig	desaparecidos	afwesig	desaparecer		V
afwesig	faltan	afwesig	faltar		V
afwesig	falta	afwesig	falta		N
afwesig	perdidos	afwesig	perdido		V
afwesig	faltaba	afwesig	faltar		V
movement	movemento	movement	movemento		N
movement	movementos	movement	movemento		N
movement	movimento	movement	movimento		N
movement	xesto	movement	xesto		N
igor	igor	igor	igor		PROPN
voorvaders	devanceiros	voorvader	devanceiro	N;PL	ADJ
voorvaders	os	voorvader	o	N;PL	DET
wallace	wallace	wallace	wallace		PROPN
beampte	de	beampte	de	N;SG	ADP
beampte	oficial	beampte	oficial	N;SG	ADJ
erectus	erectus	erectus	erectus		PROPN
kapitalisme	o	kapitalisme	o	N;SG	DET
speaker	♪	speaker	♪		PROPN
speaker	falante	speaker	falante		N
philips	phillips	philips	phillips		PROPN
behulpsaam	útil	behulpsaam	útil	V;PRS	ADJ
behulpsaam	axuda	behulpsaam	axuda	V;PRS	N
sleutels	as	sleutels	o	N;PL	DET
rebels	rebeldes	rebels	rebelde		N
imperial	imperial	imperial	imperial		ADJ
uitdaging	desafiar	uitdaging	desafiar	N;SG	V
detroit	detroit	detroit	detroit		PROPN
palm	palma	palm	palma		N
palm	da	palm	da		V
palm	palm	palm	palm		PROPN
realistiese	realistas	realisties	realista	ADJ;NOM	N
