категория	kategórie	категория	kategória	N;INDF;FEM;SG	N;NOM;FEM;PL
използвайки	používanie	използвам	používanie	V;IPFV;IMP;SG;2;FIN	N;NOM;NEUT;SG
използвайки	pomocou	използвам	pomoc	V;IPFV;IMP;SG;2;FIN	N;INS;FEM;SG
публично	public	публично	publica	ADV	N;NOM;FEM;SG
публично	verejný	публично	verejný	ADV	ADJ;ANIM;NOM;MASC;SG
публично	verejnosť	публично	verejnosť	ADV	N;NOM;FEM;SG
публично	verejné	публично	verejný	ADV	ADJ;NOM;NEUT;SG
публично	verejná	публично	verejný	ADV	ADJ;NOM;FEM;SG
бнт	fet	бнт	fet	PROPN;INDF;FEM;SG	N;INAN;NOM;MASC;SG
редовно	pravidelné	редовно	pravidelný	ADV	ADJ;NOM;NEUT;SG
редовно	pravidelná	редовно	pravidelný	ADV	ADJ;NOM;FEM;SG
редовно	pravidelný	редовно	pravidelný	ADV	ADJ;ANIM;NOM;MASC;SG
агнес	agnes	агнес	agnes	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
истински	real	истински	real	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
истински	reálne	истински	reálne	ADJ;INDF;MASC;SG	ADV
резерват	rezervácie	резервам	rezervácia	N;INDF;FEM;SG	N;NOM;FEM;PL
алберт	albert	алберт	albert	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
записи	records	запис	records	N;INDF;MASC;PL	
чад	čade	чад	čad	PROPN;INDF;MASC;SG	N;DAT;FEM;SG
чад	chad	чад	chad	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
густав	gustav	густав	gustaviť	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
густав	gustav	густав	gustaviť	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
разнообразни	rôznorodé	разнообразен	rôznorodý	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
разнообразни	rozmanité	разнообразен	rozmanitý	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
разнообразни	rozličné	разнообразен	rozličný	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
разнообразни	rôzne	разнообразен	rôzny	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
дан	dan	дан	dan	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
водещи	vedúce	водя	vedúci	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
водещи	vedúca	водя	vedúci	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT	N;NOM;FEM;SG
водещи	vedúcu	водя	vedúca	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT	N;ACC;FEM;SG
водещи	hostiteľov	водя	hostiteľ	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT	N;ANIM;ACC;MASC;PL
възраждане	renesancie	възраждане	renesancie	N;INDF;NEUT;SG	N;NOM;FEM;PL
завършен	úplné	завърша	úplný	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
завършен	kompletný	завърша	kompletný	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG
завършен	kompletná	завърша	kompletný	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
завършен	kompletné	завърша	kompletný	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
завършен	dokončená	завърша	dokončený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
завършен	ukončené	завърша	ukončený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
завършен	vyplnený	завърша	vyplnený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
завършен	dokončené	завърша	dokončený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
завършен	vyplnené	завърша	vyplnený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
завършен	hotové	завърша	hotový	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
завършен	ukončené	завърша	ukončený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
завършен	skončili	завърша	skončiť	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;MASC;PL;POS;PST;V.PTCP
завършен	dokončené	завърша	dokončený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
замбия	zambie	замбия	zambieť	PROPN;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
разнообразие	odrody	разнообразие	odroda	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
мишел	michelle	мишел	michelle	PROPN;INDF;MASC;SG	PROPN;NOM;FEM;SG
мишел	michel	мишел	michel	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
възможни	možná	възможен	možný	ADJ;INDF;PL	ADJ;NOM;FEM;SG
възможни	možné	възможен	možný	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
възможни	možný	възможен	možný	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
възможни	mozne	възможен	mozne	ADJ;INDF;PL	
сяр	serres	сяр	serres	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
планове	plánuje	план	plánovať	N;INDF;MASC;PL	V;IPFV;IND;SG;3;POS;PRS;FIN
болест	choroby	болест	choroba	N;INDF;FEM;SG	N;NOM;FEM;PL
болест	ochorenia	болест	ochorenie	N;INDF;FEM;SG	N;NOM;NEUT;PL
болест	choroby	болест	choroba	N;INDF;FEM;SG	N;NOM;FEM;PL
болест	ochorenia	болест	ochorenie	N;INDF;FEM;SG	N;NOM;NEUT;PL
болест	choroby	болест	choroba	N;INDF;FEM;SG	N;NOM;FEM;PL
запазена	rezervované	запазя-(се)	rezervovaný	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
запазена	vyhradené	запазя-(се)	vyhradený	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
запазена	vyhradená	запазя-(се)	vyhradený	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
запазена	zachované	запазя-(се)	zachovaný	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
запазена	konzervované	запазя-(се)	konzervovaný	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
сол	saul	сол	saul	N;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
комедия	komédie	комедия	komédia	N;INDF;FEM;SG	N;NOM;FEM;PL
очевидно	zrejme	очевидно	zrejme	ADV	PART
очевидно	zrejme	очевидно	zrejme	ADV	PART
класическа	klasika	класически	klasik	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
птиците	vtáctvo	птица	vtáctvo	N;DEF;MASC;PL	N;NOM;NEUT;SG
медали	medaila	медал	medail	N;INDF;MASC;PL	N;NOM;FEM;SG
чети	čítajte	чета	čítať	N;INDF;FEM;PL	V;IPFV;IMP;PL;2;POS;FIN
чети	čítaj	чета	čítať	N;INDF;FEM;PL	INTJ
чети	čítanie	чета	čítanie	N;INDF;FEM;PL	N;NOM;NEUT;SG
чети	čítať	чета	čítať	N;INDF;FEM;PL	V;IPFV;POS;NFIN
редки	vzácne	редка	vzácne	N;INDF;FEM;PL	ADV
редки	zriedkavé	редка	zriedkavý	N;INDF;FEM;PL	ADJ;NOM;NEUT;SG
редки	vzácny	редка	vzácny	N;INDF;FEM;PL	ADJ;ANIM;NOM;MASC;SG
параметри	parameter	параметър	parameter	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
параметри	parametra	параметър	parameter	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
корона	koruny	корон	koruna	N;INDF;FEM;SG	N;NOM;FEM;PL
критично	kritický	критично	kritický	ADV	ADJ;INAN;NOM;MASC;SG
критично	kritické	критично	kritický	ADV	ADJ;NOM;NEUT;SG
критично	kritická	критично	kritický	ADV	ADJ;NOM;FEM;SG
критично	rozhodujúce	критично	rozhodujúci	ADV	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
бивша	bývalí	бивш	bývalý	ADJ;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;PL
избухва	vybuchne	избухвам	vybuchne	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
роби	robbie	роба	robbie	N;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
роби	otrokom	роба	otrok	N;INDF;FEM;PL	N;ANIM;INS;MASC;SG
роби	robby	роба	robba	N;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
будапеща	budapest	будапеща	budapest	PROPN;INDF;FEM;SG	
будапеща	budapešti	будапеща	budapešť	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
будапеща	budapešť	будапеща	budapešť	PROPN;INDF;FEM;SG	N;NOM;MASC;SG
максимална	maximálne	максимален	maximálne	ADJ;INDF;FEM;SG	ADV
максимална	maximum	максимален	maximum	ADJ;INDF;FEM;SG	N;INAN;NOM;MASC;SG
колежа	vysoká	колеж	vysoký	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
съществуване	existencie	съществуване	existencia	N;INDF;NEUT;SG	N;NOM;FEM;PL
анимационни	rozprávky	анимационен	rozprávka	ADJ;INDF;PL	N;NOM;FEM;PL
губят	stratiť	губя-(се)	stratiť	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;POS;NFIN
губят	prehrať	губя-(се)	prehrať	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;POS;NFIN
плочи	records	плоча-(се)	records	N;INDF;FEM;PL	
милиарда	miliardy	милиард	miliarda	N;DEF;MASC;SG	N;NOM;FEM;PL
легион	légie	легион	légia	N;INDF;MASC;SG	N;NOM;FEM;PL
крайно	extrémny	крайно	extrémny	ADV	ADJ;ANIM;NOM;MASC;SG
крайно	extrémna	крайно	extrémny	ADV	ADJ;NOM;FEM;SG
близко	zatvoriť	близък	zatvoriť	ADV	V;PFV;POS;NFIN
близко	uzavrieť	близък	uzavrieť	ADV	V;PFV;POS;NFIN
близко	zavrieť	близък	zavrieť	ADV	V;PFV;POS;NFIN
хижа	podať	хижа	podať	N;INDF;FEM;SG	V;PFV;POS;NFIN
животът	life	живот	lifa	N;DEF;MASC;SG	
животът	zivot	живот	zivot	N;DEF;MASC;SG	INTJ
ювентус	juventus	ювентус	juventus	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
тейлър	taylor	тейлър	taylor	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
реално	real	реално	real	ADV	N;INAN;NOM;MASC;SG
реално	reálny	реално	reálny	ADV	ADJ;INAN;NOM;MASC;SG
реално	skutočné	реално	skutočný	ADV	ADJ;NOM;NEUT;SG
реално	skutočná	реално	skutočný	ADV	ADJ;NOM;FEM;SG
копие	skopírovať	копие	skopírovať	N;INDF;NEUT;SG	V;POS;NFIN
копие	kopírovať	копие	kopírovať	N;INDF;NEUT;SG	V;IPFV;POS;NFIN
палестина	palestíny	палестина	palestína	N;INDF;FEM;SG	N;NOM;FEM;PL
джорджия	georgia	джорджия	georgia	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
заменен	nahradený	заменя	nahradený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
заменен	nahradená	заменя	nahradený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
заменен	vymenené	заменя	vymenený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
заменен	nahradené	заменя	nahradený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
сталин	stalin	сталин	stalin	N;INDF;MASC;SG	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
свободни	voľné	свободен	voľný	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
свободни	slobodný	свободен	slobodný	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
свободни	volne	свободен	volna	ADJ;INDF;PL	N;NOM;FEM;SG
свободни	free	свободен	free	ADJ;INDF;PL	
свободни	voľný	свободен	voľný	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
валентин	valentin	валентин	valentin	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
валентин	valentine	валентин	valentina	N;INDF;MASC;SG	N;NOM;FEM;PL
периоди	doby	период	doby	N;INDF;MASC;PL	N;GEN;FEM;SG
рей	lúč	рей	lúč	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
рей	ray	рей	ray	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
яйца	vajíčko	яйце	vajíčko	N;INDF;NEUT;PL	N;NOM;NEUT;SG
яйца	vajca	яйце	vajce	N;INDF;NEUT;PL	N;NOM;NEUT;SG
яйца	vajce	яйце	vajce	N;INDF;NEUT;PL	N;NOM;NEUT;SG
вътре	vnútri	вътре	vnútro	ADV	N;NOM;NEUT;SG
повлиян	ovplyvnený	повлиян-(се)	ovplyvnený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
повлиян	ovplyvnené	повлиян-(се)	ovplyvnený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
повлиян	ovplyvnili	повлиян-(се)	ovplyvniť	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
повлиян	ovplyvnená	повлиян-(се)	ovplyvnený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
молба	aplikácie	молба	aplikácia	N;INDF;FEM;SG	N;NOM;FEM;PL
молба	požiadať	молба	požiadať	N;INDF;FEM;SG	V;PFV;POS;NFIN
молба	vyžiadať	молба	vyžiadať	N;INDF;FEM;SG	V;PFV;POS;NFIN
боя	namaľovať	бой	namaľovať	N;INDF;FEM;SG	V;IPFV;POS;NFIN
боя	maľovať	бой	maľovať	N;INDF;FEM;SG	V;IPFV;POS;NFIN
максимилиан	maximilian	максимилиан	maximilian	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
постоянен	natrvalo	постоянен	natrvať	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;POS;PST;V.PTCP
постоянен	konštanta	постоянен	konštant	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
постоянен	neustále	постоянен	ustále	ADJ;INDF;MASC;SG	ADV
спор	namietať	спор	namietať	N;INDF;MASC;SG	V;IPFV;POS;NFIN
форд	ford	форд	ford	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
юрий	yuri	юрий	yuri	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
земеделие	poľnohospodárstva	земеделие	poľnohospodárstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
бен	bena	бен	bena	PROPN;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
бен	ben	бен	ben	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
жертва	obetovať	жертва	obetovať	N;INDF;FEM;SG	V;IPFV;POS;NFIN
ирина	irina	ирина	irina	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
дъното	spodný	дъно	spodný	N;DEF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
дъното	dolný	дъно	dolný	N;DEF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
спортове	športová	спорт	športový	N;INDF;MASC;PL	ADJ;NOM;FEM;SG
спортове	šport	спорт	šport	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
спортове	športové	спорт	športový	N;INDF;MASC;PL	ADJ;NOM;NEUT;SG
кралски	royal	кралски	royať	ADJ;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
музикално	hudobný	музикален	hudobný	ADV	ADJ;ANIM;NOM;MASC;SG
музикално	muzikál	музикален	muzikál	ADV	N;INAN;NOM;MASC;SG
музикално	hudobná	музикален	hudobný	ADV	ADJ;NOM;FEM;SG
музикално	hudobné	музикален	hudobný	ADV	ADJ;NOM;NEUT;SG
музикално	musical	музикален	musicať	ADV	PROPN;ANIM;NOM;MASC;SG
изучаване	študuje	изучаване	študovať	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;POS;PRS;FIN
изучаване	štúdia	изучаване	štúdium	N;INDF;NEUT;SG	N;NOM;NEUT;PL
изучаване	študijné	изучаване	študijný	N;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
изучаване	štúdie	изучаване	štúdia	N;INDF;NEUT;SG	N;NOM;NEUT;PL
независими	nezávislý	независим	nezávislý	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
независими	nezávislá	независим	závislo	ADJ;INDF;PL	ADJ;NOM;FEM;SG
независими	nezávislé	независим	závislý	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
личността	osobnosti	личност	osobnosť	N;DEF;FEM;SG	N;NOM;FEM;PL
комнин	komnenos	комнин	komnenos	N;INDF;MASC;SG	
небето	nebesá	небе	byť	N;DEF;NEUT;SG	N;NOM;NEUT;PL
небето	sky	небе	sky	N;DEF;NEUT;SG	PROPN;ANIM;NOM;MASC;SG
огромни	obrovský	огромен	obrovský	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
огромни	obrovská	огромен	obrovský	ADJ;INDF;PL	ADJ;NOM;FEM;SG
огромни	obrovské	огромен	obrovský	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
ирландски	írsky	ирландски	írsky	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ирландски	irish	ирландски	irish	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ирландски	írske	ирландски	írske	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ирландски	írska	ирландски	írsko	PROPN;INDF;MASC;SG	N;NOM;FEM;SG
характеристика	charakteristická	характеристика	charakteristický	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
звука	sound	звук	sounda	N;DEF;MASC;SG	INTJ
емигрира	emigrovali	емигрирам	emigrovať	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
емигрира	emigrovať	емигрирам	emigrovať	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;POS;NFIN
магдалена	magdaléna	магдален	magdalén	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
магдалена	magdaléna	магдален	magdalén	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
магдалена	magdalena	магдален	magdalena	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
млада	mlada	млад	mlada	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
млада	mladí	млад	mladý	ADJ;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;PL
млада	young	млад	young	ADJ;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
токио	tokio	токио	tokio	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
изгражда	zostavenia	изграждам	zostavenie	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;PL
пиеси	prehráva	пиеса	prehráva	N;INDF;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN
пиеси	hrá	пиеса	hrať	N;INDF;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN
нидерландски	holandsko	нидерландски	holandsko	ADJ;INDF;MASC;SG	ADV
нидерландски	holandsku	нидерландски	holandsko	ADJ;INDF;MASC;SG	ADV
възстановява	obnoví	възстановявам-(се)	obnovie	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
стената	steny	стена	stena	N;DEF;FEM;SG	N;NOM;FEM;PL
стената	wall	стена	wall	N;DEF;FEM;SG	
домакин	hostiteľskej	домакин	hostiteľský	N;INDF;MASC;SG	ADJ;GEN;FEM;SG
лед	lad	лед	lad	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
лед	ľadový	лед	ľadový	N;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
лед	ľadové	лед	ľadový	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
основание	dôvody	основание	dôvod	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
джърси	dres	джърся	dres	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
джърси	drese	джърся	dres	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
джърси	jersey	джърся	jersey	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
светилище	svätyne	светилище	svätyňa	N;INDF;NEUT;SG	N;NOM;FEM;PL
тясно	úzka	тясно	úzky	ADV	ADJ;NOM;FEM;SG
тясно	úzky	тясно	úzky	ADV	ADJ;INAN;NOM;MASC;SG
тясно	úzke	тясно	úzka	ADV	ADJ;NOM;NEUT;SG
франческо	francesco	франчески	francesco	ADV	PROPN;ANIM;NOM;MASC;SG
боб	bob	боб	bob	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
сатурн	saturn	сатурн	saturn	PROPN;INDF;MASC;SG	N;INAN;NOM;MASC;SG
моя	baňa	мой	baňa	DET;INDF;FEM;SG;1	N;NOM;FEM;SG
моя	moya	мой	môy	DET;INDF;FEM;SG;1	PROPN;ANIM;NOM;MASC;SG
планета	planéty	планета	planéta	N;INDF;FEM;SG	N;NOM;FEM;PL
планета	planet	планета	planet	N;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
масло	oil	масло	oil	N;INDF;NEUT;SG	
понятие	koncepcie	понятие	koncepcia	N;INDF;NEUT;SG	N;NOM;FEM;PL
сложни	zložitá	сложен	zložitý	ADJ;INDF;PL	ADJ;NOM;FEM;SG
сложни	komplexný	сложен	komplexný	ADJ;INDF;PL	ADJ;INAN;NOM;MASC;SG
сложни	komplex	сложен	komplex	ADJ;INDF;PL	N;INAN;NOM;MASC;SG
сложни	zložité	сложен	zložitý	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
сложни	komplexné	сложен	komplexný	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
сложни	zložitá	сложен	zložitý	ADJ;INDF;PL	ADJ;NOM;FEM;SG
сложни	komplikovaný	сложен	komplikovaný	ADJ;INDF;PL	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
сложни	zložité	сложен	zložitý	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
сложни	komplikovaná	сложен	komplikovaný	ADJ;INDF;PL	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
сложни	komplikované	сложен	komplikovaný	ADJ;INDF;PL	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
познати	známe	познат	známy	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
познати	známych	познат	známy	ADJ;INDF;PL	N;ANIM;GEN;MASC;PL
познати	známi	познат	známy	ADJ;INDF;PL	N;ANIM;NOM;MASC;PL
познати	známy	познат	známy	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
познати	známeho	познат	známy	ADJ;INDF;PL	ADJ;ANIM;GEN;MASC;SG
умения	zručnosť	умение	zručnosť	N;INDF;NEUT;PL	N;NOM;FEM;SG
реформи	reformovať	реформа	reformovať	N;INDF;FEM;PL	V;IPFV;POS;NFIN
реформи	reforma	реформа	reforma	N;INDF;FEM;PL	N;NOM;FEM;SG
феновете	fans	фен	fans	N;DEF;MASC;PL	INTJ
компютър	počítačová	компютър	počítačový	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
сърце	srdca	сърце	srdce	N;INDF;NEUT;SG	N;NOM;NEUT;PL
сърце	heart	сърце	heart	N;INDF;NEUT;SG	PROPN;ANIM;VOC;MASC;SG
чуждестранни	cudzie	чуждестранен	cudzí	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
чуждестранни	zahraničný	чуждестранен	zahraničný	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
чуждестранни	zahraničné	чуждестранен	zahraničný	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
чуждестранни	cudzí	чуждестранен	cudzí	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
чуждестранни	zahraničnej	чуждестранен	zahraničný	ADJ;INDF;PL	ADJ;GEN;FEM;SG
частен	vojak	частен	vojak	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
опасност	nebezpečenstva	опасност	nebezpečenstvo	N;INDF;FEM;SG	N;NOM;NEUT;PL
купи	kúp	купя	kúp	V;PFV;IMP;SG;3;PST;FIN;ACT	V;PFV;IMP;SG;2;POS;FIN
купи	kúpim	купя	kúp	V;PFV;IMP;SG;3;PST;FIN;ACT	V;PFV;IND;SG;1;POS;PRS;FIN
назад	chrbát	назад	chrbát	ADV	N;INAN;NOM;MASC;SG
назад	back	назад	back	ADV	PROPN;ANIM;VOC;MASC;SG
роберт	robert	роберт	robert	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
роберт	róbert	роберт	róbert	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
завърши	dokončovacie	завърша	dokončovací	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG
реклама	komerčné	реклама	komerčný	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
реклама	obchodný	реклама	obchodný	N;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
реклама	obchodná	реклама	obchodný	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
реклама	komerčný	реклама	komerčný	N;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
реклама	obchodné	реклама	obchodný	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
реклама	reklamný	реклама	reklamný	N;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
реклама	reklamné	реклама	reklamný	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
реклама	reklamy	реклама	reklama	N;INDF;FEM;SG	N;NOM;FEM;PL
намибия	namíbia	намибия	namíbiť	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
кули	cooley	кула	cooley	N;INDF;FEM;PL	N;NOM;FEM;SG
