din	from	din	from	ADP;ACC	PROPN
comisiei	комиссии	comisie	комиссия	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
sri	шри	sru	шри	N	
albastru	blue	albastru	blue	ADJ;INDF;MASC;SG	PROPN
albastru	синие	albastru	синий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
albastru	голубые	albastru	голубой	ADJ;INDF;MASC;SG	ADJ;NOM;PL
regulă	правило	regulă	правило	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
contribuții	вклад	contribuție	вклад	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
influență	влияние	influență	влияние	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
disney	disney	disney	disney	N;INDF;MASC;SG	PROPN
fata	девочка	fată	девочка	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fata	girl	fată	girl	N;DEF;FEM;SG	PROPN
fata	девчонка	fată	девчонка	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fata	девушка	fată	девушка	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fata	лицом	fată	лицо	N;DEF;FEM;SG	N;INAN;INS;NEUT;SG
fata	лицо	fată	лицо	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
protejate	охраняемых	protejat	охранять	ADJ;INDF;FEM;PL	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
protejate	защищена	protejat	защитить	ADJ;INDF;FEM;PL	V;PFV;FEM;SG;PST;V.PTCP;PASS
protejate	защищены	protejat	защитить	ADJ;INDF;FEM;PL	V;PFV;PL;PST;V.PTCP;PASS
protejate	защищен	protejat	защитить	ADJ;INDF;FEM;PL	V;PFV;MASC;SG;PST;V.PTCP;PASS
regimul	режим	regim	режим	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
editare	правка	editare	правка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
editare	редактировать	editare	редактировать	N;INDF;FEM;SG	V;IPFV;NFIN;ACT
editare	изменить	editare	изменить	N;INDF;FEM;SG	V;PFV;NFIN;ACT
editare	редактирование	editare	редактирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
editare	монтаж	editare	монтаж	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
editare	редактирование	editare	редактирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
editare	редактирования	editare	редактирование	N;INDF;FEM;SG	N;INAN;NOM;NEUT;PL
zbor	лети	zbor	лето	N;INDF;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
zbor	летать	zbor	летать	N;INDF;MASC;SG	V;IPFV;NFIN;ACT
zbor	летать	zbor	летать	N;INDF;MASC;SG	V;IPFV;NFIN;ACT
avion	плоскости	avion	плоскость	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
vas	судна	vas	судно	N;INDF;MASC;SG	N;INAN;NOM;NEUT;PL
nava	судно	navă	судно	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
nava	корабль	navă	корабль	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
întreg	целые	întreg	целый	ADJ;INDF;MASC;SG	ADJ;NOM;PL
întreg	целое	întreg	целое	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
întreg	целиком	întreg	целиком	ADJ;INDF;MASC;SG	ADV
agricole	сельскохозяйственная	agricol	сельскохозяйственный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
evident	очевидные	evident	очевидный	ADV	ADJ;NOM;PL
evident	очевидно	evident	очевидный	ADV	ADJ;NEUT;SG
evident	очевидная	evident	очевидный	ADV	ADJ;NOM;FEM;SG
evident	очевидна	evident	очевидный	ADV	ADJ;FEM;SG
evident	очевидное	evident	очевидный	ADV	ADJ;NOM;NEUT;SG
evident	очевидно	evident	очевидный	ADV	ADJ;NEUT;SG
căutare	поиск	căutare	поиск	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
căutare	искать	căutare	искать	N;INDF;FEM;SG	V;IPFV;NFIN;ACT
căutare	ищите	căutare	искать	N;INDF;FEM;SG	V;IPFV;IMP;PL;2;FIN;ACT
luhansk	луганск	luhansk	луганск	PROPN	N;INAN;NOM;MASC;SG
revistă	журнал	revistă	журнал	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
revistă	magazine	revistă	magazine	N;INDF;FEM;SG	PROPN
autoritatea	авторитет	autoritate	авторитет	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
autoritatea	полномочия	autoritate	полномочие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
arătat	показаны	arăta	показать	ADJ;INDF;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
arătat	показана	arăta	показать	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
arătat	показано	arăta	показать	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
arătat	показан	arăta	показать	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
cruce	кросс	cruce	кросс	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
cruce	крест	cruce	крест	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
cruce	креста	cruce	крест	N;INDF;FEM;SG	N;INAN;GEN;MASC;SG
vot	голосования	vot	голосование	N;INDF;MASC;SG	N;INAN;NOM;NEUT;PL
vot	проголосовать	vot	голосовать	N;INDF;MASC;SG	V;PFV;NFIN;ACT
vot	голосовать	vot	голосовать	N;INDF;MASC;SG	V;IPFV;NFIN;ACT
vot	голосуйте	vot	голосовать	N;INDF;MASC;SG	V;IPFV;IMP;PL;2;FIN;ACT
vocal	вокал	vocal	вокал	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
vocal	голосовые	vocal	голосовой	ADJ;INDF;MASC;SG	ADJ;NOM;PL
vocal	вокал	vocal	вокал	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pilot	экспериментальных	pilot	экспериментальный	N;INDF;MASC;SG	ADJ;GEN;PL
carlos	карлос	carlos	карлос	PROPN	N;ANIM;NOM;MASC;SG
realitate	реальность	realitate	реальность	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
realitate	реальности	realitate	реальность	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
atins	достигнуто	atinge	достичь	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
atins	трогал	atinge	трогать	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
atins	коснулся	atinge	коснуться	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;MID
atins	достигнуто	atinge	достичь	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
atins	достигнут	atinge	достичь	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
atins	достиг	atinge	достичь	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
similare	аналогичная	similar	аналогичный	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
similare	аналогичное	similar	аналогичный	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
decedat	скончалась	decedat	скончаться	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;MID
decedat	умершего	decedat	умереть	ADJ;INDF;MASC;SG	V;PFV;GEN;MASC;SG;PST;V.PTCP;ACT
decedat	скончался	decedat	скончаться	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;MID
decedat	умершие	decedat	умереть	ADJ;INDF;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;ACT
bucuresti	бухаресте	bucurest	бухарест	PROPN	N;INAN;ESS;MASC;SG
chris	крис	chris	крис	PROPN	N;ANIM;NOM;MASC;SG
luptat	сражались	lupta	сражаться	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN;MID
luptat	сражался	lupta	сражаться	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;MID
dorit	желаемое	dorit	желать	ADJ;INDF;MASC;SG	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;PASS
dorit	желаемых	dorit	желать	ADJ;INDF;MASC;SG	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
dorit	разыскивается	dorit	разыскивать	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
dorit	хотел	dorit	хотеть	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
dorit	хотела	dorit	хотеть	ADJ;INDF;MASC;SG	V;IPFV;FEM;IND;SG;PST;FIN;ACT
dorit	пожелала	dorit	желать	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
directorul	каталог	director	каталог	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
directorul	папка	director	папка	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
directorul	справочник	director	справочник	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
ohio	огайо	ohio	огато	PROPN	N;INAN;NOM;MASC;SG
crucea	кросс	cruce	кросс	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
crucea	крест	cruce	крест	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
crucea	креста	cruce	крест	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
participarea	участие	participare	участие	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
ortodox	православной	ortodox	православный	N;INDF;MASC;SG	ADJ;INS;FEM;SG
dublu	двойные	dublu	двойной	ADJ;INDF;MASC;SG	ADJ;NOM;PL
magazin	shop	magazin	shop	N;INDF;MASC;SG	PROPN
ștergere	исключить	ștergere	исключить	N;INDF;FEM;SG	V;PFV;NFIN;ACT
ștergere	удаление	ștergere	удаление	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
ștergere	удалить	ștergere	удалить	N;INDF;FEM;SG	V;PFV;NFIN;ACT
iisus	иисус	iisus	иисус		N;ANIM;NOM;MASC;SG
germanii	немцы	german	немец	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
urbană	городское	urban	городской	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
urbană	городские	urban	городской	ADJ;INDF;FEM;SG	ADJ;NOM;PL
urbană	городских	urban	городской	ADJ;INDF;FEM;SG	ADJ;GEN;PL
promovarea	поощрения	promovare	поощрение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
promovarea	продвижение	promovare	продвижение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
promovarea	поощрение	promovare	поощрение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
promovarea	повышение	promovare	повышение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lansată	запущен	lansa	запустить	ADJ;INDF;FEM;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
lansată	запущена	lansa	запустить	ADJ;INDF;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
fundația	фонд	fundație	фонд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
fundația	основа	fundație	основа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
fundația	foundation	fundație	foundation	N;DEF;FEM;SG	PROPN
fundația	основание	fundație	основание	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
fundația	фундамент	fundație	фундамент	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
patrimoniului	наследие	patrimoniu	наследие	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
patrimoniului	наследия	patrimoniu	наследие	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
turneu	tour	turneu	tour	N;INDF;MASC;SG	PROPN
turneu	гастроли	turneu	гастроль	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
exclusiv	эксклюзивный	exclusiv	эксклюзивный	ADV	ADJ;NOM;MASC;SG
exclusiv	эксклюзивные	exclusiv	эксклюзивный	ADV	ADJ;NOM;PL
exclusiv	исключительной	exclusiv	исключительный	ADV	ADJ;INS;FEM;SG
hall	зал	hall	зал	PROPN	N;INAN;NOM;MASC;SG
hall	hall	hall	hall	PROPN	PROPN
hall	холл	hall	холл	PROPN	N;INAN;NOM;MASC;SG
statistică	статистика	statistică	статистика	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
japoneză	японские	japonez	японский	ADJ;INDF;FEM;SG	ADJ;NOM;PL
japoneză	японская	japonez	японский	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
japoneză	японский	japonez	японский	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
japoneză	японцы	japonez	японец	ADJ;INDF;FEM;SG	N;ANIM;NOM;MASC;PL
japoneză	японское	japonez	японский	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
japoneză	японии	japonez	япония	ADJ;INDF;FEM;SG	N;INAN;NOM;FEM;SG
sânge	blood	sânge	blood	N;INDF;MASC;SG	PROPN
fete	girls	fată	girls	N;INDF;FEM;PL	PROPN
separat	отдельно	separat	отдельно	ADJ;INDF;MASC;SG	ADV
separat	раздельно	separat	раздельно	ADJ;INDF;MASC;SG	ADV
separat	разделены	separat	разделить	ADJ;INDF;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
separat	отделить	separat	отделить	ADJ;INDF;MASC;SG	V;PFV;NFIN;ACT
artilerie	артиллерийские	artilerie	артиллерийский	N;INDF;FEM;SG	ADJ;NOM;PL
artilerie	артиллерия	artilerie	артиллерия	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
artilerie	артиллерийский	artilerie	артиллерийский	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
ludwig	людвиг	ludwig	людвига	PROPN	N;ANIM;NOM;MASC;SG
marina	флот	marină	флот	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
marina	marina	marină	marina	N;DEF;FEM;SG	PROPN
marina	марина	marină	марина	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
imperial	imperial	imperial	imperial	ADJ;INDF;MASC;SG	PROPN
inclusă	включенные	include	включить	ADJ;INDF;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
inclusă	включено	include	включить	ADJ;INDF;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
php	php	php	php	N	PROPN
paralel	параллельное	paralel	параллельный	ADV	ADJ;NOM;NEUT;SG
paralel	параллель	paralel	параллель	ADV	N;INAN;NOM;FEM;SG
paralel	параллельные	paralel	параллельный	ADV	ADJ;NOM;PL
paralel	параллельных	paralel	параллельный	ADV	ADJ;GEN;PL
înțeles	поняли	înțeles	понять	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
înțeles	понял	înțeles	понять	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
spate	назад	spate	назад	N;INDF;MASC;SG	ADV
spate	back	spate	back	N;INDF;MASC;SG	PROPN
spate	обратно	spate	обратно	N;INDF;MASC;SG	ADV
spate	задняя	spate	задний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
spate	сзади	spate	сзади	N;INDF;MASC;SG	ADV
spate	задних	spate	задний	N;INDF;MASC;SG	ADJ;GEN;PL
schimbarea	меняется	schimbare	меняться	N;DEF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;MID
schimbarea	изменение	schimbare	изменение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
schimbarea	меняю	schimbare	менять	N;DEF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
schimbarea	перемены	schimbare	перемена	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
schimbarea	изменение	schimbare	изменение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
schimbarea	изменения	schimbare	изменение	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
schimbarea	изменить	schimbare	изменить	N;DEF;FEM;SG	V;PFV;NFIN;ACT
schimbarea	сменить	schimbare	сменить	N;DEF;FEM;SG	V;PFV;NFIN;ACT
universal	universal	universal	universal	ADJ;INDF;MASC;SG	PROPN
universal	универсальные	universal	универсальный	ADJ;INDF;MASC;SG	ADJ;NOM;PL
high	высокий	high	высокий		ADJ;NOM;MASC;SG
high	high	high	high		PROPN
high	высоко	high	высоко		ADV
high	высокого	high	высокий		ADJ;GEN;MASC;SG
high	высокая	high	высокий		ADJ;NOM;FEM;SG
financiare	финансы	financiar	финансы	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;PL
financiare	финансовая	financiar	финансовый	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
villa	вилла	villa	вилла	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
song	song	song	song	N;INDF;MASC;SG	PROPN
următorul	далее	următor	далее	N;DEF;MASC;SG	ADV
următorul	следующий	următor	следующий	N;DEF;MASC;SG	ADJ;NOM;MASC;SG
următorul	следующая	următor	следующий	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
următorul	next	următor	next	N;DEF;MASC;SG	PROPN
torino	torino	torină	torino	PROPN	PROPN
torino	турине	torină	турина	PROPN	N;INAN;ESS;MASC;SG
bazele	баз	bază	база	N;DEF;FEM;PL	N;INAN;GEN;FEM;PL
bazele	базы	bază	база	N;DEF;FEM;PL	N;INAN;NOM;FEM;PL
păduri	лесу	pădure	лес	N;INDF;FEM;PL	N;INAN;DAT;MASC;SG
păduri	вудс	pădure	вудс	N;INDF;FEM;PL	N;ANIM;NOM;MASC;SG
păduri	лес	pădure	лес	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
turn	tower	turn	tower	N;INDF;MASC;SG	PROPN
proprie	собственная	propriu	собственный	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
proprie	собственных	propriu	собственный	ADJ;INDF;FEM;SG	ADJ;GEN;PL
proprie	собственные	propriu	собственный	ADJ;INDF;FEM;SG	ADJ;NOM;PL
proprie	собственный	propriu	собственный	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
proprie	собственное	propriu	собственный	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
cucerirea	завоевания	cucerire	завоевание	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
conținut	материалы	conținut	материал	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
prefectura	префектуре	prefectură	префектура	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
pod	бридж	pod	бридж	N;INDF;MASC;SG	
bătrân	old	bătrân	old	ADJ;INDF;MASC;SG	PROPN
bătrân	старые	bătrân	старый	ADJ;INDF;MASC;SG	ADJ;NOM;PL
dinastie	династии	dinastie	династия	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
dinastie	династия	dinastie	династия	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
fiică	дочь	fiică	дочь	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
fiică	дочка	fiică	дочка	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
presa	media	presă	media	N;DEF;FEM;SG	PROPN
presa	медиа	presă	медиа	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
presa	сми	presă	смотреть	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
cântăreață	певица	cântăreață	певица	N;INDF;FEM;SG	N;ANIM;NOM;FEM;SG
cântăreață	певец	cântăreață	певец	N;INDF;FEM;SG	N;ANIM;NOM;MASC;SG
preotul	священника	preot	священник	N;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
preotul	священник	preot	священник	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
usa	двери	usa	дверь	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
usa	дверь	usa	дверь	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
usa	сша	usa	сшать	N;DEF;FEM;SG	N;INAN;NOM;PL
usa	usa	usa	usa	N;DEF;FEM;SG	PROPN
conformitate	соблюдение	conformitate	соблюдение	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
conformitate	соответствие	conformitate	соответствие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
conformitate	соответствия	conformitate	соответствие	N;INDF;FEM;SG	N;INAN;NOM;NEUT;PL
scurte	короткая	scurt	короткий	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
scurte	короткий	scurt	короткий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
scurte	короткое	scurt	короткий	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
scurte	коротко	scurt	коротко	ADJ;INDF;FEM;PL	ADV
creștin	кристиан	creștin	кристианин	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
creștin	христианин	creștin	христианин	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
creștin	христиане	creștin	христианин	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
creștin	христианство	creștin	христианство	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
creștin	христиан	creștin	христианин	ADJ;INDF;MASC;SG	N;ANIM;GEN;MASC;PL
semn	подписать	semn	подписать	N;INDF;MASC;SG	V;PFV;NFIN;ACT
cerkasî	черкассы	cerkasî	черкасс	PROPN	N;INAN;NOM;MASC;PL
completă	полный	complet	полный	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
completă	полная	complet	полный	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
completă	завершить	complet	завершить	ADJ;INDF;FEM;SG	V;PFV;NFIN;ACT
mulțumesc	спасибо	mulțumi	спасибо	V;IND;PL;3;PRS;FIN	N;INAN;NOM;NEUT;SG
kilometri	майлс	kilometru	майлс	N;INDF;MASC;PL	N;ANIM;NOM;MASC;SG
kilometri	майлз	kilometru	майлз	N;INDF;MASC;PL	N;ANIM;NOM;MASC;SG
kilometri	пробег	kilometru	пробег	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
dunăre	дунай	dunăre	дуна		N;INAN;NOM;MASC;SG
brown	браун	brown	браун	PROPN	N;ANIM;NOM;MASC;SG
brown	коричневые	brown	коричневый	PROPN	ADJ;NOM;PL
brown	коричневый	brown	коричневый	PROPN	ADJ;NOM;MASC;SG
vorbește	говорите	vorbi	говорить	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
vorbește	говори	vorbi	говорить	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
purtat	носить	purta	носить	ADJ;INDF;MASC;SG	V;IPFV;NFIN;ACT
purtat	носили	purta	носить	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN;ACT
îndeplinit	выполнено	îndeplini	выполнить	ADJ;INDF;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
îndeplinit	выполнены	îndeplini	выполнить	ADJ;INDF;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
tron	трон	tron	трон		N;ANIM;NOM;MASC;SG
tron	престол	tron	престол		N;ANIM;NOM;MASC;SG
tron	трон	tron	трон		N;ANIM;NOM;MASC;SG
anterioare	ранее	anterior	ранее	ADJ;INDF;FEM;PL	ADV
anterioare	предыдущая	anterior	предыдущий	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
anterioare	предыдущий	anterior	предыдущий	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
