kategória	kategori	kategória	kategori	N;NOM;FEM;SG	
knižnice	kütüphane	knižnica	kütüphane	N;NOM;FEM;PL	N;NOM;SG;3
knižnice	kütüphanesi	knižnica	kütüphane	N;NOM;FEM;PL	N;NOM;SG;3
týždňov	hafta	týždeň	hafta	N;INAN;GEN;MASC;PL	N;NOM;SG;3
týždňov	haftalar	týždeň	hafta	N;INAN;GEN;MASC;PL	N;NOM;PL;3
týždňov	haftalarca	týždeň	haftalarca	N;INAN;GEN;MASC;PL	ADV
teplice	teplice	teplica	teplice	N;NOM;FEM;PL	
umelec	ressam	umelec	ressam	N;ANIM;NOM;MASC;SG	
umelec	sanatçı	umelec	sanatçı	N;ANIM;NOM;MASC;SG	
umelec	artist	umelec	artist	N;ANIM;NOM;MASC;SG	
denis	dennis	denis	dennis	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
denis	denis	denis	denis	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
reakcia	tepki	reakcia	tepki	N;NOM;FEM;SG	
reakcia	reaksiyon	reakcia	reaksiyon	N;NOM;FEM;SG	
reakcia	yanıt	reakcia	yanıt	N;NOM;FEM;SG	
rozsah	menzil	rozsah	menzil	N;INAN;NOM;MASC;SG	
poznámka	not	poznámka	not	N;NOM;FEM;SG	
poznámka	nota	poznámka	nota	N;NOM;FEM;SG	
celku	bütün	celka	bütün	N;INAN;GEN;MASC;SG	ADJ
celku	tüm	celka	tüm	N;INAN;GEN;MASC;SG	DET
celku	tamamı	celka	tamam	N;INAN;GEN;MASC;SG	
prix	prix	prix	prix		
pobrežie	shore	pobrežie	shore	N;NOM;NEUT;SG	
pobrežie	kıyıya	pobrežie	kıyı	N;NOM;NEUT;SG	N;DAT;SG;3
pobrežie	kıyı	pobrežie	kıy	N;NOM;NEUT;SG	
pobrežie	kıyı	pobrežie	kıy	N;NOM;NEUT;SG	
pobrežie	sahili	pobrežie	sahili	N;NOM;NEUT;SG	N;ACC;SG;3
pobrežie	kıyı	pobrežie	kıy	N;NOM;NEUT;SG	
pobrežie	sahil	pobrežie	sahil	N;NOM;NEUT;SG	
modrá	blue	modrý	blue	ADJ;NOM;FEM;SG	N;NOM;SG;3
modrá	mavi	modrý	mavi	ADJ;NOM;FEM;SG	
sapiens	sapiens	sapiens	sapiens	N;INAN;NOM;MASC;SG	
chorvátsko	hırvatistan	chorvátsko	hırvatistan	N;NOM;NEUT;SG	PROPN;NOM;SG;3
bratia	bros	brat	bros	N;ANIM;NOM;MASC;PL	
kvality	kaliteli	kvalita	kaliteli	N;NOM;FEM;PL	
kvality	kalite	kvalita	kalite	N;NOM;FEM;PL	
kvality	kalitesi	kvalita	kalite	N;NOM;FEM;PL	N;NOM;SG;3
sergej	sergey	sergej	sergey	PROPN;ANIM;NOM;MASC;SG	
sergej	sergei	sergej	sergei	PROPN;ANIM;NOM;MASC;SG	
sergej	sergey	sergej	sergey	PROPN;ANIM;NOM;MASC;SG	
hlavu	baş	hlava	baş	N;ACC;FEM;SG	N;NOM;SG;3
hlavu	kafası	hlava	kafa	N;ACC;FEM;SG	N;NOM;SG;3
hlavu	kafa	hlava	kafa	N;ACC;FEM;SG	
patrilo	aitti	patriť	ait	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST
portrét	portre	portrét	portre	N;INAN;NOM;MASC;SG	
portrét	dikey	portrét	dikey	N;INAN;NOM;MASC;SG	
portrét	çizim	portrét	çiz	N;INAN;NOM;MASC;SG	
verejné	kamu	verejný	kamu	ADJ;NOM;NEUT;SG	N;NOM;SG;3
verejné	halk	verejný	halk	ADJ;NOM;NEUT;SG	
viesť	kurşun	viesť	kurşun	V;IPFV;POS;NFIN	
začne	başlar	začať	başla	V;PFV;IND;SG;3;POS;PRS;FIN	
začne	başlıyor	začať	başla	V;PFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
začne	başlar	začať	başla	V;PFV;IND;SG;3;POS;PRS;FIN	
začne	başlıyor	začať	başla	V;PFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
ženské	kadın	ženský	kadın	ADJ;NOM;NEUT;SG	
ženské	dişi	ženský	dişi	ADJ;NOM;NEUT;SG	
jav	fenomen	jav	fenomen	N;INAN;NOM;MASC;SG	
jav	fenomen	jav	fenomen	N;INAN;NOM;MASC;SG	
jav	olgu	jav	olgu	N;INAN;NOM;MASC;SG	
iná	farklı	iný	farklı	DET;NOM;FEM;SG	ADJ
iná	farkli	iný	farkli	DET;NOM;FEM;SG	
iná	değişik	iný	değişik	DET;NOM;FEM;SG	
iná	diğer	iný	diğer	DET;NOM;FEM;SG	ADJ
iná	diğeri	iný	diğer	DET;NOM;FEM;SG	N;NOM;SG;3
iná	öteki	iný	öteki	DET;NOM;FEM;SG	
iná	diger	iný	diger	DET;NOM;FEM;SG	
obvody	devreleri	obvod	devre	N;INAN;NOM;MASC;PL	N;ACC;PL;3
obvody	ilçeleri	obvod	ilçe	N;INAN;NOM;MASC;PL	N;ACC;PL;3
bay	koyu	bay	koyu	PROPN;ANIM;NOM;MASC;SG	
bay	körfez	bay	körfez	PROPN;ANIM;NOM;MASC;SG	
bay	defne	bay	defne	PROPN;ANIM;NOM;MASC;SG	
bay	bay	bay	bay	PROPN;ANIM;NOM;MASC;SG	
antonio	antonio	antonio	antonio	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
navštevoval	katıldı	navštevovať	kat	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST;PASS
navštevoval	katıldığı	navštevovať	kat	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;PFV;IND;POS;PST;V.PTCP;PASS
navštevoval	katılan	navštevovať	kat	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;PFV;IND;POS;PRS;V.PTCP;PASS
jones	jones	jones	jones	PROPN;ANIM;NOM;MASC;SG	
zvýšenie	artış	zvýšenie	artış	N;NOM;NEUT;SG	
zvýšenie	artırma	zvýšenie	artırma	N;NOM;NEUT;SG	
zvýšenie	artan	zvýšenie	art	N;NOM;NEUT;SG	
nikolaj	nikolai	nikolaj	nikolai	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
nikolaj	nicolai	nikolaj	nicolai	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
orgány	yetkililer	orgán	yetkili	N;INAN;NOM;MASC;PL	ADJ;NOM;PL;3
orgány	yetkililere	orgán	yetkili	N;INAN;NOM;MASC;PL	ADJ;DAT;PL;3
orgány	bedenleri	orgán	beden	N;INAN;NOM;MASC;PL	N;ACC;PL;3
riadenie	yönetim	riadenie	yönetim	N;NOM;NEUT;SG	
riadenie	yönetim	riadenie	yönetim	N;NOM;NEUT;SG	
astronaut	astronot	astronaut	astronot	N;ANIM;NOM;MASC;SG	
formát	format	formát	format	N;INAN;NOM;MASC;SG	
formát	biçim	formát	biçim	N;INAN;NOM;MASC;SG	
formát	biçimi	formát	biçim	N;INAN;NOM;MASC;SG	N;ACC;SG;3
formát	formatı	formát	format	N;INAN;NOM;MASC;SG	N;ACC;SG;3
pripomína	hatırlatıyor	pripomínať	hatırla	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;CAUS
dala	vermiş	dať	ver	V;FEM;SG;POS;PST;V.PTCP	V;PFV;NFH;IND;SG;3;POS;PST
dala	verdi	dať	ver	V;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST
siedmich	seven	sedem	sev	NUM;GEN;MASC;PL	
siedmich	yedi	sedem	yedi	NUM;GEN;MASC;PL	
vytvorená	yaratılmış	vytvorený	yarat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
vytvorená	oluşturuldu	vytvorený	oluş	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
vytvorená	yaratıldı	vytvorený	yarat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
vytvorená	yarattı	vytvorený	yarat	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST
vytvorená	oluşturulan	vytvorený	oluş	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
moderné	modern	moderný	modern	ADJ;NOM;NEUT;SG	
moderné	çağdaş	moderný	çağdaş	ADJ;NOM;NEUT;SG	
tower	kule	tower	kule	PROPN;ANIM;NOM;MASC;SG	
tower	tower	tower	tower	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
tower	kulesi	tower	kule	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
kritériá	kriterleri	kritérium	kriter	N;NOM;NEUT;PL	N;ACC;PL;3
symboly	sembolleri	symbol	sembol	N;INAN;NOM;MASC;PL	N;ACC;PL;3
diaľnice	otoyol	diaľnica	otoyol	N;NOM;FEM;PL	
diaľnice	otoyol	diaľnica	otoyol	N;NOM;FEM;PL	
diaľnice	otoyolu	diaľnica	otoyolu	N;NOM;FEM;PL	N;ACC;SG;3
diaľnice	otoban	diaľnica	otoban	N;NOM;FEM;PL	
diaľnice	otoyol	diaľnica	otoyol	N;NOM;FEM;PL	
diaľnice	karayolu	diaľnica	karayolu	N;NOM;FEM;PL	N;NOM;SG;3
národnosť	milliyet	národnosť	milliyet	N;NOM;FEM;SG	
národnosť	etnik	národnosť	etnik	N;NOM;FEM;SG	
vedci	bilimadamları	vedci	bil	N;ANIM;NOM;MASC;PL	N;ACC;PL;3
kráľovské	kraliyet	kráľovský	kraliyet	ADJ;NOM;NEUT;SG	
kráľovské	royal	kráľovský	royal	ADJ;NOM;NEUT;SG	
švédska	isveçli	švédsky	isveçli	PROPN;NOM;FEM;SG	
švédska	isveç	švédsky	isveç	PROPN;NOM;FEM;SG	
južný	güney	južný	güney	ADJ;ANIM;NOM;MASC;SG	
južný	güneyli	južný	güneyli	ADJ;ANIM;NOM;MASC;SG	
južný	güney	južný	güney	ADJ;ANIM;NOM;MASC;SG	
južný	güneye	južný	güne	ADJ;ANIM;NOM;MASC;SG	N;DAT;SG;3
andrew	andrew	andrew	andrew	PROPN;ANIM;NOM;MASC;SG	
hlava	kafa	hlava	kafa	N;NOM;FEM;SG	
hlava	tura	hlava	tur	N;NOM;FEM;SG	N;DAT;SG;3
hlava	kafalar	hlava	kafa	N;NOM;FEM;SG	N;NOM;PL;3
hlava	başlık	hlava	başlık	N;NOM;FEM;SG	
hlava	unvan	hlava	unvan	N;NOM;FEM;SG	
hlava	ünvan	hlava	ünvan	N;NOM;FEM;SG	
carlos	carlos	carlos	carlos	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
gabriel	gabriel	gabrieť	gabriel	N;ANIM;NOM;MASC;SG	
gabriel	cebrail	gabrieť	cebrail	N;ANIM;NOM;MASC;SG	
súčasné	güncel	súčasný	güncel	ADJ;NOM;NEUT;SG	
súčasné	akım	súčasný	akım	ADJ;NOM;NEUT;SG	
súčasné	şimdiki	súčasný	şimdiki	ADJ;NOM;NEUT;SG	
súčasné	mevcut	súčasný	mevcut	ADJ;NOM;NEUT;SG	
súčasné	akıntı	súčasný	akıntı	ADJ;NOM;NEUT;SG	N;NOM;SG;3
súčasné	eşzamanlı	súčasný	eşzamanlı	ADJ;NOM;NEUT;SG	
súčasné	çağdaş	súčasný	çağdaş	ADJ;NOM;NEUT;SG	
rusi	rusları	rus	rus	N;ANIM;NOM;MASC;PL	N;ACC;PL;3
rusi	ruslarla	rus	rus	N;ANIM;NOM;MASC;PL	N;INS;PL;3
prístav	harbor	prístava	harbor	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
prístav	liman	prístava	liman	N;INAN;NOM;MASC;SG	
prístav	iskele	prístava	iskel	N;INAN;NOM;MASC;SG	
prístav	port	prístava	port	N;INAN;NOM;MASC;SG	
prístav	liman	prístava	liman	N;INAN;NOM;MASC;SG	
prístav	liman	prístava	liman	N;INAN;NOM;MASC;SG	
volieb	seçim	volieb	seçim	N;GEN;FEM;PL	
volieb	seçimler	volieb	seçim	N;GEN;FEM;PL	N;NOM;PL;3
volieb	seçim	volieb	seçim	N;GEN;FEM;PL	
volieb	seçimler	volieb	seçim	N;GEN;FEM;PL	N;NOM;PL;3
letné	yaza	letný	yaza	ADJ;NOM;NEUT;SG	
letné	yaz	letný	yaz	ADJ;NOM;NEUT;SG	
svätých	azizler	svätý	aziz	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
dvor	yard	dvor	yard	N;INAN;NOM;MASC;SG	
dvor	saray	dvor	saray	N;INAN;NOM;MASC;SG	
dvor	mahkeme	dvor	mahkem	N;INAN;NOM;MASC;SG	
dvor	court	dvor	court	N;INAN;NOM;MASC;SG	
ponožky	çorap	ponožky	çor	N;NOM;FEM;PL	
ponožky	çorap	ponožky	çor	N;NOM;FEM;PL	
mladší	genç	mladý	genç	ADJ;ANIM;NOM;CMPR;MASC;SG	
rio	rio	rio	rio	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
citroën	citroën	citroën	citroën	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
komisia	komisyonu	komisia	komisyon	N;NOM;FEM;SG	N;ACC;SG;3
komisia	komisyon	komisia	komisyon	N;NOM;FEM;SG	
venovať	ithaf	venovať	ithaf	V;POS;NFIN	
aveyron	aveyron	aveyron	aveyron	PROPN;NOM;FEM;SG	
india	hindistan	india	hindistan	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
india	hint	india	hint	N;ANIM;NOM;MASC;SG	
mužský	erkek	mužský	erkek	ADJ;ANIM;NOM;MASC;SG	
mužský	erkeksi	mužský	erkeks	ADJ;ANIM;NOM;MASC;SG	
michel	michel	michel	michel	PROPN;ANIM;NOM;MASC;SG	
alsasko	alsace	alsasko	alsace	ADV	V;PFV;IMP;SG;3;POS;PRS
diskusie	tartışma	diskusie	tartış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
diskusie	tartışmaları	diskusie	tartış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
diskusie	tartışmalar	diskusie	tartış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
diskusie	tartışma	diskusie	tartış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
diskusie	tartışmalar	diskusie	tartış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
vladimir	vladimir	vladimir	vladimir	PROPN;ANIM;NOM;MASC;SG	
prichádza	geliyor	prichádzať	gel	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
prichádza	geliyorum	prichádzať	gel	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
koná	oyunculuk	kono	oyunculuk	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;SG;3
koná	oyunculuğu	kono	oyunculuk	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;SG;3
tabuľa	tablet	tabuľa	tablet	N;NOM;FEM;SG	
tabuľa	karatahta	tabuľa	karatah	N;NOM;FEM;SG	N;ESS;SG;3
historická	tarihi	historický	tarih	ADJ;NOM;FEM;SG	
historická	tarihsel	historický	tarihsel	ADJ;NOM;FEM;SG	
silu	kuvvet	sila	kuvvet	N;ACC;FEM;SG	
silu	güç	sila	güç	N;ACC;FEM;SG	
mgr	mgr	mgr	mgr		
fázy	faz	fáza	faz	N;NOM;FEM;PL	
fázy	aşama	fáza	aşam	N;NOM;FEM;PL	
fázy	evre	fáza	evre	N;NOM;FEM;PL	
fázy	aşama	fáza	aşam	N;NOM;FEM;PL	
fázy	evre	fáza	evre	N;NOM;FEM;PL	
fázy	aşama	fáza	aşam	N;NOM;FEM;PL	
opery	opera	oper	opera	N;NOM;FEM;PL	
ochranné	koruyucu	ochranný	koruyucu	ADJ;NOM;NEUT;SG	
rozmery	bedenleri	rozmer	beden	N;INAN;NOM;MASC;PL	N;ACC;PL;3
rozmery	boyutları	rozmer	boyut	N;INAN;NOM;MASC;PL	N;ACC;PL;3
rozmery	boyut	rozmer	boyut	N;INAN;NOM;MASC;PL	
nièvre	nièvre	nicvre	nièvre	PROPN;NOM;FEM;SG	
oscara	oscar	oscar	oscar	N;INAN;NOM;MASC;SG	
oscara	oskar	oscar	oskar	N;INAN;NOM;MASC;SG	
dokument	belge	dokument	belge	N;INAN;NOM;MASC;SG	
dokument	belgesel	dokument	belgesel	N;INAN;NOM;MASC;SG	
jackson	jackson	jackson	jackson	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
okresov	ilçeleri	okres	ilçe	N;INAN;GEN;MASC;PL	N;ACC;PL;3
okresov	bölgeler	okres	bölge	N;INAN;GEN;MASC;PL	N;NOM;PL;3
sun	güneşe	sun	güneş	PROPN;ANIM;NOM;MASC;SG	N;DAT;SG;3
sun	sun	sun	sun	PROPN;ANIM;NOM;MASC;SG	
sun	güneş	sun	güneş	PROPN;ANIM;NOM;MASC;SG	
sun	günes	sun	günes	PROPN;ANIM;NOM;MASC;SG	
sun	güneşi	sun	güneş	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
saturn	satürn	saturn	satürn	N;INAN;NOM;MASC;SG	
zostava	montaj	zostava	montaj	N;NOM;FEM;SG	
zostava	toplanma	zostava	toplanma	N;NOM;FEM;SG	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR
zostava	meclisi	zostava	mecli	N;NOM;FEM;SG	
tepla	isı	tepnúť	isı	N;NOM;NEUT;SG	
služba	servis	služba	servis	N;NOM;FEM;SG	
štvrť	mahalle	štvrť	mahal	N;NOM;FEM;SG	
štvrť	mahalle	štvrť	mahal	N;NOM;FEM;SG	
plus	artı	plus	artı		
plus	plus	plus	plus		
obehu	dolaşım	obeha	dolaşım	N;INAN;GEN;MASC;SG	
obehu	dolaşımı	obeha	dolaş	N;INAN;GEN;MASC;SG	N;NOM;SG;3
obehu	dolaş	obeha	dolaş	N;INAN;GEN;MASC;SG	
vincent	vincent	vincent	vincent	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
plemeno	cins	plemeno	cins	N;NOM;NEUT;SG	
hráča	oyuncu	hráča	oyuncu	N;ANIM;ACC;MASC;SG	
helena	helena	helena	helen	N;NOM;FEM;SG	PROPN;NOM;SG;3
helena	helen	helena	hel	N;NOM;FEM;SG	
správca	yönetici	správca	yönetici	N;ANIM;NOM;MASC;SG	
správca	geliştirici	správca	geliştirici	N;ANIM;NOM;MASC;SG	
správca	menajer	správca	menajer	N;ANIM;NOM;MASC;SG	
správca	müdür	správca	müdür	N;ANIM;NOM;MASC;SG	
správca	yönetici	správca	yönetici	N;ANIM;NOM;MASC;SG	
rastie	büyüyen	rásť	büyü	V;IPFV;IND;SG;3;POS;PRS;FIN	
rastie	büyüme	rásť	büyü	V;IPFV;IND;SG;3;POS;PRS;FIN	
rastie	büyüyor	rásť	büyü	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
rastie	büyümek	rásť	büyü	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
rastie	yükselen	rásť	yüksel	V;IPFV;IND;SG;3;POS;PRS;FIN	
rastie	yükseliyor	rásť	yüksel	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
rastie	artıyor	rásť	art	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
rastie	büyür	rásť	büyür	V;IPFV;IND;SG;3;POS;PRS;FIN	
rastie	büyüyor	rásť	büyü	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
rozhodli	karar	rozhodnúť	karar	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	N;NOM;SG;3
asociácie	dernek	asociácia	dernek	N;NOM;FEM;PL	
asociácie	derneği	asociácia	dernek	N;NOM;FEM;PL	N;NOM;SG;3
prototyp	prototip	prototyp	protot	N;INAN;NOM;MASC;SG	
prototyp	prototipi	prototyp	prototip	N;INAN;NOM;MASC;SG	
tvrdí	iddia	tvrdiť	iddia	V;IPFV;IND;SG;3;POS;PRS;FIN	
tvrdí	iddialar	tvrdiť	iddia	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL;3
tvrdí	savunuyor	tvrdiť	savun	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
verejnosť	halk	verejnosť	halk	N;NOM;FEM;SG	
parametre	parametreleri	parametre	parametre	N;INAN;NOM;MASC;PL	N;ACC;PL;3
sami	yalnız	sám	yalnız	DET;ANIM;NOM;MASC;PL	
sami	sami	sám	sami	DET;ANIM;NOM;MASC;PL	
riek	nehirler	rieka	nehir	N;GEN;FEM;PL	N;NOM;PL;3
riek	nehirleri	rieka	nehir	N;GEN;FEM;PL	N;NOM;PL;3
riek	rivers	rieka	rivers	N;GEN;FEM;PL	PROPN;NOM;SG;3
obrázky	görseller	obrázok	görsel	N;INAN;NOM;MASC;PL	V;PFV;PL;3;POS;PRS
zamestnancov	çalışanlar	zamestnanec	çalışan	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
zamestnancov	işçiler	zamestnanec	işçi	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
zamestnancov	çalışan	zamestnanec	çalış	N;ANIM;ACC;MASC;PL	
hip	hip	hip	hip	N;INAN;NOM;MASC;SG	
hip	kalça	hip	kalça	N;INAN;NOM;MASC;SG	
napätie	gerilim	napätie	gerilim	N;NOM;NEUT;SG	
napätie	tansiyon	napätie	tansiyon	N;NOM;NEUT;SG	
napätie	gerilim	napätie	gerilim	N;NOM;NEUT;SG	
režim	rejim	režiť	rejim	N;INAN;NOM;MASC;SG	
režim	mode	režiť	mode	N;INAN;NOM;MASC;SG	
režim	modu	režiť	modu	N;INAN;NOM;MASC;SG	
režim	kip	režiť	kip	N;INAN;NOM;MASC;SG	
režim	kipi	režiť	kipi	N;INAN;NOM;MASC;SG	
režim	mod	režiť	mod	N;INAN;NOM;MASC;SG	
režim	rejim	režiť	rejim	N;INAN;NOM;MASC;SG	
režim	rejimi	režiť	rejim	N;INAN;NOM;MASC;SG	N;ACC;SG;3
naposledy	sonuncusu	naposledy	sonuncu	ADV	NUM;NOM;SG;3
naposledy	last	naposledy	last	ADV	
naposledy	sonuncu	naposledy	sonuncu	ADV	
naposledy	son	naposledy	son	ADV	
srdca	kardiyak	srdce	kardiyak	N;NOM;NEUT;PL	
srdca	kalp	srdce	kalp	N;NOM;NEUT;PL	
srdca	gönül	srdce	gönül	N;NOM;NEUT;PL	
srdca	kalbi	srdce	kalbi	N;NOM;NEUT;PL	ADJ;NOM;SG;3
srdca	yürek	srdce	yürek	N;NOM;NEUT;PL	
navštívil	ziyaret	navštíviť	ziyaret	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;NOM;SG;3
manažér	menajer	manažér	menajer	N;ANIM;NOM;MASC;SG	
manažér	müdür	manažér	müdür	N;ANIM;NOM;MASC;SG	
manažér	yönetici	manažér	yönetici	N;ANIM;NOM;MASC;SG	
spoločností	firmalar	spoločnosť	firma	N;GEN;FEM;PL	N;NOM;PL;3
spoločností	şirketleri	spoločnosť	şirket	N;GEN;FEM;PL	N;ACC;PL;3
spoločností	şirketler	spoločnosť	şirket	N;GEN;FEM;PL	N;NOM;PL;3
erb	crest	erb	crest	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
analýza	analizi	analýza	analiz	N;NOM;FEM;SG	
analýza	analizler	analýza	analiz	N;NOM;FEM;SG	N;NOM;PL;3
plyn	benzin	plyn	benz	N;INAN;NOM;MASC;SG	
plyn	gaz	plyn	gaz	N;INAN;NOM;MASC;SG	
zelená	yeşile	zelený	yeşil	ADJ;NOM;FEM;SG	
zelená	yeşillik	zelený	yeşillik	ADJ;NOM;FEM;SG	N;NOM;SG;3
zelená	green	zelený	gre	ADJ;NOM;FEM;SG	
zelená	yeşili	zelený	yeşil	ADJ;NOM;FEM;SG	ADJ;ACC;SG;3
vedec	bilimadamı	vedec	bil	N;ANIM;NOM;MASC;SG	
archív	arşivi	archív	arşivi	N;INAN;NOM;MASC;SG	
archív	arşiv	archív	arşiv	N;INAN;NOM;MASC;SG	
archív	arşiv	archív	arşiv	N;INAN;NOM;MASC;SG	
deväť	dokuzu	deväť	dokuz	NUM;NOM;NEUT;SG	
deväť	dokuz	deväť	dokuz	NUM;NOM;NEUT;SG	
archeologické	arkeoloji	archeologický	arkeoloji	ADJ;NOM;NEUT;SG	
archeologické	arkeolojik	archeologický	arkeolojik	ADJ;NOM;NEUT;SG	
jack	jack	jack	jack	PROPN;ANIM;NOM;MASC;SG	
jack	vale	jack	vale	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
ostrava	ostrava	ostrava	ostrava	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
polohy	pozisyon	poloha	pozisyon	N;NOM;FEM;PL	
polohy	konumlandırma	poloha	konumla	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
rast	büyüme	rast	büyü	N;INAN;NOM;MASC;SG	
rast	büyümek	rast	büyü	N;INAN;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
vyžaduje	gerektirir	vyžadovať	gerek	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;CAUS
vyžaduje	gerekli	vyžadovať	gerekli	V;IPFV;IND;SG;3;POS;PRS;FIN	
vyžaduje	gerekiyor	vyžadovať	gerek	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
vyžaduje	zorunlu	vyžadovať	zorunlu	V;IPFV;IND;SG;3;POS;PRS;FIN	
vyžaduje	gereklidir	vyžadovať	gerekli	V;IPFV;IND;SG;3;POS;PRS;FIN	
vyžaduje	gerektirir	vyžadovať	gerek	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;CAUS
združenia	havuzları	združenie	havuz	N;NOM;NEUT;PL	N;ACC;PL;3
francisco	francisco	francisco	francisco	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
dedine	köyü	dedina	köy	N;DAT;FEM;SG	
dedine	köy	dedina	köy	N;DAT;FEM;SG	
otázka	soru	otázka	soru	N;NOM;FEM;SG	
otázka	sorum	otázka	sorum	N;NOM;FEM;SG	
mince	para	minca	para	N;NOM;FEM;PL	
mince	sikke	minca	sikke	N;NOM;FEM;PL	
mince	para	minca	para	N;NOM;FEM;PL	
povolanie	meslek	povolanie	meslek	N;NOM;NEUT;SG	
povolanie	işgal	povolanie	işgal	N;NOM;NEUT;SG	
povolanie	meslek	povolanie	meslek	N;NOM;NEUT;SG	
štúdie	çalış	štúdia	çalış	N;NOM;NEUT;PL	
štúdie	çalışma	štúdia	çalış	N;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
štúdie	çalışmalar	štúdia	çalış	N;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
štúdie	çalışmaları	štúdia	çalış	N;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ford	ford	ford	ford	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
