категория	luokan	категория	luokka	N;INAN;NOM;FEM;SG	N;GEN;SG
продажи	myynti	продажа	myynti	N;INAN;NOM;FEM;PL	N;NOM;SG
динамика	dynamiikkaa	динамика	dynamiikka	N;INAN;NOM;FEM;SG	N;PRT;SG
франко	franco	французский	franco	ADV	N;NOM;SG
официальное	virkamies	официальный	virka#mies	ADJ;NOM;NEUT;SG	N;NOM;SG
официальное	viralliset	официальный	virallinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
собственности	omaisuutta	собственность	omaisuus	N;INAN;GEN;FEM;SG	N;PRT;SG
собственности	kiinteistö	собственность	kiinteistö	N;INAN;GEN;FEM;SG	N;NOM;SG
собственности	ominaisuus	собственность	ominaisuus	N;INAN;GEN;FEM;SG	N;NOM;SG
собственности	omaisuus	собственность	omaisuus	N;INAN;GEN;FEM;SG	N;NOM;SG
собственности	kiinteistöt	собственность	kiinteistö	N;INAN;GEN;FEM;SG	N;NOM;PL
собственности	tontti	собственность	tontti	N;INAN;GEN;FEM;SG	N;NOM;SG
ограничения	rajoituksia	ограничение	rajoitus	N;INAN;NOM;NEUT;PL	N;PRT;PL
ограничения	rajoituksia	ограничение	rajoitus	N;INAN;NOM;NEUT;PL	N;PRT;PL
ограничения	rajoitus	ограничение	rajoitus	N;INAN;NOM;NEUT;PL	N;NOM;SG
ограничения	rajoittaminen	ограничение	rajoittaminen	N;INAN;NOM;NEUT;PL	N;NOM;SG
осталась	pysynyt	остаться	pysyä	V;PFV;FEM;IND;SG;PST;FIN;MID	V;NOM;SG;V.PTCP;ACT
осталась	jäi	остаться	jäädä	V;PFV;FEM;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN;ACT
осталась	pysyi	остаться	pysyä	V;PFV;FEM;IND;SG;PST;FIN;MID	V;IND;SG;3;PST;FIN;ACT
собственный	omista	собственный	oma	ADJ;NOM;MASC;SG	ADJ;IN+ABL;PL
собственный	oman	собственный	oma	ADJ;NOM;MASC;SG	ADJ;GEN;SG
собственный	omat	собственный	oma	ADJ;NOM;MASC;SG	ADJ;NOM;PL
карт	karttoja	карта	kartta	N;INAN;GEN;FEM;PL	N;PRT;PL
карт	kartat	карта	kartta	N;INAN;GEN;FEM;PL	N;NOM;PL
объявлено	ilmoitetut	объявить	ilmoittaa	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
объявлено	ilmoitti	объявить	ilmoittaa	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
личные	henkilökohtaisia	личный	henkilö#kohtainen	ADJ;NOM;PL	ADJ;PRT;PL
личные	henkilökohtainen	личный	henkilö#kohtainen	ADJ;NOM;PL	ADJ;NOM;SG
личные	henkilökohtaista	личный	henkilö#kohtainen	ADJ;NOM;PL	ADJ;PRT;SG
февраль	helmikuuta	февраль	helmikuu	N;INAN;NOM;MASC;SG	N;PRT;SG
февраль	helmikuussa	февраль	helmikuu	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
като	cato	като	cato		PROPN;NOM;SG
като	kato	като	kato		INTJ
потерял	hukassa	терять	hukassa	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADV
потерял	menetetty	терять	menettää	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
ким	kimi	ким	kimi	PART	PROPN;NOM;SG
ким	kim	ким	kim	PART	PROPN;NOM;SG
установлено	asennetut	установить	asentaa	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
выпустила	julkaistu	выпустить	julkaista	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
выпустила	vapautuu	выпустить	vapautua	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
выпустила	luovutettu	выпустить	luovuttaa	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
выпустила	vapautettu	выпустить	vapauttaa	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
знания	osaaminen	знание	osaaminen	N;INAN;NOM;NEUT;PL	N;NOM;SG
знания	tieto	знание	tieto	N;INAN;NOM;NEUT;PL	N;NOM;SG
знания	tietämys	знание	tietämys	N;INAN;NOM;NEUT;PL	N;NOM;SG
знания	tietoa	знание	tieto	N;INAN;NOM;NEUT;PL	N;PRT;SG
гражданского	siviili	гражданский	siviillä	ADJ;GEN;MASC;SG	N;NOM;SG
уволен	potkut	уволить	potku	V;PFV;MASC;SG;PST;V.PTCP;PASS	N;NOM;PL
уволен	hylkäsi	уволить	hylätä	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
метка	merkitse	метка	merkitä	N;INAN;NOM;FEM;SG	V;IMP;SG;2;FIN;ACT
метка	merkitä	метка	merkitä	N;INAN;NOM;FEM;SG	V;SG;NFIN;ACT
метка	merkkaa	метка	merkka	N;INAN;NOM;FEM;SG	V;IMP;SG;2;FIN;ACT
метка	merkitse	метка	merkitä	N;INAN;NOM;FEM;SG	V;IMP;SG;2;FIN;ACT
метка	mark	метка	mark	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
граждане	kansalaisten	гражданин	kansalainen	N;ANIM;NOM;MASC;PL	N;GEN;PL
граждане	kansalaisia	гражданин	kansa#lainen	N;ANIM;NOM;MASC;PL	N;PRT;PL
разработан	kehittynyt	разработать	kehittyä	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
разработан	kehittyneet	разработать	kehittyä	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;NOM;PL;V.PTCP;ACT
разработан	suunnitellut	разработать	suunnitella	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
алма	alma	алма	alma	ADV	PROPN;NOM;SG
штатов	valtiot	штат	valtio	N;INAN;GEN;MASC;PL	N;NOM;PL
штатов	osavaltiot	штат	osa#valtio	N;INAN;GEN;MASC;PL	N;NOM;PL
созданный	loi	создать	luo	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
созданный	luodut	создать	luoda	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
созданный	luonut	создать	luoda	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
элемент	pikselin	элемент	pikselin	N;INAN;NOM;MASC;SG	N;GEN;SG
элемент	pikseliä	элемент	piksi	N;INAN;NOM;MASC;SG	N;PRT;SG
космос	tilaa	космос	tila	N;INAN;NOM;MASC;SG	N;PRT;SG
космос	space	космос	space	N;INAN;NOM;MASC;SG	
полная	täyden	полный	täysi	ADJ;NOM;FEM;SG	ADJ;GEN;SG
полная	täys	полный	täys	ADJ;NOM;FEM;SG	INTJ
полная	täydet	полный	täysi	ADJ;NOM;FEM;SG	ADJ;NOM;PL
полная	täynnä	полный	täynnä	ADJ;NOM;FEM;SG	ADV
полная	täydelliset	полный	täydellinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
полная	täytetään	полный	täyttää	ADJ;NOM;FEM;SG	V;IND;PRS;FIN;PASS
родину	kotimaa	родина	koti#maa	N;INAN;ACC;FEM;SG	N;NOM;SG
родину	kotimaan	родина	koti#maa	N;INAN;ACC;FEM;SG	N;GEN;SG
елизавета	elizabeth	елизавет	elizabeth	N;ANIM;NOM;FEM;SG	
золотые	golden	золотой	golden	ADJ;NOM;PL	
золотые	kultainen	золотой	kultainen	ADJ;NOM;PL	ADJ;NOM;SG
золотые	kultaa	золотой	kulta	ADJ;NOM;PL	N;PRT;SG
золотые	kulta	золотой	kulta	ADJ;NOM;PL	N;NOM;SG
золотые	kullan	золотой	kulta	ADJ;NOM;PL	N;GEN;SG
насекомые	hyönteisiä	насекомое	hyönteinen	N;ANIM;NOM;NEUT;PL	N;PRT;PL
насекомые	hyönteisten	насекомое	hyönteinen	N;ANIM;NOM;NEUT;PL	N;GEN;PL
пушки	tykki	пушка	tykki	N;INAN;NOM;FEM;PL	N;NOM;SG
пушки	aseita	пушка	ase	N;INAN;NOM;FEM;PL	N;PRT;PL
решено	päättänyt	решить	päättää	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
решено	päätti	решить	päättää	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
концепции	käsitteitä	концепция	käsite	N;INAN;NOM;FEM;PL	N;PRT;PL
исполнители	taiteilijoiden	исполнитель	taiteilija	N;ANIM;NOM;MASC;PL	N;GEN;PL
исполнители	taiteilijoita	исполнитель	taiteilija	N;ANIM;NOM;MASC;PL	N;PRT;PL
финляндия	suomi	финляндия	suomi	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
финляндия	suomea	финляндия	suomi	N;INAN;NOM;FEM;SG	N;PRT;SG
простой	yksinkertaiset	простой	yksinkertainen	ADJ;NOM;MASC;SG	ADJ;NOM;PL
простой	yksinkertaista	простой	yksinkertainen	ADJ;NOM;MASC;SG	ADJ;PRT;SG
миллиона	miljoona	миллион	miljoona	N;INAN;GEN;MASC;SG	NUM;NOM;SG
миллиона	miljoonaa	миллион	miljoona	N;INAN;GEN;MASC;SG	NUM;PRT;SG
принципы	periaatteita	принцип	periaate	N;INAN;NOM;MASC;PL	N;PRT;PL
пройти	syöttö	пройти	syöttö	V;PFV;NFIN;ACT	N;NOM;SG
пройти	ohi	пройти	ohi	V;PFV;NFIN;ACT	ADV
киевский	kiova	киевский	kiova	ADJ;NOM;MASC;SG	PROPN;NOM;SG
любит	tykkää	любить	tykätä	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IMP;SG;2;FIN;ACT
любит	pitää	любить	pitää	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;0;PRS;FIN;ACT
спортивная	urheilua	спортивный	urheilu	ADJ;NOM;FEM;SG	N;PRT;SG
спортивная	urheilu	спортивный	urheilu	ADJ;NOM;FEM;SG	N;NOM;SG
насекомых	hyönteiset	насекомое	hyönteinen	N;ANIM;GEN;NEUT;PL	N;NOM;PL
насекомых	hyönteisiä	насекомое	hyönteinen	N;ANIM;GEN;NEUT;PL	N;PRT;PL
насекомых	hyönteiset	насекомое	hyönteinen	N;ANIM;GEN;NEUT;PL	N;NOM;PL
насекомых	hyönteinen	насекомое	hyönteinen	N;ANIM;GEN;NEUT;PL	N;NOM;SG
немедленно	välitön	немедленно	välitön	ADV	ADJ;NOM;SG
немедленно	välittömät	немедленно	välitön	ADV	ADJ;NOM;PL
лекции	luentoja	лекция	luento	N;INAN;NOM;FEM;PL	N;PRT;PL
лекции	luento	лекция	luento	N;INAN;NOM;FEM;PL	N;NOM;SG
лекции	luennon	лекция	luento	N;INAN;NOM;FEM;PL	N;GEN;SG
законов	lait	закон	laki	N;INAN;GEN;MASC;PL	N;NOM;PL
законов	lakeja	закон	laki	N;INAN;GEN;MASC;PL	N;PRT;PL
услуги	palvelujen	услуга	palvelu	N;INAN;NOM;FEM;PL	N;GEN;PL
услуги	palveluja	услуга	palvelu	N;INAN;NOM;FEM;PL	N;PRT;PL
услуги	palvelun	услуга	palvelu	N;INAN;NOM;FEM;PL	N;GEN;SG
услуги	palvelu	услуга	palvelu	N;INAN;NOM;FEM;PL	N;NOM;SG
услуги	palvelua	услуга	palvelu	N;INAN;NOM;FEM;PL	N;PRT;SG
процессы	prosesseja	процесс	prosessi	N;INAN;NOM;MASC;PL	N;PRT;PL
процессы	prosessien	процесс	prosessi	N;INAN;NOM;MASC;PL	N;GEN;PL
верховный	korkein	верховный	korkea	ADJ;NOM;MASC;SG	ADJ;NOM;RL;SG
джонс	jones	джонс	jones	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
джонс	jonesin	джонс	jonen	N;ANIM;NOM;MASC;SG	PROPN;GEN;SG
отмечает	muistiinpanot	отмечать	muistiin#pano	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL
отмечает	muistiinpanoja	отмечать	muistiin#panna	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;PRT;PL
отмечает	huomautuksia	отмечать	huomautus	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;PRT;PL
отмечает	huomautukset	отмечать	huomautus	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;PL
морские	meren	морской	meri	ADJ;NOM;PL	N;GEN;SG
морские	merijalkaväki	морской	meri#jalka#väki	ADJ;NOM;PL	N;NOM;SG
морские	sotilas	морской	sotilas	ADJ;NOM;PL	N;NOM;SG
морские	merenkulun	морской	meren#kulu	ADJ;NOM;PL	N;GEN;SG
франц	franz	франц	franz	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
парламент	parlamentin	парламент	parlamentti	N;INAN;NOM;MASC;SG	N;GEN;SG
исполнитель	taiteilijan	исполнитель	taiteilija	N;ANIM;NOM;MASC;SG	N;GEN;SG
фотография	kuvaa	фотография	kuva	N;INAN;NOM;FEM;SG	N;PRT;SG
фотография	kuvan	фотография	kuva	N;INAN;NOM;FEM;SG	N;GEN;SG
фотография	valokuvan	фотография	valo#kuva	N;INAN;NOM;FEM;SG	N;GEN;SG
фотография	kuvaa	фотография	kuva	N;INAN;NOM;FEM;SG	N;PRT;SG
закрытия	sulkemisen	закрытие	sulkeminen	N;INAN;NOM;NEUT;PL	N;GEN;SG
закрытия	sulkeminen	закрытие	sulkeminen	N;INAN;NOM;NEUT;PL	N;NOM;SG
закрытия	päättäminen	закрытие	päättäminen	N;INAN;NOM;NEUT;PL	N;NOM;SG
закрытия	lähenee	закрытие	lähetä	N;INAN;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN;ACT
закрытия	lähestyy	закрытие	lähestyä	N;INAN;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN;ACT
закрытия	sulkeminen	закрытие	sulkeminen	N;INAN;NOM;NEUT;PL	N;NOM;SG
закрытия	sulkeutuu	закрытие	sulkeutua	N;INAN;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN;ACT
закрытия	suljetaan	закрытие	sulkea	N;INAN;NOM;NEUT;PL	V;IND;PRS;FIN;PASS
храмы	temppeleitä	храм	temppeli	N;INAN;NOM;MASC;PL	N;PRT;PL
комментарий	kommenttia	комментарий	kommentti	N;INAN;NOM;MASC;SG	N;PRT;SG
комментарий	kommentoi	комментарий	kommentoida	N;INAN;NOM;MASC;SG	V;IND;SG;3;PST;FIN;ACT
комментарий	kommentin	комментарий	kommentti	N;INAN;NOM;MASC;SG	N;GEN;SG
женская	naaras	женский	naaras	ADJ;NOM;FEM;SG	N;NOM;SG
женская	nainen	женский	nainen	ADJ;NOM;FEM;SG	N;NOM;SG
женская	naisten	женский	nainen	ADJ;NOM;FEM;SG	N;GEN;PL
музыкантов	muusikot	музыкант	muusikko	N;ANIM;GEN;MASC;PL	N;NOM;PL
высшая	korkein	высший	korkea	ADJ;NOM;FEM;SG	ADJ;NOM;RL;SG
заболевания	sairauksia	заболевание	sairaus	N;INAN;NOM;NEUT;PL	N;PRT;PL
заболевания	tautien	заболевание	tauti	N;INAN;NOM;NEUT;PL	N;GEN;PL
заболевания	tauti	заболевание	tauti	N;INAN;NOM;NEUT;PL	N;NOM;SG
заболевания	taudista	заболевание	tauti	N;INAN;NOM;NEUT;PL	N;IN+ABL;SG
заболевания	sairaus	заболевание	sairaus	N;INAN;NOM;NEUT;PL	N;NOM;SG
глав	kappaleet	глава	kappale	N;ANIM;GEN;MASC;PL	N;NOM;PL
глав	luvut	глава	luku	N;ANIM;GEN;MASC;PL	N;NOM;PL
обложки	kansi	обложка	kansi	N;INAN;NOM;FEM;PL	N;NOM;SG
обложки	kattaa	обложка	kattaa	N;INAN;NOM;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
обложки	kannen	обложка	kansi	N;INAN;NOM;FEM;PL	N;GEN;SG
обложки	suojaa	обложка	suoja	N;INAN;NOM;FEM;PL	V;IMP;SG;2;FIN;ACT
обложки	kattaa	обложка	kattaa	N;INAN;NOM;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
неожиданно	odottamaton	неожиданно	odottamaton	ADV	ADJ;NOM;SG
неожиданно	yllättävä	неожиданно	yllättävä	ADV	ADJ;NOM;SG
неожиданно	odottamatonta	неожиданно	odottamaton	ADV	ADJ;PRT;SG
романы	romaaneja	роман	romaani	N;INAN;NOM;MASC;PL	N;PRT;PL
строго	tiukat	строго	tiukka	ADV	ADJ;NOM;PL
строго	tiukkaa	строго	tiukka	ADV	ADJ;PRT;SG
строго	tiukka	строго	tiukka	ADV	ADJ;NOM;SG
строго	ankara	строго	ankara	ADV	ADJ;NOM;SG
обнаружил	löydetty	обнаружить	löytää	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
обнаружил	löydettiin	обнаружить	löytää	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;PST;FIN;PASS
внешний	ulompi	внешний	ulompi	ADJ;NOM;MASC;SG	N;NOM;SG
внешний	ulkoisen	внешний	ulkoinen	ADJ;NOM;MASC;SG	ADJ;GEN;SG
внешний	ulkoiset	внешний	ulkoinen	ADJ;NOM;MASC;SG	ADJ;NOM;PL
сторонников	kannattajia	сторонник	kannattaja	N;ANIM;ACC;MASC;PL	N;PRT;PL
заметил	nähty	заметить	nähdä	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
заметил	havaittu	заметить	havaita	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
заметил	huomattu	заметить	huomata	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
гонки	kisa	гонка	kisa	N;INAN;NOM;FEM;PL	N;NOM;SG
гонки	rotu	гонка	rotu	N;INAN;NOM;FEM;PL	N;NOM;SG
гонки	kisaa	гонка	kisa	N;INAN;NOM;FEM;PL	N;PRT;SG
гонки	kilpa	гонка	kilpa	N;INAN;NOM;FEM;PL	N;NOM;SG
гонки	kisaa	гонка	kisa	N;INAN;NOM;FEM;PL	N;PRT;SG
гонки	racing	гонка	racing	N;INAN;NOM;FEM;PL	N;NOM;SG
млрд	miljardia	миллиард	miljardi	N;INAN;NOM;MASC;SG	N;PRT;SG
сирии	syyria	сирия	syyri	N;INAN;NOM;FEM;PL	N;NOM;SG
сирии	syyriassa	сирия	syyria	N;INAN;NOM;FEM;PL	N;IN+ESS;SG
сирии	syyrian	сирия	syyri	N;INAN;NOM;FEM;PL	N;GEN;SG
вниз	down	вниз	down	ADV	
солдаты	sotilaita	солдат	sotilas	N;ANIM;NOM;MASC;PL	N;PRT;PL
зеландии	seelannin	зеландия	seelanti	N;INAN;NOM;FEM;PL	N;GEN;SG
зеландии	seelanti	зеландия	seelanti	N;INAN;NOM;FEM;PL	N;NOM;SG
вооружения	aseistus	вооружение	aseistus	N;INAN;NOM;NEUT;PL	N;NOM;SG
сердца	sydämiä	сердце	sydämä	N;INAN;NOM;NEUT;PL	N;PRT;PL
ответственность	vastuun	ответственность	vastuu	N;INAN;NOM;FEM;SG	N;GEN;SG
ответственность	vastuuta	ответственность	vastuu	N;INAN;NOM;FEM;SG	N;PRT;SG
королевы	queens	королева	queens	N;ANIM;NOM;FEM;PL	
точек	pisteet	точка	piste	N;INAN;GEN;FEM;PL	N;NOM;PL
точек	pisteitä	точка	piste	N;INAN;GEN;FEM;PL	N;PRT;PL
точек	pistettä	точка	piste	N;INAN;GEN;FEM;PL	N;PRT;SG
точек	kohdat	точка	kohta	N;INAN;GEN;FEM;PL	N;NOM;PL
квалификации	tutkintojen	квалификация	tutkinta	N;INAN;NOM;FEM;SG	N;GEN;PL
исправить	oikein	исправить	oikein	V;PFV;NFIN;ACT	ADV
исправить	oikea	исправить	oikea	V;PFV;NFIN;ACT	ADJ;NOM;SG
брайан	brian	брайан	brian	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
брайан	brianin	брайан	briani	N;ANIM;NOM;MASC;SG	N;GEN;SG
брайан	bryan	брайан	bryan	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
чехословакии	tšekkoslovakian	чехословакия	tšekko#sovakia	N;INAN;NOM;FEM;PL	N;GEN;SG
заведения	laitosten	заведение	laitos	N;INAN;NOM;NEUT;PL	N;GEN;PL
спортсменов	urheilijoita	спортсмен	urheilija	N;ANIM;GEN;MASC;PL	N;PRT;PL
спортсменов	urheilijat	спортсмен	urheilija	N;ANIM;GEN;MASC;PL	N;NOM;PL
левой	vasemmalle	левый	vasen	ADJ;INS;FEM;SG	ADJ;AT+ALL;SG
левой	vasen	левый	vasen	ADJ;INS;FEM;SG	N;NOM;SG
левой	vasemmalla	левый	vasen	ADJ;INS;FEM;SG	ADJ;AT+ESS
;SG
турция	kalkkunaa	турция	kalkkuna	N;INAN;NOM;FEM;SG	N;PRT;SG
турция	turkin	турция	turkki	N;INAN;NOM;FEM;SG	N;GEN;SG
проще	helpommin	простой	helposti	ADJ;CMPR	ADV;CMPR
проще	helpottaa	простой	helpottaa	ADJ;CMPR	V;IND;SG;3;PRS;FIN;ACT
сезонов	kaudet	сезон	kausi	N;INAN;GEN;MASC;PL	N;NOM;PL
учреждение	viraston	учреждение	virasto	N;INAN;NOM;NEUT;SG	N;GEN;SG
учреждение	perustamista	учреждение	perustaminen	N;INAN;NOM;NEUT;SG	N;PRT;SG
скоро	kohta	скоро	kohta	ADV	N;NOM;SG
скоро	soon	скоро	soko	ADV	
журналы	lehtiä	журнал	lehti	N;INAN;NOM;MASC;PL	N;PRT;PL
действительности	pätevyys	действительность	pätevyys	N;INAN;GEN;FEM;SG	N;NOM;SG
действительности	voimassaolo	действительность	voimassaolo	N;INAN;GEN;FEM;SG	N;NOM;SG
версий	versiot	версия	versiot	N;INAN;GEN;FEM;PL	N;NOM;PL
версий	versioita	версия	versio	N;INAN;GEN;FEM;PL	N;PRT;PL
средних	keskikokoinen	средний	keski#kokoinen	ADJ;GEN;PL	ADJ;NOM;SG
ноги	jalkojen	нога	jalka	N;INAN;NOM;FEM;PL	N;GEN;PL
ноги	jalkoja	нога	jalka	N;INAN;NOM;FEM;PL	N;PRT;PL
ноги	jalkojen	нога	jalka	N;INAN;NOM;FEM;PL	N;GEN;PL
читателей	lukija	читатель	lukija	N;ANIM;ACC;MASC;PL	N;NOM;SG
читателей	lukijat	читатель	lukija	N;ANIM;ACC;MASC;PL	N;NOM;PL
владелец	omistajan	владелец	omistaja	N;ANIM;NOM;MASC;SG	N;GEN;SG
свободу	vapauden	свобода	vapaus	N;INAN;ACC;FEM;SG	N;GEN;SG
свободу	vapautta	свобода	vapaus	N;INAN;ACC;FEM;SG	N;PRT;SG
свободу	vapaus	свобода	vapaus	N;INAN;ACC;FEM;SG	N;NOM;SG
свободу	vapauteen	свобода	vapaus	N;INAN;ACC;FEM;SG	N;IN+ALL;SG
аппарат	koneen	аппарат	kone	N;INAN;NOM;MASC;SG	N;GEN;SG
аппарат	laitteet	аппарат	laite	N;INAN;NOM;MASC;SG	N;NOM;PL
едва	tuskin	едва	tuskin	PART	ADV
обнаружены	havaittu	обнаружить	havaita	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
поддерживает	tukevat	поддерживать	tukea	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PL;V.PTCP;ACT
религиозных	uskonnollinen	религиозный	uskonnollinen	ADJ;GEN;PL	ADJ;NOM;SG
религиозных	uskonnolliset	религиозный	uskonnollinen	ADJ;GEN;PL	ADJ;NOM;PL
церквей	kirkkoja	церковь	kirkko	N;INAN;GEN;FEM;PL	N;PRT;PL
церквей	kirkot	церковь	kirkko	N;INAN;GEN;FEM;PL	N;NOM;PL
драма	drama	драма	drama	N;INAN;NOM;FEM;SG	
драма	draamaa	драма	draama	N;INAN;NOM;FEM;SG	N;PRT;SG
секунд	sekuntia	секунда	sekunti	N;INAN;GEN;FEM;PL	N;PRT;SG
секунд	sekunnin	секунда	sekunti	N;INAN;GEN;FEM;PL	N;GEN;SG
собственное	omista	собственный	oma	ADJ;NOM;NEUT;SG	ADJ;IN+ABL;PL
собственное	oman	собственный	oma	ADJ;NOM;NEUT;SG	ADJ;GEN;SG
