το	do	ο	do	DET;NOM;DEF;NEUT;SG	PROPN
δεδομένο	lle	δεδομένο	lle	N;NOM;NEUT;SG	PRO
δεδομένο	a	δεδομένο	o	N;NOM;NEUT;SG	DET
δεδομένο	dado	δεδομένο	dar	N;NOM;NEUT;SG	V
δεδομένο	se	δεδομένο	se	N;NOM;NEUT;SG	CONJ
επηρεάζει	á	επηρεάζω	á	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
μυστικά	os	μυστικά	o	ADV	DET
μυστικά	segredos	μυστικά	segrir	ADV	N
μυστικά	poden	μυστικά	poder	ADV	V
μυστικά	adoptar	μυστικά	adoptar	ADV	V
μηχανικό	mecánica	μηχανικός	mecánica	ADJ;NOM;NEUT;SG	N
μηχανικό	mecánico	μηχανικός	mecánico	ADJ;NOM;NEUT;SG	N
βλαντιμίρ	vladimir	βλαντιμίρ	vladimir	PROPN;NOM;MASC;SG	V
νικητή	gaña	νικητής	gaña	N;ACC;MASC;SG	V
τζωρτζ	george	τζωρτζ	george	PROPN;NOM;MASC;SG	PROPN
τζωρτζ	xurxo	τζωρτζ	xurxo	PROPN;NOM;MASC;SG	N
καθορίζεται	con	καθορίζω	con	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADP
πόνο	moito	πόνο	moito	N;ACC;MASC;SG	ADV
κρατά	a	κρατός	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
κρατά	así	κρατός	así	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADV
μολονότι	que	μολονότι	que	ADV	PRO
μολονότι	non	μολονότι	non	ADV	PART
μολονότι	pero	μολονότι	pero	ADV	CONJ
μολονότι	malia	μολονότι	malia	ADV	CONJ
έξοδα	custa	έξοδο	custar	N;NOM;NEUT;PL	V
έξοδα	custar	έξοδο	custar	N;NOM;NEUT;PL	V
έξοδα	sanitarios	έξοδο	sanitario	N;NOM;NEUT;PL	ADJ
διάσκεψη	de	διάσκεψη	de	N;NOM;FEM;SG	ADP
αδελφοί	os	αδελφός	o	N;NOM;MASC;PL	DET
άλογα	cabalos	άλογος	cabalo	N;NOM;NEUT;PL	V
άλογα	os	άλογος	o	N;NOM;NEUT;PL	DET
σπάνιο	pouco	σπάνιος	pouco	ADJ;NOM;NEUT;SG	ADV
μακρύ	longo	μακρύς	longo	N;NOM;NEUT;SG	ADJ
μακρύ	longa	μακρύς	longo	N;NOM;NEUT;SG	ADJ
μακρύ	moito	μακρύς	moito	N;NOM;NEUT;SG	ADV
κρέας	a	κρέος	o	N;NOM;NEUT;SG	DET
επαγγελματικά	profesionais	επαγγελματικά	profesional	ADV	N
επαγγελματικά	profesional	επαγγελματικά	profesional	ADV	ADJ
επαγγελματικά	un	επαγγελματικά	un	ADV	DET
κινγκ	king	κινγκ	king		PROPN
κινγκ	rei	κινγκ	rei		PROPN
κινγκ	o	κινγκ	o		DET
κινγκ	xurxo	κινγκ	xurxo		N
καθαρή	rede	καθερός	rede	ADJ;NOM;FEM;SG	N
καθαρή	puro	καθερός	puro	ADJ;NOM;FEM;SG	N
καθαρή	pura	καθερός	puro	ADJ;NOM;FEM;SG	N
καθαρή	puros	καθερός	puro	ADJ;NOM;FEM;SG	N
καθαρή	limpar	καθερός	limpar	ADJ;NOM;FEM;SG	V
σώσει	salvalo	σώνω	salvalo	V;PFV;IND;SG;3;FIN;ACT	N
ρέι	ray	ρέγω	ray		PROPN
θωμά	thomas	θωμά	thoma	PROPN;NOM;MASC;SG	N
ες	ss	ες	ss		PROPN
ες	da	ες	da		V
ξένους	descoñecidos	ξένος	descoñecido	ADJ;ACC;MASC;PL	N
ανρί	henri	ανρί	henri		PROPN
ντραμς	batería	ντραμς	bater		V
ντραμς	tambores	ντραμς	tambor		N
ντραμς	os	ντραμς	o		DET
αναγκαία	é	αναγκαίος	ser	ADJ;NOM;FEM;SG	V
ερωτήσεις	as	ερώτηση	o	N;NOM;FEM;PL	DET
τζιμ	jim	τζιμ	jim		PROPN
αποτελεσματική	efectivos	αποτελεσματικός	efectivo	ADJ;NOM;FEM;SG	N
αποτελεσματική	a	αποτελεσματικός	o	ADJ;NOM;FEM;SG	DET
γουέστ	oeste	γουέστ	oeste		N
γουέστ	occidente	γουέστ	occidente		N
γουέστ	occidental	γουέστ	occidental		ADJ
γουέστ	do	γουέστ	do		PROPN
γουέστ	da	γουέστ	da		V
γουέστ	west	γουέστ	west		PROPN
εφέ	efectos	εφέ	efecto		N
εφέ	efecto	εφέ	efecto		N
εφέ	efectos	εφέ	efecto		N
επαναφορά	a	επαναφορά	o	N;NOM;FEM;SG	DET
επαναφορά	restaurar	επαναφορά	restaurar	N;NOM;FEM;SG	V
φράνσις	francis	φράνσις	francis	PROPN;NOM;MASC;SG	PROPN
ηλεκτρονικά	electrónica	ηλεκτρονικά	electrónico	ADV	ADJ
ηλεκτρονικά	electrónico	ηλεκτρονικά	electrónico	ADV	ADJ
αποκάλυψη	revelar	αποκάλυψη	revelar	N;ACC;FEM;SG	V
αποκάλυψη	revelan	αποκάλυψη	revelar	N;ACC;FEM;SG	V
ελπίζω	esperanza	ελπίζω	esperanza	V;IPFV;IND;SG;1;PRS;FIN;ACT	N
στοά	de	στοά	de	N;NOM;FEM;SG	ADP
πραγματικός	de	πραγματικός	de	ADJ;NOM;MASC;SG	ADP
πραγματικός	verdade	πραγματικός	verdade	ADJ;NOM;MASC;SG	N
λαιμό	deles	λαιμός	del	N;NOM;NEUT;SG	PROPN
γνωρίσει	a	γνωρίζω	o	V;PFV;NFIN;ACT	DET
αναπτύχθηκαν	o	αναπτύσσω	o	V;PFV;IND;PL;3;PST;FIN;PASS	DET
πρεσβεία	embaixada	πρεσβεία	embaixar	N;NOM;FEM;SG	V
ορεινή	montaña	ορεινός	montaña	ADJ;NOM;FEM;SG	N
χρήσιμη	para	χρήσιμος	para	ADJ;NOM;FEM;SG	ADP
χρήσιμη	axuda	χρήσιμος	axuda	ADJ;NOM;FEM;SG	N
επιστήμονας	científico	επιστήμονας	científico	N;NOM;MASC;SG	ADJ
επιστήμονας	científicos	επιστήμονας	científico	N;NOM;MASC;SG	ADJ
επιστήμονας	científica	επιστήμονας	científico	N;NOM;MASC;SG	ADJ
λειτουργικά	funcionais	λειτουργικός	funcional	ADV	ADJ
λειτουργικά	funcional	λειτουργικός	funcional	ADV	N
ρουάντα	ruanda	ρουάντα	ruanda	PROPN;NOM;FEM;SG	PROPN
διαδικτυακή	en	διαδικτυακός	en	ADJ;NOM;FEM;SG	ADP
διαδικτυακή	liña	διαδικτυακός	liña	ADJ;NOM;FEM;SG	N
τεστ	probar	τεστ	probar	N;NOM;NEUT;SG	V
τεστ	de	τεστ	de	N;NOM;NEUT;SG	ADP
κομμουνιστές	os	κομμουνιστής	o	N;NOM;MASC;PL	DET
σφαίρες	as	σφαίρα	o	N;NOM;FEM;PL	DET
δοκιμή	probar	δοκιμή	probar	N;NOM;FEM;SG	V
δοκιμή	de	δοκιμή	de	N;NOM;FEM;SG	ADP
δοκιμή	probando	δοκιμή	probar	N;NOM;FEM;SG	V
συμμετέχοντας	participación	συμμετέχων	participación	V;IPFV;V.CVB;ACT	N
μιχάλη	michele	μιχάλος	michele	N	PROPN
λυών	lyon	λύος	lyon	PROPN;ACC;FEM;SG	PROPN
ολλανδός	dutch	ολλανδός	dutch	PROPN;NOM;MASC;SG	PROPN
οκ	ben	οκ	ben	N	ADV
οκ	vale	οκ	valar	N	V
οκ	está	οκ	estar	N	V
οκ	moi	οκ	moi	N	ADV
οκ	ben	οκ	ben	N	ADV
οκ	vale	οκ	valar	N	V
οκ	está	οκ	estar	N	V
μάιος	poden	μάιος	poder	N;NOM;MASC;SG	V
μάιος	pode	μάιος	poder	N;NOM;MASC;SG	V
μάιος	que	μάιος	que	N;NOM;MASC;SG	PRO
μάιος	podo	μάιος	podar	N;NOM;MASC;SG	V
γκραντ	bolsa	γκραντ	bolsa		N
γκραντ	indultarme	γκραντ	indultarme		V
γκραντ	srta	γκραντ	srta		N
γκραντ	a	γκραντ	o		DET
γκραντ	grant	γκραντ	grant		PROPN
σκάλα	as	σκάλα	o	N;NOM;FEM;SG	DET
οκτώβριος	de	οκτώβριος	de	N;NOM;MASC;SG	ADP
μείγμα	as	μείγμα	o	N;NOM;NEUT;SG	DET
χαμηλά	baixo	χαμηλός	baixo	ADV	ADP
χαμηλά	baixa	χαμηλός	baixa	ADV	N
χαμηλά	baixas	χαμηλός	baixa	ADV	N
χαμηλά	baixos	χαμηλός	baixo	ADV	N
αγρότες	labregos	αγρότης	labrego	N;NOM;MASC;PL	ADJ
τεχνικό	técnico	τεχνικός	técnico	ADJ;NOM;NEUT;SG	N
τεχνικό	técnica	τεχνικός	técnica	ADJ;NOM;NEUT;SG	N
καθεδρικό	catedral	καθεδρικός	catedral	ADJ;NOM;NEUT;SG	N
συνείδηση	a	συνείδηση	o	N;ACC;FEM;SG	DET
συνείδηση	da	συνείδηση	da	N;ACC;FEM;SG	V
συνείδηση	a	συνείδηση	o	N;ACC;FEM;SG	DET
συνείδηση	da	συνείδηση	da	N;ACC;FEM;SG	V
πρόσκληση	convídovos	πρόσκληση	convídovo	N;ACC;FEM;SG	V
πρόσκληση	a	πρόσκληση	o	N;ACC;FEM;SG	DET
νεκρός	mortos	νεκρός	morto	ADJ;NOM;MASC;SG	N
νεκρός	morto	νεκρός	morto	ADJ;NOM;MASC;SG	N
νεκρός	morta	νεκρός	morto	ADJ;NOM;MASC;SG	N
νεκρός	morreu	νεκρός	morrer	ADJ;NOM;MASC;SG	V
όμορφη	bonita	όμορφος	bonita	ADJ;NOM;FEM;SG	N
εναλλακτικά	alternativa	εναλλακτικά	alternativa	ADV	N
ομορφιά	a	ομορφιά	o	N;NOM;FEM;SG	DET
σαμ	sam	σαμ	sam		PROPN
προδοσία	unha	προδοσία	un	N;NOM;FEM;SG	DET
προδοσία	a	προδοσία	o	N;NOM;FEM;SG	DET
επαναστατική	revolucionario	επαναστατικός	revolucionario	ADJ;NOM;FEM;SG	N
φόντο	de	φόντος	de	N;NOM;NEUT;SG	ADP
νοκ	toc	νοκ	toc	NUM	PROPN
νοκ	knock	νοκ	knock	NUM	N
νοκ	vouche	νοκ	vouche	NUM	V
εχθρούς	inimigos	εχθρός	inimigo	N;ACC;MASC;PL	ADJ
υπόβαθρο	de	υπόβαθρος	de	N;NOM;NEUT;SG	ADP
ομοσπονδιακό	circuíto	ομοσπονδιακός	circuíto	ADJ;NOM;NEUT;SG	N
τρόποι	de	τρόπος	de	N;NOM;MASC;PL	ADP
σκέψεις	que	σκέψη	que	N;NOM;FEM;PL	PRO
ιησούς	por	ιησός	por	N;NOM;MASC;SG	ADP
παλαιστίνη	palestina	παλαιστίνος	palestino	PROPN;ACC;FEM;SG	N
βαρύτητας	a	βαρύτητα	o	N;GEN;FEM;SG	DET
δόντια	os	δόντια	o	N;NOM;NEUT;PL	DET
ολλανδικά	dutch	ολλανδικά	dutch	ADV	PROPN
επιτρέποντας	permitíndonos	επιτρέπω	permitíndono	V;IPFV;V.CVB;ACT	N
ενήλικες	adultos	ενήλικος	adulto	ADJ;NOM;FEM;PL	N
ενήλικες	os	ενήλικος	o	ADJ;NOM;FEM;PL	DET
ενήλικες	adultos	ενήλικος	adulto	ADJ;NOM;FEM;PL	N
ενήλικες	adulto	ενήλικος	adulto	ADJ;NOM;FEM;PL	N
ενήλικες	dun	ενήλικος	dun	ADJ;NOM;FEM;PL	PROPN
καταστράφηκαν	con	καταστρέφω	con	V;PFV;IND;PL;3;PST;FIN;PASS	ADP
καταστράφηκαν	destruírono	καταστρέφω	destruírono	V;PFV;IND;PL;3;PST;FIN;PASS	PROPN
τρέχει	a	τρέχω	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
εξέφρασε	se	εκφράζω	se	V;PFV;IND;SG;3;PST;FIN;ACT	CONJ
υγρά	líquida	υγρά	líquida	N;NOM;NEUT;PL	ADJ
θέτει	posicións	θέτω	posición	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
γενικώς	xeral	γενικώς	xeral	ADV	ADJ
αλιεία	pescar	αλιεία	pescar	N;NOM;FEM;SG	V
τέκνα	os	τέκνα	o	N;NOM;NEUT;PL	DET
τέκνα	cativos	τέκνα	cativo	N;NOM;NEUT;PL	ADJ
νοέμβριος	de	νοέμβριος	de	N;NOM;MASC;SG	ADP
άλογο	cabalo	άλογος	cabalo	N;NOM;NEUT;SG	PROPN
άλογο	kingston	άλογος	kingston	N;NOM;NEUT;SG	PROPN
απρίλιος	de	απρίλιος	de	N;NOM;MASC;SG	ADP
δώρο	presentar	δώρος	presentar	N;NOM;NEUT;SG	V
δώρο	actual	δώρος	actual	N;NOM;NEUT;SG	ADJ
δώρο	presente	δώρος	presente	N;NOM;NEUT;SG	ADJ
δώρο	presentes	δώρος	presente	N;NOM;NEUT;SG	ADJ
δώρο	regalo	δώρος	regalo	N;NOM;NEUT;SG	PROPN
οδηγό	de	οδηγός	de	N;ACC;MASC;SG	ADP
οδηγό	o	οδηγός	o	N;ACC;MASC;SG	DET
εξουσίες	poderes	εξουσία	poder	N;NOM;FEM;PL	V
αποθήκευση	salvar	αποθήκευση	salvar	N;NOM;FEM;SG	V
αποθήκευση	aforrar	αποθήκευση	aforrar	N;NOM;FEM;SG	V
όραμα	vision	όραμα	vision	N;NOM;NEUT;SG	PROPN
λεπτομέρεια	detalle	λεπτομέρεια	detalle	N;NOM;FEM;SG	PROPN
μουρ	moore	μουρ	moore		PROPN
ενα	unha	ένας	un	N;NOM;NEUT;SG	DET
ενα	un	ένας	un	N;NOM;NEUT;SG	DET
ακούγεται	soa	ακούω	só	V;IPFV;IND;SG;3;PRS;FIN;PASS	DET
ακούγεται	sons	ακούω	son	V;IPFV;IND;SG;3;PRS;FIN;PASS	N
ακούγεται	en	ακούω	en	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADP
ακούγεται	sona	ακούω	sona	V;IPFV;IND;SG;3;PRS;FIN;PASS	N
τζίμι	jimmy	τζίμι	jimmy		PROPN
εμάς	nós	εγώ	nós	PRO;ACC;MASC;PL;1	ADV
εμπειρίες	as	εμπειρία	o	N;NOM;FEM;PL	DET
παρακολουθεί	a	παρακολουθώ	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
παρακολουθεί	as	παρακολουθώ	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
τόκιο	tokio	τόκιο	tokio		PROPN
αφήγηση	contar	αφήγηση	contar	N;ACC;FEM;SG	V
τέταρτος	cuarto	τέταρτος	cuarto	NUM;NOM;MASC;SG	ADJ
τέταρτος	cuarta	τέταρτος	cuarto	NUM;NOM;MASC;SG	ADJ
τέταρτος	acto	τέταρτος	acto	NUM;NOM;MASC;SG	N
τέταρτος	catro	τέταρτος	catro	NUM;NOM;MASC;SG	N
τέταρτος	infantaría	τέταρτος	infantar	NUM;NOM;MASC;SG	N
μπαρ	de	μπαρ	de	N;NOM;NEUT;PL	ADP
λίγοι	poucos	λίγος	pouco	ADJ;NOM;MASC;PL	DET
λίγοι	poucas	λίγος	pouco	ADJ;NOM;MASC;PL	DET
λίγοι	uns	λίγος	un	ADJ;NOM;MASC;PL	DET
λίγοι	algunhas	λίγος	algún	ADJ;NOM;MASC;PL	DET
λίγοι	algúns	λίγος	algún	ADJ;NOM;MASC;PL	DET
λίγοι	unhas	λίγος	un	ADJ;NOM;MASC;PL	DET
φαγητό	alimentaria	φαγητό	alimentario	N;NOM;NEUT;SG	ADJ
σεβασμό	respectar	σεβασμός	respectar	N;ACC;MASC;SG	V
σεβασμό	respéctanme	σεβασμός	respéctanme	N;ACC;MASC;SG	ADV
άντερσον	anderson	άντερσον	anderson	PROPN;NOM;MASC;SG	PROPN
στιβ	steve	στιβ	stavar		PROPN
απαντήσεις	as	απάντηση	o	N;NOM;FEM;PL	DET
κτήμα	inmobiliario	κτήμα	inmobiliario	N;NOM;NEUT;SG	ADJ
τορόντο	toronto	τορόν	toronto	PROPN;NOM;FEM;SG	PROPN
ελεφαντοστού	costa	ελεφαντοστός	costa	PROPN;NOM;MASC;SG	N
ελεφαντοστού	do	ελεφαντοστός	do	PROPN;NOM;MASC;SG	PROPN
ελεφαντοστού	marfil	ελεφαντοστός	marfil	PROPN;NOM;MASC;SG	N
ελεφαντοστού	de	ελεφαντοστός	de	PROPN;NOM;MASC;SG	ADP
χάουαρντ	howard	χάουαρντ	howard	PROPN;NOM;MASC;SG	PROPN
βαθύ	no	βαθύς	no	N;NOM;NEUT;SG	V
βαθύ	profundo	βαθύς	profundo	N;NOM;NEUT;SG	ADJ
βαθύ	de	βαθύς	de	N;NOM;NEUT;SG	ADP
βαθύ	profundo	βαθύς	profundo	N;NOM;NEUT;SG	ADJ
μόνοι	soa	μόνος	só	ADJ;NOM;MASC;PL	DET
μόνοι	só	μόνος	só	ADJ;NOM;MASC;PL	ADV
μόνοι	sós	μόνος	só	ADJ;NOM;MASC;PL	PROPN
μόνοι	soas	μόνος	so	ADJ;NOM;MASC;PL	N
μόνοι	en	μόνος	en	ADJ;NOM;MASC;PL	ADP
μόνοι	paz	μόνος	paz	ADJ;NOM;MASC;PL	N
κουκ	cociñar	κουκ	cociñar		V
κουκ	cociñeira	κουκ	cociñeiro		N
κουκ	cociñeiro	κουκ	cociñeiro		N
ταμείο	de	ταμείο	de	N;NOM;NEUT;SG	ADP
κάρτα	de	κάρτα	de	N;NOM;FEM;SG	ADP
κάρτα	unha	κάρτα	un	N;NOM;FEM;SG	DET
αιτίες	provoca	αιτία	provocar	N;NOM;FEM;PL	V
αιτίες	que	αιτία	que	N;NOM;FEM;PL	PRO
πλούτο	coa	πλούτος	coar	N;ACC;MASC;SG	V
καρολίνα	carolina	καρολίνα	carolina		PROPN
συστηματικά	pór	συστηματικά	pór	ADV	V
συστηματικά	práctica	συστηματικά	práctica	ADV	N
συχνές	común	συχνή	común	N;NOM;FEM;PL	ADJ
συχνές	comúns	συχνή	común	N;NOM;FEM;PL	ADJ
θυσία	sacrificar	θυσία	sacrificar	N;ACC;FEM;SG	V
θυσία	zugue	θυσία	zugue	N;ACC;FEM;SG	PROPN
θυσία	o	θυσία	o	N;ACC;FEM;SG	DET
αποτελεσματικά	efectivas	αποτελεσματικά	efectivo	ADV	ADJ
αποτελεσματικά	efectiva	αποτελεσματικά	efectivo	ADV	ADJ
αποτελεσματικά	efectivo	αποτελεσματικά	efectivo	ADV	ADJ
αποτελεσματικά	efectivos	αποτελεσματικά	efectivo	ADV	N
αποτελεσματικά	eficaces	αποτελεσματικά	eficaz	ADV	ADJ
αποτελεσματικά	eficaz	αποτελεσματικά	eficaz	ADV	ADJ
αποτελεσματικά	a	αποτελεσματικά	o	ADV	DET
χόλιγουντ	hollywood	χόλιγουντ	hollywood	PROPN;NOM;MASC;PL	PROPN
μονοπάτι	seu	μονοπάτι	seu	N;NOM;NEUT;SG	DET
ιάπωνες	xaponés	ιάπωνας	xaponés	N;NOM;MASC;PL	PROPN
τεχνητή	artifical	τεχνητός	artifical	ADJ;NOM;FEM;SG	N
ντέιβ	dave	ντέιβ	dave		PROPN
εύρεση	atopar	εύρεση	atopar	N;ACC;FEM;SG	V
εύρεση	de	εύρεση	de	N;ACC;FEM;SG	ADP
εύρεση	que	εύρεση	que	N;ACC;FEM;SG	PRO
εύρεση	a	εύρεση	o	N;ACC;FEM;SG	DET
σκούρο	escuras	σκούρος	escura	N;NOM;NEUT;SG	ADJ
σκούρο	escuro	σκούρος	escuro	N;NOM;NEUT;SG	ADJ
σκούρο	escura	σκούρος	escurar	N;NOM;NEUT;SG	ADJ
απήχηση	collo	απήχηση	collo	N;ACC;FEM;SG	V
απήχηση	acadar	απήχηση	acadar	N;ACC;FEM;SG	V
απήχηση	chegar	απήχηση	chegar	N;ACC;FEM;SG	V
απήχηση	ao	απήχηση	ao	N;ACC;FEM;SG	PROPN
απήχηση	a	απήχηση	o	N;ACC;FEM;SG	DET
ηρώων	son	ηρώ	ser	N;GEN;MASC;PL	V
βασιλικός	teatro	βασιλικός	teatro	ADJ;NOM;MASC;SG	N
βασιλικός	súa	βασιλικός	seu	ADJ;NOM;MASC;SG	DET
βασιλικός	alteza	βασιλικός	altezar	ADJ;NOM;MASC;SG	N
ρίκο	rico	ρίκο	rico		ADJ
ρίκο	ei	ρίκο	ei		PROPN
μετακινήθηκε	mudeime	μετακινώ	mudeime	V;PFV;IND;SG;3;PST;FIN;PASS	PROPN
μετακινήθηκε	a	μετακινώ	o	V;PFV;IND;SG;3;PST;FIN;PASS	DET
μετακινήθηκε	se	μετακινώ	se	V;PFV;IND;SG;3;PST;FIN;PASS	CONJ
εμπιστοσύνη	en	εμπιστοσύνη	en	N;ACC;FEM;SG	ADP
εμπιστοσύνη	confiar	εμπιστοσύνη	confiar	N;ACC;FEM;SG	V
εμπιστοσύνη	confío	εμπιστοσύνη	confío	N;ACC;FEM;SG	V
αθηναϊκή	ateniense	αθηναϊκός	ateniense	ADJ;NOM;FEM;SG	PROPN
αβραάμ	abraham	αβραάμ	abraham	PROPN;NOM;MASC;SG	PROPN
συναλλαγές	trocar	συναλλαγή	trocar	N;NOM;FEM;PL	V
συναλλαγές	comercial	συναλλαγή	comercial	N;NOM;FEM;PL	ADJ
οροφή	tellado	οροφή	tellado	N;ACC;FEM;SG	V
μαρί	mariechen	μαρί	mariechen		PROPN
μαρί	marie	μαρί	marie		N
βορειοδυτική	noroeste	βορειοδυτικός	noroeste	ADJ;NOM;FEM;SG	N
κυρίαρχη	dominante	κυρίαρχη	dominante	N;NOM;FEM;SG	ADJ
κυρίαρχη	educativa	κυρίαρχη	educativo	N;NOM;FEM;SG	ADJ
κλάση	da	κλάση	da	N;NOM;FEM;SG	V
λείπει	a	λείπω	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
λείπει	falta	λείπω	falta	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
άντονι	anthony	άντονι	anthony		PROPN
τζαμάικα	xamaica	τζαμάικα	xamaica	PROPN;NOM;FEM;SG	ADJ
τζαμάικα	jamaica	τζαμάικα	jamaicar	PROPN;NOM;FEM;SG	ADJ
σωκράτης	sócrates	σωκράτης	sócrate	PROPN;NOM;MASC;SG	N
περιμένει	a	περιμένω	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
κυρίαρχο	dominante	κυρίαρχος	dominante	N;NOM;NEUT;SG	ADJ
κυρίαρχο	educativa	κυρίαρχος	educativo	N;NOM;NEUT;SG	ADJ
κυρίαρχο	soberanas	κυρίαρχος	soberano	N;NOM;NEUT;SG	ADJ
κυρίαρχο	soberana	κυρίαρχος	soberano	N;NOM;NEUT;SG	ADJ
περιστασιακά	cando	περιστασιακός	cando	ADV	PRO
πρόκληση	desafiar	πρόκληση	desafiar	N;ACC;FEM;SG	V
ολλανδική	dutch	ολλανδικός	dutch	ADJ;NOM;FEM;SG	PROPN
αντιγραφή	copiando	αντιγραφή	copiar	N;NOM;FEM;SG	V
τάφοι	comúns	τάφος	común	N;NOM;NEUT;PL	ADJ
κόκκινα	comunistas	κόκκινος	comunista	ADJ;NOM;NEUT;PL	N
κόκκινα	vermello	κόκκινος	vermello	ADJ;NOM;NEUT;PL	N
κόκκινα	vermella	κόκκινος	vermello	ADJ;NOM;NEUT;PL	N
κόκκινα	vermellos	κόκκινος	vermello	ADJ;NOM;NEUT;PL	N
κόκκινα	roxa	κόκκινος	roxa	ADJ;NOM;NEUT;PL	N
κόκκινα	comunista	κόκκινος	comunista	ADJ;NOM;NEUT;PL	N
γέφυρες	bridges	γέφυρα	bridge	N;NOM;FEM;PL	PROPN
αρχηγοί	os	αρχηγός	o	N;NOM;MASC;PL	DET
διαθέσιμη	dispor	διαθέσιμος	dispor	ADJ;NOM;FEM;SG	V
διαθέσιμη	haxa	διαθέσιμος	haber	ADJ;NOM;FEM;SG	V
εργαζομένων	os	εργαζόμενος	o	N;GEN;MASC;PL	DET
στέγη	tellado	στέγος	tellado	N;NOM;FEM;SG	V
επεκταθεί	a	επεκτείνω	o	V;PFV;NFIN;PASS	DET
συνηθισμένο	común	συνηθίζω	común	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ
συνηθισμένο	cotiáns	συνηθίζω	cotián	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	N
συνηθισμένο	era	συνηθίζω	ser	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V
συνηθισμένο	ordinario	συνηθίζω	ordinario	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ
συνηθισμένο	correntes	συνηθίζω	corrente	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ
συνηθισμένο	normais	συνηθίζω	normal	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	N
συνηθισμένο	simple	συνηθίζω	simple	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ
συνηθισμένο	banal	συνηθίζω	banal	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ
παλαιστίνης	palestina	παλαιστίνος	palestino	PROPN;GEN;FEM;SG	N
σύντομος	pouco	σύντομος	pouco	N;NOM;MASC;SG	ADV
σύντομος	curto	σύντομος	curto	N;NOM;MASC;SG	ADJ
σύντομος	curta	σύντομος	curto	N;NOM;MASC;SG	ADJ
σύντομος	breve	σύντομος	breve	N;NOM;MASC;SG	ADJ
μάθησης	aprender	μάθηση	aprender	N;GEN;FEM;SG	V
μάθησης	aprendendo	μάθηση	aprender	N;GEN;FEM;SG	V
μάθησης	a	μάθηση	o	N;GEN;FEM;SG	DET
ήπειρος	continente	ήπειρος	continente	PROPN;NOM;FEM;SG	N
χάρβαρντ	harvard	χάρβαρντ	harvard	N;NOM;NEUT;SG	V
δισ	de	δίν	de	N	ADP
πλεονεκτήματα	os	πλεονέκτημα	o	N;NOM;NEUT;PL	DET
επιτυχώς	éxito	επιτυχώς	éxito	ADV	N
επιτυχώς	con	επιτυχώς	con	ADV	ADP
αλγερία	alxeria	αλγερία	alxeria	PROPN;ACC;FEM;SG	N
κάρλο	carlo	κάρλος	carlo		N
σαντιάγο	santiago	σαντιάγος	santiago		PROPN
επίτροπος	comisionado	επίτροπος	comisionar	N;NOM;MASC;SG	V
κένεντι	kennedy	κένεντι	kennedy	PROPN;NOM;MASC;SG	PROPN
τείνουν	a	τείνω	o	V;IPFV;IND;PL;3;PRS;FIN;ACT	DET
κινεζική	os	κινεζικός	o	ADJ;NOM;FEM;SG	DET
