dell	dell	dell	dell	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
farmacie	pharmazie	farmacie	pharmazie	N;INDF;FEM;SG	
farmacie	apotheken	farmacie	apotheken	N;INDF;FEM;SG	V;NFIN
biți	bit	bit	bit	N;INDF;MASC;PL	
biți	bits	bit	bits	N;INDF;MASC;PL	
mexican	mexikanische	mexican	mexikanisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
mexican	mexikanischen	mexican	mexikanisch	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
five	fünfmal	fiv	fünfmal	N;INDF;MASC;SG	ADV
five	five	fiv	fiv	N;INDF;MASC;SG	PROPN;NOM;SG
five	fünf	fiv	fünf	N;INDF;MASC;SG	NUM
portrete	porträts	portret	porträts	N;INDF;FEM;PL	
portrete	portraits	portret	portraits	N;INDF;FEM;PL	PROPN;NOM
portrete	porträt	portret	porträt	N;INDF;FEM;PL	N;SG
pictate	gemalt	picta	malen	ADJ;INDF;FEM;PL	V;V.PTCP
pictate	gestrichen	picta	gestrechen	ADJ;INDF;FEM;PL	V;V.PTCP
pictate	malte	picta	malen	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
pictate	bemalt	picta	bemalen	ADJ;INDF;FEM;PL	V;V.PTCP
pictate	lackiert	picta	lackieren	ADJ;INDF;FEM;PL	V;V.PTCP
parcuri	freizeitparks	parc	freizeitparks	N;INDF;FEM;PL	ADV
parcuri	parks	parc	parks	N;INDF;FEM;PL	
pozitivă	positive	pozitiv	positiv	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
pozitivă	positives	pozitiv	positiv	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
tipărit	bedruckt	tipări	bedrucken	ADJ;INDF;MASC;SG	V;V.PTCP
tipărit	gedruckt	tipări	drucken	ADJ;INDF;MASC;SG	V;V.PTCP
sângele	blut	sânge	bluten	N;DEF;MASC;SG	N;NOM;NEUT;SG
sângele	blutes	sânge	blut	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
sângele	blood	sânge	blood	N;DEF;MASC;SG	PROPN
sângele	blutprobe	sânge	blutprobe	N;DEF;MASC;SG	ADJ
marchiz	marquess	marchiz	marquess	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
marchiz	marquis	marchiz	marquis	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
yemen	jemen	yemen	jem	PROPN	PROPN;NOM;MASC;SG
yemen	weißrussland	yemen	weißrußland	PROPN	ADJ
cântând	gesang	cânta	gesingen	V;V.MSDR	ADJ
stiluri	stile	stil	stil	N;INDF;FEM;PL	ADJ
stiluri	stil	stil	stil	N;INDF;FEM;PL	ADJ
stiluri	vorlagen	stil	vorliegen	N;INDF;FEM;PL	V;NFIN
protejarea	schützen	protejare	schützen	N;DEF;FEM;SG	V;NFIN
protejarea	beschützen	protejare	beschützen	N;DEF;FEM;SG	V;NFIN
norvegian	norweger	norvegian	norweger	ADJ;INDF;MASC;SG	
împușcat	schoss	împușca	schießen	ADJ;INDF;MASC;SG	V;V.PTCP
împușcat	geschossen	împușca	schießen	ADJ;INDF;MASC;SG	V;V.PTCP
împușcat	erschossen	împușca	erschießen	ADJ;INDF;MASC;SG	V;V.PTCP
sălbatică	wild	sălbatic	wild	ADJ;INDF;FEM;SG	
sălbatică	wildnis	sălbatic	wildnis	ADJ;INDF;FEM;SG	
sălbatică	wilden	sălbatic	wild	ADJ;INDF;FEM;SG	
sălbatică	wilde	sălbatic	wilden	ADJ;INDF;FEM;SG	
sălbatică	wildes	sălbatic	wild	ADJ;INDF;FEM;SG	
teamă	angst	teamă	angst	N;INDF;FEM;SG	
teamă	befürchtung	teamă	befürchtung	N;INDF;FEM;SG	ADJ
teamă	furcht	teamă	furchen	N;INDF;FEM;SG	PROPN
teamă	fürchten	teamă	fürcht	N;INDF;FEM;SG	V;NFIN
teamă	fürchte	teamă	fürchen	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
statui	figuren	statui	figur	N;INDF;FEM;PL	V;NFIN
sâmbătă	samstag	sâmbătă	samstag	N;INDF;FEM;SG	ADV
sâmbătă	samstags	sâmbătă	samstags	N;INDF;FEM;SG	ADV
profesioniști	fachleute	profesionist	fachleut	ADJ;INDF;MASC;PL	ADJ;NOM;SG
profesioniști	fachkräfte	profesionist	fachkräft	ADJ;INDF;MASC;PL	;SG
profesioniști	spezialisten	profesionist	spezialist	ADJ;INDF;MASC;PL	N
profesioniști	experten	profesionist	expert	ADJ;INDF;MASC;PL	V;IND;PL;3;FIN
profesioniști	profis	profesionist	profis	ADJ;INDF;MASC;PL	
irlandez	irischen	irlandez	irisch	ADJ;INDF;MASC;SG	
irlandez	irische	irlandez	irisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
consilieri	beratern	consilier	beratern	N;INDF;MASC;PL	V;NFIN
consilieri	berater	consilier	berater	N;INDF;MASC;PL	ADJ
consilieri	beratern	consilier	beratern	N;INDF;MASC;PL	V;NFIN
consilieri	berater	consilier	berater	N;INDF;MASC;PL	ADJ
consilieri	betreuer	consilier	betreuer	N;INDF;MASC;PL	ADJ
bunica	großmutter	bunică	großmutt	N;DEF;FEM;SG	ADJ
bunica	oma	bunică	oma	N;DEF;FEM;SG	
bunica	großmutter	bunică	großmutt	N;DEF;FEM;SG	ADJ
bunica	oma	bunică	oma	N;DEF;FEM;SG	
bunica	omi	bunică	omi	N;DEF;FEM;SG	PROPN;NOM;MASC;SG
bunica	großmutter	bunică	großmutt	N;DEF;FEM;SG	ADJ
bunica	oma	bunică	oma	N;DEF;FEM;SG	
bunica	omi	bunică	omi	N;DEF;FEM;SG	PROPN;NOM;MASC;SG
bunica	grandma	bunică	grandma	N;DEF;FEM;SG	PROPN
lituaniei	litauen	lituanie	litauen	PROPN;DEF;FEM;SG	PROPN;NOM
limitate	limited	limitat	limited	ADJ;INDF;FEM;PL	PROPN;NOM;SG
limitate	begrenzte	limitat	begrenzt	ADJ;INDF;FEM;PL	ADJ;SG
pereți	stadtmauer	perete	stadtmau	N;INDF;MASC;PL	
pereți	stadtmauern	perete	stadtmauern	N;INDF;MASC;PL	V;NFIN
pereți	mauern	perete	mauern	N;INDF;MASC;PL	V;NFIN
pereți	mauer	perete	mauer	N;INDF;MASC;PL	
sándor	sándor	sándor	sándor	PROPN	PROPN;NOM;MASC;SG
cosmin	cosmin	cosmine	cosmin	PROPN	
perry	pery	perry	pery	PROPN	
perry	perry	perry	perry	PROPN	PROPN;NOM;MASC;SG
sept	septum	sept	septum		PROPN
sept	september	sept	september		PROPN;SG
sept	sept	sept	sept		
distincție	auszeichnung	distincție	auszeichnung	N;INDF;FEM;SG	N;NOM;FEM;SG
distincție	unterscheidung	distincție	unterscheidung	N;INDF;FEM;SG	ADJ
distincție	unterschied	distincție	unterscheiden	N;INDF;FEM;SG	V;IND;SG;3;PST;FIN
platformă	bahnsteig	platformă	bahnsteig	N;INDF;FEM;SG	
platformă	bahnsteige	platformă	bahnsteige	N;INDF;FEM;SG	N;NOM;FEM;PL
platformă	plattform	platformă	plattform	N;INDF;FEM;SG	ADJ
platformă	backend	platformă	backend	N;INDF;FEM;SG	ADJ
cronici	chronik	cronică	chronik	N;INDF;FEM;PL	
rugăciune	gebet	rugăciune	beten	N;INDF;FEM;SG	
rugăciune	gebets	rugăciune	gebets	N;INDF;FEM;SG	
rugăciune	gebete	rugăciune	geben	N;INDF;FEM;SG	
rugăciune	beten	rugăciune	beten	N;INDF;FEM;SG	V;NFIN
rugăciune	gebetet	rugăciune	beten	N;INDF;FEM;SG	V;V.PTCP
luther	luther	luther	luther	PROPN	PROPN;NOM;MASC;SG
personalitatea	persönlichkeit	personalitate	persönlichkeit	N;DEF;FEM;SG	ADJ
atelierul	werkstatt	atelier	Werkstatt	N;DEF;MASC;SG	N;NOM;FEM;SG
atelierul	workshop	atelier	workshop	N;DEF;MASC;SG	
atelierul	workshops	atelier	workshops	N;DEF;MASC;SG	
atelierul	werkstätten	atelier	werkstätten	N;DEF;MASC;SG	V;NFIN
cook	cook	cook	cook	PROPN	PROPN;NOM;SG
cook	kochen	cook	kochen	PROPN	V;NFIN
cook	köchin	cook	köchin	PROPN	
tara	land	tară	land	N;DEF;FEM;SG	
tara	tara	tară	tara	N;DEF;FEM;SG	PROPN;NOM;SG
blois	blois	blois	blois	PROPN	PROPN;NOM;SG
abur	dampf	abur	dampf	N;INDF;MASC;SG	
abur	steam	abur	steam	N;INDF;MASC;SG	
abur	dampfbad	abur	dampfbad	N;INDF;MASC;SG	ADJ
abur	wasserdampf	abur	wasserdampf	N;INDF;MASC;SG	
oleg	oleg	oleg	oleg	PROPN	PROPN;NOM;MASC;SG
respectarea	compliance	respectare	compliance	N;DEF;FEM;SG	PROPN;NOM;SG
respectarea	konformität	respectare	konformität	N;DEF;FEM;SG	ADJ
vama	zollbehörde	vamă	zollbehörde	N;DEF;FEM;SG	
vama	zoll	vamă	zoll	N;DEF;FEM;SG	
vama	bräuche	vamă	bräuchen	N;DEF;FEM;SG	N;NOM;PL
vama	zollunion	vamă	zollunion	N;DEF;FEM;SG	
interimar	interim	interimar	interim	N;INDF;MASC;SG	PROPN
interimar	einstweilige	interimar	einstweilig	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
interimar	vorläufige	interimar	vorläufig	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
interimar	zwischenbericht	interimar	zwischenbericht	N;INDF;MASC;SG	ADJ
adult	erwachsener	adult	erwachsener	N;INDF;MASC;SG	ADJ
adult	erwachsene	adult	erwachsen	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
adult	erwachsenenbildung	adult	erwachsenenbildung	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
adult	erwachsen	adult	erwachsen	N;INDF;MASC;SG	V;V.PTCP
adult	erwachsenen	adult	erwachsen	N;INDF;MASC;SG	ADJ
împarte	split	împărți	split	V;IND;SG;3;PRS;FIN	PROPN
experimental	experimentelle	experimental	experimentell	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
logica	logisch	logică	logisch	N;DEF;FEM;SG	ADJ
logica	logic	logică	logic	N;DEF;FEM;SG	PROPN
logica	logik	logică	logik	N;DEF;FEM;SG	
helsinki	finnland	helsinki	finnlind	PROPN	PROPN;NOM;NEUT;SG
helsinki	helsinki	helsinki	helsinki	PROPN	PROPN;NOM;SG
julia	ulrike	julie	ulrike	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
julia	silke	julie	silken	N;DEF;FEM;SG	PROPN;NOM;SG
julia	julia	julie	julia	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
mussolini	mussolini	mussolină	mussolini	N;INDF;MASC;PL	PROPN;NOM;MASC;SG
scooby	scooby	scooby	scooby	N;INDF;MASC;SG	PROPN
faimos	berühmte	faimos	berühmt	ADJ;INDF;MASC;SG	ADJ;NOM;PL
faimos	berühmten	faimos	berühmt	ADJ;INDF;MASC;SG	ADJ;PL
nuntă	heirat	nuntă	heirat	N;INDF;FEM;SG	
nuntă	hochzeit	nuntă	hochzeit	N;INDF;FEM;SG	N;NOM;FEM;SG
nuntă	hochzeiten	nuntă	hochzeiten	N;INDF;FEM;SG	ADJ
nuntă	heiraten	nuntă	heiraten	N;INDF;FEM;SG	V;NFIN
nuntă	trauung	nuntă	trauung	N;INDF;FEM;SG	N;NOM;FEM;SG
magdalena	magdalena	magdalenă	magdalena	N;DEF;FEM;SG	N;NOM;FEM;SG
anastasia	anastasia	anastasie	anastasia	N;DEF;FEM;SG	PROPN;NOM;SG
studiourile	studios	studio	studios	N;DEF;FEM;PL	PROPN
bat	fledermaus	bate	fledermaus	V;IND;PL;3;PRS;FIN	
bat	bat	bate	bitten	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PST;FIN
bat	fledermäuse	bate	fledermaus	V;IND;PL;3;PRS;FIN	
bat	schläger	bate	schläger	V;IND;PL;3;PRS;FIN	ADJ
bat	bvt	bate	bvt	V;IND;PL;3;PRS;FIN	PROPN;NOM;SG
apr	april	apr	april		PROPN;NOM;MASC;SG
mintea	verstand	minte	verstehen	N;DEF;FEM;SG	
mintea	mind	minte	mind	N;DEF;FEM;SG	
mintea	geist	minte	geisen	N;DEF;FEM;SG	
dmitri	dmitri	dmitru	dmitri	PROPN	PROPN;NOM;MASC;SG
dmitri	dmitri	dmitru	dmitri	PROPN	PROPN;NOM;MASC;SG
dmitri	dimitri	dmitru	dimitri	PROPN	PROPN;NOM;MASC;SG
americanii	amerikaner	american	amerikaner	N;DEF;MASC;PL	ADJ
alexei	alexei	alexe	alexei	PROPN;DEF;FEM;SG	PROPN;NOM;MASC;SG
sârb	serbische	sârb	serbisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
sârb	serbischen	sârb	serbisch	ADJ;INDF;MASC;SG	ADJ;NOM;PL
sârb	serben	sârb	serben	ADJ;INDF;MASC;SG	
sârb	serbische	sârb	serbisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
sârb	serbischen	sârb	serbisch	ADJ;INDF;MASC;SG	ADJ;NOM;PL
documentul	schriftstück	document	schriftstücken	N;DEF;MASC;SG	ADJ
documentul	dokument	document	dokument	N;DEF;MASC;SG	N;NOM;NEUT;SG
documentul	dokumente	document	dokument	N;DEF;MASC;SG	N;NOM;SG
documentul	dokumentieren	document	dokumentieren	N;DEF;MASC;SG	V;NFIN
baba	baba	babă	babaň	N;DEF;FEM;SG	PROPN;NOM;SG
mediaș	mediaș	mediaș	mediaș	N;INDF;MASC;SG	
codreanu	codreanu	codreanu	codreanu	N;INDF;MASC;SG	PROPN;NOM;SG
preocupat	betreffenden	preocupa	betreffend	ADJ;INDF;MASC;SG	ADJ;PL
preocupat	betroffenen	preocupa	betroffen	ADJ;INDF;MASC;SG	ADJ;PL
preocupat	beschäftigt	preocupa	beschäftigen	ADJ;INDF;MASC;SG	V;V.PTCP
brusc	plötzlich	brusc	plötzlich	ADV	ADJ
brusc	schlagartig	brusc	schlagartig	ADV	ADJ
brusc	plötzlich	brusc	plötzlich	ADV	ADJ
brusc	plötzlichen	brusc	plötzlich	ADV	ADJ
brusc	plötzlicher	brusc	plötzlich	ADV	ADJ
brusc	plötzliche	brusc	plötzlich	ADV	ADJ;NOM;FEM;PL
japonezi	japanische	japonez	japanisch	N;INDF;MASC;PL	ADJ;NOM;FEM;PL
japonezi	japanischen	japonez	japanisch	N;INDF;MASC;PL	ADJ;NOM;MASC;PL
japonezi	japanisch	japonez	japanisch	N;INDF;MASC;PL	ADJ
japonezi	japaner	japonez	japaner	N;INDF;MASC;PL	ADJ
japonezi	japanischer	japonez	japanisch	N;INDF;MASC;PL	ADJ
inspirată	inspiriert	inspira	inspirieren	ADJ;INDF;FEM;SG	V;V.PTCP
inspirată	inspirierte	inspira	inspirieren	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
inspirată	inspirieren	inspira	inspirieren	ADJ;INDF;FEM;SG	V;NFIN
paraguay	paraguay	paraguay	paraguay	PROPN	PROPN;NOM;MASC;SG
consacrat	geweiht	consacra	weihen	ADJ;INDF;MASC;SG	V;V.PTCP
jennifer	jennifer	jennifer	jennifer	PROPN	PROPN;NOM;MASC;SG
facto	facto	facto	facto		ADJ
cantal	cantal	cantal	cantal	N;INDF;FEM;SG	PROPN
izolat	isolierten	izolat	isoliert	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
izolat	isolierte	izolat	isoliert	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
izolat	isolieren	izolat	isolieren	ADJ;INDF;MASC;SG	V;NFIN
izolat	isolierten	izolat	isoliert	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
izolat	isolierte	izolat	isoliert	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
berg	berg	berg	berg	PROPN	PROPN;NOM;MASC;SG
anulat	abgesagt	anula	absagen	ADJ;INDF;MASC;SG	V;V.PTCP
anulat	gestrichen	anula	gestrechen	ADJ;INDF;MASC;SG	V;V.PTCP
anulat	abgebrochen	anula	abbrechen	ADJ;INDF;MASC;SG	V;V.PTCP
anulat	annulliert	anula	annullieren	ADJ;INDF;MASC;SG	V;V.PTCP
anulat	storniert	anula	stornieren	ADJ;INDF;MASC;SG	V;V.PTCP
anulat	abgesagt	anula	absagen	ADJ;INDF;MASC;SG	V;V.PTCP
anulat	gestrichen	anula	gestrechen	ADJ;INDF;MASC;SG	V;V.PTCP
anulat	abgebrochen	anula	abbrechen	ADJ;INDF;MASC;SG	V;V.PTCP
anulat	storniert	anula	stornieren	ADJ;INDF;MASC;SG	V;V.PTCP
evaluare	rating	evaluare	ratingen	N;INDF;FEM;SG	
evaluare	einstufung	evaluare	einstufung	N;INDF;FEM;SG	ADJ
evaluare	bewerten	evaluare	bewerten	N;INDF;FEM;SG	V;NFIN
evaluare	bewertung	evaluare	bewertung	N;INDF;FEM;SG	ADJ
evaluare	bewertungen	evaluare	bewertungen	N;INDF;FEM;SG	V;NFIN
evaluare	bewertung	evaluare	bewertung	N;INDF;FEM;SG	ADJ
evaluare	beurteilung	evaluare	beurteilung	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
evaluare	evaluierung	evaluare	Evaluierung	N;INDF;FEM;SG	N;NOM;FEM;SG
evaluare	bewertung	evaluare	bewertung	N;INDF;FEM;SG	ADJ
evaluare	assessment	evaluare	assessment	N;INDF;FEM;SG	PROPN
evaluare	beurteilung	evaluare	beurteilung	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
evaluare	bewertung	evaluare	bewertung	N;INDF;FEM;SG	ADJ
asediu	belagert	asediu	belagern	N;INDF;MASC;SG	V;V.PTCP
divizat	geteilte	diviza	geteilt	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
divizat	aufgeteilt	diviza	aufteilen	ADJ;INDF;MASC;SG	V;V.PTCP
divizat	geteilt	diviza	teilen	ADJ;INDF;MASC;SG	V;V.PTCP
divizat	gespalten	diviza	spalten	ADJ;INDF;MASC;SG	V;V.PTCP
divizat	teilen	diviza	teilen	ADJ;INDF;MASC;SG	V;NFIN
divizat	aufteilen	diviza	aufteilen	ADJ;INDF;MASC;SG	V;NFIN
divizat	split	diviza	split	ADJ;INDF;MASC;SG	PROPN
divizat	geteilt	diviza	teilen	ADJ;INDF;MASC;SG	V;V.PTCP
bergamo	bergamo	bergamo	bergamo	PROPN	PROPN
taxe	steuer	taxă	steuer	N;INDF;FEM;PL	
taxe	steuern	taxă	steuern	N;INDF;FEM;PL	V;NFIN
taxe	abgaben	taxă	abgeben	N;INDF;FEM;PL	V;FIN
taxe	gebühren	taxă	gebühren	N;INDF;FEM;PL	V;V.PTCP
taxe	gebühr	taxă	gebühr	N;INDF;FEM;PL	
novo	novo	novo	novo	N;INDF;MASC;SG	PROPN;NOM;SG
încurajat	gefördert	încuraja	fördern	ADJ;INDF;MASC;SG	V;V.PTCP
încurajat	ermutigt	încuraja	ermutigen	ADJ;INDF;MASC;SG	V;V.PTCP
încurajat	ermutigte	încuraja	ermutigen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
enterprise	enterprise	enterpri	enterprise		PROPN;NOM;SG
inamic	gegner	inamic	gegner	N;INDF;MASC;SG	
inamic	feindliche	inamic	feindlich	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
inamic	feindlich	inamic	feindlich	N;INDF;MASC;SG	ADJ
inamic	feinde	inamic	feind	N;INDF;MASC;SG	
inamic	feind	inamic	feind	N;INDF;MASC;SG	
vehicul	fahrzeug	vehicul	fahrzeug	N;INDF;MASC;SG	ADJ
botanică	botanik	botanic	botanik	ADJ;INDF;FEM;SG	PROPN
botanică	botanischen	botanic	botanisch	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
botanică	botanische	botanic	botanisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
botanică	botanik	botanic	botanik	ADJ;INDF;FEM;SG	PROPN
arma	waffe	armă	waffen	N;DEF;FEM;SG	
arma	waffen	armă	waffen	N;DEF;FEM;SG	
arma	waffe	armă	waffen	N;DEF;FEM;SG	
arma	kanone	armă	kanone	N;DEF;FEM;SG	N;NOM;FEM;SG
arma	schusswaffen	armă	schußwaffen	N;DEF;FEM;SG	V;NFIN
arma	gewehr	armă	gewehr	N;DEF;FEM;SG	
arma	pistole	armă	pistol	N;DEF;FEM;SG	ADJ;NOM;SG
diferențele	differenzen	diferență	differenzen	N;DEF;FEM;PL	V;NFIN
diferențele	unterschiede	diferență	unterscheiden	N;DEF;FEM;PL	N;NOM
servi	aufschlag	serv	aufschlagen	V;IND;SG;3;PST;FIN	ADJ
hanul	inn	han	inn	N;DEF;MASC;SG	PROPN
hanul	gasthof	han	gasthof	N;DEF;MASC;SG	PROPN
hanul	gasthaus	han	gasthaus	N;DEF;MASC;SG	PROPN
hanul	gaststätte	han	gaststätte	N;DEF;MASC;SG	;SG
presupus	angenommen	presupune	annehmen	ADJ;INDF;MASC;SG	V;V.PTCP
presupus	angenommene	presupune	angenommen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
presupus	behauptete	presupune	behaupten	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
presupus	angebliche	presupune	angeblich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
presupus	vermutet	presupune	vermuten	ADJ;INDF;MASC;SG	V;V.PTCP
presupus	mutmaßliche	presupune	mutmaßlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
presupus	vermutete	presupune	vermuten	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
presupus	angenommen	presupune	annehmen	ADJ;INDF;MASC;SG	V;V.PTCP
nagy	nagy	nagy	nagy	PROPN	PROPN;NOM;SG
musulmane	moslem	musulman	moslem	ADJ;INDF;FEM;PL	
musulmane	muslim	musulman	muslim	ADJ;INDF;FEM;PL	PROPN;NOM;SG
musulmane	muslime	musulman	muslim	ADJ;INDF;FEM;PL	
modificată	abgeändert	modifica	abändern	ADJ;INDF;FEM;SG	V;V.PTCP
modificată	modifiziert	modifica	modifizieren	ADJ;INDF;FEM;SG	V;V.PTCP
modificată	geändert	modifica	ändern	ADJ;INDF;FEM;SG	V;V.PTCP
modificată	verändert	modifica	verändern	ADJ;INDF;FEM;SG	V;V.PTCP
modificată	geänderten	modifica	geändert	ADJ;INDF;FEM;SG	V;IND;PL;3;FIN
modificată	abgeändert	modifica	abändern	ADJ;INDF;FEM;SG	V;V.PTCP
modificată	geändert	modifica	ändern	ADJ;INDF;FEM;SG	V;V.PTCP
arakan	arakan	arakan	arakan	PROPN	
definitivă	endgültige	definitiv	endgültig	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
definitivă	definitive	definitiv	definitiv	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
definitivă	endgültiges	definitiv	endgültig	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
rasa	züchtung	rasă	züchtung	N;DEF;FEM;SG	N;NOM;FEM;SG
rasa	rasse	rasă	rassen	N;DEF;FEM;SG	
rasa	züchten	rasă	zücht	N;DEF;FEM;SG	V;NFIN
rasa	wettrennen	rasă	wettrennen	N;DEF;FEM;SG	V;NFIN
rasa	rasse	rasă	rassen	N;DEF;FEM;SG	
rasa	rennen	rasă	rennen	N;DEF;FEM;SG	V;NFIN
rasa	race	rasă	race	N;DEF;FEM;SG	
restaurarea	restauration	restaurare	Restauration	N;DEF;FEM;SG	N;NOM;SG
restaurarea	instandsetzung	restaurare	instandsetzung	N;DEF;FEM;SG	
restaurarea	wiederherstellung	restaurare	wiederherstellung	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
restaurarea	restaurierung	restaurare	restaurierung	N;DEF;FEM;SG	N;NOM;FEM;SG
emerit	emeritierter	emeri	emeritiert	N;INDF;MASC;SG	ADJ
emerit	emeritierung	emeri	Emeritierung	N;INDF;MASC;SG	ADJ
cafenea	kaffee	cafene	kaffee	N;DEF;FEM;SG	
cafenea	cafe	cafene	cafe	N;DEF;FEM;SG	
cafenea	café	cafene	café	N;DEF;FEM;SG	N;NOM;MASC;SG
cafenea	cafés	cafene	café	N;DEF;FEM;SG	
cafenea	cafe	cafene	cafe	N;DEF;FEM;SG	
cafenea	café	cafene	café	N;DEF;FEM;SG	N;NOM;MASC;SG
permanente	permanente	permanent	permanent	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
vizibilă	sichtbare	vizibil	sichtbar	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
asociație	verein	asociație	verein	N;INDF;FEM;SG	
asociație	verband	asociație	verbinden	N;INDF;FEM;SG	
asociație	assoziation	asociație	assoziation	N;INDF;FEM;SG	N;NOM;FEM;SG
asociație	vereinigung	asociație	vereinigung	N;INDF;FEM;SG	N;NOM;FEM;SG
asociație	association	asociație	association	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
index	sachregister	index	sachregister		ADJ
obișnuită	normale	obișnuit	normal	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
obișnuită	gewöhnliche	obișnuit	gewöhnlich	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
moral	moralische	moral	moralisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
moral	moral	moral	moral	ADJ;INDF;MASC;SG	
kenneth	kenneth	kenneth	kenneth	PROPN	PROPN;NOM;SG
trofee	trophäen	trofeu	trophäen	N;INDF;FEM;PL	
asigurări	versicherung	asigurare	versicherung	N;INDF;FEM;PL	N;NOM;FEM;SG
asigurări	versicherungswesen	asigurare	versicherungswesen	N;INDF;FEM;PL	ADJ
dispute	streitsachen	dispută	streitsach	N;INDF;FEM;PL	V;NFIN
dispute	streit	dispută	streit	N;INDF;FEM;PL	ADJ
dispute	streitfälle	dispută	streitfall	N;INDF;FEM;PL	
portughez	portugiesen	portughez	portugiesen	ADJ;INDF;MASC;SG	
portughez	portugiesischen	portughez	portugiesisch	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
portughez	portugiesische	portughez	portugiesisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
funcționar	angestellter	funcționar	angestellt	N;INDF;MASC;SG	ADJ
funcționar	clerk	funcționar	clerk	N;INDF;MASC;SG	PROPN;NOM;SG
funcționar	sachbearbeiter	funcționar	sachbearbeiter	N;INDF;MASC;SG	ADJ
haiti	haitis	haiti	haitis	PROPN	
haiti	haiti	haiti	haiti	PROPN	PROPN;NOM;MASC;SG
sindromul	syndrom	sindrom	syndrom	N;DEF;MASC;SG	
locație	lage	locație	lagen	N;INDF;FEM;SG	ADJ
locație	ort	locație	ort	N;INDF;FEM;SG	N;NOM;MASC;SG
locație	standorte	locație	standort	N;INDF;FEM;SG	N;NOM
locație	standort	locație	standoren	N;INDF;FEM;SG	ADV
prezență	teilnahme	prezență	teilnahme	N;INDF;FEM;SG	ADV
prezență	teilnehmerzahl	prezență	teilnehmerzahl	N;INDF;FEM;SG	ADJ
prezență	besucherzahlen	prezență	besucherzahlen	N;INDF;FEM;SG	V;NFIN
prezență	anwesenheit	prezență	anwesenheit	N;INDF;FEM;SG	ADJ
prezență	vorhandensein	prezență	vorhandensein	N;INDF;FEM;SG	ADV
prezență	anwesenheit	prezență	anwesenheit	N;INDF;FEM;SG	ADJ
prezență	präsenz	prezență	präsenz	N;INDF;FEM;SG	ADJ
prezență	gegenwart	prezență	gegenwart	N;INDF;FEM;SG	
eugene	eugene	eugen	eugen	PROPN	
cândva	irgendwann	cândva	irgendwann		ADV
persan	persische	persan	persisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
persan	perser	persan	pers	ADJ;INDF;MASC;SG	
