から	din	から	din	CONJ	ADP;ACC
幸せ	happy	幸せ	happy	ADJ	
人種	race	人種	race	N	
日向	hyuga	日向	hyuga	PROPN	N;DEF;FEM;SG
同等	echivalenta	同等	echivalent	CONJ	ADJ;DEF;FEM;SG
同等	echivalentul	同等	echivalent	CONJ	N;DEF;MASC;SG
同等	echivalent	同等	echivalent	CONJ	ADJ;INDF;MASC;SG
同等	echivalente	同等	echivalent	CONJ	ADJ;INDF;FEM;PL
リトアニア	lituaniei	リトアニア	lituanie	PROPN	PROPN;DEF;FEM;SG
リトアニア	lituania	リトアニア	lituanie	PROPN	PROPN
春日	kasuga	春日	kasuga	PROPN	N;DEF;FEM;SG
安倍	abe	安倍	abi	PROPN	
パラダイス	paradise	パラダイス	paradis	N	PROPN
小沢	ozawa	小沢	ozawa	PROPN	PROPN
候補	candidate	候補	candidat	N	ADJ;INDF;FEM;PL
アナウンス	anuntul	アナウンス	anunt	V	N;DEF;MASC;SG
アナウンス	anunt	アナウンス	anunt	V	N;INDF;MASC;SG
アナウンス	anunt	アナウンス	anunt	V	N;INDF;MASC;SG
アナウンス	anuntul	アナウンス	anunt	V	N;DEF;MASC;SG
アナウンス	anunturi	アナウンス	anunt	V	
心臓	heart	心臓	heart	N	
ウエスト	west	ウエスト	west	N	PROPN
ゆり	iuri	ゆり	iuri	PROPN	PROPN
ゆり	yuri	ゆり	yuri	PROPN	PROPN
豊富	abundent	豊富	abundent	ADJ	ADV
ジェフ	jeff	ジェフ	jeff	PROPN	PROPN
避難	refugiu	避難	refugiu	V	N;INDF;MASC;SG
避難	refugiul	避難	refugiu	V	N;DEF;MASC;SG
避難	evacuare	避難	evacuare	V	N;INDF;FEM;SG
避難	evacuarea	避難	evacuare	V	N;DEF;FEM;SG
三河	mikawa	三河	mikawa	PROPN	
みゆき	miyuki	みゆき	miyuki	PROPN	
装飾	decor	装飾	decor	V	N;INDF;MASC;SG
装飾	decoratiuni	装飾	decoratiune	V	N;INDF;FEM;PL
装飾	ornamente	装飾	ornament	V	N;INDF;FEM;PL
装飾	ornamentele	装飾	ornament	V	N;DEF;FEM;PL
装飾	podoabe	装飾	podoabă	V	N;INDF;FEM;PL
ドラゴンズ	dragoni	ドラゴンズ	dragon	PROPN	N;INDF;MASC;PL
ドラゴンズ	dragonii	ドラゴンズ	dragon	PROPN	N;DEF;MASC;PL
あや	aya	あや	aya	PROPN	
アテネ	atena	アテネ	atena	PROPN	PROPN
モンテ	monte	モンテ	monte	PROPN	PROPN
シード	seminte	シード	semânt	N	
シード	seminte	シード	semânt	N	
シード	seminte	シード	semânt	N	
チリ	chilian	チリ	chilian	PROPN	N;INDF;MASC;SG
チリ	chili	チリ	chil	PROPN	
チリ	chile	チリ	chilă	PROPN	PROPN
サマー	summer	サマー	summer	N	
併合	anexat	併合	anexat	N	ADJ;INDF;MASC;SG
併合	anexate	併合	anexat	N	ADJ;INDF;FEM;PL
有馬	arima	有馬	arimă	PROPN	
処刑	executie	処刑	executie	V	N;INDF;FEM;SG
処刑	executare	処刑	executare	V	N;INDF;FEM;SG
処刑	executie	処刑	executie	V	N;INDF;FEM;SG
処刑	executarea	処刑	executare	V	N;DEF;FEM;SG
武士	samurai	武士	samura	N	
武士	bushi	武士	bush	N	
感覚	simt	感覚	simți	N	V;IND;PL;3;PRS;FIN
警告	avertizare	警告	avertizare	V	N;INDF;FEM;SG
警告	avertisment	警告	avertisment	V	N;INDF;MASC;SG
警告	avertismente	警告	avertisment	V	N;INDF;FEM;PL
警告	avertismentele	警告	avertisment	V	N;DEF;FEM;PL
白鳥	lebede	白鳥	lebădă	PROPN	N;INDF;FEM;PL
白鳥	lebada	白鳥	lebadă	PROPN	N;DEF;FEM;SG
白鳥	swan	白鳥	swan	PROPN	PROPN
白鳥	lebada	白鳥	lebadă	PROPN	N;DEF;FEM;SG
頻繁	frecvent	頻繁	frecvent	ADJ	ADV
頻繁	deseori	頻繁	deseori	ADJ	ADV
頻繁	adeseori	頻繁	adeseori	ADJ	ADV
頻繁	adesea	頻繁	adesea	ADJ	ADV
頻繁	des	頻繁	des	ADJ	ADV
公爵	duce	公爵	duce	N	V;IND;SG;3;PRS;FIN
公爵	duke	公爵	duke	N	PROPN
ネコ	cat	ネコ	cat	N	
才能	talentat	才能	talentat	N	ADJ;INDF;MASC;SG
才能	talentata	才能	talentat	N	ADJ;DEF;FEM;SG
才能	talentati	才能	talentati	N	ADJ;INDF;MASC;PL
才能	talentata	才能	talentat	N	ADJ;DEF;FEM;SG
グラフィック	grafic	グラフィック	grafic	N	ADV
グラフィック	grafice	グラフィック	grafic	N	ADJ;INDF;FEM;PL
ハイム	haim	ハイム	haim	PROPN	PROPN
麻生	aso	麻生	aso	PROPN	
バレー	salva	バレー	salva	N	V;IND;SG;3;IPFV;FIN
バレー	valley	バレー	valley	N	PROPN
緑色	verzi	緑色	verde	N	ADJ;INDF;PL
緑色	verde	緑色	verde	N	
松浦	matsuura	松浦	matsuură	PROPN	N;DEF;FEM;SG
越前	echizen	越前	echizen	PROPN	
辞職	demisia	辞職	demisie	V	N;DEF;FEM;SG
辞職	demisie	辞職	demisie	V	N;INDF;FEM;SG
チョウ	butterfly	チョウ	butterfly	PROPN	N;INDF;MASC;SG
チョウ	fluture	チョウ	fluture	PROPN	N;INDF;MASC;SG
チョウ	fluturele	チョウ	fluture	PROPN	N;DEF;MASC;SG
チョウ	fluturi	チョウ	fluture	PROPN	N;INDF;MASC;PL
同	camarazi	同	camaraz	ADJ	N;INDF;MASC;PL
会津	aizu	会津	aizi	PROPN	
平田	hirata	平田	hirată	PROPN	N;DEF;FEM;SG
尾崎	ozaki	尾崎	ozaki	PROPN	
広瀬	hirose	広瀬	hiros	PROPN	
予報	prognoza	予報	prognoza	V	N;DEF;FEM;SG
予報	previziune	予報	previziune	V	N;INDF;FEM;SG
予報	prognoza	予報	prognoza	V	N;DEF;FEM;SG
予報	previziuni	予報	previziune	V	N;INDF;FEM;PL
直樹	naoki	直樹	naok	PROPN	
化合物	compus	化合物	compus	N	ADJ;INDF;MASC;SG
大介	daisuke	大介	daisuk	PROPN	
ルカ	luke	ルカ	luke	PROPN	PROPN
ルカ	luca	ルカ	luca	PROPN	N;DEF;FEM;SG
ルカ	luca	ルカ	luca	PROPN	N;DEF;FEM;SG
弱い	slabit	弱い	slabi	ADJ	N;INDF;MASC;SG
弱い	slab	弱い	slab	ADJ	ADV
祝日	sarbatoare	祝日	sarbator	N	ADJ;INDF;FEM
ちく	chikuma	ちく	chikuma	PROPN	
偶然	coincidenta	偶然	coincident	ADV	ADJ;DEF;FEM;SG
偶然	coincidenta	偶然	coincident	ADV	ADJ;DEF;FEM;SG
三人	trei	三人	trei	N	NUM;PL
バランス	echilibrat	バランス	echilibrat	N	ADJ;INDF;MASC;SG
バランス	echilibrate	バランス	echilibrat	N	ADJ;INDF;FEM;PL
バランス	echilibrata	バランス	echilibrat	N	ADJ;DEF;FEM;SG
液体	lichida	液体	lichidă	N	ADJ;DEF;FEM;SG
ウェールズ	wales	ウェールズ	wales	PROPN	PROPN
バット	bat	バット	bate	N	V;IND;PL;3;PRS;FIN
ルパン	lupin	ルパン	lupin	PROPN	N;INDF;MASC;SG
メカ	mecha	メカ	mecha	N	
予測	prognoza	予測	prognoza	V	N;DEF;FEM;SG
予測	previziune	予測	previziune	V	N;INDF;FEM;SG
予測	prognoza	予測	prognoza	V	N;DEF;FEM;SG
予測	previziuni	予測	previziune	V	N;INDF;FEM;PL
予測	previziuni	予測	previziune	V	N;INDF;FEM;PL
メアリー	mary	メアリー	mary	PROPN	N;INDF;MASC;SG
欲しい	vrei	欲しい	vrea	ADJ	V;IND;SG;2;PRS;FIN
欲しい	vreau	欲しい	vrea	ADJ	V;IND;SG;1;PRS;FIN
不安	nerabdator	不安	nerabdator	ADJ	N;INDF;MASC;SG
不安	anxietatea	不安	anxietate	ADJ	N;DEF;FEM;SG
不安	anxietate	不安	anxietate	ADJ	N;INDF;FEM;SG
食べる	alimentatie	食べる	alimentatie	V	N;INDF;FEM;SG
食べる	mananc	食べる	mananc	V	
食べる	mancand	食べる	mancand	V	
食べる	mananc	食べる	mananc	V	
トマス	toma	トマス	toma	PROPN	PROPN
トマス	thomas	トマス	thomas	PROPN	PROPN
藤本	fujimoto	藤本	fujimoto	PROPN	N;INDF;MASC;SG
メタ	meta	メタ	meta	PROPN	
理想	ideala	理想	ideală	N	ADJ;DEF;FEM;SG
理想	ideal	理想	ideal	N	ADJ;INDF;MASC;SG
理想	ideala	理想	ideală	N	ADJ;DEF;FEM;SG
理想	ideale	理想	ideal	N	ADJ;INDF;FEM;PL
ひろし	hiroshi	ひろし	hiroshi	PROPN	PROPN
たけし	takeshi	たけし	takeshi	PROPN	PROPN
遊び	joaca	遊ぶ	joacă	V	N;DEF;FEM;SG
遊び	joaca	遊ぶ	joacă	V	N;DEF;FEM;SG
服部	hattori	服部	hattor	PROPN	
ハリウッド	hollywood	ハリウッド	hollywood	PROPN	PROPN
ショック	socat	ショック	soca	N	ADJ;INDF;MASC;SG
行使	exercitiu	行使	exercitiu	V	N;INDF;MASC;SG
行使	exercitiu	行使	exercitiu	V	N;INDF;MASC;SG
行使	exercitarea	行使	exercitare	V	N;DEF;FEM;SG
京王	keio	京王	keio	PROPN	
ピット	groapa	ピット	groapă	PROPN	N;DEF;FEM;SG
ピット	groapa	ピット	groapă	PROPN	N;DEF;FEM;SG
ピット	pit	ピット	pit	PROPN	
ピット	pitt	ピット	pitt	PROPN	PROPN
伏見	fushimi	伏見	fushime	PROPN	
尾張	owari	尾張	owari	PROPN	
矢野	yano	矢野	yano	PROPN	
美濃	mino	美濃	mină	PROPN	
セーブ	salveaza	セーブ	salvează	N	V;IND;SG;3;IPFV;FIN
セーブ	salvati	セーブ	salva	N	
セーブ	salveaza	セーブ	salvează	N	V;IND;SG;3;IPFV;FIN
大西洋	atlantic	大西洋	atlantic	PROPN	ADV
大西洋	atlanticul	大西洋	atlantic	PROPN	N;DEF;MASC;SG
大西洋	atlanticului	大西洋	atlantic	PROPN	N;DEF;MASC;SG
ダース	duzina	ダース	duzină	PROPN	N;DEF;FEM;SG
ダース	duzina	ダース	duzină	PROPN	N;DEF;FEM;SG
懸念	ingrijorari	懸念	ingrijorar	V	N;INDF;FEM;PL
懸念	preocuparile	懸念	preocuparil	V	N;DEF;FEM;PL
懸念	preocupari	懸念	preocupar	V	N;INDF;FEM;PL
ジア	gia	ジア	gi	PROPN	N;INDF;MASC;SG
ジア	zia	ジア	zi	PROPN	
主婦	casnice	主婦	casnic	N	ADJ;INDF;FEM;PL
三宅	miyake	三宅	miyak	PROPN	N;INDF;FEM;SG
日高	hidaka	日高	hidaka	PROPN	N;DEF;FEM;SG
ワイルド	wild	ワイルド	wild	PROPN	N;INDF;MASC;SG
ワイルド	salbatic	ワイルド	salbatic	PROPN	ADJ;INDF;MASC;SG
ワイルド	salbatica	ワイルド	salbatică	PROPN	N;DEF;FEM;SG
ワイルド	salbatic	ワイルド	salbatic	PROPN	ADJ;INDF;MASC;SG
ワイルド	salbatice	ワイルド	salbatic	PROPN	ADJ;INDF;FEM;PL
ワイルド	wilde	ワイルド	wilde	PROPN	PROPN
チーフ	sef	チーフ	sef	PROPN	N;INDF;MASC;SG
チーフ	sef	チーフ	sef	PROPN	N;INDF;MASC;SG
内側	interioara	内側	interior	N	ADJ;DEF;FEM;SG
アレクサンドル	aleksandr	アレクサンドル	aleksandr	PROPN	PROPN
寄付	donare	寄付	donare	V	N;INDF;FEM;SG
寄付	donatie	寄付	donatie	V	N;INDF;FEM;SG
寄付	donatii	寄付	donat	V	N;INDF;FEM;PL
武蔵	musashino	武蔵	musashino	PROPN	N;INDF;MASC;SG
復元	restaurare	復元	restaurare	V	N;INDF;FEM;SG
復元	restabili	復元	restabili	V	
復元	restaurare	復元	restaurare	V	N;INDF;FEM;SG
復元	restaurarea	復元	restaurare	V	N;DEF;FEM;SG
オハイオ	ohio	オハイオ	ohio	PROPN	PROPN
河合	kawai	河合	kawai	PROPN	PROPN
フランツ	franz	フランツ	franz	N	PROPN
個別	individual	個別	individual		ADJ;INDF;MASC;SG
個別	individuala	個別	individual		N;DEF;FEM;SG
個別	individ	個別	individ		N;INDF;MASC;SG
個別	individual	個別	individual		ADJ;INDF;MASC;SG
個別	individuale	個別	individual		ADJ;INDF;FEM;PL
古河	koga	古河	koga	PROPN	N;DEF;FEM;SG
古河	furukawa	古河	furukawa	PROPN	N;DEF;FEM;SG
プラット	platforma	プラット	platformă	PROPN	N;DEF;FEM;SG
プラット	platforma	プラット	platformă	PROPN	N;DEF;FEM;SG
プラット	platformele	プラット	platformă	PROPN	N;DEF;FEM;PL
プラット	platforme	プラット	platform	PROPN	N;INDF;FEM;PL
水泳	inotand	水泳	inota	N	
ダンサー	dansatoare	ダンサー	dansatoare	N	ADJ;INDF;FEM
外側	exterioare	外側	exterior	N	ADJ;INDF;FEM;PL
外側	exterioare	外側	exterior	N	ADJ;INDF;FEM;PL
外側	exterioara	外側	exterior	N	ADJ;DEF;FEM;SG
レム	lem	レム	leme	PROPN	
レム	rem	レム	rem	PROPN	
三条	sanjo	三条	sanjo	PROPN	
征服	cucerire	征服	cucerire	V	N;INDF;FEM;SG
征服	cucerirea	征服	cucerire	V	N;DEF;FEM;SG
征服	cuceriri	征服	cucerire	V	N;INDF;FEM;PL
アミ	ami	アミ	ami	PROPN	
杉山	sugiyama	杉山	sugiyama	PROPN	
早い	early	早い	early	ADJ	N;INDF;MASC;SG
早い	timpuriu	早い	timpuriu	ADJ	ADV
早い	devreme	早い	devreme	ADJ	ADV
ミラノ	milan	ミラノ	milan	PROPN	PROPN
ミラノ	milano	ミラノ	milano	PROPN	PROPN
ミラノ	milano	ミラノ	milano	PROPN	PROPN
封印	sigiliu	封印	sigiliu	V	N;INDF;MASC;SG
封印	foca	封印	foca	V	N;DEF;FEM;SG
封印	sigiliul	封印	sigiliu	V	N;DEF;MASC;SG
封印	seal	封印	seal	V	N;INDF;MASC;SG
切り替え	comutator	切り替える	comutator	V	N;INDF;MASC;SG
切り替え	comutare	切り替える	comutare	V	N;INDF;FEM;SG
切り替え	comutare	切り替える	comutare	V	N;INDF;FEM;SG
切り替え	comutare	切り替える	comutare	V	N;INDF;FEM;SG
嫌い	urasc	嫌い	urasc		V;IND;SG;1;PRS;FIN
嫌い	ura	嫌い	ură		N;DEF;FEM;SG
嫌い	ura	嫌い	ură		N;DEF;FEM;SG
サイン	semneaza	サイン	semneaza	N	V;IND;SG;3;IPFV;FIN
サイン	semneaza	サイン	semneaza	N	V;IND;SG;3;IPFV;FIN
人材	personal	人材	personal	N	ADV
スイッチ	intrerupatoare	スイッチ	intrerupator	N	ADJ;INDF;FEM
スイッチ	comuta	スイッチ	comuta	N	V;IND;SG;3;IPFV;FIN
レスリング	wrestling	レスリング	wrestling	N	PROPN
レスリング	lupte	レスリング	lupta	N	
壊滅	anihilare	壊滅	anihilare	V	N;INDF;FEM;SG
壊滅	anihilarea	壊滅	anihilare	V	N;DEF;FEM;SG
知的	inteligenta	知的	inteligent	ADJ	N;DEF;FEM;SG
豊臣	toyotomi	豊臣	toyotom	PROPN	PROPN
修復	restaurare	修復	restaurare	V	N;INDF;FEM;SG
修復	restaurarea	修復	restaurare	V	N;DEF;FEM;SG
トライ	incercati	トライ	incerca	N	
トライ	incearca	トライ	incearca	N	V;IND;SG;3;IPFV;FIN
トライ	incearca	トライ	incearca	N	V;IND;SG;3;IPFV;FIN
久保	kubo	久保	kubo	PROPN	N;INDF;MASC;SG
洪水	inunda	洪水	inunda	N	V;IND;SG;3;IPFV;FIN
洪水	potop	洪水	potop	N	
くま	winnie	くま	winnie	PROPN	PROPN
くま	kuma	くま	kuma	PROPN	PROPN
保証	garantat	保証	garanta	N	ADJ;INDF;MASC;SG
保証	garantata	保証	garantat	N	ADJ;DEF;FEM;SG
保証	garantate	保証	garantat	N	ADJ;INDF;FEM;PL
保証	garanta	保証	garanta	N	V;IND;SG;3;IPFV;FIN
三田	sanda	三田	sanda	PROPN	N;DEF;FEM;SG
三十	thirty	三十	thirty	NUM	N
想い	ganduri	想う	gand	V	N;INDF;FEM;PL
想い	gandurile	想う	gand	V	N;DEF;FEM;PL
想い	ganduri	想う	gand	V	N;INDF;FEM;PL
ダグラス	douglas	ダグラス	douglas	PROPN	PROPN
流用	diversiune	流用	diversiune	V	N;INDF;FEM;SG
ラウ	lau	ラウ	lau	PROPN	
維新	restaurare	維新	restaurare	PROPN	N;INDF;FEM;SG
維新	restaurarea	維新	restaurare	PROPN	N;DEF;FEM;SG
踊り	dansuri	踊り	dans	V	N;INDF;FEM;PL
踊り	dansez	踊り	dansez	V	
踊り	dans	踊り	dans	V	N;INDF;MASC;SG
踊り	dansul	踊り	dans	V	N;DEF;MASC;SG
踊り	dansand	踊り	dansand	V	
瀬戸	seto	瀬戸	seto	PROPN	PROPN
パーティ	parti	パーティ	parti	N	
クラーク	clarke	クラーク	clarke	PROPN	PROPN
クラーク	clark	クラーク	clark	PROPN	PROPN
ジャージー	jersey	ジャージー	jersey	N	PROPN
松下	matsushita	松下	matsushita	PROPN	
フィル	phil	フィル	phil	PROPN	PROPN
無	irelevanta	無	irelevant	N	ADJ;DEF;FEM;SG
無	irelevante	無	irelevant	N	ADJ;INDF;FEM;PL
無	irelevant	無	irelevant	N	ADJ;INDF;MASC;SG
水中	subacvatice	水中	subacvatic	N	ADJ;INDF;FEM;PL
水中	subacvatic	水中	subacvatic	N	ADJ;INDF;MASC;SG
マーガレット	margaret	マーガレット	margaret	PROPN	N;INDF;MASC;SG
マーガレット	margareta	マーガレット	margaretă	PROPN	N;DEF;FEM;SG
ひかり	hikari	ひかり	hikar	PROPN	ADJ;INDF;MASC;PL
新井	arai	新井	ara	PROPN	N;INDF;MASC;SG
スロー	lenta	スロー	lent	N	ADJ;DEF;FEM;SG
スロー	lent	スロー	lent	N	ADV
小笠原	ogasawara	小笠原	ogasawara	PROPN	PROPN
ピア	pia	ピア	pie	N	
コラボレーション	colaborarea	コラボレーション	colaborare	V	N;DEF;FEM;SG
コラボレーション	colaborare	コラボレーション	colaborare	V	N;INDF;FEM;SG
フィン	fin	フィン	fin	PROPN	ADV
フィン	finn	フィン	finn	PROPN	
レオン	león	レオン	león	PROPN	PROPN
レオン	leon	レオン	leon	PROPN	N;INDF;MASC;SG
見出し	titlu	見出し	titlu	V	N;INDF;MASC;SG
見出し	rubrici	見出し	rubrică	V	N;INDF;FEM;PL
見出し	titluri	見出し	titlu	V	N;INDF;FEM;PL
見出し	pozitia	見出し	pozitie	V	N;DEF;FEM;SG
ユーゴ	yugo	ユーゴ	yugo	PROPN	
妊娠	sarcina	妊娠	sarcină	V	N;DEF;FEM;SG
妊娠	sarcina	妊娠	sarcină	V	N;DEF;FEM;SG
妊娠	gravida	妊娠	gravida	V	N;DEF;FEM;SG
妊娠	insarcinata	妊娠	insarcinat	V	N;DEF;FEM;SG
妊娠	gravida	妊娠	gravida	V	N;DEF;FEM;SG
妊娠	insarcinata	妊娠	insarcinat	V	N;DEF;FEM;SG
野菜	vegetal	野菜	vegetal	N	ADJ;INDF;MASC;SG
コンクリート	concret	コンクリート	concret	N	ADJ;INDF;MASC;SG
コンクリート	concrete	コンクリート	concret	N	ADJ;INDF;FEM;PL
足立	adachi	足立	adach	PROPN	
エントリー	inscrieri	エントリー	inscriere	N	
釣り	pescuiesc	釣り	pescui	N	V;IND;PL;3;PRS;FIN
ストア	store	ストア	stură	N	
ストア	stocheaza	ストア	stochează	N	V;IND;SG;3;IPFV;FIN
南極	antarctica	南極	antarctică	PROPN	N;DEF;FEM;SG
南極	antarctica	南極	antarctică	PROPN	N;DEF;FEM;SG
パシフィック	pacificului	パシフィック	pacific	PROPN	N;DEF;MASC;SG
パシフィック	pacific	パシフィック	pacific	PROPN	N;INDF;MASC;SG
パシフィック	pacificul	パシフィック	pacific	PROPN	N;DEF;MASC;SG
ハッピー	fericita	ハッピー	fericita	N	ADJ;DEF;FEM;SG
ハッピー	fericita	ハッピー	fericita	N	ADJ;DEF;FEM;SG
ハッピー	happy	ハッピー	happy	N	
ハッピー	fericit	ハッピー	fericit	N	ADJ;INDF;MASC;SG
シェル	shell	シェル	shell	N	
化粧	machiaj	化粧	machiaj	V	N;INDF;MASC;SG
化粧	machiajul	化粧	machiaj	V	N;DEF;MASC;SG
恒星	stelara	恒星	stelară	N	ADJ;DEF;FEM;SG
恒星	stelare	恒星	stelare	N	ADJ;INDF;FEM;PL
恒星	stelar	恒星	stelar	N	ADJ;INDF;MASC;SG
恒星	stea	恒星	sta	N	V;IND;3;PRS;FIN
恒星	star	恒星	star	N	
ビス	bis	ビス	bis	PROPN	
シュート	trage	シュート	trage	N	V;IND;SG;3;PRS;FIN
ハンス	hans	ハンス	hans	PROPN	PROPN
プー	poo	プー	poo	PROPN	
主流	mainstream	主流	mainstra	N	V;IND;1;IPFV;FIN
別府	beppu	別府	beppu	PROPN	
西田	nishida	西田	nishida	PROPN	N;DEF;FEM;SG
ヒュー	hugh	ヒュー	hugh	PROPN	PROPN
水平	orizontal	水平	orizontal	N	ADV
水平	orizontale	水平	orizontal	N	ADJ;INDF;FEM;PL
ネル	nell	ネル	nell	N	PROPN
野口	noguchi	野口	noguchi	PROPN	
本	honda	本	hondă	N	PROPN
じゅん	jun	じゅん	jun	PROPN	
職人	artizani	職人	artizan	N	ADJ;INDF;MASC;PL
改定	revizie	改定	revizie	V	N;INDF;FEM;SG
改定	revizuirea	改定	revizuire	V	N;DEF;FEM;SG
改定	revizuire	改定	revizuire	V	N;INDF;FEM;SG
調理	gatit	調理	gatit	V	N;INDF;MASC;SG
調理	gatitul	調理	gatit	V	N;DEF;MASC;SG
秀樹	hideki	秀樹	hideki	PROPN	
エロ	erotica	エロ	erotică	N	ADJ;DEF;FEM;SG
エロ	erotice	エロ	erotic	N	ADJ;INDF;FEM;PL
ホセ	jose	ホセ	jose	PROPN	PROPN
ホセ	josé	ホセ	josé	PROPN	PROPN
スキル	competente	スキル	competent	N	ADJ;INDF;FEM;PL
志村	shimura	志村	shimura	PROPN	N;DEF;FEM;SG
マット	matt	マット	matt	N	PROPN
マット	mat	マット	mat	N	
東亜	toa	東亜	tou	PROPN	
最小	minimum	最小	minimum	N	
最小	minime	最小	minim	N	ADJ;INDF;FEM;PL
最小	minima	最小	minimă	N	ADJ;DEF;FEM;SG
書き込み	scrierea	書き込み	scriere	V	N;DEF;FEM;SG
書き込み	scriere	書き込み	scriere	V	N;INDF;FEM;SG
地中海	mediterana	地中海	mediteran	PROPN	N;DEF;FEM;SG
地中海	mediterana	地中海	mediteran	PROPN	N;DEF;FEM;SG
地中海	mediteranean	地中海	mediteranean	PROPN	ADV
八木	yagi	八木	yagi	PROPN	
勇者	curajoasa	勇者	curajos	N	ADJ;DEF;FEM;SG
勇者	curajoasa	勇者	curajos	N	ADJ;DEF;FEM;SG
勇者	curajos	勇者	curajos	N	ADJ;INDF;MASC;SG
貫通	patruns	貫通	patruns	V	ADJ;INDF;MASC;SG
貫通	penetrat	貫通	penetrat	V	ADJ;INDF;MASC;SG
シェア	distribuie	シェア	distribui	N	V;IND;3;PRS;FIN
シェア	share	シェア	share	N	
大洋	oceanele	大洋	ocen	PROPN	N;DEF;FEM;PL
大洋	oceanelor	大洋	ocen	PROPN	N;DEF;FEM;PL
大洋	oceane	大洋	ocen	PROPN	N;INDF;FEM;PL
大洋	oceanul	大洋	ocean	PROPN	N;DEF;MASC;SG
大洋	ocean	大洋	ocean	PROPN	N;INDF;MASC;SG
カリ	cali	カリ	cali	N	
カリ	kari	カリ	kari	N	PROPN
ハインリヒ	heinrich	ハインリヒ	heinrich	PROPN	PROPN
鈴鹿	suzuka	鈴鹿	suzuka	PROPN	PROPN
マルクス	marcus	マルクス	marcus	PROPN	N;INDF;MASC;SG
マルクス	marx	マルクス	marx	PROPN	PROPN
ヴァン	duba	ヴァン	duba	PROPN	N;DEF;FEM;SG
ヴァン	van	ヴァン	van	PROPN	PROPN
ヴァン	duba	ヴァン	duba	PROPN	N;DEF;FEM;SG
ヴァン	van	ヴァン	van	PROPN	PROPN
喪失	pierderi	喪失	pierdere	V	N;INDF;FEM;PL
喪失	pierderea	喪失	pierdere	V	N;DEF;FEM;SG
喪失	pierdere	喪失	pierdere	V	N;INDF;FEM;SG
エール	ale	エール	al	N	DET;FEM;PL
分散	distribuite	分散	distribuit	N	ADJ;INDF;FEM;PL
小西	konishi	小西	konishi	PROPN	
ビリー	billy	ビリー	billy	PROPN	PROPN
垂直	perpendiculare	垂直	perpendicular	N	ADJ;INDF;FEM;PL
垂直	perpendicular	垂直	perpendicular	N	ADV
乾燥	uscate	乾燥	uscat	V	ADJ;INDF;FEM;PL
乾燥	uscat	乾燥	uscat	V	ADJ;INDF;MASC;SG
乾燥	uscata	乾燥	uscată	V	N;DEF;FEM;SG
乾燥	uscare	乾燥	uscare	V	N;INDF;FEM;SG
乾燥	uscarea	乾燥	uscare	V	N;DEF;FEM;SG
落下	toamna	落下	toamnă	V	N;DEF;FEM;SG
スタンダード	standard	スタンダード	standard	N	ADJ
待ち	astept	待つ	astept	V	
待ち	astept	待つ	astept	V	
待ち	asteptare	待つ	asteptare	V	N;INDF;FEM;SG
スパ	spa	スパ	spă	PROPN	N;INDF;MASC;SG
検出	detectie	検出	detectie	V	N;INDF;FEM;SG
検出	detectarea	検出	detectare	V	N;DEF;FEM;SG
検出	detectare	検出	detectare	V	N;INDF;FEM;SG
検出	depistarea	検出	depistare	V	N;DEF;FEM;SG
ライアン	ryan	ライアン	ryan	PROPN	PROPN
ペルー	peruvian	ペルー	peruvian	PROPN	ADJ;INDF;MASC;SG
ペルー	peru	ペルー	peru	PROPN	PROPN
はるか	haruka	はるか	harukă	ADV	N;DEF;FEM;SG
ケンタッキー	kentucky	ケンタッキー	kentucky	PROPN	PROPN
荒木	araki	荒木	araki	PROPN	
ルシア	lucia	ルシア	luciu	PROPN	N;DEF;FEM;SG
ヒロ	hiro	ヒロ	hiro	PROPN	N;INDF;MASC;SG
ラマ	lama	ラマ	lamă	PROPN	N;DEF;FEM;SG
フェニックス	phoenix	フェニックス	phoenix	PROPN	N;INDF;MASC;SG
船体	hull	船体	hull	N	PROPN
狩り	vanatoare	狩る	vanator	V	ADJ;INDF;FEM
狩り	hunt	狩る	fi	V	PROPN
狩り	vanatoare	狩る	vanator	V	ADJ;INDF;FEM
狩り	vanatoarea	狩る	vanatoare	V	N;DEF;FEM;SG
狩り	vanatoare	狩る	vanator	V	ADJ;INDF;FEM
キッド	copile	キッド	copil	PROPN	N;INDF;FEM;PL
キッド	kid	キッド	kid	PROPN	N;INDF;MASC;SG
陸奥	mutsu	陸奥	mutsu	N	
エコ	eco	エコ	eco	N	
クリスチャン	crestin	クリスチャン	crestin	PROPN	N;INDF;MASC;SG
クリスチャン	crestina	クリスチャン	crestina	PROPN	ADJ;DEF;FEM;SG
クリスチャン	crestin	クリスチャン	crestin	PROPN	N;INDF;MASC;SG
クリスチャン	christian	クリスチャン	christian	PROPN	PROPN
クリスチャン	crestin	クリスチャン	crestin	PROPN	N;INDF;MASC;SG
上原	uehara	上原	uehar	PROPN	N;DEF;FEM;SG
吉村	yoshimura	吉村	yoshimură	PROPN	N;DEF;FEM;SG
淡路	awaji	淡路	awaji	PROPN	
イリノイ	illinois	イリノイ	illinois	PROPN	PROPN
フォト	photo	フォト	photo	N	
フォト	foto	フォト	foto	N	
石炭	carbune	石炭	carbune	N	
石炭	carbune	石炭	carbune	N	
ウィルソン	wilson	ウィルソン	wilson	PROPN	PROPN
ボウ	bow	ボウ	bow	N	PROPN
キリスト	christos	キリスト	christos	N	PROPN
