van	from	van	from	ADP	
geslachten	płci	slachten	płzcieć	N;PL	
leuk	zabawy	leuk	zabawa	ADJ	N;ACC;FEM;SG
leuk	zabawa	leuk	zabawa	ADJ	N;NOM;FEM;SG
leuk	fajnie	leuk	fajnie	ADJ	ADV
leuk	ładnie	leuk	ładnie	ADJ	ADV
slaat	bity	slaan	bit	V;SG;PRS;FIN	
ken	ken	kunnen	ken	V;SG;PRS;FIN	
ken	kena	kunnen	kena	V;SG;PRS;FIN	
wolf	wolf	wolf	wolf	N;MASC+FEM;SG	
action	działania	action	działanie		N;NOM;NEUT;SG
action	czynność	action	czynność		N;NOM;FEM;SG
action	działanie	action	działać		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
action	akcja	action	akcja		N;NOM;FEM;SG
beperkte	ograniczona	beperken	ograniczony	V;SG;PST;FIN	ADJ;NOM;FEM;SG
beperkte	ograniczony	beperken	ograniczyć	V;SG;PST;FIN	ADJ;NOM;MASC;SG
beperkte	ograniczone	beperken	ograniczyć	V;SG;PST;FIN	ADJ;NOM;NEUT;SG
beperkte	limited	beperken	limited	V;SG;PST;FIN	
beperkte	ograniczony	beperken	ograniczyć	V;SG;PST;FIN	ADJ;NOM;MASC;SG
beperkte	ograniczona	beperken	ograniczony	V;SG;PST;FIN	ADJ;NOM;FEM;SG
beperkte	zastrzeżone	beperken	zastrzeżyć	V;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
beperkte	ograniczone	beperken	ograniczyć	V;SG;PST;FIN	ADJ;NOM;NEUT;SG
cross	cross	cross	cross	N;MASC+FEM;SG	
voorlopig	wstępnie	voorlopig	wstępnie	ADJ	ADV
kwalificatie	kwalifikacje	kwalificatie	kwalifikacja	N;MASC+FEM;SG	N;NOM;FEM;PL
hedendaagse	współczesny	hedendaags	współczesny	ADJ	
hedendaagse	współczesnej	hedendaags	współczesny	ADJ	
hedendaagse	współczesne	hedendaags	współczesny	ADJ	
hedendaagse	współczesna	hedendaags	współczesny	ADJ	N;NOM;FEM;SG
gehuwd	zamężna	huwen	zamężny	V;V.PTCP	N;NOM;FEM;SG
gehuwd	żonaty	huwen	żonaty	V;V.PTCP	ADJ;NOM;MASC;SG
jongens	boys	jongens	boys	N;PL	
fouten	pomyłki	fout	pomyłka	N;PL	
fouten	błąd	fout	błąd	N;PL	N;NOM;MASC;SG
prestaties	osiągnięcia	prestatie	osiągnięcie	N;PL	N;NOM;NEUT;SG
prestaties	wykonanie	prestatie	wykonać	N;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
prestaties	skuteczność	prestatie	skuteczność	N;PL	N;NOM;FEM;SG
prestaties	występ	prestatie	występ	N;PL	N;ACC;MASC;SG
prestaties	wydajność	prestatie	wydajność	N;PL	N;ACC;FEM;SG
prestaties	wydajności	prestatie	wydajność	N;PL	N;GEN;FEM;SG
prestaties	przedstawienia	prestatie	przedstawienie	N;PL	N;GEN;NEUT;SG
anthony	anthony	anthony	anthon	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
anthony	antoni	anthony	antoni	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
jeruzalem	jerozolimie	jeruzalem	jerolimima	N;MASC+FEM;SG	
lord	panie	lord	pan	N;MASC+FEM;SG	
richtlijnen	wytycznymi	richtlijn	wytyczny	N;PL	ADJ;INS;MASC;PL
richtlijnen	wytycznych	richtlijn	wytyczny	N;PL	ADJ;GEN;MASC;PL
richtlijnen	wytyczne	richtlijn	wytyczny	N;PL	ADJ;NOM;NEUT;SG
richtlijnen	dyrektywy	richtlijn	dyrektywa	N;PL	N;ACC;FEM;SG
richtlijnen	dyrektyw	richtlijn	dyrektyw	N;PL	
publicatie	publikacje	publicatie	publikacja	N;MASC+FEM;SG	N;NOM;FEM;PL
publicatie	publikacje	publicatie	publikacja	N;MASC+FEM;SG	N;NOM;FEM;PL
edwards	edwards	edward	edwards	N;PL	PROPN;NOM;MASC;SG
bedekt	objętych	bedekken	objąć	V;V.PTCP	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
bedekt	kryty	bedekken	kryć	V;V.PTCP	N;ACC;MASC;SG
bedekt	pokryta	bedekken	pokryć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
bedekt	pokryte	bedekken	pokryć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
café	cafe	café	caf	N;NEUT;SG	
café	café	café	caf	N;NEUT;SG	
toestel	urządzenia	toestel	urządzenie	N;NEUT;SG	N;NOM;NEUT;PL
eindigt	końce	eindigen	konka	V;SG;PRS;FIN	N;NOM;MASC;PL
alan	alana	alan	alan	N;MASC+FEM;SG	
alan	alan	alan	alan	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
expeditie	wyprawy	expeditie	wyprawa	N;MASC+FEM;SG	N;ACC;FEM;PL
zelden	rzadka	zelden	rzadka	ADV	ADJ;NOM;FEM;SG
zelden	rzadkość	zelden	rzadkość	ADV	N;NOM;FEM;SG
zelden	rzadkie	zelden	rzadki	ADV	ADJ;NOM;NEUT;SG
zelden	rzadki	zelden	rzadka	ADV	ADJ;NOM;MASC;SG
oekraïne	ukrainy	oekraïne	ukrainy	PROPN;NEUT;SG	
oekraïne	ukrainę	oekraïne	ukraina	PROPN;NEUT;SG	N;ACC;FEM;SG
oekraïne	ukraina	oekraïne	ukrainać	PROPN;NEUT;SG	
oekraïne	ukrainie	oekraïne	ukrać	PROPN;NEUT;SG	
maarten	marcin	maarten	marcin	N;PL	PROPN;NOM;MASC;SG
maarten	martin	maarten	martin	N;PL	PROPN;NOM;MASC;SG
maarten	maarten	maarten	maarten	N;PL	PROPN;NOM;MASC;SG
samuel	samuel	samuel	samuel	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
jordan	jordana	jordan	jordać	N;MASC+FEM;SG	
jordan	jordan	jordan	jordany	N;MASC+FEM;SG	
gehucht	hamlet	huchten	hamlet	N;NEUT;SG	
huber	huber	huber	huber	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
ned	ned	ned	ned	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
ned	neda	ned	nedy	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
louise	ludwika	louis	ludwik	N;MASC+FEM;SG	
louise	louise	louis	louis	N;MASC+FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
honderd	hundred	honderd	hundred	NUM	
honderd	setka	honderd	setka	NUM	N;NOM;FEM;SG
sponzen	gąbki	sponzen	gąbka	N;PL	N;ACC;FEM;SG
tunnel	tunele	tunnel	tunel	N;MASC+FEM;SG	N;NOM;MASC;PL
groeten	pozdrawiam	groet	pozdrawiać	N;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
groeten	pozdrowienia	groet	pozdrowienie	N;PL	N;NOM;NEUT;SG
kennelijk	najwidoczniej	kennelijk	dydotocznie	ADJ	ADV;CMPR
kennelijk	najwyraźniej	kennelijk	wyraźnie	ADJ	ADV;RL
kennelijk	widocznie	kennelijk	widocznie	ADJ	ADV
junioren	juniors	junior	juniors	N;PL	PROPN;NOM;MASC;SG
minste	najmniej	weinig	mało	PRO	ADV;RL
grande	grande	grande	grandy	N;MASC+FEM;SG	
gerrit	gerrit	gerrit	gerrit	N;MASC+FEM;SG	
estadio	estadio	estadio	estadio	N;MASC+FEM;SG	
interview	wywiady	interview	wywiad	N;NEUT;SG	N;NOM;MASC;PL
oxford	oxford	oxford	oxford	N;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
zorg	opieki	zorg	opieka	N;MASC+FEM;SG	
zorg	opieka	zorg	opieka	N;MASC+FEM;SG	
wang	wang	wang	wang	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
classic	klasyka	classic	klasyka	N;MASC+FEM;SG	
classic	klasyczny	classic	klasyczny	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
classic	classic	classic	classicie	N;MASC+FEM;SG	
classic	klasyczne	classic	klasyczny	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
schotse	szkocka	schots	szkocki	ADJ	N;NOM;FEM;SG
schotse	szkocki	schots	szkocki	ADJ	N;NOM;MASC;SG
gevoel	czucie	gevoel	czucie	N;NEUT;SG	
gevoel	czucie	gevoel	czucie	N;NEUT;SG	
afgesloten	zamknięty	afsluiten	zamknięty	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
afgesloten	nieczynne	afsluiten	nieczynny	V;V.PTCP	ADJ;NOM;NEUT;SG
afgesloten	zamknięte	afsluiten	zamknąć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
afgesloten	zamknięta	afsluiten	zamknąć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
afgesloten	odłączony	afsluiten	odłączyć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
studeren	nauka	studeren	nauka	V;NFIN	N;NOM;FEM;SG
studeren	studium	studeren	studium	V;NFIN	N;ACC;NEUT;SG
studeren	badania	studeren	badanie	V;NFIN	N;NOM;NEUT;PL
studeren	badanie	studeren	badanie	V;NFIN	N;NOM;NEUT;SG
aanzienlijk	znaczne	aanzienlijk	znaczny	ADJ	V;PFV;IND;SG;FIN;ACT
aanzienlijk	znaczący	aanzienlijk	znaczący	ADJ	
aanzienlijk	znacząco	aanzienlijk	znacząco	ADJ	ADV
aanzienlijk	znacznie	aanzienlijk	znacznie	ADJ	ADV
tanden	ząbki	tand	ząbek	N;PL	
manuel	manuel	manuel	manuel	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
jimmy	jimmy	jimmy	jimmy	N;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
hogeschool	studia	hogeschool	studia	N;MASC+FEM;SG	N;NOM;NEUT;PL
reageren	odpowiedz	reageren	odpowiedzieć	V;NFIN	
deur	drzwi	deur	drzwi	N;MASC+FEM;SG	N;NOM;NEUT;PL
leerling	studenci	leerling	student	N;MASC+FEM;SG	N;NOM;MASC;PL
campagne	kampanie	campagne	kampan	N;MASC+FEM;SG	N;NOM;MASC;PL
service	usługi	service	usługa	N;MASC+FEM;SG	N;NOM;FEM;PL
maatregelen	miary	maatregel	miara	N;PL	
evenement	wydarzenia	evenement	wydarzenie	N;NEUT;SG	N;NOM;NEUT;PL
trouw	wierna	trouw	wierny	ADJ	V;IPFV;IND;SG;PRS;FIN;ACT
trouw	wierny	trouw	wierny	ADJ	N;NOM;MASC;SG
trouw	wierni	trouw	wierny	ADJ	N;NOM;MASC;PL
trouw	lojalności	trouw	lojalność	ADJ	N;GEN;FEM;SG
trouw	wierność	trouw	wierność	ADJ	N;NOM;FEM;SG
trouw	lojalność	trouw	lojalność	ADJ	N;NOM;FEM;SG
trouw	wierny	trouw	wierny	ADJ	N;NOM;MASC;SG
trouw	lojalni	trouw	lojalnia	ADJ	N;NOM;MASC;PL
trouw	wierności	trouw	wierność	ADJ	N;GEN;FEM;SG
trouw	wierność	trouw	wierność	ADJ	N;NOM;FEM;SG
meisjes	girls	meisje	girls	N;PL	
vleugels	skrzydeł	vleugel	skrzydło	N;PL	
assen	osie	ass	osa	PROPN;NEUT;SG	
assen	osie	ass	osa	PROPN;NEUT;SG	
assen	osi	ass	oś	PROPN;NEUT;SG	
assen	ash	ass	ash	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
assen	popiołu	ass	popieź	PROPN;NEUT;SG	N;GEN;MASC;SG
assen	popiół	ass	popiół	PROPN;NEUT;SG	N;ACC;MASC;SG
assen	assen	ass	assen	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
bbc	bbc	bbc	bbc	N;MASC+FEM;SG	
bijbel	biblii	bijbel	biblia	N;MASC+FEM;SG	
duizenden	tysiące	duizend	tysiące	NUM	
duizenden	tysięcy	duizend	tysiąc	NUM	N;ACC;MASC;PL
peru	peru	peru	peru	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
motoren	motors	motor	motors	N;PL	
straten	ulic	straat	ulica	N;PL	
geregisseerd	skierowany	regisseren	skierować	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
geregisseerd	skierowana	regisseren	skierować	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
geregisseerd	reżyseria	regisseren	reżyser	V;V.PTCP	
geregisseerd	skierowane	regisseren	skierować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
eugène	eugène	eugène	eugonny	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
rang	rangi	rang	ranga	N;MASC+FEM;SG	
carolina	carolina	carolina	carolina	N;MASC+FEM;SG	
carolina	karolina	carolina	karolin	N;MASC+FEM;SG	PROPN;NOM;FEM;SG
getallen	cyfry	getal	cyfra	N;PL	
getallen	liczby	getal	liczba	N;PL	N;ACC;FEM;SG
verkoop	sprzedać	verkoop	sprzedać	N;MASC+FEM;SG	V;PFV;NFIN;ACT
verkoop	sprzedaży	verkoop	sprzedaż	N;MASC+FEM;SG	
verkoop	sprzedaż	verkoop	sprzedaż	N;MASC+FEM;SG	
verkoop	sprzedaje	verkoop	sprzedawać	N;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
verkoop	sprzedaż	verkoop	sprzedaż	N;MASC+FEM;SG	
verkoop	sprzedaży	verkoop	sprzedaż	N;MASC+FEM;SG	
verkoop	sprzedaży	verkoop	sprzedaż	N;MASC+FEM;SG	
verkoop	sale	verkoop	sala	N;MASC+FEM;SG	N;NOM;FEM;PL
verkoop	sprzedaż	verkoop	sprzedaż	N;MASC+FEM;SG	
verkoop	wyprzedaż	verkoop	wyprzedaż	N;MASC+FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
tiende	tenth	tien	tenth	ADJ	
tiende	dziesiąta	tien	dziesiąt	ADJ	
samengesteld	złożone	samenstellen	złożyć	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
samengesteld	złożona	samenstellen	złożyć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
samengesteld	złożony	samenstellen	złożyć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
samengesteld	skompilowane	samenstellen	skompilować	V;V.PTCP	ADJ;NOM;NEUT;SG
samengesteld	zmontowane	samenstellen	zmontować	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
samengesteld	montowane	samenstellen	montować	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
samengesteld	złożona	samenstellen	złożyć	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
samengesteld	złożony	samenstellen	złożyć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
verhouding	proporcje	verhouding	proporcja	N;MASC+FEM;SG	N;NOM;FEM;PL
ontwerpen	wzory	ontwerpen	wzór	V;NFIN	N;NOM;MASC;PL
ontwerpen	projekty	ontwerpen	projekt	V;NFIN	N;NOM;MASC;PL
ontwerpen	projekt	ontwerpen	projekt	V;NFIN	N;NOM;MASC;SG
ontwerpen	konstrukcja	ontwerpen	konstrukcja	V;NFIN	N;NOM;FEM;SG
ontwerpen	projektowanie	ontwerpen	projektować	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ontwerpen	design	ontwerpen	design	V;NFIN	
ontwerpen	projektowanie	ontwerpen	projektować	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
verkopen	sprzedawanie	verkopen	sprzedawać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
verkopen	sprzedaży	verkopen	sprzedaż	V;NFIN	
verkopen	sprzedaż	verkopen	sprzedaż	V;NFIN	
verkopen	sprzedaż	verkopen	sprzedaż	V;NFIN	
verkopen	sprzedaży	verkopen	sprzedaż	V;NFIN	
verkopen	sprzedaży	verkopen	sprzedaż	V;NFIN	
verkopen	sale	verkopen	sala	V;NFIN	N;NOM;FEM;PL
verkopen	sprzedaż	verkopen	sprzedaż	V;NFIN	
getekend	podpisany	tekenen	podpisać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
getekend	podpisana	tekenen	podpisać	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
getekend	podpisane	tekenen	podpisać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
andy	andy	andy	andy	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
aangevuld	uzupełnione	aanvullen	uzupełnić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
aangevuld	uzupełnione	aanvullen	uzupełnić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
domein	domeny	domein	domen	N;NEUT;SG	
disney	disney	disney	disney	N;MASC+FEM;SG	
servië	serbii	servië	serbia	PROPN;NEUT;SG	PROPN;GEN;FEM;SG
servië	serbia	servië	serbia	PROPN;NEUT;SG	N;NOM;FEM;SG
servië	serbski	servië	serbski	PROPN;NEUT;SG	ADJ;NOM;MASC;SG
belangstelling	odsetki	belangstelling	odsetka	N;MASC+FEM;SG	N;NOM;FEM;PL
belangstelling	zainteresowania	belangstelling	zainteresowanie	N;MASC+FEM;SG	N;NOM;NEUT;PL
eenvoudige	prosta	eenvoudig	prosty	ADJ	
eenvoudige	proste	eenvoudig	prosty	ADJ	
winkel	zakupy	winkel	zakup	N;MASC+FEM;SG	N;NOM;MASC;PL
winkel	store	winkel	stór	N;MASC+FEM;SG	
vries	vries	vries	vries	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
slowakije	słowacji	slowakije	słowacja	N;NEUT;SG	PROPN;GEN;FEM;SG
gepresenteerd	przedstawiona	presenteren	przedstawić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
gepresenteerd	przedstawiony	presenteren	przedstawić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
gepresenteerd	prezentowane	presenteren	prezentować	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
gepresenteerd	przedstawione	presenteren	przedstawić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
portret	portret	portret	portret	N;NEUT;SG	
wezen	sieroty	wezen	sierota	V;NFIN	
wezen	sierot	wezen	sierot	V;NFIN	
wezen	istota	wezen	istota	V;NFIN	N;NOM;FEM;SG
wezen	stwór	wezen	stwór	V;NFIN	N;NOM;MASC;SG
wezen	stworzenie	wezen	stworzenie	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
psv	psv	psv	psv	N;MASC+FEM;SG	
romeinen	rzymianie	romein	rzymiać	N;PL	ADJ;IPFV;NOM;MASC;PL;POS;V.PTCP;PASS
romeinen	rzymian	romein	rzymianin	N;PL	
samenleving	society	samenleving	societa	N;MASC+FEM;SG	
beheerd	zarządzane	beheren	zarządzać	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
beheerd	zarządzany	beheren	zarządzać	V;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
milaan	milan	milaan	milan	PROPN;NEUT;SG	PROPN;NOM;MASC;SG
milaan	mediolan	milaan	mediolan	PROPN;NEUT;SG	N;NOM;NEUT;SG
division	podział	division	podziać	N;MASC+FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
negende	ninth	negen	ninth	ADJ	
negende	dziewiąta	negen	dziewiąta	ADJ	
toon	animowany	toon	animować	N;MASC+FEM;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
toon	tonie	toon	tonąć	N;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
toon	ton	toon	ton	N;MASC+FEM;SG	
toon	pokaż	toon	pokazać	N;MASC+FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
producent	producent	producent	producent	N;MASC+FEM;SG	
producent	producenta	producent	producent	N;MASC+FEM;SG	
producent	producent	producent	producent	N;MASC+FEM;SG	
producent	producenta	producent	producent	N;MASC+FEM;SG	
snelste	najszybszy	snel	szybki	ADJ;RL	ADJ;NOM;CMPR;MASC;SG
snelste	najszybsze	snel	szybko	ADJ;RL	ADJ;NOM;CMPR;MASC;SG
snelste	najszybciej	snel	szybko	ADJ;RL	ADV;RL
gestopt	zatrzymany	stoppen	zatrzymać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
gestopt	zatrzymane	stoppen	zatrzymać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
minimaal	minimum	minimaal	minimum	ADJ	
minimaal	minimum	minimaal	minimum	ADJ	
haute	haute	haute	haute	N;MASC+FEM;SG	
kelly	kelly	kelly	kelly	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
merken	marek	merk	marek	N;PL	PROPN;NOM;MASC;SG
merken	marki	merk	marka	N;PL	N;ACC;FEM;SG
jongeren	młodzież	jong	młodzież	ADJ;CMPR	N;NOM;FEM;SG
jongeren	młodzieży	jong	młodzież	ADJ;CMPR	
jongeren	młodości	jong	młodość	ADJ;CMPR	N;GEN;FEM;SG
jongeren	młodość	jong	młodość	ADJ;CMPR	N;NOM;FEM;SG
melding	powiadomienia	melding	powiadomić	N;MASC+FEM;SG	N;NOM;NEUT;PL
müller	müller	mul	müller	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
müller	mueller	mul	mueller	N;MASC+FEM;SG	
müller	muller	mul	muller	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
positief	dodatni	positief	dodatnić	ADJ	
positief	pozytywnie	positief	pozytywnie	ADJ	ADV
special	specjalna	special	specjalny	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
special	specjalny	special	specjalny	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
special	specjalne	special	specjalny	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
special	wyjątkowy	special	wyjątkowy	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
special	szczególne	special	szczególny	N;MASC+FEM;SG	ADJ;NOM;NEUT;SG
lambert	lambert	lamberen	lambert	N;MASC+FEM;SG	
klaas	klaas	klaas	klaas	N;MASC+FEM;SG	
liga	league	liga	leagu	N;MASC+FEM;SG	
nicolas	nicolas	nicolas	nicolas	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
hond	psy	hond	pies	N;MASC+FEM;SG	N;NOM;MASC;PL
ontdekte	odkryte	ontdekken	odkryć	V;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
jules	jules	jules	jules	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
boy	boy	boy	boy	N;MASC+FEM;SG	
arabisch	arab	arabisch	arab	ADJ	PROPN;NOM;MASC;SG
taken	zadania	taak	zadanie	N;PL	N;NOM;NEUT;SG
taken	cła	taak	cza	N;PL	
camera	kamery	camera	kamera	N;MASC+FEM;SG	N;ACC;FEM;PL
breken	break	breken	break	V;NFIN	
breken	przerwa	breken	przerwa	V;NFIN	
breken	łamanie	breken	łamanie	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
wijn	win	wijn	wina	N;MASC+FEM;SG	
wijn	wina	wijn	wino	N;MASC+FEM;SG	
wijn	wina	wijn	wino	N;MASC+FEM;SG	
power	moc	power	moc	N;MASC+FEM;SG	
power	power	power	power	N;MASC+FEM;SG	
koningen	kings	koning	kings	N;PL	
philip	filipa	philip	filip	N;MASC+FEM;SG	
philip	philip	philip	philip	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
philip	filip	philip	filip	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
gelukkig	szczęśliwie	gelukkig	szczęśliwie	ADJ	ADV
gelukkig	szczęście	gelukkig	szczęście	ADJ	N;NOM;NEUT;SG
gelukkig	lucky	gelukkig	luck	ADJ	
gelukkig	szczęściarz	gelukkig	szczęściarz	ADJ	V;IPFV;IND;SG;2;PRS;FIN;ACT
gelukkig	wszystkiego	gelukkig	wszystko	ADJ	PRO;GEN;NEUT;SG
masters	masters	master	masters	N;PL	V;IPFV;IND;SG;2;PRS;FIN;ACT
toegelaten	dozwolone	toelaten	dozwolić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
toegelaten	dopuszczone	toelaten	dopuścić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
toegelaten	upoważniony	toelaten	upoważnić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
toegelaten	przyjęty	toelaten	przyjąć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
toegelaten	dopuszczone	toelaten	dopuścić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
toegelaten	upoważniony	toelaten	upoważnić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
toegelaten	dozwolone	toelaten	dozwolić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
toegelaten	dozwolony	toelaten	dozwolić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
toegelaten	dozwolona	toelaten	dozwolić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
toegelaten	dopuszczone	toelaten	dopuścić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
toegelaten	dozwolone	toelaten	dozwolić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
toegelaten	dozwolony	toelaten	dozwolić	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
toegelaten	dozwolona	toelaten	dozwolić	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
toegelaten	dopuszczone	toelaten	dopuścić	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
bruine	brown	bruin	browna	ADJ	
bruine	brąz	bruin	brąz	ADJ	
instelling	instytucje	instelling	instytucja	N;MASC+FEM;SG	N;NOM;FEM;PL
vreemd	dziwnie	vreemd	dziwnie	ADJ	ADV
vreemd	dziwnie	vreemd	dziwnie	ADJ	ADV
ontsnappen	ucieczce	ontsnappen	ucieczka	V;NFIN	N;DAT;FEM;SG
ontsnappen	ucieczka	ontsnappen	ucieczka	V;NFIN	N;NOM;FEM;SG
ontsnappen	ucieczka	ontsnappen	ucieczka	V;NFIN	N;NOM;FEM;SG
ontsnappen	ucieczki	ontsnappen	ucieczka	V;NFIN	N;ACC;FEM;SG
steven	stevena	steven	steryn	N;PL	N;ACC;MASC;SG
steven	steven	steven	steven	N;PL	PROPN;NOM;MASC;SG
kroeg	pub	kroeg	pub	N;MASC+FEM;SG	
ali	ali	ali	ali	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
analyse	analizy	analyse	analiza	N;MASC+FEM;SG	
vietnam	wietnam	vietnemen	wietny	PROPN;NEUT;SG	N;NOM;MASC;SG
johanna	johanna	johanna	johanny	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
johanna	joan	johanna	joan	N;MASC+FEM;SG	PROPN;NOM;MASC;SG
johanna	joanna	johanna	joanna	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
johanna	joanna	johanna	joanna	N;MASC+FEM;SG	ADJ;NOM;FEM;SG
